Date,Adj Close_GREAVESCOT.NS,Close_GREAVESCOT.NS,High_GREAVESCOT.NS,Low_GREAVESCOT.NS,Open_GREAVESCOT.NS,Volume_GREAVESCOT.NS,Date
2021-01-25,83.87615203857422,85.5999984741211,95.25,84.69999694824219,93.5,3505592,2021-01-25
2021-02-01,84.85601806640625,86.5999984741211,91.44999694824219,84.44999694824219,86.30000305175781,6370708,2021-02-01
2021-02-08,90.24525451660156,92.0999984741211,94.0,85.0999984741211,86.5,9307152,2021-02-08
2021-02-15,104.1593017578125,106.30000305175781,118.69999694824219,93.1500015258789,93.55000305175781,50024589,2021-02-15
2021-02-22,134.29005432128906,137.0500030517578,146.1999969482422,104.30000305175781,107.44999694824219,31379826,2021-02-22
2021-03-01,139.92425537109375,142.8000030517578,148.75,131.6999969482422,139.6999969482422,13467602,2021-03-01
2021-03-08,141.00209045410156,143.89999389648438,157.89999389648438,142.5,146.6999969482422,8617984,2021-03-08
2021-03-15,128.704833984375,131.35000610351562,145.3000030517578,116.94999694824219,145.0,8191587,2021-03-15
2021-03-22,123.60955047607422,126.1500015258789,138.0,117.55000305175781,132.89999389648438,8689794,2021-03-22
2021-03-29,131.5464324951172,134.25,135.0,124.44999694824219,126.1500015258789,3305311,2021-03-29
2021-04-05,130.6155548095703,133.3000030517578,138.89999389648438,124.55000305175781,135.60000610351562,6076824,2021-04-05
2021-04-12,123.11962127685547,125.6500015258789,130.89999389648438,120.5,130.89999389648438,3801775,2021-04-12
2021-04-19,124.39344024658203,126.94999694824219,132.4499969482422,120.1500015258789,121.5999984741211,3249241,2021-04-19
2021-04-26,142.42291259765625,145.35000610351562,149.0,127.55000305175781,130.0,13797164,2021-04-26
2021-05-03,133.89808654785156,136.64999389648438,154.0,136.0,144.0,13648465,2021-05-03
2021-05-10,127.9699478149414,130.60000610351562,140.5,129.0,137.89999389648438,3811476,2021-05-10
2021-05-17,128.2149200439453,130.85000610351562,138.0,128.25,130.0,6278724,2021-05-17
2021-05-24,124.44243621826172,127.0,133.25,126.5999984741211,132.0,2935063,2021-05-24
2021-05-31,126.59812927246094,129.1999969482422,131.9499969482422,125.4000015258789,126.94999694824219,3656018,2021-05-31
2021-06-07,141.541015625,144.4499969482422,145.8000030517578,127.05000305175781,130.1999969482422,23405885,2021-06-07
2021-06-14,152.85842895507812,156.0,169.35000610351562,138.35000610351562,145.6999969482422,53253044,2021-06-14
2021-06-21,165.89059448242188,169.3000030517578,184.39999389648438,151.64999389648438,153.0,61190474,2021-06-21
2021-06-28,168.144287109375,171.60000610351562,173.89999389648438,156.75,171.25,24795621,2021-06-28
2021-07-05,164.56777954101562,167.9499969482422,177.35000610351562,162.10000610351562,173.5,20888044,2021-07-05
2021-07-12,166.08656311035156,169.5,182.0,166.4499969482422,168.5,26149900,2021-07-12
2021-07-19,165.54763793945312,168.9499969482422,170.5500030517578,157.35000610351562,167.0,11070406,2021-07-19
2021-07-26,157.708740234375,160.9499969482422,172.89999389648438,159.10000610351562,168.0,9565673,2021-07-26
2021-08-02,158.0516815185547,161.3000030517578,166.89999389648438,153.8000030517578,162.3000030517578,12206345,2021-08-02
2021-08-09,140.97784423828125,143.6999969482422,165.5,142.0500030517578,162.0,19295885,2021-08-09
2021-08-16,128.91082763671875,131.39999389648438,144.8000030517578,128.9499969482422,144.8000030517578,9969757,2021-08-16
2021-08-23,127.2920913696289,129.75,135.60000610351562,126.19999694824219,133.60000610351562,8653517,2021-08-23
2021-08-30,139.16290283203125,141.85000610351562,145.39999389648438,130.3000030517578,130.3000030517578,12885960,2021-08-30
2021-09-06,138.7213897705078,141.39999389648438,144.85000610351562,133.85000610351562,142.85000610351562,12061090,2021-09-06
2021-09-13,138.81951904296875,141.5,152.8000030517578,139.14999389648438,141.5,15789854,2021-09-13
2021-09-20,134.2576141357422,136.85000610351562,141.9499969482422,132.10000610351562,139.0,6307305,2021-09-20
2021-09-27,133.27655029296875,135.85000610351562,140.3000030517578,134.60000610351562,137.6999969482422,4460042,2021-09-27
2021-10-04,135.72918701171875,138.35000610351562,143.4499969482422,136.0,136.60000610351562,5670663,2021-10-04
2021-10-11,137.64224243164062,140.3000030517578,144.8000030517578,133.5,138.0500030517578,8974436,2021-10-11
2021-10-18,130.0390625,132.5500030517578,147.35000610351562,131.35000610351562,141.39999389648438,10466885,2021-10-18
2021-10-25,130.87295532226562,133.39999389648438,141.25,129.1999969482422,134.0,8019947,2021-10-25
2021-11-01,132.68789672851562,135.25,136.75,132.5,134.85000610351562,2051571,2021-11-01
2021-11-08,131.75592041015625,134.3000030517578,144.85000610351562,132.60000610351562,135.8000030517578,8150056,2021-11-08
2021-11-15,150.10166931152344,153.0,155.0,132.0500030517578,135.0,22747273,2021-11-15
2021-11-22,143.23428344726562,146.0,163.60000610351562,143.25,154.0,24976558,2021-11-22
2021-11-29,150.7884063720703,153.6999969482422,160.1999969482422,136.0,145.9499969482422,25938642,2021-11-29
2021-12-06,147.84524536132812,150.6999969482422,155.5500030517578,147.0,154.9499969482422,10940670,2021-12-06
2021-12-13,135.23866271972656,137.85000610351562,152.8000030517578,137.10000610351562,152.3000030517578,6099578,2021-12-13
2021-12-20,133.61990356445312,136.1999969482422,141.8000030517578,129.0500030517578,135.9499969482422,6532916,2021-12-20
2021-12-27,135.28768920898438,137.89999389648438,142.5500030517578,133.39999389648438,135.75,4418973,2021-12-27
2022-01-03,171.6358642578125,174.9499969482422,180.6999969482422,142.0,142.0,66706095,2022-01-03
2022-01-10,224.4657745361328,228.8000030517578,249.6999969482422,174.6999969482422,176.35000610351562,140360237,2022-01-10
2022-01-17,229.07672119140625,233.5,258.8999938964844,222.0,232.0,28788375,2022-01-17
2022-01-24,205.48231506347656,209.4499969482422,239.6999969482422,195.10000610351562,235.0,19244227,2022-01-24
2022-01-31,207.1991729736328,211.1999969482422,226.14999389648438,205.39999389648438,215.0,13586095,2022-01-31
2022-02-07,192.1890106201172,195.89999389648438,218.75,191.10000610351562,214.0,15554544,2022-02-07
2022-02-14,179.68051147460938,183.14999389648438,192.0,171.4499969482422,189.89999389648438,16584187,2022-02-14
2022-02-21,167.80975341796875,171.0500030517578,182.60000610351562,156.89999389648438,181.5500030517578,12330875,2022-02-21
2022-02-28,159.81411743164062,162.89999389648438,176.0,161.6999969482422,169.89999389648438,7462861,2022-02-28
2022-03-07,165.74952697753906,168.9499969482422,178.6999969482422,156.5,159.0,17418035,2022-03-07
2022-03-14,173.94134521484375,177.3000030517578,180.4499969482422,161.35000610351562,169.89999389648438,18628750,2022-03-14
2022-03-21,180.95590209960938,184.4499969482422,192.9499969482422,178.0,178.89999389648438,23723884,2022-03-21
2022-03-28,190.17784118652344,193.85000610351562,200.9499969482422,179.35000610351562,185.39999389648438,18646036,2022-03-28
2022-04-04,201.3128204345703,205.1999969482422,206.8000030517578,190.25,195.3000030517578,19485130,2022-04-04
2022-04-11,196.21133422851562,200.0,210.8000030517578,190.10000610351562,205.5500030517578,12259539,2022-04-11
2022-04-18,185.27255249023438,188.85000610351562,203.6999969482422,185.5500030517578,197.89999389648438,10369625,2022-04-18
2022-04-25,162.5120391845703,165.64999389648438,189.39999389648438,164.5,188.39999389648438,7893752,2022-04-25
2022-05-02,146.07933044433594,148.89999389648438,164.4499969482422,148.0,163.8000030517578,7596691,2022-05-02
2022-05-09,139.21194458007812,141.89999389648438,148.75,129.60000610351562,146.75,11077497,2022-05-09
2022-05-16,155.74273681640625,158.75,159.75,143.0500030517578,144.25,8725196,2022-05-16
2022-05-23,147.99241638183594,150.85000610351562,159.9499969482422,139.0,159.6999969482422,6092723,2022-05-23
2022-05-30,162.31582641601562,165.4499969482422,183.8000030517578,151.14999389648438,152.0,25808495,2022-05-30
2022-06-06,148.38482666015625,151.25,166.0,149.35000610351562,165.8000030517578,10001914,2022-06-06
2022-06-13,137.20077514648438,139.85000610351562,147.6999969482422,134.5,147.10000610351562,6276762,2022-06-13
2022-06-20,147.25660705566406,150.10000610351562,151.9499969482422,131.10000610351562,139.89999389648438,7204201,2022-06-20
2022-06-27,144.60775756835938,147.39999389648438,154.5,145.5,152.3000030517578,5637082,2022-06-27
2022-07-04,153.78062438964844,156.75,160.3000030517578,146.9499969482422,147.39999389648438,5725393,2022-07-04
2022-07-11,153.14295959472656,156.10000610351562,162.3000030517578,152.10000610351562,156.0,4550800,2022-07-11
2022-07-18,160.94235229492188,164.0500030517578,167.3000030517578,156.3000030517578,156.3000030517578,6500532,2022-07-18
2022-07-25,159.56886291503906,162.64999389648438,165.4499969482422,155.64999389648438,163.1999969482422,3092622,2022-07-25
2022-08-01,159.2255096435547,162.3000030517578,171.6999969482422,160.6999969482422,163.0,5269830,2022-08-01
2022-08-08,168.600341796875,171.64999389648438,177.6999969482422,161.1999969482422,162.8000030517578,11479145,2022-08-08
2022-08-15,168.99325561523438,172.0500030517578,179.8000030517578,171.5500030517578,171.64999389648438,6091945,2022-08-15
2022-08-22,170.712158203125,173.8000030517578,182.39999389648438,164.0500030517578,172.0,10001001,2022-08-22
2022-08-29,171.49794006347656,174.60000610351562,176.0,167.9499969482422,168.89999389648438,4742065,2022-08-29
2022-09-05,171.05592346191406,174.14999389648438,184.64999389648438,170.8000030517578,174.9499969482422,7372582,2022-09-05
2022-09-12,164.03297424316406,167.0,182.89999389648438,165.8000030517578,175.6999969482422,8481603,2022-09-12
2022-09-19,155.48753356933594,158.3000030517578,168.3000030517578,157.6999969482422,167.64999389648438,3643432,2022-09-19
2022-09-26,146.9912109375,149.64999389648438,156.14999389648438,145.75,154.9499969482422,4412798,2022-09-26
2022-10-03,151.80416870117188,154.5500030517578,156.9499969482422,145.3000030517578,148.1999969482422,3196408,2022-10-03
2022-10-10,148.31723022460938,151.0,158.6999969482422,148.25,152.8000030517578,3847480,2022-10-10
2022-10-17,145.2231903076172,147.85000610351562,158.25,146.1999969482422,151.14999389648438,3990084,2022-10-17
2022-10-24,146.05809020996094,148.6999969482422,152.39999389648438,147.10000610351562,149.9499969482422,2106120,2022-10-24
2022-10-31,148.4154510498047,151.10000610351562,156.0,149.39999389648438,149.4499969482422,3913597,2022-10-31
2022-11-07,148.85745239257812,151.5500030517578,158.9499969482422,150.0,151.85000610351562,3722252,2022-11-07
2022-11-14,146.8929901123047,149.5500030517578,164.4499969482422,148.35000610351562,151.85000610351562,13543678,2022-11-14
2022-11-21,145.76341247558594,148.39999389648438,150.14999389648438,145.5,149.25,4388239,2022-11-21
2022-11-28,145.2722930908203,147.89999389648438,153.89999389648438,146.39999389648438,148.6999969482422,5469789,2022-11-28
2022-12-05,136.53042602539062,139.0,148.6999969482422,138.25,148.6999969482422,7788277,2022-12-05
2022-12-12,138.15110778808594,140.64999389648438,144.8000030517578,136.6999969482422,139.0500030517578,7230079,2022-12-12
2022-12-19,123.90872955322266,126.1500015258789,141.10000610351562,126.0,141.0,4969659,2022-12-19
2022-12-26,137.75820922851562,140.25,141.8000030517578,124.3499984741211,126.1500015258789,5177272,2022-12-26
2023-01-02,131.52102661132812,133.89999389648438,140.89999389648438,133.0,140.39999389648438,3210494,2023-01-02
2023-01-09,138.2493438720703,140.75,145.6999969482422,131.85000610351562,134.60000610351562,12661676,2023-01-09
2023-01-16,143.16050720214844,145.75,147.89999389648438,138.85000610351562,141.4499969482422,7935161,2023-01-16
2023-01-23,135.64642333984375,138.10000610351562,148.60000610351562,136.39999389648438,146.89999389648438,4335520,2023-01-23
2023-01-30,138.2984619140625,140.8000030517578,149.39999389648438,138.10000610351562,138.10000610351562,5498583,2023-01-30
2023-02-06,136.67774963378906,139.14999389648438,143.39999389648438,135.8000030517578,141.14999389648438,6357711,2023-02-06
2023-02-13,129.50747680664062,131.85000610351562,139.89999389648438,131.5,139.60000610351562,3489513,2023-02-13
2023-02-20,130.78436279296875,133.14999389648438,134.60000610351562,129.1999969482422,132.5500030517578,3798872,2023-02-20
2023-02-27,125.57852935791016,127.8499984741211,135.6999969482422,126.69999694824219,133.85000610351562,3893675,2023-02-27
2023-03-06,122.82827758789062,125.05000305175781,130.89999389648438,124.8499984741211,128.5,3973567,2023-03-06
2023-03-13,123.56495666503906,125.80000305175781,128.1999969482422,118.1500015258789,125.80000305175781,6652658,2023-03-13
2023-03-20,125.57852935791016,127.8499984741211,133.9499969482422,124.19999694824219,125.80000305175781,5603071,2023-03-20
2023-03-27,123.81050872802734,126.05000305175781,129.9499969482422,121.80000305175781,128.1999969482422,5918209,2023-03-27
2023-04-03,131.02992248535156,133.39999389648438,136.35000610351562,126.69999694824219,126.9000015258789,3832226,2023-04-03
2023-04-10,130.39146423339844,132.75,136.4499969482422,131.9499969482422,134.4499969482422,2140231,2023-04-10
2023-04-17,130.1950225830078,132.5500030517578,139.14999389648438,131.5500030517578,132.60000610351562,3764341,2023-04-17
2023-04-24,131.0790252685547,133.4499969482422,135.5,127.9000015258789,133.10000610351562,3733334,2023-04-24
2023-05-01,131.7174835205078,134.10000610351562,137.1999969482422,133.39999389648438,133.4499969482422,2871289,2023-05-01
2023-05-08,150.0852508544922,152.8000030517578,165.0,134.14999389648438,134.1999969482422,33853542,2023-05-08
2023-05-15,151.4603729248047,154.1999969482422,159.60000610351562,148.39999389648438,152.8000030517578,11446082,2023-05-15
2023-05-22,145.6652069091797,148.3000030517578,159.0,146.25,154.1999969482422,6465938,2023-05-22
2023-05-29,128.4761199951172,130.8000030517578,141.9499969482422,128.5,141.1999969482422,20744827,2023-05-29
2023-06-05,132.11038208007812,134.5,138.1999969482422,132.4499969482422,132.4499969482422,10645195,2023-06-05
2023-06-12,136.62864685058594,139.10000610351562,141.9499969482422,134.3000030517578,135.0,8095215,2023-06-12
2023-06-19,135.84286499023438,138.3000030517578,142.89999389648438,137.35000610351562,139.75,5436829,2023-06-19
2023-06-26,132.35594177246094,134.75,139.75,133.4499969482422,138.75,3008842,2023-06-26
2023-07-03,132.8961639404297,135.3000030517578,138.5,133.25,135.39999389648438,6067730,2023-07-03
2023-07-10,135.15530395507812,137.60000610351562,142.25,134.25,135.9499969482422,8857758,2023-07-10
2023-07-17,134.36952209472656,136.8000030517578,140.39999389648438,134.39999389648438,137.14999389648438,4417533,2023-07-17
2023-07-24,132.55238342285156,134.9499969482422,137.85000610351562,134.60000610351562,137.0,3076506,2023-07-24
2023-07-31,138.49490356445312,141.0,143.5,134.8000030517578,135.0,9477731,2023-07-31
2023-08-07,131.0923309326172,132.60000610351562,143.0,129.0,141.39999389648438,9523297,2023-08-07
2023-08-14,129.80709838867188,131.3000030517578,135.8000030517578,129.5,132.3000030517578,3769063,2023-08-14
2023-08-21,132.229248046875,133.75,137.0,131.0,132.0,4765147,2023-08-21
2023-08-28,147.05870056152344,148.75,153.14999389648438,133.9499969482422,133.9499969482422,21603157,2023-08-28
2023-09-04,147.40472412109375,149.10000610351562,154.9499969482422,146.10000610351562,149.9499969482422,10763152,2023-09-04
2023-09-11,144.38938903808594,146.0500030517578,150.9499969482422,137.3000030517578,149.9499969482422,7806684,2023-09-11
2023-09-18,139.79225158691406,141.39999389648438,148.89999389648438,139.25,146.39999389648438,3367869,2023-09-18
2023-09-25,136.72750854492188,138.3000030517578,142.14999389648438,137.3000030517578,142.0,3348579,2023-09-25
2023-10-02,133.76162719726562,135.3000030517578,139.3000030517578,134.1999969482422,138.3000030517578,3444370,2023-10-02
2023-10-09,134.40423583984375,135.9499969482422,137.3000030517578,132.3000030517578,134.10000610351562,2910914,2023-10-09
2023-10-16,129.9059600830078,131.39999389648438,136.35000610351562,131.0500030517578,135.85000610351562,3836918,2023-10-16
2023-10-23,125.4571304321289,126.9000015258789,131.85000610351562,121.05000305175781,131.10000610351562,3109606,2023-10-23
2023-10-30,126.84121704101562,128.3000030517578,129.4499969482422,122.5,126.9000015258789,2407003,2023-10-30
2023-11-06,127.63212585449219,129.10000610351562,132.5,126.0,131.0,4102662,2023-11-06
2023-11-13,128.27471923828125,129.75,132.0500030517578,128.8000030517578,130.0,1904605,2023-11-13
2023-11-20,133.26730346679688,134.8000030517578,137.0,128.60000610351562,129.75,5430982,2023-11-20
2023-11-27,130.4991455078125,132.0,136.89999389648438,130.8000030517578,134.8000030517578,3001997,2023-11-27
2023-12-04,137.61727905273438,139.1999969482422,142.5,131.89999389648438,133.5,11897213,2023-12-04
2023-12-11,137.9138641357422,139.5,143.89999389648438,136.4499969482422,140.5500030517578,7536917,2023-12-11
2023-12-18,133.6133270263672,135.14999389648438,142.0500030517578,132.39999389648438,139.5,6045012,2023-12-18
2023-12-25,150.22230529785156,151.9499969482422,154.0,135.14999389648438,135.14999389648438,20982109,2023-12-25
2024-01-01,154.86886596679688,156.64999389648438,165.85000610351562,152.25,152.25,24838666,2024-01-01
2024-01-08,155.61033630371094,157.39999389648438,161.4499969482422,152.1999969482422,157.10000610351562,11628896,2024-01-08
2024-01-15,153.92967224121094,155.6999969482422,159.14999389648438,145.3000030517578,157.0,9542290,2024-01-15
2024-01-22,162.92620849609375,164.8000030517578,175.6999969482422,155.6999969482422,155.6999969482422,13273775,2024-01-22
2024-01-29,164.70574951171875,166.60000610351562,171.39999389648438,160.14999389648438,166.10000610351562,10379080,2024-01-29
2024-02-05,163.8159637451172,165.6999969482422,174.0,159.25,167.60000610351562,24012383,2024-02-05
2024-02-12,162.03643798828125,163.89999389648438,167.8000030517578,146.0,166.39999389648438,10920235,2024-02-12
2024-02-19,160.80064392089844,162.64999389648438,173.0,159.8000030517578,165.0,9324424,2024-02-19
2024-02-26,151.2603759765625,153.0,164.60000610351562,149.5,162.0,7521174,2024-02-26
2024-03-04,141.2257843017578,142.85000610351562,156.60000610351562,142.0,156.0,5532699,2024-03-04
2024-03-11,128.7196044921875,130.1999969482422,143.39999389648438,125.0,143.14999389648438,11817528,2024-03-11
2024-03-18,126.44576263427734,127.9000015258789,131.75,123.6500015258789,130.3000030517578,7606906,2024-03-18
2024-03-25,125.16053771972656,126.5999984741211,129.60000610351562,123.5,127.9000015258789,6612732,2024-03-25
2024-04-01,137.27127075195312,138.85000610351562,141.0500030517578,126.0999984741211,126.0999984741211,8543494,2024-04-01
2024-04-08,133.3661651611328,134.89999389648438,142.25,134.39999389648438,141.0,3764606,2024-04-08
2024-04-15,130.30142211914062,131.8000030517578,134.39999389648438,128.0,132.5,3126040,2024-04-15
2024-04-22,133.11900329589844,134.64999389648438,137.64999389648438,131.8000030517578,132.9499969482422,3386128,2024-04-22
2024-04-29,141.07748413085938,142.6999969482422,147.25,134.5,135.5,13731328,2024-04-29
2024-05-06,130.25198364257812,131.75,143.3000030517578,129.6999969482422,143.0,7676161,2024-05-06
2024-05-13,132.8224334716797,134.35000610351562,136.0,128.5,131.60000610351562,3510382,2024-05-13
2024-05-20,128.12643432617188,129.60000610351562,134.35000610351562,128.8000030517578,133.85000610351562,3154274,2024-05-20
2024-05-27,120.46454620361328,121.8499984741211,131.60000610351562,121.3499984741211,131.0,5872242,2024-05-27
2024-06-03,126.3469009399414,127.80000305175781,128.0,112.05000305175781,126.0999984741211,5765993,2024-06-03
2024-06-10,132.10072326660156,133.6199951171875,135.8000030517578,127.0,127.8499984741211,8027568,2024-06-10
2024-06-17,133.6232147216797,135.16000366210938,139.2899932861328,129.10000610351562,133.6199951171875,7216792,2024-06-17
2024-06-24,129.91586303710938,131.41000366210938,138.0,131.0500030517578,135.0500030517578,4094504,2024-06-24
2024-07-01,154.80955505371094,156.58999633789062,162.89999389648438,131.41000366210938,131.99000549316406,33582485,2024-07-01
2024-07-08,164.18177795410156,166.07000732421875,177.0,156.0,157.0,33880765,2024-07-08
2024-07-15,151.8041229248047,153.5500030517578,171.0,152.0,167.0,13016144,2024-07-15
2024-07-22,162.1155242919922,163.97999572753906,167.5,148.0500030517578,151.89999389648438,11061079,2024-07-22
2024-07-29,163.42051696777344,165.3000030517578,181.39999389648438,164.6999969482422,165.89999389648438,24577814,2024-07-29
2024-08-05,163.19000244140625,163.19000244140625,167.0,153.11000061035156,161.0,16608486,2024-08-05
2024-08-12,165.97999572753906,165.97999572753906,174.6999969482422,160.55999755859375,161.8000030517578,11771257,2024-08-12
2024-08-19,176.27000427246094,176.27000427246094,179.6999969482422,165.57000732421875,166.0,18940755,2024-08-19
2024-08-26,167.9600067138672,167.9600067138672,184.25,167.00999450683594,177.0,16809459,2024-08-26
2024-09-02,165.1999969482422,165.1999969482422,168.9499969482422,161.0500030517578,168.0,7094860,2024-09-02
2024-09-09,181.17999267578125,181.17999267578125,186.0,161.3000030517578,165.0,28209493,2024-09-09
2024-09-16,176.3300018310547,176.3300018310547,192.6999969482422,174.0,181.97999572753906,25947252,2024-09-16
2024-09-23,173.11000061035156,173.11000061035156,183.1999969482422,172.99000549316406,175.0,7640159,2024-09-23
2024-09-30,170.1999969482422,170.1999969482422,184.6999969482422,168.14999389648438,172.10000610351562,11549346,2024-09-30
2024-10-07,171.2100067138672,171.2100067138672,175.6300048828125,159.0,170.9499969482422,9234766,2024-10-07
2024-10-14,194.1999969482422,194.1999969482422,197.64999389648438,170.5500030517578,170.5500030517578,30846226,2024-10-14
2024-10-21,170.33999633789062,170.33999633789062,199.0,169.0,196.0,15249659,2024-10-21
2024-10-28,187.8800048828125,187.8800048828125,189.5800018310547,170.1699981689453,171.8000030517578,7664419,2024-10-28
2024-11-04,189.13999938964844,189.13999938964844,199.44000244140625,182.6999969482422,187.3000030517578,10901540,2024-11-04
2024-11-11,161.8699951171875,161.8699951171875,193.50999450683594,154.5,190.3699951171875,14449946,2024-11-11
2024-11-18,172.19000244140625,172.19000244140625,179.0,157.5,162.6999969482422,8833519,2024-11-18
2024-11-25,186.97999572753906,186.97999572753906,187.5,169.97999572753906,175.0,7562155,2024-11-25
2024-12-02,197.67999267578125,197.67999267578125,206.8000030517578,187.1999969482422,194.5,30183955,2024-12-02
2024-12-09,241.3300018310547,241.3300018310547,259.489990234375,197.4199981689453,197.99000549316406,119356247,2024-12-09
2024-12-16,232.3800048828125,232.3800048828125,252.77999877929688,230.39999389648438,242.4499969482422,23251457,2024-12-16
2024-12-23,281.8299865722656,281.8299865722656,282.07000732421875,228.02999877929688,236.0,149776964,2024-12-23
2024-12-30,278.54998779296875,278.54998779296875,319.5,268.3500061035156,288.70001220703125,179552361,2024-12-30
2025-01-06,248.64999389648438,248.64999389648438,285.5,247.0,280.79998779296875,27808872,2025-01-06
2025-01-13,248.89999389648438,248.89999389648438,259.0,235.5,242.9499969482422,20082443,2025-01-13
2025-01-20,241.0,241.0,270.3500061035156,240.0500030517578,251.6999969482422,20837427,2025-01-20
2025-01-27,265.3999938964844,265.3999938964844,277.0,216.89999389648438,237.0,46482392,2025-01-27
2025-02-03,288.75,288.75,305.8500061035156,257.95001220703125,260.0,46211225,2025-02-03
2025-02-10,262.04998779296875,262.04998779296875,289.3999938964844,258.1499938964844,288.5,30409295,2025-02-10
2025-02-17,263.1499938964844,263.1499938964844,282.20001220703125,251.1999969482422,260.70001220703125,26194731,2025-02-17
2025-02-24,228.64999389648438,228.64999389648438,265.70001220703125,226.0500030517578,258.1499938964844,15106853,2025-02-24
2025-03-03,237.1999969482422,237.1999969482422,244.1999969482422,219.22999572753906,229.49000549316406,19421569,2025-03-03
2025-03-10,214.9600067138672,214.9600067138672,239.07000732421875,214.0,237.14999389648438,11150168,2025-03-10
2025-03-17,228.3000030517578,228.3000030517578,230.75,202.1199951171875,213.0,13279853,2025-03-17
2025-03-24,214.8000030517578,214.8000030517578,234.39999389648438,212.30999755859375,229.64999389648438,10382580,2025-03-24
2025-03-31,194.44000244140625,194.44000244140625,220.24000549316406,192.77999877929688,214.8000030517578,10544326,2025-03-31
2025-04-07,182.6999969482422,182.6999969482422,190.82000732421875,168.25,170.0,14340649,2025-04-07
2025-04-14,194.66000366210938,194.66000366210938,199.35000610351562,182.6999969482422,182.6999969482422,7668284,2025-04-14
2025-04-21,192.24000549316406,192.24000549316406,208.0,190.1999969482422,196.39999389648438,13824944,2025-04-21
2025-04-28,192.6199951171875,192.6199951171875,209.67999267578125,183.5500030517578,192.3000030517578,32936196,2025-04-28
2025-05-05,184.69000244140625,184.69000244140625,201.88999938964844,180.35000610351562,194.9499969482422,10018941,2025-05-05
2025-05-12,214.00999450683594,214.00999450683594,217.1999969482422,192.41000366210938,194.39999389648438,14511917,2025-05-12
2025-05-19,211.39999389648438,211.39999389648438,219.38999938964844,208.10000610351562,214.19000244140625,7001659,2025-05-19
2025-05-26,199.49000549316406,199.49000549316406,213.5500030517578,198.5399932861328,212.02000427246094,6074962,2025-05-26
2025-06-02,202.88999938964844,202.88999938964844,210.7899932861328,197.35000610351562,200.0,9853730,2025-06-02
