Date,Adj Close_QUICKHEAL.NS,Close_QUICKHEAL.NS,High_QUICKHEAL.NS,Low_QUICKHEAL.NS,Open_QUICKHEAL.NS,Volume_QUICKHEAL.NS,Date
2020-11-23,147.20870971679688,155.5,158.8000030517578,150.60000610351562,153.89999389648438,1266428,2020-11-23
2020-11-30,152.5574493408203,161.14999389648438,164.89999389648438,155.0,155.5,1675930,2020-11-30
2020-12-07,148.72340393066406,157.10000610351562,167.9499969482422,155.3000030517578,161.9499969482422,1445006,2020-12-07
2020-12-14,150.80609130859375,159.3000030517578,167.4499969482422,157.5,157.8000030517578,1746859,2020-12-14
2020-12-21,150.42739868164062,158.89999389648438,165.75,144.0,159.89999389648438,1570223,2020-12-21
2020-12-28,163.58627319335938,172.8000030517578,182.8000030517578,158.25,160.3000030517578,7285902,2020-12-28
2021-01-04,162.92359924316406,172.10000610351562,177.3000030517578,168.35000610351562,173.14999389648438,2399390,2021-01-04
2021-01-11,160.13088989257812,169.14999389648438,179.64999389648438,165.8000030517578,173.0,2803247,2021-01-11
2021-01-18,157.8115234375,166.6999969482422,174.35000610351562,162.25,169.9499969482422,1647533,2021-01-18
2021-01-25,149.48072814941406,157.89999389648438,168.9499969482422,155.5,167.5,875067,2021-01-25
2021-02-01,147.3507080078125,155.64999389648438,170.10000610351562,155.25,158.1999969482422,1855774,2021-02-01
2021-02-08,148.10804748535156,156.4499969482422,159.8000030517578,152.4499969482422,156.1999969482422,1340969,2021-02-08
2021-02-15,146.6407012939453,154.89999389648438,162.0,152.1999969482422,157.64999389648438,1179791,2021-02-15
2021-02-22,144.2266845703125,152.35000610351562,157.60000610351562,150.0,155.10000610351562,791924,2021-02-22
2021-03-01,170.21302795410156,179.8000030517578,187.0,152.0,152.9499969482422,5702145,2021-03-01
2021-03-08,188.62594604492188,199.25,215.9499969482422,175.0,179.89999389648438,14230971,2021-03-08
2021-03-15,177.31312561035156,187.3000030517578,201.6999969482422,180.0500030517578,199.89999389648438,1845830,2021-03-15
2021-03-22,176.22442626953125,186.14999389648438,192.5500030517578,181.5,187.25,908344,2021-03-22
2021-03-29,179.2064971923828,189.3000030517578,195.0,185.1999969482422,186.14999389648438,656118,2021-03-29
2021-04-05,183.08786010742188,193.39999389648438,202.89999389648438,185.35000610351562,187.25,2274170,2021-04-05
2021-04-12,182.3778533935547,192.64999389648438,197.6999969482422,183.0,190.14999389648438,1044205,2021-04-12
2021-04-19,183.1352081298828,193.4499969482422,197.39999389648438,187.10000610351562,190.0,695682,2021-04-19
2021-04-26,175.18309020996094,185.0500030517578,198.85000610351562,182.5,195.0,1626406,2021-04-26
2021-05-03,173.76309204101562,183.5500030517578,188.35000610351562,181.0500030517578,183.5,742543,2021-05-03
2021-05-10,179.490478515625,189.60000610351562,193.5,182.5,186.6999969482422,924983,2021-05-10
2021-05-17,214.9436492919922,227.0500030517578,237.6999969482422,209.60000610351562,210.0,12526732,2021-05-17
2021-05-24,212.38763427734375,224.35000610351562,242.89999389648438,222.8000030517578,229.0500030517578,4972154,2021-05-24
2021-05-31,217.78369140625,230.0500030517578,234.89999389648438,220.39999389648438,223.0,1811036,2021-05-31
2021-06-07,234.06658935546875,247.25,257.0,230.8000030517578,232.0,5196414,2021-06-07
2021-06-14,229.75918579101562,242.6999969482422,263.45001220703125,231.6999969482422,251.0,3721889,2021-06-14
2021-06-21,253.61553955078125,267.8999938964844,287.6499938964844,239.25,242.6999969482422,7039854,2021-06-21
2021-06-28,272.35980224609375,287.70001220703125,296.5,268.04998779296875,270.29998779296875,3427370,2021-06-28
2021-07-05,269.6143798828125,284.79998779296875,306.3999938964844,280.54998779296875,289.3999938964844,3293469,2021-07-05
2021-07-12,292.0980529785156,308.54998779296875,317.0,286.0,288.0,3769897,2021-07-12
2021-07-19,276.19384765625,291.75,312.1000061035156,286.0,306.0,1174915,2021-07-19
2021-07-26,286.93865966796875,303.1000061035156,312.5,289.25,291.95001220703125,2008200,2021-07-26
2021-08-02,287.3521423339844,299.3999938964844,318.8999938964844,295.8500061035156,305.6499938964844,2333138,2021-08-02
2021-08-09,225.01573181152344,234.4499969482422,265.0,216.1999969482422,256.1499938964844,5674650,2021-08-09
2021-08-16,208.50787353515625,217.25,235.39999389648438,215.1999969482422,235.0,808039,2021-08-16
2021-08-23,211.00323486328125,219.85000610351562,227.85000610351562,214.0,220.25,983937,2021-08-23
2021-08-30,221.80055236816406,231.10000610351562,233.75,218.25,220.10000610351562,1130326,2021-08-30
2021-09-06,216.0419921875,225.10000610351562,233.64999389648438,223.5,232.6999969482422,488961,2021-09-06
2021-09-13,221.8485107421875,231.14999389648438,241.39999389648438,222.10000610351562,225.10000610351562,1353655,2021-09-13
2021-09-20,224.3918914794922,233.8000030517578,244.0,222.39999389648438,229.0,1479559,2021-09-20
2021-09-27,224.43988037109375,233.85000610351562,241.1999969482422,226.0,233.5500030517578,750819,2021-09-27
2021-10-04,224.8237762451172,234.25,243.0,232.85000610351562,234.0,710210,2021-10-04
2021-10-11,226.1194610595703,235.60000610351562,240.0,231.35000610351562,233.8000030517578,551777,2021-10-11
2021-10-18,218.87327575683594,228.0500030517578,237.10000610351562,223.85000610351562,236.0,751494,2021-10-18
2021-10-25,212.87477111816406,221.8000030517578,244.89999389648438,221.0500030517578,235.6999969482422,1637704,2021-10-25
2021-11-01,221.99249267578125,231.3000030517578,238.64999389648438,222.10000610351562,222.9499969482422,712532,2021-11-01
2021-11-08,221.1766815185547,230.4499969482422,235.9499969482422,228.0,233.10000610351562,466514,2021-11-08
2021-11-15,212.97073364257812,221.89999389648438,232.9499969482422,221.14999389648438,231.64999389648438,378383,2021-11-15
2021-11-22,209.8035430908203,218.60000610351562,229.5,215.10000610351562,223.0500030517578,562935,2021-11-22
2021-11-29,215.46612548828125,224.5,229.89999389648438,210.0500030517578,220.9499969482422,1103689,2021-11-29
2021-12-06,220.93673706054688,230.1999969482422,236.0,220.0,225.0,752120,2021-12-06
2021-12-13,220.50485229492188,229.75,242.14999389648438,227.10000610351562,230.5,1420801,2021-12-13
2021-12-20,219.11322021484375,228.3000030517578,229.60000610351562,212.64999389648438,228.75,627203,2021-12-20
2021-12-27,237.63658142089844,247.60000610351562,257.0,224.60000610351562,229.89999389648438,2481828,2021-12-27
2022-01-03,229.5745849609375,239.1999969482422,251.0,235.60000610351562,248.8000030517578,1068912,2022-01-03
2022-01-10,228.61483764648438,238.1999969482422,244.35000610351562,230.5,240.39999389648438,901194,2022-01-10
2022-01-17,217.1457061767578,226.25,239.89999389648438,223.89999389648438,239.8000030517578,600208,2022-01-17
2022-01-24,200.82977294921875,209.25,227.39999389648438,193.89999389648438,227.39999389648438,855969,2022-01-24
2022-01-31,201.8375244140625,210.3000030517578,216.14999389648438,205.0500030517578,208.1999969482422,509890,2022-01-31
2022-02-07,196.7028045654297,204.9499969482422,214.1999969482422,201.89999389648438,211.39999389648438,330313,2022-02-07
2022-02-14,187.92100524902344,195.8000030517578,203.0,187.85000610351562,199.0,357068,2022-02-14
2022-02-21,171.9409942626953,179.14999389648438,195.5,170.5,192.0,477668,2022-02-21
2022-02-28,170.8372802734375,178.0,184.5,172.4499969482422,179.1999969482422,263725,2022-02-28
2022-03-07,176.21192932128906,183.60000610351562,189.4499969482422,172.35000610351562,176.0,401601,2022-03-07
2022-03-14,179.5710906982422,187.10000610351562,188.64999389648438,180.6999969482422,184.5500030517578,294714,2022-03-14
2022-03-21,174.82028198242188,182.14999389648438,190.9499969482422,181.25,187.8000030517578,440885,2022-03-21
2022-03-28,179.13919067382812,186.64999389648438,188.89999389648438,175.9499969482422,183.10000610351562,615940,2022-03-28
2022-04-04,190.08045959472656,198.0500030517578,204.5,185.25,186.64999389648438,686015,2022-04-04
2022-04-11,190.7042999267578,198.6999969482422,203.89999389648438,194.85000610351562,198.0,275848,2022-04-11
2022-04-18,184.27391052246094,192.0,197.64999389648438,185.0,196.10000610351562,308122,2022-04-18
2022-04-25,180.72280883789062,188.3000030517578,192.85000610351562,186.0,189.89999389648438,226421,2022-04-25
2022-05-02,165.60658264160156,172.5500030517578,186.60000610351562,169.0500030517578,186.60000610351562,333820,2022-05-02
2022-05-09,169.49362182617188,176.60000610351562,183.0,168.25,168.25,529418,2022-05-09
2022-05-16,173.42861938476562,180.6999969482422,183.39999389648438,172.0,177.0,256377,2022-05-16
2022-05-23,161.67156982421875,168.4499969482422,184.9499969482422,160.60000610351562,180.1999969482422,240312,2022-05-23
2022-05-30,164.7427978515625,171.64999389648438,174.89999389648438,165.60000610351562,169.0,172165,2022-05-30
2022-06-06,158.88827514648438,165.5500030517578,174.0,164.89999389648438,172.89999389648438,151970,2022-06-06
2022-06-13,146.17144775390625,152.3000030517578,164.9499969482422,150.10000610351562,161.0,163923,2022-06-13
2022-06-20,147.61109924316406,153.8000030517578,162.0,141.0,152.0,189814,2022-06-20
2022-06-27,151.16220092773438,157.5,164.0,153.5,153.5,108097,2022-06-27
2022-07-04,154.80929565429688,161.3000030517578,163.0500030517578,152.85000610351562,157.0,186591,2022-07-04
2022-07-11,159.9919891357422,166.6999969482422,169.39999389648438,160.14999389648438,161.3000030517578,164240,2022-07-11
2022-07-18,204.14093017578125,212.6999969482422,218.0,186.1999969482422,190.0,7571176,2022-07-18
2022-07-25,199.19818115234375,207.5500030517578,213.89999389648438,202.0,212.5500030517578,836476,2022-07-25
2022-08-01,200.3978729248047,208.8000030517578,211.6999969482422,204.5,209.35000610351562,415500,2022-08-01
2022-08-08,201.7415313720703,210.1999969482422,214.1999969482422,208.0,212.0,297383,2022-08-08
2022-08-15,201.11770629882812,209.5500030517578,215.0,208.8000030517578,210.1999969482422,381711,2022-08-15
2022-08-22,209.85147094726562,214.0500030517578,219.4499969482422,205.0500030517578,210.0,408881,2022-08-22
2022-08-29,211.6651611328125,215.89999389648438,221.0,209.35000610351562,213.8000030517578,577277,2022-08-29
2022-09-05,217.15533447265625,221.5,225.0,214.10000610351562,217.8000030517578,1026518,2022-09-05
2022-09-12,197.00839233398438,200.9499969482422,223.9499969482422,200.1999969482422,222.85000610351562,1317882,2022-09-12
2022-09-19,188.528076171875,192.3000030517578,204.14999389648438,190.25,198.5,312141,2022-09-19
2022-09-26,195.39077758789062,199.3000030517578,206.89999389648438,186.1999969482422,189.8000030517578,713331,2022-09-26
2022-10-03,202.89071655273438,206.9499969482422,211.9499969482422,194.35000610351562,200.3000030517578,373113,2022-10-03
2022-10-10,195.7829132080078,199.6999969482422,210.0,198.0500030517578,207.8000030517578,314762,2022-10-10
2022-10-17,193.62606811523438,197.5,215.0,195.25,197.1999969482422,723229,2022-10-17
2022-10-24,183.72418212890625,187.39999389648438,200.9499969482422,186.60000610351562,194.10000610351562,464473,2022-10-24
2022-10-31,178.5281524658203,182.10000610351562,193.0,181.3000030517578,189.25,408431,2022-10-31
2022-11-07,178.82225036621094,182.39999389648438,189.89999389648438,181.89999389648438,183.0500030517578,314303,2022-11-07
2022-11-14,174.4595489501953,177.9499969482422,185.4499969482422,177.10000610351562,183.3000030517578,252509,2022-11-14
2022-11-21,179.41049194335938,183.0,186.0,176.25,178.0500030517578,202448,2022-11-21
2022-11-28,178.135986328125,181.6999969482422,184.1999969482422,177.10000610351562,182.9499969482422,227399,2022-11-28
2022-12-05,176.5673828125,180.10000610351562,184.6999969482422,179.10000610351562,181.6999969482422,184576,2022-12-05
2022-12-12,179.21441650390625,182.8000030517578,190.0,178.64999389648438,180.10000610351562,400367,2022-12-12
2022-12-19,162.79296875,166.0500030517578,185.0,165.0500030517578,182.8000030517578,260729,2022-12-19
2022-12-26,171.4693603515625,174.89999389648438,181.1999969482422,157.9499969482422,166.0,251162,2022-12-26
2023-01-02,166.71450805664062,170.0500030517578,175.89999389648438,169.0,175.0500030517578,207229,2023-01-02
2023-01-09,174.2634735107422,177.75,185.5,169.5,170.9499969482422,558856,2023-01-09
2023-01-16,174.8026885986328,178.3000030517578,181.6999969482422,174.39999389648438,177.9499969482422,194907,2023-01-16
2023-01-23,160.09690856933594,163.3000030517578,187.0,162.0,179.1999969482422,793194,2023-01-23
2023-01-30,154.80282592773438,157.89999389648438,167.39999389648438,156.85000610351562,164.14999389648438,225105,2023-01-30
2023-02-06,154.60675048828125,157.6999969482422,161.0,155.0500030517578,160.39999389648438,164221,2023-02-06
2023-02-13,150.58717346191406,153.60000610351562,158.25,151.0,158.25,114151,2023-02-13
2023-02-20,146.86170959472656,149.8000030517578,154.35000610351562,148.5500030517578,153.64999389648438,131717,2023-02-20
2023-02-27,145.6852569580078,148.60000610351562,151.75,145.0,149.10000610351562,189507,2023-02-27
2023-03-06,146.1264190673828,149.0500030517578,156.0,147.5500030517578,147.64999389648438,238817,2023-03-06
2023-03-13,139.90097045898438,142.6999969482422,149.8000030517578,141.35000610351562,149.8000030517578,156247,2023-03-13
2023-03-20,136.0774688720703,138.8000030517578,143.64999389648438,138.0500030517578,140.0,198250,2023-03-20
2023-03-27,130.34222412109375,132.9499969482422,139.9499969482422,128.0,139.5,326128,2023-03-27
2023-04-03,143.57740783691406,146.4499969482422,149.0500030517578,133.60000610351562,133.64999389648438,218320,2023-04-03
2023-04-10,147.84210205078125,150.8000030517578,151.5,145.10000610351562,147.1999969482422,147313,2023-04-10
2023-04-17,136.0774688720703,138.8000030517578,153.0,125.0,152.0,1579535,2023-04-17
2023-04-24,134.4598388671875,137.14999389648438,140.5,133.89999389648438,140.5,397818,2023-04-24
2023-05-01,137.69509887695312,140.4499969482422,146.3000030517578,136.0500030517578,137.14999389648438,405311,2023-05-01
2023-05-08,138.43038940429688,141.1999969482422,142.89999389648438,136.0,140.5,344204,2023-05-08
2023-05-15,136.02845764160156,138.75,144.10000610351562,138.0,141.1999969482422,225150,2023-05-15
2023-05-22,136.6656951904297,139.39999389648438,141.5,137.3000030517578,141.0,179759,2023-05-22
2023-05-29,141.9597930908203,144.8000030517578,148.8000030517578,139.0500030517578,140.10000610351562,452330,2023-05-29
2023-06-05,162.59689331054688,165.85000610351562,167.0,144.75,145.5500030517578,1493669,2023-06-05
2023-06-12,159.2145538330078,162.39999389648438,172.1999969482422,161.60000610351562,167.0,444225,2023-06-12
2023-06-19,157.2537841796875,160.39999389648438,169.6999969482422,158.0,162.39999389648438,376209,2023-06-19
2023-06-26,156.2733917236328,159.39999389648438,163.89999389648438,156.0,156.0,288198,2023-06-26
2023-07-03,166.1262664794922,169.4499969482422,177.0,159.0,159.39999389648438,822964,2023-07-03
2023-07-10,162.8419952392578,166.10000610351562,170.39999389648438,161.5500030517578,170.39999389648438,329585,2023-07-10
2023-07-17,149.1656036376953,152.14999389648438,173.0,148.0,166.10000610351562,1298581,2023-07-17
2023-07-24,156.1753692626953,159.3000030517578,163.14999389648438,150.9499969482422,152.9499969482422,606646,2023-07-24
2023-07-31,190.3831329345703,191.1999969482422,191.1999969482422,154.60000610351562,160.10000610351562,1353571,2023-07-31
2023-08-07,189.08868408203125,189.89999389648438,199.60000610351562,180.1999969482422,196.35000610351562,2221397,2023-08-07
2023-08-14,183.3134765625,184.10000610351562,189.5500030517578,180.10000610351562,189.0,447344,2023-08-14
2023-08-21,199.49404907226562,200.35000610351562,205.60000610351562,181.0,183.14999389648438,2056386,2023-08-21
2023-08-28,218.4128875732422,219.35000610351562,229.0,200.89999389648438,202.35000610351562,2496337,2023-08-28
2023-09-04,217.36737060546875,218.3000030517578,225.39999389648438,208.60000610351562,217.1999969482422,1239395,2023-09-04
2023-09-11,224.2876739501953,225.25,232.85000610351562,210.25,219.1999969482422,1176051,2023-09-11
2023-09-18,243.70436096191406,244.75,249.0,213.85000610351562,226.39999389648438,1951506,2023-09-18
2023-09-25,285.3755798339844,286.6000061035156,300.3999938964844,233.0,250.0,8793371,2023-09-25
2023-10-02,317.33843994140625,318.70001220703125,329.5,278.04998779296875,286.6000061035156,7115219,2023-10-02
2023-10-09,323.8106689453125,325.20001220703125,358.3500061035156,304.25,314.70001220703125,7054055,2023-10-09
2023-10-16,305.7381896972656,307.04998779296875,327.29998779296875,291.5,325.20001220703125,2370240,2023-10-16
2023-10-23,311.01556396484375,312.3500061035156,317.70001220703125,285.04998779296875,307.5,1797412,2023-10-23
2023-10-30,319.5290222167969,320.8999938964844,336.0,303.3999938964844,310.04998779296875,1610981,2023-10-30
2023-11-06,327.1463317871094,328.54998779296875,344.8999938964844,314.29998779296875,324.1499938964844,1346343,2023-11-06
2023-11-13,369.76348876953125,371.3500061035156,385.0,325.25,325.5,3605255,2023-11-13
2023-11-20,351.19317626953125,352.70001220703125,375.5,345.1000061035156,372.0,1228420,2023-11-20
2023-11-27,355.12628173828125,356.6499938964844,370.29998779296875,342.3500061035156,352.70001220703125,795717,2023-11-27
2023-12-04,364.9839782714844,366.54998779296875,388.8999938964844,353.5,366.8999938964844,1417706,2023-12-04
2023-12-11,363.73931884765625,365.29998779296875,379.8999938964844,355.04998779296875,370.0,1163753,2023-12-11
2023-12-18,366.3282165527344,367.8999938964844,397.95001220703125,351.04998779296875,366.8999938964844,2298208,2023-12-18
2023-12-25,359.8559875488281,361.3999938964844,379.5,351.8500061035156,367.8999938964844,933521,2023-12-25
2024-01-01,367.0252380371094,368.6000061035156,387.79998779296875,351.1499938964844,365.8999938964844,1041606,2024-01-01
2024-01-08,409.1943054199219,410.95001220703125,430.6000061035156,364.0,375.79998779296875,3152206,2024-01-08
2024-01-15,493.8809509277344,496.0,516.2999877929688,391.25,411.0,5392305,2024-01-15
2024-01-22,458.5823974609375,460.54998779296875,496.0,446.6000061035156,496.0,1370735,2024-01-22
2024-01-29,470.7800598144531,472.79998779296875,522.5999755859375,452.79998779296875,471.8999938964844,2190957,2024-01-29
2024-02-05,484.172607421875,486.25,489.8999938964844,451.75,472.79998779296875,1254809,2024-02-05
2024-02-12,485.0687561035156,487.1499938964844,514.6500244140625,462.0,489.0,1595052,2024-02-12
2024-02-19,539.933349609375,542.25,553.9500122070312,471.20001220703125,484.79998779296875,2017717,2024-02-19
2024-02-26,555.914794921875,558.2999877929688,577.2000122070312,518.7000122070312,543.9000244140625,1719238,2024-02-26
2024-03-04,550.0897827148438,552.4500122070312,576.9500122070312,521.7000122070312,566.5499877929688,975992,2024-03-04
2024-03-11,490.6946105957031,492.79998779296875,599.7000122070312,485.6000061035156,550.0,2288727,2024-03-11
2024-03-18,480.88671875,482.95001220703125,519.25,471.29998779296875,494.0,1054157,2024-03-18
2024-03-25,467.4941711425781,469.5,502.45001220703125,466.6000061035156,482.95001220703125,481604,2024-03-25
2024-04-01,488.65338134765625,490.75,512.0,468.04998779296875,469.5,849296,2024-04-01
2024-04-08,480.33905029296875,482.3999938964844,509.0,480.0,495.8999938964844,445010,2024-04-08
2024-04-15,463.3121032714844,465.29998779296875,487.95001220703125,460.0,460.0,356531,2024-04-15
2024-04-22,496.4698486328125,498.6000061035156,534.4500122070312,473.3500061035156,479.6499938964844,1113746,2024-04-22
2024-04-29,484.02325439453125,486.1000061035156,509.8999938964844,469.79998779296875,500.0,420201,2024-04-29
2024-05-06,455.8939514160156,457.8500061035156,501.29998779296875,450.3999938964844,495.0,375666,2024-05-06
2024-05-13,467.59375,469.6000061035156,479.3999938964844,450.0,457.8500061035156,629920,2024-05-13
2024-05-20,454.947998046875,456.8999938964844,473.3999938964844,455.0,466.70001220703125,228533,2024-05-20
2024-05-27,442.35205078125,444.25,459.95001220703125,405.95001220703125,458.79998779296875,714626,2024-05-27
2024-06-03,454.2510070800781,456.20001220703125,470.1499938964844,390.0,469.0,457017,2024-06-03
2024-06-10,472.02471923828125,474.04998779296875,478.6000061035156,432.0,456.0,766442,2024-06-10
2024-06-17,529.5280151367188,531.7999877929688,555.0,465.1000061035156,474.04998779296875,1663541,2024-06-17
2024-06-24,493.8311767578125,495.95001220703125,534.0,486.3500061035156,527.7999877929688,375337,2024-06-24
2024-07-01,531.1212158203125,533.4000244140625,543.25,496.8500061035156,496.8500061035156,721366,2024-07-01
2024-07-08,525.445556640625,527.7000122070312,544.9500122070312,505.79998779296875,534.4500122070312,725053,2024-07-08
2024-07-15,611.9244384765625,614.5499877929688,633.2999877929688,520.4000244140625,531.2999877929688,4988928,2024-07-15
2024-07-22,597.2872314453125,599.8499755859375,662.0,548.4000244140625,617.9000244140625,2830519,2024-07-22
2024-07-29,589.172119140625,591.7000122070312,647.2999877929688,575.0499877929688,605.0,1487598,2024-07-29
2024-08-05,577.173583984375,579.6500244140625,629.0,532.0999755859375,581.0,1165176,2024-08-05
2024-08-12,583.5960083007812,586.0999755859375,601.9000244140625,560.8499755859375,577.9000244140625,511430,2024-08-12
2024-08-19,612.4721069335938,615.0999755859375,625.0,581.0999755859375,589.9500122070312,818377,2024-08-19
2024-08-26,705.4730834960938,708.5,740.8499755859375,626.0,626.0,7316679,2024-08-26
2024-09-02,740.9000244140625,740.9000244140625,759.0,673.0,711.0,1983907,2024-09-02
2024-09-09,706.0,706.0,737.25,678.7999877929688,737.25,1264785,2024-09-09
2024-09-16,666.7999877929688,666.7999877929688,713.75,646.5499877929688,709.0,673217,2024-09-16
2024-09-23,641.1500244140625,641.1500244140625,676.4500122070312,625.0999755859375,667.0,501940,2024-09-23
2024-09-30,695.0499877929688,695.0499877929688,717.4500122070312,630.4000244140625,640.0,2343196,2024-09-30
2024-10-07,811.7000122070312,811.7000122070312,825.0,620.1500244140625,692.0,5700933,2024-10-07
2024-10-14,712.3499755859375,712.3499755859375,818.5499877929688,678.6500244140625,812.7000122070312,1877241,2024-10-14
2024-10-21,600.5999755859375,600.5999755859375,716.7999877929688,592.5499877929688,712.3499755859375,1443508,2024-10-21
2024-10-28,616.5999755859375,616.5999755859375,628.5499877929688,578.6500244140625,596.5499877929688,680100,2024-10-28
2024-11-04,620.8499755859375,620.8499755859375,667.5,591.5,609.7999877929688,1354283,2024-11-04
2024-11-11,579.9500122070312,579.9500122070312,624.9500122070312,565.6500244140625,620.8499755859375,493736,2024-11-11
2024-11-18,578.4000244140625,578.4000244140625,603.0,564.0999755859375,579.9500122070312,396251,2024-11-18
2024-11-25,622.4000244140625,622.4000244140625,628.0,572.5499877929688,594.9500122070312,853320,2024-11-25
2024-12-02,635.0999755859375,635.0999755859375,658.5,609.5999755859375,625.9500122070312,456535,2024-12-02
2024-12-09,641.1500244140625,641.1500244140625,658.7999877929688,628.9000244140625,641.4500122070312,383541,2024-12-09
2024-12-16,641.0,641.0,707.0,633.5999755859375,648.9500122070312,898752,2024-12-16
2024-12-23,660.0499877929688,660.0499877929688,673.4500122070312,617.9000244140625,636.5999755859375,268249,2024-12-23
2024-12-30,653.0,653.0,680.0,641.0,666.9000244140625,349262,2024-12-30
2025-01-06,603.7000122070312,603.7000122070312,659.9000244140625,576.1500244140625,655.9000244140625,742574,2025-01-06
2025-01-13,546.5,546.5,592.0,533.2000122070312,592.0,367139,2025-01-13
2025-01-20,497.04998779296875,497.04998779296875,563.7000122070312,493.1000061035156,550.0,291209,2025-01-20
2025-01-27,469.75,469.75,494.8999938964844,427.79998779296875,494.8999938964844,756638,2025-01-27
2025-02-03,435.29998779296875,435.29998779296875,472.0,419.04998779296875,466.1000061035156,568848,2025-02-03
2025-02-10,400.0,400.0,454.0,391.54998779296875,440.0,333589,2025-02-10
2025-02-17,357.1499938964844,357.1499938964844,400.70001220703125,351.1499938964844,394.0,681493,2025-02-17
2025-02-24,296.1499938964844,296.1499938964844,358.0,292.6000061035156,358.0,597596,2025-02-24
2025-03-03,313.3999938964844,313.3999938964844,324.04998779296875,271.6499938964844,302.0,1591517,2025-03-03
2025-03-10,290.75,290.75,319.8500061035156,283.6000061035156,315.0,873098,2025-03-10
2025-03-17,311.3500061035156,311.3500061035156,329.3999938964844,282.1000061035156,295.20001220703125,1073841,2025-03-17
2025-03-24,287.1499938964844,287.1499938964844,320.0,285.5,315.8999938964844,864467,2025-03-24
2025-03-31,286.1000061035156,286.1000061035156,304.70001220703125,275.3500061035156,287.1499938964844,589937,2025-03-31
2025-04-07,276.75,276.75,280.0,252.89999389648438,269.0,663990,2025-04-07
2025-04-14,284.8999938964844,284.8999938964844,297.20001220703125,276.75,276.75,476645,2025-04-14
2025-04-21,292.6499938964844,292.6499938964844,308.75,274.0,286.79998779296875,1883176,2025-04-21
2025-04-28,276.45001220703125,276.45001220703125,302.0,276.45001220703125,294.3999938964844,633644,2025-04-28
2025-05-05,255.64999389648438,255.64999389648438,285.0,245.0,276.95001220703125,1149140,2025-05-05
2025-05-12,299.5,299.5,303.5,265.1000061035156,265.1000061035156,1299409,2025-05-12
2025-05-19,288.70001220703125,288.70001220703125,305.0,281.04998779296875,300.95001220703125,729266,2025-05-19
2025-05-26,285.6499938964844,285.6499938964844,296.0,283.25,289.8999938964844,385113,2025-05-26
2025-06-02,367.54998779296875,367.54998779296875,384.8500061035156,284.29998779296875,285.5,12766602,2025-06-02
2025-06-09,345.1000061035156,345.1000061035156,382.0,339.70001220703125,365.0,1624276,2025-06-09
2025-06-16,356.29998779296875,356.29998779296875,378.29998779296875,330.0,346.70001220703125,2066970,2025-06-16
2025-06-23,353.04998779296875,353.04998779296875,377.3500061035156,351.1000061035156,356.45001220703125,1263527,2025-06-23
2025-06-30,403.79998779296875,403.79998779296875,416.70001220703125,354.8999938964844,355.0,9363586,2025-06-30
2025-07-07,379.79998779296875,379.79998779296875,406.79998779296875,373.20001220703125,402.0,1752943,2025-07-07
2025-07-14,379.6000061035156,379.6000061035156,388.75,376.29998779296875,379.5,301894,2025-07-14
