Date,Adj Close_APOLLOPIPE.NS,Close_APOLLOPIPE.NS,High_APOLLOPIPE.NS,Low_APOLLOPIPE.NS,Open_APOLLOPIPE.NS,Volume_APOLLOPIPE.NS,Date
2021-11-22,579.281494140625,581.7999877929688,601.9000244140625,543.683349609375,590.0,569202,2021-11-22
2021-11-29,600.2404174804688,602.8499755859375,679.0,558.3333129882812,583.3333129882812,863714,2021-11-29
2021-12-06,582.8161010742188,585.3499755859375,613.0,563.0,604.9500122070312,262320,2021-12-06
2021-12-13,538.8074951171875,541.1500244140625,598.75,535.0,593.0,334632,2021-12-13
2021-12-20,548.8140258789062,551.2000122070312,569.0,515.0,541.0,267269,2021-12-20
2021-12-27,537.2144775390625,539.5499877929688,551.5499877929688,527.5,550.9000244140625,192761,2021-12-27
2022-01-03,553.6430053710938,556.0499877929688,567.8499755859375,525.0499877929688,541.0,271986,2022-01-03
2022-01-10,588.3919067382812,590.9500122070312,604.0,533.0999755859375,560.0,732101,2022-01-10
2022-01-17,567.2836303710938,569.75,611.5,566.0,593.4000244140625,482134,2022-01-17
2022-01-24,516.006591796875,518.25,568.75,488.04998779296875,566.0,441738,2022-01-24
2022-01-31,534.4762573242188,536.7999877929688,552.75,515.25,535.0,269132,2022-01-31
2022-02-07,504.75555419921875,506.95001220703125,556.1500244140625,503.1000061035156,530.0,227573,2022-02-07
2022-02-14,470.3550720214844,472.3999938964844,517.2000122070312,465.0,500.04998779296875,344607,2022-02-14
2022-02-21,467.1689758300781,469.20001220703125,524.8499755859375,402.54998779296875,472.3999938964844,699096,2022-02-21
2022-02-28,456.4156799316406,458.3999938964844,479.8500061035156,433.3500061035156,460.0,256549,2022-02-28
2022-03-07,478.9178466796875,481.0,515.0999755859375,445.0,457.8999938964844,312060,2022-03-07
2022-03-14,479.4156799316406,481.5,495.04998779296875,459.5,486.29998779296875,214921,2022-03-14
2022-03-21,497.1884460449219,499.3500061035156,528.0499877929688,482.45001220703125,492.0,312959,2022-03-21
2022-03-28,488.87457275390625,491.0,504.0,480.0,500.0,201504,2022-03-28
2022-04-04,511.1277770996094,513.3499755859375,520.75,485.04998779296875,494.0,360136,2022-04-04
2022-04-11,598.7468872070312,601.3499755859375,614.9000244140625,507.6499938964844,515.0,2844204,2022-04-11
2022-04-18,607.7577514648438,610.4000244140625,633.0,575.5,600.0,1556948,2022-04-18
2022-04-25,584.5585327148438,587.0999755859375,609.5,574.5499877929688,609.0,345461,2022-04-25
2022-05-02,545.2793579101562,547.6500244140625,615.0,539.0,584.0,694961,2022-05-02
2022-05-09,476.9762878417969,479.04998779296875,567.5499877929688,473.0,540.0,540316,2022-05-09
2022-05-16,517.1517333984375,519.4000244140625,543.9000244140625,479.20001220703125,479.20001220703125,265569,2022-05-16
2022-05-23,493.55426025390625,495.70001220703125,530.9500122070312,477.0,530.9500122070312,209915,2022-05-23
2022-05-30,511.52606201171875,513.75,529.7999877929688,488.8500061035156,492.0,181025,2022-05-30
2022-06-06,472.6451416015625,474.70001220703125,516.0,470.70001220703125,512.0,165959,2022-06-06
2022-06-13,431.92218017578125,433.79998779296875,468.0,431.04998779296875,465.04998779296875,298081,2022-06-13
2022-06-20,415.2446594238281,417.04998779296875,475.95001220703125,410.0,431.0,200851,2022-06-20
2022-06-27,409.071533203125,410.8500061035156,452.3999938964844,404.54998779296875,426.29998779296875,374270,2022-06-27
2022-07-04,443.471923828125,445.3999938964844,468.0,402.20001220703125,412.1000061035156,788931,2022-07-04
2022-07-11,466.3226318359375,468.3500061035156,488.95001220703125,441.3999938964844,442.95001220703125,287902,2022-07-11
2022-07-18,482.1537780761719,484.25,500.0,464.8999938964844,470.0,280479,2022-07-18
2022-07-25,473.1429748535156,475.20001220703125,488.54998779296875,459.5,485.0,229194,2022-07-25
2022-08-01,489.5715637207031,491.70001220703125,498.29998779296875,472.54998779296875,482.79998779296875,417309,2022-08-01
2022-08-08,487.5802307128906,489.70001220703125,499.3999938964844,472.70001220703125,494.45001220703125,140176,2022-08-08
2022-08-15,512.9200439453125,515.1500244140625,536.0,486.0,489.70001220703125,302429,2022-08-15
2022-08-22,526.8095703125,529.0999755859375,565.0,503.0,515.0,890843,2022-08-22
2022-08-29,537.1148681640625,539.4500122070312,556.0,505.6000061035156,519.0,239338,2022-08-29
2022-09-05,526.2620239257812,528.5499877929688,563.0,525.0,544.9000244140625,467951,2022-09-05
2022-09-12,527.0087280273438,529.2999877929688,554.0499877929688,511.04998779296875,534.7999877929688,657445,2022-09-12
2022-09-19,521.4827270507812,523.75,549.75,520.0999755859375,534.9000244140625,260183,2022-09-19
2022-09-26,519.3775024414062,520.6500244140625,534.5999755859375,504.0,514.0,215581,2022-09-26
2022-10-03,524.9139404296875,526.2000122070312,552.0,522.0499877929688,523.0,239989,2022-10-03
2022-10-10,519.9261474609375,521.2000122070312,537.0,508.54998779296875,526.0,215190,2022-10-10
2022-10-17,504.2644958496094,505.5,536.7999877929688,504.20001220703125,526.4000244140625,198192,2022-10-17
2022-10-24,501.3716125488281,502.6000061035156,524.5499877929688,498.6000061035156,519.0,168719,2022-10-24
2022-10-31,487.40582275390625,488.6000061035156,509.5,475.6000061035156,508.1499938964844,193562,2022-10-31
2022-11-07,483.864501953125,485.04998779296875,511.0,471.04998779296875,493.95001220703125,159305,2022-11-07
2022-11-14,472.2429504394531,473.3999938964844,490.0,437.1000061035156,452.0,338477,2022-11-14
2022-11-21,474.537353515625,475.70001220703125,482.0,451.3500061035156,482.0,208579,2022-11-21
2022-11-28,509.3021545410156,510.54998779296875,512.9500122070312,471.95001220703125,480.0,377330,2022-11-28
2022-12-05,504.5138854980469,505.75,528.0,499.29998779296875,510.54998779296875,315013,2022-12-05
2022-12-12,535.7374267578125,537.0499877929688,554.6500244140625,500.8999938964844,509.0,572245,2022-12-12
2022-12-19,473.2405090332031,474.3999938964844,543.7999877929688,471.3999938964844,543.7999877929688,222934,2022-12-19
2022-12-26,516.3348999023438,517.5999755859375,525.0,471.25,471.25,181067,2022-12-26
2023-01-02,512.2449340820312,513.5,525.8499755859375,504.0,524.0,244439,2023-01-02
2023-01-09,508.7535095214844,510.0,535.8499755859375,505.0,519.0,208669,2023-01-09
2023-01-16,539.3784790039062,540.7000122070312,567.0,500.20001220703125,515.0999755859375,788208,2023-01-16
2023-01-23,503.6161193847656,504.8500061035156,580.0,496.54998779296875,540.5,791819,2023-01-23
2023-01-30,501.521240234375,502.75,519.2000122070312,498.3500061035156,504.8500061035156,272904,2023-01-30
2023-02-06,502.518798828125,503.75,506.95001220703125,491.79998779296875,503.95001220703125,139011,2023-02-06
2023-02-13,502.2694091796875,503.5,509.0,492.0,508.0,133091,2023-02-13
2023-02-20,491.4958190917969,492.70001220703125,508.8500061035156,488.04998779296875,503.5,105953,2023-02-20
2023-02-27,531.5476684570312,532.8499755859375,537.0,480.6000061035156,496.29998779296875,287708,2023-02-27
2023-03-06,554.6909790039062,556.0499877929688,567.9000244140625,528.0,540.0,381395,2023-03-06
2023-03-13,565.9633178710938,567.3499755859375,577.9000244140625,543.1500244140625,556.0,677103,2023-03-13
2023-03-20,554.9403076171875,556.2999877929688,576.9500122070312,540.0,564.2000122070312,404517,2023-03-20
2023-03-27,546.5609130859375,547.9000244140625,556.6500244140625,529.9500122070312,554.0499877929688,143546,2023-03-27
2023-04-03,536.1364135742188,537.4500122070312,556.2000122070312,537.0499877929688,555.0,109029,2023-04-03
2023-04-10,581.5750732421875,583.0,609.0,532.0,537.0,990841,2023-04-10
2023-04-17,597.0870971679688,598.5499877929688,603.0,577.7999877929688,586.9500122070312,435406,2023-04-17
2023-04-24,589.6054077148438,591.0499877929688,627.25,578.0,604.9000244140625,797526,2023-04-24
2023-05-01,600.0299072265625,601.5,622.4500122070312,578.4000244140625,591.0499877929688,356360,2023-05-01
2023-05-08,620.4298706054688,621.9500122070312,642.5999755859375,595.8499755859375,604.0,856356,2023-05-08
2023-05-15,623.2728881835938,624.7999877929688,649.0999755859375,615.4000244140625,620.0,848758,2023-05-15
2023-05-22,618.0357055664062,619.5499877929688,637.75,612.6500244140625,621.7999877929688,235681,2023-05-22
2023-05-29,640.3311157226562,641.9000244140625,647.0,600.0,619.0499877929688,608329,2023-05-29
2023-06-05,694.8475341796875,696.5499877929688,726.9500122070312,647.0,649.0,1184632,2023-06-05
2023-06-12,706.4192504882812,708.1500244140625,754.0,690.9500122070312,700.7999877929688,500603,2023-06-12
2023-06-19,706.9180297851562,708.6500244140625,749.0,700.0499877929688,710.7000122070312,384321,2023-06-19
2023-06-26,700.6334228515625,702.3499755859375,728.0,698.0499877929688,702.25,449872,2023-06-26
2023-07-03,718.2402954101562,720.0,739.5,704.0,704.9000244140625,634379,2023-07-03
2023-07-10,711.7561645507812,713.5,729.0,702.0,720.0999755859375,373264,2023-07-10
2023-07-17,759.2398071289062,761.0999755859375,773.0,713.5,713.5,1143714,2023-07-17
2023-07-24,722.6295166015625,724.4000244140625,790.0,712.0,761.0,861737,2023-07-24
2023-07-31,719.9859619140625,721.75,748.0,712.3499755859375,733.0,334715,2023-07-31
2023-08-07,703.5263061523438,705.25,731.9500122070312,700.0499877929688,731.9000244140625,229022,2023-08-07
2023-08-14,681.2808227539062,682.9500122070312,722.0,674.0,711.0,188239,2023-08-14
2023-08-21,698.58837890625,700.2999877929688,711.9500122070312,680.0499877929688,684.9500122070312,276188,2023-08-21
2023-08-28,673.6994018554688,675.3499755859375,708.6500244140625,668.0,703.7999877929688,668719,2023-08-28
2023-09-04,665.9183959960938,667.5499877929688,699.0,665.0,677.25,451804,2023-09-04
2023-09-11,697.8402099609375,699.5499877929688,712.0999755859375,665.3499755859375,678.5999755859375,928488,2023-09-11
2023-09-18,685.7100219726562,686.7999877929688,701.1500244140625,676.3499755859375,699.5,185463,2023-09-18
2023-09-25,705.0792236328125,706.2000122070312,723.7000122070312,670.0499877929688,691.9500122070312,764241,2023-09-25
2023-10-02,690.202880859375,691.2999877929688,716.5,685.3499755859375,706.2000122070312,238745,2023-10-02
2023-10-09,682.9144897460938,684.0,698.75,663.7000122070312,684.0999755859375,228914,2023-10-09
2023-10-16,684.9113159179688,686.0,706.2000122070312,679.0999755859375,689.9500122070312,346342,2023-10-16
2023-10-23,643.2275390625,644.25,691.8499755859375,633.9500122070312,686.0,433276,2023-10-23
2023-10-30,643.8765258789062,644.9000244140625,664.0,630.7999877929688,638.0,283125,2023-10-30
2023-11-06,696.093505859375,697.2000122070312,699.8499755859375,644.9000244140625,645.4000244140625,354309,2023-11-06
2023-11-13,681.3170166015625,682.4000244140625,709.4500122070312,675.2999877929688,701.0999755859375,183488,2023-11-13
2023-11-20,685.4105224609375,686.5,693.0,671.4000244140625,682.4000244140625,276992,2023-11-20
2023-11-27,679.4200439453125,680.5,696.0,678.0,686.5,207281,2023-11-27
2023-12-04,679.9192504882812,681.0,697.4500122070312,673.0499877929688,693.9500122070312,410723,2023-12-04
2023-12-11,699.9373779296875,701.0499877929688,710.0,676.9000244140625,681.0499877929688,473690,2023-12-11
2023-12-18,676.8241577148438,677.9000244140625,714.5,664.0499877929688,712.0,356566,2023-12-18
2023-12-25,683.9627685546875,685.0499877929688,694.0,677.7999877929688,677.9000244140625,193769,2023-12-25
2024-01-01,680.3685302734375,681.4500122070312,693.0,673.4000244140625,693.0,178773,2024-01-01
2024-01-08,679.1204833984375,680.2000122070312,698.0,672.5499877929688,684.7999877929688,347014,2024-01-08
2024-01-15,727.6433715820312,728.7999877929688,750.0,673.2000122070312,682.0,953575,2024-01-15
2024-01-22,729.091064453125,730.25,745.0,695.1500244140625,728.7999877929688,334174,2024-01-22
2024-01-29,676.4746704101562,677.5499877929688,748.0,671.0,744.4000244140625,936771,2024-01-29
2024-02-05,778.3627319335938,779.5999755859375,798.6500244140625,659.0499877929688,680.7999877929688,2729267,2024-02-05
2024-02-12,765.7328491210938,766.9500122070312,786.0,725.0999755859375,772.9500122070312,1118574,2024-02-12
2024-02-19,740.4230346679688,741.5999755859375,783.9500122070312,720.0,783.9500122070312,309794,2024-02-19
2024-02-26,694.5460205078125,695.6500244140625,747.9000244140625,692.3499755859375,745.7999877929688,235441,2024-02-26
2024-03-04,689.8534545898438,690.9500122070312,715.8499755859375,677.3499755859375,715.8499755859375,123435,2024-03-04
2024-03-11,657.205322265625,658.25,697.0499877929688,610.2000122070312,695.0,248873,2024-03-11
2024-03-18,649.8670043945312,650.9000244140625,663.9500122070312,623.25,654.2999877929688,269294,2024-03-18
2024-03-25,634.8908081054688,635.9000244140625,668.8499755859375,626.5499877929688,650.9000244140625,233591,2024-03-25
2024-04-01,673.179931640625,674.25,695.9500122070312,641.0,641.5499877929688,349401,2024-04-01
2024-04-08,655.308349609375,656.3499755859375,688.0,652.0999755859375,684.0,115158,2024-04-08
2024-04-15,651.3646240234375,652.4000244140625,665.2000122070312,612.0,612.0,143615,2024-04-15
2024-04-22,650.7156372070312,651.75,668.8499755859375,645.0,652.4500122070312,159992,2024-04-22
2024-04-29,655.8075561523438,656.8499755859375,666.7000122070312,649.0,651.75,147592,2024-04-29
2024-05-06,595.2039184570312,596.1500244140625,660.9500122070312,588.2999877929688,656.9000244140625,283093,2024-05-06
2024-05-13,619.9645385742188,620.9500122070312,624.75,596.1500244140625,598.5999755859375,255933,2024-05-13
2024-05-20,668.8368530273438,669.9000244140625,686.2999877929688,605.0,605.0,770015,2024-05-20
2024-05-27,653.8107299804688,654.8499755859375,671.5,650.0,662.8499755859375,326639,2024-05-27
2024-06-03,656.7560424804688,657.7999877929688,694.75,606.0,662.3499755859375,2016549,2024-06-03
2024-06-10,667.9382934570312,669.0,682.0,658.0,660.0,259804,2024-06-10
2024-06-17,644.3258056640625,645.3499755859375,673.9500122070312,642.7999877929688,669.0,237575,2024-06-17
2024-06-24,630.5476684570312,631.5499877929688,655.0,615.0999755859375,655.0,366901,2024-06-24
2024-07-01,630.098388671875,631.0999755859375,644.7999877929688,622.3499755859375,637.7999877929688,257440,2024-07-01
2024-07-08,628.1015625,629.0999755859375,638.5999755859375,620.8499755859375,631.0999755859375,337541,2024-07-08
2024-07-15,620.5635375976562,621.5499877929688,633.3499755859375,614.0,629.0999755859375,150511,2024-07-15
2024-07-22,613.9740600585938,614.9500122070312,628.4500122070312,600.0,613.0499877929688,245983,2024-07-22
2024-07-29,630.497802734375,631.5,664.7999877929688,598.1500244140625,617.4000244140625,688075,2024-07-29
2024-08-05,582.9733276367188,583.9000244140625,621.0,575.0,614.0,340975,2024-08-05
2024-08-12,539.2927856445312,540.1500244140625,597.9500122070312,538.7000122070312,578.0,528367,2024-08-12
2024-08-19,575.0858764648438,576.0,582.0999755859375,542.0499877929688,551.0,596564,2024-08-19
2024-08-26,604.1396484375,605.0999755859375,620.0,570.0,578.8499755859375,495621,2024-08-26
2024-09-02,641.230712890625,642.25,678.5,589.7000122070312,605.0499877929688,2553868,2024-09-02
2024-09-09,623.25927734375,624.25,649.8499755859375,608.0,642.7999877929688,336511,2024-09-09
2024-09-16,598.8980102539062,599.8499755859375,641.5,595.0,639.8499755859375,346527,2024-09-16
2024-09-23,586.9000244140625,586.9000244140625,612.0,581.2999877929688,603.5499877929688,274229,2024-09-23
2024-09-30,575.0999755859375,575.0999755859375,591.0499877929688,571.0,589.7999877929688,99408,2024-09-30
2024-10-07,568.5,568.5,577.0,547.5499877929688,575.0999755859375,201193,2024-10-07
2024-10-14,547.25,547.25,580.2000122070312,541.0499877929688,572.0,204146,2024-10-14
2024-10-21,508.1499938964844,508.1499938964844,551.2000122070312,472.3500061035156,547.2999877929688,457220,2024-10-21
2024-10-28,529.8499755859375,529.8499755859375,550.0,485.45001220703125,508.1499938964844,280905,2024-10-28
2024-11-04,512.2000122070312,512.2000122070312,528.2000122070312,510.04998779296875,526.0999755859375,109816,2024-11-04
2024-11-11,482.95001220703125,482.95001220703125,512.7999877929688,472.8999938964844,504.5,142760,2024-11-11
2024-11-18,462.45001220703125,462.45001220703125,490.0,452.70001220703125,482.0,162712,2024-11-18
2024-11-25,494.04998779296875,494.04998779296875,512.5999755859375,465.0,466.04998779296875,418861,2024-11-25
2024-12-02,483.79998779296875,483.79998779296875,510.0,473.3500061035156,495.5,243105,2024-12-02
2024-12-09,476.3999938964844,476.3999938964844,488.20001220703125,470.0,485.25,179706,2024-12-09
2024-12-16,471.1000061035156,471.1000061035156,502.8999938964844,469.1499938964844,476.45001220703125,302343,2024-12-16
2024-12-23,476.70001220703125,476.70001220703125,489.0,458.95001220703125,473.0,127647,2024-12-23
2024-12-30,467.70001220703125,467.70001220703125,480.0,461.0,479.8999938964844,144129,2024-12-30
2025-01-06,430.95001220703125,430.95001220703125,468.8999938964844,423.0,468.8500061035156,163128,2025-01-06
2025-01-13,433.29998779296875,433.29998779296875,455.0,421.3999938964844,425.0,218773,2025-01-13
2025-01-20,435.70001220703125,435.70001220703125,470.0,421.5,444.95001220703125,434844,2025-01-20
2025-01-27,436.5,436.5,454.0,401.5,434.0,657592,2025-01-27
2025-02-03,408.0,408.0,435.79998779296875,405.0,431.0,225898,2025-02-03
2025-02-10,353.1499938964844,353.1499938964844,412.0,346.0,405.0,397517,2025-02-10
2025-02-17,326.6000061035156,326.6000061035156,353.20001220703125,320.0,353.1499938964844,564532,2025-02-17
2025-02-24,339.54998779296875,339.54998779296875,391.8999938964844,318.0,328.75,1389588,2025-02-24
2025-03-03,339.95001220703125,339.95001220703125,351.0,312.79998779296875,342.1000061035156,461908,2025-03-03
2025-03-10,327.95001220703125,327.95001220703125,344.8999938964844,325.0,339.95001220703125,299989,2025-03-10
2025-03-17,365.04998779296875,365.04998779296875,369.8999938964844,321.0,328.0,691165,2025-03-17
2025-03-24,378.8500061035156,378.8500061035156,389.8999938964844,350.1499938964844,365.0,1044646,2025-03-24
2025-03-31,401.20001220703125,401.20001220703125,424.0,374.6000061035156,378.8500061035156,442565,2025-03-31
2025-04-07,392.1000061035156,392.1000061035156,407.3999938964844,335.0,335.0,284008,2025-04-07
2025-04-14,392.3500061035156,392.3500061035156,407.0,384.95001220703125,391.04998779296875,308329,2025-04-14
2025-04-21,375.04998779296875,375.04998779296875,404.95001220703125,371.1000061035156,392.3999938964844,250566,2025-04-21
2025-04-28,385.20001220703125,385.20001220703125,409.70001220703125,369.45001220703125,375.1000061035156,405879,2025-04-28
2025-05-05,377.6499938964844,377.6499938964844,401.8500061035156,371.95001220703125,390.04998779296875,198173,2025-05-05
2025-05-12,391.70001220703125,391.70001220703125,409.79998779296875,382.8999938964844,390.0,405938,2025-05-12
2025-05-19,489.1000061035156,489.1000061035156,489.1000061035156,390.8999938964844,394.0,2181047,2025-05-19
2025-05-26,457.3999938964844,457.3999938964844,494.95001220703125,450.5,477.0,2461370,2025-05-26
2025-06-02,427.5,427.5,484.0,426.0,457.3999938964844,2372285,2025-06-02
2025-06-09,460.45001220703125,460.45001220703125,465.8999938964844,423.54998779296875,430.75,1896236,2025-06-09
2025-06-16,428.5,428.5,469.45001220703125,424.54998779296875,455.0,796831,2025-06-16
2025-06-23,426.8999938964844,426.8999938964844,438.1499938964844,415.54998779296875,428.54998779296875,539740,2025-06-23
2025-06-30,433.29998779296875,433.29998779296875,447.8500061035156,412.3500061035156,427.0,759448,2025-06-30
2025-07-07,422.1000061035156,422.1000061035156,436.29998779296875,418.0,436.29998779296875,256017,2025-07-07
2025-07-14,430.20001220703125,430.20001220703125,436.04998779296875,415.29998779296875,422.1499938964844,237226,2025-07-14
