Date,Adj Close_MKPL.NS,Close_MKPL.NS,High_MKPL.NS,Low_MKPL.NS,Open_MKPL.NS,Volume_MKPL.NS,Date
2020-07-13,0.8977770209312439,0.8977770209312439,0.8999999761581421,0.8777769804000854,0.8888880014419556,1800000,2020-07-13
2020-07-20,0.8955550193786621,0.8955550193786621,0.8999999761581421,0.8777769804000854,0.8777769804000854,2880000,2020-07-20
2020-07-27,0.8955550193786621,0.8955550193786621,0.8955550193786621,0.8955550193786621,0.8955550193786621,0,2020-07-27
2020-08-03,0.8933330178260803,0.8933330178260803,0.8999999761581421,0.8888880014419556,0.8955550193786621,2160000,2020-08-03
2020-08-10,0.8933330178260803,0.8933330178260803,0.8933330178260803,0.8933330178260803,0.8933330178260803,0,2020-08-10
2020-08-17,0.8944439888000488,0.8944439888000488,0.8972219824790955,0.8888880014419556,0.8933330178260803,1620000,2020-08-17
2020-08-24,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0,2020-08-24
2020-08-31,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0,2020-08-31
2020-09-07,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,360000,2020-09-07
2020-09-14,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0.8944439888000488,0,2020-09-14
2020-09-21,0.9194440245628357,0.9194440245628357,0.9277769923210144,0.8944439888000488,0.8944439888000488,900000,2020-09-21
2020-09-28,0.9111109972000122,0.9111109972000122,0.9333329796791077,0.8738880157470703,0.8788880109786987,3960000,2020-09-28
2020-10-05,0.9111109972000122,0.9111109972000122,0.9111109972000122,0.9111109972000122,0.9111109972000122,0,2020-10-05
2020-10-12,0.8866659998893738,0.8866659998893738,0.9111109972000122,0.8833330273628235,0.9111109972000122,1080000,2020-10-12
2020-10-19,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-10-19
2020-10-26,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-10-26
2020-11-02,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-11-02
2020-11-09,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-11-09
2020-11-16,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-11-16
2020-11-23,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-11-23
2020-11-30,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-11-30
2020-12-07,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-12-07
2020-12-14,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-12-14
2020-12-21,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-12-21
2020-12-28,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2020-12-28
2021-01-04,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0.8866659998893738,0,2021-01-04
2021-01-11,0.8877769708633423,0.8877769708633423,0.8877769708633423,0.8833330273628235,0.8866659998893738,540000,2021-01-11
2021-01-18,0.8877769708633423,0.8877769708633423,0.8877769708633423,0.8877769708633423,0.8877769708633423,0,2021-01-18
2021-01-25,0.8777769804000854,0.8777769804000854,0.8877769708633423,0.8777769804000854,0.8877769708633423,2160000,2021-01-25
2021-02-01,0.8777769804000854,0.8777769804000854,0.8777769804000854,0.8777769804000854,0.8777769804000854,0,2021-02-01
