Date,Adj Close_NKIND.NS,Close_NKIND.NS,High_NKIND.NS,Low_NKIND.NS,Open_NKIND.NS,Volume_NKIND.NS,Date
2021-08-16,41.20000076293945,41.20000076293945,45.20000076293945,39.04999923706055,39.04999923706055,31460,2021-08-16
2021-08-23,40.75,40.75,42.95000076293945,35.599998474121094,42.95000076293945,30407,2021-08-23
2021-08-30,39.0,39.0,41.45000076293945,37.54999923706055,40.0,5507,2021-08-30
2021-09-06,37.0,37.0,39.0,37.0,39.0,229,2021-09-06
2021-09-13,36.650001525878906,36.650001525878906,37.0,33.54999923706055,35.150001525878906,5119,2021-09-13
2021-09-20,33.900001525878906,33.900001525878906,36.95000076293945,30.700000762939453,36.95000076293945,1107,2021-09-20
2021-09-27,38.849998474121094,38.849998474121094,38.849998474121094,32.25,35.5,19167,2021-09-27
2021-10-04,44.20000076293945,44.20000076293945,44.54999923706055,35.45000076293945,40.75,17347,2021-10-04
2021-10-11,41.29999923706055,41.29999923706055,48.0,40.900001525878906,46.29999923706055,42500,2021-10-11
2021-10-18,36.95000076293945,36.95000076293945,42.849998474121094,35.75,41.29999923706055,11556,2021-10-18
2021-10-25,34.20000076293945,34.20000076293945,37.95000076293945,34.20000076293945,35.25,2120,2021-10-25
2021-11-01,35.849998474121094,35.849998474121094,38.099998474121094,32.5,34.25,10421,2021-11-01
2021-11-08,34.95000076293945,34.95000076293945,38.400001525878906,34.25,36.04999923706055,4277,2021-11-08
2021-11-15,34.400001525878906,34.400001525878906,37.349998474121094,33.29999923706055,33.29999923706055,7227,2021-11-15
2021-11-22,33.349998474121094,33.349998474121094,34.45000076293945,31.100000381469727,34.400001525878906,6363,2021-11-22
2021-11-29,33.349998474121094,33.349998474121094,34.099998474121094,29.600000381469727,34.099998474121094,1842,2021-11-29
2021-12-06,34.70000076293945,34.70000076293945,36.04999923706055,31.600000381469727,34.650001525878906,4205,2021-12-06
2021-12-13,31.899999618530273,31.899999618530273,38.150001525878906,30.0,38.150001525878906,29583,2021-12-13
2021-12-20,30.899999618530273,30.899999618530273,33.849998474121094,27.799999237060547,31.549999237060547,8131,2021-12-20
2021-12-27,32.70000076293945,32.70000076293945,33.0,29.649999618530273,29.649999618530273,7862,2021-12-27
2022-01-03,44.349998474121094,44.349998474121094,44.849998474121094,32.349998474121094,32.75,58334,2022-01-03
2022-01-10,39.849998474121094,39.849998474121094,47.5,37.25,46.5,55065,2022-01-10
2022-01-17,39.29999923706055,39.29999923706055,41.70000076293945,36.79999923706055,40.650001525878906,10774,2022-01-17
2022-01-24,37.79999923706055,37.79999923706055,39.29999923706055,34.400001525878906,39.29999923706055,3214,2022-01-24
2022-01-31,38.75,38.75,40.25,35.04999923706055,36.0,3290,2022-01-31
2022-02-07,36.599998474121094,36.599998474121094,40.599998474121094,34.25,40.599998474121094,2980,2022-02-07
2022-02-14,36.400001525878906,36.400001525878906,37.5,34.79999923706055,36.599998474121094,923,2022-02-14
2022-02-21,34.45000076293945,34.45000076293945,36.400001525878906,32.849998474121094,36.400001525878906,1603,2022-02-21
2022-02-28,34.400001525878906,34.400001525878906,35.5,32.75,32.95000076293945,2895,2022-02-28
2022-03-07,34.75,34.75,36.599998474121094,32.29999923706055,34.400001525878906,2887,2022-03-07
2022-03-14,36.0,36.0,37.5,33.70000076293945,33.70000076293945,933,2022-03-14
2022-03-21,35.79999923706055,35.79999923706055,37.400001525878906,33.25,36.0,1106,2022-03-21
2022-03-28,32.79999923706055,32.79999923706055,35.79999923706055,31.950000762939453,35.79999923706055,3908,2022-03-28
2022-04-04,34.150001525878906,34.150001525878906,37.70000076293945,30.899999618530273,33.0,21619,2022-04-04
2022-04-11,40.349998474121094,40.349998474121094,40.54999923706055,33.25,34.150001525878906,30705,2022-04-11
2022-04-18,39.79999923706055,39.79999923706055,44.25,36.75,40.599998474121094,67625,2022-04-18
2022-04-25,38.29999923706055,38.29999923706055,43.45000076293945,36.79999923706055,40.599998474121094,61303,2022-04-25
2022-05-02,33.900001525878906,33.900001525878906,40.29999923706055,33.099998474121094,38.099998474121094,17339,2022-05-02
2022-05-09,30.799999237060547,30.799999237060547,37.150001525878906,29.049999237060547,33.099998474121094,15535,2022-05-09
2022-05-16,39.599998474121094,39.599998474121094,42.349998474121094,30.299999237060547,32.0,54840,2022-05-16
2022-05-23,33.650001525878906,33.650001525878906,40.900001525878906,31.049999237060547,40.900001525878906,9615,2022-05-23
2022-05-30,37.75,37.75,39.70000076293945,31.299999237060547,33.70000076293945,11663,2022-05-30
2022-06-06,39.25,39.25,40.0,36.75,37.0,5635,2022-06-06
2022-06-13,36.849998474121094,36.849998474121094,41.0,35.04999923706055,41.0,4758,2022-06-13
2022-06-20,35.599998474121094,35.599998474121094,36.75,35.5,36.75,2587,2022-06-20
2022-06-27,39.849998474121094,39.849998474121094,42.45000076293945,35.75,35.75,2405,2022-06-27
2022-07-04,38.0,38.0,40.849998474121094,38.0,39.70000076293945,139,2022-07-04
2022-07-11,34.20000076293945,34.20000076293945,38.099998474121094,34.20000076293945,38.0,230,2022-07-11
2022-07-18,33.400001525878906,33.400001525878906,38.25,32.5,34.20000076293945,9923,2022-07-18
2022-07-25,32.25,32.25,36.849998474121094,31.75,31.75,1580,2022-07-25
2022-08-01,30.799999237060547,30.799999237060547,33.849998474121094,30.649999618530273,31.399999618530273,2510,2022-08-01
2022-08-08,37.0,37.0,37.29999923706055,30.700000762939453,32.29999923706055,7092,2022-08-08
2022-08-15,37.5,37.5,38.0,36.75,37.0,2859,2022-08-15
2022-08-22,38.95000076293945,38.95000076293945,39.400001525878906,37.5,37.5,8763,2022-08-22
2022-08-29,39.5,39.5,40.04999923706055,38.95000076293945,38.95000076293945,2321,2022-08-29
2022-09-05,40.0,40.0,40.0,39.5,39.5,4473,2022-09-05
2022-09-12,39.20000076293945,39.20000076293945,40.0,37.0,40.0,1143,2022-09-12
2022-09-19,36.0,36.0,39.20000076293945,36.0,39.20000076293945,648,2022-09-19
2022-09-26,36.20000076293945,36.20000076293945,36.20000076293945,34.5,35.599998474121094,583,2022-09-26
2022-10-03,37.70000076293945,37.70000076293945,37.70000076293945,36.95000076293945,36.95000076293945,20,2022-10-03
2022-10-10,39.5,39.5,39.54999923706055,35.79999923706055,37.70000076293945,104,2022-10-10
2022-10-17,33.54999923706055,33.54999923706055,40.70000076293945,33.45000076293945,40.0,1446,2022-10-17
2022-10-24,34.5,34.5,35.20000076293945,31.299999237060547,33.54999923706055,761,2022-10-24
2022-10-31,33.79999923706055,33.79999923706055,37.099998474121094,32.20000076293945,36.20000076293945,1038,2022-10-31
2022-11-07,36.5,36.5,36.5,33.0,33.79999923706055,4116,2022-11-07
2022-11-14,38.5,38.5,40.20000076293945,37.70000076293945,37.70000076293945,2863,2022-11-14
2022-11-21,41.349998474121094,41.349998474121094,41.400001525878906,37.0,37.75,8969,2022-11-21
2022-11-28,39.0,39.0,41.0,38.5,40.900001525878906,1773,2022-11-28
2022-12-05,41.599998474121094,41.599998474121094,42.0,38.0,38.0,1919,2022-12-05
2022-12-12,40.900001525878906,40.900001525878906,42.400001525878906,37.5,40.0,8652,2022-12-12
2022-12-19,39.04999923706055,39.04999923706055,42.900001525878906,37.20000076293945,41.400001525878906,6145,2022-12-19
2022-12-26,40.150001525878906,40.150001525878906,42.5,37.54999923706055,38.79999923706055,3740,2022-12-26
2023-01-02,39.95000076293945,39.95000076293945,42.0,38.0,40.150001525878906,6016,2023-01-02
2023-01-09,37.29999923706055,37.29999923706055,41.849998474121094,37.25,39.95000076293945,1759,2023-01-09
2023-01-16,37.650001525878906,37.650001525878906,39.79999923706055,36.0,37.5,1698,2023-01-16
2023-01-23,39.400001525878906,39.400001525878906,41.29999923706055,37.650001525878906,37.650001525878906,481,2023-01-23
2023-01-30,37.5,37.5,41.349998474121094,37.5,39.400001525878906,290,2023-01-30
2023-02-06,37.0,37.0,40.599998474121094,35.650001525878906,37.5,1686,2023-02-06
2023-02-13,36.150001525878906,36.150001525878906,37.75,33.0,37.75,2439,2023-02-13
2023-02-20,36.25,36.25,38.400001525878906,32.0,32.79999923706055,5996,2023-02-20
2023-02-27,36.79999923706055,36.79999923706055,38.400001525878906,32.0,36.25,730,2023-02-27
2023-03-06,36.849998474121094,36.849998474121094,37.54999923706055,32.70000076293945,36.70000076293945,816,2023-03-06
2023-03-13,39.099998474121094,39.099998474121094,43.5,33.5,35.099998474121094,7857,2023-03-13
2023-03-20,38.5,38.5,41.70000076293945,35.25,39.099998474121094,1583,2023-03-20
2023-03-27,35.29999923706055,35.29999923706055,39.900001525878906,34.5,39.0,951,2023-03-27
2023-04-03,42.45000076293945,42.45000076293945,42.95000076293945,33.900001525878906,33.900001525878906,2490,2023-04-03
2023-04-10,40.75,40.75,42.45000076293945,37.70000076293945,42.45000076293945,1109,2023-04-10
2023-04-17,38.900001525878906,38.900001525878906,43.95000076293945,35.54999923706055,42.0,3103,2023-04-17
2023-04-24,41.29999923706055,41.29999923706055,45.599998474121094,39.0,41.54999923706055,11860,2023-04-24
2023-05-01,45.150001525878906,45.150001525878906,48.45000076293945,37.25,41.29999923706055,28586,2023-05-01
2023-05-08,41.45000076293945,41.45000076293945,48.0,41.04999923706055,45.099998474121094,14302,2023-05-08
2023-05-15,42.70000076293945,42.70000076293945,45.5,39.5,42.04999923706055,3612,2023-05-15
2023-05-22,40.150001525878906,40.150001525878906,46.45000076293945,39.04999923706055,46.45000076293945,6488,2023-05-22
2023-05-29,41.75,41.75,42.0,37.45000076293945,40.150001525878906,3092,2023-05-29
2023-06-05,41.0,41.0,42.0,37.04999923706055,40.45000076293945,4442,2023-06-05
2023-06-12,38.599998474121094,38.599998474121094,45.0,37.5,45.0,8260,2023-06-12
2023-06-19,39.599998474121094,39.599998474121094,43.95000076293945,38.0,39.349998474121094,4029,2023-06-19
2023-06-26,40.0,40.0,42.849998474121094,36.0,40.70000076293945,2264,2023-06-26
2023-07-03,39.400001525878906,39.400001525878906,41.70000076293945,37.75,38.0,1688,2023-07-03
2023-07-10,38.70000076293945,38.70000076293945,39.900001525878906,35.650001525878906,39.400001525878906,1128,2023-07-10
2023-07-17,39.0,39.0,39.5,35.95000076293945,36.70000076293945,3787,2023-07-17
2023-07-24,36.900001525878906,36.900001525878906,40.20000076293945,36.400001525878906,39.0,3333,2023-07-24
2023-07-31,41.400001525878906,41.400001525878906,46.25,35.04999923706055,35.04999923706055,15978,2023-07-31
2023-08-07,40.95000076293945,40.95000076293945,42.04999923706055,37.54999923706055,42.0,4032,2023-08-07
2023-08-14,38.400001525878906,38.400001525878906,44.79999923706055,37.20000076293945,42.79999923706055,5855,2023-08-14
2023-08-21,39.70000076293945,39.70000076293945,40.20000076293945,37.54999923706055,39.0,4600,2023-08-21
2023-08-28,40.45000076293945,40.45000076293945,41.599998474121094,36.95000076293945,39.849998474121094,7849,2023-08-28
2023-09-04,39.20000076293945,39.20000076293945,41.599998474121094,38.54999923706055,41.599998474121094,11422,2023-09-04
2023-09-11,38.400001525878906,38.400001525878906,41.20000076293945,38.04999923706055,39.20000076293945,6516,2023-09-11
2023-09-18,39.95000076293945,39.95000076293945,40.95000076293945,37.0,38.5,32248,2023-09-18
2023-09-25,37.099998474121094,37.099998474121094,39.95000076293945,37.0,39.25,54038,2023-09-25
2023-10-02,36.900001525878906,36.900001525878906,39.5,35.04999923706055,37.099998474121094,2178,2023-10-02
2023-10-09,70.5999984741211,70.5999984741211,70.5999984741211,36.95000076293945,39.400001525878906,86627,2023-10-09
2023-10-16,89.94999694824219,89.94999694824219,89.94999694824219,74.0999984741211,74.0999984741211,31457,2023-10-16
2023-10-23,80.44999694824219,80.44999694824219,94.4000015258789,80.44999694824219,93.0,11368,2023-10-23
2023-10-30,74.25,74.25,80.44999694824219,74.25,80.44999694824219,1398,2023-10-30
2023-11-06,67.19999694824219,67.19999694824219,72.80000305175781,67.19999694824219,72.80000305175781,797,2023-11-06
2023-11-13,62.0,62.0,65.8499984741211,62.0,65.8499984741211,290,2023-11-13
2023-11-20,57.25,57.25,60.79999923706055,57.25,60.79999923706055,224,2023-11-20
2023-11-27,53.900001525878906,53.900001525878906,57.25,53.900001525878906,57.25,419,2023-11-27
2023-12-04,56.900001525878906,56.900001525878906,56.900001525878906,46.79999923706055,53.900001525878906,19945,2023-12-04
2023-12-11,59.04999923706055,59.04999923706055,62.650001525878906,59.04999923706055,59.70000076293945,4483,2023-12-11
2023-12-18,59.04999923706055,59.04999923706055,59.04999923706055,56.79999923706055,59.04999923706055,2663,2023-12-18
2023-12-25,56.79999923706055,56.79999923706055,60.20000076293945,56.29999923706055,59.04999923706055,1048,2023-12-25
2024-01-01,57.599998474121094,57.599998474121094,57.900001525878906,55.54999923706055,57.849998474121094,1426,2024-01-01
2024-01-08,57.04999923706055,57.04999923706055,58.79999923706055,55.54999923706055,56.599998474121094,3882,2024-01-08
2024-01-15,58.20000076293945,58.20000076293945,58.95000076293945,57.04999923706055,57.20000076293945,3982,2024-01-15
2024-01-22,70.69999694824219,70.69999694824219,70.69999694824219,58.20000076293945,58.20000076293945,16208,2024-01-22
2024-01-29,70.94999694824219,70.94999694824219,77.19999694824219,70.5,74.19999694824219,9747,2024-01-29
2024-02-05,68.05000305175781,68.05000305175781,69.55000305175781,66.0,69.55000305175781,2759,2024-02-05
2024-02-12,66.6500015258789,66.6500015258789,68.5,66.6500015258789,68.5,1823,2024-02-12
2024-02-19,61.849998474121094,61.849998474121094,66.6500015258789,61.849998474121094,66.6500015258789,109,2024-02-19
2024-02-26,56.0,56.0,60.650001525878906,56.0,60.650001525878906,627,2024-02-26
2024-03-04,50.75,50.75,53.79999923706055,50.75,53.79999923706055,2299,2024-03-04
2024-03-11,60.849998474121094,60.849998474121094,61.0,50.0,53.25,18764,2024-03-11
2024-03-18,54.54999923706055,54.54999923706055,60.849998474121094,51.849998474121094,60.849998474121094,2019,2024-03-18
2024-03-25,56.20000076293945,56.20000076293945,57.29999923706055,51.849998474121094,54.54999923706055,2314,2024-03-25
2024-04-01,57.5,57.5,58.900001525878906,53.04999923706055,56.20000076293945,2650,2024-04-01
2024-04-08,52.0,52.0,56.150001525878906,51.70000076293945,54.79999923706055,2490,2024-04-08
2024-04-15,52.45000076293945,52.45000076293945,55.95000076293945,49.54999923706055,54.599998474121094,4545,2024-04-15
2024-04-22,53.95000076293945,53.95000076293945,55.900001525878906,50.25,54.5,4186,2024-04-22
2024-04-29,54.70000076293945,54.70000076293945,58.25,52.400001525878906,55.70000076293945,6363,2024-04-29
2024-05-06,53.54999923706055,53.54999923706055,57.0,50.5,53.349998474121094,3091,2024-05-06
2024-05-13,53.75,53.75,56.79999923706055,49.900001525878906,56.20000076293945,2311,2024-05-13
2024-05-20,51.400001525878906,51.400001525878906,57.29999923706055,51.20000076293945,51.95000076293945,5825,2024-05-20
2024-05-27,46.0,46.0,52.349998474121094,45.099998474121094,52.099998474121094,5243,2024-05-27
2024-06-03,48.54999923706055,48.54999923706055,48.900001525878906,43.150001525878906,46.0,3810,2024-06-03
2024-06-10,50.5099983215332,50.5099983215332,54.29999923706055,48.529998779296875,48.54999923706055,70144,2024-06-10
2024-06-17,49.29999923706055,49.29999923706055,53.029998779296875,48.560001373291016,50.5099983215332,27311,2024-06-17
2024-06-24,48.83000183105469,48.83000183105469,51.5,47.209999084472656,48.630001068115234,29666,2024-06-24
2024-07-01,60.09000015258789,60.09000015258789,61.900001525878906,50.5,51.0,27633,2024-07-01
2024-07-08,56.0099983215332,56.0099983215332,62.0,55.29999923706055,60.119998931884766,7778,2024-07-08
2024-07-15,54.5099983215332,54.5099983215332,57.709999084472656,50.97999954223633,57.709999084472656,7983,2024-07-15
2024-07-22,56.52000045776367,56.52000045776367,61.5,54.5099983215332,54.529998779296875,11917,2024-07-22
2024-07-29,58.880001068115234,58.880001068115234,62.93000030517578,55.060001373291016,55.060001373291016,12188,2024-07-29
2024-08-05,59.27000045776367,59.27000045776367,64.76000213623047,55.93000030517578,58.0,18011,2024-08-05
2024-08-12,56.11000061035156,56.11000061035156,60.95000076293945,53.060001373291016,60.95000076293945,6614,2024-08-12
2024-08-19,54.20000076293945,54.20000076293945,57.900001525878906,53.08000183105469,54.70000076293945,8842,2024-08-19
2024-08-26,58.439998626708984,58.439998626708984,58.9900016784668,52.70000076293945,54.9900016784668,8225,2024-08-26
2024-09-02,54.68000030517578,54.68000030517578,61.29999923706055,53.5,61.29999923706055,9983,2024-09-02
2024-09-09,54.91999816894531,54.91999816894531,57.849998474121094,52.5,56.0,7613,2024-09-09
2024-09-16,52.08000183105469,52.08000183105469,57.20000076293945,50.31999969482422,54.93000030517578,7285,2024-09-16
2024-09-23,52.08000183105469,52.08000183105469,53.97999954223633,49.02000045776367,50.060001373291016,8963,2024-09-23
2024-09-30,49.029998779296875,49.029998779296875,52.650001525878906,48.029998779296875,51.029998779296875,3949,2024-09-30
2024-10-07,46.72999954223633,46.72999954223633,51.47999954223633,46.150001525878906,51.400001525878906,5495,2024-10-07
2024-10-14,46.08000183105469,46.08000183105469,49.5,44.099998474121094,46.75,6180,2024-10-14
2024-10-21,45.68000030517578,45.68000030517578,49.0,44.72999954223633,46.06999969482422,3495,2024-10-21
2024-10-28,46.5,46.5,48.29999923706055,44.31999969482422,47.900001525878906,2510,2024-10-28
2024-11-04,50.869998931884766,50.869998931884766,51.95000076293945,45.349998474121094,47.900001525878906,2973,2024-11-04
2024-11-11,48.56999969482422,48.56999969482422,52.900001525878906,47.08000183105469,52.0,4624,2024-11-11
2024-11-18,51.43000030517578,51.43000030517578,52.02000045776367,48.0,50.939998626708984,3143,2024-11-18
2024-11-25,50.93000030517578,50.93000030517578,54.45000076293945,48.25,54.0,5046,2024-11-25
2024-12-02,55.65999984741211,55.65999984741211,57.5,51.0,52.900001525878906,7554,2024-12-02
2024-12-09,73.44999694824219,73.44999694824219,73.44999694824219,60.779998779296875,61.220001220703125,56864,2024-12-09
2024-12-16,93.72000122070312,93.72000122070312,93.72000122070312,77.12000274658203,77.12000274658203,39911,2024-12-16
2024-12-23,84.36000061035156,84.36000061035156,98.4000015258789,84.36000061035156,96.9000015258789,19390,2024-12-23
2024-12-30,70.79000091552734,70.79000091552734,80.13999938964844,65.26000213623047,80.13999938964844,23178,2024-12-30
2025-01-06,66.62999725341797,66.62999725341797,74.30000305175781,64.05000305175781,73.48999786376953,24567,2025-01-06
2025-01-13,69.77999877929688,69.77999877929688,74.5,63.290000915527344,66.6500015258789,6193,2025-01-13
2025-01-20,70.0,70.0,73.98999786376953,65.0999984741211,69.77999877929688,5174,2025-01-20
2025-01-27,65.79000091552734,65.79000091552734,71.19999694824219,63.16999816894531,66.5,2882,2025-01-27
2025-02-03,68.3499984741211,68.3499984741211,68.3499984741211,63.02000045776367,63.02000045776367,2238,2025-02-03
2025-02-10,72.41000366210938,72.41000366210938,74.0,64.44000244140625,70.5,3492,2025-02-10
2025-02-17,64.19999694824219,64.19999694824219,75.55000305175781,64.19999694824219,72.41000366210938,3840,2025-02-17
2025-02-24,59.61000061035156,59.61000061035156,64.0,58.400001525878906,62.20000076293945,1576,2025-02-24
2025-03-03,56.29999923706055,56.29999923706055,59.61000061035156,54.20000076293945,59.61000061035156,449,2025-03-03
2025-03-10,55.20000076293945,55.20000076293945,59.93000030517578,55.20000076293945,56.29999923706055,193,2025-03-10
2025-03-17,63.0,63.0,63.0,53.0,53.0,1469,2025-03-17
2025-03-24,61.2400016784668,61.2400016784668,66.1500015258789,59.849998474121094,63.0,1768,2025-03-24
2025-03-31,62.52000045776367,62.52000045776367,64.30000305175781,60.900001525878906,61.2400016784668,1424,2025-03-31
2025-04-07,74.91000366210938,74.91000366210938,76.83999633789062,58.45000076293945,58.45000076293945,10150,2025-04-07
2025-04-14,79.38999938964844,79.38999938964844,84.0,71.83000183105469,76.0,14875,2025-04-14
2025-04-21,69.55000305175781,69.55000305175781,83.25,68.5,83.25,15391,2025-04-21
2025-04-28,68.98999786376953,68.98999786376953,72.5999984741211,65.06999969482422,69.55000305175781,2628,2025-04-28
2025-05-05,63.16999816894531,63.16999816894531,69.0999984741211,60.04999923706055,68.8499984741211,5877,2025-05-05
2025-05-12,64.25,64.25,67.37999725341797,60.060001373291016,63.900001525878906,7019,2025-05-12
2025-05-19,66.1500015258789,66.1500015258789,69.88999938964844,62.20000076293945,65.94999694824219,3103,2025-05-19
2025-05-26,65.8499984741211,65.8499984741211,68.0,63.20000076293945,65.81999969482422,6917,2025-05-26
2025-06-02,64.47000122070312,64.47000122070312,70.0,63.41999816894531,66.16999816894531,1250,2025-06-02
2025-06-09,72.08000183105469,72.08000183105469,73.38999938964844,64.5999984741211,67.6500015258789,8070,2025-06-09
2025-06-16,66.19999694824219,66.19999694824219,76.0,66.19999694824219,73.55000305175781,6171,2025-06-16
2025-06-23,68.54000091552734,68.54000091552734,73.5999984741211,65.87000274658203,69.5,3312,2025-06-23
2025-06-30,68.05000305175781,68.05000305175781,71.38999938964844,66.0,70.0,3583,2025-06-30
2025-07-07,66.4800033569336,66.4800033569336,70.98999786376953,65.0,69.80000305175781,2204,2025-07-07
2025-07-14,67.9800033569336,67.9800033569336,68.79000091552734,65.0,68.79000091552734,327,2025-07-14
