Date,Adj Close_JYOTHYLAB.NS,Close_JYOTHYLAB.NS,High_JYOTHYLAB.NS,Low_JYOTHYLAB.NS,Open_JYOTHYLAB.NS,Volume_JYOTHYLAB.NS,Date
2022-02-28,134.8967742919922,140.14999389648438,140.64999389648438,133.0500030517578,133.89999389648438,1814071,2022-02-28
2022-03-07,135.04115295410156,140.3000030517578,142.0500030517578,136.0500030517578,139.0,3368133,2022-03-07
2022-03-14,139.7093505859375,145.14999389648438,148.89999389648438,139.6999969482422,140.3000030517578,980011,2022-03-14
2022-03-21,139.42059326171875,144.85000610351562,147.25,142.5,145.89999389648438,4026624,2022-03-21
2022-03-28,143.70379638671875,149.3000030517578,150.1999969482422,133.8000030517578,144.5,2235862,2022-03-28
2022-04-04,147.93887329101562,153.6999969482422,154.5,147.5,150.10000610351562,1308563,2022-04-04
2022-04-11,148.32388305664062,154.10000610351562,157.0,149.35000610351562,152.14999389648438,1046444,2022-04-11
2022-04-18,153.1845703125,159.14999389648438,162.75,151.0,153.89999389648438,1847611,2022-04-18
2022-04-25,148.51638793945312,154.3000030517578,163.5,153.0,159.0,2298027,2022-04-25
2022-05-02,142.5006561279297,148.0500030517578,155.3000030517578,145.0,155.10000610351562,519619,2022-05-02
2022-05-09,141.29750061035156,146.8000030517578,150.0,142.0500030517578,146.6999969482422,790319,2022-05-09
2022-05-16,140.14248657226562,145.60000610351562,149.5,143.0500030517578,146.5500030517578,1110382,2022-05-16
2022-05-23,148.7570037841797,154.5500030517578,163.6999969482422,144.64999389648438,146.0,7308649,2022-05-23
2022-05-30,151.93331909179688,157.85000610351562,161.39999389648438,148.5,155.35000610351562,2608385,2022-05-30
2022-06-06,146.30258178710938,152.0,158.6999969482422,150.1999969482422,158.6999969482422,912741,2022-06-06
2022-06-13,147.84263610839844,153.60000610351562,158.0,145.0,150.60000610351562,5092543,2022-06-13
2022-06-20,147.93887329101562,153.6999969482422,155.75,149.35000610351562,154.35000610351562,791096,2022-06-20
2022-06-27,144.42567443847656,150.0500030517578,165.9499969482422,147.5,154.0,2489994,2022-06-27
2022-07-04,162.39447021484375,165.89999389648438,169.0,148.10000610351562,150.0500030517578,6623174,2022-07-04
2022-07-11,165.23321533203125,168.8000030517578,169.89999389648438,163.0,165.5,1297842,2022-07-11
2022-07-18,160.73040771484375,164.1999969482422,175.5,163.25,169.89999389648438,2023866,2022-07-18
2022-07-25,167.8761444091797,171.5,175.0,164.0,165.0,2310223,2022-07-25
2022-08-01,177.224365234375,181.0500030517578,181.89999389648438,170.0,173.0,2085166,2022-08-01
2022-08-08,176.2454833984375,180.0500030517578,188.0,178.60000610351562,182.25,2201533,2022-08-08
2022-08-15,174.33670043945312,178.10000610351562,184.5500030517578,174.8000030517578,180.0500030517578,982111,2022-08-15
2022-08-22,185.5937042236328,189.60000610351562,196.6999969482422,175.0500030517578,177.6999969482422,5075215,2022-08-22
2022-08-29,185.1531982421875,189.14999389648438,198.39999389648438,182.85000610351562,186.0,2243851,2022-08-29
2022-09-05,186.71939086914062,190.75,197.39999389648438,188.60000610351562,190.89999389648438,1590560,2022-09-05
2022-09-12,177.86062622070312,181.6999969482422,194.39999389648438,176.8000030517578,191.75,2146908,2022-09-12
2022-09-19,177.1754150390625,181.0,187.89999389648438,176.5500030517578,183.0,1674951,2022-09-19
2022-09-26,184.46798706054688,188.4499969482422,190.60000610351562,174.5500030517578,179.39999389648438,1687705,2022-09-26
2022-10-03,192.10317993164062,196.25,198.0,186.60000610351562,188.0500030517578,1786332,2022-10-03
2022-10-10,191.71163940429688,195.85000610351562,208.4499969482422,194.0500030517578,196.0,4248208,2022-10-10
2022-10-17,192.73944091796875,196.89999389648438,203.6999969482422,191.0500030517578,195.9499969482422,1124201,2022-10-17
2022-10-24,186.47467041015625,190.5,199.9499969482422,189.10000610351562,197.89999389648438,439899,2022-10-24
2022-10-31,190.8306427001953,194.9499969482422,204.9499969482422,189.9499969482422,191.5,2059785,2022-10-31
2022-11-07,185.6915740966797,189.6999969482422,198.9499969482422,188.75,195.0,867935,2022-11-07
2022-11-14,187.796142578125,191.85000610351562,206.8000030517578,184.0,190.0,4577091,2022-11-14
2022-11-21,190.73277282714844,194.85000610351562,196.64999389648438,189.0,191.9499969482422,1298555,2022-11-21
2022-11-28,206.00311279296875,210.4499969482422,211.75,194.14999389648438,194.14999389648438,3815628,2022-11-28
2022-12-05,203.5559539794922,207.9499969482422,216.85000610351562,206.0,212.0,2369302,2022-12-05
2022-12-12,202.77284240722656,207.14999389648438,217.5,205.4499969482422,208.75,1389115,2022-12-12
2022-12-19,195.3334503173828,199.5500030517578,217.89999389648438,195.0,208.0,7354213,2022-12-19
2022-12-26,200.52145385742188,204.85000610351562,210.0,199.60000610351562,200.5500030517578,2088767,2022-12-26
2023-01-02,199.19998168945312,203.5,209.0,201.3000030517578,205.89999389648438,1427321,2023-01-02
2023-01-09,198.36793518066406,202.64999389648438,208.4499969482422,201.0500030517578,203.89999389648438,1513240,2023-01-09
2023-01-16,198.3190155029297,202.60000610351562,207.4499969482422,190.0,203.6999969482422,1582316,2023-01-16
2023-01-23,200.47251892089844,204.8000030517578,211.89999389648438,199.0,202.60000610351562,1731828,2023-01-23
2023-01-30,204.92636108398438,209.35000610351562,216.89999389648438,202.3000030517578,204.0,2624790,2023-01-30
2023-02-06,201.10877990722656,205.4499969482422,222.6999969482422,203.0500030517578,210.8000030517578,2061980,2023-02-06
2023-02-13,197.38906860351562,201.64999389648438,208.5,199.1999969482422,205.89999389648438,772997,2023-02-13
2023-02-20,187.20883178710938,191.25,202.60000610351562,188.5500030517578,201.64999389648438,1303064,2023-02-20
2023-02-27,183.9785614013672,187.9499969482422,199.60000610351562,183.25,189.75,1210170,2023-02-27
2023-03-06,189.3134002685547,193.39999389648438,194.6999969482422,187.39999389648438,188.89999389648438,737775,2023-03-06
2023-03-13,181.53138732910156,185.4499969482422,194.10000610351562,180.14999389648438,193.89999389648438,914291,2023-03-13
2023-03-20,181.72715759277344,185.64999389648438,190.60000610351562,180.6999969482422,185.4499969482422,698128,2023-03-20
2023-03-27,186.47467041015625,190.5,195.0,180.4499969482422,185.60000610351562,641247,2023-03-27
2023-04-03,191.4669189453125,195.60000610351562,199.85000610351562,187.39999389648438,190.0,1177588,2023-04-03
2023-04-10,191.320068359375,195.4499969482422,198.35000610351562,191.14999389648438,195.60000610351562,751456,2023-04-10
2023-04-17,188.23663330078125,192.3000030517578,197.6999969482422,190.85000610351562,194.64999389648438,620348,2023-04-17
2023-04-24,190.63487243652344,194.75,196.8000030517578,190.4499969482422,192.0,835478,2023-04-24
2023-05-01,193.76724243164062,197.9499969482422,201.10000610351562,191.60000610351562,194.75,3391464,2023-05-01
2023-05-08,203.3601837158203,207.75,211.35000610351562,198.1999969482422,198.75,7160424,2023-05-08
2023-05-15,205.1710968017578,209.60000610351562,215.6999969482422,205.85000610351562,209.0,2838588,2023-05-15
2023-05-22,205.46473693847656,209.89999389648438,211.8000030517578,207.3000030517578,210.39999389648438,1265813,2023-05-22
2023-05-29,204.53482055664062,208.9499969482422,213.10000610351562,204.10000610351562,209.3000030517578,1612257,2023-05-29
2023-06-05,198.1721649169922,202.4499969482422,210.10000610351562,201.0500030517578,209.89999389648438,1476957,2023-06-05
2023-06-12,205.26898193359375,209.6999969482422,212.9499969482422,200.35000610351562,202.4499969482422,4207092,2023-06-12
2023-06-19,207.37355041503906,211.85000610351562,219.0,209.0,211.0,5838872,2023-06-19
2023-06-26,211.28903198242188,215.85000610351562,219.5,210.75,211.10000610351562,3118800,2023-06-26
2023-07-03,233.11781311035156,238.14999389648438,242.6999969482422,214.9499969482422,215.4499969482422,7565942,2023-07-03
2023-07-10,231.88685607910156,233.60000610351562,240.25,228.14999389648438,238.0500030517578,3066418,2023-07-10
2023-07-17,241.11863708496094,242.89999389648438,252.0,233.5500030517578,234.8000030517578,5961631,2023-07-17
2023-07-24,304.6492919921875,306.8999938964844,321.79998779296875,237.75,244.1999969482422,58033316,2023-07-24
2023-07-31,321.9216613769531,324.29998779296875,332.0,298.0,308.0,8225617,2023-07-31
2023-08-07,315.568603515625,317.8999938964844,329.8500061035156,315.0,327.0,5690521,2023-08-07
2023-08-14,333.58551025390625,336.04998779296875,341.0,310.20001220703125,319.8999938964844,4654355,2023-08-14
2023-08-21,334.5285339355469,337.0,347.25,323.3500061035156,340.0,4937316,2023-08-21
2023-08-28,362.869140625,365.54998779296875,371.6499938964844,334.04998779296875,339.45001220703125,7010050,2023-08-28
2023-09-04,367.3361511230469,370.04998779296875,374.6499938964844,348.6499938964844,366.95001220703125,6309160,2023-09-04
2023-09-11,354.53076171875,357.1499938964844,390.0,337.20001220703125,374.95001220703125,7492270,2023-09-11
2023-09-18,346.49017333984375,349.04998779296875,364.45001220703125,342.45001220703125,358.8500061035156,3355603,2023-09-18
2023-09-25,357.856201171875,360.5,372.79998779296875,346.1000061035156,352.1000061035156,4235695,2023-09-25
2023-10-02,357.9554748535156,360.6000061035156,411.70001220703125,352.25,360.5,14458143,2023-10-02
2023-10-09,367.68359375,370.3999938964844,377.20001220703125,350.04998779296875,354.95001220703125,3367518,2023-10-09
2023-10-16,364.7055969238281,367.3999938964844,382.8999938964844,360.1499938964844,373.8999938964844,2635315,2023-10-16
2023-10-23,359.2459411621094,361.8999938964844,372.79998779296875,333.0,368.95001220703125,2493823,2023-10-23
2023-10-30,359.54376220703125,362.20001220703125,369.3999938964844,355.0,361.8500061035156,2193523,2023-10-30
2023-11-06,411.0134582519531,414.04998779296875,424.70001220703125,363.0,367.70001220703125,18810504,2023-11-06
2023-11-13,449.0326232910156,452.3500061035156,467.3999938964844,413.04998779296875,421.8500061035156,6972512,2023-11-13
2023-11-20,436.42572021484375,439.6499938964844,453.70001220703125,430.04998779296875,451.25,2256136,2023-11-20
2023-11-27,440.79345703125,444.04998779296875,449.0,432.54998779296875,439.6499938964844,2554086,2023-11-27
2023-12-04,450.07489013671875,453.3999938964844,484.95001220703125,434.1499938964844,450.0,6083694,2023-12-04
2023-12-11,458.8599853515625,462.25,471.95001220703125,448.29998779296875,455.70001220703125,3307814,2023-12-11
2023-12-18,475.7353210449219,479.25,498.1499938964844,456.79998779296875,462.3500061035156,6162382,2023-12-18
2023-12-25,475.38787841796875,478.8999938964844,497.3999938964844,465.1000061035156,479.25,2053081,2023-12-25
2024-01-01,514.1515502929688,517.9500122070312,522.0,477.20001220703125,484.25,5602250,2024-01-01
2024-01-08,501.8424377441406,505.54998779296875,531.8499755859375,491.1499938964844,519.0,3721150,2024-01-08
2024-01-15,526.21240234375,530.0999755859375,533.6500244140625,495.6000061035156,512.0,5203262,2024-01-15
2024-01-22,542.5913696289062,546.5999755859375,554.0,517.5499877929688,530.0999755859375,4002885,2024-01-22
2024-01-29,505.9620361328125,509.70001220703125,553.2000122070312,489.04998779296875,551.5499877929688,8288662,2024-01-29
2024-02-05,442.3321228027344,445.6000061035156,514.4500122070312,443.5,512.0,4070323,2024-02-05
2024-02-12,468.5384826660156,472.0,514.9000244140625,428.3999938964844,445.75,14332975,2024-02-12
2024-02-19,466.25537109375,469.70001220703125,492.70001220703125,466.6000061035156,474.3500061035156,4155732,2024-02-19
2024-02-26,449.1318664550781,452.45001220703125,484.79998779296875,437.04998779296875,472.3999938964844,6006460,2024-02-26
2024-03-04,426.3501892089844,429.5,454.45001220703125,415.04998779296875,450.0,4601341,2024-03-04
2024-03-11,424.26556396484375,427.3999938964844,437.5,388.29998779296875,429.95001220703125,11054484,2024-03-11
2024-03-18,421.138671875,424.25,429.45001220703125,401.0,427.3999938964844,2258195,2024-03-18
2024-03-25,436.7235412597656,439.95001220703125,455.75,415.0,419.25,1889785,2024-03-25
2024-04-01,441.0912780761719,444.3500061035156,466.0,432.0,448.5,1998040,2024-04-01
2024-04-08,431.8098449707031,435.0,455.0,421.20001220703125,447.0,1847887,2024-04-08
2024-04-15,407.14208984375,410.1499938964844,440.45001220703125,405.0,426.0,1915003,2024-04-15
2024-04-22,417.3665466308594,420.45001220703125,465.95001220703125,412.04998779296875,414.95001220703125,5575892,2024-04-22
2024-04-29,420.0964050292969,423.20001220703125,442.5,417.70001220703125,425.3999938964844,3002888,2024-04-29
2024-05-06,456.9242858886719,460.29998779296875,478.25,411.95001220703125,427.1000061035156,16519957,2024-05-06
2024-05-13,444.4167175292969,447.70001220703125,473.6499938964844,427.54998779296875,467.04998779296875,9017577,2024-05-13
2024-05-20,413.9418640136719,417.0,451.0,416.1000061035156,442.95001220703125,2755387,2024-05-20
2024-05-27,397.5628662109375,400.5,428.0,394.75,417.0,3031854,2024-05-27
2024-06-03,445.8560791015625,449.1499938964844,461.3500061035156,366.79998779296875,418.0,11724328,2024-06-03
2024-06-10,447.2954406738281,450.6000061035156,464.1499938964844,440.0,457.8500061035156,2546151,2024-06-10
2024-06-17,441.73651123046875,445.0,456.5,435.3999938964844,450.6000061035156,2377237,2024-06-17
2024-06-24,428.4347839355469,431.6000061035156,446.95001220703125,411.0,445.0,3312633,2024-06-24
2024-07-01,467.9925537109375,471.45001220703125,491.45001220703125,430.20001220703125,433.0,10523467,2024-07-01
2024-07-08,488.29998779296875,488.29998779296875,511.95001220703125,470.0,477.3999938964844,6231379,2024-07-08
2024-07-15,495.8999938964844,495.8999938964844,508.0,483.1000061035156,489.8999938964844,3753862,2024-07-15
2024-07-22,548.4500122070312,548.4500122070312,573.8499755859375,474.0,494.0,20100907,2024-07-22
2024-07-29,518.6500244140625,518.6500244140625,561.2999877929688,512.8499755859375,555.0,4043845,2024-07-29
2024-08-05,544.9500122070312,544.9500122070312,553.0,499.6000061035156,508.29998779296875,4541250,2024-08-05
2024-08-12,555.9500122070312,555.9500122070312,593.4500122070312,536.0,543.0,4663116,2024-08-12
2024-08-19,555.7000122070312,555.7000122070312,575.0,549.1500244140625,557.8499755859375,1873670,2024-08-19
2024-08-26,539.7999877929688,539.7999877929688,565.2000122070312,537.0,556.0999755859375,3173272,2024-08-26
2024-09-02,546.4000244140625,546.4000244140625,573.5499877929688,539.7999877929688,539.7999877929688,3056797,2024-09-02
2024-09-09,556.9000244140625,556.9000244140625,595.8499755859375,532.1500244140625,545.0,5632997,2024-09-09
2024-09-16,536.5,536.5,558.4500122070312,533.0999755859375,556.9000244140625,2297022,2024-09-16
2024-09-23,543.25,543.25,545.0,525.0,541.7999877929688,1799900,2024-09-23
2024-09-30,539.5999755859375,539.5999755859375,573.2000122070312,522.0,538.4500122070312,3147459,2024-09-30
2024-10-07,527.25,527.25,548.8499755859375,519.9000244140625,542.5999755859375,1663409,2024-10-07
2024-10-14,512.0999755859375,512.0999755859375,531.2000122070312,508.04998779296875,528.0999755859375,1636941,2024-10-14
2024-10-21,487.0,487.0,545.0,480.1499938964844,514.4000244140625,10505919,2024-10-21
2024-10-28,527.8499755859375,527.8499755859375,535.0,474.04998779296875,487.0,4323546,2024-10-28
2024-11-04,488.6499938964844,488.6499938964844,528.9500122070312,486.04998779296875,527.9000244140625,2409635,2024-11-04
2024-11-11,427.0,427.0,502.8999938964844,417.6499938964844,485.6499938964844,5150869,2024-11-11
2024-11-18,404.20001220703125,404.20001220703125,427.70001220703125,394.70001220703125,427.70001220703125,3158905,2024-11-18
2024-11-25,420.1000061035156,420.1000061035156,426.5,399.0,414.45001220703125,3405649,2024-11-25
2024-12-02,423.04998779296875,423.04998779296875,425.3999938964844,408.79998779296875,422.1000061035156,3311898,2024-12-02
2024-12-09,414.3500061035156,414.3500061035156,433.20001220703125,404.0,426.0,3418096,2024-12-09
2024-12-16,375.8999938964844,375.8999938964844,417.8999938964844,374.25,417.8999938964844,5046181,2024-12-16
2024-12-23,389.79998779296875,389.79998779296875,395.0,368.20001220703125,381.5,5406120,2024-12-23
2024-12-30,403.20001220703125,403.20001220703125,407.29998779296875,382.0,382.0,3142774,2024-12-30
2025-01-06,398.3500061035156,398.3500061035156,413.54998779296875,385.70001220703125,404.70001220703125,3734145,2025-01-06
2025-01-13,397.70001220703125,397.70001220703125,400.0,380.8999938964844,397.8999938964844,1642618,2025-01-13
2025-01-20,368.54998779296875,368.54998779296875,401.70001220703125,364.04998779296875,397.70001220703125,2089475,2025-01-20
2025-01-27,415.70001220703125,415.70001220703125,422.6000061035156,356.04998779296875,371.3999938964844,4608328,2025-01-27
2025-02-03,385.79998779296875,385.79998779296875,423.0,384.0,415.70001220703125,3818069,2025-02-03
2025-02-10,358.75,358.75,389.20001220703125,349.1499938964844,385.8999938964844,2276884,2025-02-10
2025-02-17,343.5,343.5,359.70001220703125,332.54998779296875,356.75,3239695,2025-02-17
2025-02-24,322.3999938964844,322.3999938964844,346.20001220703125,318.0,340.3999938964844,2622053,2025-02-24
2025-03-03,329.79998779296875,329.79998779296875,339.20001220703125,310.20001220703125,323.29998779296875,6264961,2025-03-03
2025-03-10,330.79998779296875,330.79998779296875,337.70001220703125,322.0,332.0,1949361,2025-03-10
2025-03-17,345.5,345.5,348.6499938964844,327.29998779296875,330.95001220703125,2711310,2025-03-17
2025-03-24,328.70001220703125,328.70001220703125,348.3999938964844,322.75,346.04998779296875,3096604,2025-03-24
2025-03-31,331.70001220703125,331.70001220703125,343.6000061035156,318.6000061035156,328.70001220703125,1410587,2025-03-31
2025-04-07,366.79998779296875,366.79998779296875,389.3500061035156,300.1000061035156,301.54998779296875,17749002,2025-04-07
2025-04-14,375.54998779296875,375.54998779296875,378.04998779296875,366.25,366.79998779296875,1503157,2025-04-14
2025-04-21,376.70001220703125,376.70001220703125,399.8999938964844,367.6499938964844,383.0,3616938,2025-04-21
2025-04-28,370.29998779296875,370.29998779296875,388.95001220703125,368.25,376.70001220703125,1679390,2025-04-28
2025-05-05,366.70001220703125,366.70001220703125,383.0,357.6000061035156,369.0,1374994,2025-05-05
2025-05-12,348.5,348.5,378.20001220703125,332.1499938964844,375.0,6017215,2025-05-12
2025-05-19,338.04998779296875,338.04998779296875,352.5,332.29998779296875,350.79998779296875,1887539,2025-05-19
2025-05-26,345.0,345.0,347.0,335.5,339.70001220703125,1337123,2025-05-26
2025-06-02,338.75,338.75,346.5,338.0,345.0,1253204,2025-06-02
2025-06-09,337.25,337.25,350.6000061035156,335.8999938964844,339.5,3537710,2025-06-09
2025-06-16,319.79998779296875,319.79998779296875,339.75,317.5,336.0,3714846,2025-06-16
2025-06-23,339.5,339.5,341.1499938964844,317.1499938964844,319.0,2961521,2025-06-23
2025-06-30,342.0,342.0,347.70001220703125,338.0,341.29998779296875,1824773,2025-06-30
2025-07-07,355.6499938964844,355.6499938964844,364.79998779296875,341.0,342.0,7337721,2025-07-07
2025-07-14,350.29998779296875,350.29998779296875,359.79998779296875,347.5,356.6000061035156,885204,2025-07-14
