Date,Adj Close_NORBTEAEXP.NS,Close_NORBTEAEXP.NS,High_NORBTEAEXP.NS,Low_NORBTEAEXP.NS,Open_NORBTEAEXP.NS,Volume_NORBTEAEXP.NS,Date
2021-03-01,7.099999904632568,7.099999904632568,7.349999904632568,6.599999904632568,7.0,12835,2021-03-01
2021-03-08,7.300000190734863,7.300000190734863,7.5,6.849999904632568,6.900000095367432,58327,2021-03-08
2021-03-15,7.199999809265137,7.199999809265137,7.5,6.800000190734863,7.400000095367432,33406,2021-03-15
2021-03-22,6.400000095367432,6.400000095367432,7.550000190734863,6.150000095367432,7.550000190734863,44360,2021-03-22
2021-03-29,5.599999904632568,5.599999904632568,6.400000095367432,5.550000190734863,6.400000095367432,22336,2021-03-29
2021-04-05,5.900000095367432,5.900000095367432,6.099999904632568,5.349999904632568,5.800000190734863,22694,2021-04-05
2021-04-12,5.400000095367432,5.400000095367432,5.650000095367432,5.400000095367432,5.650000095367432,4772,2021-04-12
2021-04-19,5.349999904632568,5.349999904632568,5.400000095367432,4.900000095367432,5.150000095367432,2440,2021-04-19
2021-04-26,5.349999904632568,5.349999904632568,5.900000095367432,5.349999904632568,5.599999904632568,4845,2021-04-26
2021-05-03,5.150000095367432,5.150000095367432,5.349999904632568,5.150000095367432,5.150000095367432,2039,2021-05-03
2021-05-10,5.5,5.5,5.5,5.199999809265137,5.199999809265137,7245,2021-05-10
2021-05-17,6.0,6.0,6.300000190734863,5.5,5.5,14653,2021-05-17
2021-05-24,5.949999809265137,5.949999809265137,6.0,5.550000190734863,5.949999809265137,8174,2021-05-24
2021-05-31,6.0,6.0,6.199999809265137,5.699999809265137,6.199999809265137,8140,2021-05-31
2021-06-07,7.449999809265137,7.449999809265137,7.449999809265137,5.599999904632568,6.099999904632568,24156,2021-06-07
2021-06-14,6.800000190734863,6.800000190734863,8.100000381469727,6.650000095367432,8.100000381469727,16837,2021-06-14
2021-06-21,6.300000190734863,6.300000190734863,6.849999904632568,6.25,6.550000190734863,8123,2021-06-21
2021-06-28,6.300000190734863,6.300000190734863,6.599999904632568,6.300000190734863,6.300000190734863,5815,2021-06-28
2021-07-05,6.25,6.25,6.349999904632568,6.099999904632568,6.300000190734863,1856,2021-07-05
2021-07-12,6.550000190734863,6.550000190734863,6.849999904632568,6.300000190734863,6.550000190734863,15715,2021-07-12
2021-07-19,6.050000190734863,6.050000190734863,6.599999904632568,6.0,6.599999904632568,6597,2021-07-19
2021-07-26,6.650000095367432,6.650000095367432,6.699999809265137,6.099999904632568,6.349999904632568,6314,2021-07-26
2021-08-02,6.599999904632568,6.599999904632568,7.25,6.599999904632568,6.949999809265137,8574,2021-08-02
2021-08-09,6.849999904632568,6.849999904632568,7.800000190734863,6.099999904632568,6.599999904632568,11075,2021-08-09
2021-08-16,7.300000190734863,7.300000190734863,7.5,6.400000095367432,7.0,9166,2021-08-16
2021-08-23,6.800000190734863,6.800000190734863,7.300000190734863,5.949999809265137,6.699999809265137,10811,2021-08-23
2021-08-30,7.25,7.25,7.449999809265137,6.199999809265137,6.800000190734863,7528,2021-08-30
2021-09-06,7.0,7.0,7.199999809265137,6.599999904632568,7.199999809265137,10198,2021-09-06
2021-09-13,6.900000095367432,6.900000095367432,7.099999904632568,6.300000190734863,6.800000190734863,9770,2021-09-13
2021-09-20,6.849999904632568,6.849999904632568,7.300000190734863,6.800000190734863,7.300000190734863,4755,2021-09-20
2021-09-27,6.800000190734863,6.800000190734863,7.400000095367432,6.449999809265137,6.849999904632568,6063,2021-09-27
2021-10-04,6.900000095367432,6.900000095367432,6.949999809265137,6.5,7.25,11335,2021-10-04
2021-10-11,7.300000190734863,7.300000190734863,7.300000190734863,6.599999904632568,6.900000095367432,13140,2021-10-11
2021-10-18,7.099999904632568,7.099999904632568,7.300000190734863,6.550000190734863,7.300000190734863,10900,2021-10-18
2021-10-25,7.400000095367432,7.400000095367432,8.300000190734863,7.25,7.650000095367432,31119,2021-10-25
2021-11-01,7.099999904632568,7.099999904632568,7.400000095367432,6.849999904632568,7.050000190734863,2490,2021-11-01
2021-11-08,7.0,7.0,7.099999904632568,6.650000095367432,7.099999904632568,7880,2021-11-08
2021-11-15,7.25,7.25,8.100000381469727,7.0,7.0,5476,2021-11-15
2021-11-22,7.300000190734863,7.300000190734863,7.349999904632568,7.0,7.0,15580,2021-11-22
2021-11-29,7.699999809265137,7.699999809265137,7.699999809265137,6.599999904632568,7.0,7440,2021-11-29
2021-12-06,9.0,9.0,9.0,7.800000190734863,8.149999618530273,14342,2021-12-06
2021-12-13,9.350000381469727,9.350000381469727,9.449999809265137,8.199999809265137,8.550000190734863,25876,2021-12-13
2021-12-20,8.25,8.25,9.300000190734863,8.0,8.600000381469727,7363,2021-12-20
2021-12-27,9.5,9.5,9.5,8.0,8.0,12965,2021-12-27
2022-01-03,10.050000190734863,10.050000190734863,10.5,8.75,9.449999809265137,13609,2022-01-03
2022-01-10,9.800000190734863,9.800000190734863,10.0,8.5,10.0,36929,2022-01-10
2022-01-17,10.100000381469727,10.100000381469727,11.75,10.0,10.699999809265137,32203,2022-01-17
2022-01-24,9.399999618530273,9.399999618530273,9.800000190734863,8.699999809265137,9.800000190734863,8738,2022-01-24
2022-01-31,8.550000190734863,8.550000190734863,9.399999618530273,8.5,9.399999618530273,10189,2022-01-31
2022-02-07,8.0,8.0,8.899999618530273,8.0,8.899999618530273,7268,2022-02-07
2022-02-14,7.449999809265137,7.449999809265137,8.0,7.400000095367432,8.0,3448,2022-02-14
2022-02-21,6.599999904632568,6.599999904632568,7.449999809265137,6.599999904632568,7.449999809265137,3148,2022-02-21
2022-02-28,6.5,6.5,6.599999904632568,6.300000190734863,6.599999904632568,2902,2022-02-28
2022-03-07,6.400000095367432,6.400000095367432,6.400000095367432,6.300000190734863,6.300000190734863,2587,2022-03-07
2022-03-14,6.599999904632568,6.599999904632568,6.800000190734863,6.599999904632568,6.800000190734863,600,2022-03-14
2022-03-21,7.099999904632568,7.099999904632568,7.099999904632568,6.650000095367432,6.900000095367432,1281,2022-03-21
2022-03-28,6.5,6.5,7.050000190734863,6.449999809265137,6.75,4083,2022-03-28
2022-04-04,7.150000095367432,7.150000095367432,7.150000095367432,6.5,6.75,1719,2022-04-04
2022-04-11,6.75,6.75,7.050000190734863,6.75,7.050000190734863,2279,2022-04-11
2022-04-18,6.849999904632568,6.849999904632568,6.849999904632568,6.300000190734863,6.75,1559,2022-04-18
2022-04-25,8.600000381469727,8.600000381469727,8.600000381469727,7.150000095367432,7.150000095367432,10871,2022-04-25
2022-05-02,8.149999618530273,8.149999618530273,9.449999809265137,8.149999618530273,9.0,18251,2022-05-02
2022-05-09,6.550000190734863,6.550000190734863,7.75,6.550000190734863,7.75,2177,2022-05-09
2022-05-16,5.699999809265137,5.699999809265137,6.300000190734863,5.699999809265137,6.300000190734863,670,2022-05-16
2022-05-23,5.099999904632568,5.099999904632568,5.900000095367432,5.099999904632568,5.900000095367432,1846,2022-05-23
2022-05-30,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,21,2022-05-30
2022-06-06,5.0,5.0,5.099999904632568,4.75,4.900000095367432,1684,2022-06-06
2022-06-13,5.5,5.5,5.5,5.0,5.25,3875,2022-06-13
2022-06-20,5.5,5.5,5.5,5.25,5.75,744,2022-06-20
2022-06-27,5.599999904632568,5.599999904632568,5.900000095367432,5.5,5.5,461,2022-06-27
2022-07-04,5.849999904632568,5.849999904632568,5.849999904632568,5.599999904632568,5.599999904632568,122,2022-07-04
2022-07-11,5.800000190734863,5.800000190734863,5.849999904632568,5.599999904632568,5.849999904632568,27,2022-07-11
2022-07-18,5.650000095367432,5.650000095367432,5.849999904632568,5.599999904632568,5.800000190734863,354,2022-07-18
2022-07-25,5.849999904632568,5.849999904632568,5.849999904632568,5.449999809265137,5.650000095367432,1482,2022-07-25
2022-08-01,6.400000095367432,6.400000095367432,6.400000095367432,5.949999809265137,6.099999904632568,671,2022-08-01
2022-08-08,6.849999904632568,6.849999904632568,6.849999904632568,6.199999809265137,6.25,1660,2022-08-08
2022-08-15,7.5,7.5,7.5,6.650000095367432,6.849999904632568,4447,2022-08-15
2022-08-22,7.300000190734863,7.300000190734863,7.800000190734863,7.099999904632568,7.25,2970,2022-08-22
2022-08-29,7.0,7.0,7.349999904632568,7.0,7.349999904632568,520,2022-08-29
2022-09-05,7.400000095367432,7.400000095367432,7.699999809265137,7.150000095367432,7.349999904632568,3021,2022-09-05
2022-09-12,7.400000095367432,7.400000095367432,7.699999809265137,7.099999904632568,7.400000095367432,5396,2022-09-12
2022-09-19,6.949999809265137,6.949999809265137,7.400000095367432,6.949999809265137,7.400000095367432,1700,2022-09-19
2022-09-26,6.75,6.75,6.900000095367432,6.650000095367432,6.900000095367432,718,2022-09-26
2022-10-03,7.349999904632568,7.349999904632568,7.400000095367432,6.449999809265137,6.75,682,2022-10-03
2022-10-10,7.099999904632568,7.099999904632568,7.349999904632568,6.599999904632568,7.050000190734863,1570,2022-10-10
2022-10-17,6.900000095367432,6.900000095367432,7.099999904632568,6.800000190734863,7.099999904632568,2337,2022-10-17
2022-10-24,6.949999809265137,6.949999809265137,6.949999809265137,6.900000095367432,6.900000095367432,311,2022-10-24
2022-10-31,7.0,7.0,7.0,6.800000190734863,7.0,2486,2022-10-31
2022-11-07,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,510,2022-11-07
2022-11-14,6.599999904632568,6.599999904632568,6.900000095367432,6.599999904632568,6.900000095367432,8567,2022-11-14
2022-11-21,6.5,6.5,6.75,6.400000095367432,6.650000095367432,5210,2022-11-21
2022-11-28,7.349999904632568,7.349999904632568,7.699999809265137,6.650000095367432,6.800000190734863,8677,2022-11-28
2022-12-05,7.849999904632568,7.849999904632568,7.849999904632568,7.199999809265137,7.300000190734863,11549,2022-12-05
2022-12-12,8.149999618530273,8.149999618530273,8.149999618530273,7.75,7.800000190734863,9536,2022-12-12
2022-12-19,8.100000381469727,8.100000381469727,8.550000190734863,8.050000190734863,8.149999618530273,6234,2022-12-19
2022-12-26,8.100000381469727,8.100000381469727,8.199999809265137,7.699999809265137,8.100000381469727,4701,2022-12-26
2023-01-02,7.900000095367432,7.900000095367432,8.100000381469727,7.550000190734863,8.100000381469727,1632,2023-01-02
2023-01-09,8.800000190734863,8.800000190734863,8.800000190734863,8.0,8.25,7275,2023-01-09
2023-01-16,11.100000381469727,11.100000381469727,11.100000381469727,9.199999809265137,9.199999809265137,5310,2023-01-16
2023-01-23,13.399999618530273,13.399999618530273,13.399999618530273,11.649999618530273,11.649999618530273,13975,2023-01-23
2023-01-30,14.0,14.0,15.5,13.399999618530273,14.050000190734863,8790,2023-01-30
2023-02-06,11.449999809265137,11.449999809265137,13.300000190734863,11.449999809265137,13.300000190734863,1021,2023-02-06
2023-02-13,9.350000381469727,9.350000381469727,10.899999618530273,9.350000381469727,10.899999618530273,2367,2023-02-13
2023-02-20,8.699999809265137,8.699999809265137,9.350000381469727,8.449999809265137,9.350000381469727,2157,2023-02-20
2023-02-27,8.300000190734863,8.300000190734863,9.100000381469727,8.300000190734863,8.699999809265137,1217,2023-02-27
2023-03-06,7.650000095367432,7.650000095367432,8.300000190734863,7.650000095367432,8.300000190734863,3073,2023-03-06
2023-03-13,8.100000381469727,8.100000381469727,8.550000190734863,7.300000190734863,7.300000190734863,2841,2023-03-13
2023-03-20,8.399999618530273,8.399999618530273,8.5,7.599999904632568,8.100000381469727,1019,2023-03-20
2023-03-27,8.0,8.0,8.399999618530273,7.900000095367432,8.300000190734863,2048,2023-03-27
2023-04-03,7.949999809265137,7.949999809265137,8.399999618530273,7.949999809265137,8.399999618530273,264,2023-04-03
2023-04-10,7.300000190734863,7.300000190734863,8.949999809265137,7.050000190734863,8.25,7806,2023-04-10
2023-04-17,7.900000095367432,7.900000095367432,7.949999809265137,6.800000190734863,7.0,12226,2023-04-17
2023-04-24,8.5,8.5,8.649999618530273,7.599999904632568,7.599999904632568,2323,2023-04-24
2023-05-01,8.199999809265137,8.199999809265137,8.5,7.5,8.5,4111,2023-05-01
2023-05-08,8.199999809265137,8.199999809265137,9.449999809265137,7.849999904632568,8.300000190734863,2133,2023-05-08
2023-05-15,8.0,8.0,8.75,7.900000095367432,7.949999809265137,4916,2023-05-15
2023-05-22,8.449999809265137,8.449999809265137,8.699999809265137,7.400000095367432,7.949999809265137,3876,2023-05-22
2023-05-29,7.5,7.5,8.850000381469727,7.449999809265137,7.800000190734863,12188,2023-05-29
2023-06-05,8.100000381469727,8.100000381469727,8.949999809265137,7.449999809265137,8.25,7400,2023-06-05
2023-06-12,7.5,7.5,8.100000381469727,7.449999809265137,7.800000190734863,2650,2023-06-12
2023-06-19,7.550000190734863,7.550000190734863,7.849999904632568,7.5,7.849999904632568,1249,2023-06-19
2023-06-26,7.150000095367432,7.150000095367432,7.349999904632568,7.150000095367432,7.349999904632568,817,2023-06-26
2023-07-03,7.400000095367432,7.400000095367432,7.599999904632568,7.0,7.25,2880,2023-07-03
2023-07-10,8.199999809265137,8.199999809265137,8.699999809265137,7.099999904632568,7.300000190734863,22433,2023-07-10
2023-07-17,8.25,8.25,8.550000190734863,7.699999809265137,8.199999809265137,13074,2023-07-17
2023-07-24,7.900000095367432,7.900000095367432,8.699999809265137,7.550000190734863,8.600000381469727,29507,2023-07-24
2023-07-31,8.0,8.0,8.449999809265137,7.5,8.0,31441,2023-07-31
2023-08-07,8.0,8.0,8.25,7.400000095367432,8.0,18407,2023-08-07
2023-08-14,7.599999904632568,7.599999904632568,8.199999809265137,7.400000095367432,8.199999809265137,20138,2023-08-14
2023-08-21,7.550000190734863,7.550000190734863,7.949999809265137,7.300000190734863,7.949999809265137,14663,2023-08-21
2023-08-28,7.75,7.75,7.900000095367432,7.5,7.550000190734863,15264,2023-08-28
2023-09-04,7.800000190734863,7.800000190734863,7.949999809265137,7.550000190734863,7.949999809265137,13463,2023-09-04
2023-09-11,11.25,11.25,11.25,7.800000190734863,8.100000381469727,127708,2023-09-11
2023-09-18,13.550000190734863,13.550000190734863,13.550000190734863,11.0,11.449999809265137,35744,2023-09-18
2023-09-25,11.600000381469727,11.600000381469727,14.899999618530273,11.600000381469727,14.199999809265137,89545,2023-09-25
2023-10-02,13.649999618530273,13.649999618530273,14.0,11.100000381469727,11.600000381469727,58011,2023-10-02
2023-10-09,13.0,13.0,14.25,13.0,13.0,29441,2023-10-09
2023-10-16,11.800000190734863,11.800000190734863,12.850000381469727,11.800000190734863,12.75,11986,2023-10-16
2023-10-23,11.199999809265137,11.199999809265137,11.800000190734863,11.0,11.600000381469727,3481,2023-10-23
2023-10-30,10.600000381469727,10.600000381469727,11.0,10.399999618530273,11.0,8035,2023-10-30
2023-11-06,9.949999809265137,9.949999809265137,10.600000381469727,9.800000190734863,10.399999618530273,12988,2023-11-06
2023-11-13,10.699999809265137,10.699999809265137,10.699999809265137,10.100000381469727,10.100000381469727,6111,2023-11-13
2023-11-20,13.5,13.5,13.5,11.199999809265137,11.199999809265137,49732,2023-11-20
2023-11-27,12.449999809265137,12.449999809265137,14.149999618530273,12.350000381469727,13.5,50518,2023-11-27
2023-12-04,11.550000190734863,11.550000190734863,12.199999809265137,11.350000381469727,12.199999809265137,8315,2023-12-04
2023-12-11,11.050000190734863,11.050000190734863,11.550000190734863,11.050000190734863,11.350000381469727,8683,2023-12-11
2023-12-18,11.050000190734863,11.050000190734863,11.25,10.850000381469727,10.850000381469727,10832,2023-12-18
2023-12-25,11.0,11.0,11.100000381469727,10.850000381469727,11.050000190734863,6613,2023-12-25
2024-01-01,12.0,12.0,12.0,11.0,11.199999809265137,18927,2024-01-01
2024-01-08,15.199999809265137,15.199999809265137,15.199999809265137,12.600000381469727,12.600000381469727,143786,2024-01-08
2024-01-15,13.0,13.0,15.949999809265137,13.0,15.899999618530273,81171,2024-01-15
2024-01-22,12.0,12.0,13.0,12.0,13.0,4447,2024-01-22
2024-01-29,11.449999809265137,11.449999809265137,11.800000190734863,11.449999809265137,11.800000190734863,44122,2024-01-29
2024-02-05,11.899999618530273,11.899999618530273,11.899999618530273,11.25,11.350000381469727,13470,2024-02-05
2024-02-12,11.25,11.25,11.75,11.25,11.75,1905,2024-02-12
2024-02-19,11.050000190734863,11.050000190734863,11.25,10.699999809265137,11.25,10168,2024-02-19
2024-02-26,12.75,12.75,14.0,11.600000381469727,11.600000381469727,81119,2024-02-26
2024-03-04,12.75,12.75,13.0,11.050000190734863,12.550000190734863,43755,2024-03-04
2024-03-11,12.800000190734863,12.800000190734863,13.350000381469727,11.100000381469727,12.800000190734863,53725,2024-03-11
2024-03-18,14.449999809265137,14.449999809265137,15.449999809265137,12.300000190734863,13.199999809265137,145900,2024-03-18
2024-03-25,13.0,13.0,14.899999618530273,12.699999809265137,14.899999618530273,15154,2024-03-25
2024-04-01,12.850000381469727,12.850000381469727,14.149999618530273,12.399999618530273,13.149999618530273,24250,2024-04-01
2024-04-08,13.0,13.0,13.399999618530273,12.600000381469727,13.25,12223,2024-04-08
2024-04-15,12.600000381469727,12.600000381469727,13.199999809265137,12.199999809265137,13.199999809265137,10122,2024-04-15
2024-04-22,12.300000190734863,12.300000190734863,13.149999618530273,12.149999618530273,12.800000190734863,23289,2024-04-22
2024-04-29,12.850000381469727,12.850000381469727,13.75,12.25,12.899999618530273,45516,2024-04-29
2024-05-06,12.550000190734863,12.550000190734863,12.949999809265137,11.949999809265137,12.399999618530273,22846,2024-05-06
2024-05-13,12.449999809265137,12.449999809265137,13.149999618530273,12.0,12.800000190734863,17364,2024-05-13
2024-05-20,11.899999618530273,11.899999618530273,13.050000190734863,11.699999809265137,12.949999809265137,15255,2024-05-20
2024-05-27,11.850000381469727,11.850000381469727,12.75,11.600000381469727,12.199999809265137,15656,2024-05-27
2024-06-03,11.75,11.75,12.300000190734863,11.300000190734863,12.300000190734863,15745,2024-06-03
2024-06-10,12.390000343322754,12.390000343322754,12.550000190734863,11.5,12.0,34629,2024-06-10
2024-06-17,12.300000190734863,12.300000190734863,12.850000381469727,12.020000457763672,12.390000343322754,28255,2024-06-17
2024-06-24,12.949999809265137,12.949999809265137,13.520000457763672,12.460000038146973,12.90999984741211,72507,2024-06-24
2024-07-01,12.779999732971191,12.779999732971191,13.510000228881836,12.289999961853027,13.489999771118164,64183,2024-07-01
2024-07-08,13.039999961853027,13.039999961853027,13.5,12.109999656677246,12.770000457763672,42881,2024-07-08
2024-07-15,12.619999885559082,12.619999885559082,13.350000381469727,11.979999542236328,13.350000381469727,56202,2024-07-15
2024-07-22,12.84000015258789,12.84000015258789,12.930000305175781,12.0,12.270000457763672,32936,2024-07-22
2024-07-29,12.649999618530273,12.649999618530273,13.479999542236328,12.100000381469727,12.84000015258789,43141,2024-07-29
2024-08-05,15.130000114440918,15.130000114440918,15.130000114440918,11.510000228881836,13.199999809265137,244576,2024-08-05
2024-08-12,12.960000038146973,12.960000038146973,15.789999961853027,12.880000114440918,15.130000114440918,112422,2024-08-12
2024-08-19,15.800000190734863,15.800000190734863,15.800000190734863,12.90999984741211,13.399999618530273,117049,2024-08-19
2024-08-26,15.039999961853027,15.039999961853027,17.40999984741211,14.25,16.59000015258789,218903,2024-08-26
2024-09-02,17.030000686645508,17.030000686645508,17.030000686645508,14.510000228881836,15.039999961853027,60601,2024-09-02
2024-09-09,21.709999084472656,21.709999084472656,21.709999084472656,17.8799991607666,17.8799991607666,67836,2024-09-09
2024-09-16,25.829999923706055,25.829999923706055,26.360000610351562,22.790000915527344,22.790000915527344,144320,2024-09-16
2024-09-23,23.329999923706055,23.329999923706055,25.309999465942383,23.329999923706055,25.309999465942383,6283,2024-09-23
2024-09-30,21.510000228881836,21.510000228881836,22.860000610351562,21.510000228881836,22.860000610351562,27599,2024-09-30
2024-10-07,19.40999984741211,19.40999984741211,21.06999969482422,19.40999984741211,21.06999969482422,4010,2024-10-07
2024-10-14,17.520000457763672,17.520000457763672,19.020000457763672,17.520000457763672,19.020000457763672,9149,2024-10-14
2024-10-21,15.8100004196167,15.8100004196167,17.15999984741211,15.8100004196167,17.15999984741211,4793,2024-10-21
2024-10-28,16.479999542236328,16.479999542236328,16.479999542236328,13.529999732971191,16.1299991607666,55527,2024-10-28
2024-11-04,17.079999923706055,17.079999923706055,18.15999984741211,16.479999542236328,16.809999465942383,42190,2024-11-04
2024-11-11,15.970000267028809,15.970000267028809,16.729999542236328,15.970000267028809,16.729999542236328,12508,2024-11-11
2024-11-18,15.350000381469727,15.350000381469727,16.200000762939453,15.329999923706055,15.670000076293945,20627,2024-11-18
2024-11-25,14.899999618530273,14.899999618530273,15.300000190734863,14.899999618530273,15.300000190734863,19186,2024-11-25
2024-12-02,16.270000457763672,16.270000457763672,16.270000457763672,15.029999732971191,15.1899995803833,13302,2024-12-02
2024-12-09,17.940000534057617,17.940000534057617,17.940000534057617,16.59000015258789,16.59000015258789,8150,2024-12-09
2024-12-16,20.610000610351562,20.610000610351562,21.780000686645508,18.809999465942383,18.809999465942383,87407,2024-12-16
2024-12-23,21.25,21.25,21.639999389648438,19.450000762939453,21.639999389648438,73868,2024-12-23
2024-12-30,26.31999969482422,26.31999969482422,26.31999969482422,22.299999237060547,22.299999237060547,55069,2024-12-30
2025-01-06,26.110000610351562,26.110000610351562,27.270000457763672,26.110000610351562,26.459999084472656,49721,2025-01-06
2025-01-13,24.049999237060547,24.049999237060547,25.579999923706055,24.049999237060547,26.0,8383,2025-01-13
2025-01-20,25.010000228881836,25.010000228881836,25.010000228881836,23.56999969482422,23.56999969482422,35703,2025-01-20
2025-01-27,26.010000228881836,26.010000228881836,26.010000228881836,24.5,25.0,54121,2025-01-27
2025-02-03,28.649999618530273,28.649999618530273,28.649999618530273,26.520000457763672,26.530000686645508,11740,2025-02-03
2025-02-10,36.540000915527344,36.540000915527344,36.540000915527344,30.079999923706055,30.079999923706055,52150,2025-02-10
2025-02-17,42.720001220703125,42.720001220703125,42.720001220703125,38.36000061035156,38.36000061035156,30767,2025-02-17
2025-02-24,46.220001220703125,46.220001220703125,46.220001220703125,43.56999969482422,43.56999969482422,8803,2025-02-24
2025-03-03,51.02000045776367,51.02000045776367,51.02000045776367,47.13999938964844,47.13999938964844,24547,2025-03-03
2025-03-10,47.040000915527344,47.040000915527344,52.040000915527344,47.040000915527344,49.9900016784668,28126,2025-03-10
2025-03-17,42.4900016784668,42.4900016784668,46.09000015258789,42.4900016784668,46.09000015258789,5003,2025-03-17
2025-03-24,36.310001373291016,36.310001373291016,40.36000061035156,32.86000061035156,40.36000061035156,33302,2025-03-24
2025-03-31,43.97999954223633,43.97999954223633,43.97999954223633,36.310001373291016,36.310001373291016,48045,2025-03-31
2025-04-07,44.849998474121094,44.849998474121094,44.849998474121094,43.099998474121094,43.099998474121094,16215,2025-04-07
2025-04-14,43.5,43.5,44.97999954223633,43.5,44.79999923706055,9514,2025-04-14
2025-04-21,41.060001373291016,41.060001373291016,43.5,41.060001373291016,43.25,9495,2025-04-21
2025-04-28,39.95000076293945,39.95000076293945,41.029998779296875,39.59000015258789,40.22999954223633,4568,2025-04-28
2025-05-05,36.83000183105469,36.83000183105469,39.95000076293945,36.83000183105469,39.95000076293945,12219,2025-05-05
2025-05-12,39.650001525878906,39.650001525878906,42.79999923706055,36.119998931884766,36.119998931884766,19908,2025-05-12
2025-05-19,35.38999938964844,35.38999938964844,39.0,33.75,38.86000061035156,26747,2025-05-19
2025-05-26,36.40999984741211,36.40999984741211,38.5,34.099998474121094,35.400001525878906,15474,2025-05-26
2025-06-02,36.4900016784668,36.4900016784668,39.900001525878906,34.75,34.75,19037,2025-06-02
2025-06-09,34.58000183105469,34.58000183105469,37.79999923706055,33.599998474121094,35.11000061035156,29204,2025-06-09
2025-06-16,34.9900016784668,34.9900016784668,36.5,32.70000076293945,33.5099983215332,18470,2025-06-16
2025-06-23,34.189998626708984,34.189998626708984,36.72999954223633,33.11000061035156,36.72999954223633,24632,2025-06-23
2025-06-30,35.040000915527344,35.040000915527344,36.5,34.040000915527344,34.20000076293945,16175,2025-06-30
2025-07-07,34.0,34.0,37.04999923706055,33.29999923706055,33.29999923706055,15677,2025-07-07
