Date,Adj Close_GENUSPOWER.NS,Close_GENUSPOWER.NS,High_GENUSPOWER.NS,Low_GENUSPOWER.NS,Open_GENUSPOWER.NS,Volume_GENUSPOWER.NS,Date
2022-06-13,73.30357360839844,73.8499984741211,82.44999694824219,73.0,82.0,2668862,2022-06-13
2022-06-20,74.6932144165039,75.25,76.30000305175781,66.05000305175781,73.5,2518109,2022-06-20
2022-06-27,73.5020980834961,74.05000305175781,78.5999984741211,73.5,76.4000015258789,1588516,2022-06-27
2022-07-04,76.97620391845703,77.55000305175781,78.44999694824219,72.5999984741211,74.5999984741211,1995899,2022-07-04
2022-07-11,77.3236083984375,77.9000015258789,81.5,76.55000305175781,78.19999694824219,2001134,2022-07-11
2022-07-18,78.5643539428711,79.1500015258789,84.80000305175781,76.19999694824219,78.9000015258789,5429092,2022-07-18
2022-07-25,76.77767181396484,77.3499984741211,82.69999694824219,76.0,80.30000305175781,3638038,2022-07-25
2022-08-01,74.445068359375,75.0,79.75,73.5999984741211,77.94999694824219,2456406,2022-08-01
2022-08-08,74.6932144165039,75.25,76.44999694824219,72.5,75.0,1700013,2022-08-08
2022-08-15,77.02581787109375,77.5999984741211,78.5999984741211,75.1500015258789,75.25,1661659,2022-08-15
2022-08-22,81.54216003417969,82.1500015258789,82.6500015258789,76.19999694824219,77.69999694824219,3679806,2022-08-22
2022-08-29,88.58963012695312,89.25,91.3499984741211,79.0,79.0,4173109,2022-08-29
2022-09-05,86.96658325195312,87.3499984741211,93.4000015258789,87.0,89.75,3856212,2022-09-05
2022-09-12,82.68545532226562,83.05000305175781,89.0,82.55000305175781,87.9000015258789,2329567,2022-09-12
2022-09-19,81.0427017211914,81.4000015258789,85.19999694824219,80.0999984741211,83.0999984741211,1708466,2022-09-19
2022-09-26,79.99730682373047,80.3499984741211,81.44999694824219,76.0,80.94999694824219,1432339,2022-09-26
2022-10-03,81.7894058227539,82.1500015258789,82.5,77.05000305175781,80.3499984741211,1098520,2022-10-03
2022-10-10,77.65762329101562,78.0,82.9000015258789,77.1500015258789,81.55000305175781,985642,2022-10-10
2022-10-17,80.84357452392578,81.19999694824219,83.55000305175781,76.6500015258789,76.8499984741211,1345189,2022-10-17
2022-10-24,85.92118835449219,86.30000305175781,87.0,80.69999694824219,82.30000305175781,2051523,2022-10-24
2022-10-31,86.12031555175781,86.5,91.19999694824219,84.0999984741211,88.9000015258789,2923642,2022-10-31
2022-11-07,83.13347625732422,83.5,88.5,82.55000305175781,86.4000015258789,1040686,2022-11-07
2022-11-14,85.42339324951172,85.80000305175781,87.80000305175781,81.80000305175781,83.5,2445267,2022-11-14
2022-11-21,96.42488098144531,96.8499984741211,98.5,84.9000015258789,85.80000305175781,8100085,2022-11-21
2022-11-28,94.43366241455078,94.8499984741211,102.5,92.25,96.4000015258789,6643477,2022-11-28
2022-12-05,86.41899871826172,86.80000305175781,98.19999694824219,85.0999984741211,95.55000305175781,2398236,2022-12-05
2022-12-12,88.41021728515625,88.80000305175781,94.69999694824219,85.3499984741211,87.30000305175781,4069884,2022-12-12
2022-12-19,78.75279998779297,79.0999984741211,93.1500015258789,78.25,89.0999984741211,2792184,2022-12-19
2022-12-26,84.12908935546875,84.5,86.44999694824219,78.0999984741211,80.5999984741211,2265724,2022-12-26
2023-01-02,84.52733612060547,84.9000015258789,86.6500015258789,83.5999984741211,84.0,1175271,2023-01-02
2023-01-09,90.30187225341797,90.69999694824219,91.5,84.19999694824219,85.55000305175781,4133498,2023-01-09
2023-01-16,90.5009994506836,90.9000015258789,94.0999984741211,89.6500015258789,91.5,3400477,2023-01-16
2023-01-23,85.42339324951172,85.80000305175781,94.80000305175781,85.05000305175781,91.80000305175781,2019936,2023-01-23
2023-01-30,91.99441528320312,92.4000015258789,98.0,84.6500015258789,85.75,6936264,2023-01-30
2023-02-06,87.16570281982422,87.55000305175781,90.44999694824219,85.25,90.44999694824219,2150813,2023-02-06
2023-02-13,86.5683364868164,86.94999694824219,90.75,84.75,88.0,1506443,2023-02-13
2023-02-20,91.74551391601562,92.1500015258789,93.0,86.0,86.9000015258789,2304211,2023-02-20
2023-02-27,87.71328735351562,88.0999984741211,92.75,87.55000305175781,91.9000015258789,1356977,2023-02-27
2023-03-06,92.54199981689453,92.94999694824219,95.19999694824219,87.9000015258789,87.9000015258789,2334441,2023-03-06
2023-03-13,86.96658325195312,87.3499984741211,96.1500015258789,85.5999984741211,92.25,3731613,2023-03-13
2023-03-20,82.58589172363281,82.94999694824219,88.55000305175781,82.55000305175781,88.5,1709465,2023-03-20
2023-03-27,84.32821655273438,84.69999694824219,85.30000305175781,78.6500015258789,83.05000305175781,1836910,2023-03-27
2023-04-03,84.62689971923828,85.0,86.19999694824219,84.5,85.5999984741211,633720,2023-04-03
2023-04-10,86.17009735107422,86.55000305175781,89.75,84.9000015258789,85.4000015258789,1287099,2023-04-10
2023-04-17,88.45999908447266,88.8499984741211,89.5999984741211,85.25,86.3499984741211,1125282,2023-04-17
2023-04-24,90.3516616821289,90.75,91.5,86.9000015258789,89.8499984741211,2060739,2023-04-24
2023-05-01,86.96658325195312,87.3499984741211,91.5,86.9000015258789,90.75,770021,2023-05-01
2023-05-08,86.36921691894531,86.75,89.69999694824219,85.3499984741211,87.94999694824219,939763,2023-05-08
2023-05-15,87.21548461914062,87.5999984741211,90.0,86.75,87.0,1076734,2023-05-15
2023-05-22,86.66790771484375,87.05000305175781,90.3499984741211,84.3499984741211,88.0999984741211,1730263,2023-05-22
2023-05-29,97.66939544677734,98.0999984741211,98.9000015258789,86.0999984741211,87.25,5966679,2023-05-29
2023-06-05,104.5888900756836,105.05000305175781,106.9000015258789,96.1500015258789,99.8499984741211,10334071,2023-06-05
2023-06-12,109.9154052734375,110.4000015258789,113.69999694824219,102.8499984741211,104.0,11881066,2023-06-12
2023-06-19,108.52155303955078,109.0,116.30000305175781,104.75,111.0,6324032,2023-06-19
2023-06-26,125.89495086669922,126.44999694824219,128.10000610351562,109.69999694824219,110.0,13164023,2023-06-26
2023-07-03,160.5919952392578,161.3000030517578,179.8000030517578,123.6500015258789,127.4000015258789,63150939,2023-07-03
2023-07-10,178.26406860351562,179.0500030517578,181.0,151.0,162.85000610351562,14051374,2023-07-10
2023-07-17,188.02105712890625,188.85000610351562,194.0,179.10000610351562,179.4499969482422,12761550,2023-07-17
2023-07-24,176.62130737304688,177.39999389648438,190.5,171.60000610351562,189.5500030517578,4580190,2023-07-24
2023-07-31,180.3548583984375,181.14999389648438,189.0,172.0,176.8000030517578,4227677,2023-07-31
2023-08-07,208.08261108398438,209.0,209.0,175.9499969482422,179.0,13455225,2023-08-07
2023-08-14,216.14706420898438,217.10000610351562,229.89999389648438,212.5500030517578,215.0,9198876,2023-08-14
2023-08-21,238.7971954345703,239.85000610351562,245.89999389648438,210.25,219.8000030517578,7020704,2023-08-21
2023-08-28,270.3082580566406,271.5,276.95001220703125,239.9499969482422,241.8000030517578,8689643,2023-08-28
2023-09-04,273.9920349121094,275.20001220703125,289.70001220703125,262.0,285.04998779296875,8506153,2023-09-04
2023-09-11,268.9642028808594,270.1499938964844,279.3999938964844,244.9499969482422,277.75,6311808,2023-09-11
2023-09-18,268.8646240234375,270.04998779296875,276.0,250.6999969482422,270.1000061035156,2637780,2023-09-18
2023-09-25,255.1805877685547,255.5500030517578,275.79998779296875,251.5,273.1499938964844,2232952,2023-09-25
2023-10-02,257.52716064453125,257.8999938964844,258.75,244.60000610351562,255.5500030517578,1134037,2023-10-02
2023-10-09,267.9121398925781,268.29998779296875,283.79998779296875,251.10000610351562,259.3999938964844,5136333,2023-10-09
2023-10-16,254.53150939941406,254.89999389648438,271.25,252.1999969482422,270.6000061035156,1082733,2023-10-16
2023-10-23,254.28187561035156,254.64999389648438,267.6000061035156,244.9499969482422,256.6000061035156,3218033,2023-10-23
2023-10-30,246.892578125,247.25,255.89999389648438,245.5,254.8000030517578,1309672,2023-10-30
2023-11-06,237.80572509765625,238.14999389648438,264.0,237.8000030517578,248.64999389648438,5714880,2023-11-06
2023-11-13,232.21383666992188,232.5500030517578,245.0,231.5500030517578,241.6999969482422,1799633,2023-11-13
2023-11-20,242.19937133789062,242.5500030517578,248.39999389648438,230.0,234.5,3917001,2023-11-20
2023-11-27,231.8643341064453,232.1999969482422,244.0,213.5500030517578,242.5500030517578,3734596,2023-11-27
2023-12-04,227.8701171875,228.1999969482422,242.0,223.10000610351562,234.8000030517578,2579961,2023-12-04
2023-12-11,234.1610107421875,234.5,234.5,219.3000030517578,229.0,3500790,2023-12-11
2023-12-18,230.8158416748047,231.14999389648438,246.14999389648438,219.64999389648438,238.0,2857527,2023-12-18
2023-12-25,231.6646270751953,232.0,239.4499969482422,227.0,231.14999389648438,1712583,2023-12-25
2024-01-01,267.7124328613281,268.1000061035156,273.95001220703125,230.0500030517578,230.0500030517578,5769781,2024-01-01
2024-01-08,247.24208068847656,247.60000610351562,270.45001220703125,247.0,270.0,2753658,2024-01-08
2024-01-15,250.98666381835938,251.35000610351562,256.0,240.0,251.0,1803222,2024-01-15
2024-01-22,251.78549194335938,252.14999389648438,262.0,237.64999389648438,251.35000610351562,1682087,2024-01-22
2024-01-29,291.1285400390625,291.54998779296875,291.54998779296875,253.0,260.0,5459438,2024-01-29
2024-02-05,310.7001953125,311.1499938964844,343.95001220703125,293.0,299.3999938964844,7073034,2024-02-05
2024-02-12,274.95196533203125,275.3500061035156,317.3999938964844,261.0,313.3999938964844,6167815,2024-02-12
2024-02-19,247.0423583984375,247.39999389648438,280.0,243.5500030517578,275.3500061035156,5714566,2024-02-19
2024-02-26,256.12921142578125,256.5,262.29998779296875,231.5,248.75,4319606,2024-02-26
2024-03-04,248.04090881347656,248.39999389648438,264.29998779296875,239.1999969482422,257.6000061035156,1669077,2024-03-04
2024-03-11,224.67474365234375,225.0,249.89999389648438,204.5,246.0500030517578,3642576,2024-03-11
2024-03-18,226.22250366210938,226.5500030517578,230.85000610351562,215.14999389648438,227.0,2688428,2024-03-18
2024-03-25,229.9670867919922,230.3000030517578,242.64999389648438,221.5,227.35000610351562,1865948,2024-03-25
2024-04-01,252.03512573242188,252.39999389648438,264.8500061035156,235.5,236.9499969482422,2824684,2024-04-01
2024-04-08,271.1075134277344,271.5,274.5,252.0,255.0,5036150,2024-04-08
2024-04-15,301.21392822265625,301.6499938964844,307.0,257.95001220703125,262.1499938964844,6802980,2024-04-15
2024-04-22,302.4122009277344,302.8500061035156,317.5,300.0,306.0,3205711,2024-04-22
2024-04-29,299.76605224609375,300.20001220703125,310.6499938964844,295.3999938964844,304.79998779296875,1648639,2024-04-29
2024-05-06,273.3043518066406,273.70001220703125,310.0,268.8999938964844,302.70001220703125,2309909,2024-05-06
2024-05-13,320.9353942871094,321.3999938964844,324.8999938964844,261.6000061035156,275.6000061035156,4094580,2024-05-13
2024-05-20,324.2306213378906,324.70001220703125,336.6000061035156,310.0,314.1000061035156,2642226,2024-05-20
2024-05-27,313.29644775390625,313.75,338.0,293.1000061035156,328.8500061035156,7992519,2024-05-27
2024-06-03,304.0098876953125,304.45001220703125,329.0,274.75,328.0,5573899,2024-06-03
2024-06-10,321.2848815917969,321.75,333.75,304.8999938964844,306.0,6232998,2024-06-10
2024-06-17,308.4035339355469,308.8500061035156,321.75,302.95001220703125,321.75,3017069,2024-06-17
2024-06-24,309.6017761230469,310.04998779296875,317.6000061035156,301.20001220703125,307.0,2766600,2024-06-24
2024-07-01,345.6995544433594,346.20001220703125,367.3500061035156,310.04998779296875,310.04998779296875,8475210,2024-07-01
2024-07-08,361.02734375,361.54998779296875,381.0,342.1499938964844,348.6000061035156,9930451,2024-07-08
2024-07-15,345.54974365234375,346.04998779296875,373.04998779296875,335.5,370.0,3635969,2024-07-15
2024-07-22,365.0715026855469,365.6000061035156,376.20001220703125,332.54998779296875,340.0,4532654,2024-07-22
2024-07-29,379.7003173828125,380.25,389.0,348.1000061035156,383.8500061035156,12022916,2024-07-29
2024-08-05,369.4651184082031,370.0,381.79998779296875,354.5,367.8999938964844,9208923,2024-08-05
2024-08-12,388.0881652832031,388.6499938964844,407.8999938964844,358.1499938964844,371.3999938964844,7772546,2024-08-12
2024-08-19,436.9674072265625,437.6000061035156,459.6000061035156,408.04998779296875,408.04998779296875,11838286,2024-08-19
2024-08-26,455.6403503417969,456.29998779296875,476.54998779296875,441.79998779296875,447.0,9539008,2024-08-26
2024-09-02,413.0520324707031,413.6499938964844,463.0,408.5,463.0,10594389,2024-09-02
2024-09-09,410.8052673339844,411.3999938964844,424.0,407.0,413.75,4339149,2024-09-09
2024-09-16,414.4499816894531,415.04998779296875,433.0,395.79998779296875,411.0,11277717,2024-09-16
2024-09-23,409.0079040527344,409.6000061035156,428.79998779296875,408.95001220703125,421.5,3114587,2024-09-23
2024-09-30,381.5,381.5,409.45001220703125,375.5,407.79998779296875,2521668,2024-09-30
2024-10-07,400.1000061035156,400.1000061035156,416.75,351.54998779296875,384.3500061035156,2987349,2024-10-07
2024-10-14,430.1499938964844,430.1499938964844,434.79998779296875,392.20001220703125,403.0,4375591,2024-10-14
2024-10-21,390.0,390.0,433.95001220703125,382.0,432.79998779296875,2588554,2024-10-21
2024-10-28,419.6499938964844,419.6499938964844,429.54998779296875,381.20001220703125,391.0,4991349,2024-10-28
2024-11-04,415.3999938964844,415.3999938964844,444.8999938964844,401.8500061035156,419.79998779296875,4566914,2024-11-04
2024-11-11,405.6000061035156,405.6000061035156,426.0,393.20001220703125,412.04998779296875,2083628,2024-11-11
2024-11-18,414.70001220703125,414.70001220703125,429.20001220703125,401.29998779296875,413.0,1909867,2024-11-18
2024-11-25,441.0,441.0,451.8999938964844,418.0,418.0,4873535,2024-11-25
2024-12-02,430.29998779296875,430.29998779296875,486.04998779296875,417.0,441.0,9512106,2024-12-02
2024-12-09,416.20001220703125,416.20001220703125,451.8999938964844,410.5,430.3500061035156,4703792,2024-12-09
2024-12-16,389.3500061035156,389.3500061035156,429.20001220703125,385.0,426.54998779296875,3692520,2024-12-16
2024-12-23,379.5,379.5,399.0,367.0,399.0,2935164,2024-12-23
2024-12-30,406.1499938964844,406.1499938964844,410.95001220703125,367.0,375.0,2932811,2024-12-30
2025-01-06,393.1499938964844,393.1499938964844,406.0,370.0,405.8999938964844,2785453,2025-01-06
2025-01-13,370.79998779296875,370.79998779296875,395.0,360.8999938964844,384.29998779296875,2037065,2025-01-13
2025-01-20,335.3999938964844,335.3999938964844,378.0,333.3500061035156,372.6000061035156,2301329,2025-01-20
2025-01-27,313.79998779296875,313.79998779296875,338.25,280.45001220703125,330.3999938964844,4913460,2025-01-27
2025-02-03,319.04998779296875,319.04998779296875,329.3999938964844,286.0,315.0,3299700,2025-02-03
2025-02-10,267.8500061035156,267.8500061035156,320.70001220703125,259.1499938964844,319.0,4872911,2025-02-10
2025-02-17,275.75,275.75,292.0,238.10000610351562,267.8500061035156,5584491,2025-02-17
2025-02-24,255.5,255.5,284.6499938964844,250.10000610351562,268.0,1660352,2025-02-24
2025-03-03,270.70001220703125,270.70001220703125,275.79998779296875,237.5,258.79998779296875,3051160,2025-03-03
2025-03-10,243.1999969482422,243.1999969482422,278.95001220703125,236.85000610351562,271.95001220703125,2356587,2025-03-10
2025-03-17,281.6000061035156,281.6000061035156,283.0,239.35000610351562,244.89999389648438,2499621,2025-03-17
2025-03-24,261.70001220703125,261.70001220703125,294.79998779296875,260.0,284.5,3622859,2025-03-24
2025-03-31,280.95001220703125,280.95001220703125,303.3999938964844,258.6499938964844,261.70001220703125,3329798,2025-03-31
2025-04-07,277.54998779296875,277.54998779296875,280.75,252.85000610351562,252.85000610351562,2247101,2025-04-07
2025-04-14,292.6499938964844,292.6499938964844,298.29998779296875,277.54998779296875,277.54998779296875,1668350,2025-04-14
2025-04-21,299.0,299.0,324.29998779296875,291.04998779296875,294.0,4729247,2025-04-21
2025-04-28,281.70001220703125,281.70001220703125,306.79998779296875,278.0,297.8999938964844,1765730,2025-04-28
2025-05-05,281.79998779296875,281.79998779296875,301.0,271.5,286.0,2539160,2025-05-05
2025-05-12,329.75,329.75,334.20001220703125,294.3999938964844,297.0,5777542,2025-05-12
2025-05-19,360.70001220703125,360.70001220703125,363.0,317.04998779296875,332.8999938964844,7827169,2025-05-19
2025-05-26,395.3999938964844,395.3999938964844,397.1000061035156,360.79998779296875,364.20001220703125,9869646,2025-05-26
2025-06-02,393.1000061035156,393.1000061035156,430.0,389.1000061035156,430.0,13108461,2025-06-02
2025-06-09,370.5,370.5,409.8999938964844,368.0,396.0,8100163,2025-06-09
2025-06-16,350.3500061035156,350.3500061035156,379.1499938964844,345.95001220703125,375.0,7942277,2025-06-16
2025-06-23,373.6499938964844,373.6499938964844,379.0,345.6499938964844,345.79998779296875,5385801,2025-06-23
2025-06-30,360.8999938964844,360.8999938964844,379.54998779296875,357.04998779296875,376.3500061035156,3548490,2025-06-30
