Date,Adj Close_SHREYANIND.NS,Close_SHREYANIND.NS,High_SHREYANIND.NS,Low_SHREYANIND.NS,Open_SHREYANIND.NS,Volume_SHREYANIND.NS,Date
2021-06-28,106.6571044921875,111.1500015258789,113.9000015258789,101.19999694824219,105.4000015258789,613046,2021-06-28
2021-07-05,115.86904907226562,120.75,129.75,111.55000305175781,112.30000305175781,1426481,2021-07-05
2021-07-12,111.4070053100586,116.0999984741211,125.5,114.55000305175781,120.3499984741211,205525,2021-07-12
2021-07-19,106.22528076171875,110.69999694824219,118.44999694824219,107.0,113.3499984741211,255341,2021-07-19
2021-07-26,131.2222900390625,136.75,152.0,112.55000305175781,114.80000305175781,3604607,2021-07-26
2021-08-02,135.78028869628906,141.5,151.0,123.0,136.75,1134450,2021-08-02
2021-08-09,131.0303955078125,136.5500030517578,143.10000610351562,115.0,141.5,553391,2021-08-09
2021-08-16,118.45990753173828,123.44999694824219,140.3000030517578,120.0,140.3000030517578,192100,2021-08-16
2021-08-23,118.60384368896484,123.5999984741211,129.4499969482422,111.6500015258789,122.1500015258789,155633,2021-08-23
2021-08-30,119.83677673339844,121.8499984741211,128.9499969482422,121.19999694824219,127.0,127738,2021-08-30
2021-09-06,120.62356567382812,122.6500015258789,124.9000015258789,118.0,122.0,97549,2021-09-06
2021-09-13,116.83717346191406,118.80000305175781,129.9499969482422,118.30000305175781,124.0,141303,2021-09-13
2021-09-20,115.7553482055664,117.69999694824219,122.69999694824219,114.0,119.94999694824219,127003,2021-09-20
2021-09-27,133.85134887695312,136.10000610351562,142.0,117.75,119.5999984741211,974404,2021-09-27
2021-10-04,130.8517303466797,133.0500030517578,141.5,131.1999969482422,138.5,324212,2021-10-04
2021-10-11,126.42608642578125,128.5500030517578,136.0,126.25,136.0,126574,2021-10-11
2021-10-18,117.8206558227539,119.80000305175781,131.64999389648438,119.0,131.0,121299,2021-10-18
2021-10-25,117.32891845703125,119.30000305175781,125.80000305175781,116.1500015258789,119.80000305175781,86348,2021-10-25
2021-11-01,121.26282501220703,123.30000305175781,124.9000015258789,118.4000015258789,121.75,46553,2021-11-01
2021-11-08,128.83560180664062,131.0,138.89999389648438,123.5,124.94999694824219,338838,2021-11-08
2021-11-15,104.93708801269531,106.69999694824219,117.0,106.0,112.0,243760,2021-11-15
2021-11-22,100.31474304199219,102.0,110.3499984741211,101.0,109.0,139073,2021-11-22
2021-11-29,98.05274200439453,99.69999694824219,103.0,95.4000015258789,100.5,76589,2021-11-29
2021-12-06,99.92134857177734,101.5999984741211,104.0,98.0,100.0,140680,2021-12-06
2021-12-13,96.87257385253906,98.5,104.1500015258789,98.5,103.0,65113,2021-12-13
2021-12-20,96.57752227783203,98.19999694824219,103.9000015258789,95.30000305175781,100.0,71756,2021-12-20
2021-12-27,97.75770568847656,99.4000015258789,101.9000015258789,96.75,97.94999694824219,64277,2021-12-27
2022-01-03,112.16565704345703,114.05000305175781,124.30000305175781,99.1500015258789,99.1500015258789,1652722,2022-01-03
2022-01-10,116.49295043945312,118.44999694824219,124.44999694824219,110.5999984741211,114.0999984741211,569192,2022-01-10
2022-01-17,109.70696258544922,111.55000305175781,122.5,111.0,122.5,131331,2022-01-17
2022-01-24,106.16643524169922,107.94999694824219,113.25,102.5999984741211,113.0,51866,2022-01-24
2022-01-31,111.87061309814453,113.75,118.75,106.0,110.0,112227,2022-01-31
2022-02-07,105.37965393066406,107.1500015258789,116.0,106.69999694824219,113.69999694824219,108358,2022-02-07
2022-02-14,108.42843627929688,110.25,139.0,97.0999984741211,102.0,3329716,2022-02-14
2022-02-21,97.85604858398438,99.5,118.8499984741211,91.4000015258789,111.94999694824219,488329,2022-02-21
2022-02-28,99.82300567626953,101.5,104.05000305175781,97.3499984741211,99.0,127016,2022-02-28
2022-03-07,105.96974182128906,107.75,108.69999694824219,96.6500015258789,99.9000015258789,208647,2022-03-07
2022-03-14,113.24748229980469,115.1500015258789,120.80000305175781,107.8499984741211,109.75,401523,2022-03-14
2022-03-21,112.95243072509766,114.8499984741211,121.0,113.4000015258789,118.0,194785,2022-03-21
2022-03-28,123.96739196777344,126.05000305175781,127.4000015258789,112.80000305175781,114.75,282072,2022-03-28
2022-04-04,133.60548400878906,135.85000610351562,139.5,126.3499984741211,128.0,391475,2022-04-04
2022-04-11,136.45755004882812,138.75,144.4499969482422,131.89999389648438,136.0,201933,2022-04-11
2022-04-18,139.70303344726562,142.0500030517578,147.0,134.0,138.64999389648438,287315,2022-04-18
2022-04-25,131.04843139648438,133.25,144.89999389648438,131.1999969482422,140.0,160582,2022-04-25
2022-05-02,121.01696014404297,123.05000305175781,133.35000610351562,120.94999694824219,133.1999969482422,115382,2022-05-02
2022-05-09,110.98548126220703,112.8499984741211,133.0,108.1500015258789,121.0,181791,2022-05-09
2022-05-16,126.18021392822266,128.3000030517578,131.0,111.6500015258789,113.94999694824219,100023,2022-05-16
2022-05-23,95.24983215332031,96.8499984741211,121.0,96.0,120.0,323931,2022-05-23
2022-05-30,99.38044738769531,101.05000305175781,104.19999694824219,96.9000015258789,97.05000305175781,71169,2022-05-30
2022-06-06,97.85604858398438,99.5,101.94999694824219,96.94999694824219,99.0999984741211,47278,2022-06-06
2022-06-13,87.28366088867188,88.75,100.0999984741211,85.19999694824219,100.0,79415,2022-06-13
2022-06-20,82.41545104980469,83.80000305175781,91.0,79.5999984741211,91.0,117880,2022-06-20
2022-06-27,87.23448944091797,88.69999694824219,91.0,84.25,85.05000305175781,51703,2022-06-27
2022-07-04,90.62748718261719,92.1500015258789,95.44999694824219,88.5,89.94999694824219,60304,2022-07-04
2022-07-11,91.70931243896484,93.25,98.44999694824219,92.0999984741211,92.5,55079,2022-07-11
2022-07-18,98.54447937011719,100.19999694824219,105.0,94.0,94.5,73738,2022-07-18
2022-07-25,98.83953094482422,100.5,102.69999694824219,96.0999984741211,100.0,42620,2022-07-25
2022-08-01,107.93669891357422,109.75,111.30000305175781,102.94999694824219,103.5999984741211,109911,2022-08-01
2022-08-08,119.39421844482422,121.4000015258789,127.0,104.94999694824219,111.8499984741211,340641,2022-08-08
2022-08-15,119.05000305175781,119.05000305175781,126.94999694824219,118.0,121.4000015258789,132735,2022-08-15
2022-08-22,135.75,135.75,136.3000030517578,117.30000305175781,119.44999694824219,262839,2022-08-22
2022-08-29,137.0500030517578,137.0500030517578,139.75,129.35000610351562,131.1999969482422,116354,2022-08-29
2022-09-05,134.0,134.0,141.64999389648438,131.5,137.14999389648438,146614,2022-09-05
2022-09-12,132.35000610351562,132.35000610351562,140.0,128.0,134.9499969482422,78066,2022-09-12
2022-09-19,128.39999389648438,128.39999389648438,135.85000610351562,125.05000305175781,130.85000610351562,66474,2022-09-19
2022-09-26,121.8499984741211,121.8499984741211,127.0,117.5,127.0,32759,2022-09-26
2022-10-03,126.6500015258789,126.6500015258789,127.80000305175781,117.25,117.25,40303,2022-10-03
2022-10-10,128.14999389648438,128.14999389648438,134.60000610351562,125.5,125.5,54233,2022-10-10
2022-10-17,139.85000610351562,139.85000610351562,144.0,126.55000305175781,127.94999694824219,178776,2022-10-17
2022-10-24,145.64999389648438,145.64999389648438,151.10000610351562,132.9499969482422,141.0500030517578,221049,2022-10-24
2022-10-31,148.85000610351562,148.85000610351562,154.75,142.6999969482422,146.5,251913,2022-10-31
2022-11-07,153.8000030517578,153.8000030517578,161.8000030517578,145.0,151.0,274854,2022-11-07
2022-11-14,166.60000610351562,166.60000610351562,174.89999389648438,146.9499969482422,153.8000030517578,842916,2022-11-14
2022-11-21,177.0,177.0,179.1999969482422,161.9499969482422,164.10000610351562,303544,2022-11-21
2022-11-28,161.85000610351562,161.85000610351562,178.0,161.10000610351562,176.8000030517578,190066,2022-11-28
2022-12-05,158.89999389648438,158.89999389648438,169.89999389648438,156.5,161.5,200660,2022-12-05
2022-12-12,157.10000610351562,157.10000610351562,165.0,155.1999969482422,159.9499969482422,104453,2022-12-12
2022-12-19,133.4499969482422,133.4499969482422,164.39999389648438,132.5,154.10000610351562,287975,2022-12-19
2022-12-26,154.9499969482422,154.9499969482422,155.8000030517578,132.89999389648438,134.5,125969,2022-12-26
2023-01-02,169.4499969482422,169.4499969482422,178.1999969482422,156.4499969482422,156.5,339320,2023-01-02
2023-01-09,165.25,165.25,174.39999389648438,159.39999389648438,171.3000030517578,96713,2023-01-09
2023-01-16,159.14999389648438,159.14999389648438,169.64999389648438,158.3000030517578,165.10000610351562,99276,2023-01-16
2023-01-23,148.6999969482422,148.6999969482422,161.64999389648438,146.3000030517578,160.85000610351562,31608,2023-01-23
2023-01-30,157.6999969482422,157.6999969482422,162.9499969482422,145.0,150.3000030517578,65753,2023-01-30
2023-02-06,162.0500030517578,162.0500030517578,169.8000030517578,147.39999389648438,156.5500030517578,244568,2023-02-06
2023-02-13,157.0,157.0,168.0,154.3000030517578,166.9499969482422,86268,2023-02-13
2023-02-20,151.8000030517578,151.8000030517578,164.0,151.10000610351562,158.25,72658,2023-02-20
2023-02-27,159.9499969482422,159.9499969482422,161.25,146.39999389648438,150.9499969482422,56595,2023-02-27
2023-03-06,153.8000030517578,153.8000030517578,164.0,153.14999389648438,164.0,35450,2023-03-06
2023-03-13,149.4499969482422,149.4499969482422,158.6999969482422,144.3000030517578,156.0,36852,2023-03-13
2023-03-20,143.60000610351562,143.60000610351562,151.0,143.10000610351562,148.1999969482422,43593,2023-03-20
2023-03-27,142.8000030517578,142.8000030517578,144.89999389648438,129.60000610351562,143.5500030517578,61886,2023-03-27
2023-04-03,154.75,154.75,156.4499969482422,141.85000610351562,144.8000030517578,49120,2023-04-03
2023-04-10,159.10000610351562,159.10000610351562,163.4499969482422,151.9499969482422,156.14999389648438,52419,2023-04-10
2023-04-17,154.8000030517578,154.8000030517578,161.10000610351562,154.0500030517578,160.35000610351562,33483,2023-04-17
2023-04-24,163.3000030517578,163.3000030517578,166.25,154.89999389648438,156.8000030517578,52780,2023-04-24
2023-05-01,165.4499969482422,165.4499969482422,170.35000610351562,163.3000030517578,163.3000030517578,57150,2023-05-01
2023-05-08,170.35000610351562,170.35000610351562,174.9499969482422,166.5,167.64999389648438,127557,2023-05-08
2023-05-15,212.5,212.5,217.89999389648438,180.0,180.0,1609648,2023-05-15
2023-05-22,221.75,221.75,229.89999389648438,206.10000610351562,214.9499969482422,733322,2023-05-22
2023-05-29,230.1999969482422,230.1999969482422,237.0,213.89999389648438,221.75,640469,2023-05-29
2023-06-05,220.4499969482422,220.4499969482422,236.8000030517578,216.3000030517578,232.8000030517578,441926,2023-06-05
2023-06-12,225.5,225.5,259.5,215.89999389648438,221.89999389648438,1450882,2023-06-12
2023-06-19,224.85000610351562,224.85000610351562,231.3000030517578,210.0,225.5,174847,2023-06-19
2023-06-26,211.25,211.25,224.8000030517578,210.0,224.0,86673,2023-06-26
2023-07-03,198.5500030517578,198.5500030517578,218.0,193.0,212.85000610351562,146979,2023-07-03
2023-07-10,197.25,197.25,208.0,188.64999389648438,197.0,89568,2023-07-10
2023-07-17,197.10000610351562,197.10000610351562,200.0,191.10000610351562,200.0,53755,2023-07-17
2023-07-24,197.9499969482422,197.9499969482422,206.0,191.64999389648438,196.89999389648438,47729,2023-07-24
2023-07-31,200.64999389648438,200.64999389648438,209.85000610351562,194.0,199.89999389648438,65025,2023-07-31
2023-08-07,233.75,233.75,237.0500030517578,201.0,201.0,253960,2023-08-07
2023-08-14,222.5,222.5,238.39999389648438,222.5,233.75,63229,2023-08-14
2023-08-21,222.0,222.0,222.0,213.9499969482422,218.0500030517578,136400,2023-08-21
2023-08-28,222.0500030517578,222.0500030517578,222.10000610351562,219.10000610351562,222.10000610351562,69593,2023-08-28
2023-09-04,245.0500030517578,245.0500030517578,245.0500030517578,224.0,226.4499969482422,61503,2023-09-04
2023-09-11,245.0,245.0,249.9499969482422,240.10000610351562,249.9499969482422,148888,2023-09-11
2023-09-18,241.0,241.0,249.89999389648438,240.75,248.10000610351562,32962,2023-09-18
2023-09-25,240.0,240.0,244.8000030517578,239.5,243.5,27432,2023-09-25
2023-10-02,242.0,242.0,243.0,235.1999969482422,240.0,23561,2023-10-02
2023-10-09,287.1499938964844,287.1499938964844,291.3500061035156,231.5500030517578,231.5500030517578,187010,2023-10-09
2023-10-16,298.0,298.0,316.54998779296875,298.0,301.5,68554,2023-10-16
2023-10-23,274.8999938964844,274.8999938964844,292.04998779296875,274.8999938964844,292.04998779296875,11971,2023-10-23
2023-10-30,283.70001220703125,283.70001220703125,285.1000061035156,270.1000061035156,280.3500061035156,82453,2023-10-30
2023-11-06,275.3500061035156,275.3500061035156,292.8500061035156,275.3500061035156,289.3500061035156,70883,2023-11-06
2023-11-13,256.8999938964844,256.8999938964844,269.70001220703125,256.8999938964844,264.45001220703125,52491,2023-11-13
2023-11-20,242.8000030517578,242.8000030517578,251.8000030517578,241.10000610351562,251.8000030517578,36461,2023-11-20
2023-11-27,250.10000610351562,250.10000610351562,258.95001220703125,242.8000030517578,242.8000030517578,98111,2023-11-27
2023-12-04,293.6499938964844,293.6499938964844,300.6000061035156,253.0,255.60000610351562,304206,2023-12-04
2023-12-11,265.5,265.5,287.79998779296875,265.5,287.79998779296875,19170,2023-12-11
2023-12-18,262.8999938964844,262.8999938964844,264.70001220703125,254.89999389648438,260.20001220703125,50160,2023-12-18
2023-12-25,258.75,258.75,262.8999938964844,256.3999938964844,262.8999938964844,22277,2023-12-25
2024-01-01,272.3500061035156,272.3500061035156,272.3500061035156,254.60000610351562,258.75,42678,2024-01-01
2024-01-08,262.0,262.0,274.8999938964844,261.20001220703125,270.70001220703125,49994,2024-01-08
2024-01-15,273.1000061035156,273.1000061035156,288.8500061035156,265.0,275.1000061035156,152191,2024-01-15
2024-01-22,281.20001220703125,281.20001220703125,284.0,265.0,273.1000061035156,102663,2024-01-22
2024-01-29,280.04998779296875,280.04998779296875,308.3999938964844,267.04998779296875,302.45001220703125,294378,2024-01-29
2024-02-05,265.04998779296875,265.04998779296875,285.45001220703125,251.5,280.1000061035156,194000,2024-02-05
2024-02-12,253.8000030517578,253.8000030517578,270.8999938964844,240.75,269.0,137902,2024-02-12
2024-02-19,252.14999389648438,252.14999389648438,264.95001220703125,249.14999389648438,255.0,138085,2024-02-19
2024-02-26,247.3000030517578,247.3000030517578,257.70001220703125,235.5500030517578,253.9499969482422,174641,2024-02-26
2024-03-04,225.89999389648438,225.89999389648438,250.0,222.60000610351562,246.0500030517578,170840,2024-03-04
2024-03-11,212.9499969482422,212.9499969482422,230.10000610351562,194.89999389648438,222.5500030517578,412783,2024-03-11
2024-03-18,227.10000610351562,227.10000610351562,235.10000610351562,209.89999389648438,213.5,158987,2024-03-18
2024-03-25,212.64999389648438,212.64999389648438,230.0,210.0500030517578,224.0,91868,2024-03-25
2024-04-01,243.39999389648438,243.39999389648438,247.39999389648438,216.89999389648438,217.0,142446,2024-04-01
2024-04-08,238.25,238.25,250.0,237.0,247.9499969482422,55702,2024-04-08
2024-04-15,230.8000030517578,230.8000030517578,240.0,226.8000030517578,233.0,72527,2024-04-15
2024-04-22,250.3000030517578,250.3000030517578,259.0,231.0,233.9499969482422,170718,2024-04-22
2024-04-29,247.8000030517578,247.8000030517578,256.95001220703125,244.85000610351562,252.0,124549,2024-04-29
2024-05-06,241.0,241.0,254.1999969482422,232.0,245.25,140257,2024-05-06
2024-05-13,240.39999389648438,240.39999389648438,244.89999389648438,225.0,236.35000610351562,126451,2024-05-13
2024-05-20,235.4499969482422,235.4499969482422,242.10000610351562,232.9499969482422,242.10000610351562,59223,2024-05-20
2024-05-27,227.1999969482422,227.1999969482422,235.4499969482422,219.85000610351562,235.4499969482422,118606,2024-05-27
2024-06-03,229.89999389648438,229.89999389648438,236.4499969482422,201.5,232.0500030517578,148253,2024-06-03
2024-06-10,273.4800109863281,273.4800109863281,282.0,227.7100067138672,234.5,425726,2024-06-10
2024-06-17,285.17999267578125,285.17999267578125,312.0,268.8699951171875,273.4800109863281,621002,2024-06-17
2024-06-24,269.0299987792969,269.0299987792969,290.4100036621094,262.20001220703125,288.989990234375,194510,2024-06-24
2024-07-01,276.1000061035156,276.1000061035156,300.8999938964844,269.54998779296875,272.5,433997,2024-07-01
2024-07-08,309.1499938964844,309.1499938964844,347.0,280.5,280.5,1624124,2024-07-08
2024-07-15,290.6000061035156,290.6000061035156,318.0,286.3999938964844,311.6000061035156,137968,2024-07-15
2024-07-22,295.1499938964844,295.1499938964844,297.8500061035156,275.0,290.0,228427,2024-07-22
2024-07-29,287.1000061035156,287.1000061035156,319.04998779296875,284.95001220703125,299.1499938964844,199234,2024-07-29
2024-08-05,265.0,265.0,283.5,258.79998779296875,280.29998779296875,184609,2024-08-05
2024-08-12,257.95001220703125,257.95001220703125,271.5,254.60000610351562,265.0,62829,2024-08-12
2024-08-19,275.3999938964844,275.3999938964844,278.3999938964844,256.3500061035156,256.3500061035156,151583,2024-08-19
2024-08-26,266.45001220703125,266.45001220703125,282.95001220703125,262.95001220703125,282.95001220703125,134302,2024-08-26
2024-09-02,261.45001220703125,261.45001220703125,270.20001220703125,258.5,265.0,76317,2024-09-02
2024-09-09,267.45001220703125,267.45001220703125,276.79998779296875,257.20001220703125,264.95001220703125,139659,2024-09-09
2024-09-16,264.54998779296875,264.54998779296875,271.0,251.9499969482422,267.45001220703125,71084,2024-09-16
2024-09-23,261.04998779296875,261.04998779296875,269.1000061035156,258.0,266.0,46004,2024-09-23
2024-09-30,263.54998779296875,263.54998779296875,270.0,255.0,260.04998779296875,57537,2024-09-30
2024-10-07,257.1000061035156,257.1000061035156,265.0,248.39999389648438,265.0,42856,2024-10-07
2024-10-14,254.3000030517578,254.3000030517578,265.6499938964844,250.0,260.95001220703125,43402,2024-10-14
2024-10-21,238.5500030517578,238.5500030517578,259.25,232.5500030517578,259.25,50717,2024-10-21
2024-10-28,246.25999450683594,246.25999450683594,252.3000030517578,230.0500030517578,244.9499969482422,28078,2024-10-28
2024-11-04,239.77000427246094,239.77000427246094,254.89999389648438,235.1999969482422,254.3000030517578,41100,2024-11-04
2024-11-11,227.47999572753906,227.47999572753906,254.19000244140625,222.39999389648438,254.19000244140625,54076,2024-11-11
2024-11-18,222.69000244140625,222.69000244140625,230.6699981689453,215.41000366210938,225.0,47455,2024-11-18
2024-11-25,228.14999389648438,228.14999389648438,242.0,209.0,229.39999389648438,71594,2024-11-25
2024-12-02,246.05999755859375,246.05999755859375,267.0,223.80999755859375,223.80999755859375,141767,2024-12-02
2024-12-09,234.8800048828125,234.8800048828125,247.5,232.60000610351562,247.5,41414,2024-12-09
2024-12-16,246.64999389648438,246.64999389648438,254.99000549316406,233.41000366210938,240.75999450683594,107852,2024-12-16
2024-12-23,240.02999877929688,240.02999877929688,252.85000610351562,236.8300018310547,247.0399932861328,36742,2024-12-23
2024-12-30,236.9199981689453,236.9199981689453,241.19000244140625,228.60000610351562,240.00999450683594,61010,2024-12-30
2025-01-06,225.50999450683594,225.50999450683594,240.0,219.0,240.0,48223,2025-01-06
2025-01-13,221.22999572753906,221.22999572753906,225.5,218.88999938964844,225.1300048828125,25274,2025-01-13
2025-01-20,217.82000732421875,217.82000732421875,225.8800048828125,216.5,220.2100067138672,20375,2025-01-20
2025-01-27,203.61000061035156,203.61000061035156,219.6999969482422,189.50999450683594,219.6999969482422,80920,2025-01-27
2025-02-03,202.94000244140625,202.94000244140625,210.0,198.41000366210938,204.99000549316406,76197,2025-02-03
2025-02-10,187.4499969482422,187.4499969482422,208.38999938964844,184.6999969482422,200.60000610351562,101004,2025-02-10
2025-02-17,190.1300048828125,190.1300048828125,199.0,175.2100067138672,180.00999450683594,59402,2025-02-17
2025-02-24,181.25,181.25,195.0,179.0,191.11000061035156,29015,2025-02-24
2025-03-03,183.11000061035156,183.11000061035156,194.0,172.4199981689453,192.6999969482422,109666,2025-03-03
2025-03-10,169.07000732421875,169.07000732421875,183.9499969482422,168.1300048828125,183.11000061035156,95814,2025-03-10
2025-03-17,177.7100067138672,177.7100067138672,183.3699951171875,165.33999633789062,174.5,82824,2025-03-17
2025-03-24,166.42999267578125,166.42999267578125,186.5,164.11000061035156,175.5500030517578,115068,2025-03-24
2025-03-31,178.02000427246094,178.02000427246094,183.0,166.42999267578125,166.42999267578125,37438,2025-03-31
2025-04-07,181.92999267578125,181.92999267578125,183.0,167.0,172.0,33015,2025-04-07
2025-04-14,187.38999938964844,187.38999938964844,190.0,179.22000122070312,188.0,17485,2025-04-14
2025-04-21,183.88999938964844,183.88999938964844,197.0,182.27000427246094,187.7899932861328,28810,2025-04-21
2025-04-28,180.0,180.0,186.89999389648438,173.00999450683594,186.89999389648438,15308,2025-04-28
2025-05-05,172.86000061035156,172.86000061035156,184.38999938964844,171.00999450683594,179.00999450683594,15080,2025-05-05
2025-05-12,187.1699981689453,187.1699981689453,187.58999633789062,175.00999450683594,175.00999450683594,49826,2025-05-12
2025-05-19,191.07000732421875,191.07000732421875,202.49000549316406,184.80999755859375,188.0,68452,2025-05-19
2025-05-26,220.27999877929688,220.27999877929688,243.39999389648438,213.0,228.99000549316406,359678,2025-05-26
2025-06-02,228.88999938964844,228.88999938964844,233.89999389648438,218.0,224.60000610351562,108750,2025-06-02
2025-06-09,228.10000610351562,228.10000610351562,233.8000030517578,224.39999389648438,229.89999389648438,88997,2025-06-09
2025-06-16,220.47999572753906,220.47999572753906,229.3000030517578,215.5,227.5,37017,2025-06-16
2025-06-23,229.14999389648438,229.14999389648438,239.6999969482422,216.00999450683594,216.00999450683594,69261,2025-06-23
2025-06-30,240.3800048828125,240.3800048828125,243.0,222.64999389648438,223.0,51870,2025-06-30
2025-07-07,234.99000549316406,234.99000549316406,242.0,230.3699951171875,240.3800048828125,18748,2025-07-07
2025-07-14,224.25,224.25,236.0,222.14999389648438,236.0,16650,2025-07-14
