Date,Adj Close_MAYURUNIQ.NS,Close_MAYURUNIQ.NS,High_MAYURUNIQ.NS,Low_MAYURUNIQ.NS,Open_MAYURUNIQ.NS,Volume_MAYURUNIQ.NS,Date
2021-12-13,546.5247192382812,554.0499877929688,626.9000244140625,550.0499877929688,623.5499877929688,869503,2021-12-13
2021-12-20,543.4668579101562,550.9500122070312,578.9000244140625,522.5,562.0,993144,2021-12-20
2021-12-27,542.3324584960938,549.7999877929688,589.0,539.2999877929688,551.0999755859375,1295596,2021-12-27
2022-01-03,531.1366577148438,538.4500122070312,557.5999755859375,531.4000244140625,549.75,543714,2022-01-03
2022-01-10,521.91357421875,529.0999755859375,552.9500122070312,506.29998779296875,541.0,568137,2022-01-10
2022-01-17,503.5662536621094,510.5,537.25,506.1499938964844,535.25,295423,2022-01-17
2022-01-24,484.67633056640625,491.3500061035156,507.0,462.3500061035156,505.3999938964844,438543,2022-01-24
2022-01-31,493.0115661621094,499.79998779296875,516.0,493.0,508.04998779296875,258516,2022-01-31
2022-02-07,472.3460998535156,478.8500061035156,508.8999938964844,464.0,500.04998779296875,445627,2022-02-07
2022-02-14,466.7235412597656,473.1499938964844,492.0,465.0,477.20001220703125,488416,2022-02-14
2022-02-21,412.6185302734375,418.29998779296875,478.95001220703125,395.0,475.8999938964844,648022,2022-02-21
2022-02-28,357.527099609375,362.45001220703125,413.0,360.5,402.54998779296875,673305,2022-02-28
2022-03-07,390.7200622558594,396.1000061035156,398.70001220703125,336.8999938964844,355.0,542882,2022-03-07
2022-03-14,369.9559631347656,375.04998779296875,419.20001220703125,370.25,398.1000061035156,518055,2022-03-14
2022-03-21,398.4140930175781,403.8999938964844,434.0,373.3500061035156,380.0,844825,2022-03-21
2022-03-28,357.1325378417969,362.04998779296875,406.8999938964844,355.0,405.0,759533,2022-03-28
2022-04-04,386.1825256347656,391.5,412.95001220703125,364.5,364.5,626513,2022-04-04
2022-04-11,393.6793212890625,399.1000061035156,416.70001220703125,392.8500061035156,394.8999938964844,296570,2022-04-11
2022-04-18,388.5006408691406,393.8500061035156,425.0,388.0,394.0,1089223,2022-04-18
2022-04-25,368.6736145019531,373.75,398.20001220703125,371.0,390.0,316643,2022-04-25
2022-05-02,341.596435546875,346.29998779296875,379.8999938964844,340.20001220703125,371.75,363583,2022-05-02
2022-05-09,331.9788513183594,336.54998779296875,360.0,319.20001220703125,343.25,674157,2022-05-09
2022-05-16,347.16973876953125,351.95001220703125,360.95001220703125,323.45001220703125,338.25,345426,2022-05-16
2022-05-23,348.3534240722656,353.1499938964844,394.0,332.5,364.95001220703125,621896,2022-05-23
2022-05-30,384.90020751953125,390.20001220703125,394.3999938964844,350.0,360.0,341803,2022-05-30
2022-06-06,382.0395812988281,387.29998779296875,411.8999938964844,382.45001220703125,390.0,377062,2022-06-06
2022-06-13,362.7550964355469,367.75,387.54998779296875,350.5,381.0,259476,2022-06-13
2022-06-20,355.30767822265625,360.20001220703125,370.8500061035156,350.0,368.0,380008,2022-06-20
2022-06-27,352.1511535644531,357.0,369.70001220703125,351.0,362.95001220703125,293450,2022-06-27
2022-07-04,380.4613342285156,385.70001220703125,390.3500061035156,354.70001220703125,358.79998779296875,758818,2022-07-04
2022-07-11,396.877685546875,400.1000061035156,419.0,381.5,381.8500061035156,476651,2022-07-11
2022-07-18,398.2663879394531,401.5,416.54998779296875,395.0,402.1499938964844,216095,2022-07-18
2022-07-25,408.6322326660156,411.95001220703125,425.6000061035156,393.3999938964844,403.0,219209,2022-07-25
2022-08-01,417.1629333496094,420.54998779296875,440.79998779296875,414.0,414.5,423093,2022-08-01
2022-08-08,460.80859375,464.54998779296875,488.8500061035156,416.8999938964844,421.0,655287,2022-08-08
2022-08-15,472.26556396484375,476.1000061035156,498.0,461.04998779296875,464.54998779296875,439981,2022-08-15
2022-08-22,479.0603942871094,482.95001220703125,502.0,460.1000061035156,470.04998779296875,461533,2022-08-22
2022-08-29,472.7119140625,476.54998779296875,495.95001220703125,466.70001220703125,475.0,234271,2022-08-29
2022-09-05,479.8043518066406,483.70001220703125,495.70001220703125,468.8999938964844,474.0,236653,2022-09-05
2022-09-12,528.7568969726562,533.0499877929688,547.1500244140625,484.70001220703125,486.0,1418412,2022-09-12
2022-09-19,487.6407165527344,491.6000061035156,539.9500122070312,487.04998779296875,533.5499877929688,441204,2022-09-19
2022-09-26,484.61529541015625,488.54998779296875,495.8999938964844,464.54998779296875,486.5,328435,2022-09-26
2022-10-03,494.48516845703125,498.5,504.5,478.25,491.0,246295,2022-10-03
2022-10-10,472.662353515625,476.5,499.70001220703125,470.54998779296875,499.70001220703125,223638,2022-10-10
2022-10-17,469.0913391113281,472.8999938964844,486.8999938964844,469.6000061035156,478.0,194244,2022-10-17
2022-10-24,468.64495849609375,472.45001220703125,489.95001220703125,460.0,489.95001220703125,86719,2022-10-24
2022-10-31,473.0591125488281,476.8999938964844,495.20001220703125,463.8500061035156,472.54998779296875,170337,2022-10-31
2022-11-07,471.5216064453125,475.3500061035156,487.0,467.6499938964844,479.0,216526,2022-11-07
2022-11-14,437.10107421875,440.6499938964844,477.1499938964844,415.0,472.0,1085004,2022-11-14
2022-11-21,444.09429931640625,447.70001220703125,467.45001220703125,425.0,433.0,331541,2022-11-21
2022-11-28,451.4346923828125,455.1000061035156,459.0,435.1000061035156,449.95001220703125,408238,2022-11-28
2022-12-05,417.2125549316406,420.6000061035156,458.95001220703125,418.3999938964844,455.1000061035156,123239,2022-12-05
2022-12-12,419.0476379394531,422.45001220703125,428.1499938964844,413.29998779296875,422.29998779296875,167909,2022-12-12
2022-12-19,396.8280334472656,400.04998779296875,422.04998779296875,396.54998779296875,418.0,322443,2022-12-19
2022-12-26,408.781005859375,412.1000061035156,416.79998779296875,393.20001220703125,396.0,122529,2022-12-26
2023-01-02,418.75006103515625,422.1499938964844,425.0,408.45001220703125,414.20001220703125,97273,2023-01-02
2023-01-09,408.6322326660156,411.95001220703125,429.0,407.04998779296875,418.0,91769,2023-01-09
2023-01-16,409.2770080566406,412.6000061035156,420.04998779296875,409.04998779296875,416.95001220703125,67585,2023-01-16
2023-01-23,409.42578125,412.75,414.70001220703125,401.0,414.70001220703125,58843,2023-01-23
2023-01-30,419.3948059082031,422.79998779296875,429.0,401.6499938964844,412.0,87720,2023-01-30
2023-02-06,470.2816467285156,474.1000061035156,476.0,416.6499938964844,424.95001220703125,381268,2023-02-06
2023-02-13,464.2803955078125,468.04998779296875,489.8999938964844,461.0,476.95001220703125,194143,2023-02-13
2023-02-20,483.0281982421875,486.95001220703125,492.0,450.0,468.0,280143,2023-02-20
2023-02-27,480.597900390625,484.5,499.95001220703125,471.75,492.0,390943,2023-02-27
2023-03-06,472.91033935546875,476.75,495.75,471.8500061035156,485.95001220703125,162969,2023-03-06
2023-03-13,455.9480285644531,459.6499938964844,492.79998779296875,449.75,478.04998779296875,216627,2023-03-13
2023-03-20,447.21893310546875,450.8500061035156,467.95001220703125,448.6000061035156,461.8999938964844,134685,2023-03-20
2023-03-27,416.6669616699219,420.04998779296875,447.0,414.6000061035156,446.6000061035156,360235,2023-03-27
2023-04-03,439.1841735839844,442.75,447.0,422.20001220703125,422.20001220703125,70319,2023-04-03
2023-04-10,469.1905212402344,473.0,483.45001220703125,432.20001220703125,447.1499938964844,166114,2023-04-10
2023-04-17,484.3177185058594,488.25,500.95001220703125,462.04998779296875,473.0,426097,2023-04-17
2023-04-24,504.9501953125,509.04998779296875,520.5,478.0,488.75,979177,2023-04-24
2023-05-01,490.6661682128906,494.6499938964844,513.0,485.79998779296875,509.04998779296875,293881,2023-05-01
2023-05-08,513.8280639648438,518.0,524.9500122070312,484.3500061035156,495.0,463497,2023-05-08
2023-05-15,521.2677001953125,525.5,534.7999877929688,507.1000061035156,521.0,395478,2023-05-15
2023-05-22,468.8433532714844,472.6499938964844,516.5,448.04998779296875,496.1499938964844,1206815,2023-05-22
2023-05-29,467.50421142578125,471.29998779296875,482.0,468.6499938964844,476.95001220703125,227028,2023-05-29
2023-06-05,464.8259582519531,468.6000061035156,482.0,465.29998779296875,472.0,379708,2023-06-05
2023-06-12,504.90057373046875,509.0,544.5,469.75,470.95001220703125,1295059,2023-06-12
2023-06-19,492.1044921875,496.1000061035156,513.3499755859375,487.25,510.0,328655,2023-06-19
2023-06-26,515.514404296875,519.7000122070312,521.9000244140625,486.0,499.0,262201,2023-06-26
2023-07-03,500.0896301269531,504.1499938964844,521.0,495.0,519.7000122070312,261597,2023-07-03
2023-07-10,505.3965759277344,509.5,524.9000244140625,499.95001220703125,504.1499938964844,304069,2023-07-10
2023-07-17,498.7505187988281,502.79998779296875,512.5,490.20001220703125,510.04998779296875,233649,2023-07-17
2023-07-24,512.9849853515625,517.1500244140625,527.5,488.04998779296875,502.79998779296875,336118,2023-07-24
2023-07-31,501.0815734863281,505.1499938964844,535.9500122070312,503.20001220703125,519.0,344993,2023-07-31
2023-08-07,498.7505187988281,502.79998779296875,522.0499877929688,495.6000061035156,505.0,331657,2023-08-07
2023-08-14,530.4927368164062,534.7999877929688,569.9500122070312,497.20001220703125,502.5,1705054,2023-08-14
2023-08-21,549.1910400390625,553.6500244140625,583.9000244140625,535.0499877929688,542.75,1590102,2023-08-21
2023-08-28,560.9715576171875,563.5,578.9500122070312,554.9500122070312,555.0,413961,2023-08-28
2023-09-04,550.319580078125,552.7999877929688,573.9500122070312,548.2999877929688,573.9500122070312,381097,2023-09-04
2023-09-11,511.6439208984375,513.9500122070312,564.9500122070312,495.1000061035156,564.9500122070312,491376,2023-09-11
2023-09-18,492.9780578613281,495.20001220703125,518.5999755859375,493.5,514.0,225208,2023-09-18
2023-09-25,514.1824951171875,516.5,519.0999755859375,479.70001220703125,490.1000061035156,379025,2023-09-25
2023-10-02,564.8042602539062,567.3499755859375,573.0,513.8499755859375,516.5,672260,2023-10-02
2023-10-09,545.4415893554688,547.9000244140625,572.7999877929688,537.0,567.3499755859375,340930,2023-10-09
2023-10-16,533.8438720703125,536.25,561.9500122070312,532.7000122070312,549.0,285719,2023-10-16
2023-10-23,516.47216796875,518.7999877929688,540.2999877929688,498.1000061035156,538.9000244140625,354036,2023-10-23
2023-10-30,527.4725341796875,529.8499755859375,533.9000244140625,514.0999755859375,525.0,132364,2023-10-30
2023-11-06,512.6394653320312,514.9500122070312,539.0999755859375,512.3499755859375,535.0,254121,2023-11-06
2023-11-13,511.9923400878906,514.2999877929688,531.75,512.5,518.9000244140625,251836,2023-11-13
2023-11-20,534.6402587890625,537.0499877929688,568.0,513.0,513.0,814513,2023-11-20
2023-11-27,530.4093017578125,532.7999877929688,554.4500122070312,525.5499877929688,537.0499877929688,491452,2023-11-27
2023-12-04,530.1106567382812,532.5,543.9000244140625,520.5499877929688,537.9000244140625,337450,2023-12-04
2023-12-11,557.2882080078125,559.7999877929688,594.0,533.5,533.7999877929688,778899,2023-12-11
2023-12-18,536.7308959960938,539.1500244140625,568.6500244140625,516.0,559.0999755859375,410727,2023-12-18
2023-12-25,561.0213623046875,563.5499877929688,577.0,534.7999877929688,539.1500244140625,369061,2023-12-25
2024-01-01,557.5370483398438,560.0499877929688,618.0,541.5,563.5499877929688,1004661,2024-01-01
2024-01-08,558.2339477539062,560.75,572.0,527.0,562.9000244140625,864154,2024-01-08
2024-01-15,556.9397583007812,559.4500122070312,577.0499877929688,546.0,565.0,472136,2024-01-15
2024-01-22,543.9981079101562,546.4500122070312,572.0,541.2000122070312,559.4500122070312,131151,2024-01-22
2024-01-29,546.8352661132812,549.2999877929688,574.7999877929688,540.0,551.3499755859375,257405,2024-01-29
2024-02-05,523.14208984375,525.5,574.0,523.0499877929688,545.0,594543,2024-02-05
2024-02-12,517.1690063476562,519.5,537.0,499.6000061035156,530.0499877929688,586748,2024-02-12
2024-02-19,518.612548828125,520.9500122070312,552.1500244140625,515.2999877929688,523.0,564157,2024-02-19
2024-02-26,509.2546691894531,511.54998779296875,527.9000244140625,499.95001220703125,522.0499877929688,533116,2024-02-26
2024-03-04,486.4574279785156,488.6499938964844,521.7000122070312,484.8999938964844,520.4500122070312,279838,2024-03-04
2024-03-11,493.97357177734375,496.20001220703125,506.1000061035156,479.8999938964844,488.8999938964844,504319,2024-03-11
2024-03-18,473.6650695800781,475.79998779296875,497.45001220703125,473.0,497.45001220703125,266341,2024-03-18
2024-03-25,453.6553039550781,455.70001220703125,477.8500061035156,455.0,475.79998779296875,358976,2024-03-25
2024-04-01,491.43499755859375,493.6499938964844,506.54998779296875,461.70001220703125,464.8999938964844,581932,2024-04-01
2024-04-08,498.7022705078125,500.95001220703125,510.3999938964844,491.1499938964844,496.75,211517,2024-04-08
2024-04-15,496.760986328125,499.0,514.9500122070312,480.54998779296875,502.0,267631,2024-04-15
2024-04-22,507.6120910644531,509.8999938964844,518.7000122070312,497.0,503.70001220703125,267071,2024-04-22
2024-04-29,518.6622924804688,521.0,548.6500244140625,513.0,513.0,770398,2024-04-29
2024-05-06,507.8609619140625,510.1499938964844,525.5,506.5,521.0999755859375,401840,2024-05-06
2024-05-13,528.4680786132812,530.8499755859375,540.0,497.6499938964844,510.04998779296875,278487,2024-05-13
2024-05-20,534.1922607421875,536.5999755859375,577.7999877929688,523.25,533.0,1485704,2024-05-20
2024-05-27,525.5811157226562,527.9500122070312,543.3499755859375,524.0,533.5,712917,2024-05-27
2024-06-03,566.8451538085938,569.4000244140625,589.7000122070312,486.95001220703125,532.25,828543,2024-06-03
2024-06-10,656.7897338867188,659.75,666.5999755859375,570.0,570.9500122070312,2386595,2024-06-10
2024-06-17,650.6175537109375,653.5499877929688,695.8499755859375,649.1500244140625,659.75,1505224,2024-06-17
2024-06-24,635.3861694335938,638.25,668.2999877929688,632.0,648.0499877929688,467941,2024-06-24
2024-07-01,651.613037109375,654.5499877929688,670.75,635.2999877929688,639.0,513148,2024-07-01
2024-07-08,624.5848999023438,627.4000244140625,685.0,623.8499755859375,657.8499755859375,579968,2024-07-08
2024-07-15,584.7145385742188,587.3499755859375,628.0,581.9500122070312,627.4000244140625,360199,2024-07-15
2024-07-22,635.8839721679688,638.75,659.1500244140625,577.4500122070312,584.9500122070312,673461,2024-07-22
2024-07-29,619.9557495117188,622.75,700.0,620.0,640.0,967673,2024-07-29
2024-08-05,659.6767578125,662.6500244140625,690.0,579.1500244140625,614.9000244140625,2957302,2024-08-05
2024-08-12,653.8031616210938,656.75,688.4000244140625,640.0,674.0,764468,2024-08-12
2024-08-19,658.73095703125,661.7000122070312,689.0999755859375,651.0,660.0,601612,2024-08-19
2024-08-26,615.3499755859375,615.3499755859375,661.7000122070312,608.0,661.7000122070312,467036,2024-08-26
2024-09-02,630.7999877929688,630.7999877929688,659.9000244140625,600.0,618.4500122070312,603319,2024-09-02
2024-09-09,610.0499877929688,610.0499877929688,641.0,605.0,626.0,367675,2024-09-09
2024-09-16,621.5999755859375,621.5999755859375,641.5999755859375,597.7000122070312,610.0499877929688,429417,2024-09-16
2024-09-23,601.2000122070312,601.2000122070312,625.7000122070312,590.6500244140625,621.5999755859375,402401,2024-09-23
2024-09-30,587.5499877929688,587.5499877929688,614.0,585.9000244140625,601.2000122070312,215334,2024-09-30
2024-10-07,608.6500244140625,608.6500244140625,620.0,558.5499877929688,584.0499877929688,363465,2024-10-07
2024-10-14,621.7999877929688,621.7999877929688,625.8499755859375,591.5,608.0,218831,2024-10-14
2024-10-21,580.9500122070312,580.9500122070312,629.0,577.5499877929688,620.0,397284,2024-10-21
2024-10-28,618.5999755859375,618.5999755859375,620.0,573.0,575.0499877929688,265163,2024-10-28
2024-11-04,654.1500244140625,654.1500244140625,659.5499877929688,594.0,611.4000244140625,389577,2024-11-04
2024-11-11,596.5999755859375,596.5999755859375,651.0,579.5,651.0,744988,2024-11-11
2024-11-18,591.7999877929688,591.7999877929688,595.2999877929688,564.5499877929688,590.0499877929688,269920,2024-11-18
2024-11-25,596.8499755859375,596.8499755859375,601.4500122070312,577.5499877929688,595.0,352420,2024-11-25
2024-12-02,580.0,580.0,599.5,576.0999755859375,599.5,332792,2024-12-02
2024-12-09,625.4000244140625,625.4000244140625,630.0,570.8499755859375,580.0,763579,2024-12-09
2024-12-16,611.4500122070312,611.4500122070312,647.0,598.2000122070312,625.4000244140625,613927,2024-12-16
2024-12-23,600.5999755859375,600.5999755859375,615.75,588.0,613.2999877929688,183848,2024-12-23
2024-12-30,609.0499877929688,609.0499877929688,621.0,584.1500244140625,600.7000122070312,189373,2024-12-30
2025-01-06,586.0499877929688,586.0499877929688,612.5,574.0999755859375,612.2999877929688,204989,2025-01-06
2025-01-13,576.4000244140625,576.4000244140625,594.0,565.8499755859375,588.0,214489,2025-01-13
2025-01-20,538.1500244140625,538.1500244140625,589.9000244140625,529.7999877929688,577.0,232278,2025-01-20
2025-01-27,547.5999755859375,547.5999755859375,554.9500122070312,501.0,530.0,421887,2025-01-27
2025-02-03,536.8499755859375,536.8499755859375,561.0,531.2999877929688,547.75,157185,2025-02-03
2025-02-10,499.95001220703125,499.95001220703125,543.2000122070312,480.0,539.9000244140625,189976,2025-02-10
2025-02-17,490.29998779296875,490.29998779296875,506.95001220703125,480.3500061035156,490.95001220703125,407497,2025-02-17
2025-02-24,468.54998779296875,468.54998779296875,489.8999938964844,466.0,485.79998779296875,178388,2025-02-24
2025-03-03,481.70001220703125,481.70001220703125,489.0,445.3500061035156,465.0,368033,2025-03-03
2025-03-10,461.25,461.25,487.3500061035156,451.1000061035156,481.70001220703125,232904,2025-03-10
2025-03-17,477.8999938964844,477.8999938964844,481.5,454.0,459.5,386917,2025-03-17
2025-03-24,473.1499938964844,473.1499938964844,495.8500061035156,453.6000061035156,477.8999938964844,739054,2025-03-24
2025-03-31,487.8999938964844,487.8999938964844,510.8999938964844,470.04998779296875,473.1499938964844,158671,2025-03-31
2025-04-07,458.3500061035156,458.3500061035156,478.04998779296875,441.0,472.04998779296875,475475,2025-04-07
2025-04-14,488.70001220703125,488.70001220703125,498.54998779296875,460.20001220703125,462.70001220703125,208879,2025-04-14
2025-04-21,478.79998779296875,478.79998779296875,510.0,476.0,491.8999938964844,249347,2025-04-21
2025-04-28,453.5,453.5,490.0,453.0,484.20001220703125,336604,2025-04-28
2025-05-05,532.25,532.25,555.0,450.0,450.0,2332739,2025-05-05
2025-05-12,587.5999755859375,587.5999755859375,600.0,538.0,538.0,979725,2025-05-12
2025-05-19,577.3499755859375,577.3499755859375,608.2000122070312,575.1500244140625,585.4500122070312,210410,2025-05-19
2025-05-26,587.0499877929688,587.0499877929688,593.8499755859375,572.3499755859375,579.9000244140625,179877,2025-05-26
2025-06-02,581.0499877929688,581.0499877929688,591.9500122070312,562.0,582.0,213214,2025-06-02
2025-06-09,578.5,578.5,605.0,568.2999877929688,584.0999755859375,275874,2025-06-09
2025-06-16,553.25,553.25,587.7000122070312,545.2999877929688,573.2000122070312,188322,2025-06-16
2025-06-23,553.2999877929688,553.2999877929688,569.9000244140625,546.7999877929688,553.25,245481,2025-06-23
2025-06-30,571.9500122070312,571.9500122070312,577.1500244140625,548.0999755859375,556.2000122070312,221635,2025-06-30
2025-07-07,570.9000244140625,570.9000244140625,583.4500122070312,562.0,571.9500122070312,171038,2025-07-07
2025-07-14,595.2999877929688,595.2999877929688,601.4500122070312,562.6500244140625,566.2000122070312,186967,2025-07-14
