Date,Adj Close_SBCL.NS,Close_SBCL.NS,High_SBCL.NS,Low_SBCL.NS,Open_SBCL.NS,Volume_SBCL.NS,Date
2022-04-25,337.75982666015625,340.73333740234375,368.3666687011719,338.1000061035156,356.6666564941406,374872,2022-04-25
2022-05-02,296.62200927734375,299.23333740234375,341.9333190917969,288.4333190917969,334.0,407113,2022-05-02
2022-05-09,277.0938720703125,279.5333251953125,300.20001220703125,221.93333435058594,295.8999938964844,988925,2022-05-09
2022-05-16,282.61199951171875,285.1000061035156,293.3333435058594,254.6666717529297,280.6666564941406,593839,2022-05-16
2022-05-23,284.297119140625,286.79998779296875,291.4666748046875,240.0,291.4666748046875,395338,2022-05-23
2022-05-30,279.0103759765625,281.4666748046875,318.6666564941406,278.0333251953125,291.3333435058594,746978,2022-05-30
2022-06-06,276.168701171875,278.6000061035156,291.9333190917969,275.5333251953125,279.3999938964844,135446,2022-06-06
2022-06-13,261.7952575683594,264.1000061035156,279.9666748046875,247.0,278.6000061035156,303380,2022-06-13
2022-06-20,264.43865966796875,266.76666259765625,268.6666564941406,247.3333282470703,267.3333435058594,234430,2022-06-20
2022-06-27,258.9535827636719,261.23333740234375,286.0333251953125,252.63333129882812,269.26666259765625,210346,2022-06-27
2022-07-04,292.52471923828125,295.1000061035156,298.0,258.23333740234375,264.6666564941406,235772,2022-07-04
2022-07-11,291.8638610839844,294.4333190917969,308.6666564941406,286.6000061035156,298.0,261314,2022-07-11
2022-07-18,289.81524658203125,292.3666687011719,313.3333435058594,286.70001220703125,294.9333190917969,273136,2022-07-18
2022-07-25,276.82952880859375,279.26666259765625,292.79998779296875,269.8999938964844,292.3666687011719,287188,2022-07-25
2022-08-01,295.8289489746094,298.4333190917969,302.4666748046875,278.0,279.26666259765625,283485,2022-08-01
2022-08-08,329.8957214355469,332.79998779296875,358.5333251953125,290.6666564941406,301.3333435058594,1060067,2022-08-08
2022-08-15,328.87139892578125,331.76666259765625,364.6666564941406,327.0333251953125,332.79998779296875,351558,2022-08-15
2022-08-22,396.6744689941406,400.1666564941406,414.0,327.1000061035156,331.76666259765625,1385811,2022-08-22
2022-08-29,400.93695068359375,404.4666748046875,429.29998779296875,348.0,398.6666564941406,702248,2022-08-29
2022-09-05,407.3802490234375,410.9666748046875,436.6666564941406,407.0333251953125,413.3333435058594,410805,2022-09-05
2022-09-12,396.14581298828125,399.6333312988281,423.0666809082031,386.5333251953125,412.1666564941406,385733,2022-09-12
2022-09-19,402.8533935546875,406.3999938964844,416.0,391.3333435058594,400.0,261166,2022-09-19
2022-09-26,456.0686950683594,459.70001220703125,482.0,365.3666687011719,406.3999938964844,2333552,2022-09-26
2022-10-03,469.4620666503906,473.20001220703125,506.6666564941406,466.8333435058594,467.5333251953125,1262708,2022-10-03
2022-10-10,448.4790954589844,452.04998779296875,504.8500061035156,410.73333740234375,472.6666564941406,717563,2022-10-10
2022-10-17,441.63360595703125,445.1499938964844,477.8999938964844,433.25,454.95001220703125,219715,2022-10-17
2022-10-24,431.7126159667969,435.1499938964844,462.70001220703125,433.25,446.0,136434,2022-10-24
2022-10-31,464.947998046875,468.6499938964844,478.3500061035156,425.04998779296875,439.8999938964844,446590,2022-10-31
2022-11-07,435.97869873046875,439.45001220703125,484.0,435.0,482.0,285472,2022-11-07
2022-11-14,394.9056701660156,398.04998779296875,442.0,383.6000061035156,438.04998779296875,352807,2022-11-14
2022-11-21,400.163818359375,403.3500061035156,429.25,370.04998779296875,398.0,906155,2022-11-21
2022-11-28,413.0611572265625,416.3500061035156,422.8500061035156,398.1000061035156,402.25,211786,2022-11-28
2022-12-05,421.49395751953125,424.8500061035156,446.75,420.0,424.8999938964844,242134,2022-12-05
2022-12-12,396.79071044921875,399.95001220703125,427.45001220703125,394.45001220703125,423.3999938964844,212880,2022-12-12
2022-12-19,359.1404724121094,362.0,414.95001220703125,359.0,400.5,519765,2022-12-19
2022-12-26,403.685791015625,406.8999938964844,420.8999938964844,360.0,362.0,301354,2022-12-26
2023-01-02,394.40960693359375,397.54998779296875,414.95001220703125,395.0,406.75,151730,2023-01-02
2023-01-09,389.79632568359375,392.8999938964844,411.70001220703125,390.0,399.95001220703125,118221,2023-01-09
2023-01-16,389.15155029296875,392.25,403.3500061035156,384.79998779296875,392.8999938964844,152059,2023-01-16
2023-01-23,369.1110534667969,372.04998779296875,400.5,361.25,398.0,176889,2023-01-23
2023-01-30,387.2168884277344,390.29998779296875,394.6000061035156,371.0,383.8500061035156,181538,2023-01-30
2023-02-06,423.8254089355469,427.20001220703125,433.5,380.54998779296875,395.0,532802,2023-02-06
2023-02-13,434.738525390625,438.20001220703125,449.20001220703125,420.25,429.8999938964844,355594,2023-02-13
2023-02-20,441.7824401855469,445.29998779296875,449.95001220703125,416.25,438.95001220703125,253972,2023-02-20
2023-02-27,417.9032287597656,420.75,449.8999938964844,402.25,447.79998779296875,193084,2023-02-27
2023-03-06,400.72027587890625,403.45001220703125,433.0,398.29998779296875,423.95001220703125,247624,2023-03-06
2023-03-13,408.8647766113281,411.6499938964844,417.0,384.0,398.6499938964844,355507,2023-03-13
2023-03-20,489.2174072265625,492.54998779296875,503.0,405.0,415.8500061035156,2220648,2023-03-20
2023-03-27,509.97601318359375,513.4500122070312,545.2999877929688,485.0,493.0,1423356,2023-03-27
2023-04-03,514.1475830078125,517.6500244140625,526.5,492.5,511.0,271019,2023-04-03
2023-04-10,487.5289001464844,490.8500061035156,538.7000122070312,488.0,520.0,241377,2023-04-10
2023-04-17,500.1926574707031,503.6000061035156,510.95001220703125,478.6000061035156,490.0,420607,2023-04-17
2023-04-24,487.33026123046875,490.6499938964844,512.0,486.04998779296875,507.8500061035156,240720,2023-04-24
2023-05-01,509.42974853515625,512.9000244140625,532.5999755859375,490.6499938964844,490.6499938964844,363958,2023-05-01
2023-05-08,512.6578369140625,516.1500244140625,535.0,502.1000061035156,513.2000122070312,413662,2023-05-08
2023-05-15,500.3912658691406,503.79998779296875,557.9500122070312,483.0,516.2000122070312,1112050,2023-05-15
2023-05-22,488.671142578125,492.0,523.5,490.0,508.0,536377,2023-05-22
2023-05-29,531.9264526367188,535.5499877929688,540.0,483.0,494.95001220703125,1089582,2023-05-29
2023-06-05,621.1188354492188,625.3499755859375,657.5,539.1500244140625,543.0,2713453,2023-06-05
2023-06-12,633.4349975585938,637.75,674.9500122070312,627.1500244140625,632.25,1007953,2023-06-12
2023-06-19,622.8570556640625,627.0999755859375,678.5,625.0,642.9000244140625,527199,2023-06-19
2023-06-26,613.0239868164062,617.2000122070312,644.5,610.8499755859375,633.75,338620,2023-06-26
2023-07-03,679.3223876953125,683.9500122070312,711.5999755859375,617.4000244140625,625.0,1638803,2023-07-03
2023-07-10,697.9952392578125,702.75,711.0499877929688,662.25,685.0,480554,2023-07-10
2023-07-17,698.5414428710938,703.2999877929688,750.0,685.8499755859375,708.7000122070312,529367,2023-07-17
2023-07-24,709.1194458007812,713.9500122070312,725.0,677.9500122070312,708.0,410860,2023-07-24
2023-07-31,622.459716796875,626.7000122070312,725.0,620.0999755859375,721.0,1041330,2023-07-31
2023-08-07,545.23583984375,548.9500122070312,669.9500122070312,539.9500122070312,626.7000122070312,10929458,2023-08-07
2023-08-14,514.1972045898438,517.7000122070312,554.0499877929688,506.0,548.0,1513579,2023-08-14
2023-08-21,552.3870849609375,556.1500244140625,567.5,501.54998779296875,522.7000122070312,2351632,2023-08-21
2023-08-28,572.599365234375,576.5,599.0,559.2999877929688,568.0,2042156,2023-08-28
2023-09-04,555.5156860351562,559.2999877929688,592.25,556.0999755859375,582.7000122070312,789439,2023-09-04
2023-09-11,545.1861572265625,548.9000244140625,571.7999877929688,506.75,562.4500122070312,1138290,2023-09-11
2023-09-18,534.459228515625,538.0999755859375,554.7000122070312,522.25,549.0,452457,2023-09-18
2023-09-25,527.9315185546875,530.8499755859375,545.0,527.5,539.5999755859375,416856,2023-09-25
2023-10-02,524.649658203125,527.5499877929688,538.7999877929688,513.0,530.8499755859375,482565,2023-10-02
2023-10-09,537.0809326171875,540.0499877929688,560.5499877929688,512.8499755859375,523.0,582917,2023-10-09
2023-10-16,543.5949096679688,546.5999755859375,557.0,530.0999755859375,535.0,567144,2023-10-16
2023-10-23,521.3678588867188,524.25,561.0,488.0,550.0,712684,2023-10-23
2023-10-30,531.2631225585938,534.2000122070312,548.0,511.20001220703125,523.25,493409,2023-10-30
2023-11-06,528.3790283203125,531.2999877929688,546.0,500.54998779296875,538.25,845739,2023-11-06
2023-11-13,534.4953002929688,537.4500122070312,549.8499755859375,523.4500122070312,543.7000122070312,470475,2023-11-13
2023-11-20,539.4677124023438,542.4500122070312,557.5,531.0,537.4500122070312,413383,2023-11-20
2023-11-27,540.213623046875,543.2000122070312,571.0,535.0,542.4500122070312,517483,2023-11-27
2023-12-04,543.4955444335938,546.5,563.0,542.0,558.9500122070312,495863,2023-12-04
2023-12-11,545.7330932617188,548.75,556.0,533.7000122070312,547.7999877929688,566926,2023-12-11
2023-12-18,533.4013061523438,536.3499755859375,558.0,520.0,542.1500244140625,495823,2023-12-18
2023-12-25,547.523193359375,550.5499877929688,552.2999877929688,534.0,536.3499755859375,334978,2023-12-25
2024-01-01,598.3920288085938,601.7000122070312,616.9500122070312,555.0,555.0,2986422,2024-01-01
2024-01-08,580.2921142578125,583.5,615.0,580.4500122070312,606.4000244140625,776589,2024-01-08
2024-01-15,574.1759033203125,577.3499755859375,592.3499755859375,550.0499877929688,583.5,528113,2024-01-15
2024-01-22,564.82763671875,567.9500122070312,583.7999877929688,548.0,577.3499755859375,292143,2024-01-22
2024-01-29,578.352783203125,581.5499877929688,599.4000244140625,561.0,567.9500122070312,688180,2024-01-29
2024-02-05,548.6669311523438,551.7000122070312,599.4000244140625,524.8499755859375,584.7999877929688,956384,2024-02-05
2024-02-12,548.31884765625,551.3499755859375,569.0,519.0499877929688,569.0,741956,2024-02-12
2024-02-19,553.111328125,555.4500122070312,565.0,536.0499877929688,554.4500122070312,343503,2024-02-19
2024-02-26,543.0040283203125,545.2999877929688,563.7000122070312,523.6500244140625,553.9000244140625,479722,2024-02-26
2024-03-04,547.9331665039062,550.25,575.8499755859375,525.0,569.9500122070312,399065,2024-03-04
2024-03-11,514.1759033203125,516.3499755859375,564.7999877929688,460.0,558.2999877929688,967557,2024-03-11
2024-03-18,534.0917358398438,536.3499755859375,545.8499755859375,517.0,517.0,398869,2024-03-18
2024-03-25,517.1632690429688,519.3499755859375,549.5,512.1500244140625,536.3499755859375,363747,2024-03-25
2024-04-01,573.9232788085938,576.3499755859375,599.2999877929688,520.0,522.9000244140625,668203,2024-04-01
2024-04-08,566.604248046875,569.0,595.0,565.9000244140625,583.7000122070312,294542,2024-04-08
2024-04-15,564.8118286132812,567.2000122070312,577.7999877929688,519.0,552.0,289308,2024-04-15
2024-04-22,574.2220458984375,576.6500244140625,600.0,567.5499877929688,574.7000122070312,499904,2024-04-22
2024-04-29,579.0018310546875,581.4500122070312,599.0,570.0,582.5,235121,2024-04-29
2024-05-06,554.0075073242188,556.3499755859375,590.0,548.0499877929688,581.9000244140625,318884,2024-05-06
2024-05-13,521.1464233398438,523.3499755859375,568.0,522.0499877929688,550.1500244140625,375712,2024-05-13
2024-05-20,500.88214111328125,503.0,549.0,500.20001220703125,530.0,421429,2024-05-20
2024-05-27,504.06866455078125,506.20001220703125,528.0,481.75,504.95001220703125,927970,2024-05-27
2024-06-03,533.3448486328125,535.5999755859375,540.0,460.95001220703125,524.9500122070312,1036033,2024-06-03
2024-06-10,535.2866821289062,537.5499877929688,569.0,524.0,535.5999755859375,587900,2024-06-10
2024-06-17,528.7642822265625,531.0,560.0,526.0999755859375,537.5499877929688,391306,2024-06-17
2024-06-24,578.9022216796875,581.3499755859375,619.4000244140625,522.2999877929688,532.0,2657706,2024-06-24
2024-07-01,595.5816650390625,598.0999755859375,614.4000244140625,580.4000244140625,582.0,883002,2024-07-01
2024-07-08,651.246337890625,654.0,687.9000244140625,588.5499877929688,602.9500122070312,2719187,2024-07-08
2024-07-15,638.2015380859375,640.9000244140625,677.9500122070312,616.7999877929688,660.0,1664064,2024-07-15
2024-07-22,663.6937255859375,666.5,691.9500122070312,615.7000122070312,630.9500122070312,1011686,2024-07-22
2024-07-29,635.6124877929688,638.2999877929688,669.2999877929688,621.0499877929688,666.1500244140625,424956,2024-07-29
2024-08-05,544.248779296875,546.5499877929688,629.9500122070312,536.0999755859375,629.9500122070312,1991058,2024-08-05
2024-08-12,588.8103637695312,591.2999877929688,595.25,541.5,548.5,592031,2024-08-12
2024-08-19,589.85595703125,592.3499755859375,617.0499877929688,579.6500244140625,593.0,553590,2024-08-19
2024-08-26,565.6582641601562,568.0499877929688,602.0,550.0,593.25,749068,2024-08-26
2024-09-02,558.637939453125,561.0,596.0,553.3499755859375,570.0,455445,2024-09-02
2024-09-09,572.7781982421875,575.2000122070312,588.0999755859375,548.25,555.1500244140625,636519,2024-09-09
2024-09-16,601.4071044921875,603.9500122070312,620.0499877929688,562.0,585.2000122070312,927893,2024-09-16
2024-09-23,623.8091430664062,625.4000244140625,646.75,579.0499877929688,608.7000122070312,1406174,2024-09-23
2024-09-30,622.7119140625,624.2999877929688,659.0,615.5499877929688,633.7999877929688,1430164,2024-09-30
2024-10-07,693.1323852539062,694.9000244140625,729.7999877929688,600.0,624.0,2007648,2024-10-07
2024-10-14,696.8728637695312,698.6500244140625,720.9000244140625,666.4500122070312,701.25,877704,2024-10-14
2024-10-21,621.8641357421875,623.4500122070312,703.9500122070312,612.75,700.7999877929688,677071,2024-10-21
2024-10-28,657.3236694335938,659.0,684.9000244140625,613.7000122070312,625.0,438724,2024-10-28
2024-11-04,614.2833862304688,615.8499755859375,682.0,613.2000122070312,661.5499877929688,763275,2024-11-04
2024-11-11,598.72314453125,600.25,623.6500244140625,580.0,615.8499755859375,363850,2024-11-11
2024-11-18,565.9067993164062,567.3499755859375,612.9000244140625,552.0499877929688,605.0,434483,2024-11-18
2024-11-25,552.0421752929688,553.4500122070312,588.2999877929688,533.0999755859375,578.4000244140625,667153,2024-11-25
2024-12-02,587.6014404296875,589.0999755859375,594.4000244140625,535.2000122070312,546.4500122070312,585372,2024-12-02
2024-12-09,593.38671875,594.9000244140625,621.7999877929688,578.0,590.0,835498,2024-12-09
2024-12-16,601.1668701171875,602.7000122070312,639.75,596.5,597.9500122070312,528132,2024-12-16
2024-12-23,576.4299926757812,577.9000244140625,606.5499877929688,562.8499755859375,602.7999877929688,368831,2024-12-23
2024-12-30,592.7882690429688,594.2999877929688,599.6500244140625,550.0,586.5499877929688,404295,2024-12-30
2025-01-06,566.4554443359375,567.9000244140625,604.0999755859375,558.0999755859375,597.3499755859375,397230,2025-01-06
2025-01-13,523.0661010742188,524.4000244140625,572.5999755859375,499.0,556.1500244140625,1077122,2025-01-13
2025-01-20,513.7398071289062,515.0499877929688,532.4500122070312,504.70001220703125,525.0,379967,2025-01-20
2025-01-27,511.9444274902344,513.25,530.0,500.0,515.0499877929688,514832,2025-01-27
2025-02-03,515.2360229492188,516.5499877929688,535.9000244140625,495.25,520.0,567744,2025-02-03
2025-02-10,482.2202453613281,483.45001220703125,526.5499877929688,451.0,516.0,902081,2025-02-10
2025-02-17,449.2543029785156,450.3999938964844,492.0,422.75,476.25,1058435,2025-02-17
2025-02-24,406.1000061035156,406.1000061035156,457.95001220703125,399.1499938964844,440.0,1485359,2025-02-24
2025-03-03,469.3500061035156,469.3500061035156,474.0,400.0,409.0,1120999,2025-03-03
2025-03-10,436.25,436.25,497.8999938964844,429.5,470.0,617442,2025-03-10
2025-03-17,483.54998779296875,483.54998779296875,488.29998779296875,419.04998779296875,437.95001220703125,421056,2025-03-17
2025-03-24,462.04998779296875,462.04998779296875,492.25,442.0,485.8999938964844,474379,2025-03-24
2025-03-31,423.45001220703125,423.45001220703125,467.29998779296875,421.0,462.04998779296875,339171,2025-03-31
2025-04-07,401.04998779296875,401.04998779296875,416.95001220703125,342.0,383.6000061035156,1209725,2025-04-07
2025-04-14,440.25,440.25,449.0,401.04998779296875,401.04998779296875,512415,2025-04-14
2025-04-21,456.5,456.5,480.3500061035156,442.1000061035156,443.8999938964844,821018,2025-04-21
2025-04-28,433.04998779296875,433.04998779296875,460.0,430.1000061035156,460.0,235582,2025-04-28
2025-05-05,416.8500061035156,416.8500061035156,436.8999938964844,399.79998779296875,430.0,260048,2025-05-05
2025-05-12,485.6000061035156,485.6000061035156,486.75,425.0,429.8999938964844,305376,2025-05-12
2025-05-19,494.6499938964844,494.6499938964844,516.0,481.1000061035156,489.6499938964844,426311,2025-05-19
2025-05-26,496.6499938964844,496.6499938964844,501.8500061035156,476.0,499.8999938964844,230466,2025-05-26
2025-06-02,485.79998779296875,485.79998779296875,514.0,480.29998779296875,490.54998779296875,356616,2025-06-02
2025-06-09,486.8500061035156,486.8500061035156,503.95001220703125,473.70001220703125,486.70001220703125,501598,2025-06-09
2025-06-16,487.04998779296875,487.04998779296875,492.20001220703125,470.04998779296875,486.75,210646,2025-06-16
2025-06-23,557.25,557.25,570.9500122070312,480.0,489.29998779296875,961046,2025-06-23
2025-06-30,535.0499877929688,535.0499877929688,574.9000244140625,530.0999755859375,556.0,437941,2025-06-30
2025-07-07,534.0999755859375,534.0999755859375,574.0,528.5499877929688,535.0,374030,2025-07-07
2025-07-14,554.7000122070312,554.7000122070312,560.0,531.0,540.7000122070312,352817,2025-07-14
