Date,Adj Close_SIGACHI.NS,Close_SIGACHI.NS,High_SIGACHI.NS,Low_SIGACHI.NS,Open_SIGACHI.NS,Volume_SIGACHI.NS,Date
2022-06-20,24.508493423461914,24.71500015258789,25.875,23.325000762939453,24.7549991607666,3072490,2022-06-20
2022-06-27,27.047101974487305,27.274999618530273,27.799999237060547,24.315000534057617,25.200000762939453,3993830,2022-06-27
2022-07-04,27.22064208984375,27.450000762939453,28.69499969482422,27.100000381469727,27.469999313354492,10198950,2022-07-04
2022-07-11,25.693510055541992,25.90999984741211,28.56999969482422,25.729999542236328,27.440000534057617,4522600,2022-07-11
2022-07-18,24.974565505981445,25.184999465942383,26.549999237060547,24.520000457763672,26.0,14318930,2022-07-18
2022-07-25,24.24074935913086,24.44499969482422,25.790000915527344,23.979999542236328,25.690000534057617,5431470,2022-07-25
2022-08-01,24.706825256347656,24.915000915527344,25.684999465942383,24.420000076293945,24.920000076293945,5054690,2022-08-01
2022-08-08,25.643476486206055,25.7549991607666,26.299999237060547,24.799999237060547,25.0,3091940,2022-08-08
2022-08-15,28.690227508544922,28.815000534057617,29.274999618530273,25.405000686645508,25.7549991607666,13811410,2022-08-15
2022-08-22,27.097156524658203,27.21500015258789,29.104999542236328,27.100000381469727,29.0,5982460,2022-08-22
2022-08-29,29.685897827148438,29.815000534057617,31.200000762939453,25.850000381469727,26.260000228881836,17160020,2022-08-29
2022-09-05,29.840225219726562,29.969999313354492,31.375,28.764999389648438,29.979999542236328,10119560,2022-09-05
2022-09-12,28.899316787719727,29.024999618530273,30.700000762939453,28.454999923706055,30.149999618530273,5361000,2022-09-12
2022-09-19,27.221614837646484,27.34000015258789,29.239999771118164,27.204999923706055,29.024999618530273,4648130,2022-09-19
2022-09-26,26.73871421813965,26.854999542236328,27.200000762939453,25.700000762939453,27.100000381469727,3376560,2022-09-26
2022-10-03,27.639795303344727,27.760000228881836,27.94499969482422,26.190000534057617,26.899999618530273,3828030,2022-10-03
2022-10-10,26.01685333251953,26.1299991607666,27.844999313354492,26.0,27.59000015258789,2528290,2022-10-10
2022-10-17,25.125728607177734,25.235000610351562,26.5,25.100000381469727,26.1299991607666,2180660,2022-10-17
2022-10-24,27.176809310913086,27.295000076293945,28.0,25.55500030517578,25.9950008392334,3310350,2022-10-24
2022-10-31,26.415122985839844,26.530000686645508,27.780000686645508,26.100000381469727,27.5,1805190,2022-10-31
2022-11-07,26.454946517944336,26.56999969482422,27.274999618530273,26.25,26.889999389648438,1890020,2022-11-07
2022-11-14,26.669015884399414,26.78499984741211,28.489999771118164,26.28499984741211,26.700000762939453,4121900,2022-11-14
2022-11-21,26.898021697998047,27.014999389648438,28.350000381469727,26.600000381469727,28.350000381469727,2521600,2022-11-21
2022-11-28,28.96901512145996,29.094999313354492,30.399999618530273,27.0,27.0,11216870,2022-11-28
2022-12-05,28.670312881469727,28.795000076293945,30.69499969482422,28.5,29.209999084472656,7853490,2022-12-05
2022-12-12,27.873779296875,27.9950008392334,30.110000610351562,27.799999237060547,28.899999618530273,3662490,2022-12-12
2022-12-19,25.230274200439453,25.34000015258789,28.665000915527344,25.100000381469727,27.809999465942383,3908430,2022-12-19
2022-12-26,27.002567291259766,27.1200008392334,27.700000762939453,23.344999313354492,25.600000381469727,2775950,2022-12-26
2023-01-02,32.71771240234375,32.86000061035156,32.970001220703125,26.899999618530273,27.0049991607666,55859850,2023-01-02
2023-01-09,33.454505920410156,33.599998474121094,35.95000076293945,31.114999771118164,34.2599983215332,93408250,2023-01-09
2023-01-16,33.47441864013672,33.619998931884766,35.150001525878906,32.400001525878906,33.900001525878906,36357140,2023-01-16
2023-01-23,31.134597778320312,31.270000457763672,34.0099983215332,30.770000457763672,33.89500045776367,6303570,2023-01-23
2023-01-30,28.700183868408203,28.825000762939453,32.08000183105469,28.5049991607666,31.270000457763672,14099970,2023-01-30
2023-02-06,27.057327270507812,27.174999237060547,28.579999923706055,27.0,27.700000762939453,6154690,2023-02-06
2023-02-13,26.390228271484375,26.5049991607666,27.649999618530273,26.30500030517578,27.174999237060547,4696780,2023-02-13
2023-02-20,25.723129272460938,25.834999084472656,26.81999969482422,25.700000762939453,26.770000457763672,2541240,2023-02-20
2023-02-27,25.105815887451172,25.21500015258789,25.93000030517578,25.0,25.924999237060547,3740850,2023-02-27
2023-03-06,25.88243865966797,25.9950008392334,26.899999618530273,24.700000762939453,25.649999618530273,6758060,2023-03-06
2023-03-13,24.971399307250977,25.079999923706055,26.145000457763672,23.610000610351562,26.0,4855180,2023-03-13
2023-03-20,23.801488876342773,23.905000686645508,25.709999084472656,23.524999618530273,25.649999618530273,4157550,2023-03-20
2023-03-27,22.228330612182617,22.325000762939453,24.03499984741211,21.979999542236328,24.0,5979080,2023-03-27
2023-04-03,23.79153060913086,23.895000457763672,24.204999923706055,22.299999237060547,22.299999237060547,4155110,2023-04-03
2023-04-10,24.393911361694336,24.5,25.200000762939453,23.649999618530273,23.989999771118164,4477320,2023-04-10
2023-04-17,24.329193115234375,24.434999465942383,25.100000381469727,24.0,24.7450008392334,2103500,2023-04-17
2023-04-24,24.41382598876953,24.520000457763672,24.899999618530273,24.219999313354492,24.40999984741211,1985460,2023-04-24
2023-05-01,24.53330421447754,24.639999389648438,25.200000762939453,24.299999237060547,24.520000457763672,1793350,2023-05-01
2023-05-08,24.249540328979492,24.354999542236328,26.489999771118164,24.274999618530273,24.739999771118164,5371910,2023-05-08
2023-05-15,23.522701263427734,23.625,24.69499969482422,23.149999618530273,24.469999313354492,3799920,2023-05-15
2023-05-22,23.756685256958008,23.860000610351562,25.350000381469727,23.0049991607666,23.799999237060547,5047850,2023-05-22
2023-05-29,24.085254669189453,24.190000534057617,24.454999923706055,23.604999542236328,24.0,2261700,2023-05-29
2023-06-05,25.225296020507812,25.334999084472656,25.795000076293945,24.0,24.389999389648438,3663330,2023-06-05
2023-06-12,24.901704788208008,25.010000228881836,25.549999237060547,24.200000762939453,25.399999618530273,2990070,2023-06-12
2023-06-19,26.62919044494629,26.7450008392334,27.350000381469727,24.625,25.2450008392334,10719250,2023-06-19
2023-06-26,30.825937271118164,30.959999084472656,31.979999542236328,27.799999237060547,27.9950008392334,33068830,2023-06-26
2023-07-03,29.392173767089844,29.520000457763672,31.68000030517578,28.885000228881836,31.5,7226980,2023-07-03
2023-07-10,29.212953567504883,29.34000015258789,30.7450008392334,28.350000381469727,29.799999237060547,7848150,2023-07-10
2023-07-17,30.288278579711914,30.420000076293945,30.790000915527344,29.079999923706055,29.15999984741211,7866640,2023-07-17
2023-07-24,30.38784408569336,30.520000457763672,31.239999771118164,30.149999618530273,30.559999465942383,6918280,2023-07-24
2023-07-31,30.372907638549805,30.5049991607666,31.645000457763672,29.200000762939453,30.645000457763672,12742300,2023-07-31
2023-08-07,34.0369758605957,34.185001373291016,36.400001525878906,30.135000228881836,30.5049991607666,36650840,2023-08-07
2023-08-14,37.31272506713867,37.474998474121094,38.314998626708984,33.23500061035156,34.79999923706055,24599490,2023-08-14
2023-08-21,38.13913345336914,38.30500030517578,38.595001220703125,35.95000076293945,37.38999938964844,14997240,2023-08-21
2023-08-28,36.26229476928711,36.41999816894531,39.099998474121094,36.064998626708984,38.79499816894531,8410760,2023-08-28
2023-09-04,35.296714782714844,35.35499954223633,37.09000015258789,35.04999923706055,36.494998931884766,8712050,2023-09-04
2023-09-11,38.52638244628906,38.59000015258789,40.185001373291016,35.48500061035156,35.900001525878906,49174270,2023-09-11
2023-09-18,38.2069091796875,38.27000045776367,40.08000183105469,37.654998779296875,38.849998474121094,9799310,2023-09-18
2023-09-25,39.95402526855469,40.02000045776367,40.9900016784668,38.54999923706055,38.54999923706055,20645770,2023-09-25
2023-10-02,40.82258987426758,40.88999938964844,41.939998626708984,39.525001525878906,40.02000045776367,19455010,2023-10-02
2023-10-09,39.1353759765625,39.20000076293945,41.0,37.95000076293945,40.650001525878906,12518881,2023-10-09
2023-10-16,41.03224182128906,41.099998474121094,43.900001525878906,38.0,39.45000076293945,16351302,2023-10-16
2023-10-23,37.837520599365234,37.900001525878906,42.54999923706055,36.400001525878906,42.20000076293945,9904484,2023-10-23
2023-10-30,42.08051681518555,42.150001525878906,43.20000076293945,37.79999923706055,38.20000076293945,11266577,2023-10-30
2023-11-06,48.66963195800781,48.75,48.95000076293945,41.29999923706055,42.599998474121094,21202489,2023-11-06
2023-11-13,52.36353302001953,52.45000076293945,55.849998474121094,48.349998474121094,50.0,25409550,2023-11-13
2023-11-20,53.262046813964844,53.349998474121094,57.70000076293945,51.5,52.75,12771204,2023-11-20
2023-11-27,51.764522552490234,51.849998474121094,54.45000076293945,51.5,53.349998474121094,4343654,2023-11-27
2023-12-04,51.115596771240234,51.20000076293945,53.849998474121094,51.0,52.849998474121094,6500075,2023-12-04
2023-12-11,52.762874603271484,52.849998474121094,54.25,50.70000076293945,51.20000076293945,11498605,2023-12-11
2023-12-18,51.21542739868164,51.29999923706055,55.650001525878906,48.54999923706055,53.349998474121094,14017318,2023-12-18
2023-12-25,51.31526565551758,51.400001525878906,54.20000076293945,50.5,51.29999923706055,6966034,2023-12-25
2024-01-01,63.59498977661133,63.70000076293945,65.80000305175781,51.45000076293945,51.5,45393253,2024-01-01
2024-01-08,65.89119720458984,66.0,72.1500015258789,63.70000076293945,64.0,27842065,2024-01-08
2024-01-15,73.67833709716797,73.80000305175781,75.0,66.0,66.0,16373610,2024-01-15
2024-01-22,78.12100219726562,78.25,83.69999694824219,73.80000305175781,73.80000305175781,8360067,2024-01-22
2024-01-29,81.66515350341797,81.80000305175781,85.3499984741211,76.8499984741211,79.0,15237689,2024-01-29
2024-02-05,77.82149505615234,77.94999694824219,82.4000015258789,76.0,82.1500015258789,6962060,2024-02-05
2024-02-12,79.41886138916016,79.55000305175781,84.0,68.0,77.94999694824219,9210183,2024-02-12
2024-02-19,87.00633239746094,87.1500015258789,87.94999694824219,79.5999984741211,80.05000305175781,15504269,2024-02-19
2024-02-26,86.15773010253906,86.30000305175781,95.9000015258789,81.25,87.5999984741211,20391469,2024-02-26
2024-03-04,70.73320007324219,70.8499984741211,75.80000305175781,66.19999694824219,73.0,29315940,2024-03-04
2024-03-11,58.95265197753906,59.04999923706055,65.0,54.0,62.5,34383154,2024-03-11
2024-03-18,59.90108871459961,60.0,61.04999923706055,56.650001525878906,59.0,7046927,2024-03-18
2024-03-25,55.608177185058594,55.70000076293945,61.0,55.400001525878906,60.0,5086117,2024-03-25
2024-04-01,69.83467864990234,69.94999694824219,72.0,56.5,56.5,14377218,2024-04-01
2024-04-08,66.14078521728516,66.25,70.9000015258789,64.0,70.5999984741211,5292164,2024-04-08
2024-04-15,62.39696502685547,62.5,65.0,60.0,60.0,4824922,2024-04-15
2024-04-22,66.63996124267578,66.75,70.44999694824219,63.20000076293945,63.25,7430161,2024-04-22
2024-04-29,65.1424331665039,65.25,70.05000305175781,64.4000015258789,68.44999694824219,3918359,2024-04-29
2024-05-06,64.64325714111328,64.75,69.69999694824219,63.150001525878906,65.55000305175781,7364923,2024-05-06
2024-05-13,69.0859146118164,69.19999694824219,69.19999694824219,62.5,64.0999984741211,4896388,2024-05-13
2024-05-20,72.72990417480469,72.8499984741211,74.5999984741211,65.94999694824219,65.94999694824219,9462635,2024-05-20
2024-05-27,64.49349975585938,64.5999984741211,75.5,63.5,73.19999694824219,13265611,2024-05-27
2024-06-03,64.09416198730469,64.19999694824219,68.0,56.75,68.0,6979908,2024-06-03
2024-06-10,64.64325714111328,64.75,67.36000061035156,62.5,66.0,8865063,2024-06-10
2024-06-17,62.906124114990234,63.0099983215332,65.30000305175781,62.560001373291016,64.75,4571597,2024-06-17
2024-06-24,60.350345611572266,60.45000076293945,63.33000183105469,59.86000061035156,62.119998931884766,4327703,2024-06-24
2024-07-01,61.40859603881836,61.5099983215332,64.19000244140625,59.40999984741211,60.779998779296875,7235337,2024-07-01
2024-07-08,60.839534759521484,60.939998626708984,64.29000091552734,59.0099983215332,61.54999923706055,8123876,2024-07-08
2024-07-15,58.503395080566406,58.599998474121094,61.68000030517578,58.25,61.0,3485416,2024-07-15
2024-07-22,66.78971099853516,66.9000015258789,68.9000015258789,56.099998474121094,58.29999923706055,20487362,2024-07-22
2024-07-29,65.62164306640625,65.7300033569336,69.88999938964844,64.0,67.43000030517578,11950651,2024-07-29
2024-08-05,60.79960632324219,60.900001525878906,64.80999755859375,60.209999084472656,63.04999923706055,7802322,2024-08-05
2024-08-12,59.67146682739258,59.77000045776367,61.58000183105469,58.0,60.5099983215332,4041845,2024-08-12
2024-08-19,60.839534759521484,60.939998626708984,62.939998626708984,60.20000076293945,60.20000076293945,6244245,2024-08-19
2024-08-26,60.01090621948242,60.11000061035156,62.290000915527344,59.40999984741211,60.95000076293945,5137281,2024-08-26
2024-09-02,56.720001220703125,56.720001220703125,60.58000183105469,56.599998474121094,60.34000015258789,6545525,2024-09-02
2024-09-09,56.20000076293945,56.20000076293945,56.97999954223633,55.150001525878906,56.720001220703125,6806355,2024-09-09
2024-09-16,58.43000030517578,58.43000030517578,59.5,53.75,57.0,13764276,2024-09-16
2024-09-23,56.58000183105469,56.58000183105469,60.5,55.599998474121094,58.900001525878906,8138920,2024-09-23
2024-09-30,54.0099983215332,54.0099983215332,56.56999969482422,53.31999969482422,55.75,4053973,2024-09-30
2024-10-07,53.16999816894531,53.16999816894531,54.5,51.29999923706055,54.0099983215332,4841815,2024-10-07
2024-10-14,50.63999938964844,50.63999938964844,53.41999816894531,50.209999084472656,53.20000076293945,3116596,2024-10-14
2024-10-21,43.689998626708984,43.689998626708984,51.849998474121094,43.349998474121094,51.849998474121094,7126599,2024-10-21
2024-10-28,50.54999923706055,50.54999923706055,51.04999923706055,43.45000076293945,44.130001068115234,4831678,2024-10-28
2024-11-04,49.97999954223633,49.97999954223633,52.779998779296875,48.7599983215332,50.779998779296875,6494252,2024-11-04
2024-11-11,49.70000076293945,49.70000076293945,53.0,48.20000076293945,49.849998474121094,4921419,2024-11-11
2024-11-18,48.029998779296875,48.029998779296875,51.369998931884766,47.380001068115234,49.70000076293945,2675924,2024-11-18
2024-11-25,53.91999816894531,53.91999816894531,56.20000076293945,47.779998779296875,49.0,14490822,2024-11-25
2024-12-02,53.709999084472656,53.709999084472656,55.689998626708984,53.0,54.599998474121094,9954359,2024-12-02
2024-12-09,52.939998626708984,52.939998626708984,56.45000076293945,51.47999954223633,53.91999816894531,7196389,2024-12-09
2024-12-16,51.619998931884766,51.619998931884766,53.29999923706055,50.4900016784668,52.93000030517578,5312856,2024-12-16
2024-12-23,49.08000183105469,49.08000183105469,52.70000076293945,48.25,52.70000076293945,3254877,2024-12-23
2024-12-30,51.5099983215332,51.5099983215332,51.939998626708984,49.029998779296875,49.189998626708984,5904633,2024-12-30
2025-01-06,46.2400016784668,46.2400016784668,52.38999938964844,46.0,51.77000045776367,7143168,2025-01-06
2025-01-13,51.95000076293945,51.95000076293945,52.0,44.81999969482422,45.959999084472656,7367815,2025-01-13
2025-01-20,47.650001525878906,47.650001525878906,55.79999923706055,47.45000076293945,55.5,9863529,2025-01-20
2025-01-27,46.29999923706055,46.29999923706055,48.75,44.209999084472656,46.65999984741211,8199362,2025-01-27
2025-02-03,41.709999084472656,41.709999084472656,47.0,41.4900016784668,46.29999923706055,14493569,2025-02-03
2025-02-10,36.18000030517578,36.18000030517578,41.720001220703125,35.689998626708984,41.5099983215332,9446399,2025-02-10
2025-02-17,38.22999954223633,38.22999954223633,41.33000183105469,34.0,36.11000061035156,14931363,2025-02-17
2025-02-24,38.099998474121094,38.099998474121094,41.20000076293945,37.16999816894531,37.59000015258789,7269719,2025-02-24
2025-03-03,40.5099983215332,40.5099983215332,42.0,35.93000030517578,38.75,10101698,2025-03-03
2025-03-10,36.849998474121094,36.849998474121094,41.0,36.54999923706055,40.52000045776367,6825477,2025-03-10
2025-03-17,37.869998931884766,37.869998931884766,39.0,36.25,36.9900016784668,4929667,2025-03-17
2025-03-24,35.189998626708984,35.189998626708984,39.59000015258789,34.900001525878906,38.11000061035156,9584639,2025-03-24
2025-03-31,39.029998779296875,39.029998779296875,40.0,35.189998626708984,35.189998626708984,9381562,2025-03-31
2025-04-07,38.0,38.0,38.790000915527344,35.20000076293945,36.0,5479580,2025-04-07
2025-04-14,42.04999923706055,42.04999923706055,43.0,38.0,38.0,11507092,2025-04-14
2025-04-21,42.84000015258789,42.84000015258789,46.25,42.0,42.04999923706055,16288940,2025-04-21
2025-04-28,41.7400016784668,41.7400016784668,44.45000076293945,41.0099983215332,42.84000015258789,6928711,2025-04-28
2025-05-05,41.18000030517578,41.18000030517578,42.84000015258789,38.0,41.04999923706055,8078738,2025-05-05
2025-05-12,44.20000076293945,44.20000076293945,44.88999938964844,42.040000915527344,42.040000915527344,7326793,2025-05-12
2025-05-19,43.540000915527344,43.540000915527344,45.5,43.08000183105469,44.43000030517578,6241617,2025-05-19
2025-05-26,52.81999969482422,52.81999969482422,53.290000915527344,42.75,43.70000076293945,36628181,2025-05-26
2025-06-02,55.31999969482422,55.31999969482422,57.04999923706055,49.7599983215332,53.0,40054775,2025-06-02
2025-06-09,58.43000030517578,58.43000030517578,59.09000015258789,55.279998779296875,55.59000015258789,30453766,2025-06-09
2025-06-16,54.720001220703125,54.720001220703125,59.59000015258789,51.91999816894531,59.25,34390154,2025-06-16
2025-06-23,55.119998931884766,55.119998931884766,58.150001525878906,53.630001068115234,54.150001525878906,31744614,2025-06-23
2025-06-30,44.81999969482422,44.81999969482422,56.029998779296875,41.0,55.16999816894531,180688663,2025-06-30
2025-07-07,41.88999938964844,41.88999938964844,45.38999938964844,41.0,45.11000061035156,45400707,2025-07-07
2025-07-14,41.81999969482422,41.81999969482422,42.88999938964844,41.0099983215332,42.0,16065701,2025-07-14
