Date,Adj Close_RAMCOCEM.NS,Close_RAMCOCEM.NS,High_RAMCOCEM.NS,Low_RAMCOCEM.NS,Open_RAMCOCEM.NS,Volume_RAMCOCEM.NS,Date
2021-02-15,950.18408203125,962.2000122070312,1001.7000122070312,943.6500244140625,969.0,3605623,2021-02-15
2021-02-22,956.25732421875,968.3499755859375,1013.5999755859375,931.5,963.0999755859375,3432918,2021-02-22
2021-03-01,997.4365844726562,1010.0499877929688,1043.199951171875,962.5,974.2000122070312,3110105,2021-03-01
2021-03-08,993.0421142578125,1005.5999755859375,1035.9000244140625,993.0,1010.0,959354,2021-03-08
2021-03-15,940.8028564453125,952.7000122070312,1016.1500244140625,920.75,1013.75,2926735,2021-03-15
2021-03-22,946.5303344726562,958.5,992.2000122070312,921.25,950.9000244140625,1976922,2021-03-22
2021-03-29,1017.42822265625,1027.050048828125,1029.75,958.5,958.5,1329335,2021-03-29
2021-04-05,1068.4456787109375,1078.550048828125,1110.0,982.5499877929688,1020.0,3511385,2021-04-05
2021-04-12,1003.4107666015625,1012.9000244140625,1076.0,978.2999877929688,1063.0,3256638,2021-04-12
2021-04-19,949.6690063476562,958.6500244140625,1040.0,952.0,989.0,2425099,2021-04-19
2021-04-26,976.2674560546875,985.5,1003.5499877929688,954.4500122070312,960.0,3163750,2021-04-26
2021-05-03,954.3744506835938,963.4000244140625,995.7999877929688,956.7000122070312,980.0,1934964,2021-05-03
2021-05-10,923.1199951171875,931.8499755859375,973.0,925.0,969.5,2392543,2021-05-10
2021-05-17,981.864501953125,991.1500244140625,1012.9000244140625,928.0,935.0,3808905,2021-05-17
2021-05-24,952.0464477539062,961.0499877929688,999.8499755859375,935.0,999.8499755859375,5342641,2021-05-24
2021-05-31,977.9514770507812,987.2000122070312,998.5499877929688,948.25,964.8499755859375,2403982,2021-05-31
2021-06-07,978.1495971679688,987.4000244140625,1006.7999877929688,969.5,992.0,2718169,2021-06-07
2021-06-14,1011.6329345703125,1021.2000122070312,1045.0,978.0499877929688,994.25,3291424,2021-06-14
2021-06-21,1027.978271484375,1037.699951171875,1058.0,1006.5499877929688,1017.0,1982706,2021-06-21
2021-06-28,999.9930419921875,1009.4500122070312,1049.0,990.5,1044.5,1138883,2021-06-28
2021-07-05,1079.5406494140625,1089.75,1114.8499755859375,1005.2999877929688,1009.0,4524469,2021-07-05
2021-07-12,1115.451171875,1126.0,1128.9000244140625,1088.25,1093.699951171875,1484620,2021-07-12
2021-07-19,1084.4442138671875,1094.699951171875,1132.0,1086.050048828125,1122.949951171875,1631022,2021-07-19
2021-07-26,1082.9583740234375,1093.199951171875,1132.699951171875,1018.0499877929688,1096.5,4717356,2021-07-26
2021-08-02,1039.5687255859375,1049.4000244140625,1120.0,1046.800048828125,1098.6500244140625,2121186,2021-08-02
2021-08-09,970.8684692382812,980.0499877929688,1059.449951171875,977.4500122070312,1050.3499755859375,1560663,2021-08-09
2021-08-16,949.1736450195312,958.1500244140625,1004.9500122070312,952.7999877929688,987.6500244140625,2382583,2021-08-16
2021-08-23,977.4066162109375,986.6500244140625,990.2000122070312,933.4500122070312,964.0,2048964,2021-08-23
2021-08-30,1036.89404296875,1046.699951171875,1056.5,983.8499755859375,989.25,1754437,2021-08-30
2021-09-06,1046.3050537109375,1056.199951171875,1069.0,1030.0,1053.0,700515,2021-09-06
2021-09-13,1002.0238647460938,1011.5,1065.8499755859375,998.8499755859375,1055.0,1937057,2021-09-13
2021-09-20,960.4172973632812,969.5,1012.5999755859375,953.5499877929688,1002.2999877929688,1703877,2021-09-20
2021-09-27,981.46826171875,990.75,1003.4500122070312,963.7999877929688,970.4000244140625,2073676,2021-09-27
2021-10-04,985.3812866210938,994.7000122070312,1027.0,990.0,995.5,1757554,2021-10-04
2021-10-11,985.0840454101562,994.4000244140625,1020.0,976.25,994.4000244140625,1310036,2021-10-11
2021-10-18,954.8698120117188,963.9000244140625,1031.699951171875,959.2000122070312,1000.0999755859375,2151060,2021-10-18
2021-10-25,1056.508544921875,1066.5,1070.0,928.0999755859375,970.0,6814598,2021-10-25
2021-11-01,1076.4202880859375,1086.5999755859375,1094.800048828125,1054.0999755859375,1077.1500244140625,1415479,2021-11-01
2021-11-08,1057.00390625,1067.0,1119.5999755859375,1051.0,1098.0,1673394,2021-11-08
2021-11-15,995.7333374023438,1005.1500244140625,1075.550048828125,997.7999877929688,1065.4000244140625,1323756,2021-11-15
2021-11-22,943.6260986328125,952.5499877929688,1009.5499877929688,944.0,993.0,1739990,2021-11-22
2021-11-29,941.9420166015625,950.8499755859375,970.75,915.0,952.0,1614912,2021-11-29
2021-12-06,983.3999633789062,992.7000122070312,995.5,932.5499877929688,952.9000244140625,1161847,2021-12-06
2021-12-13,970.5712890625,979.75,1004.7000122070312,972.9000244140625,996.2999877929688,1207576,2021-12-13
2021-12-20,981.81494140625,991.0999755859375,1007.2000122070312,929.0499877929688,966.4000244140625,999793,2021-12-20
2021-12-27,994.693115234375,1004.0999755859375,1023.0,975.5,993.5,907453,2021-12-27
2022-01-03,1018.7160034179688,1028.3499755859375,1045.0,983.0499877929688,1008.7999877929688,1515495,2022-01-03
2022-01-10,1002.4201049804688,1011.9000244140625,1054.800048828125,1000.0999755859375,1034.0,2167469,2022-01-10
2022-01-17,931.5899047851562,940.4000244140625,1034.1500244140625,932.75,1010.8499755859375,1599234,2022-01-17
2022-01-24,843.0769653320312,851.0499877929688,938.5999755859375,823.9500122070312,933.0,3920843,2022-01-24
2022-01-31,874.2323608398438,882.5,909.9500122070312,850.5,865.0,1531845,2022-01-31
2022-02-07,864.7223510742188,872.9000244140625,898.2000122070312,860.0,882.5,820189,2022-02-07
2022-02-14,828.8614501953125,836.7000122070312,888.0,827.0,855.0,1640751,2022-02-14
2022-02-21,770.7609252929688,778.0499877929688,839.2000122070312,763.0,835.8499755859375,2704317,2022-02-21
2022-02-28,726.727294921875,733.5999755859375,789.5499877929688,706.0499877929688,775.0,2438728,2022-02-28
2022-03-07,730.2440795898438,737.1500244140625,752.0,690.4500122070312,719.7999877929688,2207521,2022-03-07
2022-03-14,752.0875244140625,759.2000122070312,775.2000122070312,720.0,739.8499755859375,2813352,2022-03-14
2022-03-21,721.0807495117188,727.9000244140625,760.0,720.0,760.0,2512207,2022-03-21
2022-03-28,766.2039794921875,773.4500122070312,779.0999755859375,714.0,730.9000244140625,3885471,2022-03-28
2022-04-04,804.739501953125,812.3499755859375,816.1500244140625,775.0,775.0499877929688,1756969,2022-04-04
2022-04-11,804.4423828125,812.0499877929688,823.7999877929688,791.0,815.25,1440901,2022-04-11
2022-04-18,802.8573608398438,810.4500122070312,814.2999877929688,771.0499877929688,812.0499877929688,2139446,2022-04-18
2022-04-25,787.2549438476562,794.7000122070312,812.0,763.0499877929688,807.0,2293866,2022-04-25
2022-05-02,717.3162841796875,724.0999755859375,793.25,715.2999877929688,792.9500122070312,1629076,2022-05-02
2022-05-09,677.6910400390625,684.0999755859375,732.4500122070312,681.0,715.0,2269807,2022-05-09
2022-05-16,685.2199096679688,691.7000122070312,707.0499877929688,671.0499877929688,680.0999755859375,1577658,2022-05-16
2022-05-23,668.6268310546875,674.9500122070312,700.0,633.0,697.0,2805054,2022-05-23
2022-05-30,624.890380859375,630.7999877929688,708.9000244140625,627.0,679.2000122070312,3962112,2022-05-30
2022-06-06,605.3253784179688,611.0499877929688,638.5499877929688,602.5,633.5999755859375,3139804,2022-06-06
2022-06-13,577.439208984375,582.9000244140625,614.7000122070312,576.5999755859375,606.0,2732224,2022-06-13
2022-06-20,605.1768798828125,610.9000244140625,614.0999755859375,575.6500244140625,582.0,1561185,2022-06-20
2022-06-27,640.5919189453125,646.6500244140625,648.9500122070312,611.0,615.0,1804046,2022-06-27
2022-07-04,646.4366455078125,652.5499877929688,669.2999877929688,630.0999755859375,650.0,1917738,2022-07-04
2022-07-11,637.2733154296875,643.2999877929688,668.2000122070312,634.0,650.0,1099879,2022-07-11
2022-07-18,689.23193359375,695.75,699.7999877929688,647.7000122070312,648.0,2855515,2022-07-18
2022-07-25,726.9749755859375,733.8499755859375,737.0999755859375,671.25,700.0,3166840,2022-07-25
2022-08-01,749.7099609375,756.7999877929688,761.7999877929688,710.0,733.8499755859375,3455149,2022-08-01
2022-08-08,745.8497314453125,749.9000244140625,765.9000244140625,735.5,756.7999877929688,1529861,2022-08-08
2022-08-15,754.4032592773438,758.5,778.5,745.0,749.9000244140625,2453503,2022-08-15
2022-08-22,742.3685913085938,746.4000244140625,769.4000244140625,718.0,738.7999877929688,2587156,2022-08-22
2022-08-29,744.2086181640625,748.25,772.9000244140625,725.0,735.0,1574149,2022-08-29
2022-09-05,772.4552001953125,776.6500244140625,796.9500122070312,744.2999877929688,748.25,4901664,2022-09-05
2022-09-12,759.2767944335938,763.4000244140625,809.7999877929688,750.5,778.4500122070312,4676311,2022-09-12
2022-09-19,727.4496459960938,731.4000244140625,783.8499755859375,729.3499755859375,762.7999877929688,2315635,2022-09-19
2022-09-26,750.4248046875,754.5,764.9000244140625,700.0,730.0,1904039,2022-09-26
2022-10-03,733.2183227539062,737.2000122070312,769.9000244140625,720.25,753.8499755859375,1303035,2022-10-03
2022-10-10,693.9813842773438,697.75,734.7000122070312,694.0999755859375,727.0,2219138,2022-10-10
2022-10-17,699.600830078125,703.4000244140625,719.7999877929688,686.7999877929688,695.0,1361260,2022-10-17
2022-10-24,694.727294921875,698.5,720.9000244140625,694.2000122070312,708.2000122070312,908544,2022-10-24
2022-10-31,722.82470703125,726.75,737.0,699.0499877929688,702.0,2267199,2022-10-31
2022-11-07,638.2340698242188,641.7000122070312,746.0999755859375,634.0499877929688,730.9500122070312,6823026,2022-11-07
2022-11-14,649.7216796875,653.25,672.7999877929688,640.5999755859375,644.8499755859375,2364198,2022-11-14
2022-11-21,653.2027587890625,656.75,681.5,648.9000244140625,651.0,3026101,2022-11-21
2022-11-28,687.4169921875,691.1500244140625,694.5499877929688,654.0999755859375,658.0,4529700,2022-11-28
2022-12-05,726.2063598632812,730.1500244140625,735.4500122070312,685.2999877929688,694.0,4754932,2022-12-05
2022-12-12,710.5911254882812,714.4500122070312,738.5,708.7999877929688,732.7999877929688,1862436,2022-12-12
2022-12-19,681.25048828125,684.9500122070312,721.0,679.1500244140625,714.5,1681784,2022-12-19
2022-12-26,696.4678344726562,700.25,714.75,666.0,683.0,1650479,2022-12-26
2023-01-02,709.994384765625,713.8499755859375,722.25,696.0499877929688,700.0,2061497,2023-01-02
2023-01-09,705.9165649414062,709.75,724.25,697.2000122070312,719.0,914221,2023-01-09
2023-01-16,700.9435424804688,704.75,717.9000244140625,703.0,710.9000244140625,829341,2023-01-16
2023-01-23,648.279541015625,651.7999877929688,707.25,642.0499877929688,706.9500122070312,1252549,2023-01-23
2023-01-30,679.5099487304688,683.2000122070312,699.9500122070312,646.8499755859375,651.0499877929688,1260548,2023-01-30
2023-02-06,730.2344970703125,734.2000122070312,738.7000122070312,670.7999877929688,683.2000122070312,2884177,2023-02-06
2023-02-13,729.488525390625,733.4500122070312,751.5999755859375,718.0,737.0,2574696,2023-02-13
2023-02-20,716.6084594726562,720.5,748.6500244140625,708.75,737.1500244140625,3009778,2023-02-20
2023-02-27,730.3339233398438,734.2999877929688,737.8499755859375,701.6500244140625,720.0,1552960,2023-02-27
2023-03-06,725.6095581054688,729.5499877929688,750.5,717.7999877929688,738.2000122070312,1572981,2023-03-06
2023-03-13,714.7186889648438,718.5999755859375,737.0,703.7999877929688,729.5499877929688,1872724,2023-03-13
2023-03-20,740.4788208007812,744.5,746.7999877929688,712.0499877929688,715.0,2066957,2023-03-20
2023-03-27,752.563232421875,756.6500244140625,759.9500122070312,735.2999877929688,745.0,1924801,2023-03-27
2023-04-03,751.0215454101562,755.0999755859375,770.0,745.0499877929688,760.0,977091,2023-04-03
2023-04-10,742.4680786132812,746.5,768.4500122070312,743.0,758.5499877929688,1026498,2023-04-10
2023-04-17,721.6311645507812,725.5499877929688,768.3499755859375,721.8499755859375,745.0,1927364,2023-04-17
2023-04-24,732.2236938476562,736.2000122070312,742.5,716.0499877929688,725.9500122070312,967161,2023-04-24
2023-05-01,757.1383666992188,761.25,763.9500122070312,735.0,736.2000122070312,655776,2023-05-01
2023-05-08,764.6475830078125,768.7999877929688,782.5999755859375,760.1500244140625,764.0,1269352,2023-05-08
2023-05-15,839.3419799804688,843.9000244140625,850.0,758.5999755859375,765.7000122070312,8771788,2023-05-15
2023-05-22,870.6718139648438,875.4000244140625,893.5999755859375,836.2999877929688,842.0,3843307,2023-05-22
2023-05-29,910.0081787109375,914.9500122070312,925.5,872.2000122070312,880.0,2811223,2023-05-29
2023-06-05,927.5131225585938,932.5499877929688,937.2999877929688,896.7000122070312,915.5499877929688,2523693,2023-06-05
2023-06-12,938.7521362304688,943.8499755859375,951.7000122070312,928.7999877929688,936.0,1521998,2023-06-12
2023-06-19,925.1758422851562,930.2000122070312,951.5,917.5999755859375,939.0499877929688,2200065,2023-06-19
2023-06-26,919.2579345703125,924.25,948.4500122070312,908.2999877929688,921.7999877929688,2647725,2023-06-26
2023-07-03,921.4461059570312,926.4500122070312,953.0,924.25,930.0,1815546,2023-07-03
2023-07-10,921.147705078125,926.1500244140625,945.0,917.9500122070312,934.0,2160330,2023-07-10
2023-07-17,882.5572509765625,887.3499755859375,933.0999755859375,873.0,926.1500244140625,2346353,2023-07-17
2023-07-24,875.7940063476562,880.5499877929688,915.0,871.0999755859375,890.0,1136954,2023-07-24
2023-07-31,871.8653564453125,876.5999755859375,913.75,855.2999877929688,880.5499877929688,2316490,2023-07-31
2023-08-07,852.1119384765625,854.7999877929688,881.7999877929688,827.7000122070312,876.5999755859375,5151536,2023-08-07
2023-08-14,849.42041015625,852.0999755859375,858.0,831.5999755859375,854.7999877929688,1238893,2023-08-14
2023-08-21,852.1617431640625,854.8499755859375,871.2000122070312,843.7999877929688,852.0999755859375,1440714,2023-08-21
2023-08-28,885.506591796875,888.2999877929688,892.2000122070312,850.2999877929688,856.0,1517020,2023-08-28
2023-09-04,899.6619262695312,902.5,929.4500122070312,889.0,895.25,2084543,2023-09-04
2023-09-11,892.0359497070312,894.8499755859375,912.6500244140625,885.0,907.3499755859375,1120779,2023-09-11
2023-09-18,855.9996948242188,858.7000122070312,899.5499877929688,856.4500122070312,896.5,907532,2023-09-18
2023-09-25,907.3377075195312,910.2000122070312,940.9500122070312,860.5499877929688,860.5499877929688,4476955,2023-09-25
2023-10-02,946.7135009765625,949.7000122070312,963.7999877929688,910.2000122070312,910.2000122070312,4877624,2023-10-02
2023-10-09,992.967529296875,996.0999755859375,1004.5999755859375,926.2000122070312,940.0999755859375,3670531,2023-10-09
2023-10-16,991.1732177734375,994.2999877929688,1016.2000122070312,969.5,998.3499755859375,2017426,2023-10-16
2023-10-23,969.5913696289062,972.6500244140625,1009.7999877929688,961.0,996.9500122070312,1176574,2023-10-23
2023-10-30,980.5068969726562,983.5999755859375,999.4000244140625,960.75,972.0,831717,2023-10-30
2023-11-06,983.0987548828125,986.2000122070312,1040.0,970.5499877929688,989.6500244140625,4853907,2023-11-06
2023-11-13,1003.3847045898438,1006.5499877929688,1017.7000122070312,979.4000244140625,987.7999877929688,1652819,2023-11-13
2023-11-20,958.8252563476562,961.8499755859375,1010.5,959.0999755859375,1009.9500122070312,1520266,2023-11-20
2023-11-27,1002.5374145507812,1005.7000122070312,1009.9500122070312,960.0499877929688,961.8499755859375,1730329,2023-11-27
2023-12-04,1015.7955932617188,1019.0,1049.699951171875,1002.25,1015.0,2422939,2023-12-04
2023-12-11,1031.795166015625,1035.050048828125,1058.199951171875,1019.8499755859375,1021.0,2056889,2023-12-11
2023-12-18,976.6690063476562,979.75,1038.800048828125,970.2999877929688,1038.800048828125,2693201,2023-12-18
2023-12-25,1017.1412963867188,1020.3499755859375,1037.4000244140625,977.25,979.75,2964586,2023-12-25
2024-01-01,1024.866943359375,1028.0999755859375,1031.0,991.4500122070312,1022.0,2280966,2024-01-01
2024-01-08,990.5253295898438,993.6500244140625,1035.949951171875,971.5,1030.25,2496012,2024-01-08
2024-01-15,954.588623046875,957.5999755859375,999.7999877929688,936.0,999.7999877929688,2111983,2024-01-15
2024-01-22,965.80322265625,968.8499755859375,975.0,930.6500244140625,957.5999755859375,799820,2024-01-22
2024-01-29,989.9271850585938,993.0499877929688,1024.949951171875,971.4000244140625,976.5999755859375,1629369,2024-01-29
2024-02-05,898.914306640625,901.75,1007.0,893.5499877929688,984.5,4047286,2024-02-05
2024-02-12,865.9183959960938,868.6500244140625,911.5499877929688,848.0,901.75,3187009,2024-02-12
2024-02-19,864.6224365234375,867.3499755859375,896.7999877929688,861.75,875.0,1638465,2024-02-19
2024-02-26,838.3054809570312,840.9500122070312,878.6500244140625,828.2000122070312,869.9500122070312,3185693,2024-02-26
2024-03-04,808.2503051757812,810.7999877929688,853.9000244140625,796.6500244140625,848.3499755859375,3597718,2024-03-04
2024-03-11,804.2130126953125,806.75,818.7000122070312,781.8499755859375,812.0499877929688,2548115,2024-03-11
2024-03-18,803.9140014648438,806.4500122070312,821.5999755859375,787.0999755859375,806.75,3258511,2024-03-18
2024-03-25,808.0010375976562,810.5499877929688,823.5499877929688,800.2999877929688,806.4500122070312,3775194,2024-03-25
2024-04-01,836.9098510742188,839.5499877929688,868.0,821.4000244140625,830.0,6789708,2024-04-01
2024-04-08,834.6171264648438,837.25,855.0,834.5499877929688,844.9000244140625,1701351,2024-04-08
2024-04-15,797.6337890625,800.1500244140625,830.0,780.0,820.0999755859375,1900334,2024-04-15
2024-04-22,795.091796875,797.5999755859375,816.9000244140625,778.0999755859375,809.9500122070312,2657675,2024-04-22
2024-04-29,769.871337890625,772.2999877929688,806.0,770.0,800.0,2291706,2024-04-29
2024-05-06,757.8094482421875,760.2000122070312,779.9500122070312,742.75,778.0,2496243,2024-05-06
2024-05-13,778.6935424804688,781.1500244140625,785.3499755859375,748.2000122070312,762.1500244140625,1570578,2024-05-13
2024-05-20,775.653076171875,778.0999755859375,799.7000122070312,766.7999877929688,777.0999755859375,5323250,2024-05-20
2024-05-27,739.51708984375,741.8499755859375,784.5999755859375,738.1500244140625,784.5999755859375,3372794,2024-05-27
2024-06-03,829.1842651367188,831.7999877929688,834.7000122070312,700.0,775.4000244140625,9001609,2024-06-03
2024-06-10,866.6161499023438,869.3499755859375,887.5999755859375,830.5499877929688,837.0,12037004,2024-06-10
2024-06-17,842.8411865234375,845.5,880.3499755859375,841.0,869.3499755859375,2658177,2024-06-17
2024-06-24,833.8196411132812,836.4500122070312,893.8499755859375,831.0,844.0,13265274,2024-06-24
2024-07-01,805.608642578125,808.1500244140625,869.6500244140625,801.0,840.0,7409328,2024-07-01
2024-07-08,791.4034423828125,793.9000244140625,812.4500122070312,781.0,809.0,5581275,2024-07-08
2024-07-15,775.3540649414062,777.7999877929688,809.3499755859375,767.0,796.9500122070312,5031936,2024-07-15
2024-07-22,825.5457763671875,828.1500244140625,830.4500122070312,765.0,777.0,7902276,2024-07-22
2024-07-29,825.14697265625,827.75,840.9000244140625,810.4000244140625,835.5999755859375,4958425,2024-07-29
2024-08-05,797.2350463867188,799.75,827.25,792.1500244140625,811.2000122070312,2292867,2024-08-05
2024-08-12,804.9500122070312,804.9500122070312,806.5,777.7999877929688,791.0,1014158,2024-08-12
2024-08-19,819.7999877929688,819.7999877929688,838.5,805.5499877929688,806.5,8267257,2024-08-19
2024-08-26,831.25,831.25,840.0499877929688,814.3499755859375,819.7999877929688,2944232,2024-08-26
2024-09-02,829.9000244140625,829.9000244140625,852.75,824.3499755859375,831.9000244140625,3490283,2024-09-02
2024-09-09,850.2000122070312,850.2000122070312,855.5499877929688,817.7999877929688,829.0,2323046,2024-09-09
2024-09-16,835.3499755859375,835.3499755859375,857.0999755859375,817.0,854.5,2474848,2024-09-16
2024-09-23,863.3499755859375,863.3499755859375,877.0,837.0,840.0,3713592,2024-09-23
2024-09-30,868.4500122070312,868.4500122070312,886.7999877929688,855.0,861.3499755859375,1932600,2024-09-30
2024-10-07,861.5499877929688,861.5499877929688,876.5499877929688,845.0999755859375,869.2000122070312,1382377,2024-10-07
2024-10-14,851.2999877929688,851.2999877929688,880.0499877929688,839.0499877929688,861.5499877929688,3209580,2024-10-14
2024-10-21,853.0499877929688,853.0499877929688,856.0,823.9000244140625,845.0,2027903,2024-10-21
2024-10-28,892.4000244140625,892.4000244140625,895.5,840.25,859.5,3918906,2024-10-28
2024-11-04,865.7999877929688,865.7999877929688,899.0,855.5499877929688,896.9500122070312,1771154,2024-11-04
2024-11-11,902.3499755859375,902.3499755859375,927.0,857.3499755859375,865.7999877929688,7261289,2024-11-11
2024-11-18,944.9500122070312,944.9500122070312,952.2999877929688,889.9000244140625,901.0999755859375,5378130,2024-11-18
2024-11-25,1014.7999877929688,1014.7999877929688,1022.25,952.5999755859375,952.7999877929688,5539839,2024-11-25
2024-12-02,1013.0499877929688,1013.0499877929688,1048.550048828125,1010.0499877929688,1019.4000244140625,4095633,2024-12-02
2024-12-09,1040.699951171875,1040.699951171875,1043.25,985.3499755859375,1012.0499877929688,3822836,2024-12-09
2024-12-16,986.0999755859375,986.0999755859375,1060.0,981.5999755859375,1040.699951171875,2291229,2024-12-16
2024-12-23,965.75,965.75,1010.2999877929688,962.8499755859375,986.4500122070312,1376641,2024-12-23
2024-12-30,985.7000122070312,985.7000122070312,994.9500122070312,950.0,970.0,1161815,2024-12-30
2025-01-06,916.25,916.25,986.4000244140625,910.5999755859375,985.5999755859375,1612008,2025-01-06
2025-01-13,883.9500122070312,883.9500122070312,911.5999755859375,861.2000122070312,892.0,1677107,2025-01-13
2025-01-20,888.75,888.75,920.0,853.5999755859375,888.0,3139354,2025-01-20
2025-01-27,896.7999877929688,896.7999877929688,936.0,874.0999755859375,888.0,2260812,2025-01-27
2025-02-03,894.7999877929688,894.7999877929688,914.75,856.0,896.0,3888829,2025-02-03
2025-02-10,844.6500244140625,844.6500244140625,900.9500122070312,827.9500122070312,891.0,1853732,2025-02-10
2025-02-17,852.3499755859375,852.3499755859375,873.8499755859375,829.5499877929688,844.6500244140625,1572292,2025-02-17
2025-02-24,829.0,829.0,862.7000122070312,811.8499755859375,841.9000244140625,1412305,2025-02-24
2025-03-03,871.6500244140625,871.6500244140625,890.0,817.3499755859375,834.0,1781279,2025-03-03
2025-03-10,801.5499877929688,801.5499877929688,880.6500244140625,788.2000122070312,874.9500122070312,4332187,2025-03-10
2025-03-17,855.8499755859375,855.8499755859375,867.6500244140625,800.5999755859375,802.0,2141268,2025-03-17
2025-03-24,896.75,896.75,912.0,844.75,856.3499755859375,4711787,2025-03-24
2025-03-31,941.5499877929688,941.5499877929688,958.25,885.5,896.75,3920637,2025-03-31
2025-04-07,936.8499755859375,936.8499755859375,957.7000122070312,896.5999755859375,900.0,2420887,2025-04-07
2025-04-14,967.3499755859375,967.3499755859375,981.5,936.7999877929688,936.8499755859375,1408468,2025-04-14
2025-04-21,968.6500244140625,968.6500244140625,1011.0,947.0499877929688,967.3499755859375,3448567,2025-04-21
2025-04-28,939.7999877929688,939.7999877929688,974.9500122070312,936.0,974.9500122070312,1826968,2025-04-28
2025-05-05,939.4500122070312,939.4500122070312,969.0,920.0,945.9500122070312,2550007,2025-05-05
2025-05-12,1004.1500244140625,1004.1500244140625,1013.5,942.9000244140625,952.4000244140625,6821463,2025-05-12
2025-05-19,1006.0999755859375,1006.0999755859375,1011.75,958.5499877929688,1010.0,6140774,2025-05-19
2025-05-26,975.9500122070312,975.9500122070312,1009.9500122070312,944.5499877929688,1005.0,4474679,2025-05-26
2025-06-02,1005.0499877929688,1005.0499877929688,1010.0,964.0,975.9500122070312,2341916,2025-06-02
2025-06-09,1062.550048828125,1062.550048828125,1080.0,1005.0,1008.5,2608232,2025-06-09
2025-06-16,1012.0999755859375,1012.0999755859375,1082.5,1007.7000122070312,1066.0,2223752,2025-06-16
2025-06-23,1055.0,1055.0,1063.550048828125,995.0499877929688,999.0,3262187,2025-06-23
2025-06-30,1092.4000244140625,1092.4000244140625,1101.9000244140625,1052.699951171875,1054.9000244140625,2132059,2025-06-30
2025-07-07,1140.5999755859375,1140.5999755859375,1152.5999755859375,1061.300048828125,1094.0,3264654,2025-07-07
2025-07-14,1151.300048828125,1151.300048828125,1169.800048828125,1123.0,1146.0,1500531,2025-07-14
