Date,Adj Close_SIYSIL.NS,Close_SIYSIL.NS,High_SIYSIL.NS,Low_SIYSIL.NS,Open_SIYSIL.NS,Volume_SIYSIL.NS,Date
2020-11-30,159.73104858398438,173.39999389648438,177.5500030517578,161.3000030517578,161.3000030517578,1176892,2020-11-30
2020-12-07,161.34312438964844,175.14999389648438,186.8000030517578,173.60000610351562,176.89999389648438,1174016,2020-12-07
2020-12-14,179.95077514648438,195.35000610351562,215.5,175.25,176.0,2134069,2020-12-14
2020-12-21,177.00302124023438,192.14999389648438,202.89999389648438,166.89999389648438,195.35000610351562,912790,2020-12-21
2020-12-28,194.45924377441406,211.10000610351562,212.8000030517578,192.0,193.14999389648438,877416,2020-12-28
2021-01-04,189.2085418701172,205.39999389648438,217.0,199.0500030517578,215.39999389648438,865581,2021-01-04
2021-01-11,180.77981567382812,196.25,208.1999969482422,195.0,206.4499969482422,423154,2021-01-11
2021-01-18,176.8187713623047,191.9499969482422,202.0,186.0,196.9499969482422,498895,2021-01-18
2021-01-25,168.758544921875,183.1999969482422,194.89999389648438,180.0,192.9499969482422,206447,2021-01-25
2021-02-01,179.35203552246094,194.6999969482422,208.64999389648438,179.85000610351562,184.14999389648438,540951,2021-02-01
2021-02-08,176.68060302734375,191.8000030517578,204.8000030517578,190.35000610351562,204.8000030517578,391704,2021-02-08
2021-02-15,189.25462341308594,205.4499969482422,214.5,188.75,192.75,878086,2021-02-15
2021-02-22,198.55845642089844,215.5500030517578,229.9499969482422,205.10000610351562,207.0,1244853,2021-02-22
2021-03-01,191.97206115722656,208.39999389648438,225.0,203.9499969482422,216.64999389648438,445026,2021-03-01
2021-03-08,199.11111450195312,216.14999389648438,220.35000610351562,201.1999969482422,210.1999969482422,292436,2021-03-08
2021-03-15,186.49110412597656,202.4499969482422,220.0,196.0,220.0,243070,2021-03-15
2021-03-22,170.7851104736328,185.39999389648438,205.6999969482422,184.89999389648438,202.0,253512,2021-03-22
2021-03-29,175.89761352539062,190.9499969482422,195.0,182.75,185.39999389648438,181163,2021-03-29
2021-04-05,190.12973022460938,206.39999389648438,217.3000030517578,182.0,187.25,954067,2021-04-05
2021-04-12,178.0623779296875,193.3000030517578,200.0,185.35000610351562,200.0,266360,2021-04-12
2021-04-19,172.3511199951172,187.10000610351562,192.1999969482422,183.10000610351562,187.10000610351562,135315,2021-04-19
2021-04-26,180.77981567382812,196.25,199.1999969482422,187.60000610351562,187.60000610351562,313420,2021-04-26
2021-05-03,194.1367950439453,210.75,235.8000030517578,196.0,197.5,1474697,2021-05-03
2021-05-10,188.84010314941406,205.0,218.85000610351562,202.8000030517578,213.39999389648438,465329,2021-05-10
2021-05-17,221.21923828125,240.14999389648438,246.0,206.64999389648438,210.0,2257482,2021-05-17
2021-05-24,260.5531921386719,282.8500061035156,298.3999938964844,240.5,243.89999389648438,3356598,2021-05-24
2021-05-31,293.3009033203125,318.3999938964844,325.0,262.5,283.0,2439071,2021-05-31
2021-06-07,283.3061828613281,307.54998779296875,322.8500061035156,301.8500061035156,320.5,756612,2021-06-07
2021-06-14,284.0892028808594,308.3999938964844,323.5,288.45001220703125,307.54998779296875,882724,2021-06-14
2021-06-21,293.2087707519531,318.29998779296875,333.70001220703125,305.45001220703125,309.0,989119,2021-06-21
2021-06-28,284.8261413574219,309.20001220703125,323.3999938964844,304.6499938964844,319.8999938964844,282375,2021-06-28
2021-07-05,321.4886779785156,349.0,359.20001220703125,305.75,311.0,1580950,2021-07-05
2021-07-12,378.09466552734375,410.45001220703125,456.0,349.0,354.0,3753495,2021-07-12
2021-07-19,369.98834228515625,401.6499938964844,425.0,388.5,410.45001220703125,416347,2021-07-19
2021-07-26,382.2403259277344,410.29998779296875,428.0,397.0,402.8500061035156,492764,2021-07-26
2021-08-02,384.19671630859375,412.3999938964844,456.0,405.1499938964844,412.0,939377,2021-08-02
2021-08-09,366.1700744628906,393.04998779296875,422.0,343.0,414.0,583643,2021-08-09
2021-08-16,336.0789794921875,360.75,397.6499938964844,360.0,397.6499938964844,140081,2021-08-16
2021-08-23,329.13848876953125,353.29998779296875,373.8500061035156,329.1000061035156,361.0,219828,2021-08-23
2021-08-30,337.6161193847656,362.3999938964844,377.29998779296875,353.54998779296875,354.0,272373,2021-08-30
2021-09-06,360.9530029296875,387.45001220703125,410.0,364.1000061035156,367.45001220703125,1006550,2021-09-06
2021-09-13,352.0095520019531,377.8500061035156,397.79998779296875,371.70001220703125,390.0,253505,2021-09-13
2021-09-20,342.8331604003906,368.0,385.0,362.04998779296875,373.5,195332,2021-09-20
2021-09-27,348.8420715332031,374.45001220703125,385.0,366.0,375.0,319702,2021-09-27
2021-10-04,387.69024658203125,416.1499938964844,439.8999938964844,399.3500061035156,404.8999938964844,1408342,2021-10-04
2021-10-11,391.2304382324219,419.95001220703125,429.79998779296875,408.0,419.3999938964844,340032,2021-10-11
2021-10-18,419.691162109375,450.5,467.5,419.95001220703125,419.95001220703125,1395614,2021-10-18
2021-10-25,429.6128234863281,461.1499938964844,517.7999877929688,442.20001220703125,474.0,2248946,2021-10-25
2021-11-01,440.233154296875,472.54998779296875,502.70001220703125,458.8999938964844,465.0,404452,2021-11-01
2021-11-08,423.6980895996094,451.8999938964844,485.0,447.0,473.79998779296875,666387,2021-11-08
2021-11-15,425.7608337402344,454.1000061035156,479.95001220703125,443.79998779296875,454.6000061035156,727699,2021-11-15
2021-11-22,415.54107666015625,443.20001220703125,473.8500061035156,435.54998779296875,459.0,814451,2021-11-22
2021-11-29,412.306396484375,439.75,456.70001220703125,416.8500061035156,438.0,568169,2021-11-29
2021-12-06,427.214111328125,455.6499938964844,460.29998779296875,430.54998779296875,444.3999938964844,312170,2021-12-06
2021-12-13,417.181884765625,444.95001220703125,478.95001220703125,438.04998779296875,461.95001220703125,892083,2021-12-13
2021-12-20,389.8041687011719,415.75,436.0,398.0,436.0,559608,2021-12-20
2021-12-27,406.25885009765625,433.29998779296875,443.70001220703125,407.5,416.20001220703125,251224,2021-12-27
2022-01-03,420.7916259765625,448.79998779296875,451.0,425.75,433.0,356500,2022-01-03
2022-01-10,427.167236328125,455.6000061035156,479.29998779296875,440.29998779296875,450.0,641150,2022-01-10
2022-01-17,411.3218994140625,438.70001220703125,464.5,432.04998779296875,455.6000061035156,419262,2022-01-17
2022-01-24,416.6192932128906,444.3500061035156,452.1499938964844,394.3500061035156,438.1000061035156,273694,2022-01-24
2022-01-31,479.57867431640625,511.5,531.5999755859375,465.79998779296875,482.0,2785138,2022-01-31
2022-02-07,449.5205078125,476.6000061035156,516.5499877929688,470.5,514.0,663048,2022-02-07
2022-02-14,437.21197509765625,463.54998779296875,495.1000061035156,435.25,460.0,637847,2022-02-14
2022-02-21,430.79833984375,456.75,464.75,410.0,452.5,604380,2022-02-21
2022-02-28,438.1551513671875,464.54998779296875,474.75,433.8500061035156,443.5,424602,2022-02-28
2022-03-07,416.8392639160156,441.95001220703125,455.0,421.0,455.0,643256,2022-03-07
2022-03-14,412.83074951171875,437.70001220703125,451.6000061035156,427.1000061035156,441.95001220703125,351239,2022-03-14
2022-03-21,399.67327880859375,423.75,440.0,417.54998779296875,440.0,536688,2022-03-21
2022-03-28,412.3591613769531,437.20001220703125,442.45001220703125,409.3999938964844,421.0,426934,2022-03-28
2022-04-04,519.9762573242188,551.2999877929688,557.2000122070312,439.3999938964844,439.3999938964844,2051855,2022-04-04
2022-04-11,631.8375244140625,669.9000244140625,699.9000244140625,573.4500122070312,610.0,1884345,2022-04-11
2022-04-18,579.6795654296875,614.5999755859375,665.0,590.0,660.0,535043,2022-04-18
2022-04-25,623.7261962890625,661.2999877929688,695.0,570.0499877929688,608.1500244140625,1060022,2022-04-25
2022-05-02,584.2069091796875,619.4000244140625,696.7999877929688,585.0499877929688,655.0,611751,2022-05-02
2022-05-09,509.6955871582031,540.4000244140625,659.0,536.0,647.2999877929688,769301,2022-05-09
2022-05-16,527.7574462890625,559.5499877929688,590.0,529.0,540.0,466249,2022-05-16
2022-05-23,469.1387023925781,497.3999938964844,574.5999755859375,480.54998779296875,563.8499755859375,488845,2022-05-23
2022-05-30,508.0921630859375,538.7000122070312,568.9000244140625,504.95001220703125,505.0,778899,2022-05-30
2022-06-06,465.83758544921875,493.8999938964844,534.75,481.0,525.0,521849,2022-06-06
2022-06-13,476.7784118652344,505.5,534.0,468.54998779296875,486.0,667592,2022-06-13
2022-06-20,453.6705322265625,481.0,529.9000244140625,438.8999938964844,499.95001220703125,1020126,2022-06-20
2022-06-27,493.8028564453125,523.5499877929688,528.4500122070312,480.8999938964844,489.0,537513,2022-06-27
2022-07-04,486.4751892089844,512.5499877929688,546.4000244140625,508.0,526.7999877929688,422138,2022-07-04
2022-07-11,490.31915283203125,516.5999755859375,536.4000244140625,501.25,514.2000122070312,554108,2022-07-11
2022-07-18,543.1856079101562,572.2999877929688,588.0,513.25,516.5999755859375,1294273,2022-07-18
2022-07-25,505.078125,532.1500244140625,572.2999877929688,510.25,572.2999877929688,763380,2022-07-25
2022-08-01,506.9764404296875,534.1500244140625,552.9000244140625,516.9000244140625,532.1500244140625,523337,2022-08-01
2022-08-08,472.9501647949219,498.29998779296875,538.9000244140625,492.75,538.7999877929688,540769,2022-08-08
2022-08-15,476.6042785644531,502.1499938964844,518.7999877929688,495.1000061035156,498.29998779296875,286355,2022-08-15
2022-08-22,476.03485107421875,501.54998779296875,512.75,494.0,496.0,238200,2022-08-22
2022-08-29,473.6619567871094,499.04998779296875,510.54998779296875,485.0,490.0,209300,2022-08-29
2022-09-05,474.6110534667969,500.04998779296875,506.8999938964844,490.0,500.04998779296875,219831,2022-09-05
2022-09-12,434.7477722167969,458.04998779296875,499.8999938964844,446.0,497.5,997630,2022-09-12
2022-09-19,428.62591552734375,451.6000061035156,479.1499938964844,448.0,457.0,674734,2022-09-19
2022-09-26,414.43646240234375,436.6499938964844,454.0,426.5,447.04998779296875,221666,2022-09-26
2022-10-03,458.42852783203125,483.0,486.54998779296875,431.0,431.5,795875,2022-10-03
2022-10-10,433.65625,456.8999938964844,484.45001220703125,450.25,481.5,289049,2022-10-10
2022-10-17,417.4261779785156,439.79998779296875,466.70001220703125,432.1000061035156,457.0,218008,2022-10-17
2022-10-24,425.3988952636719,448.20001220703125,460.0,440.1000061035156,450.0,84358,2022-10-24
2022-10-31,513.7151489257812,541.25,568.0,433.5,451.0,3002835,2022-10-31
2022-11-07,491.6954345703125,518.0499877929688,547.9500122070312,500.54998779296875,546.0,630531,2022-11-07
2022-11-14,485.95123291015625,508.04998779296875,531.9500122070312,501.0,523.0,452972,2022-11-14
2022-11-21,467.0124206542969,488.25,515.0,485.0,505.25,210274,2022-11-21
2022-11-28,522.29833984375,546.0499877929688,559.5,488.04998779296875,496.70001220703125,1051865,2022-11-28
2022-12-05,531.09814453125,555.25,592.0,541.5499877929688,547.7999877929688,1453740,2022-12-05
2022-12-12,529.32861328125,553.4000244140625,582.8499755859375,543.4000244140625,549.9000244140625,482129,2022-12-12
2022-12-19,488.8685607910156,511.1000061035156,589.7999877929688,497.04998779296875,558.0,868976,2022-12-19
2022-12-26,503.26397705078125,526.1500244140625,559.0999755859375,508.29998779296875,512.0499877929688,413385,2022-12-26
2023-01-02,491.2119445800781,513.5499877929688,541.9000244140625,511.54998779296875,531.0,210672,2023-01-02
2023-01-09,503.0726623535156,525.9500122070312,534.0,501.29998779296875,519.0,211673,2023-01-09
2023-01-16,542.385009765625,567.0499877929688,578.7999877929688,523.8499755859375,530.0,918955,2023-01-16
2023-01-23,517.0853271484375,540.5999755859375,590.0,532.0499877929688,584.0,662435,2023-01-23
2023-01-30,470.16888427734375,491.54998779296875,521.0499877929688,450.0,503.0,1179243,2023-01-30
2023-02-06,465.9125061035156,487.1000061035156,501.0,470.0,489.0,247592,2023-02-06
2023-02-13,448.0823974609375,465.6000061035156,493.75,462.20001220703125,487.6499938964844,352616,2023-02-13
2023-02-20,448.1305236816406,465.6499938964844,475.45001220703125,453.3999938964844,465.6000061035156,208500,2023-02-20
2023-02-27,459.1978454589844,477.1499938964844,482.20001220703125,450.54998779296875,461.04998779296875,181640,2023-02-27
2023-03-06,453.2311096191406,470.95001220703125,479.3999938964844,462.0,475.0,181633,2023-03-06
2023-03-13,419.403564453125,435.79998779296875,477.0,433.0,467.29998779296875,513677,2023-03-13
2023-03-20,412.0414123535156,428.1499938964844,441.6000061035156,409.54998779296875,438.45001220703125,454730,2023-03-20
2023-03-27,400.541015625,416.20001220703125,425.1499938964844,399.29998779296875,425.1499938964844,315253,2023-03-27
2023-04-03,420.99151611328125,437.45001220703125,451.0,419.6499938964844,421.29998779296875,219212,2023-04-03
2023-04-10,477.8679504394531,496.54998779296875,501.0,439.0,442.5,624161,2023-04-10
2023-04-17,449.47784423828125,467.04998779296875,508.70001220703125,461.0,496.54998779296875,323727,2023-04-17
2023-04-24,471.1313171386719,489.54998779296875,504.70001220703125,467.54998779296875,469.8999938964844,460109,2023-04-24
2023-05-01,509.38580322265625,529.2999877929688,541.0,486.95001220703125,489.54998779296875,698163,2023-05-01
2023-05-08,502.0235900878906,521.6500244140625,533.7000122070312,509.0,528.0,332582,2023-05-08
2023-05-15,546.2929077148438,567.6500244140625,580.0,511.1000061035156,515.2000122070312,1746129,2023-05-15
2023-05-22,506.4986572265625,526.2999877929688,584.5999755859375,523.0,573.0,941819,2023-05-22
2023-05-29,504.9588928222656,524.7000122070312,538.5499877929688,516.0,530.5,533233,2023-05-29
2023-06-05,527.093505859375,547.7000122070312,561.0,526.0999755859375,530.0,579813,2023-06-05
2023-06-12,531.8091430664062,552.5999755859375,567.7000122070312,545.3499755859375,550.0,504678,2023-06-12
2023-06-19,515.0637817382812,535.2000122070312,560.0,532.5499877929688,557.7000122070312,413578,2023-06-19
2023-06-26,520.8380737304688,541.2000122070312,555.25,530.2000122070312,532.5999755859375,218353,2023-06-26
2023-07-03,537.5833740234375,558.5999755859375,565.6500244140625,534.0999755859375,545.0,513905,2023-07-03
2023-07-10,537.9202880859375,558.9500122070312,575.0,552.2000122070312,563.9500122070312,560122,2023-07-10
2023-07-17,536.669189453125,557.6500244140625,570.0,549.0,560.0,458260,2023-07-17
2023-07-24,519.1057739257812,539.4000244140625,560.0,538.0999755859375,558.9000244140625,286587,2023-07-24
2023-07-31,524.6978759765625,541.2999877929688,558.4500122070312,537.0999755859375,549.0,323431,2023-07-31
2023-08-07,534.1004638671875,551.0,565.0,538.9500122070312,544.9000244140625,490065,2023-08-07
2023-08-14,510.98199462890625,527.1500244140625,539.5999755859375,500.1000061035156,539.5999755859375,576003,2023-08-14
2023-08-21,520.0451049804688,536.5,543.1500244140625,528.0,529.5,336347,2023-08-21
2023-08-28,517.91259765625,534.2999877929688,539.2999877929688,524.2000122070312,537.0,504492,2023-08-28
2023-09-04,578.3017578125,596.5999755859375,609.8499755859375,533.2999877929688,535.0,1882378,2023-09-04
2023-09-11,594.9258422851562,613.75,635.0,562.75,607.0,2014406,2023-09-11
2023-09-18,560.8053588867188,578.5499877929688,611.9000244140625,566.0,611.9000244140625,523880,2023-09-18
2023-09-25,552.6630859375,570.1500244140625,595.0999755859375,565.4500122070312,585.0,257650,2023-09-25
2023-10-02,553.6324462890625,571.1500244140625,575.0,557.2000122070312,570.1500244140625,167128,2023-10-02
2023-10-09,526.6365966796875,543.2999877929688,567.9500122070312,541.0,551.5999755859375,309675,2023-10-09
2023-10-16,533.4218139648438,550.2999877929688,569.4000244140625,541.2000122070312,544.0499877929688,284333,2023-10-16
2023-10-23,503.0818786621094,519.0,553.0999755859375,496.0,553.0999755859375,363105,2023-10-23
2023-10-30,504.342041015625,520.2999877929688,536.0,509.3999938964844,524.0,381693,2023-10-30
2023-11-06,505.3113098144531,521.2999877929688,547.75,515.8499755859375,521.0499877929688,414287,2023-11-06
2023-11-13,527.2515258789062,539.9000244140625,555.9500122070312,521.25,529.5999755859375,678169,2023-11-13
2023-11-20,539.6538696289062,552.5999755859375,567.9000244140625,529.25,542.5999755859375,755079,2023-11-20
2023-11-27,528.32568359375,541.0,555.2000122070312,539.0,552.5999755859375,230739,2023-11-27
2023-12-04,531.6949462890625,544.4500122070312,549.75,535.0,545.0499877929688,288591,2023-12-04
2023-12-11,524.12646484375,536.7000122070312,547.9000244140625,532.9000244140625,540.0999755859375,270785,2023-12-11
2023-12-18,524.90771484375,537.5,572.2000122070312,529.5499877929688,537.0,634962,2023-12-18
2023-12-25,522.0267944335938,534.5499877929688,543.6500244140625,531.1500244140625,537.5,242988,2023-12-25
2024-01-01,518.1693115234375,530.5999755859375,539.9500122070312,520.9000244140625,535.0,314099,2024-01-01
2024-01-08,519.8782958984375,532.3499755859375,542.0999755859375,526.2999877929688,533.4000244140625,408141,2024-01-08
2024-01-15,521.6362915039062,534.1500244140625,555.0,524.25,535.0,512876,2024-01-15
2024-01-22,516.0697631835938,528.4500122070312,538.0,520.75,534.1500244140625,147518,2024-01-22
2024-01-29,530.62060546875,543.3499755859375,548.5,529.6500244140625,535.0,445917,2024-01-29
2024-02-05,500.493408203125,512.5,554.9000244140625,505.5,545.0,437079,2024-02-05
2024-02-12,518.8041381835938,531.25,538.0,492.45001220703125,514.9000244140625,328329,2024-02-12
2024-02-19,504.5243835449219,513.5999755859375,533.8499755859375,505.0,531.5499877929688,163417,2024-02-19
2024-02-26,494.2590637207031,503.1499938964844,519.4000244140625,493.5,515.8499755859375,173522,2024-02-26
2024-03-04,477.06829833984375,485.6499938964844,504.95001220703125,481.25,504.1000061035156,122944,2024-03-04
2024-03-11,455.11322021484375,463.29998779296875,503.20001220703125,451.3999938964844,486.0,419101,2024-03-11
2024-03-18,440.42742919921875,448.3500061035156,475.0,441.1000061035156,463.0,258757,2024-03-18
2024-03-25,431.1443786621094,438.8999938964844,449.95001220703125,431.1000061035156,448.3500061035156,324486,2024-03-25
2024-04-01,470.38848876953125,478.8500061035156,489.95001220703125,444.95001220703125,445.0,231464,2024-04-01
2024-04-08,462.8736572265625,471.20001220703125,484.0,465.1000061035156,481.25,108312,2024-04-08
2024-04-15,461.400146484375,469.70001220703125,474.1499938964844,455.70001220703125,460.8999938964844,155128,2024-04-15
2024-04-22,464.9856262207031,473.3500061035156,490.0,467.0,472.0,176848,2024-04-22
2024-04-29,452.2153625488281,460.3500061035156,477.0,455.29998779296875,475.0,222833,2024-04-29
2024-05-06,452.7556457519531,460.8999938964844,469.6499938964844,457.79998779296875,464.0,163673,2024-05-06
2024-05-13,452.5100402832031,460.6499938964844,477.3999938964844,454.0,465.0,233279,2024-05-13
2024-05-20,440.9185791015625,448.8500061035156,465.0,447.04998779296875,455.95001220703125,102057,2024-05-20
2024-05-27,432.4705505371094,440.25,465.0,438.0,444.04998779296875,255630,2024-05-27
2024-06-03,438.4627685546875,446.3500061035156,463.54998779296875,409.6000061035156,448.0,227658,2024-06-03
2024-06-10,457.9620056152344,466.20001220703125,470.0,446.54998779296875,451.8500061035156,206163,2024-06-10
2024-06-17,484.2884521484375,493.0,522.0,457.1499938964844,466.20001220703125,637180,2024-06-17
2024-06-24,502.1177062988281,511.1499938964844,520.0,480.0,493.29998779296875,521279,2024-06-24
2024-07-01,514.6915283203125,523.9500122070312,534.5499877929688,505.0,514.5499877929688,525205,2024-07-01
2024-07-08,501.822998046875,510.8500061035156,550.2000122070312,501.20001220703125,526.0,523116,2024-07-08
2024-07-15,478.6400146484375,487.25,524.75,485.0,513.4000244140625,277280,2024-07-15
2024-07-22,514.89208984375,520.0499877929688,530.0,465.25,480.04998779296875,314557,2024-07-22
2024-07-29,503.06060791015625,508.1000061035156,534.9500122070312,506.0,524.25,256679,2024-07-29
2024-08-05,495.33795166015625,500.29998779296875,533.0,465.5,485.5,1717637,2024-08-05
2024-08-12,483.3084716796875,488.1499938964844,501.70001220703125,473.0,497.0,218292,2024-08-12
2024-08-19,492.9617614746094,497.8999938964844,504.8999938964844,484.79998779296875,486.04998779296875,277157,2024-08-19
2024-08-26,482.4668884277344,487.29998779296875,512.4500122070312,479.70001220703125,504.0,247168,2024-08-26
2024-09-02,473.0611267089844,477.79998779296875,491.1499938964844,476.20001220703125,489.75,163330,2024-09-02
2024-09-09,486.57574462890625,491.45001220703125,496.0,471.6000061035156,482.0,232619,2024-09-09
2024-09-16,478.0115051269531,482.79998779296875,518.4000244140625,477.0,497.8500061035156,289761,2024-09-16
2024-09-23,474.1501770019531,478.8999938964844,493.20001220703125,476.79998779296875,478.1000061035156,131163,2024-09-23
2024-09-30,476.9224548339844,481.70001220703125,491.8999938964844,467.0,476.1000061035156,194526,2024-09-30
2024-10-07,521.5751342773438,526.7999877929688,538.0,478.45001220703125,485.04998779296875,1393293,2024-10-07
2024-10-14,515.090087890625,520.25,552.0,508.70001220703125,532.5499877929688,669587,2024-10-14
2024-10-21,528.0601196289062,533.3499755859375,551.8499755859375,489.95001220703125,520.5,1278805,2024-10-21
2024-10-28,565.6337280273438,571.2999877929688,578.0,525.25,538.0,833338,2024-10-28
2024-11-04,695.136474609375,702.0999755859375,743.0,570.0,570.9000244140625,5196718,2024-11-04
2024-11-11,682.1658935546875,684.75,731.4000244140625,648.0499877929688,701.8499755859375,1355012,2024-11-11
2024-11-18,681.269287109375,683.8499755859375,720.0,651.6500244140625,688.5499877929688,1421152,2024-11-18
2024-11-25,769.485107421875,772.4000244140625,804.2999877929688,685.0,702.0,3459215,2024-11-25
2024-12-02,864.3756713867188,867.6500244140625,878.4500122070312,770.0499877929688,774.9000244140625,3931756,2024-12-02
2024-12-09,965.3930053710938,969.0499877929688,986.0,835.0,887.0,4584130,2024-12-09
2024-12-16,934.0616455078125,937.5999755859375,1175.0,930.0,958.1500244140625,9495219,2024-12-16
2024-12-23,869.8549194335938,873.1500244140625,1015.0,869.0499877929688,955.0,1819734,2024-12-23
2024-12-30,946.1160278320312,949.7000122070312,999.0,842.4000244140625,874.9000244140625,1906385,2024-12-30
2025-01-06,878.3228759765625,881.6500244140625,969.4000244140625,855.75,953.0,1455162,2025-01-06
2025-01-13,987.4096069335938,991.1500244140625,1028.949951171875,825.0499877929688,860.0,1783537,2025-01-13
2025-01-20,950.4495849609375,954.0499877929688,994.9500122070312,863.0,991.3499755859375,995342,2025-01-20
2025-01-27,791.9500122070312,794.9500122070312,899.0,750.75,890.1500244140625,1300061,2025-01-27
2025-02-03,698.6534423828125,701.2999877929688,792.7000122070312,693.0499877929688,788.0499877929688,567293,2025-02-03
2025-02-10,653.9500122070312,653.9500122070312,719.9000244140625,653.0999755859375,700.0,679360,2025-02-10
2025-02-17,650.5999755859375,650.5999755859375,678.75,611.9000244140625,650.0,355335,2025-02-17
2025-02-24,599.4000244140625,599.4000244140625,664.0,590.2000122070312,640.0,180604,2025-02-24
2025-03-03,699.75,699.75,699.75,571.0999755859375,599.4000244140625,277175,2025-03-03
2025-03-10,614.0499877929688,614.0499877929688,725.0,606.1500244140625,710.0,388798,2025-03-10
2025-03-17,672.2000122070312,672.2000122070312,700.0,586.8499755859375,615.9500122070312,354282,2025-03-17
2025-03-24,656.2999877929688,656.2999877929688,695.4000244140625,634.0499877929688,682.4000244140625,465103,2025-03-24
2025-03-31,743.2000122070312,743.2000122070312,773.2999877929688,642.0,656.2999877929688,770628,2025-03-31
2025-04-07,693.7999877929688,693.7999877929688,729.0,625.0,625.0,349344,2025-04-07
2025-04-14,732.7000122070312,732.7000122070312,748.9000244140625,700.0,700.0,227835,2025-04-14
2025-04-21,707.9500122070312,707.9500122070312,754.9000244140625,684.0,737.7000122070312,585534,2025-04-21
2025-04-28,671.3499755859375,671.3499755859375,718.9000244140625,652.4000244140625,700.0499877929688,290188,2025-04-28
2025-05-05,651.2999877929688,651.2999877929688,726.7999877929688,635.9500122070312,665.0,723230,2025-05-05
2025-05-12,724.4500122070312,724.4500122070312,742.7000122070312,670.6500244140625,684.9500122070312,663323,2025-05-12
2025-05-19,758.75,758.75,799.0,739.0499877929688,750.0,1008554,2025-05-19
2025-05-26,718.4500122070312,718.4500122070312,767.9500122070312,715.7000122070312,752.0,403524,2025-05-26
2025-06-02,696.9500122070312,696.9500122070312,740.9500122070312,691.6500244140625,711.0,511129,2025-06-02
2025-06-09,701.4500122070312,701.4500122070312,751.0,686.0,700.0,611344,2025-06-09
2025-06-16,670.7000122070312,670.7000122070312,719.9000244140625,657.0499877929688,704.9500122070312,316951,2025-06-16
2025-06-23,698.3499755859375,698.3499755859375,714.0999755859375,660.0,660.0,343775,2025-06-23
2025-06-30,713.75,713.75,722.4500122070312,685.0499877929688,702.5,296067,2025-06-30
2025-07-07,720.4500122070312,720.4500122070312,790.0,695.0,713.5,3974813,2025-07-07
2025-07-14,722.6500244140625,722.6500244140625,736.3499755859375,713.0999755859375,716.1500244140625,117868,2025-07-14
