Date,Adj Close_ZEEL.NS,Close_ZEEL.NS,High_ZEEL.NS,Low_ZEEL.NS,Open_ZEEL.NS,Volume_ZEEL.NS,Date
2022-03-14,253.96311950683594,258.79998779296875,263.95001220703125,244.10000610351562,244.89999389648438,60851941,2022-03-14
2022-03-21,289.584716796875,295.1000061035156,307.25,243.0500030517578,258.95001220703125,159288957,2022-03-21
2022-03-28,294.19683837890625,299.79998779296875,301.8999938964844,281.3500061035156,295.5,74302432,2022-03-28
2022-04-04,280.65478515625,286.0,308.70001220703125,283.0,299.79998779296875,120840886,2022-04-04
2022-04-11,274.0799865722656,279.29998779296875,292.3999938964844,278.04998779296875,287.3999938964844,32904768,2022-04-11
2022-04-18,264.6103515625,269.6499938964844,280.5,261.45001220703125,273.1000061035156,54541104,2022-04-18
2022-04-25,243.51217651367188,248.14999389648438,268.0,247.0,268.0,52605178,2022-04-25
2022-05-02,243.6103057861328,248.25,258.6000061035156,237.75,245.14999389648438,36228860,2022-05-02
2022-05-09,234.7785186767578,239.25,248.39999389648438,229.35000610351562,245.64999389648438,63302190,2022-05-09
2022-05-16,234.23880004882812,238.6999969482422,248.1999969482422,227.14999389648438,241.0,34568691,2022-05-16
2022-05-23,232.96307373046875,237.39999389648438,244.0,222.35000610351562,241.0,44755713,2022-05-23
2022-05-30,246.799560546875,251.5,259.3999938964844,236.10000610351562,237.39999389648438,42746430,2022-05-30
2022-06-06,231.7364501953125,236.14999389648438,253.4499969482422,235.1999969482422,250.8000030517578,26371182,2022-06-06
2022-06-13,210.7854766845703,214.8000030517578,232.8000030517578,209.89999389648438,232.6999969482422,65459961,2022-06-13
2022-06-20,216.82052612304688,220.9499969482422,222.60000610351562,200.5,215.60000610351562,40899700,2022-06-20
2022-06-27,211.276123046875,215.3000030517578,225.60000610351562,210.60000610351562,224.0,29936402,2022-06-27
2022-07-04,219.6663360595703,223.85000610351562,229.5,213.10000610351562,216.39999389648438,31283929,2022-07-04
2022-07-11,220.40232849121094,224.60000610351562,227.1999969482422,220.0,221.5,19244885,2022-07-11
2022-07-18,231.29486083984375,235.6999969482422,238.25,225.3000030517578,226.0,27091271,2022-07-18
2022-07-25,242.3836669921875,247.0,253.0,230.10000610351562,236.0,40793681,2022-07-25
2022-08-01,239.2925567626953,243.85000610351562,259.3999938964844,236.39999389648438,248.89999389648438,39920970,2022-08-01
2022-08-08,237.28086853027344,241.8000030517578,254.3000030517578,240.4499969482422,243.8000030517578,23981462,2022-08-08
2022-08-15,255.3860321044922,260.25,263.3999938964844,237.0,241.8000030517578,85643618,2022-08-15
2022-08-22,253.3252716064453,258.1499938964844,269.0,252.14999389648438,258.3500061035156,59566277,2022-08-22
2022-08-29,244.1009521484375,248.75,257.95001220703125,241.60000610351562,250.89999389648438,57214786,2022-08-29
2022-09-05,258.5752868652344,263.5,267.0,246.0,248.75,71041479,2022-09-05
2022-09-12,256.31829833984375,261.20001220703125,280.5,260.1000061035156,264.20001220703125,77131120,2022-09-12
2022-09-19,258.86090087890625,260.95001220703125,278.25,257.8500061035156,262.29998779296875,67505162,2022-09-19
2022-09-26,256.08331298828125,258.1499938964844,268.20001220703125,247.8000030517578,257.95001220703125,60928123,2022-09-26
2022-10-03,279.5439758300781,281.79998779296875,287.0,249.75,259.0,92609163,2022-10-03
2022-10-10,265.2592468261719,267.3999938964844,283.5,262.75,277.0,64648463,2022-10-10
2022-10-17,264.8128662109375,266.95001220703125,280.04998779296875,261.8999938964844,269.70001220703125,75437996,2022-10-17
2022-10-24,260.944091796875,263.04998779296875,270.29998779296875,260.8999938964844,268.79998779296875,23670638,2022-10-24
2022-10-31,262.9776916503906,265.1000061035156,269.3999938964844,261.04998779296875,264.3999938964844,27025375,2022-10-31
2022-11-07,263.7216796875,265.8500061035156,267.6000061035156,259.6000061035156,266.0,26013741,2022-11-07
2022-11-14,248.84176635742188,250.85000610351562,265.3999938964844,249.14999389648438,264.20001220703125,28492911,2022-11-14
2022-11-21,257.32330322265625,259.3999938964844,261.0,246.64999389648438,249.89999389648438,32041662,2022-11-21
2022-11-28,268.8800354003906,271.04998779296875,271.8999938964844,258.3999938964844,258.8500061035156,30548116,2022-11-28
2022-12-05,258.6129150390625,260.70001220703125,271.04998779296875,258.20001220703125,271.0,26018052,2022-12-05
2022-12-12,248.54415893554688,250.5500030517578,264.75,249.5500030517578,262.0,24818945,2022-12-12
2022-12-19,233.1682586669922,235.0500030517578,255.1999969482422,233.8000030517578,250.39999389648438,27578525,2022-12-19
2022-12-26,238.1282196044922,240.0500030517578,242.89999389648438,230.64999389648438,235.0500030517578,20619660,2022-12-26
2023-01-02,235.896240234375,237.8000030517578,244.1999969482422,234.1999969482422,241.14999389648438,20323678,2023-01-02
2023-01-09,228.40667724609375,230.25,240.1999969482422,224.60000610351562,238.6999969482422,26849933,2023-01-09
2023-01-16,220.9667205810547,222.75,231.6999969482422,222.25,230.39999389648438,27215410,2023-01-16
2023-01-23,213.6259765625,215.35000610351562,225.14999389648438,214.5500030517578,223.5,18393011,2023-01-23
2023-01-30,218.8339385986328,220.60000610351562,228.0,213.75,215.10000610351562,20229372,2023-01-30
2023-02-06,224.53790283203125,226.35000610351562,228.8000030517578,219.25,219.64999389648438,16209660,2023-02-06
2023-02-13,213.52676391601562,215.25,227.5,210.35000610351562,226.9499969482422,23971204,2023-02-13
2023-02-20,193.98448181152344,195.5500030517578,216.10000610351562,176.5500030517578,215.9499969482422,125010822,2023-02-20
2023-02-27,198.3988494873047,200.0,202.35000610351562,176.64999389648438,195.0,61808674,2023-02-27
2023-03-06,192.0500946044922,193.60000610351562,201.6999969482422,190.39999389648438,200.10000610351562,23127607,2023-03-06
2023-03-13,205.59080505371094,207.25,209.14999389648438,186.39999389648438,193.6999969482422,58019240,2023-03-13
2023-03-20,210.05477905273438,211.75,219.0,201.8000030517578,205.0,38787180,2023-03-20
2023-03-27,210.55078125,212.25,219.64999389648438,206.5,211.14999389648438,32700243,2023-03-27
2023-04-03,210.74917602539062,212.4499969482422,214.89999389648438,211.0500030517578,213.0,6392634,2023-04-03
2023-04-10,206.4835968017578,208.14999389648438,216.1999969482422,202.89999389648438,212.4499969482422,15249692,2023-04-10
2023-04-17,194.3812713623047,195.9499969482422,214.0,193.8000030517578,205.4499969482422,61977323,2023-04-17
2023-04-24,195.17486572265625,196.75,197.89999389648438,183.5500030517578,195.9499969482422,75471054,2023-04-24
2023-05-01,191.20689392089844,192.75,199.39999389648438,190.60000610351562,196.75,24701194,2023-05-01
2023-05-08,184.70933532714844,186.1999969482422,194.89999389648438,179.3000030517578,192.8000030517578,48946167,2023-05-08
2023-05-15,184.262939453125,185.75,191.60000610351562,183.64999389648438,188.0,27539788,2023-05-15
2023-05-22,189.2725067138672,190.8000030517578,192.89999389648438,175.5500030517578,186.8000030517578,69171460,2023-05-22
2023-05-29,191.95089721679688,193.5,196.8000030517578,190.35000610351562,192.0,35393116,2023-05-29
2023-06-05,192.49649047851562,194.0500030517578,202.5,193.5,194.0,39284349,2023-06-05
2023-06-12,185.65171813964844,187.14999389648438,199.25,182.0,194.9499969482422,81452920,2023-06-12
2023-06-19,175.23577880859375,176.64999389648438,188.75,170.10000610351562,186.0,122172462,2023-06-19
2023-06-26,175.93019104003906,177.35000610351562,182.0500030517578,174.60000610351562,176.75,30732761,2023-06-26
2023-07-03,204.49961853027344,206.14999389648438,208.25,176.3000030517578,177.5,98029841,2023-07-03
2023-07-10,214.27076721191406,216.0,217.39999389648438,194.4499969482422,207.64999389648438,96288729,2023-07-10
2023-07-17,218.88352966308594,220.64999389648438,234.35000610351562,213.60000610351562,215.60000610351562,101885132,2023-07-17
2023-07-24,243.18739318847656,245.14999389648438,247.1999969482422,215.85000610351562,221.8000030517578,77957802,2023-07-24
2023-07-31,232.47386169433594,234.35000610351562,246.85000610351562,225.0,245.0,59020539,2023-07-31
2023-08-07,268.7312316894531,270.8999938964844,290.70001220703125,230.5,234.0500030517578,197746104,2023-08-07
2023-08-14,271.50885009765625,273.70001220703125,279.70001220703125,265.70001220703125,272.0,57594800,2023-08-14
2023-08-21,263.6224670410156,265.75,280.70001220703125,261.5,275.0,57796933,2023-08-21
2023-08-28,260.4480895996094,262.54998779296875,271.0,260.1000061035156,266.0,51403464,2023-08-28
2023-09-04,274.93121337890625,277.1499938964844,285.75,262.70001220703125,264.0,77053272,2023-09-04
2023-09-11,271.9552307128906,274.1499938964844,282.3500061035156,267.54998779296875,278.04998779296875,45427465,2023-09-11
2023-09-18,263.3744812011719,265.5,274.6000061035156,261.29998779296875,274.5,21844292,2023-09-18
2023-09-25,262.43206787109375,264.54998779296875,270.0,252.9499969482422,266.45001220703125,47201323,2023-09-25
2023-10-02,258.56329345703125,260.6499938964844,266.6000061035156,255.10000610351562,264.54998779296875,17890826,2023-10-02
2023-10-09,256.331298828125,258.3999938964844,266.5,255.4499969482422,257.54998779296875,21950711,2023-10-09
2023-10-16,259.406494140625,261.5,265.3999938964844,253.60000610351562,258.20001220703125,34014540,2023-10-16
2023-10-23,247.15536499023438,249.14999389648438,261.6000061035156,237.0,261.45001220703125,26621528,2023-10-23
2023-10-30,273.09600830078125,275.29998779296875,276.79998779296875,247.10000610351562,249.60000610351562,59878027,2023-10-30
2023-11-06,246.95697021484375,248.9499969482422,275.20001220703125,245.85000610351562,274.79998779296875,54499284,2023-11-06
2023-11-13,244.12979125976562,246.10000610351562,254.5,244.0,252.0,30633675,2023-11-13
2023-11-20,250.8257598876953,252.85000610351562,256.8500061035156,242.14999389648438,247.35000610351562,37868340,2023-11-20
2023-11-27,264.4160461425781,266.54998779296875,269.8999938964844,244.10000610351562,252.85000610351562,99238981,2023-11-27
2023-12-04,276.716796875,278.95001220703125,283.8500061035156,249.0500030517578,267.0,148584090,2023-12-04
2023-12-11,275.37762451171875,277.6000061035156,299.70001220703125,259.1000061035156,280.1000061035156,167680937,2023-12-11
2023-12-18,265.4080505371094,267.54998779296875,282.0,248.14999389648438,270.8500061035156,134959827,2023-12-18
2023-12-25,272.5008239746094,274.70001220703125,278.25,261.1499938964844,267.54998779296875,58759367,2023-12-25
2024-01-01,280.7839660644531,283.04998779296875,293.20001220703125,274.1499938964844,275.1000061035156,92255843,2024-01-01
2024-01-08,247.94895935058594,249.9499969482422,286.6000061035156,240.3000030517578,286.1000061035156,261979666,2024-01-08
2024-01-15,233.11865234375,235.0,264.0,229.0500030517578,251.9499969482422,195082312,2024-01-15
2024-01-22,161.89346313476562,163.1999969482422,235.0,152.5,235.0,413046284,2024-01-22
2024-01-29,171.51580810546875,172.89999389648438,179.0,161.0500030517578,164.0,149933979,2024-01-29
2024-02-05,201.62283325195312,203.25,206.39999389648438,174.5500030517578,178.1999969482422,189304943,2024-02-05
2024-02-12,182.27894592285156,183.75,209.6999969482422,180.0,206.0,123537682,2024-02-12
2024-02-19,172.0614013671875,173.4499969482422,205.25,163.39999389648438,184.0,266949513,2024-02-19
2024-02-26,154.0567169189453,155.3000030517578,176.9499969482422,154.5,174.5500030517578,170684609,2024-02-26
2024-03-04,159.3142852783203,160.60000610351562,163.0,150.0,159.0,68560690,2024-03-04
2024-03-11,140.56558227539062,141.6999969482422,164.39999389648438,141.0,161.10000610351562,95633837,2024-03-11
2024-03-18,141.30958557128906,142.4499969482422,145.5500030517578,138.35000610351562,142.0,63380822,2024-03-18
2024-03-25,137.44081115722656,138.5500030517578,145.60000610351562,138.0,142.4499969482422,119733129,2024-03-25
2024-04-01,151.1303253173828,152.35000610351562,157.25,138.9499969482422,141.89999389648438,99808311,2024-04-01
2024-04-08,145.3767547607422,146.5500030517578,154.89999389648438,145.8000030517578,153.75,36396575,2024-04-08
2024-04-15,141.70639038085938,142.85000610351562,149.75,141.0500030517578,144.3000030517578,36383531,2024-04-15
2024-04-22,144.73196411132812,145.89999389648438,149.0,139.5,144.3000030517578,78058422,2024-04-22
2024-04-29,141.9543914794922,143.10000610351562,152.64999389648438,140.8000030517578,147.0,57728204,2024-04-29
2024-05-06,130.19924926757812,131.25,145.1999969482422,130.14999389648438,145.0,80856494,2024-05-06
2024-05-13,139.72239685058594,140.85000610351562,141.64999389648438,129.25,131.8000030517578,52183262,2024-05-13
2024-05-20,150.43592834472656,151.64999389648438,152.9499969482422,134.9499969482422,134.9499969482422,76917222,2024-05-20
2024-05-27,147.70794677734375,148.89999389648438,156.0,145.85000610351562,152.1999969482422,97837385,2024-05-27
2024-06-03,154.9990997314453,156.25,160.1999969482422,125.5,160.0,124400101,2024-06-03
2024-06-10,162.66722106933594,163.97999572753906,168.6999969482422,154.0,157.0,110814900,2024-06-10
2024-06-17,153.0052032470703,154.24000549316406,165.08999633789062,153.6199951171875,163.97999572753906,44061128,2024-06-17
2024-06-24,150.57479858398438,151.7899932861328,160.25,148.10000610351562,154.10000610351562,158121080,2024-06-24
2024-07-01,149.8903350830078,151.10000610351562,156.2899932861328,148.39999389648438,152.0,54189348,2024-07-01
2024-07-08,154.25511169433594,155.5,159.38999938964844,145.89999389648438,151.10000610351562,77258116,2024-07-08
2024-07-15,136.41905212402344,137.52000427246094,164.02999877929688,136.85000610351562,156.8000030517578,116087116,2024-07-15
2024-07-22,141.47821044921875,142.6199951171875,144.5,129.77000427246094,137.52000427246094,68442165,2024-07-22
2024-07-29,141.5178985595703,142.66000366210938,153.4499969482422,139.3000030517578,143.6999969482422,129169055,2024-07-29
2024-08-05,136.42897033691406,137.52999877929688,141.3000030517578,133.64999389648438,139.5,55741803,2024-08-05
2024-08-12,133.33395385742188,134.41000366210938,138.16000366210938,133.41000366210938,137.5399932861328,22409554,2024-08-12
2024-08-19,135.5460968017578,136.63999938964844,142.6999969482422,134.39999389648438,135.5,49193671,2024-08-19
2024-08-26,139.6529541015625,140.77999877929688,154.89999389648438,134.8000030517578,137.5,191703157,2024-08-26
2024-09-02,133.3438720703125,134.4199981689453,143.0500030517578,133.60000610351562,141.3800048828125,66318532,2024-09-02
2024-09-09,134.85169982910156,135.94000244140625,142.0,132.57000732421875,134.5500030517578,90650422,2024-09-09
2024-09-16,127.13398742675781,128.16000366210938,136.8800048828125,125.5999984741211,136.5500030517578,58880600,2024-09-16
2024-09-23,134.66322326660156,135.75,138.8000030517578,127.0,129.11000061035156,123596232,2024-09-23
2024-09-30,130.715087890625,131.77000427246094,143.5500030517578,130.7100067138672,136.75,94722938,2024-09-30
2024-10-07,129.10804748535156,130.14999389648438,133.27000427246094,125.2300033569336,132.60000610351562,75601274,2024-10-07
2024-10-14,131.39956665039062,132.4600067138672,134.11000061035156,124.91999816894531,130.64999389648438,71509082,2024-10-14
2024-10-21,118.60282897949219,119.55999755859375,136.39999389648438,118.80999755859375,134.5,75520482,2024-10-21
2024-10-28,122.20377349853516,123.19000244140625,123.5,116.9800033569336,120.30999755859375,36975412,2024-10-28
2024-11-04,121.62841796875,122.61000061035156,126.81999969482422,119.55999755859375,123.0,31632928,2024-11-04
2024-11-11,115.54000091552734,115.54000091552734,123.1500015258789,114.36000061035156,121.79000091552734,22079577,2024-11-11
2024-11-18,117.16999816894531,117.16999816894531,126.19000244140625,114.61000061035156,115.5999984741211,80220190,2024-11-18
2024-11-25,129.16000366210938,129.16000366210938,132.69000244140625,118.19000244140625,119.0,78410807,2024-11-25
2024-12-02,143.58999633789062,143.58999633789062,144.27999877929688,129.50999450683594,130.0,111449479,2024-12-02
2024-12-09,132.72999572753906,132.72999572753906,143.47999572753906,130.6199951171875,143.47999572753906,41128352,2024-12-09
2024-12-16,125.12999725341797,125.12999725341797,138.6999969482422,124.0,132.75999450683594,48276577,2024-12-16
2024-12-23,124.70999908447266,124.70999908447266,129.6999969482422,124.0999984741211,128.10000610351562,20383030,2024-12-23
2024-12-30,125.51000213623047,125.51000213623047,132.8000030517578,120.0199966430664,123.97000122070312,53402618,2024-12-30
2025-01-06,125.19999694824219,125.19999694824219,136.47999572753906,121.8499984741211,125.51000213623047,76414747,2025-01-06
2025-01-13,121.4000015258789,121.4000015258789,126.5999984741211,118.5,123.80000305175781,33942668,2025-01-13
2025-01-20,116.30999755859375,116.30999755859375,124.0999984741211,115.0999984741211,121.80000305175781,59099604,2025-01-20
2025-01-27,109.05000305175781,109.05000305175781,116.75,103.37000274658203,116.23999786376953,85725009,2025-01-27
2025-02-03,109.45999908447266,109.45999908447266,111.3499984741211,105.80999755859375,107.76000213623047,31681299,2025-02-03
2025-02-10,96.56999969482422,96.56999969482422,109.45999908447266,95.68000030517578,108.9000015258789,47746610,2025-02-10
2025-02-17,97.81999969482422,97.81999969482422,101.9000015258789,94.3499984741211,96.69999694824219,52004557,2025-02-17
2025-02-24,93.08999633789062,93.08999633789062,100.80999755859375,92.11000061035156,96.86000061035156,39709155,2025-02-24
2025-03-03,103.97000122070312,103.97000122070312,104.75,89.31999969482422,93.5,78165331,2025-03-03
2025-03-10,100.16000366210938,100.16000366210938,108.36000061035156,99.62999725341797,104.69999694824219,65890159,2025-03-10
2025-03-17,106.33999633789062,106.33999633789062,107.98999786376953,98.5,100.48999786376953,74334137,2025-03-17
2025-03-24,98.33999633789062,98.33999633789062,108.31999969482422,97.55000305175781,107.19999694824219,64361368,2025-03-24
2025-03-31,104.72000122070312,104.72000122070312,110.9000015258789,98.1500015258789,98.33999633789062,48222935,2025-03-31
2025-04-07,103.8499984741211,103.8499984741211,109.9000015258789,95.1500015258789,95.25,62193555,2025-04-07
2025-04-14,114.29000091552734,114.29000091552734,114.8499984741211,103.8499984741211,103.8499984741211,48834162,2025-04-14
2025-04-21,108.2300033569336,108.2300033569336,119.8499984741211,106.56999969482422,114.94999694824219,65049188,2025-04-21
2025-04-28,106.05999755859375,106.05999755859375,111.13999938964844,104.87000274658203,107.5999984741211,31605033,2025-04-28
2025-05-05,115.80000305175781,115.80000305175781,116.4000015258789,104.5,106.9000015258789,77437113,2025-05-05
2025-05-12,129.6699981689453,129.6699981689453,129.99000549316406,115.91999816894531,118.25,84053340,2025-05-12
2025-05-19,128.10000610351562,128.10000610351562,131.6999969482422,122.43000030517578,130.0,52743509,2025-05-19
2025-05-26,130.4199981689453,130.4199981689453,131.39999389648438,126.13999938964844,128.10000610351562,28249528,2025-05-26
2025-06-02,126.58999633789062,126.58999633789062,131.6999969482422,126.08999633789062,130.7899932861328,34350061,2025-06-02
2025-06-09,137.30999755859375,137.30999755859375,138.39999389648438,126.55000305175781,127.30999755859375,105282390,2025-06-09
2025-06-16,133.0800018310547,133.0800018310547,143.3000030517578,126.0999984741211,138.5,111662640,2025-06-16
2025-06-23,144.33999633789062,144.33999633789062,151.44000244140625,132.00999450683594,132.5,244704644,2025-06-23
