Date,Adj Close_DPABHUSHAN.NS,Close_DPABHUSHAN.NS,High_DPABHUSHAN.NS,Low_DPABHUSHAN.NS,Open_DPABHUSHAN.NS,Volume_DPABHUSHAN.NS,Date
2020-12-07,88.61112976074219,89.0,93.0,88.0,90.94999694824219,14654,2020-12-07
2020-12-14,86.61986541748047,87.0,90.0999984741211,81.25,90.0999984741211,15955,2020-12-14
2020-12-21,86.37095642089844,86.75,87.5999984741211,70.05000305175781,84.3499984741211,39781,2020-12-21
2020-12-28,88.46177673339844,88.8499984741211,92.5,81.94999694824219,86.5999984741211,34803,2020-12-28
2021-01-04,92.14561462402344,92.55000305175781,99.4000015258789,86.25,89.5,45068,2021-01-04
2021-01-11,103.89405059814453,104.3499984741211,105.69999694824219,88.25,94.94999694824219,150847,2021-01-11
2021-01-18,94.28621673583984,94.69999694824219,105.30000305175781,92.0,105.30000305175781,87178,2021-01-18
2021-01-25,95.13250732421875,95.55000305175781,98.0,92.69999694824219,94.9000015258789,12311,2021-01-25
2021-02-01,98.06961822509766,98.5,101.94999694824219,95.25,95.25,26904,2021-02-01
2021-02-08,115.69227600097656,116.19999694824219,116.19999694824219,95.05000305175781,99.94999694824219,222428,2021-02-08
2021-02-15,114.24861145019531,114.75,121.75,104.05000305175781,118.55000305175781,120141,2021-02-15
2021-02-22,122.26344299316406,122.80000305175781,136.0,112.19999694824219,112.19999694824219,129106,2021-02-22
2021-03-01,116.93681335449219,117.44999694824219,133.9499969482422,117.0,128.9499969482422,22619,2021-03-01
2021-03-08,120.47130584716797,121.0,123.1500015258789,108.94999694824219,119.69999694824219,47737,2021-03-08
2021-03-15,114.59708404541016,115.0999984741211,129.0,108.25,123.0,53141,2021-03-15
2021-03-22,118.9280776977539,119.44999694824219,119.94999694824219,111.0,117.5,21845,2021-03-22
2021-03-29,120.62065124511719,121.1500015258789,122.0,115.0999984741211,119.44999694824219,4666,2021-03-29
2021-04-05,120.32195281982422,120.8499984741211,123.75,111.5,120.5999984741211,18276,2021-04-05
2021-04-12,118.03201293945312,118.55000305175781,126.80000305175781,111.0,126.80000305175781,7002,2021-04-12
2021-04-19,109.96739959716797,110.44999694824219,119.80000305175781,105.0999984741211,113.6500015258789,18481,2021-04-19
2021-04-26,113.25298309326172,113.75,117.25,111.9000015258789,113.94999694824219,4981,2021-04-26
2021-05-03,114.4477310180664,114.94999694824219,116.55000305175781,112.4000015258789,116.30000305175781,4882,2021-05-03
2021-05-10,124.35426330566406,124.9000015258789,134.5,113.80000305175781,115.55000305175781,94939,2021-05-10
2021-05-17,125.44945526123047,126.0,134.0,120.0999984741211,129.9499969482422,80162,2021-05-17
2021-05-24,141.62844848632812,142.25,152.0,126.1500015258789,129.0500030517578,337956,2021-05-24
2021-05-31,159.6493682861328,160.35000610351562,169.89999389648438,137.5500030517578,143.10000610351562,385198,2021-05-31
2021-06-07,157.65811157226562,158.35000610351562,169.6999969482422,155.0500030517578,162.75,138381,2021-06-07
2021-06-14,161.98910522460938,162.6999969482422,177.39999389648438,152.5500030517578,164.60000610351562,396767,2021-06-14
2021-06-21,166.17074584960938,166.89999389648438,182.0,157.39999389648438,164.9499969482422,122639,2021-06-21
2021-06-28,162.4371337890625,163.14999389648438,171.9499969482422,159.85000610351562,171.9499969482422,39750,2021-06-28
2021-07-05,174.0860137939453,174.85000610351562,178.3000030517578,160.25,162.6999969482422,94287,2021-07-05
2021-07-12,183.79342651367188,184.60000610351562,189.64999389648438,173.9499969482422,179.0,125982,2021-07-12
2021-07-19,169.1576385498047,169.89999389648438,188.3000030517578,167.60000610351562,188.3000030517578,45607,2021-07-19
2021-07-26,190.513916015625,191.35000610351562,199.9499969482422,160.0,170.0,211553,2021-07-26
2021-08-02,215.9025115966797,216.85000610351562,230.0,185.9499969482422,194.8000030517578,468605,2021-08-02
2021-08-09,206.6431427001953,207.5500030517578,239.0,185.0500030517578,223.0,377916,2021-08-09
2021-08-16,197.78201293945312,198.64999389648438,214.9499969482422,195.0500030517578,213.9499969482422,102076,2021-08-16
2021-08-23,202.7104034423828,203.60000610351562,209.8000030517578,195.9499969482422,203.4499969482422,47269,2021-08-23
2021-08-30,200.47023010253906,201.35000610351562,208.9499969482422,196.5500030517578,208.9499969482422,35471,2021-08-30
2021-09-06,200.71913146972656,201.60000610351562,203.9499969482422,193.10000610351562,200.3000030517578,24076,2021-09-06
2021-09-13,210.42652893066406,211.35000610351562,227.0,196.3000030517578,204.60000610351562,177329,2021-09-13
2021-09-20,209.430908203125,210.35000610351562,218.0,205.0,211.35000610351562,38917,2021-09-20
2021-09-27,214.16015625,215.10000610351562,219.25,201.0,214.60000610351562,47806,2021-09-27
2021-10-04,220.88064575195312,221.85000610351562,234.89999389648438,212.25,218.85000610351562,110550,2021-10-04
2021-10-11,217.04747009277344,218.0,228.0,210.25,221.85000610351562,52075,2021-10-11
2021-10-18,221.27890014648438,222.25,230.0,215.25,218.0,65455,2021-10-18
2021-10-25,228.09896850585938,229.10000610351562,239.0,217.0,229.0,125968,2021-10-25
2021-11-01,227.05355834960938,228.0500030517578,232.5,222.0,225.5,20108,2021-11-01
2021-11-08,280.96697998046875,282.20001220703125,297.95001220703125,225.60000610351562,225.60000610351562,456348,2021-11-08
2021-11-15,283.7049560546875,284.95001220703125,294.0,262.54998779296875,278.0,69729,2021-11-15
2021-11-22,279.1748352050781,280.3999938964844,322.1000061035156,256.54998779296875,285.0,144337,2021-11-22
2021-11-29,285.1983947753906,286.45001220703125,297.25,259.54998779296875,284.95001220703125,47651,2021-11-29
2021-12-06,302.97039794921875,304.29998779296875,318.5,286.45001220703125,286.45001220703125,71869,2021-12-06
2021-12-13,309.6908874511719,311.04998779296875,318.8500061035156,296.45001220703125,302.04998779296875,32753,2021-12-13
2021-12-20,328.7572326660156,330.20001220703125,345.0,291.0,291.0,266026,2021-12-20
2021-12-27,433.995361328125,435.8999938964844,477.79998779296875,320.5,330.0,240461,2021-12-27
2022-01-03,411.991943359375,413.79998779296875,439.0,378.0,422.0,107071,2022-01-03
2022-01-10,388.4452819824219,390.1499938964844,434.54998779296875,386.75,424.0,93536,2022-01-10
2022-01-17,395.265380859375,397.0,418.8999938964844,389.5,398.8999938964844,145409,2022-01-17
2022-01-24,386.65313720703125,388.3500061035156,404.95001220703125,345.29998779296875,404.45001220703125,78120,2022-01-24
2022-01-31,406.91424560546875,408.70001220703125,414.95001220703125,379.79998779296875,381.79998779296875,73092,2022-01-31
2022-02-07,394.81732177734375,396.54998779296875,415.95001220703125,367.54998779296875,415.95001220703125,43888,2022-02-07
2022-02-14,384.31341552734375,386.0,408.54998779296875,378.04998779296875,395.0,47729,2022-02-14
2022-02-21,372.6645202636719,374.29998779296875,408.0,320.20001220703125,408.0,47820,2022-02-21
2022-02-28,354.8925476074219,356.45001220703125,390.0,350.04998779296875,382.29998779296875,42412,2022-02-28
2022-03-07,360.3187255859375,361.8999938964844,370.0,333.0,363.0,48214,2022-03-07
2022-03-14,399.5465393066406,401.29998779296875,414.0,356.0,363.1499938964844,37976,2022-03-14
2022-03-21,394.81732177734375,396.54998779296875,425.0,390.0,401.29998779296875,35571,2022-03-21
2022-03-28,384.1142883300781,385.79998779296875,403.1000061035156,365.0,401.95001220703125,51797,2022-03-28
2022-04-04,371.6689147949219,373.29998779296875,399.95001220703125,366.20001220703125,397.0,37683,2022-04-04
2022-04-11,392.77630615234375,394.5,412.04998779296875,369.04998779296875,371.3500061035156,64065,2022-04-11
2022-04-18,393.4234313964844,395.1499938964844,409.95001220703125,372.6499938964844,395.0,65850,2022-04-18
2022-04-25,452.7132568359375,454.70001220703125,495.0,385.0,385.0,221026,2022-04-25
2022-05-02,431.0085144042969,432.8999938964844,489.8500061035156,422.6000061035156,484.75,96690,2022-05-02
2022-05-09,389.988525390625,391.70001220703125,456.5,370.25,425.0,89531,2022-05-09
2022-05-16,416.223388671875,418.04998779296875,453.95001220703125,392.25,399.95001220703125,62056,2022-05-16
2022-05-23,402.13519287109375,403.8999938964844,439.0,383.3500061035156,431.0,48986,2022-05-23
2022-05-30,408.8556823730469,410.6499938964844,424.95001220703125,396.45001220703125,408.8999938964844,31577,2022-05-30
2022-06-06,394.4190673828125,396.1499938964844,408.79998779296875,392.1000061035156,400.54998779296875,19624,2022-06-06
2022-06-13,376.7964172363281,378.45001220703125,400.0,362.5,388.0,25220,2022-06-13
2022-06-20,369.9763488769531,371.6000061035156,389.79998779296875,343.6000061035156,389.79998779296875,17569,2022-06-20
2022-06-27,378.1903076171875,379.8500061035156,399.95001220703125,373.6000061035156,388.25,19380,2022-06-27
2022-07-04,375.90032958984375,377.54998779296875,389.95001220703125,365.0,372.3999938964844,30423,2022-07-04
2022-07-11,374.4068603515625,376.04998779296875,389.79998779296875,370.04998779296875,389.79998779296875,17952,2022-07-11
2022-07-18,386.35443115234375,388.04998779296875,408.79998779296875,366.1000061035156,366.1000061035156,23217,2022-07-18
2022-07-25,390.486328125,392.20001220703125,399.8999938964844,368.3500061035156,383.3500061035156,22527,2022-07-25
2022-08-01,398.0531311035156,399.79998779296875,409.54998779296875,387.1499938964844,387.1499938964844,25620,2022-08-01
2022-08-08,381.12738037109375,382.79998779296875,419.95001220703125,381.25,419.95001220703125,40247,2022-08-08
2022-08-15,390.0382995605469,391.75,398.0,380.1499938964844,382.79998779296875,35463,2022-08-15
2022-08-22,370.57373046875,372.20001220703125,393.0,366.29998779296875,393.0,25896,2022-08-22
2022-08-29,387.8976745605469,389.6000061035156,409.8999938964844,370.8500061035156,372.20001220703125,93933,2022-08-29
2022-09-05,402.3343200683594,404.1000061035156,412.0,378.45001220703125,397.3999938964844,53268,2022-09-05
2022-09-12,400.8906555175781,402.6499938964844,445.5,401.04998779296875,411.29998779296875,109703,2022-09-12
2022-09-19,394.8670959472656,396.6000061035156,450.0,395.0,409.70001220703125,117896,2022-09-19
2022-09-26,408.2208557128906,409.0,414.79998779296875,376.1000061035156,403.8500061035156,53607,2022-09-26
2022-10-03,392.45098876953125,393.20001220703125,419.0,390.1000061035156,419.0,40225,2022-10-03
2022-10-10,380.5736389160156,381.29998779296875,408.0,375.0,408.0,37433,2022-10-10
2022-10-17,383.4681396484375,384.20001220703125,397.0,380.04998779296875,397.0,14811,2022-10-17
2022-10-24,389.35687255859375,390.1000061035156,424.95001220703125,382.0,394.75,53172,2022-10-24
2022-10-31,374.3355407714844,375.04998779296875,404.6000061035156,370.04998779296875,404.6000061035156,41343,2022-10-31
2022-11-07,345.3907775878906,346.04998779296875,390.0,345.0,390.0,91388,2022-11-07
2022-11-14,320.7877502441406,321.3999938964844,344.95001220703125,291.0,339.0,176050,2022-11-14
2022-11-21,310.5572509765625,311.1499938964844,323.8999938964844,303.8500061035156,319.75,24730,2022-11-21
2022-11-28,312.95269775390625,313.54998779296875,319.95001220703125,304.5,312.0,14846,2022-11-28
2022-12-05,312.7031555175781,313.29998779296875,338.79998779296875,310.04998779296875,315.75,30666,2022-12-05
2022-12-12,310.3077392578125,310.8999938964844,326.95001220703125,308.5,315.0,25370,2022-12-12
2022-12-19,278.5683288574219,279.1000061035156,321.0,272.04998779296875,312.0,22812,2022-12-19
2022-12-26,287.6510009765625,288.20001220703125,314.8500061035156,278.04998779296875,288.20001220703125,49601,2022-12-26
2023-01-02,300.0273742675781,300.6000061035156,304.3999938964844,287.04998779296875,294.8999938964844,19494,2023-01-02
2023-01-09,309.8586120605469,310.45001220703125,334.0,295.04998779296875,311.8500061035156,45519,2023-01-09
2023-01-16,299.6281433105469,300.20001220703125,316.0,299.54998779296875,305.0,29543,2023-01-16
2023-01-23,304.5686950683594,305.1499938964844,314.95001220703125,294.0,309.79998779296875,19946,2023-01-23
2023-01-30,296.6837463378906,297.25,339.0,293.0,332.6000061035156,51267,2023-01-30
2023-02-06,317.2944030761719,317.8999938964844,320.0,280.0,300.79998779296875,32466,2023-02-06
2023-02-13,350.88031005859375,351.54998779296875,361.0,320.0,320.0,63982,2023-02-13
2023-02-20,315.2483215332031,315.8500061035156,353.20001220703125,308.0,346.0,22792,2023-02-20
2023-02-27,307.0140380859375,307.6000061035156,327.75,303.6000061035156,310.0,13018,2023-02-27
2023-03-06,306.36529541015625,306.95001220703125,322.95001220703125,305.0,307.70001220703125,18856,2023-03-06
2023-03-13,316.1466064453125,316.75,317.95001220703125,293.0,314.70001220703125,45289,2023-03-13
2023-03-20,302.572509765625,303.1499938964844,321.75,295.1499938964844,306.1499938964844,41766,2023-03-20
2023-03-27,309.259765625,309.8500061035156,314.95001220703125,282.3500061035156,308.0,104542,2023-03-27
2023-04-03,317.1446838378906,317.75,327.3999938964844,308.1000061035156,319.3999938964844,32974,2023-04-03
2023-04-10,323.0833740234375,323.70001220703125,335.0,305.1000061035156,318.95001220703125,60813,2023-04-10
2023-04-17,324.8300476074219,325.45001220703125,334.95001220703125,318.45001220703125,329.6499938964844,95664,2023-04-17
2023-04-24,318.5919494628906,319.20001220703125,329.6000061035156,314.29998779296875,320.45001220703125,26888,2023-04-24
2023-05-01,314.30010986328125,314.8999938964844,328.95001220703125,310.0,319.20001220703125,28239,2023-05-01
2023-05-08,306.6647033691406,307.25,317.8999938964844,306.0,314.70001220703125,25162,2023-05-08
2023-05-15,294.4879150390625,295.04998779296875,317.0,293.1000061035156,314.95001220703125,34773,2023-05-15
2023-05-22,293.0906066894531,293.6499938964844,303.0,288.0,299.0,34863,2023-05-22
2023-05-29,280.7641296386719,281.29998779296875,294.3999938964844,279.45001220703125,290.3500061035156,39091,2023-05-29
2023-06-05,274.5260314941406,275.04998779296875,289.95001220703125,269.0,289.95001220703125,64183,2023-06-05
2023-06-12,244.13404846191406,244.60000610351562,275.8999938964844,221.5500030517578,274.54998779296875,389960,2023-06-12
2023-06-19,243.08604431152344,243.5500030517578,249.75,238.60000610351562,246.89999389648438,70514,2023-06-19
2023-06-26,279.5664367675781,280.1000061035156,289.5,240.0,247.1999969482422,212662,2023-06-26
2023-07-03,271.73138427734375,272.25,284.95001220703125,265.04998779296875,282.20001220703125,45096,2023-07-03
2023-07-10,271.43194580078125,271.95001220703125,285.0,266.0,270.54998779296875,41347,2023-07-10
2023-07-17,270.6334533691406,271.1499938964844,274.95001220703125,267.6499938964844,271.95001220703125,24567,2023-07-17
2023-07-24,260.10357666015625,260.6000061035156,274.70001220703125,255.0,265.25,44042,2023-07-24
2023-07-31,289.9964904785156,290.54998779296875,294.79998779296875,255.0,260.6000061035156,95103,2023-07-31
2023-08-07,364.8536376953125,365.54998779296875,398.0,295.0,298.6000061035156,570440,2023-08-07
2023-08-14,412.4128723144531,413.20001220703125,414.3500061035156,345.0,374.95001220703125,239493,2023-08-14
2023-08-21,422.1443176269531,422.95001220703125,434.8999938964844,397.0,424.0,251872,2023-08-21
2023-08-28,490.0646667480469,491.0,497.0,420.3500061035156,425.0,167263,2023-08-28
2023-09-04,533.2821655273438,534.2999877929688,589.0,501.0,501.0,244045,2023-09-04
2023-09-11,545.4589233398438,546.5,558.2000122070312,482.0,525.0,150983,2023-09-11
2023-09-18,534.8292236328125,535.8499755859375,559.25,517.5499877929688,546.5,40500,2023-09-18
2023-09-25,631.75,631.75,631.75,525.0499877929688,535.9000244140625,59216,2023-09-25
2023-10-02,655.0999755859375,655.0999755859375,683.9500122070312,615.0,631.75,224532,2023-10-02
2023-10-09,628.5,628.5,664.9500122070312,609.4000244140625,664.0,66205,2023-10-09
2023-10-16,601.25,601.25,647.0,584.2000122070312,628.5499877929688,46794,2023-10-16
2023-10-23,542.6500244140625,542.6500244140625,612.9500122070312,515.5499877929688,612.9500122070312,117342,2023-10-23
2023-10-30,603.0999755859375,603.0999755859375,634.9500122070312,558.0499877929688,563.5,96271,2023-10-30
2023-11-06,628.7999877929688,628.7999877929688,652.9500122070312,603.0,622.0,56827,2023-11-06
2023-11-13,593.0999755859375,593.0999755859375,639.7999877929688,573.0999755859375,639.7000122070312,41030,2023-11-13
2023-11-20,568.3499755859375,568.3499755859375,599.9500122070312,560.2000122070312,595.0,28197,2023-11-20
2023-11-27,600.9000244140625,600.9000244140625,600.9000244140625,540.0,568.3499755859375,38418,2023-11-27
2023-12-04,596.7000122070312,596.7000122070312,630.9000244140625,590.0499877929688,630.9000244140625,40662,2023-12-04
2023-12-11,592.7000122070312,592.7000122070312,626.5,582.0,597.0,48642,2023-12-11
2023-12-18,595.3499755859375,595.3499755859375,655.0,585.3499755859375,599.9500122070312,147412,2023-12-18
2023-12-25,664.75,664.75,684.9500122070312,595.3499755859375,595.3499755859375,114851,2023-12-25
2024-01-01,721.4000244140625,721.4000244140625,733.0,657.7999877929688,668.9500122070312,175863,2024-01-01
2024-01-08,714.5499877929688,714.5499877929688,745.4500122070312,686.0,725.0,63447,2024-01-08
2024-01-15,694.6500244140625,694.6500244140625,734.4500122070312,684.0,714.5499877929688,35647,2024-01-15
2024-01-22,726.2000122070312,726.2000122070312,731.0499877929688,663.0,694.6500244140625,51939,2024-01-22
2024-01-29,701.7999877929688,701.7999877929688,750.0999755859375,699.6500244140625,736.0,65793,2024-01-29
2024-02-05,745.75,745.75,810.0,685.5499877929688,719.9500122070312,202022,2024-02-05
2024-02-12,708.5,708.5,765.75,657.1500244140625,745.75,108098,2024-02-12
2024-02-19,770.4500122070312,770.4500122070312,791.4500122070312,710.0,710.0,100043,2024-02-19
2024-02-26,770.0999755859375,770.0999755859375,815.0,752.7999877929688,806.0,75071,2024-02-26
2024-03-04,777.8499755859375,777.8499755859375,805.0,765.4000244140625,774.0999755859375,29271,2024-03-04
2024-03-11,767.9000244140625,767.9000244140625,786.0,670.3499755859375,785.6500244140625,51226,2024-03-11
2024-03-18,858.2999877929688,858.2999877929688,914.0,767.9000244140625,767.9000244140625,311140,2024-03-18
2024-03-25,836.2999877929688,836.2999877929688,865.7999877929688,814.7999877929688,858.2999877929688,30726,2024-03-25
2024-04-01,918.6500244140625,918.6500244140625,940.0,831.0,840.5,153676,2024-04-01
2024-04-08,1122.0999755859375,1122.0999755859375,1142.550048828125,925.0,932.4500122070312,282231,2024-04-08
2024-04-15,1025.050048828125,1025.050048828125,1189.0,1018.0,1119.949951171875,188294,2024-04-15
2024-04-22,1133.449951171875,1133.449951171875,1166.800048828125,1003.8499755859375,1025.0,236586,2024-04-22
2024-04-29,1151.550048828125,1151.550048828125,1234.0,1131.949951171875,1143.9000244140625,212512,2024-04-29
2024-05-06,1139.1500244140625,1139.1500244140625,1249.949951171875,1073.300048828125,1154.0,146211,2024-05-06
2024-05-13,1401.300048828125,1401.300048828125,1401.300048828125,1101.0999755859375,1156.25,368308,2024-05-13
2024-05-20,1294.800048828125,1294.800048828125,1454.050048828125,1283.300048828125,1334.5999755859375,224055,2024-05-20
2024-05-27,1241.449951171875,1241.449951171875,1307.0,1232.0,1294.800048828125,80121,2024-05-27
2024-06-03,1269.75,1269.75,1312.0,1121.0,1250.050048828125,106916,2024-06-03
2024-06-10,1245.4000244140625,1245.4000244140625,1299.949951171875,1233.0999755859375,1269.75,40589,2024-06-10
2024-06-17,1224.25,1224.25,1267.8499755859375,1195.199951171875,1249.550048828125,51163,2024-06-17
2024-06-24,1374.5999755859375,1374.5999755859375,1420.0,1217.4000244140625,1230.0,290788,2024-06-24
2024-07-01,1379.300048828125,1379.300048828125,1409.8499755859375,1319.8499755859375,1382.800048828125,97835,2024-07-01
2024-07-08,1351.5,1351.5,1408.0,1314.050048828125,1394.949951171875,105225,2024-07-08
2024-07-15,1355.199951171875,1355.199951171875,1440.0,1280.050048828125,1357.5,199056,2024-07-15
2024-07-22,1306.949951171875,1306.949951171875,1427.949951171875,1255.0999755859375,1401.5999755859375,175697,2024-07-22
2024-07-29,1260.4000244140625,1260.4000244140625,1314.800048828125,1250.0999755859375,1310.0,57823,2024-07-29
2024-08-05,1206.699951171875,1206.699951171875,1259.9000244140625,1189.25,1200.0999755859375,54884,2024-08-05
2024-08-12,1286.9000244140625,1286.9000244140625,1360.0,1199.449951171875,1206.699951171875,131786,2024-08-12
2024-08-19,1361.300048828125,1361.300048828125,1397.6500244140625,1270.0,1270.0,214229,2024-08-19
2024-08-26,1331.949951171875,1331.949951171875,1419.949951171875,1265.0,1390.0,126209,2024-08-26
2024-09-02,1527.75,1527.75,1544.8499755859375,1298.0,1348.0,997743,2024-09-02
2024-09-09,1698.449951171875,1698.449951171875,1740.0,1567.0,1602.949951171875,1233831,2024-09-09
2024-09-16,1714.300048828125,1714.300048828125,1768.050048828125,1607.1500244140625,1698.0,494209,2024-09-16
2024-09-23,1622.5,1622.5,1774.449951171875,1602.449951171875,1714.300048828125,454419,2024-09-23
2024-09-30,1617.3499755859375,1617.3499755859375,1698.449951171875,1591.050048828125,1625.0,264474,2024-09-30
2024-10-07,1748.75,1748.75,1824.0,1530.050048828125,1629.949951171875,500522,2024-10-07
2024-10-14,1791.1500244140625,1791.1500244140625,1870.199951171875,1710.0999755859375,1748.75,346963,2024-10-14
2024-10-21,1733.8499755859375,1733.8499755859375,1927.0,1700.0,1809.949951171875,380289,2024-10-21
2024-10-28,1795.550048828125,1795.550048828125,1821.0,1690.0,1735.0,225262,2024-10-28
2024-11-04,1694.0,1694.0,1804.949951171875,1690.0,1804.949951171875,145840,2024-11-04
2024-11-11,1643.8499755859375,1643.8499755859375,1760.0,1565.0,1690.0,170552,2024-11-11
2024-11-18,1536.300048828125,1536.300048828125,1650.9000244140625,1525.050048828125,1650.9000244140625,93100,2024-11-18
2024-11-25,1505.199951171875,1505.199951171875,1599.949951171875,1488.0,1536.300048828125,103467,2024-11-25
2024-12-02,1598.0999755859375,1598.0999755859375,1625.0,1489.550048828125,1500.0999755859375,122216,2024-12-02
2024-12-09,1535.800048828125,1535.800048828125,1703.050048828125,1506.949951171875,1599.949951171875,143830,2024-12-09
2024-12-16,1530.9000244140625,1530.9000244140625,1604.949951171875,1508.0,1574.449951171875,79863,2024-12-16
2024-12-23,1524.1500244140625,1524.1500244140625,1549.949951171875,1489.5999755859375,1549.949951171875,47830,2024-12-23
2024-12-30,1416.449951171875,1416.449951171875,1550.050048828125,1391.0999755859375,1523.0,111704,2024-12-30
2025-01-06,1472.800048828125,1472.800048828125,1549.949951171875,1345.0,1440.0,114014,2025-01-06
2025-01-13,1648.25,1648.25,1685.25,1380.0999755859375,1415.550048828125,104661,2025-01-13
2025-01-20,1673.3499755859375,1673.3499755859375,1739.949951171875,1576.0999755859375,1650.0,86466,2025-01-20
2025-01-27,1649.199951171875,1649.199951171875,1695.0,1553.4000244140625,1679.8499755859375,53593,2025-01-27
2025-02-03,1763.699951171875,1763.699951171875,1895.0,1625.0,1625.0,242630,2025-02-03
2025-02-10,1628.0999755859375,1628.0999755859375,1839.0,1572.0,1810.0,135764,2025-02-10
2025-02-17,1541.300048828125,1541.300048828125,1669.0,1520.0,1669.0,50449,2025-02-17
2025-02-24,1402.699951171875,1402.699951171875,1569.949951171875,1365.800048828125,1532.5,67362,2025-02-24
2025-03-03,1411.4000244140625,1411.4000244140625,1453.800048828125,1290.0,1406.199951171875,97090,2025-03-03
2025-03-10,1348.449951171875,1348.449951171875,1431.0,1321.949951171875,1431.0,27450,2025-03-10
2025-03-17,1357.8499755859375,1357.8499755859375,1400.0,1303.0,1350.0,36070,2025-03-17
2025-03-24,1360.0999755859375,1360.0999755859375,1387.050048828125,1296.0,1357.75,70992,2025-03-24
2025-03-31,1535.1500244140625,1535.1500244140625,1649.9000244140625,1351.300048828125,1360.0999755859375,151868,2025-03-31
2025-04-07,1488.4000244140625,1488.4000244140625,1510.0,1311.0999755859375,1311.0999755859375,53140,2025-04-07
2025-04-14,1506.4000244140625,1506.4000244140625,1540.0999755859375,1451.0,1521.9000244140625,31725,2025-04-14
2025-04-21,1438.0999755859375,1438.0999755859375,1522.5,1426.9000244140625,1495.0,56593,2025-04-21
2025-04-28,1397.300048828125,1397.300048828125,1473.9000244140625,1393.0,1435.0999755859375,18349,2025-04-28
2025-05-05,1385.0,1385.0,1427.300048828125,1301.0,1390.0,23638,2025-05-05
2025-05-12,1554.0,1554.0,1610.0,1417.9000244140625,1417.9000244140625,76627,2025-05-12
2025-05-19,1453.9000244140625,1453.9000244140625,1564.9000244140625,1425.0999755859375,1564.9000244140625,50434,2025-05-19
2025-05-26,1519.5999755859375,1519.5999755859375,1559.5999755859375,1402.699951171875,1468.699951171875,82510,2025-05-26
2025-06-02,1504.5999755859375,1504.5999755859375,1557.5999755859375,1480.0,1530.0,55709,2025-06-02
2025-06-09,1455.0,1455.0,1518.0,1438.0,1505.0,33106,2025-06-09
2025-06-16,1409.699951171875,1409.699951171875,1454.699951171875,1394.4000244140625,1441.9000244140625,16271,2025-06-16
2025-06-23,1442.4000244140625,1442.4000244140625,1500.0,1390.0,1390.0,39493,2025-06-23
2025-06-30,1477.5,1477.5,1500.0,1410.0999755859375,1446.9000244140625,52483,2025-06-30
2025-07-07,1495.800048828125,1495.800048828125,1550.0,1440.0999755859375,1492.199951171875,139754,2025-07-07
2025-07-14,1556.800048828125,1556.800048828125,1573.0,1500.0,1500.0,47201,2025-07-14
