Date,Adj Close_SYNGENE.NS,Close_SYNGENE.NS,High_SYNGENE.NS,Low_SYNGENE.NS,Open_SYNGENE.NS,Volume_SYNGENE.NS,Date
2022-08-22,597.8385009765625,600.0499877929688,620.25,574.0,575.0,2765925,2022-08-22
2022-08-29,591.860595703125,594.0499877929688,615.5,590.0,600.0,1481462,2022-08-29
2022-09-05,569.742431640625,571.8499755859375,599.2999877929688,559.5,591.2999877929688,9668676,2022-09-05
2022-09-12,563.9638061523438,566.0499877929688,577.0,558.6500244140625,574.0,2420328,2022-09-12
2022-09-19,553.9508666992188,556.0,579.0,553.4000244140625,567.0,2238460,2022-09-19
2022-09-26,558.5338745117188,560.5999755859375,563.0,542.4000244140625,553.5999755859375,2367819,2022-09-26
2022-10-03,562.0209350585938,564.0999755859375,572.5,555.0,561.4500122070312,1201064,2022-10-03
2022-10-10,548.7699584960938,550.7999877929688,569.0499877929688,544.0,560.0499877929688,2054722,2022-10-10
2022-10-17,576.5173950195312,578.6500244140625,606.9500122070312,535.0999755859375,550.7999877929688,6778252,2022-10-17
2022-10-24,610.9400634765625,613.2000122070312,616.75,574.1500244140625,582.0,2067867,2022-10-24
2022-10-31,619.15966796875,621.4500122070312,648.0,609.6500244140625,617.5,3230045,2022-10-31
2022-11-07,614.3274536132812,616.5999755859375,627.9000244140625,600.1500244140625,622.0,1519943,2022-11-07
2022-11-14,598.8347778320312,601.0499877929688,634.7999877929688,597.0,618.7000122070312,3384279,2022-11-14
2022-11-21,606.5064697265625,608.75,626.6500244140625,593.25,603.4000244140625,2094882,2022-11-21
2022-11-28,600.3790283203125,602.5999755859375,614.7999877929688,593.2000122070312,609.7999877929688,1695263,2022-11-28
2022-12-05,583.2424926757812,585.4000244140625,605.5,581.0499877929688,603.1500244140625,1125425,2022-12-05
2022-12-12,575.8697509765625,578.0,594.4500122070312,570.25,585.4000244140625,1263349,2022-12-12
2022-12-19,576.7664794921875,578.9000244140625,584.4500122070312,567.2999877929688,578.0,1570246,2022-12-19
2022-12-26,583.3919067382812,585.5499877929688,592.0,563.0,578.9000244140625,2092799,2022-12-26
2023-01-02,593.9030151367188,596.0999755859375,603.25,576.0,588.5999755859375,1716270,2023-01-02
2023-01-09,615.1245727539062,617.4000244140625,626.5499877929688,591.6500244140625,598.0,2208505,2023-01-09
2023-01-16,602.9197387695312,605.1500244140625,615.7999877929688,600.2999877929688,611.5,2156125,2023-01-16
2023-01-23,564.3125610351562,566.4000244140625,609.9000244140625,562.8499755859375,602.5999755859375,1507445,2023-01-23
2023-01-30,564.6113891601562,566.7000122070312,583.4000244140625,557.0499877929688,566.4500122070312,7366289,2023-01-30
2023-02-06,564.412109375,566.5,577.25,545.0,569.0,4022447,2023-02-06
2023-02-13,565.358642578125,567.4500122070312,574.9500122070312,556.0499877929688,565.0,1433237,2023-02-13
2023-02-20,564.3623657226562,566.4500122070312,587.9500122070312,562.2000122070312,570.4000244140625,3214751,2023-02-20
2023-02-27,572.7811889648438,574.9000244140625,593.0999755859375,563.1500244140625,566.4500122070312,2220259,2023-02-27
2023-03-06,579.0579833984375,581.2000122070312,590.5,568.0499877929688,575.0999755859375,1178057,2023-03-06
2023-03-13,576.019287109375,578.1500244140625,592.8499755859375,569.6500244140625,583.4500122070312,2381856,2023-03-13
2023-03-20,573.080078125,575.2000122070312,586.0,569.75,579.1500244140625,1551176,2023-03-20
2023-03-27,592.3089599609375,594.5,601.5,571.0499877929688,575.2000122070312,1553255,2023-03-27
2023-04-03,602.4215087890625,604.6500244140625,605.5,576.5499877929688,597.5999755859375,1556005,2023-04-03
2023-04-10,613.879150390625,616.1500244140625,623.6500244140625,595.7999877929688,604.6500244140625,2394313,2023-04-10
2023-04-17,614.8256225585938,617.0999755859375,626.6500244140625,605.9000244140625,615.0,1902623,2023-04-17
2023-04-24,674.5048828125,677.0,685.7000122070312,611.2000122070312,620.2999877929688,8206265,2023-04-24
2023-05-01,692.9865112304688,695.5499877929688,706.2000122070312,677.0,677.0,4625265,2023-05-01
2023-05-08,697.0215454101562,699.5999755859375,718.9000244140625,690.5499877929688,696.4000244140625,3852731,2023-05-08
2023-05-15,698.4164428710938,701.0,709.0,682.1500244140625,699.5499877929688,2370855,2023-05-15
2023-05-22,715.403564453125,718.0499877929688,723.7999877929688,690.9500122070312,691.0,2600069,2023-05-22
2023-05-29,717.8445434570312,720.5,729.9000244140625,708.4000244140625,721.7999877929688,3005049,2023-05-29
2023-06-05,725.36669921875,728.0499877929688,746.75,718.3499755859375,722.0,2135859,2023-06-05
2023-06-12,739.6638793945312,742.4000244140625,755.9500122070312,725.6500244140625,733.0,1838069,2023-06-12
2023-06-19,724.7689208984375,727.4500122070312,752.5,717.0499877929688,742.0,1336665,2023-06-19
2023-06-26,762.2303466796875,765.0499877929688,783.0999755859375,720.7999877929688,729.9500122070312,2958811,2023-06-26
2023-07-03,759.7395629882812,762.5499877929688,769.9000244140625,738.25,765.2000122070312,2642789,2023-07-03
2023-07-10,774.4849853515625,777.3499755859375,787.0,754.5499877929688,765.0,2480860,2023-07-10
2023-07-17,774.6842651367188,777.5499877929688,791.2000122070312,763.5,779.4500122070312,2387820,2023-07-17
2023-07-24,821.8598022460938,824.9000244140625,826.9500122070312,755.5,777.0499877929688,7492820,2023-07-24
2023-07-31,807.861572265625,810.8499755859375,824.9000244140625,792.0499877929688,824.9000244140625,3216730,2023-07-31
2023-08-07,790.9241943359375,793.8499755859375,842.9000244140625,786.5499877929688,810.8499755859375,3362918,2023-08-07
2023-08-14,800.3394165039062,803.2999877929688,816.0999755859375,781.9000244140625,795.0,1921216,2023-08-14
2023-08-21,763.5255737304688,766.3499755859375,824.2000122070312,761.0,805.7999877929688,3080769,2023-08-21
2023-08-28,775.6806030273438,778.5499877929688,782.9000244140625,756.5499877929688,765.0,3454363,2023-08-28
2023-09-04,836.406005859375,839.5,860.25,775.5499877929688,780.25,5320086,2023-09-04
2023-09-11,831.4244384765625,834.5,858.6500244140625,820.0499877929688,840.0,5935116,2023-09-11
2023-09-18,768.6068115234375,771.4500122070312,829.75,762.9500122070312,826.0,4046156,2023-09-18
2023-09-25,801.186279296875,804.1500244140625,808.75,763.0499877929688,774.9000244140625,3173075,2023-09-25
2023-10-02,787.7360229492188,790.6500244140625,820.0,781.9000244140625,804.1500244140625,1643826,2023-10-02
2023-10-09,776.776611328125,779.6500244140625,803.5999755859375,775.0999755859375,780.0499877929688,1973770,2023-10-09
2023-10-16,706.6360473632812,709.25,784.7000122070312,701.5,778.0999755859375,11979008,2023-10-16
2023-10-23,679.8351440429688,682.3499755859375,709.8499755859375,671.1500244140625,702.0,6833657,2023-10-23
2023-10-30,691.043701171875,693.5999755859375,695.5999755859375,674.25,681.8499755859375,2160200,2023-10-30
2023-11-06,713.9090576171875,716.5499877929688,727.0999755859375,692.7999877929688,694.5499877929688,2765799,2023-11-06
2023-11-13,731.5438842773438,734.25,738.4000244140625,702.2999877929688,714.2000122070312,2102563,2023-11-13
2023-11-20,742.80224609375,745.5499877929688,759.5,715.5499877929688,736.0,2663280,2023-11-20
2023-11-27,743.9480590820312,746.7000122070312,764.0,738.25,745.5499877929688,4423011,2023-11-27
2023-12-04,720.4349365234375,723.0999755859375,754.0,713.1500244140625,750.5999755859375,5278360,2023-12-04
2023-12-11,699.5123901367188,702.0999755859375,723.0499877929688,681.0,723.0,7194387,2023-12-11
2023-12-18,702.5511474609375,705.1500244140625,715.0,675.5999755859375,704.0,5621203,2023-12-18
2023-12-25,698.8648071289062,701.4500122070312,714.3499755859375,695.0,705.1500244140625,4580357,2023-12-25
2024-01-01,720.93310546875,723.5999755859375,733.3499755859375,701.2999877929688,702.2999877929688,4328696,2024-01-01
2024-01-08,729.2025756835938,731.9000244140625,749.7999877929688,708.0999755859375,721.25,4741705,2024-01-08
2024-01-15,693.4348754882812,696.0,739.0,684.2999877929688,734.0,8078641,2024-01-15
2024-01-22,682.7742919921875,685.2999877929688,699.75,680.0,696.0,3851809,2024-01-22
2024-01-29,741.3078002929688,744.0499877929688,756.4000244140625,662.5,662.5,9440167,2024-01-29
2024-02-05,745.5421142578125,748.2999877929688,773.0,722.4500122070312,742.0,4566737,2024-02-05
2024-02-12,761.8817138671875,764.7000122070312,774.0,733.4500122070312,755.9500122070312,2981110,2024-02-12
2024-02-19,741.7561645507812,744.5,772.9500122070312,738.7000122070312,770.0,1728259,2024-02-19
2024-02-26,702.9496459960938,705.5499877929688,747.3499755859375,695.5499877929688,744.4500122070312,3219937,2024-02-26
2024-03-04,688.652587890625,691.2000122070312,713.75,678.5999755859375,711.25,4409020,2024-03-04
2024-03-11,671.217041015625,673.7000122070312,699.2999877929688,660.3499755859375,693.75,4640623,2024-03-11
2024-03-18,695.8758544921875,698.4500122070312,701.6500244140625,662.0499877929688,677.2000122070312,3111205,2024-03-18
2024-03-25,699.9607543945312,702.5499877929688,715.8499755859375,692.2000122070312,698.4500122070312,2135556,2024-03-25
2024-04-01,726.8114013671875,729.5,735.9500122070312,700.5,700.5,2458753,2024-04-01
2024-04-08,746.289306640625,749.0499877929688,767.0,725.0,729.0,4001550,2024-04-08
2024-04-15,711.2689208984375,713.9000244140625,749.0499877929688,696.5,749.0499877929688,2716677,2024-04-15
2024-04-22,696.0252685546875,698.5999755859375,732.7999877929688,680.0,711.5999755859375,10449478,2024-04-22
2024-04-29,677.9920043945312,680.5,701.7999877929688,674.2999877929688,691.2000122070312,3380326,2024-04-29
2024-05-06,664.1930541992188,666.6500244140625,686.9500122070312,649.25,681.0,3579730,2024-05-06
2024-05-13,688.1046142578125,690.6500244140625,694.0,660.0999755859375,666.5999755859375,4402553,2024-05-13
2024-05-20,672.36279296875,674.8499755859375,705.4000244140625,672.7000122070312,690.8499755859375,3146293,2024-05-20
2024-05-27,669.6229248046875,672.0999755859375,693.25,666.0,674.25,3126255,2024-05-27
2024-06-03,692.6378173828125,695.2000122070312,697.0,607.6500244140625,681.0,3588829,2024-06-03
2024-06-10,704.444091796875,707.0499877929688,722.7999877929688,690.3499755859375,695.5,5070250,2024-06-10
2024-06-17,710.3223876953125,712.9500122070312,722.9500122070312,702.75,707.0499877929688,4326294,2024-06-17
2024-06-24,707.38330078125,710.0,720.5,699.5,710.0999755859375,3505357,2024-06-24
2024-07-01,730.5330200195312,731.9500122070312,733.7000122070312,706.0,711.25,4504444,2024-07-01
2024-07-08,740.76318359375,742.2000122070312,750.2999877929688,713.0499877929688,730.0499877929688,7326552,2024-07-08
2024-07-15,748.6478271484375,750.0999755859375,768.9000244140625,740.0499877929688,742.2000122070312,4374524,2024-07-15
2024-07-22,781.2845458984375,782.7999877929688,820.7999877929688,732.0999755859375,749.8499755859375,8660831,2024-07-22
2024-07-29,819.1611328125,820.75,835.0,784.25,786.0,3555682,2024-07-29
2024-08-05,838.822998046875,840.4500122070312,874.5499877929688,792.3499755859375,800.0,4929200,2024-08-05
2024-08-12,829.3413696289062,830.9500122070312,839.25,806.5499877929688,833.0,2407953,2024-08-12
2024-08-19,840.9188842773438,842.5499877929688,850.0,818.5499877929688,830.9500122070312,2558498,2024-08-19
2024-08-26,867.0681762695312,868.75,879.0,823.75,845.0,5088201,2024-08-26
2024-09-02,897.9083862304688,899.6500244140625,924.0,854.0499877929688,871.9500122070312,9317663,2024-09-02
2024-09-09,922.0615234375,923.8499755859375,938.0,885.5999755859375,901.4500122070312,4194733,2024-09-09
2024-09-16,908.088623046875,909.8499755859375,945.25,885.1500244140625,925.0,3299497,2024-09-16
2024-09-23,882.4384155273438,884.1500244140625,917.4000244140625,865.5499877929688,909.8499755859375,3959548,2024-09-23
2024-09-30,864.0241088867188,865.7000122070312,911.9500122070312,862.5499877929688,884.25,3877685,2024-09-30
2024-10-07,878.1966552734375,879.9000244140625,901.7999877929688,851.0499877929688,865.0,2303587,2024-10-07
2024-10-14,875.7014770507812,877.4000244140625,896.2000122070312,870.2999877929688,884.9500122070312,1573431,2024-10-14
2024-10-21,873.1563720703125,874.8499755859375,895.0,828.6500244140625,874.0,6649294,2024-10-21
2024-10-28,859.6824951171875,861.3499755859375,884.3499755859375,839.0,870.5499877929688,4986329,2024-10-28
2024-11-04,896.710693359375,898.4500122070312,920.0,850.0,863.5499877929688,4247689,2024-11-04
2024-11-11,859.9320068359375,861.5999755859375,904.7999877929688,852.0,899.7999877929688,1692238,2024-11-11
2024-11-18,867.6171264648438,869.2999877929688,870.9000244140625,835.1500244140625,861.5999755859375,991442,2024-11-18
2024-11-25,938.9786987304688,940.7999877929688,943.5499877929688,870.2000122070312,875.5,4929858,2024-11-25
2024-12-02,917.9195556640625,919.7000122070312,960.5999755859375,917.4500122070312,938.9000244140625,4653971,2024-12-02
2024-12-09,866.3196411132812,868.0,917.9500122070312,852.0,900.0,9692585,2024-12-09
2024-12-16,842.3660888671875,844.0,876.7999877929688,840.0,868.0,2056117,2024-12-16
2024-12-23,848.7037963867188,850.3499755859375,857.3499755859375,831.0,844.0,1496212,2024-12-23
2024-12-30,855.1912231445312,856.8499755859375,882.4000244140625,846.4000244140625,850.5,2647515,2024-12-30
2025-01-06,858.135498046875,859.7999877929688,895.75,842.1500244140625,860.0,3297080,2025-01-06
2025-01-13,817.9634399414062,819.5499877929688,856.1500244140625,802.7999877929688,855.0,4116882,2025-01-13
2025-01-20,794.5587768554688,796.0999755859375,862.3499755859375,774.0,817.5499877929688,7090045,2025-01-20
2025-01-27,737.8687744140625,739.2999877929688,791.8499755859375,700.0,791.8499755859375,3063205,2025-01-27
2025-02-03,743.4080200195312,744.8499755859375,761.4000244140625,730.0,740.0,4150866,2025-02-03
2025-02-10,689.0135498046875,690.3499755859375,745.5999755859375,684.9000244140625,744.8499755859375,2016678,2025-02-10
2025-02-17,712.3682250976562,713.75,726.0,677.2999877929688,685.6500244140625,6936413,2025-02-17
2025-02-24,651.1370239257812,652.4000244140625,711.1500244140625,649.1500244140625,701.0,2845134,2025-02-24
2025-03-03,678.3342895507812,679.6500244140625,693.7999877929688,636.2999877929688,648.0999755859375,2535457,2025-03-03
2025-03-10,664.9103393554688,666.2000122070312,697.0,663.2000122070312,677.0,1714661,2025-03-10
2025-03-17,714.6138916015625,716.0,718.9500122070312,663.9000244140625,670.0,4458531,2025-03-17
2025-03-24,724.794189453125,726.2000122070312,744.5499877929688,708.1500244140625,715.0999755859375,3249367,2025-03-24
2025-03-31,723.2471923828125,724.6500244140625,760.0,700.9500122070312,726.2000122070312,4317391,2025-03-31
2025-04-07,700.4413452148438,701.7999877929688,713.5999755859375,652.2000122070312,663.0499877929688,2158883,2025-04-07
2025-04-14,725.5925903320312,727.0,738.9500122070312,703.0999755859375,712.0,1380937,2025-04-14
2025-04-21,628.8801879882812,630.0999755859375,754.8499755859375,628.0,731.9000244140625,26011813,2025-04-21
2025-04-28,624.5386352539062,625.75,640.5,612.25,630.0999755859375,12465132,2025-04-28
2025-05-05,612.9111328125,614.0999755859375,634.7999877929688,599.5499877929688,630.0,5717974,2025-05-05
2025-05-12,644.1505737304688,645.4000244140625,649.7000122070312,612.4000244140625,616.0999755859375,5111752,2025-05-12
2025-05-19,636.016357421875,637.25,649.0,627.2999877929688,645.4000244140625,2500317,2025-05-19
2025-05-26,645.29833984375,646.5499877929688,657.2999877929688,636.5,637.2999877929688,5586994,2025-05-26
2025-06-02,644.79931640625,646.0499877929688,654.4000244140625,638.5,642.0499877929688,1651393,2025-06-02
2025-06-09,651.8356323242188,653.0999755859375,671.0,646.0499877929688,646.0499877929688,5108812,2025-06-09
2025-06-16,629.9780883789062,631.2000122070312,663.4000244140625,624.3499755859375,661.0,3546843,2025-06-16
2025-06-23,641.4059448242188,642.6500244140625,653.7999877929688,627.4500122070312,632.0,5585793,2025-06-23
2025-06-30,644.2000122070312,644.2000122070312,649.4500122070312,633.2999877929688,646.4000244140625,2207064,2025-06-30
2025-07-07,626.1500244140625,626.1500244140625,646.0,621.3499755859375,639.0,3999342,2025-07-07
2025-07-14,655.3499755859375,655.3499755859375,659.9000244140625,620.7000122070312,625.0,3459504,2025-07-14
