Date,Adj Close_TOTAL.NS,Close_TOTAL.NS,High_TOTAL.NS,Low_TOTAL.NS,Open_TOTAL.NS,Volume_TOTAL.NS,Date
2021-02-22,54.11711120605469,55.5,59.79999923706055,47.95000076293945,59.79999923706055,433905,2021-02-22
2021-03-01,49.92425537109375,51.20000076293945,60.79999923706055,50.79999923706055,58.25,157320,2021-03-01
2021-03-08,46.80398941040039,48.0,52.20000076293945,47.400001525878906,51.04999923706055,150559,2021-03-08
2021-03-15,43.73247528076172,44.849998474121094,49.349998474121094,44.349998474121094,48.0,196528,2021-03-15
2021-03-22,42.36735916137695,43.45000076293945,47.599998474121094,43.099998474121094,44.5,119416,2021-03-22
2021-03-29,42.51362228393555,43.599998474121094,45.599998474121094,41.599998474121094,43.45000076293945,42697,2021-03-29
2021-04-05,44.561302185058594,45.70000076293945,47.45000076293945,41.20000076293945,43.650001525878906,83564,2021-04-05
2021-04-12,41.14850616455078,42.20000076293945,46.900001525878906,41.29999923706055,44.400001525878906,115774,2021-04-12
2021-04-19,40.709716796875,41.75,44.0,39.20000076293945,43.04999923706055,104302,2021-04-19
2021-04-26,39.5883674621582,40.599998474121094,48.95000076293945,39.849998474121094,43.95000076293945,414936,2021-04-26
2021-05-03,40.22217559814453,41.25,44.79999923706055,39.20000076293945,42.900001525878906,242028,2021-05-03
2021-05-10,43.19618225097656,44.29999923706055,45.25,40.04999923706055,41.79999923706055,161512,2021-05-10
2021-05-17,41.977325439453125,43.04999923706055,47.400001525878906,42.349998474121094,46.400001525878906,222360,2021-05-17
2021-05-24,41.6848030090332,42.75,44.95000076293945,41.5,43.04999923706055,99560,2021-05-24
2021-05-31,40.90473556518555,41.95000076293945,44.45000076293945,41.25,43.45000076293945,101351,2021-05-31
2021-06-07,51.63064956665039,52.95000076293945,59.400001525878906,41.900001525878906,41.900001525878906,1204053,2021-06-07
2021-06-14,46.60897445678711,47.79999923706055,54.150001525878906,46.04999923706055,53.900001525878906,178559,2021-06-14
2021-06-21,48.07159423828125,49.29999923706055,53.79999923706055,38.54999923706055,49.25,192990,2021-06-21
2021-06-28,49.09543228149414,50.349998474121094,53.79999923706055,48.0,50.400001525878906,284228,2021-06-28
2021-07-05,47.047760009765625,48.25,51.349998474121094,48.099998474121094,49.849998474121094,102897,2021-07-05
2021-07-12,56.26229476928711,57.70000076293945,57.95000076293945,47.0,50.70000076293945,878881,2021-07-12
2021-07-19,58.55373764038086,60.04999923706055,73.6500015258789,54.099998474121094,54.5,2793704,2021-07-19
2021-07-26,56.31105041503906,57.75,64.80000305175781,56.45000076293945,60.650001525878906,297901,2021-07-26
2021-08-02,56.944854736328125,58.400001525878906,65.5,56.650001525878906,60.849998474121094,389378,2021-08-02
2021-08-09,53.8245849609375,55.20000076293945,65.4000015258789,52.54999923706055,59.849998474121094,411837,2021-08-09
2021-08-16,49.09543228149414,50.349998474121094,56.70000076293945,49.150001525878906,55.20000076293945,68010,2021-08-16
2021-08-23,47.486549377441406,48.70000076293945,53.900001525878906,45.5,53.900001525878906,128163,2021-08-23
2021-08-30,49.09543228149414,50.349998474121094,54.849998474121094,49.0,50.0,152000,2021-08-30
2021-09-06,51.77690887451172,53.099998474121094,56.849998474121094,49.150001525878906,50.25,321249,2021-09-06
2021-09-13,53.67832565307617,55.04999923706055,60.400001525878906,52.54999923706055,54.0,322190,2021-09-13
2021-09-20,51.7281608581543,53.04999923706055,55.849998474121094,51.0,55.79999923706055,82736,2021-09-20
2021-09-27,50.21677780151367,51.5,55.900001525878906,49.599998474121094,54.45000076293945,162250,2021-09-27
2021-10-04,50.36304473876953,51.650001525878906,54.900001525878906,51.099998474121094,54.900001525878906,138773,2021-10-04
2021-10-11,51.77690887451172,53.099998474121094,54.95000076293945,51.5,52.349998474121094,94651,2021-10-11
2021-10-18,47.486549377441406,48.70000076293945,53.900001525878906,48.20000076293945,53.900001525878906,132479,2021-10-18
2021-10-25,45.00008773803711,46.150001525878906,48.849998474121094,43.650001525878906,48.400001525878906,101919,2021-10-25
2021-11-01,53.970848083496094,55.349998474121094,56.599998474121094,45.0,45.0,239062,2021-11-01
2021-11-08,51.14310836791992,52.45000076293945,56.849998474121094,52.099998474121094,56.849998474121094,88923,2021-11-08
2021-11-15,51.3381233215332,52.650001525878906,54.45000076293945,51.0,52.45000076293945,44902,2021-11-15
2021-11-22,52.41071701049805,53.75,59.0,50.45000076293945,52.650001525878906,351361,2021-11-22
2021-11-29,52.96953201293945,53.54999923706055,55.5,50.79999923706055,53.150001525878906,94125,2021-11-29
2021-12-06,61.1795654296875,61.849998474121094,63.900001525878906,51.0,54.650001525878906,671489,2021-12-06
2021-12-13,89.617919921875,90.5999984741211,106.5,63.0,63.0,5035818,2021-12-13
2021-12-20,85.85912322998047,86.80000305175781,94.44999694824219,81.55000305175781,89.0,575153,2021-12-20
2021-12-27,87.78797912597656,88.75,93.1500015258789,81.0,88.0,338793,2021-12-27
2022-01-03,88.28256225585938,89.25,90.8499984741211,83.0,90.8499984741211,195419,2022-01-03
2022-01-10,89.32118225097656,90.30000305175781,92.94999694824219,84.25,92.6500015258789,283323,2022-01-10
2022-01-17,86.94719696044922,87.9000015258789,93.0,85.19999694824219,89.94999694824219,205637,2022-01-17
2022-01-24,81.60572814941406,82.5,87.44999694824219,78.0,86.5,75387,2022-01-24
2022-01-31,88.18364715576172,89.1500015258789,89.1500015258789,77.1500015258789,80.8499984741211,258468,2022-01-31
2022-02-07,88.77713775634766,89.75,98.25,88.0999984741211,89.1500015258789,230534,2022-02-07
2022-02-14,82.64435577392578,83.55000305175781,90.0,75.75,90.0,165223,2022-02-14
2022-02-21,73.09895324707031,73.9000015258789,87.69999694824219,69.5999984741211,84.8499984741211,89382,2022-02-21
2022-02-28,69.1423110961914,69.9000015258789,74.0,69.05000305175781,72.9000015258789,37875,2022-02-28
2022-03-07,70.87333679199219,71.6500015258789,74.19999694824219,64.1500015258789,69.9000015258789,84784,2022-03-07
2022-03-14,69.78526306152344,70.55000305175781,75.0999984741211,69.0999984741211,75.0999984741211,54966,2022-03-14
2022-03-21,74.13756561279297,74.94999694824219,74.94999694824219,63.70000076293945,70.55000305175781,148344,2022-03-21
2022-03-28,67.9058609008789,68.6500015258789,78.6500015258789,67.75,78.6500015258789,230911,2022-03-28
2022-04-04,79.4790267944336,80.3499984741211,86.8499984741211,67.5999984741211,69.8499984741211,156843,2022-04-04
2022-04-11,76.5610122680664,77.4000015258789,82.0,75.0,82.0,51723,2022-04-11
2022-04-18,76.95668029785156,77.80000305175781,83.0,73.05000305175781,77.4000015258789,164251,2022-04-18
2022-04-25,69.19176483154297,69.94999694824219,78.55000305175781,68.0,75.05000305175781,156943,2022-04-25
2022-05-02,65.38349914550781,66.0999984741211,72.19999694824219,64.4000015258789,71.0,63986,2022-05-02
2022-05-09,60.882816314697266,61.54999923706055,72.44999694824219,58.5,65.05000305175781,57109,2022-05-09
2022-05-16,60.8333625793457,61.5,65.5,59.20000076293945,61.54999923706055,52775,2022-05-16
2022-05-23,56.03593444824219,56.650001525878906,64.9000015258789,53.25,64.9000015258789,84619,2022-05-23
2022-05-30,63.45463562011719,64.1500015258789,68.0,56.04999923706055,57.0,91811,2022-05-30
2022-06-06,58.36045837402344,59.0,69.0,58.54999923706055,69.0,72048,2022-06-06
2022-06-13,57.766963958740234,58.400001525878906,62.5,53.20000076293945,59.0,124096,2022-06-13
2022-06-20,57.27238845825195,57.900001525878906,61.79999923706055,52.20000076293945,56.849998474121094,30271,2022-06-20
2022-06-27,61.426856994628906,62.099998474121094,69.44999694824219,56.70000076293945,61.0,296143,2022-06-27
2022-07-04,61.52577209472656,62.20000076293945,72.4000015258789,61.5,62.0,249626,2022-07-04
2022-07-11,67.21343994140625,67.94999694824219,69.69999694824219,61.0,66.0,153393,2022-07-11
2022-07-18,80.22090148925781,81.0999984741211,82.5,68.19999694824219,69.3499984741211,403903,2022-07-18
2022-07-25,77.99529266357422,78.8499984741211,86.4000015258789,78.3499984741211,81.0999984741211,202455,2022-07-25
2022-08-01,82.14976501464844,83.05000305175781,93.0999984741211,78.0999984741211,80.55000305175781,337211,2022-08-01
2022-08-08,80.12198638916016,81.0,85.5,80.0,85.5,99879,2022-08-08
2022-08-15,83.9797134399414,84.9000015258789,92.5,80.3499984741211,81.0,491637,2022-08-15
2022-08-22,117.51225280761719,118.80000305175781,128.8000030517578,75.5999984741211,86.5,3428195,2022-08-22
2022-08-29,110.14299774169922,111.3499984741211,124.80000305175781,110.0,112.8499984741211,727124,2022-08-29
2022-09-05,136.00955200195312,137.5,138.10000610351562,103.0,114.9000015258789,1505169,2022-09-05
2022-09-12,166.97027587890625,168.8000030517578,169.25,139.64999389648438,143.0,2844561,2022-09-12
2022-09-19,181.01634216308594,183.0,195.35000610351562,166.0,175.0,1600449,2022-09-19
2022-09-26,166.27786254882812,168.10000610351562,179.0,156.9499969482422,176.10000610351562,615802,2022-09-26
2022-10-03,161.13421630859375,162.89999389648438,173.5500030517578,155.10000610351562,171.5,326337,2022-10-03
2022-10-10,166.82188415527344,168.64999389648438,172.0,156.0,156.0,337475,2022-10-10
2022-10-17,185.22027587890625,187.25,202.5500030517578,168.5,172.64999389648438,1081108,2022-10-17
2022-10-24,179.68096923828125,181.64999389648438,197.0,181.0,195.0,240393,2022-10-24
2022-10-31,182.9451904296875,184.9499969482422,201.3000030517578,175.14999389648438,184.85000610351562,528472,2022-10-31
2022-11-07,180.47230529785156,182.4499969482422,197.0,180.0500030517578,184.5,282919,2022-11-07
2022-11-14,171.470947265625,173.35000610351562,187.0,171.39999389648438,187.0,154281,2022-11-14
2022-11-21,170.1355743408203,172.0,175.5,164.6999969482422,175.5,202036,2022-11-21
2022-11-28,168.7012939453125,170.5500030517578,177.39999389648438,167.0,175.0,95911,2022-11-28
2022-12-05,159.94723510742188,161.6999969482422,173.35000610351562,160.0,170.5500030517578,174282,2022-12-05
2022-12-12,160.046142578125,161.8000030517578,174.89999389648438,157.0,157.0,167880,2022-12-12
2022-12-19,151.53936767578125,153.1999969482422,168.39999389648438,150.64999389648438,162.0,392837,2022-12-19
2022-12-26,157.1281280517578,158.85000610351562,160.8000030517578,150.0,150.0,98322,2022-12-26
2023-01-02,154.75413513183594,156.4499969482422,165.85000610351562,155.25,159.9499969482422,87412,2023-01-02
2023-01-09,155.5949249267578,157.3000030517578,161.89999389648438,152.9499969482422,153.0,49799,2023-01-09
2023-01-16,153.8638916015625,155.5500030517578,157.3000030517578,152.6999969482422,157.3000030517578,26962,2023-01-16
2023-01-23,143.72500610351562,145.3000030517578,157.5,140.4499969482422,156.35000610351562,64369,2023-01-23
2023-01-30,135.9600830078125,137.4499969482422,155.9499969482422,129.8000030517578,145.3000030517578,131713,2023-01-30
2023-02-06,134.87200927734375,136.35000610351562,150.0,132.14999389648438,144.3000030517578,164303,2023-02-06
2023-02-13,128.0962677001953,129.5,141.0,126.69999694824219,140.9499969482422,59743,2023-02-13
2023-02-20,125.425537109375,126.80000305175781,134.0,125.3499984741211,129.5,118599,2023-02-20
2023-02-27,137.33241271972656,138.0500030517578,139.4499969482422,124.0999984741211,131.89999389648438,70918,2023-02-27
2023-03-06,131.96046447753906,132.64999389648438,144.9499969482422,126.5,144.8000030517578,96148,2023-03-06
2023-03-13,126.09114837646484,126.75,136.0,124.0,128.25,97191,2023-03-13
2023-03-20,127.38439178466797,128.0500030517578,131.9499969482422,125.1500015258789,126.5,58489,2023-03-20
2023-03-27,123.10674285888672,123.75,128.89999389648438,120.80000305175781,128.0500030517578,71672,2023-03-27
2023-04-03,135.0443572998047,135.75,139.0,124.0,124.0,33198,2023-04-03
2023-04-10,129.9708709716797,130.64999389648438,137.0,126.0,137.0,57754,2023-04-10
2023-04-17,137.630859375,138.35000610351562,158.10000610351562,129.8000030517578,130.64999389648438,336133,2023-04-17
2023-04-24,137.97901916503906,138.6999969482422,144.85000610351562,138.0500030517578,142.0,61529,2023-04-24
2023-05-01,137.13345336914062,137.85000610351562,154.0,135.8000030517578,138.6999969482422,87861,2023-05-01
2023-05-08,131.81126403808594,132.5,141.0,130.85000610351562,141.0,61894,2023-05-08
2023-05-15,130.667236328125,131.35000610351562,138.0,128.0,132.39999389648438,88636,2023-05-15
2023-05-22,144.64419555664062,145.39999389648438,153.0,128.5500030517578,130.1999969482422,362205,2023-05-22
2023-05-29,140.81422424316406,141.5500030517578,150.8000030517578,134.4499969482422,147.89999389648438,509274,2023-05-29
2023-06-05,157.97454833984375,158.8000030517578,165.5,139.8000030517578,144.5,592679,2023-06-05
2023-06-12,153.3487091064453,154.14999389648438,186.60000610351562,153.5500030517578,161.8000030517578,1073397,2023-06-12
2023-06-19,148.22549438476562,149.0,157.0,146.3000030517578,154.1999969482422,68135,2023-06-19
2023-06-26,149.66795349121094,150.4499969482422,161.0,147.0,147.0,68854,2023-06-26
2023-07-03,149.468994140625,150.25,157.0,147.0,149.5,51914,2023-07-03
2023-07-10,139.322021484375,140.0500030517578,153.5,140.0,150.25,139452,2023-07-10
2023-07-17,132.3583984375,133.0500030517578,140.10000610351562,128.39999389648438,138.0,79290,2023-07-17
2023-07-24,133.35321044921875,134.0500030517578,138.9499969482422,129.5,133.0500030517578,61665,2023-07-24
2023-07-31,132.80606079101562,133.5,138.0,128.39999389648438,128.39999389648438,31960,2023-07-31
2023-08-07,129.77191162109375,130.4499969482422,139.39999389648438,128.8000030517578,139.39999389648438,63743,2023-08-07
2023-08-14,127.23516845703125,127.9000015258789,132.89999389648438,126.0,130.4499969482422,41003,2023-08-14
2023-08-21,120.96791076660156,121.5999984741211,131.1999969482422,120.6500015258789,126.0,96117,2023-08-21
2023-08-28,120.47051239013672,121.0999984741211,126.5,116.0,121.0,62811,2023-08-28
2023-09-04,122.6590805053711,123.30000305175781,127.0,120.0999984741211,123.55000305175781,42263,2023-09-04
2023-09-11,120.4207763671875,121.05000305175781,128.9499969482422,118.30000305175781,128.9499969482422,50537,2023-09-11
2023-09-18,147.9270477294922,148.6999969482422,158.8000030517578,121.69999694824219,121.69999694824219,613013,2023-09-18
2023-09-25,138.1282501220703,138.85000610351562,150.0,137.0,148.89999389648438,139624,2023-09-25
2023-10-02,133.0547637939453,133.75,141.89999389648438,129.14999389648438,138.85000610351562,67461,2023-10-02
2023-10-09,124.79789733886719,125.44999694824219,136.5,115.3499984741211,115.3499984741211,100600,2023-10-09
2023-10-16,122.46011352539062,123.0999984741211,128.6999969482422,121.94999694824219,127.0,83609,2023-10-16
2023-10-23,124.05179595947266,124.69999694824219,136.60000610351562,110.0999984741211,122.05000305175781,441686,2023-10-23
2023-10-30,127.63309478759766,128.3000030517578,132.0,119.05000305175781,124.6500015258789,211959,2023-10-30
2023-11-06,123.75336456298828,124.4000015258789,131.75,123.5999984741211,128.39999389648438,44418,2023-11-06
2023-11-13,132.90554809570312,133.60000610351562,139.4499969482422,120.6500015258789,128.0500030517578,187615,2023-11-13
2023-11-20,125.59374237060547,126.25,135.9499969482422,125.3499984741211,133.89999389648438,97272,2023-11-20
2023-11-27,123.70362091064453,124.3499984741211,128.6999969482422,121.44999694824219,126.25,97398,2023-11-27
2023-12-04,123.95231628417969,124.5999984741211,128.9499969482422,123.5,125.0999984741211,103902,2023-12-04
2023-12-11,121.7140121459961,122.3499984741211,130.0,121.4000015258789,126.4000015258789,118163,2023-12-11
2023-12-18,119.32649230957031,119.94999694824219,125.0,118.80000305175781,122.3499984741211,174639,2023-12-18
2023-12-25,128.97605895996094,129.64999389648438,131.0,118.55000305175781,119.94999694824219,203457,2023-12-25
2024-01-01,127.5833511352539,128.25,135.10000610351562,126.3499984741211,129.64999389648438,227638,2024-01-01
2024-01-08,132.70657348632812,133.39999389648438,137.6999969482422,124.3499984741211,128.3000030517578,185391,2024-01-08
2024-01-15,131.11489868164062,131.8000030517578,149.8000030517578,130.0,137.5,653829,2024-01-15
2024-01-22,127.28490447998047,127.94999694824219,135.75,124.25,131.8000030517578,60812,2024-01-22
2024-01-29,123.85284423828125,124.5,131.6999969482422,124.0,127.94999694824219,86692,2024-01-29
2024-02-05,118.1824722290039,118.80000305175781,128.64999389648438,118.0,127.0,144733,2024-02-05
2024-02-12,116.6405258178711,117.25,121.4000015258789,113.1500015258789,119.19999694824219,85481,2024-02-12
2024-02-19,114.8001480102539,115.4000015258789,119.5999984741211,113.5999984741211,115.19999694824219,84929,2024-02-19
2024-02-26,114.25299835205078,114.8499984741211,134.39999389648438,113.5,117.75,448711,2024-02-26
2024-03-04,113.65612030029297,114.25,124.69999694824219,111.9000015258789,113.5,295677,2024-03-04
2024-03-11,99.13201141357422,99.6500015258789,116.9000015258789,95.0,114.55000305175781,440415,2024-03-11
2024-03-18,101.76824188232422,102.30000305175781,112.9000015258789,96.69999694824219,107.0999984741211,314109,2024-03-18
2024-03-25,93.41190338134766,93.9000015258789,104.75,91.94999694824219,104.75,143481,2024-03-25
2024-04-01,107.18991088867188,107.75,110.5999984741211,94.1500015258789,94.1500015258789,154741,2024-04-01
2024-04-08,102.96199798583984,103.5,109.8499984741211,102.05000305175781,106.30000305175781,40560,2024-04-08
2024-04-15,99.52993774414062,100.05000305175781,104.80000305175781,99.6500015258789,101.1500015258789,36411,2024-04-15
2024-04-22,102.11641693115234,102.6500015258789,104.55000305175781,97.25,100.5999984741211,49517,2024-04-22
2024-04-29,101.51953887939453,102.05000305175781,109.0,98.44999694824219,104.5,73672,2024-04-29
2024-05-06,97.14241027832031,97.6500015258789,103.0,96.5999984741211,100.6500015258789,41546,2024-05-06
2024-05-13,101.6190185546875,102.1500015258789,106.0,99.1500015258789,106.0,65274,2024-05-13
2024-05-20,98.38591003417969,98.9000015258789,105.0,98.1500015258789,101.3499984741211,40380,2024-05-20
2024-05-27,97.19214630126953,97.69999694824219,101.5999984741211,96.5,100.0,49092,2024-05-27
2024-06-03,93.063720703125,93.55000305175781,100.9000015258789,88.1500015258789,97.0999984741211,99257,2024-06-03
2024-06-10,107.81663513183594,108.37999725341797,113.0,94.61000061035156,94.75,314424,2024-06-10
2024-06-17,120.01290893554688,120.63999938964844,132.0,108.0,108.37999725341797,566123,2024-06-17
2024-06-24,118.73956298828125,119.36000061035156,129.39999389648438,117.5,121.30000305175781,221937,2024-06-24
2024-07-01,118.90867614746094,119.52999877929688,125.0,113.4000015258789,113.4000015258789,70293,2024-07-01
2024-07-08,112.88018035888672,113.47000122070312,121.98999786376953,112.5,119.98999786376953,68701,2024-07-08
2024-07-15,111.32828521728516,111.91000366210938,117.75,109.01000213623047,113.5,28103,2024-07-15
2024-07-22,109.92561340332031,110.5,115.0,108.25,111.88999938964844,32537,2024-07-22
2024-07-29,110.75130462646484,111.33000183105469,120.0,109.0,110.5,285995,2024-07-29
2024-08-05,106.4338607788086,106.98999786376953,114.0,103.75,106.1500015258789,34998,2024-08-05
2024-08-12,102.47454833984375,103.01000213623047,108.0,100.0,106.98999786376953,16720,2024-08-12
2024-08-19,101.43000793457031,101.95999908447266,107.0,100.5,106.0,78892,2024-08-19
2024-08-26,97.77908325195312,98.29000091552734,104.94999694824219,97.11000061035156,103.87999725341797,45482,2024-08-26
2024-09-02,95.9784927368164,96.4800033569336,102.0,94.08000183105469,97.0,76477,2024-09-02
2024-09-09,95.48999786376953,95.48999786376953,97.4800033569336,94.0,97.4800033569336,52152,2024-09-09
2024-09-16,92.5,92.5,96.30000305175781,89.0,95.48999786376953,43319,2024-09-16
2024-09-23,90.79000091552734,90.79000091552734,94.0,88.1500015258789,92.5,51875,2024-09-23
2024-09-30,88.3499984741211,88.3499984741211,93.19999694824219,86.01000213623047,90.79000091552734,26512,2024-09-30
2024-10-07,88.18000030517578,88.18000030517578,90.44000244140625,79.7300033569336,85.01000213623047,39730,2024-10-07
2024-10-14,83.87999725341797,83.87999725341797,88.94999694824219,83.19999694824219,88.5999984741211,120478,2024-10-14
2024-10-21,82.0199966430664,82.0199966430664,86.33000183105469,77.0199966430664,84.30000305175781,52008,2024-10-21
2024-10-28,81.66999816894531,81.66999816894531,85.48999786376953,79.33999633789062,83.80000305175781,36774,2024-10-28
2024-11-04,79.41000366210938,79.41000366210938,83.1500015258789,79.02999877929688,81.66999816894531,47995,2024-11-04
2024-11-11,72.16999816894531,72.16999816894531,83.75,71.7300033569336,80.98999786376953,110187,2024-11-11
2024-11-18,67.94999694824219,67.94999694824219,78.1500015258789,67.05000305175781,74.5199966430664,102444,2024-11-18
2024-11-25,72.12000274658203,72.12000274658203,72.58000183105469,67.98999786376953,68.05999755859375,67894,2024-11-25
2024-12-02,76.58999633789062,76.58999633789062,81.38999938964844,71.41000366210938,74.4000015258789,91602,2024-12-02
2024-12-09,75.66999816894531,75.66999816894531,83.0,71.95999908447266,76.58999633789062,128547,2024-12-09
2024-12-16,77.29000091552734,77.29000091552734,80.98999786376953,75.25,79.97000122070312,70928,2024-12-16
2024-12-23,76.66999816894531,76.66999816894531,79.98999786376953,75.20999908447266,79.98999786376953,20285,2024-12-23
2024-12-30,72.5999984741211,72.5999984741211,77.0,72.22000122070312,74.30000305175781,38908,2024-12-30
2025-01-06,68.69000244140625,68.69000244140625,76.0,67.11000061035156,74.0,67682,2025-01-06
2025-01-13,70.79000091552734,70.79000091552734,72.87999725341797,64.05000305175781,69.0,35593,2025-01-13
2025-01-20,68.0199966430664,68.0199966430664,76.98999786376953,66.16999816894531,73.06999969482422,61320,2025-01-20
2025-01-27,69.43000030517578,69.43000030517578,71.75,64.0999984741211,68.95999908447266,42128,2025-01-27
2025-02-03,68.30999755859375,68.30999755859375,74.56999969482422,67.19999694824219,73.98999786376953,43612,2025-02-03
2025-02-10,66.86000061035156,66.86000061035156,70.9000015258789,61.9900016784668,70.9000015258789,74711,2025-02-10
2025-02-17,74.7300033569336,74.7300033569336,82.0,62.40999984741211,67.01000213623047,724173,2025-02-17
2025-02-24,67.62999725341797,67.62999725341797,86.38999938964844,64.80000305175781,77.43000030517578,501147,2025-02-24
2025-03-03,74.26000213623047,74.26000213623047,76.98999786376953,64.0999984741211,69.0,142162,2025-03-03
2025-03-10,69.05999755859375,69.05999755859375,77.19999694824219,67.01000213623047,75.01000213623047,260714,2025-03-10
2025-03-17,74.41000366210938,74.41000366210938,77.83999633789062,67.0999984741211,70.44999694824219,199472,2025-03-17
2025-03-24,68.72000122070312,68.72000122070312,82.0,68.11000061035156,77.98999786376953,633949,2025-03-24
2025-03-31,74.66999816894531,74.66999816894531,79.0,68.72000122070312,68.72000122070312,44921,2025-03-31
2025-04-07,71.04000091552734,71.04000091552734,74.0,67.5999984741211,74.0,37496,2025-04-07
2025-04-14,75.31999969482422,75.31999969482422,77.0,69.69999694824219,71.04000091552734,36480,2025-04-14
2025-04-21,73.69000244140625,73.69000244140625,77.31999969482422,73.01000213623047,76.9000015258789,37635,2025-04-21
2025-04-28,72.05000305175781,72.05000305175781,76.98999786376953,70.0,72.0,28654,2025-04-28
2025-05-05,69.08000183105469,69.08000183105469,75.83999633789062,67.01000213623047,75.83999633789062,26649,2025-05-05
2025-05-12,73.9800033569336,73.9800033569336,75.54000091552734,71.0,75.19999694824219,24597,2025-05-12
2025-05-19,84.37999725341797,84.37999725341797,87.0,71.80999755859375,73.0,281691,2025-05-19
2025-05-26,83.73999786376953,83.73999786376953,93.5,80.87999725341797,85.69999694824219,302363,2025-05-26
2025-06-02,78.80000305175781,78.80000305175781,84.98999786376953,77.30000305175781,81.19999694824219,51906,2025-06-02
2025-06-09,82.63999938964844,82.63999938964844,84.98999786376953,77.01000213623047,82.0,52528,2025-06-09
2025-06-16,81.79000091552734,81.79000091552734,89.9800033569336,81.0,84.0,82676,2025-06-16
2025-06-23,84.05999755859375,84.05999755859375,87.1500015258789,81.62999725341797,83.55000305175781,36327,2025-06-23
2025-06-30,81.2300033569336,81.2300033569336,85.94999694824219,80.01000213623047,84.51000213623047,43200,2025-06-30
2025-07-07,80.55999755859375,80.55999755859375,83.0,76.1500015258789,82.0,28252,2025-07-07
2025-07-14,80.62999725341797,80.62999725341797,82.79000091552734,79.5199966430664,80.48999786376953,6566,2025-07-14
