Date,Adj Close_HSCL.NS,Close_HSCL.NS,High_HSCL.NS,Low_HSCL.NS,Open_HSCL.NS,Volume_HSCL.NS,Date
2021-12-13,43.61160659790039,43.900001525878906,47.70000076293945,43.650001525878906,46.79999923706055,11362697,2021-12-13
2021-12-20,42.6678466796875,42.95000076293945,44.25,41.54999923706055,43.599998474121094,9738419,2021-12-20
2021-12-27,44.853397369384766,45.150001525878906,45.599998474121094,42.349998474121094,42.95000076293945,13494181,2021-12-27
2022-01-03,46.84025573730469,47.150001525878906,48.349998474121094,44.5,45.95000076293945,20082904,2022-01-03
2022-01-10,53.04920196533203,53.400001525878906,54.400001525878906,47.400001525878906,47.54999923706055,55396395,2022-01-10
2022-01-17,58.91043472290039,59.29999923706055,65.4000015258789,52.650001525878906,53.599998474121094,170575336,2022-01-17
2022-01-24,56.873905181884766,57.25,61.5,52.70000076293945,59.29999923706055,66043855,2022-01-24
2022-01-31,63.23186492919922,63.650001525878906,67.6500015258789,55.25,58.099998474121094,151530098,2022-01-31
2022-02-07,61.44367980957031,61.849998474121094,69.0999984741211,61.25,63.29999923706055,85497455,2022-02-07
2022-02-14,55.234745025634766,55.599998474121094,59.900001525878906,53.75,59.900001525878906,41425642,2022-02-14
2022-02-21,53.794273376464844,54.150001525878906,56.0,50.79999923706055,55.5,43716673,2022-02-21
2022-02-28,55.681785583496094,56.04999923706055,58.95000076293945,52.099998474121094,53.70000076293945,24460273,2022-02-28
2022-03-07,57.12226486206055,57.5,59.70000076293945,53.25,55.400001525878906,26335533,2022-03-07
2022-03-14,59.85419845581055,60.25,63.29999923706055,56.5,57.79999923706055,43297304,2022-03-14
2022-03-21,63.92726135253906,64.3499984741211,66.1500015258789,59.70000076293945,60.599998474121094,51861292,2022-03-21
2022-03-28,76.593505859375,77.0999984741211,78.5,61.54999923706055,64.5999984741211,136007540,2022-03-28
2022-04-04,78.97773742675781,79.5,85.5,77.25,78.5,69409912,2022-04-04
2022-04-11,78.38167572021484,78.9000015258789,81.5,75.0,79.30000305175781,15848850,2022-04-11
2022-04-18,75.64974975585938,76.1500015258789,80.30000305175781,73.55000305175781,78.69999694824219,35262926,2022-04-18
2022-04-25,68.8447494506836,69.30000305175781,77.25,68.5,75.75,25282711,2022-04-25
2022-05-02,67.65263366699219,68.0999984741211,73.75,67.05000305175781,68.5,36554390,2022-05-02
2022-05-09,60.00321578979492,60.400001525878906,67.80000305175781,56.099998474121094,67.80000305175781,46993183,2022-05-09
2022-05-16,64.12596130371094,64.55000305175781,67.5999984741211,60.400001525878906,60.900001525878906,28522939,2022-05-16
2022-05-23,64.57299041748047,65.0,69.0999984741211,57.54999923706055,64.9000015258789,36490266,2022-05-23
2022-05-30,68.2486801147461,68.69999694824219,73.4000015258789,65.5999984741211,65.80000305175781,38436991,2022-05-30
2022-06-06,68.944091796875,69.4000015258789,70.94999694824219,66.19999694824219,69.0,24691165,2022-06-06
2022-06-13,58.71175003051758,59.099998474121094,67.4000015258789,58.20000076293945,67.4000015258789,22297237,2022-06-13
2022-06-20,59.10912322998047,59.5,62.20000076293945,55.400001525878906,59.29999923706055,23603527,2022-06-20
2022-06-27,59.65550994873047,60.04999923706055,61.599998474121094,58.70000076293945,61.400001525878906,12209009,2022-06-27
2022-07-04,82.00769805908203,82.55000305175781,84.5,59.70000076293945,60.04999923706055,152969205,2022-07-04
2022-07-11,85.08733367919922,85.6500015258789,93.19999694824219,78.6500015258789,80.94999694824219,145937413,2022-07-11
2022-07-18,84.3422622680664,84.9000015258789,89.3499984741211,82.94999694824219,86.0999984741211,24012141,2022-07-18
2022-07-25,80.76592254638672,81.30000305175781,86.1500015258789,79.30000305175781,84.5999984741211,13753312,2022-07-25
2022-08-01,93.03478240966797,93.6500015258789,98.0,80.4000015258789,81.25,74249343,2022-08-01
2022-08-08,94.87262725830078,95.5,99.0,90.80000305175781,94.1500015258789,51240309,2022-08-08
2022-08-15,99.64109802246094,100.30000305175781,104.5,95.5,95.5,44410588,2022-08-15
2022-08-22,95.56802368164062,96.19999694824219,100.30000305175781,94.5,100.0,24606095,2022-08-22
2022-08-29,98.59799194335938,99.25,103.5,92.0,92.4000015258789,26767774,2022-08-29
2022-09-05,99.0947036743164,99.75,105.80000305175781,98.69999694824219,99.75,32665011,2022-09-05
2022-09-12,100.88289642333984,101.55000305175781,107.19999694824219,98.0999984741211,100.25,38456761,2022-09-12
2022-09-19,102.57171630859375,103.25,108.8499984741211,99.80000305175781,101.80000305175781,35218287,2022-09-19
2022-09-26,98.9888916015625,99.44999694824219,101.75,96.30000305175781,101.44999694824219,23371491,2022-09-26
2022-10-03,107.0015640258789,107.5,108.8499984741211,96.6500015258789,99.5,26253630,2022-10-03
2022-10-10,101.52706146240234,102.0,106.9000015258789,96.55000305175781,105.30000305175781,24626424,2022-10-10
2022-10-17,100.53170013427734,101.0,106.5,99.6500015258789,102.19999694824219,17654138,2022-10-17
2022-10-24,102.97034454345703,103.44999694824219,105.94999694824219,101.30000305175781,101.9000015258789,10488365,2022-10-24
2022-10-31,100.88008117675781,101.3499984741211,105.94999694824219,100.25,105.0,16266924,2022-10-31
2022-11-07,95.75395202636719,96.19999694824219,102.4000015258789,95.6500015258789,102.0,13390057,2022-11-07
2022-11-14,101.87544250488281,102.3499984741211,104.5,94.0999984741211,96.1500015258789,22036045,2022-11-14
2022-11-21,102.42288970947266,102.9000015258789,106.30000305175781,97.05000305175781,102.3499984741211,18171116,2022-11-21
2022-11-28,100.63124084472656,101.0999984741211,105.44999694824219,100.0999984741211,103.4000015258789,15061309,2022-11-28
2022-12-05,99.33727264404297,99.80000305175781,107.30000305175781,99.25,101.80000305175781,15067775,2022-12-05
2022-12-12,97.49583435058594,97.94999694824219,100.9000015258789,96.30000305175781,99.80000305175781,9370694,2022-12-12
2022-12-19,85.40218353271484,85.80000305175781,99.25,82.4000015258789,98.44999694824219,15079039,2022-12-19
2022-12-26,100.33263397216797,100.80000305175781,103.5,82.6500015258789,83.6500015258789,19073561,2022-12-26
2023-01-02,95.45535278320312,95.9000015258789,101.69999694824219,93.9000015258789,101.0,6113906,2023-01-02
2023-01-09,94.8581314086914,95.30000305175781,98.5,92.9000015258789,96.75,7376444,2023-01-09
2023-01-16,93.41485595703125,93.8499984741211,96.75,91.5999984741211,95.80000305175781,8135480,2023-01-16
2023-01-23,90.47853088378906,90.9000015258789,94.9000015258789,86.5,94.30000305175781,5080930,2023-01-23
2023-01-30,87.0445327758789,87.44999694824219,94.0,85.80000305175781,90.9000015258789,6056008,2023-01-30
2023-02-06,91.5236587524414,91.94999694824219,93.5,86.5999984741211,87.4000015258789,5264759,2023-02-06
2023-02-13,89.88131713867188,90.30000305175781,95.0,86.3499984741211,95.0,8126390,2023-02-13
2023-02-20,83.95890808105469,84.3499984741211,90.75,83.6500015258789,90.3499984741211,3725118,2023-02-20
2023-02-27,86.99475860595703,87.4000015258789,89.0,80.19999694824219,84.0999984741211,7646614,2023-02-27
2023-03-06,90.62784576416016,91.05000305175781,91.3499984741211,86.75,87.80000305175781,5686239,2023-03-06
2023-03-13,89.28408813476562,89.69999694824219,92.0999984741211,88.1500015258789,91.55000305175781,8485864,2023-03-13
2023-03-20,83.75983428955078,84.1500015258789,88.94999694824219,83.69999694824219,88.5999984741211,4819079,2023-03-20
2023-03-27,86.89523315429688,87.30000305175781,89.5,80.4000015258789,84.0,7624857,2023-03-27
2023-04-03,89.18455505371094,89.5999984741211,91.4000015258789,87.5,87.5,3585633,2023-04-03
2023-04-10,90.32923126220703,90.75,92.55000305175781,88.30000305175781,89.55000305175781,5921959,2023-04-10
2023-04-17,100.63124084472656,101.0999984741211,101.75,88.4000015258789,91.25,17675730,2023-04-17
2023-04-24,103.06988525390625,103.55000305175781,104.94999694824219,100.80000305175781,101.8499984741211,11649090,2023-04-24
2023-05-01,113.62073516845703,114.1500015258789,123.55000305175781,103.55000305175781,103.55000305175781,44547427,2023-05-01
2023-05-08,121.0859603881836,121.6500015258789,124.5999984741211,114.1500015258789,115.05000305175781,21904421,2023-05-08
2023-05-15,121.0859603881836,121.6500015258789,122.75,115.05000305175781,121.6500015258789,13001330,2023-05-15
2023-05-22,126.65999603271484,127.25,131.6999969482422,117.44999694824219,121.69999694824219,24382884,2023-05-22
2023-05-29,126.31161499023438,126.9000015258789,129.1999969482422,122.80000305175781,127.8499984741211,13451514,2023-05-29
2023-06-05,128.60096740722656,129.1999969482422,134.0,127.55000305175781,127.6500015258789,16015216,2023-06-05
2023-06-12,132.2860565185547,132.64999389648438,137.64999389648438,127.5999984741211,129.8000030517578,17100273,2023-06-12
2023-06-19,130.69044494628906,131.0500030517578,138.35000610351562,130.4499969482422,133.3000030517578,12900998,2023-06-19
2023-06-26,132.33592224121094,132.6999969482422,135.89999389648438,129.39999389648438,131.39999389648438,6281507,2023-06-26
2023-07-03,128.59620666503906,128.9499969482422,133.85000610351562,127.75,133.4499969482422,10520563,2023-07-03
2023-07-10,142.3583526611328,142.75,143.6999969482422,125.5,129.5500030517578,25987767,2023-07-10
2023-07-17,140.66302490234375,141.0500030517578,149.14999389648438,137.60000610351562,145.0,26014294,2023-07-17
2023-07-24,135.97592163085938,136.35000610351562,142.89999389648438,136.0,141.6999969482422,7352342,2023-07-24
2023-07-31,141.4109649658203,141.8000030517578,142.89999389648438,133.5,137.35000610351562,12419733,2023-07-31
2023-08-07,164.9462127685547,165.39999389648438,166.60000610351562,141.85000610351562,142.5,38767951,2023-08-07
2023-08-14,166.54180908203125,167.0,176.3000030517578,159.0500030517578,166.0500030517578,25981191,2023-08-14
2023-08-21,190.37625122070312,190.89999389648438,194.1999969482422,167.64999389648438,167.89999389648438,42425921,2023-08-21
2023-08-28,232.7097930908203,233.35000610351562,234.64999389648438,191.75,192.75,65878119,2023-08-28
2023-09-04,274.2455139160156,275.0,288.95001220703125,235.0,235.0500030517578,44470894,2023-09-04
2023-09-11,241.03688049316406,241.6999969482422,279.0,225.0,276.75,43574367,2023-09-11
2023-09-18,233.0089569091797,233.64999389648438,246.0,230.0,246.0,5642075,2023-09-18
2023-09-25,242.73220825195312,243.39999389648438,255.25,231.85000610351562,234.0,10576942,2023-09-25
2023-10-02,246.5716552734375,247.25,257.8999938964844,240.10000610351562,243.39999389648438,7577950,2023-10-02
2023-10-09,256.8932800292969,257.6000061035156,262.1499938964844,234.1999969482422,240.14999389648438,12731505,2023-10-09
2023-10-16,259.5359802246094,260.25,271.20001220703125,252.10000610351562,258.8999938964844,13781725,2023-10-16
2023-10-23,238.094970703125,238.75,262.20001220703125,224.0,261.6499938964844,7862163,2023-10-23
2023-10-30,243.0812530517578,243.75,247.60000610351562,235.1999969482422,239.60000610351562,4178280,2023-10-30
2023-11-06,248.11740112304688,248.8000030517578,260.0,244.75,244.75,4851592,2023-11-06
2023-11-13,251.65765380859375,252.35000610351562,264.25,248.10000610351562,249.1999969482422,5964964,2023-11-13
2023-11-20,263.6745910644531,264.3999938964844,274.25,252.5,253.1999969482422,11246029,2023-11-20
2023-11-27,266.71624755859375,267.45001220703125,278.79998779296875,250.0500030517578,264.3999938964844,7834485,2023-11-27
2023-12-04,296.284912109375,297.1000061035156,312.3999938964844,268.3999938964844,268.6000061035156,20303594,2023-12-04
2023-12-11,289.7030029296875,290.5,300.3999938964844,287.0,298.20001220703125,5269051,2023-12-11
2023-12-18,285.7638244628906,286.54998779296875,297.8999938964844,266.20001220703125,292.0,7334134,2023-12-18
2023-12-25,308.6508483886719,309.5,313.79998779296875,286.54998779296875,286.54998779296875,12781052,2023-12-25
2024-01-01,385.8385009765625,386.8999938964844,394.0,309.5,310.8500061035156,20998923,2024-01-01
2024-01-08,369.6330871582031,370.6499938964844,398.75,369.0,390.0,6313803,2024-01-08
2024-01-15,373.0237731933594,374.04998779296875,393.5,358.1000061035156,373.6000061035156,4276353,2024-01-15
2024-01-22,371.0791015625,372.1000061035156,377.0,357.0,374.04998779296875,2253374,2024-01-22
2024-01-29,369.23419189453125,370.25,379.0,365.1000061035156,373.6000061035156,2259201,2024-01-29
2024-02-05,368.13720703125,369.1499938964844,389.8999938964844,353.04998779296875,370.0,2639312,2024-02-05
2024-02-12,363.10107421875,364.1000061035156,369.95001220703125,335.20001220703125,365.0,2748188,2024-02-12
2024-02-19,364.8961181640625,365.8999938964844,369.0,353.1000061035156,367.0,2569168,2024-02-19
2024-02-26,362.7021789550781,363.70001220703125,374.75,350.0,369.0,2725514,2024-02-26
2024-03-04,332.9839172363281,333.8999938964844,365.0,332.0,364.54998779296875,1849788,2024-03-04
2024-03-11,314.3851013183594,315.25,333.0,272.0,333.0,4302679,2024-03-11
2024-03-18,313.3878173828125,314.25,331.0,305.04998779296875,324.95001220703125,2016333,2024-03-18
2024-03-25,301.4705810546875,302.29998779296875,317.8999938964844,295.0,314.25,2231135,2024-03-25
2024-04-01,334.429931640625,335.3500061035156,348.20001220703125,302.0,302.29998779296875,2461365,2024-04-01
2024-04-08,316.5291748046875,317.3999938964844,337.0,315.0,335.25,1188924,2024-04-08
2024-04-15,332.6348571777344,333.54998779296875,337.6499938964844,302.0,308.0,3234117,2024-04-15
2024-04-22,370.2314453125,371.25,385.0,328.0,339.0,3537431,2024-04-22
2024-04-29,374.5196228027344,375.54998779296875,382.3500061035156,369.20001220703125,380.0,5290302,2024-04-29
2024-05-06,345.2002868652344,346.1499938964844,377.8999938964844,340.0,375.54998779296875,3657234,2024-05-06
2024-05-13,352.7794494628906,353.75,359.8999938964844,330.0,346.1499938964844,2341576,2024-05-13
2024-05-20,349.53839111328125,350.5,370.29998779296875,347.0,349.0,2763136,2024-05-20
2024-05-27,331.9866638183594,332.8999938964844,354.6000061035156,327.95001220703125,350.5,1807087,2024-05-27
2024-06-03,341.31103515625,342.25,348.95001220703125,307.70001220703125,348.95001220703125,3492630,2024-06-03
2024-06-10,361.44256591796875,361.8999938964844,372.0,346.0,346.0,4815177,2024-06-10
2024-06-17,394.0013732910156,394.5,418.5,361.29998779296875,361.8999938964844,9368696,2024-06-17
2024-06-24,393.7017517089844,394.20001220703125,405.0,382.0,392.0,5858873,2024-06-24
2024-07-01,402.79022216796875,403.29998779296875,415.0,393.0,398.95001220703125,5028062,2024-07-01
2024-07-08,420.0683898925781,420.6000061035156,442.8999938964844,401.0,405.20001220703125,8549751,2024-07-08
2024-07-15,400.24346923828125,400.75,439.0,395.3500061035156,424.3999938964844,7540748,2024-07-15
2024-07-22,422.06585693359375,422.6000061035156,422.6000061035156,384.3500061035156,400.75,4904711,2024-07-22
2024-07-29,466.6593933105469,467.25,469.8999938964844,415.6000061035156,428.0,13702440,2024-07-29
2024-08-05,475.54815673828125,476.1499938964844,491.3999938964844,443.8999938964844,465.95001220703125,10074591,2024-08-05
2024-08-12,464.3123779296875,464.8999938964844,478.6000061035156,441.1000061035156,474.0,4894068,2024-08-12
2024-08-19,526.4837036132812,527.1500244140625,530.0,467.0,467.0,11794498,2024-08-19
2024-08-26,522.588623046875,523.25,539.7999877929688,511.0,530.0,9724662,2024-08-26
2024-09-02,529.1303100585938,529.7999877929688,556.0,520.0,524.2999877929688,9607844,2024-09-02
2024-09-09,573.07470703125,573.7999877929688,578.5,511.20001220703125,522.0,13850792,2024-09-09
2024-09-16,640.1898193359375,641.0,688.7000122070312,578.1500244140625,582.0,28703093,2024-09-16
2024-09-23,656.11962890625,656.9500122070312,681.25,636.2000122070312,644.0499877929688,12045642,2024-09-23
2024-09-30,633.8478393554688,634.6500244140625,674.0,621.0,657.0999755859375,11134451,2024-09-30
2024-10-07,637.5430908203125,638.3499755859375,645.7000122070312,582.25,636.0,9022739,2024-10-07
2024-10-14,619.1663818359375,619.9500122070312,676.2000122070312,601.0,642.0999755859375,10528674,2024-10-14
2024-10-21,552.1511840820312,552.8499755859375,631.9500122070312,547.0,621.9500122070312,10356507,2024-10-21
2024-10-28,575.571533203125,576.2999877929688,580.0,541.5499877929688,549.0,3746342,2024-10-28
2024-11-04,553.3995971679688,554.0999755859375,597.7000122070312,550.0999755859375,576.8499755859375,4334762,2024-11-04
2024-11-11,497.120849609375,497.75,553.0,492.54998779296875,550.0,4142193,2024-11-11
2024-11-18,487.8326110839844,488.45001220703125,514.7000122070312,472.0,497.75,3800323,2024-11-18
2024-11-25,526.4337158203125,527.0999755859375,542.7999877929688,487.04998779296875,505.0,5357332,2024-11-25
2024-12-02,570.4281005859375,571.1500244140625,577.6500244140625,519.2000122070312,525.0,5382865,2024-12-02
2024-12-09,561.2896728515625,562.0,578.5,547.8499755859375,573.8499755859375,3382940,2024-12-09
2024-12-16,546.1587524414062,546.8499755859375,567.5499877929688,530.2999877929688,560.8499755859375,4275083,2024-12-16
2024-12-23,572.225830078125,572.9500122070312,587.0,536.0499877929688,553.5,9814029,2024-12-23
2024-12-30,590.8522338867188,591.5999755859375,606.5999755859375,568.25,581.5499877929688,7191742,2024-12-30
2025-01-06,574.373046875,575.0999755859375,593.9000244140625,555.0999755859375,591.5999755859375,5937614,2025-01-06
2025-01-13,535.4723510742188,536.1500244140625,570.0499877929688,532.0499877929688,568.7999877929688,4267138,2025-01-13
2025-01-20,513.4002685546875,514.0499877929688,551.9500122070312,505.95001220703125,537.0,2668195,2025-01-20
2025-01-27,494.97357177734375,495.6000061035156,507.95001220703125,444.0,505.0,4176435,2025-01-27
2025-02-03,492.6764831542969,493.29998779296875,516.4500122070312,475.8500061035156,485.0,2324890,2025-02-03
2025-02-10,413.1770935058594,413.70001220703125,494.3500061035156,404.54998779296875,492.5,4267272,2025-02-10
2025-02-17,456.3724365234375,456.95001220703125,459.29998779296875,397.1499938964844,413.5,5061470,2025-02-17
2025-02-24,407.7339782714844,408.25,456.3500061035156,402.04998779296875,436.0,2628867,2025-02-24
2025-03-03,434.2503967285156,434.79998779296875,447.0,384.6000061035156,405.0,4885107,2025-03-03
2025-03-10,401.0924072265625,401.6000061035156,443.3500061035156,398.8999938964844,437.0,2686656,2025-03-10
2025-03-17,440.99188232421875,441.54998779296875,444.0,400.0,400.04998779296875,3292085,2025-03-17
2025-03-24,423.8136291503906,424.3500061035156,464.0,420.25,445.0,5514664,2025-03-24
2025-03-31,433.4514465332031,434.0,474.0,424.3500061035156,424.3500061035156,9493174,2025-03-31
2025-04-07,436.2478942871094,436.79998779296875,439.6000061035156,365.3500061035156,365.3500061035156,5112381,2025-04-07
2025-04-14,462.4646911621094,463.04998779296875,468.5,436.79998779296875,436.79998779296875,4231824,2025-04-14
2025-04-21,455.1240234375,455.70001220703125,503.8500061035156,442.04998779296875,468.29998779296875,10712534,2025-04-21
2025-04-28,431.80352783203125,432.3500061035156,468.0,431.95001220703125,456.0,3811877,2025-04-28
2025-05-05,413.8262634277344,414.3500061035156,445.6000061035156,410.20001220703125,437.8999938964844,4428574,2025-05-05
2025-05-12,461.316162109375,461.8999938964844,464.3999938964844,428.1499938964844,430.0,5192635,2025-05-12
2025-05-19,473.60064697265625,474.20001220703125,481.20001220703125,454.0,464.0,5512101,2025-05-19
2025-05-26,472.3999938964844,472.3999938964844,484.95001220703125,468.70001220703125,478.1000061035156,2870663,2025-05-26
2025-06-02,496.3999938964844,496.3999938964844,505.0,462.75,469.95001220703125,8405986,2025-06-02
2025-06-09,469.45001220703125,469.45001220703125,503.25,462.0,499.0,3478225,2025-06-09
2025-06-16,439.5,439.5,472.3999938964844,435.29998779296875,464.95001220703125,5342182,2025-06-16
2025-06-23,505.1499938964844,505.1499938964844,527.5,437.3999938964844,440.1000061035156,57855668,2025-06-23
2025-06-30,499.3500061035156,499.3500061035156,523.5999755859375,489.3999938964844,506.5,22700023,2025-06-30
2025-07-07,499.20001220703125,499.20001220703125,518.75,483.5,500.0,11256978,2025-07-07
