Date,Adj Close_HERANBA.NS,Close_HERANBA.NS,High_HERANBA.NS,Low_HERANBA.NS,Open_HERANBA.NS,Volume_HERANBA.NS,Date
2021-08-16,767.3627319335938,775.5,840.0499877929688,771.0499877929688,838.0,946393,2021-08-16
2021-08-23,810.703125,819.2999877929688,829.7000122070312,750.0,782.5499877929688,1267566,2021-08-23
2021-08-30,784.778076171875,793.0999755859375,835.5999755859375,788.7000122070312,830.0,987712,2021-08-30
2021-09-06,768.0059814453125,776.1500244140625,801.5,770.4500122070312,795.0,564213,2021-09-06
2021-09-13,772.6459350585938,780.1500244140625,811.0,765.8499755859375,776.5,965375,2021-09-13
2021-09-20,780.1728515625,787.75,835.5999755859375,739.25,770.0,2182629,2021-09-20
2021-09-27,779.6280517578125,787.2000122070312,814.7999877929688,776.0,794.0,907213,2021-09-27
2021-10-04,795.0780639648438,802.7999877929688,832.0,798.4000244140625,800.0,1108715,2021-10-04
2021-10-11,774.7257080078125,782.25,808.0,774.0,805.0,691651,2021-10-11
2021-10-18,740.9041137695312,748.0999755859375,794.0,729.0499877929688,788.0,827988,2021-10-18
2021-10-25,700.0509643554688,706.8499755859375,753.75,702.0499877929688,748.0,580707,2021-10-25
2021-11-01,733.17919921875,740.2999877929688,742.7999877929688,703.5,714.0,285709,2021-11-01
2021-11-08,701.9326782226562,708.75,749.9500122070312,707.0,746.0,509817,2021-11-08
2021-11-15,664.2982177734375,670.75,718.0,655.0,716.7000122070312,450723,2021-11-15
2021-11-22,662.2183837890625,668.6500244140625,705.0,649.0,671.0499877929688,397283,2021-11-22
2021-11-29,680.738525390625,687.3499755859375,693.8499755859375,638.0,665.0,383496,2021-11-29
2021-12-06,660.5842895507812,667.0,693.9000244140625,665.0,690.0,320948,2021-12-06
2021-12-13,639.1920776367188,645.4000244140625,678.0,636.5499877929688,670.5,355563,2021-12-13
2021-12-20,638.3007202148438,644.5,652.0,622.2000122070312,647.0,243545,2021-12-20
2021-12-27,668.3587036132812,674.8499755859375,676.7999877929688,635.1500244140625,641.0999755859375,314489,2021-12-27
2022-01-03,648.402587890625,654.7000122070312,693.4500122070312,650.0999755859375,680.0,331329,2022-01-03
2022-01-10,708.8653564453125,715.75,729.0,655.0,664.0,868427,2022-01-10
2022-01-17,722.43359375,729.4500122070312,744.7000122070312,713.0499877929688,719.9500122070312,716271,2022-01-17
2022-01-24,710.49951171875,717.4000244140625,737.0,670.0499877929688,728.0,469711,2022-01-24
2022-01-31,689.7014770507812,696.4000244140625,734.0,691.8499755859375,729.0,530175,2022-01-31
2022-02-07,663.8030395507812,670.25,703.25,657.1500244140625,697.0,263766,2022-02-07
2022-02-14,637.0626831054688,643.25,666.5999755859375,640.0,660.0999755859375,285526,2022-02-14
2022-02-21,592.2974853515625,598.0499877929688,646.5999755859375,562.5499877929688,643.0999755859375,492911,2022-02-21
2022-02-28,573.18310546875,578.75,598.0,562.0,598.0,318016,2022-02-28
2022-03-07,589.1282348632812,594.8499755859375,598.0,551.0999755859375,577.0,341047,2022-03-07
2022-03-14,643.5001831054688,649.75,708.7999877929688,597.0,602.0,1103293,2022-03-14
2022-03-21,628.4464111328125,634.5499877929688,675.5999755859375,631.2000122070312,656.0,373891,2022-03-21
2022-03-28,609.5796508789062,615.5,634.5499877929688,600.2000122070312,634.5499877929688,591538,2022-03-28
2022-04-04,633.3983154296875,639.5499877929688,678.0,620.0,625.0,784976,2022-04-04
2022-04-11,625.0791625976562,631.1500244140625,647.0,625.9000244140625,645.0,242527,2022-04-11
2022-04-18,648.2540893554688,654.5499877929688,670.0,615.0,631.1500244140625,768186,2022-04-18
2022-04-25,609.5301513671875,615.4500122070312,654.5499877929688,614.0,654.5499877929688,307097,2022-04-25
2022-05-02,601.8052368164062,607.6500244140625,627.4500122070312,591.0,610.0499877929688,504760,2022-05-02
2022-05-09,592.4461059570312,598.2000122070312,621.0,560.0,602.0,346030,2022-05-09
2022-05-16,567.8845825195312,573.4000244140625,580.4500122070312,542.0999755859375,580.4500122070312,499736,2022-05-16
2022-05-23,562.2889404296875,567.75,589.9500122070312,542.2999877929688,579.4500122070312,210434,2022-05-23
2022-05-30,568.0331420898438,573.5499877929688,587.8499755859375,567.5999755859375,573.3499755859375,158576,2022-05-30
2022-06-06,561.3975830078125,566.8499755859375,583.0,565.0,575.0,96822,2022-06-06
2022-06-13,515.7410888671875,520.75,563.9500122070312,520.0,558.0,174863,2022-06-13
2022-06-20,536.5885009765625,541.7999877929688,547.9500122070312,505.0,525.0,133354,2022-06-20
2022-06-27,549.4140014648438,554.75,561.9000244140625,538.0,541.0,89654,2022-06-27
2022-07-04,562.33837890625,567.7999877929688,576.0499877929688,553.0999755859375,557.2999877929688,103290,2022-07-04
2022-07-11,576.5009155273438,582.0999755859375,587.0,551.0,559.2999877929688,157140,2022-07-11
2022-07-18,588.2369384765625,593.9500122070312,599.9000244140625,581.0,587.7000122070312,178420,2022-07-18
2022-07-25,563.908935546875,567.4500122070312,596.4500122070312,553.0,595.0,164015,2022-07-25
2022-08-01,580.6040649414062,584.25,620.5,564.8499755859375,570.0,327550,2022-08-01
2022-08-08,591.8831787109375,595.5999755859375,607.7000122070312,573.0,587.8499755859375,174349,2022-08-08
2022-08-15,555.0147705078125,558.5,595.5999755859375,480.0,595.5999755859375,348779,2022-08-15
2022-08-22,560.2816772460938,563.7999877929688,570.9500122070312,549.75,558.5,232139,2022-08-22
2022-08-29,557.1513671875,560.6500244140625,564.5,554.0,555.0,170398,2022-08-29
2022-09-05,569.1261596679688,572.7000122070312,583.3499755859375,563.7000122070312,567.0,329408,2022-09-05
2022-09-12,563.7101440429688,567.25,604.0,565.0,577.9500122070312,353104,2022-09-12
2022-09-19,562.5673217773438,566.0999755859375,577.9000244140625,559.2999877929688,574.0,146137,2022-09-19
2022-09-26,537.5742797851562,540.9500122070312,561.9500122070312,537.8499755859375,560.5,146854,2022-09-26
2022-10-03,524.6553955078125,527.9500122070312,544.0,524.0,535.0,225160,2022-10-03
2022-10-10,510.4446716308594,513.6500244140625,528.4000244140625,512.0,521.0,177367,2022-10-10
2022-10-17,501.00390625,504.1499938964844,516.0,501.1000061035156,510.0,118448,2022-10-17
2022-10-24,506.4695739746094,509.6499938964844,521.0,499.95001220703125,510.95001220703125,83896,2022-10-24
2022-10-31,510.89178466796875,514.0999755859375,516.9000244140625,503.0,513.0,144569,2022-10-31
2022-11-07,513.376220703125,516.5999755859375,537.0,515.0,517.8499755859375,222646,2022-11-07
2022-11-14,507.0658264160156,510.25,523.4000244140625,504.25,516.2000122070312,168267,2022-11-14
2022-11-21,517.4010009765625,520.6500244140625,526.75,506.20001220703125,510.25,129502,2022-11-21
2022-11-28,529.9223022460938,533.25,545.2000122070312,520.6500244140625,520.6500244140625,184149,2022-11-28
2022-12-05,518.792236328125,522.0499877929688,540.25,520.0,539.4000244140625,112995,2022-12-05
2022-12-12,518.6431884765625,521.9000244140625,535.9500122070312,514.0499877929688,527.9500122070312,335913,2022-12-12
2022-12-19,482.7684020996094,485.79998779296875,526.0499877929688,484.1000061035156,525.25,236749,2022-12-19
2022-12-26,496.23388671875,499.3500061035156,509.95001220703125,478.6000061035156,482.5,226321,2022-12-26
2023-01-02,489.2775573730469,492.3500061035156,509.0,488.5,500.0,149819,2023-01-02
2023-01-09,476.60711669921875,479.6000061035156,504.0,478.8500061035156,504.0,190872,2023-01-09
2023-01-16,470.6942443847656,473.6499938964844,486.3500061035156,469.79998779296875,486.3500061035156,150254,2023-01-16
2023-01-23,463.2410583496094,466.1499938964844,477.6499938964844,462.0,475.0,154635,2023-01-23
2023-01-30,319.6924743652344,321.70001220703125,432.95001220703125,311.0,430.0,2997513,2023-01-30
2023-02-06,341.7539367675781,343.8999938964844,352.95001220703125,321.79998779296875,321.79998779296875,433090,2023-02-06
2023-02-13,325.75439453125,327.79998779296875,349.6499938964844,323.79998779296875,343.8999938964844,242525,2023-02-13
2023-02-20,323.7171936035156,325.75,343.0,325.0,327.79998779296875,292888,2023-02-20
2023-02-27,319.7918395996094,321.79998779296875,332.1499938964844,315.1000061035156,325.75,251508,2023-02-27
2023-03-06,320.58685302734375,322.6000061035156,329.45001220703125,321.0,326.6000061035156,187185,2023-03-06
2023-03-13,301.7550964355469,303.6499938964844,324.8999938964844,297.25,324.8999938964844,314403,2023-03-13
2023-03-20,290.22747802734375,292.04998779296875,307.54998779296875,290.04998779296875,295.0,297229,2023-03-20
2023-03-27,278.1533203125,279.8999938964844,294.79998779296875,265.0,294.79998779296875,721879,2023-03-27
2023-04-03,317.5558776855469,319.54998779296875,323.79998779296875,282.5,284.0,324119,2023-04-03
2023-04-10,326.25128173828125,328.29998779296875,338.8999938964844,311.0,330.0,243452,2023-04-10
2023-04-17,359.4925231933594,361.75,374.8999938964844,325.04998779296875,328.04998779296875,1883983,2023-04-17
2023-04-24,358.498779296875,360.75,382.6499938964844,351.25,361.75,732581,2023-04-24
2023-05-01,359.6913146972656,361.95001220703125,377.0,358.20001220703125,360.75,250842,2023-05-01
2023-05-08,361.33099365234375,363.6000061035156,374.0,359.0,360.0,205495,2023-05-08
2023-05-15,335.642333984375,337.75,364.6499938964844,334.6000061035156,362.0,211808,2023-05-15
2023-05-22,335.6919860839844,337.79998779296875,347.0,325.0,337.95001220703125,391336,2023-05-22
2023-05-29,328.28851318359375,330.3500061035156,355.1499938964844,317.3500061035156,337.79998779296875,726513,2023-05-29
2023-06-05,360.486328125,362.75,372.54998779296875,333.6499938964844,335.04998779296875,486312,2023-06-05
2023-06-12,395.8641357421875,398.3500061035156,414.0,352.3500061035156,362.75,4448066,2023-06-12
2023-06-19,382.89556884765625,385.29998779296875,403.95001220703125,377.3500061035156,398.95001220703125,507209,2023-06-19
2023-06-26,381.75274658203125,384.1499938964844,393.54998779296875,375.0,382.0,176641,2023-06-26
2023-07-03,383.5415344238281,385.95001220703125,396.45001220703125,374.70001220703125,387.8999938964844,350537,2023-07-03
2023-07-10,367.1445007324219,369.45001220703125,387.6000061035156,362.04998779296875,387.0,339303,2023-07-10
2023-07-17,360.486328125,362.75,377.45001220703125,361.1499938964844,372.0,297089,2023-07-17
2023-07-24,358.84661865234375,361.1000061035156,369.8999938964844,357.5,368.20001220703125,223251,2023-07-24
2023-07-31,362.9210205078125,365.20001220703125,382.0,361.29998779296875,363.0,448457,2023-07-31
2023-08-07,373.5542297363281,375.8999938964844,384.8999938964844,351.20001220703125,367.95001220703125,427128,2023-08-07
2023-08-14,339.76641845703125,341.8999938964844,378.79998779296875,333.0,375.29998779296875,511472,2023-08-14
2023-08-21,353.6529541015625,354.54998779296875,362.29998779296875,336.0,341.5,393408,2023-08-21
2023-08-28,365.5727233886719,366.5,370.8500061035156,351.04998779296875,354.0,340331,2023-08-28
2023-09-04,378.7891845703125,379.75,389.70001220703125,366.6499938964844,367.04998779296875,462731,2023-09-04
2023-09-11,375.7967834472656,376.75,402.20001220703125,365.0,388.45001220703125,646171,2023-09-11
2023-09-18,371.30816650390625,372.25,381.1000061035156,366.8999938964844,375.3500061035156,150473,2023-09-18
2023-09-25,359.8372802734375,360.75,374.3999938964844,355.0,372.25,133212,2023-09-25
2023-10-02,360.0367736816406,360.95001220703125,363.5,353.3999938964844,360.75,113507,2023-10-02
2023-10-09,355.2987976074219,356.20001220703125,360.04998779296875,342.3500061035156,342.3500061035156,132928,2023-10-09
2023-10-16,380.9337463378906,381.8999938964844,398.0,354.0,356.5,864877,2023-10-16
2023-10-23,357.642822265625,358.54998779296875,392.0,342.5,385.0,313287,2023-10-23
2023-10-30,366.96917724609375,367.8999938964844,387.45001220703125,349.54998779296875,355.0,675534,2023-10-30
2023-11-06,353.55322265625,354.45001220703125,373.45001220703125,352.04998779296875,373.45001220703125,230331,2023-11-06
2023-11-13,352.65545654296875,353.54998779296875,366.45001220703125,353.0,362.3999938964844,175508,2023-11-13
2023-11-20,351.9073791503906,352.79998779296875,369.8500061035156,347.0,354.1000061035156,715103,2023-11-20
2023-11-27,349.31396484375,350.20001220703125,357.8999938964844,348.45001220703125,352.79998779296875,370085,2023-11-27
2023-12-04,358.0917053222656,359.0,367.6499938964844,346.75,355.0,742096,2023-12-04
2023-12-11,358.690185546875,359.6000061035156,364.8999938964844,353.25,357.1000061035156,373981,2023-12-11
2023-12-18,364.2760314941406,365.20001220703125,373.3500061035156,354.04998779296875,359.6000061035156,784741,2023-12-18
2023-12-25,396.9431457519531,397.95001220703125,403.54998779296875,365.20001220703125,365.20001220703125,1903517,2023-12-25
2024-01-01,416.8925476074219,417.95001220703125,426.0,391.0,403.79998779296875,1763247,2024-01-01
2024-01-08,404.57379150390625,405.6000061035156,422.79998779296875,395.04998779296875,417.95001220703125,723233,2024-01-08
2024-01-15,386.12060546875,387.1000061035156,405.6000061035156,373.75,405.6000061035156,361186,2024-01-15
2024-01-22,377.1932373046875,378.1499938964844,387.79998779296875,369.1499938964844,387.1000061035156,179412,2024-01-22
2024-01-29,379.4375305175781,380.3999938964844,388.1000061035156,373.0,378.20001220703125,293967,2024-01-29
2024-02-05,380.23553466796875,381.20001220703125,399.79998779296875,358.0,379.6499938964844,765304,2024-02-05
2024-02-12,359.1390380859375,360.04998779296875,377.70001220703125,348.25,376.0,404687,2024-02-12
2024-02-19,363.278564453125,364.20001220703125,371.0,359.20001220703125,360.0,325325,2024-02-19
2024-02-26,358.39093017578125,359.29998779296875,367.8999938964844,354.45001220703125,363.54998779296875,224422,2024-02-26
2024-03-04,342.8304138183594,343.70001220703125,361.0,341.0,359.95001220703125,230259,2024-03-04
2024-03-11,306.27313232421875,307.04998779296875,345.0,296.6000061035156,345.0,516979,2024-03-11
2024-03-18,303.7794494628906,304.54998779296875,318.0,300.6000061035156,307.04998779296875,464934,2024-03-18
2024-03-25,282.9323425292969,283.6499938964844,306.5,282.54998779296875,304.54998779296875,638307,2024-03-25
2024-04-01,330.6612854003906,331.5,334.20001220703125,283.95001220703125,283.95001220703125,486150,2024-04-01
2024-04-08,328.11773681640625,328.95001220703125,338.8500061035156,323.54998779296875,335.0,224029,2024-04-08
2024-04-15,313.00604248046875,313.79998779296875,328.79998779296875,310.04998779296875,325.0,157971,2024-04-15
2024-04-22,331.2098693847656,332.04998779296875,340.75,315.20001220703125,316.25,225946,2024-04-22
2024-04-29,327.96807861328125,328.79998779296875,338.79998779296875,325.20001220703125,335.0,96416,2024-04-29
2024-05-06,314.103271484375,314.8999938964844,329.95001220703125,302.29998779296875,329.0,240039,2024-05-06
2024-05-13,320.68658447265625,321.5,325.95001220703125,309.0,311.79998779296875,113299,2024-05-13
2024-05-20,316.2478332519531,317.04998779296875,323.6499938964844,314.6499938964844,321.5,104308,2024-05-20
2024-05-27,292.3584289550781,293.1000061035156,325.0,291.6000061035156,317.79998779296875,290051,2024-05-27
2024-06-03,298.34326171875,299.1000061035156,304.8500061035156,280.3999938964844,302.95001220703125,328813,2024-06-03
2024-06-10,341.7830505371094,342.6499938964844,354.20001220703125,299.79998779296875,299.79998779296875,1251622,2024-06-10
2024-06-17,368.2658996582031,369.20001220703125,398.6000061035156,342.6499938964844,342.6499938964844,1975321,2024-06-17
2024-06-24,350.3114318847656,351.20001220703125,384.6000061035156,347.8999938964844,368.75,368934,2024-06-24
2024-07-01,381.93121337890625,382.8999938964844,392.45001220703125,353.1000061035156,358.0,567754,2024-07-01
2024-07-08,368.8643493652344,369.79998779296875,385.8999938964844,365.20001220703125,380.95001220703125,290589,2024-07-08
2024-07-15,352.0071105957031,352.8999938964844,381.0,351.3500061035156,372.0,274052,2024-07-15
2024-07-22,397.292236328125,398.29998779296875,403.0,347.20001220703125,348.0,850554,2024-07-22
2024-07-29,391.3573303222656,392.3500061035156,416.0,385.0,395.25,707841,2024-07-29
2024-08-05,398.8383483886719,399.8500061035156,405.0,361.0,383.0,714250,2024-08-05
2024-08-12,457.14044189453125,458.29998779296875,491.0,402.0,402.0,5162769,2024-08-12
2024-08-19,480.33160400390625,481.54998779296875,499.95001220703125,461.1000061035156,467.0,1409604,2024-08-19
2024-08-26,501.8271179199219,503.1000061035156,527.9000244140625,471.0,487.79998779296875,3087703,2024-08-26
2024-09-02,486.16680908203125,487.3999938964844,521.6500244140625,479.1000061035156,506.1000061035156,782676,2024-09-02
2024-09-09,482.54998779296875,482.54998779296875,500.0,475.54998779296875,485.04998779296875,489984,2024-09-09
2024-09-16,491.3500061035156,491.3500061035156,531.75,475.04998779296875,486.0,1754127,2024-09-16
2024-09-23,480.75,480.75,508.5,470.0,500.95001220703125,445345,2024-09-23
2024-09-30,461.54998779296875,461.54998779296875,493.95001220703125,456.79998779296875,480.0,325630,2024-09-30
2024-10-07,476.29998779296875,476.29998779296875,488.6499938964844,441.0,465.0,560639,2024-10-07
2024-10-14,475.95001220703125,475.95001220703125,499.70001220703125,460.04998779296875,479.45001220703125,566020,2024-10-14
2024-10-21,441.3999938964844,441.3999938964844,490.0,437.0,482.0,530629,2024-10-21
2024-10-28,492.6000061035156,492.6000061035156,498.8999938964844,434.1000061035156,442.75,441832,2024-10-28
2024-11-04,529.5999755859375,529.5999755859375,562.0,477.29998779296875,492.54998779296875,1731923,2024-11-04
2024-11-11,480.70001220703125,480.70001220703125,530.25,453.6000061035156,530.0,1097297,2024-11-11
2024-11-18,455.1499938964844,455.1499938964844,479.45001220703125,450.5,479.04998779296875,429446,2024-11-18
2024-11-25,472.3999938964844,472.3999938964844,483.1499938964844,459.20001220703125,468.0,387055,2024-11-25
2024-12-02,491.29998779296875,491.29998779296875,500.0,464.6000061035156,471.79998779296875,647642,2024-12-02
2024-12-09,460.25,460.25,497.0,455.0,486.0,375486,2024-12-09
2024-12-16,422.79998779296875,422.79998779296875,473.8500061035156,414.1499938964844,467.1499938964844,428162,2024-12-16
2024-12-23,413.6000061035156,413.6000061035156,431.79998779296875,403.70001220703125,425.5,245615,2024-12-23
2024-12-30,415.70001220703125,415.70001220703125,437.20001220703125,398.5,409.5,350644,2024-12-30
2025-01-06,386.0,386.0,418.54998779296875,381.3999938964844,415.0,408295,2025-01-06
2025-01-13,386.75,386.75,398.95001220703125,360.75,381.04998779296875,275647,2025-01-13
2025-01-20,348.6000061035156,348.6000061035156,397.04998779296875,345.54998779296875,388.70001220703125,259471,2025-01-20
2025-01-27,338.1000061035156,338.1000061035156,348.20001220703125,317.95001220703125,347.1499938964844,454200,2025-01-27
2025-02-03,334.8500061035156,334.8500061035156,347.0,327.1000061035156,333.95001220703125,263596,2025-02-03
2025-02-10,276.0,276.0,340.45001220703125,271.0,334.8500061035156,802876,2025-02-10
2025-02-17,252.5500030517578,252.5500030517578,275.04998779296875,242.35000610351562,274.0,717541,2025-02-17
2025-02-24,237.5,237.5,256.1000061035156,236.0,252.0,348565,2025-02-24
2025-03-03,237.27000427246094,237.27000427246094,246.9499969482422,221.10000610351562,241.0500030517578,466453,2025-03-03
2025-03-10,214.16000366210938,214.16000366210938,238.4499969482422,208.0,237.27000427246094,318664,2025-03-10
2025-03-17,230.91000366210938,230.91000366210938,233.0,208.0500030517578,215.0500030517578,299292,2025-03-17
2025-03-24,213.25999450683594,213.25999450683594,237.0,210.02999877929688,230.14999389648438,483942,2025-03-24
2025-03-31,238.85000610351562,238.85000610351562,252.8000030517578,213.0,213.25999450683594,174422,2025-03-31
2025-04-07,233.74000549316406,233.74000549316406,240.0,220.88999938964844,226.89999389648438,82140,2025-04-07
2025-04-14,260.75,260.75,260.75,235.0,239.83999633789062,61994,2025-04-14
2025-04-21,270.5400085449219,270.5400085449219,287.4599914550781,270.5400085449219,273.7799987792969,129132,2025-04-21
2025-04-28,259.70001220703125,259.70001220703125,265.1199951171875,253.0,265.1199951171875,33832,2025-04-28
2025-05-05,246.0,246.0,270.1000061035156,246.0,264.8500061035156,56122,2025-05-05
2025-05-12,268.3999938964844,268.3999938964844,268.3999938964844,250.89999389648438,250.89999389648438,59941,2025-05-12
2025-05-19,295.29998779296875,295.29998779296875,295.29998779296875,273.6499938964844,273.75,139423,2025-05-19
2025-05-26,293.8999938964844,293.8999938964844,304.04998779296875,288.1000061035156,289.3999938964844,132467,2025-05-26
2025-06-02,289.20001220703125,289.20001220703125,306.0,289.20001220703125,298.25,58368,2025-06-02
2025-06-09,276.0,276.0,287.75,265.54998779296875,285.3500061035156,44600,2025-06-09
2025-06-16,285.1499938964844,285.1499938964844,302.0,270.1499938964844,276.5,91990,2025-06-16
2025-06-23,304.3999938964844,304.3999938964844,315.8999938964844,276.1000061035156,281.0,306092,2025-06-23
2025-06-30,370.6499938964844,370.6499938964844,387.70001220703125,305.04998779296875,310.95001220703125,2365016,2025-06-30
2025-07-07,368.3999938964844,368.3999938964844,387.0,358.79998779296875,374.8999938964844,407698,2025-07-07
2025-07-14,395.75,395.75,400.5,369.0,369.0,671991,2025-07-14
