Date,Adj Close_CALSOFT.NS,Close_CALSOFT.NS,High_CALSOFT.NS,Low_CALSOFT.NS,Open_CALSOFT.NS,Volume_CALSOFT.NS,Date
2021-05-17,9.050000190734863,9.050000190734863,9.5,8.0,9.300000190734863,225459,2021-05-17
2021-05-24,9.699999809265137,9.699999809265137,10.600000381469727,8.949999809265137,9.050000190734863,630195,2021-05-24
2021-05-31,9.899999618530273,9.899999618530273,10.300000190734863,9.75,9.850000381469727,372653,2021-05-31
2021-06-07,16.799999237060547,16.799999237060547,16.799999237060547,9.949999809265137,10.199999809265137,3211981,2021-06-07
2021-06-14,17.399999618530273,17.399999618530273,21.25,17.0,18.450000762939453,1406052,2021-06-14
2021-06-21,13.550000190734863,13.550000190734863,16.549999237060547,13.550000190734863,16.549999237060547,18335,2021-06-21
2021-06-28,11.699999809265137,11.699999809265137,12.899999618530273,10.600000381469727,12.899999618530273,231841,2021-06-28
2021-07-05,11.100000381469727,11.100000381469727,12.850000381469727,11.100000381469727,12.25,162396,2021-07-05
2021-07-12,9.800000190734863,9.800000190734863,11.699999809265137,9.550000190734863,11.0,120449,2021-07-12
2021-07-19,11.800000190734863,11.800000190734863,11.800000190734863,9.350000381469727,9.600000381469727,122272,2021-07-19
2021-07-26,14.899999618530273,14.899999618530273,14.899999618530273,12.350000381469727,12.350000381469727,73064,2021-07-26
2021-08-02,18.899999618530273,18.899999618530273,18.899999618530273,15.600000381469727,15.600000381469727,127615,2021-08-02
2021-08-09,21.75,21.75,21.75,19.799999237060547,19.799999237060547,146237,2021-08-09
2021-08-16,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,13776,2021-08-16
2021-08-23,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,2602,2021-08-23
2021-08-30,18.75,18.75,18.75,18.75,18.75,1471,2021-08-30
2021-09-06,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,1260,2021-09-06
2021-09-13,24.850000381469727,24.850000381469727,24.850000381469727,17.0,17.0,595150,2021-09-13
2021-09-20,25.850000381469727,25.850000381469727,28.700000762939453,23.5,26.049999237060547,3692939,2021-09-20
2021-09-27,29.75,29.75,32.849998474121094,26.149999618530273,27.100000381469727,1570356,2021-09-27
2021-10-04,34.29999923706055,34.29999923706055,34.29999923706055,26.899999618530273,28.299999237060547,1881335,2021-10-04
2021-10-11,34.099998474121094,34.099998474121094,37.5,30.899999618530273,35.849998474121094,761733,2021-10-11
2021-10-18,33.75,33.75,37.54999923706055,33.25,35.79999923706055,677648,2021-10-18
2021-10-25,31.5,31.5,33.849998474121094,28.5,33.849998474121094,346029,2021-10-25
2021-11-01,32.5,32.5,34.5,30.600000381469727,33.0,165005,2021-11-01
2021-11-08,27.899999618530273,27.899999618530273,32.79999923706055,27.549999237060547,31.149999618530273,354611,2021-11-08
2021-11-15,31.25,31.25,33.70000076293945,28.0,28.149999618530273,218546,2021-11-15
2021-11-22,29.100000381469727,29.100000381469727,30.950000762939453,27.5,30.950000762939453,319449,2021-11-22
2021-11-29,29.600000381469727,29.600000381469727,29.950000762939453,27.100000381469727,29.100000381469727,159910,2021-11-29
2021-12-06,37.650001525878906,37.650001525878906,37.650001525878906,31.049999237060547,31.049999237060547,498939,2021-12-06
2021-12-13,47.900001525878906,47.900001525878906,47.900001525878906,37.54999923706055,39.5,1264463,2021-12-13
2021-12-20,43.349998474121094,43.349998474121094,51.150001525878906,43.349998474121094,50.0,954782,2021-12-20
2021-12-27,48.25,48.25,52.5,41.20000076293945,41.20000076293945,650984,2021-12-27
2022-01-03,45.900001525878906,45.900001525878906,49.5,42.099998474121094,49.5,832476,2022-01-03
2022-01-10,44.95000076293945,44.95000076293945,46.0,41.349998474121094,46.0,761913,2022-01-10
2022-01-17,45.45000076293945,45.45000076293945,48.599998474121094,43.150001525878906,46.0,1068819,2022-01-17
2022-01-24,41.79999923706055,41.79999923706055,46.900001525878906,40.5,46.29999923706055,464437,2022-01-24
2022-01-31,38.70000076293945,38.70000076293945,43.79999923706055,38.20000076293945,43.79999923706055,309925,2022-01-31
2022-02-07,34.29999923706055,34.29999923706055,40.849998474121094,34.0,39.599998474121094,387405,2022-02-07
2022-02-14,44.04999923706055,44.04999923706055,47.20000076293945,31.100000381469727,32.5,942392,2022-02-14
2022-02-21,37.79999923706055,37.79999923706055,43.5,34.5,43.5,210480,2022-02-21
2022-02-28,38.20000076293945,38.20000076293945,38.400001525878906,34.20000076293945,36.0,296956,2022-02-28
2022-03-07,39.20000076293945,39.20000076293945,40.95000076293945,36.0,37.400001525878906,296429,2022-03-07
2022-03-14,37.54999923706055,37.54999923706055,41.099998474121094,36.29999923706055,39.79999923706055,179934,2022-03-14
2022-03-21,36.5,36.5,39.25,36.0,37.54999923706055,232084,2022-03-21
2022-03-28,36.04999923706055,36.04999923706055,36.79999923706055,33.5,36.0,205326,2022-03-28
2022-04-04,36.25,36.25,38.0,34.599998474121094,34.599998474121094,222135,2022-04-04
2022-04-11,36.349998474121094,36.349998474121094,37.79999923706055,35.099998474121094,36.29999923706055,121064,2022-04-11
2022-04-18,33.75,33.75,36.849998474121094,32.650001525878906,36.5,266564,2022-04-18
2022-04-25,32.04999923706055,32.04999923706055,34.0,30.25,33.099998474121094,213222,2022-04-25
2022-05-02,30.049999237060547,30.049999237060547,32.79999923706055,28.649999618530273,32.04999923706055,115755,2022-05-02
2022-05-09,22.700000762939453,22.700000762939453,31.0,21.850000381469727,31.0,344587,2022-05-09
2022-05-16,28.799999237060547,28.799999237060547,28.799999237060547,23.299999237060547,23.649999618530273,171637,2022-05-16
2022-05-23,25.850000381469727,25.850000381469727,29.399999618530273,24.450000762939453,29.399999618530273,126807,2022-05-23
2022-05-30,23.399999618530273,23.399999618530273,27.100000381469727,22.350000381469727,25.850000381469727,334204,2022-05-30
2022-06-06,21.649999618530273,21.649999618530273,24.399999618530273,21.25,23.649999618530273,106924,2022-06-06
2022-06-13,21.600000381469727,21.600000381469727,24.25,19.350000381469727,22.0,873306,2022-06-13
2022-06-20,21.25,21.25,22.399999618530273,19.450000762939453,21.350000381469727,431027,2022-06-20
2022-06-27,20.450000762939453,20.450000762939453,22.950000762939453,19.600000381469727,22.0,231898,2022-06-27
2022-07-04,23.899999618530273,23.899999618530273,23.899999618530273,20.200000762939453,21.450000762939453,563034,2022-07-04
2022-07-11,20.950000762939453,20.950000762939453,23.450000762939453,20.799999237060547,23.450000762939453,477951,2022-07-11
2022-07-18,21.75,21.75,22.899999618530273,21.049999237060547,21.799999237060547,202157,2022-07-18
2022-07-25,21.399999618530273,21.399999618530273,22.399999618530273,20.799999237060547,22.399999618530273,140228,2022-07-25
2022-08-01,21.700000762939453,21.700000762939453,22.399999618530273,20.799999237060547,22.0,242083,2022-08-01
2022-08-08,23.450000762939453,23.450000762939453,24.25,21.549999237060547,22.0,231401,2022-08-08
2022-08-15,22.549999237060547,22.549999237060547,23.950000762939453,22.5,23.450000762939453,168566,2022-08-15
2022-08-22,21.75,21.75,23.0,21.549999237060547,22.450000762939453,203263,2022-08-22
2022-08-29,21.649999618530273,21.649999618530273,22.799999237060547,20.649999618530273,21.75,319080,2022-08-29
2022-09-05,21.850000381469727,21.850000381469727,22.799999237060547,21.399999618530273,21.649999618530273,314504,2022-09-05
2022-09-12,21.600000381469727,21.600000381469727,22.700000762939453,21.299999237060547,22.0,219149,2022-09-12
2022-09-19,20.600000381469727,20.600000381469727,22.350000381469727,20.25,22.350000381469727,208216,2022-09-19
2022-09-26,19.25,19.25,21.049999237060547,18.950000762939453,20.600000381469727,226523,2022-09-26
2022-10-03,19.549999237060547,19.549999237060547,20.75,19.0,19.700000762939453,136051,2022-10-03
2022-10-10,18.850000381469727,18.850000381469727,19.75,18.350000381469727,19.5,159845,2022-10-10
2022-10-17,21.299999237060547,21.299999237060547,24.350000381469727,18.299999237060547,20.100000381469727,1252638,2022-10-17
2022-10-24,22.149999618530273,22.149999618530273,25.350000381469727,20.399999618530273,21.600000381469727,2203695,2022-10-24
2022-10-31,22.399999618530273,22.399999618530273,23.649999618530273,21.5,22.5,328333,2022-10-31
2022-11-07,21.850000381469727,21.850000381469727,23.0,21.5,23.0,131558,2022-11-07
2022-11-14,21.299999237060547,21.299999237060547,22.799999237060547,21.200000762939453,21.549999237060547,166964,2022-11-14
2022-11-21,21.700000762939453,21.700000762939453,22.799999237060547,20.25,22.299999237060547,274468,2022-11-21
2022-11-28,21.25,21.25,22.100000381469727,20.200000762939453,22.100000381469727,243937,2022-11-28
2022-12-05,20.899999618530273,20.899999618530273,22.25,20.700000762939453,21.600000381469727,157431,2022-12-05
2022-12-12,20.549999237060547,20.549999237060547,21.399999618530273,20.5,20.899999618530273,147171,2022-12-12
2022-12-19,17.950000762939453,17.950000762939453,21.299999237060547,17.5,20.799999237060547,171805,2022-12-19
2022-12-26,20.450000762939453,20.450000762939453,24.350000381469727,18.350000381469727,20.5,375300,2022-12-26
2023-01-02,20.149999618530273,20.149999618530273,21.0,19.950000762939453,20.100000381469727,95712,2023-01-02
2023-01-09,19.899999618530273,19.899999618530273,20.950000762939453,19.700000762939453,20.850000381469727,127073,2023-01-09
2023-01-16,19.649999618530273,19.649999618530273,20.350000381469727,19.200000762939453,20.299999237060547,120908,2023-01-16
2023-01-23,18.5,18.5,19.950000762939453,18.149999618530273,19.700000762939453,129041,2023-01-23
2023-01-30,18.049999237060547,18.049999237060547,20.450000762939453,17.600000381469727,18.5,183464,2023-01-30
2023-02-06,17.799999237060547,17.799999237060547,19.100000381469727,17.549999237060547,18.950000762939453,83490,2023-02-06
2023-02-13,18.399999618530273,18.399999618530273,19.149999618530273,16.399999618530273,18.0,740900,2023-02-13
2023-02-20,14.850000381469727,14.850000381469727,18.299999237060547,13.850000381469727,18.0,744444,2023-02-20
2023-02-27,14.300000190734863,14.300000190734863,15.699999809265137,13.350000381469727,15.350000381469727,139739,2023-02-27
2023-03-06,14.100000381469727,14.100000381469727,15.25,13.5,14.75,212904,2023-03-06
2023-03-13,13.399999618530273,13.399999618530273,14.350000381469727,12.75,14.100000381469727,342620,2023-03-13
2023-03-20,12.75,12.75,14.350000381469727,12.199999809265137,14.350000381469727,241294,2023-03-20
2023-03-27,11.550000190734863,11.550000190734863,13.449999809265137,11.300000190734863,13.449999809265137,218845,2023-03-27
2023-04-03,13.699999809265137,13.699999809265137,14.0,11.600000381469727,12.25,174821,2023-04-03
2023-04-10,13.5,13.5,14.75,13.300000190734863,14.0,116793,2023-04-10
2023-04-17,13.149999618530273,13.149999618530273,13.949999809265137,12.800000190734863,13.949999809265137,109926,2023-04-17
2023-04-24,17.100000381469727,17.100000381469727,18.450000762939453,12.75,13.300000190734863,4926015,2023-04-24
2023-05-01,16.0,16.0,17.850000381469727,15.600000381469727,17.100000381469727,293214,2023-05-01
2023-05-08,15.649999618530273,15.649999618530273,16.75,15.5,15.600000381469727,89311,2023-05-08
2023-05-15,15.149999618530273,15.149999618530273,16.100000381469727,14.899999618530273,15.5,49962,2023-05-15
2023-05-22,14.399999618530273,14.399999618530273,15.699999809265137,14.100000381469727,15.149999618530273,83293,2023-05-22
2023-05-29,13.949999809265137,13.949999809265137,14.850000381469727,13.350000381469727,14.75,130436,2023-05-29
2023-06-05,16.200000762939453,16.200000762939453,16.200000762939453,13.850000381469727,14.199999809265137,148480,2023-06-05
2023-06-12,15.949999809265137,15.949999809265137,16.649999618530273,15.050000190734863,16.649999618530273,143412,2023-06-12
2023-06-19,14.649999618530273,14.649999618530273,16.0,14.5,15.949999809265137,112726,2023-06-19
2023-06-26,14.649999618530273,14.649999618530273,15.149999618530273,14.0,14.699999809265137,95006,2023-06-26
2023-07-03,14.949999809265137,14.949999809265137,15.199999809265137,14.199999809265137,14.649999618530273,78982,2023-07-03
2023-07-10,14.350000381469727,14.350000381469727,14.899999618530273,14.050000190734863,14.399999618530273,76689,2023-07-10
2023-07-17,15.0,15.0,15.75,14.399999618530273,15.0,102855,2023-07-17
2023-07-24,14.399999618530273,14.399999618530273,15.399999618530273,14.350000381469727,15.199999809265137,63688,2023-07-24
2023-07-31,14.649999618530273,14.649999618530273,15.050000190734863,14.0,14.399999618530273,74345,2023-07-31
2023-08-07,14.350000381469727,14.350000381469727,15.100000381469727,14.0,14.899999618530273,58420,2023-08-07
2023-08-14,14.100000381469727,14.100000381469727,15.199999809265137,14.0,14.350000381469727,44866,2023-08-14
2023-08-21,14.0,14.0,14.649999618530273,13.800000190734863,14.199999809265137,78960,2023-08-21
2023-08-28,14.0,14.0,14.699999809265137,13.800000190734863,13.899999618530273,131382,2023-08-28
2023-09-04,14.850000381469727,14.850000381469727,15.25,13.899999618530273,14.100000381469727,172962,2023-09-04
2023-09-11,14.75,14.75,15.300000190734863,13.899999618530273,15.0,175579,2023-09-11
2023-09-18,14.699999809265137,14.699999809265137,15.199999809265137,14.399999618530273,15.199999809265137,87411,2023-09-18
2023-09-25,14.399999618530273,14.399999618530273,14.949999809265137,14.050000190734863,14.699999809265137,96647,2023-09-25
2023-10-02,14.350000381469727,14.350000381469727,14.699999809265137,14.0,14.399999618530273,54935,2023-10-02
2023-10-09,13.899999618530273,13.899999618530273,14.399999618530273,13.699999809265137,14.0,56397,2023-10-09
2023-10-16,13.949999809265137,13.949999809265137,14.350000381469727,13.75,14.199999809265137,98438,2023-10-16
2023-10-23,13.050000190734863,13.050000190734863,14.350000381469727,12.0,14.350000381469727,103185,2023-10-23
2023-10-30,13.600000381469727,13.600000381469727,13.800000190734863,12.550000190734863,13.300000190734863,80370,2023-10-30
2023-11-06,13.850000381469727,13.850000381469727,14.199999809265137,13.199999809265137,13.600000381469727,87406,2023-11-06
2023-11-13,13.5,13.5,14.050000190734863,12.75,13.649999618530273,158699,2023-11-13
2023-11-20,13.850000381469727,13.850000381469727,14.0,13.25,13.25,128877,2023-11-20
2023-11-27,14.300000190734863,14.300000190734863,14.449999809265137,13.850000381469727,13.850000381469727,157898,2023-11-27
2023-12-04,15.350000381469727,15.350000381469727,16.600000381469727,14.100000381469727,14.449999809265137,462937,2023-12-04
2023-12-11,21.700000762939453,21.700000762939453,23.25,15.550000190734863,15.800000190734863,4582481,2023-12-11
2023-12-18,18.5,18.5,22.350000381469727,18.299999237060547,22.350000381469727,687674,2023-12-18
2023-12-25,18.200000762939453,18.200000762939453,19.850000381469727,18.0,18.5,119437,2023-12-25
2024-01-01,18.950000762939453,18.950000762939453,19.549999237060547,17.899999618530273,18.200000762939453,184430,2024-01-01
2024-01-08,18.299999237060547,18.299999237060547,19.600000381469727,17.899999618530273,18.200000762939453,239569,2024-01-08
2024-01-15,19.600000381469727,19.600000381469727,19.799999237060547,17.399999618530273,18.75,314945,2024-01-15
2024-01-22,18.5,18.5,19.899999618530273,18.0,19.600000381469727,104196,2024-01-22
2024-01-29,19.799999237060547,19.799999237060547,21.100000381469727,18.0,19.0,659474,2024-01-29
2024-02-05,19.700000762939453,19.700000762939453,20.799999237060547,18.100000381469727,19.899999618530273,257888,2024-02-05
2024-02-12,19.799999237060547,19.799999237060547,20.200000762939453,17.850000381469727,20.200000762939453,203641,2024-02-12
2024-02-19,19.100000381469727,19.100000381469727,20.450000762939453,19.0,20.100000381469727,172443,2024-02-19
2024-02-26,18.200000762939453,18.200000762939453,19.850000381469727,18.100000381469727,18.549999237060547,116817,2024-02-26
2024-03-04,17.5,17.5,18.649999618530273,17.100000381469727,18.450000762939453,64379,2024-03-04
2024-03-11,14.100000381469727,14.100000381469727,18.25,14.100000381469727,18.25,140493,2024-03-11
2024-03-18,14.75,14.75,15.399999618530273,13.699999809265137,14.100000381469727,208182,2024-03-18
2024-03-25,14.050000190734863,14.050000190734863,16.100000381469727,13.550000190734863,14.75,209140,2024-03-25
2024-04-01,17.049999237060547,17.049999237060547,18.0,14.300000190734863,14.850000381469727,258896,2024-04-01
2024-04-08,16.850000381469727,16.850000381469727,18.299999237060547,16.299999237060547,17.75,273015,2024-04-08
2024-04-15,16.25,16.25,17.75,15.699999809265137,15.699999809265137,219969,2024-04-15
2024-04-22,16.450000762939453,16.450000762939453,17.350000381469727,15.699999809265137,16.899999618530273,135985,2024-04-22
2024-04-29,16.149999618530273,16.149999618530273,17.299999237060547,15.800000190734863,16.799999237060547,77925,2024-04-29
2024-05-06,15.199999809265137,15.199999809265137,16.5,14.600000381469727,16.5,101655,2024-05-06
2024-05-13,15.699999809265137,15.699999809265137,15.949999809265137,14.449999809265137,15.449999809265137,80566,2024-05-13
2024-05-20,15.800000190734863,15.800000190734863,16.899999618530273,15.149999618530273,15.25,97125,2024-05-20
2024-05-27,14.899999618530273,14.899999618530273,16.350000381469727,14.699999809265137,16.0,67866,2024-05-27
2024-06-03,18.649999618530273,18.649999618530273,18.899999618530273,15.600000381469727,15.600000381469727,161647,2024-06-03
2024-06-10,17.3700008392334,17.3700008392334,19.170000076293945,16.90999984741211,18.75,238372,2024-06-10
2024-06-17,17.079999923706055,17.079999923706055,17.989999771118164,16.5,17.3700008392334,97515,2024-06-17
2024-06-24,16.93000030517578,16.93000030517578,17.860000610351562,16.299999237060547,17.860000610351562,115209,2024-06-24
2024-07-01,17.3799991607666,17.3799991607666,18.239999771118164,16.360000610351562,16.93000030517578,182602,2024-07-01
2024-07-08,17.1299991607666,17.1299991607666,18.190000534057617,16.610000610351562,18.190000534057617,122594,2024-07-08
2024-07-15,16.989999771118164,16.989999771118164,17.889999389648438,16.549999237060547,17.889999389648438,119780,2024-07-15
2024-07-22,16.90999984741211,16.90999984741211,17.450000762939453,16.06999969482422,16.860000610351562,90744,2024-07-22
2024-07-29,16.979999542236328,16.979999542236328,17.739999771118164,16.510000228881836,17.399999618530273,111155,2024-07-29
2024-08-05,19.010000228881836,19.010000228881836,19.290000915527344,15.800000190734863,16.829999923706055,438832,2024-08-05
2024-08-12,18.899999618530273,18.899999618530273,21.399999618530273,17.100000381469727,19.34000015258789,794511,2024-08-12
2024-08-19,23.290000915527344,23.290000915527344,23.290000915527344,18.5,19.75,1438655,2024-08-19
2024-08-26,21.40999984741211,21.40999984741211,23.860000610351562,20.450000762939453,23.290000915527344,958342,2024-08-26
2024-09-02,25.25,25.25,25.280000686645508,20.420000076293945,22.229999542236328,1009318,2024-09-02
2024-09-09,26.350000381469727,26.350000381469727,28.020000457763672,22.780000686645508,25.799999237060547,1057032,2024-09-09
2024-09-16,23.729999542236328,23.729999542236328,27.34000015258789,21.600000381469727,26.989999771118164,286350,2024-09-16
2024-09-23,22.520000457763672,22.520000457763672,23.739999771118164,21.299999237060547,23.729999542236328,111470,2024-09-23
2024-09-30,21.700000762939453,21.700000762939453,23.59000015258789,21.65999984741211,23.59000015258789,116763,2024-09-30
2024-10-07,19.360000610351562,19.360000610351562,22.149999618530273,18.760000228881836,21.600000381469727,188845,2024-10-07
2024-10-14,20.1200008392334,20.1200008392334,21.059999465942383,19.049999237060547,20.290000915527344,90910,2024-10-14
2024-10-21,18.239999771118164,18.239999771118164,20.610000610351562,17.75,20.610000610351562,118395,2024-10-21
2024-10-28,18.790000915527344,18.790000915527344,20.100000381469727,17.510000228881836,17.510000228881836,118642,2024-10-28
2024-11-04,19.290000915527344,19.290000915527344,19.700000762939453,18.110000610351562,19.700000762939453,103682,2024-11-04
2024-11-11,18.31999969482422,18.31999969482422,20.15999984741211,17.719999313354492,20.15999984741211,80895,2024-11-11
2024-11-18,17.59000015258789,17.59000015258789,18.790000915527344,17.510000228881836,18.540000915527344,69957,2024-11-18
2024-11-25,19.100000381469727,19.100000381469727,19.469999313354492,17.59000015258789,18.43000030517578,76025,2024-11-25
2024-12-02,18.209999084472656,18.209999084472656,19.940000534057617,17.81999969482422,19.940000534057617,197579,2024-12-02
2024-12-09,17.989999771118164,17.989999771118164,18.59000015258789,17.5,18.450000762939453,126004,2024-12-09
2024-12-16,17.239999771118164,17.239999771118164,18.440000534057617,16.799999237060547,18.440000534057617,100451,2024-12-16
2024-12-23,16.40999984741211,16.40999984741211,18.100000381469727,16.260000228881836,17.850000381469727,135157,2024-12-23
2024-12-30,17.860000610351562,17.860000610351562,17.860000610351562,16.229999542236328,16.399999618530273,182949,2024-12-30
2025-01-06,11.998044967651367,11.998044967651367,11.998044967651367,9.755636215209961,10.836384773254395,1810172,2025-01-06
2025-01-13,15.289999961853027,15.289999961853027,15.289999961853027,12.194544792175293,12.593323707580566,1956624,2025-01-13
2025-01-20,13.880000114440918,13.880000114440918,16.850000381469727,13.880000114440918,15.989999771118164,1252781,2025-01-20
2025-01-27,13.050000190734863,13.050000190734863,13.890000343322754,11.899999618530273,13.180000305175781,291099,2025-01-27
2025-02-03,12.880000114440918,12.880000114440918,13.449999809265137,12.25,12.399999618530273,112724,2025-02-03
2025-02-10,11.779999732971191,11.779999732971191,13.449999809265137,11.09000015258789,13.369999885559082,86346,2025-02-10
2025-02-17,11.479999542236328,11.479999542236328,12.25,11.119999885559082,12.25,93940,2025-02-17
2025-02-24,11.149999618530273,11.149999618530273,12.170000076293945,11.119999885559082,11.9399995803833,67492,2025-02-24
2025-03-03,12.569999694824219,12.569999694824219,12.569999694824219,11.0,11.699999809265137,114258,2025-03-03
2025-03-10,12.380000114440918,12.380000114440918,13.84000015258789,12.109999656677246,13.180000305175781,131442,2025-03-10
2025-03-17,11.829999923706055,11.829999923706055,12.960000038146973,11.460000038146973,12.960000038146973,212552,2025-03-17
2025-03-24,10.8100004196167,10.8100004196167,12.539999961853027,10.800000190734863,12.069999694824219,202453,2025-03-24
2025-03-31,10.930000305175781,10.930000305175781,11.279999732971191,10.5,10.8100004196167,50756,2025-03-31
2025-04-07,11.170000076293945,11.170000076293945,11.399999618530273,10.380000114440918,10.390000343322754,119831,2025-04-07
2025-04-14,11.359999656677246,11.359999656677246,11.949999809265137,10.899999618530273,11.460000038146973,65277,2025-04-14
2025-04-21,11.479999542236328,11.479999542236328,12.0,11.09000015258789,11.359999656677246,94361,2025-04-21
2025-04-28,11.25,11.25,12.050000190734863,11.010000228881836,11.739999771118164,46079,2025-04-28
2025-05-05,10.989999771118164,10.989999771118164,11.710000038146973,10.75,11.0600004196167,84674,2025-05-05
2025-05-12,10.989999771118164,10.989999771118164,11.720000267028809,10.4399995803833,10.989999771118164,209185,2025-05-12
2025-05-19,10.949999809265137,10.949999809265137,11.239999771118164,10.5,11.239999771118164,121182,2025-05-19
2025-05-26,10.34000015258789,10.34000015258789,11.210000038146973,9.960000038146973,11.210000038146973,197721,2025-05-26
2025-06-02,10.779999732971191,10.779999732971191,10.960000038146973,10.109999656677246,10.699999809265137,126264,2025-06-02
2025-06-09,13.680000305175781,13.680000305175781,13.680000305175781,10.520000457763672,11.0,303637,2025-06-09
2025-06-16,14.260000228881836,14.260000228881836,16.610000610351562,14.079999923706055,14.359999656677246,504089,2025-06-16
2025-06-23,16.309999465942383,16.309999465942383,16.440000534057617,13.210000038146973,13.539999961853027,588680,2025-06-23
