Date,Adj Close_VRLLOG.NS,Close_VRLLOG.NS,High_VRLLOG.NS,Low_VRLLOG.NS,Open_VRLLOG.NS,Volume_VRLLOG.NS,Date
2021-01-11,182.3913116455078,190.85000610351562,206.5500030517578,190.5,206.3000030517578,1112743,2021-01-11
2021-01-18,177.99517822265625,186.25,196.5500030517578,185.10000610351562,193.39999389648438,1048320,2021-01-18
2021-01-25,185.78395080566406,194.39999389648438,198.3000030517578,179.25,188.0,2106947,2021-01-25
2021-02-01,195.62744140625,204.6999969482422,207.89999389648438,188.5,196.5,2030302,2021-02-01
2021-02-08,218.37261962890625,228.5,235.0,215.10000610351562,235.0,5811837,2021-02-08
2021-02-15,231.22647094726562,241.9499969482422,249.9499969482422,224.89999389648438,228.5,1788771,2021-02-15
2021-02-22,246.56512451171875,258.0,279.0,242.0,244.35000610351562,2158184,2021-02-22
2021-03-01,251.9169464111328,263.6000061035156,269.0,250.0,259.0,1966732,2021-03-01
2021-03-08,233.2333984375,244.0500030517578,265.3999938964844,242.0,265.3999938964844,1523262,2021-03-08
2021-03-15,230.84420776367188,241.5500030517578,254.9499969482422,220.0,243.89999389648438,1110538,2021-03-15
2021-03-22,229.12399291992188,239.75,243.10000610351562,225.1999969482422,241.0,773727,2021-03-22
2021-03-29,223.055419921875,233.39999389648438,240.89999389648438,228.39999389648438,239.75,242240,2021-03-29
2021-04-05,221.8130645751953,232.10000610351562,234.25,221.0,233.39999389648438,408025,2021-04-05
2021-04-12,217.4647216796875,227.5500030517578,245.85000610351562,220.0,225.5500030517578,478633,2021-04-12
2021-04-19,207.525634765625,217.14999389648438,225.5,210.0,225.5,566041,2021-04-19
2021-04-26,207.04782104492188,216.64999389648438,225.0,213.4499969482422,218.25,306264,2021-04-26
2021-05-03,207.86013793945312,217.5,229.0,214.5,216.64999389648438,302372,2021-05-03
2021-05-10,208.95916748046875,218.64999389648438,223.6999969482422,214.85000610351562,219.0,326847,2021-05-10
2021-05-17,233.6156768798828,244.4499969482422,264.25,218.10000610351562,220.4499969482422,4204032,2021-05-17
2021-05-24,236.53050231933594,247.5,254.10000610351562,241.0,245.64999389648438,758153,2021-05-24
2021-05-31,245.3705291748047,256.75,268.1499938964844,246.25,247.5,2282994,2021-05-31
2021-06-07,283.2153625488281,296.3500061035156,309.8999938964844,255.0,257.5,10146102,2021-06-07
2021-06-14,262.2860412597656,274.45001220703125,298.0,272.20001220703125,298.0,3939615,2021-06-14
2021-06-21,268.4023742675781,280.8500061035156,287.79998779296875,268.0,274.1000061035156,1606103,2021-06-21
2021-06-28,269.45361328125,281.95001220703125,292.29998779296875,273.6499938964844,282.29998779296875,1080271,2021-06-28
2021-07-05,303.4280090332031,317.5,319.29998779296875,280.20001220703125,283.3999938964844,5747967,2021-07-05
2021-07-12,297.7895202636719,311.6000061035156,324.0,303.20001220703125,318.0,2257246,2021-07-12
2021-07-19,283.6454772949219,296.79998779296875,313.70001220703125,295.0,309.6499938964844,704170,2021-07-19
2021-07-26,290.6697082519531,304.1499938964844,314.1000061035156,294.0,298.8999938964844,1095374,2021-07-26
2021-08-02,290.85784912109375,300.25,312.95001220703125,295.0,306.8500061035156,959758,2021-08-02
2021-08-09,321.517822265625,331.8999938964844,342.45001220703125,290.1000061035156,296.0,3604806,2021-08-09
2021-08-16,314.1555480957031,324.29998779296875,340.8999938964844,317.0,334.79998779296875,1232455,2021-08-16
2021-08-23,303.935546875,313.75,327.45001220703125,297.0,324.0,633492,2021-08-23
2021-08-30,319.0475769042969,329.3500061035156,352.0,307.04998779296875,314.0,845679,2021-08-30
2021-09-06,327.8144836425781,338.3999938964844,355.0,318.0,329.3500061035156,1290678,2021-09-06
2021-09-13,333.2877502441406,344.04998779296875,354.79998779296875,326.3999938964844,341.29998779296875,1125716,2021-09-13
2021-09-20,373.198974609375,385.25,412.0,327.0,341.79998779296875,4628425,2021-09-20
2021-09-27,357.0213928222656,368.54998779296875,405.70001220703125,366.1000061035156,380.04998779296875,854626,2021-09-27
2021-10-04,396.4482116699219,409.25,425.8999938964844,302.20001220703125,370.0,1712301,2021-10-04
2021-10-11,373.0052185058594,385.04998779296875,430.0,382.04998779296875,413.79998779296875,940278,2021-10-11
2021-10-18,363.5602111816406,375.29998779296875,399.0,367.5,386.29998779296875,1260860,2021-10-18
2021-10-25,362.39776611328125,374.1000061035156,388.0,352.04998779296875,383.0,767406,2021-10-25
2021-11-01,425.0738525390625,438.79998779296875,442.8999938964844,367.8999938964844,380.95001220703125,4049917,2021-11-01
2021-11-08,471.66925048828125,486.8999938964844,534.7999877929688,439.6499938964844,440.0,5774790,2021-11-08
2021-11-15,441.4452209472656,455.70001220703125,495.8500061035156,431.3999938964844,486.8999938964844,679959,2021-11-15
2021-11-22,451.1324157714844,465.70001220703125,499.0,423.54998779296875,458.5,1294230,2021-11-22
2021-11-29,457.6712951660156,472.45001220703125,486.3500061035156,430.1000061035156,453.0,526447,2021-11-29
2021-12-06,444.35137939453125,458.70001220703125,488.0,450.0,472.0,769754,2021-12-06
2021-12-13,427.3988037109375,441.20001220703125,473.0,436.95001220703125,462.79998779296875,362369,2021-12-13
2021-12-20,434.61578369140625,448.6499938964844,485.0,405.04998779296875,436.0,583143,2021-12-20
2021-12-27,414.99920654296875,428.3999938964844,448.45001220703125,420.0,448.45001220703125,493365,2021-12-27
2022-01-03,447.64501953125,462.1000061035156,485.0,425.8999938964844,428.3999938964844,1156471,2022-01-03
2022-01-10,470.7489929199219,485.95001220703125,508.3500061035156,458.5,467.79998779296875,1305439,2022-01-10
2022-01-17,460.57745361328125,475.45001220703125,496.0,471.20001220703125,489.3999938964844,583991,2022-01-17
2022-01-24,427.4956359863281,441.29998779296875,505.0,427.29998779296875,470.1000061035156,717952,2022-01-24
2022-01-31,513.5663452148438,530.1500244140625,536.2999877929688,437.0,443.0,3453116,2022-01-31
2022-02-07,502.0386047363281,518.25,591.9000244140625,494.1499938964844,545.0,2643749,2022-02-07
2022-02-14,469.1629333496094,476.70001220703125,513.9500122070312,461.6499938964844,495.0,1310407,2022-02-14
2022-02-21,424.52996826171875,431.3500061035156,477.3500061035156,405.0,472.0,955676,2022-02-21
2022-02-28,418.2803649902344,425.0,469.0,412.5,426.0,915555,2022-02-28
2022-03-07,431.911376953125,438.8500061035156,445.0,398.20001220703125,410.0,1345045,2022-03-07
2022-03-14,444.3121643066406,451.45001220703125,460.0,431.25,443.95001220703125,419263,2022-03-14
2022-03-21,447.6091613769531,454.79998779296875,473.8500061035156,436.1000061035156,456.5,685344,2022-03-21
2022-03-28,484.024169921875,491.79998779296875,499.1499938964844,444.3999938964844,461.6499938964844,869449,2022-03-28
2022-04-04,485.1067810058594,492.8999938964844,510.0,474.5,510.0,838395,2022-04-04
2022-04-11,512.4180297851562,520.6500244140625,527.3499755859375,494.1499938964844,504.5,908144,2022-04-11
2022-04-18,574.8156127929688,584.0499877929688,658.7000122070312,508.20001220703125,518.0,6752354,2022-04-18
2022-04-25,560.298828125,569.2999877929688,598.7000122070312,556.0,582.8499755859375,1278504,2022-04-25
2022-05-02,552.0316772460938,560.9000244140625,625.0,550.5,568.0,1271298,2022-05-02
2022-05-09,521.42333984375,529.7999877929688,560.0,495.95001220703125,554.6500244140625,1721305,2022-05-09
2022-05-16,568.2708129882812,577.4000244140625,582.25,535.0999755859375,536.3499755859375,807559,2022-05-16
2022-05-23,596.7138061523438,606.2999877929688,651.7000122070312,575.5499877929688,613.9500122070312,5107513,2022-05-23
2022-05-30,633.2272338867188,643.4000244140625,691.9000244140625,595.9500122070312,607.0,3029959,2022-05-30
2022-06-06,638.4926147460938,648.75,677.0,621.0,643.0,1905143,2022-06-06
2022-06-13,554.7381591796875,563.6500244140625,653.0999755859375,522.4000244140625,640.0,1950742,2022-06-13
2022-06-20,577.7681884765625,587.0499877929688,596.0,501.95001220703125,569.0499877929688,2107665,2022-06-20
2022-06-27,610.1972045898438,620.0,646.0,593.2999877929688,597.5,1390205,2022-06-27
2022-07-04,632.8827514648438,643.0499877929688,666.0,616.2000122070312,620.0,820035,2022-07-04
2022-07-11,650.056884765625,660.5,671.9500122070312,636.3499755859375,640.0,589640,2022-07-11
2022-07-18,670.62646484375,681.4000244140625,720.0,660.3499755859375,665.2000122070312,1392485,2022-07-18
2022-07-25,614.6260375976562,624.5,701.9500122070312,619.25,686.9000244140625,1205634,2022-07-25
2022-08-01,599.7648315429688,609.4000244140625,638.8499755859375,588.1500244140625,626.0,1798032,2022-08-01
2022-08-08,611.427490234375,621.25,636.9500122070312,594.4500122070312,612.0,1700824,2022-08-08
2022-08-15,598.4853515625,608.0999755859375,626.7000122070312,599.0,621.25,524371,2022-08-15
2022-08-22,623.8282470703125,633.8499755859375,638.8499755859375,587.0499877929688,608.0999755859375,740792,2022-08-22
2022-08-29,612.8053588867188,622.6500244140625,637.7999877929688,610.75,618.0,777342,2022-08-29
2022-09-05,605.0302124023438,614.75,625.9000244140625,607.9000244140625,624.7999877929688,501237,2022-09-05
2022-09-12,630.8160400390625,640.9500122070312,669.0,591.4500122070312,595.5,3313694,2022-09-12
2022-09-19,656.2572631835938,666.7999877929688,677.9000244140625,626.2000122070312,644.2999877929688,1356671,2022-09-19
2022-09-26,600.404541015625,610.0499877929688,674.0,578.0499877929688,673.0,1169134,2022-09-26
2022-10-03,601.536376953125,611.2000122070312,622.9500122070312,594.0999755859375,608.0,464698,2022-10-03
2022-10-10,568.2708129882812,577.4000244140625,616.2999877929688,571.0,609.4500122070312,724450,2022-10-10
2022-10-17,582.6399536132812,592.0,603.0,578.0,579.5499877929688,565838,2022-10-17
2022-10-24,594.8438720703125,604.4000244140625,607.0,587.25,602.0,325165,2022-10-24
2022-10-31,591.1039428710938,600.5999755859375,613.5499877929688,585.0,610.0,698137,2022-10-31
2022-11-07,582.6890869140625,592.0499877929688,618.9500122070312,545.4500122070312,607.0,912718,2022-11-07
2022-11-14,505.4302673339844,513.5499877929688,591.0,510.1499938964844,591.0,1929609,2022-11-14
2022-11-21,550.3585815429688,559.2000122070312,570.0,509.54998779296875,512.5,1270361,2022-11-21
2022-11-28,567.5326538085938,576.6500244140625,580.0,549.0999755859375,559.2000122070312,959017,2022-11-28
2022-12-05,542.878662109375,551.5999755859375,586.0,546.0,586.0,767661,2022-12-05
2022-12-12,551.5396118164062,560.4000244140625,589.0,546.0,551.0,7574923,2022-12-12
2022-12-19,515.9611206054688,524.25,570.6500244140625,515.0,563.25,764899,2022-12-19
2022-12-26,532.9384155273438,541.5,552.5,512.4000244140625,523.5,643400,2022-12-26
2023-01-02,533.0368041992188,541.5999755859375,557.25,535.0,548.0,457395,2023-01-02
2023-01-09,537.9085083007812,546.5499877929688,555.0,530.0999755859375,545.2999877929688,538543,2023-01-09
2023-01-16,547.159912109375,555.9500122070312,570.5,549.0999755859375,549.7000122070312,338403,2023-01-16
2023-01-23,517.5850219726562,525.9000244140625,575.0,507.70001220703125,554.0499877929688,898877,2023-01-23
2023-01-30,504.34771728515625,512.4500122070312,539.5999755859375,508.04998779296875,527.5,1578414,2023-01-30
2023-02-06,497.0646667480469,505.04998779296875,521.3499755859375,483.0,520.1500244140625,983352,2023-02-06
2023-02-13,531.4129028320312,539.9500122070312,543.1500244140625,494.0,509.54998779296875,816186,2023-02-13
2023-02-20,543.912109375,552.6500244140625,569.7999877929688,531.2999877929688,541.0,981745,2023-02-20
2023-02-27,545.9296875,554.7000122070312,565.1500244140625,531.0499877929688,550.5999755859375,632658,2023-02-27
2023-03-06,586.3306274414062,595.75,608.0,557.0,558.8499755859375,1044250,2023-03-06
2023-03-13,620.4819946289062,630.4500122070312,640.0,583.7000122070312,601.9500122070312,1370749,2023-03-13
2023-03-20,633.5717163085938,643.75,656.7999877929688,595.0999755859375,632.0,1424200,2023-03-20
2023-03-27,622.5979614257812,632.5999755859375,649.0,609.0999755859375,642.7999877929688,980066,2023-03-27
2023-04-03,637.2131958007812,647.4500122070312,658.5,620.0,640.0,261240,2023-04-03
2023-04-10,629.831787109375,639.9500122070312,667.4500122070312,623.0,645.0,619354,2023-04-10
2023-04-17,634.555908203125,644.75,648.2999877929688,605.0,634.2000122070312,695314,2023-04-17
2023-04-24,620.4819946289062,630.4500122070312,650.0,575.0999755859375,647.5,603630,2023-04-24
2023-05-01,623.9266967773438,633.9500122070312,642.0,621.7999877929688,630.4500122070312,257349,2023-05-01
2023-05-08,627.4697265625,637.5499877929688,651.3499755859375,618.0999755859375,633.9500122070312,334942,2023-05-08
2023-05-15,647.3995361328125,657.7999877929688,662.6500244140625,634.25,637.0,447224,2023-05-15
2023-05-22,731.94140625,743.7000122070312,753.9000244140625,667.0,667.0,2379367,2023-05-22
2023-05-29,684.306640625,695.2999877929688,762.9000244140625,692.0,762.9000244140625,876209,2023-05-29
2023-06-05,691.3436279296875,702.4500122070312,718.0,694.5999755859375,699.8499755859375,346496,2023-06-05
2023-06-12,710.043212890625,721.4500122070312,725.7999877929688,692.0999755859375,705.9000244140625,298644,2023-06-12
2023-06-19,680.6651611328125,691.5999755859375,724.5,685.0,724.4500122070312,238990,2023-06-19
2023-06-26,701.7760009765625,713.0499877929688,717.0499877929688,682.9000244140625,690.4500122070312,190786,2023-06-26
2023-07-03,688.6370849609375,699.7000122070312,716.4500122070312,694.6500244140625,715.7000122070312,172308,2023-07-03
2023-07-10,745.080322265625,757.0499877929688,772.5,697.2000122070312,710.0,976301,2023-07-10
2023-07-17,723.083740234375,734.7000122070312,771.4500122070312,727.0,767.0,486265,2023-07-17
2023-07-24,722.5424194335938,734.1500244140625,756.9500122070312,725.0,738.4000244140625,367902,2023-07-24
2023-07-31,707.7302856445312,719.0999755859375,747.4500122070312,702.2999877929688,730.0,288262,2023-07-31
2023-08-07,674.432373046875,680.5999755859375,727.5499877929688,650.0499877929688,712.0499877929688,839275,2023-08-07
2023-08-14,668.0903930664062,674.2000122070312,702.75,668.0499877929688,683.0,446159,2023-08-14
2023-08-21,677.2565307617188,683.4500122070312,696.9000244140625,667.5499877929688,673.0,318640,2023-08-21
2023-08-28,673.2927856445312,679.4500122070312,697.5,670.0,683.9500122070312,561764,2023-08-28
2023-09-04,697.8680419921875,704.25,717.0,669.0,682.0,1479913,2023-09-04
2023-09-11,729.5285034179688,736.2000122070312,742.0,690.0499877929688,718.0,695566,2023-09-11
2023-09-18,696.43115234375,702.7999877929688,742.9500122070312,696.5999755859375,730.2000122070312,405127,2023-09-18
2023-09-25,714.4662475585938,721.0,729.5,696.9500122070312,704.7000122070312,480475,2023-09-25
2023-10-02,673.8378295898438,680.0,750.5,677.0499877929688,721.0,1340680,2023-10-02
2023-10-09,635.6867065429688,641.5,684.4000244140625,635.0999755859375,681.9500122070312,1511400,2023-10-09
2023-10-16,667.0499267578125,673.1500244140625,692.0,638.3499755859375,646.0499877929688,706579,2023-10-16
2023-10-23,650.3030395507812,656.25,682.1500244140625,644.4000244140625,665.0999755859375,401957,2023-10-23
2023-10-30,670.2208862304688,676.3499755859375,684.9500122070312,652.0,658.9500122070312,260250,2023-10-30
2023-11-06,656.5458984375,662.5499877929688,689.9500122070312,652.25,679.75,742408,2023-11-06
2023-11-13,699.4535522460938,705.8499755859375,711.0,662.2000122070312,670.4500122070312,262250,2023-11-13
2023-11-20,694.0033569335938,700.3499755859375,707.7000122070312,684.0,700.25,294234,2023-11-20
2023-11-27,712.9798583984375,719.5,733.5,696.0499877929688,700.3499755859375,386649,2023-11-27
2023-12-04,701.98046875,708.4000244140625,734.9000244140625,699.0,734.9000244140625,328423,2023-12-04
2023-12-11,775.5079956054688,782.5999755859375,790.0,696.1500244140625,708.4000244140625,1012479,2023-12-11
2023-12-18,732.2041015625,738.9000244140625,799.0,715.4000244140625,780.0,554432,2023-12-18
2023-12-25,763.4681396484375,770.4500122070312,794.0,725.0,738.9000244140625,505411,2023-12-25
2024-01-01,724.3756103515625,731.0,772.0,726.2999877929688,770.0,239717,2024-01-01
2024-01-08,704.556884765625,711.0,737.7000122070312,703.2000122070312,731.0,165968,2024-01-08
2024-01-15,724.8215942382812,731.4500122070312,734.7999877929688,699.75,714.5999755859375,159823,2024-01-15
2024-01-22,712.5834350585938,719.0999755859375,733.9500122070312,712.0999755859375,731.4500122070312,171514,2024-01-22
2024-01-29,723.0874633789062,729.7000122070312,756.7000122070312,711.0999755859375,719.0999755859375,358204,2024-01-29
2024-02-05,638.7586059570312,644.5999755859375,750.0,634.7999877929688,728.25,806878,2024-02-05
2024-02-12,592.2340698242188,597.6500244140625,651.0,592.0999755859375,645.0499877929688,449661,2024-02-12
2024-02-19,573.40625,578.6500244140625,621.9500122070312,575.0,599.5499877929688,809447,2024-02-19
2024-02-26,549.6732788085938,554.7000122070312,614.9500122070312,553.0499877929688,583.0499877929688,780578,2024-02-26
2024-03-04,522.3729858398438,527.1500244140625,576.2000122070312,518.9500122070312,576.0,759900,2024-03-04
2024-03-11,544.5203857421875,549.5,559.4500122070312,517.0,536.0,848837,2024-03-11
2024-03-18,565.1814575195312,570.3499755859375,580.0,538.6500244140625,549.5,763372,2024-03-18
2024-03-25,545.3626708984375,550.3499755859375,571.75,540.0,570.3499755859375,418749,2024-03-25
2024-04-01,562.2086181640625,567.3499755859375,578.0,541.7000122070312,558.5999755859375,1276643,2024-04-01
2024-04-08,552.150634765625,557.2000122070312,577.0,551.4500122070312,577.0,236326,2024-04-08
2024-04-15,551.7047119140625,556.75,570.0,542.9500122070312,552.5999755859375,300950,2024-04-15
2024-04-22,562.4563598632812,567.5999755859375,582.5999755859375,552.4500122070312,560.3499755859375,383771,2024-04-22
2024-04-29,562.80322265625,567.9500122070312,579.0,557.0,571.5,417418,2024-04-29
2024-05-06,540.1107177734375,545.0499877929688,575.0499877929688,537.5999755859375,575.0499877929688,589442,2024-05-06
2024-05-13,586.5361938476562,591.9000244140625,599.9000244140625,541.7999877929688,557.7000122070312,635271,2024-05-13
2024-05-20,574.6449584960938,579.9000244140625,603.0,567.5499877929688,595.75,395302,2024-05-20
2024-05-27,545.5113525390625,550.5,583.4500122070312,545.7000122070312,579.9000244140625,237864,2024-05-27
2024-06-03,562.753662109375,567.9000244140625,571.0,511.25,558.4000244140625,347081,2024-06-03
2024-06-10,586.63525390625,592.0,617.8499755859375,576.0,576.0,1268928,2024-06-10
2024-06-17,558.9385375976562,564.0499877929688,599.0,558.4500122070312,592.0,414667,2024-06-17
2024-06-24,558.4430541992188,563.5499877929688,576.0,557.0,567.0,1180670,2024-06-24
2024-07-01,572.0684814453125,577.2999877929688,603.0,563.5499877929688,566.4500122070312,1066983,2024-07-01
2024-07-08,581.38330078125,586.7000122070312,600.0,574.2000122070312,580.2000122070312,374809,2024-07-08
2024-07-15,559.8799438476562,565.0,591.2000122070312,559.0999755859375,589.7999877929688,606311,2024-07-15
2024-07-22,562.2086181640625,567.3499755859375,575.0499877929688,545.0499877929688,565.0,246617,2024-07-22
2024-07-29,564.9832763671875,570.1500244140625,583.7999877929688,562.0,569.0,728834,2024-07-29
2024-08-05,523.3638916015625,528.1500244140625,562.2000122070312,518.0,558.0,1076799,2024-08-05
2024-08-12,530.6472778320312,535.5,552.75,511.29998779296875,530.7999877929688,968521,2024-08-12
2024-08-19,519.400146484375,524.1500244140625,544.0,523.2999877929688,544.0,650665,2024-08-19
2024-08-26,524.652099609375,529.4500122070312,539.25,521.25,524.0999755859375,827558,2024-08-26
2024-09-02,570.8297729492188,576.0499877929688,625.0,527.0499877929688,531.7999877929688,4781997,2024-09-02
2024-09-09,608.5845947265625,614.1500244140625,622.0499877929688,569.6500244140625,578.4000244140625,1376046,2024-09-09
2024-09-16,580.491455078125,585.7999877929688,622.0,580.0,610.0,577168,2024-09-16
2024-09-23,561.911376953125,567.0499877929688,610.4500122070312,560.0,595.4000244140625,731419,2024-09-23
2024-09-30,541.2008056640625,546.1500244140625,580.0,540.0,565.5999755859375,230308,2024-09-30
2024-10-07,570.1361083984375,575.3499755859375,579.0,525.7000122070312,548.9000244140625,267484,2024-10-07
2024-10-14,572.7621459960938,578.0,603.7000122070312,572.0,578.25,471987,2024-10-14
2024-10-21,514.990478515625,519.7000122070312,579.0,516.0499877929688,571.5,270620,2024-10-21
2024-10-28,558.0467529296875,563.1500244140625,568.0,515.5,522.2999877929688,162050,2024-10-28
2024-11-04,564.5869140625,569.75,575.9000244140625,546.5,563.0,231768,2024-11-04
2024-11-11,510.6798400878906,515.3499755859375,569.75,494.29998779296875,569.75,658970,2024-11-11
2024-11-18,532.1832275390625,537.0499877929688,549.9500122070312,523.3499755859375,534.2999877929688,300645,2024-11-18
2024-11-25,537.83154296875,542.75,558.7000122070312,538.0499877929688,547.7999877929688,207594,2024-11-25
2024-12-02,537.7000122070312,537.7000122070312,557.9500122070312,532.0,540.7000122070312,259687,2024-12-02
2024-12-09,547.8499755859375,547.8499755859375,584.4000244140625,540.0,544.0,880201,2024-12-09
2024-12-16,517.7000122070312,517.7000122070312,551.9500122070312,515.0,543.0999755859375,408004,2024-12-16
2024-12-23,513.9500122070312,513.9500122070312,525.4500122070312,500.3999938964844,525.4500122070312,235201,2024-12-23
2024-12-30,514.0,514.0,528.1500244140625,495.0,513.9500122070312,227154,2024-12-30
2025-01-06,492.75,492.75,513.9500122070312,483.45001220703125,505.1499938964844,265373,2025-01-06
2025-01-13,472.3500061035156,472.3500061035156,493.1499938964844,466.0,492.75,489898,2025-01-13
2025-01-20,463.20001220703125,463.20001220703125,475.3500061035156,447.04998779296875,474.75,256925,2025-01-20
2025-01-27,467.54998779296875,467.54998779296875,478.95001220703125,433.20001220703125,463.04998779296875,593722,2025-01-27
2025-02-03,528.3499755859375,528.3499755859375,560.0999755859375,452.0,467.6000061035156,4560491,2025-02-03
2025-02-10,471.04998779296875,471.04998779296875,526.7999877929688,462.5,520.0999755859375,1258685,2025-02-10
2025-02-17,471.1000061035156,471.1000061035156,488.95001220703125,450.79998779296875,468.95001220703125,453871,2025-02-17
2025-02-24,451.29998779296875,451.29998779296875,476.0,445.0,468.79998779296875,248086,2025-02-24
2025-03-03,487.54998779296875,487.54998779296875,500.0,433.6499938964844,451.3999938964844,446681,2025-03-03
2025-03-10,469.1000061035156,469.1000061035156,492.70001220703125,461.1499938964844,490.3999938964844,248845,2025-03-10
2025-03-17,486.45001220703125,486.45001220703125,494.95001220703125,456.1499938964844,469.1000061035156,179366,2025-03-17
2025-03-24,473.20001220703125,473.20001220703125,497.3500061035156,461.0,488.04998779296875,478954,2025-03-24
2025-03-31,490.70001220703125,490.70001220703125,496.79998779296875,470.0,473.20001220703125,202781,2025-03-31
2025-04-07,473.95001220703125,473.95001220703125,494.0,454.0,461.04998779296875,222766,2025-04-07
2025-04-14,483.5,483.5,490.0,473.95001220703125,473.95001220703125,128836,2025-04-14
2025-04-21,475.1000061035156,475.1000061035156,495.70001220703125,469.0,485.0,307267,2025-04-21
2025-04-28,458.3500061035156,458.3500061035156,488.5,452.5,478.6499938964844,186023,2025-04-28
2025-05-05,471.3999938964844,471.3999938964844,489.6000061035156,451.5,454.79998779296875,307438,2025-05-05
2025-05-12,524.4500122070312,524.4500122070312,527.0,480.0,480.8999938964844,436360,2025-05-12
2025-05-19,578.3499755859375,578.3499755859375,631.0,527.0999755859375,532.2999877929688,5512941,2025-05-19
2025-05-26,568.7000122070312,568.7000122070312,591.9000244140625,566.0,579.3499755859375,723473,2025-05-26
2025-06-02,563.4500122070312,563.4500122070312,573.9000244140625,560.3499755859375,565.9000244140625,347114,2025-06-02
2025-06-09,563.6500244140625,563.6500244140625,595.0,545.5499877929688,567.2999877929688,1405274,2025-06-09
2025-06-16,556.4500122070312,556.4500122070312,577.0,549.2000122070312,561.0,471492,2025-06-16
2025-06-23,572.5,572.5,580.0,550.25,556.5999755859375,324540,2025-06-23
2025-06-30,599.75,599.75,605.7999877929688,574.5999755859375,590.0,1406567,2025-06-30
2025-07-07,610.3499755859375,610.3499755859375,613.7999877929688,596.0,605.0,877388,2025-07-07
2025-07-14,624.5999755859375,624.5999755859375,625.5,609.9500122070312,612.5999755859375,418436,2025-07-14
