Date,Adj Close_TFCILTD.NS,Close_TFCILTD.NS,High_TFCILTD.NS,Low_TFCILTD.NS,Open_TFCILTD.NS,Volume_TFCILTD.NS,Date
2020-12-07,45.710819244384766,49.0,50.599998474121094,46.0,46.79999923706055,4189798,2020-12-07
2020-12-14,46.50376892089844,49.849998474121094,52.79999923706055,47.150001525878906,49.45000076293945,4634659,2020-12-14
2020-12-21,44.03165054321289,47.20000076293945,50.349998474121094,42.150001525878906,49.849998474121094,1896655,2020-12-21
2020-12-28,45.570892333984375,48.849998474121094,49.95000076293945,46.400001525878906,48.95000076293945,1859496,2020-12-28
2021-01-04,51.587928771972656,55.29999923706055,58.70000076293945,50.0,51.150001525878906,8229622,2021-01-04
2021-01-11,49.72218322753906,53.29999923706055,56.849998474121094,52.75,55.849998474121094,1758362,2021-01-11
2021-01-18,47.576568603515625,51.0,54.150001525878906,50.599998474121094,53.75,1258726,2021-01-18
2021-01-25,47.62321090698242,51.04999923706055,52.900001525878906,48.0,52.0,1006770,2021-01-25
2021-02-01,48.41616439819336,51.900001525878906,52.79999923706055,48.04999923706055,51.400001525878906,1766300,2021-02-01
2021-02-08,53.1738166809082,57.0,59.79999923706055,50.20000076293945,52.349998474121094,5423899,2021-02-08
2021-02-15,53.453678131103516,57.29999923706055,62.20000076293945,56.150001525878906,57.5,7434626,2021-02-15
2021-02-22,52.75402069091797,56.54999923706055,58.54999923706055,55.599998474121094,57.0,1744630,2021-02-22
2021-03-01,57.231815338134766,61.349998474121094,66.19999694824219,56.599998474121094,57.5,5800512,2021-03-01
2021-03-08,65.44110870361328,70.1500015258789,75.5999984741211,61.400001525878906,61.70000076293945,13621710,2021-03-08
2021-03-15,59.05092239379883,63.29999923706055,70.69999694824219,56.0,70.19999694824219,4831896,2021-03-15
2021-03-22,57.55832290649414,61.70000076293945,66.5,60.25,62.25,2376773,2021-03-22
2021-03-29,58.5844841003418,62.79999923706055,63.70000076293945,58.95000076293945,61.70000076293945,735370,2021-03-29
2021-04-05,55.50600051879883,59.5,62.0,58.54999923706055,62.0,855491,2021-04-05
2021-04-12,52.05436706542969,55.79999923706055,58.95000076293945,53.75,58.95000076293945,697471,2021-04-12
2021-04-19,54.759700775146484,58.70000076293945,61.79999923706055,51.599998474121094,52.54999923706055,1393565,2021-04-19
2021-04-26,52.80066680908203,56.599998474121094,60.04999923706055,55.29999923706055,59.5,577020,2021-04-26
2021-05-03,52.52080535888672,56.29999923706055,58.5,55.099998474121094,57.20000076293945,698391,2021-05-03
2021-05-10,56.48551940917969,60.54999923706055,65.19999694824219,55.599998474121094,56.95000076293945,3898201,2021-05-10
2021-05-17,59.70393753051758,64.0,69.80000305175781,59.29999923706055,60.79999923706055,5722547,2021-05-17
2021-05-24,63.90186309814453,68.5,72.0,64.4000015258789,64.5,5245589,2021-05-24
2021-05-31,64.2283706665039,68.8499984741211,70.5,64.0,68.5,2593566,2021-05-31
2021-06-07,70.47862243652344,75.55000305175781,76.19999694824219,67.5,67.5,7972828,2021-06-07
2021-06-14,72.2977294921875,77.5,82.5999984741211,73.05000305175781,77.4000015258789,10120830,2021-06-14
2021-06-21,69.1259536743164,74.0999984741211,78.6500015258789,73.80000305175781,75.80000305175781,1952439,2021-06-21
2021-06-28,69.82560729980469,74.8499984741211,81.0,74.0,74.5,2034687,2021-06-28
2021-07-05,70.85177612304688,75.94999694824219,78.80000305175781,73.0,75.5,3269212,2021-07-05
2021-07-12,71.2715835571289,76.4000015258789,83.3499984741211,75.80000305175781,76.80000305175781,9270852,2021-07-12
2021-07-19,70.71185302734375,75.80000305175781,81.75,75.1500015258789,76.5,3649321,2021-07-19
2021-07-26,68.56623840332031,73.5,76.94999694824219,72.25,76.5,1584653,2021-07-26
2021-08-02,68.09980010986328,73.0,78.80000305175781,71.5999984741211,73.5999984741211,2201459,2021-08-02
2021-08-09,60.91667556762695,65.30000305175781,74.4000015258789,65.0,74.30000305175781,1927796,2021-08-09
2021-08-16,57.93147277832031,62.099998474121094,68.44999694824219,61.599998474121094,65.94999694824219,2192727,2021-08-16
2021-08-23,58.02476501464844,62.20000076293945,64.94999694824219,57.900001525878906,62.099998474121094,931608,2021-08-23
2021-08-30,67.9132308959961,72.80000305175781,76.55000305175781,62.29999923706055,62.75,3064698,2021-08-30
2021-09-06,65.95419311523438,70.69999694824219,76.1500015258789,68.9000015258789,73.30000305175781,1539106,2021-09-06
2021-09-13,63.66865158081055,68.25,70.94999694824219,66.69999694824219,70.69999694824219,1315914,2021-09-13
2021-09-20,65.25453186035156,69.94999694824219,72.4000015258789,67.30000305175781,68.69999694824219,2137789,2021-09-20
2021-09-27,70.26656341552734,74.44999694824219,76.5,69.5,70.25,3789409,2021-09-27
2021-10-04,69.7946548461914,73.94999694824219,78.0,70.6500015258789,74.19999694824219,2278395,2021-10-04
2021-10-11,68.99241638183594,73.0999984741211,78.0,73.0,74.9000015258789,3214068,2021-10-11
2021-10-18,65.35875701904297,69.25,74.5,67.9000015258789,73.5,1392560,2021-10-18
2021-10-25,62.10261917114258,65.80000305175781,70.0,65.3499984741211,70.0,810877,2021-10-25
2021-11-01,65.12281036376953,69.0,70.5,65.5,66.1500015258789,358406,2021-11-01
2021-11-08,64.83966064453125,68.69999694824219,71.05000305175781,67.0,69.69999694824219,992847,2021-11-08
2021-11-15,62.763282775878906,66.5,70.0,65.55000305175781,69.69999694824219,651226,2021-11-15
2021-11-22,59.64871597290039,63.20000076293945,67.5,62.79999923706055,67.5,731846,2021-11-22
2021-11-29,55.35438537597656,58.650001525878906,61.849998474121094,55.099998474121094,60.25,1285679,2021-11-29
2021-12-06,57.61952209472656,61.04999923706055,62.25,56.650001525878906,59.29999923706055,704181,2021-12-06
2021-12-13,53.79710388183594,57.0,62.70000076293945,56.650001525878906,61.25,489175,2021-12-13
2021-12-20,55.21281433105469,58.5,65.5,54.0,56.20000076293945,1075641,2021-12-20
2021-12-27,56.06224060058594,59.400001525878906,60.599998474121094,56.0,59.599998474121094,736316,2021-12-27
2022-01-03,57.00605392456055,60.400001525878906,62.95000076293945,59.04999923706055,59.900001525878906,919930,2022-01-03
2022-01-10,57.7610969543457,61.20000076293945,64.80000305175781,59.5,60.0,1202436,2022-01-10
2022-01-17,64.60370635986328,68.44999694824219,73.0,61.849998474121094,62.0,3937282,2022-01-17
2022-01-24,67.24637603759766,71.25,72.4000015258789,63.099998474121094,67.0,1253071,2022-01-24
2022-01-31,66.49132537841797,70.44999694824219,76.4000015258789,69.44999694824219,72.4000015258789,2507504,2022-01-31
2022-02-07,62.432952880859375,66.1500015258789,70.5,64.94999694824219,70.1500015258789,694730,2022-02-07
2022-02-14,58.280189514160156,61.75,65.55000305175781,60.650001525878906,62.0,644247,2022-02-14
2022-02-21,52.334197998046875,55.45000076293945,61.5,51.29999923706055,61.0,1045533,2022-02-21
2022-02-28,54.36338424682617,57.599998474121094,59.599998474121094,53.54999923706055,55.45000076293945,512619,2022-02-28
2022-03-07,56.722904205322266,60.099998474121094,62.5,55.25,57.5,673461,2022-03-07
2022-03-14,56.81728744506836,60.20000076293945,61.79999923706055,57.150001525878906,61.0,1098309,2022-03-14
2022-03-21,54.69371795654297,57.95000076293945,60.95000076293945,57.70000076293945,60.95000076293945,814416,2022-03-21
2022-03-28,62.90485763549805,66.6500015258789,69.0,57.349998474121094,58.099998474121094,3331567,2022-03-28
2022-04-04,63.990238189697266,67.80000305175781,71.5999984741211,65.05000305175781,67.94999694824219,1755172,2022-04-04
2022-04-11,61.91385269165039,65.5999984741211,68.9000015258789,64.5,67.80000305175781,560642,2022-04-11
2022-04-18,61.819480895996094,65.5,67.3499984741211,63.25,65.1500015258789,665706,2022-04-18
2022-04-25,58.65771484375,62.150001525878906,68.25,60.599998474121094,65.19999694824219,867582,2022-04-25
2022-05-02,54.835289001464844,58.099998474121094,61.650001525878906,57.04999923706055,61.0,358424,2022-05-02
2022-05-09,51.01286697387695,54.04999923706055,61.0,52.5,57.150001525878906,1118799,2022-05-09
2022-05-16,53.466766357421875,56.650001525878906,59.5,53.900001525878906,54.95000076293945,919198,2022-05-16
2022-05-23,50.824100494384766,53.849998474121094,57.150001525878906,52.79999923706055,57.150001525878906,376380,2022-05-23
2022-05-30,52.80610275268555,55.95000076293945,58.95000076293945,54.150001525878906,54.54999923706055,599755,2022-05-30
2022-06-06,50.91848373413086,53.95000076293945,56.25,53.54999923706055,55.29999923706055,226146,2022-06-06
2022-06-13,46.71853256225586,49.5,54.900001525878906,49.20000076293945,53.0,397393,2022-06-13
2022-06-20,45.06686782836914,47.75,49.849998474121094,45.0,49.849998474121094,411273,2022-06-20
2022-06-27,48.46458053588867,51.349998474121094,52.0,48.150001525878906,48.150001525878906,506213,2022-06-27
2022-07-04,51.6263427734375,54.70000076293945,55.150001525878906,50.0,51.849998474121094,526223,2022-07-04
2022-07-11,52.80610275268555,55.95000076293945,56.349998474121094,53.099998474121094,53.400001525878906,457343,2022-07-11
2022-07-18,53.183624267578125,56.349998474121094,56.900001525878906,54.04999923706055,55.900001525878906,380623,2022-07-18
2022-07-25,51.67353439331055,54.75,56.70000076293945,53.599998474121094,56.70000076293945,213797,2022-07-25
2022-08-01,54.31619644165039,57.54999923706055,61.400001525878906,54.900001525878906,54.900001525878906,959139,2022-08-01
2022-08-08,53.8914794921875,57.099998474121094,59.79999923706055,56.650001525878906,57.150001525878906,295697,2022-08-08
2022-08-15,54.97686004638672,58.25,61.099998474121094,55.75,57.099998474121094,782255,2022-08-15
2022-08-22,56.156620025634766,59.5,60.400001525878906,54.75,57.79999923706055,760802,2022-08-22
2022-08-29,58.233001708984375,61.70000076293945,64.80000305175781,57.349998474121094,58.0,983379,2022-08-29
2022-09-05,58.0914306640625,61.54999923706055,63.79999923706055,60.650001525878906,61.54999923706055,974822,2022-09-05
2022-09-12,58.49781799316406,60.79999923706055,64.0,60.25,62.75,725895,2022-09-12
2022-09-19,69.51426696777344,72.25,76.69999694824219,60.04999923706055,61.0,40482579,2022-09-19
2022-09-26,64.46305084228516,67.0,74.9000015258789,64.4000015258789,71.25,8814609,2022-09-26
2022-10-03,67.0127182006836,69.6500015258789,72.75,62.5,66.9000015258789,2626283,2022-10-03
2022-10-10,64.55927276611328,67.0999984741211,71.30000305175781,66.05000305175781,68.69999694824219,1534280,2022-10-10
2022-10-17,66.77217864990234,69.4000015258789,71.9000015258789,66.1500015258789,67.0,1520863,2022-10-17
2022-10-24,78.22158813476562,81.30000305175781,81.94999694824219,68.4000015258789,70.5,9559513,2022-10-24
2022-10-31,82.07012939453125,85.30000305175781,90.30000305175781,81.5,82.44999694824219,17656219,2022-10-31
2022-11-07,78.94319152832031,82.05000305175781,86.19999694824219,80.6500015258789,85.94999694824219,3483954,2022-11-07
2022-11-14,78.60643768310547,81.69999694824219,84.05000305175781,76.3499984741211,80.55000305175781,5132341,2022-11-14
2022-11-21,79.42425537109375,82.55000305175781,83.25,77.0999984741211,82.30000305175781,5575024,2022-11-21
2022-11-28,75.38328552246094,78.3499984741211,83.5,77.0,83.1500015258789,4728304,2022-11-28
2022-12-05,80.91556549072266,84.0999984741211,93.75,77.94999694824219,78.0,15584129,2022-12-05
2022-12-12,79.0394058227539,82.1500015258789,88.5999984741211,80.9000015258789,84.05000305175781,5291788,2022-12-12
2022-12-19,73.79576110839844,76.69999694824219,87.0,74.9000015258789,82.5,6531400,2022-12-19
2022-12-26,79.13561248779297,82.25,83.80000305175781,74.75,77.05000305175781,3952077,2022-12-26
2023-01-02,79.47236633300781,82.5999984741211,87.44999694824219,81.30000305175781,83.05000305175781,4135200,2023-01-02
2023-01-09,87.40998077392578,90.8499984741211,95.1500015258789,83.0,83.19999694824219,21960211,2023-01-09
2023-01-16,84.71600341796875,88.05000305175781,91.3499984741211,85.5,91.0,4593924,2023-01-16
2023-01-23,73.02605438232422,75.9000015258789,88.3499984741211,75.25,88.05000305175781,3393225,2023-01-23
2023-01-30,72.40067291259766,75.25,82.69999694824219,73.5,74.30000305175781,4972363,2023-01-30
2023-02-06,71.14989471435547,73.94999694824219,77.0,72.19999694824219,75.0,2633044,2023-02-06
2023-02-13,70.42829132080078,73.19999694824219,75.55000305175781,71.9000015258789,74.5,1947671,2023-02-13
2023-02-20,65.28086853027344,67.8499984741211,73.6500015258789,67.3499984741211,73.0,1454827,2023-02-20
2023-02-27,69.36994934082031,72.0999984741211,73.6500015258789,67.69999694824219,68.0999984741211,1520108,2023-02-27
2023-03-06,70.7650375366211,73.55000305175781,74.69999694824219,71.5999984741211,72.0999984741211,970211,2023-03-06
2023-03-13,67.63809967041016,70.30000305175781,74.5999984741211,68.0,74.0999984741211,1444368,2023-03-13
2023-03-20,66.05057525634766,68.6500015258789,71.3499984741211,68.0,70.3499984741211,867933,2023-03-20
2023-03-27,68.26348114013672,70.94999694824219,71.3499984741211,67.19999694824219,68.05000305175781,1135364,2023-03-27
2023-04-03,69.99533081054688,72.75,75.25,70.69999694824219,71.5999984741211,924551,2023-04-03
2023-04-10,69.94721984863281,72.69999694824219,74.6500015258789,72.0999984741211,73.4000015258789,500581,2023-04-10
2023-04-17,70.81314849853516,73.5999984741211,76.5,72.0,73.0999984741211,1362312,2023-04-17
2023-04-24,71.48664093017578,74.30000305175781,76.1500015258789,72.4000015258789,73.9000015258789,1275712,2023-04-24
2023-05-01,72.54499816894531,75.4000015258789,79.9000015258789,73.75,74.30000305175781,1918192,2023-05-01
2023-05-08,69.1775131225586,71.9000015258789,77.6500015258789,71.55000305175781,76.05000305175781,1093820,2023-05-08
2023-05-15,68.45591735839844,71.1500015258789,72.80000305175781,70.4000015258789,71.6500015258789,918204,2023-05-15
2023-05-22,68.84077453613281,71.55000305175781,73.69999694824219,70.6500015258789,70.6500015258789,900786,2023-05-22
2023-05-29,70.42829132080078,73.19999694824219,74.69999694824219,70.44999694824219,71.6500015258789,883074,2023-05-29
2023-06-05,69.99533081054688,72.75,75.5999984741211,72.5,73.80000305175781,994509,2023-06-05
2023-06-12,70.62071990966797,73.4000015258789,76.0,72.1500015258789,72.55000305175781,2024889,2023-06-12
2023-06-19,70.5726089477539,73.3499984741211,75.30000305175781,72.4000015258789,73.8499984741211,1757480,2023-06-19
2023-06-26,71.43852996826172,74.25,76.5999984741211,73.0,73.55000305175781,1017425,2023-06-26
2023-07-03,74.2768325805664,77.19999694824219,79.9000015258789,73.8499984741211,74.3499984741211,3459421,2023-07-03
2023-07-10,76.68216705322266,79.69999694824219,85.0,76.4000015258789,77.55000305175781,6828517,2023-07-10
2023-07-17,81.781494140625,85.0,88.5,79.44999694824219,79.94999694824219,21803099,2023-07-17
2023-07-24,84.23493957519531,87.55000305175781,91.55000305175781,84.80000305175781,85.55000305175781,17312997,2023-07-24
2023-07-31,84.18682861328125,87.5,91.4000015258789,83.3499984741211,87.55000305175781,9315747,2023-07-31
2023-08-07,94.19303131103516,97.9000015258789,108.25,88.19999694824219,88.19999694824219,41404024,2023-08-07
2023-08-14,99.418701171875,100.9000015258789,104.80000305175781,94.6500015258789,97.05000305175781,12967150,2023-08-14
2023-08-21,97.8914566040039,99.3499984741211,108.94999694824219,98.5,101.4000015258789,14962682,2023-08-21
2023-08-28,110.94692993164062,112.5999984741211,117.4000015258789,96.69999694824219,99.80000305175781,18069720,2023-08-28
2023-09-04,106.16813659667969,107.75,116.8499984741211,107.19999694824219,113.0999984741211,7266101,2023-09-04
2023-09-11,100.79814910888672,102.30000305175781,108.8499984741211,95.8499984741211,108.5999984741211,7223580,2023-09-11
2023-09-18,98.33485412597656,99.80000305175781,105.5,98.55000305175781,102.80000305175781,1990274,2023-09-18
2023-09-25,98.33485412597656,99.80000305175781,102.94999694824219,97.5999984741211,100.0,2334248,2023-09-25
2023-10-02,97.44806671142578,98.9000015258789,100.94999694824219,93.44999694824219,99.80000305175781,2556336,2023-10-02
2023-10-09,96.85687255859375,98.30000305175781,101.69999694824219,94.0,98.4000015258789,3720915,2023-10-09
2023-10-16,100.89668273925781,102.4000015258789,108.69999694824219,97.30000305175781,98.3499984741211,7979985,2023-10-16
2023-10-23,96.16714477539062,97.5999984741211,103.0999984741211,90.8499984741211,102.4000015258789,2395605,2023-10-23
2023-10-30,103.65557098388672,105.19999694824219,106.94999694824219,96.19999694824219,98.0,3625765,2023-10-30
2023-11-06,103.60630798339844,105.1500015258789,109.9000015258789,103.5,105.8499984741211,4566534,2023-11-06
2023-11-13,115.0360107421875,116.75,118.8499984741211,101.0,104.0999984741211,13450987,2023-11-13
2023-11-20,113.80435943603516,115.5,119.6500015258789,113.5,117.69999694824219,7487718,2023-11-20
2023-11-27,107.84317779541016,109.44999694824219,118.0,108.55000305175781,115.5,4629243,2023-11-27
2023-12-04,106.85785675048828,108.44999694824219,113.30000305175781,106.94999694824219,111.80000305175781,3366371,2023-12-04
2023-12-11,126.61351013183594,128.5,136.89999389648438,107.05000305175781,108.25,26525099,2023-12-11
2023-12-18,136.0725860595703,138.10000610351562,143.0,126.55000305175781,128.5500030517578,20162409,2023-12-18
2023-12-25,125.18479919433594,127.05000305175781,138.10000610351562,126.75,138.10000610351562,8044823,2023-12-25
2024-01-01,123.9531478881836,125.80000305175781,136.89999389648438,124.25,127.5,12193551,2024-01-01
2024-01-08,140.5065155029297,142.60000610351562,145.89999389648438,125.55000305175781,126.19999694824219,19217633,2024-01-08
2024-01-15,169.47488403320312,172.0,195.8000030517578,140.0,140.0,122760201,2024-01-15
2024-01-22,197.01455688476562,199.9499969482422,207.0,172.0,172.0,23627706,2024-01-22
2024-01-29,206.12875366210938,209.1999969482422,214.39999389648438,175.8000030517578,202.6999969482422,40139184,2024-01-29
2024-02-05,202.03968811035156,205.0500030517578,247.25,195.3000030517578,215.0,38696478,2024-02-05
2024-02-12,196.86676025390625,199.8000030517578,204.35000610351562,177.39999389648438,200.0,20566690,2024-02-12
2024-02-19,251.10858154296875,254.85000610351562,254.85000610351562,209.75,209.75,25776345,2024-02-19
2024-02-26,247.85702514648438,251.5500030517578,267.54998779296875,233.4499969482422,261.29998779296875,22520582,2024-02-26
2024-03-04,216.86874389648438,220.10000610351562,234.64999389648438,209.5,231.0500030517578,19258082,2024-03-04
2024-03-11,182.4318389892578,185.14999389648438,214.5500030517578,179.35000610351562,209.10000610351562,17563235,2024-03-11
2024-03-18,170.3124237060547,172.85000610351562,185.10000610351562,160.35000610351562,185.10000610351562,15223535,2024-03-18
2024-03-25,168.4895782470703,171.0,178.0,156.39999389648438,172.85000610351562,15473038,2024-03-25
2024-04-01,169.13002014160156,171.64999389648438,184.8000030517578,163.35000610351562,175.6999969482422,14477523,2024-04-01
2024-04-08,169.37635803222656,171.89999389648438,185.64999389648438,170.25,180.1999969482422,7175506,2024-04-08
2024-04-15,172.62791442871094,175.1999969482422,180.4499969482422,163.1999969482422,164.5500030517578,5470737,2024-04-15
2024-04-22,178.63836669921875,181.3000030517578,190.5,177.0,178.0,5804393,2024-04-22
2024-04-29,170.460205078125,173.0,189.25,172.4499969482422,184.35000610351562,2433754,2024-04-29
2024-05-06,158.39004516601562,160.75,175.0,155.5500030517578,175.0,2690946,2024-05-06
2024-05-13,159.2275848388672,161.60000610351562,169.0,155.10000610351562,160.0500030517578,3200359,2024-05-13
2024-05-20,160.0158233642578,162.39999389648438,170.85000610351562,156.5,166.14999389648438,3013226,2024-05-20
2024-05-27,157.8973846435547,160.25,166.39999389648438,150.0,164.39999389648438,2990755,2024-05-27
2024-06-03,170.85433959960938,173.39999389648438,178.5500030517578,150.8000030517578,168.25,8808213,2024-06-03
2024-06-10,177.436279296875,180.0800018310547,188.5,170.5,174.0,14058245,2024-06-10
2024-06-17,188.56051635742188,191.3699951171875,194.0,173.5500030517578,180.0800018310547,11349938,2024-06-17
2024-06-24,195.6154022216797,198.52999877929688,207.0,190.0,191.5,16651891,2024-06-24
2024-07-01,210.62181091308594,213.75999450683594,215.99000549316406,198.60000610351562,199.5,13105245,2024-07-01
2024-07-08,195.349365234375,198.25999450683594,219.5500030517578,194.25,217.0,8503647,2024-07-08
2024-07-15,175.86961364746094,178.49000549316406,201.50999450683594,177.10000610351562,199.4499969482422,4945788,2024-07-15
2024-07-22,184.6980743408203,187.4499969482422,195.3000030517578,168.8000030517578,176.05999755859375,9243962,2024-07-22
2024-07-29,177.2589111328125,179.89999389648438,193.7100067138672,179.16000366210938,187.99000549316406,4748247,2024-07-29
2024-08-05,165.3168487548828,167.77999877929688,178.3000030517578,166.89999389648438,176.0,3646597,2024-08-05
2024-08-12,176.67999267578125,176.67999267578125,196.0,166.4499969482422,166.89999389648438,8281352,2024-08-12
2024-08-19,186.8000030517578,186.8000030517578,190.89999389648438,179.22000122070312,179.8000030517578,4966409,2024-08-19
2024-08-26,178.72000122070312,178.72000122070312,191.5,177.11000061035156,188.0,3617373,2024-08-26
2024-09-02,174.9199981689453,174.9199981689453,185.60000610351562,173.50999450683594,177.10000610351562,3479278,2024-09-02
2024-09-09,180.11000061035156,180.11000061035156,187.8000030517578,170.2100067138672,174.9199981689453,5232279,2024-09-09
2024-09-16,169.8300018310547,169.8300018310547,186.0,162.0,180.8000030517578,4862263,2024-09-16
2024-09-23,167.6199951171875,167.6199951171875,177.63999938964844,166.77999877929688,170.0,3357550,2024-09-23
2024-09-30,157.47000122070312,157.47000122070312,168.50999450683594,157.0,167.35000610351562,1645257,2024-09-30
2024-10-07,151.66000366210938,151.66000366210938,160.0399932861328,146.7100067138672,158.64999389648438,2078381,2024-10-07
2024-10-14,148.0399932861328,148.0399932861328,154.47999572753906,141.19000244140625,152.9499969482422,1762596,2024-10-14
2024-10-21,136.47999572753906,136.47999572753906,150.58999633789062,130.6999969482422,149.0,2450270,2024-10-21
2024-10-28,164.44000244140625,164.44000244140625,165.77999877929688,136.25999450683594,141.0,2618888,2024-10-28
2024-11-04,157.8800048828125,157.8800048828125,166.35000610351562,156.0,164.0,2238481,2024-11-04
2024-11-11,145.74000549316406,145.74000549316406,159.11000061035156,145.39999389648438,157.8800048828125,948032,2024-11-11
2024-11-18,165.82000732421875,165.82000732421875,170.5,141.1199951171875,145.8800048828125,5811966,2024-11-18
2024-11-25,179.9199981689453,179.9199981689453,181.39999389648438,165.89999389648438,169.0,4867294,2024-11-25
2024-12-02,175.5500030517578,175.5500030517578,181.89999389648438,175.25,179.88999938964844,1815538,2024-12-02
2024-12-09,177.02000427246094,177.02000427246094,183.17999267578125,168.0,175.1999969482422,3774547,2024-12-09
2024-12-16,161.8699951171875,161.8699951171875,186.39999389648438,159.0,178.0,4611915,2024-12-16
2024-12-23,157.86000061035156,157.86000061035156,163.7899932861328,155.10000610351562,161.88999938964844,861427,2024-12-23
2024-12-30,173.6699981689453,173.6699981689453,179.5,155.67999267578125,158.5,3257293,2024-12-30
2025-01-06,161.99000549316406,161.99000549316406,174.7100067138672,158.6999969482422,173.5,2360340,2025-01-06
2025-01-13,151.16000366210938,151.16000366210938,161.0,150.10000610351562,161.0,2161451,2025-01-13
2025-01-20,151.72000122070312,151.72000122070312,155.91000366210938,147.10000610351562,150.5,1762540,2025-01-20
2025-01-27,143.52000427246094,143.52000427246094,150.47999572753906,134.0500030517578,150.4199981689453,5865914,2025-01-27
2025-02-03,139.10000610351562,139.10000610351562,145.99000549316406,137.97999572753906,142.50999450683594,1509645,2025-02-03
2025-02-10,129.1699981689453,129.1699981689453,139.4199981689453,122.31999969482422,138.0,2636914,2025-02-10
2025-02-17,153.35000610351562,153.35000610351562,155.52999877929688,124.01000213623047,127.55000305175781,5527793,2025-02-17
2025-02-24,148.4600067138672,148.4600067138672,152.6999969482422,137.63999938964844,149.2100067138672,2725272,2025-02-24
2025-03-03,149.44000244140625,149.44000244140625,153.8000030517578,138.0,149.9499969482422,4173689,2025-03-03
2025-03-10,139.35000610351562,139.35000610351562,152.5,137.10000610351562,149.8000030517578,3215620,2025-03-10
2025-03-17,143.0500030517578,143.0500030517578,146.89999389648438,138.16000366210938,140.0,5689465,2025-03-17
2025-03-24,169.83999633789062,169.83999633789062,172.10000610351562,138.6999969482422,143.35000610351562,24993712,2025-03-24
2025-03-31,178.82000732421875,178.82000732421875,181.10000610351562,166.0500030517578,169.83999633789062,8283948,2025-03-31
2025-04-07,175.72999572753906,175.72999572753906,179.16000366210938,163.0,166.0,4631508,2025-04-07
2025-04-14,178.10000610351562,178.10000610351562,181.0,171.6999969482422,175.72999572753906,3572363,2025-04-14
2025-04-21,188.72999572753906,188.72999572753906,194.67999267578125,174.5,180.1999969482422,11498324,2025-04-21
2025-04-28,205.1199951171875,205.1199951171875,207.8000030517578,184.4499969482422,188.0,12217054,2025-04-28
2025-05-05,196.6199951171875,196.6199951171875,212.60000610351562,185.3000030517578,206.8000030517578,8774031,2025-05-05
2025-05-12,202.11000061035156,202.11000061035156,216.0,201.10000610351562,207.58999633789062,6267787,2025-05-12
2025-05-19,209.30999755859375,209.30999755859375,211.6999969482422,202.13999938964844,203.0,3715168,2025-05-19
2025-05-26,227.3300018310547,227.3300018310547,229.4499969482422,204.1999969482422,212.0,15142480,2025-05-26
2025-06-02,233.44000244140625,233.44000244140625,235.49000549316406,222.19000244140625,228.1999969482422,6567304,2025-06-02
2025-06-09,217.33999633789062,217.33999633789062,237.39999389648438,195.77000427246094,233.1999969482422,6145325,2025-06-09
2025-06-16,233.19000244140625,233.19000244140625,233.5,212.5500030517578,217.39999389648438,5088616,2025-06-16
