Date,Adj Close_THOMASCOTT.NS,Close_THOMASCOTT.NS,High_THOMASCOTT.NS,Low_THOMASCOTT.NS,Open_THOMASCOTT.NS,Volume_THOMASCOTT.NS,Date
2021-04-12,7.300000190734863,7.300000190734863,7.949999809265137,7.300000190734863,7.650000095367432,98,2021-04-12
2021-04-19,7.150000095367432,7.150000095367432,7.5,7.150000095367432,7.300000190734863,208,2021-04-19
2021-04-26,7.099999904632568,7.099999904632568,7.5,6.800000190734863,7.5,578,2021-04-26
2021-05-03,7.099999904632568,7.099999904632568,7.449999809265137,6.349999904632568,7.449999809265137,14029,2021-05-03
2021-05-10,6.349999904632568,6.349999904632568,7.099999904632568,6.150000095367432,6.75,2952,2021-05-10
2021-05-17,6.699999809265137,6.699999809265137,6.699999809265137,6.099999904632568,6.400000095367432,1286,2021-05-17
2021-05-24,8.300000190734863,8.300000190734863,8.300000190734863,6.699999809265137,6.699999809265137,20751,2021-05-24
2021-05-31,8.75,8.75,9.100000381469727,7.599999904632568,8.699999809265137,12125,2021-05-31
2021-06-07,9.149999618530273,9.149999618530273,10.050000190734863,8.350000381469727,9.149999618530273,11715,2021-06-07
2021-06-14,11.600000381469727,11.600000381469727,11.600000381469727,9.600000381469727,9.600000381469727,13696,2021-06-14
2021-06-21,14.699999809265137,14.699999809265137,14.699999809265137,12.149999618530273,12.149999618530273,12840,2021-06-21
2021-06-28,18.600000381469727,18.600000381469727,18.600000381469727,15.399999618530273,15.399999618530273,17689,2021-06-28
2021-07-05,16.899999618530273,16.899999618530273,20.450000762939453,16.899999618530273,19.5,38528,2021-07-05
2021-07-12,17.850000381469727,17.850000381469727,17.850000381469727,14.699999809265137,16.100000381469727,23873,2021-07-12
2021-07-19,19.75,19.75,20.5,17.799999237060547,18.700000762939453,30235,2021-07-19
2021-07-26,17.600000381469727,17.600000381469727,20.5,17.100000381469727,20.5,30070,2021-07-26
2021-08-02,18.700000762939453,18.700000762939453,19.950000762939453,17.0,17.0,21079,2021-08-02
2021-08-09,17.049999237060547,17.049999237060547,18.700000762939453,16.5,18.5,8196,2021-08-09
2021-08-16,18.600000381469727,18.600000381469727,18.600000381469727,16.200000762939453,16.200000762939453,33058,2021-08-16
2021-08-23,18.899999618530273,18.899999618530273,20.25,17.700000762939453,19.450000762939453,70037,2021-08-23
2021-08-30,17.899999618530273,17.899999618530273,19.0,16.5,19.0,11486,2021-08-30
2021-09-06,19.0,19.0,19.549999237060547,17.0,17.899999618530273,27236,2021-09-06
2021-09-13,18.100000381469727,18.100000381469727,19.950000762939453,17.5,19.950000762939453,15692,2021-09-13
2021-09-20,17.950000762939453,17.950000762939453,19.75,17.549999237060547,19.0,18204,2021-09-20
2021-09-27,18.75,18.75,20.149999618530273,17.100000381469727,17.899999618530273,45160,2021-09-27
2021-10-04,18.600000381469727,18.600000381469727,19.649999618530273,17.5,18.75,50258,2021-10-04
2021-10-11,18.049999237060547,18.049999237060547,19.450000762939453,18.0,19.0,16628,2021-10-11
2021-10-18,18.0,18.0,19.5,17.25,18.049999237060547,23820,2021-10-18
2021-10-25,18.0,18.0,18.899999618530273,17.100000381469727,17.799999237060547,8520,2021-10-25
2021-11-01,19.299999237060547,19.299999237060547,19.799999237060547,16.75,18.200000762939453,35541,2021-11-01
2021-11-08,22.049999237060547,22.049999237060547,22.049999237060547,18.75,19.950000762939453,109126,2021-11-08
2021-11-15,26.75,26.75,26.75,23.149999618530273,23.149999618530273,25490,2021-11-15
2021-11-22,34.0,34.0,34.0,27.299999237060547,28.049999237060547,26644,2021-11-22
2021-11-29,32.20000076293945,32.20000076293945,39.29999923706055,32.20000076293945,35.70000076293945,62493,2021-11-29
2021-12-06,37.099998474121094,37.099998474121094,37.099998474121094,29.100000381469727,30.600000381469727,47105,2021-12-06
2021-12-13,46.95000076293945,46.95000076293945,46.95000076293945,35.25,38.95000076293945,81977,2021-12-13
2021-12-20,49.0,49.0,56.849998474121094,44.650001525878906,49.25,106624,2021-12-20
2021-12-27,50.95000076293945,50.95000076293945,55.099998474121094,45.650001525878906,46.650001525878906,85922,2021-12-27
2022-01-03,43.650001525878906,43.650001525878906,52.0,40.75,52.0,47046,2022-01-03
2022-01-10,49.5,49.5,51.0,43.54999923706055,43.650001525878906,53342,2022-01-10
2022-01-17,47.5,47.5,50.900001525878906,44.900001525878906,48.54999923706055,25505,2022-01-17
2022-01-24,43.0,43.0,47.5,40.099998474121094,47.5,17984,2022-01-24
2022-01-31,47.79999923706055,47.79999923706055,49.45000076293945,41.0,43.0,16346,2022-01-31
2022-02-07,46.79999923706055,46.79999923706055,50.150001525878906,44.599998474121094,46.099998474121094,23297,2022-02-07
2022-02-14,42.5,42.5,47.849998474121094,41.54999923706055,46.0,8977,2022-02-14
2022-02-21,37.29999923706055,37.29999923706055,41.400001525878906,36.099998474121094,41.400001525878906,6640,2022-02-21
2022-02-28,36.5,36.5,39.0,33.75,39.0,5113,2022-02-28
2022-03-07,41.849998474121094,41.849998474121094,41.849998474121094,34.70000076293945,37.0,4335,2022-03-07
2022-03-14,41.650001525878906,41.650001525878906,43.0,36.599998474121094,43.0,5114,2022-03-14
2022-03-21,48.650001525878906,48.650001525878906,48.900001525878906,40.400001525878906,40.400001525878906,25961,2022-03-21
2022-03-28,49.70000076293945,49.70000076293945,52.0,45.5,48.650001525878906,16216,2022-03-28
2022-04-04,48.900001525878906,48.900001525878906,51.400001525878906,46.04999923706055,51.400001525878906,16657,2022-04-04
2022-04-11,50.5,50.5,50.849998474121094,46.099998474121094,50.849998474121094,15964,2022-04-11
2022-04-18,64.3499984741211,64.3499984741211,64.3499984741211,50.650001525878906,51.0,97828,2022-04-18
2022-04-25,64.5,64.5,71.0,61.150001525878906,67.55000305175781,61569,2022-04-25
2022-05-02,53.20000076293945,53.20000076293945,64.5,53.20000076293945,61.29999923706055,19823,2022-05-02
2022-05-09,48.20000076293945,48.20000076293945,55.099998474121094,44.20000076293945,50.54999923706055,11445,2022-05-09
2022-05-16,51.04999923706055,51.04999923706055,56.0,46.04999923706055,49.95000076293945,8852,2022-05-16
2022-05-23,49.04999923706055,49.04999923706055,54.0,47.599998474121094,50.25,13241,2022-05-23
2022-05-30,47.29999923706055,47.29999923706055,51.5,45.099998474121094,51.150001525878906,6990,2022-05-30
2022-06-06,46.95000076293945,46.95000076293945,50.900001525878906,44.099998474121094,45.0,4844,2022-06-06
2022-06-13,43.900001525878906,43.900001525878906,46.25,41.04999923706055,45.0,2983,2022-06-13
2022-06-20,43.25,43.25,43.95000076293945,38.04999923706055,43.95000076293945,1028,2022-06-20
2022-06-27,41.0,41.0,46.0,41.0,45.0,2318,2022-06-27
2022-07-04,39.849998474121094,39.849998474121094,45.0,39.849998474121094,40.5,4534,2022-07-04
2022-07-11,39.349998474121094,39.349998474121094,42.0,37.54999923706055,40.900001525878906,8352,2022-07-11
2022-07-18,38.349998474121094,38.349998474121094,41.75,37.45000076293945,38.75,8311,2022-07-18
2022-07-25,37.70000076293945,37.70000076293945,41.900001525878906,37.04999923706055,39.70000076293945,4696,2022-07-25
2022-08-01,36.400001525878906,36.400001525878906,39.95000076293945,35.150001525878906,36.099998474121094,9044,2022-08-01
2022-08-08,34.20000076293945,34.20000076293945,37.70000076293945,33.5,34.79999923706055,7568,2022-08-08
2022-08-15,40.25,40.25,41.45000076293945,32.5,34.20000076293945,7225,2022-08-15
2022-08-22,39.04999923706055,39.04999923706055,44.900001525878906,38.0,41.900001525878906,18770,2022-08-22
2022-08-29,37.29999923706055,37.29999923706055,40.900001525878906,36.70000076293945,37.25,6626,2022-08-29
2022-09-05,41.349998474121094,41.349998474121094,42.0,36.0,36.0,25131,2022-09-05
2022-09-12,39.650001525878906,39.650001525878906,42.849998474121094,38.150001525878906,42.20000076293945,11548,2022-09-12
2022-09-19,40.25,40.25,41.95000076293945,37.79999923706055,38.0,11880,2022-09-19
2022-09-26,37.25,37.25,40.5,35.0,40.5,8632,2022-09-26
2022-10-03,39.25,39.25,40.0,36.25,38.0,6291,2022-10-03
2022-10-10,37.70000076293945,37.70000076293945,39.20000076293945,35.650001525878906,38.0,4120,2022-10-10
2022-10-17,36.900001525878906,36.900001525878906,37.900001525878906,36.0,36.04999923706055,2610,2022-10-17
2022-10-24,35.70000076293945,35.70000076293945,39.5,35.29999923706055,37.95000076293945,7662,2022-10-24
2022-10-31,40.400001525878906,40.400001525878906,41.5,36.150001525878906,37.400001525878906,10208,2022-10-31
2022-11-07,42.0,42.0,43.0,40.0,41.25,6611,2022-11-07
2022-11-14,39.650001525878906,39.650001525878906,42.0,38.099998474121094,42.0,10281,2022-11-14
2022-11-21,39.0,39.0,41.900001525878906,38.0,39.650001525878906,4109,2022-11-21
2022-11-28,39.5,39.5,41.0,39.0,40.79999923706055,7643,2022-11-28
2022-12-05,38.900001525878906,38.900001525878906,41.0,38.599998474121094,40.95000076293945,6401,2022-12-05
2022-12-12,43.349998474121094,43.349998474121094,43.349998474121094,38.0,39.95000076293945,10835,2022-12-12
2022-12-19,41.099998474121094,41.099998474121094,49.349998474121094,41.099998474121094,45.5,26236,2022-12-19
2022-12-26,45.400001525878906,45.400001525878906,46.400001525878906,39.099998474121094,39.099998474121094,13616,2022-12-26
2023-01-02,42.25,42.25,46.0,42.0,46.0,6464,2023-01-02
2023-01-09,42.04999923706055,42.04999923706055,43.5,41.0,42.95000076293945,1395,2023-01-09
2023-01-16,42.45000076293945,42.45000076293945,43.849998474121094,41.349998474121094,42.04999923706055,3788,2023-01-16
2023-01-23,43.25,43.25,46.0,42.0,43.900001525878906,9090,2023-01-23
2023-01-30,45.95000076293945,45.95000076293945,47.900001525878906,41.099998474121094,41.099998474121094,11688,2023-01-30
2023-02-06,48.400001525878906,48.400001525878906,49.0,44.0,47.349998474121094,9407,2023-02-06
2023-02-13,42.900001525878906,42.900001525878906,48.70000076293945,42.150001525878906,48.349998474121094,7097,2023-02-13
2023-02-20,42.400001525878906,42.400001525878906,44.95000076293945,39.45000076293945,43.79999923706055,6441,2023-02-20
2023-02-27,42.20000076293945,42.20000076293945,45.79999923706055,40.29999923706055,42.400001525878906,9972,2023-02-27
2023-03-06,40.25,40.25,43.349998474121094,39.099998474121094,42.650001525878906,4183,2023-03-06
2023-03-13,35.5,35.5,39.25,34.25,39.25,4808,2023-03-13
2023-03-20,36.45000076293945,36.45000076293945,38.0,32.349998474121094,34.599998474121094,1624,2023-03-20
2023-03-27,36.900001525878906,36.900001525878906,38.0,35.29999923706055,36.95000076293945,386,2023-03-27
2023-04-03,42.599998474121094,42.599998474121094,42.599998474121094,35.25,36.20000076293945,6523,2023-04-03
2023-04-10,45.599998474121094,45.599998474121094,47.95000076293945,40.5,44.70000076293945,10386,2023-04-10
2023-04-17,43.349998474121094,43.349998474121094,43.5,41.20000076293945,43.5,1138,2023-04-17
2023-04-24,45.5,45.5,45.900001525878906,40.099998474121094,43.349998474121094,3529,2023-04-24
2023-05-01,46.95000076293945,46.95000076293945,47.5,44.0,45.5,2288,2023-05-01
2023-05-08,43.0,43.0,46.95000076293945,42.400001525878906,46.95000076293945,450,2023-05-08
2023-05-15,42.849998474121094,42.849998474121094,42.849998474121094,40.400001525878906,40.849998474121094,1425,2023-05-15
2023-05-22,43.900001525878906,43.900001525878906,44.0,40.70000076293945,42.849998474121094,610,2023-05-22
2023-05-29,48.20000076293945,48.20000076293945,49.0,42.25,44.0,11757,2023-05-29
2023-06-05,56.79999923706055,56.79999923706055,58.5,48.5,48.5,29958,2023-06-05
2023-06-12,59.599998474121094,59.599998474121094,59.599998474121094,54.0,59.599998474121094,19056,2023-06-12
2023-06-19,64.5,64.5,67.80000305175781,56.650001525878906,57.04999923706055,63533,2023-06-19
2023-06-26,64.80000305175781,64.80000305175781,71.0,61.29999923706055,64.0,58418,2023-06-26
2023-07-03,62.5,62.5,66.0,57.04999923706055,66.0,32628,2023-07-03
2023-07-10,66.5,66.5,67.19999694824219,59.400001525878906,59.5,12838,2023-07-10
2023-07-17,75.19999694824219,75.19999694824219,78.0,65.25,68.0,54912,2023-07-17
2023-07-24,75.0999984741211,75.0999984741211,75.0999984741211,72.25,73.69999694824219,6459,2023-07-24
2023-07-31,73.1500015258789,73.1500015258789,76.19999694824219,73.1500015258789,75.0999984741211,2478,2023-07-31
2023-08-07,72.55000305175781,72.55000305175781,73.5,71.0,73.5,13862,2023-08-07
2023-08-14,68.1500015258789,68.1500015258789,72.5,68.1500015258789,71.0999984741211,8413,2023-08-14
2023-08-21,67.6500015258789,67.6500015258789,68.8499984741211,65.69999694824219,67.0,8855,2023-08-21
2023-08-28,80.94999694824219,80.94999694824219,81.1500015258789,64.5,64.5,157607,2023-08-28
2023-09-04,81.8499984741211,81.8499984741211,84.94999694824219,76.0999984741211,84.0,68884,2023-09-04
2023-09-11,95.25,95.25,95.25,78.5,81.94999694824219,534729,2023-09-11
2023-09-18,103.0,103.0,103.0,97.1500015258789,97.1500015258789,161613,2023-09-18
2023-09-25,113.5999984741211,113.5999984741211,113.5999984741211,105.05000305175781,105.05000305175781,6317,2023-09-25
2023-10-02,122.75,122.75,122.75,113.5999984741211,113.5999984741211,22187,2023-10-02
2023-10-09,135.5,135.5,135.5,122.0,125.19999694824219,105078,2023-10-09
2023-10-16,132.6999969482422,132.6999969482422,140.9499969482422,127.5,138.1999969482422,65911,2023-10-16
2023-10-23,122.4000015258789,122.4000015258789,130.0500030517578,122.4000015258789,130.0500030517578,24843,2023-10-23
2023-10-30,118.94999694824219,118.94999694824219,121.9000015258789,116.6500015258789,120.0,37487,2023-10-30
2023-11-06,151.64999389648438,151.64999389648438,151.64999389648438,124.80000305175781,124.8499984741211,10726,2023-11-06
2023-11-13,177.3000030517578,177.3000030517578,177.3000030517578,167.14999389648438,167.14999389648438,94001,2023-11-13
2023-11-20,166.6999969482422,166.6999969482422,180.8000030517578,163.6999969482422,173.75,66547,2023-11-20
2023-11-27,173.1999969482422,173.1999969482422,173.1999969482422,166.5500030517578,166.6999969482422,40356,2023-11-27
2023-12-04,191.10000610351562,191.10000610351562,191.10000610351562,176.64999389648438,176.64999389648438,64301,2023-12-04
2023-12-11,210.75,210.75,210.85000610351562,194.89999389648438,194.89999389648438,119925,2023-12-11
2023-12-18,201.4499969482422,201.4499969482422,218.0500030517578,201.4499969482422,209.9499969482422,15582,2023-12-18
2023-12-25,201.85000610351562,201.85000610351562,201.85000610351562,190.1999969482422,201.4499969482422,30960,2023-12-25
2024-01-01,222.6999969482422,222.6999969482422,222.6999969482422,205.8000030517578,205.85000610351562,20176,2024-01-01
2024-01-08,245.75,245.75,245.75,227.14999389648438,227.14999389648438,81977,2024-01-08
2024-01-15,260.6499938964844,260.6499938964844,260.75,246.0,250.64999389648438,27257,2024-01-15
2024-01-22,282.04998779296875,282.04998779296875,282.04998779296875,260.6499938964844,260.6499938964844,31370,2024-01-22
2024-01-29,311.29998779296875,311.29998779296875,311.29998779296875,287.0,287.6499938964844,23638,2024-01-29
2024-02-05,310.04998779296875,310.04998779296875,323.8500061035156,308.70001220703125,317.5,30852,2024-02-05
2024-02-12,292.79998779296875,292.79998779296875,310.04998779296875,287.1000061035156,305.0,22508,2024-02-12
2024-02-19,323.1499938964844,323.1499938964844,323.1499938964844,298.6000061035156,298.6499938964844,8996,2024-02-19
2024-02-26,342.1000061035156,342.1000061035156,342.1000061035156,316.70001220703125,329.0,68990,2024-02-26
2024-03-04,343.5,343.5,360.20001220703125,341.95001220703125,355.8500061035156,29515,2024-03-04
2024-03-11,311.6000061035156,311.6000061035156,336.70001220703125,311.6000061035156,336.70001220703125,32283,2024-03-11
2024-03-18,287.1000061035156,287.1000061035156,305.3999938964844,287.1000061035156,305.3999938964844,7770,2024-03-18
2024-03-25,290.0,290.0,301.45001220703125,264.95001220703125,301.45001220703125,32396,2024-03-25
2024-04-01,288.5,288.5,314.0,280.0,300.0,66040,2024-04-01
2024-04-08,259.20001220703125,259.20001220703125,288.5,259.20001220703125,285.3999938964844,39660,2024-04-08
2024-04-15,260.04998779296875,260.04998779296875,268.79998779296875,235.0,255.0,95766,2024-04-15
2024-04-22,267.0,267.0,293.5,258.0,264.95001220703125,88342,2024-04-22
2024-04-29,252.14999389648438,252.14999389648438,266.8999938964844,252.10000610351562,261.70001220703125,13197,2024-04-29
2024-05-06,249.10000610351562,249.10000610351562,256.8500061035156,238.0,247.10000610351562,25779,2024-05-06
2024-05-13,239.0500030517578,239.0500030517578,250.1999969482422,238.35000610351562,244.14999389648438,27081,2024-05-13
2024-05-20,230.0,230.0,240.0,228.0,239.0,26450,2024-05-20
2024-05-27,252.0,252.0,253.8000030517578,230.0,234.60000610351562,28980,2024-05-27
2024-06-03,239.39999389648438,239.39999389648438,265.0,230.0500030517578,252.0,31817,2024-06-03
2024-06-10,252.3000030517578,252.3000030517578,253.6999969482422,227.3000030517578,239.39999389648438,41658,2024-06-10
2024-06-17,297.79998779296875,297.79998779296875,297.79998779296875,260.0,263.0,20136,2024-06-17
2024-06-24,280.6000061035156,280.6000061035156,298.0,275.1000061035156,292.20001220703125,8906,2024-06-24
2024-07-01,274.0,274.0,280.0,270.0,275.0,8636,2024-07-01
2024-07-08,267.0,267.0,284.25,267.0,279.0,6210,2024-07-08
2024-07-15,249.4499969482422,249.4499969482422,267.0,249.4499969482422,267.0,6431,2024-07-15
2024-07-22,258.8500061035156,258.8500061035156,258.8500061035156,241.10000610351562,246.0,34388,2024-07-22
2024-07-29,246.64999389648438,246.64999389648438,285.29998779296875,243.0,269.95001220703125,21945,2024-07-29
2024-08-05,260.54998779296875,260.54998779296875,260.54998779296875,224.8000030517578,234.4499969482422,36182,2024-08-05
2024-08-12,258.04998779296875,258.04998779296875,273.54998779296875,252.85000610351562,273.54998779296875,36504,2024-08-12
2024-08-19,250.4499969482422,250.4499969482422,260.0,250.4499969482422,255.0,28343,2024-08-19
2024-08-26,241.39999389648438,241.39999389648438,254.89999389648438,236.6999969482422,246.0,17654,2024-08-26
2024-09-02,234.8300018310547,234.8300018310547,242.0,230.3000030517578,236.60000610351562,10673,2024-09-02
2024-09-09,244.8000030517578,244.8000030517578,244.8000030517578,233.0,235.0,16183,2024-09-09
2024-09-16,250.8000030517578,250.8000030517578,250.9199981689453,239.99000549316406,239.99000549316406,32575,2024-09-16
2024-09-23,245.57000732421875,245.57000732421875,274.989990234375,244.02000427246094,254.88999938964844,136575,2024-09-23
2024-09-30,238.9600067138672,238.9600067138672,256.8999938964844,226.61000061035156,244.5,115098,2024-09-30
2024-10-07,232.72000122070312,232.72000122070312,247.25,205.00999450683594,241.25,278416,2024-10-07
2024-10-14,245.94000244140625,245.94000244140625,254.60000610351562,226.00999450683594,241.99000549316406,134507,2024-10-14
2024-10-21,210.7100067138672,210.7100067138672,271.1400146484375,210.7100067138672,258.0,323462,2024-10-21
2024-10-28,212.0500030517578,212.0500030517578,225.4499969482422,202.10000610351562,202.10000610351562,168886,2024-10-28
2024-11-04,219.9600067138672,219.9600067138672,227.0,201.44000244140625,217.99000549316406,268182,2024-11-04
2024-11-11,214.52999877929688,214.52999877929688,225.0,204.14999389648438,225.0,131875,2024-11-11
2024-11-18,200.6199951171875,200.6199951171875,223.0,185.58999633789062,218.99000549316406,197978,2024-11-18
2024-11-25,219.3300018310547,219.3300018310547,219.3300018310547,186.50999450683594,205.0,357830,2024-11-25
2024-12-02,279.8999938964844,279.8999938964844,279.8999938964844,220.80999755859375,230.2899932861328,377619,2024-12-02
2024-12-09,356.3900146484375,356.3900146484375,357.2099914550781,293.8900146484375,293.8900146484375,750481,2024-12-09
2024-12-16,453.6600036621094,453.6600036621094,454.82000732421875,374.20001220703125,374.20001220703125,389965,2024-12-16
2024-12-23,480.3299865722656,480.3299865722656,509.0,476.3399963378906,476.3399963378906,148451,2024-12-23
2024-12-30,489.45001220703125,489.45001220703125,489.45001220703125,453.04998779296875,470.7200012207031,156745,2024-12-30
2025-01-06,451.5,451.5,499.20001220703125,451.5,479.70001220703125,87221,2025-01-06
2025-01-13,411.6000061035156,411.6000061035156,442.5,411.6000061035156,442.5,75204,2025-01-13
2025-01-20,411.5,411.5,426.0,395.3500061035156,403.3999938964844,46374,2025-01-20
2025-01-27,406.5,406.5,406.5,372.0,403.29998779296875,64774,2025-01-27
2025-02-03,469.29998779296875,469.29998779296875,494.0,390.0,419.95001220703125,144419,2025-02-03
2025-02-10,411.29998779296875,411.29998779296875,445.8500061035156,411.29998779296875,445.8500061035156,28571,2025-02-10
2025-02-17,378.3999938964844,378.3999938964844,403.1000061035156,378.3999938964844,403.1000061035156,11083,2025-02-17
2025-02-24,364.95001220703125,364.95001220703125,380.0,364.95001220703125,380.0,14089,2025-02-24
2025-03-03,329.95001220703125,329.95001220703125,357.6499938964844,329.95001220703125,357.6499938964844,58357,2025-03-03
2025-03-10,304.3999938964844,304.3999938964844,330.04998779296875,304.3999938964844,323.3500061035156,43490,2025-03-10
2025-03-17,302.54998779296875,302.54998779296875,315.0,283.04998779296875,289.20001220703125,92178,2025-03-17
2025-03-24,312.8999938964844,312.8999938964844,350.1499938964844,303.04998779296875,307.8999938964844,146028,2025-03-24
2025-03-31,312.6499938964844,312.6499938964844,319.3500061035156,300.8999938964844,312.8999938964844,25303,2025-03-31
2025-04-07,297.75,297.75,312.5,297.75,306.3999938964844,20104,2025-04-07
2025-04-14,301.6499938964844,301.6499938964844,313.95001220703125,301.6499938964844,303.70001220703125,30587,2025-04-14
2025-04-21,332.95001220703125,332.95001220703125,332.95001220703125,295.6499938964844,307.6499938964844,49251,2025-04-21
2025-04-28,325.0,325.0,339.6000061035156,323.0,331.6000061035156,21669,2025-04-28
2025-05-05,310.1000061035156,310.1000061035156,328.8500061035156,310.1000061035156,323.0,21767,2025-05-05
2025-05-12,356.6499938964844,356.6499938964844,372.0,311.6499938964844,325.6000061035156,129769,2025-05-12
2025-05-19,338.6499938964844,338.6499938964844,365.0,326.25,365.0,50629,2025-05-19
2025-05-26,313.04998779296875,313.04998779296875,358.0,313.04998779296875,354.8999938964844,100501,2025-05-26
2025-06-02,328.6000061035156,328.6000061035156,344.8999938964844,297.3999938964844,297.3999938964844,334147,2025-06-02
2025-06-09,305.8500061035156,305.8500061035156,340.0,304.1000061035156,328.6000061035156,150876,2025-06-09
2025-06-16,298.1499938964844,298.1499938964844,314.8500061035156,287.5,309.8999938964844,135343,2025-06-16
2025-06-23,403.29998779296875,403.29998779296875,403.29998779296875,292.3999938964844,296.6499938964844,711215,2025-06-23
2025-06-30,395.6499938964844,395.6499938964844,409.75,357.0,409.75,514681,2025-06-30
2025-07-07,366.6499938964844,366.6499938964844,395.1000061035156,354.0,395.0,179171,2025-07-07
2025-07-14,372.8500061035156,372.8500061035156,377.0,360.0,373.0,15145,2025-07-14
