Date,Adj Close_VSSL.NS,Close_VSSL.NS,High_VSSL.NS,Low_VSSL.NS,Open_VSSL.NS,Volume_VSSL.NS,Date
2020-07-13,28.411916732788086,29.450000762939453,30.5,28.575000762939453,30.475000381469727,14534,2020-07-13
2020-07-20,28.797813415527344,29.850000381469727,31.25,29.0,30.725000381469727,25162,2020-07-20
2020-07-27,27.350688934326172,28.350000381469727,29.950000762939453,27.549999237060547,29.850000381469727,25538,2020-07-27
2020-08-03,29.883159637451172,30.975000381469727,30.975000381469727,27.049999237060547,27.25,42300,2020-08-03
2020-08-10,32.65681838989258,33.849998474121094,35.349998474121094,31.899999618530273,32.474998474121094,121550,2020-08-10
2020-08-17,34.97222137451172,36.25,36.75,32.125,34.875,129394,2020-08-17
2020-08-24,35.744022369384766,37.04999923706055,38.349998474121094,35.625,36.474998474121094,118914,2020-08-24
2020-08-31,34.32101058959961,35.57500076293945,37.875,34.224998474121094,37.0,71574,2020-08-31
2020-09-07,34.706912994384766,35.974998474121094,37.32500076293945,34.5,34.849998474121094,72036,2020-09-07
2020-09-14,37.67352294921875,39.04999923706055,39.04999923706055,35.349998474121094,37.45000076293945,199278,2020-09-14
2020-09-21,38.348846435546875,39.75,41.875,37.5,37.5,190960,2020-09-21
2020-09-28,38.059425354003906,39.45000076293945,40.5,38.25,39.5,77002,2020-09-28
2020-10-05,34.682796478271484,35.95000076293945,40.25,35.75,40.25,58050,2020-10-05
2020-10-12,34.92398452758789,36.20000076293945,37.70000076293945,34.125,37.25,49944,2020-10-12
2020-10-19,33.57332992553711,34.79999923706055,37.57500076293945,32.625,37.57500076293945,85864,2020-10-19
2020-10-26,34.634559631347656,35.900001525878906,36.17499923706055,33.17499923706055,34.400001525878906,34114,2020-10-26
2020-11-02,35.57518768310547,36.875,37.45000076293945,34.5,37.45000076293945,165508,2020-11-02
2020-11-09,39.94068908691406,41.400001525878906,41.75,36.375,37.5,277064,2020-11-09
2020-11-16,43.22084045410156,44.79999923706055,45.349998474121094,40.099998474121094,40.75,228322,2020-11-16
2020-11-23,50.577064514160156,52.42499923706055,52.974998474121094,43.70000076293945,44.20000076293945,441850,2020-11-23
2020-11-30,50.335880279541016,52.17499923706055,54.400001525878906,50.625,52.42499923706055,264688,2020-11-30
2020-12-07,57.040897369384766,59.125,59.525001525878906,52.20000076293945,54.224998474121094,473444,2020-12-07
2020-12-14,60.15221405029297,62.349998474121094,62.349998474121094,57.849998474121094,60.0,325590,2020-12-14
2020-12-21,60.70695114135742,62.92499923706055,65.42500305175781,57.5,64.19999694824219,260540,2020-12-21
2020-12-28,54.6772575378418,56.67499923706055,64.4749984741211,56.5,64.4749984741211,174458,2020-12-28
2021-01-04,63.57708740234375,65.9000015258789,67.5,55.5,57.5,447720,2021-01-04
2021-01-11,60.70695114135742,62.92499923706055,67.5,62.099998474121094,65.92500305175781,256284,2021-01-11
2021-01-18,55.014923095703125,57.025001525878906,63.099998474121094,56.275001525878906,59.79999923706055,902584,2021-01-18
2021-01-25,56.872066497802734,58.95000076293945,61.95000076293945,55.974998474121094,59.42499923706055,331148,2021-01-25
2021-02-01,58.295074462890625,60.42499923706055,62.5,58.224998474121094,58.95000076293945,321068,2021-02-01
2021-02-08,64.71066284179688,67.07499694824219,68.0,60.0,61.599998474121094,469424,2021-02-08
2021-02-15,65.38600158691406,67.7750015258789,71.5,65.5,67.30000305175781,600926,2021-02-15
2021-02-22,74.76819610595703,77.5,78.3499984741211,68.5,69.0,1208622,2021-02-22
2021-03-01,78.4101333618164,81.2750015258789,88.05000305175781,78.0,78.9000015258789,2234884,2021-03-01
2021-03-08,77.66243743896484,80.5,83.5,78.5,82.94999694824219,386532,2021-03-08
2021-03-15,69.29322814941406,71.82499694824219,81.875,68.1500015258789,80.0,1382590,2021-03-15
2021-03-22,67.5325698852539,70.0,74.32499694824219,67.0999984741211,73.5,451556,2021-03-22
2021-03-29,69.26911926269531,71.80000305175781,72.75,68.5250015258789,70.0,551826,2021-03-29
2021-04-05,73.53813934326172,76.2249984741211,79.69999694824219,67.0250015258789,71.82499694824219,4056744,2021-04-05
2021-04-12,80.50846099853516,83.44999694824219,86.0,67.5999984741211,76.0,1917212,2021-04-12
2021-04-19,76.40826416015625,79.19999694824219,86.1500015258789,78.32499694824219,80.05000305175781,986932,2021-04-19
2021-04-26,98.54930877685547,102.1500015258789,108.94999694824219,80.55000305175781,80.55000305175781,7149940,2021-04-26
2021-05-03,93.05022430419922,96.44999694824219,103.5,93.05000305175781,102.4000015258789,1790268,2021-05-03
2021-05-10,92.92962646484375,96.32499694824219,103.5,94.0,97.5999984741211,1912682,2021-05-10
2021-05-17,95.896240234375,99.4000015258789,104.9000015258789,96.4749984741211,98.25,2442358,2021-05-17
2021-05-24,94.15968322753906,97.5999984741211,101.5,96.0,99.4000015258789,941882,2021-05-24
2021-05-31,98.1392822265625,101.7249984741211,104.4000015258789,97.55000305175781,98.1500015258789,3878410,2021-05-31
2021-06-07,96.33037567138672,99.8499984741211,104.94999694824219,95.0,104.625,1621784,2021-06-07
2021-06-14,101.32296752929688,105.0250015258789,118.30000305175781,97.0250015258789,100.32499694824219,10731166,2021-06-14
2021-06-21,116.63838958740234,120.9000015258789,122.0,100.5,102.0250015258789,6256758,2021-06-21
2021-06-28,118.350830078125,122.67500305175781,126.4000015258789,113.75,121.9749984741211,4596550,2021-06-28
2021-07-05,125.85176086425781,130.4499969482422,136.8000030517578,123.0250015258789,123.8499984741211,4713456,2021-07-05
2021-07-12,115.84246826171875,120.07499694824219,131.4499969482422,119.32499694824219,131.0,2319618,2021-07-12
2021-07-19,125.53820037841797,130.125,139.5,115.25,118.0,4708922,2021-07-19
2021-07-26,125.56232452392578,130.14999389648438,137.5,125.9000015258789,130.0,3154970,2021-07-26
2021-08-02,141.57717895507812,146.75,154.5,129.02499389648438,131.9499969482422,10613446,2021-08-02
2021-08-09,132.5808868408203,137.4250030517578,152.1999969482422,121.25,147.47500610351562,6125646,2021-08-09
2021-08-16,116.56602478027344,120.82499694824219,140.52499389648438,119.07499694824219,137.4250030517578,1741832,2021-08-16
2021-08-23,119.62911224365234,124.0,132.0500030517578,110.75,121.17500305175781,2399090,2021-08-23
2021-08-30,122.69220733642578,127.17500305175781,134.625,122.82499694824219,125.4000015258789,2143678,2021-08-30
2021-09-06,131.11614990234375,135.10000610351562,139.39999389648438,127.5,128.0500030517578,2555266,2021-09-06
2021-09-13,121.50806427001953,125.19999694824219,135.77499389648438,122.9000015258789,135.5,1224654,2021-09-13
2021-09-20,116.41287994384766,119.94999694824219,126.80000305175781,115.7750015258789,122.4749984741211,1897930,2021-09-20
2021-09-27,117.69881439208984,121.2750015258789,124.6500015258789,114.9000015258789,121.94999694824219,1222306,2021-09-27
2021-10-04,117.43192291259766,121.0,127.0,118.5,120.67500305175781,1201170,2021-10-04
2021-10-11,127.69507598876953,131.5749969482422,135.0,118.0,121.5,2477086,2021-10-11
2021-10-18,126.31210327148438,130.14999389648438,137.5,126.625,135.5,1791712,2021-10-18
2021-10-25,132.32928466796875,136.35000610351562,142.0,126.55000305175781,133.5,3981598,2021-10-25
2021-11-01,138.44349670410156,142.64999389648438,143.5,135.4499969482422,137.5,1793458,2021-11-01
2021-11-08,127.37966918945312,131.25,144.0,130.5,143.0,1411158,2021-11-08
2021-11-15,123.32777404785156,127.07499694824219,135.35000610351562,125.5,134.0,747836,2021-11-15
2021-11-22,119.03326416015625,122.6500015258789,129.77499389648438,121.75,127.07499694824219,696656,2021-11-22
2021-11-29,117.31060791015625,120.875,127.44999694824219,113.4000015258789,121.0,804574,2021-11-29
2021-12-06,117.31060791015625,120.875,125.5999984741211,120.0,122.9000015258789,568468,2021-12-06
2021-12-13,112.50657653808594,115.92500305175781,122.94999694824219,115.5,120.9000015258789,776022,2021-12-13
2021-12-20,107.8481216430664,111.125,115.5,107.75,115.5,560748,2021-12-20
2021-12-27,123.03662109375,126.7750015258789,130.97500610351562,113.75,115.5,1736844,2021-12-27
2022-01-03,129.1751251220703,133.10000610351562,135.25,126.2750015258789,131.0,1326414,2022-01-03
2022-01-10,129.56332397460938,133.5,138.0,130.0,134.0,916452,2022-01-10
2022-01-17,129.7816925048828,133.72500610351562,142.1999969482422,131.0,136.3000030517578,1270954,2022-01-17
2022-01-24,122.91531372070312,126.6500015258789,135.6999969482422,123.4000015258789,135.6999969482422,654440,2022-01-24
2022-01-31,126.82162475585938,130.6750030517578,139.0,124.6500015258789,131.4499969482422,1313592,2022-01-31
2022-02-07,121.119873046875,124.80000305175781,132.64999389648438,123.0,132.64999389648438,823540,2022-02-07
2022-02-14,119.081787109375,122.69999694824219,127.5,117.0,124.0,991968,2022-02-14
2022-02-21,113.210205078125,116.6500015258789,122.5,112.5,121.0,871974,2022-02-21
2022-02-28,116.19451141357422,119.7249984741211,126.55000305175781,115.17500305175781,118.0,388216,2022-02-28
2022-03-07,120.02803802490234,123.67500305175781,126.0,108.0999984741211,117.3499984741211,624364,2022-03-07
2022-03-14,115.95188903808594,119.4749984741211,126.44999694824219,114.9749984741211,126.17500305175781,372548,2022-03-14
2022-03-21,120.44050598144531,124.0999984741211,130.4499969482422,118.625,120.9749984741211,805842,2022-03-21
2022-03-28,115.10269927978516,118.5999984741211,122.57499694824219,112.5,122.57499694824219,992236,2022-03-28
2022-04-04,123.76451110839844,127.5250015258789,129.60000610351562,118.0,119.0,662448,2022-04-04
2022-04-11,126.3606185913086,130.1999969482422,134.5,127.07499694824219,128.35000610351562,720138,2022-04-11
2022-04-18,125.70553588867188,129.52499389648438,146.60000610351562,126.625,127.0,2720558,2022-04-18
2022-04-25,123.42484283447266,127.17500305175781,133.1750030517578,123.125,128.9499969482422,632118,2022-04-25
2022-05-02,114.76301574707031,118.25,127.17500305175781,114.875,127.17500305175781,356146,2022-05-02
2022-05-09,109.32815551757812,112.6500015258789,119.9749984741211,109.5250015258789,119.5,419852,2022-05-09
2022-05-16,117.38339233398438,120.94999694824219,123.42500305175781,112.82499694824219,114.92500305175781,190202,2022-05-16
2022-05-23,107.8238525390625,111.0999984741211,121.75,103.2249984741211,121.75,384878,2022-05-23
2022-05-30,112.53083801269531,115.94999694824219,118.75,112.0,112.0,112222,2022-05-30
2022-06-06,109.52224731445312,112.8499984741211,117.5,110.5,116.4000015258789,129326,2022-06-06
2022-06-13,102.24341583251953,105.3499984741211,111.57499694824219,102.7249984741211,110.0250015258789,171870,2022-06-13
2022-06-20,105.44609832763672,108.6500015258789,111.7750015258789,100.0,105.0,184984,2022-06-20
2022-06-27,111.99705505371094,115.4000015258789,117.4749984741211,108.6500015258789,109.07499694824219,137112,2022-06-27
2022-07-04,109.91046142578125,113.25,117.0,107.9749984741211,116.19999694824219,178630,2022-07-04
2022-07-11,106.65924835205078,109.9000015258789,116.3499984741211,105.9000015258789,113.75,163576,2022-07-11
2022-07-18,111.8029556274414,115.19999694824219,117.0,110.80000305175781,114.5,318400,2022-07-18
2022-07-25,117.50470733642578,121.07499694824219,124.94999694824219,112.9749984741211,112.9749984741211,409448,2022-07-25
2022-08-01,121.02281188964844,124.69999694824219,126.0,119.19999694824219,121.07499694824219,292196,2022-08-01
2022-08-08,116.89813995361328,120.44999694824219,126.75,119.9749984741211,125.5,212956,2022-08-08
2022-08-15,113.50135040283203,116.94999694824219,124.0,116.5,120.44999694824219,231612,2022-08-15
2022-08-22,118.7663803100586,122.375,123.0,116.75,117.0,274612,2022-08-22
2022-08-29,117.91717529296875,121.5,123.0,115.7750015258789,115.7750015258789,127012,2022-08-29
2022-09-05,123.32777404785156,127.07499694824219,134.5,118.92500305175781,121.5,655738,2022-09-05
2022-09-12,122.72120666503906,126.44999694824219,132.5,123.0,127.07499694824219,315732,2022-09-12
2022-09-19,123.65860748291016,125.69999694824219,132.0,115.05000305175781,125.0,331080,2022-09-19
2022-09-26,119.13330841064453,121.0999984741211,125.4000015258789,112.0,125.4000015258789,257756,2022-09-26
2022-10-03,123.24050903320312,125.2750015258789,125.9000015258789,119.5,121.5,192296,2022-10-03
2022-10-10,125.06046295166016,127.125,129.47500610351562,122.0250015258789,125.2750015258789,314742,2022-10-10
2022-10-17,125.28180694580078,127.3499984741211,128.25,120.0,128.0,186892,2022-10-17
2022-10-24,127.9133529663086,130.02499389648438,137.47500610351562,125.125,129.0,589682,2022-10-24
2022-10-31,129.02008056640625,131.14999389648438,134.8249969482422,126.3499984741211,132.0,305016,2022-10-31
2022-11-07,126.240966796875,128.3249969482422,132.375,126.5,130.0,208122,2022-11-07
2022-11-14,123.95372772216797,126.0,131.0500030517578,125.0,127.7750015258789,213122,2022-11-14
2022-11-21,122.99456787109375,125.0250015258789,127.375,124.75,126.0,189604,2022-11-21
2022-11-28,127.66741943359375,129.77499389648438,131.52499389648438,124.875,128.0,428160,2022-11-28
2022-12-05,130.3727569580078,132.52499389648438,134.5,128.77499389648438,128.77499389648438,384008,2022-12-05
2022-12-12,154.99136352539062,157.5500030517578,159.5,131.5,132.47500610351562,4070502,2022-12-12
2022-12-19,132.78298950195312,134.97500610351562,166.0,131.27499389648438,159.97500610351562,2609482,2022-12-19
2022-12-26,150.933349609375,153.4250030517578,159.3000030517578,132.5500030517578,132.5749969482422,1682436,2022-12-26
2023-01-02,149.43310546875,151.89999389648438,164.89999389648438,149.14999389648438,155.75,1151822,2023-01-02
2023-01-09,159.46746826171875,162.10000610351562,166.5,149.8000030517578,153.0,1582642,2023-01-09
2023-01-16,169.40342712402344,172.1999969482422,177.0,158.0500030517578,164.97500610351562,2359280,2023-01-16
2023-01-23,150.51524353027344,153.0,172.375,151.0,172.375,893680,2023-01-23
2023-01-30,155.82752990722656,158.39999389648438,164.8249969482422,151.35000610351562,153.97500610351562,891698,2023-01-30
2023-02-06,168.3704833984375,171.14999389648438,174.5,156.5,158.9499969482422,1382530,2023-02-06
2023-02-13,173.46144104003906,176.3249969482422,179.75,166.0500030517578,172.85000610351562,932192,2023-02-13
2023-02-20,160.27906799316406,162.9250030517578,177.5500030517578,161.52499389648438,177.5500030517578,665830,2023-02-20
2023-02-27,164.65679931640625,167.375,171.0,159.39999389648438,161.5500030517578,655912,2023-02-27
2023-03-06,178.94589233398438,181.89999389648438,190.1750030517578,167.60000610351562,167.9499969482422,2813500,2023-03-06
2023-03-13,179.8066864013672,182.77499389648438,188.0,170.8000030517578,184.4499969482422,1674668,2023-03-13
2023-03-20,190.9231719970703,194.0749969482422,201.8249969482422,181.35000610351562,183.9499969482422,2054332,2023-03-20
2023-03-27,195.37469482421875,198.60000610351562,203.5,187.89999389648438,195.8000030517578,1399950,2023-03-27
2023-04-03,203.66287231445312,207.02499389648438,211.75,194.27499389648438,199.6750030517578,1506698,2023-04-03
2023-04-10,202.16262817382812,205.5,215.8000030517578,200.10000610351562,207.0,1196908,2023-04-10
2023-04-17,189.27537536621094,192.39999389648438,207.9250030517578,190.02499389648438,205.6750030517578,724226,2023-04-17
2023-04-24,180.42153930664062,183.39999389648438,197.0749969482422,176.9499969482422,193.97500610351562,748636,2023-04-24
2023-05-01,180.49533081054688,183.47500610351562,193.6999969482422,178.0500030517578,183.39999389648438,1040152,2023-05-01
2023-05-08,190.84939575195312,194.0,202.02499389648438,182.52499389648438,183.47500610351562,1232514,2023-05-08
2023-05-15,199.0391845703125,202.3249969482422,212.4499969482422,192.64999389648438,194.0,1260930,2023-05-15
2023-05-22,210.5245819091797,214.0,225.0,194.52499389648438,206.4499969482422,1123233,2023-05-22
2023-05-29,205.21229553222656,208.60000610351562,216.35000610351562,205.10000610351562,212.0,222787,2023-05-29
2023-06-05,204.8679656982422,208.25,222.5500030517578,205.1999969482422,211.0,260668,2023-06-05
2023-06-12,192.2758331298828,195.4499969482422,210.3000030517578,195.10000610351562,209.0,365711,2023-06-12
2023-06-19,185.63546752929688,188.6999969482422,201.60000610351562,187.75,198.5,296419,2023-06-19
2023-06-26,185.438720703125,188.5,198.9499969482422,185.6999969482422,188.14999389648438,239748,2023-06-26
2023-07-03,186.7667999267578,189.85000610351562,194.9499969482422,185.0,189.9499969482422,769635,2023-07-03
2023-07-10,184.94683837890625,188.0,197.0,185.0,189.85000610351562,377531,2023-07-10
2023-07-17,185.53709411621094,188.60000610351562,195.5500030517578,186.5,188.85000610351562,396498,2023-07-17
2023-07-24,181.6512451171875,184.64999389648438,195.0,184.0,188.60000610351562,393955,2023-07-24
2023-07-31,184.60250854492188,187.64999389648438,191.8000030517578,180.64999389648438,185.5,821294,2023-07-31
2023-08-07,179.04428100585938,182.0,189.75,180.4499969482422,188.89999389648438,728270,2023-08-07
2023-08-14,185.19277954101562,188.25,193.0,174.8000030517578,181.0500030517578,750444,2023-08-14
2023-08-21,204.52365112304688,207.89999389648438,222.6999969482422,187.60000610351562,189.64999389648438,2230501,2023-08-21
2023-08-28,212.93479919433594,216.4499969482422,225.3000030517578,201.5500030517578,208.60000610351562,1061771,2023-08-28
2023-09-04,216.23040771484375,219.8000030517578,234.0,212.5500030517578,223.3000030517578,824742,2023-09-04
2023-09-11,208.40951538085938,211.85000610351562,222.5,203.10000610351562,222.5,617771,2023-09-11
2023-09-18,199.7944793701172,201.1999969482422,213.4499969482422,196.8000030517578,211.5,333320,2023-09-18
2023-09-25,203.8658447265625,205.3000030517578,218.0,198.5,203.0,602192,2023-09-25
2023-10-02,205.20640563964844,206.64999389648438,211.10000610351562,197.89999389648438,205.3000030517578,524041,2023-10-02
2023-10-09,204.95816040039062,206.39999389648438,215.6999969482422,198.0,205.85000610351562,606143,2023-10-09
2023-10-16,217.32119750976562,218.85000610351562,228.60000610351562,199.0,205.0,4228722,2023-10-16
2023-10-23,212.2071533203125,213.6999969482422,219.6999969482422,197.8000030517578,218.89999389648438,658779,2023-10-23
2023-10-30,223.32891845703125,224.89999389648438,226.8000030517578,210.1999969482422,216.10000610351562,647088,2023-10-30
2023-11-06,206.2490692138672,207.6999969482422,226.75,206.39999389648438,226.75,734067,2023-11-06
2023-11-13,212.55471801757812,214.0500030517578,218.64999389648438,207.5500030517578,207.5500030517578,419111,2023-11-13
