Date,Adj Close_NUVOCO.NS,Close_NUVOCO.NS,High_NUVOCO.NS,Low_NUVOCO.NS,Open_NUVOCO.NS,Volume_NUVOCO.NS,Date
2022-02-21,320.8999938964844,320.8999938964844,379.1000061035156,295.0,375.0,6685941,2022-02-21
2022-02-28,374.1499938964844,374.1499938964844,404.79998779296875,320.0,320.8999938964844,3903693,2022-02-28
2022-03-07,395.6000061035156,395.6000061035156,410.0,357.54998779296875,369.8999938964844,1837131,2022-03-07
2022-03-14,377.1499938964844,377.1499938964844,409.0,371.5,400.0,3699796,2022-03-14
2022-03-21,378.3500061035156,378.3500061035156,392.95001220703125,368.45001220703125,383.5,2192472,2022-03-21
2022-03-28,392.6000061035156,392.6000061035156,405.0,361.0,378.3500061035156,2035109,2022-03-28
2022-04-04,386.8500061035156,386.8500061035156,399.6499938964844,376.45001220703125,395.20001220703125,846843,2022-04-04
2022-04-11,377.04998779296875,377.04998779296875,393.29998779296875,374.45001220703125,390.0,351954,2022-04-11
2022-04-18,365.45001220703125,365.45001220703125,377.95001220703125,362.0,376.0,524745,2022-04-18
2022-04-25,351.8500061035156,351.8500061035156,372.6499938964844,350.1000061035156,365.0,376223,2022-04-25
2022-05-02,324.45001220703125,324.45001220703125,351.1499938964844,318.45001220703125,350.0,443815,2022-05-02
2022-05-09,297.3999938964844,297.3999938964844,321.8500061035156,294.1000061035156,320.0,3143888,2022-05-09
2022-05-16,299.0,299.0,315.0,292.3500061035156,306.0,1530784,2022-05-16
2022-05-23,299.6000061035156,299.6000061035156,310.0,292.6499938964844,305.0,1566103,2022-05-23
2022-05-30,305.1499938964844,305.1499938964844,327.1499938964844,297.0,304.5,1734282,2022-05-30
2022-06-06,285.8999938964844,285.8999938964844,306.5,278.1000061035156,306.5,941117,2022-06-06
2022-06-13,271.29998779296875,271.29998779296875,291.0,260.25,282.5,2898195,2022-06-13
2022-06-20,292.95001220703125,292.95001220703125,300.1000061035156,260.5,274.0,2003022,2022-06-20
2022-06-27,304.70001220703125,304.70001220703125,313.0,288.04998779296875,298.5,1623893,2022-06-27
2022-07-04,290.5,290.5,307.29998779296875,289.54998779296875,307.29998779296875,1450465,2022-07-04
2022-07-11,287.70001220703125,287.70001220703125,294.0,281.1000061035156,292.0,742497,2022-07-11
2022-07-18,307.6000061035156,307.6000061035156,312.20001220703125,287.3999938964844,289.6499938964844,1711944,2022-07-18
2022-07-25,331.1000061035156,331.1000061035156,342.3999938964844,301.20001220703125,304.3999938964844,5505467,2022-07-25
2022-08-01,339.20001220703125,339.20001220703125,352.8999938964844,326.20001220703125,331.0,1598526,2022-08-01
2022-08-08,339.5,339.5,349.25,330.5,339.20001220703125,771426,2022-08-08
2022-08-15,340.8500061035156,340.8500061035156,360.1499938964844,337.25,339.5,928421,2022-08-15
2022-08-22,351.70001220703125,351.70001220703125,358.70001220703125,330.95001220703125,340.95001220703125,1476643,2022-08-22
2022-08-29,354.3999938964844,354.3999938964844,372.1000061035156,342.04998779296875,342.04998779296875,1006610,2022-08-29
2022-09-05,371.04998779296875,371.04998779296875,388.0,339.5,354.95001220703125,1907246,2022-09-05
2022-09-12,402.04998779296875,402.04998779296875,428.0,365.75,380.0,6043566,2022-09-12
2022-09-19,401.95001220703125,401.95001220703125,475.0,397.6499938964844,405.5,8800431,2022-09-19
2022-09-26,411.1000061035156,411.1000061035156,417.0,375.25,399.0,2091206,2022-09-26
2022-10-03,408.1499938964844,408.1499938964844,419.0,403.3500061035156,409.3999938964844,740159,2022-10-03
2022-10-10,400.95001220703125,400.95001220703125,412.5,394.8999938964844,402.8999938964844,681745,2022-10-10
2022-10-17,392.1499938964844,392.1499938964844,405.5,386.0,395.0,623029,2022-10-17
2022-10-24,391.20001220703125,391.20001220703125,408.8500061035156,387.1000061035156,395.8999938964844,800095,2022-10-24
2022-10-31,401.95001220703125,401.95001220703125,412.0,391.25,391.25,842169,2022-10-31
2022-11-07,380.3999938964844,380.3999938964844,406.79998779296875,377.0,403.0,612744,2022-11-07
2022-11-14,367.5,367.5,398.75,364.04998779296875,380.5,624011,2022-11-14
2022-11-21,370.0,370.0,380.20001220703125,365.0,375.0,1142515,2022-11-21
2022-11-28,393.95001220703125,393.95001220703125,397.6499938964844,365.0,365.0,998452,2022-11-28
2022-12-05,404.29998779296875,404.29998779296875,408.5,389.3500061035156,394.04998779296875,680849,2022-12-05
2022-12-12,391.0,391.0,406.0,385.6499938964844,405.0,456310,2022-12-12
2022-12-19,354.8500061035156,354.8500061035156,392.70001220703125,349.04998779296875,386.1499938964844,965712,2022-12-19
2022-12-26,365.04998779296875,365.04998779296875,401.0,354.0,366.95001220703125,743964,2022-12-26
2023-01-02,367.20001220703125,367.20001220703125,376.6499938964844,363.54998779296875,365.04998779296875,464837,2023-01-02
2023-01-09,380.54998779296875,380.54998779296875,384.95001220703125,368.0,370.0,359737,2023-01-09
2023-01-16,376.29998779296875,376.29998779296875,396.0,370.20001220703125,381.0,290333,2023-01-16
2023-01-23,353.5,353.5,382.54998779296875,349.20001220703125,380.04998779296875,1099692,2023-01-23
2023-01-30,351.6499938964844,351.6499938964844,370.0,335.04998779296875,350.5,861946,2023-01-30
2023-02-06,377.8500061035156,377.8500061035156,387.54998779296875,341.29998779296875,352.0,642644,2023-02-06
2023-02-13,361.3500061035156,361.3500061035156,380.95001220703125,353.20001220703125,380.0,431364,2023-02-13
2023-02-20,371.04998779296875,371.04998779296875,375.45001220703125,356.1000061035156,361.1499938964844,384638,2023-02-20
2023-02-27,352.29998779296875,352.29998779296875,370.6499938964844,346.79998779296875,368.0,247881,2023-02-27
2023-03-06,346.1000061035156,346.1000061035156,357.5,345.5,353.79998779296875,177548,2023-03-06
2023-03-13,329.75,329.75,349.45001220703125,325.0,346.95001220703125,492505,2023-03-13
2023-03-20,334.6499938964844,334.6499938964844,370.3500061035156,288.0,368.6499938964844,328639,2023-03-20
2023-03-27,344.8999938964844,344.8999938964844,348.1000061035156,328.04998779296875,334.0,508136,2023-03-27
2023-04-03,338.6000061035156,338.6000061035156,355.0,337.1499938964844,343.20001220703125,426705,2023-04-03
2023-04-10,330.54998779296875,330.54998779296875,358.0,329.5,345.0,708201,2023-04-10
2023-04-17,332.29998779296875,332.29998779296875,339.3999938964844,328.0,330.54998779296875,676397,2023-04-17
2023-04-24,329.8999938964844,329.8999938964844,337.95001220703125,325.6000061035156,332.20001220703125,1054069,2023-04-24
2023-05-01,335.70001220703125,335.70001220703125,341.04998779296875,326.29998779296875,329.8999938964844,3626127,2023-05-01
2023-05-08,330.1499938964844,330.1499938964844,348.79998779296875,327.45001220703125,335.95001220703125,1535089,2023-05-08
2023-05-15,333.0,333.0,334.5,322.1000061035156,330.1000061035156,1412080,2023-05-15
2023-05-22,328.1000061035156,328.1000061035156,341.75,323.75,334.95001220703125,2397303,2023-05-22
2023-05-29,359.3999938964844,359.3999938964844,365.95001220703125,325.79998779296875,329.79998779296875,2302693,2023-05-29
2023-06-05,347.6000061035156,347.6000061035156,366.0,346.0,359.79998779296875,990641,2023-06-05
2023-06-12,355.04998779296875,355.04998779296875,364.54998779296875,346.0,349.04998779296875,1300014,2023-06-12
2023-06-19,349.0,349.0,359.20001220703125,340.5,356.0,1315119,2023-06-19
2023-06-26,351.04998779296875,351.04998779296875,354.45001220703125,340.1499938964844,350.0,1885637,2023-06-26
2023-07-03,352.8500061035156,352.8500061035156,359.3500061035156,348.0,357.0,2112639,2023-07-03
2023-07-10,364.1499938964844,364.1499938964844,368.79998779296875,346.0,351.0,1660535,2023-07-10
2023-07-17,352.20001220703125,352.20001220703125,366.95001220703125,351.54998779296875,364.1499938964844,750683,2023-07-17
2023-07-24,367.75,367.75,372.3500061035156,349.04998779296875,352.20001220703125,1061442,2023-07-24
2023-07-31,360.8500061035156,360.8500061035156,375.95001220703125,358.0,367.8500061035156,1610355,2023-07-31
2023-08-07,349.95001220703125,349.95001220703125,373.45001220703125,347.5,365.3999938964844,777438,2023-08-07
2023-08-14,330.29998779296875,330.29998779296875,351.1499938964844,329.6499938964844,349.95001220703125,576600,2023-08-14
2023-08-21,336.3500061035156,336.3500061035156,351.8500061035156,330.75,334.0,2508236,2023-08-21
2023-08-28,344.79998779296875,344.79998779296875,347.3500061035156,335.20001220703125,337.04998779296875,2103235,2023-08-28
2023-09-04,373.79998779296875,373.79998779296875,387.0,345.5,348.0,3202145,2023-09-04
2023-09-11,364.8999938964844,364.8999938964844,385.45001220703125,360.8999938964844,378.0,1072648,2023-09-11
2023-09-18,369.3999938964844,369.3999938964844,381.79998779296875,361.0,366.04998779296875,2432951,2023-09-18
2023-09-25,372.04998779296875,372.04998779296875,397.6000061035156,367.70001220703125,369.95001220703125,3608199,2023-09-25
2023-10-02,369.54998779296875,369.54998779296875,381.3999938964844,364.1000061035156,372.04998779296875,1013745,2023-10-02
2023-10-09,365.0,365.0,373.5,354.0,364.0,770228,2023-10-09
2023-10-16,351.75,351.75,372.70001220703125,350.1000061035156,363.8999938964844,1011233,2023-10-16
2023-10-23,341.6000061035156,341.6000061035156,359.5,339.3999938964844,352.0,528515,2023-10-23
2023-10-30,342.0,342.0,348.3500061035156,330.25,342.25,2061976,2023-10-30
2023-11-06,343.5,343.5,349.5,339.20001220703125,345.5,812765,2023-11-06
2023-11-13,351.29998779296875,351.29998779296875,357.5,343.45001220703125,348.95001220703125,1057773,2023-11-13
2023-11-20,361.75,361.75,371.79998779296875,347.0,351.29998779296875,1371573,2023-11-20
2023-11-27,370.0,370.0,372.5,355.54998779296875,361.75,1037026,2023-11-27
2023-12-04,367.25,367.25,384.95001220703125,365.25,376.95001220703125,1975865,2023-12-04
2023-12-11,372.75,372.75,379.20001220703125,366.0,368.45001220703125,899243,2023-12-11
2023-12-18,374.8999938964844,374.8999938964844,387.70001220703125,359.0,372.54998779296875,3611135,2023-12-18
2023-12-25,382.5,382.5,398.0,371.04998779296875,374.8999938964844,2562947,2023-12-25
2024-01-01,367.1000061035156,367.1000061035156,386.1000061035156,363.04998779296875,383.0,1518339,2024-01-01
2024-01-08,348.8500061035156,348.8500061035156,369.45001220703125,346.25,368.0,1040927,2024-01-08
2024-01-15,341.20001220703125,341.20001220703125,352.0,337.25,348.8500061035156,1205325,2024-01-15
2024-01-22,347.3999938964844,347.3999938964844,350.3500061035156,330.79998779296875,341.20001220703125,2391175,2024-01-22
2024-01-29,360.0,360.0,365.79998779296875,350.5,352.0,4611203,2024-01-29
2024-02-05,348.95001220703125,348.95001220703125,365.75,346.5,362.0,1078894,2024-02-05
2024-02-12,339.75,339.75,354.3999938964844,335.1000061035156,347.79998779296875,804358,2024-02-12
2024-02-19,340.04998779296875,340.04998779296875,353.0,338.54998779296875,339.95001220703125,2121582,2024-02-19
2024-02-26,337.1499938964844,337.1499938964844,341.8500061035156,330.29998779296875,340.0,783489,2024-02-26
2024-03-04,319.8500061035156,319.8500061035156,339.70001220703125,317.0,338.04998779296875,718996,2024-03-04
2024-03-11,299.75,299.75,323.8500061035156,291.29998779296875,320.25,2400119,2024-03-11
2024-03-18,306.45001220703125,306.45001220703125,319.79998779296875,292.25,301.54998779296875,3088526,2024-03-18
2024-03-25,306.20001220703125,306.20001220703125,311.0,296.6000061035156,306.45001220703125,1687955,2024-03-25
2024-04-01,315.45001220703125,315.45001220703125,332.0,307.3500061035156,307.3500061035156,2852458,2024-04-01
2024-04-08,313.95001220703125,313.95001220703125,321.25,308.5,318.5,2917258,2024-04-08
2024-04-15,326.6000061035156,326.6000061035156,330.45001220703125,303.0,309.0,2378778,2024-04-15
2024-04-22,341.70001220703125,341.70001220703125,354.3999938964844,325.0,335.0,2884521,2024-04-22
2024-04-29,333.75,333.75,351.1499938964844,329.04998779296875,342.54998779296875,2690987,2024-04-29
2024-05-06,312.6000061035156,312.6000061035156,339.29998779296875,310.95001220703125,335.70001220703125,1444400,2024-05-06
2024-05-13,321.1000061035156,321.1000061035156,323.5,308.04998779296875,317.20001220703125,843192,2024-05-13
2024-05-20,319.29998779296875,319.29998779296875,326.3999938964844,317.25,321.1000061035156,442225,2024-05-20
2024-05-27,314.45001220703125,314.45001220703125,321.95001220703125,310.0,317.29998779296875,638528,2024-05-27
2024-06-03,334.95001220703125,334.95001220703125,348.20001220703125,299.0,325.75,1960740,2024-06-03
2024-06-10,366.04998779296875,366.04998779296875,374.8999938964844,335.04998779296875,340.0,4049612,2024-06-10
2024-06-17,350.45001220703125,350.45001220703125,367.70001220703125,347.0,366.04998779296875,959844,2024-06-17
2024-06-24,363.04998779296875,363.04998779296875,371.70001220703125,344.95001220703125,346.95001220703125,2940650,2024-06-24
2024-07-01,372.95001220703125,372.95001220703125,376.5,352.79998779296875,363.6499938964844,4836415,2024-07-01
2024-07-08,356.8999938964844,356.8999938964844,376.0,351.29998779296875,372.95001220703125,2138751,2024-07-08
2024-07-15,336.6000061035156,336.6000061035156,360.0,335.1000061035156,358.75,2209669,2024-07-15
2024-07-22,350.79998779296875,350.79998779296875,356.6499938964844,329.95001220703125,336.0,1828227,2024-07-22
2024-07-29,338.0,338.0,361.0,336.6000061035156,352.70001220703125,3756935,2024-07-29
2024-08-05,334.04998779296875,334.04998779296875,337.0,323.95001220703125,331.0,1071515,2024-08-05
2024-08-12,332.25,332.25,338.25,327.04998779296875,333.8999938964844,1289622,2024-08-12
2024-08-19,341.70001220703125,341.70001220703125,353.0,330.3500061035156,332.8500061035156,1348544,2024-08-19
2024-08-26,339.79998779296875,339.79998779296875,344.0,336.6000061035156,342.1000061035156,578273,2024-08-26
2024-09-02,350.25,350.25,357.45001220703125,335.79998779296875,342.0,1256773,2024-09-02
2024-09-09,352.8999938964844,352.8999938964844,359.3999938964844,340.0,350.25,872362,2024-09-09
2024-09-16,362.3999938964844,362.3999938964844,379.25,348.54998779296875,355.0,12996879,2024-09-16
2024-09-23,356.1000061035156,356.1000061035156,364.25,351.20001220703125,362.54998779296875,1305250,2024-09-23
2024-09-30,353.1000061035156,353.1000061035156,362.1499938964844,350.04998779296875,356.1000061035156,786317,2024-09-30
2024-10-07,358.6499938964844,358.6499938964844,364.0,343.3999938964844,352.1000061035156,876031,2024-10-07
2024-10-14,352.1000061035156,352.1000061035156,371.0,346.0,357.79998779296875,5153590,2024-10-14
2024-10-21,331.54998779296875,331.54998779296875,354.75,322.25,351.1000061035156,1483041,2024-10-21
2024-10-28,360.70001220703125,360.70001220703125,362.6499938964844,324.1000061035156,327.0,891424,2024-10-28
2024-11-04,350.75,350.75,361.0,347.20001220703125,361.0,530678,2024-11-04
2024-11-11,335.04998779296875,335.04998779296875,350.75,327.3999938964844,350.75,263986,2024-11-11
2024-11-18,338.04998779296875,338.04998779296875,345.54998779296875,327.70001220703125,333.29998779296875,354445,2024-11-18
2024-11-25,350.75,350.75,356.3999938964844,337.45001220703125,340.1000061035156,421957,2024-11-25
2024-12-02,369.25,369.25,372.6000061035156,348.45001220703125,350.75,1397284,2024-12-02
2024-12-09,365.54998779296875,365.54998779296875,385.6499938964844,352.1499938964844,369.1000061035156,1887213,2024-12-09
2024-12-16,352.8500061035156,352.8500061035156,369.8999938964844,348.95001220703125,362.29998779296875,821084,2024-12-16
2024-12-23,352.75,352.75,358.20001220703125,347.8500061035156,352.8500061035156,306235,2024-12-23
2024-12-30,352.79998779296875,352.79998779296875,359.8999938964844,345.8999938964844,349.5,252912,2024-12-30
2025-01-06,346.5,346.5,362.0,344.8500061035156,352.79998779296875,1304218,2025-01-06
2025-01-13,349.95001220703125,349.95001220703125,354.79998779296875,336.0,344.5,723467,2025-01-13
2025-01-20,350.75,350.75,358.79998779296875,330.1000061035156,349.95001220703125,1384897,2025-01-20
2025-01-27,342.70001220703125,342.70001220703125,353.75,331.54998779296875,350.75,1150838,2025-01-27
2025-02-03,359.5,359.5,368.0,339.1499938964844,339.3500061035156,939180,2025-02-03
2025-02-10,311.70001220703125,311.70001220703125,358.8999938964844,307.75,358.8999938964844,559830,2025-02-10
2025-02-17,322.5,322.5,325.8500061035156,304.79998779296875,305.70001220703125,1034697,2025-02-17
2025-02-24,313.45001220703125,313.45001220703125,323.8500061035156,301.5,317.6499938964844,516088,2025-02-24
2025-03-03,317.8999938964844,317.8999938964844,322.95001220703125,296.6000061035156,310.6000061035156,413577,2025-03-03
2025-03-10,294.1000061035156,294.1000061035156,317.8999938964844,292.0,317.45001220703125,299357,2025-03-10
2025-03-17,325.54998779296875,325.54998779296875,341.79998779296875,287.5,291.0,3001818,2025-03-17
2025-03-24,307.79998779296875,307.79998779296875,327.3500061035156,304.25,322.6499938964844,2096286,2025-03-24
2025-03-31,316.3500061035156,316.3500061035156,322.0,306.0,307.79998779296875,521287,2025-03-31
2025-04-07,314.45001220703125,314.45001220703125,317.8500061035156,295.0,297.0,1643163,2025-04-07
2025-04-14,324.04998779296875,324.04998779296875,326.0,314.45001220703125,314.45001220703125,307423,2025-04-14
2025-04-21,333.04998779296875,333.04998779296875,342.6000061035156,315.54998779296875,324.04998779296875,2094099,2025-04-21
2025-04-28,336.20001220703125,336.20001220703125,354.04998779296875,318.0,334.0,3256345,2025-04-28
2025-05-05,329.8500061035156,329.8500061035156,349.6499938964844,322.3500061035156,339.0,1456308,2025-05-05
2025-05-12,357.45001220703125,357.45001220703125,360.79998779296875,335.8500061035156,341.6000061035156,3447622,2025-05-12
2025-05-19,359.54998779296875,359.54998779296875,364.5,354.0,355.5,1394310,2025-05-19
2025-05-26,357.8500061035156,357.8500061035156,362.6000061035156,343.20001220703125,362.6000061035156,790512,2025-05-26
2025-06-02,362.45001220703125,362.45001220703125,366.5,351.5,356.75,961615,2025-06-02
2025-06-09,351.29998779296875,351.29998779296875,361.75,347.79998779296875,355.0,581277,2025-06-09
2025-06-16,339.95001220703125,339.95001220703125,358.8999938964844,337.0,349.0,2345933,2025-06-16
2025-06-23,356.3999938964844,356.3999938964844,357.79998779296875,335.45001220703125,339.95001220703125,633174,2025-06-23
2025-06-30,360.3999938964844,360.3999938964844,364.0,350.45001220703125,357.0,702613,2025-06-30
2025-07-07,360.45001220703125,360.45001220703125,372.70001220703125,352.3999938964844,360.0,856433,2025-07-07
2025-07-14,365.29998779296875,365.29998779296875,371.5,351.20001220703125,360.45001220703125,2136446,2025-07-14
