Date,Adj Close_ELGIEQUIP.NS,Close_ELGIEQUIP.NS,High_ELGIEQUIP.NS,Low_ELGIEQUIP.NS,Open_ELGIEQUIP.NS,Volume_ELGIEQUIP.NS,Date
2022-01-10,355.43280029296875,358.75,373.0,328.75,330.0,4265058,2022-01-10
2022-01-17,366.6778259277344,370.1000061035156,382.70001220703125,345.6499938964844,361.8999938964844,3324436,2022-01-17
2022-01-24,309.80859375,312.70001220703125,373.3500061035156,306.95001220703125,365.5,1809904,2022-01-24
2022-01-31,408.9830017089844,412.79998779296875,419.6000061035156,315.25,320.0,10326412,2022-01-31
2022-02-07,390.4559326171875,394.1000061035156,422.29998779296875,375.0,419.0,2712355,2022-02-07
2022-02-14,389.9605712890625,393.6000061035156,404.0,360.0,366.3500061035156,2790610,2022-02-14
2022-02-21,324.71942138671875,327.75,398.8500061035156,320.0,398.8500061035156,8542562,2022-02-21
2022-02-28,345.8720397949219,349.1000061035156,364.29998779296875,323.0,327.75,2653772,2022-02-28
2022-03-07,303.963134765625,306.79998779296875,344.70001220703125,302.25,344.70001220703125,2251453,2022-03-07
2022-03-14,297.3250732421875,300.1000061035156,316.45001220703125,296.25,308.0,1540141,2022-03-14
2022-03-21,275.2312927246094,277.79998779296875,305.54998779296875,272.5,300.95001220703125,1496604,2022-03-21
2022-03-28,291.2815246582031,294.0,298.0,268.8500061035156,277.0,1967460,2022-03-28
2022-04-04,300.29736328125,303.1000061035156,326.70001220703125,295.04998779296875,295.04998779296875,2891779,2022-04-04
2022-04-11,310.5516662597656,313.45001220703125,319.3999938964844,302.04998779296875,305.0,930257,2022-04-11
2022-04-18,334.3792724609375,337.5,344.20001220703125,301.5,311.79998779296875,4693460,2022-04-18
2022-04-25,343.54376220703125,346.75,359.79998779296875,329.1000061035156,339.79998779296875,3982338,2022-04-25
2022-05-02,314.6632995605469,317.6000061035156,359.70001220703125,314.54998779296875,345.29998779296875,2300764,2022-05-02
2022-05-09,255.11900329589844,257.5,316.20001220703125,248.6999969482422,314.79998779296875,2859505,2022-05-09
2022-05-16,334.626953125,337.75,344.8999938964844,272.3999938964844,285.6499938964844,8388361,2022-05-16
2022-05-23,330.56488037109375,333.6499938964844,351.0,314.29998779296875,337.54998779296875,1217515,2022-05-23
2022-05-30,366.52923583984375,369.95001220703125,386.54998779296875,332.29998779296875,336.8999938964844,3370524,2022-05-30
2022-06-06,401.800048828125,405.54998779296875,419.8999938964844,367.20001220703125,369.95001220703125,2962912,2022-06-06
2022-06-13,384.46185302734375,388.04998779296875,416.3999938964844,365.20001220703125,386.0,2294491,2022-06-13
2022-06-20,388.17718505859375,391.79998779296875,402.29998779296875,351.0,389.6000061035156,1416849,2022-06-20
2022-06-27,343.0483703613281,346.25,399.95001220703125,344.3500061035156,396.0,1362354,2022-06-27
2022-07-04,355.234619140625,358.54998779296875,386.0,334.04998779296875,348.70001220703125,5268235,2022-07-04
2022-07-11,370.98760986328125,374.45001220703125,383.70001220703125,356.79998779296875,358.79998779296875,2264505,2022-07-11
2022-07-18,364.89447021484375,368.29998779296875,383.6000061035156,365.3500061035156,376.8999938964844,2000867,2022-07-18
2022-07-25,367.56951904296875,371.0,378.8500061035156,354.0,376.5,1047192,2022-07-25
2022-08-01,422.6058654785156,426.54998779296875,445.75,372.95001220703125,375.0,6083635,2022-08-01
2022-08-08,447.4150390625,450.3999938964844,464.20001220703125,422.1000061035156,433.95001220703125,3713675,2022-08-08
2022-08-15,418.65692138671875,421.45001220703125,463.45001220703125,418.04998779296875,450.3999938964844,2319439,2022-08-15
2022-08-22,491.47113037109375,494.75,502.3999938964844,420.3999938964844,422.79998779296875,10905383,2022-08-22
2022-08-29,529.41796875,532.9500122070312,537.3499755859375,477.1000061035156,477.1000061035156,5333913,2022-08-29
2022-09-05,555.9906616210938,559.7000122070312,566.5999755859375,527.3499755859375,533.0,5941316,2022-09-05
2022-09-12,485.80889892578125,489.04998779296875,563.9500122070312,478.3500061035156,559.6500244140625,14357908,2022-09-12
2022-09-19,446.9680480957031,449.95001220703125,506.8999938964844,443.6499938964844,490.0,3022100,2022-09-19
2022-09-26,419.6502990722656,422.45001220703125,444.1000061035156,398.04998779296875,441.1000061035156,2419276,2022-09-26
2022-10-03,423.4747619628906,426.29998779296875,442.6000061035156,411.29998779296875,421.0,1279049,2022-10-03
2022-10-10,419.15362548828125,421.95001220703125,427.5,385.5,415.0,2599039,2022-10-10
2022-10-17,488.5406494140625,491.79998779296875,499.95001220703125,416.0,420.0,4684387,2022-10-17
2022-10-24,505.2293395996094,508.6000061035156,541.0,497.54998779296875,501.0,2784162,2022-10-24
2022-10-31,493.060546875,496.3500061035156,512.9000244140625,480.0,511.1499938964844,1997134,2022-10-31
2022-11-07,501.90155029296875,505.25,522.7999877929688,490.54998779296875,505.0,2058870,2022-11-07
2022-11-14,483.9215087890625,487.1499938964844,514.7999877929688,480.20001220703125,507.79998779296875,1399622,2022-11-14
2022-11-21,481.736083984375,484.95001220703125,513.9500122070312,481.54998779296875,487.8999938964844,2240654,2022-11-21
2022-11-28,485.6102600097656,488.8500061035156,495.75,467.0,480.25,5805932,2022-11-28
2022-12-05,508.20947265625,511.6000061035156,532.6500244140625,486.5,492.0,3092250,2022-12-05
2022-12-12,486.75262451171875,490.0,532.0,477.04998779296875,511.8999938964844,1048117,2022-12-12
2022-12-19,414.1867370605469,416.95001220703125,490.0,413.5,488.0,1335144,2022-12-19
2022-12-26,416.7198181152344,419.5,450.0,413.1499938964844,419.79998779296875,1093987,2022-12-26
2023-01-02,407.7298278808594,410.45001220703125,427.0,398.8500061035156,425.0,1262056,2023-01-02
2023-01-09,403.45831298828125,406.1499938964844,423.54998779296875,399.20001220703125,413.0,1715515,2023-01-09
2023-01-16,379.418701171875,381.95001220703125,411.95001220703125,378.1499938964844,406.5,1073683,2023-01-16
2023-01-23,363.3757019042969,365.79998779296875,385.29998779296875,364.0,383.70001220703125,858124,2023-01-23
2023-01-30,378.177001953125,380.70001220703125,390.70001220703125,357.95001220703125,365.6000061035156,2311309,2023-01-30
2023-02-06,439.76611328125,442.70001220703125,448.45001220703125,389.95001220703125,392.95001220703125,5012256,2023-02-06
2023-02-13,443.2925720214844,446.25,461.1499938964844,433.0,443.45001220703125,1579264,2023-02-13
2023-02-20,441.0078125,443.95001220703125,468.0,438.04998779296875,445.04998779296875,1490157,2023-02-20
2023-02-27,464.9977722167969,468.1000061035156,485.29998779296875,425.1000061035156,443.95001220703125,2818340,2023-02-27
2023-03-06,465.89178466796875,469.0,481.20001220703125,460.3500061035156,472.70001220703125,482433,2023-03-06
2023-03-13,485.0141906738281,488.25,494.54998779296875,463.5,472.0,1934299,2023-03-13
2023-03-20,464.4017333984375,467.5,493.0,465.45001220703125,490.0,679496,2023-03-20
2023-03-27,435.2462158203125,438.1499938964844,469.8500061035156,421.0,467.5,833264,2023-03-27
2023-04-03,460.8752746582031,463.95001220703125,472.0,430.0,438.1499938964844,2637327,2023-04-03
2023-04-10,463.1103515625,466.20001220703125,479.5,461.0,463.95001220703125,600738,2023-04-10
2023-04-17,489.33538818359375,492.6000061035156,514.9000244140625,462.29998779296875,465.3999938964844,2160266,2023-04-17
2023-04-24,461.62030029296875,464.70001220703125,496.5,459.0,491.8999938964844,1056625,2023-04-24
2023-05-01,443.78924560546875,446.75,474.95001220703125,445.0,464.70001220703125,1083929,2023-05-01
2023-05-08,427.0509338378906,429.8999938964844,460.0,428.5,449.79998779296875,985455,2023-05-08
2023-05-15,469.0705871582031,472.20001220703125,492.0,430.5,431.95001220703125,3650729,2023-05-15
2023-05-22,539.9973754882812,543.5999755859375,583.7999877929688,484.3999938964844,485.0,15198424,2023-05-22
2023-05-29,541.0404663085938,544.6500244140625,561.9500122070312,515.25,546.9500122070312,2556323,2023-05-29
2023-06-05,531.3053588867188,534.8499755859375,554.6500244140625,525.0999755859375,548.0499877929688,1314777,2023-06-05
2023-06-12,530.7093505859375,534.25,553.0,523.0499877929688,535.8499755859375,1613134,2023-06-12
2023-06-19,537.9609375,541.5499877929688,554.7000122070312,526.3499755859375,536.0,1965347,2023-06-19
2023-06-26,538.0106201171875,541.5999755859375,566.9500122070312,525.0999755859375,541.5499877929688,2614846,2023-06-26
2023-07-03,535.1298828125,538.7000122070312,548.0,535.0,545.9000244140625,834207,2023-07-03
2023-07-10,569.1528930664062,572.9500122070312,623.0,535.4000244140625,539.8499755859375,10495324,2023-07-10
2023-07-17,557.6296997070312,561.3499755859375,585.9500122070312,553.0,573.0,1376831,2023-07-17
2023-07-24,537.9113159179688,541.5,563.7000122070312,538.0,563.0499877929688,943711,2023-07-24
2023-07-31,509.1750793457031,510.70001220703125,546.25,505.6000061035156,544.6500244140625,1232756,2023-07-31
2023-08-07,502.74432373046875,504.25,524.9500122070312,502.1499938964844,515.9000244140625,1041089,2023-08-07
2023-08-14,483.751220703125,485.20001220703125,503.95001220703125,482.5,491.75,1167084,2023-08-14
2023-08-21,463.9604797363281,465.3500061035156,490.70001220703125,463.0,490.70001220703125,1220726,2023-08-21
2023-08-28,491.9267272949219,493.3999938964844,500.0,463.0,467.70001220703125,1492818,2023-08-28
2023-09-04,491.178955078125,492.6499938964844,502.8999938964844,482.1000061035156,495.8999938964844,879142,2023-09-04
2023-09-11,518.4971313476562,520.0499877929688,538.9000244140625,487.45001220703125,494.8999938964844,5660812,2023-09-11
2023-09-18,508.02850341796875,509.54998779296875,520.0,490.0,519.8499755859375,924202,2023-09-18
2023-09-25,509.47418212890625,511.0,519.6500244140625,493.25,511.6499938964844,958414,2023-09-25
2023-10-02,493.272705078125,494.75,517.0,493.0,511.0,594351,2023-10-02
2023-10-09,477.5697326660156,479.0,514.0,475.5,494.70001220703125,1372977,2023-10-09
2023-10-16,497.8091125488281,499.29998779296875,515.0,474.1499938964844,478.0,1220585,2023-10-16
2023-10-23,479.7132873535156,481.1499938964844,503.5,466.79998779296875,499.0,570294,2023-10-23
2023-10-30,504.6885070800781,506.20001220703125,516.2000122070312,480.0,482.0,1400911,2023-10-30
2023-11-06,528.168212890625,529.75,540.9000244140625,502.8999938964844,506.25,2038473,2023-11-06
2023-11-13,507.3305969238281,508.8500061035156,532.4500122070312,502.6000061035156,524.8499755859375,1032089,2023-11-13
2023-11-20,521.2887573242188,522.8499755859375,530.2000122070312,508.5,509.0,1231476,2023-11-20
2023-11-27,524.9777221679688,526.5499877929688,535.1500244140625,515.0499877929688,522.8499755859375,728320,2023-11-27
2023-12-04,534.79833984375,536.4000244140625,549.6500244140625,514.3499755859375,531.0,1980357,2023-12-04
2023-12-11,522.933837890625,524.5,554.0,521.0999755859375,541.25,1262083,2023-12-11
2023-12-18,544.070556640625,545.7000122070312,553.2000122070312,503.1000061035156,524.5499877929688,1493560,2023-12-18
2023-12-25,542.9240112304688,544.5499877929688,552.0,526.1500244140625,545.7000122070312,627895,2023-12-25
2024-01-01,541.4783325195312,543.0999755859375,562.1500244140625,533.7000122070312,547.25,824135,2024-01-01
2024-01-08,534.4992065429688,536.0999755859375,545.6500244140625,529.4500122070312,544.9500122070312,654981,2024-01-08
2024-01-15,540.9797973632812,542.5999755859375,551.0999755859375,524.0,538.2000122070312,821972,2024-01-15
2024-01-22,578.8164672851562,580.5499877929688,587.5,532.2000122070312,542.5999755859375,2950899,2024-01-22
2024-01-29,604.7886962890625,606.5999755859375,619.9000244140625,580.4500122070312,584.0,2208749,2024-01-29
2024-02-05,677.7701416015625,679.7999877929688,703.9500122070312,582.2999877929688,606.5999755859375,3947994,2024-02-05
2024-02-12,638.6373291015625,640.5499877929688,699.0,606.5999755859375,679.7999877929688,5308892,2024-02-12
2024-02-19,630.5615234375,632.4500122070312,674.0,622.5,645.6500244140625,1927676,2024-02-19
2024-02-26,678.5677490234375,680.5999755859375,696.4500122070312,615.5499877929688,634.0,2598682,2024-02-26
2024-03-04,697.6107177734375,699.7000122070312,714.2000122070312,672.0,689.8499755859375,1538379,2024-03-04
2024-03-11,632.10693359375,634.0,713.4500122070312,602.9500122070312,702.5,1882273,2024-03-11
2024-03-18,587.7896118164062,589.5499877929688,636.9500122070312,584.0,630.0,998726,2024-03-18
2024-03-25,599.9033813476562,601.7000122070312,605.0,576.5499877929688,589.5499877929688,1002797,2024-03-25
2024-04-01,645.7161865234375,647.6500244140625,669.0,584.7000122070312,609.9000244140625,6592462,2024-04-01
2024-04-08,638.5376586914062,640.4500122070312,666.0,616.0999755859375,648.9000244140625,1316916,2024-04-08
2024-04-15,621.6881103515625,623.5499877929688,642.0,604.5999755859375,627.0,737476,2024-04-15
2024-04-22,648.5078125,650.4500122070312,654.7000122070312,606.0499877929688,625.25,1307197,2024-04-22
2024-04-29,654.34033203125,656.2999877929688,667.0,644.0,655.0,2588997,2024-04-29
2024-05-06,628.96630859375,630.8499755859375,672.9000244140625,616.5499877929688,662.7999877929688,2463272,2024-05-06
2024-05-13,634.4000244140625,636.2999877929688,642.0,617.0,635.0,489910,2024-05-13
2024-05-20,645.3671875,647.2999877929688,664.8499755859375,627.0499877929688,627.25,517123,2024-05-20
2024-05-27,608.87646484375,610.7000122070312,665.5,588.0999755859375,647.3499755859375,1367718,2024-05-27
2024-06-03,597.8095703125,599.5999755859375,632.0,540.1500244140625,632.0,2584390,2024-06-03
2024-06-10,685.6465454101562,687.7000122070312,694.9000244140625,599.2999877929688,604.0,3936199,2024-06-10
2024-06-17,734.1014404296875,736.2999877929688,750.0,677.2999877929688,687.7000122070312,3158494,2024-06-17
2024-06-24,716.3047485351562,718.4500122070312,798.9500122070312,707.0,737.5,2394244,2024-06-24
2024-07-01,735.6467895507812,737.8499755859375,747.0,716.2000122070312,718.4500122070312,662532,2024-07-01
2024-07-08,702.3465576171875,704.4500122070312,762.2000122070312,684.5,737.8499755859375,1822212,2024-07-08
2024-07-15,665.3074340820312,667.2999877929688,722.0,662.5,722.0,604934,2024-07-15
2024-07-22,703.3435668945312,705.4500122070312,720.0,651.0,670.0,3175249,2024-07-22
2024-07-29,688.3499755859375,688.3499755859375,738.0,681.0,709.0,1848446,2024-07-29
2024-08-05,630.5,630.5,676.2999877929688,629.0,676.0,716899,2024-08-05
2024-08-12,600.5499877929688,600.5499877929688,631.7000122070312,591.5499877929688,629.7999877929688,644480,2024-08-12
2024-08-19,692.7999877929688,692.7999877929688,709.0,603.0,603.7000122070312,5831657,2024-08-19
2024-08-26,694.4000244140625,694.4000244140625,729.9000244140625,690.9500122070312,699.7999877929688,3286177,2024-08-26
2024-09-02,711.5,711.5,726.0,687.0,700.0,990642,2024-09-02
2024-09-09,720.75,720.75,740.0,687.4000244140625,700.0,2018139,2024-09-09
2024-09-16,723.8499755859375,723.8499755859375,752.9500122070312,715.5499877929688,730.0,1766859,2024-09-16
2024-09-23,665.8499755859375,665.8499755859375,723.4500122070312,662.5999755859375,720.0,819500,2024-09-23
2024-09-30,680.4000244140625,680.4000244140625,698.9000244140625,665.8499755859375,665.8499755859375,867659,2024-09-30
2024-10-07,671.5999755859375,671.5999755859375,695.0,624.7000122070312,680.0,1960997,2024-10-07
2024-10-14,658.6500244140625,658.6500244140625,685.9500122070312,649.0,671.5999755859375,629426,2024-10-14
2024-10-21,596.4000244140625,596.4000244140625,661.9500122070312,593.9500122070312,652.0,511330,2024-10-21
2024-10-28,662.9000244140625,662.9000244140625,678.0,588.0499877929688,600.0499877929688,1195531,2024-10-28
2024-11-04,636.7999877929688,636.7999877929688,659.9000244140625,634.0999755859375,657.0,340095,2024-11-04
2024-11-11,584.8499755859375,584.8499755859375,635.0,562.4000244140625,633.6500244140625,745778,2024-11-11
2024-11-18,559.4000244140625,559.4000244140625,590.0,546.7999877929688,590.0,867440,2024-11-18
2024-11-25,639.8499755859375,639.8499755859375,673.9000244140625,569.0,569.0,8160767,2024-11-25
2024-12-02,643.3499755859375,643.3499755859375,669.0,636.2999877929688,647.0,707150,2024-12-02
2024-12-09,603.4500122070312,603.4500122070312,639.4500122070312,599.0,639.4500122070312,734798,2024-12-09
2024-12-16,596.0,596.0,626.9500122070312,590.25,612.9500122070312,788451,2024-12-16
2024-12-23,573.0499877929688,573.0499877929688,603.7999877929688,561.9500122070312,601.2999877929688,406771,2024-12-23
2024-12-30,576.5999755859375,576.5999755859375,587.7000122070312,560.0,575.2999877929688,644909,2024-12-30
2025-01-06,565.25,565.25,588.9000244140625,560.0,577.75,524921,2025-01-06
2025-01-13,531.2000122070312,531.2000122070312,569.0,512.8499755859375,562.2999877929688,729351,2025-01-13
2025-01-20,540.4500122070312,540.4500122070312,569.9500122070312,526.25,530.2000122070312,2209438,2025-01-20
2025-01-27,535.5999755859375,535.5999755859375,544.6500244140625,514.1500244140625,535.0,624844,2025-01-27
2025-02-03,558.5499877929688,558.5499877929688,567.2999877929688,530.0,535.0,1254322,2025-02-03
2025-02-10,491.04998779296875,491.04998779296875,575.0,486.1000061035156,559.0,3217721,2025-02-10
2025-02-17,476.6000061035156,476.6000061035156,494.8999938964844,456.6499938964844,488.6499938964844,1426216,2025-02-17
2025-02-24,428.1000061035156,428.1000061035156,475.95001220703125,426.25,475.1000061035156,518589,2025-02-24
2025-03-03,455.1000061035156,455.1000061035156,474.0,412.3999938964844,429.3500061035156,1893091,2025-03-03
2025-03-10,443.5,443.5,462.1000061035156,421.25,453.0,1894951,2025-03-10
2025-03-17,493.79998779296875,493.79998779296875,526.6500244140625,433.0,440.0,24799082,2025-03-17
2025-03-24,481.70001220703125,481.70001220703125,517.9500122070312,478.6499938964844,494.8999938964844,2753141,2025-03-24
2025-03-31,447.0,447.0,490.20001220703125,441.0,481.70001220703125,882798,2025-03-31
2025-04-07,422.1499938964844,422.1499938964844,440.0,401.0,414.8500061035156,3933649,2025-04-07
2025-04-14,440.1499938964844,440.1499938964844,458.0,422.1499938964844,422.1499938964844,4757145,2025-04-14
2025-04-21,454.54998779296875,454.54998779296875,486.70001220703125,437.0,442.20001220703125,3945024,2025-04-21
2025-04-28,451.5,451.5,468.0,440.75,451.0,822162,2025-04-28
2025-05-05,440.45001220703125,440.45001220703125,464.5,433.54998779296875,450.95001220703125,1067899,2025-05-05
2025-05-12,478.54998779296875,478.54998779296875,484.45001220703125,450.54998779296875,463.0,1725531,2025-05-12
2025-05-19,476.3999938964844,476.3999938964844,489.45001220703125,466.70001220703125,482.5,977527,2025-05-19
2025-05-26,535.2000122070312,535.2000122070312,548.4000244140625,474.1499938964844,480.5,10940678,2025-05-26
2025-06-02,529.4000244140625,529.4000244140625,545.0,525.0,540.0,2356156,2025-06-02
2025-06-09,536.3499755859375,536.3499755859375,563.5499877929688,516.1500244140625,529.9500122070312,4353855,2025-06-09
2025-06-16,510.25,510.25,556.75,504.79998779296875,536.5,8180476,2025-06-16
2025-06-23,536.4500122070312,536.4500122070312,544.0,505.3999938964844,506.8999938964844,3228407,2025-06-23
2025-06-30,531.0499877929688,531.0499877929688,544.75,527.3499755859375,539.9000244140625,1340362,2025-06-30
2025-07-07,551.0499877929688,551.0499877929688,568.0,528.0,528.0,11786740,2025-07-07
2025-07-14,552.5,552.5,556.5,542.1500244140625,548.0,506940,2025-07-14
