Date,Adj Close_KILITCH.NS,Close_KILITCH.NS,High_KILITCH.NS,Low_KILITCH.NS,Open_KILITCH.NS,Volume_KILITCH.NS,Date
2021-05-10,162.8000030517578,162.8000030517578,162.8000030517578,136.1999969482422,139.89999389648438,99816,2021-05-10
2021-05-17,163.14999389648438,163.14999389648438,179.39999389648438,151.0,167.75,562054,2021-05-17
2021-05-24,168.64999389648438,168.64999389648438,185.0,165.0500030517578,166.39999389648438,127816,2021-05-24
2021-05-31,160.8000030517578,160.8000030517578,170.0,155.0,168.60000610351562,54108,2021-05-31
2021-06-07,161.0500030517578,161.0500030517578,165.10000610351562,152.10000610351562,160.8000030517578,75168,2021-06-07
2021-06-14,154.25,154.25,160.0,148.10000610351562,156.5,25504,2021-06-14
2021-06-21,163.0,163.0,173.25,146.10000610351562,154.9499969482422,125863,2021-06-21
2021-06-28,156.0,156.0,165.0,151.5,163.0,67057,2021-06-28
2021-07-05,148.14999389648438,148.14999389648438,169.9499969482422,146.0,163.8000030517578,68402,2021-07-05
2021-07-12,161.89999389648438,161.89999389648438,162.14999389648438,141.10000610351562,141.10000610351562,80448,2021-07-12
2021-07-19,189.60000610351562,189.60000610351562,196.64999389648438,162.5,162.5,302722,2021-07-19
2021-07-26,219.64999389648438,219.64999389648438,224.8000030517578,183.0,194.89999389648438,394745,2021-07-26
2021-08-02,212.1999969482422,212.1999969482422,228.89999389648438,195.25,228.89999389648438,126086,2021-08-02
2021-08-09,198.5500030517578,198.5500030517578,219.6999969482422,188.75,213.9499969482422,54231,2021-08-09
2021-08-16,179.35000610351562,179.35000610351562,201.5,170.0,193.8000030517578,67354,2021-08-16
2021-08-23,165.8000030517578,165.8000030517578,181.5500030517578,161.5,180.9499969482422,44905,2021-08-23
2021-08-30,171.60000610351562,171.60000610351562,181.1999969482422,160.85000610351562,165.8000030517578,44630,2021-08-30
2021-09-06,172.0500030517578,172.0500030517578,181.0,171.0,171.8000030517578,27953,2021-09-06
2021-09-13,175.64999389648438,175.64999389648438,187.10000610351562,167.0,173.85000610351562,57110,2021-09-13
2021-09-20,167.60000610351562,167.60000610351562,181.0,164.14999389648438,181.0,42925,2021-09-20
2021-09-27,167.9499969482422,167.9499969482422,170.9499969482422,159.5,168.5,58322,2021-09-27
2021-10-04,174.10000610351562,174.10000610351562,183.39999389648438,166.1999969482422,174.5500030517578,71208,2021-10-04
2021-10-11,167.0500030517578,167.0500030517578,179.89999389648438,165.4499969482422,175.25,50228,2021-10-11
2021-10-18,163.9499969482422,163.9499969482422,172.0,159.0,168.75,46570,2021-10-18
2021-10-25,154.3000030517578,154.3000030517578,164.0,150.0,162.75,32116,2021-10-25
2021-11-01,185.85000610351562,185.85000610351562,185.85000610351562,151.1999969482422,151.1999969482422,45092,2021-11-01
2021-11-08,172.4499969482422,172.4499969482422,195.0,170.0,192.0,73572,2021-11-08
2021-11-15,157.4499969482422,157.4499969482422,179.5,157.25,170.0,80175,2021-11-15
2021-11-22,155.10000610351562,155.10000610351562,164.85000610351562,149.60000610351562,164.85000610351562,54137,2021-11-22
2021-11-29,156.5,156.5,158.6999969482422,148.0500030517578,157.5,22985,2021-11-29
2021-12-06,171.3000030517578,171.3000030517578,178.64999389648438,152.25,153.5500030517578,87162,2021-12-06
2021-12-13,194.14999389648438,194.14999389648438,206.60000610351562,166.0,171.8000030517578,188748,2021-12-13
2021-12-20,198.64999389648438,198.64999389648438,201.25,182.25,193.0,130422,2021-12-20
2021-12-27,249.5500030517578,249.5500030517578,251.0,195.0,201.5,622267,2021-12-27
2022-01-03,259.79998779296875,259.79998779296875,275.1000061035156,238.1999969482422,262.0,139987,2022-01-03
2022-01-10,245.4499969482422,245.4499969482422,269.6499938964844,235.5500030517578,269.6499938964844,56658,2022-01-10
2022-01-17,240.5,240.5,254.6999969482422,230.3000030517578,246.0,29148,2022-01-17
2022-01-24,232.9499969482422,232.9499969482422,239.8000030517578,217.14999389648438,238.0,27031,2022-01-24
2022-01-31,218.10000610351562,218.10000610351562,237.8000030517578,215.60000610351562,228.0,18071,2022-01-31
2022-02-07,219.89999389648438,219.89999389648438,233.60000610351562,202.0,212.0500030517578,76101,2022-02-07
2022-02-14,186.75,186.75,219.75,171.8000030517578,211.1999969482422,162248,2022-02-14
2022-02-21,170.0,170.0,185.9499969482422,161.39999389648438,185.9499969482422,33608,2022-02-21
2022-02-28,178.39999389648438,178.39999389648438,179.14999389648438,162.0,166.10000610351562,46529,2022-02-28
2022-03-07,183.3000030517578,183.3000030517578,188.10000610351562,165.64999389648438,175.5500030517578,11942,2022-03-07
2022-03-14,183.0,183.0,185.5,176.5,183.8000030517578,6774,2022-03-14
2022-03-21,169.85000610351562,169.85000610351562,183.85000610351562,165.5,179.0500030517578,39171,2022-03-21
2022-03-28,175.25,175.25,179.0,165.0,165.1999969482422,64377,2022-03-28
2022-04-04,214.75,214.75,218.9499969482422,173.60000610351562,174.9499969482422,92865,2022-04-04
2022-04-11,208.0,208.0,218.0,195.39999389648438,205.60000610351562,29713,2022-04-11
2022-04-18,196.75,196.75,208.85000610351562,185.3000030517578,197.0500030517578,23431,2022-04-18
2022-04-25,186.75,186.75,205.3000030517578,172.5,184.75,22663,2022-04-25
2022-05-02,172.8000030517578,172.8000030517578,192.6999969482422,167.0,192.6999969482422,26396,2022-05-02
2022-05-09,156.4499969482422,156.4499969482422,175.4499969482422,145.0,167.89999389648438,58874,2022-05-09
2022-05-16,157.25,157.25,169.85000610351562,151.10000610351562,159.89999389648438,24415,2022-05-16
2022-05-23,157.85000610351562,157.85000610351562,161.39999389648438,146.0500030517578,154.10000610351562,15788,2022-05-23
2022-05-30,173.8000030517578,173.8000030517578,181.60000610351562,158.14999389648438,158.85000610351562,36209,2022-05-30
2022-06-06,168.25,168.25,175.89999389648438,163.0,175.89999389648438,18176,2022-06-06
2022-06-13,159.3000030517578,159.3000030517578,168.25,155.0,168.25,30441,2022-06-13
2022-06-20,149.75,149.75,159.39999389648438,145.0,159.3000030517578,15827,2022-06-20
2022-06-27,152.75,152.75,162.0,150.0,150.0,14436,2022-06-27
2022-07-04,163.6999969482422,163.6999969482422,191.0,153.0,154.9499969482422,235564,2022-07-04
2022-07-11,163.64999389648438,163.64999389648438,172.0500030517578,160.0,166.14999389648438,28324,2022-07-11
2022-07-18,173.1999969482422,173.1999969482422,178.0,162.25,162.75,34852,2022-07-18
2022-07-25,162.0,162.0,179.6999969482422,158.0500030517578,179.5,48771,2022-07-25
2022-08-01,158.4499969482422,158.4499969482422,168.0500030517578,158.0,163.9499969482422,41046,2022-08-01
2022-08-08,169.25,169.25,174.0,158.0500030517578,161.9499969482422,34969,2022-08-08
2022-08-15,166.3000030517578,166.3000030517578,175.0,161.89999389648438,169.25,34094,2022-08-15
2022-08-22,160.9499969482422,160.9499969482422,168.60000610351562,160.10000610351562,168.14999389648438,26402,2022-08-22
2022-08-29,168.14999389648438,168.14999389648438,183.5,157.0,164.0,84554,2022-08-29
2022-09-05,171.1999969482422,171.1999969482422,172.8000030517578,164.0500030517578,164.1999969482422,41549,2022-09-05
2022-09-12,167.39999389648438,167.39999389648438,176.5,165.4499969482422,171.25,45236,2022-09-12
2022-09-19,170.89999389648438,170.89999389648438,185.9499969482422,164.14999389648438,174.0,113001,2022-09-19
2022-09-26,165.0,165.0,171.5,161.0,170.89999389648438,36528,2022-09-26
2022-10-03,172.6999969482422,172.6999969482422,173.5,166.4499969482422,171.85000610351562,27584,2022-10-03
2022-10-10,175.3000030517578,175.3000030517578,180.0,168.1999969482422,173.25,50273,2022-10-10
2022-10-17,172.3000030517578,172.3000030517578,180.0,166.1999969482422,175.3000030517578,63571,2022-10-17
2022-10-24,177.4499969482422,177.4499969482422,179.0,172.0,173.25,29030,2022-10-24
2022-10-31,173.60000610351562,173.60000610351562,182.8000030517578,171.39999389648438,178.85000610351562,67541,2022-10-31
2022-11-07,170.5,170.5,175.6999969482422,169.0500030517578,173.35000610351562,31815,2022-11-07
2022-11-14,164.5500030517578,164.5500030517578,175.89999389648438,164.0,175.89999389648438,36781,2022-11-14
2022-11-21,165.10000610351562,165.10000610351562,169.5500030517578,161.89999389648438,168.0500030517578,33091,2022-11-21
2022-11-28,161.60000610351562,161.60000610351562,169.39999389648438,154.64999389648438,166.8000030517578,49168,2022-11-28
2022-12-05,161.10000610351562,161.10000610351562,165.9499969482422,158.5,158.5,34826,2022-12-05
2022-12-12,157.85000610351562,157.85000610351562,166.1999969482422,154.10000610351562,154.1999969482422,49889,2022-12-12
2022-12-19,149.85000610351562,149.85000610351562,165.6999969482422,145.9499969482422,161.5,48284,2022-12-19
2022-12-26,155.64999389648438,155.64999389648438,159.0,149.85000610351562,149.89999389648438,17153,2022-12-26
2023-01-02,153.10000610351562,153.10000610351562,162.75,152.0,157.85000610351562,23434,2023-01-02
2023-01-09,164.0500030517578,164.0500030517578,175.4499969482422,151.10000610351562,155.5500030517578,35697,2023-01-09
2023-01-16,152.10000610351562,152.10000610351562,162.89999389648438,152.0,161.8000030517578,27039,2023-01-16
2023-01-23,151.5,151.5,156.39999389648438,150.0,153.9499969482422,20349,2023-01-23
2023-01-30,148.1999969482422,148.1999969482422,156.0500030517578,146.0,155.5500030517578,15964,2023-01-30
2023-02-06,144.25,144.25,151.89999389648438,140.3000030517578,148.89999389648438,17288,2023-02-06
2023-02-13,146.5500030517578,146.5500030517578,150.5,141.0500030517578,150.10000610351562,10699,2023-02-13
2023-02-20,139.85000610351562,139.85000610351562,150.0,134.0500030517578,150.0,26216,2023-02-20
2023-02-27,134.0500030517578,134.0500030517578,155.0,130.3000030517578,132.60000610351562,41572,2023-02-27
2023-03-06,132.60000610351562,132.60000610351562,139.60000610351562,129.25,139.60000610351562,34146,2023-03-06
2023-03-13,145.64999389648438,145.64999389648438,162.6999969482422,125.0,135.5500030517578,279356,2023-03-13
2023-03-20,152.14999389648438,152.14999389648438,166.4499969482422,139.14999389648438,141.9499969482422,94767,2023-03-20
2023-03-27,139.1999969482422,139.1999969482422,156.4499969482422,138.0,152.14999389648438,69623,2023-03-27
2023-04-03,156.75,156.75,157.89999389648438,140.14999389648438,140.14999389648438,32083,2023-04-03
2023-04-10,167.85000610351562,167.85000610351562,173.39999389648438,158.10000610351562,163.1999969482422,50717,2023-04-10
2023-04-17,174.3000030517578,174.3000030517578,179.8000030517578,157.1999969482422,169.75,100125,2023-04-17
2023-04-24,174.25,174.25,178.14999389648438,165.3000030517578,176.75,66806,2023-04-24
2023-05-01,204.5,204.5,213.4499969482422,174.25,174.25,559948,2023-05-01
2023-05-08,213.14999389648438,213.14999389648438,222.4499969482422,197.0,198.0500030517578,339432,2023-05-08
2023-05-15,218.75,218.75,231.85000610351562,210.1999969482422,217.8000030517578,254298,2023-05-15
2023-05-22,211.1999969482422,211.1999969482422,222.4499969482422,192.6999969482422,215.0500030517578,63540,2023-05-22
2023-05-29,215.6999969482422,215.6999969482422,215.6999969482422,195.6999969482422,213.85000610351562,84380,2023-05-29
2023-06-05,205.89999389648438,205.89999389648438,218.0,201.39999389648438,218.0,33282,2023-06-05
2023-06-12,202.35000610351562,202.35000610351562,207.8000030517578,200.0,200.14999389648438,20406,2023-06-12
2023-06-19,195.1999969482422,195.1999969482422,204.85000610351562,190.10000610351562,204.85000610351562,32569,2023-06-19
2023-06-26,194.0,194.0,196.4499969482422,185.1999969482422,195.0,21193,2023-06-26
2023-07-03,190.85000610351562,190.85000610351562,196.89999389648438,186.6999969482422,189.14999389648438,25766,2023-07-03
2023-07-10,179.25,179.25,194.89999389648438,177.60000610351562,194.64999389648438,34308,2023-07-10
2023-07-17,186.89999389648438,186.89999389648438,189.39999389648438,176.1999969482422,179.9499969482422,35895,2023-07-17
2023-07-24,179.9499969482422,179.9499969482422,188.89999389648438,177.10000610351562,188.89999389648438,16272,2023-07-24
2023-07-31,202.4499969482422,202.4499969482422,209.60000610351562,175.0,181.0,85397,2023-07-31
2023-08-07,190.6999969482422,190.6999969482422,209.39999389648438,190.64999389648438,204.8000030517578,16761,2023-08-07
2023-08-14,184.8000030517578,184.8000030517578,190.0,183.0,189.5500030517578,7623,2023-08-14
2023-08-21,188.39999389648438,188.39999389648438,190.0,181.14999389648438,181.14999389648438,19633,2023-08-21
2023-08-28,188.0500030517578,188.0500030517578,188.39999389648438,183.0,186.9499969482422,18274,2023-08-28
2023-09-04,206.0,206.0,207.0,191.8000030517578,191.8000030517578,13954,2023-09-04
2023-09-11,229.8000030517578,229.8000030517578,231.0,205.5,212.0,170172,2023-09-11
2023-09-18,249.0500030517578,249.0500030517578,249.10000610351562,223.5500030517578,233.0,105544,2023-09-18
2023-09-25,249.0,249.0,250.0,244.10000610351562,249.14999389648438,43222,2023-09-25
2023-10-02,261.0,261.0,264.95001220703125,249.0,249.0,30876,2023-10-02
2023-10-09,266.0,266.0,266.1000061035156,260.1000061035156,263.0,51207,2023-10-09
2023-10-16,268.0,268.0,271.20001220703125,263.1499938964844,263.1499938964844,61413,2023-10-16
2023-10-23,257.20001220703125,257.20001220703125,268.0,247.5,262.6499938964844,50439,2023-10-23
2023-10-30,301.79998779296875,301.79998779296875,316.3999938964844,255.0,264.3999938964844,297408,2023-10-30
2023-11-06,323.8500061035156,323.8500061035156,323.8500061035156,300.0,301.79998779296875,108010,2023-11-06
2023-11-13,320.0,320.0,336.8999938964844,317.29998779296875,323.70001220703125,64808,2023-11-13
2023-11-20,322.0,322.0,326.3999938964844,320.0,325.0,51678,2023-11-20
2023-11-27,336.6000061035156,336.6000061035156,336.6000061035156,317.54998779296875,322.0,21417,2023-11-27
2023-12-04,349.6499938964844,349.6499938964844,364.25,343.29998779296875,343.29998779296875,52085,2023-12-04
2023-12-11,329.0,329.0,349.5,329.0,342.6499938964844,28832,2023-12-11
2023-12-18,382.29998779296875,382.29998779296875,382.6499938964844,329.0,329.0,187320,2023-12-18
2023-12-25,369.29998779296875,369.29998779296875,389.0,355.1000061035156,382.29998779296875,41590,2023-12-25
2024-01-01,382.6499938964844,382.6499938964844,383.70001220703125,340.0,376.0,136976,2024-01-01
2024-01-08,405.70001220703125,405.70001220703125,421.95001220703125,383.95001220703125,384.79998779296875,188786,2024-01-08
2024-01-15,395.1499938964844,395.1499938964844,416.95001220703125,380.0,412.0,85419,2024-01-15
2024-01-22,418.6000061035156,418.6000061035156,419.8500061035156,377.04998779296875,395.1499938964844,64922,2024-01-22
2024-01-29,446.1499938964844,446.1499938964844,453.8999938964844,418.0,426.0,117121,2024-01-29
2024-02-05,437.8999938964844,437.8999938964844,470.0,424.95001220703125,450.0,69614,2024-02-05
2024-02-12,418.6000061035156,418.6000061035156,454.75,390.0,454.75,71995,2024-02-12
2024-02-19,405.3500061035156,405.3500061035156,427.0,368.20001220703125,427.0,71278,2024-02-19
2024-02-26,384.5,384.5,430.0,380.20001220703125,423.6000061035156,79815,2024-02-26
2024-03-04,369.70001220703125,369.70001220703125,388.1499938964844,349.79998779296875,380.54998779296875,37645,2024-03-04
2024-03-11,364.95001220703125,364.95001220703125,369.70001220703125,321.70001220703125,369.70001220703125,63683,2024-03-11
2024-03-18,366.6000061035156,366.6000061035156,375.3500061035156,346.04998779296875,374.0,16488,2024-03-18
2024-03-25,388.8999938964844,388.8999938964844,400.0,353.04998779296875,366.6000061035156,34053,2024-03-25
2024-04-01,378.1000061035156,378.1000061035156,399.0,369.95001220703125,399.0,30622,2024-04-01
2024-04-08,356.0,356.0,387.0,353.0,380.70001220703125,23357,2024-04-08
2024-04-15,347.8500061035156,347.8500061035156,365.04998779296875,340.0,350.0,27076,2024-04-15
2024-04-22,359.25,359.25,365.1000061035156,340.5,357.8500061035156,42404,2024-04-22
2024-04-29,355.20001220703125,355.20001220703125,382.54998779296875,351.0,377.1000061035156,44754,2024-04-29
2024-05-06,330.54998779296875,330.54998779296875,354.6000061035156,320.20001220703125,354.6000061035156,22178,2024-05-06
2024-05-13,342.54998779296875,342.54998779296875,359.0,321.8999938964844,329.1499938964844,21486,2024-05-13
2024-05-20,336.8500061035156,336.8500061035156,350.0,335.0,341.29998779296875,15600,2024-05-20
2024-05-27,337.54998779296875,337.54998779296875,363.1499938964844,328.0,336.8500061035156,64548,2024-05-27
2024-06-03,325.54998779296875,325.54998779296875,354.3999938964844,317.54998779296875,346.1499938964844,38351,2024-06-03
2024-06-10,331.1000061035156,331.1000061035156,342.70001220703125,322.1499938964844,330.0,95989,2024-06-10
2024-06-17,324.95001220703125,324.95001220703125,339.0,317.0,331.1000061035156,43711,2024-06-17
2024-06-24,334.3999938964844,334.3999938964844,363.0,315.0,331.45001220703125,127942,2024-06-24
2024-07-01,346.25,346.25,358.29998779296875,330.54998779296875,334.3999938964844,68939,2024-07-01
2024-07-08,338.3500061035156,338.3500061035156,364.0,333.1000061035156,359.0,62688,2024-07-08
2024-07-15,360.54998779296875,360.54998779296875,360.8999938964844,324.3999938964844,344.0,203834,2024-07-15
2024-07-22,358.3999938964844,358.3999938964844,387.0,334.1499938964844,354.0,314358,2024-07-22
2024-07-29,371.6499938964844,371.6499938964844,395.0,352.54998779296875,358.54998779296875,117103,2024-07-29
2024-08-05,333.20001220703125,333.20001220703125,369.8500061035156,330.0,369.8500061035156,68274,2024-08-05
2024-08-12,323.70001220703125,323.70001220703125,342.20001220703125,321.0,337.70001220703125,57052,2024-08-12
2024-08-19,340.20001220703125,340.20001220703125,347.8500061035156,326.54998779296875,326.54998779296875,70041,2024-08-19
2024-08-26,332.79998779296875,332.79998779296875,349.75,330.1499938964844,340.1499938964844,45493,2024-08-26
2024-09-02,340.6000061035156,340.6000061035156,350.0,328.8500061035156,343.0,33346,2024-09-02
2024-09-09,391.5,391.5,404.95001220703125,332.1499938964844,342.0,406577,2024-09-09
2024-09-16,367.45001220703125,367.45001220703125,400.0,360.20001220703125,398.79998779296875,123726,2024-09-16
2024-09-23,350.29998779296875,350.29998779296875,383.95001220703125,345.75,367.45001220703125,46388,2024-09-23
2024-09-30,335.1000061035156,335.1000061035156,358.20001220703125,331.20001220703125,354.8500061035156,34251,2024-09-30
2024-10-07,335.79998779296875,335.79998779296875,348.95001220703125,328.04998779296875,336.79998779296875,34385,2024-10-07
2024-10-14,331.5,331.5,342.45001220703125,325.1000061035156,342.45001220703125,35435,2024-10-14
2024-10-21,302.25,302.25,338.04998779296875,300.1000061035156,338.04998779296875,40867,2024-10-21
2024-10-28,321.6499938964844,321.6499938964844,339.5,301.04998779296875,322.75,26898,2024-10-28
2024-11-04,304.5,304.5,325.04998779296875,301.0,325.04998779296875,25618,2024-11-04
2024-11-11,334.04998779296875,334.04998779296875,358.3999938964844,300.0,306.3999938964844,356576,2024-11-11
2024-11-18,310.04998779296875,310.04998779296875,344.04998779296875,303.20001220703125,340.6499938964844,60618,2024-11-18
2024-11-25,315.6000061035156,315.6000061035156,319.70001220703125,300.0,311.1000061035156,129138,2024-11-25
2024-12-02,337.0,337.0,351.04998779296875,312.20001220703125,321.0,92163,2024-12-02
2024-12-09,325.8999938964844,325.8999938964844,337.0,315.6000061035156,334.45001220703125,23636,2024-12-09
2024-12-16,323.70001220703125,323.70001220703125,351.04998779296875,312.04998779296875,324.54998779296875,73124,2024-12-16
2024-12-23,324.45001220703125,324.45001220703125,336.5,317.0,325.3500061035156,89494,2024-12-23
2024-12-30,343.5,343.5,347.3999938964844,310.95001220703125,326.20001220703125,75827,2024-12-30
2025-01-06,334.6499938964844,334.6499938964844,362.0,330.70001220703125,340.0,192543,2025-01-06
2025-01-13,331.1499938964844,331.1499938964844,338.79998779296875,312.1000061035156,337.0,33328,2025-01-13
2025-01-20,332.8999938964844,332.8999938964844,372.0,325.25,328.25,30190,2025-01-20
2025-01-27,313.79998779296875,313.79998779296875,339.0,310.0,334.70001220703125,36171,2025-01-27
2025-02-03,326.3500061035156,326.3500061035156,340.0,312.1000061035156,323.8500061035156,16068,2025-02-03
2025-02-10,310.6499938964844,310.6499938964844,330.0,303.29998779296875,326.0,84204,2025-02-10
2025-02-17,326.8500061035156,326.8500061035156,352.0,305.6000061035156,319.0,64624,2025-02-17
2025-02-24,309.0,309.0,328.6000061035156,307.0,325.0,12247,2025-02-24
2025-03-03,308.3999938964844,308.3999938964844,329.25,305.04998779296875,308.0,26964,2025-03-03
2025-03-10,314.6000061035156,314.6000061035156,319.45001220703125,300.04998779296875,308.0,14517,2025-03-10
2025-03-17,356.20001220703125,356.20001220703125,364.95001220703125,314.04998779296875,314.04998779296875,53489,2025-03-17
2025-03-24,362.6000061035156,362.6000061035156,367.5,330.0,360.0,62057,2025-03-24
2025-03-31,336.79998779296875,336.79998779296875,380.0,330.0,362.6000061035156,96229,2025-03-31
2025-04-07,333.70001220703125,333.70001220703125,354.79998779296875,299.95001220703125,323.0,28124,2025-04-07
2025-04-14,350.6000061035156,350.6000061035156,365.0,333.1000061035156,333.70001220703125,29721,2025-04-14
2025-04-21,345.3500061035156,345.3500061035156,369.95001220703125,340.0,354.0,41960,2025-04-21
2025-04-28,396.0,396.0,431.0,351.0,353.75,675487,2025-04-28
2025-05-05,377.95001220703125,377.95001220703125,406.0,343.1000061035156,382.0,149883,2025-05-05
2025-05-12,433.95001220703125,433.95001220703125,442.0,385.0,389.0,269225,2025-05-12
2025-05-19,462.29998779296875,462.29998779296875,486.0,434.20001220703125,436.0,725803,2025-05-19
2025-05-26,441.1000061035156,441.1000061035156,499.0,416.3999938964844,470.0,576229,2025-05-26
2025-06-02,444.0,444.0,448.04998779296875,414.04998779296875,443.0,117985,2025-06-02
2025-06-09,454.5,454.5,460.0,433.29998779296875,457.0,48166,2025-06-09
2025-06-16,431.5,431.5,472.0,422.75,451.1000061035156,56994,2025-06-16
2025-06-23,429.04998779296875,429.04998779296875,439.5,412.04998779296875,431.5,22149,2025-06-23
2025-06-30,430.45001220703125,430.45001220703125,460.0,426.6000061035156,448.3999938964844,126377,2025-06-30
2025-07-07,454.3568420410156,454.3568420410156,454.3568420410156,411.0055236816406,421.23175048828125,139062,2025-07-07
2025-07-14,483.45001220703125,483.45001220703125,500.0,455.0,465.8062744140625,261274,2025-07-14
