Date,Adj Close_WABAG.NS,Close_WABAG.NS,High_WABAG.NS,Low_WABAG.NS,Open_WABAG.NS,Volume_WABAG.NS,Date
2021-01-18,194.75,194.75,213.0,193.10000610351562,211.0,3038093,2021-01-18
2021-01-25,187.10000610351562,187.10000610351562,198.25,183.25,196.1999969482422,1792624,2021-01-25
2021-02-01,199.5500030517578,199.5500030517578,205.75,185.5,188.4499969482422,2065089,2021-02-01
2021-02-08,220.14999389648438,220.14999389648438,229.25,197.6999969482422,201.0,5206918,2021-02-08
2021-02-15,244.6999969482422,244.6999969482422,255.4499969482422,215.35000610351562,220.14999389648438,8306720,2021-02-15
2021-02-22,285.3999938964844,285.3999938964844,304.79998779296875,248.5,255.5,10974801,2021-02-22
2021-03-01,267.95001220703125,267.95001220703125,292.54998779296875,264.45001220703125,291.0,3169217,2021-03-01
2021-03-08,261.1000061035156,261.1000061035156,277.29998779296875,258.04998779296875,269.54998779296875,1663668,2021-03-08
2021-03-15,247.5500030517578,247.5500030517578,271.79998779296875,232.60000610351562,262.0,2895786,2021-03-15
2021-03-22,236.85000610351562,236.85000610351562,258.20001220703125,228.35000610351562,248.0,1739847,2021-03-22
2021-03-29,256.6000061035156,256.6000061035156,261.54998779296875,236.85000610351562,236.85000610351562,1760155,2021-03-29
2021-04-05,258.0,258.0,271.5,239.14999389648438,260.0,2894368,2021-04-05
2021-04-12,240.75,240.75,253.0,233.85000610351562,251.1999969482422,1736520,2021-04-12
2021-04-19,246.75,246.75,255.8000030517578,229.4499969482422,233.0500030517578,2103301,2021-04-19
2021-04-26,248.5500030517578,248.5500030517578,258.79998779296875,245.0,248.1999969482422,1421485,2021-04-26
2021-05-03,240.4499969482422,240.4499969482422,253.5500030517578,239.0,246.25,1158876,2021-05-03
2021-05-10,259.3999938964844,259.3999938964844,288.45001220703125,241.0500030517578,243.8000030517578,4843401,2021-05-10
2021-05-17,276.20001220703125,276.20001220703125,284.0,258.20001220703125,261.3999938964844,3492138,2021-05-17
2021-05-24,266.70001220703125,266.70001220703125,289.0,265.20001220703125,276.1000061035156,2372272,2021-05-24
2021-05-31,282.75,282.75,287.8999938964844,259.0,268.6000061035156,3479942,2021-05-31
2021-06-07,353.20001220703125,353.20001220703125,364.0,286.54998779296875,290.0,19592270,2021-06-07
2021-06-14,363.54998779296875,363.54998779296875,396.29998779296875,337.45001220703125,357.0,15370182,2021-06-14
2021-06-21,347.8999938964844,347.8999938964844,364.0,342.54998779296875,354.75,2976940,2021-06-21
2021-06-28,360.5,360.5,364.8999938964844,343.1000061035156,349.8999938964844,2285764,2021-06-28
2021-07-05,365.6000061035156,365.6000061035156,376.5,351.0,363.3999938964844,2138303,2021-07-05
2021-07-12,361.5,361.5,383.8999938964844,359.25,371.6000061035156,2335612,2021-07-12
2021-07-19,346.6000061035156,346.6000061035156,366.0,342.0,356.5,1219932,2021-07-19
2021-07-26,369.79998779296875,369.79998779296875,382.0,345.54998779296875,347.8999938964844,2260876,2021-07-26
2021-08-02,370.25,370.25,404.0,360.04998779296875,369.79998779296875,5365965,2021-08-02
2021-08-09,353.79998779296875,353.79998779296875,377.70001220703125,325.0,375.0,2767121,2021-08-09
2021-08-16,331.04998779296875,331.04998779296875,355.8999938964844,325.0,355.3999938964844,809030,2021-08-16
2021-08-23,333.70001220703125,333.70001220703125,345.0,306.3999938964844,334.8999938964844,977440,2021-08-23
2021-08-30,336.54998779296875,336.54998779296875,348.3999938964844,332.0,334.3999938964844,820758,2021-08-30
2021-09-06,335.5,335.5,345.70001220703125,331.20001220703125,340.1000061035156,648062,2021-09-06
2021-09-13,351.0,351.0,361.70001220703125,333.25,337.70001220703125,1923440,2021-09-13
2021-09-20,340.1000061035156,340.1000061035156,357.95001220703125,336.1499938964844,347.0,1012761,2021-09-20
2021-09-27,333.70001220703125,333.70001220703125,352.0,330.0,342.79998779296875,1007008,2021-09-27
2021-10-04,344.3500061035156,344.3500061035156,356.04998779296875,331.1000061035156,337.6000061035156,1689325,2021-10-04
2021-10-11,344.70001220703125,344.70001220703125,358.3500061035156,337.8999938964844,345.0,969840,2021-10-11
2021-10-18,336.8500061035156,336.8500061035156,348.0,332.3500061035156,345.0,864824,2021-10-18
2021-10-25,319.1000061035156,319.1000061035156,340.8999938964844,310.04998779296875,340.1000061035156,707526,2021-10-25
2021-11-01,342.1499938964844,342.1499938964844,345.0,320.0,320.0,672145,2021-11-01
2021-11-08,336.5,336.5,363.79998779296875,333.45001220703125,344.3500061035156,1627033,2021-11-08
2021-11-15,356.6499938964844,356.6499938964844,375.0,329.8500061035156,348.8999938964844,5176037,2021-11-15
2021-11-22,337.95001220703125,337.95001220703125,362.5,326.1000061035156,359.79998779296875,2069813,2021-11-22
2021-11-29,338.8500061035156,338.8500061035156,351.0,318.8999938964844,336.0,1170090,2021-11-29
2021-12-06,336.79998779296875,336.79998779296875,345.70001220703125,332.5,345.70001220703125,748413,2021-12-06
2021-12-13,318.1499938964844,318.1499938964844,348.45001220703125,317.29998779296875,339.95001220703125,945217,2021-12-13
2021-12-20,306.25,306.25,316.54998779296875,290.3500061035156,312.0,988912,2021-12-20
2021-12-27,309.5,309.5,320.0,300.1000061035156,306.8999938964844,680173,2021-12-27
2022-01-03,309.8999938964844,309.8999938964844,319.70001220703125,309.0,312.95001220703125,982802,2022-01-03
2022-01-10,333.79998779296875,333.79998779296875,342.0,312.0,312.0,2684735,2022-01-10
2022-01-17,316.54998779296875,316.54998779296875,349.6499938964844,310.25,344.0,2323876,2022-01-17
2022-01-24,317.6499938964844,317.6499938964844,327.29998779296875,295.04998779296875,316.5,1046313,2022-01-24
2022-01-31,314.04998779296875,314.04998779296875,339.0,311.0,320.0,2008378,2022-01-31
2022-02-07,305.25,305.25,317.5,304.5,314.45001220703125,856078,2022-02-07
2022-02-14,318.79998779296875,318.79998779296875,342.0,285.75,304.0,4399809,2022-02-14
2022-02-21,302.5,302.5,318.95001220703125,282.04998779296875,318.79998779296875,1661638,2022-02-21
2022-02-28,286.70001220703125,286.70001220703125,310.0,285.5,293.1000061035156,893368,2022-02-28
2022-03-07,293.0,293.0,304.0,275.3999938964844,282.0,1346453,2022-03-07
2022-03-14,295.45001220703125,295.45001220703125,299.0,280.0,294.79998779296875,1382024,2022-03-14
2022-03-21,285.6000061035156,285.6000061035156,299.04998779296875,283.54998779296875,297.95001220703125,1355644,2022-03-21
2022-03-28,285.3500061035156,285.3500061035156,288.95001220703125,277.0,288.70001220703125,1679273,2022-03-28
2022-04-04,304.3500061035156,304.3500061035156,314.5,286.1000061035156,287.0,3161287,2022-04-04
2022-04-11,311.8500061035156,311.8500061035156,316.20001220703125,304.1499938964844,306.0,1180763,2022-04-11
2022-04-18,304.54998779296875,304.54998779296875,323.0,303.6499938964844,314.3500061035156,1932565,2022-04-18
2022-04-25,291.1499938964844,291.1499938964844,308.0,289.75,299.0,832100,2022-04-25
2022-05-02,269.25,269.25,289.95001220703125,267.0,285.29998779296875,662198,2022-05-02
2022-05-09,239.89999389648438,239.89999389648438,267.3500061035156,233.1999969482422,265.5,1068313,2022-05-09
2022-05-16,243.0,243.0,253.89999389648438,237.14999389648438,240.10000610351562,892795,2022-05-16
2022-05-23,235.10000610351562,235.10000610351562,248.0,223.64999389648438,246.0,844369,2022-05-23
2022-05-30,259.5,259.5,275.0,240.0,240.0,3080520,2022-05-30
2022-06-06,238.25,238.25,259.8999938964844,233.3000030517578,259.8999938964844,1217323,2022-06-06
2022-06-13,241.5500030517578,241.5500030517578,253.60000610351562,220.0,232.0,902188,2022-06-13
2022-06-20,228.89999389648438,228.89999389648438,242.8000030517578,227.0,238.5500030517578,629003,2022-06-20
2022-06-27,229.5500030517578,229.5500030517578,243.39999389648438,227.5,232.5500030517578,942236,2022-06-27
2022-07-04,242.75,242.75,245.60000610351562,231.35000610351562,231.4499969482422,1010498,2022-07-04
2022-07-11,236.35000610351562,236.35000610351562,251.0,216.0,243.9499969482422,561119,2022-07-11
2022-07-18,255.5,255.5,259.3999938964844,238.35000610351562,238.35000610351562,1021030,2022-07-18
2022-07-25,241.0500030517578,241.0500030517578,254.85000610351562,239.39999389648438,252.64999389648438,583707,2022-07-25
2022-08-01,249.8000030517578,249.8000030517578,256.0,240.89999389648438,242.89999389648438,1458562,2022-08-01
2022-08-08,248.3000030517578,248.3000030517578,254.6999969482422,243.14999389648438,250.0,679030,2022-08-08
2022-08-15,256.95001220703125,256.95001220703125,261.95001220703125,247.14999389648438,248.3000030517578,1104825,2022-08-15
2022-08-22,253.64999389648438,253.64999389648438,259.0,241.85000610351562,256.95001220703125,1116185,2022-08-22
2022-08-29,269.6000061035156,269.6000061035156,279.95001220703125,245.4499969482422,246.0,2261942,2022-08-29
2022-09-05,278.1000061035156,278.1000061035156,287.5,269.6000061035156,269.6000061035156,2330346,2022-09-05
2022-09-12,275.79998779296875,275.79998779296875,298.3999938964844,268.0,279.79998779296875,2226414,2022-09-12
2022-09-19,278.54998779296875,278.54998779296875,306.3999938964844,273.8999938964844,277.8999938964844,2596218,2022-09-19
2022-09-26,255.25,255.25,277.0,250.6999969482422,276.0,1216068,2022-09-26
2022-10-03,278.3999938964844,278.3999938964844,281.0,250.0,255.25,1075935,2022-10-03
2022-10-10,261.3999938964844,261.3999938964844,277.8999938964844,259.0,273.04998779296875,602090,2022-10-10
2022-10-17,268.45001220703125,268.45001220703125,276.54998779296875,256.0,260.0,790303,2022-10-17
2022-10-24,264.70001220703125,264.70001220703125,270.0,260.5,267.0,388065,2022-10-24
2022-10-31,264.79998779296875,264.79998779296875,272.25,261.54998779296875,264.0,608259,2022-10-31
2022-11-07,277.95001220703125,277.95001220703125,281.8999938964844,265.04998779296875,268.0,905403,2022-11-07
2022-11-14,317.79998779296875,317.79998779296875,322.0,282.3999938964844,287.8999938964844,4266036,2022-11-14
2022-11-21,311.0,311.0,317.5,300.04998779296875,317.0,1342184,2022-11-21
2022-11-28,326.6000061035156,326.6000061035156,351.0,317.54998779296875,318.8999938964844,5901631,2022-11-28
2022-12-05,334.1000061035156,334.1000061035156,348.0,326.79998779296875,327.0,2036092,2022-12-05
2022-12-12,356.0,356.0,375.0,338.04998779296875,340.54998779296875,9380327,2022-12-12
2022-12-19,303.3500061035156,303.3500061035156,358.0,300.29998779296875,358.0,2644005,2022-12-19
2022-12-26,327.6499938964844,327.6499938964844,334.75,304.45001220703125,304.45001220703125,1921011,2022-12-26
2023-01-02,331.0,331.0,346.8999938964844,324.95001220703125,329.0,1545528,2023-01-02
2023-01-09,337.79998779296875,337.79998779296875,352.45001220703125,325.25,335.0,1886301,2023-01-09
2023-01-16,321.8500061035156,321.8500061035156,340.95001220703125,318.1499938964844,338.25,809921,2023-01-16
2023-01-23,310.70001220703125,310.70001220703125,337.1499938964844,306.0,321.8500061035156,952272,2023-01-23
2023-01-30,315.20001220703125,315.20001220703125,326.6499938964844,302.3999938964844,307.95001220703125,972449,2023-01-30
2023-02-06,332.8500061035156,332.8500061035156,338.3999938964844,315.54998779296875,316.20001220703125,1085668,2023-02-06
2023-02-13,330.3500061035156,330.3500061035156,342.6499938964844,320.1499938964844,325.20001220703125,1091924,2023-02-13
2023-02-20,313.3500061035156,313.3500061035156,333.6499938964844,310.54998779296875,331.70001220703125,726911,2023-02-20
2023-02-27,313.8999938964844,313.8999938964844,318.25,304.54998779296875,313.1000061035156,614982,2023-02-27
2023-03-06,343.5,343.5,355.0,315.1499938964844,316.1000061035156,2652950,2023-03-06
2023-03-13,335.6499938964844,335.6499938964844,342.95001220703125,312.0,340.1000061035156,1495458,2023-03-13
2023-03-20,341.5,341.5,364.5,321.0,334.1499938964844,3220931,2023-03-20
2023-03-27,351.8999938964844,351.8999938964844,366.45001220703125,323.0,343.0,2246914,2023-03-27
2023-04-03,356.70001220703125,356.70001220703125,367.0,351.70001220703125,357.0,1526852,2023-04-03
2023-04-10,354.5,354.5,359.95001220703125,345.5,358.0,918720,2023-04-10
2023-04-17,391.3500061035156,391.3500061035156,400.0,355.79998779296875,358.04998779296875,6241090,2023-04-17
2023-04-24,390.29998779296875,390.29998779296875,409.5,381.79998779296875,390.0,3276521,2023-04-24
2023-05-01,405.8500061035156,405.8500061035156,415.0,380.8500061035156,390.29998779296875,3084550,2023-05-01
2023-05-08,430.1000061035156,430.1000061035156,436.79998779296875,404.25,407.70001220703125,4309848,2023-05-08
2023-05-15,419.79998779296875,419.79998779296875,439.0,410.3999938964844,426.5,1915352,2023-05-15
2023-05-22,444.8999938964844,444.8999938964844,459.75,389.0,409.70001220703125,6857862,2023-05-22
2023-05-29,465.45001220703125,465.45001220703125,473.3999938964844,442.6499938964844,446.75,3059009,2023-05-29
2023-06-05,493.3500061035156,493.3500061035156,503.20001220703125,466.1000061035156,466.1000061035156,4508118,2023-06-05
2023-06-12,461.20001220703125,461.20001220703125,505.0,460.20001220703125,496.0,2562639,2023-06-12
2023-06-19,490.95001220703125,490.95001220703125,507.20001220703125,454.04998779296875,461.8999938964844,2818856,2023-06-19
2023-06-26,489.8500061035156,489.8500061035156,498.0,470.0,490.95001220703125,1796760,2023-06-26
2023-07-03,508.0,508.0,519.1500244140625,472.54998779296875,494.5,3542001,2023-07-03
2023-07-10,516.5999755859375,516.5999755859375,519.0,489.0,511.0,2191393,2023-07-10
2023-07-17,514.5,514.5,525.0,504.70001220703125,518.7999877929688,1471399,2023-07-17
2023-07-24,523.9000244140625,523.9000244140625,537.7999877929688,507.1000061035156,514.5,2281811,2023-07-24
2023-07-31,502.8500061035156,502.8500061035156,545.0,497.1000061035156,529.0,1829379,2023-07-31
2023-08-07,518.1500244140625,518.1500244140625,530.0499877929688,493.29998779296875,500.0,1686278,2023-08-07
2023-08-14,498.25,498.25,529.4000244140625,495.5,519.0,970282,2023-08-14
2023-08-21,481.8999938964844,481.8999938964844,514.9000244140625,478.20001220703125,498.25,1870187,2023-08-21
2023-08-28,495.0,495.0,500.0,467.0,485.0,1677896,2023-08-28
2023-09-04,482.3500061035156,482.3500061035156,504.0,480.5,498.8500061035156,1081555,2023-09-04
2023-09-11,462.6499938964844,462.6499938964844,490.0,451.0,485.0,1921607,2023-09-11
2023-09-18,464.45001220703125,464.45001220703125,480.0,453.0,470.04998779296875,1248199,2023-09-18
2023-09-25,458.54998779296875,458.54998779296875,472.25,451.5,465.95001220703125,1208541,2023-09-25
2023-10-02,459.95001220703125,459.95001220703125,466.0,450.0,458.54998779296875,952936,2023-10-02
2023-10-09,441.54998779296875,441.54998779296875,458.5,435.45001220703125,454.0,1544894,2023-10-09
2023-10-16,488.0,488.0,513.0,441.6499938964844,442.95001220703125,7963352,2023-10-16
2023-10-23,464.8500061035156,464.8500061035156,487.0,440.04998779296875,487.0,2385951,2023-10-23
2023-10-30,500.8999938964844,500.8999938964844,521.4500122070312,459.25,469.0,3299610,2023-10-30
2023-11-06,544.6500244140625,544.6500244140625,562.2000122070312,488.0,504.95001220703125,5888023,2023-11-06
2023-11-13,578.2000122070312,578.2000122070312,589.9000244140625,555.1500244140625,565.0,2948808,2023-11-13
2023-11-20,617.6500244140625,617.6500244140625,624.4000244140625,571.0499877929688,580.4500122070312,4036488,2023-11-20
2023-11-27,597.5,597.5,625.0,595.5499877929688,617.6500244140625,1805915,2023-11-27
2023-12-04,627.5999755859375,627.5999755859375,639.6500244140625,600.0,614.0,2492547,2023-12-04
2023-12-11,632.5999755859375,632.5999755859375,666.9000244140625,621.0999755859375,630.0,2767589,2023-12-11
2023-12-18,600.7999877929688,600.7999877929688,652.25,575.1500244140625,632.5999755859375,1943825,2023-12-18
2023-12-25,627.7999877929688,627.7999877929688,659.9000244140625,592.25,600.7999877929688,2119470,2023-12-25
2024-01-01,647.5,647.5,665.9000244140625,618.9500122070312,629.8499755859375,1813139,2024-01-01
2024-01-08,642.75,642.75,661.9500122070312,617.1500244140625,649.5499877929688,1330281,2024-01-08
2024-01-15,625.6500244140625,625.6500244140625,676.4000244140625,615.2000122070312,645.5999755859375,2787446,2024-01-15
2024-01-22,604.3499755859375,604.3499755859375,631.9000244140625,595.5,625.6500244140625,1078122,2024-01-22
2024-01-29,661.7999877929688,661.7999877929688,688.0,615.0,616.0999755859375,3414224,2024-01-29
2024-02-05,685.6500244140625,685.6500244140625,737.0,673.2000122070312,737.0,3700982,2024-02-05
2024-02-12,727.2000122070312,727.2000122070312,738.0,654.3499755859375,697.0,2302808,2024-02-12
2024-02-19,746.2000122070312,746.2000122070312,751.9500122070312,711.5499877929688,727.8499755859375,1894465,2024-02-19
2024-02-26,732.7000122070312,732.7000122070312,814.2000122070312,722.25,752.1500244140625,4067703,2024-02-26
2024-03-04,730.8499755859375,730.8499755859375,771.0999755859375,725.0,767.7999877929688,1607630,2024-03-04
2024-03-11,704.2999877929688,704.2999877929688,745.0,651.7999877929688,729.2000122070312,2469880,2024-03-11
2024-03-18,736.7999877929688,736.7999877929688,749.2999877929688,678.0,705.0,1367810,2024-03-18
2024-03-25,763.4500122070312,763.4500122070312,779.8499755859375,709.7999877929688,725.0,1062774,2024-03-25
2024-04-01,809.4500122070312,809.4500122070312,811.5,766.5499877929688,769.9500122070312,1336955,2024-04-01
2024-04-08,794.2999877929688,794.2999877929688,827.7000122070312,788.4000244140625,812.9000244140625,1160781,2024-04-08
2024-04-15,909.7999877929688,909.7999877929688,969.4000244140625,765.5,771.0,8458038,2024-04-15
2024-04-22,988.75,988.75,1030.0,908.0,914.9000244140625,6358371,2024-04-22
2024-04-29,941.5,941.5,1009.0,915.0,992.1500244140625,1971161,2024-04-29
2024-05-06,865.7000122070312,865.7000122070312,963.9000244140625,854.0499877929688,947.7000122070312,2946368,2024-05-06
2024-05-13,980.3499755859375,980.3499755859375,1015.9000244140625,868.5999755859375,880.0,5283386,2024-05-13
2024-05-20,940.1500244140625,940.1500244140625,1016.5499877929688,913.0499877929688,991.0499877929688,3973258,2024-05-20
2024-05-27,980.0499877929688,980.0499877929688,1005.0,924.5499877929688,942.9500122070312,4851874,2024-05-27
2024-06-03,1081.0,1081.0,1108.0,825.0,1029.050048828125,7726625,2024-06-03
2024-06-10,1125.6500244140625,1125.6500244140625,1180.5999755859375,1087.5999755859375,1089.0,5503752,2024-06-10
2024-06-17,1169.050048828125,1169.050048828125,1220.0,1107.0,1125.6500244140625,4498846,2024-06-17
2024-06-24,1280.9000244140625,1280.9000244140625,1349.0,1145.699951171875,1157.449951171875,4999812,2024-06-24
2024-07-01,1316.300048828125,1316.300048828125,1379.0,1290.0,1290.0,3285736,2024-07-01
2024-07-08,1281.4000244140625,1281.4000244140625,1378.0,1255.0999755859375,1322.0,2511510,2024-07-08
2024-07-15,1224.449951171875,1224.449951171875,1294.949951171875,1199.0,1283.75,2056733,2024-07-15
2024-07-22,1346.6500244140625,1346.6500244140625,1405.0,1184.949951171875,1206.050048828125,5606830,2024-07-22
2024-07-29,1320.949951171875,1320.949951171875,1388.699951171875,1301.0,1360.0,2379540,2024-07-29
2024-08-05,1259.949951171875,1259.949951171875,1327.5999755859375,1203.699951171875,1236.0,3397005,2024-08-05
2024-08-12,1318.300048828125,1318.300048828125,1346.949951171875,1252.5,1260.5999755859375,1693460,2024-08-12
2024-08-19,1346.050048828125,1346.050048828125,1420.0,1322.75,1326.199951171875,3121573,2024-08-19
2024-08-26,1272.550048828125,1272.550048828125,1369.8499755859375,1265.0,1353.0,1387255,2024-08-26
2024-09-02,1312.050048828125,1312.050048828125,1394.0,1245.0999755859375,1281.0,1662990,2024-09-02
2024-09-09,1402.949951171875,1402.949951171875,1444.449951171875,1315.5999755859375,1320.0,3262850,2024-09-09
2024-09-16,1518.699951171875,1518.699951171875,1548.0,1334.0,1413.800048828125,3876616,2024-09-16
2024-09-23,1506.5,1506.5,1540.0,1439.0,1499.800048828125,1789954,2024-09-23
2024-09-30,1507.9000244140625,1507.9000244140625,1563.199951171875,1472.25,1506.800048828125,1524279,2024-09-30
2024-10-07,1562.449951171875,1562.449951171875,1577.9000244140625,1405.050048828125,1517.9000244140625,2496139,2024-10-07
2024-10-14,1871.1500244140625,1871.1500244140625,1905.6500244140625,1565.0999755859375,1565.0999755859375,5467585,2024-10-14
2024-10-21,1578.4000244140625,1578.4000244140625,1892.300048828125,1552.300048828125,1892.300048828125,3541530,2024-10-21
2024-10-28,1773.25,1773.25,1811.0,1581.25,1586.0,1417632,2024-10-28
2024-11-04,1694.6500244140625,1694.6500244140625,1786.550048828125,1673.550048828125,1774.800048828125,1343522,2024-11-04
2024-11-11,1673.5999755859375,1673.5999755859375,1822.6500244140625,1645.699951171875,1711.0,1425816,2024-11-11
2024-11-18,1693.6500244140625,1693.6500244140625,1730.0,1652.3499755859375,1652.3499755859375,908206,2024-11-18
2024-11-25,1794.9000244140625,1794.9000244140625,1866.75,1656.449951171875,1722.050048828125,1913590,2024-11-25
2024-12-02,1905.9000244140625,1905.9000244140625,1919.949951171875,1804.4000244140625,1808.4000244140625,2340127,2024-12-02
2024-12-09,1812.75,1812.75,1944.0,1781.0,1918.300048828125,1194003,2024-12-09
2024-12-16,1621.4000244140625,1621.4000244140625,1915.550048828125,1523.75,1812.75,12066953,2024-12-16
2024-12-23,1646.199951171875,1646.199951171875,1690.0,1555.0999755859375,1626.0999755859375,3053859,2024-12-23
2024-12-30,1642.9000244140625,1642.9000244140625,1690.0,1610.0,1623.1500244140625,1503089,2024-12-30
2025-01-06,1516.8499755859375,1516.8499755859375,1648.0,1465.0,1643.0,1894712,2025-01-06
2025-01-13,1542.1500244140625,1542.1500244140625,1568.75,1407.5,1499.8499755859375,1851592,2025-01-13
2025-01-20,1332.050048828125,1332.050048828125,1545.949951171875,1325.0,1540.550048828125,1733665,2025-01-20
2025-01-27,1349.800048828125,1349.800048828125,1420.0,1114.0,1301.0999755859375,4556653,2025-01-27
2025-02-03,1366.6500244140625,1366.6500244140625,1419.0,1290.0,1334.25,1469278,2025-02-03
2025-02-10,1385.25,1385.25,1550.0,1370.0999755859375,1514.0,8568858,2025-02-10
2025-02-17,1434.0999755859375,1434.0999755859375,1455.800048828125,1244.75,1373.800048828125,3190348,2025-02-17
2025-02-24,1303.5,1303.5,1451.0,1259.699951171875,1409.949951171875,1454684,2025-02-24
2025-03-03,1370.8499755859375,1370.8499755859375,1402.0,1218.0,1315.949951171875,1863383,2025-03-03
2025-03-10,1327.300048828125,1327.300048828125,1437.9000244140625,1318.199951171875,1379.75,1445968,2025-03-10
2025-03-17,1513.25,1513.25,1533.0,1325.0,1337.0,2565620,2025-03-17
2025-03-24,1454.6500244140625,1454.6500244140625,1615.0,1405.300048828125,1537.0,2964252,2025-03-24
2025-03-31,1384.3499755859375,1384.3499755859375,1463.1500244140625,1376.0,1454.6500244140625,1130945,2025-03-31
2025-04-07,1401.5999755859375,1401.5999755859375,1408.0,1140.050048828125,1140.050048828125,1553886,2025-04-07
2025-04-14,1433.5,1433.5,1460.0,1401.5999755859375,1401.5999755859375,723411,2025-04-14
2025-04-21,1368.5999755859375,1368.5999755859375,1477.699951171875,1350.0,1454.0,1758793,2025-04-21
2025-04-28,1302.5999755859375,1302.5999755859375,1388.800048828125,1263.300048828125,1340.0,1503678,2025-04-28
2025-05-05,1273.199951171875,1273.199951171875,1347.0,1250.0,1312.0,1181925,2025-05-05
2025-05-12,1426.9000244140625,1426.9000244140625,1434.800048828125,1324.0,1324.0,1213593,2025-05-12
2025-05-19,1552.0,1552.0,1596.800048828125,1365.0999755859375,1426.9000244140625,5607436,2025-05-19
2025-05-26,1628.5,1628.5,1680.0,1523.4000244140625,1554.199951171875,2776996,2025-05-26
2025-06-02,1586.0,1586.0,1658.699951171875,1575.9000244140625,1624.800048828125,1545692,2025-06-02
2025-06-09,1554.9000244140625,1554.9000244140625,1638.0,1494.0,1586.0,1538222,2025-06-09
2025-06-16,1474.0999755859375,1474.0999755859375,1581.199951171875,1464.0999755859375,1554.9000244140625,1418010,2025-06-16
2025-06-23,1488.5,1488.5,1517.300048828125,1460.0,1468.0,1110364,2025-06-23
2025-06-30,1463.9000244140625,1463.9000244140625,1498.9000244140625,1398.800048828125,1498.0,1866097,2025-06-30
2025-07-07,1482.5,1482.5,1519.300048828125,1467.0999755859375,1469.4000244140625,1203961,2025-07-07
2025-07-14,1469.5,1469.5,1482.0,1446.199951171875,1481.0999755859375,328808,2025-07-14
