Date,Adj Close_NAVA.NS,Close_NAVA.NS,High_NAVA.NS,Low_NAVA.NS,Open_NAVA.NS,Volume_NAVA.NS,Date
2021-11-29,53.06565475463867,55.17499923706055,57.224998474121094,51.0,53.70000076293945,2419058,2021-11-29
2021-12-06,53.979339599609375,56.125,56.92499923706055,54.599998474121094,55.70000076293945,1601444,2021-12-06
2021-12-13,53.0416145324707,55.150001525878906,60.67499923706055,54.57500076293945,56.150001525878906,3123646,2021-12-13
2021-12-20,53.522499084472656,55.650001525878906,56.75,51.625,54.45000076293945,1668288,2021-12-20
2021-12-27,52.969478607177734,55.07500076293945,57.0,54.04999923706055,55.29999923706055,1376570,2021-12-27
2022-01-03,56.215450286865234,58.45000076293945,59.599998474121094,55.150001525878906,55.5,3679110,2022-01-03
2022-01-10,56.215450286865234,58.45000076293945,60.0,57.0,58.92499923706055,2587390,2022-01-10
2022-01-17,56.57611846923828,58.82500076293945,65.0,57.92499923706055,58.650001525878906,9342462,2022-01-17
2022-01-24,61.50518798828125,63.95000076293945,68.44999694824219,55.025001525878906,59.125,13957454,2022-01-24
2022-01-31,63.18828201293945,65.69999694824219,69.8499984741211,64.125,67.25,17059034,2022-01-31
2022-02-07,65.52057647705078,68.125,72.0,65.25,65.7750015258789,14366252,2022-02-07
2022-02-14,61.45709991455078,63.900001525878906,67.875,61.0,65.0250015258789,5557526,2022-02-14
2022-02-21,57.87450408935547,60.17499923706055,63.25,56.5,62.775001525878906,5112576,2022-02-21
2022-02-28,57.682151794433594,59.974998474121094,64.0,58.29999923706055,59.0,3473540,2022-02-28
2022-03-07,60.062530517578125,62.45000076293945,63.95000076293945,57.32500076293945,59.04999923706055,3705472,2022-03-07
2022-03-14,59.5335578918457,61.900001525878906,64.4749984741211,61.25,62.349998474121094,3018442,2022-03-14
2022-03-21,67.32389068603516,70.0,72.80000305175781,60.5,62.150001525878906,21678782,2022-03-21
2022-03-28,69.84854125976562,72.625,75.42500305175781,69.5999984741211,70.9000015258789,12455030,2022-03-28
2022-04-04,71.21907043457031,74.05000305175781,76.8499984741211,72.0999984741211,73.55000305175781,6751072,2022-04-04
2022-04-11,72.90216064453125,75.80000305175781,77.0,73.17500305175781,74.44999694824219,3868696,2022-04-11
2022-04-18,77.99954223632812,81.0999984741211,82.9000015258789,74.55000305175781,75.69999694824219,13127586,2022-04-18
2022-04-25,79.37007141113281,82.5250015258789,86.125,76.7249984741211,79.5,13398532,2022-04-25
2022-05-02,76.91754913330078,79.9749984741211,89.42500305175781,73.0,82.0,8294224,2022-05-02
2022-05-09,65.40036010742188,68.0,79.55000305175781,64.19999694824219,79.55000305175781,6796068,2022-05-09
2022-05-16,98.557373046875,102.4749984741211,104.4000015258789,69.0,69.0,47257388,2022-05-16
2022-05-23,83.24119567871094,86.55000305175781,105.3499984741211,84.05000305175781,102.94999694824219,18037774,2022-05-23
2022-05-30,87.1363525390625,90.5999984741211,95.44999694824219,86.1500015258789,88.0,9781038,2022-05-30
2022-06-06,91.05558013916016,94.67500305175781,98.9749984741211,87.0,91.0,14130482,2022-06-06
2022-06-13,79.73072814941406,82.9000015258789,92.44999694824219,81.05000305175781,91.30000305175781,5984248,2022-06-13
2022-06-20,86.10245513916016,89.5250015258789,97.1500015258789,71.92500305175781,83.5,21051706,2022-06-20
2022-06-27,84.25105285644531,87.5999984741211,94.4749984741211,86.125,90.7249984741211,6746224,2022-06-27
2022-07-04,86.03031158447266,89.44999694824219,92.9000015258789,86.3499984741211,87.75,5882370,2022-07-04
2022-07-11,86.2226791381836,89.6500015258789,94.67500305175781,87.7750015258789,89.4000015258789,9645018,2022-07-11
2022-07-18,94.59007263183594,98.3499984741211,102.9000015258789,88.5250015258789,90.69999694824219,17333368,2022-07-18
2022-07-25,96.2972183227539,100.125,104.5,95.6500015258789,98.3499984741211,9712292,2022-07-25
2022-08-01,90.71894836425781,94.32499694824219,98.875,91.625,97.94999694824219,4336542,2022-08-01
2022-08-08,101.77513122558594,102.6500015258789,106.5,93.57499694824219,94.94999694824219,8901090,2022-08-08
2022-08-15,123.48847961425781,124.55000305175781,139.5,101.75,102.6500015258789,43610956,2022-08-15
2022-08-22,115.77974700927734,116.7750015258789,131.6999969482422,108.5,124.5,14421576,2022-08-22
2022-08-29,109.65736389160156,110.5999984741211,118.8499984741211,108.0,112.0250015258789,7088278,2022-08-29
2022-09-05,109.01290893554688,109.94999694824219,113.875,105.2750015258789,110.0,8499488,2022-09-05
2022-09-12,102.54352569580078,103.42500305175781,113.4000015258789,102.5250015258789,110.94999694824219,6403520,2022-09-12
2022-09-19,99.17250061035156,100.0250015258789,106.82499694824219,99.25,103.94999694824219,4919354,2022-09-19
2022-09-26,92.80225372314453,93.5999984741211,99.5,88.92500305175781,99.0,6990220,2022-09-26
2022-10-03,98.05709075927734,98.9000015258789,100.17500305175781,88.9749984741211,93.75,5565102,2022-10-03
2022-10-10,91.73641967773438,92.5250015258789,99.4000015258789,90.9000015258789,97.4749984741211,4012050,2022-10-10
2022-10-17,98.28016662597656,99.125,104.0,90.92500305175781,91.94999694824219,6392144,2022-10-17
2022-10-24,103.33670043945312,104.2249984741211,106.3499984741211,96.7750015258789,100.0,5586094,2022-10-24
2022-10-31,94.5621337890625,95.375,105.2750015258789,94.5250015258789,104.94999694824219,7503764,2022-10-31
2022-11-07,94.41340637207031,95.2249984741211,96.5999984741211,92.25,95.25,3317420,2022-11-07
2022-11-14,90.72015380859375,91.5,96.4749984741211,90.05000305175781,94.5,2241004,2022-11-14
2022-11-21,92.08344268798828,92.875,93.42500305175781,89.94999694824219,91.67500305175781,1742536,2022-11-21
2022-11-28,91.56290435791016,92.3499984741211,94.0999984741211,90.94999694824219,93.0250015258789,1943686,2022-11-28
2022-12-05,91.73641967773438,92.5250015258789,95.05000305175781,91.6500015258789,92.82499694824219,2409596,2022-12-05
2022-12-12,108.83940124511719,109.7750015258789,117.07499694824219,91.82499694824219,92.55000305175781,21299304,2022-12-12
2022-12-19,99.51951599121094,100.375,115.80000305175781,100.0,111.5,9967880,2022-12-19
2022-12-26,121.7533950805664,122.80000305175781,128.35000610351562,99.69999694824219,100.75,25046370,2022-12-26
2023-01-02,127.2065200805664,128.3000030517578,131.3000030517578,121.75,123.75,14710968,2023-01-02
2023-01-09,122.8440170288086,123.9000015258789,129.97500610351562,119.2750015258789,129.5,5750332,2023-01-09
2023-01-16,120.51404571533203,121.55000305175781,124.75,119.5,124.19999694824219,3135948,2023-01-16
2023-01-23,109.55821990966797,110.5,127.9749984741211,107.69999694824219,122.4000015258789,5077394,2023-01-23
2023-01-30,114.16859436035156,115.1500015258789,121.92500305175781,106.6500015258789,110.5999984741211,10137058,2023-01-30
2023-02-06,121.53030395507812,122.57499694824219,127.7249984741211,113.94999694824219,116.3499984741211,10308408,2023-02-06
2023-02-13,131.49464416503906,132.625,139.75,118.80000305175781,123.19999694824219,17768156,2023-02-13
2023-02-20,119.1259765625,120.1500015258789,134.5,118.82499694824219,133.39999389648438,9757774,2023-02-20
2023-02-27,124.5047378540039,125.57499694824219,126.75,115.0250015258789,120.0999984741211,8396328,2023-02-27
2023-03-06,128.61936950683594,129.72500610351562,130.875,124.55000305175781,125.94999694824219,5359886,2023-03-06
2023-03-13,116.99430084228516,118.0,132.1999969482422,115.75,129.72500610351562,5587474,2023-03-13
2023-03-20,112.38392639160156,113.3499984741211,118.625,112.2750015258789,117.9749984741211,3167574,2023-03-20
2023-03-27,108.09579467773438,109.0250015258789,115.0999984741211,107.5,113.30000305175781,5112862,2023-03-27
2023-04-03,115.507080078125,116.5,118.25,109.5,109.92500305175781,2627102,2023-04-03
2023-04-10,114.88740539550781,115.875,117.80000305175781,114.17500305175781,117.4000015258789,1892984,2023-04-10
2023-04-17,118.43193817138672,119.44999694824219,122.19999694824219,114.69999694824219,115.1500015258789,5078718,2023-04-17
2023-04-24,116.20111846923828,117.19999694824219,120.44999694824219,116.32499694824219,119.44999694824219,2247376,2023-04-24
2023-05-01,115.0361328125,116.0250015258789,118.82499694824219,115.55000305175781,117.19999694824219,1997762,2023-05-01
2023-05-08,111.9377670288086,112.9000015258789,116.69999694824219,110.125,116.6500015258789,2774590,2023-05-08
2023-05-15,125.62014770507812,126.69999694824219,128.625,111.0999984741211,111.5,7696304,2023-05-15
2023-05-22,117.63876342773438,118.6500015258789,129.0,117.75,126.5250015258789,6601050,2023-05-22
2023-05-29,122.2243423461914,123.2750015258789,126.3499984741211,118.0250015258789,119.94999694824219,5760244,2023-05-29
2023-06-05,148.9694366455078,150.25,153.47500610351562,126.5250015258789,126.875,30971510,2023-06-05
2023-06-12,153.15843200683594,154.47500610351562,163.125,144.77499389648438,150.9250030517578,14549434,2023-06-12
2023-06-19,159.08250427246094,160.4499969482422,167.1750030517578,155.375,155.39999389648438,9813028,2023-06-19
2023-06-26,151.74557495117188,153.0500030517578,163.35000610351562,152.0,159.5,4451834,2023-06-26
2023-07-03,157.2730712890625,158.625,161.89999389648438,152.625,154.1999969482422,6708428,2023-07-03
2023-07-10,161.23895263671875,162.625,164.5749969482422,154.8000030517578,158.625,5756490,2023-07-10
2023-07-17,164.95700073242188,166.375,173.125,163.25,164.125,7027778,2023-07-17
2023-07-24,181.2420196533203,182.8000030517578,184.47500610351562,162.5,164.875,6483538,2023-07-24
2023-07-31,178.9616241455078,180.5,198.4250030517578,175.0,183.5,13647086,2023-07-31
2023-08-07,198.81594848632812,200.52499389648438,204.97500610351562,180.5,182.0,11008068,2023-08-07
2023-08-14,195.42013549804688,197.10000610351562,209.5,190.25,199.72500610351562,6998900,2023-08-14
2023-08-21,191.9251708984375,193.5749969482422,199.35000610351562,191.875,197.10000610351562,3017290,2023-08-21
2023-08-28,207.1195526123047,208.89999389648438,214.5500030517578,193.5500030517578,193.5749969482422,12440762,2023-08-28
2023-09-04,203.47589111328125,205.22500610351562,213.5,205.0,209.85000610351562,3627360,2023-09-04
2023-09-11,205.83065795898438,207.60000610351562,212.5,193.27499389648438,206.47500610351562,4010524,2023-09-11
2023-09-18,219.9344024658203,221.8249969482422,236.85000610351562,202.0749969482422,209.5,20064030,2023-09-18
2023-09-25,224.14817810058594,226.0749969482422,229.9250030517578,218.4499969482422,223.5,4227106,2023-09-25
2023-10-02,214.8778839111328,216.72500610351562,226.0749969482422,212.6750030517578,226.0749969482422,2951142,2023-10-02
2023-10-09,214.13427734375,215.97500610351562,224.35000610351562,209.0500030517578,214.0,2718276,2023-10-09
2023-10-16,224.07383728027344,226.0,234.6999969482422,218.4499969482422,218.4499969482422,6006366,2023-10-16
2023-10-23,205.2605438232422,207.02499389648438,228.25,197.14999389648438,228.0,3191314,2023-10-23
2023-10-30,204.21951293945312,205.97500610351562,211.6999969482422,200.60000610351562,208.0,3119528,2023-10-30
2023-11-06,198.79115295410156,200.5,212.9499969482422,198.6750030517578,207.5,5852116,2023-11-06
2023-11-13,191.75167846679688,193.39999389648438,202.0749969482422,191.5,201.5,4348696,2023-11-13
2023-11-20,188.4054412841797,190.02499389648438,195.77499389648438,187.0500030517578,193.97500610351562,3326970,2023-11-20
2023-11-27,190.487548828125,192.125,194.5,187.25,190.02499389648438,2605116,2023-11-27
2023-12-04,205.16140747070312,206.9250030517578,209.5,192.64999389648438,196.0,6876932,2023-12-04
2023-12-11,218.9677276611328,220.85000610351562,229.25,208.35000610351562,208.35000610351562,7715346,2023-12-11
2023-12-18,226.10635375976562,228.0500030517578,242.89999389648438,219.0500030517578,220.8000030517578,8038998,2023-12-18
2023-12-25,217.25743103027344,219.125,231.47500610351562,217.5,228.0500030517578,2670670,2023-12-25
2024-01-01,228.0397491455078,230.0,237.72500610351562,217.60000610351562,219.0,5040038,2024-01-01
2024-01-08,231.78256225585938,233.77499389648438,242.4250030517578,224.5,232.35000610351562,4891476,2024-01-08
2024-01-15,230.96458435058594,232.9499969482422,248.47500610351562,221.9499969482422,233.77499389648438,4657332,2024-01-15
2024-01-22,224.84222412109375,226.77499389648438,238.8249969482422,222.5,232.9499969482422,2005710,2024-01-22
2024-01-29,248.71205139160156,250.85000610351562,261.4750061035156,228.4499969482422,228.52499389648438,10863440,2024-01-29
2024-02-05,244.8948516845703,247.0,264.95001220703125,240.9250030517578,259.0,6462542,2024-02-05
2024-02-12,256.4703369140625,258.67498779296875,259.5,229.3000030517578,248.1999969482422,4795458,2024-02-12
2024-02-19,256.9660949707031,259.17498779296875,265.9750061035156,249.64999389648438,259.1000061035156,3632938,2024-02-19
2024-02-26,260.0892333984375,262.32501220703125,267.0,246.0,261.0,4869328,2024-02-26
2024-03-04,255.503662109375,257.70001220703125,269.5,251.0749969482422,263.5249938964844,2621350,2024-03-04
2024-03-11,250.3479766845703,252.5,257.5,217.72500610351562,257.5,6310452,2024-03-11
2024-03-18,238.35108947753906,240.39999389648438,253.4499969482422,233.14999389648438,253.4499969482422,2769462,2024-03-18
2024-03-25,240.75543212890625,242.8249969482422,252.0,236.0,240.39999389648438,2184648,2024-03-25
2024-04-01,254.90878295898438,257.1000061035156,259.9750061035156,244.89999389648438,244.89999389648438,3183502,2024-04-01
2024-04-08,246.35728454589844,248.47500610351562,264.2250061035156,248.0,258.57501220703125,1919494,2024-04-08
2024-04-15,238.5741729736328,240.625,250.64999389648438,237.5,245.02499389648438,1501200,2024-04-15
2024-04-22,248.36502075195312,250.5,252.5,241.89999389648438,242.4499969482422,1651396,2024-04-22
2024-04-29,257.6105651855469,259.82501220703125,265.5,250.10000610351562,252.3249969482422,2565610,2024-04-29
2024-05-06,246.1094207763672,248.22500610351562,272.20001220703125,244.0,262.5,3984470,2024-05-06
2024-05-13,254.51217651367188,256.70001220703125,269.45001220703125,243.47500610351562,248.5,6671846,2024-05-13
2024-05-20,251.4881591796875,253.64999389648438,258.75,246.8249969482422,249.8000030517578,2905870,2024-05-20
2024-05-27,241.2511749267578,243.3249969482422,256.5,241.6750030517578,254.89999389648438,2661478,2024-05-27
2024-06-03,291.8660888671875,294.375,297.57501220703125,227.75,249.97500610351562,11381274,2024-06-03
2024-06-10,318.78466796875,321.5249938964844,336.45001220703125,291.17498779296875,294.5,6798786,2024-06-10
2024-06-17,366.449951171875,369.6000061035156,374.0,319.6499938964844,321.5249938964844,4231128,2024-06-17
2024-06-24,369.92010498046875,373.1000061035156,388.5,357.7250061035156,373.0,2710610,2024-06-24
2024-07-01,352.86669921875,355.8999938964844,387.5,351.75,374.9750061035156,2340330,2024-07-01
2024-07-08,381.123779296875,384.3999938964844,397.42498779296875,358.67498779296875,371.0,3269376,2024-07-08
2024-07-15,384.5196228027344,387.82501220703125,425.0,377.5,389.3999938964844,5276636,2024-07-15
2024-07-22,440.6124267578125,444.3999938964844,449.0,378.04998779296875,385.5,4154186,2024-07-22
2024-07-29,457.64105224609375,461.57501220703125,467.42498779296875,439.0,449.5,2780446,2024-07-29
2024-08-05,456.7129821777344,458.625,499.5,426.6000061035156,449.04998779296875,8720770,2024-08-05
2024-08-12,463.3352355957031,465.2749938964844,474.5,448.8500061035156,461.2250061035156,2706762,2024-08-12
2024-08-19,465.376708984375,467.32501220703125,480.7749938964844,458.25,470.0,2493358,2024-08-19
2024-08-26,474.2395935058594,476.2250061035156,509.5,467.7749938964844,471.5,4467064,2024-08-26
2024-09-02,488.75,488.75,499.5,465.0,479.0,3360666,2024-09-02
2024-09-09,544.5250244140625,544.5250244140625,547.5,480.0249938964844,489.9750061035156,3881702,2024-09-09
2024-09-16,599.3250122070312,599.3250122070312,673.9000244140625,541.25,555.0250244140625,20858434,2024-09-16
2024-09-23,590.25,590.25,639.9000244140625,572.6500244140625,615.0,3844854,2024-09-23
2024-09-30,522.5750122070312,522.5750122070312,592.4749755859375,505.5,591.125,1948680,2024-09-30
2024-10-07,521.5999755859375,521.5999755859375,542.5,482.5,524.9749755859375,1783280,2024-10-07
2024-10-14,502.125,502.125,524.9000244140625,492.7749938964844,522.5,1075154,2024-10-14
2024-10-21,446.3500061035156,446.3500061035156,505.7250061035156,432.0,502.125,2402156,2024-10-21
2024-10-28,485.3999938964844,485.3999938964844,488.6000061035156,435.5,447.0,1624048,2024-10-28
2024-11-04,467.7749938964844,467.7749938964844,509.375,465.57501220703125,492.20001220703125,1417074,2024-11-04
2024-11-11,448.6499938964844,448.6499938964844,487.7250061035156,440.32501220703125,467.5,1742282,2024-11-11
2024-11-18,464.04998779296875,464.04998779296875,487.4750061035156,438.54998779296875,461.95001220703125,1255474,2024-11-18
2024-11-25,529.7000122070312,529.7000122070312,561.4500122070312,469.82501220703125,469.82501220703125,4083116,2024-11-25
2024-12-02,519.75,519.75,534.8250122070312,508.375,531.5,1547890,2024-12-02
2024-12-09,500.79998779296875,500.79998779296875,535.0,495.0,520.0,1249138,2024-12-09
2024-12-16,496.8999938964844,496.8999938964844,517.4749755859375,487.5,500.79998779296875,1329704,2024-12-16
2024-12-23,498.54998779296875,498.54998779296875,508.5,486.0249938964844,499.375,787248,2024-12-23
2024-12-30,486.20001220703125,486.20001220703125,507.45001220703125,484.0,503.70001220703125,933412,2024-12-30
2025-01-06,445.1000061035156,445.1000061035156,491.0249938964844,443.0,487.6499938964844,1301902,2025-01-06
2025-01-13,433.8500061035156,433.8500061035156,453.67498779296875,411.5,433.5,2067544,2025-01-13
2025-01-20,436.0,436.0,451.25,405.0,438.70001220703125,1351823,2025-01-20
2025-01-27,436.1499938964844,436.1499938964844,459.6000061035156,387.29998779296875,429.45001220703125,2135602,2025-01-27
2025-02-03,424.0,424.0,447.0,415.3999938964844,430.0,1837705,2025-02-03
2025-02-10,364.1000061035156,364.1000061035156,424.8999938964844,356.04998779296875,421.75,2376266,2025-02-10
2025-02-17,406.0,406.0,429.70001220703125,370.45001220703125,374.0,4663025,2025-02-17
2025-02-24,397.8999938964844,397.8999938964844,419.5,381.1000061035156,400.5,2034996,2025-02-24
2025-03-03,439.45001220703125,439.45001220703125,449.0,375.25,397.8999938964844,2375487,2025-03-03
2025-03-10,404.29998779296875,404.29998779296875,442.0,403.04998779296875,439.04998779296875,1150511,2025-03-10
2025-03-17,477.75,477.75,484.0,406.54998779296875,406.6000061035156,2529840,2025-03-17
2025-03-24,518.75,518.75,535.7000122070312,463.25,478.29998779296875,4956216,2025-03-24
2025-03-31,495.3500061035156,495.3500061035156,548.9500122070312,489.5,518.75,3200817,2025-03-31
2025-04-07,485.45001220703125,485.45001220703125,489.95001220703125,396.29998779296875,396.29998779296875,3276878,2025-04-07
2025-04-14,470.0,470.0,496.0,465.5,485.45001220703125,1615019,2025-04-14
2025-04-21,479.1499938964844,479.1499938964844,503.95001220703125,462.8500061035156,473.79998779296875,4832730,2025-04-21
2025-04-28,456.1000061035156,456.1000061035156,483.8999938964844,446.6499938964844,479.95001220703125,1412497,2025-04-28
2025-05-05,430.45001220703125,430.45001220703125,467.54998779296875,421.0,458.5,2363495,2025-05-05
2025-05-12,474.04998779296875,474.04998779296875,484.0,445.79998779296875,451.6499938964844,2655145,2025-05-12
2025-05-19,454.6000061035156,454.6000061035156,477.75,450.0,475.0,1652538,2025-05-19
2025-05-26,492.3999938964844,492.3999938964844,495.0,449.5,456.54998779296875,2218108,2025-05-26
2025-06-02,522.9500122070312,522.9500122070312,554.1500244140625,477.0,493.25,16183406,2025-06-02
2025-06-09,554.7000122070312,554.7000122070312,582.0,518.2999877929688,524.5499877929688,15390511,2025-06-09
2025-06-16,566.5999755859375,566.5999755859375,598.7999877929688,538.0499877929688,557.5,15526538,2025-06-16
2025-06-23,604.75,604.75,609.0,561.7000122070312,565.0,6529373,2025-06-23
2025-06-30,611.2999877929688,611.2999877929688,624.7000122070312,590.0499877929688,602.0,3015479,2025-06-30
2025-07-07,590.6500244140625,590.6500244140625,614.6500244140625,577.0,614.0,2567110,2025-07-07
2025-07-14,603.9500122070312,603.9500122070312,616.8499755859375,586.0,589.9500122070312,761820,2025-07-14
