Date,Adj Close_ORICONENT.NS,Close_ORICONENT.NS,High_ORICONENT.NS,Low_ORICONENT.NS,Open_ORICONENT.NS,Volume_ORICONENT.NS,Date
2021-05-24,23.53619956970215,25.450000762939453,27.0,24.950000762939453,26.0,905570,2021-05-24
2021-05-31,23.489957809448242,25.399999618530273,25.75,24.0,25.399999618530273,771184,2021-05-31
2021-06-07,24.599721908569336,26.600000381469727,27.0,25.399999618530273,26.049999237060547,964397,2021-06-07
2021-06-14,24.64596176147461,26.649999618530273,26.649999618530273,24.0,26.450000762939453,1075184,2021-06-14
2021-06-21,24.830923080444336,26.850000381469727,29.5,26.600000381469727,27.700000762939453,1625300,2021-06-21
2021-06-28,25.29332160949707,27.350000381469727,27.549999237060547,25.350000381469727,27.299999237060547,600998,2021-06-28
2021-07-05,28.715085983276367,31.049999237060547,31.899999618530273,28.100000381469727,28.700000762939453,2568670,2021-07-05
2021-07-12,27.559085845947266,29.799999237060547,32.599998474121094,29.600000381469727,31.649999618530273,872159,2021-07-12
2021-07-19,25.755722045898438,27.850000381469727,30.200000762939453,27.200000762939453,30.0,613675,2021-07-19
2021-07-26,30.241008758544922,32.70000076293945,32.70000076293945,27.5,28.149999618530273,1065147,2021-07-26
2021-08-02,30.518449783325195,33.0,37.400001525878906,32.79999923706055,33.79999923706055,1801005,2021-08-02
2021-08-09,29.362445831298828,31.75,34.70000076293945,28.549999237060547,33.70000076293945,1281112,2021-08-09
2021-08-16,30.56468963623047,33.04999923706055,34.75,30.799999237060547,32.900001525878906,708528,2021-08-16
2021-08-23,30.42597007751465,32.900001525878906,34.599998474121094,31.5,33.04999923706055,705494,2021-08-23
2021-08-30,29.8710880279541,32.29999923706055,34.0,30.549999237060547,32.650001525878906,521626,2021-08-30
2021-09-06,28.946287155151367,31.299999237060547,32.75,30.75,32.04999923706055,214015,2021-09-06
2021-09-13,30.969308853149414,32.95000076293945,36.0,31.0,32.0,1062945,2021-09-13
2021-09-20,29.65346336364746,31.549999237060547,33.400001525878906,30.649999618530273,31.700000762939453,512396,2021-09-20
2021-09-27,29.888437271118164,31.799999237060547,32.20000076293945,30.049999237060547,32.20000076293945,446276,2021-09-27
2021-10-04,28.008663177490234,29.799999237060547,32.400001525878906,29.5,32.0,628909,2021-10-04
2021-10-11,27.53871726989746,29.299999237060547,30.75,28.950000762939453,30.700000762939453,455209,2021-10-11
2021-10-18,26.786808013916016,28.5,29.649999618530273,27.399999618530273,29.649999618530273,397341,2021-10-18
2021-10-25,24.62506675720215,26.200000762939453,29.850000381469727,25.899999618530273,28.5,653557,2021-10-25
2021-11-01,25.799924850463867,27.450000762939453,28.200000762939453,25.799999237060547,27.0,327605,2021-11-01
2021-11-08,27.679702758789062,29.450000762939453,31.5,25.25,27.950000762939453,1130676,2021-11-08
2021-11-15,30.969308853149414,32.95000076293945,33.849998474121094,28.5,29.299999237060547,1744550,2021-11-15
2021-11-22,30.593353271484375,32.54999923706055,36.349998474121094,30.75,33.25,2703517,2021-11-22
2021-11-29,32.3791389465332,34.45000076293945,34.5,29.649999618530273,32.79999923706055,4732675,2021-11-29
2021-12-06,36.23268127441406,38.54999923706055,41.79999923706055,34.20000076293945,35.5,5640204,2021-12-06
2021-12-13,34.72886276245117,36.95000076293945,41.29999923706055,32.150001525878906,39.150001525878906,2189087,2021-12-13
2021-12-20,36.93759536743164,39.29999923706055,41.0,35.29999923706055,38.25,2739976,2021-12-20
2021-12-27,37.501529693603516,39.900001525878906,45.0,37.5,40.0,3565221,2021-12-27
2022-01-03,35.76273727416992,38.04999923706055,41.20000076293945,37.54999923706055,39.900001525878906,2394457,2022-01-03
2022-01-10,37.31355285644531,39.70000076293945,44.0,38.5,38.599998474121094,4756515,2022-01-10
2022-01-17,37.78349685668945,40.20000076293945,42.849998474121094,38.900001525878906,40.0,2504497,2022-01-17
2022-01-24,34.68186950683594,36.900001525878906,40.70000076293945,35.0,40.20000076293945,1074321,2022-01-24
2022-01-31,40.03922653198242,42.599998474121094,44.54999923706055,36.400001525878906,37.20000076293945,5998518,2022-01-31
2022-02-07,35.76273727416992,38.04999923706055,43.0,37.5,42.70000076293945,1581969,2022-02-07
2022-02-14,33.46001052856445,35.599998474121094,38.849998474121094,34.900001525878906,37.0,1281635,2022-02-14
2022-02-21,30.92231559753418,32.900001525878906,36.900001525878906,31.0,35.04999923706055,1363154,2022-02-21
2022-02-28,31.768213272094727,33.79999923706055,34.95000076293945,32.04999923706055,32.599998474121094,710694,2022-02-28
2022-03-07,33.13105010986328,35.25,35.900001525878906,32.400001525878906,33.0,635505,2022-03-07
2022-03-14,32.332149505615234,34.400001525878906,35.400001525878906,34.099998474121094,35.349998474121094,297934,2022-03-14
2022-03-21,31.15728759765625,33.150001525878906,35.54999923706055,33.0,34.70000076293945,469782,2022-03-21
2022-03-28,31.11029052734375,33.099998474121094,33.45000076293945,31.0,33.099998474121094,700275,2022-03-28
2022-04-04,35.339786529541016,37.599998474121094,38.400001525878906,33.349998474121094,33.45000076293945,1902114,2022-04-04
2022-04-11,33.929954528808594,36.099998474121094,38.20000076293945,35.70000076293945,37.70000076293945,644045,2022-04-11
2022-04-18,33.13105010986328,35.25,36.5,34.599998474121094,35.900001525878906,847360,2022-04-18
2022-04-25,31.063297271728516,33.04999923706055,35.25,31.850000381469727,35.20000076293945,451993,2022-04-25
2022-05-02,29.042537689208984,30.899999618530273,34.54999923706055,30.600000381469727,32.75,386580,2022-05-02
2022-05-09,25.846920013427734,27.5,31.5,26.75,31.0,692574,2022-05-09
2022-05-16,27.491724014282227,29.25,30.450000762939453,27.049999237060547,27.5,413187,2022-05-16
2022-05-23,25.94091033935547,27.600000381469727,29.5,25.0,29.25,298106,2022-05-23
2022-05-30,27.679702758789062,29.450000762939453,30.399999618530273,27.5,27.5,414300,2022-05-30
2022-06-06,26.175880432128906,27.850000381469727,30.5,27.350000381469727,30.200000762939453,388311,2022-06-06
2022-06-13,22.79228401184082,24.25,27.700000762939453,23.200000762939453,27.450000762939453,305677,2022-06-13
2022-06-20,23.16823959350586,24.649999618530273,26.399999618530273,22.5,24.25,312664,2022-06-20
2022-06-27,23.309223175048828,24.799999237060547,25.899999618530273,24.149999618530273,25.0,152978,2022-06-27
2022-07-04,22.886272430419922,24.350000381469727,25.399999618530273,23.700000762939453,25.399999618530273,249164,2022-07-04
2022-07-11,24.766048431396484,26.350000381469727,27.399999618530273,24.049999237060547,24.75,522420,2022-07-11
2022-07-18,25.376976013183594,27.0,28.149999618530273,25.600000381469727,26.100000381469727,290851,2022-07-18
2022-07-25,25.376976013183594,27.0,28.200000762939453,26.350000381469727,27.149999618530273,252234,2022-07-25
2022-08-01,25.705936431884766,27.350000381469727,28.25,27.0,27.649999618530273,251046,2022-08-01
2022-08-08,29.089534759521484,30.950000762939453,36.0,27.200000762939453,27.850000381469727,4494267,2022-08-08
2022-08-15,32.52012252807617,34.599998474121094,36.0,30.950000762939453,30.950000762939453,4462157,2022-08-15
2022-08-22,33.835968017578125,36.0,40.150001525878906,32.70000076293945,35.150001525878906,8058265,2022-08-22
2022-08-29,33.929954528808594,36.099998474121094,37.5,34.099998474121094,35.0,1929228,2022-08-29
2022-09-05,31.815208435058594,33.849998474121094,38.5,33.20000076293945,36.400001525878906,4790945,2022-09-05
2022-09-12,32.238155364990234,34.29999923706055,35.75,33.900001525878906,34.150001525878906,942388,2022-09-12
2022-09-19,30.076416015625,32.0,34.099998474121094,31.850000381469727,33.79999923706055,782923,2022-09-19
2022-09-26,29.43062973022461,30.399999618530273,32.25,29.100000381469727,31.950000762939453,639682,2022-09-26
2022-10-03,30.59236717224121,31.600000381469727,32.599998474121094,29.5,30.700000762939453,729994,2022-10-03
2022-10-10,28.46251678466797,29.399999618530273,31.700000762939453,29.200000762939453,31.600000381469727,437666,2022-10-10
2022-10-17,28.31730079650879,29.25,30.200000762939453,28.450000762939453,29.75,461297,2022-10-17
2022-10-24,27.784839630126953,28.700000762939453,30.200000762939453,28.149999618530273,29.25,396953,2022-10-24
2022-10-31,27.591217041015625,28.5,29.850000381469727,28.100000381469727,29.0,537468,2022-10-31
2022-11-07,28.02686882019043,28.950000762939453,30.5,28.299999237060547,29.0,596432,2022-11-07
2022-11-14,26.816726684570312,27.700000762939453,28.799999237060547,25.600000381469727,28.299999237060547,688952,2022-11-14
2022-11-21,28.17208480834961,29.100000381469727,29.399999618530273,26.100000381469727,27.75,617061,2022-11-21
2022-11-28,27.784839630126953,28.700000762939453,29.899999618530273,28.450000762939453,29.600000381469727,472397,2022-11-28
2022-12-05,27.20397186279297,28.100000381469727,29.200000762939453,27.649999618530273,29.200000762939453,792876,2022-12-05
2022-12-12,27.05875587463379,27.950000762939453,29.600000381469727,27.75,28.100000381469727,537698,2022-12-12
2022-12-19,23.186304092407227,23.950000762939453,29.850000381469727,23.75,28.299999237060547,1005411,2022-12-19
2022-12-26,25.751802444458008,26.600000381469727,27.200000762939453,24.049999237060547,24.049999237060547,604556,2022-12-26
2023-01-02,25.945425033569336,26.799999237060547,27.850000381469727,26.549999237060547,27.0,520229,2023-01-02
2023-01-09,27.34918785095215,28.25,30.299999237060547,26.850000381469727,27.399999618530273,1651949,2023-01-09
2023-01-16,26.961942672729492,27.850000381469727,28.899999618530273,27.299999237060547,28.850000381469727,441421,2023-01-16
2023-01-23,24.73528289794922,25.549999237060547,28.25,25.0,27.850000381469727,436979,2023-01-23
2023-01-30,24.2512264251709,25.049999237060547,26.450000762939453,24.75,25.549999237060547,377376,2023-01-30
2023-02-06,24.10601043701172,24.899999618530273,26.0,24.700000762939453,25.0,321304,2023-02-06
2023-02-13,21.250078201293945,21.950000762939453,25.5,21.0,25.0,1039445,2023-02-13
2023-02-20,19.652690887451172,20.299999237060547,22.299999237060547,19.100000381469727,22.299999237060547,753439,2023-02-20
2023-02-27,20.281965255737305,20.950000762939453,21.549999237060547,19.350000381469727,20.649999618530273,387161,2023-02-27
2023-03-06,18.39414405822754,19.0,21.399999618530273,18.799999237060547,21.399999618530273,933236,2023-03-06
2023-03-13,17.522844314575195,18.100000381469727,19.399999618530273,17.149999618530273,18.950000762939453,1102317,2023-03-13
2023-03-20,16.215890884399414,16.75,18.899999618530273,16.399999618530273,18.100000381469727,921793,2023-03-20
2023-03-27,16.1674861907959,16.700000762939453,17.5,15.149999618530273,17.100000381469727,1170352,2023-03-27
2023-04-03,18.68457794189453,19.299999237060547,19.899999618530273,17.0,17.149999618530273,761918,2023-04-03
2023-04-10,18.636173248291016,19.25,19.75,18.549999237060547,19.299999237060547,222075,2023-04-10
2023-04-17,19.846315383911133,20.5,21.450000762939453,18.549999237060547,19.350000381469727,646243,2023-04-17
2023-04-24,21.104860305786133,21.799999237060547,23.200000762939453,19.600000381469727,20.649999618530273,1560271,2023-04-24
2023-05-01,20.766021728515625,21.450000762939453,22.75,21.299999237060547,21.799999237060547,531174,2023-05-01
2023-05-08,20.427181243896484,21.100000381469727,21.899999618530273,20.700000762939453,21.5,339018,2023-05-08
2023-05-15,19.410661697387695,20.049999237060547,21.399999618530273,19.950000762939453,21.399999618530273,355144,2023-05-15
2023-05-22,21.879350662231445,22.600000381469727,23.299999237060547,19.899999618530273,20.200000762939453,1168536,2023-05-22
2023-05-29,22.363407135009766,23.100000381469727,24.0,21.75,23.0,1169523,2023-05-29
2023-06-05,22.750652313232422,23.5,24.100000381469727,22.600000381469727,23.350000381469727,768318,2023-06-05
2023-06-12,24.10601043701172,24.899999618530273,25.799999237060547,22.600000381469727,23.5,1359798,2023-06-12
2023-06-19,23.767169952392578,24.549999237060547,25.649999618530273,24.200000762939453,25.049999237060547,854273,2023-06-19
2023-06-26,24.202821731567383,25.0,25.899999618530273,24.25,24.549999237060547,641043,2023-06-26
2023-07-03,22.992679595947266,23.75,25.700000762939453,23.299999237060547,24.399999618530273,584465,2023-07-03
2023-07-10,22.653841018676758,23.399999618530273,24.100000381469727,22.549999237060547,24.100000381469727,435529,2023-07-10
2023-07-17,21.395294189453125,22.100000381469727,23.649999618530273,21.450000762939453,23.399999618530273,577972,2023-07-17
2023-07-24,22.024566650390625,22.75,23.149999618530273,21.799999237060547,22.350000381469727,315019,2023-07-24
2023-07-31,23.5251407623291,24.299999237060547,26.149999618530273,22.5,23.0,699619,2023-07-31
2023-08-07,23.6219539642334,24.399999618530273,25.149999618530273,23.799999237060547,24.450000762939453,594611,2023-08-07
2023-08-14,22.944276809692383,23.700000762939453,24.5,23.5,24.5,208321,2023-08-14
2023-08-21,23.718765258789062,24.5,25.5,23.399999618530273,23.700000762939453,405517,2023-08-21
2023-08-28,24.29963493347168,25.100000381469727,25.5,24.25,24.899999618530273,587620,2023-08-28
2023-09-04,25.99382972717285,26.850000381469727,28.5,24.700000762939453,25.450000762939453,981336,2023-09-04
2023-09-11,24.832094192504883,25.649999618530273,27.350000381469727,25.0,27.200000762939453,532705,2023-09-11
2023-09-18,24.145668029785156,24.450000762939453,25.950000762939453,24.0,25.950000762939453,318269,2023-09-18
2023-09-25,24.83695411682129,25.149999618530273,25.25,23.25,25.0,884329,2023-09-25
2023-10-02,26.26890754699707,26.600000381469727,26.600000381469727,24.75,25.149999618530273,665637,2023-10-02
2023-10-09,32.04609298706055,32.45000076293945,34.29999923706055,26.950000762939453,27.149999618530273,9605003,2023-10-09
2023-10-16,32.7867546081543,33.20000076293945,34.599998474121094,31.600000381469727,32.79999923706055,5340274,2023-10-16
2023-10-23,28.787166595458984,29.149999618530273,33.599998474121094,27.0,33.349998474121094,1742239,2023-10-23
2023-10-30,30.861026763916016,31.25,32.75,29.100000381469727,29.5,1359783,2023-10-30
2023-11-06,31.1079158782959,31.5,34.70000076293945,30.950000762939453,33.0,2961914,2023-11-06
2023-11-13,32.73738098144531,33.150001525878906,35.95000076293945,33.0,33.70000076293945,1812649,2023-11-13
2023-11-20,32.0954704284668,32.5,33.900001525878906,31.899999618530273,33.150001525878906,1056121,2023-11-20
2023-11-27,31.4041805267334,31.799999237060547,32.849998474121094,30.950000762939453,32.5,744586,2023-11-27
2023-12-04,30.416627883911133,30.799999237060547,32.25,30.600000381469727,32.04999923706055,1000135,2023-12-04
2023-12-11,30.416627883911133,30.799999237060547,31.399999618530273,29.25,30.799999237060547,1119366,2023-12-11
2023-12-18,30.614139556884766,31.0,33.20000076293945,30.100000381469727,30.799999237060547,1505563,2023-12-18
2023-12-25,33.03364562988281,33.45000076293945,35.099998474121094,31.0,31.0,2942009,2023-12-25
2024-01-01,37.872650146484375,38.349998474121094,42.900001525878906,33.70000076293945,33.70000076293945,14839236,2024-01-01
2024-01-08,37.823272705078125,38.29999923706055,41.5,37.95000076293945,38.5,2998056,2024-01-08
2024-01-15,37.033233642578125,37.5,39.25,35.20000076293945,38.599998474121094,1968705,2024-01-15
2024-01-22,38.61331558227539,39.099998474121094,39.5,34.79999923706055,37.5,1315055,2024-01-22
2024-01-29,44.93365478515625,45.5,49.29999923706055,36.5,39.5,14119275,2024-01-29
2024-02-05,40.53904342651367,41.04999923706055,47.25,39.45000076293945,46.150001525878906,5462493,2024-02-05
2024-02-12,40.63780212402344,41.150001525878906,44.70000076293945,37.95000076293945,41.79999923706055,6211483,2024-02-12
2024-02-19,41.1315803527832,41.650001525878906,44.79999923706055,40.849998474121094,41.25,5621155,2024-02-19
2024-02-26,38.662696838378906,39.150001525878906,42.75,36.70000076293945,41.900001525878906,2255400,2024-02-26
2024-03-04,38.07016372680664,38.54999923706055,41.650001525878906,35.5,39.900001525878906,1803921,2024-03-04
2024-03-11,32.73738098144531,33.150001525878906,39.0,30.0,38.45000076293945,2214542,2024-03-11
2024-03-18,34.959373474121094,35.400001525878906,36.20000076293945,32.349998474121094,33.349998474121094,1319695,2024-03-18
2024-03-25,35.848167419433594,36.29999923706055,39.79999923706055,35.0,35.400001525878906,2472700,2024-03-25
2024-04-01,40.98344421386719,41.5,42.25,36.5,36.5,2790077,2024-04-01
2024-04-08,40.93406677246094,41.45000076293945,48.150001525878906,40.5,42.45000076293945,17644105,2024-04-08
2024-04-15,42.90917205810547,43.45000076293945,45.70000076293945,36.75,40.54999923706055,22136782,2024-04-15
2024-04-22,41.03282165527344,41.54999923706055,44.75,41.29999923706055,44.0,5338162,2024-04-22
2024-04-29,38.810829162597656,39.29999923706055,43.349998474121094,38.650001525878906,42.0,2080844,2024-04-29
2024-05-06,36.88509750366211,37.349998474121094,40.20000076293945,35.900001525878906,39.79999923706055,1916508,2024-05-06
2024-05-13,38.31705093383789,38.79999923706055,40.70000076293945,35.849998474121094,37.79999923706055,1892548,2024-05-13
2024-05-20,36.63821029663086,37.099998474121094,39.099998474121094,36.75,38.5,1014736,2024-05-20
2024-05-27,35.206260681152344,35.650001525878906,37.650001525878906,35.5,37.150001525878906,1040993,2024-05-27
2024-06-03,35.551902770996094,36.0,37.0,30.0,36.20000076293945,1295903,2024-06-03
2024-06-10,37.94178009033203,38.41999816894531,40.15999984741211,36.560001373291016,37.0,2527552,2024-06-10
2024-06-17,40.104522705078125,40.61000061035156,43.54999923706055,38.04999923706055,38.41999816894531,7896649,2024-06-17
2024-06-24,37.53688430786133,38.0099983215332,41.34000015258789,37.369998931884766,40.61000061035156,1907517,2024-06-24
2024-07-01,38.87995529174805,39.369998931884766,40.0,37.849998474121094,38.400001525878906,1899346,2024-07-01
2024-07-08,38.57381820678711,39.060001373291016,40.77000045776367,37.810001373291016,39.90999984741211,2117813,2024-07-08
2024-07-15,36.77647018432617,37.2400016784668,40.75,37.11000061035156,39.060001373291016,2101703,2024-07-15
2024-07-22,43.41282272338867,43.959999084472656,46.18000030517578,36.61000061035156,37.400001525878906,16501058,2024-07-22
2024-07-29,39.551490783691406,40.04999923706055,44.83000183105469,39.7599983215332,44.4900016784668,5000607,2024-07-29
2024-08-05,38.26767349243164,38.75,40.70000076293945,36.29999923706055,39.2599983215332,3284492,2024-08-05
2024-08-12,37.181365966796875,37.650001525878906,39.66999816894531,37.20000076293945,38.099998474121094,1286920,2024-08-12
2024-08-19,39.37373352050781,39.869998931884766,41.810001373291016,37.720001220703125,38.20000076293945,4595515,2024-08-19
2024-08-26,37.56651306152344,38.040000915527344,40.65999984741211,37.59000015258789,40.38999938964844,2370967,2024-08-26
2024-09-02,36.381446838378906,36.84000015258789,39.29999923706055,36.650001525878906,38.0099983215332,2727246,2024-09-02
2024-09-09,36.46044921875,36.91999816894531,37.61000061035156,35.83000183105469,36.849998474121094,2189359,2024-09-09
2024-09-16,36.76659393310547,37.22999954223633,40.900001525878906,36.959999084472656,37.29999923706055,4495946,2024-09-16
2024-09-23,37.65999984741211,37.65999984741211,39.720001220703125,36.86000061035156,37.45000076293945,2748287,2024-09-23
2024-09-30,37.400001525878906,37.400001525878906,40.900001525878906,36.5099983215332,37.630001068115234,4003039,2024-09-30
2024-10-07,37.86000061035156,37.86000061035156,38.79999923706055,34.900001525878906,37.95000076293945,1762575,2024-10-07
2024-10-14,37.060001373291016,37.060001373291016,39.2400016784668,36.52000045776367,37.86000061035156,1886012,2024-10-14
2024-10-21,32.540000915527344,32.540000915527344,37.59000015258789,32.150001525878906,37.06999969482422,1127424,2024-10-21
2024-10-28,35.81999969482422,35.81999969482422,36.650001525878906,32.099998474121094,32.849998474121094,950945,2024-10-28
2024-11-04,33.540000915527344,33.540000915527344,35.97999954223633,33.029998779296875,35.84000015258789,1299720,2024-11-04
2024-11-11,30.860000610351562,30.860000610351562,33.93000030517578,30.56999969482422,33.93000030517578,1420552,2024-11-11
2024-11-18,27.709999084472656,27.709999084472656,32.27000045776367,26.670000076293945,31.850000381469727,4380508,2024-11-18
2024-11-25,32.18000030517578,32.18000030517578,33.0,28.350000381469727,28.350000381469727,2363233,2024-11-25
2024-12-02,40.0099983215332,40.0099983215332,43.0,31.0,32.650001525878906,9853018,2024-12-02
2024-12-09,39.689998626708984,39.689998626708984,41.0,38.540000915527344,40.0,2723750,2024-12-09
2024-12-16,38.43000030517578,38.43000030517578,40.2599983215332,37.709999084472656,39.31999969482422,2442925,2024-12-16
2024-12-23,39.0,39.0,40.5,38.029998779296875,38.72999954223633,2102157,2024-12-23
2024-12-30,40.029998779296875,40.029998779296875,40.29999923706055,38.470001220703125,39.09000015258789,2846421,2024-12-30
2025-01-06,40.04999923706055,40.04999923706055,42.25,38.5,40.20000076293945,5239827,2025-01-06
2025-01-13,39.869998931884766,39.869998931884766,40.439998626708984,38.220001220703125,39.45000076293945,2936626,2025-01-13
2025-01-20,39.279998779296875,39.279998779296875,41.790000915527344,38.7400016784668,39.599998474121094,3188492,2025-01-20
2025-01-27,39.560001373291016,39.560001373291016,40.0,37.5099983215332,39.0099983215332,2147373,2025-01-27
2025-02-03,40.04999923706055,40.04999923706055,42.40999984741211,38.4900016784668,38.900001525878906,1939071,2025-02-03
2025-02-10,40.029998779296875,40.029998779296875,40.58000183105469,36.25,40.060001373291016,3133417,2025-02-10
2025-02-17,40.2599983215332,40.2599983215332,41.5,39.20000076293945,39.5,1727644,2025-02-17
2025-02-24,38.959999084472656,38.959999084472656,42.5,38.5,40.04999923706055,1086986,2025-02-24
2025-03-03,40.040000915527344,40.040000915527344,40.45000076293945,38.0,38.900001525878906,1234452,2025-03-03
2025-03-10,39.790000915527344,39.790000915527344,40.31999969482422,39.06999969482422,39.5,701208,2025-03-10
2025-03-17,39.47999954223633,39.47999954223633,42.349998474121094,38.79999923706055,39.61000061035156,7009334,2025-03-17
2025-03-24,39.939998626708984,39.939998626708984,41.70000076293945,37.970001220703125,39.70000076293945,3410659,2025-03-24
2025-03-31,39.630001068115234,39.630001068115234,40.61000061035156,38.959999084472656,39.939998626708984,867926,2025-03-31
2025-04-07,40.0,40.0,40.650001525878906,35.65999984741211,35.65999984741211,903057,2025-04-07
2025-04-14,40.040000915527344,40.040000915527344,41.65999984741211,39.7599983215332,40.4900016784668,717561,2025-04-14
2025-04-21,40.16999816894531,40.16999816894531,41.0,39.2400016784668,40.0099983215332,996664,2025-04-21
2025-04-28,40.0,40.0,40.5,39.599998474121094,40.16999816894531,472082,2025-04-28
2025-05-05,40.0099983215332,40.0099983215332,41.0,39.27000045776367,39.72999954223633,981241,2025-05-05
2025-05-12,40.02000045776367,40.02000045776367,40.79999923706055,39.70000076293945,40.79999923706055,500488,2025-05-12
2025-05-19,42.43000030517578,42.43000030517578,45.20000076293945,39.70000076293945,40.02000045776367,2101970,2025-05-19
2025-05-26,41.560001373291016,41.560001373291016,44.29999923706055,40.0,42.75,1520346,2025-05-26
2025-06-02,47.06999969482422,47.06999969482422,52.349998474121094,40.20000076293945,41.7599983215332,8527803,2025-06-02
2025-06-09,45.31999969482422,45.31999969482422,48.25,44.220001220703125,47.09000015258789,2823778,2025-06-09
2025-06-16,45.04999923706055,45.04999923706055,46.70000076293945,42.06999969482422,45.31999969482422,1663740,2025-06-16
