Date,Adj Close_TCIFINANCE.NS,Close_TCIFINANCE.NS,High_TCIFINANCE.NS,Low_TCIFINANCE.NS,Open_TCIFINANCE.NS,Volume_TCIFINANCE.NS,Date
2021-01-25,4.300000190734863,4.300000190734863,4.800000190734863,4.300000190734863,4.599999904632568,10393,2021-01-25
2021-02-01,5.400000095367432,5.400000095367432,5.400000095367432,4.150000095367432,4.300000190734863,62418,2021-02-01
2021-02-08,6.199999809265137,6.199999809265137,7.050000190734863,5.5,5.900000095367432,236632,2021-02-08
2021-02-15,5.949999809265137,5.949999809265137,6.300000190734863,5.599999904632568,6.199999809265137,60177,2021-02-15
2021-02-22,5.650000095367432,5.650000095367432,6.099999904632568,5.449999809265137,5.699999809265137,48133,2021-02-22
2021-03-01,6.099999904632568,6.099999904632568,6.150000095367432,5.550000190734863,5.849999904632568,104312,2021-03-01
2021-03-08,5.949999809265137,5.949999809265137,6.449999809265137,5.800000190734863,6.400000095367432,71160,2021-03-08
2021-03-15,5.5,5.5,6.199999809265137,5.300000190734863,5.949999809265137,55586,2021-03-15
2021-03-22,5.0,5.0,5.550000190734863,5.0,5.5,57005,2021-03-22
2021-03-29,4.849999904632568,4.849999904632568,5.099999904632568,4.550000190734863,5.0,61270,2021-03-29
2021-04-05,6.699999809265137,6.699999809265137,6.699999809265137,5.050000190734863,5.050000190734863,81814,2021-04-05
2021-04-12,6.0,6.0,6.349999904632568,5.449999809265137,6.050000190734863,28454,2021-04-12
2021-04-19,5.400000095367432,5.400000095367432,5.800000190734863,5.0,5.400000095367432,10265,2021-04-19
2021-04-26,4.699999809265137,4.699999809265137,5.449999809265137,4.699999809265137,5.300000190734863,18557,2021-04-26
2021-05-03,4.900000095367432,4.900000095367432,4.900000095367432,4.550000190734863,4.699999809265137,32047,2021-05-03
2021-05-10,5.199999809265137,5.199999809265137,5.25,4.849999904632568,5.050000190734863,7150,2021-05-10
2021-05-17,5.800000190734863,5.800000190734863,6.0,5.199999809265137,5.199999809265137,23798,2021-05-17
2021-05-24,5.699999809265137,5.699999809265137,6.050000190734863,5.699999809265137,6.0,14200,2021-05-24
2021-05-31,5.900000095367432,5.900000095367432,6.050000190734863,5.699999809265137,5.699999809265137,30570,2021-05-31
2021-06-07,6.949999809265137,6.949999809265137,7.300000190734863,6.099999904632568,6.449999809265137,74562,2021-06-07
2021-06-14,6.300000190734863,6.300000190734863,7.099999904632568,6.199999809265137,6.599999904632568,46736,2021-06-14
2021-06-21,6.349999904632568,6.349999904632568,6.5,6.199999809265137,6.300000190734863,20506,2021-06-21
2021-06-28,6.0,6.0,6.800000190734863,5.800000190734863,6.449999809265137,9341,2021-06-28
2021-07-05,5.949999809265137,5.949999809265137,6.050000190734863,5.5,6.050000190734863,37005,2021-07-05
2021-07-12,5.5,5.5,6.099999904632568,5.5,6.050000190734863,23956,2021-07-12
2021-07-19,5.949999809265137,5.949999809265137,6.099999904632568,5.550000190734863,5.699999809265137,22535,2021-07-19
2021-07-26,6.0,6.0,6.0,5.5,5.599999904632568,12963,2021-07-26
2021-08-02,5.349999904632568,5.349999904632568,6.0,5.349999904632568,5.900000095367432,11451,2021-08-02
2021-08-09,5.099999904632568,5.099999904632568,5.75,4.800000190734863,5.5,13432,2021-08-09
2021-08-16,4.849999904632568,4.849999904632568,5.699999809265137,4.849999904632568,5.699999809265137,6451,2021-08-16
2021-08-23,4.949999809265137,4.949999809265137,5.199999809265137,4.599999904632568,4.650000095367432,3615,2021-08-23
2021-08-30,4.699999809265137,4.699999809265137,5.75,4.449999809265137,5.400000095367432,6787,2021-08-30
2021-09-06,6.099999904632568,6.099999904632568,6.449999809265137,5.5,5.5,30138,2021-09-06
2021-09-13,5.699999809265137,5.699999809265137,6.150000095367432,5.550000190734863,6.150000095367432,17494,2021-09-13
2021-09-20,5.300000190734863,5.300000190734863,5.699999809265137,5.099999904632568,5.349999904632568,8910,2021-09-20
2021-09-27,5.550000190734863,5.550000190734863,6.199999809265137,5.25,5.400000095367432,29856,2021-09-27
2021-10-04,5.449999809265137,5.449999809265137,5.550000190734863,5.300000190734863,5.550000190734863,34544,2021-10-04
2021-10-11,5.300000190734863,5.300000190734863,5.550000190734863,5.300000190734863,5.449999809265137,9328,2021-10-11
2021-10-18,5.25,5.25,5.5,5.0,5.300000190734863,16649,2021-10-18
2021-10-25,5.300000190734863,5.300000190734863,5.5,4.550000190734863,4.849999904632568,22986,2021-10-25
2021-11-01,5.300000190734863,5.300000190734863,5.349999904632568,5.199999809265137,5.199999809265137,7946,2021-11-01
2021-11-08,5.5,5.5,5.5,5.050000190734863,5.199999809265137,16669,2021-11-08
2021-11-15,5.25,5.25,5.650000095367432,5.25,5.400000095367432,4507,2021-11-15
2021-11-22,5.349999904632568,5.349999904632568,5.650000095367432,5.050000190734863,5.050000190734863,32826,2021-11-22
2021-11-29,5.300000190734863,5.300000190734863,5.550000190734863,5.300000190734863,5.349999904632568,3659,2021-11-29
2021-12-06,6.25,6.25,6.300000190734863,5.300000190734863,5.300000190734863,25670,2021-12-06
2021-12-13,6.25,6.25,6.300000190734863,6.0,6.150000095367432,29798,2021-12-13
2021-12-20,6.5,6.5,6.75,5.849999904632568,5.849999904632568,44970,2021-12-20
2021-12-27,6.5,6.5,7.0,6.150000095367432,7.0,58355,2021-12-27
2022-01-03,6.900000095367432,6.900000095367432,7.0,6.300000190734863,6.550000190734863,55331,2022-01-03
2022-01-10,8.600000381469727,8.600000381469727,8.600000381469727,6.650000095367432,6.900000095367432,131633,2022-01-10
2022-01-17,10.600000381469727,10.600000381469727,10.600000381469727,9.0,9.0,171350,2022-01-17
2022-01-24,9.0,9.0,11.100000381469727,8.699999809265137,11.100000381469727,109579,2022-01-24
2022-01-31,7.949999809265137,7.949999809265137,9.399999618530273,7.449999809265137,8.550000190734863,137097,2022-01-31
2022-02-07,6.599999904632568,6.599999904632568,8.199999809265137,6.5,8.050000190734863,89720,2022-02-07
2022-02-14,7.300000190734863,7.300000190734863,7.449999809265137,6.349999904632568,6.849999904632568,66965,2022-02-14
2022-02-21,6.449999809265137,6.449999809265137,7.550000190734863,6.0,7.550000190734863,36496,2022-02-21
2022-02-28,6.25,6.25,6.849999904632568,6.050000190734863,6.599999904632568,16584,2022-02-28
2022-03-07,6.449999809265137,6.449999809265137,6.5,5.75,6.5,54833,2022-03-07
2022-03-14,6.650000095367432,6.650000095367432,6.75,6.150000095367432,6.449999809265137,28104,2022-03-14
2022-03-21,6.099999904632568,6.099999904632568,6.949999809265137,5.800000190734863,6.650000095367432,48104,2022-03-21
2022-03-28,5.800000190734863,5.800000190734863,6.650000095367432,5.599999904632568,6.400000095367432,124629,2022-03-28
2022-04-04,7.900000095367432,7.900000095367432,7.900000095367432,5.650000095367432,6.050000190734863,143856,2022-04-04
2022-04-11,8.300000190734863,8.300000190734863,8.75,8.0,8.649999618530273,47828,2022-04-11
2022-04-18,7.199999809265137,7.199999809265137,8.100000381469727,6.849999904632568,7.900000095367432,12364,2022-04-18
2022-04-25,6.550000190734863,6.550000190734863,6.849999904632568,6.25,6.849999904632568,8399,2022-04-25
2022-05-02,6.050000190734863,6.050000190734863,6.699999809265137,6.050000190734863,6.699999809265137,13377,2022-05-02
2022-05-09,5.25,5.25,6.050000190734863,5.150000095367432,6.0,20918,2022-05-09
2022-05-16,5.400000095367432,5.400000095367432,5.650000095367432,5.25,5.400000095367432,8813,2022-05-16
2022-05-23,5.550000190734863,5.550000190734863,5.550000190734863,4.949999809265137,5.199999809265137,15330,2022-05-23
2022-05-30,5.199999809265137,5.199999809265137,5.550000190734863,5.150000095367432,5.550000190734863,2317,2022-05-30
2022-06-06,5.199999809265137,5.199999809265137,5.400000095367432,5.199999809265137,5.300000190734863,2011,2022-06-06
2022-06-13,4.599999904632568,4.599999904632568,5.199999809265137,4.599999904632568,4.949999809265137,6197,2022-06-13
2022-06-20,4.800000190734863,4.800000190734863,4.800000190734863,4.449999809265137,4.650000095367432,4304,2022-06-20
2022-06-27,4.900000095367432,4.900000095367432,5.0,4.800000190734863,4.800000190734863,3294,2022-06-27
2022-07-04,5.0,5.0,5.099999904632568,4.75,4.900000095367432,2497,2022-07-04
2022-07-11,5.0,5.0,5.0,5.0,5.0,40,2022-07-11
2022-07-18,5.150000095367432,5.150000095367432,5.25,4.75,5.25,11798,2022-07-18
2022-07-25,4.900000095367432,4.900000095367432,5.150000095367432,4.900000095367432,5.150000095367432,6678,2022-07-25
2022-08-01,4.900000095367432,4.900000095367432,5.050000190734863,4.699999809265137,4.699999809265137,12978,2022-08-01
2022-08-08,4.699999809265137,4.699999809265137,4.900000095367432,4.699999809265137,4.900000095367432,6433,2022-08-08
2022-08-15,4.800000190734863,4.800000190734863,4.900000095367432,4.5,4.699999809265137,18322,2022-08-15
2022-08-22,4.599999904632568,4.599999904632568,4.900000095367432,4.599999904632568,4.900000095367432,4232,2022-08-22
2022-08-29,4.400000095367432,4.400000095367432,4.699999809265137,4.400000095367432,4.400000095367432,11389,2022-08-29
2022-09-05,4.550000190734863,4.550000190734863,4.599999904632568,4.199999809265137,4.300000190734863,15732,2022-09-05
2022-09-12,4.349999904632568,4.349999904632568,4.75,4.349999904632568,4.550000190734863,39914,2022-09-12
2022-09-19,4.550000190734863,4.550000190734863,4.550000190734863,4.150000095367432,4.300000190734863,9535,2022-09-19
2022-09-26,4.349999904632568,4.349999904632568,4.550000190734863,4.349999904632568,4.550000190734863,2160,2022-09-26
2022-10-03,4.150000095367432,4.150000095367432,4.349999904632568,4.150000095367432,4.349999904632568,1079,2022-10-03
2022-10-10,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,190,2022-10-10
2022-10-17,4.400000095367432,4.400000095367432,4.550000190734863,4.199999809265137,4.349999904632568,9615,2022-10-17
2022-10-24,4.199999809265137,4.199999809265137,4.400000095367432,4.199999809265137,4.400000095367432,255,2022-10-24
2022-10-31,4.300000190734863,4.300000190734863,4.400000095367432,4.0,4.199999809265137,7888,2022-10-31
2022-11-07,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,1659,2022-11-07
2022-11-14,4.25,4.25,4.300000190734863,4.099999904632568,4.300000190734863,7732,2022-11-14
2022-11-21,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,147,2022-11-21
2022-11-28,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,4556,2022-11-28
2022-12-05,4.050000190734863,4.050000190734863,4.099999904632568,3.799999952316284,3.950000047683716,31018,2022-12-05
2022-12-12,4.150000095367432,4.150000095367432,4.199999809265137,3.8499999046325684,4.199999809265137,4327,2022-12-12
2022-12-19,4.0,4.0,4.300000190734863,3.950000047683716,3.950000047683716,15803,2022-12-19
2022-12-26,4.0,4.0,4.0,3.799999952316284,4.0,10242,2022-12-26
2023-01-02,3.799999952316284,3.799999952316284,4.0,3.799999952316284,4.0,6089,2023-01-02
2023-01-09,3.6500000953674316,3.6500000953674316,3.950000047683716,3.6500000953674316,3.6500000953674316,6745,2023-01-09
2023-01-16,3.5,3.5,3.799999952316284,3.5,3.5,7619,2023-01-16
2023-01-23,3.4000000953674316,3.4000000953674316,3.6500000953674316,3.3499999046325684,3.4000000953674316,5687,2023-01-23
2023-01-30,3.25,3.25,3.3499999046325684,3.25,3.3499999046325684,879,2023-01-30
2023-02-06,3.1500000953674316,3.1500000953674316,3.4000000953674316,3.0999999046325684,3.0999999046325684,9686,2023-02-06
2023-02-13,3.25,3.25,3.299999952316284,3.0,3.299999952316284,6285,2023-02-13
2023-02-20,3.25,3.25,3.25,3.1500000953674316,3.25,1919,2023-02-20
2023-02-27,3.1500000953674316,3.1500000953674316,3.4000000953674316,3.0999999046325684,3.1500000953674316,1515,2023-02-27
2023-03-06,3.299999952316284,3.299999952316284,3.299999952316284,3.049999952316284,3.049999952316284,4123,2023-03-06
2023-03-13,3.1500000953674316,3.1500000953674316,3.25,3.1500000953674316,3.25,4133,2023-03-13
2023-03-20,3.0,3.0,3.0,3.0,3.0,1728,2023-03-20
2023-03-27,2.8499999046325684,2.8499999046325684,3.1500000953674316,2.8499999046325684,3.1500000953674316,6360,2023-03-27
2023-04-03,2.75,2.75,2.950000047683716,2.700000047683716,2.8499999046325684,2196,2023-04-03
2023-04-10,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.799999952316284,2.799999952316284,3320,2023-04-10
2023-04-17,2.75,2.75,2.9000000953674316,2.700000047683716,2.8499999046325684,8637,2023-04-17
2023-04-24,2.75,2.75,2.799999952316284,2.6500000953674316,2.75,11972,2023-04-24
2023-05-01,2.75,2.75,2.799999952316284,2.6500000953674316,2.75,5720,2023-05-01
2023-05-08,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.75,2.75,5239,2023-05-08
2023-05-15,2.700000047683716,2.700000047683716,2.8499999046325684,2.700000047683716,2.8499999046325684,12666,2023-05-15
2023-05-22,2.700000047683716,2.700000047683716,2.799999952316284,2.6500000953674316,2.700000047683716,4710,2023-05-22
2023-05-29,2.75,2.75,2.799999952316284,2.700000047683716,2.799999952316284,5311,2023-05-29
2023-06-05,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.799999952316284,2.799999952316284,1907,2023-06-05
2023-06-12,2.700000047683716,2.700000047683716,2.950000047683716,2.700000047683716,2.950000047683716,5214,2023-06-12
2023-06-19,2.799999952316284,2.799999952316284,2.799999952316284,2.75,2.75,4643,2023-06-19
2023-06-26,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.799999952316284,2.799999952316284,862,2023-06-26
2023-07-03,2.9000000953674316,2.9000000953674316,3.0,2.9000000953674316,3.0,4586,2023-07-03
2023-07-10,3.0,3.0,3.0,3.0,3.0,1762,2023-07-10
2023-07-17,2.9000000953674316,2.9000000953674316,3.1500000953674316,2.8499999046325684,3.0,23371,2023-07-17
2023-07-24,3.0,3.0,3.0,2.799999952316284,2.9000000953674316,8192,2023-07-24
2023-07-31,3.0,3.0,3.0,2.8499999046325684,3.0,5532,2023-07-31
2023-08-07,3.1500000953674316,3.1500000953674316,3.1500000953674316,2.8499999046325684,3.1500000953674316,16201,2023-08-07
2023-08-14,3.049999952316284,3.049999952316284,3.299999952316284,3.0,3.1500000953674316,6209,2023-08-14
2023-08-21,3.1500000953674316,3.1500000953674316,3.1500000953674316,2.9000000953674316,2.9000000953674316,4520,2023-08-21
2023-08-28,3.25,3.25,3.299999952316284,3.0,3.1500000953674316,8086,2023-08-28
2023-09-04,3.0999999046325684,3.0999999046325684,3.25,3.0999999046325684,3.25,6727,2023-09-04
2023-09-11,3.0,3.0,3.1500000953674316,2.950000047683716,3.0999999046325684,15883,2023-09-11
2023-09-18,3.0999999046325684,3.0999999046325684,3.1500000953674316,2.9000000953674316,3.1500000953674316,27047,2023-09-18
2023-09-25,3.1500000953674316,3.1500000953674316,3.1500000953674316,2.950000047683716,2.950000047683716,9958,2023-09-25
2023-10-02,3.049999952316284,3.049999952316284,3.299999952316284,3.0,3.1500000953674316,44639,2023-10-02
2023-10-09,3.200000047683716,3.200000047683716,3.200000047683716,2.950000047683716,3.0,7591,2023-10-09
2023-10-16,3.1500000953674316,3.1500000953674316,3.3499999046325684,3.049999952316284,3.299999952316284,11664,2023-10-16
2023-10-23,3.0,3.0,3.1500000953674316,3.0,3.049999952316284,6425,2023-10-23
2023-10-30,3.1500000953674316,3.1500000953674316,3.1500000953674316,2.8499999046325684,3.0,17779,2023-10-30
2023-11-06,3.0,3.0,3.200000047683716,3.0,3.1500000953674316,5158,2023-11-06
2023-11-13,3.049999952316284,3.049999952316284,3.0999999046325684,2.8499999046325684,2.8499999046325684,19695,2023-11-13
2023-11-20,3.200000047683716,3.200000047683716,3.200000047683716,3.0999999046325684,3.1500000953674316,13938,2023-11-20
2023-11-27,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.200000047683716,3.200000047683716,4163,2023-11-27
2023-12-04,3.5,3.5,3.5,3.3499999046325684,3.3499999046325684,11183,2023-12-04
2023-12-11,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3525,2023-12-11
2023-12-18,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,9457,2023-12-18
2023-12-25,3.950000047683716,3.950000047683716,3.950000047683716,3.799999952316284,3.799999952316284,17203,2023-12-25
2024-01-01,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,13124,2024-01-01
2024-01-08,4.300000190734863,4.300000190734863,4.300000190734863,4.199999809265137,4.199999809265137,22318,2024-01-08
2024-01-15,4.5,4.5,4.5,4.5,4.5,4840,2024-01-15
2024-01-22,4.699999809265137,4.699999809265137,4.699999809265137,4.5,4.5,17855,2024-01-22
2024-01-29,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,7668,2024-01-29
2024-02-05,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,7281,2024-02-05
2024-02-12,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,18552,2024-02-12
2024-02-19,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,15031,2024-02-19
2024-02-26,5.849999904632568,5.849999904632568,5.849999904632568,5.800000190734863,5.849999904632568,39740,2024-02-26
2024-03-04,5.550000190734863,5.550000190734863,6.099999904632568,5.550000190734863,6.0,19036,2024-03-04
2024-03-11,5.75,5.75,5.800000190734863,5.300000190734863,5.5,54321,2024-03-11
2024-03-18,5.5,5.5,5.5,5.5,5.5,17539,2024-03-18
2024-03-25,5.25,5.25,5.75,5.25,5.5,24602,2024-03-25
2024-04-01,5.050000190734863,5.050000190734863,5.150000095367432,5.0,5.150000095367432,11410,2024-04-01
2024-04-08,5.300000190734863,5.300000190734863,5.300000190734863,4.800000190734863,5.050000190734863,21219,2024-04-08
2024-04-15,5.550000190734863,5.550000190734863,5.550000190734863,5.050000190734863,5.550000190734863,16328,2024-04-15
2024-04-22,5.800000190734863,5.800000190734863,5.800000190734863,5.349999904632568,5.800000190734863,35703,2024-04-22
2024-04-29,6.050000190734863,6.050000190734863,6.050000190734863,5.599999904632568,6.0,16692,2024-04-29
2024-05-06,6.349999904632568,6.349999904632568,6.349999904632568,6.050000190734863,6.099999904632568,41836,2024-05-06
2024-05-13,6.650000095367432,6.650000095367432,6.650000095367432,6.349999904632568,6.349999904632568,19465,2024-05-13
2024-05-20,6.949999809265137,6.949999809265137,6.949999809265137,6.5,6.650000095367432,23747,2024-05-20
2024-05-27,7.25,7.25,7.25,7.25,7.25,22639,2024-05-27
2024-06-03,9.100000381469727,9.100000381469727,9.100000381469727,7.599999904632568,7.599999904632568,161971,2024-06-03
2024-06-10,11.59000015258789,11.59000015258789,11.59000015258789,9.550000190734863,9.550000190734863,123882,2024-06-10
2024-06-17,14.050000190734863,14.050000190734863,14.050000190734863,11.59000015258789,11.59000015258789,82656,2024-06-17
2024-06-24,15.949999809265137,15.949999809265137,15.949999809265137,14.680000305175781,14.75,508020,2024-06-24
2024-07-01,17.579999923706055,17.579999923706055,17.579999923706055,16.260000228881836,16.260000228881836,194906,2024-07-01
2024-07-08,15.859999656677246,15.859999656677246,17.579999923706055,15.859999656677246,17.219999313354492,141221,2024-07-08
2024-07-15,14.609999656677246,14.609999656677246,15.859999656677246,14.609999656677246,15.859999656677246,14499,2024-07-15
2024-07-22,13.180000305175781,13.180000305175781,14.3100004196167,13.180000305175781,14.3100004196167,85727,2024-07-22
2024-07-29,15.1899995803833,15.1899995803833,15.1899995803833,11.90999984741211,13.770000457763672,322528,2024-07-29
2024-08-05,12.880000114440918,12.880000114440918,15.869999885559082,12.880000114440918,15.869999885559082,202512,2024-08-05
2024-08-12,12.539999961853027,12.539999961853027,12.880000114440918,12.119999885559082,12.619999885559082,57725,2024-08-12
2024-08-19,12.319999694824219,12.319999694824219,12.800000190734863,12.300000190734863,12.789999961853027,53909,2024-08-19
2024-08-26,12.350000381469727,12.350000381469727,12.630000114440918,12.0600004196167,12.5600004196167,51362,2024-08-26
2024-09-02,11.319999694824219,11.319999694824219,12.350000381469727,11.319999694824219,12.100000381469727,49098,2024-09-02
2024-09-09,11.470000267028809,11.470000267028809,11.470000267028809,11.039999961853027,11.25,61758,2024-09-09
2024-09-16,14.619999885559082,14.619999885559082,14.619999885559082,12.039999961853027,12.039999961853027,211118,2024-09-16
2024-09-23,15.149999618530273,15.149999618530273,16.110000610351562,15.149999618530273,15.350000381469727,97676,2024-09-23
2024-09-30,13.949999809265137,13.949999809265137,14.84000015258789,13.949999809265137,14.84000015258789,17703,2024-09-30
2024-10-07,12.59000015258789,12.59000015258789,13.670000076293945,12.59000015258789,13.670000076293945,35340,2024-10-07
2024-10-14,11.600000381469727,11.600000381469727,12.59000015258789,11.600000381469727,12.569999694824219,21618,2024-10-14
2024-10-21,12.050000190734863,12.050000190734863,12.300000190734863,11.359999656677246,11.600000381469727,63582,2024-10-21
2024-10-28,12.119999885559082,12.119999885559082,12.119999885559082,11.329999923706055,11.800000190734863,27295,2024-10-28
2024-11-04,15.4399995803833,15.4399995803833,15.4399995803833,12.600000381469727,12.720000267028809,181780,2024-11-04
2024-11-11,15.239999771118164,15.239999771118164,16.209999084472656,15.239999771118164,16.209999084472656,119519,2024-11-11
2024-11-18,14.039999961853027,14.039999961853027,14.930000305175781,14.039999961853027,14.930000305175781,17118,2024-11-18
2024-11-25,13.0,13.0,13.850000381469727,13.0,13.75,32107,2024-11-25
2024-12-02,13.0,13.0,13.0,12.25,12.739999771118164,84694,2024-12-02
2024-12-09,14.34000015258789,14.34000015258789,14.34000015258789,13.260000228881836,13.260000228881836,34084,2024-12-09
2024-12-16,18.280000686645508,18.280000686645508,18.280000686645508,14.289999961853027,15.050000190734863,399040,2024-12-16
2024-12-23,19.329999923706055,19.329999923706055,20.139999389648438,19.09000015258789,19.09000015258789,130674,2024-12-23
2024-12-30,17.450000762939453,17.450000762939453,18.940000534057617,17.450000762939453,18.940000534057617,23158,2024-12-30
2025-01-06,15.75,15.75,17.100000381469727,15.75,17.100000381469727,39202,2025-01-06
2025-01-13,14.350000381469727,14.350000381469727,15.430000305175781,14.350000381469727,15.430000305175781,53283,2025-01-13
2025-01-20,14.649999618530273,14.649999618530273,14.649999618530273,13.789999961853027,14.0600004196167,83790,2025-01-20
2025-01-27,15.289999961853027,15.289999961853027,15.300000190734863,14.010000228881836,14.9399995803833,137744,2025-01-27
2025-02-03,14.119999885559082,14.119999885559082,16.0,13.609999656677246,14.649999618530273,135805,2025-02-03
2025-02-10,13.670000076293945,13.670000076293945,14.789999961853027,12.5,14.1899995803833,77262,2025-02-10
2025-02-17,13.699999809265137,13.699999809265137,14.359999656677246,12.5,13.9399995803833,98821,2025-02-17
2025-02-24,12.6899995803833,12.6899995803833,14.380000114440918,12.6899995803833,14.380000114440918,25809,2025-02-24
2025-03-03,13.199999809265137,13.199999809265137,14.140000343322754,11.859999656677246,12.949999809265137,60887,2025-03-03
2025-03-10,12.800000190734863,12.800000190734863,13.789999961853027,11.8100004196167,13.460000038146973,47745,2025-03-10
2025-03-17,12.369999885559082,12.369999885559082,13.270000457763672,12.149999618530273,12.989999771118164,88053,2025-03-17
2025-03-24,11.5,11.5,13.470000267028809,11.0,12.970000267028809,108596,2025-03-24
2025-03-31,12.729999542236328,12.729999542236328,13.180000305175781,11.0600004196167,11.5,54703,2025-03-31
2025-04-07,12.1899995803833,12.1899995803833,12.729999542236328,11.520000457763672,12.729999542236328,44988,2025-04-07
2025-04-14,12.600000381469727,12.600000381469727,13.039999961853027,12.199999809265137,12.680000305175781,48932,2025-04-14
2025-04-21,12.180000305175781,12.180000305175781,12.899999618530273,11.699999809265137,12.84000015258789,144050,2025-04-21
2025-04-28,12.15999984741211,12.15999984741211,12.569999694824219,11.399999618530273,11.710000038146973,51509,2025-04-28
2025-05-05,10.970000267028809,10.970000267028809,12.399999618530273,10.619999885559082,12.0,122897,2025-05-05
2025-05-12,12.350000381469727,12.350000381469727,12.529999732971191,10.510000228881836,11.5,141669,2025-05-12
2025-05-19,12.029999732971191,12.029999732971191,12.949999809265137,11.819999694824219,12.529999732971191,60474,2025-05-19
2025-05-26,12.670000076293945,12.670000076293945,13.100000381469727,11.770000457763672,11.779999732971191,82839,2025-05-26
2025-06-02,12.270000457763672,12.270000457763672,12.920000076293945,11.899999618530273,12.920000076293945,75865,2025-06-02
2025-06-09,16.280000686645508,16.280000686645508,16.280000686645508,12.100000381469727,12.789999961853027,494658,2025-06-09
2025-06-16,16.979999542236328,16.979999542236328,18.829999923706055,16.809999465942383,16.8700008392334,282968,2025-06-16
