Date,Adj Close_ASHAPURMIN.NS,Close_ASHAPURMIN.NS,High_ASHAPURMIN.NS,Low_ASHAPURMIN.NS,Open_ASHAPURMIN.NS,Volume_ASHAPURMIN.NS,Date
2021-05-31,148.01339721679688,149.39999389648438,156.0,147.8000030517578,151.0500030517578,632059,2021-05-31
2021-06-07,149.6976318359375,151.10000610351562,161.6999969482422,146.0,150.5,829003,2021-06-07
2021-06-14,155.3447265625,156.8000030517578,166.6999969482422,148.0,153.0,685675,2021-06-14
2021-06-21,157.47476196289062,158.9499969482422,170.6999969482422,145.3000030517578,154.5,1009444,2021-06-21
2021-06-28,150.14344787597656,151.5500030517578,163.89999389648438,151.0,159.0,409953,2021-06-28
2021-07-05,146.72547912597656,148.10000610351562,156.5,147.0,151.5500030517578,427207,2021-07-05
2021-07-12,142.76260375976562,144.10000610351562,152.39999389648438,140.10000610351562,148.0,471026,2021-07-12
2021-07-19,139.24554443359375,140.5500030517578,145.0,134.9499969482422,142.0,270309,2021-07-19
2021-07-26,145.58615112304688,146.9499969482422,148.0,131.0,138.10000610351562,377576,2021-07-26
2021-08-02,136.66966247558594,137.9499969482422,149.8000030517578,134.25,147.4499969482422,320546,2021-08-02
2021-08-09,144.94216918945312,146.3000030517578,152.25,125.8499984741211,140.0,635851,2021-08-09
2021-08-16,127.802734375,129.0,148.89999389648438,127.0999984741211,148.89999389648438,174811,2021-08-16
2021-08-23,123.5921859741211,124.75,134.8000030517578,116.44999694824219,128.5500030517578,373136,2021-08-23
2021-08-30,144.050537109375,145.39999389648438,145.39999389648438,124.0,126.9000015258789,303298,2021-08-30
2021-09-06,140.48394775390625,141.8000030517578,148.0,133.14999389648438,142.0,588525,2021-09-06
2021-09-13,125.0782699584961,126.25,142.89999389648438,122.80000305175781,142.89999389648438,863375,2021-09-13
2021-09-20,118.78720092773438,119.9000015258789,128.3000030517578,116.0999984741211,126.0999984741211,509709,2021-09-20
2021-09-27,124.69474792480469,125.3499984741211,126.6500015258789,114.6500015258789,121.44999694824219,399035,2021-09-27
2021-10-04,125.88847351074219,126.55000305175781,141.75,124.25,125.0,1069017,2021-10-04
2021-10-11,123.50102233886719,124.1500015258789,129.6999969482422,121.19999694824219,129.60000610351562,237028,2021-10-11
2021-10-18,111.96166229248047,112.55000305175781,126.0,110.0,123.0,579609,2021-10-18
2021-10-25,106.39093017578125,106.94999694824219,116.0,105.0,112.55000305175781,326457,2021-10-25
2021-11-01,110.96688842773438,111.55000305175781,119.0999984741211,106.5999984741211,108.0,304690,2021-11-01
2021-11-08,116.8360366821289,117.44999694824219,121.0,106.5,111.55000305175781,577259,2021-11-08
2021-11-15,102.71027374267578,103.25,113.80000305175781,99.6500015258789,111.80000305175781,527919,2021-11-15
2021-11-22,99.17882537841797,99.69999694824219,104.69999694824219,92.94999694824219,103.5,646656,2021-11-22
2021-11-29,96.19451141357422,96.69999694824219,104.0,88.4000015258789,97.0,1096528,2021-11-29
2021-12-06,105.5951156616211,106.1500015258789,112.80000305175781,96.1500015258789,96.9000015258789,650444,2021-12-06
2021-12-13,100.42229461669922,100.94999694824219,114.69999694824219,100.0999984741211,107.55000305175781,865607,2021-12-13
2021-12-20,96.09503173828125,96.5999984741211,99.80000305175781,92.9000015258789,98.0,467697,2021-12-20
2021-12-27,98.08457946777344,98.5999984741211,104.9000015258789,93.80000305175781,98.0,776866,2021-12-27
2022-01-03,108.13178253173828,108.69999694824219,112.0,96.19999694824219,99.9000015258789,1167788,2022-01-03
2022-01-10,110.51923370361328,111.0999984741211,118.0,104.0,109.55000305175781,1785663,2022-01-10
2022-01-17,117.73133850097656,118.3499984741211,133.3000030517578,111.3499984741211,111.8499984741211,2728910,2022-01-17
2022-01-24,112.95643615722656,113.55000305175781,119.69999694824219,94.69999694824219,119.6500015258789,765300,2022-01-24
2022-01-31,118.07950592041016,118.69999694824219,124.4000015258789,105.9000015258789,116.5999984741211,1636015,2022-01-31
2022-02-07,104.40138244628906,104.94999694824219,122.8499984741211,95.0,118.44999694824219,1394588,2022-02-07
2022-02-14,107.18675231933594,107.75,111.9000015258789,101.55000305175781,103.9000015258789,756437,2022-02-14
2022-02-21,99.02961730957031,99.55000305175781,107.0,89.0,107.0,727526,2022-02-21
2022-02-28,102.71027374267578,103.25,108.0,97.6500015258789,99.0,409367,2022-02-28
2022-03-07,106.44066619873047,107.0,108.44999694824219,91.75,101.5,945254,2022-03-07
2022-03-14,100.42229461669922,100.94999694824219,109.0,100.0999984741211,106.0,479007,2022-03-14
2022-03-21,124.09788513183594,124.75,138.39999389648438,101.0999984741211,102.5,6407521,2022-03-21
2022-03-28,130.6136474609375,131.3000030517578,138.0,122.8499984741211,125.5,2309145,2022-03-28
2022-04-04,164.33642578125,165.1999969482422,175.25,139.75,142.89999389648438,10888864,2022-04-04
2022-04-11,155.63217163085938,156.4499969482422,168.6999969482422,151.35000610351562,166.60000610351562,2115304,2022-04-11
2022-04-18,143.84413146972656,144.60000610351562,164.39999389648438,141.85000610351562,156.25,2605688,2022-04-18
2022-04-25,141.2079620361328,141.9499969482422,145.64999389648438,135.0,141.0,1674426,2022-04-25
2022-05-02,126.03768920898438,126.69999694824219,141.8000030517578,123.94999694824219,138.1999969482422,789636,2022-05-02
2022-05-09,119.27323913574219,119.9000015258789,126.30000305175781,102.69999694824219,126.30000305175781,1486106,2022-05-09
2022-05-16,117.53238677978516,118.1500015258789,126.44999694824219,114.9000015258789,121.8499984741211,740697,2022-05-16
2022-05-23,111.66322326660156,112.25,119.9000015258789,99.69999694824219,118.1500015258789,771436,2022-05-23
2022-05-30,108.08204650878906,108.6500015258789,119.0,106.80000305175781,113.25,723516,2022-05-30
2022-06-06,105.39615631103516,105.94999694824219,117.0,94.0,108.6500015258789,1782212,2022-06-06
2022-06-13,95.00078582763672,95.5,104.69999694824219,92.25,103.19999694824219,550709,2022-06-13
2022-06-20,94.95104217529297,95.44999694824219,97.30000305175781,90.0,96.0,358703,2022-06-20
2022-06-27,99.82543182373047,100.3499984741211,107.0,97.5,98.0,687273,2022-06-27
2022-07-04,106.49040985107422,107.05000305175781,109.4000015258789,99.0,99.0,430848,2022-07-04
2022-07-11,107.78360748291016,108.3499984741211,116.44999694824219,106.0,106.94999694824219,799205,2022-07-11
2022-07-18,115.29414367675781,115.9000015258789,119.75,108.44999694824219,109.5999984741211,975576,2022-07-18
2022-07-25,111.16584014892578,111.75,116.30000305175781,108.0999984741211,116.25,529379,2022-07-25
2022-08-01,109.57420349121094,110.1500015258789,117.94999694824219,108.0,111.8499984741211,658189,2022-08-01
2022-08-08,110.4695053100586,111.05000305175781,115.5,110.0999984741211,110.44999694824219,560959,2022-08-08
2022-08-15,106.73910522460938,107.30000305175781,112.80000305175781,106.55000305175781,111.05000305175781,621707,2022-08-15
2022-08-22,106.39093017578125,106.94999694824219,110.5,103.30000305175781,108.75,772079,2022-08-22
2022-08-29,105.04798889160156,105.5999984741211,109.69999694824219,101.80000305175781,105.0,642435,2022-08-29
2022-09-05,96.94058990478516,97.44999694824219,129.39999389648438,96.69999694824219,106.4000015258789,9669825,2022-09-05
2022-09-12,93.1107177734375,93.5999984741211,104.19999694824219,92.75,98.69999694824219,3890176,2022-09-12
2022-09-19,90.97195434570312,91.44999694824219,98.0,90.3499984741211,94.75,1323843,2022-09-19
2022-09-26,90.0,90.0,94.0,85.69999694824219,91.44999694824219,1116341,2022-09-26
2022-10-03,92.0999984741211,92.0999984741211,94.0,89.3499984741211,91.19999694824219,406908,2022-10-03
2022-10-10,90.8499984741211,90.8499984741211,93.4000015258789,88.0999984741211,91.69999694824219,456659,2022-10-10
2022-10-17,91.05000305175781,91.05000305175781,96.3499984741211,89.3499984741211,91.5,532534,2022-10-17
2022-10-24,88.4000015258789,88.4000015258789,92.5,88.19999694824219,91.69999694824219,264860,2022-10-24
2022-10-31,87.25,87.25,90.5999984741211,86.25,89.0,450583,2022-10-31
2022-11-07,87.80000305175781,87.80000305175781,88.6500015258789,85.19999694824219,88.19999694824219,499290,2022-11-07
2022-11-14,81.75,81.75,93.5,70.80000305175781,87.19999694824219,2784419,2022-11-14
2022-11-21,87.44999694824219,87.44999694824219,89.5,79.0,82.05000305175781,889716,2022-11-21
2022-11-28,91.0999984741211,91.0999984741211,93.4000015258789,84.0999984741211,88.0,688571,2022-11-28
2022-12-05,87.9000015258789,87.9000015258789,93.19999694824219,87.44999694824219,93.0,407675,2022-12-05
2022-12-12,85.94999694824219,85.94999694824219,89.19999694824219,84.8499984741211,87.8499984741211,451306,2022-12-12
2022-12-19,74.25,74.25,87.19999694824219,72.19999694824219,86.94999694824219,831880,2022-12-19
2022-12-26,95.9000015258789,95.9000015258789,98.0,73.05000305175781,73.5,2910013,2022-12-26
2023-01-02,92.25,92.25,98.9000015258789,91.3499984741211,96.25,907704,2023-01-02
2023-01-09,94.8499984741211,94.8499984741211,96.8499984741211,91.0,93.1500015258789,582825,2023-01-09
2023-01-16,104.75,104.75,107.8499984741211,90.94999694824219,95.4000015258789,2979757,2023-01-16
2023-01-23,103.44999694824219,103.44999694824219,122.0,100.0,112.0,5915628,2023-01-23
2023-01-30,102.6500015258789,102.6500015258789,108.9000015258789,98.5,102.8499984741211,1482339,2023-01-30
2023-02-06,108.0999984741211,108.0999984741211,112.69999694824219,100.0999984741211,104.0,1688335,2023-02-06
2023-02-13,106.9000015258789,106.9000015258789,111.1500015258789,104.0,108.94999694824219,989859,2023-02-13
2023-02-20,108.4000015258789,108.4000015258789,117.75,104.0999984741211,106.0,2803427,2023-02-20
2023-02-27,108.1500015258789,108.1500015258789,110.3499984741211,103.0,108.3499984741211,902640,2023-02-27
2023-03-06,107.80000305175781,107.80000305175781,114.4000015258789,105.6500015258789,108.19999694824219,822234,2023-03-06
2023-03-13,103.80000305175781,103.80000305175781,109.1500015258789,96.6500015258789,108.4000015258789,760319,2023-03-13
2023-03-20,114.4000015258789,114.4000015258789,118.0999984741211,100.0999984741211,104.94999694824219,2821893,2023-03-20
2023-03-27,112.0999984741211,112.0999984741211,115.4000015258789,107.0,113.0,1560789,2023-03-27
2023-04-03,126.0,126.0,129.3000030517578,112.5,114.0,2851415,2023-04-03
2023-04-10,133.8000030517578,133.8000030517578,137.1999969482422,124.80000305175781,126.80000305175781,2364666,2023-04-10
2023-04-17,131.64999389648438,131.64999389648438,138.1999969482422,130.0,134.75,2173334,2023-04-17
2023-04-24,142.5500030517578,142.5500030517578,147.39999389648438,132.25,132.35000610351562,3628991,2023-04-24
2023-05-01,132.5,132.5,145.60000610351562,131.75,142.5500030517578,1089332,2023-05-01
2023-05-08,144.35000610351562,144.35000610351562,152.5500030517578,133.10000610351562,133.5,2736865,2023-05-08
2023-05-15,149.6999969482422,149.6999969482422,152.0,141.3000030517578,144.89999389648438,1597396,2023-05-15
2023-05-22,128.75,128.75,158.0,125.6500015258789,150.0,5353773,2023-05-22
2023-05-29,127.5,127.5,134.6999969482422,126.5999984741211,129.89999389648438,1449655,2023-05-29
2023-06-05,123.3499984741211,123.3499984741211,129.60000610351562,116.5,128.5,2448447,2023-06-05
2023-06-12,132.39999389648438,132.39999389648438,134.5,124.30000305175781,124.4000015258789,2573981,2023-06-12
2023-06-19,133.6999969482422,133.6999969482422,139.3000030517578,130.89999389648438,133.5,1532075,2023-06-19
2023-06-26,126.5999984741211,126.5999984741211,134.4499969482422,126.0999984741211,134.25,1181799,2023-06-26
2023-07-03,121.6500015258789,121.6500015258789,129.64999389648438,121.30000305175781,127.5999984741211,842806,2023-07-03
2023-07-10,124.0,124.0,125.75,117.4000015258789,122.1500015258789,1766881,2023-07-10
2023-07-17,154.25,154.25,155.1999969482422,125.05000305175781,125.19999694824219,5356852,2023-07-17
2023-07-24,167.4499969482422,167.4499969482422,179.8000030517578,155.25,155.3000030517578,6628068,2023-07-24
2023-07-31,191.5,191.5,196.6999969482422,165.39999389648438,170.3000030517578,5212481,2023-07-31
2023-08-07,208.6999969482422,208.6999969482422,222.14999389648438,183.25,193.4499969482422,7043556,2023-08-07
2023-08-14,228.6999969482422,228.6999969482422,244.89999389648438,206.8000030517578,209.0,5795247,2023-08-14
2023-08-21,225.5,225.5,234.89999389648438,216.14999389648438,227.25,2972467,2023-08-21
2023-08-28,228.3000030517578,228.3000030517578,237.9499969482422,217.5,224.14999389648438,2049376,2023-08-28
2023-09-04,284.8500061035156,284.8500061035156,305.0,232.10000610351562,235.0,7859359,2023-09-04
2023-09-11,325.3999938964844,325.3999938964844,330.0,257.29998779296875,283.3999938964844,4851961,2023-09-11
2023-09-18,310.6000061035156,310.6000061035156,339.0,293.0,329.5,2535801,2023-09-18
2023-09-25,290.5,290.5,317.5,285.95001220703125,317.0,824245,2023-09-25
2023-10-02,293.70001220703125,293.70001220703125,303.8999938964844,278.04998779296875,290.5,670957,2023-10-02
2023-10-09,324.70001220703125,324.70001220703125,341.54998779296875,285.0,286.54998779296875,1203869,2023-10-09
2023-10-16,317.5,317.5,344.70001220703125,317.5,326.0,875665,2023-10-16
2023-10-23,298.0,298.0,301.6499938964844,273.0,301.6499938964844,1073011,2023-10-23
2023-10-30,302.25,302.25,309.45001220703125,291.0,308.0,584716,2023-10-30
2023-11-06,310.79998779296875,310.79998779296875,330.5,298.0,303.0,1326181,2023-11-06
2023-11-13,316.8500061035156,316.8500061035156,339.6000061035156,314.70001220703125,329.3999938964844,713920,2023-11-13
2023-11-20,357.54998779296875,357.54998779296875,361.0,311.04998779296875,317.70001220703125,1026280,2023-11-20
2023-11-27,381.5,381.5,381.5,355.0,357.54998779296875,848736,2023-11-27
2023-12-04,458.5,458.5,483.20001220703125,386.0,388.0,1688912,2023-12-04
2023-12-11,447.20001220703125,447.20001220703125,459.25,419.0,448.79998779296875,904794,2023-12-11
2023-12-18,418.54998779296875,418.54998779296875,450.0,390.25,447.0,560521,2023-12-18
2023-12-25,421.0,421.0,443.3500061035156,400.0,418.54998779296875,659270,2023-12-25
2024-01-01,435.8999938964844,435.8999938964844,437.95001220703125,405.6499938964844,414.0,546010,2024-01-01
2024-01-08,419.3500061035156,419.3500061035156,435.0,410.0,432.8500061035156,642033,2024-01-08
2024-01-15,433.95001220703125,433.95001220703125,454.29998779296875,415.0,426.8999938964844,1269999,2024-01-15
2024-01-22,430.3999938964844,430.3999938964844,447.8999938964844,408.79998779296875,433.95001220703125,805163,2024-01-22
2024-01-29,420.75,420.75,440.5,414.5,432.5,531227,2024-01-29
2024-02-05,392.04998779296875,392.04998779296875,424.95001220703125,386.29998779296875,420.0,613690,2024-02-05
2024-02-12,353.70001220703125,353.70001220703125,391.0,351.0,385.0,955943,2024-02-12
2024-02-19,414.6499938964844,414.6499938964844,430.0,353.0,353.70001220703125,1697154,2024-02-19
2024-02-26,399.04998779296875,399.04998779296875,424.45001220703125,388.20001220703125,424.45001220703125,644816,2024-02-26
2024-03-04,362.3999938964844,362.3999938964844,403.0,361.6000061035156,403.0,657489,2024-03-04
2024-03-11,334.0,334.0,374.3999938964844,305.3999938964844,362.3999938964844,796195,2024-03-11
2024-03-18,348.8999938964844,348.8999938964844,348.8999938964844,302.8999938964844,334.95001220703125,906010,2024-03-18
2024-03-25,375.95001220703125,375.95001220703125,384.8999938964844,348.8999938964844,348.8999938964844,735867,2024-03-25
2024-04-01,349.1499938964844,349.1499938964844,394.25,327.3999938964844,375.95001220703125,841861,2024-04-01
2024-04-08,345.29998779296875,345.29998779296875,361.29998779296875,341.1000061035156,350.0,377680,2024-04-08
2024-04-15,331.45001220703125,331.45001220703125,345.04998779296875,325.95001220703125,345.04998779296875,328554,2024-04-15
2024-04-22,334.1499938964844,334.1499938964844,349.8999938964844,329.25,342.95001220703125,732527,2024-04-22
2024-04-29,317.6499938964844,317.6499938964844,342.95001220703125,315.0,336.95001220703125,487368,2024-04-29
2024-05-06,312.45001220703125,312.45001220703125,330.04998779296875,303.8999938964844,320.0,747873,2024-05-06
2024-05-13,346.6499938964844,346.6499938964844,355.0,313.0,318.95001220703125,1078517,2024-05-13
2024-05-20,355.1000061035156,355.1000061035156,368.95001220703125,340.8500061035156,345.25,718478,2024-05-20
2024-05-27,352.95001220703125,352.95001220703125,368.0,344.3500061035156,355.45001220703125,904788,2024-05-27
2024-06-03,354.29998779296875,354.29998779296875,387.5,316.8500061035156,366.0,1252329,2024-06-03
2024-06-10,419.95001220703125,419.95001220703125,422.0,354.75,366.0,1764169,2024-06-10
2024-06-17,410.5,410.5,422.1000061035156,382.1000061035156,419.95001220703125,1190831,2024-06-17
2024-06-24,406.1000061035156,406.1000061035156,453.3500061035156,402.0,416.6000061035156,1778362,2024-06-24
2024-07-01,425.5,425.5,435.0,409.79998779296875,409.79998779296875,998082,2024-07-01
2024-07-08,387.1000061035156,387.1000061035156,442.75,385.95001220703125,429.75,1685276,2024-07-08
2024-07-15,349.45001220703125,349.45001220703125,390.0,341.20001220703125,387.0,919050,2024-07-15
2024-07-22,381.6000061035156,381.6000061035156,383.0,335.79998779296875,358.95001220703125,738274,2024-07-22
2024-07-29,361.54998779296875,361.54998779296875,389.75,350.70001220703125,387.5,1003442,2024-07-29
2024-08-05,349.95001220703125,349.95001220703125,356.54998779296875,336.0,352.54998779296875,848289,2024-08-05
2024-08-12,330.20001220703125,330.20001220703125,351.04998779296875,324.1499938964844,343.6499938964844,1045157,2024-08-12
2024-08-19,324.95001220703125,324.95001220703125,351.0,321.1000061035156,330.6499938964844,1755259,2024-08-19
2024-08-26,339.0,339.0,370.0,322.1000061035156,329.79998779296875,2325028,2024-08-26
2024-09-02,311.70001220703125,311.70001220703125,342.79998779296875,308.79998779296875,340.0,1608589,2024-09-02
2024-09-09,310.75,310.75,318.0,289.1000061035156,313.45001220703125,2025137,2024-09-09
2024-09-16,311.1000061035156,311.1000061035156,326.70001220703125,305.1000061035156,317.20001220703125,1007012,2024-09-16
2024-09-23,305.25,305.25,315.6499938964844,297.8500061035156,315.0,1446347,2024-09-23
2024-09-30,304.45001220703125,304.45001220703125,316.5,299.5,305.25,719690,2024-09-30
2024-10-07,322.8999938964844,322.8999938964844,339.75,278.79998779296875,305.20001220703125,2039915,2024-10-07
2024-10-14,304.79998779296875,304.79998779296875,324.70001220703125,296.3999938964844,324.0,747330,2024-10-14
2024-10-21,303.6000061035156,303.6000061035156,326.29998779296875,291.3999938964844,304.95001220703125,1470681,2024-10-21
2024-10-28,248.14999389648438,248.14999389648438,288.0,200.4499969482422,288.0,12193262,2024-10-28
2024-11-04,249.80999755859375,249.80999755859375,265.95001220703125,238.10000610351562,250.02999877929688,1139215,2024-11-04
2024-11-11,253.82000732421875,253.82000732421875,260.6499938964844,226.41000366210938,251.60000610351562,1497032,2024-11-11
2024-11-18,254.4199981689453,254.4199981689453,261.8800048828125,242.9199981689453,253.11000061035156,1130364,2024-11-18
2024-11-25,354.4599914550781,354.4599914550781,360.0,255.00999450683594,260.4200134277344,4453123,2024-11-25
2024-12-02,406.20001220703125,406.20001220703125,409.0,355.3999938964844,356.0,4384481,2024-12-02
2024-12-09,447.5,447.5,472.04998779296875,402.70001220703125,404.95001220703125,4896664,2024-12-09
2024-12-16,399.1499938964844,399.1499938964844,457.0,395.25,445.0,1454205,2024-12-16
2024-12-23,385.70001220703125,385.70001220703125,413.5,379.45001220703125,400.0,899107,2024-12-23
2024-12-30,443.70001220703125,443.70001220703125,452.8999938964844,375.6000061035156,387.5,1761471,2024-12-30
2025-01-06,453.6499938964844,453.6499938964844,497.95001220703125,411.79998779296875,447.04998779296875,4149750,2025-01-06
2025-01-13,519.5999755859375,519.5999755859375,519.5999755859375,425.0,449.8500061035156,3275595,2025-01-13
2025-01-20,522.0999755859375,522.0999755859375,571.5499877929688,516.6500244140625,556.0,4403185,2025-01-20
2025-01-27,499.70001220703125,499.70001220703125,519.0499877929688,450.1000061035156,519.0499877929688,2341264,2025-01-27
2025-02-03,495.70001220703125,495.70001220703125,528.7999877929688,460.6000061035156,491.04998779296875,2060240,2025-02-03
2025-02-10,414.1000061035156,414.1000061035156,505.0,410.79998779296875,500.1000061035156,1909206,2025-02-10
2025-02-17,393.45001220703125,393.45001220703125,434.79998779296875,373.75,434.79998779296875,2143659,2025-02-17
2025-02-24,343.6499938964844,343.6499938964844,399.5,343.6499938964844,390.0,873850,2025-02-24
2025-03-03,327.1499938964844,327.1499938964844,345.54998779296875,315.20001220703125,340.25,3814177,2025-03-03
2025-03-10,310.29998779296875,310.29998779296875,331.29998779296875,301.6000061035156,329.79998779296875,1074978,2025-03-10
2025-03-17,366.8999938964844,366.8999938964844,366.8999938964844,310.29998779296875,312.0,1001529,2025-03-17
2025-03-24,359.20001220703125,359.20001220703125,385.20001220703125,351.6000061035156,368.1000061035156,1808981,2025-03-24
2025-03-31,373.25,373.25,396.6499938964844,356.1499938964844,359.20001220703125,1044647,2025-03-31
2025-04-07,356.8500061035156,356.8500061035156,364.8999938964844,334.04998779296875,354.6000061035156,513103,2025-04-07
2025-04-14,385.5,385.5,399.0,365.75,369.5,692493,2025-04-14
2025-04-21,352.20001220703125,352.20001220703125,398.95001220703125,352.20001220703125,378.5,798635,2025-04-21
2025-04-28,334.8500061035156,334.8500061035156,359.8999938964844,330.1000061035156,353.95001220703125,601877,2025-04-28
2025-05-05,331.29998779296875,331.29998779296875,358.0,316.0,334.6000061035156,957656,2025-05-05
2025-05-12,405.54998779296875,405.54998779296875,405.6000061035156,343.29998779296875,347.8500061035156,1909260,2025-05-12
2025-05-19,399.8500061035156,399.8500061035156,409.70001220703125,377.0,408.0,1910914,2025-05-19
2025-05-26,421.29998779296875,421.29998779296875,428.0,388.6000061035156,400.79998779296875,2879614,2025-05-26
2025-06-02,405.5,405.5,424.0,366.1000061035156,400.25,3615614,2025-06-02
2025-06-09,387.29998779296875,387.29998779296875,419.29998779296875,379.95001220703125,418.1000061035156,1420737,2025-06-09
2025-06-16,411.8500061035156,411.8500061035156,421.20001220703125,377.0,384.0,2028821,2025-06-16
2025-06-23,429.6499938964844,429.6499938964844,438.1000061035156,405.79998779296875,411.29998779296875,2221499,2025-06-23
2025-06-30,447.1000061035156,447.1000061035156,459.79998779296875,420.04998779296875,430.0,2466543,2025-06-30
2025-07-07,471.45001220703125,471.45001220703125,477.6499938964844,437.1000061035156,448.1499938964844,2570581,2025-07-07
2025-07-14,530.2000122070312,530.2000122070312,543.0,462.20001220703125,470.3999938964844,3438463,2025-07-14
