Date,Adj Close_SELAN.NS,Close_SELAN.NS,High_SELAN.NS,Low_SELAN.NS,Open_SELAN.NS,Volume_SELAN.NS,Date
2021-07-12,148.59571838378906,153.64999389648438,161.85000610351562,150.0,161.39999389648438,483069,2021-07-12
2021-07-19,139.60165405273438,144.35000610351562,155.8000030517578,141.5,152.0,389556,2021-07-19
2021-07-26,139.0697479248047,143.8000030517578,146.5,135.60000610351562,144.35000610351562,377868,2021-07-26
2021-08-02,148.20887756347656,153.25,167.5,145.10000610351562,146.0,3662083,2021-08-02
2021-08-09,139.35987854003906,144.10000610351562,156.8000030517578,136.0,152.0,549793,2021-08-09
2021-08-16,132.0582275390625,136.5500030517578,148.6999969482422,136.0,143.0,251818,2021-08-16
2021-08-23,134.7177734375,139.3000030517578,145.4499969482422,127.55000305175781,138.60000610351562,371817,2021-08-23
2021-08-30,134.86282348632812,139.4499969482422,143.6999969482422,134.5,143.6999969482422,336728,2021-08-30
2021-09-06,145.0657958984375,150.0,157.60000610351562,138.0500030517578,139.4499969482422,2055085,2021-09-06
2021-09-13,139.45657348632812,144.1999969482422,153.0,143.10000610351562,150.25,716403,2021-09-13
2021-09-20,140.76217651367188,145.5500030517578,148.8000030517578,137.35000610351562,143.6999969482422,470393,2021-09-20
2021-09-27,146.56480407714844,151.5500030517578,162.39999389648438,147.1999969482422,152.0,2195525,2021-09-27
2021-10-04,156.62269592285156,161.9499969482422,171.89999389648438,152.0,152.3000030517578,2416165,2021-10-04
2021-10-11,155.8006591796875,161.10000610351562,166.6999969482422,159.75,162.9499969482422,684840,2021-10-11
2021-10-18,144.0986785888672,149.0,165.9499969482422,147.10000610351562,164.5500030517578,628792,2021-10-18
2021-10-25,139.8434295654297,144.60000610351562,152.85000610351562,141.75,150.0,257391,2021-10-25
2021-11-01,147.6286163330078,152.64999389648438,153.60000610351562,144.1999969482422,144.1999969482422,203661,2021-11-01
2021-11-08,137.37730407714844,142.0500030517578,153.9499969482422,141.1999969482422,152.10000610351562,414190,2021-11-08
2021-11-15,129.1569061279297,133.5500030517578,143.89999389648438,131.8000030517578,142.0500030517578,152979,2021-11-15
2021-11-22,123.88619232177734,128.10000610351562,136.60000610351562,127.0,133.60000610351562,197270,2021-11-22
2021-11-29,130.80099487304688,135.25,138.0,122.0999984741211,129.89999389648438,264743,2021-11-29
2021-12-06,139.02137756347656,143.75,146.0,132.5,136.60000610351562,256303,2021-12-06
2021-12-13,123.54769897460938,127.75,145.0,127.0,143.9499969482422,184480,2021-12-13
2021-12-20,123.01578521728516,127.19999694824219,131.9499969482422,122.05000305175781,126.0999984741211,113329,2021-12-20
2021-12-27,125.91710662841797,130.1999969482422,134.10000610351562,125.0999984741211,127.05000305175781,151680,2021-12-27
2022-01-03,145.45262145996094,150.39999389648438,153.9499969482422,130.25,130.6999969482422,843673,2022-01-03
2022-01-10,147.5319061279297,152.5500030517578,159.0,148.10000610351562,150.5,905808,2022-01-10
2022-01-17,152.70591735839844,157.89999389648438,165.85000610351562,153.75,154.75,1331989,2022-01-17
2022-01-24,143.47007751464844,148.35000610351562,159.0,146.0,158.10000610351562,484859,2022-01-24
2022-01-31,162.0384979248047,167.5500030517578,172.6999969482422,145.14999389648438,150.8000030517578,1675555,2022-01-31
2022-02-07,149.272705078125,154.35000610351562,172.0,150.25,172.0,728401,2022-02-07
2022-02-14,148.1605224609375,153.1999969482422,160.0,146.10000610351562,160.0,572017,2022-02-14
2022-02-21,145.6999969482422,145.6999969482422,160.0,138.0,152.9499969482422,721114,2022-02-21
2022-02-28,149.60000610351562,149.60000610351562,166.8000030517578,143.25,146.0,990019,2022-02-28
2022-03-07,154.0,154.0,165.5,149.1999969482422,152.3000030517578,1457010,2022-03-07
2022-03-14,152.89999389648438,152.89999389648438,158.0,145.64999389648438,155.60000610351562,768367,2022-03-14
2022-03-21,196.5500030517578,196.5500030517578,202.0,177.9499969482422,182.5,4905084,2022-03-21
2022-03-28,190.85000610351562,190.85000610351562,200.0,187.25,196.9499969482422,767755,2022-03-28
2022-04-04,200.5,200.5,211.0,191.0500030517578,193.0,2008963,2022-04-04
2022-04-11,204.10000610351562,204.10000610351562,207.89999389648438,197.0,199.0,529379,2022-04-11
2022-04-18,212.89999389648438,212.89999389648438,227.6999969482422,200.4499969482422,203.0,2076569,2022-04-18
2022-04-25,210.0,210.0,218.8000030517578,206.4499969482422,209.6999969482422,639315,2022-04-25
2022-05-02,198.3000030517578,198.3000030517578,213.25,194.0,206.35000610351562,451735,2022-05-02
2022-05-09,194.89999389648438,194.89999389648438,200.0,188.0,197.5500030517578,642662,2022-05-09
2022-05-16,196.1999969482422,196.1999969482422,202.0,189.0500030517578,191.14999389648438,395082,2022-05-16
2022-05-23,197.25,197.25,201.5,192.75,195.64999389648438,395228,2022-05-23
2022-05-30,197.1999969482422,197.1999969482422,200.0,190.0500030517578,199.60000610351562,601663,2022-05-30
2022-06-06,198.8000030517578,198.8000030517578,207.5,194.10000610351562,198.6999969482422,1716461,2022-06-06
2022-06-13,191.3000030517578,191.3000030517578,200.10000610351562,184.10000610351562,195.9499969482422,518430,2022-06-13
2022-06-20,169.9499969482422,169.9499969482422,190.89999389648438,153.0500030517578,190.89999389648438,586091,2022-06-20
2022-06-27,171.0500030517578,171.0500030517578,191.9499969482422,163.8000030517578,172.9499969482422,413712,2022-06-27
2022-07-04,174.4499969482422,174.4499969482422,176.3000030517578,166.10000610351562,172.9499969482422,123515,2022-07-04
2022-07-11,164.25,164.25,175.0,160.35000610351562,173.0,102173,2022-07-11
2022-07-18,181.5500030517578,181.5500030517578,199.0,162.35000610351562,166.89999389648438,392162,2022-07-18
2022-07-25,179.85000610351562,179.85000610351562,195.25,175.0500030517578,182.6999969482422,186613,2022-07-25
2022-08-01,173.8000030517578,173.8000030517578,185.0,170.1999969482422,179.0,145798,2022-08-01
2022-08-08,200.0,200.0,204.0,172.6999969482422,174.75,508373,2022-08-08
2022-08-15,198.3000030517578,198.3000030517578,202.0,185.10000610351562,200.0,447122,2022-08-15
2022-08-22,249.64999389648438,249.64999389648438,260.3999938964844,190.8000030517578,198.0,2611088,2022-08-22
2022-08-29,238.4499969482422,238.4499969482422,259.1499938964844,235.5,244.89999389648438,358091,2022-08-29
2022-09-05,278.29998779296875,278.29998779296875,290.75,225.89999389648438,235.5,3406623,2022-09-05
2022-09-12,295.20001220703125,295.20001220703125,336.0,276.0,279.3999938964844,3075413,2022-09-12
2022-09-19,281.0,281.0,308.54998779296875,275.3500061035156,297.0,620634,2022-09-19
2022-09-26,283.20001220703125,283.20001220703125,289.3999938964844,257.25,279.5,462026,2022-09-26
2022-10-03,311.45001220703125,311.45001220703125,314.0,279.1000061035156,289.1499938964844,530118,2022-10-03
2022-10-10,313.75,313.75,346.95001220703125,310.5,311.5,1319014,2022-10-10
2022-10-17,297.75,297.75,316.45001220703125,295.0,314.0,397421,2022-10-17
2022-10-24,287.6000061035156,287.6000061035156,310.95001220703125,285.54998779296875,299.0,227709,2022-10-24
2022-10-31,312.75,312.75,322.0,281.8999938964844,289.3999938964844,692725,2022-10-31
2022-11-07,298.8500061035156,298.8500061035156,326.3999938964844,295.45001220703125,318.0,378555,2022-11-07
2022-11-14,294.8999938964844,294.8999938964844,307.04998779296875,292.29998779296875,298.0,213582,2022-11-14
2022-11-21,288.79998779296875,288.79998779296875,302.3500061035156,288.0,288.04998779296875,186113,2022-11-21
2022-11-28,284.0,284.0,295.04998779296875,282.25,285.25,217529,2022-11-28
2022-12-05,264.6499938964844,264.6499938964844,289.45001220703125,263.0,282.75,179978,2022-12-05
2022-12-12,235.14999389648438,235.14999389648438,264.0,230.4499969482422,264.0,760587,2022-12-12
2022-12-19,220.10000610351562,220.10000610351562,247.0,217.0,235.5,228265,2022-12-19
2022-12-26,241.64999389648438,241.64999389648438,247.85000610351562,216.5,216.5,267036,2022-12-26
2023-01-02,228.75,228.75,246.6999969482422,228.1999969482422,243.4499969482422,99613,2023-01-02
2023-01-09,231.0500030517578,231.0500030517578,242.0,224.1999969482422,232.39999389648438,190922,2023-01-09
2023-01-16,230.0,230.0,235.35000610351562,222.10000610351562,231.0,120987,2023-01-16
2023-01-23,278.75,278.75,302.0,226.0,229.8000030517578,2535593,2023-01-23
2023-01-30,267.8999938964844,267.8999938964844,298.0,259.0,278.0,327293,2023-01-30
2023-02-06,276.6499938964844,276.6499938964844,282.70001220703125,265.75,269.45001220703125,213688,2023-02-06
2023-02-13,302.3500061035156,302.3500061035156,316.0,276.6499938964844,276.6499938964844,927926,2023-02-13
2023-02-20,280.5,280.5,308.95001220703125,274.1499938964844,305.5,366845,2023-02-20
2023-02-27,275.1499938964844,275.1499938964844,285.8999938964844,265.3500061035156,282.6000061035156,172211,2023-02-27
2023-03-06,278.8999938964844,278.8999938964844,286.20001220703125,270.04998779296875,277.5,160990,2023-03-06
2023-03-13,256.1000061035156,256.1000061035156,279.8500061035156,250.60000610351562,279.45001220703125,310531,2023-03-13
2023-03-20,257.5,257.5,263.0,228.64999389648438,255.10000610351562,382707,2023-03-20
2023-03-27,243.39999389648438,243.39999389648438,260.6499938964844,230.14999389648438,260.0,227696,2023-03-27
2023-04-03,266.45001220703125,266.45001220703125,278.20001220703125,250.75,254.0,395134,2023-04-03
2023-04-10,267.29998779296875,267.29998779296875,279.0,260.3500061035156,279.0,215565,2023-04-10
2023-04-17,253.75,253.75,267.95001220703125,252.1999969482422,267.29998779296875,133192,2023-04-17
2023-04-24,266.79998779296875,266.79998779296875,269.3999938964844,252.3000030517578,255.35000610351562,289524,2023-04-24
2023-05-01,277.8500061035156,277.8500061035156,282.0,261.3500061035156,266.79998779296875,254473,2023-05-01
2023-05-08,273.1000061035156,273.1000061035156,299.3999938964844,270.0,277.0,472748,2023-05-08
2023-05-15,273.3500061035156,273.3500061035156,281.70001220703125,264.0,272.1499938964844,153300,2023-05-15
2023-05-22,264.5,264.5,275.5,262.0,275.5,144245,2023-05-22
2023-05-29,267.6499938964844,267.6499938964844,271.8999938964844,261.54998779296875,270.0,124217,2023-05-29
2023-06-05,300.0,300.0,312.79998779296875,263.25,270.0,942376,2023-06-05
2023-06-12,313.0,313.0,325.0,296.0,302.29998779296875,961184,2023-06-12
2023-06-19,307.45001220703125,307.45001220703125,328.1000061035156,302.54998779296875,310.0,364951,2023-06-19
2023-06-26,309.75,309.75,317.95001220703125,302.54998779296875,309.8999938964844,196154,2023-06-26
2023-07-03,353.20001220703125,353.20001220703125,366.5,310.3500061035156,313.0,1562197,2023-07-03
2023-07-10,342.45001220703125,342.45001220703125,367.3999938964844,331.0,355.45001220703125,697179,2023-07-10
2023-07-17,353.8500061035156,353.8500061035156,361.79998779296875,335.1499938964844,338.1000061035156,771466,2023-07-17
2023-07-24,357.1499938964844,357.1499938964844,374.1000061035156,346.0,353.8500061035156,599154,2023-07-24
2023-07-31,369.8999938964844,369.8999938964844,385.5,355.0,355.0,952178,2023-07-31
2023-08-07,372.1499938964844,372.1499938964844,379.79998779296875,358.54998779296875,369.0,432506,2023-08-07
2023-08-14,341.8500061035156,341.8500061035156,363.3500061035156,340.25,350.0,296866,2023-08-14
2023-08-21,355.1000061035156,355.1000061035156,357.95001220703125,335.70001220703125,346.8500061035156,280427,2023-08-21
2023-08-28,348.25,348.25,368.0,335.54998779296875,359.8999938964844,427358,2023-08-28
2023-09-04,374.45001220703125,374.45001220703125,377.0,350.0,352.1000061035156,622616,2023-09-04
2023-09-11,394.3999938964844,394.3999938964844,424.95001220703125,360.0,378.0,2938769,2023-09-11
2023-09-18,390.04998779296875,390.04998779296875,402.20001220703125,380.3500061035156,394.1000061035156,951578,2023-09-18
2023-09-25,410.3500061035156,410.3500061035156,440.8999938964844,385.1000061035156,390.04998779296875,6127082,2023-09-25
2023-10-02,391.3500061035156,391.3500061035156,424.0,390.04998779296875,410.3500061035156,609538,2023-10-02
2023-10-09,447.29998779296875,447.29998779296875,457.6000061035156,390.0,391.04998779296875,2508616,2023-10-09
2023-10-16,430.8999938964844,430.8999938964844,477.0,429.0,451.8999938964844,3087747,2023-10-16
2023-10-23,422.0,422.0,436.20001220703125,403.75,431.0,612984,2023-10-23
2023-10-30,436.6499938964844,436.6499938964844,462.0,412.29998779296875,422.0,666881,2023-10-30
2023-11-06,453.0,453.0,470.75,424.5,441.8999938964844,693317,2023-11-06
2023-11-13,450.29998779296875,450.29998779296875,478.79998779296875,442.8999938964844,465.0,431961,2023-11-13
2023-11-20,503.8500061035156,503.8500061035156,554.0,452.0,452.0,2012184,2023-11-20
2023-11-27,510.04998779296875,510.04998779296875,517.0499877929688,484.95001220703125,503.8500061035156,473606,2023-11-27
2023-12-04,506.79998779296875,506.79998779296875,522.5999755859375,489.1499938964844,512.2999877929688,546319,2023-12-04
2023-12-11,477.79998779296875,477.79998779296875,513.0,474.75,510.0,318362,2023-12-11
2023-12-18,498.3500061035156,498.3500061035156,517.7999877929688,471.0,477.0,730966,2023-12-18
2023-12-25,492.75,492.75,513.9000244140625,486.1000061035156,498.3500061035156,305161,2023-12-25
2024-01-01,498.79998779296875,498.79998779296875,515.9000244140625,484.70001220703125,492.75,310218,2024-01-01
2024-01-08,500.75,500.75,509.8500061035156,489.0,498.79998779296875,275646,2024-01-08
2024-01-15,534.0499877929688,534.0499877929688,544.9500122070312,498.1000061035156,509.0,967976,2024-01-15
2024-01-22,525.8499755859375,525.8499755859375,542.9000244140625,498.29998779296875,534.0499877929688,216559,2024-01-22
2024-01-29,536.4000244140625,536.4000244140625,559.8499755859375,515.6500244140625,518.0,401918,2024-01-29
2024-02-05,519.9000244140625,519.9000244140625,547.0,511.1000061035156,547.0,284524,2024-02-05
2024-02-12,507.04998779296875,507.04998779296875,541.5999755859375,460.0,519.9000244140625,477391,2024-02-12
2024-02-19,519.3499755859375,519.3499755859375,541.5999755859375,499.0,500.25,255915,2024-02-19
2024-02-26,492.75,492.75,525.0,488.6000061035156,519.3499755859375,171608,2024-02-26
2024-03-04,504.04998779296875,504.04998779296875,518.0,482.25,495.0,196475,2024-03-04
2024-03-11,415.45001220703125,415.45001220703125,507.70001220703125,403.54998779296875,503.8999938964844,529368,2024-03-11
2024-03-18,445.04998779296875,445.04998779296875,456.20001220703125,415.45001220703125,415.45001220703125,202062,2024-03-18
2024-03-25,450.25,450.25,464.70001220703125,443.70001220703125,445.04998779296875,119268,2024-03-25
2024-04-01,515.8499755859375,515.8499755859375,521.8499755859375,448.70001220703125,450.25,504035,2024-04-01
2024-04-08,534.0,534.0,552.0,509.04998779296875,518.0,360447,2024-04-08
2024-04-15,640.0,640.0,683.7000122070312,520.0999755859375,532.2000122070312,4305320,2024-04-15
2024-04-22,628.0,628.0,672.0,607.5,640.0,388091,2024-04-22
2024-04-29,628.0999755859375,628.0999755859375,652.0,617.0,629.0,195414,2024-04-29
2024-05-06,615.7999877929688,615.7999877929688,735.0,600.0499877929688,639.0,2386501,2024-05-06
2024-05-13,648.3499755859375,648.3499755859375,670.0,599.9500122070312,618.0,456476,2024-05-13
2024-05-20,633.4000244140625,633.4000244140625,648.3499755859375,618.0,648.3499755859375,310046,2024-05-20
2024-05-27,572.4500122070312,572.4500122070312,631.9000244140625,568.5499877929688,631.9000244140625,440809,2024-05-27
2024-06-03,646.9500122070312,646.9500122070312,660.0,503.04998779296875,580.0,647724,2024-06-03
2024-06-10,770.5499877929688,770.5499877929688,792.4500122070312,621.25,656.6500244140625,2744156,2024-06-10
2024-06-17,708.8499755859375,708.8499755859375,770.5499877929688,701.2000122070312,770.5499877929688,558210,2024-06-17
2024-06-24,731.75,731.75,748.9000244140625,683.25,704.6500244140625,754672,2024-06-24
2024-07-01,750.2000122070312,750.2000122070312,780.0,702.2000122070312,736.0499877929688,895480,2024-07-01
2024-07-08,742.3499755859375,742.3499755859375,805.0,701.2000122070312,755.0,943266,2024-07-08
2024-07-15,714.0999755859375,714.0999755859375,818.0,711.2000122070312,748.9000244140625,1071170,2024-07-15
2024-07-22,771.5999755859375,771.5999755859375,795.0,694.0499877929688,711.2000122070312,800880,2024-07-22
2024-07-29,977.4500122070312,977.4500122070312,1045.0,750.0999755859375,785.0,6087229,2024-07-29
2024-08-05,917.5,917.5,1028.699951171875,850.0,958.0999755859375,2148217,2024-08-05
2024-08-12,921.1500244140625,921.1500244140625,937.5,865.0,914.7999877929688,388381,2024-08-12
2024-08-19,984.6500244140625,984.6500244140625,1078.25,902.1500244140625,926.0,2310407,2024-08-19
2024-08-26,979.2999877929688,979.2999877929688,1037.75,962.25,995.0,611667,2024-08-26
2024-09-02,927.5499877929688,927.5499877929688,1010.0,925.0499877929688,982.9500122070312,426406,2024-09-02
2024-09-09,893.4000244140625,893.4000244140625,924.0999755859375,871.2000122070312,914.4000244140625,293325,2024-09-09
2024-09-16,858.6500244140625,858.6500244140625,905.9000244140625,819.5999755859375,899.0,236219,2024-09-16
2024-09-23,876.2999877929688,876.2999877929688,935.0,848.5,863.2000122070312,221677,2024-09-23
2024-09-30,883.8499755859375,883.8499755859375,906.0,833.0,866.0,248423,2024-09-30
2024-10-07,845.5,845.5,884.0,821.2000122070312,883.5499877929688,180268,2024-10-07
2024-10-14,857.8499755859375,857.8499755859375,879.9500122070312,829.0499877929688,840.5999755859375,171946,2024-10-14
2024-10-21,790.2000122070312,790.2000122070312,868.4500122070312,761.2000122070312,856.0499877929688,193943,2024-10-21
2024-10-28,907.2999877929688,907.2999877929688,929.0,775.2999877929688,818.0,353512,2024-10-28
2024-11-04,907.7000122070312,907.7000122070312,968.6500244140625,901.7999877929688,921.2999877929688,347386,2024-11-04
2024-11-11,838.1500244140625,838.1500244140625,923.7000122070312,829.2000122070312,903.0,131290,2024-11-11
2024-11-18,856.2000122070312,856.2000122070312,921.5999755859375,839.0,848.0,187783,2024-11-18
2024-11-25,882.5999755859375,882.5999755859375,898.9500122070312,841.5999755859375,859.7999877929688,180833,2024-11-25
2024-12-02,901.7000122070312,901.7000122070312,935.0,864.4500122070312,882.5999755859375,355076,2024-12-02
2024-12-09,880.5,880.5,946.9500122070312,860.4500122070312,908.9500122070312,318618,2024-12-09
2024-12-16,841.2999877929688,841.2999877929688,899.9000244140625,837.5999755859375,880.0999755859375,149107,2024-12-16
2024-12-23,819.5,819.5,880.0,811.0499877929688,846.3499755859375,111033,2024-12-23
2024-12-30,856.25,856.25,879.0,803.0,821.8499755859375,130231,2024-12-30
2025-01-06,793.75,793.75,869.3499755859375,778.4000244140625,869.0999755859375,137841,2025-01-06
2025-01-13,821.0999755859375,821.0999755859375,829.75,771.2999877929688,795.0,141180,2025-01-13
2025-01-20,705.7000122070312,705.7000122070312,817.1500244140625,704.25,816.1500244140625,281069,2025-01-20
2025-01-27,660.9000244140625,660.9000244140625,744.7999877929688,580.0,662.3499755859375,1001402,2025-01-27
2025-02-03,724.7999877929688,724.7999877929688,741.9500122070312,638.0999755859375,660.9000244140625,227964,2025-02-03
2025-02-10,589.6500244140625,589.6500244140625,724.7999877929688,578.3499755859375,724.0,519003,2025-02-10
2025-02-17,553.9500122070312,553.9500122070312,595.9500122070312,523.5999755859375,589.9500122070312,425785,2025-02-17
2025-02-24,506.54998779296875,506.54998779296875,548.4500122070312,496.6499938964844,545.6500244140625,192369,2025-02-24
2025-03-03,561.0999755859375,561.0999755859375,569.5,503.45001220703125,507.5,362337,2025-03-03
2025-03-10,521.7000122070312,521.7000122070312,567.8499755859375,505.0,561.0,208371,2025-03-10
2025-03-17,635.7999877929688,635.7999877929688,645.0,518.2999877929688,525.0,508002,2025-03-17
2025-03-24,561.0,561.0,659.9500122070312,551.0,640.9000244140625,408556,2025-03-24
2025-03-31,546.0,546.0,586.1500244140625,540.0,561.0,174879,2025-03-31
2025-04-07,561.2999877929688,561.2999877929688,599.0,499.0,502.04998779296875,203406,2025-04-07
2025-04-14,567.1500244140625,567.1500244140625,590.9500122070312,556.0499877929688,561.2999877929688,196279,2025-04-14
2025-04-21,555.9000244140625,555.9000244140625,590.0,543.2000122070312,570.7000122070312,464521,2025-04-21
2025-04-28,521.0999755859375,521.0999755859375,556.9000244140625,520.0999755859375,550.2000122070312,125778,2025-04-28
2025-05-05,500.20001220703125,500.20001220703125,539.9000244140625,475.8500061035156,515.0,250310,2025-05-05
2025-05-12,572.6500244140625,572.6500244140625,581.9000244140625,506.0,506.0,536052,2025-05-12
2025-05-19,556.3499755859375,556.3499755859375,577.25,551.7999877929688,573.0,201472,2025-05-19
2025-05-26,549.25,549.25,559.0,531.9500122070312,558.0,188956,2025-05-26
2025-06-02,602.4500122070312,602.4500122070312,618.0,544.7999877929688,552.0,565176,2025-06-02
2025-06-09,731.4000244140625,731.4000244140625,767.9500122070312,602.5499877929688,607.4000244140625,2073658,2025-06-09
2025-06-16,698.2999877929688,698.2999877929688,760.0,674.0,738.9500122070312,626584,2025-06-16
2025-06-23,699.75,699.75,728.0,675.3499755859375,709.0,588284,2025-06-23
2025-06-30,710.0999755859375,710.0999755859375,717.7999877929688,680.0,702.7000122070312,524136,2025-06-30
2025-07-07,658.2999877929688,658.2999877929688,720.0,655.0,720.0,386724,2025-07-07
2025-07-14,656.2999877929688,656.2999877929688,664.9000244140625,643.0,664.5,103930,2025-07-14
