Date,Adj Close_USHAMART.NS,Close_USHAMART.NS,High_USHAMART.NS,Low_USHAMART.NS,Open_USHAMART.NS,Volume_USHAMART.NS,Date
2021-06-21,53.828834533691406,55.54999923706055,57.0,51.099998474121094,52.29999923706055,8498846,2021-06-21
2021-06-28,52.811370849609375,54.5,60.900001525878906,54.099998474121094,56.150001525878906,14818854,2021-06-28
2021-07-05,53.102073669433594,54.79999923706055,58.900001525878906,54.5,55.099998474121094,8274257,2021-07-05
2021-07-12,54.21643829345703,55.95000076293945,57.5,53.0,55.400001525878906,10240883,2021-07-12
2021-07-19,66.4744873046875,68.5999984741211,69.0,55.349998474121094,55.95000076293945,30892912,2021-07-19
2021-07-26,65.21477508544922,67.30000305175781,71.9000015258789,63.650001525878906,68.5999984741211,23660424,2021-07-26
2021-08-02,65.02096557617188,67.0999984741211,70.3499984741211,64.3499984741211,67.80000305175781,8896126,2021-08-02
2021-08-09,69.28463745117188,71.5,74.5,61.54999923706055,67.5,19822100,2021-08-09
2021-08-16,63.8096923828125,65.8499984741211,75.25,65.0,71.9000015258789,9639226,2021-08-16
2021-08-23,66.4744873046875,68.5999984741211,69.3499984741211,61.25,67.30000305175781,5360828,2021-08-23
2021-08-30,64.87561798095703,66.94999694824219,71.9000015258789,66.6500015258789,69.0,5172230,2021-08-30
2021-09-06,63.470542907714844,65.5,68.6500015258789,64.55000305175781,66.55000305175781,2279412,2021-09-06
2021-09-13,69.38153839111328,71.5999984741211,72.0,65.8499984741211,66.19999694824219,9399610,2021-09-13
2021-09-20,75.9708480834961,78.4000015258789,80.44999694824219,68.5,70.9000015258789,16495918,2021-09-20
2021-09-27,84.74044036865234,87.44999694824219,89.4000015258789,77.5,77.9000015258789,11822716,2021-09-27
2021-10-04,88.61650085449219,91.44999694824219,96.0,89.19999694824219,89.9000015258789,10514745,2021-10-04
2021-10-11,87.30833435058594,90.0999984741211,93.75,88.1500015258789,91.55000305175781,3578088,2021-10-11
2021-10-18,84.25593566894531,86.94999694824219,93.44999694824219,86.1500015258789,90.8499984741211,4123324,2021-10-18
2021-10-25,85.2249526977539,87.94999694824219,93.44999694824219,84.5999984741211,87.6500015258789,3952749,2021-10-25
2021-11-01,89.24636840820312,92.0999984741211,93.5,86.3499984741211,86.3499984741211,2162928,2021-11-01
2021-11-08,92.73481750488281,95.69999694824219,102.55000305175781,92.5999984741211,93.0999984741211,6831077,2021-11-08
2021-11-15,86.63002014160156,89.4000015258789,95.69999694824219,80.1500015258789,95.69999694824219,6857718,2021-11-15
2021-11-22,82.4632568359375,85.0999984741211,92.0,84.0,91.4000015258789,3785025,2021-11-22
2021-11-29,83.04466247558594,85.69999694824219,86.69999694824219,80.8499984741211,85.0999984741211,2435369,2021-11-29
2021-12-06,87.3567886352539,90.1500015258789,93.0,84.25,87.05000305175781,3097963,2021-12-06
2021-12-13,88.2289047241211,91.05000305175781,97.25,89.0,90.5999984741211,3912262,2021-12-13
2021-12-20,86.92072296142578,89.69999694824219,90.5,84.3499984741211,88.0,2312123,2021-12-20
2021-12-27,87.30833435058594,90.0999984741211,92.30000305175781,87.9000015258789,91.69999694824219,2261474,2021-12-27
2022-01-03,88.7618637084961,91.5999984741211,97.0,90.44999694824219,90.94999694824219,4034184,2022-01-03
2022-01-10,92.5894775390625,95.55000305175781,101.94999694824219,90.0,91.5999984741211,5541570,2022-01-10
2022-01-17,87.7928466796875,90.5999984741211,97.4000015258789,89.4000015258789,95.9000015258789,3181139,2022-01-17
2022-01-24,84.78890228271484,87.5,89.80000305175781,80.80000305175781,88.3499984741211,2544420,2022-01-24
2022-01-31,89.24636840820312,92.0999984741211,93.4000015258789,84.5,90.0,3266534,2022-01-31
2022-02-07,87.7928466796875,90.5999984741211,92.5999984741211,84.69999694824219,92.4000015258789,3098047,2022-02-07
2022-02-14,84.93424987792969,87.6500015258789,95.0,86.30000305175781,88.55000305175781,4243557,2022-02-14
2022-02-21,84.25593566894531,86.94999694824219,92.94999694824219,82.0,90.05000305175781,4307292,2022-02-21
2022-02-28,85.46720123291016,88.19999694824219,90.25,84.5,85.19999694824219,2157961,2022-02-28
2022-03-07,87.40523529052734,90.19999694824219,94.5,84.30000305175781,86.69999694824219,2843989,2022-03-07
2022-03-14,108.72358703613281,112.19999694824219,115.80000305175781,89.69999694824219,91.4000015258789,15500930,2022-03-14
2022-03-21,108.52978515625,112.0,119.0,110.0,113.0,4955538,2022-03-21
2022-03-28,127.0379867553711,131.10000610351562,137.35000610351562,112.0,112.0,9803158,2022-03-28
2022-04-04,136.29209899902344,140.64999389648438,150.0,130.5,131.0,9323557,2022-04-04
2022-04-11,136.24365234375,140.60000610351562,141.6999969482422,131.0,140.6999969482422,3772971,2022-04-11
2022-04-18,153.92819213867188,158.85000610351562,163.64999389648438,135.0,138.0,8971451,2022-04-18
2022-04-25,146.75746154785156,151.4499969482422,164.89999389648438,146.8000030517578,158.0,3870981,2022-04-25
2022-05-02,127.95855712890625,132.0500030517578,157.39999389648438,127.6500015258789,151.0,5273476,2022-05-02
2022-05-09,117.54164123535156,121.30000305175781,137.85000610351562,104.75,127.0,6728534,2022-05-09
2022-05-16,120.73938751220703,124.5999984741211,133.89999389648438,114.25,123.19999694824219,4002909,2022-05-16
2022-05-23,112.84190368652344,116.44999694824219,128.5500030517578,108.05000305175781,125.0,3261577,2022-05-23
2022-05-30,114.15008544921875,117.80000305175781,124.0,115.0,117.6500015258789,4381320,2022-05-30
2022-06-06,109.30500030517578,112.80000305175781,122.0,112.05000305175781,115.5999984741211,1434066,2022-06-06
2022-06-13,102.52189636230469,105.80000305175781,117.55000305175781,100.5,113.0,3516238,2022-06-13
2022-06-20,105.47738647460938,108.8499984741211,111.5999984741211,99.25,107.0,3377763,2022-06-20
2022-06-27,118.65599822998047,122.44999694824219,125.0,110.1500015258789,110.94999694824219,4134882,2022-06-27
2022-07-04,133.82110595703125,138.10000610351562,140.5,122.4000015258789,123.05000305175781,7093334,2022-07-04
2022-07-11,123.21038055419922,127.1500015258789,141.1999969482422,126.0,137.39999389648438,3456082,2022-07-11
2022-07-18,128.3946075439453,132.5,133.39999389648438,124.5999984741211,128.14999389648438,3560356,2022-07-18
2022-07-25,142.72250366210938,144.9499969482422,152.4499969482422,130.0,132.9499969482422,12135109,2022-07-25
2022-08-01,148.67953491210938,151.0,158.25,143.10000610351562,147.5,8590544,2022-08-01
2022-08-08,138.68551635742188,140.85000610351562,150.0,136.64999389648438,149.5,4369723,2022-08-08
2022-08-15,137.01162719726562,139.14999389648438,143.39999389648438,135.9499969482422,140.85000610351562,2161397,2022-08-15
2022-08-22,137.01162719726562,139.14999389648438,142.9499969482422,133.0,138.5,2038186,2022-08-22
2022-08-29,135.33775329589844,137.4499969482422,144.89999389648438,132.5500030517578,133.0,3040186,2022-08-29
2022-09-05,136.56854248046875,138.6999969482422,150.0,136.0,138.0,4333308,2022-09-05
2022-09-12,128.2484130859375,130.25,140.89999389648438,129.1999969482422,140.60000610351562,3346866,2022-09-12
2022-09-19,124.06371307373047,126.0,134.89999389648438,125.5,130.39999389648438,2614895,2022-09-19
2022-09-26,120.02672576904297,121.9000015258789,127.44999694824219,117.5999984741211,125.0,2065267,2022-09-26
2022-10-03,125.98374938964844,127.94999694824219,131.89999389648438,115.19999694824219,121.0,2425486,2022-10-03
2022-10-10,131.7930908203125,133.85000610351562,134.75,120.3499984741211,126.80000305175781,3915290,2022-10-10
2022-10-17,133.12232971191406,135.1999969482422,142.4499969482422,131.35000610351562,133.5,3453334,2022-10-17
2022-10-24,131.69461059570312,133.75,139.9499969482422,131.3000030517578,137.0500030517578,1156850,2022-10-24
2022-10-31,139.03013610839844,141.1999969482422,146.0,134.0,134.0,3576466,2022-10-31
2022-11-07,132.97463989257812,135.0500030517578,145.64999389648438,127.5,142.39999389648438,3436254,2022-11-07
2022-11-14,128.19915771484375,130.1999969482422,140.89999389648438,128.89999389648438,135.8000030517578,3104081,2022-11-14
2022-11-21,132.58078002929688,134.64999389648438,137.89999389648438,125.5,129.5,3314525,2022-11-21
2022-11-28,132.08847045898438,134.14999389648438,138.9499969482422,130.5,135.75,2905519,2022-11-28
2022-12-05,129.82382202148438,131.85000610351562,141.60000610351562,130.8000030517578,135.4499969482422,3080029,2022-12-05
2022-12-12,130.5623016357422,132.60000610351562,136.89999389648438,130.0,132.64999389648438,2078517,2022-12-12
2022-12-19,141.7378692626953,143.9499969482422,153.6999969482422,133.4499969482422,133.85000610351562,14897433,2022-12-19
2022-12-26,169.55374145507812,172.1999969482422,180.64999389648438,144.25,145.75,25148796,2022-12-26
2023-01-02,174.47689819335938,177.1999969482422,199.0,175.0,176.0,14809465,2023-01-02
2023-01-09,179.30162048339844,182.10000610351562,195.0,175.3000030517578,178.89999389648438,10212446,2023-01-09
2023-01-16,198.0096435546875,201.10000610351562,209.0,178.0,182.5,21173222,2023-01-16
2023-01-23,177.4800262451172,180.25,203.1999969482422,173.4499969482422,203.0,8278151,2023-01-23
2023-01-30,178.9569854736328,181.75,191.6999969482422,176.35000610351562,179.9499969482422,5597058,2023-01-30
2023-02-06,187.03097534179688,189.9499969482422,193.39999389648438,180.10000610351562,180.5,3175505,2023-02-06
2023-02-13,179.15390014648438,181.9499969482422,194.0,180.5500030517578,190.89999389648438,3799951,2023-02-13
2023-02-20,177.52928161621094,180.3000030517578,184.6999969482422,166.0500030517578,182.85000610351562,5620169,2023-02-20
2023-02-27,178.41543579101562,181.1999969482422,181.89999389648438,170.75,178.10000610351562,2496303,2023-02-27
2023-03-06,205.14822387695312,208.35000610351562,214.0,182.0500030517578,183.1999969482422,8675332,2023-03-06
2023-03-13,207.85595703125,211.10000610351562,217.60000610351562,205.14999389648438,208.5500030517578,4744021,2023-03-13
2023-03-20,207.06825256347656,210.3000030517578,216.5,206.64999389648438,206.64999389648438,3552264,2023-03-20
2023-03-27,211.20370483398438,214.5,221.8000030517578,205.60000610351562,211.6999969482422,4464829,2023-03-27
2023-04-03,220.60694885253906,224.0500030517578,228.8000030517578,215.1999969482422,217.75,3373725,2023-04-03
2023-04-10,216.225341796875,219.60000610351562,225.0,205.39999389648438,223.0500030517578,6296812,2023-04-10
2023-04-17,213.665283203125,217.0,226.6999969482422,213.5500030517578,219.0,6108443,2023-04-17
2023-04-24,209.92369079589844,213.1999969482422,221.6999969482422,208.10000610351562,218.0500030517578,4626468,2023-04-24
2023-05-01,227.05628967285156,230.60000610351562,238.0,213.1999969482422,213.1999969482422,6934864,2023-05-01
2023-05-08,228.09014892578125,231.64999389648438,237.89999389648438,224.5500030517578,231.8000030517578,5181410,2023-05-08
2023-05-15,230.6009521484375,234.1999969482422,239.6999969482422,225.89999389648438,232.25,4158368,2023-05-15
2023-05-22,223.31468200683594,226.8000030517578,243.9499969482422,223.8000030517578,234.0,3130954,2023-05-22
2023-05-29,229.7147979736328,233.3000030517578,237.39999389648438,225.5500030517578,228.6999969482422,3981383,2023-05-29
2023-06-05,253.9860076904297,257.95001220703125,259.45001220703125,234.10000610351562,234.60000610351562,6522134,2023-06-05
2023-06-12,280.2264404296875,284.6000061035156,296.45001220703125,258.0,258.0,8780458,2023-06-12
2023-06-19,265.2600402832031,269.3999938964844,289.6499938964844,266.04998779296875,285.95001220703125,2110273,2023-06-19
2023-06-26,266.2446594238281,270.3999938964844,281.70001220703125,266.04998779296875,266.04998779296875,2478771,2023-06-26
2023-07-03,276.9771728515625,281.29998779296875,289.20001220703125,270.5,270.79998779296875,7910016,2023-07-03
2023-07-10,303.80841064453125,308.54998779296875,312.0,284.04998779296875,284.79998779296875,8312734,2023-07-10
2023-07-17,322.3194885253906,327.3500061035156,333.95001220703125,308.29998779296875,310.79998779296875,4118708,2023-07-17
2023-07-24,332.9043273925781,338.1000061035156,342.0,318.25,330.1000061035156,7370285,2023-07-24
2023-07-31,326.9964904785156,332.1000061035156,341.8999938964844,328.20001220703125,340.0,2331085,2023-07-31
2023-08-07,327.3489990234375,329.95001220703125,342.0,328.1000061035156,333.45001220703125,4126495,2023-08-07
2023-08-14,337.7662353515625,340.45001220703125,346.54998779296875,320.70001220703125,329.79998779296875,3448542,2023-08-14
2023-08-21,344.9590759277344,347.70001220703125,354.3999938964844,337.0,343.54998779296875,4305053,2023-08-21
2023-08-28,355.32666015625,358.1499938964844,359.0,341.1499938964844,347.0,3920060,2023-08-28
2023-09-04,353.689697265625,356.5,365.25,346.0,360.0,4462798,2023-09-04
2023-09-11,344.3141784667969,347.04998779296875,374.0,302.3500061035156,355.8500061035156,12887220,2023-09-11
2023-09-18,323.3309020996094,325.8999938964844,354.6499938964844,313.0,348.1499938964844,2022322,2023-09-18
2023-09-25,341.08978271484375,343.79998779296875,359.0,321.5,321.5,2220945,2023-09-25
2023-10-02,332.0615539550781,334.70001220703125,351.0,332.70001220703125,343.79998779296875,970925,2023-10-02
2023-10-09,320.4041748046875,322.95001220703125,341.8999938964844,320.0,331.5,1213259,2023-10-09
2023-10-16,308.3003234863281,310.75,335.6000061035156,310.0,320.1000061035156,2122525,2023-10-16
2023-10-23,292.22802734375,294.54998779296875,308.3500061035156,252.8000030517578,305.0,6223644,2023-10-23
2023-10-30,284.0926818847656,286.3500061035156,307.8999938964844,283.1499938964844,288.0,4248165,2023-10-30
2023-11-06,308.20111083984375,310.6499938964844,316.70001220703125,288.25,288.29998779296875,2860177,2023-11-06
2023-11-13,313.01287841796875,315.5,329.3500061035156,307.04998779296875,316.0,1871745,2023-11-13
2023-11-20,330.8710021972656,333.5,338.75,315.0,319.0,3700966,2023-11-20
2023-11-27,326.3072509765625,328.8999938964844,340.0,316.04998779296875,333.5,2241076,2023-11-27
2023-12-04,313.5089416503906,316.0,336.75,314.3999938964844,333.5,1056917,2023-12-04
2023-12-11,300.16497802734375,302.54998779296875,319.95001220703125,283.0,315.0,5355226,2023-12-11
2023-12-18,307.2586364746094,309.70001220703125,318.8999938964844,295.6000061035156,305.1000061035156,4745557,2023-12-18
2023-12-25,294.1130676269531,296.45001220703125,315.0,292.5,309.70001220703125,2413679,2023-12-25
2024-01-01,308.1018981933594,310.54998779296875,317.29998779296875,288.5,294.29998779296875,4205717,2024-01-01
2024-01-08,317.92388916015625,320.45001220703125,326.8999938964844,294.25,312.95001220703125,4997622,2024-01-08
2024-01-15,337.8158264160156,340.5,347.6000061035156,300.79998779296875,323.20001220703125,8398272,2024-01-15
2024-01-22,350.7133483886719,353.5,369.8999938964844,335.8999938964844,340.5,5994598,2024-01-22
2024-01-29,356.368408203125,359.20001220703125,379.8999938964844,346.04998779296875,356.5,6853564,2024-01-29
2024-02-05,329.630859375,332.25,373.75,323.70001220703125,359.8500061035156,5172200,2024-02-05
2024-02-12,313.40972900390625,315.8999938964844,334.79998779296875,308.8500061035156,334.0,3203789,2024-02-12
2024-02-19,330.8214111328125,333.45001220703125,338.5,299.8999938964844,316.70001220703125,8087658,2024-02-19
2024-02-26,319.66009521484375,322.20001220703125,335.0,308.1499938964844,330.20001220703125,6091841,2024-02-26
2024-03-04,305.77044677734375,308.20001220703125,329.8999938964844,303.0,328.25,4878533,2024-03-04
2024-03-11,281.1659240722656,283.3999938964844,312.8999938964844,273.04998779296875,308.20001220703125,5680957,2024-03-11
2024-03-18,296.7421875,299.1000061035156,302.25,277.3500061035156,287.1000061035156,4096724,2024-03-18
2024-03-25,315.7412109375,318.25,325.0,298.3500061035156,299.1000061035156,2451537,2024-03-25
2024-04-01,333.05364990234375,335.70001220703125,347.0,319.0,319.0,3528529,2024-04-01
2024-04-08,341.2386169433594,343.95001220703125,351.8999938964844,335.0,338.6000061035156,4730106,2024-04-08
2024-04-15,359.047119140625,361.8999938964844,369.8999938964844,325.45001220703125,338.6499938964844,5466763,2024-04-15
2024-04-22,365.5950927734375,368.5,374.0,357.54998779296875,367.1499938964844,3347081,2024-04-22
2024-04-29,368.3233947753906,371.25,394.5,343.1499938964844,356.5,15076872,2024-04-29
2024-05-06,339.05596923828125,341.75,371.25,332.1499938964844,370.45001220703125,4960845,2024-05-06
2024-05-13,355.029052734375,357.8500061035156,360.95001220703125,330.20001220703125,341.75,3594799,2024-05-13
2024-05-20,352.6479797363281,355.45001220703125,365.79998779296875,336.5,352.6000061035156,3368536,2024-05-20
2024-05-27,361.7754211425781,364.6499938964844,372.0,347.04998779296875,355.45001220703125,5114799,2024-05-27
2024-06-03,360.2376708984375,363.1000061035156,382.75,312.25,382.75,4997721,2024-06-03
2024-06-10,398.93023681640625,402.1000061035156,423.95001220703125,362.1000061035156,366.5,13488192,2024-06-10
2024-06-17,401.8569641113281,405.04998779296875,410.0,383.1499938964844,402.1000061035156,5735168,2024-06-17
2024-06-24,384.79254150390625,387.8500061035156,409.8999938964844,376.5,405.0,3752803,2024-06-24
2024-07-01,407.95849609375,411.20001220703125,427.79998779296875,384.45001220703125,387.8500061035156,5207723,2024-07-01
2024-07-08,380.2784118652344,383.29998779296875,414.95001220703125,377.1499938964844,413.0,5437088,2024-07-08
2024-07-15,366.6864318847656,369.6000061035156,394.0,366.45001220703125,384.79998779296875,2597314,2024-07-15
2024-07-22,369.66278076171875,372.6000061035156,375.3999938964844,350.25,368.0,4285453,2024-07-22
2024-07-29,367.0336608886719,369.95001220703125,387.0,365.6499938964844,375.45001220703125,4323508,2024-07-29
2024-08-05,344.4630126953125,347.20001220703125,364.79998779296875,342.0,364.79998779296875,3375047,2024-08-05
2024-08-12,326.8999938964844,326.8999938964844,349.29998779296875,314.95001220703125,345.29998779296875,5499047,2024-08-12
2024-08-19,332.8500061035156,332.8500061035156,346.3999938964844,318.0,327.0,8635956,2024-08-19
2024-08-26,331.3500061035156,331.3500061035156,347.20001220703125,330.04998779296875,332.0,4482896,2024-08-26
2024-09-02,350.95001220703125,350.95001220703125,354.8999938964844,326.95001220703125,332.0,7618636,2024-09-02
2024-09-09,359.8500061035156,359.8500061035156,371.70001220703125,346.25,354.95001220703125,5555921,2024-09-09
2024-09-16,345.04998779296875,345.04998779296875,365.1000061035156,334.70001220703125,359.8500061035156,4012865,2024-09-16
2024-09-23,354.95001220703125,354.95001220703125,360.8999938964844,343.25,347.0,3086858,2024-09-23
2024-09-30,348.8500061035156,348.8500061035156,369.6000061035156,346.0,357.95001220703125,2592838,2024-09-30
2024-10-07,422.1000061035156,422.1000061035156,433.79998779296875,334.3999938964844,350.1000061035156,47866966,2024-10-07
2024-10-14,429.0,429.0,451.0,404.04998779296875,413.3999938964844,32898722,2024-10-14
2024-10-21,384.3999938964844,384.3999938964844,437.79998779296875,380.1499938964844,432.8999938964844,5866249,2024-10-21
2024-10-28,428.1499938964844,428.1499938964844,432.3999938964844,381.3500061035156,387.8500061035156,7769951,2024-10-28
2024-11-04,397.29998779296875,397.29998779296875,437.70001220703125,395.1000061035156,428.0,5891484,2024-11-04
2024-11-11,380.79998779296875,380.79998779296875,402.29998779296875,363.70001220703125,397.79998779296875,3524114,2024-11-11
2024-11-18,392.8999938964844,392.8999938964844,402.45001220703125,374.95001220703125,379.8999938964844,2214486,2024-11-18
2024-11-25,379.6000061035156,379.6000061035156,407.0,374.0,400.1000061035156,3322443,2024-11-25
2024-12-02,407.6000061035156,407.6000061035156,415.8999938964844,376.1000061035156,380.29998779296875,4038330,2024-12-02
2024-12-09,395.8500061035156,395.8500061035156,424.3999938964844,391.1000061035156,407.6000061035156,2399460,2024-12-09
2024-12-16,371.8500061035156,371.8500061035156,401.0,369.45001220703125,396.29998779296875,2730151,2024-12-16
2024-12-23,383.6499938964844,383.6499938964844,393.5,361.0,375.0,7738961,2024-12-23
2024-12-30,367.54998779296875,367.54998779296875,392.5,366.1000061035156,385.95001220703125,2726269,2024-12-30
2025-01-06,344.8999938964844,344.8999938964844,381.5,343.25,367.54998779296875,3713405,2025-01-06
2025-01-13,350.29998779296875,350.29998779296875,362.1000061035156,331.04998779296875,332.0,3406919,2025-01-13
2025-01-20,335.1000061035156,335.1000061035156,363.25,331.6000061035156,352.0,1892215,2025-01-20
2025-01-27,340.79998779296875,340.79998779296875,355.95001220703125,314.95001220703125,328.3999938964844,6682589,2025-01-27
2025-02-03,327.95001220703125,327.95001220703125,340.1000061035156,317.5,338.0,2582045,2025-02-03
2025-02-10,302.6000061035156,302.6000061035156,330.04998779296875,286.29998779296875,327.95001220703125,2886590,2025-02-10
2025-02-17,305.5,305.5,315.0,278.54998779296875,301.20001220703125,6691380,2025-02-17
2025-02-24,295.75,295.75,314.1000061035156,285.5,302.8500061035156,2496372,2025-02-24
2025-03-03,332.8999938964844,332.8999938964844,340.04998779296875,286.0,296.95001220703125,2794469,2025-03-03
2025-03-10,306.0,306.0,334.0,305.0,332.79998779296875,1255662,2025-03-10
2025-03-17,339.8999938964844,339.8999938964844,343.0,303.8999938964844,306.1000061035156,2869706,2025-03-17
2025-03-24,337.3500061035156,337.3500061035156,349.95001220703125,333.3999938964844,342.8500061035156,3021571,2025-03-24
2025-03-31,323.95001220703125,323.95001220703125,341.8500061035156,315.20001220703125,337.3500061035156,3774980,2025-03-31
2025-04-07,306.1000061035156,306.1000061035156,312.1000061035156,294.0,300.0,1698475,2025-04-07
2025-04-14,311.1499938964844,311.1499938964844,324.8999938964844,306.1000061035156,306.1000061035156,1833793,2025-04-14
2025-04-21,298.20001220703125,298.20001220703125,318.95001220703125,290.1000061035156,312.0,2398749,2025-04-21
2025-04-28,299.8500061035156,299.8500061035156,301.45001220703125,285.3999938964844,298.0,1475512,2025-04-28
2025-05-05,296.3500061035156,296.3500061035156,310.20001220703125,293.5,303.0,2441082,2025-05-05
2025-05-12,311.6000061035156,311.6000061035156,316.3999938964844,302.5,304.95001220703125,2048299,2025-05-12
2025-05-19,325.20001220703125,325.20001220703125,339.95001220703125,309.1499938964844,312.95001220703125,7850610,2025-05-19
2025-05-26,310.0,310.0,328.79998779296875,308.54998779296875,323.6000061035156,2771393,2025-05-26
2025-06-02,306.1499938964844,306.1499938964844,315.0,305.1000061035156,310.0,2457604,2025-06-02
2025-06-09,307.45001220703125,307.45001220703125,319.8999938964844,303.04998779296875,308.8999938964844,4881802,2025-06-09
2025-06-16,315.0,315.0,319.0,302.29998779296875,308.6000061035156,5623978,2025-06-16
2025-06-23,355.54998779296875,355.54998779296875,361.45001220703125,308.8500061035156,311.29998779296875,15875267,2025-06-23
2025-06-30,370.29998779296875,370.29998779296875,377.25,354.25,358.3500061035156,3343068,2025-06-30
