Date,Adj Close_OILCOUNTUB.NS,Close_OILCOUNTUB.NS,High_OILCOUNTUB.NS,Low_OILCOUNTUB.NS,Open_OILCOUNTUB.NS,Volume_OILCOUNTUB.NS,Date
2021-02-08,4.550000190734863,4.550000190734863,5.199999809265137,4.550000190734863,5.199999809265137,12121,2021-02-08
2021-02-15,3.9000000953674316,3.9000000953674316,4.650000095367432,3.8499999046325684,4.550000190734863,68274,2021-02-15
2021-02-22,3.799999952316284,3.799999952316284,4.050000190734863,3.75,3.9000000953674316,50733,2021-02-22
2021-03-01,3.950000047683716,3.950000047683716,4.099999904632568,3.5,3.799999952316284,52263,2021-03-01
2021-03-08,4.699999809265137,4.699999809265137,4.699999809265137,3.799999952316284,4.099999904632568,38580,2021-03-08
2021-03-15,5.849999904632568,5.849999904632568,5.849999904632568,4.900000095367432,4.900000095367432,134167,2021-03-15
2021-03-22,6.150000095367432,6.150000095367432,7.0,6.099999904632568,6.099999904632568,100450,2021-03-22
2021-03-29,5.349999904632568,5.349999904632568,6.150000095367432,5.349999904632568,6.150000095367432,19521,2021-03-29
2021-04-05,5.25,5.25,5.849999904632568,4.849999904632568,5.099999904632568,117033,2021-04-05
2021-04-12,5.25,5.25,5.5,4.800000190734863,5.25,32880,2021-04-12
2021-04-19,6.0,6.0,6.0,5.0,5.199999809265137,63689,2021-04-19
2021-04-26,7.349999904632568,7.349999904632568,7.349999904632568,5.849999904632568,6.0,184293,2021-04-26
2021-05-03,8.050000190734863,8.050000190734863,8.050000190734863,7.699999809265137,7.699999809265137,42523,2021-05-03
2021-05-10,8.0,8.0,8.050000190734863,7.650000095367432,7.650000095367432,46801,2021-05-10
2021-05-17,7.650000095367432,7.650000095367432,7.849999904632568,7.599999904632568,7.650000095367432,22000,2021-05-17
2021-05-24,7.400000095367432,7.400000095367432,7.849999904632568,7.400000095367432,7.650000095367432,26000,2021-05-24
2021-05-31,7.349999904632568,7.349999904632568,7.400000095367432,7.349999904632568,7.400000095367432,2000,2021-05-31
2021-06-07,7.400000095367432,7.400000095367432,7.400000095367432,7.0,7.0,10000,2021-06-07
2021-06-14,6.400000095367432,6.400000095367432,7.199999809265137,6.400000095367432,7.199999809265137,24968,2021-06-14
2021-06-21,7.5,7.5,7.5,6.099999904632568,6.400000095367432,136511,2021-06-21
2021-06-28,9.100000381469727,9.100000381469727,9.449999809265137,7.849999904632568,7.849999904632568,124454,2021-06-28
2021-07-05,8.550000190734863,8.550000190734863,10.0,8.550000190734863,9.550000190734863,167494,2021-07-05
2021-07-12,7.400000095367432,7.400000095367432,8.300000190734863,6.699999809265137,8.300000190734863,72107,2021-07-12
2021-07-19,7.449999809265137,7.449999809265137,8.199999809265137,7.400000095367432,7.550000190734863,64558,2021-07-19
2021-07-26,7.949999809265137,7.949999809265137,8.199999809265137,6.849999904632568,7.800000190734863,98220,2021-07-26
2021-08-02,6.849999904632568,6.849999904632568,8.300000190734863,6.849999904632568,8.300000190734863,52130,2021-08-02
2021-08-09,6.849999904632568,6.849999904632568,7.349999904632568,6.5,6.75,52531,2021-08-09
2021-08-16,6.650000095367432,6.650000095367432,7.150000095367432,6.349999904632568,6.75,28558,2021-08-16
2021-08-23,6.75,6.75,7.050000190734863,6.099999904632568,6.550000190734863,38777,2021-08-23
2021-08-30,6.800000190734863,6.800000190734863,7.099999904632568,6.449999809265137,6.949999809265137,79210,2021-08-30
2021-09-06,6.650000095367432,6.650000095367432,7.150000095367432,6.449999809265137,6.800000190734863,44716,2021-09-06
2021-09-13,6.599999904632568,6.599999904632568,6.949999809265137,6.300000190734863,6.949999809265137,40490,2021-09-13
2021-09-20,7.099999904632568,7.099999904632568,7.25,6.349999904632568,6.900000095367432,138044,2021-09-20
2021-09-27,8.899999618530273,8.899999618530273,8.899999618530273,7.0,7.25,213259,2021-09-27
2021-10-04,11.199999809265137,11.199999809265137,11.199999809265137,8.850000381469727,9.300000190734863,261399,2021-10-04
2021-10-11,11.149999618530273,11.149999618530273,12.899999618530273,11.149999618530273,11.75,132875,2021-10-11
2021-10-18,8.699999809265137,8.699999809265137,10.600000381469727,8.699999809265137,10.600000381469727,29380,2021-10-18
2021-10-25,8.850000381469727,8.850000381469727,9.350000381469727,7.900000095367432,8.300000190734863,95666,2021-10-25
2021-11-01,8.850000381469727,8.850000381469727,9.449999809265137,8.550000190734863,8.550000190734863,51681,2021-11-01
2021-11-08,8.699999809265137,8.699999809265137,9.25,8.449999809265137,9.0,77266,2021-11-08
2021-11-15,8.5,8.5,9.050000190734863,8.199999809265137,8.699999809265137,66252,2021-11-15
2021-11-22,8.149999618530273,8.149999618530273,8.850000381469727,7.699999809265137,8.5,74710,2021-11-22
2021-11-29,8.550000190734863,8.550000190734863,8.699999809265137,7.650000095367432,8.149999618530273,80006,2021-11-29
2021-12-06,10.350000381469727,10.350000381469727,10.350000381469727,8.300000190734863,8.75,115917,2021-12-06
2021-12-13,10.100000381469727,10.100000381469727,10.850000381469727,9.75,10.850000381469727,189443,2021-12-13
2021-12-20,9.850000381469727,9.850000381469727,10.100000381469727,8.699999809265137,10.0,69479,2021-12-20
2021-12-27,9.800000190734863,9.800000190734863,10.25,9.350000381469727,10.050000190734863,135216,2021-12-27
2022-01-03,10.100000381469727,10.100000381469727,10.75,9.550000190734863,10.199999809265137,291378,2022-01-03
2022-01-10,9.5,9.5,10.199999809265137,9.300000190734863,9.649999618530273,341500,2022-01-10
2022-01-17,9.850000381469727,9.850000381469727,10.050000190734863,9.25,9.850000381469727,173018,2022-01-17
2022-01-24,9.199999809265137,9.199999809265137,9.899999618530273,8.75,9.899999618530273,103812,2022-01-24
2022-01-31,9.050000190734863,9.050000190734863,9.649999618530273,8.699999809265137,9.649999618530273,114564,2022-01-31
2022-02-07,9.0,9.0,9.399999618530273,8.350000381469727,9.399999618530273,76569,2022-02-07
2022-02-14,8.399999618530273,8.399999618530273,9.199999809265137,8.100000381469727,9.199999809265137,49787,2022-02-14
2022-02-21,11.100000381469727,11.100000381469727,11.100000381469727,7.650000095367432,8.649999618530273,547969,2022-02-21
2022-02-28,9.25,9.25,11.5,9.25,11.5,872358,2022-02-28
2022-03-07,11.699999809265137,11.699999809265137,11.699999809265137,9.25,9.25,480869,2022-03-07
2022-03-14,10.050000190734863,10.050000190734863,12.25,9.600000381469727,12.25,336294,2022-03-14
2022-03-21,9.800000190734863,9.800000190734863,10.550000190734863,9.399999618530273,10.550000190734863,507180,2022-03-21
2022-03-28,9.399999618530273,9.399999618530273,10.050000190734863,9.149999618530273,10.0,362278,2022-03-28
2022-04-04,9.449999809265137,9.449999809265137,9.850000381469727,9.050000190734863,9.449999809265137,256529,2022-04-04
2022-04-11,9.350000381469727,9.350000381469727,9.800000190734863,9.050000190734863,9.449999809265137,127337,2022-04-11
2022-04-18,9.100000381469727,9.100000381469727,9.600000381469727,8.800000190734863,9.350000381469727,122999,2022-04-18
2022-04-25,9.149999618530273,9.149999618530273,9.800000190734863,8.649999618530273,9.350000381469727,189372,2022-04-25
2022-05-02,8.399999618530273,8.399999618530273,9.25,8.25,9.0,103367,2022-05-02
2022-05-09,7.5,7.5,8.75,7.5,8.300000190734863,98640,2022-05-09
2022-05-16,8.100000381469727,8.100000381469727,8.5,7.300000190734863,7.650000095367432,55471,2022-05-16
2022-05-23,7.949999809265137,7.949999809265137,8.399999618530273,7.5,8.350000381469727,41011,2022-05-23
2022-05-30,8.25,8.25,8.850000381469727,7.599999904632568,8.0,53261,2022-05-30
2022-06-06,8.600000381469727,8.600000381469727,9.449999809265137,7.849999904632568,8.449999809265137,133770,2022-06-06
2022-06-13,7.5,7.5,8.850000381469727,7.349999904632568,8.449999809265137,31451,2022-06-13
2022-06-20,7.949999809265137,7.949999809265137,8.199999809265137,7.449999809265137,7.5,49896,2022-06-20
2022-06-27,8.100000381469727,8.100000381469727,8.5,7.650000095367432,7.949999809265137,31164,2022-06-27
2022-07-04,7.800000190734863,7.800000190734863,8.600000381469727,7.400000095367432,8.5,24074,2022-07-04
2022-07-11,8.199999809265137,8.199999809265137,8.25,7.5,7.800000190734863,29533,2022-07-11
2022-07-18,8.350000381469727,8.350000381469727,8.75,7.849999904632568,8.399999618530273,57848,2022-07-18
2022-07-25,8.100000381469727,8.100000381469727,8.699999809265137,7.849999904632568,8.350000381469727,38361,2022-07-25
2022-08-01,8.149999618530273,8.149999618530273,8.600000381469727,7.800000190734863,8.300000190734863,36587,2022-08-01
2022-08-08,8.25,8.25,8.449999809265137,7.849999904632568,8.149999618530273,40063,2022-08-08
2022-08-15,8.800000190734863,8.800000190734863,9.050000190734863,8.0,8.25,135920,2022-08-15
2022-08-22,9.149999618530273,9.149999618530273,9.350000381469727,8.600000381469727,9.199999809265137,130819,2022-08-22
2022-08-29,9.100000381469727,9.100000381469727,9.350000381469727,8.600000381469727,8.699999809265137,183449,2022-08-29
2022-09-05,10.25,10.25,10.5,8.699999809265137,9.300000190734863,183854,2022-09-05
2022-09-12,10.5,10.5,10.899999618530273,9.550000190734863,10.699999809265137,222956,2022-09-12
2022-09-19,13.300000190734863,13.300000190734863,13.300000190734863,11.0,11.0,148607,2022-09-19
2022-09-26,16.850000381469727,16.850000381469727,16.850000381469727,13.949999809265137,13.949999809265137,53842,2022-09-26
2022-10-03,16.799999237060547,16.799999237060547,19.399999618530273,16.75,17.649999618530273,680526,2022-10-03
2022-10-10,15.149999618530273,15.149999618530273,17.100000381469727,14.0,16.0,237208,2022-10-10
2022-10-17,19.200000762939453,19.200000762939453,19.200000762939453,15.449999809265137,15.850000381469727,200381,2022-10-17
2022-10-24,23.299999237060547,23.299999237060547,23.299999237060547,20.149999618530273,20.149999618530273,330751,2022-10-24
2022-10-31,22.049999237060547,22.049999237060547,25.649999618530273,22.049999237060547,24.450000762939453,353045,2022-10-31
2022-11-07,22.950000762939453,22.950000762939453,25.299999237060547,20.950000762939453,20.950000762939453,431568,2022-11-07
2022-11-14,19.399999618530273,19.399999618530273,22.950000762939453,19.299999237060547,22.0,199122,2022-11-14
2022-11-21,18.850000381469727,18.850000381469727,20.700000762939453,18.5,19.899999618530273,143782,2022-11-21
2022-11-28,18.700000762939453,18.700000762939453,19.600000381469727,18.200000762939453,19.600000381469727,76518,2022-11-28
2022-12-05,17.700000762939453,17.700000762939453,19.700000762939453,17.600000381469727,19.0,230282,2022-12-05
2022-12-12,17.850000381469727,17.850000381469727,18.549999237060547,17.0,17.0,123047,2022-12-12
2022-12-19,16.25,16.25,18.5,16.149999618530273,18.5,458242,2022-12-19
2022-12-26,18.25,18.25,18.5,15.449999809265137,15.449999809265137,182120,2022-12-26
2023-01-02,17.899999618530273,17.899999618530273,18.950000762939453,17.299999237060547,17.700000762939453,180624,2023-01-02
2023-01-09,18.049999237060547,18.049999237060547,18.149999618530273,17.100000381469727,17.950000762939453,157074,2023-01-09
2023-01-16,17.149999618530273,17.149999618530273,18.450000762939453,16.799999237060547,18.25,125227,2023-01-16
2023-01-23,15.699999809265137,15.699999809265137,18.0,15.5,17.850000381469727,212766,2023-01-23
2023-01-30,14.649999618530273,14.649999618530273,17.049999237060547,14.550000190734863,16.049999237060547,142223,2023-01-30
2023-02-06,14.550000190734863,14.550000190734863,15.5,13.449999809265137,14.649999618530273,129812,2023-02-06
2023-02-13,14.899999618530273,14.899999618530273,15.399999618530273,13.699999809265137,14.100000381469727,61244,2023-02-13
2023-02-20,14.0,14.0,15.350000381469727,13.75,14.899999618530273,46660,2023-02-20
2023-02-27,17.899999618530273,17.899999618530273,17.899999618530273,13.100000381469727,14.399999618530273,245285,2023-02-27
2023-03-06,15.100000381469727,15.100000381469727,17.600000381469727,14.75,17.600000381469727,145310,2023-03-06
2023-03-13,15.25,15.25,15.649999618530273,14.5,15.25,75178,2023-03-13
2023-03-20,13.899999618530273,13.899999618530273,15.649999618530273,13.699999809265137,14.850000381469727,111474,2023-03-20
2023-03-27,14.0,14.0,14.550000190734863,12.899999618530273,14.0,151834,2023-03-27
2023-04-03,15.5,15.5,15.949999809265137,13.699999809265137,14.199999809265137,79440,2023-04-03
2023-04-10,17.450000762939453,17.450000762939453,18.850000381469727,15.050000190734863,15.5,152799,2023-04-10
2023-04-17,15.75,15.75,18.549999237060547,14.5,17.450000762939453,290523,2023-04-17
2023-04-24,17.149999618530273,17.149999618530273,18.0,15.050000190734863,15.949999809265137,202171,2023-04-24
2023-05-01,16.049999237060547,16.049999237060547,17.649999618530273,15.850000381469727,17.149999618530273,77722,2023-05-01
2023-05-08,15.050000190734863,15.050000190734863,16.549999237060547,14.100000381469727,16.200000762939453,102876,2023-05-08
2023-05-15,14.75,14.75,15.800000190734863,14.649999618530273,15.050000190734863,150438,2023-05-15
2023-05-22,14.949999809265137,14.949999809265137,15.649999618530273,14.25,14.75,106396,2023-05-22
2023-05-29,16.25,16.25,16.25,14.649999618530273,15.0,210058,2023-05-29
2023-06-05,21.299999237060547,21.299999237060547,24.149999618530273,16.700000762939453,17.850000381469727,2249554,2023-06-05
2023-06-12,19.200000762939453,19.200000762939453,22.200000762939453,18.799999237060547,21.299999237060547,628256,2023-06-12
2023-06-19,26.799999237060547,26.799999237060547,30.049999237060547,19.75,20.399999618530273,7633202,2023-06-19
2023-06-26,24.200000762939453,24.200000762939453,25.5,21.899999618530273,25.5,291501,2023-06-26
2023-07-03,27.850000381469727,27.850000381469727,27.850000381469727,23.0,24.799999237060547,589353,2023-07-03
2023-07-10,27.850000381469727,27.850000381469727,27.850000381469727,27.850000381469727,27.850000381469727,0,2023-07-10
2023-07-17,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,2259,2023-07-17
2023-07-24,24.75,24.75,26.75,24.75,26.75,4446,2023-07-24
2023-07-31,22.450000762939453,22.450000762939453,24.25,22.450000762939453,24.25,10764,2023-07-31
2023-08-07,20.549999237060547,20.549999237060547,22.0,20.549999237060547,22.0,180824,2023-08-07
2023-08-14,18.549999237060547,18.549999237060547,19.549999237060547,16.850000381469727,19.549999237060547,172657,2023-08-14
2023-08-21,21.549999237060547,21.549999237060547,22.450000762939453,18.049999237060547,19.350000381469727,238695,2023-08-21
2023-08-28,19.549999237060547,19.549999237060547,21.549999237060547,19.549999237060547,21.149999618530273,82040,2023-08-28
2023-09-04,18.450000762939453,18.450000762939453,19.549999237060547,18.450000762939453,19.149999618530273,97857,2023-09-04
2023-09-11,18.149999618530273,18.149999618530273,18.850000381469727,18.149999618530273,18.799999237060547,553755,2023-09-11
2023-09-18,18.299999237060547,18.299999237060547,18.299999237060547,17.600000381469727,17.799999237060547,151140,2023-09-18
2023-09-25,20.049999237060547,20.049999237060547,20.049999237060547,18.450000762939453,18.649999618530273,39112,2023-09-25
2023-10-02,24.350000381469727,24.350000381469727,24.350000381469727,19.899999618530273,20.049999237060547,146455,2023-10-02
2023-10-09,24.200000762939453,24.200000762939453,26.799999237060547,24.200000762939453,25.0,553325,2023-10-09
2023-10-16,21.950000762939453,21.950000762939453,23.75,21.950000762939453,23.75,48436,2023-10-16
2023-10-23,20.350000381469727,20.350000381469727,21.549999237060547,20.350000381469727,21.549999237060547,8404,2023-10-23
2023-10-30,19.200000762939453,19.200000762939453,20.700000762939453,19.149999618530273,19.950000762939453,99947,2023-10-30
2023-11-06,19.75,19.75,19.799999237060547,19.200000762939453,19.549999237060547,65693,2023-11-06
2023-11-13,20.600000381469727,20.600000381469727,21.0,20.149999618530273,20.299999237060547,41119,2023-11-13
2023-11-20,22.25,22.25,23.25,20.149999618530273,21.600000381469727,263270,2023-11-20
2023-11-27,21.649999618530273,21.649999618530273,23.850000381469727,21.0,22.25,215753,2023-11-27
2023-12-04,28.25,28.25,28.25,22.399999618530273,23.450000762939453,1114612,2023-12-04
2023-12-11,26.0,26.0,29.649999618530273,25.049999237060547,29.5,586938,2023-12-11
2023-12-18,26.799999237060547,26.799999237060547,27.450000762939453,25.350000381469727,26.700000762939453,413879,2023-12-18
2023-12-25,29.950000762939453,29.950000762939453,29.950000762939453,26.799999237060547,26.799999237060547,517007,2023-12-25
2024-01-01,38.04999923706055,38.04999923706055,38.04999923706055,31.399999618530273,31.399999618530273,734948,2024-01-01
2024-01-08,48.400001525878906,48.400001525878906,48.400001525878906,39.95000076293945,39.95000076293945,1091865,2024-01-08
2024-01-15,57.45000076293945,57.45000076293945,58.599998474121094,48.5,50.75,720725,2024-01-15
2024-01-22,55.150001525878906,55.150001525878906,57.650001525878906,55.150001525878906,57.45000076293945,140714,2024-01-22
2024-01-29,51.95000076293945,51.95000076293945,56.25,51.95000076293945,56.25,250322,2024-01-29
2024-02-05,47.04999923706055,47.04999923706055,50.95000076293945,47.04999923706055,50.95000076293945,49980,2024-02-05
2024-02-12,42.599998474121094,42.599998474121094,46.099998474121094,42.599998474121094,46.099998474121094,81666,2024-02-12
2024-02-19,43.400001525878906,43.400001525878906,43.400001525878906,40.95000076293945,41.75,498613,2024-02-19
2024-02-26,37.150001525878906,37.150001525878906,45.54999923706055,37.150001525878906,45.54999923706055,442647,2024-02-26
2024-03-04,32.04999923706055,32.04999923706055,35.70000076293945,32.04999923706055,34.29999923706055,573148,2024-03-04
2024-03-11,30.899999618530273,30.899999618530273,32.79999923706055,26.799999237060547,31.5,506292,2024-03-11
2024-03-18,37.099998474121094,37.099998474121094,37.099998474121094,32.400001525878906,32.400001525878906,264779,2024-03-18
2024-03-25,34.95000076293945,34.95000076293945,37.099998474121094,34.95000076293945,37.099998474121094,63667,2024-03-25
2024-04-01,38.45000076293945,38.45000076293945,38.45000076293945,34.25,35.599998474121094,80976,2024-04-01
2024-04-08,40.70000076293945,40.70000076293945,40.70000076293945,39.150001525878906,39.20000076293945,122189,2024-04-08
2024-04-15,43.349998474121094,43.349998474121094,43.349998474121094,40.70000076293945,40.900001525878906,65260,2024-04-15
2024-04-22,45.900001525878906,45.900001525878906,46.849998474121094,44.20000076293945,44.20000076293945,155185,2024-04-22
2024-04-29,43.349998474121094,43.349998474121094,46.0,43.349998474121094,46.0,164766,2024-04-29
2024-05-06,39.25,39.25,42.5,39.25,42.5,45646,2024-05-06
2024-05-13,40.20000076293945,40.20000076293945,41.5,36.04999923706055,37.29999923706055,160158,2024-05-13
2024-05-20,37.400001525878906,37.400001525878906,41.75,36.849998474121094,39.599998474121094,129931,2024-05-20
2024-05-27,36.75,36.75,38.900001525878906,35.0,37.400001525878906,106973,2024-05-27
2024-06-03,36.400001525878906,36.400001525878906,38.0,32.79999923706055,36.75,92170,2024-06-03
2024-06-10,39.93000030517578,39.93000030517578,41.2400016784668,36.400001525878906,37.790000915527344,139791,2024-06-10
2024-06-17,38.900001525878906,38.900001525878906,42.0,38.11000061035156,39.93000030517578,206358,2024-06-17
2024-06-24,37.43000030517578,37.43000030517578,39.900001525878906,37.0,38.86000061035156,152205,2024-06-24
2024-07-01,39.439998626708984,39.439998626708984,40.900001525878906,37.41999816894531,37.41999816894531,187749,2024-07-01
2024-07-08,38.65999984741211,38.65999984741211,40.4900016784668,37.599998474121094,40.34000015258789,142231,2024-07-08
2024-07-15,37.189998626708984,37.189998626708984,40.0,36.599998474121094,39.9900016784668,143960,2024-07-15
2024-07-22,40.38999938964844,40.38999938964844,40.38999938964844,36.11000061035156,37.099998474121094,172426,2024-07-22
2024-07-29,46.709999084472656,46.709999084472656,47.66999816894531,42.400001525878906,42.400001525878906,303273,2024-07-29
2024-08-05,44.369998931884766,44.369998931884766,45.77000045776367,43.25,45.77000045776367,113339,2024-08-05
2024-08-12,48.0099983215332,48.0099983215332,48.0099983215332,45.25,45.25,67180,2024-08-12
2024-08-19,52.900001525878906,52.900001525878906,52.970001220703125,48.970001220703125,48.970001220703125,80211,2024-08-19
2024-08-26,55.5,55.5,57.2400016784668,52.0,53.95000076293945,135351,2024-08-26
2024-09-02,52.959999084472656,52.959999084472656,55.0,52.91999816894531,54.38999938964844,126777,2024-09-02
2024-09-09,49.4900016784668,49.4900016784668,52.95000076293945,49.150001525878906,51.900001525878906,73109,2024-09-09
2024-09-16,46.599998474121094,46.599998474121094,49.54999923706055,46.599998474121094,49.5,27449,2024-09-16
2024-09-23,54.22999954223633,54.22999954223633,55.34000015258789,44.349998474121094,48.83000183105469,312446,2024-09-23
2024-09-30,53.31999969482422,53.31999969482422,58.88999938964844,51.54999923706055,54.22999954223633,178963,2024-09-30
2024-10-07,52.630001068115234,52.630001068115234,52.630001068115234,51.20000076293945,52.25,48997,2024-10-07
2024-10-14,52.099998474121094,52.099998474121094,53.70000076293945,51.099998474121094,53.68000030517578,65291,2024-10-14
2024-10-21,49.880001068115234,49.880001068115234,52.11000061035156,49.880001068115234,51.04999923706055,78842,2024-10-21
2024-10-28,51.150001525878906,51.150001525878906,51.150001525878906,48.099998474121094,49.04999923706055,29571,2024-10-28
2024-11-04,56.45000076293945,56.45000076293945,56.45000076293945,52.16999816894531,52.16999816894531,60237,2024-11-04
2024-11-11,54.810001373291016,54.810001373291016,62.22999954223633,53.560001373291016,59.27000045776367,415303,2024-11-11
2024-11-18,60.31999969482422,60.31999969482422,60.91999816894531,52.16999816894531,52.16999816894531,182085,2024-11-18
2024-11-25,63.650001525878906,63.650001525878906,65.8499984741211,61.04999923706055,63.33000183105469,324635,2024-11-25
2024-12-02,63.5,63.5,65.27999877929688,61.5,64.0,108222,2024-12-02
2024-12-09,60.75,60.75,65.5,60.75,64.7699966430664,77395,2024-12-09
2024-12-16,59.290000915527344,59.290000915527344,63.189998626708984,59.290000915527344,61.959999084472656,72910,2024-12-16
2024-12-23,64.1500015258789,64.1500015258789,64.1500015258789,60.470001220703125,60.470001220703125,219791,2024-12-23
2024-12-30,69.94999694824219,69.94999694824219,70.80000305175781,65.43000030517578,65.43000030517578,97191,2024-12-30
2025-01-06,66.63999938964844,66.63999938964844,71.33999633789062,66.63999938964844,71.33999633789062,149063,2025-01-06
2025-01-13,69.22000122070312,69.22000122070312,78.0,63.29999923706055,65.0,255785,2025-01-13
2025-01-20,70.05999755859375,70.05999755859375,76.30999755859375,66.41999816894531,68.87000274658203,127555,2025-01-20
2025-01-27,78.88999938964844,78.88999938964844,80.22000122070312,63.279998779296875,70.0999984741211,355779,2025-01-27
2025-02-03,92.3499984741211,92.3499984741211,100.66000366210938,79.08000183105469,81.83000183105469,731383,2025-02-03
2025-02-10,71.44000244140625,71.44000244140625,90.36000061035156,71.44000244140625,90.36000061035156,340125,2025-02-10
2025-02-17,74.52999877929688,74.52999877929688,74.61000061035156,62.560001373291016,67.86000061035156,241692,2025-02-17
2025-02-24,68.0999984741211,68.0999984741211,77.7699966430664,68.0999984741211,74.44000244140625,167149,2025-02-24
2025-03-03,69.45999908447266,69.45999908447266,70.19999694824219,64.5,65.0199966430664,188657,2025-03-03
2025-03-10,72.86000061035156,72.86000061035156,75.68000030517578,66.30000305175781,72.9000015258789,100262,2025-03-10
2025-03-17,77.66000366210938,77.66000366210938,78.4000015258789,68.26000213623047,73.0,175457,2025-03-17
2025-03-24,73.91000366210938,73.91000366210938,83.38999938964844,71.48999786376953,80.0,149539,2025-03-24
2025-03-31,79.5199966430664,79.5199966430664,85.3499984741211,73.91000366210938,73.91000366210938,128953,2025-03-31
2025-04-07,70.54000091552734,70.54000091552734,75.55000305175781,68.16999816894531,75.55000305175781,242658,2025-04-07
2025-04-14,75.80999755859375,75.80999755859375,77.0,71.30000305175781,71.80000305175781,103858,2025-04-14
2025-04-21,70.0999984741211,70.0999984741211,78.94000244140625,70.0,78.94000244140625,161750,2025-04-21
2025-04-28,67.83000183105469,67.83000183105469,72.06999969482422,64.5,67.69000244140625,80795,2025-04-28
2025-05-05,64.91999816894531,64.91999816894531,71.5,64.9000015258789,69.4800033569336,173712,2025-05-05
2025-05-12,67.33999633789062,67.33999633789062,69.70999908447266,64.31999969482422,68.0,247154,2025-05-12
2025-05-19,69.95999908447266,69.95999908447266,70.37000274658203,66.61000061035156,67.33999633789062,115293,2025-05-19
2025-05-26,70.12000274658203,70.12000274658203,71.0999984741211,67.12999725341797,69.5,122901,2025-05-26
2025-06-02,77.75,77.75,84.80999755859375,70.0,72.0,204225,2025-06-02
2025-06-09,78.69000244140625,78.69000244140625,79.51000213623047,70.25,77.0,251696,2025-06-09
2025-06-16,77.33999633789062,77.33999633789062,86.55000305175781,74.30999755859375,82.0,483196,2025-06-16
2025-06-23,96.13999938964844,96.13999938964844,99.66999816894531,76.61000061035156,78.05999755859375,1024844,2025-06-23
