Date,Adj Close_A2ZINFRA.NS,Close_A2ZINFRA.NS,High_A2ZINFRA.NS,Low_A2ZINFRA.NS,Open_A2ZINFRA.NS,Volume_A2ZINFRA.NS,Date
2021-01-04,5.050000190734863,5.050000190734863,6.199999809265137,4.949999809265137,5.5,7099422,2021-01-04
2021-01-11,5.0,5.0,6.050000190734863,4.800000190734863,5.099999904632568,8440523,2021-01-11
2021-01-18,4.849999904632568,4.849999904632568,5.150000095367432,4.75,4.949999809265137,2236153,2021-01-18
2021-01-25,4.550000190734863,4.550000190734863,4.949999809265137,4.349999904632568,4.949999809265137,1289359,2021-01-25
2021-02-01,4.449999809265137,4.449999809265137,4.800000190734863,4.400000095367432,4.599999904632568,1572989,2021-02-01
2021-02-08,4.449999809265137,4.449999809265137,4.550000190734863,3.9000000953674316,4.5,2466476,2021-02-08
2021-02-15,4.25,4.25,4.5,4.099999904632568,4.449999809265137,1512975,2021-02-15
2021-02-22,4.199999809265137,4.199999809265137,4.300000190734863,4.0,4.300000190734863,931471,2021-02-22
2021-03-01,4.349999904632568,4.349999904632568,4.5,4.099999904632568,4.199999809265137,2335340,2021-03-01
2021-03-08,4.199999809265137,4.199999809265137,4.400000095367432,4.150000095367432,4.400000095367432,1277657,2021-03-08
2021-03-15,3.8499999046325684,3.8499999046325684,4.25,3.700000047683716,4.199999809265137,1579208,2021-03-15
2021-03-22,3.75,3.75,4.199999809265137,3.75,3.9000000953674316,3217349,2021-03-22
2021-03-29,3.799999952316284,3.799999952316284,3.950000047683716,3.700000047683716,3.75,1548092,2021-03-29
2021-04-05,4.099999904632568,4.099999904632568,4.599999904632568,3.700000047683716,3.8499999046325684,7513626,2021-04-05
2021-04-12,3.75,3.75,4.199999809265137,3.700000047683716,4.199999809265137,2843237,2021-04-12
2021-04-19,3.8499999046325684,3.8499999046325684,4.400000095367432,3.5999999046325684,3.700000047683716,4268895,2021-04-19
2021-04-26,3.6500000953674316,3.6500000953674316,4.0,3.6500000953674316,3.950000047683716,4261183,2021-04-26
2021-05-03,4.150000095367432,4.150000095367432,4.349999904632568,3.6500000953674316,3.700000047683716,7294954,2021-05-03
2021-05-10,4.800000190734863,4.800000190734863,5.449999809265137,4.0,4.150000095367432,16281301,2021-05-10
2021-05-17,4.150000095367432,4.150000095367432,4.849999904632568,4.150000095367432,4.800000190734863,3827765,2021-05-17
2021-05-24,4.550000190734863,4.550000190734863,4.849999904632568,4.050000190734863,4.199999809265137,2429193,2021-05-24
2021-05-31,4.900000095367432,4.900000095367432,5.349999904632568,4.400000095367432,4.5,4775492,2021-05-31
2021-06-07,5.650000095367432,5.650000095367432,5.650000095367432,4.849999904632568,4.900000095367432,6557894,2021-06-07
2021-06-14,5.349999904632568,5.349999904632568,5.800000190734863,5.199999809265137,5.800000190734863,3968331,2021-06-14
2021-06-21,5.75,5.75,6.400000095367432,5.099999904632568,5.199999809265137,4621411,2021-06-21
2021-06-28,5.800000190734863,5.800000190734863,6.0,5.349999904632568,5.800000190734863,2945711,2021-06-28
2021-07-05,6.050000190734863,6.050000190734863,6.550000190734863,5.75,5.800000190734863,3102932,2021-07-05
2021-07-12,5.849999904632568,5.849999904632568,6.25,5.75,6.099999904632568,2678406,2021-07-12
2021-07-19,5.650000095367432,5.650000095367432,5.900000095367432,5.449999809265137,5.849999904632568,2479434,2021-07-19
2021-07-26,5.25,5.25,5.800000190734863,5.050000190734863,5.650000095367432,1895260,2021-07-26
2021-08-02,4.800000190734863,4.800000190734863,5.400000095367432,4.650000095367432,5.300000190734863,2222526,2021-08-02
2021-08-09,4.800000190734863,4.800000190734863,4.949999809265137,4.349999904632568,4.75,1771226,2021-08-09
2021-08-16,4.25,4.25,4.75,4.099999904632568,4.75,1430123,2021-08-16
2021-08-23,4.25,4.25,4.449999809265137,3.950000047683716,4.25,1524259,2021-08-23
2021-08-30,4.349999904632568,4.349999904632568,4.650000095367432,4.25,4.25,1862356,2021-08-30
2021-09-06,4.349999904632568,4.349999904632568,4.449999809265137,4.150000095367432,4.349999904632568,1162436,2021-09-06
2021-09-13,4.300000190734863,4.300000190734863,4.550000190734863,4.25,4.449999809265137,2766364,2021-09-13
2021-09-20,4.300000190734863,4.300000190734863,4.5,4.25,4.300000190734863,1661308,2021-09-20
2021-09-27,4.25,4.25,4.349999904632568,4.099999904632568,4.349999904632568,1480177,2021-09-27
2021-10-04,4.349999904632568,4.349999904632568,4.5,4.150000095367432,4.25,4130874,2021-10-04
2021-10-11,4.650000095367432,4.650000095367432,5.199999809265137,4.300000190734863,4.449999809265137,5476485,2021-10-11
2021-10-18,4.349999904632568,4.349999904632568,4.900000095367432,4.199999809265137,4.650000095367432,4552320,2021-10-18
2021-10-25,4.949999809265137,4.949999809265137,5.199999809265137,4.25,4.449999809265137,6241492,2021-10-25
2021-11-01,5.0,5.0,5.150000095367432,4.800000190734863,5.0,2232722,2021-11-01
2021-11-08,6.650000095367432,6.650000095367432,7.150000095367432,4.849999904632568,5.0,15832918,2021-11-08
2021-11-15,5.5,5.5,6.349999904632568,5.5,6.349999904632568,1261586,2021-11-15
2021-11-22,6.300000190734863,6.300000190734863,6.300000190734863,5.0,5.25,3030359,2021-11-22
2021-11-29,5.849999904632568,5.849999904632568,6.599999904632568,5.400000095367432,6.599999904632568,2972527,2021-11-29
2021-12-06,6.550000190734863,6.550000190734863,7.0,6.099999904632568,6.099999904632568,3718104,2021-12-06
2021-12-13,7.949999809265137,7.949999809265137,8.199999809265137,6.599999904632568,6.800000190734863,3830169,2021-12-13
2021-12-20,7.550000190734863,7.550000190734863,8.100000381469727,7.25,8.0,2842508,2021-12-20
2021-12-27,9.5,9.5,9.5,7.550000190734863,7.550000190734863,2770037,2021-12-27
2022-01-03,11.949999809265137,11.949999809265137,11.949999809265137,9.699999809265137,9.949999809265137,7525361,2022-01-03
2022-01-10,12.350000381469727,12.350000381469727,14.100000381469727,12.350000381469727,12.5,12032800,2022-01-10
2022-01-17,12.649999618530273,12.649999618530273,12.649999618530273,11.100000381469727,12.050000190734863,9395521,2022-01-17
2022-01-24,12.850000381469727,12.850000381469727,12.949999809265137,11.25,12.649999618530273,3467926,2022-01-24
2022-01-31,11.449999809265137,11.449999809265137,13.449999809265137,11.25,13.0,5598224,2022-01-31
2022-02-07,10.300000190734863,10.300000190734863,11.649999618530273,10.199999809265137,11.600000381469727,3428681,2022-02-07
2022-02-14,9.649999618530273,9.649999618530273,10.75,9.350000381469727,9.899999618530273,3781545,2022-02-14
2022-02-21,8.949999809265137,8.949999809265137,10.0,8.550000190734863,9.649999618530273,2781607,2022-02-21
2022-02-28,10.75,10.75,10.75,8.699999809265137,8.899999618530273,1752489,2022-02-28
2022-03-07,10.899999618530273,10.899999618530273,10.899999618530273,9.75,10.5,4272715,2022-03-07
2022-03-14,10.350000381469727,10.350000381469727,11.399999618530273,10.25,10.899999618530273,2685190,2022-03-14
2022-03-21,9.5,9.5,10.600000381469727,9.399999618530273,10.199999809265137,1944218,2022-03-21
2022-03-28,10.100000381469727,10.100000381469727,10.100000381469727,9.300000190734863,9.399999618530273,2912430,2022-03-28
2022-04-04,12.050000190734863,12.050000190734863,12.449999809265137,10.149999618530273,10.550000190734863,3412623,2022-04-04
2022-04-11,12.25,12.25,12.399999618530273,11.449999809265137,12.300000190734863,2032864,2022-04-11
2022-04-18,15.5,15.5,15.5,12.100000381469727,12.100000381469727,8296680,2022-04-18
2022-04-25,13.600000381469727,13.600000381469727,16.149999618530273,13.350000381469727,15.350000381469727,5667171,2022-04-25
2022-05-02,11.649999618530273,11.649999618530273,13.699999809265137,11.649999618530273,13.449999809265137,1800215,2022-05-02
2022-05-09,10.649999618530273,10.649999618530273,12.0,10.100000381469727,11.25,2357804,2022-05-09
2022-05-16,13.449999809265137,13.449999809265137,13.449999809265137,10.399999618530273,10.649999618530273,1427889,2022-05-16
2022-05-23,11.699999809265137,11.699999809265137,14.800000190734863,11.550000190734863,14.100000381469727,2993815,2022-05-23
2022-05-30,12.149999618530273,12.149999618530273,13.199999809265137,11.75,11.75,1092084,2022-05-30
2022-06-06,11.75,11.75,12.199999809265137,11.0,11.550000190734863,960282,2022-06-06
2022-06-13,10.350000381469727,10.350000381469727,11.75,10.25,11.699999809265137,1540679,2022-06-13
2022-06-20,9.949999809265137,9.949999809265137,10.75,9.550000190734863,10.75,1084398,2022-06-20
2022-06-27,10.050000190734863,10.050000190734863,10.699999809265137,9.699999809265137,10.050000190734863,879324,2022-06-27
2022-07-04,11.199999809265137,11.199999809265137,12.149999618530273,9.899999618530273,10.399999618530273,1837170,2022-07-04
2022-07-11,11.5,11.5,11.899999618530273,10.75,10.75,1014641,2022-07-11
2022-07-18,11.199999809265137,11.199999809265137,12.0,11.100000381469727,11.850000381469727,1118280,2022-07-18
2022-07-25,11.899999618530273,11.899999618530273,12.149999618530273,10.899999618530273,11.300000190734863,1571848,2022-07-25
2022-08-01,13.899999618530273,13.899999618530273,14.75,11.699999809265137,12.0,5717523,2022-08-01
2022-08-08,12.5,12.5,14.199999809265137,11.75,14.199999809265137,1455430,2022-08-08
2022-08-15,12.850000381469727,12.850000381469727,13.850000381469727,12.0,12.5,1812872,2022-08-15
2022-08-22,12.649999618530273,12.649999618530273,13.5,12.350000381469727,13.0,1232820,2022-08-22
2022-08-29,12.300000190734863,12.300000190734863,12.800000190734863,12.100000381469727,12.550000190734863,1578369,2022-08-29
2022-09-05,12.600000381469727,12.600000381469727,13.449999809265137,12.300000190734863,12.300000190734863,1910725,2022-09-05
2022-09-12,11.649999618530273,11.649999618530273,12.850000381469727,11.350000381469727,12.699999809265137,1930597,2022-09-12
2022-09-19,11.0,11.0,12.199999809265137,10.800000190734863,11.75,1897990,2022-09-19
2022-09-26,10.300000190734863,10.300000190734863,10.949999809265137,9.850000381469727,10.949999809265137,2057838,2022-09-26
2022-10-03,11.350000381469727,11.350000381469727,11.350000381469727,10.25,10.25,1651308,2022-10-03
2022-10-10,10.699999809265137,10.699999809265137,11.699999809265137,10.550000190734863,11.649999618530273,2571748,2022-10-10
2022-10-17,10.350000381469727,10.350000381469727,10.899999618530273,10.199999809265137,10.899999618530273,1014306,2022-10-17
2022-10-24,10.199999809265137,10.199999809265137,10.800000190734863,10.050000190734863,10.800000190734863,985167,2022-10-24
2022-10-31,11.449999809265137,11.449999809265137,11.899999618530273,9.5,10.199999809265137,2453148,2022-10-31
2022-11-07,11.199999809265137,11.199999809265137,12.800000190734863,10.75,11.949999809265137,3398299,2022-11-07
2022-11-14,10.350000381469727,10.350000381469727,11.449999809265137,10.100000381469727,11.100000381469727,2364168,2022-11-14
2022-11-21,10.800000190734863,10.800000190734863,11.449999809265137,10.199999809265137,10.199999809265137,2109164,2022-11-21
2022-11-28,11.199999809265137,11.199999809265137,11.800000190734863,10.699999809265137,11.050000190734863,2346766,2022-11-28
2022-12-05,10.899999618530273,10.899999618530273,12.050000190734863,10.649999618530273,11.149999618530273,1928827,2022-12-05
2022-12-12,11.300000190734863,11.300000190734863,11.899999618530273,10.649999618530273,11.100000381469727,3192732,2022-12-12
2022-12-19,9.399999618530273,9.399999618530273,11.75,9.25,11.75,3278345,2022-12-19
2022-12-26,9.949999809265137,9.949999809265137,10.399999618530273,8.699999809265137,8.800000190734863,2178982,2022-12-26
2023-01-02,9.899999618530273,9.899999618530273,10.399999618530273,9.649999618530273,10.0,2326899,2023-01-02
2023-01-09,9.75,9.75,10.75,9.5,9.949999809265137,1658635,2023-01-09
2023-01-16,9.649999618530273,9.649999618530273,9.899999618530273,9.5,9.850000381469727,916428,2023-01-16
2023-01-23,9.350000381469727,9.350000381469727,9.75,9.149999618530273,9.649999618530273,433682,2023-01-23
2023-01-30,8.300000190734863,8.300000190734863,9.899999618530273,8.100000381469727,9.300000190734863,2315153,2023-01-30
2023-02-06,8.399999618530273,8.399999618530273,8.550000190734863,7.849999904632568,8.100000381469727,956560,2023-02-06
2023-02-13,8.0,8.0,8.649999618530273,7.849999904632568,8.649999618530273,1586468,2023-02-13
2023-02-20,7.300000190734863,7.300000190734863,8.199999809265137,7.199999809265137,7.800000190734863,598266,2023-02-20
2023-02-27,7.150000095367432,7.150000095367432,7.599999904632568,6.650000095367432,7.5,1353486,2023-02-27
2023-03-06,6.849999904632568,6.849999904632568,7.300000190734863,6.5,7.199999809265137,2159461,2023-03-06
2023-03-13,6.650000095367432,6.650000095367432,7.0,6.349999904632568,6.949999809265137,1213499,2023-03-13
2023-03-20,6.199999809265137,6.199999809265137,6.900000095367432,6.0,6.900000095367432,2206740,2023-03-20
2023-03-27,6.599999904632568,6.599999904632568,7.300000190734863,5.099999904632568,6.0,4527083,2023-03-27
2023-04-03,7.0,7.0,7.199999809265137,6.599999904632568,6.900000095367432,1096299,2023-04-03
2023-04-10,7.150000095367432,7.150000095367432,7.949999809265137,6.699999809265137,7.0,631700,2023-04-10
2023-04-17,6.349999904632568,6.349999904632568,7.300000190734863,6.0,7.300000190734863,1474948,2023-04-17
2023-04-24,6.5,6.5,6.699999809265137,6.150000095367432,6.400000095367432,716497,2023-04-24
2023-05-01,6.599999904632568,6.599999904632568,6.900000095367432,6.349999904632568,6.5,899767,2023-05-01
2023-05-08,6.650000095367432,6.650000095367432,6.800000190734863,6.199999809265137,6.5,513251,2023-05-08
2023-05-15,6.900000095367432,6.900000095367432,6.949999809265137,6.400000095367432,6.599999904632568,1148747,2023-05-15
2023-05-22,6.449999809265137,6.449999809265137,7.050000190734863,6.400000095367432,6.75,942864,2023-05-22
2023-05-29,8.100000381469727,8.100000381469727,8.600000381469727,6.25,6.5,7905953,2023-05-29
2023-06-05,8.199999809265137,8.199999809265137,8.949999809265137,7.550000190734863,8.149999618530273,5823068,2023-06-05
2023-06-12,7.75,7.75,8.600000381469727,7.699999809265137,8.350000381469727,1070743,2023-06-12
2023-06-19,7.599999904632568,7.599999904632568,8.0,7.150000095367432,7.699999809265137,609389,2023-06-19
2023-06-26,7.199999809265137,7.199999809265137,7.699999809265137,7.099999904632568,7.599999904632568,643004,2023-06-26
2023-07-03,7.099999904632568,7.099999904632568,7.400000095367432,6.900000095367432,7.150000095367432,976015,2023-07-03
2023-07-10,6.949999809265137,6.949999809265137,7.400000095367432,6.699999809265137,6.949999809265137,810460,2023-07-10
2023-07-17,6.800000190734863,6.800000190734863,7.050000190734863,6.650000095367432,7.050000190734863,683113,2023-07-17
2023-07-24,6.849999904632568,6.849999904632568,7.199999809265137,6.75,6.800000190734863,500447,2023-07-24
2023-07-31,6.849999904632568,6.849999904632568,7.099999904632568,6.699999809265137,7.099999904632568,695529,2023-07-31
2023-08-07,7.099999904632568,7.099999904632568,7.099999904632568,6.699999809265137,6.849999904632568,810141,2023-08-07
2023-08-14,8.300000190734863,8.300000190734863,8.550000190734863,7.050000190734863,7.300000190734863,2004077,2023-08-14
2023-08-21,10.350000381469727,10.350000381469727,10.350000381469727,8.600000381469727,8.600000381469727,5754402,2023-08-21
2023-08-28,10.75,10.75,12.449999809265137,10.699999809265137,10.800000190734863,2131324,2023-08-28
2023-09-04,10.399999618530273,10.399999618530273,11.25,9.350000381469727,10.25,2615778,2023-09-04
2023-09-11,10.149999618530273,10.149999618530273,11.399999618530273,9.899999618530273,10.5,1549937,2023-09-11
2023-09-18,9.649999618530273,9.649999618530273,10.399999618530273,9.300000190734863,10.149999618530273,555307,2023-09-18
2023-09-25,9.649999618530273,9.649999618530273,10.0,9.100000381469727,9.649999618530273,639964,2023-09-25
2023-10-02,9.550000190734863,9.550000190734863,9.899999618530273,9.350000381469727,9.649999618530273,351779,2023-10-02
2023-10-09,9.399999618530273,9.399999618530273,10.0,9.25,9.550000190734863,601866,2023-10-09
2023-10-16,8.550000190734863,8.550000190734863,9.5,8.5,9.399999618530273,1113887,2023-10-16
2023-10-23,9.199999809265137,9.199999809265137,9.199999809265137,8.25,8.899999618530273,936241,2023-10-23
2023-10-30,9.949999809265137,9.949999809265137,10.100000381469727,9.300000190734863,9.649999618530273,1154555,2023-10-30
2023-11-06,10.649999618530273,10.649999618530273,11.0,9.899999618530273,10.0,1502107,2023-11-06
2023-11-13,11.199999809265137,11.199999809265137,12.0,10.550000190734863,11.0,2182891,2023-11-13
2023-11-20,11.350000381469727,11.350000381469727,11.75,10.600000381469727,11.350000381469727,967716,2023-11-20
2023-11-27,10.550000190734863,10.550000190734863,11.350000381469727,10.550000190734863,11.350000381469727,195571,2023-11-27
2023-12-04,9.75,9.75,10.350000381469727,9.75,10.350000381469727,901825,2023-12-04
2023-12-11,10.300000190734863,10.300000190734863,10.300000190734863,9.550000190734863,9.75,525716,2023-12-11
2023-12-18,10.899999618530273,10.899999618530273,10.899999618530273,10.399999618530273,10.5,1106069,2023-12-18
2023-12-25,11.699999809265137,11.699999809265137,11.699999809265137,10.899999618530273,10.899999618530273,1114489,2023-12-25
2024-01-01,14.25,14.25,14.800000190734863,12.25,12.25,3180849,2024-01-01
2024-01-08,14.25,14.25,15.149999618530273,13.550000190734863,13.550000190734863,2991252,2024-01-08
2024-01-15,13.5,13.5,14.199999809265137,13.199999809265137,14.199999809265137,813497,2024-01-15
2024-01-22,13.149999618530273,13.149999618530273,14.0,13.0,13.5,369231,2024-01-22
2024-01-29,14.050000190734863,14.050000190734863,14.050000190734863,13.149999618530273,13.399999618530273,531933,2024-01-29
2024-02-05,13.300000190734863,13.300000190734863,14.300000190734863,13.300000190734863,14.300000190734863,451443,2024-02-05
2024-02-12,12.800000190734863,12.800000190734863,13.050000190734863,12.350000381469727,13.050000190734863,576887,2024-02-12
2024-02-19,15.199999809265137,15.199999809265137,15.199999809265137,13.300000190734863,13.399999618530273,2699723,2024-02-19
2024-02-26,15.800000190734863,15.800000190734863,16.700000762939453,15.649999618530273,15.949999809265137,1895157,2024-02-26
2024-03-04,14.300000190734863,14.300000190734863,15.199999809265137,14.300000190734863,15.199999809265137,120068,2024-03-04
2024-03-11,13.050000190734863,13.050000190734863,14.050000190734863,13.050000190734863,14.050000190734863,65275,2024-03-11
2024-03-18,12.75,12.75,12.800000190734863,12.300000190734863,12.800000190734863,309812,2024-03-18
2024-03-25,13.5,13.5,13.5,12.75,12.75,949876,2024-03-25
2024-04-01,14.75,14.75,14.75,13.75,13.75,866115,2024-04-01
2024-04-08,13.25,13.25,15.449999809265137,13.25,15.449999809265137,2923962,2024-04-08
2024-04-15,13.5,13.5,14.199999809265137,12.399999618530273,12.600000381469727,1228282,2024-04-15
2024-04-22,14.100000381469727,14.100000381469727,14.399999618530273,13.25,13.550000190734863,1176911,2024-04-22
2024-04-29,14.600000381469727,14.600000381469727,15.399999618530273,14.050000190734863,14.199999809265137,1045015,2024-04-29
2024-05-06,14.149999618530273,14.149999618530273,14.949999809265137,13.25,14.949999809265137,2315944,2024-05-06
2024-05-13,14.75,14.75,15.199999809265137,13.550000190734863,14.050000190734863,1368214,2024-05-13
2024-05-20,15.850000381469727,15.850000381469727,15.899999618530273,14.050000190734863,14.5,2162858,2024-05-20
2024-05-27,18.299999237060547,18.299999237060547,18.299999237060547,15.149999618530273,15.800000190734863,2137179,2024-05-27
2024-06-03,19.899999618530273,19.899999618530273,20.5,18.25,19.200000762939453,6617137,2024-06-03
2024-06-10,22.190000534057617,22.190000534057617,23.950000762939453,20.110000610351562,20.889999389648438,4562232,2024-06-10
2024-06-17,22.290000915527344,22.290000915527344,22.8799991607666,20.1299991607666,22.190000534057617,1962696,2024-06-17
2024-06-24,21.959999084472656,21.959999084472656,24.56999969482422,21.959999084472656,22.780000686645508,2043547,2024-06-24
2024-07-01,21.479999542236328,21.479999542236328,21.520000457763672,20.40999984741211,21.520000457763672,951299,2024-07-01
2024-07-08,20.200000762939453,20.200000762939453,21.600000381469727,19.899999618530273,21.600000381469727,417773,2024-07-08
2024-07-15,19.0,19.0,20.200000762939453,18.700000762939453,20.200000762939453,492766,2024-07-15
2024-07-22,19.34000015258789,19.34000015258789,19.34000015258789,18.239999771118164,18.6200008392334,577532,2024-07-22
2024-07-29,20.440000534057617,20.440000534057617,20.5,19.68000030517578,19.719999313354492,499909,2024-07-29
2024-08-05,17.43000030517578,17.43000030517578,20.100000381469727,17.209999084472656,19.40999984741211,1249258,2024-08-05
2024-08-12,18.0,18.0,18.229999542236328,15.729999542236328,17.469999313354492,1343723,2024-08-12
2024-08-19,19.690000534057617,19.690000534057617,20.68000030517578,17.899999618530273,17.899999618530273,1246490,2024-08-19
2024-08-26,17.770000457763672,17.770000457763672,19.290000915527344,17.770000457763672,19.290000915527344,282389,2024-08-26
2024-09-02,17.200000762939453,17.200000762939453,18.100000381469727,17.059999465942383,17.40999984741211,466457,2024-09-02
2024-09-09,16.200000762939453,16.200000762939453,17.0,16.200000762939453,16.850000381469727,268679,2024-09-09
2024-09-16,17.079999923706055,17.079999923706055,17.079999923706055,15.869999885559082,16.0,564019,2024-09-16
2024-09-23,18.829999923706055,18.829999923706055,18.829999923706055,17.420000076293945,17.420000076293945,514317,2024-09-23
2024-09-30,16.579999923706055,16.579999923706055,18.600000381469727,16.100000381469727,18.100000381469727,893418,2024-09-30
2024-10-07,19.6299991607666,19.6299991607666,19.6299991607666,15.75,16.950000762939453,2058791,2024-10-07
2024-10-14,18.549999237060547,18.549999237060547,20.610000610351562,17.40999984741211,20.610000610351562,2431845,2024-10-14
2024-10-21,16.649999618530273,16.649999618530273,19.469999313354492,16.209999084472656,18.40999984741211,1546764,2024-10-21
2024-10-28,17.790000915527344,17.790000915527344,17.799999237060547,15.829999923706055,16.5,1024007,2024-10-28
2024-11-04,19.639999389648438,19.639999389648438,20.5,16.600000381469727,18.440000534057617,3515818,2024-11-04
2024-11-11,16.68000030517578,16.68000030517578,19.93000030517578,16.510000228881836,19.639999389648438,1261595,2024-11-11
2024-11-18,16.90999984741211,16.90999984741211,18.3799991607666,16.5,16.700000762939453,1956542,2024-11-18
2024-11-25,17.06999969482422,17.06999969482422,17.75,15.949999809265137,17.459999084472656,1358603,2024-11-25
2024-12-02,18.200000762939453,18.200000762939453,18.200000762939453,16.229999542236328,17.479999542236328,1451189,2024-12-02
2024-12-09,21.139999389648438,21.139999389648438,22.559999465942383,18.600000381469727,19.5,7554605,2024-12-09
2024-12-16,21.829999923706055,21.829999923706055,23.270000457763672,20.799999237060547,21.0,6825277,2024-12-16
2024-12-23,23.989999771118164,23.989999771118164,26.520000457763672,21.649999618530273,22.209999084472656,6899927,2024-12-23
2024-12-30,26.170000076293945,26.170000076293945,26.799999237060547,22.790000915527344,23.100000381469727,3528864,2024-12-30
2025-01-06,22.6299991607666,22.6299991607666,26.469999313354492,22.360000610351562,25.5,2377699,2025-01-06
2025-01-13,22.829999923706055,22.829999923706055,23.899999618530273,20.420000076293945,22.25,1547211,2025-01-13
2025-01-20,20.829999923706055,20.829999923706055,23.299999237060547,20.75,22.510000228881836,1017075,2025-01-20
2025-01-27,19.989999771118164,19.989999771118164,21.360000610351562,18.700000762939453,21.0,1079465,2025-01-27
2025-02-03,21.15999984741211,21.15999984741211,21.950000762939453,18.989999771118164,20.149999618530273,1034951,2025-02-03
2025-02-10,18.770000457763672,18.770000457763672,21.649999618530273,18.239999771118164,21.649999618530273,1278792,2025-02-10
2025-02-17,17.6299991607666,17.6299991607666,19.479999542236328,16.079999923706055,18.649999618530273,868760,2025-02-17
2025-02-24,15.75,15.75,17.690000534057617,15.399999618530273,17.690000534057617,737217,2025-02-24
2025-03-03,17.3799991607666,17.3799991607666,17.950000762939453,14.619999885559082,16.389999389648438,1091943,2025-03-03
2025-03-10,17.299999237060547,17.299999237060547,18.200000762939453,15.699999809265137,17.3799991607666,861043,2025-03-10
2025-03-17,16.1200008392334,16.1200008392334,18.0,15.899999618530273,17.5,1100800,2025-03-17
2025-03-24,13.670000076293945,13.670000076293945,16.850000381469727,13.390000343322754,16.799999237060547,3214918,2025-03-24
2025-03-31,14.130000114440918,14.130000114440918,15.050000190734863,13.5600004196167,13.670000076293945,1616583,2025-03-31
2025-04-07,13.84000015258789,13.84000015258789,14.079999923706055,12.350000381469727,13.710000038146973,1218540,2025-04-07
2025-04-14,15.079999923706055,15.079999923706055,15.25,13.859999656677246,14.149999618530273,684166,2025-04-14
2025-04-21,13.829999923706055,13.829999923706055,15.880000114440918,13.609999656677246,15.880000114440918,1282080,2025-04-21
2025-04-28,13.680000305175781,13.680000305175781,14.1899995803833,13.289999961853027,13.880000114440918,533028,2025-04-28
2025-05-05,12.680000305175781,12.680000305175781,14.59000015258789,12.449999809265137,14.15999984741211,675534,2025-05-05
2025-05-12,14.149999618530273,14.149999618530273,14.579999923706055,13.210000038146973,13.380000114440918,843313,2025-05-12
2025-05-19,17.31999969482422,17.31999969482422,18.719999313354492,13.75,14.5,3288251,2025-05-19
2025-05-26,16.969999313354492,16.969999313354492,18.700000762939453,16.719999313354492,17.5,1966244,2025-05-26
2025-06-02,19.43000030517578,19.43000030517578,19.5,16.510000228881836,17.149999618530273,1414940,2025-06-02
