Date,Adj Close_STYRENIX.NS,Close_STYRENIX.NS,High_STYRENIX.NS,Low_STYRENIX.NS,Open_STYRENIX.NS,Volume_STYRENIX.NS,Date
2020-11-30,573.5418701171875,779.5999755859375,786.0,695.5,695.5,393154,2020-11-30
2020-12-07,572.8796997070312,778.7000122070312,824.9000244140625,756.0499877929688,770.0,397549,2020-12-07
2020-12-14,573.5418701171875,779.5999755859375,848.9000244140625,766.0499877929688,780.5499877929688,391772,2020-12-14
2020-12-21,567.2149658203125,771.0,799.0,713.5499877929688,780.2000122070312,80244,2020-12-21
2020-12-28,610.6204833984375,830.0,848.0,764.0,764.0,159031,2020-12-28
2021-01-04,671.4251098632812,912.6500244140625,935.0,821.0,835.0,440407,2021-01-04
2021-01-11,743.595947265625,1010.75,1088.0,978.7000122070312,988.0,598150,2021-01-11
2021-01-18,699.9696655273438,951.4500122070312,1031.9000244140625,945.5999755859375,1015.8499755859375,125282,2021-01-18
2021-01-25,679.8486328125,924.0999755859375,969.9500122070312,902.0,955.0499877929688,60552,2021-01-25
2021-02-01,737.636962890625,1002.6500244140625,1020.0,910.0999755859375,940.0,109652,2021-02-01
2021-02-08,750.5849609375,1020.25,1113.949951171875,1008.0,1008.0,599484,2021-02-08
2021-02-15,719.8700561523438,978.5,1037.949951171875,921.0,1026.0,258835,2021-02-15
2021-02-22,711.63037109375,967.2999877929688,1002.0,937.2999877929688,985.0,177713,2021-02-22
2021-03-01,708.3566284179688,962.8499755859375,1037.0,950.0,967.2999877929688,218021,2021-03-01
2021-03-08,728.0361938476562,989.5999755859375,1029.0,960.0,973.0999755859375,133484,2021-03-08
2021-03-15,700.1168823242188,951.6500244140625,1030.0,922.0999755859375,996.9000244140625,170316,2021-03-15
2021-03-22,705.1195068359375,958.4500122070312,991.1500244140625,922.0,951.0,93503,2021-03-22
2021-03-29,710.3428344726562,965.5499877929688,971.0999755859375,922.25,958.4500122070312,58307,2021-03-29
2021-04-05,759.2662353515625,1032.050048828125,1075.0,955.5999755859375,966.0,300197,2021-04-05
2021-04-12,763.5698852539062,1037.9000244140625,1045.0,972.0999755859375,1029.9000244140625,96566,2021-04-12
2021-04-19,817.2750854492188,1110.9000244140625,1188.9000244140625,1005.25,1048.0,649272,2021-04-19
2021-04-26,815.8404541015625,1108.949951171875,1172.050048828125,1105.0,1148.0,186974,2021-04-26
2021-05-03,898.1271362304688,1220.800048828125,1273.5,1098.9000244140625,1110.0,612845,2021-05-03
2021-05-10,899.19384765625,1222.25,1264.9000244140625,1205.0,1242.0,166826,2021-05-10
2021-05-17,990.0880737304688,1345.800048828125,1475.0,1220.0,1235.0,1268665,2021-05-17
2021-05-24,984.3865356445312,1338.050048828125,1390.0,1311.0999755859375,1370.0,395736,2021-05-24
2021-05-31,1078.1497802734375,1465.5,1490.0,1320.0,1358.5999755859375,469616,2021-05-31
2021-06-07,1091.9808349609375,1484.300048828125,1565.800048828125,1453.0,1470.0,520926,2021-06-07
2021-06-14,1052.2166748046875,1430.25,1497.0999755859375,1370.0999755859375,1494.0,289227,2021-06-14
2021-06-21,1056.851806640625,1436.550048828125,1483.5999755859375,1380.050048828125,1380.5,190963,2021-06-21
2021-06-28,1068.5858154296875,1452.5,1492.0,1428.8499755859375,1475.0,116739,2021-06-28
2021-07-05,1100.3309326171875,1495.6500244140625,1570.0,1460.5999755859375,1473.0,261313,2021-07-05
2021-07-12,1048.9061279296875,1425.75,1501.9000244140625,1411.0999755859375,1500.0,156801,2021-07-12
2021-07-19,1039.3790283203125,1412.800048828125,1455.0,1385.0,1431.699951171875,109653,2021-07-19
2021-07-26,1033.8980712890625,1405.3499755859375,1446.449951171875,1391.75,1402.9000244140625,152172,2021-07-26
2021-08-02,1051.5179443359375,1429.300048828125,1475.0,1395.5,1436.0,371169,2021-08-02
2021-08-09,1048.0980224609375,1414.800048828125,1460.0,1310.25,1439.949951171875,297588,2021-08-09
2021-08-16,933.49462890625,1260.0999755859375,1424.0,1250.0,1416.199951171875,121549,2021-08-16
2021-08-23,945.1253662109375,1275.800048828125,1294.0,1195.0,1274.949951171875,139884,2021-08-23
2021-08-30,976.1282348632812,1317.6500244140625,1394.949951171875,1305.3499755859375,1324.0,143764,2021-08-30
2021-09-06,1022.0213012695312,1379.5999755859375,1392.0,1320.0,1320.0,87529,2021-09-06
2021-09-13,1015.0208129882812,1370.1500244140625,1445.0,1343.949951171875,1355.0999755859375,115907,2021-09-13
2021-09-20,997.2783203125,1346.199951171875,1407.0,1307.300048828125,1354.5,59671,2021-09-20
2021-09-27,1040.6898193359375,1404.800048828125,1435.0,1352.949951171875,1352.949951171875,98865,2021-09-27
2021-10-04,1090.06494140625,1471.449951171875,1520.0,1385.050048828125,1404.0,277107,2021-10-04
2021-10-11,1165.0347900390625,1572.6500244140625,1674.0,1510.0,1550.0,378507,2021-10-11
2021-10-18,1175.9246826171875,1587.3499755859375,1881.0,1516.0,1779.800048828125,948063,2021-10-18
2021-10-25,1113.9189453125,1503.6500244140625,1589.550048828125,1424.050048828125,1565.0,126154,2021-10-25
2021-11-01,1109.0665283203125,1497.0999755859375,1515.0,1463.0999755859375,1503.6500244140625,43233,2021-11-01
2021-11-08,1131.6611328125,1527.5999755859375,1599.0,1470.050048828125,1505.0,136039,2021-11-08
2021-11-15,1087.064453125,1467.4000244140625,1538.9000244140625,1455.0,1527.0,111646,2021-11-15
2021-11-22,1046.7275390625,1412.949951171875,1644.0,1400.0,1434.0,82799,2021-11-22
2021-11-29,1033.0224609375,1394.449951171875,1430.0,1333.050048828125,1390.0,60510,2021-11-29
2021-12-06,1027.910888671875,1387.550048828125,1420.0,1381.0999755859375,1409.4000244140625,37777,2021-12-06
2021-12-13,992.2778930664062,1339.449951171875,1398.0,1326.0,1388.0999755859375,38279,2021-12-13
2021-12-20,960.015625,1295.9000244140625,1320.0,1255.25,1320.0,55281,2021-12-20
2021-12-27,1020.3175659179688,1377.300048828125,1389.0999755859375,1293.3499755859375,1298.0,55723,2021-12-27
2022-01-03,1052.0614013671875,1420.1500244140625,1454.0,1341.0,1399.9000244140625,61924,2022-01-03
2022-01-10,1053.5428466796875,1422.1500244140625,1450.0,1390.0,1429.949951171875,50778,2022-01-10
2022-01-17,954.4596557617188,1288.4000244140625,1428.0,1278.449951171875,1422.1500244140625,122761,2022-01-17
2022-01-24,944.6068115234375,1275.0999755859375,1285.0,1178.449951171875,1285.0,57227,2022-01-24
2022-01-31,959.348876953125,1295.0,1345.0,1260.5,1289.0,60973,2022-01-31
2022-02-07,854.6354370117188,1153.6500244140625,1308.449951171875,1101.0,1286.1500244140625,200815,2022-02-07
2022-02-14,840.3377075195312,1134.3499755859375,1180.0,1125.0,1125.5999755859375,70064,2022-02-14
2022-02-21,776.8504028320312,1048.6500244140625,1133.8499755859375,1005.2999877929688,1123.0,72567,2022-02-21
2022-02-28,745.4400634765625,1006.25,1065.0,1004.0999755859375,1049.949951171875,76036,2022-02-28
2022-03-07,703.8065185546875,950.0499877929688,1003.9000244140625,940.0,988.0,184620,2022-03-07
2022-03-14,795.2223510742188,1073.449951171875,1089.75,950.0,951.0499877929688,191037,2022-03-14
2022-03-21,781.6656494140625,1055.1500244140625,1133.300048828125,1045.0,1095.949951171875,160821,2022-03-21
2022-03-28,773.33154296875,1043.9000244140625,1068.0,972.7000122070312,1037.0,178587,2022-03-28
2022-04-04,819.4839477539062,1106.199951171875,1156.5,1053.9000244140625,1053.9000244140625,132803,2022-04-04
2022-04-11,809.408935546875,1092.5999755859375,1144.300048828125,1085.1500244140625,1110.0,54767,2022-04-11
2022-04-18,634.3185424804688,856.25,1088.0,810.9000244140625,1065.050048828125,4298290,2022-04-18
2022-04-25,623.6508178710938,841.8499755859375,887.5,838.0,851.0,917723,2022-04-25
2022-05-02,605.4269409179688,817.25,846.0,801.2000122070312,839.0,420981,2022-05-02
2022-05-09,544.9397583007812,735.5999755859375,826.7000122070312,731.0999755859375,813.9500122070312,465093,2022-05-09
2022-05-16,601.5377197265625,812.0,817.7999877929688,706.2000122070312,751.7000122070312,275862,2022-05-16
2022-05-23,662.9879150390625,894.9500122070312,904.0,735.3499755859375,815.0,1247588,2022-05-23
2022-05-30,703.9917602539062,950.2999877929688,984.9000244140625,879.5499877929688,902.0,1501364,2022-05-30
2022-06-06,582.3135986328125,786.0499877929688,858.75,772.0,852.9000244140625,707981,2022-06-06
2022-06-13,645.4020385742188,774.9500122070312,807.0,746.4500122070312,780.0,344237,2022-06-13
2022-06-20,640.3634643554688,768.9000244140625,785.9000244140625,744.0999755859375,773.9000244140625,224351,2022-06-20
2022-06-27,648.7750244140625,779.0,793.0499877929688,749.2999877929688,775.0499877929688,243005,2022-06-27
2022-07-04,684.8365478515625,822.2999877929688,832.0,765.1500244140625,782.9000244140625,247643,2022-07-04
2022-07-11,700.91015625,841.5999755859375,884.0,811.0,825.0,551994,2022-07-11
2022-07-18,737.4298706054688,885.4500122070312,890.9500122070312,843.1500244140625,845.0,338193,2022-07-18
2022-07-25,703.4503784179688,844.6500244140625,905.4500122070312,829.4000244140625,879.0,274546,2022-07-25
2022-08-01,682.0050048828125,818.9000244140625,861.0,810.0,847.0,491976,2022-08-01
2022-08-08,690.25,828.7999877929688,839.7999877929688,817.5499877929688,822.9500122070312,278843,2022-08-08
2022-08-15,771.201171875,926.0,942.1500244140625,828.7999877929688,828.7999877929688,746543,2022-08-15
2022-08-22,769.5354614257812,924.0,953.0,890.0499877929688,924.9000244140625,386561,2022-08-22
2022-08-29,748.0068359375,898.1500244140625,944.0,893.0,903.0,197214,2022-08-29
2022-09-05,737.6797485351562,885.75,912.0,879.6500244140625,898.1500244140625,239962,2022-09-05
2022-09-12,750.38037109375,901.0,943.1500244140625,890.0,899.7999877929688,365483,2022-09-12
2022-09-19,732.0581665039062,879.0,918.4000244140625,873.0999755859375,905.5499877929688,238864,2022-09-19
2022-09-26,727.6857299804688,873.75,888.0,849.0,873.5999755859375,155619,2022-09-26
2022-10-03,728.4768676757812,874.7000122070312,885.0,855.0,874.9500122070312,142348,2022-10-03
2022-10-10,709.0303344726562,851.3499755859375,875.2999877929688,841.5,864.0499877929688,219729,2022-10-10
2022-10-17,699.785888671875,840.25,850.75,836.0,848.0,136087,2022-10-17
2022-10-24,704.6996459960938,846.1500244140625,849.0,840.25,846.0,65003,2022-10-24
2022-10-31,696.5794677734375,836.4000244140625,854.5,833.5,849.0,162570,2022-10-31
2022-11-07,692.9566040039062,832.0499877929688,847.0499877929688,815.0,833.5,311602,2022-11-07
2022-11-14,661.3091430664062,794.0499877929688,817.0,782.8499755859375,817.0,218019,2022-11-14
2022-11-21,652.064697265625,782.9500122070312,800.0,768.4000244140625,780.0,121435,2022-11-21
2022-11-28,686.5855712890625,824.4000244140625,829.75,782.9000244140625,789.1500244140625,137589,2022-11-28
2022-12-05,669.4707641601562,803.8499755859375,843.4500122070312,793.0,827.0,106844,2022-12-05
2022-12-12,686.37744140625,824.1500244140625,835.0,802.5499877929688,810.0,85910,2022-12-12
2022-12-19,639.9886474609375,768.4500122070312,831.9500122070312,765.0999755859375,824.7000122070312,86792,2022-12-19
2022-12-26,647.0261840820312,776.9000244140625,790.0,753.0499877929688,774.0,93714,2022-12-26
2023-01-02,681.297119140625,818.0499877929688,820.5,775.0,780.7999877929688,144077,2023-01-02
2023-01-09,688.0012817382812,826.0999755859375,843.0,823.9500122070312,839.9500122070312,80469,2023-01-09
2023-01-16,668.5546875,802.75,834.75,800.0,829.9500122070312,44611,2023-01-16
2023-01-23,645.0689086914062,774.5499877929688,811.0,761.0,810.0,53169,2023-01-23
2023-01-30,627.4129638671875,753.3499755859375,796.0499877929688,737.7999877929688,774.5499877929688,51376,2023-01-30
2023-02-06,622.790771484375,747.7999877929688,754.0,700.7000122070312,753.3499755859375,112160,2023-02-06
2023-02-13,624.1232299804688,749.4000244140625,789.0,725.0,756.0,87829,2023-02-13
2023-02-20,613.7960815429688,737.0,770.0,735.0,749.5999755859375,64721,2023-02-20
2023-02-27,659.1854248046875,791.5,806.9500122070312,716.1500244140625,737.0999755859375,120177,2023-02-27
2023-03-06,676.5082397460938,812.2999877929688,830.0,788.2000122070312,794.9000244140625,129834,2023-03-06
2023-03-13,732.5994262695312,879.6500244140625,886.6500244140625,782.2000122070312,813.0,435707,2023-03-13
2023-03-20,633.0762329101562,760.1500244140625,925.0,753.1500244140625,894.0,786016,2023-03-20
2023-03-27,655.5128173828125,715.2999877929688,755.0,696.0999755859375,752.0,380896,2023-03-27
2023-04-03,709.9480590820312,774.7000122070312,777.0,714.0,719.3499755859375,109656,2023-04-03
2023-04-10,733.4540405273438,800.3499755859375,810.0,752.0,782.0,136169,2023-04-10
2023-04-17,719.3411865234375,784.9500122070312,809.9000244140625,781.0,803.0,86706,2023-04-17
2023-04-24,725.4353637695312,791.5999755859375,806.4000244140625,777.0,780.0499877929688,83837,2023-04-24
2023-05-01,741.106201171875,808.7000122070312,825.4000244140625,790.0,791.5999755859375,99082,2023-05-01
2023-05-08,740.0523071289062,807.5499877929688,820.4000244140625,804.5,817.25,83732,2023-05-08
2023-05-15,789.08056640625,861.0499877929688,865.0,801.4000244140625,810.2000122070312,161938,2023-05-15
2023-05-22,777.2129516601562,848.0999755859375,881.2999877929688,832.0999755859375,850.0,176456,2023-05-22
2023-05-29,805.2095336914062,878.6500244140625,886.0,840.4000244140625,864.9500122070312,202830,2023-05-29
2023-06-05,925.3974609375,1009.7999877929688,1025.949951171875,877.6500244140625,878.6500244140625,754869,2023-06-05
2023-06-12,954.2647094726562,1041.300048828125,1050.0,986.5499877929688,1019.7999877929688,212119,2023-06-12
2023-06-19,1024.0955810546875,1117.5,1144.050048828125,1019.7000122070312,1025.0,276775,2023-06-19
2023-06-26,980.886474609375,1070.3499755859375,1134.0,1063.0999755859375,1117.5,110970,2023-06-26
2023-07-03,1033.8094482421875,1128.0999755859375,1135.0,1077.0,1077.0,144192,2023-07-03
2023-07-10,1069.91650390625,1167.5,1229.0,1118.199951171875,1133.0,237778,2023-07-10
2023-07-17,1067.9920654296875,1165.4000244140625,1210.0,1130.050048828125,1167.5,127822,2023-07-17
2023-07-24,1081.92138671875,1180.5999755859375,1213.699951171875,1159.5999755859375,1166.5,99490,2023-07-24
2023-07-31,1047.87646484375,1143.449951171875,1207.0,1134.199951171875,1194.0,135460,2023-07-31
2023-08-07,958.1651611328125,1024.3499755859375,1179.0999755859375,1016.0,1154.0,212746,2023-08-07
2023-08-14,1009.2372436523438,1078.949951171875,1083.0,991.25,1029.949951171875,86761,2023-08-14
2023-08-21,1034.3992919921875,1105.8499755859375,1110.25,1037.25,1065.300048828125,94201,2023-08-21
2023-08-28,1030.3304443359375,1101.5,1138.4000244140625,1086.0,1104.0,65166,2023-08-28
2023-09-04,1007.974609375,1077.5999755859375,1119.25,1061.0,1109.800048828125,103559,2023-09-04
2023-09-11,1017.4688110351562,1087.75,1101.9000244140625,1020.0499877929688,1077.5999755859375,126989,2023-09-11
2023-09-18,989.5474243164062,1057.9000244140625,1108.0,1052.25,1085.3499755859375,106378,2023-09-18
2023-09-25,1016.6737670898438,1086.9000244140625,1094.3499755859375,1030.0,1057.0,66467,2023-09-25
2023-10-02,1013.4933471679688,1083.5,1117.75,1044.0,1086.9000244140625,94855,2023-10-02
2023-10-09,1081.5897216796875,1156.300048828125,1167.6500244140625,1033.199951171875,1070.0,323198,2023-10-09
2023-10-16,1241.026611328125,1326.75,1398.949951171875,1188.0,1200.0,1209279,2023-10-16
2023-10-23,1324.79052734375,1416.300048828125,1468.300048828125,1285.0,1404.0,849526,2023-10-23
2023-10-30,1278.7694091796875,1367.0999755859375,1445.199951171875,1349.75,1415.0,281509,2023-10-30
2023-11-06,1274.184326171875,1340.8499755859375,1389.949951171875,1258.050048828125,1371.0,228855,2023-11-06
2023-11-13,1283.734619140625,1350.9000244140625,1395.800048828125,1332.0,1365.0,77478,2023-11-13
2023-11-20,1369.782470703125,1441.449951171875,1490.0,1351.050048828125,1364.0999755859375,261472,2023-11-20
2023-11-27,1373.86865234375,1445.75,1516.0,1435.050048828125,1441.449951171875,138671,2023-11-27
2023-12-04,1440.4833984375,1515.8499755859375,1540.949951171875,1431.0,1459.8499755859375,198682,2023-12-04
2023-12-11,1456.3531494140625,1532.550048828125,1564.8499755859375,1502.0,1521.050048828125,106314,2023-12-11
2023-12-18,1427.36962890625,1502.050048828125,1547.75,1420.050048828125,1532.550048828125,103926,2023-12-18
2023-12-25,1371.8731689453125,1443.6500244140625,1512.0,1427.0999755859375,1502.050048828125,67960,2023-12-25
2024-01-01,1449.6536865234375,1525.5,1557.949951171875,1425.9000244140625,1450.0,101201,2024-01-01
2024-01-08,1496.78759765625,1575.0999755859375,1599.949951171875,1475.199951171875,1520.199951171875,156201,2024-01-08
2024-01-15,1483.008544921875,1560.5999755859375,1602.449951171875,1500.199951171875,1575.0999755859375,66899,2024-01-15
2024-01-22,1471.6051025390625,1548.5999755859375,1581.550048828125,1466.0,1560.5999755859375,55714,2024-01-22
2024-01-29,1467.1387939453125,1543.9000244140625,1602.0,1516.0,1551.75,123585,2024-01-29
2024-02-05,1548.3878173828125,1629.4000244140625,1650.0,1485.699951171875,1530.0,304630,2024-02-05
2024-02-12,1404.94287109375,1478.449951171875,1595.800048828125,1410.0,1589.9000244140625,126431,2024-02-12
2024-02-19,1492.4798583984375,1524.300048828125,1550.5999755859375,1470.0999755859375,1495.5,78631,2024-02-19
2024-02-26,1419.9266357421875,1450.199951171875,1551.949951171875,1440.0,1531.0,70783,2024-02-26
2024-03-04,1317.90185546875,1346.0,1484.800048828125,1332.300048828125,1467.4000244140625,147765,2024-03-04
2024-03-11,1310.754150390625,1338.699951171875,1402.699951171875,1286.0,1360.0,163397,2024-03-11
2024-03-18,1404.50537109375,1434.449951171875,1449.0,1333.0,1351.800048828125,96340,2024-03-18
2024-03-25,1401.176513671875,1431.050048828125,1490.449951171875,1377.0,1434.449951171875,81526,2024-03-25
2024-04-01,1512.1602783203125,1544.4000244140625,1564.9000244140625,1432.5999755859375,1455.0,88894,2024-04-01
2024-04-08,1508.2926025390625,1540.449951171875,1580.0,1515.0,1544.4000244140625,84025,2024-04-08
2024-04-15,1507.5582275390625,1539.699951171875,1558.300048828125,1475.050048828125,1505.0,69086,2024-04-15
2024-04-22,1663.581787109375,1699.050048828125,1733.0,1505.5999755859375,1550.0,305809,2024-04-22
2024-04-29,1604.4427490234375,1638.6500244140625,1732.6500244140625,1631.0999755859375,1707.0,79846,2024-04-29
2024-05-06,1625.1512451171875,1659.800048828125,1778.0,1545.0,1645.0,232373,2024-05-06
2024-05-13,1759.095458984375,1796.5999755859375,1875.0,1635.949951171875,1669.0,366370,2024-05-13
2024-05-20,1834.5859375,1873.699951171875,1890.0,1713.6500244140625,1815.050048828125,168995,2024-05-20
2024-05-27,1733.540283203125,1770.5,1882.0,1738.8499755859375,1882.0,100485,2024-05-27
2024-06-03,1901.55810546875,1942.0999755859375,1972.0,1524.0999755859375,1785.0,228732,2024-06-03
2024-06-10,2130.67333984375,2176.10009765625,2183.949951171875,1890.75,1935.0,281082,2024-06-10
2024-06-17,2129.008544921875,2174.39990234375,2269.0,2036.300048828125,2176.10009765625,200820,2024-06-17
2024-06-24,2106.04833984375,2150.949951171875,2242.0,1867.0,2160.0,1895559,2024-06-24
2024-07-01,2314.50390625,2363.85009765625,2414.89990234375,2111.199951171875,2161.949951171875,947183,2024-07-01
2024-07-08,2300.6494140625,2349.699951171875,2429.949951171875,2260.050048828125,2387.25,528911,2024-07-08
2024-07-15,2418.2421875,2469.800048828125,2731.199951171875,2329.699951171875,2386.199951171875,858885,2024-07-15
2024-07-22,2620.039794921875,2675.89990234375,2730.39990234375,2350.14990234375,2478.75,466677,2024-07-22
2024-07-29,2578.81884765625,2633.800048828125,2712.550048828125,2531.0,2700.0,279568,2024-07-29
2024-08-05,2579.455078125,2634.449951171875,2683.75,2482.050048828125,2599.050048828125,356373,2024-08-05
2024-08-12,2496.03369140625,2549.25,2665.64990234375,2475.14990234375,2639.75,188395,2024-08-12
2024-08-19,2741.85546875,2770.550048828125,2840.0,2495.0,2600.0,289097,2024-08-19
2024-08-26,2615.676025390625,2643.050048828125,2880.0,2631.0,2837.0,243407,2024-08-26
2024-09-02,2582.918701171875,2609.949951171875,2694.64990234375,2600.0,2667.85009765625,200359,2024-09-02
2024-09-09,2423.091552734375,2448.449951171875,2643.949951171875,2424.0,2610.0,259899,2024-09-09
2024-09-16,2428.237548828125,2453.64990234375,2469.949951171875,2318.60009765625,2445.35009765625,230226,2024-09-16
2024-09-23,2378.211181640625,2403.10009765625,2583.949951171875,2401.0,2469.949951171875,180885,2024-09-23
2024-09-30,2436.798095703125,2462.300048828125,2629.85009765625,2386.14990234375,2390.0,184647,2024-09-30
2024-10-07,2519.334228515625,2545.699951171875,2574.0,2328.0,2489.0,251333,2024-10-07
2024-10-14,2512.208740234375,2538.5,2672.0,2465.60009765625,2569.800048828125,194690,2024-10-14
2024-10-21,2351.04541015625,2375.64990234375,2571.550048828125,2315.35009765625,2538.949951171875,220222,2024-10-21
2024-10-28,2501.32275390625,2527.5,2547.0,2328.25,2414.949951171875,234044,2024-10-28
2024-11-04,2502.411376953125,2528.60009765625,2579.64990234375,2445.75,2527.5,198630,2024-11-04
2024-11-11,2349.6103515625,2374.199951171875,2549.949951171875,2339.14990234375,2549.949951171875,152563,2024-11-11
2024-11-18,2375.48974609375,2400.35009765625,2497.550048828125,2305.75,2315.5,112442,2024-11-18
2024-11-25,2495.7314453125,2521.85009765625,2538.0,2386.699951171875,2402.39990234375,143597,2024-11-25
2024-12-02,2728.990234375,2757.550048828125,2799.0,2477.0,2521.0,467158,2024-12-02
2024-12-09,2978.231689453125,3009.39990234375,3020.35009765625,2795.89990234375,2798.199951171875,612911,2024-12-09
2024-12-16,2954.7275390625,2985.64990234375,3095.64990234375,2879.14990234375,3047.0,305985,2024-12-16
2024-12-23,2931.050048828125,2931.050048828125,3041.85009765625,2851.199951171875,3004.949951171875,119097,2024-12-23
2024-12-30,2954.64990234375,2954.64990234375,3090.0,2853.60009765625,2940.0,161784,2024-12-30
2025-01-06,2888.050048828125,2888.050048828125,3042.0,2784.14990234375,2974.64990234375,237542,2025-01-06
2025-01-13,2732.10009765625,2732.10009765625,2874.0,2688.050048828125,2845.050048828125,174528,2025-01-13
2025-01-20,2599.35009765625,2599.35009765625,2799.949951171875,2535.050048828125,2732.10009765625,227649,2025-01-20
2025-01-27,2540.35009765625,2540.35009765625,2736.75,2410.550048828125,2575.699951171875,276436,2025-01-27
2025-02-03,2563.5,2563.5,2724.75,2447.25,2529.0,146899,2025-02-03
2025-02-10,2426.10009765625,2426.10009765625,2620.199951171875,2392.0,2557.10009765625,149145,2025-02-10
2025-02-17,2498.050048828125,2498.050048828125,2540.449951171875,2321.75,2420.0,110447,2025-02-17
2025-02-24,2325.35009765625,2325.35009765625,2521.25,2261.0,2490.0,126504,2025-02-24
2025-03-03,2644.550048828125,2644.550048828125,2664.89990234375,2220.5,2350.0,129274,2025-03-03
2025-03-10,2779.050048828125,2779.050048828125,2800.0,2612.39990234375,2618.10009765625,132357,2025-03-10
2025-03-17,2726.10009765625,2726.10009765625,2857.449951171875,2674.550048828125,2779.0,134313,2025-03-17
2025-03-24,2730.0,2730.0,2820.0,2583.0,2726.0,168781,2025-03-24
2025-03-31,2685.75,2685.75,2833.0,2616.14990234375,2730.0,102655,2025-03-31
2025-04-07,2649.550048828125,2649.550048828125,2795.949951171875,2250.0,2352.35009765625,113651,2025-04-07
2025-04-14,2796.0,2796.0,2837.300048828125,2649.550048828125,2649.550048828125,58427,2025-04-14
2025-04-21,2852.39990234375,2852.39990234375,2950.0,2725.0,2795.0,181073,2025-04-21
2025-04-28,2718.89990234375,2718.89990234375,2887.10009765625,2701.800048828125,2816.0,105033,2025-04-28
2025-05-05,2669.800048828125,2669.800048828125,2799.89990234375,2620.10009765625,2772.0,89294,2025-05-05
2025-05-12,2869.5,2869.5,2897.39990234375,2698.0,2698.0,121196,2025-05-12
2025-05-19,2995.0,2995.0,3014.89990234375,2852.39990234375,2869.5,171296,2025-05-19
2025-05-26,3153.5,3153.5,3184.39990234375,2861.0,3050.0,294425,2025-05-26
2025-06-02,3283.10009765625,3283.10009765625,3350.0,3150.39990234375,3213.60009765625,313454,2025-06-02
2025-06-09,3305.39990234375,3305.39990234375,3498.0,3265.60009765625,3300.0,303942,2025-06-09
2025-06-16,3322.5,3322.5,3367.89990234375,3212.5,3285.0,141173,2025-06-16
2025-06-23,3180.5,3180.5,3316.5,3159.89990234375,3301.0,145408,2025-06-23
2025-06-30,3176.89990234375,3176.89990234375,3230.0,3126.0,3180.5,115345,2025-06-30
2025-07-07,3196.60009765625,3196.60009765625,3215.5,3090.699951171875,3176.89990234375,101787,2025-07-07
2025-07-14,3169.800048828125,3169.800048828125,3251.0,3161.0,3196.60009765625,58758,2025-07-14
