Date,Adj Close_DVL.NS,Close_DVL.NS,High_DVL.NS,Low_DVL.NS,Open_DVL.NS,Volume_DVL.NS,Date
2021-06-14,217.7359161376953,230.85000610351562,247.39999389648438,186.25,194.0,2203013,2021-06-14
2021-06-21,225.2342987060547,238.8000030517578,265.0,217.85000610351562,227.39999389648438,1336370,2021-06-21
2021-06-28,229.85592651367188,243.6999969482422,253.39999389648438,232.5,242.0,406637,2021-06-28
2021-07-05,294.13446044921875,311.8500061035156,318.79998779296875,248.0,252.0,1682531,2021-07-05
2021-07-12,284.6082458496094,301.75,320.0,291.3500061035156,312.0,524072,2021-07-12
2021-07-19,286.25885009765625,303.5,317.5,296.1499938964844,298.8999938964844,434258,2021-07-19
2021-07-26,294.9361877441406,312.70001220703125,316.0,297.0,311.8500061035156,324265,2021-07-26
2021-08-02,272.34674072265625,288.75,350.0,255.60000610351562,317.0,1326487,2021-08-02
2021-08-09,276.9122314453125,291.1499938964844,314.79998779296875,234.0,293.0,1041981,2021-08-09
2021-08-16,254.51390075683594,267.6000061035156,295.0,265.6000061035156,295.0,283615,2021-08-16
2021-08-23,269.8265686035156,283.70001220703125,299.70001220703125,253.0,274.29998779296875,428318,2021-08-23
2021-08-30,278.10107421875,292.3999938964844,310.0,281.1000061035156,294.0,438045,2021-08-30
2021-09-06,274.7247314453125,288.8500061035156,299.29998779296875,283.0,296.29998779296875,139294,2021-09-06
2021-09-13,272.10919189453125,286.1000061035156,297.0,282.8999938964844,285.0,213952,2021-09-13
2021-09-20,264.16754150390625,277.75,294.0,275.0,284.6499938964844,195683,2021-09-20
2021-09-27,264.83331298828125,278.45001220703125,286.04998779296875,270.25,279.8999938964844,167922,2021-09-27
2021-10-04,282.6664123535156,297.20001220703125,318.0,280.04998779296875,284.1000061035156,680926,2021-10-04
2021-10-11,270.8727722167969,284.79998779296875,298.75,283.95001220703125,296.3999938964844,162022,2021-10-11
2021-10-18,257.7000732421875,270.95001220703125,288.8500061035156,268.6000061035156,287.3500061035156,118922,2021-10-18
2021-10-25,247.04776000976562,259.75,279.0,255.60000610351562,270.95001220703125,153982,2021-10-25
2021-11-01,266.4977111816406,280.20001220703125,283.5,261.0,261.29998779296875,94074,2021-11-01
2021-11-08,255.4174346923828,268.54998779296875,297.0,260.0,278.6000061035156,359971,2021-11-08
2021-11-15,236.53811645507812,248.6999969482422,270.04998779296875,247.0500030517578,270.0,149061,2021-11-15
2021-11-22,233.49461364746094,245.5,258.5,240.10000610351562,251.39999389648438,139635,2021-11-22
2021-11-29,229.8328857421875,241.64999389648438,250.0,235.5,241.1999969482422,86087,2021-11-29
2021-12-06,229.2146759033203,241.0,247.8000030517578,233.14999389648438,243.5500030517578,110689,2021-12-06
2021-12-13,222.17654418945312,233.60000610351562,248.5500030517578,232.75,242.89999389648438,67237,2021-12-13
2021-12-20,215.61395263671875,226.6999969482422,238.60000610351562,210.0,232.39999389648438,132126,2021-12-20
2021-12-27,220.41700744628906,231.75,242.4499969482422,220.39999389648438,227.1999969482422,94488,2021-12-27
2022-01-03,253.9432373046875,267.0,271.45001220703125,233.1999969482422,236.35000610351562,245342,2022-01-03
2022-01-10,268.7327880859375,282.54998779296875,301.8999938964844,274.8500061035156,278.0,670094,2022-01-10
2022-01-17,270.77764892578125,284.70001220703125,316.0,282.0,290.0,578546,2022-01-17
2022-01-24,264.5003967285156,278.1000061035156,311.1000061035156,256.25,293.70001220703125,219101,2022-01-24
2022-01-31,268.7327880859375,282.54998779296875,295.3999938964844,276.79998779296875,283.3500061035156,154773,2022-01-31
2022-02-07,250.85214233398438,263.75,296.5,261.0,288.0,384616,2022-02-07
2022-02-14,231.02175903320312,242.89999389648438,267.95001220703125,227.60000610351562,246.0,246085,2022-02-14
2022-02-21,216.61260986328125,227.75,242.64999389648438,218.1999969482422,242.64999389648438,214547,2022-02-21
2022-02-28,216.89794921875,228.0500030517578,232.60000610351562,220.25,228.5,79734,2022-02-28
2022-03-07,231.83018493652344,243.75,244.0,220.0,225.5,121009,2022-03-07
2022-03-14,228.26358032226562,240.0,245.75,230.5500030517578,245.75,80553,2022-03-14
2022-03-21,226.2187042236328,237.85000610351562,252.39999389648438,232.8000030517578,242.14999389648438,134562,2022-03-21
2022-03-28,230.4510955810547,242.3000030517578,244.39999389648438,225.0,237.85000610351562,195649,2022-03-28
2022-04-04,245.52598571777344,258.1499938964844,269.0,242.0,242.0,209216,2022-04-04
2022-04-11,242.2447052001953,254.6999969482422,264.04998779296875,251.14999389648438,263.95001220703125,59483,2022-04-11
2022-04-18,232.44839477539062,244.39999389648438,257.8500061035156,234.0,256.6499938964844,130170,2022-04-18
2022-04-25,226.74180603027344,238.39999389648438,246.5,233.3000030517578,242.0,73477,2022-04-25
2022-05-02,214.8530731201172,225.89999389648438,239.0500030517578,216.0500030517578,232.1999969482422,90651,2022-05-02
2022-05-09,196.21156311035156,206.3000030517578,223.9499969482422,196.9499969482422,220.10000610351562,123674,2022-05-09
2022-05-16,200.91949462890625,211.25,218.0,202.85000610351562,210.5,88217,2022-05-16
2022-05-23,204.72389221191406,215.25,219.0,201.0,212.0,166276,2022-05-23
2022-05-30,210.28782653808594,221.10000610351562,234.0,211.10000610351562,215.5,81324,2022-05-30
2022-06-06,213.14111328125,224.10000610351562,234.5,217.5,222.8000030517578,86933,2022-06-06
2022-06-13,190.07699584960938,199.85000610351562,222.9499969482422,195.5,215.60000610351562,92264,2022-06-13
2022-06-20,187.7467803955078,197.39999389648438,202.9499969482422,184.0,200.0,78951,2022-06-20
2022-06-27,185.6543731689453,195.1999969482422,206.8000030517578,190.5,201.1999969482422,87255,2022-06-27
2022-07-04,187.50901794433594,197.14999389648438,200.0,187.89999389648438,199.0,73355,2022-07-04
2022-07-11,189.0783233642578,198.8000030517578,202.4499969482422,194.0,197.14999389648438,53933,2022-07-11
2022-07-18,194.64224243164062,204.64999389648438,207.25,196.0500030517578,198.8000030517578,62919,2022-07-18
2022-07-25,192.5022735595703,202.39999389648438,208.39999389648438,200.5500030517578,206.0,53861,2022-07-25
2022-08-01,198.05682373046875,204.14999389648438,209.5,200.5500030517578,205.0,69948,2022-08-01
2022-08-08,209.1165771484375,215.5500030517578,225.0,199.5,204.0,232312,2022-08-08
2022-08-15,213.91883850097656,220.5,229.0,213.75,215.5500030517578,115013,2022-08-15
2022-08-22,233.85549926757812,241.0500030517578,244.0,218.14999389648438,224.8000030517578,265208,2022-08-22
2022-08-29,246.17645263671875,253.75,264.5,226.75,229.0,234554,2022-08-29
2022-09-05,245.69137573242188,253.25,273.95001220703125,238.25,258.0,356652,2022-09-05
2022-09-12,237.15402221679688,244.4499969482422,260.25,242.0,258.0,108169,2022-09-12
2022-09-19,227.84054565429688,234.85000610351562,259.0,230.85000610351562,245.64999389648438,180674,2022-09-19
2022-09-26,214.3554229736328,220.9499969482422,233.75,217.25,232.5,117286,2022-09-26
2022-10-03,217.02333068847656,223.6999969482422,231.1999969482422,213.5500030517578,221.6999969482422,71155,2022-10-03
2022-10-10,216.58676147460938,223.25,231.39999389648438,218.0500030517578,223.6999969482422,44284,2022-10-10
2022-10-17,211.3964385986328,217.89999389648438,228.4499969482422,217.39999389648438,222.5500030517578,39915,2022-10-17
2022-10-24,212.17257690429688,218.6999969482422,239.0,215.10000610351562,216.0,34671,2022-10-24
2022-10-31,212.12405395507812,218.64999389648438,227.0,215.10000610351562,219.35000610351562,74542,2022-10-31
2022-11-07,242.8294219970703,250.3000030517578,265.0,218.5500030517578,220.5,390861,2022-11-07
2022-11-14,249.13540649414062,256.79998779296875,265.0,252.14999389648438,255.25,206171,2022-11-14
2022-11-21,259.4675598144531,267.45001220703125,286.70001220703125,253.0500030517578,261.0,498221,2022-11-21
2022-11-28,255.3928985595703,263.25,271.45001220703125,257.6499938964844,265.1000061035156,177724,2022-11-28
2022-12-05,250.2510986328125,257.95001220703125,287.0,255.10000610351562,266.6499938964844,437130,2022-12-05
2022-12-12,245.15777587890625,252.6999969482422,267.5,248.10000610351562,257.95001220703125,168584,2022-12-12
2022-12-19,214.93751525878906,221.5500030517578,257.6000061035156,220.5,252.3000030517578,161178,2022-12-19
2022-12-26,231.1390838623047,238.25,245.0,220.3000030517578,225.9499969482422,103597,2022-12-26
2023-01-02,228.90771484375,235.9499969482422,245.0,232.0,242.3000030517578,86852,2023-01-02
2023-01-09,231.5756378173828,238.6999969482422,241.60000610351562,232.25,241.60000610351562,78632,2023-01-09
2023-01-16,229.2957763671875,236.35000610351562,245.64999389648438,233.9499969482422,236.0,98362,2023-01-16
2023-01-23,234.58311462402344,241.8000030517578,276.0,239.60000610351562,241.0500030517578,717797,2023-01-23
2023-01-30,234.43759155273438,241.64999389648438,249.6999969482422,237.89999389648438,244.39999389648438,142806,2023-01-30
2023-02-06,239.62791442871094,247.0,251.8000030517578,238.0500030517578,244.0,62714,2023-02-06
2023-02-13,227.64651489257812,234.64999389648438,246.75,233.0,242.0,128971,2023-02-13
2023-02-20,217.36289978027344,224.0500030517578,237.5500030517578,223.0,237.5500030517578,69476,2023-02-20
2023-02-27,219.9822998046875,226.75,233.0,218.0,222.5,73855,2023-02-27
2023-03-06,223.18382263183594,230.0500030517578,238.9499969482422,226.75,228.9499969482422,48821,2023-03-06
2023-03-13,216.73228454589844,223.39999389648438,232.0,215.0500030517578,230.14999389648438,77736,2023-03-13
2023-03-20,216.92633056640625,223.60000610351562,239.4499969482422,220.0,224.14999389648438,103846,2023-03-20
2023-03-27,211.54197692871094,218.0500030517578,226.25,211.0500030517578,222.0,112030,2023-03-27
2023-04-03,224.2509765625,231.14999389648438,232.0,218.0,218.0,51806,2023-04-03
2023-04-10,227.84054565429688,234.85000610351562,238.0,230.0,230.0,46162,2023-04-10
2023-04-17,217.120361328125,223.8000030517578,235.0,221.1999969482422,234.89999389648438,83090,2023-04-17
2023-04-24,221.8740997314453,228.6999969482422,233.85000610351562,222.10000610351562,226.64999389648438,58651,2023-04-24
2023-05-01,230.0718994140625,237.14999389648438,239.14999389648438,228.0,228.6999969482422,96195,2023-05-01
2023-05-08,243.21746826171875,250.6999969482422,266.0,234.60000610351562,239.3000030517578,223546,2023-05-08
2023-05-15,240.1129913330078,247.5,260.0,245.0,254.0,156480,2023-05-15
2023-05-22,230.31443786621094,237.39999389648438,256.04998779296875,236.75,247.1999969482422,148525,2023-05-22
2023-05-29,233.03086853027344,240.1999969482422,245.0,231.3000030517578,241.89999389648438,95192,2023-05-29
2023-06-05,232.30325317382812,239.4499969482422,245.75,236.8000030517578,242.89999389648438,88803,2023-06-05
2023-06-12,231.1875762939453,238.3000030517578,243.35000610351562,235.0500030517578,237.3000030517578,80659,2023-06-12
2023-06-19,251.0272216796875,258.75,263.79998779296875,236.0500030517578,238.0500030517578,351345,2023-06-19
2023-06-26,276.20269775390625,284.70001220703125,291.3500061035156,251.10000610351562,260.8999938964844,1619100,2023-06-26
2023-07-03,273.0497131347656,281.45001220703125,298.79998779296875,278.29998779296875,287.79998779296875,728885,2023-07-03
2023-07-10,278.2400207519531,286.79998779296875,289.8999938964844,257.04998779296875,283.0,438557,2023-07-10
2023-07-17,273.63177490234375,282.04998779296875,295.0,270.0,293.1000061035156,367979,2023-07-17
2023-07-24,263.20263671875,271.29998779296875,284.8500061035156,270.1000061035156,284.75,193829,2023-07-24
2023-07-31,268.5870056152344,276.8500061035156,289.8500061035156,270.3500061035156,272.5,300608,2023-07-31
2023-08-07,246.4189910888672,254.0,290.0,252.0,280.0,396725,2023-08-07
2023-08-14,245.64285278320312,253.1999969482422,257.0,248.0500030517578,255.60000610351562,85938,2023-08-14
2023-08-21,244.62420654296875,252.14999389648438,257.8999938964844,247.35000610351562,255.75,121333,2023-08-21
2023-08-28,252.04586791992188,259.79998779296875,265.1000061035156,252.60000610351562,255.0,231262,2023-08-28
2023-09-04,262.91162109375,271.0,276.79998779296875,254.85000610351562,263.54998779296875,389111,2023-09-04
2023-09-11,262.1839904785156,270.25,280.0,258.95001220703125,273.0,285788,2023-09-11
2023-09-18,264.3893127441406,267.3500061035156,285.0,265.25,269.95001220703125,169960,2023-09-18
2023-09-25,264.8837890625,267.8500061035156,277.8999938964844,265.04998779296875,269.1000061035156,123918,2023-09-25
2023-10-02,265.62548828125,268.6000061035156,271.8999938964844,262.29998779296875,267.8500061035156,71312,2023-10-02
2023-10-09,258.35687255859375,261.25,268.54998779296875,256.0,268.54998779296875,129149,2023-10-09
2023-10-16,302.2157287597656,305.6000061035156,309.8999938964844,261.6000061035156,265.0,1932873,2023-10-16
2023-10-23,281.9427490234375,285.1000061035156,316.3500061035156,270.3500061035156,309.8500061035156,644229,2023-10-23
2023-10-30,279.7671203613281,282.8999938964844,289.79998779296875,274.04998779296875,286.95001220703125,169911,2023-10-30
2023-11-06,319.1263732910156,322.70001220703125,334.8999938964844,276.3999938964844,280.0,2769008,2023-11-06
2023-11-13,323.97210693359375,327.6000061035156,346.5,317.79998779296875,326.95001220703125,908371,2023-11-13
2023-11-20,349.931396484375,353.8500061035156,377.29998779296875,319.1000061035156,327.6000061035156,2877407,2023-11-20
2023-11-27,334.4547119140625,338.20001220703125,356.6000061035156,328.8999938964844,353.8500061035156,673204,2023-11-27
2023-12-04,323.1809387207031,326.79998779296875,349.0,320.6000061035156,343.29998779296875,497865,2023-12-04
2023-12-11,322.9831848144531,326.6000061035156,341.8999938964844,313.45001220703125,326.79998779296875,538763,2023-12-11
2023-12-18,312.6983642578125,316.20001220703125,335.5,303.20001220703125,327.04998779296875,437990,2023-12-18
2023-12-25,313.93450927734375,317.45001220703125,323.0,313.1000061035156,316.20001220703125,218529,2023-12-25
2024-01-01,325.949951171875,329.6000061035156,337.3999938964844,316.54998779296875,318.0,591945,2024-01-01
2024-01-08,346.8162841796875,350.70001220703125,362.0,320.29998779296875,331.95001220703125,1094391,2024-01-08
2024-01-15,334.3063659667969,338.04998779296875,354.0,323.04998779296875,351.45001220703125,500848,2024-01-15
2024-01-22,408.6241455078125,413.20001220703125,419.29998779296875,327.0,338.04998779296875,1944869,2024-01-22
2024-01-29,497.08355712890625,502.6499938964844,558.7000122070312,403.54998779296875,418.20001220703125,3559622,2024-01-29
2024-02-05,483.7330627441406,489.1499938964844,547.9500122070312,482.25,498.0,473139,2024-02-05
2024-02-12,391.1201477050781,395.5,474.25,379.95001220703125,466.1000061035156,712171,2024-02-12
2024-02-19,387.5105895996094,391.8500061035156,411.8500061035156,370.54998779296875,399.95001220703125,268767,2024-02-19
2024-02-26,384.9888000488281,389.29998779296875,405.0,365.0,398.3500061035156,179128,2024-02-26
2024-03-04,371.24273681640625,375.3999938964844,405.3999938964844,368.6499938964844,396.0,154157,2024-03-04
2024-03-11,318.53302001953125,322.1000061035156,383.8500061035156,315.3999938964844,372.0,405870,2024-03-11
2024-03-18,323.3293151855469,326.95001220703125,335.45001220703125,313.29998779296875,326.1499938964844,174620,2024-03-18
2024-03-25,317.93963623046875,321.5,329.75,308.75,327.95001220703125,150155,2024-03-25
2024-04-01,352.2554016113281,356.20001220703125,372.1000061035156,325.75,325.75,154901,2024-04-01
2024-04-08,350.1291809082031,354.04998779296875,367.5,347.75,367.20001220703125,106427,2024-04-08
2024-04-15,330.69677734375,334.3999938964844,354.04998779296875,330.0,354.04998779296875,104859,2024-04-15
2024-04-22,334.85028076171875,338.6000061035156,364.0,328.95001220703125,339.5,315887,2024-04-22
2024-04-29,319.27471923828125,322.8500061035156,344.8999938964844,313.45001220703125,340.0,309575,2024-04-29
2024-05-06,304.68804931640625,308.1000061035156,326.29998779296875,305.04998779296875,326.0,135009,2024-05-06
2024-05-13,331.5373840332031,335.25,335.25,305.0,311.8500061035156,164779,2024-05-13
2024-05-20,344.4428405761719,348.29998779296875,368.8999938964844,319.29998779296875,319.29998779296875,286600,2024-05-20
2024-05-27,326.34552001953125,330.0,347.3999938964844,319.04998779296875,346.3999938964844,183714,2024-05-27
2024-06-03,345.4317626953125,349.29998779296875,355.0,302.20001220703125,342.29998779296875,414672,2024-06-03
2024-06-10,345.67901611328125,349.54998779296875,365.0,341.29998779296875,352.79998779296875,236276,2024-06-10
2024-06-17,356.6066589355469,360.6000061035156,368.0,339.1000061035156,350.5,390948,2024-06-17
2024-06-24,360.4634704589844,364.5,404.3999938964844,347.79998779296875,358.25,984156,2024-06-24
2024-07-01,359.8206787109375,363.8500061035156,378.0,356.95001220703125,369.95001220703125,309709,2024-07-01
2024-07-08,380.39031982421875,384.6499938964844,400.0,350.0,363.8500061035156,583817,2024-07-08
2024-07-15,359.968994140625,364.0,392.6000061035156,360.75,392.25,358665,2024-07-15
2024-07-22,386.2249755859375,390.54998779296875,399.79998779296875,351.0,364.0,441650,2024-07-22
2024-07-29,434.880126953125,439.75,458.70001220703125,386.45001220703125,390.54998779296875,1659910,2024-07-29
2024-08-05,439.08306884765625,444.0,466.0,391.54998779296875,419.75,1125201,2024-08-05
2024-08-12,443.08819580078125,448.04998779296875,484.0,424.79998779296875,444.1000061035156,526654,2024-08-12
2024-08-19,455.25,455.25,475.0,443.79998779296875,456.70001220703125,375088,2024-08-19
2024-08-26,431.1000061035156,431.1000061035156,465.29998779296875,428.6000061035156,455.25,423085,2024-08-26
2024-09-02,429.3999938964844,429.3999938964844,436.0,410.0,436.0,333225,2024-09-02
2024-09-09,486.5,486.5,515.0,417.3500061035156,435.0,2224952,2024-09-09
2024-09-16,505.95001220703125,505.95001220703125,524.9000244140625,482.1000061035156,490.0,1130661,2024-09-16
2024-09-23,487.29998779296875,487.29998779296875,543.3499755859375,484.29998779296875,510.5,671584,2024-09-23
2024-09-30,471.5,471.5,512.9500122070312,465.54998779296875,484.0,227652,2024-09-30
2024-10-07,458.70001220703125,458.70001220703125,482.04998779296875,430.1000061035156,471.5,255120,2024-10-07
2024-10-14,459.8999938964844,459.8999938964844,486.0,446.1000061035156,460.0,237375,2024-10-14
2024-10-21,409.6000061035156,409.6000061035156,480.0,402.54998779296875,460.0,293689,2024-10-21
2024-10-28,451.70001220703125,451.70001220703125,455.0,404.04998779296875,415.0,108705,2024-10-28
2024-11-04,447.54998779296875,447.54998779296875,456.20001220703125,427.8999938964844,456.20001220703125,149388,2024-11-04
2024-11-11,404.1499938964844,404.1499938964844,444.0,378.6499938964844,442.0,145989,2024-11-11
2024-11-18,396.79998779296875,396.79998779296875,431.8999938964844,390.0,405.1499938964844,149207,2024-11-18
2024-11-25,422.3999938964844,422.3999938964844,432.95001220703125,396.0,399.0,140503,2024-11-25
2024-12-02,430.25,430.25,444.3999938964844,418.8999938964844,428.0,113219,2024-12-02
2024-12-09,396.6499938964844,396.6499938964844,438.45001220703125,392.0,421.29998779296875,163640,2024-12-09
2024-12-16,361.75,361.75,406.6000061035156,357.25,398.0,453150,2024-12-16
2024-12-23,363.70001220703125,363.70001220703125,384.25,354.1499938964844,368.45001220703125,202765,2024-12-23
2024-12-30,371.75,371.75,377.0,360.5,369.0,85391,2024-12-30
2025-01-06,348.45001220703125,348.45001220703125,373.6000061035156,344.1000061035156,373.3999938964844,170674,2025-01-06
2025-01-13,359.45001220703125,359.45001220703125,362.0,329.70001220703125,346.04998779296875,111109,2025-01-13
2025-01-20,338.75,338.75,364.0,335.0,361.0,60402,2025-01-20
2025-01-27,343.25,343.25,351.0,306.8999938964844,336.0,85328,2025-01-27
2025-02-03,349.5,349.5,356.75,329.54998779296875,342.8999938964844,76560,2025-02-03
2025-02-10,335.29998779296875,335.29998779296875,402.0,331.3500061035156,365.0,941249,2025-02-10
2025-02-17,341.29998779296875,341.29998779296875,350.8999938964844,311.3500061035156,340.0,203147,2025-02-17
2025-02-24,307.54998779296875,307.54998779296875,340.0,303.6000061035156,340.0,127534,2025-02-24
2025-03-03,339.29998779296875,339.29998779296875,341.0,293.1000061035156,307.54998779296875,222008,2025-03-03
2025-03-10,322.70001220703125,322.70001220703125,339.04998779296875,319.0,335.8999938964844,80521,2025-03-10
2025-03-17,338.45001220703125,338.45001220703125,344.5,315.0,325.1000061035156,127610,2025-03-17
2025-03-24,320.25,320.25,344.8999938964844,315.5,337.0,173141,2025-03-24
2025-03-31,336.75,336.75,356.3500061035156,316.95001220703125,320.25,120206,2025-03-31
2025-04-07,331.8500061035156,331.8500061035156,335.0,310.0,320.0,96664,2025-04-07
2025-04-14,347.6000061035156,347.6000061035156,350.95001220703125,331.8500061035156,331.8500061035156,49926,2025-04-14
2025-04-21,362.0,362.0,386.0,343.75,351.0,214673,2025-04-21
2025-04-28,341.1000061035156,341.1000061035156,362.75,337.5,360.20001220703125,65126,2025-04-28
2025-05-05,328.45001220703125,328.45001220703125,347.5,321.0,342.0,127566,2025-05-05
2025-05-12,373.3500061035156,373.3500061035156,378.3500061035156,334.95001220703125,334.95001220703125,196086,2025-05-12
2025-05-19,333.70001220703125,333.70001220703125,398.8500061035156,326.29998779296875,384.95001220703125,416842,2025-05-19
2025-05-26,330.20001220703125,330.20001220703125,337.25,323.3500061035156,334.8500061035156,164615,2025-05-26
2025-06-02,338.70001220703125,338.70001220703125,348.5,326.5,326.8999938964844,147996,2025-06-02
2025-06-09,332.04998779296875,332.04998779296875,346.8999938964844,329.25,338.70001220703125,177116,2025-06-09
2025-06-16,333.8999938964844,333.8999938964844,338.1499938964844,325.3500061035156,334.8999938964844,99965,2025-06-16
2025-06-23,345.95001220703125,345.95001220703125,349.3999938964844,328.95001220703125,328.95001220703125,118256,2025-06-23
2025-06-30,343.8999938964844,343.8999938964844,349.8999938964844,338.95001220703125,346.79998779296875,60188,2025-06-30
2025-07-07,341.8999938964844,341.8999938964844,348.29998779296875,335.6000061035156,339.1499938964844,53532,2025-07-07
2025-07-14,344.0,344.0,345.25,339.45001220703125,343.8999938964844,23188,2025-07-14
