Date,Adj Close_HEXATRADEX.NS,Close_HEXATRADEX.NS,High_HEXATRADEX.NS,Low_HEXATRADEX.NS,Open_HEXATRADEX.NS,Volume_HEXATRADEX.NS,Date
2021-04-12,97.5,97.5,98.4000015258789,83.8499984741211,93.1500015258789,255104,2021-04-12
2021-04-19,91.9000015258789,91.9000015258789,101.94999694824219,89.94999694824219,101.94999694824219,473408,2021-04-19
2021-04-26,99.69999694824219,99.69999694824219,102.5,87.3499984741211,91.0,409080,2021-04-26
2021-05-03,111.0,111.0,111.0,96.19999694824219,100.69999694824219,308258,2021-05-03
2021-05-10,117.4000015258789,117.4000015258789,124.1500015258789,108.0999984741211,115.0,286633,2021-05-10
2021-05-17,118.0999984741211,118.0999984741211,123.94999694824219,107.5999984741211,122.0,144609,2021-05-17
2021-05-24,114.55000305175781,114.55000305175781,129.0,112.25,116.1500015258789,240933,2021-05-24
2021-05-31,120.5,120.5,120.9000015258789,108.8499984741211,112.5,247698,2021-05-31
2021-06-07,119.44999694824219,119.44999694824219,124.44999694824219,115.19999694824219,121.0,129835,2021-06-07
2021-06-14,106.5999984741211,106.5999984741211,121.94999694824219,106.5999984741211,120.55000305175781,92833,2021-06-14
2021-06-21,118.75,118.75,118.9000015258789,101.30000305175781,101.75,200923,2021-06-21
2021-06-28,132.6999969482422,132.6999969482422,132.6999969482422,113.1500015258789,118.0999984741211,1297265,2021-06-28
2021-07-05,159.0,159.0,159.0,132.35000610351562,139.3000030517578,282055,2021-07-05
2021-07-12,145.5,145.5,175.25,136.10000610351562,166.5500030517578,892585,2021-07-12
2021-07-19,134.1999969482422,134.1999969482422,149.89999389648438,132.14999389648438,144.0,293321,2021-07-19
2021-07-26,127.5,127.5,140.89999389648438,115.55000305175781,133.9499969482422,635577,2021-07-26
2021-08-02,162.5500030517578,162.5500030517578,162.5500030517578,133.85000610351562,133.85000610351562,245968,2021-08-02
2021-08-09,192.6999969482422,192.6999969482422,192.6999969482422,161.8000030517578,170.64999389648438,739033,2021-08-09
2021-08-16,209.39999389648438,209.39999389648438,220.0,193.4499969482422,202.3000030517578,693573,2021-08-16
2021-08-23,215.10000610351562,215.10000610351562,234.0500030517578,201.0,215.0,538621,2021-08-23
2021-08-30,205.8000030517578,205.8000030517578,220.0,187.35000610351562,220.0,94556,2021-08-30
2021-09-06,195.5,195.5,210.0,192.0,201.6999969482422,34742,2021-09-06
2021-09-13,178.6999969482422,178.6999969482422,199.0,172.0,186.60000610351562,33055,2021-09-13
2021-09-20,152.25,152.25,182.0,150.10000610351562,175.14999389648438,39595,2021-09-20
2021-09-27,161.39999389648438,161.39999389648438,175.25,148.5,148.5,32343,2021-09-27
2021-10-04,173.64999389648438,173.64999389648438,185.14999389648438,156.3000030517578,160.0,31154,2021-10-04
2021-10-11,170.8000030517578,170.8000030517578,181.89999389648438,163.0,173.64999389648438,17192,2021-10-11
2021-10-18,157.5,157.5,175.9499969482422,147.25,170.8000030517578,28072,2021-10-18
2021-10-25,151.25,151.25,164.9499969482422,144.3000030517578,164.9499969482422,15120,2021-10-25
2021-11-01,154.10000610351562,154.10000610351562,165.75,143.6999969482422,144.0500030517578,33487,2021-11-01
2021-11-08,129.89999389648438,129.89999389648438,159.5,128.5500030517578,148.5,107667,2021-11-08
2021-11-15,137.8000030517578,137.8000030517578,144.0,123.5,123.5,18581,2021-11-15
2021-11-22,134.60000610351562,134.60000610351562,142.75,130.35000610351562,131.0500030517578,22348,2021-11-22
2021-11-29,128.0500030517578,128.0500030517578,137.3000030517578,122.0999984741211,137.3000030517578,59810,2021-11-29
2021-12-06,139.39999389648438,139.39999389648438,147.0,125.25,129.25,60367,2021-12-06
2021-12-13,139.60000610351562,139.60000610351562,147.0,133.9499969482422,145.89999389648438,43468,2021-12-13
2021-12-20,136.5,136.5,141.64999389648438,127.5,138.60000610351562,37386,2021-12-20
2021-12-27,134.10000610351562,134.10000610351562,139.64999389648438,130.1999969482422,134.3000030517578,23709,2021-12-27
2022-01-03,136.0500030517578,136.0500030517578,146.0,130.1999969482422,132.25,47438,2022-01-03
2022-01-10,156.39999389648438,156.39999389648438,166.0,135.0,136.0,234883,2022-01-10
2022-01-17,149.85000610351562,149.85000610351562,159.9499969482422,141.5500030517578,156.39999389648438,57039,2022-01-17
2022-01-24,134.60000610351562,134.60000610351562,150.89999389648438,131.25,150.89999389648438,28677,2022-01-24
2022-01-31,143.14999389648438,143.14999389648438,145.8000030517578,130.0500030517578,134.60000610351562,23246,2022-01-31
2022-02-07,129.3000030517578,129.3000030517578,142.0500030517578,128.25,139.35000610351562,14819,2022-02-07
2022-02-14,121.80000305175781,121.80000305175781,131.8000030517578,121.25,124.44999694824219,41014,2022-02-14
2022-02-21,116.6500015258789,116.6500015258789,128.64999389648438,114.55000305175781,123.9000015258789,43324,2022-02-21
2022-02-28,138.3000030517578,138.3000030517578,141.64999389648438,111.0999984741211,114.55000305175781,41005,2022-02-28
2022-03-07,150.14999389648438,150.14999389648438,150.39999389648438,125.19999694824219,144.35000610351562,75622,2022-03-07
2022-03-14,166.25,166.25,181.0,157.64999389648438,157.64999389648438,398699,2022-03-14
2022-03-21,167.60000610351562,167.60000610351562,179.0,154.0,166.25,505062,2022-03-21
2022-03-28,161.3000030517578,161.3000030517578,168.0,156.0,168.0,188670,2022-03-28
2022-04-04,175.9499969482422,175.9499969482422,176.5,161.5,163.39999389648438,185762,2022-04-04
2022-04-11,215.39999389648438,215.39999389648438,218.8000030517578,177.0500030517578,178.0,791225,2022-04-11
2022-04-18,223.5,223.5,237.0,215.9499969482422,220.0,652683,2022-04-18
2022-04-25,222.60000610351562,222.60000610351562,235.0,212.35000610351562,219.9499969482422,842674,2022-04-25
2022-05-02,182.85000610351562,182.85000610351562,211.5,181.5,211.5,270620,2022-05-02
2022-05-09,179.0,179.0,189.10000610351562,171.10000610351562,174.25,114040,2022-05-09
2022-05-16,177.5500030517578,177.5500030517578,186.39999389648438,168.5500030517578,181.5500030517578,80266,2022-05-16
2022-05-23,177.10000610351562,177.10000610351562,179.6999969482422,163.5,179.0,50560,2022-05-23
2022-05-30,180.3000030517578,180.3000030517578,184.6999969482422,171.10000610351562,171.10000610351562,28966,2022-05-30
2022-06-06,177.85000610351562,177.85000610351562,181.9499969482422,171.0,181.9499969482422,37879,2022-06-06
2022-06-13,164.1999969482422,164.1999969482422,181.89999389648438,161.5500030517578,181.0,63808,2022-06-13
2022-06-20,167.85000610351562,167.85000610351562,176.0,157.0500030517578,160.1999969482422,101225,2022-06-20
2022-06-27,168.25,168.25,171.5,164.0500030517578,166.5,251829,2022-06-27
2022-07-04,168.64999389648438,168.64999389648438,170.4499969482422,167.0,168.0,122815,2022-07-04
2022-07-11,168.25,168.25,169.89999389648438,165.0500030517578,169.89999389648438,174231,2022-07-11
2022-07-18,168.60000610351562,168.60000610351562,169.89999389648438,167.4499969482422,168.89999389648438,61141,2022-07-18
2022-07-25,167.85000610351562,167.85000610351562,169.14999389648438,167.14999389648438,168.0500030517578,44565,2022-07-25
2022-08-01,167.89999389648438,167.89999389648438,170.0,162.9499969482422,169.8000030517578,23059,2022-08-01
2022-08-08,167.10000610351562,167.10000610351562,169.6999969482422,163.0,166.25,29122,2022-08-08
2022-08-15,166.39999389648438,166.39999389648438,168.10000610351562,166.25,167.10000610351562,15969,2022-08-15
2022-08-22,168.1999969482422,168.1999969482422,169.8000030517578,164.64999389648438,167.0,71173,2022-08-22
2022-08-29,167.85000610351562,167.85000610351562,169.35000610351562,167.0500030517578,167.60000610351562,13538,2022-08-29
2022-09-05,167.5,167.5,169.35000610351562,166.0,168.9499969482422,23384,2022-09-05
2022-09-12,166.5,166.5,169.8000030517578,164.5500030517578,169.8000030517578,15062,2022-09-12
2022-09-19,163.9499969482422,163.9499969482422,168.0,161.9499969482422,167.89999389648438,26260,2022-09-19
2022-09-26,165.0,165.0,166.5,162.14999389648438,164.0500030517578,22079,2022-09-26
2022-10-03,165.25,165.25,169.0500030517578,164.0,164.5,10953,2022-10-03
2022-10-10,164.85000610351562,164.85000610351562,167.9499969482422,164.25,165.10000610351562,11756,2022-10-10
2022-10-17,165.64999389648438,165.64999389648438,168.0,164.0,164.5,12197,2022-10-17
2022-10-24,164.60000610351562,164.60000610351562,168.8000030517578,160.25,168.8000030517578,4663,2022-10-24
2022-10-31,164.5,164.5,167.0,162.25,163.0500030517578,11249,2022-10-31
2022-11-07,162.1999969482422,162.1999969482422,168.0,157.0,165.0,36798,2022-11-07
2022-11-14,160.14999389648438,160.14999389648438,168.0,158.75,161.0,46043,2022-11-14
2022-11-21,164.6999969482422,164.6999969482422,167.0,157.64999389648438,158.9499969482422,30345,2022-11-21
2022-11-28,162.25,162.25,167.0,159.3000030517578,167.0,20847,2022-11-28
2022-12-05,161.10000610351562,161.10000610351562,165.5,159.35000610351562,161.0,6848,2022-12-05
2022-12-12,160.1999969482422,160.1999969482422,163.39999389648438,157.5500030517578,162.9499969482422,13456,2022-12-12
2022-12-19,159.0,159.0,164.89999389648438,158.75,163.1999969482422,12057,2022-12-19
2022-12-26,158.89999389648438,158.89999389648438,163.14999389648438,157.85000610351562,162.25,42773,2022-12-26
2023-01-02,156.10000610351562,156.10000610351562,163.39999389648438,151.0500030517578,158.0,71374,2023-01-02
2023-01-09,157.6999969482422,157.6999969482422,160.10000610351562,152.10000610351562,160.10000610351562,14659,2023-01-09
2023-01-16,155.89999389648438,155.89999389648438,162.8000030517578,151.0,162.8000030517578,74342,2023-01-16
2023-01-23,155.10000610351562,155.10000610351562,158.89999389648438,150.35000610351562,156.0500030517578,17340,2023-01-23
2023-01-30,157.14999389648438,157.14999389648438,157.9499969482422,152.0500030517578,156.8000030517578,17282,2023-01-30
2023-02-06,155.75,155.75,158.0,151.0500030517578,154.25,12306,2023-02-06
2023-02-13,153.85000610351562,153.85000610351562,157.89999389648438,151.10000610351562,157.60000610351562,19219,2023-02-13
2023-02-20,155.25,155.25,156.85000610351562,150.10000610351562,154.10000610351562,31924,2023-02-20
2023-02-27,153.14999389648438,153.14999389648438,156.0,148.0,153.39999389648438,10380,2023-02-27
2023-03-06,153.25,153.25,155.0,149.35000610351562,153.14999389648438,30353,2023-03-06
2023-03-13,149.10000610351562,149.10000610351562,154.4499969482422,148.0500030517578,150.14999389648438,11054,2023-03-13
2023-03-20,148.0,148.0,155.1999969482422,143.0,149.5,23445,2023-03-20
2023-03-27,146.85000610351562,146.85000610351562,153.9499969482422,145.25,150.5500030517578,11482,2023-03-27
2023-04-03,149.0,149.0,155.0,145.60000610351562,149.5,3858,2023-04-03
2023-04-10,147.75,147.75,157.64999389648438,146.3000030517578,157.64999389648438,8925,2023-04-10
2023-04-17,147.64999389648438,147.64999389648438,150.0,146.0500030517578,148.9499969482422,3017,2023-04-17
2023-04-24,149.64999389648438,149.64999389648438,157.5500030517578,147.0500030517578,147.3000030517578,6310,2023-04-24
2023-05-01,151.0500030517578,151.0500030517578,156.4499969482422,146.14999389648438,149.64999389648438,5806,2023-05-01
2023-05-08,148.4499969482422,148.4499969482422,150.9499969482422,144.0500030517578,150.89999389648438,12252,2023-05-08
2023-05-15,146.5,146.5,152.9499969482422,142.10000610351562,147.8000030517578,18084,2023-05-15
2023-05-22,146.4499969482422,146.4499969482422,150.0,142.5500030517578,146.5,8700,2023-05-22
2023-05-29,145.60000610351562,145.60000610351562,150.0,139.5500030517578,146.0500030517578,6363,2023-05-29
2023-06-05,143.6999969482422,143.6999969482422,153.5500030517578,142.9499969482422,143.10000610351562,24780,2023-06-05
2023-06-12,146.25,146.25,156.0,143.10000610351562,143.6999969482422,8740,2023-06-12
2023-06-19,144.75,144.75,152.4499969482422,142.14999389648438,144.0500030517578,20133,2023-06-19
2023-06-26,143.85000610351562,143.85000610351562,147.64999389648438,141.60000610351562,143.75,6755,2023-06-26
2023-07-03,150.6999969482422,150.6999969482422,151.25,141.85000610351562,141.85000610351562,26649,2023-07-03
2023-07-10,146.89999389648438,146.89999389648438,155.60000610351562,146.0,154.89999389648438,22721,2023-07-10
2023-07-17,153.1999969482422,153.1999969482422,169.75,146.0500030517578,149.35000610351562,120748,2023-07-17
2023-07-24,146.75,146.75,159.0,146.0,155.75,45828,2023-07-24
2023-07-31,146.85000610351562,146.85000610351562,151.9499969482422,140.1999969482422,148.89999389648438,25102,2023-07-31
2023-08-07,148.1999969482422,148.1999969482422,162.25,146.10000610351562,148.6999969482422,238031,2023-08-07
2023-08-14,146.5,146.5,153.0,142.14999389648438,153.0,44135,2023-08-14
2023-08-21,144.6999969482422,144.6999969482422,156.0,143.39999389648438,148.75,73466,2023-08-21
2023-08-28,145.75,145.75,151.4499969482422,143.9499969482422,146.10000610351562,29983,2023-08-28
2023-09-04,145.4499969482422,145.4499969482422,149.85000610351562,144.39999389648438,147.35000610351562,36947,2023-09-04
2023-09-11,149.8000030517578,149.8000030517578,153.4499969482422,145.1999969482422,146.10000610351562,29201,2023-09-11
2023-09-18,145.5500030517578,145.5500030517578,149.85000610351562,144.39999389648438,147.4499969482422,14533,2023-09-18
2023-09-25,146.1999969482422,146.1999969482422,150.0,143.39999389648438,145.4499969482422,23998,2023-09-25
2023-10-02,149.0500030517578,149.0500030517578,156.4499969482422,144.5,146.1999969482422,69152,2023-10-02
2023-10-09,146.25,146.25,150.39999389648438,145.14999389648438,149.0500030517578,20480,2023-10-09
2023-10-16,151.5500030517578,151.5500030517578,153.39999389648438,145.4499969482422,148.3000030517578,36257,2023-10-16
2023-10-23,143.9499969482422,143.9499969482422,151.9499969482422,141.5,151.9499969482422,23515,2023-10-23
2023-10-30,144.10000610351562,144.10000610351562,147.75,143.5,145.3000030517578,20161,2023-10-30
2023-11-06,146.0500030517578,146.0500030517578,155.0,143.10000610351562,146.10000610351562,34635,2023-11-06
2023-11-13,147.3000030517578,147.3000030517578,148.39999389648438,143.8000030517578,146.75,12704,2023-11-13
2023-11-20,147.0500030517578,147.0500030517578,154.4499969482422,144.4499969482422,147.3000030517578,33083,2023-11-20
2023-11-27,144.10000610351562,144.10000610351562,147.0500030517578,142.5500030517578,147.0500030517578,32046,2023-11-27
2023-12-04,150.3000030517578,150.3000030517578,156.64999389648438,145.0500030517578,145.85000610351562,118790,2023-12-04
2023-12-11,160.89999389648438,160.89999389648438,161.3000030517578,145.5500030517578,152.75,137318,2023-12-11
2023-12-18,156.0,156.0,164.9499969482422,151.5,160.85000610351562,183483,2023-12-18
2023-12-25,153.85000610351562,153.85000610351562,162.39999389648438,152.5,156.0,47359,2023-12-25
2024-01-01,152.0,152.0,156.6999969482422,151.10000610351562,153.6999969482422,35965,2024-01-01
2024-01-08,157.0,157.0,158.9499969482422,151.5500030517578,154.39999389648438,37895,2024-01-08
2024-01-15,156.1999969482422,156.1999969482422,170.89999389648438,151.10000610351562,158.85000610351562,607838,2024-01-15
2024-01-22,157.25,157.25,159.6999969482422,142.0,156.1999969482422,104619,2024-01-22
2024-01-29,154.14999389648438,154.14999389648438,159.75,152.3000030517578,159.25,56548,2024-01-29
2024-02-05,162.35000610351562,162.35000610351562,169.9499969482422,152.60000610351562,154.14999389648438,184881,2024-02-05
2024-02-12,159.10000610351562,159.10000610351562,166.39999389648438,153.10000610351562,163.89999389648438,72351,2024-02-12
2024-02-19,158.64999389648438,158.64999389648438,162.0,153.39999389648438,161.64999389648438,53515,2024-02-19
2024-02-26,154.14999389648438,154.14999389648438,160.85000610351562,153.10000610351562,160.25,41917,2024-02-26
2024-03-04,157.5,157.5,164.3000030517578,153.10000610351562,157.89999389648438,77560,2024-03-04
2024-03-11,152.1999969482422,152.1999969482422,158.9499969482422,145.0,157.5,48946,2024-03-11
2024-03-18,150.6999969482422,150.6999969482422,154.75,148.0500030517578,154.75,26787,2024-03-18
2024-03-25,150.8000030517578,150.8000030517578,151.9499969482422,146.0500030517578,150.6999969482422,24599,2024-03-25
2024-04-01,152.6999969482422,152.6999969482422,154.89999389648438,150.3000030517578,153.35000610351562,31048,2024-04-01
2024-04-08,150.25,150.25,153.64999389648438,146.10000610351562,151.3000030517578,20503,2024-04-08
2024-04-15,147.85000610351562,147.85000610351562,152.5,145.10000610351562,149.75,31394,2024-04-15
2024-04-22,150.5500030517578,150.5500030517578,155.9499969482422,149.0,149.0,23769,2024-04-22
2024-04-29,148.0500030517578,148.0500030517578,154.10000610351562,145.10000610351562,153.0,44558,2024-04-29
2024-05-06,150.0,150.0,152.89999389648438,146.0500030517578,150.0,66832,2024-05-06
2024-05-13,150.6999969482422,150.6999969482422,153.8000030517578,145.5500030517578,147.0,30963,2024-05-13
2024-05-20,147.60000610351562,147.60000610351562,152.25,145.1999969482422,149.8000030517578,97994,2024-05-20
2024-05-27,147.3000030517578,147.3000030517578,158.89999389648438,145.0500030517578,148.6999969482422,115665,2024-05-27
2024-06-03,149.85000610351562,149.85000610351562,153.4499969482422,145.10000610351562,147.3000030517578,45732,2024-06-03
2024-06-10,149.80999755859375,149.80999755859375,152.32000732421875,147.30999755859375,150.92999267578125,26196,2024-06-10
2024-06-17,156.5399932861328,156.5399932861328,167.3000030517578,147.3000030517578,149.80999755859375,345679,2024-06-17
2024-06-24,199.64999389648438,199.64999389648438,219.80999755859375,157.22000122070312,157.39999389648438,947241,2024-06-24
2024-07-01,175.02000427246094,175.02000427246094,205.0,166.64999389648438,204.99000549316406,706767,2024-07-01
2024-07-08,176.0800018310547,176.0800018310547,195.91000366210938,173.0,177.89999389648438,327604,2024-07-08
2024-07-15,179.72000122070312,179.72000122070312,198.0,176.02000427246094,179.89999389648438,246199,2024-07-15
2024-07-22,193.6199951171875,193.6199951171875,193.6199951171875,175.39999389648438,180.5,110719,2024-07-22
2024-07-29,234.07000732421875,234.07000732421875,235.7899932861328,199.0,201.99000549316406,651694,2024-07-29
2024-08-05,244.52999877929688,244.52999877929688,244.52999877929688,204.0,223.10000610351562,193059,2024-08-05
2024-08-12,246.8300018310547,246.8300018310547,283.04998779296875,237.63999938964844,256.0,252331,2024-08-12
2024-08-19,264.1300048828125,264.1300048828125,265.4800109863281,237.1999969482422,246.99000549316406,153158,2024-08-19
2024-08-26,337.07000732421875,337.07000732421875,337.07000732421875,274.0,277.29998779296875,180141,2024-08-26
2024-09-02,318.6499938964844,318.6499938964844,371.6000061035156,318.6499938964844,345.0,99540,2024-09-02
2024-09-09,279.75,279.75,323.0,270.6499938964844,306.0,103743,2024-09-09
2024-09-16,301.25,301.25,339.8999938964844,284.95001220703125,284.95001220703125,49059,2024-09-16
2024-09-23,309.29998779296875,309.29998779296875,327.3999938964844,287.1499938964844,291.0,54511,2024-09-23
2024-09-30,290.0,290.0,309.29998779296875,270.25,300.0,29018,2024-09-30
2024-10-07,293.1000061035156,293.1000061035156,294.95001220703125,262.1000061035156,293.95001220703125,26400,2024-10-07
2024-10-14,287.70001220703125,287.70001220703125,307.0,276.1499938964844,307.0,15151,2024-10-14
2024-10-21,253.8000030517578,253.8000030517578,295.0,253.5,294.8999938964844,14682,2024-10-21
2024-10-28,281.25,281.25,286.25,240.0,259.8999938964844,15089,2024-10-28
2024-11-04,287.5,287.5,296.5,274.0,282.0,25766,2024-11-04
2024-11-11,273.45001220703125,273.45001220703125,296.8999938964844,250.5,294.0,24241,2024-11-11
2024-11-18,271.8500061035156,271.8500061035156,287.1000061035156,265.1499938964844,287.0,28417,2024-11-18
2024-11-25,300.8500061035156,300.8500061035156,300.8500061035156,266.0,272.0,34965,2024-11-25
2024-12-02,299.6000061035156,299.6000061035156,331.6000061035156,296.70001220703125,303.0,155132,2024-12-02
2024-12-09,307.70001220703125,307.70001220703125,314.54998779296875,296.54998779296875,297.04998779296875,83727,2024-12-09
2024-12-16,291.1499938964844,291.1499938964844,327.79998779296875,287.3500061035156,309.29998779296875,47296,2024-12-16
2024-12-23,280.25,280.25,293.8999938964844,278.6000061035156,292.0,12343,2024-12-23
2024-12-30,277.70001220703125,277.70001220703125,283.8999938964844,262.29998779296875,280.8999938964844,37428,2024-12-30
2025-01-06,238.5,238.5,279.20001220703125,238.5,279.20001220703125,43234,2025-01-06
2025-01-13,234.75,234.75,240.75,216.10000610351562,235.0500030517578,39537,2025-01-13
2025-01-20,235.60000610351562,235.60000610351562,245.8000030517578,220.5500030517578,245.8000030517578,26985,2025-01-20
2025-01-27,200.38999938964844,200.38999938964844,240.0,190.85000610351562,240.0,115121,2025-01-27
2025-02-03,219.60000610351562,219.60000610351562,219.60000610351562,185.5,193.0,103972,2025-02-03
2025-02-10,196.74000549316406,196.74000549316406,241.55999755859375,196.74000549316406,231.3000030517578,134971,2025-02-10
2025-02-17,211.02999877929688,211.02999877929688,211.47999572753906,179.0,198.5500030517578,51311,2025-02-17
2025-02-24,219.19000244140625,219.19000244140625,231.3000030517578,200.47000122070312,219.6999969482422,61047,2025-02-24
2025-03-03,199.4600067138672,199.4600067138672,224.8699951171875,195.14999389648438,214.0,64567,2025-03-03
2025-03-10,191.3800048828125,191.3800048828125,206.99000549316406,190.0,206.99000549316406,21265,2025-03-10
2025-03-17,201.66000366210938,201.66000366210938,212.83999633789062,190.0,190.0,26751,2025-03-17
2025-03-24,188.7100067138672,188.7100067138672,203.69000244140625,182.25,202.5,148832,2025-03-24
2025-03-31,196.0399932861328,196.0399932861328,202.7899932861328,185.5,188.7100067138672,33182,2025-03-31
2025-04-07,194.3800048828125,194.3800048828125,200.0,180.0,188.64999389648438,25597,2025-04-07
2025-04-14,199.22000122070312,199.22000122070312,204.0,192.0,204.0,25747,2025-04-14
2025-04-21,198.11000061035156,198.11000061035156,211.0,192.60000610351562,203.0,48677,2025-04-21
2025-04-28,189.74000549316406,189.74000549316406,200.3300018310547,188.5,198.11000061035156,24134,2025-04-28
2025-05-05,179.99000549316406,179.99000549316406,194.44000244140625,175.35000610351562,184.02000427246094,63835,2025-05-05
2025-05-12,197.32000732421875,197.32000732421875,200.60000610351562,180.10000610351562,180.88999938964844,43894,2025-05-12
2025-05-19,187.97999572753906,187.97999572753906,202.7899932861328,187.0,196.99000549316406,58805,2025-05-19
2025-05-26,183.32000732421875,183.32000732421875,194.6199951171875,182.0,189.0,112207,2025-05-26
2025-06-02,185.80999755859375,185.80999755859375,191.47000122070312,174.10000610351562,186.99000549316406,127620,2025-06-02
2025-06-09,184.72999572753906,184.72999572753906,189.89999389648438,178.0,188.9499969482422,137245,2025-06-09
2025-06-16,181.27000427246094,181.27000427246094,186.6699981689453,178.0,182.3000030517578,34400,2025-06-16
2025-06-23,186.2899932861328,186.2899932861328,191.0,179.0,181.1300048828125,31577,2025-06-23
2025-06-30,185.60000610351562,185.60000610351562,195.85000610351562,179.35000610351562,186.75999450683594,103038,2025-06-30
2025-07-07,181.72000122070312,181.72000122070312,188.64999389648438,181.0,185.2899932861328,43564,2025-07-07
2025-07-14,182.63999938964844,182.63999938964844,185.0500030517578,180.00999450683594,184.0,10404,2025-07-14
