Date,Adj Close_SPLPETRO.NS,Close_SPLPETRO.NS,High_SPLPETRO.NS,Low_SPLPETRO.NS,Open_SPLPETRO.NS,Volume_SPLPETRO.NS,Date
2021-06-07,347.43841552734375,380.54998779296875,392.375,379.79998779296875,387.375,917834,2021-06-07
2021-06-14,333.2414855957031,365.0,385.0,362.0,380.54998779296875,438728,2021-06-14
2021-06-21,330.29705810546875,361.7749938964844,371.2250061035156,352.5,365.0,421600,2021-06-21
2021-06-28,337.376220703125,363.2250061035156,378.0,354.0,364.95001220703125,416416,2021-06-28
2021-07-05,330.1080627441406,355.3999938964844,362.5,345.07501220703125,352.5,611894,2021-07-05
2021-07-12,347.91845703125,374.57501220703125,379.5,355.5,358.0,822514,2021-07-12
2021-07-19,343.6690368652344,370.0,378.75,358.8500061035156,378.75,707136,2021-07-19
2021-07-26,333.7769470214844,359.3500061035156,375.0,350.0,368.32501220703125,310756,2021-07-26
2021-08-02,320.0069274902344,344.5249938964844,359.375,336.0,359.29998779296875,359592,2021-08-02
2021-08-09,322.4683837890625,347.17498779296875,353.20001220703125,325.5,352.45001220703125,321414,2021-08-09
2021-08-16,304.07745361328125,327.375,349.95001220703125,325.5,347.17498779296875,148266,2021-08-16
2021-08-23,292.79205322265625,315.2250061035156,342.20001220703125,303.04998779296875,342.20001220703125,270094,2021-08-23
2021-08-30,313.8070373535156,337.8500061035156,346.0,311.5,317.5,302134,2021-08-30
2021-09-06,322.93280029296875,347.67498779296875,350.0,330.95001220703125,340.8999938964844,256056,2021-09-06
2021-09-13,329.8990783691406,355.17498779296875,360.29998779296875,341.125,350.5,922872,2021-09-13
2021-09-20,318.8691711425781,343.29998779296875,359.5,341.0249938964844,345.54998779296875,530924,2021-09-20
2021-09-27,333.5215759277344,359.07501220703125,360.0,339.54998779296875,343.29998779296875,817164,2021-09-27
2021-10-04,337.60845947265625,363.4750061035156,385.0,348.7749938964844,362.5,1540134,2021-10-04
2021-10-11,345.6893005371094,372.17498779296875,377.95001220703125,358.9750061035156,370.0,535982,2021-10-11
2021-10-18,297.59881591796875,320.3999938964844,409.375,317.0,409.375,2615772,2021-10-18
2021-10-25,290.79510498046875,313.07501220703125,330.0,310.5,321.0,650572,2021-10-25
2021-11-01,313.2961120605469,337.29998779296875,340.0,312.04998779296875,313.0,336476,2021-11-01
2021-11-08,314.5911865234375,336.6000061035156,354.5249938964844,323.57501220703125,343.3500061035156,602278,2021-11-08
2021-11-15,299.0765686035156,320.0,343.0,317.5,343.0,321554,2021-11-15
2021-11-22,300.8056640625,321.8500061035156,342.0249938964844,308.57501220703125,327.4750061035156,462782,2021-11-22
2021-11-29,333.4002990722656,356.7250061035156,365.5,309.1499938964844,311.0,903572,2021-11-29
2021-12-06,338.2369079589844,361.8999938964844,365.0,351.0,362.5,761434,2021-12-06
2021-12-13,320.3157043457031,342.7250061035156,373.5,340.07501220703125,365.0,1140504,2021-12-13
2021-12-20,321.9045715332031,344.42498779296875,359.95001220703125,330.0249938964844,339.95001220703125,467242,2021-12-20
2021-12-27,328.1430969238281,351.1000061035156,356.0,339.0249938964844,345.0,274480,2021-12-27
2022-01-03,348.634521484375,373.0249938964844,376.5,347.42498779296875,353.70001220703125,1238488,2022-01-03
2022-01-10,340.1061706542969,363.8999938964844,380.5,357.04998779296875,380.5,633556,2022-01-10
2022-01-17,327.7692565917969,350.70001220703125,371.0,347.57501220703125,368.45001220703125,425548,2022-01-17
2022-01-24,331.390869140625,354.57501220703125,370.0,335.0,350.75,709948,2022-01-24
2022-01-31,323.0727844238281,345.67498779296875,361.0,342.7749938964844,361.0,343032,2022-01-31
2022-02-07,301.506591796875,322.6000061035156,350.0,317.5,350.0,531130,2022-02-07
2022-02-14,308.4226989746094,330.0,345.0,316.20001220703125,321.75,367298,2022-02-14
2022-02-21,310.7125549316406,332.45001220703125,344.5,317.07501220703125,325.0,638130,2022-02-21
2022-02-28,345.19976806640625,369.3500061035156,373.5,326.5,334.7250061035156,1512580,2022-02-28
2022-03-07,348.9149169921875,373.32501220703125,385.0,346.0,359.9750061035156,1263036,2022-03-07
2022-03-14,391.18280029296875,418.54998779296875,432.3999938964844,377.04998779296875,378.70001220703125,3144536,2022-03-14
2022-03-21,421.5578308105469,451.04998779296875,457.67498779296875,419.25,427.5,2373154,2022-03-21
2022-03-28,440.6940002441406,471.5249938964844,512.5,446.6000061035156,462.5,4840062,2022-03-28
2022-04-04,430.53009033203125,460.6499938964844,490.5,449.95001220703125,475.0,967652,2022-04-04
2022-04-11,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-04-11
2022-04-18,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-04-18
2022-04-25,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-04-25
2022-05-02,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-05-02
2022-05-09,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-05-09
2022-05-16,433.352294921875,460.6499938964844,460.6499938964844,460.6499938964844,460.6499938964844,0,2022-05-16
2022-05-23,351.0610046386719,373.17498779296875,460.6499938964844,362.4750061035156,460.6499938964844,201490,2022-05-23
2022-05-30,387.7969055175781,412.2250061035156,422.29998779296875,361.32501220703125,372.5,164930,2022-05-30
2022-06-06,431.5884094238281,458.7749938964844,468.5,400.82501220703125,400.82501220703125,446922,2022-06-06
2022-06-13,406.1883850097656,431.7749938964844,465.04998779296875,417.04998779296875,454.5,443256,2022-06-13
2022-06-20,409.69268798828125,435.5,437.3999938964844,418.42498779296875,436.875,444564,2022-06-20
2022-06-27,412.96173095703125,438.9750061035156,453.5,427.5,437.3999938964844,314852,2022-06-27
2022-07-04,426.62603759765625,453.5,458.07501220703125,433.79998779296875,435.1499938964844,293128,2022-07-04
2022-07-11,419.12359619140625,445.5249938964844,470.9750061035156,443.75,452.0,355976,2022-07-11
2022-07-18,418.0417175292969,444.375,454.70001220703125,431.3999938964844,449.5249938964844,592680,2022-07-18
2022-07-25,409.0766906738281,428.04998779296875,450.0,424.3999938964844,450.0,477346,2022-07-25
2022-08-01,387.8606872558594,405.8500061035156,428.9750061035156,357.95001220703125,428.0,710334,2022-08-01
2022-08-08,391.4922790527344,409.6499938964844,417.29998779296875,403.0,414.3500061035156,234080,2022-08-08
2022-08-15,401.12066650390625,419.7250061035156,429.92498779296875,409.6499938964844,409.6499938964844,248792,2022-08-15
2022-08-22,386.09271240234375,404.0,425.0,387.5,412.0,664464,2022-08-22
2022-08-29,375.9386291503906,393.375,405.0,382.75,395.0,403654,2022-08-29
2022-09-05,379.2596435546875,396.8500061035156,405.4750061035156,387.5,390.1000061035156,430152,2022-09-05
2022-09-12,362.8219909667969,379.6499938964844,399.92498779296875,378.45001220703125,396.8500061035156,453360,2022-09-12
2022-09-19,363.1803894042969,380.0249938964844,392.5,376.54998779296875,384.8999938964844,251640,2022-09-19
2022-09-26,363.53875732421875,380.3999938964844,391.7749938964844,370.0249938964844,380.0249938964844,310688,2022-09-26
2022-10-03,367.17034912109375,384.20001220703125,390.92498779296875,370.6499938964844,376.25,153470,2022-10-03
2022-10-10,359.9549560546875,376.6499938964844,394.0,373.79998779296875,392.5,287032,2022-10-10
2022-10-17,344.73583984375,360.7250061035156,387.1000061035156,352.7749938964844,387.1000061035156,730286,2022-10-17
2022-10-24,328.2265930175781,343.45001220703125,372.92498779296875,337.5,365.0,441404,2022-10-24
2022-10-31,369.6073303222656,386.75,399.75,344.0,344.0,1041418,2022-10-31
2022-11-07,361.62744140625,378.3999938964844,399.0,375.5,388.45001220703125,274084,2022-11-07
2022-11-14,365.6926574707031,380.67498779296875,397.0249938964844,378.0,380.20001220703125,373160,2022-11-14
2022-11-21,359.59259033203125,374.32501220703125,385.5,371.20001220703125,382.6000061035156,172006,2022-11-21
2022-11-28,374.7947692871094,390.1499938964844,395.79998779296875,371.42498779296875,374.0,295268,2022-11-28
2022-12-05,368.4305419921875,383.5249938964844,399.5,382.5,390.1499938964844,317044,2022-12-05
2022-12-12,362.8828125,377.75,392.45001220703125,375.5,392.45001220703125,184362,2022-12-12
2022-12-19,356.3504638671875,370.95001220703125,387.0,361.29998779296875,377.95001220703125,288234,2022-12-19
2022-12-26,380.0302734375,395.6000061035156,399.5,373.9750061035156,377.5,296334,2022-12-26
2023-01-02,375.4191589355469,390.79998779296875,400.0,385.8500061035156,399.5,458200,2023-01-02
2023-01-09,374.314453125,389.6499938964844,400.0,377.0,390.6000061035156,216013,2023-01-09
2023-01-16,346.5998840332031,360.79998779296875,396.0,358.54998779296875,396.0,165005,2023-01-16
2023-01-23,339.49114990234375,353.3999938964844,384.20001220703125,346.0,362.5,227132,2023-01-23
2023-01-30,367.7340393066406,382.79998779296875,397.0,345.29998779296875,358.0,360273,2023-01-30
2023-02-06,376.4278869628906,391.8500061035156,399.0,371.6000061035156,385.0,277257,2023-02-06
2023-02-13,365.7647399902344,380.75,393.75,377.20001220703125,393.75,159503,2023-02-13
2023-02-20,364.6119384765625,379.54998779296875,393.0,362.54998779296875,378.0,259818,2023-02-20
2023-02-27,362.16229248046875,377.0,386.8500061035156,369.5,386.3500061035156,146252,2023-02-27
2023-03-06,362.54656982421875,377.3999938964844,386.0,370.0,379.75,179580,2023-03-06
2023-03-13,344.1983337402344,358.29998779296875,386.0,355.25,379.8999938964844,236336,2023-03-13
2023-03-20,352.5558776855469,367.0,380.6000061035156,351.0,364.0,201065,2023-03-20
2023-03-27,355.7259826660156,370.29998779296875,375.95001220703125,354.1499938964844,373.20001220703125,208743,2023-03-27
2023-04-03,368.6946716308594,383.79998779296875,388.0,363.0,370.29998779296875,155191,2023-04-03
2023-04-10,357.59930419921875,372.25,390.0,367.75,381.6000061035156,192771,2023-04-10
2023-04-17,358.7520751953125,373.45001220703125,380.0,365.6499938964844,376.75,256756,2023-04-17
2023-04-24,367.5419616699219,382.6000061035156,388.29998779296875,370.0,373.45001220703125,478979,2023-04-24
2023-05-01,363.2670593261719,378.1499938964844,391.29998779296875,372.54998779296875,382.6000061035156,318112,2023-05-01
2023-05-08,360.38519287109375,375.1499938964844,381.25,371.0,378.1000061035156,265189,2023-05-08
2023-05-15,350.01019287109375,364.3500061035156,378.0,362.20001220703125,376.3999938964844,215266,2023-05-15
2023-05-22,346.1676330566406,360.3500061035156,367.6000061035156,354.54998779296875,364.3500061035156,250805,2023-05-22
2023-05-29,345.0628967285156,359.20001220703125,368.1499938964844,355.0,363.0,299637,2023-05-29
2023-06-05,358.4638671875,373.1499938964844,384.95001220703125,357.04998779296875,360.0,700996,2023-06-05
2023-06-12,394.8721923828125,411.04998779296875,418.0,372.0,377.0,2382876,2023-06-12
2023-06-19,433.00970458984375,450.75,489.0,409.79998779296875,411.1499938964844,3537041,2023-06-19
2023-06-26,427.1978759765625,444.70001220703125,465.95001220703125,440.0,452.75,581588,2023-06-26
2023-07-03,420.2405700683594,430.79998779296875,455.3999938964844,426.3999938964844,450.0,869716,2023-07-03
2023-07-10,431.80010986328125,442.6499938964844,446.0,415.04998779296875,437.95001220703125,616186,2023-07-10
2023-07-17,435.45819091796875,446.3999938964844,454.0,435.1499938964844,442.6499938964844,1126319,2023-07-17
2023-07-24,430.6782531738281,441.5,460.0,409.0,446.3500061035156,1055971,2023-07-24
2023-07-31,440.8233642578125,451.8999938964844,465.0,429.54998779296875,445.0,736662,2023-07-31
2023-08-07,433.9461975097656,444.8500061035156,459.20001220703125,441.0,451.8999938964844,370561,2023-08-07
2023-08-14,422.58172607421875,433.20001220703125,450.0,428.04998779296875,440.0,226164,2023-08-14
2023-08-21,439.1162414550781,450.1499938964844,457.6000061035156,428.25,430.6499938964844,307160,2023-08-21
2023-08-28,477.7456359863281,489.75,496.8999938964844,445.79998779296875,454.3999938964844,888328,2023-08-28
2023-09-04,478.428466796875,490.45001220703125,499.0,473.04998779296875,499.0,318215,2023-09-04
2023-09-11,476.9164733886719,488.8999938964844,502.8999938964844,451.0,492.0,680508,2023-09-11
2023-09-18,455.4556884765625,466.8999938964844,496.0,421.0,481.0,355207,2023-09-18
2023-09-25,466.4787292480469,478.20001220703125,483.5,463.29998779296875,468.8999938964844,229229,2023-09-25
2023-10-02,511.5463562011719,524.4000244140625,535.4000244140625,478.20001220703125,478.20001220703125,1255466,2023-10-02
2023-10-09,529.5440673828125,542.8499755859375,548.0,512.0,523.7999877929688,562934,2023-10-09
2023-10-16,556.955322265625,570.9500122070312,618.0,543.1500244140625,544.1500244140625,1811610,2023-10-16
2023-10-23,549.0050659179688,562.7999877929688,579.5499877929688,531.8499755859375,577.9500122070312,435428,2023-10-23
2023-10-30,553.0534057617188,566.9500122070312,597.1500244140625,557.0999755859375,574.0,380346,2023-10-30
2023-11-06,558.6136474609375,572.6500244140625,599.9000244140625,563.2999877929688,571.9000244140625,402542,2023-11-06
2023-11-13,550.5130615234375,562.4000244140625,580.0,557.8499755859375,566.0,283377,2023-11-13
2023-11-20,544.9824829101562,556.75,569.0999755859375,546.0,564.5,388625,2023-11-20
2023-11-27,551.4429321289062,563.3499755859375,571.9000244140625,556.0999755859375,556.75,381602,2023-11-27
2023-12-04,543.51416015625,555.25,580.0,551.5,569.0,337246,2023-12-04
2023-12-11,540.088134765625,551.75,566.0,544.3499755859375,554.5,299245,2023-12-11
2023-12-18,546.8912353515625,558.7000122070312,569.0999755859375,536.0999755859375,563.6500244140625,537620,2023-12-18
2023-12-25,547.7721557617188,559.5999755859375,565.0,546.2000122070312,558.7000122070312,241938,2023-12-25
2024-01-01,547.6743774414062,559.5,564.5499877929688,546.2000122070312,561.0,398513,2024-01-01
2024-01-08,544.7866821289062,556.5499877929688,562.2999877929688,543.0,560.0,383263,2024-01-08
2024-01-15,538.6687622070312,550.2999877929688,560.5,521.25,556.5499877929688,580285,2024-01-15
2024-01-22,555.9457397460938,567.9500122070312,596.8499755859375,533.25,550.2999877929688,602529,2024-01-22
2024-01-29,608.5107421875,621.6500244140625,626.8499755859375,569.0,570.0,933972,2024-01-29
2024-02-05,611.0068359375,624.2000122070312,663.9500122070312,610.0,639.0,724304,2024-02-05
2024-02-12,633.8143920898438,647.5,668.9500122070312,584.9500122070312,623.7000122070312,580803,2024-02-12
2024-02-19,736.4971923828125,752.4000244140625,758.5,653.6500244140625,654.9500122070312,1665028,2024-02-19
2024-02-26,708.550537109375,723.8499755859375,783.0,714.1500244140625,752.4000244140625,768202,2024-02-26
2024-03-04,660.24365234375,674.5,731.0,664.0,725.7999877929688,604616,2024-03-04
2024-03-11,591.3316040039062,604.0999755859375,685.25,586.5,672.4000244140625,2799376,2024-03-11
2024-03-18,606.8956298828125,620.0,644.8499755859375,589.5499877929688,630.9500122070312,344669,2024-03-18
2024-03-25,611.2515258789062,624.4500122070312,635.0499877929688,600.3499755859375,620.0,274842,2024-03-25
2024-04-01,654.2236328125,668.3499755859375,681.5999755859375,631.75,632.4500122070312,240403,2024-04-01
2024-04-08,629.8499755859375,643.4500122070312,671.9000244140625,629.0,670.0,170104,2024-04-08
2024-04-15,627.20703125,640.75,652.0,622.5499877929688,640.0,153023,2024-04-15
2024-04-22,676.9332885742188,691.5499877929688,730.0,627.5,644.0999755859375,901618,2024-04-22
2024-04-29,666.5573120117188,680.9500122070312,693.9500122070312,664.0499877929688,687.0499877929688,280718,2024-04-29
2024-05-06,702.8731689453125,718.0499877929688,720.0,672.3499755859375,680.9500122070312,591994,2024-05-06
2024-05-13,680.2125244140625,694.9000244140625,725.0,680.5,725.0,452793,2024-05-13
2024-05-20,675.9544067382812,690.5499877929688,699.2999877929688,663.6500244140625,698.25,162908,2024-05-20
2024-05-27,636.457275390625,650.2000122070312,692.7000122070312,645.0,690.5499877929688,255764,2024-05-27
2024-06-03,689.9031982421875,704.7999877929688,714.8499755859375,623.8499755859375,657.25,417583,2024-06-03
2024-06-10,722.646240234375,738.25,754.9000244140625,680.0,700.0,650030,2024-06-10
2024-06-17,780.790771484375,797.6500244140625,820.7999877929688,718.9000244140625,738.25,965706,2024-06-17
2024-06-24,748.9776611328125,765.1500244140625,819.0,752.2000122070312,800.25,479655,2024-06-24
2024-07-01,838.2600708007812,848.7000122070312,855.8499755859375,749.0,769.1500244140625,808695,2024-07-01
2024-07-08,854.3101806640625,864.9500122070312,909.9000244140625,850.0,856.0,859023,2024-07-08
2024-07-15,881.126220703125,892.0999755859375,926.5999755859375,852.0999755859375,865.0,1015582,2024-07-15
2024-07-22,861.619140625,872.3499755859375,904.7999877929688,842.2999877929688,855.5499877929688,430675,2024-07-22
2024-07-29,843.9393310546875,854.4500122070312,890.6500244140625,845.0,874.0,232752,2024-07-29
2024-08-05,806.6043090820312,816.6500244140625,842.4500122070312,785.0,812.0,661108,2024-08-05
2024-08-12,848.5321044921875,859.0999755859375,888.6500244140625,816.9500122070312,825.5,431350,2024-08-12
2024-08-19,860.1375732421875,870.8499755859375,902.0,861.0499877929688,872.4500122070312,276624,2024-08-19
2024-08-26,849.124755859375,859.7000122070312,901.0,846.7000122070312,880.0,302373,2024-08-26
2024-09-02,865.0267333984375,875.7999877929688,910.0,855.0,863.7000122070312,446562,2024-09-02
2024-09-09,845.3220825195312,855.8499755859375,875.7999877929688,846.2999877929688,875.7999877929688,375521,2024-09-09
2024-09-16,876.9779052734375,887.9000244140625,899.0,854.9500122070312,855.8499755859375,352937,2024-09-16
2024-09-23,864.2365112304688,875.0,901.0,860.0,899.5,485603,2024-09-23
2024-09-30,818.6048583984375,828.7999877929688,885.0999755859375,825.1500244140625,880.9000244140625,162744,2024-09-30
2024-10-07,779.6895141601562,789.4000244140625,830.7999877929688,759.5,828.7999877929688,303011,2024-10-07
2024-10-14,770.7014770507812,780.2999877929688,810.0,760.0,795.6500244140625,182609,2024-10-14
2024-10-21,753.071044921875,762.4500122070312,794.4000244140625,738.75,780.0,281291,2024-10-21
2024-10-28,753.6142578125,763.0,765.0,725.2999877929688,762.5499877929688,137001,2024-10-28
2024-11-04,747.1961669921875,753.9500122070312,804.9500122070312,742.0,754.0999755859375,192296,2024-11-04
2024-11-11,682.4811401367188,688.6500244140625,753.9500122070312,682.5499877929688,753.9500122070312,191228,2024-11-11
2024-11-18,684.5127563476562,690.7000122070312,704.0,669.9500122070312,686.8499755859375,123589,2024-11-18
2024-11-25,707.9508666992188,714.3499755859375,725.9000244140625,691.9500122070312,691.9500122070312,110135,2024-11-25
2024-12-02,749.9710693359375,756.75,778.8499755859375,705.5,714.3499755859375,236071,2024-12-02
2024-12-09,746.8988647460938,753.6500244140625,796.8499755859375,734.75,762.75,241505,2024-12-09
2024-12-16,703.441650390625,709.7999877929688,757.5,696.7999877929688,743.0,313949,2024-12-16
2024-12-23,664.0477294921875,670.0499877929688,718.3499755859375,668.0,718.3499755859375,156712,2024-12-23
2024-12-30,651.6101684570312,657.5,679.7999877929688,650.0,672.0499877929688,245295,2024-12-30
2025-01-06,631.0955810546875,636.7999877929688,667.0,635.0,667.0,296338,2025-01-06
2025-01-13,645.5152587890625,651.3499755859375,669.9000244140625,628.5999755859375,630.0,229751,2025-01-13
2025-01-20,588.1834716796875,593.5,660.5,588.0,659.9500122070312,383978,2025-01-20
2025-01-27,615.8831176757812,621.4500122070312,626.2000122070312,556.1500244140625,591.0499877929688,267754,2025-01-27
2025-02-03,668.3588256835938,674.4000244140625,685.0,596.0499877929688,619.4500122070312,714233,2025-02-03
2025-02-10,590.9583740234375,596.2999877929688,674.0,593.0,674.0,503566,2025-02-10
2025-02-17,586.9942016601562,592.2999877929688,605.25,558.0999755859375,591.75,236697,2025-02-17
2025-02-24,531.7435913085938,536.5499877929688,595.4000244140625,528.0,592.0,143255,2025-02-24
2025-03-03,593.8323974609375,599.2000122070312,606.7000122070312,518.0499877929688,532.0,227765,2025-03-03
2025-03-10,569.8491821289062,575.0,603.9500122070312,553.9500122070312,597.0,136868,2025-03-10
2025-03-17,627.8251342773438,633.5,638.4000244140625,565.0,570.1500244140625,242426,2025-03-17
2025-03-24,623.167236328125,628.7999877929688,665.0,601.5,636.7999877929688,673165,2025-03-24
2025-03-31,592.5936279296875,597.9500122070312,630.6500244140625,590.0,628.7999877929688,124437,2025-03-31
2025-04-07,612.1666870117188,617.7000122070312,625.0,537.9500122070312,577.9500122070312,532600,2025-04-07
2025-04-14,630.451416015625,636.1500244140625,650.0,623.25,623.25,88151,2025-04-14
2025-04-21,647.2000122070312,653.0499877929688,663.7000122070312,596.6500244140625,630.5,1082345,2025-04-21
2025-04-28,642.6412353515625,648.4500122070312,664.0,625.5499877929688,649.9500122070312,256910,2025-04-28
2025-05-05,696.30615234375,702.5999755859375,714.2000122070312,632.2000122070312,638.8499755859375,693112,2025-05-05
2025-05-12,689.5175170898438,695.75,724.9000244140625,681.1500244140625,724.9000244140625,327976,2025-05-12
2025-05-19,698.7837524414062,705.0999755859375,744.5,694.5499877929688,695.0,333097,2025-05-19
2025-05-26,708.1491088867188,714.5499877929688,728.75,699.5,711.1500244140625,181918,2025-05-26
2025-06-02,728.3663940429688,734.9500122070312,739.4000244140625,707.4000244140625,714.5499877929688,141629,2025-06-02
2025-06-09,754.7776489257812,761.5999755859375,780.0,724.5999755859375,738.0,240146,2025-06-09
2025-06-16,787.7297973632812,794.8499755859375,820.9000244140625,749.0,761.5499877929688,445132,2025-06-16
2025-06-23,870.2836303710938,878.1500244140625,908.0,775.2000122070312,788.0,977677,2025-06-23
2025-06-30,810.0778198242188,817.4000244140625,899.0499877929688,810.0,882.7999877929688,267799,2025-06-30
2025-07-07,812.4500122070312,812.4500122070312,835.0,800.0,817.4000244140625,109873,2025-07-07
2025-07-14,818.2000122070312,818.2000122070312,821.7999877929688,801.0,816.9000244140625,25993,2025-07-14
