Date,Adj Close_ADANIPOWER.NS,Close_ADANIPOWER.NS,High_ADANIPOWER.NS,Low_ADANIPOWER.NS,Open_ADANIPOWER.NS,Volume_ADANIPOWER.NS,Date
2021-01-04,53.45000076293945,53.45000076293945,53.54999923706055,49.0,50.70000076293945,48875885,2021-01-04
2021-01-11,54.099998474121094,54.099998474121094,57.400001525878906,52.75,54.400001525878906,49115472,2021-01-11
2021-01-18,52.849998474121094,52.849998474121094,56.29999923706055,52.599998474121094,54.20000076293945,28441533,2021-01-18
2021-01-25,51.29999923706055,51.29999923706055,53.849998474121094,48.5,53.349998474121094,16321772,2021-01-25
2021-02-01,52.29999923706055,52.29999923706055,54.849998474121094,51.0,52.0,28711068,2021-02-01
2021-02-08,57.25,57.25,58.5,52.0,52.849998474121094,58629482,2021-02-08
2021-02-15,55.849998474121094,55.849998474121094,59.099998474121094,52.79999923706055,57.54999923706055,102162326,2021-02-15
2021-02-22,55.20000076293945,55.20000076293945,57.349998474121094,54.849998474121094,56.0,31514870,2021-02-22
2021-03-01,74.3499984741211,74.3499984741211,74.9000015258789,55.400001525878906,55.849998474121094,156591528,2021-03-01
2021-03-08,75.55000305175781,75.55000305175781,84.3499984741211,73.94999694824219,76.3499984741211,135201634,2021-03-08
2021-03-15,92.19999694824219,92.19999694824219,93.0,74.0999984741211,77.0,188149798,2021-03-15
2021-03-22,94.19999694824219,94.19999694824219,108.69999694824219,93.5,93.5,138281403,2021-03-22
2021-03-29,89.30000305175781,89.30000305175781,95.55000305175781,81.3499984741211,94.19999694824219,81871569,2021-03-29
2021-04-05,97.6500015258789,97.6500015258789,103.30000305175781,89.19999694824219,92.4000015258789,128990211,2021-04-05
2021-04-12,91.75,91.75,95.0,88.30000305175781,94.4000015258789,81520590,2021-04-12
2021-04-19,87.80000305175781,87.80000305175781,90.75,85.0,88.0,51198509,2021-04-19
2021-04-26,94.75,94.75,99.19999694824219,87.0,88.5999984741211,86654552,2021-04-26
2021-05-03,97.05000305175781,97.05000305175781,100.0,92.05000305175781,94.0,75226842,2021-05-03
2021-05-10,95.80000305175781,95.80000305175781,101.0,94.0,98.0,48681089,2021-05-10
2021-05-17,101.0999984741211,101.0999984741211,106.94999694824219,96.25,96.30000305175781,103127015,2021-05-17
2021-05-24,91.94999694824219,91.94999694824219,103.0,90.75,101.69999694824219,84805338,2021-05-24
2021-05-31,105.75,105.75,105.75,91.80000305175781,92.6500015258789,179295472,2021-05-31
2021-06-07,148.3000030517578,148.3000030517578,166.89999389648438,111.25,112.55000305175781,620935882,2021-06-07
2021-06-14,114.9000015258789,114.9000015258789,140.89999389648438,114.9000015258789,140.89999389648438,11190357,2021-06-14
2021-06-21,116.75,116.75,132.89999389648438,109.19999694824219,109.19999694824219,42241459,2021-06-21
2021-06-28,109.4000015258789,109.4000015258789,121.0,102.44999694824219,113.5,25395634,2021-06-28
2021-07-05,109.55000305175781,109.55000305175781,112.0999984741211,103.19999694824219,110.0,19052809,2021-07-05
2021-07-12,105.6500015258789,105.6500015258789,110.94999694824219,102.0,110.6500015258789,12047836,2021-07-12
2021-07-19,100.44999694824219,100.44999694824219,107.75,92.19999694824219,105.6500015258789,19607042,2021-07-19
2021-07-26,95.8499984741211,95.8499984741211,100.5,91.5,100.44999694824219,9761054,2021-07-26
2021-08-02,92.55000305175781,92.55000305175781,97.8499984741211,87.0,96.5,26782458,2021-08-02
2021-08-09,84.94999694824219,84.94999694824219,95.5,81.0999984741211,94.69999694824219,17597914,2021-08-09
2021-08-16,77.44999694824219,77.44999694824219,84.94999694824219,74.1500015258789,84.9000015258789,15473260,2021-08-16
2021-08-23,89.4000015258789,89.4000015258789,89.4000015258789,70.3499984741211,77.44999694824219,18384629,2021-08-23
2021-08-30,103.1500015258789,103.1500015258789,113.25,90.0,91.30000305175781,34774315,2021-08-30
2021-09-06,102.55000305175781,102.55000305175781,102.5999984741211,89.19999694824219,98.0,17143018,2021-09-06
2021-09-13,100.44999694824219,100.44999694824219,102.0,95.75,100.0,16213360,2021-09-13
2021-09-20,95.8499984741211,95.8499984741211,98.75,91.05000305175781,96.05000305175781,20214017,2021-09-20
2021-09-27,96.94999694824219,96.94999694824219,100.80000305175781,94.4000015258789,96.0,28987327,2021-09-27
2021-10-04,101.5999984741211,101.5999984741211,108.9000015258789,97.5,97.8499984741211,56061139,2021-10-04
2021-10-11,112.0,112.0,112.0,101.0,103.0,32616033,2021-10-11
2021-10-18,117.05000305175781,117.05000305175781,135.5,115.0,118.44999694824219,114428766,2021-10-18
2021-10-25,100.5,100.5,116.4000015258789,99.0,113.75,16471481,2021-10-25
2021-11-01,105.4000015258789,105.4000015258789,106.5,98.0,98.1500015258789,12590782,2021-11-01
2021-11-08,108.44999694824219,108.44999694824219,113.69999694824219,103.0,106.19999694824219,28798674,2021-11-08
2021-11-15,102.9000015258789,102.9000015258789,110.25,101.4000015258789,110.25,14097435,2021-11-15
2021-11-22,101.25,101.25,109.69999694824219,98.6500015258789,102.9000015258789,22032114,2021-11-22
2021-11-29,100.80000305175781,100.80000305175781,103.19999694824219,93.5999984741211,100.0,16188255,2021-11-29
2021-12-06,104.05000305175781,104.05000305175781,107.5,99.0,100.80000305175781,20092654,2021-12-06
2021-12-13,100.0999984741211,100.0999984741211,107.4000015258789,99.0,105.5999984741211,15571394,2021-12-13
2021-12-20,98.6500015258789,98.6500015258789,100.94999694824219,95.0999984741211,98.80000305175781,13930525,2021-12-20
2021-12-27,99.69999694824219,99.69999694824219,104.0,97.30000305175781,98.80000305175781,20219044,2021-12-27
2022-01-03,100.19999694824219,100.19999694824219,103.9000015258789,98.6500015258789,100.1500015258789,26649953,2022-01-03
2022-01-10,117.1500015258789,117.1500015258789,124.4000015258789,99.25,101.0,146709166,2022-01-10
2022-01-17,109.94999694824219,109.94999694824219,121.0,108.0,118.0,55663383,2022-01-17
2022-01-24,105.75,105.75,110.0,98.0,110.0,29684536,2022-01-24
2022-01-31,108.55000305175781,108.55000305175781,112.4000015258789,105.6500015258789,106.94999694824219,29279094,2022-01-31
2022-02-07,125.0,125.0,131.8000030517578,106.0999984741211,109.9000015258789,263134726,2022-02-07
2022-02-14,131.60000610351562,131.60000610351562,137.6999969482422,111.0,122.0,451332267,2022-02-14
2022-02-21,124.05000305175781,124.05000305175781,134.64999389648438,108.69999694824219,132.0,398609421,2022-02-21
2022-02-28,119.75,119.75,127.25,117.19999694824219,122.0,168657435,2022-02-28
2022-03-07,121.80000305175781,121.80000305175781,125.69999694824219,115.3499984741211,116.0,106485200,2022-03-07
2022-03-14,125.0999984741211,125.0999984741211,127.6500015258789,120.5,122.55000305175781,80257757,2022-03-14
2022-03-21,143.1999969482422,143.1999969482422,144.89999389648438,122.30000305175781,125.8499984741211,220427249,2022-03-21
2022-03-28,203.4499969482422,203.4499969482422,203.60000610351562,145.0500030517578,146.0,746253493,2022-03-28
2022-04-04,220.9499969482422,220.9499969482422,256.95001220703125,199.35000610351562,207.0,351588807,2022-04-04
2022-04-11,223.25,223.25,239.89999389648438,216.10000610351562,218.9499969482422,131848222,2022-04-11
2022-04-18,259.1000061035156,259.1000061035156,259.1000061035156,214.0,221.0,165379715,2022-04-18
2022-04-25,280.3500061035156,280.3500061035156,312.0,262.1000061035156,263.3999938964844,170520672,2022-04-25
2022-05-02,292.04998779296875,292.04998779296875,292.04998779296875,253.0500030517578,280.0,121098302,2022-05-02
2022-05-09,254.64999389648438,254.64999389648438,298.0,242.5500030517578,295.6499938964844,107912907,2022-05-09
2022-05-16,312.25,312.25,312.25,267.3500061035156,267.3500061035156,94503250,2022-05-16
2022-05-23,328.1000061035156,328.1000061035156,343.8999938964844,286.1000061035156,321.6499938964844,139550179,2022-05-23
2022-05-30,284.1000061035156,284.1000061035156,344.5,282.0,338.70001220703125,190754870,2022-05-30
2022-06-06,280.1000061035156,280.1000061035156,302.79998779296875,277.1000061035156,285.0,54626406,2022-06-06
2022-06-13,261.29998779296875,261.29998779296875,282.54998779296875,249.35000610351562,269.5,62986836,2022-06-13
2022-06-20,264.45001220703125,264.45001220703125,266.79998779296875,238.3000030517578,265.3500061035156,49690121,2022-06-20
2022-06-27,263.25,263.25,277.6499938964844,255.10000610351562,270.95001220703125,35925129,2022-06-27
2022-07-04,271.54998779296875,271.54998779296875,278.6000061035156,260.0,263.8999938964844,28184267,2022-07-04
2022-07-11,286.75,286.75,299.6000061035156,269.25,270.0,56516003,2022-07-11
2022-07-18,291.29998779296875,291.29998779296875,297.0,285.25,289.3999938964844,24705104,2022-07-18
2022-07-25,313.95001220703125,313.95001220703125,326.8999938964844,289.1000061035156,291.29998779296875,58203913,2022-07-25
2022-08-01,332.04998779296875,332.04998779296875,354.0,305.54998779296875,314.6499938964844,83789798,2022-08-01
2022-08-08,345.1499938964844,345.1499938964844,348.8999938964844,322.04998779296875,328.3999938964844,36501110,2022-08-08
2022-08-15,411.95001220703125,411.95001220703125,418.8500061035156,345.1499938964844,345.1499938964844,103644614,2022-08-15
2022-08-22,375.5,375.5,432.5,370.8999938964844,420.1499938964844,54093969,2022-08-22
2022-08-29,401.25,401.25,418.8500061035156,356.75,360.04998779296875,21056993,2022-08-29
2022-09-05,397.0,397.0,415.75,385.54998779296875,403.6499938964844,14845106,2022-09-05
2022-09-12,387.75,387.75,402.8999938964844,383.0,402.0,13448030,2022-09-12
2022-09-19,385.6000061035156,385.6000061035156,409.1499938964844,383.3999938964844,390.0,14600375,2022-09-19
2022-09-26,373.5,373.5,383.0,362.0,380.0,10080585,2022-09-26
2022-10-03,372.8500061035156,372.8500061035156,377.79998779296875,337.1499938964844,375.0,8585952,2022-10-03
2022-10-10,331.25,331.25,370.3999938964844,329.54998779296875,366.0,8660555,2022-10-10
2022-10-17,332.20001220703125,332.20001220703125,349.04998779296875,315.25,330.0,8514581,2022-10-17
2022-10-24,333.29998779296875,333.29998779296875,342.0,330.0,337.0,3285606,2022-10-24
2022-10-31,346.8500061035156,346.8500061035156,353.79998779296875,330.1000061035156,334.3999938964844,8390529,2022-10-31
2022-11-07,360.20001220703125,360.20001220703125,378.0,342.75,348.0,11617305,2022-11-07
2022-11-14,336.5,336.5,365.04998779296875,329.0,348.1499938964844,9317757,2022-11-14
2022-11-21,323.95001220703125,323.95001220703125,338.0,318.5,338.0,5259882,2022-11-21
2022-11-28,325.29998779296875,325.29998779296875,339.8999938964844,322.5,327.1000061035156,13591075,2022-11-28
2022-12-05,316.04998779296875,316.04998779296875,331.70001220703125,311.0,326.95001220703125,10423157,2022-12-05
2022-12-12,307.8999938964844,307.8999938964844,326.8999938964844,306.0,315.0,18042573,2022-12-12
2022-12-19,262.20001220703125,262.20001220703125,309.8999938964844,262.20001220703125,309.0,17691370,2022-12-19
2022-12-26,299.54998779296875,299.54998779296875,308.3999938964844,249.10000610351562,249.10000610351562,10599447,2022-12-26
2023-01-02,283.3999938964844,283.3999938964844,304.8999938964844,277.0,303.0,8860856,2023-01-02
2023-01-09,278.70001220703125,278.70001220703125,294.0,270.04998779296875,286.95001220703125,9853103,2023-01-09
2023-01-16,275.04998779296875,275.04998779296875,283.25,271.5,281.0,7925711,2023-01-16
2023-01-23,247.9499969482422,247.9499969482422,279.29998779296875,247.9499969482422,275.45001220703125,8618883,2023-01-23
2023-01-30,191.9499969482422,191.9499969482422,235.5500030517578,191.9499969482422,235.5500030517578,19201434,2023-01-30
2023-02-06,164.1999969482422,164.1999969482422,186.0,164.1999969482422,182.35000610351562,157763042,2023-02-06
2023-02-13,155.14999389648438,155.14999389648438,163.0,140.8000030517578,156.0,31374738,2023-02-13
2023-02-20,146.64999389648438,146.64999389648438,178.89999389648438,146.64999389648438,158.25,96820919,2023-02-20
2023-02-27,169.3000030517578,169.3000030517578,169.3000030517578,132.39999389648438,142.0500030517578,39279764,2023-02-27
2023-03-06,204.89999389648438,204.89999389648438,205.64999389648438,175.10000610351562,177.75,100117205,2023-03-06
2023-03-13,199.9499969482422,199.9499969482422,217.35000610351562,194.14999389648438,211.6999969482422,110502260,2023-03-13
2023-03-20,192.60000610351562,192.60000610351562,211.39999389648438,186.5500030517578,193.0,62785912,2023-03-20
2023-03-27,191.60000610351562,191.60000610351562,195.60000610351562,166.39999389648438,195.60000610351562,37642482,2023-03-27
2023-04-03,192.1999969482422,192.1999969482422,196.9499969482422,186.0,195.0,26817141,2023-04-03
2023-04-10,189.14999389648438,189.14999389648438,198.3000030517578,188.10000610351562,193.39999389648438,21318199,2023-04-10
2023-04-17,199.25,199.25,200.5,185.1999969482422,189.3000030517578,30856441,2023-04-17
2023-04-24,224.85000610351562,224.85000610351562,224.85000610351562,194.39999389648438,199.0,41212903,2023-04-24
2023-05-01,239.85000610351562,239.85000610351562,244.89999389648438,224.14999389648438,224.85000610351562,48134707,2023-05-01
2023-05-08,240.85000610351562,240.85000610351562,247.8000030517578,233.10000610351562,244.0,23805285,2023-05-08
2023-05-15,236.10000610351562,236.10000610351562,241.5500030517578,214.0,240.0,29340522,2023-05-15
2023-05-22,258.04998779296875,258.04998779296875,272.8999938964844,243.0,244.0,39460227,2023-05-22
2023-05-29,255.64999389648438,255.64999389648438,261.70001220703125,243.25,259.8999938964844,22325789,2023-05-29
2023-06-05,276.20001220703125,276.20001220703125,286.0,254.60000610351562,256.70001220703125,43421860,2023-06-05
2023-06-12,266.1000061035156,266.1000061035156,277.79998779296875,263.29998779296875,277.0,19179547,2023-06-12
2023-06-19,242.39999389648438,242.39999389648438,268.70001220703125,241.0,266.8999938964844,17406998,2023-06-19
2023-06-26,249.85000610351562,249.85000610351562,258.8500061035156,231.0,234.0500030517578,18127212,2023-06-26
2023-07-03,243.75,243.75,252.25,242.8000030517578,252.25,11165347,2023-07-03
2023-07-10,241.89999389648438,241.89999389648438,249.35000610351562,235.85000610351562,244.6999969482422,13191822,2023-07-10
2023-07-17,241.75,241.75,254.4499969482422,240.9499969482422,245.35000610351562,14383919,2023-07-17
2023-07-24,258.54998779296875,258.54998779296875,265.45001220703125,237.14999389648438,242.85000610351562,42698569,2023-07-24
2023-07-31,278.5,278.5,284.5,259.5,260.0,58367148,2023-07-31
2023-08-07,288.1000061035156,288.1000061035156,291.0,264.75,279.8999938964844,48219318,2023-08-07
2023-08-14,304.6000061035156,304.6000061035156,321.6499938964844,274.3999938964844,283.29998779296875,120678277,2023-08-14
2023-08-21,325.04998779296875,325.04998779296875,359.25,305.54998779296875,306.70001220703125,161113255,2023-08-21
2023-08-28,330.25,330.25,338.8500061035156,309.0,332.0,95659617,2023-08-28
2023-09-04,369.1499938964844,369.1499938964844,372.3999938964844,332.0,332.0,92869416,2023-09-04
2023-09-11,379.3999938964844,379.3999938964844,409.70001220703125,366.79998779296875,373.0,118382582,2023-09-11
2023-09-18,383.8999938964844,383.8999938964844,389.25,364.3999938964844,381.0,74730237,2023-09-18
2023-09-25,377.45001220703125,377.45001220703125,385.54998779296875,372.45001220703125,383.8999938964844,88000145,2023-09-25
2023-10-02,364.29998779296875,364.29998779296875,377.5,363.0,377.45001220703125,15804900,2023-10-02
2023-10-09,341.8999938964844,341.8999938964844,358.70001220703125,339.0,352.29998779296875,18910500,2023-10-09
2023-10-16,338.29998779296875,338.29998779296875,346.70001220703125,327.0,341.1000061035156,20983299,2023-10-16
2023-10-23,354.1499938964844,354.1499938964844,364.8500061035156,289.3500061035156,340.6000061035156,39114929,2023-10-23
2023-10-30,384.6499938964844,384.6499938964844,393.3999938964844,345.04998779296875,354.3999938964844,55001492,2023-10-30
2023-11-06,399.3999938964844,399.3999938964844,409.6499938964844,380.0,388.95001220703125,100964074,2023-11-06
2023-11-13,387.29998779296875,387.29998779296875,399.79998779296875,385.79998779296875,397.95001220703125,49745325,2023-11-13
2023-11-20,397.20001220703125,397.20001220703125,400.79998779296875,380.04998779296875,387.29998779296875,50365984,2023-11-20
2023-11-27,440.3999938964844,440.3999938964844,470.79998779296875,397.20001220703125,397.20001220703125,136999405,2023-11-27
2023-12-04,533.7999877929688,533.7999877929688,589.4500122070312,456.0,494.0,153327787,2023-12-04
2023-12-11,538.8499755859375,538.8499755859375,546.5,498.0,535.0,38369710,2023-12-11
2023-12-18,512.5499877929688,512.5499877929688,547.5,485.0,543.1500244140625,9747651,2023-12-18
2023-12-25,525.1500244140625,525.1500244140625,533.0,510.1000061035156,512.5499877929688,5198708,2023-12-25
2024-01-01,551.0999755859375,551.0999755859375,565.0,515.0,525.1500244140625,11203003,2024-01-01
2024-01-08,541.1500244140625,541.1500244140625,553.9500122070312,535.0,553.9500122070312,4706595,2024-01-08
2024-01-15,516.75,516.75,549.0,506.1000061035156,546.7999877929688,11394619,2024-01-15
2024-01-22,543.2999877929688,543.2999877929688,555.0,512.0,516.75,45767189,2024-01-22
2024-01-29,559.4000244140625,559.4000244140625,579.7999877929688,547.0,570.0,13986120,2024-01-29
2024-02-05,569.5,569.5,578.7999877929688,545.0,564.7000122070312,9051260,2024-02-05
2024-02-12,563.75,563.75,584.9500122070312,533.75,575.0,6156000,2024-02-12
2024-02-19,559.0499877929688,559.0499877929688,576.4000244140625,517.2999877929688,572.0,5425770,2024-02-19
2024-02-26,554.1500244140625,554.1500244140625,575.0,539.0,559.4500122070312,6534630,2024-02-26
2024-03-04,566.8499755859375,566.8499755859375,580.0,553.0,555.7999877929688,6453068,2024-03-04
2024-03-11,530.4000244140625,530.4000244140625,572.5,501.8999938964844,570.0,8956068,2024-03-11
2024-03-18,531.0499877929688,531.0499877929688,538.7999877929688,501.54998779296875,511.0,8701618,2024-03-18
2024-03-25,533.7999877929688,533.7999877929688,548.0999755859375,506.29998779296875,531.0499877929688,14292148,2024-03-25
2024-04-01,626.7000122070312,626.7000122070312,646.9000244140625,544.5999755859375,547.7000122070312,30174959,2024-04-01
2024-04-08,595.2000122070312,595.2000122070312,632.5999755859375,590.7999877929688,632.0,8913336,2024-04-08
2024-04-15,594.5499877929688,594.5499877929688,616.0,568.25,589.0,11656013,2024-04-15
2024-04-22,591.5999755859375,591.5999755859375,609.7000122070312,587.0499877929688,608.25,7673824,2024-04-22
2024-04-29,604.7000122070312,604.7000122070312,624.5999755859375,591.5499877929688,599.4000244140625,16727701,2024-04-29
2024-05-06,603.0999755859375,603.0999755859375,631.0,572.4000244140625,603.0,36039876,2024-05-06
2024-05-13,634.7000122070312,634.7000122070312,652.0,580.7000122070312,603.0999755859375,28787006,2024-05-13
2024-05-20,707.0,707.0,720.5,627.0,635.9500122070312,37051722,2024-05-20
2024-05-27,755.7999877929688,755.7999877929688,797.0,666.0499877929688,709.9500122070312,54611992,2024-05-27
2024-06-03,767.0499877929688,767.0499877929688,895.8499755859375,640.0,870.0,171292997,2024-06-03
2024-06-10,746.75,746.75,811.0,745.2000122070312,783.0,36795768,2024-06-10
2024-06-17,733.6500244140625,733.6500244140625,758.5,720.0,746.75,27370133,2024-06-17
2024-06-24,718.5999755859375,718.5999755859375,744.7999877929688,710.0,727.9500122070312,38872672,2024-06-24
2024-07-01,708.9000244140625,708.9000244140625,733.0,706.5,717.0,14139816,2024-07-01
2024-07-08,709.9500122070312,709.9500122070312,745.0,693.0,709.9000244140625,26714156,2024-07-08
2024-07-15,694.5,694.5,731.7000122070312,690.0,710.0,10327409,2024-07-15
2024-07-22,712.6500244140625,712.6500244140625,729.0,646.5,693.0,22977240,2024-07-22
2024-07-29,726.3499755859375,726.3499755859375,752.9000244140625,712.6500244140625,719.0,39692064,2024-07-29
2024-08-05,695.4000244140625,695.4000244140625,719.2000122070312,681.0,700.0,74808438,2024-08-05
2024-08-12,697.4000244140625,697.4000244140625,702.5,620.0,675.0,73614896,2024-08-12
2024-08-19,675.7999877929688,675.7999877929688,706.75,671.0,698.0,47531545,2024-08-19
2024-08-26,632.0499877929688,632.0499877929688,679.0,628.5,674.5,19875080,2024-08-26
2024-09-02,634.7000122070312,634.7000122070312,684.4500122070312,628.0499877929688,635.0,30908996,2024-09-02
2024-09-09,633.4500122070312,633.4500122070312,655.0,621.0,635.0,16360708,2024-09-09
2024-09-16,665.1500244140625,665.1500244140625,681.5499877929688,637.0,661.0,25139514,2024-09-16
2024-09-23,654.2999877929688,654.2999877929688,678.0,646.7000122070312,672.0,12450824,2024-09-23
2024-09-30,642.0999755859375,642.0999755859375,662.6500244140625,631.5499877929688,654.0,8271356,2024-09-30
2024-10-07,642.2999877929688,642.2999877929688,649.0,613.2000122070312,641.4500122070312,9240384,2024-10-07
2024-10-14,611.4000244140625,611.4000244140625,645.7000122070312,595.0499877929688,642.5,8766799,2024-10-14
2024-10-21,592.2999877929688,592.2999877929688,618.0999755859375,578.0499877929688,615.0,15477388,2024-10-21
2024-10-28,597.3499755859375,597.3499755859375,609.9000244140625,572.6500244140625,586.0999755859375,10973238,2024-10-28
2024-11-04,589.0,589.0,627.0,581.0,596.9500122070312,9708374,2024-11-04
2024-11-11,549.0999755859375,549.0999755859375,598.0,541.2999877929688,585.0,19180340,2024-11-11
2024-11-18,460.45001220703125,460.45001220703125,557.4000244140625,432.0,555.9500122070312,81937353,2024-11-18
2024-11-25,554.7999877929688,554.7999877929688,587.5,432.1499938964844,473.79998779296875,213619741,2024-11-25
2024-12-02,536.0999755859375,536.0999755859375,566.5999755859375,533.7999877929688,557.0499877929688,37135223,2024-12-02
2024-12-09,536.5999755859375,536.5999755859375,561.7999877929688,513.5,539.0,41712841,2024-12-09
2024-12-16,497.8999938964844,497.8999938964844,541.5999755859375,491.04998779296875,539.0,22178663,2024-12-16
2024-12-23,506.75,506.75,515.7999877929688,494.6499938964844,504.8999938964844,18627557,2024-12-23
2024-12-30,520.4500122070312,520.4500122070312,558.9000244140625,501.5,508.0,27372364,2024-12-30
2025-01-06,482.29998779296875,482.29998779296875,521.4500122070312,478.45001220703125,519.0,16267830,2025-01-06
2025-01-13,551.2999877929688,551.2999877929688,598.4000244140625,445.0,476.04998779296875,127455470,2025-01-13
2025-01-20,514.8499755859375,514.8499755859375,554.0999755859375,509.0,551.25,21383332,2025-01-20
2025-01-27,514.2999877929688,514.2999877929688,536.75,483.1499938964844,514.8499755859375,31095980,2025-01-27
2025-02-03,494.1000061035156,494.1000061035156,515.75,491.0,509.04998779296875,16128995,2025-02-03
2025-02-10,488.6499938964844,488.6499938964844,511.8999938964844,482.45001220703125,495.0,27770521,2025-02-10
2025-02-17,478.6499938964844,478.6499938964844,495.0,472.1499938964844,480.6000061035156,15687567,2025-02-17
2025-02-24,478.95001220703125,478.95001220703125,514.7999877929688,468.0,477.8999938964844,42603930,2025-02-24
2025-03-03,506.1499938964844,506.1499938964844,511.70001220703125,474.04998779296875,487.6000061035156,24523164,2025-03-03
2025-03-10,512.0,512.0,535.6500244140625,497.54998779296875,506.1499938964844,25737012,2025-03-10
2025-03-17,522.0999755859375,522.0999755859375,541.5,508.5,511.95001220703125,17095186,2025-03-17
2025-03-24,509.29998779296875,509.29998779296875,537.4000244140625,492.3500061035156,527.4000244140625,23246019,2025-03-24
2025-03-31,532.5499877929688,532.5499877929688,539.9000244140625,501.6000061035156,509.29998779296875,22826118,2025-03-31
2025-04-07,518.25,518.25,525.4500122070312,462.0,462.0,16761482,2025-04-07
2025-04-14,549.7000122070312,549.7000122070312,561.3499755859375,518.25,518.25,17347601,2025-04-14
2025-04-21,549.3499755859375,549.3499755859375,585.5499877929688,544.25,551.25,28809683,2025-04-21
2025-04-28,526.4000244140625,526.4000244140625,562.0,524.0499877929688,548.0499877929688,15695834,2025-04-28
2025-05-05,512.0,512.0,584.3499755859375,505.0,528.0,50790694,2025-05-05
2025-05-12,565.5,565.5,569.7999877929688,535.7999877929688,544.9500122070312,29017159,2025-05-12
2025-05-19,553.2000122070312,553.2000122070312,573.0,546.8499755859375,566.5,15296521,2025-05-19
2025-05-26,543.7999877929688,543.7999877929688,569.9000244140625,530.7999877929688,556.9000244140625,17171013,2025-05-26
2025-06-02,555.25,555.25,563.9500122070312,538.5999755859375,547.0,14680744,2025-06-02
2025-06-09,570.9000244140625,570.9000244140625,610.5999755859375,549.3499755859375,559.75,54638454,2025-06-09
2025-06-16,530.25,530.25,572.0,527.0999755859375,567.9500122070312,19027311,2025-06-16
2025-06-23,584.3499755859375,584.3499755859375,606.7999877929688,528.25,530.0,32363601,2025-06-23
2025-06-30,584.7999877929688,584.7999877929688,607.0,581.0999755859375,589.5,22528644,2025-06-30
2025-07-07,603.9500122070312,603.9500122070312,620.0,578.75,584.7999877929688,38638525,2025-07-07
2025-07-14,608.0999755859375,608.0999755859375,619.2999877929688,602.25,604.0999755859375,11283211,2025-07-14
