Date,Adj Close_BLKASHYAP.NS,Close_BLKASHYAP.NS,High_BLKASHYAP.NS,Low_BLKASHYAP.NS,Open_BLKASHYAP.NS,Volume_BLKASHYAP.NS,Date
2020-07-13,5.900000095367432,5.900000095367432,6.099999904632568,5.650000095367432,5.650000095367432,284959,2020-07-13
2020-07-20,6.0,6.0,6.300000190734863,5.400000095367432,5.849999904632568,544081,2020-07-20
2020-07-27,5.550000190734863,5.550000190734863,6.0,5.349999904632568,6.0,281843,2020-07-27
2020-08-03,6.650000095367432,6.650000095367432,6.650000095367432,5.400000095367432,5.75,429518,2020-08-03
2020-08-10,6.050000190734863,6.050000190734863,7.25,5.949999809265137,6.949999809265137,1090586,2020-08-10
2020-08-17,6.449999809265137,6.449999809265137,6.449999809265137,5.699999809265137,6.300000190734863,875754,2020-08-17
2020-08-24,7.650000095367432,7.650000095367432,8.100000381469727,6.699999809265137,6.75,1194419,2020-08-24
2020-08-31,7.75,7.75,8.199999809265137,7.0,8.0,633272,2020-08-31
2020-09-07,7.449999809265137,7.449999809265137,8.0,7.0,7.699999809265137,383764,2020-09-07
2020-09-14,7.099999904632568,7.099999904632568,7.800000190734863,6.849999904632568,7.25,464139,2020-09-14
2020-09-21,6.5,6.5,7.099999904632568,6.300000190734863,7.099999904632568,268536,2020-09-21
2020-09-28,6.5,6.5,6.900000095367432,6.349999904632568,6.5,244217,2020-09-28
2020-10-05,6.400000095367432,6.400000095367432,7.099999904632568,6.349999904632568,6.5,237636,2020-10-05
2020-10-12,6.199999809265137,6.199999809265137,6.849999904632568,6.050000190734863,6.400000095367432,137165,2020-10-12
2020-10-19,5.599999904632568,5.599999904632568,6.5,5.550000190734863,6.199999809265137,449522,2020-10-19
2020-10-26,5.300000190734863,5.300000190734863,5.75,4.900000095367432,5.599999904632568,316254,2020-10-26
2020-11-02,5.599999904632568,5.599999904632568,5.599999904632568,5.050000190734863,5.050000190734863,164134,2020-11-02
2020-11-09,7.349999904632568,7.349999904632568,7.349999904632568,5.599999904632568,5.800000190734863,437905,2020-11-09
2020-11-16,8.050000190734863,8.050000190734863,8.5,7.0,7.0,654612,2020-11-16
2020-11-23,7.699999809265137,7.699999809265137,8.050000190734863,6.949999809265137,7.900000095367432,942380,2020-11-23
2020-11-30,7.900000095367432,7.900000095367432,8.199999809265137,7.699999809265137,7.699999809265137,340024,2020-11-30
2020-12-07,7.75,7.75,8.25,7.599999904632568,7.599999904632568,443178,2020-12-07
2020-12-14,8.399999618530273,8.399999618530273,9.0,7.650000095367432,7.949999809265137,1426591,2020-12-14
2020-12-21,8.75,8.75,8.800000190734863,7.800000190734863,8.699999809265137,910625,2020-12-21
2020-12-28,11.0,11.0,11.0,8.899999618530273,9.050000190734863,1073729,2020-12-28
2021-01-04,11.899999618530273,11.899999618530273,12.699999809265137,10.949999809265137,11.399999618530273,2158570,2021-01-04
2021-01-11,11.5,11.5,12.75,11.149999618530273,12.399999618530273,1120478,2021-01-11
2021-01-18,10.550000190734863,10.550000190734863,11.899999618530273,10.5,11.0,410618,2021-01-18
2021-01-25,9.399999618530273,9.399999618530273,10.899999618530273,9.0,10.899999618530273,268415,2021-01-25
2021-02-01,11.649999618530273,11.649999618530273,11.75,9.649999618530273,9.699999809265137,302150,2021-02-01
2021-02-08,10.949999809265137,10.949999809265137,11.949999809265137,10.100000381469727,11.949999809265137,380549,2021-02-08
2021-02-15,13.100000381469727,13.100000381469727,13.100000381469727,10.649999618530273,10.949999809265137,1454735,2021-02-15
2021-02-22,14.399999618530273,14.399999618530273,15.75,13.75,13.75,8864400,2021-02-22
2021-03-01,16.299999237060547,16.299999237060547,16.299999237060547,13.75,14.75,5645692,2021-03-01
2021-03-08,19.649999618530273,19.649999618530273,19.649999618530273,16.299999237060547,16.299999237060547,3860190,2021-03-08
2021-03-15,19.600000381469727,19.600000381469727,21.600000381469727,17.899999618530273,20.600000381469727,3438800,2021-03-15
2021-03-22,19.149999618530273,19.149999618530273,20.549999237060547,18.25,19.899999618530273,1101771,2021-03-22
2021-03-29,19.399999618530273,19.399999618530273,20.100000381469727,17.899999618530273,19.149999618530273,556191,2021-03-29
2021-04-05,19.049999237060547,19.049999237060547,20.700000762939453,18.649999618530273,19.850000381469727,1009963,2021-04-05
2021-04-12,15.649999618530273,15.649999618530273,18.549999237060547,15.600000381469727,18.549999237060547,997344,2021-04-12
2021-04-19,15.600000381469727,15.600000381469727,15.600000381469727,13.5,14.949999809265137,1387825,2021-04-19
2021-04-26,15.75,15.75,17.049999237060547,15.199999809265137,16.350000381469727,1075128,2021-04-26
2021-05-03,16.75,16.75,17.100000381469727,14.800000190734863,15.800000190734863,718440,2021-05-03
2021-05-10,17.200000762939453,17.200000762939453,18.0,16.549999237060547,16.549999237060547,1084526,2021-05-10
2021-05-17,16.950000762939453,16.950000762939453,18.350000381469727,16.399999618530273,17.549999237060547,1038913,2021-05-17
2021-05-24,19.149999618530273,19.149999618530273,21.0,16.899999618530273,17.0,2711533,2021-05-24
2021-05-31,19.600000381469727,19.600000381469727,19.75,17.5,19.549999237060547,1527726,2021-05-31
2021-06-07,24.149999618530273,24.149999618530273,25.450000762939453,19.450000762939453,20.950000762939453,7443183,2021-06-07
2021-06-14,27.100000381469727,27.100000381469727,29.899999618530273,22.299999237060547,24.100000381469727,7724326,2021-06-14
2021-06-21,25.149999618530273,25.149999618530273,29.799999237060547,25.149999618530273,26.0,4780659,2021-06-21
2021-06-28,24.850000381469727,24.850000381469727,26.649999618530273,23.75,23.899999618530273,2919769,2021-06-28
2021-07-05,24.700000762939453,24.700000762939453,26.950000762939453,23.950000762939453,24.0,1539430,2021-07-05
2021-07-12,24.700000762939453,24.700000762939453,25.149999618530273,23.75,24.450000762939453,1809922,2021-07-12
2021-07-19,23.149999618530273,23.149999618530273,25.200000762939453,23.049999237060547,24.450000762939453,991574,2021-07-19
2021-07-26,25.25,25.25,25.399999618530273,22.350000381469727,22.950000762939453,2434360,2021-07-26
2021-08-02,28.049999237060547,28.049999237060547,29.950000762939453,25.0,25.25,5246350,2021-08-02
2021-08-09,27.850000381469727,27.850000381469727,29.700000762939453,25.649999618530273,28.049999237060547,4675495,2021-08-09
2021-08-16,23.850000381469727,23.850000381469727,28.649999618530273,22.799999237060547,28.0,3725013,2021-08-16
2021-08-23,25.149999618530273,25.149999618530273,26.700000762939453,22.899999618530273,23.850000381469727,3992787,2021-08-23
2021-08-30,26.049999237060547,26.049999237060547,28.0,25.299999237060547,25.5,1975147,2021-08-30
2021-09-06,25.100000381469727,25.100000381469727,26.299999237060547,23.799999237060547,26.299999237060547,917492,2021-09-06
2021-09-13,24.0,24.0,25.600000381469727,23.850000381469727,24.799999237060547,826671,2021-09-13
2021-09-20,23.950000762939453,23.950000762939453,26.049999237060547,22.700000762939453,24.0,1631635,2021-09-20
2021-09-27,27.0,27.0,29.25,24.0,24.75,5989649,2021-09-27
2021-10-04,32.20000076293945,32.20000076293945,33.0,27.5,27.850000381469727,6992012,2021-10-04
2021-10-11,29.700000762939453,29.700000762939453,32.849998474121094,29.0,31.5,1303129,2021-10-11
2021-10-18,26.549999237060547,26.549999237060547,30.600000381469727,26.200000762939453,30.0,3545652,2021-10-18
2021-10-25,25.799999237060547,25.799999237060547,27.450000762939453,24.549999237060547,26.600000381469727,958018,2021-10-25
2021-11-01,28.049999237060547,28.049999237060547,29.600000381469727,25.799999237060547,26.299999237060547,2154400,2021-11-01
2021-11-08,27.950000762939453,27.950000762939453,29.100000381469727,27.25,28.700000762939453,2777265,2021-11-08
2021-11-15,25.100000381469727,25.100000381469727,28.700000762939453,24.399999618530273,27.850000381469727,1027979,2021-11-15
2021-11-22,24.399999618530273,24.399999618530273,26.899999618530273,23.799999237060547,26.899999618530273,606903,2021-11-22
2021-11-29,26.149999618530273,26.149999618530273,26.149999618530273,22.649999618530273,23.25,2586938,2021-11-29
2021-12-06,31.200000762939453,31.200000762939453,32.900001525878906,28.049999237060547,28.75,8309619,2021-12-06
2021-12-13,28.049999237060547,28.049999237060547,32.150001525878906,27.75,32.0,1856693,2021-12-13
2021-12-20,27.700000762939453,27.700000762939453,28.850000381469727,26.600000381469727,27.600000381469727,1216984,2021-12-20
2021-12-27,29.049999237060547,29.049999237060547,30.100000381469727,27.799999237060547,28.799999237060547,3427087,2021-12-27
2022-01-03,29.25,29.25,29.799999237060547,28.0,29.799999237060547,1784692,2022-01-03
2022-01-10,28.299999237060547,28.299999237060547,30.0,27.799999237060547,29.850000381469727,1742306,2022-01-10
2022-01-17,30.049999237060547,30.049999237060547,31.25,28.0,28.899999618530273,3667748,2022-01-17
2022-01-24,28.049999237060547,28.049999237060547,30.649999618530273,27.149999618530273,30.100000381469727,1226861,2022-01-24
2022-01-31,28.399999618530273,28.399999618530273,28.700000762939453,26.899999618530273,28.600000381469727,817647,2022-01-31
2022-02-07,27.649999618530273,27.649999618530273,29.100000381469727,27.100000381469727,28.100000381469727,949560,2022-02-07
2022-02-14,24.049999237060547,24.049999237060547,27.100000381469727,23.75,27.0,1552587,2022-02-14
2022-02-21,22.700000762939453,22.700000762939453,24.649999618530273,22.200000762939453,24.100000381469727,1494247,2022-02-21
2022-02-28,22.25,22.25,23.850000381469727,21.700000762939453,22.700000762939453,687112,2022-02-28
2022-03-07,23.549999237060547,23.549999237060547,24.200000762939453,20.549999237060547,22.0,951048,2022-03-07
2022-03-14,24.450000762939453,24.450000762939453,24.5,22.600000381469727,23.100000381469727,971996,2022-03-14
2022-03-21,24.649999618530273,24.649999618530273,25.950000762939453,23.799999237060547,24.450000762939453,1785232,2022-03-21
2022-03-28,27.850000381469727,27.850000381469727,27.850000381469727,22.549999237060547,24.799999237060547,2137727,2022-03-28
2022-04-04,27.799999237060547,27.799999237060547,29.200000762939453,27.399999618530273,29.0,1871584,2022-04-04
2022-04-11,27.200000762939453,27.200000762939453,28.850000381469727,27.0,27.950000762939453,638142,2022-04-11
2022-04-18,24.950000762939453,24.950000762939453,27.299999237060547,24.450000762939453,27.0,1072268,2022-04-18
2022-04-25,23.899999618530273,23.899999618530273,26.299999237060547,23.5,24.850000381469727,1438165,2022-04-25
2022-05-02,23.049999237060547,23.049999237060547,24.549999237060547,22.5,23.799999237060547,449460,2022-05-02
2022-05-09,21.149999618530273,21.149999618530273,23.549999237060547,20.700000762939453,23.549999237060547,1119666,2022-05-09
2022-05-16,21.950000762939453,21.950000762939453,23.100000381469727,20.75,21.0,323374,2022-05-16
2022-05-23,21.950000762939453,21.950000762939453,24.0,21.25,22.399999618530273,1229510,2022-05-23
2022-05-30,21.75,21.75,22.899999618530273,20.950000762939453,22.75,663768,2022-05-30
2022-06-06,21.799999237060547,21.799999237060547,22.649999618530273,21.0,22.25,404376,2022-06-06
2022-06-13,18.850000381469727,18.850000381469727,21.799999237060547,17.850000381469727,21.25,504296,2022-06-13
2022-06-20,18.700000762939453,18.700000762939453,19.25,16.600000381469727,18.850000381469727,846919,2022-06-20
2022-06-27,19.0,19.0,19.799999237060547,18.049999237060547,18.899999618530273,527346,2022-06-27
2022-07-04,22.600000381469727,22.600000381469727,23.200000762939453,18.850000381469727,18.850000381469727,2356851,2022-07-04
2022-07-11,23.950000762939453,23.950000762939453,24.200000762939453,22.0,22.700000762939453,650791,2022-07-11
2022-07-18,24.700000762939453,24.700000762939453,26.75,23.5,23.700000762939453,1536182,2022-07-18
2022-07-25,24.299999237060547,24.299999237060547,25.100000381469727,23.799999237060547,25.0,451967,2022-07-25
