Date,Adj Close_TRF.NS,Close_TRF.NS,High_TRF.NS,Low_TRF.NS,Open_TRF.NS,Volume_TRF.NS,Date
2021-08-23,106.69999694824219,106.69999694824219,108.5999984741211,98.4000015258789,105.3499984741211,72797,2021-08-23
2021-08-30,119.30000305175781,119.30000305175781,120.05000305175781,106.0,106.0,110810,2021-08-30
2021-09-06,119.5,119.5,131.4499969482422,119.0,123.9000015258789,109453,2021-09-06
2021-09-13,119.75,119.75,126.5,114.0999984741211,119.5,113840,2021-09-13
2021-09-20,124.44999694824219,124.44999694824219,126.30000305175781,116.44999694824219,122.0,129122,2021-09-20
2021-09-27,135.25,135.25,137.0500030517578,116.0,124.75,191072,2021-09-27
2021-10-04,167.1999969482422,167.1999969482422,170.0,142.0,142.0,657798,2021-10-04
2021-10-11,158.8000030517578,158.8000030517578,172.39999389648438,154.8000030517578,168.10000610351562,189238,2021-10-11
2021-10-18,133.0500030517578,133.0500030517578,165.14999389648438,131.89999389648438,159.14999389648438,57260,2021-10-18
2021-10-25,127.3499984741211,127.3499984741211,141.39999389648438,124.44999694824219,133.10000610351562,51643,2021-10-25
2021-11-01,132.4499969482422,132.4499969482422,136.39999389648438,123.3499984741211,123.3499984741211,12737,2021-11-01
2021-11-08,135.9499969482422,135.9499969482422,141.5500030517578,128.75,128.75,42224,2021-11-08
2021-11-15,128.64999389648438,128.64999389648438,140.0,125.0,135.9499969482422,34701,2021-11-15
2021-11-22,126.69999694824219,126.69999694824219,131.89999389648438,116.30000305175781,131.89999389648438,89061,2021-11-22
2021-11-29,138.8000030517578,138.8000030517578,139.9499969482422,121.6500015258789,127.44999694824219,94280,2021-11-29
2021-12-06,161.5500030517578,161.5500030517578,168.5500030517578,137.64999389648438,144.0,204623,2021-12-06
2021-12-13,136.10000610351562,136.10000610351562,166.0,134.10000610351562,166.0,54584,2021-12-13
2021-12-20,138.25,138.25,139.39999389648438,128.10000610351562,131.3000030517578,26659,2021-12-20
2021-12-27,136.64999389648438,136.64999389648438,140.89999389648438,131.0,134.35000610351562,19680,2021-12-27
2022-01-03,135.8000030517578,135.8000030517578,141.0,131.0,132.60000610351562,48560,2022-01-03
2022-01-10,156.9499969482422,156.9499969482422,164.9499969482422,132.64999389648438,132.64999389648438,75741,2022-01-10
2022-01-17,138.89999389648438,138.89999389648438,159.0,138.0,152.60000610351562,27477,2022-01-17
2022-01-24,124.5,124.5,137.0,122.5,137.0,34958,2022-01-24
2022-01-31,128.1999969482422,128.1999969482422,134.60000610351562,122.0,122.0,24748,2022-01-31
2022-02-07,117.44999694824219,117.44999694824219,131.0,116.69999694824219,123.3499984741211,36117,2022-02-07
2022-02-14,124.6500015258789,124.6500015258789,128.9499969482422,113.6500015258789,120.0,56454,2022-02-14
2022-02-21,108.55000305175781,108.55000305175781,124.75,106.0999984741211,124.75,39766,2022-02-21
2022-02-28,113.19999694824219,113.19999694824219,119.30000305175781,108.0,108.0999984741211,34338,2022-02-28
2022-03-07,127.9000015258789,127.9000015258789,128.0,109.0,113.0,79947,2022-03-07
2022-03-14,155.3000030517578,155.3000030517578,155.3000030517578,131.0,133.8000030517578,211130,2022-03-14
2022-03-21,137.60000610351562,137.60000610351562,168.9499969482422,137.3000030517578,163.0500030517578,164725,2022-03-21
2022-03-28,139.75,139.75,141.39999389648438,128.0,133.0,33883,2022-03-28
2022-04-04,140.4499969482422,140.4499969482422,146.0,132.8000030517578,145.89999389648438,47885,2022-04-04
2022-04-11,135.5500030517578,135.5500030517578,142.1999969482422,134.0,137.0,17252,2022-04-11
2022-04-18,142.14999389648438,142.14999389648438,147.5,129.0,134.0,41523,2022-04-18
2022-04-25,129.5500030517578,129.5500030517578,147.8000030517578,126.6500015258789,136.10000610351562,26798,2022-04-25
2022-05-02,127.25,127.25,135.9499969482422,125.0,125.3499984741211,29995,2022-05-02
2022-05-09,115.69999694824219,115.69999694824219,132.9499969482422,111.3499984741211,132.9499969482422,56296,2022-05-09
2022-05-16,125.05000305175781,125.05000305175781,132.89999389648438,119.55000305175781,121.44999694824219,57093,2022-05-16
2022-05-23,138.35000610351562,138.35000610351562,145.0500030517578,122.30000305175781,128.9499969482422,138169,2022-05-23
2022-05-30,137.0,137.0,144.0,135.1999969482422,141.0,44040,2022-05-30
2022-06-06,148.1999969482422,148.1999969482422,148.1999969482422,132.5500030517578,139.0,45732,2022-06-06
2022-06-13,156.10000610351562,156.10000610351562,168.25,155.1999969482422,155.60000610351562,126888,2022-06-13
2022-06-20,148.3000030517578,148.3000030517578,148.3000030517578,148.3000030517578,148.3000030517578,326,2022-06-20
2022-06-27,140.89999389648438,140.89999389648438,140.89999389648438,140.89999389648438,140.89999389648438,605,2022-06-27
2022-07-04,133.89999389648438,133.89999389648438,133.89999389648438,133.89999389648438,133.89999389648438,3539,2022-07-04
2022-07-11,128.4499969482422,128.4499969482422,134.89999389648438,127.25,127.25,43714,2022-07-11
2022-07-18,126.75,126.75,129.0,122.05000305175781,122.5,6677,2022-07-18
2022-07-25,125.5,125.5,127.0,120.44999694824219,127.0,8979,2022-07-25
2022-08-01,131.75,131.75,131.75,121.75,127.6500015258789,19064,2022-08-01
2022-08-08,160.0500030517578,160.0500030517578,160.0500030517578,138.0,138.0,69446,2022-08-08
2022-08-15,152.5,152.5,168.0500030517578,149.5500030517578,160.0500030517578,98000,2022-08-15
2022-08-22,176.89999389648438,176.89999389648438,185.0,145.10000610351562,150.4499969482422,159003,2022-08-22
2022-08-29,176.89999389648438,176.89999389648438,176.89999389648438,176.89999389648438,176.89999389648438,0,2022-08-29
2022-09-05,168.10000610351562,168.10000610351562,174.0,168.10000610351562,168.35000610351562,9063,2022-09-05
2022-09-12,294.8999938964844,294.8999938964844,294.8999938964844,161.0,165.0,1521197,2022-09-12
2022-09-19,356.6499938964844,356.6499938964844,375.3999938964844,319.0,324.3500061035156,1175768,2022-09-19
2022-09-26,276.1499938964844,276.1499938964844,338.8500061035156,276.1499938964844,338.8500061035156,17789,2022-09-26
2022-10-03,225.0,225.0,262.3500061035156,225.0,262.3500061035156,22795,2022-10-03
2022-10-10,174.1999969482422,174.1999969482422,213.75,174.1999969482422,213.75,1846908,2022-10-10
2022-10-17,157.85000610351562,157.85000610351562,172.0500030517578,154.75,168.3000030517578,1956826,2022-10-17
2022-10-24,156.60000610351562,156.60000610351562,162.39999389648438,155.85000610351562,159.6999969482422,481783,2022-10-24
2022-10-31,162.10000610351562,162.10000610351562,164.0,153.14999389648438,156.35000610351562,1245810,2022-10-31
2022-11-07,164.9499969482422,164.9499969482422,166.0,160.10000610351562,163.85000610351562,710889,2022-11-07
2022-11-14,161.14999389648438,161.14999389648438,169.10000610351562,158.89999389648438,164.1999969482422,545819,2022-11-14
2022-11-21,162.9499969482422,162.9499969482422,164.9499969482422,158.0,163.3000030517578,399639,2022-11-21
2022-11-28,170.25,170.25,172.39999389648438,160.1999969482422,165.0,527095,2022-11-28
2022-12-05,166.9499969482422,166.9499969482422,180.8000030517578,165.3000030517578,170.5500030517578,608727,2022-12-05
2022-12-12,170.85000610351562,170.85000610351562,172.9499969482422,164.35000610351562,166.9499969482422,408555,2022-12-12
2022-12-19,154.3000030517578,154.3000030517578,171.6999969482422,154.25,171.6999969482422,390766,2022-12-19
2022-12-26,171.39999389648438,171.39999389648438,176.0,152.64999389648438,154.3000030517578,460926,2022-12-26
2023-01-02,177.14999389648438,177.14999389648438,183.75,173.0,173.0,639669,2023-01-02
2023-01-09,183.5,183.5,186.0,176.5,179.5500030517578,481026,2023-01-09
2023-01-16,184.4499969482422,184.4499969482422,188.0,177.5500030517578,186.0,370394,2023-01-16
2023-01-23,180.25,180.25,186.89999389648438,177.64999389648438,186.89999389648438,308066,2023-01-23
2023-01-30,178.9499969482422,178.9499969482422,186.35000610351562,172.8000030517578,179.8000030517578,402479,2023-01-30
2023-02-06,162.9499969482422,162.9499969482422,182.5,162.1999969482422,182.5,368820,2023-02-06
2023-02-13,166.64999389648438,166.64999389648438,168.25,161.5500030517578,165.85000610351562,75836,2023-02-13
2023-02-20,163.4499969482422,163.4499969482422,170.9499969482422,163.0,164.14999389648438,132591,2023-02-20
2023-02-27,160.14999389648438,160.14999389648438,165.9499969482422,155.9499969482422,165.9499969482422,182359,2023-02-27
2023-03-06,164.10000610351562,164.10000610351562,168.3000030517578,158.1999969482422,162.0,314583,2023-03-06
2023-03-13,162.75,162.75,166.6999969482422,158.10000610351562,162.10000610351562,324291,2023-03-13
2023-03-20,156.85000610351562,156.85000610351562,163.0,156.10000610351562,158.5500030517578,232534,2023-03-20
2023-03-27,160.14999389648438,160.14999389648438,162.5,155.10000610351562,155.10000610351562,138891,2023-03-27
2023-04-03,161.60000610351562,161.60000610351562,164.0,160.25,162.4499969482422,55803,2023-04-03
2023-04-10,164.14999389648438,164.14999389648438,169.5,160.39999389648438,164.0,124011,2023-04-10
2023-04-17,163.5,163.5,170.5500030517578,162.25,164.14999389648438,330420,2023-04-17
2023-04-24,166.85000610351562,166.85000610351562,167.89999389648438,162.35000610351562,163.64999389648438,208597,2023-04-24
2023-05-01,167.10000610351562,167.10000610351562,172.39999389648438,166.6999969482422,166.85000610351562,247769,2023-05-01
2023-05-08,163.39999389648438,163.39999389648438,170.9499969482422,163.0,166.0,229529,2023-05-08
2023-05-15,159.8000030517578,159.8000030517578,166.8000030517578,159.0500030517578,163.39999389648438,77855,2023-05-15
2023-05-22,163.10000610351562,163.10000610351562,168.89999389648438,158.85000610351562,159.1999969482422,324112,2023-05-22
2023-05-29,167.3000030517578,167.3000030517578,167.8000030517578,161.25,163.10000610351562,177910,2023-05-29
2023-06-05,167.89999389648438,167.89999389648438,174.64999389648438,165.5500030517578,168.0,253674,2023-06-05
2023-06-12,173.85000610351562,173.85000610351562,179.4499969482422,166.8000030517578,167.6999969482422,569875,2023-06-12
2023-06-19,165.64999389648438,165.64999389648438,177.0,165.4499969482422,174.89999389648438,343007,2023-06-19
2023-06-26,171.3000030517578,171.3000030517578,172.1999969482422,164.1999969482422,165.0500030517578,181791,2023-06-26
2023-07-03,171.60000610351562,171.60000610351562,175.5,170.25,173.6999969482422,195859,2023-07-03
2023-07-10,183.10000610351562,183.10000610351562,187.8000030517578,171.60000610351562,173.3000030517578,805692,2023-07-10
2023-07-17,188.5,188.5,206.85000610351562,183.89999389648438,185.35000610351562,1257184,2023-07-17
2023-07-24,192.10000610351562,192.10000610351562,193.10000610351562,185.0500030517578,190.89999389648438,510372,2023-07-24
2023-07-31,192.3000030517578,192.3000030517578,199.8000030517578,188.0,194.89999389648438,577997,2023-07-31
2023-08-07,193.9499969482422,193.9499969482422,196.4499969482422,187.4499969482422,194.0,352732,2023-08-07
2023-08-14,209.10000610351562,209.10000610351562,221.6999969482422,184.60000610351562,195.9499969482422,3399800,2023-08-14
2023-08-21,235.85000610351562,235.85000610351562,258.54998779296875,195.5500030517578,213.0,8073586,2023-08-21
2023-08-28,230.1999969482422,230.1999969482422,239.9499969482422,220.3000030517578,239.35000610351562,627063,2023-08-28
2023-09-04,234.0,234.0,245.0,224.35000610351562,233.60000610351562,715876,2023-09-04
2023-09-11,245.10000610351562,245.10000610351562,260.79998779296875,215.25,236.3000030517578,2322954,2023-09-11
2023-09-18,243.85000610351562,243.85000610351562,261.0,230.0,248.9499969482422,2383298,2023-09-18
2023-09-25,237.9499969482422,237.9499969482422,249.0,231.5500030517578,243.85000610351562,479282,2023-09-25
2023-10-02,239.35000610351562,239.35000610351562,250.0,234.75,237.9499969482422,373391,2023-10-02
2023-10-09,245.9499969482422,245.9499969482422,251.5,230.1999969482422,240.0,567554,2023-10-09
2023-10-16,246.14999389648438,246.14999389648438,282.0,238.1999969482422,246.9499969482422,4048977,2023-10-16
2023-10-23,236.60000610351562,236.60000610351562,249.8000030517578,220.75,246.89999389648438,474682,2023-10-23
2023-10-30,268.95001220703125,268.95001220703125,284.70001220703125,235.0500030517578,243.0,2846345,2023-10-30
2023-11-06,269.75,269.75,292.70001220703125,264.6000061035156,271.5,1877633,2023-11-06
2023-11-13,268.1000061035156,268.1000061035156,276.75,265.1000061035156,273.6000061035156,386900,2023-11-13
2023-11-20,257.1499938964844,257.1499938964844,278.04998779296875,253.8000030517578,270.8500061035156,550952,2023-11-20
2023-11-27,258.70001220703125,258.70001220703125,266.0,257.1000061035156,257.1499938964844,314998,2023-11-27
2023-12-04,254.64999389648438,254.64999389648438,262.8999938964844,253.10000610351562,260.04998779296875,295728,2023-12-04
2023-12-11,256.3999938964844,256.3999938964844,263.8999938964844,255.10000610351562,256.0,396059,2023-12-11
2023-12-18,248.85000610351562,248.85000610351562,266.8999938964844,243.3000030517578,256.5,450516,2023-12-18
2023-12-25,253.64999389648438,253.64999389648438,259.0,248.0,248.85000610351562,305520,2023-12-25
2024-01-01,275.25,275.25,278.8999938964844,245.0,252.0500030517578,1058908,2024-01-01
2024-01-08,269.04998779296875,269.04998779296875,293.95001220703125,268.0,281.25,1664452,2024-01-08
2024-01-15,248.4499969482422,248.4499969482422,273.95001220703125,247.0,272.75,505313,2024-01-15
2024-01-22,243.8000030517578,243.8000030517578,253.75,237.14999389648438,248.4499969482422,217167,2024-01-22
2024-01-29,260.1499938964844,260.1499938964844,272.0,243.0,245.3000030517578,585505,2024-01-29
2024-02-05,432.5,432.5,432.5,253.10000610351562,261.6000061035156,1076161,2024-02-05
2024-02-12,425.25,425.25,509.95001220703125,425.25,459.0,3645487,2024-02-12
2024-02-19,445.0,445.0,468.79998779296875,404.0,420.04998779296875,373348,2024-02-19
2024-02-26,455.5,455.5,455.5,412.1000061035156,441.0,167149,2024-02-26
2024-03-04,470.25,470.25,502.1499938964844,467.1000061035156,502.1499938964844,303979,2024-03-04
2024-03-11,425.1499938964844,425.1499938964844,461.1499938964844,425.1499938964844,460.8500061035156,32282,2024-03-11
2024-03-18,424.20001220703125,424.20001220703125,424.20001220703125,403.3999938964844,420.0,68104,2024-03-18
2024-03-25,405.1000061035156,405.1000061035156,431.8999938964844,405.1000061035156,424.20001220703125,33270,2024-03-25
2024-04-01,438.3999938964844,438.3999938964844,438.3999938964844,413.20001220703125,413.20001220703125,66432,2024-04-01
2024-04-08,438.3999938964844,438.3999938964844,445.0,432.20001220703125,438.3999938964844,40163,2024-04-08
2024-04-15,484.8500061035156,484.8500061035156,490.20001220703125,417.20001220703125,439.25,191745,2024-04-15
2024-04-22,577.0,577.0,583.4000244140625,480.1000061035156,493.0,188637,2024-04-22
2024-04-29,624.4500122070312,624.4500122070312,624.4500122070312,588.5,588.5,81271,2024-04-29
2024-05-06,636.3499755859375,636.3499755859375,669.0,624.0,636.9000244140625,204821,2024-05-06
2024-05-13,585.4500122070312,585.4500122070312,636.0999755859375,585.4500122070312,623.6500244140625,86549,2024-05-13
2024-05-20,581.0,581.0,597.4000244140625,555.0999755859375,597.4000244140625,46070,2024-05-20
2024-05-27,552.5499877929688,552.5499877929688,592.5999755859375,552.25,592.5999755859375,34968,2024-05-27
2024-06-03,566.1500244140625,566.1500244140625,580.1500244140625,523.5999755859375,580.1500244140625,97774,2024-06-03
2024-06-10,623.2999877929688,623.2999877929688,651.0,566.1500244140625,582.0,101338,2024-06-10
2024-06-17,585.2999877929688,585.2999877929688,623.2999877929688,583.8499755859375,623.2999877929688,25497,2024-06-17
2024-06-24,548.0,548.0,580.0,548.0,575.5,31864,2024-06-24
2024-07-01,530.0999755859375,530.0999755859375,555.9000244140625,525.3499755859375,546.0,61309,2024-07-01
2024-07-08,502.1000061035156,502.1000061035156,531.0999755859375,502.1000061035156,525.0,30930,2024-07-08
2024-07-15,517.0,517.0,534.75,502.1000061035156,502.1000061035156,10010,2024-07-15
2024-07-22,518.25,518.25,524.0,479.95001220703125,504.29998779296875,106995,2024-07-22
2024-07-29,538.5999755859375,538.5999755859375,557.0,501.20001220703125,538.0,152999,2024-07-29
2024-08-05,482.04998779296875,482.04998779296875,549.0,470.0,548.9500122070312,127993,2024-08-05
2024-08-12,474.04998779296875,474.04998779296875,514.75,450.6000061035156,482.20001220703125,102850,2024-08-12
2024-08-19,558.4000244140625,558.4000244140625,568.5499877929688,472.1000061035156,482.25,283433,2024-08-19
2024-08-26,563.3499755859375,563.3499755859375,616.0,532.6500244140625,569.7999877929688,439835,2024-08-26
2024-09-02,519.75,519.75,574.0,508.0,574.0,172681,2024-09-02
2024-09-09,525.0999755859375,525.0999755859375,560.0,498.0,528.7000122070312,109838,2024-09-09
2024-09-16,499.95001220703125,499.95001220703125,532.2999877929688,485.0,525.0,72822,2024-09-16
2024-09-23,500.45001220703125,500.45001220703125,522.0,484.54998779296875,500.0,86722,2024-09-23
2024-09-30,484.54998779296875,484.54998779296875,506.29998779296875,475.04998779296875,495.04998779296875,57097,2024-09-30
2024-10-07,495.25,495.25,528.7999877929688,455.54998779296875,485.29998779296875,273550,2024-10-07
2024-10-14,511.29998779296875,511.29998779296875,517.4000244140625,476.29998779296875,495.25,108071,2024-10-14
2024-10-21,414.54998779296875,414.54998779296875,522.8499755859375,410.54998779296875,519.0,125492,2024-10-21
2024-10-28,446.6499938964844,446.6499938964844,452.0,412.0,417.5,91949,2024-10-28
2024-11-04,434.1000061035156,434.1000061035156,466.3999938964844,430.0,452.8999938964844,77707,2024-11-04
2024-11-11,410.25,410.25,439.95001220703125,405.8999938964844,431.5,68058,2024-11-11
2024-11-18,399.29998779296875,399.29998779296875,418.45001220703125,390.0,409.0,59523,2024-11-18
2024-11-25,429.95001220703125,429.95001220703125,437.0,406.0,406.0,77803,2024-11-25
2024-12-02,473.29998779296875,473.29998779296875,503.0,416.1000061035156,434.6000061035156,262520,2024-12-02
2024-12-09,466.8999938964844,466.8999938964844,507.3999938964844,456.0,479.6499938964844,267741,2024-12-09
2024-12-16,430.3500061035156,430.3500061035156,476.45001220703125,427.6499938964844,466.8999938964844,108798,2024-12-16
2024-12-23,438.25,438.25,502.54998779296875,416.70001220703125,436.79998779296875,1162881,2024-12-23
2024-12-30,441.8500061035156,441.8500061035156,450.0,428.1499938964844,434.0,105298,2024-12-30
2025-01-06,408.95001220703125,408.95001220703125,441.8999938964844,406.29998779296875,440.0,116755,2025-01-06
2025-01-13,393.3999938964844,393.3999938964844,409.0,378.0,409.0,103356,2025-01-13
2025-01-20,410.75,410.75,423.0,373.95001220703125,390.45001220703125,192738,2025-01-20
2025-01-27,392.1499938964844,392.1499938964844,428.79998779296875,374.95001220703125,412.45001220703125,170858,2025-01-27
2025-02-03,376.20001220703125,376.20001220703125,400.0,371.54998779296875,387.0,97573,2025-02-03
2025-02-10,325.75,325.75,383.8999938964844,321.1000061035156,382.8999938964844,122403,2025-02-10
2025-02-17,353.25,353.25,356.0,310.79998779296875,325.75,117098,2025-02-17
2025-02-24,322.75,322.75,369.25,315.1000061035156,347.95001220703125,90759,2025-02-24
2025-03-03,342.8999938964844,342.8999938964844,349.0,295.0,330.0,176834,2025-03-03
2025-03-10,325.6499938964844,325.6499938964844,353.95001220703125,312.95001220703125,342.0,153485,2025-03-10
2025-03-17,374.75,374.75,405.0,324.0,325.0,495175,2025-03-17
2025-03-24,350.3999938964844,350.3999938964844,396.0,347.20001220703125,371.1000061035156,331163,2025-03-24
2025-03-31,355.54998779296875,355.54998779296875,378.8500061035156,344.54998779296875,350.3999938964844,101862,2025-03-31
2025-04-07,353.20001220703125,353.20001220703125,358.45001220703125,285.04998779296875,285.04998779296875,118214,2025-04-07
2025-04-14,383.8500061035156,383.8500061035156,403.0,353.20001220703125,353.20001220703125,148737,2025-04-14
2025-04-21,387.8500061035156,387.8500061035156,450.0,383.3500061035156,387.70001220703125,1507501,2025-04-21
2025-04-28,383.8500061035156,383.8500061035156,409.79998779296875,383.0,389.0,147713,2025-04-28
2025-05-05,352.5,352.5,381.45001220703125,345.29998779296875,377.1499938964844,129172,2025-05-05
2025-05-12,391.70001220703125,391.70001220703125,399.0,359.6000061035156,359.6000061035156,116260,2025-05-12
2025-05-19,392.1499938964844,392.1499938964844,405.54998779296875,383.79998779296875,397.0,101358,2025-05-19
2025-05-26,381.70001220703125,381.70001220703125,396.04998779296875,375.0,396.04998779296875,82315,2025-05-26
2025-06-02,392.0,392.0,402.0,367.3999938964844,378.0,197858,2025-06-02
2025-06-09,382.3500061035156,382.3500061035156,417.95001220703125,379.95001220703125,398.70001220703125,284829,2025-06-09
2025-06-16,374.70001220703125,374.70001220703125,387.95001220703125,364.75,382.1499938964844,103885,2025-06-16
2025-06-23,383.70001220703125,383.70001220703125,391.95001220703125,369.54998779296875,374.70001220703125,100918,2025-06-23
2025-06-30,381.5,381.5,395.0,377.20001220703125,379.0,84108,2025-06-30
2025-07-07,377.25,377.25,387.95001220703125,374.70001220703125,381.95001220703125,97904,2025-07-07
2025-07-14,382.04998779296875,382.04998779296875,387.54998779296875,374.0,379.95001220703125,39487,2025-07-14
