Date,Adj Close_MCL.NS,Close_MCL.NS,High_MCL.NS,Low_MCL.NS,Open_MCL.NS,Volume_MCL.NS,Date
2020-12-21,99.44999694824219,99.44999694824219,116.0,98.9000015258789,113.0,219647,2020-12-21
2020-12-28,97.0,97.0,105.0,90.1500015258789,102.44999694824219,174157,2020-12-28
2021-01-04,98.0,98.0,101.5,95.0,97.6500015258789,89243,2021-01-04
2021-01-11,94.3499984741211,94.3499984741211,102.0,89.0,96.05000305175781,177350,2021-01-11
2021-01-18,87.3499984741211,87.3499984741211,98.0,84.19999694824219,94.0,137705,2021-01-18
2021-01-25,90.94999694824219,90.94999694824219,92.0,84.0,89.0,39116,2021-01-25
2021-02-01,93.0999984741211,93.0999984741211,103.5,87.0,91.94999694824219,178040,2021-02-01
2021-02-08,98.1500015258789,98.1500015258789,104.9000015258789,89.0,95.69999694824219,128343,2021-02-08
2021-02-15,93.55000305175781,93.55000305175781,99.94999694824219,93.0,97.19999694824219,38799,2021-02-15
2021-02-22,91.94999694824219,91.94999694824219,106.1500015258789,91.75,99.0,515703,2021-02-22
2021-03-01,91.4000015258789,91.4000015258789,96.5999984741211,86.69999694824219,95.25,160453,2021-03-01
2021-03-08,89.80000305175781,89.80000305175781,94.0,89.0,93.0,67953,2021-03-08
2021-03-15,89.8499984741211,89.8499984741211,102.0,85.05000305175781,90.94999694824219,335923,2021-03-15
2021-03-22,90.9000015258789,90.9000015258789,94.0,88.19999694824219,93.44999694824219,70038,2021-03-22
2021-03-29,91.5,91.5,93.4000015258789,88.25,90.9000015258789,22967,2021-03-29
2021-04-05,88.30000305175781,88.30000305175781,96.19999694824219,86.9000015258789,96.19999694824219,132650,2021-04-05
2021-04-12,90.05000305175781,90.05000305175781,107.0,83.80000305175781,83.80000305175781,837360,2021-04-12
2021-04-19,90.94999694824219,90.94999694824219,92.19999694824219,87.0,91.19999694824219,104815,2021-04-19
2021-04-26,87.75,87.75,95.0,87.05000305175781,90.44999694824219,267418,2021-04-26
2021-05-03,87.05000305175781,87.05000305175781,90.0,85.5,90.0,201334,2021-05-03
2021-05-10,88.0,88.0,91.0,84.75,87.05000305175781,337766,2021-05-10
2021-05-17,86.30000305175781,86.30000305175781,89.94999694824219,83.44999694824219,89.80000305175781,143143,2021-05-17
2021-05-24,85.5999984741211,85.5999984741211,89.0,84.1500015258789,89.0,106692,2021-05-24
2021-05-31,85.30000305175781,85.30000305175781,88.5,83.1500015258789,86.94999694824219,111364,2021-05-31
2021-06-07,85.5,85.5,88.25,84.5999984741211,85.55000305175781,109702,2021-06-07
2021-06-14,84.25,84.25,97.69999694824219,80.9000015258789,87.5,473462,2021-06-14
2021-06-21,84.05000305175781,84.05000305175781,86.8499984741211,81.69999694824219,85.80000305175781,202453,2021-06-21
2021-06-28,84.0999984741211,84.0999984741211,88.0,81.1500015258789,84.5,160082,2021-06-28
2021-07-05,83.05000305175781,83.05000305175781,86.0999984741211,82.05000305175781,85.0,103080,2021-07-05
2021-07-12,61.5,61.5,86.0,60.95000076293945,66.75,4376639,2021-07-12
2021-07-19,47.150001525878906,47.150001525878906,64.9000015258789,46.400001525878906,61.849998474121094,3322603,2021-07-19
2021-07-26,41.04999923706055,41.04999923706055,53.0,38.099998474121094,46.5,5202665,2021-07-26
2021-08-02,41.95000076293945,41.95000076293945,44.95000076293945,41.0,43.099998474121094,1145157,2021-08-02
2021-08-09,40.79999923706055,40.79999923706055,42.349998474121094,38.0,41.95000076293945,353174,2021-08-09
2021-08-16,36.95000076293945,36.95000076293945,40.0,36.599998474121094,40.0,244020,2021-08-16
2021-08-23,36.25,36.25,38.20000076293945,33.75,37.5,322835,2021-08-23
2021-08-30,39.54999923706055,39.54999923706055,41.0,36.25,36.25,269970,2021-08-30
2021-09-06,38.0,38.0,40.04999923706055,37.04999923706055,40.0,158409,2021-09-06
2021-09-13,41.79999923706055,41.79999923706055,44.099998474121094,37.900001525878906,38.900001525878906,342495,2021-09-13
2021-09-20,39.75,39.75,42.0,39.349998474121094,42.0,202794,2021-09-20
2021-09-27,38.599998474121094,38.599998474121094,40.400001525878906,37.5,39.0,177360,2021-09-27
2021-10-04,38.900001525878906,38.900001525878906,39.70000076293945,38.099998474121094,39.400001525878906,207045,2021-10-04
2021-10-11,38.150001525878906,38.150001525878906,39.650001525878906,37.599998474121094,39.650001525878906,285169,2021-10-11
2021-10-18,35.900001525878906,35.900001525878906,39.20000076293945,35.20000076293945,38.150001525878906,470863,2021-10-18
2021-10-25,33.849998474121094,33.849998474121094,36.650001525878906,33.5,36.0,218323,2021-10-25
2021-11-01,34.54999923706055,34.54999923706055,35.5,33.70000076293945,34.70000076293945,76520,2021-11-01
2021-11-08,34.04999923706055,34.04999923706055,36.0,33.95000076293945,34.900001525878906,164425,2021-11-08
2021-11-15,32.150001525878906,32.150001525878906,34.900001525878906,32.0,32.650001525878906,155648,2021-11-15
2021-11-22,34.849998474121094,34.849998474121094,34.849998474121094,29.450000762939453,32.150001525878906,248518,2021-11-22
2021-11-29,34.150001525878906,34.150001525878906,36.54999923706055,31.850000381469727,36.45000076293945,231024,2021-11-29
2021-12-06,35.20000076293945,35.20000076293945,36.599998474121094,33.04999923706055,34.79999923706055,251823,2021-12-06
2021-12-13,33.54999923706055,33.54999923706055,36.95000076293945,33.0,36.95000076293945,168678,2021-12-13
2021-12-20,33.0,33.0,33.79999923706055,32.0,33.79999923706055,97795,2021-12-20
2021-12-27,32.45000076293945,32.45000076293945,36.29999923706055,32.0,32.900001525878906,368883,2021-12-27
2022-01-03,33.349998474121094,33.349998474121094,33.900001525878906,31.700000762939453,33.099998474121094,407965,2022-01-03
2022-01-10,33.29999923706055,33.29999923706055,36.0,32.900001525878906,34.0,462450,2022-01-10
2022-01-17,33.599998474121094,33.599998474121094,35.5,33.0,33.79999923706055,478073,2022-01-17
2022-01-24,33.45000076293945,33.45000076293945,33.900001525878906,32.5,33.0,115151,2022-01-24
2022-01-31,34.099998474121094,34.099998474121094,35.0,32.54999923706055,34.099998474121094,195425,2022-01-31
2022-02-07,32.54999923706055,32.54999923706055,34.95000076293945,31.549999237060547,34.70000076293945,168387,2022-02-07
2022-02-14,31.25,31.25,33.0,30.600000381469727,31.899999618530273,104544,2022-02-14
2022-02-21,27.600000381469727,27.600000381469727,32.54999923706055,22.399999618530273,32.0,655326,2022-02-21
2022-02-28,42.849998474121094,42.849998474121094,52.349998474121094,31.0,31.100000381469727,5311021,2022-02-28
2022-03-07,37.150001525878906,37.150001525878906,44.70000076293945,35.099998474121094,38.599998474121094,2009770,2022-03-07
2022-03-14,33.45000076293945,33.45000076293945,36.45000076293945,30.350000381469727,35.29999923706055,209417,2022-03-14
2022-03-21,31.850000381469727,31.850000381469727,35.099998474121094,31.100000381469727,35.099998474121094,321879,2022-03-21
2022-03-28,30.799999237060547,30.799999237060547,32.5,28.049999237060547,32.0,252408,2022-03-28
2022-04-04,32.70000076293945,32.70000076293945,33.25,30.600000381469727,32.29999923706055,220788,2022-04-04
2022-04-11,32.29999923706055,32.29999923706055,33.75,31.5,32.70000076293945,103292,2022-04-11
2022-04-18,31.5,31.5,32.95000076293945,30.5,30.799999237060547,128458,2022-04-18
2022-04-25,29.75,29.75,32.0,29.700000762939453,31.5,76919,2022-04-25
2022-05-02,28.299999237060547,28.299999237060547,30.700000762939453,28.049999237060547,30.700000762939453,68840,2022-05-02
2022-05-09,27.149999618530273,27.149999618530273,29.0,26.0,29.0,72702,2022-05-09
2022-05-16,27.700000762939453,27.700000762939453,28.799999237060547,26.049999237060547,26.049999237060547,48433,2022-05-16
2022-05-23,26.649999618530273,26.649999618530273,28.149999618530273,25.899999618530273,27.149999618530273,49155,2022-05-23
2022-05-30,26.649999618530273,26.649999618530273,27.899999618530273,25.649999618530273,25.649999618530273,73448,2022-05-30
2022-06-06,26.049999237060547,26.049999237060547,26.649999618530273,25.049999237060547,26.649999618530273,42278,2022-06-06
2022-06-13,25.100000381469727,25.100000381469727,27.200000762939453,23.799999237060547,26.100000381469727,35550,2022-06-13
2022-06-20,25.600000381469727,25.600000381469727,26.25,23.399999618530273,25.0,48003,2022-06-20
2022-06-27,24.149999618530273,24.149999618530273,26.0,23.799999237060547,25.899999618530273,66599,2022-06-27
2022-07-04,24.450000762939453,24.450000762939453,25.299999237060547,23.700000762939453,24.0,37720,2022-07-04
2022-07-11,24.100000381469727,24.100000381469727,25.850000381469727,23.799999237060547,25.299999237060547,44127,2022-07-11
2022-07-18,24.100000381469727,24.100000381469727,25.0,22.700000762939453,24.5,63147,2022-07-18
2022-07-25,23.850000381469727,23.850000381469727,25.0,23.200000762939453,25.0,78928,2022-07-25
2022-08-01,25.649999618530273,25.649999618530273,26.5,23.299999237060547,24.25,111632,2022-08-01
2022-08-08,31.25,31.25,34.150001525878906,28.200000762939453,28.200000762939453,452070,2022-08-08
2022-08-15,29.5,29.5,31.25,29.149999618530273,31.25,112406,2022-08-15
2022-08-22,28.399999618530273,28.399999618530273,30.450000762939453,27.899999618530273,29.5,80476,2022-08-22
2022-08-29,27.649999618530273,27.649999618530273,28.75,27.100000381469727,28.399999618530273,95579,2022-08-29
2022-09-05,28.950000762939453,28.950000762939453,29.950000762939453,27.549999237060547,27.649999618530273,169912,2022-09-05
2022-09-12,27.299999237060547,27.299999237060547,29.700000762939453,27.049999237060547,29.450000762939453,155375,2022-09-12
2022-09-19,27.549999237060547,27.549999237060547,28.299999237060547,25.950000762939453,27.5,212723,2022-09-19
2022-09-26,30.149999618530273,30.149999618530273,31.200000762939453,26.899999618530273,27.950000762939453,192202,2022-09-26
2022-10-03,28.700000762939453,28.700000762939453,30.450000762939453,28.450000762939453,30.149999618530273,180978,2022-10-03
2022-10-10,26.549999237060547,26.549999237060547,29.350000381469727,25.899999618530273,29.299999237060547,202599,2022-10-10
2022-10-17,25.799999237060547,25.799999237060547,27.25,24.600000381469727,27.25,143789,2022-10-17
2022-10-24,26.649999618530273,26.649999618530273,27.450000762939453,25.100000381469727,25.100000381469727,68965,2022-10-24
2022-10-31,26.850000381469727,26.850000381469727,28.350000381469727,25.600000381469727,26.0,81160,2022-10-31
2022-11-07,25.799999237060547,25.799999237060547,27.299999237060547,25.5,27.25,95137,2022-11-07
2022-11-14,26.700000762939453,26.700000762939453,26.799999237060547,25.299999237060547,26.350000381469727,101890,2022-11-14
2022-11-21,25.850000381469727,25.850000381469727,26.899999618530273,24.700000762939453,26.700000762939453,81335,2022-11-21
2022-11-28,26.299999237060547,26.299999237060547,26.899999618530273,24.700000762939453,26.649999618530273,121049,2022-11-28
2022-12-05,31.0,31.0,31.0,25.5,25.5,468521,2022-12-05
2022-12-12,31.600000381469727,31.600000381469727,37.54999923706055,30.350000381469727,30.350000381469727,959532,2022-12-12
2022-12-19,27.799999237060547,27.799999237060547,33.150001525878906,27.600000381469727,31.600000381469727,211313,2022-12-19
2022-12-26,30.899999618530273,30.899999618530273,32.849998474121094,26.600000381469727,28.799999237060547,139128,2022-12-26
2023-01-02,30.350000381469727,30.350000381469727,32.79999923706055,29.25,30.100000381469727,78122,2023-01-02
2023-01-09,29.700000762939453,29.700000762939453,31.350000381469727,29.0,30.350000381469727,135587,2023-01-09
2023-01-16,28.049999237060547,28.049999237060547,30.799999237060547,27.600000381469727,30.75,85325,2023-01-16
2023-01-23,30.049999237060547,30.049999237060547,31.899999618530273,28.200000762939453,28.75,163452,2023-01-23
2023-01-30,27.350000381469727,27.350000381469727,31.399999618530273,27.200000762939453,31.399999618530273,100028,2023-01-30
2023-02-06,27.600000381469727,27.600000381469727,29.399999618530273,26.450000762939453,28.450000762939453,90450,2023-02-06
2023-02-13,27.200000762939453,27.200000762939453,28.0,26.899999618530273,27.299999237060547,35192,2023-02-13
2023-02-20,25.850000381469727,25.850000381469727,27.600000381469727,25.450000762939453,27.600000381469727,71217,2023-02-20
2023-02-27,25.950000762939453,25.950000762939453,26.899999618530273,25.049999237060547,25.600000381469727,47807,2023-02-27
2023-03-06,25.700000762939453,25.700000762939453,26.950000762939453,25.049999237060547,25.700000762939453,51483,2023-03-06
2023-03-13,24.700000762939453,24.700000762939453,26.0,23.549999237060547,26.0,57806,2023-03-13
2023-03-20,24.049999237060547,24.049999237060547,25.700000762939453,23.5,25.350000381469727,61483,2023-03-20
2023-03-27,23.0,23.0,24.799999237060547,22.5,22.899999618530273,78317,2023-03-27
2023-04-03,25.5,25.5,25.5,22.75,23.75,48438,2023-04-03
2023-04-10,32.70000076293945,32.70000076293945,34.900001525878906,25.700000762939453,25.700000762939453,359387,2023-04-10
2023-04-17,28.850000381469727,28.850000381469727,33.20000076293945,28.549999237060547,33.20000076293945,164235,2023-04-17
2023-04-24,30.0,30.0,31.299999237060547,28.649999618530273,28.799999237060547,41814,2023-04-24
2023-05-01,29.549999237060547,29.549999237060547,31.5,28.5,30.0,98177,2023-05-01
2023-05-08,30.450000762939453,30.450000762939453,31.850000381469727,28.700000762939453,29.899999618530273,128133,2023-05-08
2023-05-15,30.350000381469727,30.350000381469727,31.700000762939453,29.649999618530273,30.450000762939453,83558,2023-05-15
2023-05-22,29.799999237060547,29.799999237060547,31.950000762939453,29.450000762939453,30.149999618530273,85327,2023-05-22
2023-05-29,31.149999618530273,31.149999618530273,31.350000381469727,29.25,29.450000762939453,74243,2023-05-29
2023-06-05,29.799999237060547,29.799999237060547,31.450000762939453,29.75,30.600000381469727,74400,2023-06-05
2023-06-12,30.549999237060547,30.549999237060547,32.400001525878906,29.399999618530273,29.799999237060547,79474,2023-06-12
2023-06-19,28.5,28.5,31.200000762939453,28.399999618530273,30.100000381469727,84021,2023-06-19
2023-06-26,28.149999618530273,28.149999618530273,29.25,27.350000381469727,28.600000381469727,45201,2023-06-26
2023-07-03,27.100000381469727,27.100000381469727,28.799999237060547,26.899999618530273,28.149999618530273,97009,2023-07-03
2023-07-10,27.200000762939453,27.200000762939453,27.899999618530273,26.100000381469727,27.899999618530273,61430,2023-07-10
2023-07-17,28.549999237060547,28.549999237060547,32.599998474121094,26.600000381469727,27.0,318806,2023-07-17
2023-07-24,32.599998474121094,32.599998474121094,32.599998474121094,28.149999618530273,29.5,208342,2023-07-24
2023-07-31,37.04999923706055,37.04999923706055,42.0,33.5,35.849998474121094,1042813,2023-07-31
2023-08-07,32.099998474121094,32.099998474121094,37.79999923706055,31.950000762939453,37.04999923706055,270807,2023-08-07
2023-08-14,30.149999618530273,30.149999618530273,32.45000076293945,30.0,32.0,195044,2023-08-14
2023-08-21,30.549999237060547,30.549999237060547,32.900001525878906,29.5,30.75,115925,2023-08-21
2023-08-28,30.399999618530273,30.399999618530273,31.899999618530273,29.149999618530273,31.200000762939453,127977,2023-08-28
2023-09-04,30.600000381469727,30.600000381469727,31.299999237060547,28.75,30.399999618530273,97222,2023-09-04
2023-09-11,29.299999237060547,29.299999237060547,30.950000762939453,29.0,30.899999618530273,109318,2023-09-11
2023-09-18,29.299999237060547,29.299999237060547,30.399999618530273,28.600000381469727,29.600000381469727,84025,2023-09-18
2023-09-25,29.75,29.75,30.700000762939453,29.0,30.049999237060547,141546,2023-09-25
2023-10-02,31.950000762939453,31.950000762939453,31.950000762939453,29.399999618530273,29.75,154253,2023-10-02
2023-10-09,29.799999237060547,29.799999237060547,31.799999237060547,29.100000381469727,31.700000762939453,232963,2023-10-09
2023-10-16,29.25,29.25,30.700000762939453,29.0,30.600000381469727,156704,2023-10-16
2023-10-23,27.149999618530273,27.149999618530273,29.549999237060547,26.600000381469727,29.549999237060547,100556,2023-10-23
2023-10-30,27.350000381469727,27.350000381469727,28.0,26.25,27.0,134726,2023-10-30
2023-11-06,27.600000381469727,27.600000381469727,28.799999237060547,26.450000762939453,27.350000381469727,249067,2023-11-06
2023-11-13,32.45000076293945,32.45000076293945,32.45000076293945,28.049999237060547,29.0,879928,2023-11-13
2023-11-20,31.149999618530273,31.149999618530273,34.20000076293945,30.0,33.0,1169717,2023-11-20
2023-11-27,29.700000762939453,29.700000762939453,32.099998474121094,29.5,31.149999618530273,823712,2023-11-27
2023-12-04,29.850000381469727,29.850000381469727,31.149999618530273,29.700000762939453,29.700000762939453,167861,2023-12-04
2023-12-11,33.54999923706055,33.54999923706055,38.849998474121094,29.5,29.5,1549027,2023-12-11
2023-12-18,33.400001525878906,33.400001525878906,35.0,30.200000762939453,33.900001525878906,364418,2023-12-18
2023-12-25,38.900001525878906,38.900001525878906,39.650001525878906,33.099998474121094,33.400001525878906,916811,2023-12-25
2024-01-01,45.5,45.5,45.5,37.20000076293945,39.599998474121094,1526392,2024-01-01
2024-01-08,44.650001525878906,44.650001525878906,50.900001525878906,40.79999923706055,50.0,1566307,2024-01-08
2024-01-15,40.25,40.25,45.400001525878906,39.04999923706055,45.0,305152,2024-01-15
2024-01-22,40.349998474121094,40.349998474121094,42.5,39.0,40.25,106829,2024-01-22
2024-01-29,37.45000076293945,37.45000076293945,41.45000076293945,36.25,41.45000076293945,243546,2024-01-29
2024-02-05,38.349998474121094,38.349998474121094,41.599998474121094,37.5,37.79999923706055,256381,2024-02-05
2024-02-12,39.29999923706055,39.29999923706055,39.29999923706055,35.599998474121094,38.900001525878906,177251,2024-02-12
2024-02-19,37.900001525878906,37.900001525878906,40.75,37.25,40.0,148938,2024-02-19
2024-02-26,36.849998474121094,36.849998474121094,40.400001525878906,34.79999923706055,38.099998474121094,170776,2024-02-26
2024-03-04,36.400001525878906,36.400001525878906,39.599998474121094,35.20000076293945,39.5,86451,2024-03-04
2024-03-11,32.79999923706055,32.79999923706055,37.45000076293945,31.299999237060547,36.400001525878906,248543,2024-03-11
2024-03-18,33.150001525878906,33.150001525878906,34.400001525878906,31.299999237060547,32.79999923706055,136956,2024-03-18
2024-03-25,32.20000076293945,32.20000076293945,34.29999923706055,31.549999237060547,33.150001525878906,106698,2024-03-25
2024-04-01,38.79999923706055,38.79999923706055,39.54999923706055,32.5,32.849998474121094,162189,2024-04-01
2024-04-08,37.20000076293945,37.20000076293945,39.95000076293945,36.0,39.04999923706055,223039,2024-04-08
2024-04-15,37.20000076293945,37.20000076293945,38.29999923706055,35.349998474121094,36.5,80392,2024-04-15
2024-04-22,41.900001525878906,41.900001525878906,43.20000076293945,36.5,38.0,514524,2024-04-22
2024-04-29,39.5,39.5,44.849998474121094,38.54999923706055,42.54999923706055,246656,2024-04-29
2024-05-06,38.5,38.5,40.5,37.650001525878906,39.95000076293945,171421,2024-05-06
2024-05-13,41.099998474121094,41.099998474121094,41.900001525878906,37.04999923706055,39.900001525878906,164403,2024-05-13
2024-05-20,40.04999923706055,40.04999923706055,43.0,39.25,40.0,198184,2024-05-20
2024-05-27,39.25,39.25,41.849998474121094,37.45000076293945,40.849998474121094,164096,2024-05-27
2024-06-03,37.599998474121094,37.599998474121094,40.349998474121094,35.20000076293945,39.95000076293945,172468,2024-06-03
2024-06-10,37.81999969482422,37.81999969482422,38.689998626708984,36.79999923706055,37.900001525878906,133299,2024-06-10
2024-06-17,36.720001220703125,36.720001220703125,38.790000915527344,36.5,37.81999969482422,177463,2024-06-17
2024-06-24,36.540000915527344,36.540000915527344,37.70000076293945,36.15999984741211,37.5,207648,2024-06-24
2024-07-01,36.939998626708984,36.939998626708984,37.5,36.2599983215332,37.09000015258789,139528,2024-07-01
2024-07-08,36.25,36.25,38.5099983215332,36.0099983215332,36.939998626708984,227937,2024-07-08
2024-07-15,37.11000061035156,37.11000061035156,39.0,35.099998474121094,36.45000076293945,213148,2024-07-15
2024-07-22,36.36000061035156,36.36000061035156,37.88999938964844,35.619998931884766,37.11000061035156,173219,2024-07-22
2024-07-29,37.0099983215332,37.0099983215332,38.619998931884766,36.36000061035156,36.599998474121094,214166,2024-07-29
2024-08-05,37.34000015258789,37.34000015258789,38.68000030517578,35.099998474121094,36.9900016784668,309383,2024-08-05
2024-08-12,36.75,36.75,38.20000076293945,36.25,37.79999923706055,173417,2024-08-12
2024-08-19,39.18000030517578,39.18000030517578,44.29999923706055,36.75,37.290000915527344,988345,2024-08-19
2024-08-26,39.150001525878906,39.150001525878906,42.79999923706055,38.720001220703125,39.939998626708984,561690,2024-08-26
2024-09-02,37.689998626708984,37.689998626708984,40.279998779296875,37.0,39.869998931884766,519742,2024-09-02
2024-09-09,36.4900016784668,36.4900016784668,38.650001525878906,35.27000045776367,38.369998931884766,367025,2024-09-09
2024-09-16,37.02000045776367,37.02000045776367,38.810001373291016,36.0,36.88999938964844,466492,2024-09-16
2024-09-23,37.2599983215332,37.2599983215332,38.75,36.900001525878906,37.20000076293945,324386,2024-09-23
2024-09-30,36.119998931884766,36.119998931884766,38.5099983215332,34.720001220703125,38.5099983215332,313927,2024-09-30
2024-10-07,41.310001373291016,41.310001373291016,42.20000076293945,33.54999923706055,36.0,698807,2024-10-07
2024-10-14,36.38999938964844,36.38999938964844,42.22999954223633,36.04999923706055,42.22999954223633,696756,2024-10-14
2024-10-21,36.290000915527344,36.290000915527344,37.099998474121094,35.0,36.9900016784668,295614,2024-10-21
2024-10-28,38.5099983215332,38.5099983215332,39.400001525878906,36.52000045776367,37.0,192558,2024-10-28
2024-11-04,38.02000045776367,38.02000045776367,39.36000061035156,37.349998474121094,38.70000076293945,195644,2024-11-04
2024-11-11,35.970001220703125,35.970001220703125,38.11000061035156,35.45000076293945,38.0,49423,2024-11-11
2024-11-18,42.84000015258789,42.84000015258789,45.0,36.060001373291016,36.5,1176689,2024-11-18
2024-11-25,50.18000030517578,50.18000030517578,50.18000030517578,40.560001373291016,43.70000076293945,2809249,2024-11-25
2024-12-02,81.0999984741211,81.0999984741211,81.0999984741211,51.34000015258789,53.25,8065855,2024-12-02
2024-12-09,62.72999954223633,62.72999954223633,84.0,62.72999954223633,84.0,933684,2024-12-09
2024-12-16,65.52999877929688,65.52999877929688,65.52999877929688,53.77000045776367,59.59000015258789,899298,2024-12-16
2024-12-23,56.279998779296875,56.279998779296875,67.5,56.04999923706055,67.5,448052,2024-12-23
2024-12-30,56.540000915527344,56.540000915527344,61.75,55.5,57.4900016784668,327384,2024-12-30
2025-01-06,47.95000076293945,47.95000076293945,59.29999923706055,47.95000076293945,56.5,313441,2025-01-06
2025-01-13,50.869998931884766,50.869998931884766,53.0,43.27000045776367,45.599998474121094,207037,2025-01-13
2025-01-20,48.869998931884766,48.869998931884766,52.95000076293945,46.0,51.04999923706055,123114,2025-01-20
2025-01-27,49.63999938964844,49.63999938964844,50.34000015258789,44.0099983215332,48.869998931884766,161198,2025-01-27
2025-02-03,47.36000061035156,47.36000061035156,50.58000183105469,46.529998779296875,49.54999923706055,150557,2025-02-03
2025-02-10,43.540000915527344,43.540000915527344,48.0,42.70000076293945,47.36000061035156,134237,2025-02-10
2025-02-17,44.130001068115234,44.130001068115234,44.560001373291016,40.099998474121094,41.36000061035156,180609,2025-02-17
2025-02-24,41.41999816894531,41.41999816894531,45.650001525878906,40.400001525878906,45.0099983215332,71073,2025-02-24
2025-03-03,44.439998626708984,44.439998626708984,44.599998474121094,39.599998474121094,40.59000015258789,108897,2025-03-03
2025-03-10,43.2400016784668,43.2400016784668,45.70000076293945,42.70000076293945,44.70000076293945,45794,2025-03-10
2025-03-17,46.599998474121094,46.599998474121094,48.0,42.54999923706055,44.45000076293945,137673,2025-03-17
2025-03-24,48.09000015258789,48.09000015258789,51.599998474121094,46.099998474121094,46.599998474121094,431214,2025-03-24
2025-03-31,47.630001068115234,47.630001068115234,52.45000076293945,47.630001068115234,48.09000015258789,121620,2025-03-31
2025-04-07,44.849998474121094,44.849998474121094,48.75,42.86000061035156,42.86000061035156,88811,2025-04-07
2025-04-14,50.79999923706055,50.79999923706055,51.2400016784668,44.5099983215332,45.25,135604,2025-04-14
2025-04-21,52.97999954223633,52.97999954223633,64.08999633789062,52.630001068115234,52.630001068115234,1531194,2025-04-21
2025-04-28,54.29999923706055,54.29999923706055,57.4900016784668,52.189998626708984,54.0,275712,2025-04-28
2025-05-05,49.279998779296875,49.279998779296875,55.16999816894531,46.63999938964844,54.04999923706055,271457,2025-05-05
2025-05-12,56.72999954223633,56.72999954223633,59.880001068115234,50.70000076293945,50.70000076293945,499820,2025-05-12
2025-05-19,57.45000076293945,57.45000076293945,58.689998626708984,55.25,57.04999923706055,215149,2025-05-19
2025-05-26,58.75,58.75,61.79999923706055,57.5099983215332,59.599998474121094,379451,2025-05-26
2025-06-02,57.25,57.25,59.59000015258789,55.41999816894531,57.04999923706055,247862,2025-06-02
2025-06-09,57.97999954223633,57.97999954223633,61.5,56.349998474121094,57.310001373291016,325422,2025-06-09
2025-06-16,56.119998931884766,56.119998931884766,58.5,54.22999954223633,58.5,235427,2025-06-16
2025-06-23,56.279998779296875,56.279998779296875,59.4900016784668,54.13999938964844,55.41999816894531,284802,2025-06-23
2025-06-30,54.7599983215332,54.7599983215332,57.70000076293945,54.2599983215332,57.70000076293945,195902,2025-06-30
2025-07-07,54.20000076293945,54.20000076293945,55.5,53.0,54.7599983215332,112255,2025-07-07
2025-07-14,51.959999084472656,51.959999084472656,55.349998474121094,51.560001373291016,55.349998474121094,118922,2025-07-14
