Date,Adj Close_ASALCBR.NS,Close_ASALCBR.NS,High_ASALCBR.NS,Low_ASALCBR.NS,Open_ASALCBR.NS,Volume_ASALCBR.NS,Date
2021-03-01,359.6601257324219,363.04998779296875,369.0,349.1000061035156,359.70001220703125,248910,2021-03-01
2021-03-08,382.6930236816406,386.29998779296875,390.0,362.0,369.6000061035156,330707,2021-03-08
2021-03-15,408.8960266113281,412.75,420.0,382.04998779296875,387.8500061035156,623128,2021-03-15
2021-03-22,416.5242004394531,420.45001220703125,441.5,402.0,416.6000061035156,410364,2021-03-22
2021-03-29,436.9813537597656,441.1000061035156,449.5,415.3500061035156,420.45001220703125,304341,2021-03-29
2021-04-05,435.99066162109375,440.1000061035156,460.0,428.6499938964844,439.3999938964844,472196,2021-04-05
2021-04-12,404.48760986328125,408.29998779296875,433.0,396.1000061035156,430.0,236248,2021-04-12
2021-04-19,403.10064697265625,406.8999938964844,411.25,391.25,405.0,165881,2021-04-19
2021-04-26,408.1530456542969,412.0,434.5,405.0,406.8999938964844,314414,2021-04-26
2021-05-03,413.9484558105469,417.8500061035156,425.0,403.3500061035156,412.0,162126,2021-05-03
2021-05-10,409.4408874511719,413.29998779296875,422.95001220703125,406.25,420.0,167525,2021-05-10
2021-05-17,427.2232971191406,431.25,449.3999938964844,418.79998779296875,419.0,239466,2021-05-17
2021-05-24,460.21234130859375,464.54998779296875,469.95001220703125,435.0,435.0,387417,2021-05-24
2021-05-31,437.4270935058594,441.54998779296875,455.0,425.0,455.0,609278,2021-05-31
2021-06-07,453.42633056640625,457.70001220703125,474.0,438.0,440.0,375113,2021-06-07
2021-06-14,492.359375,497.0,509.79998779296875,442.45001220703125,458.5,1271456,2021-06-14
2021-06-21,476.85552978515625,481.3500061035156,510.0,475.0,485.0,519206,2021-06-21
2021-06-28,496.7678527832031,501.45001220703125,505.0,481.0,488.0,356190,2021-06-28
2021-07-05,480.37237548828125,484.8999938964844,516.0,482.04998779296875,510.0,261654,2021-07-05
2021-07-12,469.12835693359375,473.54998779296875,489.54998779296875,470.0,484.8999938964844,325882,2021-07-12
2021-07-19,464.1750183105469,468.54998779296875,482.95001220703125,449.45001220703125,476.95001220703125,227914,2021-07-19
2021-07-26,471.7040710449219,476.1499938964844,480.0,458.04998779296875,468.54998779296875,181639,2021-07-26
2021-08-02,456.2001953125,460.5,486.45001220703125,430.20001220703125,481.0,636782,2021-08-02
2021-08-09,457.2899169921875,461.6000061035156,479.8999938964844,440.0,465.0,295213,2021-08-09
2021-08-16,438.3384704589844,441.5,468.3500061035156,438.20001220703125,459.95001220703125,232984,2021-08-16
2021-08-23,430.7432556152344,433.8500061035156,466.0,415.0,443.0,194909,2021-08-23
2021-08-30,449.607177734375,452.8500061035156,461.0,432.04998779296875,439.0,268992,2021-08-30
2021-09-06,440.1752014160156,443.3500061035156,458.04998779296875,436.0,455.8999938964844,124683,2021-09-06
2021-09-13,435.21099853515625,438.3500061035156,451.04998779296875,435.0,445.0,262287,2021-09-13
2021-09-20,420.31842041015625,423.3500061035156,442.75,416.29998779296875,436.0,460794,2021-09-20
2021-09-27,441.267333984375,444.45001220703125,457.0,413.95001220703125,433.75,526903,2021-09-27
2021-10-04,542.239013671875,546.1500244140625,558.9000244140625,442.04998779296875,448.5,2179650,2021-10-04
2021-10-11,590.788818359375,595.0499877929688,653.6500244140625,548.4000244140625,550.9000244140625,1836571,2021-10-11
2021-10-18,561.4505004882812,565.5,620.0,520.0,594.4000244140625,605763,2021-10-18
2021-10-25,535.78564453125,539.6500244140625,568.9500122070312,522.1500244140625,562.0,545668,2021-10-25
2021-11-01,586.8671264648438,591.0999755859375,597.75,535.0999755859375,546.7999877929688,553232,2021-11-01
2021-11-08,571.2796020507812,575.4000244140625,610.0,555.0,600.0,636762,2021-11-08
2021-11-15,564.08154296875,568.1500244140625,588.0,539.2000122070312,588.0,482002,2021-11-15
2021-11-22,517.7159423828125,521.4500122070312,575.0,519.0499877929688,575.0,304865,2021-11-22
2021-11-29,520.5455322265625,524.2999877929688,530.0,492.0,505.79998779296875,322434,2021-11-29
2021-12-06,521.985107421875,525.75,535.5999755859375,504.6499938964844,528.7000122070312,168850,2021-12-06
2021-12-13,482.668701171875,486.1499938964844,540.0,478.6499938964844,528.0,144117,2021-12-13
2021-12-20,489.91644287109375,493.45001220703125,511.45001220703125,459.1000061035156,477.04998779296875,252253,2021-12-20
2021-12-27,504.3125915527344,507.95001220703125,513.9000244140625,490.0,510.0,161997,2021-12-27
2022-01-03,519.5030517578125,523.25,554.75,500.0,504.25,276431,2022-01-03
2022-01-10,524.2686157226562,528.0499877929688,532.25,504.0,523.25,267876,2022-01-10
2022-01-17,504.0147705078125,507.6499938964844,555.9500122070312,503.54998779296875,530.0,288093,2022-01-17
2022-01-24,488.27825927734375,491.79998779296875,509.3500061035156,468.79998779296875,507.6000061035156,200386,2022-01-24
2022-01-31,493.63958740234375,497.20001220703125,514.0,489.0,492.8999938964844,110864,2022-01-31
2022-02-07,474.626708984375,478.04998779296875,502.8999938964844,466.25,495.0,220044,2022-02-07
2022-02-14,442.3097839355469,445.5,490.0,435.8999938964844,490.0,274992,2022-02-14
2022-02-21,437.842041015625,441.0,444.95001220703125,411.1000061035156,438.04998779296875,245581,2022-02-21
2022-02-28,443.55084228515625,446.75,457.8500061035156,433.0,441.0,117098,2022-02-28
2022-03-07,453.77703857421875,457.04998779296875,478.0,431.45001220703125,440.0,174180,2022-03-07
2022-03-14,469.2653503417969,472.6499938964844,484.0,447.70001220703125,456.3999938964844,180225,2022-03-14
2022-03-21,473.33599853515625,476.75,507.0,471.3999938964844,472.0,238589,2022-03-21
2022-03-28,475.967041015625,479.3999938964844,492.75,466.0,479.79998779296875,208568,2022-03-28
2022-04-04,511.4610900878906,515.1500244140625,525.0,480.04998779296875,484.20001220703125,293972,2022-04-04
2022-04-11,495.625244140625,499.20001220703125,524.9000244140625,496.79998779296875,520.0,100394,2022-04-11
2022-04-18,495.8735046386719,499.45001220703125,515.0,477.6000061035156,495.0,175941,2022-04-18
2022-04-25,505.752197265625,509.3999938964844,524.2000122070312,477.6000061035156,492.0,181277,2022-04-25
2022-05-02,442.1112060546875,445.29998779296875,508.70001220703125,439.0,505.0,169179,2022-05-02
2022-05-09,447.2243347167969,450.45001220703125,469.29998779296875,441.0,453.0,160116,2022-05-09
2022-05-16,449.21002197265625,452.45001220703125,468.0,446.1000061035156,455.70001220703125,76923,2022-05-16
2022-05-23,424.2897644042969,427.3500061035156,460.0,380.0,456.29998779296875,221544,2022-05-23
2022-05-30,420.91412353515625,423.95001220703125,441.54998779296875,408.95001220703125,440.0,199730,2022-05-30
2022-06-06,467.031494140625,470.3999938964844,475.0,403.3500061035156,423.95001220703125,169875,2022-06-06
2022-06-13,419.87164306640625,422.8999938964844,465.0,420.0,465.0,129810,2022-06-13
2022-06-20,435.3599548339844,438.5,449.0,415.3500061035156,423.0,132670,2022-06-20
2022-06-27,440.9198303222656,444.1000061035156,465.0,431.0,447.29998779296875,119879,2022-06-27
2022-07-04,435.21099853515625,438.3500061035156,452.70001220703125,429.45001220703125,452.70001220703125,57561,2022-07-04
2022-07-11,425.08404541015625,428.1499938964844,445.0,423.54998779296875,438.3999938964844,75185,2022-07-11
2022-07-18,442.1112060546875,445.29998779296875,451.29998779296875,422.0,429.29998779296875,126185,2022-07-18
2022-07-25,433.72174072265625,436.8500061035156,448.79998779296875,428.3999938964844,448.79998779296875,97717,2022-07-25
2022-08-01,452.9378356933594,455.1499938964844,468.0,434.75,441.8999938964844,172535,2022-08-01
2022-08-08,432.98529052734375,435.1000061035156,465.70001220703125,431.1000061035156,458.79998779296875,106992,2022-08-08
2022-08-15,434.0301818847656,436.1499938964844,449.0,435.04998779296875,435.1000061035156,103509,2022-08-15
2022-08-22,451.94268798828125,454.1499938964844,457.0,429.25,430.20001220703125,197877,2022-08-22
2022-08-29,442.68792724609375,444.8500061035156,459.8999938964844,443.0,450.0,181790,2022-08-29
2022-09-05,439.7522277832031,441.8999938964844,455.0,436.0,450.0,172520,2022-09-05
2022-09-12,452.3407287597656,454.54998779296875,480.0,438.1000061035156,448.95001220703125,679781,2022-09-12
2022-09-19,452.5397644042969,454.75,471.04998779296875,447.75,467.0,349845,2022-09-19
2022-09-26,517.9204711914062,520.4500122070312,528.8499755859375,464.1000061035156,484.0,2191086,2022-09-26
2022-10-03,490.5541076660156,492.95001220703125,527.9500122070312,482.0,519.0,632800,2022-10-03
2022-10-10,471.04937744140625,473.3500061035156,501.8999938964844,470.0,485.0,289557,2022-10-10
2022-10-17,466.8200378417969,469.1000061035156,479.0,465.79998779296875,479.0,173911,2022-10-17
2022-10-24,463.63555908203125,465.8999938964844,476.5,463.1000061035156,476.5,96704,2022-10-24
2022-10-31,475.2289733886719,477.54998779296875,485.70001220703125,461.70001220703125,467.0,151557,2022-10-31
2022-11-07,455.3759460449219,457.6000061035156,482.6499938964844,455.04998779296875,480.0,129742,2022-11-07
2022-11-14,433.6818542480469,435.79998779296875,449.0,430.25,449.0,257057,2022-11-14
2022-11-21,432.0896911621094,434.20001220703125,439.95001220703125,430.0,435.79998779296875,102535,2022-11-21
2022-11-28,451.6441345214844,453.8500061035156,463.0,430.0,434.20001220703125,289805,2022-11-28
2022-12-05,443.13568115234375,445.29998779296875,460.79998779296875,441.0,455.0,117609,2022-12-05
2022-12-12,431.94036865234375,434.04998779296875,448.04998779296875,433.0,448.04998779296875,122028,2022-12-12
2022-12-19,402.28521728515625,404.25,440.95001220703125,403.0,436.95001220703125,180215,2022-12-19
2022-12-26,424.32757568359375,426.3999938964844,432.8999938964844,399.70001220703125,400.04998779296875,94648,2022-12-26
2023-01-02,423.03387451171875,425.1000061035156,433.3500061035156,420.1499938964844,430.0,73760,2023-01-02
2023-01-09,412.2366027832031,414.25,434.0,411.1000061035156,434.0,81994,2023-01-09
2023-01-16,406.0169982910156,408.0,420.8999938964844,406.0,419.45001220703125,76404,2023-01-16
2023-01-23,392.48309326171875,394.3999938964844,411.75,391.1000061035156,410.25,94003,2023-01-23
2023-01-30,388.30352783203125,390.20001220703125,409.8999938964844,380.20001220703125,401.95001220703125,138398,2023-01-30
2023-02-06,404.5242919921875,406.5,409.29998779296875,390.0,391.20001220703125,75881,2023-02-06
2023-02-13,384.7707824707031,386.6499938964844,412.6000061035156,376.04998779296875,412.6000061035156,141895,2023-02-13
2023-02-20,362.4796447753906,364.25,390.8999938964844,363.29998779296875,390.8999938964844,104077,2023-02-20
2023-02-27,369.0973205566406,370.8999938964844,371.29998779296875,351.0,360.1000061035156,108937,2023-02-27
2023-03-06,357.20538330078125,358.95001220703125,379.0,357.3500061035156,375.0,65140,2023-03-06
2023-03-13,338.24798583984375,339.8999938964844,362.1000061035156,330.1000061035156,360.95001220703125,153926,2023-03-13
2023-03-20,335.3620910644531,337.0,354.8999938964844,334.6499938964844,339.79998779296875,116343,2023-03-20
2023-03-27,321.131591796875,322.70001220703125,344.5,315.0,344.5,152360,2023-03-27
2023-04-03,369.7939147949219,371.6000061035156,379.0,323.75,329.0,146349,2023-04-03
2023-04-10,373.3764343261719,375.20001220703125,386.6000061035156,356.29998779296875,369.0,148355,2023-04-10
2023-04-17,361.68353271484375,363.45001220703125,376.75,360.6499938964844,371.3999938964844,56420,2023-04-17
2023-04-24,371.4358825683594,373.25,374.70001220703125,360.1000061035156,363.45001220703125,58602,2023-04-24
2023-05-01,371.9334716796875,373.75,380.0,371.95001220703125,373.25,50981,2023-05-01
2023-05-08,357.8024597167969,359.54998779296875,381.8999938964844,357.0,369.04998779296875,112027,2023-05-08
2023-05-15,362.2806091308594,364.04998779296875,367.29998779296875,353.1000061035156,359.54998779296875,80426,2023-05-15
2023-05-22,355.5136413574219,357.25,366.3500061035156,353.0,366.3500061035156,72024,2023-05-22
2023-05-29,386.064453125,387.95001220703125,407.45001220703125,354.25,357.25,399629,2023-05-29
2023-06-05,406.4150390625,408.3999938964844,411.6000061035156,386.75,387.95001220703125,182212,2023-06-05
2023-06-12,409.54974365234375,411.54998779296875,424.0,403.6000061035156,409.95001220703125,186962,2023-06-12
2023-06-19,399.74761962890625,401.70001220703125,416.6499938964844,399.0,415.6499938964844,92060,2023-06-19
2023-06-26,395.3689880371094,397.29998779296875,409.6499938964844,390.3500061035156,401.70001220703125,63720,2023-06-26
2023-07-03,417.46112060546875,419.5,428.0,390.8500061035156,397.29998779296875,275222,2023-07-03
2023-07-10,446.32012939453125,448.5,459.70001220703125,405.8500061035156,424.79998779296875,575029,2023-07-10
2023-07-17,455.9232482910156,458.1499938964844,467.95001220703125,442.8500061035156,451.70001220703125,340499,2023-07-17
2023-07-24,471.54693603515625,473.8500061035156,477.0,440.45001220703125,460.0,365130,2023-07-24
2023-07-31,458.6929931640625,459.8999938964844,476.8999938964844,453.1000061035156,473.8500061035156,328925,2023-07-31
2023-08-07,460.1890563964844,461.3999938964844,484.6499938964844,415.5,463.5,1159350,2023-08-07
2023-08-14,434.4068908691406,435.54998779296875,467.0,420.70001220703125,461.0,478769,2023-08-14
2023-08-21,430.5171203613281,431.6499938964844,464.0,430.0,435.0,426335,2023-08-21
2023-08-28,435.00531005859375,436.1499938964844,444.5,421.0,435.8999938964844,259393,2023-08-28
2023-09-04,448.12078857421875,449.29998779296875,461.95001220703125,429.79998779296875,438.8999938964844,469709,2023-09-04
2023-09-11,434.5565185546875,435.70001220703125,458.5,414.95001220703125,458.5,218050,2023-09-11
2023-09-18,430.1181640625,431.25,442.8999938964844,428.1000061035156,438.0,121283,2023-09-18
2023-09-25,467.66937255859375,468.8999938964844,484.0,430.0,431.0,815903,2023-09-25
2023-10-02,466.8714599609375,468.1000061035156,476.79998779296875,452.54998779296875,468.8999938964844,246014,2023-10-02
2023-10-09,492.80322265625,494.1000061035156,507.8999938964844,458.5,475.0,1168195,2023-10-09
2023-10-16,476.2966613769531,477.54998779296875,506.25,475.29998779296875,495.0,472236,2023-10-16
2023-10-23,448.0210876464844,449.20001220703125,477.70001220703125,428.04998779296875,476.5,253744,2023-10-23
2023-10-30,465.87408447265625,467.1000061035156,475.29998779296875,445.6000061035156,451.95001220703125,217230,2023-10-30
2023-11-06,472.1575622558594,473.3999938964844,499.8999938964844,465.0,465.0,270591,2023-11-06
2023-11-13,457.1969299316406,458.3999938964844,478.0,456.79998779296875,478.0,171701,2023-11-13
2023-11-20,454.2048034667969,455.3999938964844,459.8999938964844,441.95001220703125,459.1000061035156,204276,2023-11-20
2023-11-27,449.666748046875,450.8500061035156,482.5,448.0,455.3999938964844,293377,2023-11-27
2023-12-04,461.834716796875,463.04998779296875,480.0,450.0,453.79998779296875,407014,2023-12-04
2023-12-11,458.74285888671875,459.95001220703125,474.04998779296875,454.0,467.79998779296875,265576,2023-12-11
2023-12-18,471.1103210449219,472.3500061035156,500.0,450.0,459.95001220703125,551409,2023-12-18
2023-12-25,482.77960205078125,484.04998779296875,516.0,472.3500061035156,472.3500061035156,552826,2023-12-25
2024-01-01,493.1024475097656,494.3999938964844,509.0,484.54998779296875,487.8999938964844,414002,2024-01-01
2024-01-08,507.414794921875,508.75,528.0,476.1000061035156,494.3999938964844,725424,2024-01-08
2024-01-15,516.8399658203125,518.2000122070312,529.5999755859375,490.54998779296875,529.5999755859375,437556,2024-01-15
2024-01-22,505.2205505371094,506.54998779296875,518.2000122070312,492.70001220703125,518.2000122070312,207247,2024-01-22
2024-01-29,476.9449768066406,478.20001220703125,508.0,472.0,508.0,453312,2024-01-29
2024-02-05,463.03155517578125,464.25,488.8999938964844,398.0,481.3500061035156,265339,2024-02-05
2024-02-12,468.9659729003906,470.20001220703125,482.5,451.04998779296875,461.0,158620,2024-02-12
2024-02-19,513.1995239257812,514.5499877929688,519.0,466.5,475.20001220703125,888475,2024-02-19
2024-02-26,541.624755859375,543.0499877929688,595.0,511.3999938964844,516.7000122070312,2204875,2024-02-26
2024-03-04,516.6405029296875,518.0,567.0,505.1000061035156,547.9500122070312,237087,2024-03-04
2024-03-11,477.4935302734375,478.75,518.0499877929688,458.0,518.0,427806,2024-03-11
2024-03-18,495.4462890625,496.75,505.8999938964844,472.8999938964844,478.79998779296875,250788,2024-03-18
2024-03-25,470.8609619140625,472.1000061035156,505.8500061035156,469.29998779296875,499.20001220703125,145986,2024-03-25
2024-04-01,530.2047729492188,531.5999755859375,543.5499877929688,472.04998779296875,472.1000061035156,567959,2024-04-01
2024-04-08,549.5040283203125,550.9500122070312,555.5,521.0,537.5,230388,2024-04-08
2024-04-15,560.7244873046875,562.2000122070312,567.0,519.0999755859375,525.0,383384,2024-04-15
2024-04-22,536.7376708984375,538.1500244140625,568.75,536.0,564.0,204511,2024-04-22
2024-04-29,535.6903686523438,537.0999755859375,585.0,535.0,544.5499877929688,492348,2024-04-29
2024-05-06,509.6090087890625,510.95001220703125,550.5,503.3500061035156,549.0,219375,2024-05-06
2024-05-13,593.9869384765625,595.5499877929688,637.2000122070312,510.0,518.5999755859375,2196880,2024-05-13
2024-05-20,571.3964233398438,572.9000244140625,602.4500122070312,566.0,588.5999755859375,257805,2024-05-20
2024-05-27,545.96337890625,547.4000244140625,578.0,538.75,578.0,240931,2024-05-27
2024-06-03,640.813720703125,642.5,650.0,485.54998779296875,554.0,749400,2024-06-03
2024-06-10,701.7533569335938,703.5999755859375,732.7999877929688,607.5499877929688,645.0999755859375,2232561,2024-06-10
2024-06-17,714.0709838867188,715.9500122070312,743.7000122070312,669.9500122070312,703.5999755859375,491709,2024-06-17
2024-06-24,664.3019409179688,666.0499877929688,735.0,663.0,726.5,360979,2024-06-24
2024-07-01,685.7454833984375,687.5499877929688,704.8499755859375,661.0499877929688,666.0999755859375,450687,2024-07-01
2024-07-08,675.4226684570312,677.2000122070312,715.0,664.7999877929688,688.7999877929688,516886,2024-07-08
2024-07-15,650.3386840820312,652.0499877929688,687.0499877929688,647.8499755859375,680.7999877929688,370002,2024-07-15
2024-07-22,797.4017333984375,799.5,818.0,651.7000122070312,660.0,1154077,2024-07-22
2024-07-29,833.0999755859375,833.0999755859375,864.0,799.9500122070312,852.6500244140625,724083,2024-07-29
2024-08-05,798.3499755859375,798.3499755859375,815.9500122070312,746.0999755859375,801.0,360938,2024-08-05
2024-08-12,778.0999755859375,778.0999755859375,837.0,771.6500244140625,805.0999755859375,308463,2024-08-12
2024-08-19,897.3499755859375,897.3499755859375,908.0,778.0999755859375,778.0999755859375,719928,2024-08-19
2024-08-26,897.0999755859375,897.0999755859375,941.9500122070312,847.2999877929688,909.9000244140625,802716,2024-08-26
2024-09-02,913.4500122070312,913.4500122070312,971.4500122070312,886.4500122070312,908.7000122070312,502265,2024-09-02
2024-09-09,955.5999755859375,955.5999755859375,991.75,877.5,910.8499755859375,748599,2024-09-09
2024-09-16,983.25,983.25,1037.4000244140625,934.7000122070312,955.5499877929688,690278,2024-09-16
2024-09-23,940.2000122070312,940.2000122070312,1031.050048828125,921.0,999.0,335348,2024-09-23
2024-09-30,931.5499877929688,931.5499877929688,975.5999755859375,920.0499877929688,942.0,168756,2024-09-30
2024-10-07,950.75,950.75,996.0,871.4000244140625,926.25,256517,2024-10-07
2024-10-14,932.8499755859375,932.8499755859375,989.0,915.0,965.0,209978,2024-10-14
2024-10-21,829.9500122070312,829.9500122070312,954.4000244140625,815.0999755859375,932.8499755859375,317229,2024-10-21
2024-10-28,934.7000122070312,934.7000122070312,949.9000244140625,815.0,831.0,198497,2024-10-28
2024-11-04,939.7000122070312,939.7000122070312,960.0,903.0,942.0,151211,2024-11-04
2024-11-11,877.7999877929688,877.7999877929688,948.9500122070312,835.0,938.0999755859375,178022,2024-11-11
2024-11-18,924.5499877929688,924.5499877929688,945.0,834.6500244140625,852.3499755859375,174002,2024-11-18
2024-11-25,956.5499877929688,956.5499877929688,979.4000244140625,924.5,928.1500244140625,190687,2024-11-25
2024-12-02,1112.949951171875,1112.949951171875,1124.800048828125,951.0,956.5499877929688,752430,2024-12-02
2024-12-09,1106.25,1106.25,1128.0,1052.199951171875,1101.699951171875,322362,2024-12-09
2024-12-16,1079.25,1079.25,1149.8499755859375,1070.0,1121.0,305610,2024-12-16
2024-12-23,1055.5,1055.5,1124.0,1051.0,1100.0,152097,2024-12-23
2024-12-30,1116.050048828125,1116.050048828125,1138.4000244140625,1004.1500244140625,1068.25,237683,2024-12-30
2025-01-06,1174.25,1174.25,1195.0,1071.4000244140625,1116.0,321158,2025-01-06
2025-01-13,1152.25,1152.25,1181.3499755859375,1060.0999755859375,1159.949951171875,300516,2025-01-13
2025-01-20,1133.449951171875,1133.449951171875,1198.949951171875,1088.949951171875,1170.3499755859375,322408,2025-01-20
2025-01-27,1405.449951171875,1405.449951171875,1443.75,1041.0999755859375,1169.9000244140625,1614709,2025-01-27
2025-02-03,1372.5,1372.5,1496.0,1322.050048828125,1399.050048828125,407719,2025-02-03
2025-02-10,1140.800048828125,1140.800048828125,1375.0,1115.550048828125,1375.0,541643,2025-02-10
2025-02-17,1178.3499755859375,1178.3499755859375,1245.0999755859375,1010.0999755859375,1146.5,324393,2025-02-17
2025-02-24,1085.3499755859375,1085.3499755859375,1209.0,1077.0,1125.0,183070,2025-02-24
2025-03-03,1327.699951171875,1327.699951171875,1355.0,1020.0,1133.949951171875,480332,2025-03-03
2025-03-10,1322.9000244140625,1322.9000244140625,1388.300048828125,1250.0,1325.050048828125,288948,2025-03-10
2025-03-17,1425.550048828125,1425.550048828125,1459.9000244140625,1325.4000244140625,1349.0,335717,2025-03-17
2025-03-24,1392.25,1392.25,1477.949951171875,1336.9000244140625,1460.0,204730,2025-03-24
2025-03-31,1196.9000244140625,1196.9000244140625,1445.949951171875,1155.6500244140625,1392.25,337552,2025-03-31
2025-04-07,1167.300048828125,1167.300048828125,1178.300048828125,961.5499877929688,961.5499877929688,583113,2025-04-07
2025-04-14,1236.5999755859375,1236.5999755859375,1267.4000244140625,1167.300048828125,1167.300048828125,154738,2025-04-14
2025-04-21,1288.199951171875,1288.199951171875,1340.9000244140625,1218.0,1250.0,287513,2025-04-21
2025-04-28,1087.0,1087.0,1248.300048828125,1075.0,1248.199951171875,559426,2025-04-28
2025-05-05,1037.5,1037.5,1115.199951171875,1026.5,1093.5,216318,2025-05-05
2025-05-12,1122.300048828125,1122.300048828125,1156.0,1056.0999755859375,1095.0,267766,2025-05-12
2025-05-19,1105.0999755859375,1105.0999755859375,1139.300048828125,1071.300048828125,1126.0,191980,2025-05-19
2025-05-26,1091.9000244140625,1091.9000244140625,1114.0999755859375,1060.199951171875,1108.9000244140625,250367,2025-05-26
2025-06-02,1105.0,1105.0,1163.0,1041.0,1107.5,390894,2025-06-02
2025-06-09,1066.300048828125,1066.300048828125,1124.0,1051.4000244140625,1115.5,245543,2025-06-09
2025-06-16,1072.5999755859375,1072.5999755859375,1082.9000244140625,1037.0,1076.9000244140625,130478,2025-06-16
2025-06-23,1122.4000244140625,1122.4000244140625,1165.0,1052.0,1072.9000244140625,426892,2025-06-23
2025-06-30,1198.9000244140625,1198.9000244140625,1229.0,1114.800048828125,1127.5,418985,2025-06-30
2025-07-07,1197.0999755859375,1197.0999755859375,1240.0,1161.5,1201.0,280948,2025-07-07
2025-07-14,1158.800048828125,1158.800048828125,1201.199951171875,1151.199951171875,1199.9000244140625,72037,2025-07-14
