Date,Adj Close_BAJAJHLDNG.NS,Close_BAJAJHLDNG.NS,High_BAJAJHLDNG.NS,Low_BAJAJHLDNG.NS,Open_BAJAJHLDNG.NS,Volume_BAJAJHLDNG.NS,Date
2021-12-20,4781.216796875,5021.64990234375,5280.89990234375,4890.0,4964.85009765625,479869,2021-12-20
2021-12-27,5171.9677734375,5432.0498046875,5590.0,4961.7001953125,5033.7998046875,170517,2021-12-27
2022-01-03,4925.9873046875,5173.7001953125,5439.60009765625,5139.85009765625,5432.0,179500,2022-01-03
2022-01-10,5171.1103515625,5431.14990234375,5449.0,5175.0,5224.39990234375,102319,2022-01-10
2022-01-17,5093.9892578125,5350.14990234375,5587.0,5250.0,5479.4501953125,153762,2022-01-17
2022-01-24,4874.14453125,5119.25,5418.39990234375,5000.0,5381.25,415575,2022-01-24
2022-01-31,4917.1328125,5164.39990234375,5290.0,5128.5,5170.0,76707,2022-01-31
2022-02-07,4944.6484375,5193.2998046875,5268.39990234375,5084.0498046875,5244.9501953125,81968,2022-02-07
2022-02-14,5106.5087890625,5363.2998046875,5380.0,5051.0,5051.0,142281,2022-02-14
2022-02-21,4954.35986328125,5203.5,5377.0,5045.5498046875,5265.0,110956,2022-02-21
2022-02-28,4695.5263671875,4931.64990234375,5239.64990234375,4905.0,5158.0,172772,2022-02-28
2022-03-07,4681.14892578125,4916.5498046875,5250.0,4752.0498046875,4870.0,373258,2022-03-07
2022-03-14,4768.8876953125,5008.7001953125,5100.0,4875.0,4920.0,159471,2022-03-14
2022-03-21,4759.79541015625,4999.14990234375,5136.7998046875,4976.14990234375,5034.0,513821,2022-03-21
2022-03-28,5140.3564453125,5398.85009765625,5480.0,4887.89990234375,5038.0,685615,2022-03-28
2022-04-04,5917.47802734375,6215.0498046875,6598.0,5350.0,5425.0,1707306,2022-04-04
2022-04-11,5252.8974609375,5517.0498046875,6275.0,5466.0,6200.0,518684,2022-04-11
2022-04-18,5040.8134765625,5294.2998046875,5497.89990234375,5108.5,5490.39990234375,608909,2022-04-18
2022-04-25,4921.9404296875,5169.4501953125,5614.85009765625,5118.0,5240.0,369328,2022-04-25
2022-05-02,4779.88427734375,5020.25,5450.0,4901.0,5170.0,403768,2022-05-02
2022-05-09,4703.4765625,4940.0,5259.0,4760.0,4995.0,246560,2022-05-09
2022-05-16,4687.099609375,4922.7998046875,5050.0,4782.0,4950.0,159781,2022-05-16
2022-05-23,4770.74365234375,5010.64990234375,5060.0,4850.0,4929.85009765625,113756,2022-05-23
2022-05-30,4754.36767578125,4993.4501953125,5200.0,4971.14990234375,5055.0,96495,2022-05-30
2022-06-06,4762.46044921875,5001.9501953125,5099.0,4903.0,4995.10009765625,170011,2022-06-06
2022-06-13,4257.5986328125,4471.7001953125,5069.14990234375,4445.0,4978.9501953125,372134,2022-06-13
2022-06-20,4435.64599609375,4658.7001953125,4718.89990234375,4294.0498046875,4471.7001953125,184465,2022-06-20
2022-06-27,4350.52490234375,4569.2998046875,4949.0,4455.0,4691.0,393875,2022-06-27
2022-07-04,4629.50927734375,4835.5,4885.5498046875,4555.5498046875,4595.9501953125,110124,2022-07-04
2022-07-11,4550.95458984375,4753.4501953125,4998.0,4722.5498046875,4835.5,127809,2022-07-11
2022-07-18,4620.17431640625,4825.75,4873.89990234375,4721.35009765625,4770.0,287418,2022-07-18
2022-07-25,4983.1728515625,5204.89990234375,5469.7001953125,4825.0,4841.9501953125,613933,2022-07-25
2022-08-01,5033.72412109375,5257.7001953125,5390.89990234375,5100.0,5205.0,294506,2022-08-01
2022-08-08,5088.43994140625,5314.85009765625,5403.7001953125,5290.5498046875,5295.0,105657,2022-08-08
2022-08-15,5266.419921875,5500.75,5700.0,5313.0498046875,5314.85009765625,447896,2022-08-15
2022-08-22,5182.6474609375,5413.25,5474.85009765625,5276.9501953125,5450.25,163147,2022-08-22
2022-08-29,5409.263671875,5649.9501953125,5840.0,5301.0,5370.0,228491,2022-08-29
2022-09-05,6376.9091796875,6660.64990234375,6829.0,5581.0,5621.0,1069434,2022-09-05
2022-09-12,6475.6640625,6763.7998046875,7378.4501953125,6555.0,6660.64990234375,1547636,2022-09-12
2022-09-19,6556.7568359375,6848.5,7039.89990234375,6768.25,6831.0,508755,2022-09-19
2022-09-26,6217.03125,6390.75,6839.0,6140.0,6799.9501953125,577723,2022-09-26
2022-10-03,6602.9482421875,6787.4501953125,6820.0,6410.85009765625,6433.5,512236,2022-10-03
2022-10-10,6416.60498046875,6595.89990234375,6768.0,6560.0,6701.0,411366,2022-10-10
2022-10-17,6258.32763671875,6433.2001953125,6850.0,6301.0,6595.89990234375,524080,2022-10-17
2022-10-24,6417.04296875,6596.35009765625,6665.0,6420.14990234375,6433.2001953125,350340,2022-10-24
2022-10-31,6539.37451171875,6722.10009765625,6802.5,6598.85009765625,6664.2001953125,447241,2022-10-31
2022-11-07,6517.43701171875,6699.5498046875,7078.25,6608.10009765625,6755.75,590256,2022-11-07
2022-11-14,6399.82421875,6578.64990234375,6809.75,6560.0,6732.4501953125,529827,2022-11-14
2022-11-21,6198.59619140625,6371.7998046875,6674.9501953125,6351.60009765625,6594.39990234375,475628,2022-11-21
2022-11-28,6201.17431640625,6374.4501953125,6624.0,5990.64990234375,6381.25,4978830,2022-11-28
2022-12-05,6041.00048828125,6209.7998046875,6381.0,6112.0,6381.0,423836,2022-12-05
2022-12-12,5932.7255859375,6098.5,6310.0,6050.0,6201.0,209940,2022-12-12
2022-12-19,5641.31884765625,5798.9501953125,6225.0,5706.35009765625,6098.5,242633,2022-12-19
2022-12-26,5585.52685546875,5741.60009765625,5921.0,5655.60009765625,5799.75,341578,2022-12-26
2023-01-02,5525.8447265625,5680.25,5777.85009765625,5570.0,5745.0498046875,289967,2023-01-02
2023-01-09,5785.927734375,5947.60009765625,5998.0,5695.85009765625,5708.7001953125,175792,2023-01-09
2023-01-16,5429.4384765625,5581.14990234375,5948.9501953125,5560.14990234375,5926.9501953125,180121,2023-01-16
2023-01-23,5744.4853515625,5905.0,5945.0,5570.0,5600.0,94283,2023-01-23
2023-01-30,5860.44580078125,6024.2001953125,6123.2001953125,5830.2001953125,5900.0,262011,2023-01-30
2023-02-06,5947.171875,6113.35009765625,6170.0,5895.10009765625,6020.0,133797,2023-02-06
2023-02-13,5850.03662109375,6013.5,6150.0,5955.0,6121.0,73488,2023-02-13
2023-02-20,5937.39453125,6103.2998046875,6144.0,5952.89990234375,6026.0,92600,2023-02-20
2023-02-27,5985.4033203125,6152.64990234375,6535.0,5994.14990234375,6100.0,251383,2023-02-27
2023-03-06,5901.30419921875,6066.2001953125,6395.0,6044.7001953125,6169.7001953125,110894,2023-03-06
2023-03-13,5823.041015625,5985.75,6259.9501953125,5911.2001953125,6083.89990234375,222863,2023-03-13
2023-03-20,5870.22265625,6034.25,6179.9501953125,5840.0,5950.0,161295,2023-03-20
2023-03-27,5759.17529296875,5920.10009765625,6141.39990234375,5820.0,6059.89990234375,164800,2023-03-27
2023-04-03,5773.18359375,5934.5,5953.0,5770.0,5934.89990234375,79154,2023-04-03
2023-04-10,5787.72802734375,5949.4501953125,6080.0,5883.0498046875,5925.0,134059,2023-04-10
2023-04-17,6190.23046875,6363.2001953125,6651.0,5953.0,5953.0,563591,2023-04-17
2023-04-24,6661.80322265625,6847.9501953125,6945.0,6363.2001953125,6365.0498046875,172411,2023-04-24
2023-05-01,6629.16552734375,6814.39990234375,7040.0,6785.64990234375,6847.9501953125,151277,2023-05-01
2023-05-08,6702.95361328125,6890.25,6945.9501953125,6804.0498046875,6815.0,103803,2023-05-08
2023-05-15,6127.28955078125,6298.5,6887.9501953125,6279.0498046875,6820.0,131224,2023-05-15
2023-05-22,6902.42919921875,7095.2998046875,7129.89990234375,6296.5498046875,6320.0,274349,2023-05-22
2023-05-29,6799.89453125,6989.89990234375,7488.9501953125,6925.0,7094.9501953125,441289,2023-05-29
2023-06-05,6569.38623046875,6752.9501953125,7054.14990234375,6734.0498046875,6990.0,108816,2023-06-05
2023-06-12,6703.29443359375,6890.60009765625,7030.0,6750.0,6799.0,104305,2023-06-12
2023-06-19,6646.57861328125,6832.2998046875,7029.0,6785.9501953125,6926.89990234375,75150,2023-06-19
2023-06-26,6814.14697265625,7004.5498046875,7084.0,6821.60009765625,6850.0,82767,2023-06-26
2023-07-03,6969.189453125,7150.60009765625,7245.0,6901.0,7069.89990234375,203489,2023-07-03
2023-07-10,7343.59423828125,7534.75,7590.0,7046.10009765625,7135.0498046875,198637,2023-07-10
2023-07-17,7228.24658203125,7416.39990234375,7574.39990234375,7335.0,7552.7001953125,89718,2023-07-17
2023-07-24,7345.49462890625,7536.7001953125,7640.0,7352.10009765625,7428.2001953125,89369,2023-07-24
2023-07-31,7206.9501953125,7394.5498046875,7570.35009765625,7251.2001953125,7513.5498046875,173376,2023-07-31
2023-08-07,7075.47314453125,7259.64990234375,7550.0,7221.25,7424.0,100520,2023-08-07
2023-08-14,6767.0517578125,6943.2001953125,7430.0,6900.0,7250.64990234375,141005,2023-08-14
2023-08-21,7039.8505859375,7223.10009765625,7238.39990234375,6936.14990234375,6943.2001953125,83801,2023-08-21
2023-08-28,7154.564453125,7340.7998046875,7494.0,7233.10009765625,7240.0,109158,2023-08-28
2023-09-04,6960.61279296875,7141.7998046875,7377.0,7128.0,7340.0498046875,304519,2023-09-04
2023-09-11,6922.8955078125,7103.10009765625,7212.0,6982.0498046875,7141.7998046875,362187,2023-09-11
2023-09-18,7146.03662109375,7332.0498046875,7419.0,7152.39990234375,7194.9501953125,184339,2023-09-18
2023-09-25,6928.158203125,7108.5,7450.0,7001.0498046875,7341.39990234375,354375,2023-09-25
2023-10-02,6772.06640625,6843.7001953125,7108.5,6651.0,7108.5,148544,2023-10-02
2023-10-09,6767.26708984375,6838.85009765625,7097.9501953125,6761.0,6840.0,148193,2023-10-09
2023-10-16,6981.5498046875,7055.39990234375,7120.0,6756.0,6838.85009765625,199072,2023-10-16
2023-10-23,6658.56640625,6729.0,7165.0,6650.0,7080.0,117196,2023-10-23
2023-10-30,6849.8427734375,6922.2998046875,6984.89990234375,6627.89990234375,6790.0,141563,2023-10-30
2023-11-06,7063.87939453125,7138.60009765625,7170.0,6913.2998046875,7026.35009765625,107041,2023-11-06
2023-11-13,7270.88916015625,7347.7998046875,7375.0,7036.0,7134.0,128104,2023-11-13
2023-11-20,7360.986328125,7438.85009765625,7488.7998046875,7234.0498046875,7347.7998046875,80134,2023-11-20
2023-11-27,7256.1455078125,7332.89990234375,7480.0,7210.0,7438.85009765625,124078,2023-11-27
2023-12-04,7900.67822265625,7984.25,8373.849609375,7357.0498046875,7396.64990234375,446913,2023-12-04
2023-12-11,7886.37890625,7969.7998046875,8370.0,7755.60009765625,7984.25,261025,2023-12-11
2023-12-18,7755.5625,7837.60009765625,8039.85009765625,7660.0,8039.85009765625,169117,2023-12-18
2023-12-25,7594.26904296875,7674.60009765625,8188.4501953125,7620.0,7837.60009765625,170118,2023-12-25
2024-01-01,7981.6708984375,8066.10009765625,8275.0,7700.0,7710.0,206762,2024-01-01
2024-01-08,7967.27294921875,8051.5498046875,8312.9501953125,7965.0,8070.0,100099,2024-01-08
2024-01-15,8384.11328125,8472.7998046875,8500.0,7890.0,8090.0,239395,2024-01-15
2024-01-22,8108.92529296875,8194.7001953125,8472.7998046875,8001.0,8472.7998046875,75438,2024-01-22
2024-01-29,8372.8828125,8461.4501953125,8485.0,8177.5498046875,8192.0498046875,140210,2024-01-29
2024-02-05,8543.67578125,8634.0498046875,8784.099609375,8283.5498046875,8468.7998046875,152947,2024-02-05
2024-02-12,8692.798828125,8784.75,8925.0,8519.650390625,8634.0,100879,2024-02-12
2024-02-19,8664.15234375,8755.7998046875,8974.900390625,8559.0498046875,8880.0,94637,2024-02-19
2024-02-26,8850.7275390625,8944.349609375,9348.9501953125,8601.0,8765.0,221112,2024-02-26
2024-03-04,8574.451171875,8665.150390625,9175.0,8610.0,9175.0,166791,2024-03-04
2024-03-11,8157.4609375,8243.75,8747.7001953125,8080.60009765625,8666.25,243643,2024-03-11
2024-03-18,8307.177734375,8395.0498046875,8447.650390625,8088.0,8243.75,122758,2024-03-18
2024-03-25,8186.15771484375,8272.75,8509.7998046875,7965.25,8395.0498046875,211917,2024-03-25
2024-04-01,8109.765625,8195.5498046875,8479.349609375,8115.0,8272.7001953125,140790,2024-04-01
2024-04-08,8089.9755859375,8175.5498046875,8271.2001953125,8104.2001953125,8239.9501953125,99069,2024-04-08
2024-04-15,7753.68310546875,7835.7001953125,8165.0,7739.5,8165.0,142977,2024-04-15
2024-04-22,8061.3779296875,8146.64990234375,8325.0,7845.0,7845.0,244006,2024-04-22
2024-04-29,8152.21728515625,8238.4501953125,8343.0,8014.2998046875,8309.599609375,216593,2024-04-29
2024-05-06,8343.2958984375,8431.5498046875,8469.5,8143.75,8320.0,175667,2024-05-06
2024-05-13,8191.8974609375,8278.5498046875,8495.0,8201.0,8431.5498046875,95148,2024-05-13
2024-05-20,7947.87890625,8031.9501953125,8299.9501953125,8015.0,8220.650390625,148027,2024-05-20
2024-05-27,7870.15087890625,7953.39990234375,8060.4501953125,7755.0,8001.0,308638,2024-05-27
2024-06-03,8289.9111328125,8377.599609375,8415.0,7659.9501953125,8129.0,158429,2024-06-03
2024-06-10,8215.94140625,8302.849609375,8622.7998046875,8226.5,8450.0,133691,2024-06-10
2024-06-17,8140.54150390625,8226.650390625,8376.0,8164.89990234375,8302.849609375,122448,2024-06-17
2024-06-24,8446.900390625,8536.25,8992.849609375,8274.5,8309.9501953125,798177,2024-06-24
2024-07-01,9590.2412109375,9667.599609375,9980.0,8498.0498046875,8498.099609375,949996,2024-07-01
2024-07-08,9824.10546875,9903.349609375,9974.0,9634.25,9765.0,277316,2024-07-08
2024-07-15,9636.6171875,9714.349609375,9924.5,9461.2001953125,9920.0,141400,2024-07-15
2024-07-22,9404.7880859375,9480.650390625,10075.0,9329.0,9749.599609375,180829,2024-07-22
2024-07-29,9359.1064453125,9434.599609375,9850.0,9348.0,9481.0,172775,2024-07-29
2024-08-05,9378.4501953125,9454.099609375,9528.0,9078.849609375,9378.0,102500,2024-08-05
2024-08-12,9508.798828125,9585.5,9600.0,9121.0,9453.0,129204,2024-08-12
2024-08-19,9795.1396484375,9874.150390625,9921.349609375,9530.099609375,9580.0,110692,2024-08-19
2024-08-26,9977.2197265625,10057.7001953125,10409.0,9760.099609375,9855.0,469182,2024-08-26
2024-09-02,10607.833984375,10693.400390625,11185.0,10100.0498046875,10199.9501953125,761833,2024-09-02
2024-09-09,10288.310546875,10371.2998046875,10761.349609375,10260.099609375,10650.0,463501,2024-09-09
2024-09-16,11074.072265625,11163.400390625,11350.0,10300.2001953125,10514.25,442004,2024-09-16
2024-09-23,10459.0830078125,10543.4501953125,11280.0,10356.0,11164.2001953125,297570,2024-09-23
2024-09-30,10347.4189453125,10368.349609375,10750.0,10195.0498046875,10540.0,166276,2024-09-30
2024-10-07,10829.1943359375,10851.099609375,10897.0,10160.0,10499.0,117714,2024-10-07
2024-10-14,10219.7275390625,10240.400390625,10880.0,10004.849609375,10880.0,165262,2024-10-14
2024-10-21,10135.947265625,10156.4501953125,10574.9501953125,10010.0,10241.349609375,162853,2024-10-21
2024-10-28,10311.69140625,10332.5498046875,10398.0,10064.0498046875,10310.0,115324,2024-10-28
2024-11-04,10467.126953125,10488.2998046875,10736.400390625,10110.0498046875,10332.5498046875,242563,2024-11-04
2024-11-11,10828.1962890625,10850.099609375,11154.5,10249.0,10550.0,224813,2024-11-11
2024-11-18,10437.1875,10458.2998046875,11005.099609375,10352.75,10860.0,113881,2024-11-18
2024-11-25,10447.1171875,10468.25,10680.0,10120.0498046875,10498.9501953125,257910,2024-11-25
2024-12-02,10654.2978515625,10675.849609375,10790.0,10200.0,10301.0,198546,2024-12-02
2024-12-09,11109.27734375,11131.75,11545.900390625,10675.849609375,10700.0,376603,2024-12-09
2024-12-16,10725.0546875,10746.75,11524.0,10651.400390625,11197.9501953125,338568,2024-12-16
2024-12-23,11278.0869140625,11300.900390625,11398.0,10746.75,10746.75,216107,2024-12-23
2024-12-30,11584.5166015625,11607.9501953125,13238.0,11211.9501953125,11300.0,1031217,2024-12-30
2025-01-06,10805.9912109375,10827.849609375,11764.9501953125,10680.0,11705.0,401202,2025-01-06
2025-01-13,10780.29296875,10802.099609375,11099.9501953125,10245.099609375,10827.849609375,147116,2025-01-13
2025-01-20,11267.3076171875,11290.099609375,11423.4501953125,10665.5498046875,10843.9501953125,489292,2025-01-20
2025-01-27,11730.271484375,11754.0,11867.5,10986.099609375,11286.0,370897,2025-01-27
2025-02-03,11248.396484375,11271.150390625,12419.4501953125,11200.0,11700.0,497760,2025-02-03
2025-02-10,12050.8232421875,12075.2001953125,12376.349609375,11238.5498046875,11262.599609375,484063,2025-02-10
2025-02-17,12183.205078125,12207.849609375,12586.599609375,11602.0498046875,12032.599609375,370510,2025-02-17
2025-02-24,11550.984375,11574.349609375,12603.900390625,11202.0,12407.849609375,653647,2025-02-24
2025-03-03,11751.1796875,11774.9501953125,12095.0,11082.650390625,11594.75,448556,2025-03-03
2025-03-10,11297.34765625,11320.2001953125,12015.0,11283.7998046875,11838.099609375,265470,2025-03-10
2025-03-17,12248.7724609375,12273.5498046875,12390.0,11311.2998046875,11442.849609375,365511,2025-03-17
2025-03-24,12447.8701171875,12473.0498046875,12899.9501953125,12203.349609375,12400.0,320511,2025-03-24
2025-03-31,11483.6708984375,11506.900390625,12532.0,11201.150390625,12473.0498046875,393360,2025-03-31
2025-04-07,11259.375,11282.150390625,11384.0,10400.0,10400.0,459688,2025-04-07
2025-04-14,11930.8662109375,11955.0,12017.0,11282.150390625,11282.150390625,213604,2025-04-14
2025-04-21,12173.375,12198.0,12681.0,11868.0,12030.0,235082,2025-04-21
2025-04-28,11927.8720703125,11952.0,12535.0,11772.0,12109.0,176380,2025-04-28
2025-05-05,11215.3134765625,11238.0,12171.0,11151.0,12014.0,213670,2025-05-05
2025-05-12,13084.5322265625,13111.0,13480.0,11507.0,11699.0,430317,2025-05-12
2025-05-19,13720.24609375,13748.0,14400.0,12710.0,13150.0,780604,2025-05-19
2025-05-26,13386.9208984375,13414.0,14146.0,13263.0,13851.0,531443,2025-05-26
2025-06-02,14222.23046875,14251.0,14740.0,13101.0,13477.0,713397,2025-06-02
2025-06-09,14055.568359375,14084.0,14632.0,13878.0,14322.0,410159,2025-06-09
2025-06-16,13586.5166015625,13614.0,14200.0,13406.0,14059.0,260537,2025-06-16
2025-06-23,14105.466796875,14134.0,14400.0,13364.0,13551.0,282599,2025-06-23
2025-06-30,14227.0,14227.0,14630.0,13951.0,14000.0,282315,2025-06-30
2025-07-07,13752.0,13752.0,14349.0,13701.0,14291.0,134049,2025-07-07
2025-07-14,14164.0,14164.0,14350.0,13659.0,13805.0,97582,2025-07-14
