Date,Adj Close_VERTOZ.NS,Close_VERTOZ.NS,High_VERTOZ.NS,Low_VERTOZ.NS,Open_VERTOZ.NS,Volume_VERTOZ.NS,Date
2021-02-01,119.3499984741211,119.3499984741211,120.92500305175781,108.7249984741211,111.94999694824219,731386,2021-02-01
2021-02-08,130.8249969482422,130.8249969482422,133.5,120.07499694824219,121.75,1645294,2021-02-08
2021-02-15,134.5500030517578,134.5500030517578,140.625,129.5,133.0,2470638,2021-02-15
2021-02-22,134.27499389648438,134.27499389648438,140.97500610351562,127.4749984741211,135.0,890968,2021-02-22
2021-03-01,152.375,152.375,160.5,135.35000610351562,137.0,3424310,2021-03-01
2021-03-08,142.8249969482422,142.8249969482422,161.0,142.1999969482422,156.4499969482422,2841190,2021-03-08
2021-03-15,131.1750030517578,131.1750030517578,149.0,125.5,146.47500610351562,1989756,2021-03-15
2021-03-22,125.625,125.625,141.25,120.05000305175781,134.5,2514238,2021-03-22
2021-03-29,142.75,142.75,145.0,124.3499984741211,125.625,1430610,2021-03-29
2021-04-05,136.52499389648438,136.52499389648438,146.0,134.5,140.0,1488800,2021-04-05
2021-04-12,129.10000610351562,129.10000610351562,138.5,126.32499694824219,135.0,1057062,2021-04-12
2021-04-19,122.0999984741211,122.0999984741211,131.0,121.0,127.0,1283348,2021-04-19
2021-04-26,122.6500015258789,122.6500015258789,135.0,122.25,132.0,2321018,2021-04-26
2021-05-03,121.0999984741211,121.0999984741211,130.0,120.4000015258789,124.5,1833692,2021-05-03
2021-05-10,120.8499984741211,120.8499984741211,135.0,118.5,121.75,1861658,2021-05-10
2021-05-17,117.875,117.875,127.5,117.375,121.3499984741211,2865550,2021-05-17
2021-05-24,112.9000015258789,112.9000015258789,123.5,112.5,119.6500015258789,2697906,2021-05-24
2021-05-31,112.0250015258789,112.0250015258789,118.42500305175781,105.55000305175781,113.0,3154356,2021-05-31
2021-06-07,103.0,103.0,113.75,100.5,112.30000305175781,2828912,2021-06-07
2021-06-14,102.375,102.375,111.8499984741211,87.7249984741211,102.25,4292940,2021-06-14
2021-06-21,98.94999694824219,98.94999694824219,107.875,94.0,102.375,3168048,2021-06-21
2021-06-28,86.57499694824219,86.57499694824219,107.0,84.8499984741211,99.0,6050772,2021-06-28
2021-07-05,82.0250015258789,82.0250015258789,86.2249984741211,78.0,85.9000015258789,4856440,2021-07-05
2021-07-12,75.9749984741211,75.9749984741211,84.0,74.32499694824219,81.94999694824219,5789168,2021-07-12
2021-07-19,74.2249984741211,74.2249984741211,79.0,73.05000305175781,76.94999694824219,2827588,2021-07-19
2021-07-26,70.6500015258789,70.6500015258789,76.44999694824219,70.2750015258789,74.25,2149400,2021-07-26
2021-08-02,71.375,71.375,78.0,66.0,71.0,4400450,2021-08-02
2021-08-09,65.42500305175781,65.42500305175781,74.5,63.275001525878906,72.0,1840402,2021-08-09
2021-08-16,56.849998474121094,56.849998474121094,68.4000015258789,55.0,65.75,2595930,2021-08-16
2021-08-23,54.67499923706055,54.67499923706055,62.275001525878906,50.025001525878906,58.29999923706055,5265694,2021-08-23
2021-08-30,50.525001525878906,50.525001525878906,57.0,48.20000076293945,54.42499923706055,2846960,2021-08-30
2021-09-06,49.224998474121094,49.224998474121094,52.5,48.54999923706055,50.650001525878906,1665138,2021-09-06
2021-09-13,51.20000076293945,51.20000076293945,54.474998474121094,47.625,49.724998474121094,4442168,2021-09-13
2021-09-20,50.349998474121094,50.349998474121094,52.349998474121094,48.29999923706055,51.20000076293945,1351638,2021-09-20
2021-09-27,49.849998474121094,49.849998474121094,51.25,48.375,50.5,843566,2021-09-27
2021-10-04,53.20000076293945,53.20000076293945,54.0,49.45000076293945,50.5,1273784,2021-10-04
2021-10-11,52.67499923706055,52.67499923706055,57.400001525878906,52.525001525878906,53.650001525878906,1240680,2021-10-11
2021-10-18,49.79999923706055,49.79999923706055,53.125,49.0,52.5,684344,2021-10-18
2021-10-25,45.92499923706055,45.92499923706055,50.5,45.29999923706055,50.5,509568,2021-10-25
2021-11-01,48.07500076293945,48.07500076293945,48.20000076293945,45.724998474121094,46.0,208518,2021-11-01
2021-11-08,49.025001525878906,49.025001525878906,52.400001525878906,47.099998474121094,48.45000076293945,511488,2021-11-08
2021-11-15,46.79999923706055,46.79999923706055,50.45000076293945,46.625,50.45000076293945,221660,2021-11-15
2021-11-22,42.67499923706055,42.67499923706055,47.70000076293945,42.42499923706055,46.625,538376,2021-11-22
2021-11-29,41.099998474121094,41.099998474121094,43.0,39.79999923706055,42.25,635820,2021-11-29
2021-12-06,41.849998474121094,41.849998474121094,43.0,40.400001525878906,41.400001525878906,357020,2021-12-06
2021-12-13,54.599998474121094,54.599998474121094,58.07500076293945,42.224998474121094,42.29999923706055,4265886,2021-12-13
2021-12-20,49.92499923706055,49.92499923706055,54.0,48.67499923706055,54.0,623786,2021-12-20
2021-12-27,51.67499923706055,51.67499923706055,55.400001525878906,47.20000076293945,49.75,1131382,2021-12-27
2022-01-03,72.9000015258789,72.9000015258789,74.0999984741211,50.525001525878906,52.349998474121094,6125490,2022-01-03
2022-01-10,61.474998474121094,61.474998474121094,75.75,58.5,75.0,2684202,2022-01-10
2022-01-17,59.625,59.625,64.0,56.5,61.0,1030866,2022-01-17
2022-01-24,58.95000076293945,58.95000076293945,61.474998474121094,53.5,61.474998474121094,828460,2022-01-24
2022-01-31,57.349998474121094,57.349998474121094,61.0,55.70000076293945,60.5,483802,2022-01-31
2022-02-07,56.875,56.875,61.45000076293945,55.5,57.650001525878906,426494,2022-02-07
2022-02-14,52.70000076293945,52.70000076293945,56.099998474121094,49.0,55.54999923706055,479702,2022-02-14
2022-02-21,45.900001525878906,45.900001525878906,52.400001525878906,43.04999923706055,51.25,562352,2022-02-21
2022-02-28,47.29999923706055,47.29999923706055,49.79999923706055,44.5,49.0,278532,2022-02-28
2022-03-07,51.82500076293945,51.82500076293945,54.0,45.525001525878906,46.125,343350,2022-03-07
2022-03-14,48.92499923706055,48.92499923706055,52.82500076293945,48.5,52.0,233234,2022-03-14
2022-03-21,47.025001525878906,47.025001525878906,50.125,46.599998474121094,49.0,406026,2022-03-21
2022-03-28,46.375,46.375,48.849998474121094,43.349998474121094,47.0,701194,2022-03-28
2022-04-04,50.275001525878906,50.275001525878906,52.0,46.25,46.375,697542,2022-04-04
2022-04-11,49.974998474121094,49.974998474121094,51.349998474121094,48.525001525878906,50.5,303870,2022-04-11
2022-04-18,49.775001525878906,49.775001525878906,52.349998474121094,47.0,49.92499923706055,440254,2022-04-18
2022-04-25,47.400001525878906,47.400001525878906,50.07500076293945,47.0,48.75,297400,2022-04-25
2022-05-02,44.67499923706055,44.67499923706055,47.67499923706055,44.0,47.5,184354,2022-05-02
2022-05-09,40.0,40.0,46.0,37.04999923706055,46.0,326922,2022-05-09
2022-05-16,42.599998474121094,42.599998474121094,43.474998474121094,40.775001525878906,42.900001525878906,140968,2022-05-16
2022-05-23,40.67499923706055,40.67499923706055,42.875,40.224998474121094,42.5,101132,2022-05-23
2022-05-30,43.57500076293945,43.57500076293945,47.70000076293945,38.67499923706055,40.67499923706055,820742,2022-05-30
2022-06-06,40.724998474121094,40.724998474121094,43.849998474121094,35.75,43.57500076293945,285832,2022-06-06
2022-06-13,39.0,39.0,41.625,37.724998474121094,41.0,143504,2022-06-13
2022-06-20,37.79999923706055,37.79999923706055,38.67499923706055,33.67499923706055,38.25,102958,2022-06-20
2022-06-27,40.625,40.625,50.775001525878906,39.0,39.0,1343292,2022-06-27
2022-07-04,41.79999923706055,41.79999923706055,43.0,40.04999923706055,42.900001525878906,310224,2022-07-04
2022-07-11,41.125,41.125,42.32500076293945,40.625,42.275001525878906,167530,2022-07-11
2022-07-18,42.07500076293945,42.07500076293945,44.0,40.599998474121094,41.92499923706055,191474,2022-07-18
2022-07-25,41.650001525878906,41.650001525878906,43.04999923706055,40.75,42.875,123798,2022-07-25
2022-08-01,41.775001525878906,41.775001525878906,44.0,41.025001525878906,41.75,175352,2022-08-01
2022-08-08,41.20000076293945,41.20000076293945,42.70000076293945,40.599998474121094,41.5,131490,2022-08-08
2022-08-15,41.04999923706055,41.04999923706055,42.45000076293945,38.54999923706055,41.20000076293945,308690,2022-08-15
2022-08-22,41.525001525878906,41.525001525878906,42.25,40.099998474121094,41.625,159604,2022-08-22
2022-08-29,43.474998474121094,43.474998474121094,44.70000076293945,40.150001525878906,41.25,264580,2022-08-29
2022-09-05,58.42499923706055,58.42499923706055,63.400001525878906,42.79999923706055,43.25,4392300,2022-09-05
2022-09-12,63.025001525878906,63.025001525878906,70.07499694824219,58.54999923706055,59.5,3125954,2022-09-12
2022-09-19,58.82500076293945,58.82500076293945,67.0,57.775001525878906,63.0,619338,2022-09-19
2022-09-26,56.400001525878906,56.400001525878906,60.125,52.974998474121094,58.82500076293945,714430,2022-09-26
2022-10-03,60.25,60.25,62.5,56.29999923706055,56.29999923706055,429152,2022-10-03
2022-10-10,59.5,59.5,63.45000076293945,56.525001525878906,59.900001525878906,990858,2022-10-10
2022-10-17,54.79999923706055,54.79999923706055,61.025001525878906,54.07500076293945,59.25,614576,2022-10-17
2022-10-24,51.17499923706055,51.17499923706055,57.45000076293945,48.900001525878906,57.45000076293945,341424,2022-10-24
2022-10-31,54.45000076293945,54.45000076293945,56.20000076293945,51.25,52.0,413706,2022-10-31
2022-11-07,67.92500305175781,67.92500305175781,69.4000015258789,52.275001525878906,55.0,2131860,2022-11-07
2022-11-14,83.7249984741211,83.7249984741211,83.7249984741211,66.6500015258789,69.0,4235884,2022-11-14
2022-11-21,91.4000015258789,91.4000015258789,91.9749984741211,79.30000305175781,84.94999694824219,5318934,2022-11-21
2022-11-28,98.8499984741211,98.8499984741211,101.82499694824219,84.92500305175781,91.5,5105334,2022-11-28
2022-12-05,104.1500015258789,104.1500015258789,107.5,95.0,99.94999694824219,1270580,2022-12-05
2022-12-12,114.2249984741211,114.2249984741211,115.0,101.44999694824219,101.44999694824219,1281402,2022-12-12
2022-12-19,103.375,103.375,122.5,103.375,114.5,1040810,2022-12-19
2022-12-26,119.5250015258789,119.5250015258789,124.5250015258789,98.2249984741211,98.2249984741211,1058292,2022-12-26
2023-01-02,126.4749984741211,126.4749984741211,131.4499969482422,116.0,120.0,893586,2023-01-02
2023-01-09,120.4749984741211,120.4749984741211,129.5,118.07499694824219,127.0,488456,2023-01-09
2023-01-16,125.375,125.375,129.5,118.0,120.5,459026,2023-01-16
2023-01-23,113.3499984741211,113.3499984741211,129.5,110.30000305175781,127.1500015258789,368612,2023-01-23
2023-01-30,107.25,107.25,119.0,103.57499694824219,113.3499984741211,584478,2023-01-30
2023-02-06,106.32499694824219,106.32499694824219,113.44999694824219,101.5,103.5,206246,2023-02-06
2023-02-13,97.57499694824219,97.57499694824219,109.9000015258789,95.0,108.44999694824219,299682,2023-02-13
2023-02-20,107.9749984741211,107.9749984741211,109.25,97.0,97.5,402250,2023-02-20
2023-02-27,114.19999694824219,114.19999694824219,120.25,108.25,111.5,1079748,2023-02-27
2023-03-06,110.82499694824219,110.82499694824219,118.0,107.875,118.0,742730,2023-03-06
2023-03-13,106.5250015258789,106.5250015258789,114.7750015258789,103.5,112.4000015258789,1657558,2023-03-13
2023-03-20,100.07499694824219,100.07499694824219,109.67500305175781,99.55000305175781,104.55000305175781,1898592,2023-03-20
2023-03-27,99.875,99.875,100.4749984741211,92.42500305175781,100.4749984741211,3406494,2023-03-27
2023-04-03,111.75,111.75,113.75,100.6500015258789,101.82499694824219,2532692,2023-04-03
2023-04-10,108.5,108.5,120.5,106.30000305175781,108.5,4045070,2023-04-10
2023-04-17,106.80000305175781,106.80000305175781,110.75,104.5,108.5,2291126,2023-04-17
2023-04-24,122.57499694824219,122.57499694824219,139.75,106.2249984741211,109.0,7353654,2023-04-24
2023-05-01,120.4000015258789,120.4000015258789,129.75,120.0,122.57499694824219,1999800,2023-05-01
2023-05-08,119.0,119.0,125.5,115.5,121.67500305175781,2502370,2023-05-08
2023-05-15,121.5,121.5,131.25,117.30000305175781,119.5250015258789,3040018,2023-05-15
2023-05-22,115.4749984741211,115.4749984741211,123.0,112.42500305175781,121.5,1826000,2023-05-22
2023-05-29,117.125,117.125,122.05000305175781,108.30000305175781,117.1500015258789,2413896,2023-05-29
2023-06-05,115.1500015258789,115.1500015258789,128.8249969482422,111.0,118.25,2910172,2023-06-05
2023-06-12,119.0,119.0,121.9000015258789,110.25,110.25,312228,2023-06-12
2023-06-19,113.82499694824219,113.82499694824219,124.94999694824219,112.75,120.9749984741211,591208,2023-06-19
2023-06-26,112.75,112.75,119.0,111.5,117.5,278066,2023-06-26
2023-07-03,114.1500015258789,114.1500015258789,118.375,109.5,117.44999694824219,139378,2023-07-03
2023-07-10,112.17500305175781,112.17500305175781,116.5,109.0999984741211,114.5,259554,2023-07-10
2023-07-17,113.19999694824219,113.19999694824219,115.69999694824219,109.0,110.57499694824219,231050,2023-07-17
2023-07-24,122.94999694824219,122.94999694824219,122.94999694824219,110.25,113.5,615926,2023-07-24
2023-07-31,135.5,135.5,135.5,123.0,124.44999694824219,1829540,2023-07-31
2023-08-07,129.75,129.75,135.0,127.07499694824219,135.0,342326,2023-08-07
2023-08-14,126.4000015258789,126.4000015258789,130.10000610351562,124.92500305175781,130.0749969482422,137548,2023-08-14
2023-08-21,127.2249984741211,127.2249984741211,127.5,122.6500015258789,126.4000015258789,114986,2023-08-21
2023-08-28,129.0,129.0,129.47500610351562,124.82499694824219,127.5,152880,2023-08-28
2023-09-04,133.0500030517578,133.0500030517578,133.97500610351562,127.5250015258789,131.5749969482422,228634,2023-09-04
2023-09-11,138.14999389648438,138.14999389648438,145.0,132.52499389648438,132.52499389648438,324348,2023-09-11
2023-09-18,138.0500030517578,138.0500030517578,140.5,130.0,138.3000030517578,192888,2023-09-18
2023-09-25,147.1999969482422,147.1999969482422,150.0,135.0,139.875,2065668,2023-09-25
2023-10-02,150.22500610351562,150.22500610351562,155.0,139.77499389648438,147.1999969482422,2529800,2023-10-02
2023-10-09,166.3000030517578,166.3000030517578,177.77499389648438,143.6750030517578,147.89999389648438,6364306,2023-10-09
2023-10-16,170.4250030517578,170.4250030517578,179.9499969482422,157.4499969482422,166.5,3091390,2023-10-16
2023-10-23,155.6750030517578,155.6750030517578,177.47500610351562,142.52499389648438,177.0,1680438,2023-10-23
2023-10-30,163.27499389648438,163.27499389648438,166.39999389648438,152.02499389648438,158.85000610351562,4634346,2023-10-30
2023-11-06,175.4250030517578,175.4250030517578,182.5,159.25,165.5500030517578,3736356,2023-11-06
2023-11-13,171.8000030517578,171.8000030517578,182.89999389648438,170.52499389648438,176.9499969482422,859040,2023-11-13
2023-11-20,177.27499389648438,177.27499389648438,197.35000610351562,171.8000030517578,171.8000030517578,2482478,2023-11-20
2023-11-27,170.47500610351562,170.47500610351562,179.9250030517578,170.0,177.27499389648438,979820,2023-11-27
2023-12-04,195.0749969482422,195.0749969482422,200.0749969482422,169.0,175.0,6521032,2023-12-04
2023-12-11,183.97500610351562,183.97500610351562,194.9499969482422,181.35000610351562,191.89999389648438,2120386,2023-12-11
2023-12-18,248.60000610351562,248.60000610351562,254.6999969482422,178.02499389648438,183.5,8957648,2023-12-18
2023-12-25,236.9250030517578,236.9250030517578,253.39999389648438,230.0,248.60000610351562,3082324,2023-12-25
2024-01-01,243.875,243.875,252.0,225.6750030517578,232.5,2954440,2024-01-01
2024-01-08,289.8999938964844,289.8999938964844,322.25,244.5,244.97500610351562,9193480,2024-01-08
2024-01-15,386.95001220703125,386.95001220703125,398.20001220703125,285.2250061035156,289.5,4902250,2024-01-15
2024-01-22,398.79998779296875,398.79998779296875,416.6499938964844,373.5,386.95001220703125,1113442,2024-01-22
2024-01-29,357.67498779296875,357.67498779296875,402.45001220703125,347.5,380.0,437416,2024-01-29
2024-02-05,385.04998779296875,385.04998779296875,401.42498779296875,357.5,357.5,836050,2024-02-05
2024-02-12,382.4750061035156,382.4750061035156,398.95001220703125,355.57501220703125,392.7749938964844,471444,2024-02-12
2024-02-19,406.25,406.25,423.8500061035156,374.6000061035156,394.5,1485864,2024-02-19
2024-02-26,424.9750061035156,424.9750061035156,424.9750061035156,383.0,406.25,564962,2024-02-26
2024-03-04,411.375,411.375,452.5,402.5249938964844,452.5,918076,2024-03-04
2024-03-11,363.625,363.625,412.7749938964844,346.0,412.5,811980,2024-03-11
2024-03-18,356.875,356.875,384.0,350.0,371.5,243722,2024-03-18
2024-03-25,360.8999938964844,360.8999938964844,367.875,350.9750061035156,356.875,291098,2024-03-25
2024-04-01,386.42498779296875,386.42498779296875,399.5,369.92498779296875,369.92498779296875,271114,2024-04-01
2024-04-08,404.57501220703125,404.57501220703125,419.625,375.0,393.5,1018086,2024-04-08
2024-04-15,408.29998779296875,408.29998779296875,415.0,385.8500061035156,392.57501220703125,213236,2024-04-15
2024-04-22,429.375,429.375,442.5,391.04998779296875,412.4750061035156,921172,2024-04-22
2024-04-29,421.2250061035156,421.2250061035156,445.0,411.0,436.0,298992,2024-04-29
2024-05-06,369.29998779296875,369.29998779296875,429.95001220703125,368.07501220703125,421.54998779296875,406570,2024-05-06
2024-05-13,382.54998779296875,382.54998779296875,392.5,355.2749938964844,360.04998779296875,241478,2024-05-13
2024-05-20,363.82501220703125,363.82501220703125,384.625,360.0,373.0249938964844,444370,2024-05-20
2024-05-27,361.45001220703125,361.45001220703125,390.0,347.82501220703125,358.5,371838,2024-05-27
2024-06-03,336.29998779296875,336.29998779296875,379.5,322.57501220703125,377.17498779296875,272624,2024-06-03
2024-06-10,361.29998779296875,361.29998779296875,370.0,330.1000061035156,339.95001220703125,1449364,2024-06-10
2024-06-17,350.0,350.0,361.29998779296875,341.5249938964844,361.29998779296875,448334,2024-06-17
2024-06-24,358.20001220703125,358.20001220703125,389.0,350.79998779296875,367.5,1614248,2024-06-24
2024-07-01,360.5,360.5,383.45001220703125,340.7749938964844,366.0,809906,2024-07-01
2024-07-08,396.0,396.0,416.5,371.0,377.5,838206,2024-07-08
2024-07-15,361.5,361.5,402.0,360.0,402.0,323653,2024-07-15
2024-07-22,346.0,346.0,374.5,330.5,360.0,309532,2024-07-22
2024-07-29,334.29998779296875,334.29998779296875,369.0,327.5,347.5,1104866,2024-07-29
2024-08-05,340.29998779296875,340.29998779296875,352.79998779296875,316.1000061035156,318.0,558270,2024-08-05
2024-08-12,324.29998779296875,324.29998779296875,347.0,313.3999938964844,347.0,2262585,2024-08-12
2024-08-19,328.29998779296875,328.29998779296875,347.79998779296875,313.1000061035156,330.0,1387303,2024-08-19
2024-08-26,332.3999938964844,332.3999938964844,354.0,330.0,333.0,476372,2024-08-26
2024-09-02,356.5,356.5,378.0,321.20001220703125,339.79998779296875,1329246,2024-09-02
2024-09-09,342.8999938964844,342.8999938964844,385.0,334.0,359.8999938964844,2329270,2024-09-09
2024-09-16,314.6000061035156,314.6000061035156,353.5,299.70001220703125,343.0,1750137,2024-09-16
2024-09-23,338.1000061035156,338.1000061035156,356.20001220703125,321.0,330.29998779296875,29425128,2024-09-23
2024-09-30,275.20001220703125,275.20001220703125,321.1000061035156,275.20001220703125,321.1000061035156,291530,2024-09-30
2024-10-07,228.0,228.0,261.3999938964844,212.8000030517578,261.3999938964844,8155778,2024-10-07
2024-10-14,198.60000610351562,198.60000610351562,229.8000030517578,188.10000610351562,223.39999389648438,8278791,2024-10-14
2024-10-21,153.39999389648438,153.39999389648438,200.6999969482422,153.39999389648438,199.0,3776499,2024-10-21
2024-10-28,174.89999389648438,174.89999389648438,175.0,143.3000030517578,147.5,2676413,2024-10-28
2024-11-04,169.60000610351562,169.60000610351562,184.89999389648438,167.1999969482422,183.60000610351562,3006859,2024-11-04
2024-11-11,165.5,165.5,175.1999969482422,159.3000030517578,165.0,771086,2024-11-11
2024-11-18,151.6999969482422,151.6999969482422,170.0,148.5,170.0,1213168,2024-11-18
2024-11-25,148.8000030517578,148.8000030517578,156.6999969482422,145.5,155.6999969482422,2688077,2024-11-25
2024-12-02,162.10000610351562,162.10000610351562,163.10000610351562,146.6999969482422,151.89999389648438,2284965,2024-12-02
2024-12-09,154.5,154.5,172.39999389648438,151.8000030517578,165.3000030517578,1531472,2024-12-09
2024-12-16,147.10000610351562,147.10000610351562,158.0,143.0,155.10000610351562,1081657,2024-12-16
2024-12-23,138.89999389648438,138.89999389648438,151.39999389648438,134.60000610351562,148.8000030517578,782268,2024-12-23
2024-12-30,148.5,148.5,152.1999969482422,136.8000030517578,140.89999389648438,943586,2024-12-30
2025-01-06,132.0,132.0,150.8000030517578,130.0,148.5,913503,2025-01-06
2025-01-13,130.0,130.0,135.10000610351562,124.5999984741211,129.6999969482422,982485,2025-01-13
2025-01-20,118.30000305175781,118.30000305175781,136.39999389648438,116.4000015258789,130.0,720406,2025-01-20
2025-01-27,108.9000015258789,108.9000015258789,118.9000015258789,103.0,118.30000305175781,954585,2025-01-27
2025-02-03,108.5,108.5,113.5,102.9000015258789,111.80000305175781,294899,2025-02-03
2025-02-10,105.69999694824219,105.69999694824219,110.69999694824219,97.0,110.69999694824219,359196,2025-02-10
2025-02-17,95.19999694824219,95.19999694824219,108.80000305175781,91.0,106.0,609613,2025-02-17
2025-02-24,91.30000305175781,91.30000305175781,96.80000305175781,84.69999694824219,96.5,838316,2025-02-24
2025-03-03,104.19999694824219,104.19999694824219,105.0,87.5999984741211,93.80000305175781,597171,2025-03-03
2025-03-10,96.30000305175781,96.30000305175781,109.4000015258789,96.30000305175781,109.4000015258789,259137,2025-03-10
2025-03-17,86.80000305175781,86.80000305175781,94.30000305175781,86.80000305175781,94.30000305175781,161319,2025-03-17
2025-03-24,78.30000305175781,78.30000305175781,85.0,78.30000305175781,85.0,243623,2025-03-24
2025-03-31,84.5,84.5,84.5,78.30000305175781,78.30000305175781,146774,2025-03-31
2025-04-07,84.5999984741211,84.5999984741211,86.0,82.80000305175781,82.80000305175781,110695,2025-04-07
2025-04-14,82.0,82.0,86.19999694824219,81.0,84.5999984741211,92872,2025-04-14
2025-04-21,101.5,101.5,103.4000015258789,82.5,85.80000305175781,605780,2025-04-21
2025-04-28,94.0999984741211,94.0999984741211,105.9000015258789,94.0999984741211,103.5,173924,2025-04-28
2025-05-05,84.80000305175781,84.80000305175781,93.5999984741211,84.80000305175781,92.19999694824219,146011,2025-05-05
2025-05-12,90.0,90.0,90.0,83.0999984741211,86.4000015258789,279080,2025-05-12
2025-05-19,88.30000305175781,88.30000305175781,90.0,87.5,89.5999984741211,104583,2025-05-19
2025-05-26,97.30000305175781,97.30000305175781,97.30000305175781,90.0,90.0,248901,2025-05-26
2025-06-02,104.0,104.0,105.0999984741211,99.19999694824219,99.19999694824219,358067,2025-06-02
2025-06-09,105.69999694824219,105.69999694824219,112.0,104.0,106.0,335600,2025-06-09
2025-06-16,95.30000305175781,95.30000305175781,103.5,95.30000305175781,103.5,95352,2025-06-16
2025-06-23,91.69999694824219,91.69999694824219,93.5999984741211,91.69999694824219,93.5999984741211,91259,2025-06-23
2025-06-30,91.69999694824219,91.69999694824219,91.69999694824219,91.69999694824219,91.69999694824219,0,2025-06-30
2025-07-07,87.11000061035156,87.11000061035156,96.27999877929688,87.11000061035156,91.69999694824219,97950,2025-07-07
2025-07-14,78.12999725341797,78.12999725341797,95.0,73.01000213623047,81.81999969482422,1288349,2025-07-14
