Date,Adj Close_TIL.NS,Close_TIL.NS,High_TIL.NS,Low_TIL.NS,Open_TIL.NS,Volume_TIL.NS,Date
2021-01-11,171.5500030517578,171.5500030517578,184.39999389648438,170.0,181.0,28710,2021-01-11
2021-01-18,170.35000610351562,170.35000610351562,178.5,167.1999969482422,171.75,19734,2021-01-18
2021-01-25,172.39999389648438,172.39999389648438,174.6999969482422,161.1999969482422,170.5,15452,2021-01-25
2021-02-01,186.1999969482422,186.1999969482422,200.0,166.5,166.5,49141,2021-02-01
2021-02-08,176.25,176.25,196.5,174.39999389648438,190.5500030517578,44534,2021-02-08
2021-02-15,170.75,170.75,186.0,169.0,186.0,82883,2021-02-15
2021-02-22,169.35000610351562,169.35000610351562,177.89999389648438,163.35000610351562,173.0,23557,2021-02-22
2021-03-01,164.35000610351562,164.35000610351562,177.39999389648438,161.25,170.0,122212,2021-03-01
2021-03-08,164.6999969482422,164.6999969482422,169.0,162.0,167.9499969482422,27540,2021-03-08
2021-03-15,162.10000610351562,162.10000610351562,174.0,158.0500030517578,164.8000030517578,66806,2021-03-15
2021-03-22,159.60000610351562,159.60000610351562,166.89999389648438,153.4499969482422,165.0500030517578,63871,2021-03-22
2021-03-29,162.5,162.5,164.0500030517578,147.35000610351562,159.60000610351562,27224,2021-03-29
2021-04-05,164.89999389648438,164.89999389648438,166.89999389648438,158.14999389648438,159.0,23636,2021-04-05
2021-04-12,162.64999389648438,162.64999389648438,171.0,150.64999389648438,164.0,44207,2021-04-12
2021-04-19,159.5500030517578,159.5500030517578,164.0,154.0,158.9499969482422,17254,2021-04-19
2021-04-26,166.14999389648438,166.14999389648438,168.64999389648438,157.0,159.5,20411,2021-04-26
2021-05-03,212.14999389648438,212.14999389648438,228.10000610351562,159.8000030517578,168.5500030517578,649157,2021-05-03
2021-05-10,219.75,219.75,243.5,208.5,219.0,193890,2021-05-10
2021-05-17,209.10000610351562,209.10000610351562,228.0,200.35000610351562,228.0,59397,2021-05-17
2021-05-24,202.60000610351562,202.60000610351562,215.9499969482422,201.0500030517578,207.0,19106,2021-05-24
2021-05-31,177.8000030517578,177.8000030517578,209.8000030517578,172.1999969482422,209.6999969482422,64076,2021-05-31
2021-06-07,182.10000610351562,182.10000610351562,189.75,175.60000610351562,179.8000030517578,24614,2021-06-07
2021-06-14,176.75,176.75,185.5,174.0500030517578,176.60000610351562,26354,2021-06-14
2021-06-21,177.64999389648438,177.64999389648438,181.4499969482422,171.0,172.1999969482422,17947,2021-06-21
2021-06-28,177.0,177.0,185.0,173.10000610351562,181.0,16688,2021-06-28
2021-07-05,180.25,180.25,187.0,172.10000610351562,177.0,16912,2021-07-05
2021-07-12,190.60000610351562,190.60000610351562,195.1999969482422,181.0500030517578,184.0,26578,2021-07-12
2021-07-19,180.1999969482422,180.1999969482422,193.8000030517578,176.5,190.0,20496,2021-07-19
2021-07-26,183.1999969482422,183.1999969482422,191.0,177.60000610351562,180.9499969482422,31464,2021-07-26
2021-08-02,183.89999389648438,183.89999389648438,186.5,178.0,185.9499969482422,127833,2021-08-02
2021-08-09,162.85000610351562,162.85000610351562,195.0,159.6999969482422,184.8000030517578,172509,2021-08-09
2021-08-16,142.14999389648438,142.14999389648438,165.9499969482422,141.14999389648438,162.10000610351562,56530,2021-08-16
2021-08-23,160.0500030517578,160.0500030517578,167.0500030517578,131.10000610351562,142.3000030517578,96804,2021-08-23
2021-08-30,152.60000610351562,152.60000610351562,164.0,149.9499969482422,160.0500030517578,46468,2021-08-30
2021-09-06,156.75,156.75,157.5,147.0500030517578,150.6999969482422,20467,2021-09-06
2021-09-13,158.6999969482422,158.6999969482422,171.0,152.3000030517578,156.5,138418,2021-09-13
2021-09-20,156.5,156.5,164.0,153.0,164.0,21160,2021-09-20
2021-09-27,164.6999969482422,164.6999969482422,166.8000030517578,150.0,156.4499969482422,70583,2021-09-27
2021-10-04,180.39999389648438,180.39999389648438,197.0,160.1999969482422,166.1999969482422,353549,2021-10-04
2021-10-11,181.9499969482422,181.9499969482422,209.8000030517578,179.4499969482422,186.25,238959,2021-10-11
2021-10-18,164.10000610351562,164.10000610351562,183.0500030517578,161.0500030517578,182.0500030517578,64326,2021-10-18
2021-10-25,162.9499969482422,162.9499969482422,167.6999969482422,154.0500030517578,162.10000610351562,61127,2021-10-25
2021-11-01,168.10000610351562,168.10000610351562,180.0,158.0500030517578,165.6999969482422,30738,2021-11-01
2021-11-08,157.64999389648438,157.64999389648438,173.0,134.5,172.89999389648438,43604,2021-11-08
2021-11-15,155.60000610351562,155.60000610351562,174.89999389648438,143.5,158.0,45363,2021-11-15
2021-11-22,140.1999969482422,140.1999969482422,164.0500030517578,138.9499969482422,156.9499969482422,143087,2021-11-22
2021-11-29,143.89999389648438,143.89999389648438,149.0,135.10000610351562,136.25,151036,2021-11-29
2021-12-06,150.25,150.25,174.5,137.0,146.0,98279,2021-12-06
2021-12-13,147.6999969482422,147.6999969482422,163.0500030517578,146.0,150.1999969482422,82758,2021-12-13
2021-12-20,141.4499969482422,141.4499969482422,151.85000610351562,135.5500030517578,144.39999389648438,31200,2021-12-20
2021-12-27,139.9499969482422,139.9499969482422,149.89999389648438,136.0500030517578,140.39999389648438,76063,2021-12-27
2022-01-03,140.0,140.0,145.0,137.85000610351562,145.0,67244,2022-01-03
2022-01-10,144.5500030517578,144.5500030517578,149.9499969482422,138.60000610351562,138.60000610351562,68579,2022-01-10
2022-01-17,149.64999389648438,149.64999389648438,164.89999389648438,145.0,149.64999389648438,224426,2022-01-17
2022-01-24,140.6999969482422,140.6999969482422,154.0,137.64999389648438,152.9499969482422,76376,2022-01-24
2022-01-31,141.0,141.0,148.8000030517578,136.75,139.6999969482422,116163,2022-01-31
2022-02-07,134.60000610351562,134.60000610351562,145.6999969482422,134.0,141.0500030517578,143572,2022-02-07
2022-02-14,122.0999984741211,122.0999984741211,132.1999969482422,118.69999694824219,131.25,81379,2022-02-14
2022-02-21,111.80000305175781,111.80000305175781,121.5,104.05000305175781,121.0999984741211,116576,2022-02-21
2022-02-28,111.94999694824219,111.94999694824219,118.6500015258789,109.94999694824219,112.05000305175781,38311,2022-02-28
2022-03-07,112.1500015258789,112.1500015258789,119.80000305175781,106.8499984741211,111.94999694824219,43165,2022-03-07
2022-03-14,107.9000015258789,107.9000015258789,115.5,105.3499984741211,114.6500015258789,59896,2022-03-14
2022-03-21,106.19999694824219,106.19999694824219,116.94999694824219,101.3499984741211,116.94999694824219,108569,2022-03-21
2022-03-28,108.9000015258789,108.9000015258789,109.80000305175781,98.3499984741211,109.80000305175781,226619,2022-03-28
2022-04-04,135.3000030517578,135.3000030517578,153.0,108.0,110.0,558383,2022-04-04
2022-04-11,127.30000305175781,127.30000305175781,138.39999389648438,124.44999694824219,136.0,31351,2022-04-11
2022-04-18,119.19999694824219,119.19999694824219,132.0,115.3499984741211,132.0,88405,2022-04-18
2022-04-25,114.75,114.75,123.5,108.25,119.3499984741211,92378,2022-04-25
2022-05-02,111.44999694824219,111.44999694824219,120.8499984741211,105.55000305175781,112.0999984741211,42781,2022-05-02
2022-05-09,109.0,109.0,115.0,98.05000305175781,108.5999984741211,61506,2022-05-09
2022-05-16,112.0,112.0,119.44999694824219,105.05000305175781,109.0,45477,2022-05-16
2022-05-23,106.0999984741211,106.0999984741211,116.4000015258789,102.0,113.9000015258789,42696,2022-05-23
2022-05-30,111.6500015258789,111.6500015258789,116.80000305175781,103.3499984741211,108.94999694824219,33991,2022-05-30
2022-06-06,114.5999984741211,114.5999984741211,119.0,110.0999984741211,111.69999694824219,33350,2022-06-06
2022-06-13,102.6500015258789,102.6500015258789,115.5999984741211,98.5,108.0999984741211,28322,2022-06-13
2022-06-20,96.8499984741211,96.8499984741211,102.0,88.0,100.0999984741211,78571,2022-06-20
2022-06-27,97.44999694824219,97.44999694824219,103.4000015258789,91.3499984741211,98.05000305175781,81188,2022-06-27
2022-07-04,96.0,96.0,104.94999694824219,93.05000305175781,97.6500015258789,43740,2022-07-04
2022-07-11,94.25,94.25,97.75,92.30000305175781,96.3499984741211,33259,2022-07-11
2022-07-18,97.19999694824219,97.19999694824219,98.80000305175781,93.0999984741211,97.05000305175781,44903,2022-07-18
2022-07-25,96.5999984741211,96.5999984741211,97.6500015258789,94.4000015258789,95.0,23876,2022-07-25
2022-08-01,94.44999694824219,94.44999694824219,100.3499984741211,93.44999694824219,98.5999984741211,38876,2022-08-01
2022-08-08,102.80000305175781,102.80000305175781,114.1500015258789,92.19999694824219,96.69999694824219,61116,2022-08-08
2022-08-15,101.4000015258789,101.4000015258789,105.0999984741211,97.30000305175781,102.80000305175781,38845,2022-08-15
2022-08-22,128.60000610351562,128.60000610351562,133.8000030517578,99.4000015258789,99.4000015258789,501717,2022-08-22
2022-08-29,116.19999694824219,116.19999694824219,130.0,114.94999694824219,125.0,86924,2022-08-29
2022-09-05,120.0,120.0,126.69999694824219,111.94999694824219,117.44999694824219,64604,2022-09-05
2022-09-12,120.3499984741211,120.3499984741211,134.9499969482422,116.55000305175781,124.0,135732,2022-09-12
2022-09-19,115.0,115.0,129.10000610351562,113.5999984741211,118.1500015258789,69643,2022-09-19
2022-09-26,120.19999694824219,120.19999694824219,127.0,105.3499984741211,111.0,211366,2022-09-26
2022-10-03,113.0999984741211,113.0999984741211,121.69999694824219,112.3499984741211,118.0,72705,2022-10-03
2022-10-10,112.4000015258789,112.4000015258789,120.55000305175781,109.0,113.0,70956,2022-10-10
2022-10-17,106.9000015258789,106.9000015258789,112.55000305175781,106.0,112.55000305175781,25602,2022-10-17
2022-10-24,103.94999694824219,103.94999694824219,114.0,99.75,110.0,19921,2022-10-24
2022-10-31,103.94999694824219,103.94999694824219,106.69999694824219,100.0,100.0,19051,2022-10-31
2022-11-07,100.30000305175781,100.30000305175781,105.75,99.0,99.05000305175781,10020,2022-11-07
2022-11-14,93.05000305175781,93.05000305175781,102.0,81.75,102.0,74851,2022-11-14
2022-11-21,108.8499984741211,108.8499984741211,108.8499984741211,93.5999984741211,94.94999694824219,40044,2022-11-21
2022-11-28,138.75,138.75,138.75,114.25,114.25,96023,2022-11-28
2022-12-05,175.75,175.75,176.89999389648438,145.64999389648438,145.64999389648438,216717,2022-12-05
2022-12-12,177.10000610351562,177.10000610351562,192.8000030517578,166.5500030517578,184.39999389648438,199799,2022-12-12
2022-12-19,166.25,166.25,175.0,145.5,168.60000610351562,162771,2022-12-19
2022-12-26,199.85000610351562,199.85000610351562,199.85000610351562,158.25,173.1999969482422,53587,2022-12-26
2023-01-02,188.8000030517578,188.8000030517578,220.25,186.39999389648438,209.8000030517578,130404,2023-01-02
2023-01-09,180.8000030517578,180.8000030517578,197.0,169.0500030517578,197.0,151081,2023-01-09
2023-01-16,162.64999389648438,162.64999389648438,188.89999389648438,150.0,181.0,91872,2023-01-16
2023-01-23,147.89999389648438,147.89999389648438,167.6999969482422,143.60000610351562,167.6999969482422,45692,2023-01-23
2023-01-30,184.85000610351562,184.85000610351562,184.85000610351562,142.64999389648438,147.89999389648438,28288,2023-01-30
2023-02-06,168.4499969482422,168.4499969482422,191.89999389648438,165.5,187.3000030517578,95997,2023-02-06
2023-02-13,159.35000610351562,159.35000610351562,170.0,153.1999969482422,165.0,8437,2023-02-13
2023-02-20,150.75,150.75,167.0,146.39999389648438,156.0,8101,2023-02-20
2023-02-27,150.5500030517578,150.5500030517578,153.6999969482422,140.0,149.85000610351562,27338,2023-02-27
2023-03-06,148.10000610351562,148.10000610351562,165.0,147.0,147.10000610351562,60762,2023-03-06
2023-03-13,150.25,150.25,159.89999389648438,147.0500030517578,149.6999969482422,116656,2023-03-13
2023-03-20,144.85000610351562,144.85000610351562,152.0,141.5,149.85000610351562,95329,2023-03-20
2023-03-27,146.0500030517578,146.0500030517578,147.3000030517578,132.6999969482422,144.6999969482422,15917,2023-03-27
2023-04-03,146.0,146.0,150.0,137.1999969482422,146.5500030517578,1505,2023-04-03
2023-04-10,141.60000610351562,141.60000610351562,151.5,139.25,146.0,11528,2023-04-10
2023-04-17,135.1999969482422,135.1999969482422,141.6999969482422,129.14999389648438,141.6999969482422,39390,2023-04-17
2023-04-24,125.75,125.75,137.89999389648438,120.69999694824219,135.0,33897,2023-04-24
2023-05-01,130.0,130.0,133.5,121.30000305175781,125.75,11858,2023-05-01
2023-05-08,127.05000305175781,127.05000305175781,136.0,123.8499984741211,127.19999694824219,12292,2023-05-08
2023-05-15,129.10000610351562,129.10000610351562,139.0,125.0,127.0,17764,2023-05-15
2023-05-22,130.1999969482422,130.1999969482422,135.5,126.0,129.10000610351562,13920,2023-05-22
2023-05-29,125.19999694824219,125.19999694824219,134.9499969482422,125.0,125.19999694824219,36495,2023-05-29
2023-06-05,126.0,126.0,129.9499969482422,123.3499984741211,129.4499969482422,31493,2023-06-05
2023-06-12,123.9000015258789,123.9000015258789,127.94999694824219,118.5999984741211,126.0,48498,2023-06-12
2023-06-19,120.25,120.25,125.19999694824219,117.69999694824219,120.05000305175781,19132,2023-06-19
2023-06-26,107.1500015258789,107.1500015258789,120.94999694824219,106.0999984741211,120.25,25250,2023-06-26
2023-07-03,121.25,121.25,121.25,103.0,107.1500015258789,16260,2023-07-03
2023-07-10,154.64999389648438,154.64999389648438,154.64999389648438,127.30000305175781,127.30000305175781,36218,2023-07-10
2023-07-17,197.1999969482422,197.1999969482422,197.1999969482422,162.35000610351562,162.35000610351562,19567,2023-07-17
2023-07-24,251.60000610351562,251.60000610351562,251.60000610351562,207.0500030517578,207.0500030517578,103147,2023-07-24
2023-07-31,271.70001220703125,271.70001220703125,282.8500061035156,261.1000061035156,264.1499938964844,65174,2023-07-31
2023-08-07,254.0,254.0,271.70001220703125,253.10000610351562,266.29998779296875,34690,2023-08-07
2023-08-14,273.95001220703125,273.95001220703125,274.79998779296875,254.0,259.04998779296875,106851,2023-08-14
2023-08-21,290.5,290.5,302.29998779296875,279.3999938964844,279.3999938964844,206662,2023-08-21
2023-08-28,273.70001220703125,273.70001220703125,290.79998779296875,273.70001220703125,285.1000061035156,36467,2023-08-28
2023-09-04,302.04998779296875,302.04998779296875,302.04998779296875,268.25,279.1499938964844,163700,2023-09-04
2023-09-11,295.79998779296875,295.79998779296875,308.04998779296875,290.0,308.04998779296875,23049,2023-09-11
2023-09-18,276.20001220703125,276.20001220703125,300.0,275.8999938964844,293.1000061035156,3084,2023-09-18
2023-09-25,285.54998779296875,285.54998779296875,301.0,271.1000061035156,290.0,10452,2023-09-25
2023-10-02,288.45001220703125,288.45001220703125,289.8999938964844,275.0,285.54998779296875,18663,2023-10-02
2023-10-09,325.1000061035156,325.1000061035156,325.1000061035156,274.54998779296875,274.54998779296875,70243,2023-10-09
2023-10-16,342.1499938964844,342.1499938964844,355.1000061035156,341.3500061035156,341.3500061035156,52362,2023-10-16
2023-10-23,329.8500061035156,329.8500061035156,335.29998779296875,317.5,335.29998779296875,59201,2023-10-23
2023-10-30,310.3500061035156,310.3500061035156,336.29998779296875,310.3500061035156,336.0,5513,2023-10-30
2023-11-06,308.29998779296875,308.29998779296875,308.29998779296875,297.1499938964844,304.1499938964844,27129,2023-11-06
2023-11-13,340.25,340.25,340.25,320.70001220703125,320.70001220703125,34762,2023-11-13
2023-11-20,366.1000061035156,366.1000061035156,375.0,340.25,347.04998779296875,33033,2023-11-20
2023-11-27,396.20001220703125,396.20001220703125,396.20001220703125,361.0,366.1000061035156,11438,2023-11-27
2023-12-04,428.75,428.75,437.0,404.1000061035156,404.1000061035156,25385,2023-12-04
2023-12-11,423.3999938964844,423.3999938964844,432.5,423.3999938964844,432.0,3937,2023-12-11
2023-12-18,398.54998779296875,398.54998779296875,423.3999938964844,398.54998779296875,423.3999938964844,2,2023-12-18
2023-12-25,375.1499938964844,375.1499938964844,398.54998779296875,375.1499938964844,398.54998779296875,7,2023-12-25
2024-01-01,392.25,392.25,425.5,362.0,393.70001220703125,16653,2024-01-01
2024-01-08,379.3999938964844,379.3999938964844,397.0,360.25,395.0,8630,2024-01-08
2024-01-15,408.6499938964844,408.6499938964844,408.6499938964844,365.0,365.20001220703125,8917,2024-01-15
2024-01-22,470.0,470.0,470.0,408.6499938964844,408.6499938964844,15616,2024-01-22
2024-01-29,518.0,518.0,518.7999877929688,479.3999938964844,479.3999938964844,28965,2024-01-29
2024-02-05,481.0,481.0,528.3499755859375,481.0,520.0,21008,2024-02-05
2024-02-12,489.6000061035156,489.6000061035156,489.6000061035156,452.79998779296875,471.3999938964844,15727,2024-02-12
2024-02-19,540.3499755859375,540.3499755859375,540.3499755859375,485.04998779296875,499.3500061035156,52047,2024-02-19
2024-02-26,555.0,555.0,568.0,539.0,551.1500244140625,39719,2024-02-26
2024-03-04,570.0,570.0,588.8499755859375,564.75,577.3499755859375,14680,2024-03-04
2024-03-11,515.2999877929688,515.2999877929688,581.4000244140625,148.2738037109375,558.5999755859375,11017,2024-03-11
2024-03-18,154.10525512695312,154.10525512695312,154.1052703857422,142.193603515625,145.23370361328125,17026,2024-03-18
2024-03-25,163.4499969482422,163.4499969482422,163.4499969482422,154.10525512695312,154.10525512695312,13,2024-03-25
2024-04-01,180.35000610351562,180.35000610351562,180.35000610351562,166.6999969482422,166.6999969482422,16340,2024-04-01
2024-04-08,195.14999389648438,195.14999389648438,195.14999389648438,183.9499969482422,183.9499969482422,424,2024-04-08
2024-04-15,211.14999389648438,211.14999389648438,211.14999389648438,199.0500030517578,199.0500030517578,4265,2024-04-15
2024-04-22,233.0,233.0,233.0,215.35000610351562,215.35000610351562,1948,2024-04-22
2024-04-29,215.0,215.0,237.64999389648438,215.0,228.35000610351562,17991,2024-04-29
2024-05-06,194.39999389648438,194.39999389648438,210.6999969482422,194.39999389648438,210.6999969482422,12826,2024-05-06
2024-05-13,206.3000030517578,206.3000030517578,206.3000030517578,176.5,194.39999389648438,240161,2024-05-13
2024-05-20,241.1999969482422,241.1999969482422,241.1999969482422,227.39999389648438,227.39999389648438,41087,2024-05-20
2024-05-27,250.89999389648438,250.89999389648438,261.0,246.0,246.0,64094,2024-05-27
2024-06-03,253.8000030517578,253.8000030517578,255.89999389648438,244.0,254.0,14697,2024-06-03
2024-06-10,258.6499938964844,258.6499938964844,264.0,249.0500030517578,258.8500061035156,174787,2024-06-10
2024-06-17,279.8500061035156,279.8500061035156,279.8500061035156,263.79998779296875,263.79998779296875,154969,2024-06-17
2024-06-24,308.75,308.75,308.8500061035156,279.8999938964844,285.3999938964844,338274,2024-06-24
2024-07-01,326.8500061035156,326.8500061035156,334.1000061035156,314.0,314.8999938964844,245560,2024-07-01
2024-07-08,295.54998779296875,295.54998779296875,320.3500061035156,295.54998779296875,320.3500061035156,158685,2024-07-08
2024-07-15,289.04998779296875,289.04998779296875,295.54998779296875,284.04998779296875,295.54998779296875,61121,2024-07-15
2024-07-22,306.1000061035156,306.1000061035156,306.1000061035156,286.1000061035156,286.1000061035156,92220,2024-07-22
2024-07-29,390.6000061035156,390.6000061035156,390.6000061035156,303.0,321.3999938964844,114864,2024-07-29
2024-08-05,387.6000061035156,387.6000061035156,418.0,367.6499938964844,410.1000061035156,214971,2024-08-05
2024-08-12,372.1000061035156,372.1000061035156,395.3500061035156,372.1000061035156,395.3500061035156,106303,2024-08-12
2024-08-19,402.1000061035156,402.1000061035156,402.1000061035156,364.6499938964844,374.0,205861,2024-08-19
2024-08-26,411.0,411.0,435.1499938964844,408.0,410.1000061035156,145321,2024-08-26
2024-09-02,380.3500061035156,380.3500061035156,410.0,380.3500061035156,402.79998779296875,104472,2024-09-02
2024-09-09,365.0,365.0,395.3500061035156,364.79998779296875,380.0,125529,2024-09-09
2024-09-16,326.04998779296875,326.04998779296875,377.79998779296875,321.8999938964844,372.0,175813,2024-09-16
2024-09-23,335.29998779296875,335.29998779296875,374.0,332.0,334.79998779296875,54232,2024-09-23
2024-09-30,328.3500061035156,328.3500061035156,352.04998779296875,297.6000061035156,352.0,69489,2024-09-30
2024-10-07,320.8500061035156,320.8500061035156,327.45001220703125,296.04998779296875,324.8999938964844,126008,2024-10-07
2024-10-14,368.95001220703125,368.95001220703125,388.0,324.79998779296875,324.79998779296875,76601,2024-10-14
2024-10-21,308.04998779296875,308.04998779296875,375.0,307.8999938964844,363.0,42716,2024-10-21
2024-10-28,324.70001220703125,324.70001220703125,337.79998779296875,305.0,314.25,40294,2024-10-28
2024-11-04,330.1000061035156,330.1000061035156,359.8500061035156,310.0,330.0,51265,2024-11-04
2024-11-11,286.29998779296875,286.29998779296875,335.0,282.6499938964844,317.45001220703125,66545,2024-11-11
2024-11-18,270.25,270.25,295.0,260.6000061035156,283.5,71889,2024-11-18
2024-11-25,304.04998779296875,304.04998779296875,313.29998779296875,272.04998779296875,277.8999938964844,78042,2024-11-25
2024-12-02,305.0,305.0,317.1000061035156,301.0,311.0,29196,2024-12-02
2024-12-09,315.79998779296875,315.79998779296875,324.04998779296875,301.25,317.0,54130,2024-12-09
2024-12-16,318.6000061035156,318.6000061035156,329.1499938964844,293.0,322.8999938964844,60020,2024-12-16
2024-12-23,297.95001220703125,297.95001220703125,310.0,285.0,305.20001220703125,50314,2024-12-23
2024-12-30,297.1499938964844,297.1499938964844,315.95001220703125,287.1000061035156,302.5,68087,2024-12-30
2025-01-06,292.95001220703125,292.95001220703125,315.0,271.6000061035156,299.79998779296875,83907,2025-01-06
2025-01-13,286.1000061035156,286.1000061035156,302.3500061035156,270.0,293.95001220703125,40566,2025-01-13
2025-01-20,266.5,266.5,293.70001220703125,265.75,288.1499938964844,65757,2025-01-20
2025-01-27,233.1199951171875,233.1199951171875,272.79998779296875,228.5500030517578,272.79998779296875,77409,2025-01-27
2025-02-03,244.6999969482422,244.6999969482422,264.29998779296875,231.75,231.75,67889,2025-02-03
2025-02-10,190.00999450683594,190.00999450683594,247.0,190.00999450683594,247.0,168282,2025-02-10
2025-02-17,200.74000549316406,200.74000549316406,200.74000549316406,171.6300048828125,188.89999389648438,224593,2025-02-17
2025-02-24,191.4499969482422,191.4499969482422,217.75,185.17999267578125,204.75,183851,2025-02-24
2025-03-03,189.4199981689453,189.4199981689453,195.00999450683594,173.27000427246094,195.00999450683594,492512,2025-03-03
2025-03-10,174.11000061035156,174.11000061035156,198.88999938964844,172.67999267578125,197.89999389648438,127052,2025-03-10
2025-03-17,200.99000549316406,200.99000549316406,200.99000549316406,165.39999389648438,179.89999389648438,168814,2025-03-17
2025-03-24,234.41000366210938,234.41000366210938,240.0,211.0,211.0,505387,2025-03-24
2025-03-31,240.99000549316406,240.99000549316406,260.0799865722656,234.41000366210938,234.41000366210938,221999,2025-03-31
2025-04-07,234.75999450683594,234.75999450683594,239.8000030517578,219.8000030517578,229.0,114215,2025-04-07
2025-04-14,235.6199951171875,235.6199951171875,246.49000549316406,230.60000610351562,246.49000549316406,53609,2025-04-14
2025-04-21,224.97999572753906,224.97999572753906,246.0,222.0,235.02000427246094,170997,2025-04-21
2025-04-28,206.49000549316406,206.49000549316406,226.7100067138672,205.19000244140625,222.00999450683594,90961,2025-04-28
2025-05-05,205.6699981689453,205.6699981689453,220.3800048828125,198.8699951171875,205.0,171843,2025-05-05
2025-05-12,262.4599914550781,262.4599914550781,262.4599914550781,209.22999572753906,212.7100067138672,56219,2025-05-12
2025-05-19,290.7200012207031,290.7200012207031,290.7200012207031,252.6199951171875,275.5799865722656,532533,2025-05-19
2025-05-26,367.3500061035156,367.3500061035156,367.3500061035156,283.04998779296875,292.9800109863281,578562,2025-05-26
2025-06-02,360.04998779296875,360.04998779296875,404.0,357.3999938964844,385.70001220703125,322316,2025-06-02
2025-06-09,359.25,359.25,394.04998779296875,350.0,365.0,600901,2025-06-09
2025-06-16,361.29998779296875,361.29998779296875,377.1000061035156,355.0,365.0,85752,2025-06-16
2025-06-23,386.04998779296875,386.04998779296875,388.95001220703125,357.0,357.0,130621,2025-06-23
2025-06-30,398.6499938964844,398.6499938964844,409.0,376.20001220703125,387.0,161779,2025-06-30
2025-07-07,382.1499938964844,382.1499938964844,400.0,381.0,399.8999938964844,102171,2025-07-07
2025-07-14,389.6499938964844,389.6499938964844,394.5,376.5,383.0,30941,2025-07-14
