Date,Adj Close_NDRAUTO.NS,Close_NDRAUTO.NS,High_NDRAUTO.NS,Low_NDRAUTO.NS,Open_NDRAUTO.NS,Volume_NDRAUTO.NS,Date
2020-12-28,63.003631591796875,63.849998474121094,63.849998474121094,50.0625,51.73749923706055,510364,2020-12-28
2021-01-04,58.36594009399414,59.150001525878906,65.5,57.025001525878906,65.4749984741211,285276,2021-01-04
2021-01-11,61.47418212890625,62.29999923706055,66.75,57.875,57.875,212284,2021-01-11
2021-01-18,54.29561233520508,55.025001525878906,62.974998474121094,55.025001525878906,62.537498474121094,120384,2021-01-18
2021-01-25,51.43405532836914,52.125,57.75,48.75,57.75,92888,2021-01-25
2021-02-01,53.74057388305664,54.462501525878906,56.98749923706055,50.75,51.650001525878906,89572,2021-02-01
2021-02-08,59.93239212036133,60.73749923706055,63.099998474121094,53.8125,54.51250076293945,197588,2021-02-08
2021-02-15,60.36409378051758,61.17499923706055,66.6875,60.849998474121094,61.474998474121094,204600,2021-02-15
2021-02-22,58.56328582763672,59.349998474121094,62.07500076293945,58.29999923706055,62.07500076293945,85948,2021-02-22
2021-03-01,55.825069427490234,56.57500076293945,60.875,56.275001525878906,58.75,69556,2021-03-01
2021-03-08,56.73780822753906,57.5,58.8125,55.17499923706055,56.900001525878906,47852,2021-03-08
2021-03-15,50.866676330566406,51.54999923706055,58.32500076293945,50.412498474121094,58.0,63868,2021-03-15
2021-03-22,47.080047607421875,47.712501525878906,53.61249923706055,47.5,50.787498474121094,80488,2021-03-22
2021-03-29,47.721431732177734,48.36249923706055,48.98749923706055,44.54999923706055,47.712501525878906,59368,2021-03-29
2021-04-05,52.59347915649414,53.29999923706055,53.76250076293945,46.29999923706055,46.29999923706055,52020,2021-04-05
2021-04-12,50.02794647216797,50.70000076293945,53.48749923706055,46.275001525878906,53.375,70604,2021-04-12
2021-04-19,47.95578384399414,48.599998474121094,50.20000076293945,46.400001525878906,49.0,27700,2021-04-19
2021-04-26,47.7090950012207,48.349998474121094,49.974998474121094,47.5,49.5,41116,2021-04-26
2021-05-03,47.869441986083984,48.51250076293945,50.5,46.5,49.95000076293945,56744,2021-05-03
2021-05-10,46.72235107421875,47.349998474121094,49.974998474121094,47.150001525878906,48.150001525878906,37180,2021-05-10
2021-05-17,56.207435607910156,56.962501525878906,59.25,47.04999923706055,49.48749923706055,249236,2021-05-17
2021-05-24,54.875328063964844,55.61249923706055,62.0,53.73749923706055,56.962501525878906,350744,2021-05-24
2021-05-31,52.1001091003418,52.79999923706055,56.0,51.587501525878906,55.25,177288,2021-05-31
2021-06-07,53.33353805541992,54.04999923706055,55.98749923706055,53.025001525878906,54.75,201548,2021-06-07
2021-06-14,65.29782104492188,66.17500305175781,71.1500015258789,53.5,54.38750076293945,2499108,2021-06-14
2021-06-21,72.57505798339844,73.55000305175781,81.125,63.17499923706055,65.3499984741211,2402512,2021-06-21
2021-06-28,90.44746398925781,91.6624984741211,98.875,70.5,76.19999694824219,2920112,2021-06-28
2021-07-05,90.8544921875,92.07499694824219,96.19999694824219,86.76249694824219,91.23750305175781,1250644,2021-07-05
2021-07-12,91.03950500488281,92.26249694824219,98.5,87.5,95.0,942604,2021-07-12
2021-07-19,87.12954711914062,88.30000305175781,93.69999694824219,85.5,90.75,198036,2021-07-19
2021-07-26,91.13819885253906,92.36250305175781,93.75,82.5,87.5,179008,2021-07-26
2021-08-02,91.7549057006836,92.98750305175781,101.6500015258789,88.25,94.5,207468,2021-08-02
2021-08-09,89.12769317626953,90.32499694824219,95.0999984741211,81.5250015258789,89.51249694824219,85072,2021-08-09
2021-08-16,94.17243194580078,95.4375,98.30000305175781,87.875,94.75,122196,2021-08-16
2021-08-23,98.52644348144531,99.8499984741211,100.01249694824219,90.75,90.75,102896,2021-08-23
2021-08-30,99.32816314697266,100.6624984741211,108.5,98.0,101.5,116028,2021-08-30
2021-09-06,99.58719635009766,100.92500305175781,102.9000015258789,98.0,100.6624984741211,40856,2021-09-06
2021-09-13,101.90603637695312,103.2750015258789,110.75,98.2750015258789,102.5,146536,2021-09-13
2021-09-20,100.75895690917969,102.11250305175781,105.7874984741211,98.75,100.3499984741211,37236,2021-09-20
2021-09-27,98.71145629882812,100.0374984741211,105.25,98.3499984741211,101.25,45128,2021-09-27
2021-10-04,99.18016052246094,100.51249694824219,103.75,98.5,100.0625,56728,2021-10-04
2021-10-11,98.29208374023438,99.61250305175781,102.2125015258789,98.3499984741211,101.25,148148,2021-10-11
2021-10-18,90.00343322753906,91.2125015258789,102.01249694824219,89.75,100.75,193028,2021-10-18
2021-10-25,89.12769317626953,90.32499694824219,100.25,87.5374984741211,91.2125015258789,134732,2021-10-25
2021-11-01,89.53472900390625,90.73750305175781,96.9000015258789,88.875,93.375,116412,2021-11-01
2021-11-08,89.92942810058594,91.13749694824219,96.75,90.0625,92.57499694824219,168376,2021-11-08
2021-11-15,91.7178955078125,92.94999694824219,95.6875,86.5875015258789,93.75,222512,2021-11-15
2021-11-22,84.63800811767578,85.7750015258789,96.2125015258789,84.875,92.5,291696,2021-11-22
2021-11-29,78.74221801757812,79.80000305175781,85.5,79.0250015258789,85.5,203212,2021-11-29
2021-12-06,82.02313995361328,83.125,84.48750305175781,78.76249694824219,80.0,195124,2021-12-06
2021-12-13,80.06197357177734,81.13749694824219,86.75,80.01249694824219,86.0,229860,2021-12-13
2021-12-20,87.95592498779297,89.13749694824219,92.5,75.1624984741211,81.25,252660,2021-12-20
2021-12-27,95.73888397216797,97.0250015258789,102.23750305175781,86.3375015258789,89.13749694824219,558288,2021-12-27
2022-01-03,96.93531799316406,98.23750305175781,102.01249694824219,95.625,98.01249694824219,404528,2022-01-03
2022-01-10,114.83238983154297,116.375,123.5625,96.0,99.5,1947236,2022-01-10
2022-01-17,110.89774322509766,112.38749694824219,124.9749984741211,101.5999984741211,118.75,1415008,2022-01-17
2022-01-24,105.03894805908203,106.44999694824219,118.75,103.8499984741211,118.75,258212,2022-01-24
2022-01-31,105.40897369384766,106.82499694824219,115.0,104.5,106.0625,556972,2022-01-31
2022-02-07,103.9041976928711,105.30000305175781,111.98750305175781,104.0,106.6500015258789,235596,2022-02-07
2022-02-14,100.80828857421875,102.1624984741211,106.94999694824219,99.01249694824219,103.25,278108,2022-02-14
2022-02-21,97.25601196289062,98.5625,106.94999694824219,84.5250015258789,105.5625,308784,2022-02-21
2022-02-28,98.23041534423828,99.55000305175781,103.9000015258789,87.80000305175781,96.25,194588,2022-02-28
2022-03-07,98.23041534423828,99.55000305175781,103.9375,95.0374984741211,95.75,197192,2022-03-07
2022-03-14,98.27974700927734,99.5999984741211,105.0,97.5250015258789,102.5,206720,2022-03-14
2022-03-21,95.467529296875,96.75,101.0999984741211,95.88749694824219,101.0999984741211,413364,2022-03-21
2022-03-28,94.72747039794922,96.0,100.63749694824219,91.25,99.8499984741211,229524,2022-03-28
2022-04-04,93.59272003173828,94.8499984741211,99.69999694824219,93.7750015258789,95.0,292628,2022-04-04
2022-04-11,90.66947937011719,91.88749694824219,96.88749694824219,91.30000305175781,96.5,265148,2022-04-11
2022-04-18,94.80147552490234,96.07499694824219,103.5,90.4000015258789,93.0,609556,2022-04-18
2022-04-25,94.32044219970703,95.5875015258789,102.9749984741211,85.25,96.5,1210824,2022-04-25
2022-05-02,99.52552795410156,100.86250305175781,106.0,93.51249694824219,97.23750305175781,1014608,2022-05-02
2022-05-09,94.49311828613281,95.76249694824219,111.4749984741211,87.5999984741211,99.75,1097004,2022-05-09
2022-05-16,102.78176879882812,104.1624984741211,112.25,93.75,95.75,795540,2022-05-16
2022-05-23,91.96458435058594,93.19999694824219,106.25,90.80000305175781,105.5,604116,2022-05-23
2022-05-30,97.41634368896484,98.7249984741211,106.0,93.61250305175781,95.0625,389276,2022-05-30
2022-06-06,94.3697738647461,95.63749694824219,100.48750305175781,93.75,98.6500015258789,237176,2022-06-06
2022-06-13,77.10174560546875,78.13749694824219,96.25,76.3125,96.11250305175781,261252,2022-06-13
2022-06-20,85.32872772216797,86.4749984741211,93.875,75.1624984741211,79.0250015258789,255336,2022-06-20
2022-06-27,94.18053436279297,94.76249694824219,99.5,86.4625015258789,87.75,292656,2022-06-27
2022-07-04,96.3421859741211,96.9375,98.4749984741211,92.4749984741211,93.8375015258789,113036,2022-07-04
2022-07-11,96.28006744384766,96.875,100.48750305175781,96.2125015258789,98.69999694824219,356952,2022-07-11
2022-07-18,94.04388427734375,94.625,99.875,93.11250305175781,98.4000015258789,166864,2022-07-18
2022-07-25,96.88880920410156,97.48750305175781,98.75,92.76249694824219,94.625,85660,2022-07-25
2022-08-01,93.4103012084961,93.98750305175781,101.73750305175781,91.7249984741211,98.75,138548,2022-08-01
2022-08-08,95.80799102783203,96.4000015258789,98.75,92.30000305175781,95.7249984741211,182264,2022-08-08
2022-08-15,102.08171844482422,102.7125015258789,106.0,96.4000015258789,96.4000015258789,756436,2022-08-15
2022-08-22,103.8955078125,104.5374984741211,106.25,101.0625,103.0,180720,2022-08-22
2022-08-29,109.5480728149414,110.2249984741211,118.44999694824219,100.0875015258789,101.25,366800,2022-08-29
2022-09-05,109.61019897460938,110.2874984741211,118.6875,109.75,112.25,285776,2022-09-05
2022-09-12,125.18893432617188,125.9625015258789,129.9499969482422,105.1500015258789,112.25,588436,2022-09-12
2022-09-19,118.57977294921875,119.3125,127.5,118.75,124.5,202428,2022-09-19
2022-09-26,111.98303985595703,112.67500305175781,118.48750305175781,108.9124984741211,117.5,109792,2022-09-26
2022-10-03,111.9954605102539,112.6875,117.57499694824219,107.26249694824219,114.5,72260,2022-10-03
2022-10-10,112.09484100341797,112.7874984741211,117.1875,109.13749694824219,109.13749694824219,47852,2022-10-10
2022-10-17,113.33716583251953,114.0374984741211,119.9749984741211,109.5250015258789,113.2249984741211,57660,2022-10-17
2022-10-24,111.51094818115234,112.19999694824219,120.4749984741211,110.75,114.5,56308,2022-10-24
2022-10-31,133.26402282714844,134.08749389648438,137.4499969482422,110.875,114.1875,312768,2022-10-31
2022-11-07,137.42581176757812,138.27499389648438,154.6999969482422,131.66250610351562,138.75,831560,2022-11-07
2022-11-14,153.93629455566406,154.8874969482422,162.4375,130.27499389648438,137.25,490712,2022-11-14
2022-11-21,152.74366760253906,153.6875,157.47500610351562,140.0625,157.47500610351562,404424,2022-11-21
2022-11-28,143.3268585205078,144.21249389648438,158.25,143.1875,154.0,286612,2022-11-28
2022-12-05,144.75552368164062,145.64999389648438,148.25,141.2375030517578,144.375,179012,2022-12-05
2022-12-12,138.59359741210938,139.4499969482422,147.35000610351562,137.4375,147.25,112944,2022-12-12
2022-12-19,123.4496841430664,124.2125015258789,142.2375030517578,121.01249694824219,137.52499389648438,189312,2022-12-19
2022-12-26,147.2526092529297,148.16250610351562,150.0,119.25,128.5,118068,2022-12-26
2023-01-02,145.36427307128906,146.2624969482422,154.9499969482422,139.25,148.77499389648438,315744,2023-01-02
2023-01-09,142.6311492919922,143.5124969482422,150.0,143.3125,148.41250610351562,72864,2023-01-09
2023-01-16,142.7056884765625,143.58749389648438,148.7375030517578,140.41250610351562,142.5,76668,2023-01-16
2023-01-23,144.0846710205078,144.97500610351562,157.3625030517578,136.0,145.0,406492,2023-01-23
2023-01-30,168.0242462158203,169.0625,172.5,141.625,146.25,802024,2023-01-30
2023-02-06,157.21603393554688,158.1875,178.75,157.6374969482422,172.75,669256,2023-02-06
2023-02-13,155.41465759277344,156.375,165.9499969482422,155.0,159.5,264632,2023-02-13
2023-02-20,141.74911499023438,142.625,161.1875,141.52499389648438,156.53750610351562,307576,2023-02-20
2023-02-27,137.05313110351562,137.89999389648438,142.3874969482422,129.41250610351562,140.3874969482422,287952,2023-02-27
2023-03-06,137.56248474121094,138.41250610351562,147.125,137.0,139.0,110332,2023-03-06
2023-03-13,136.3822784423828,137.22500610351562,143.6750030517578,133.7624969482422,138.02499389648438,78176,2023-03-13
2023-03-20,135.2393341064453,136.0749969482422,147.5,130.7375030517578,147.5,67216,2023-03-20
2023-03-27,137.87306213378906,138.72500610351562,143.2375030517578,132.8249969482422,135.8000030517578,44168,2023-03-27
2023-04-03,141.3267059326172,142.1999969482422,144.25,136.5,140.0,74356,2023-04-03
2023-04-10,156.9551544189453,157.9250030517578,160.0,143.52499389648438,145.0,337944,2023-04-10
2023-04-17,143.5007781982422,144.3874969482422,158.72500610351562,143.1999969482422,158.0,152324,2023-04-17
2023-04-24,146.7059783935547,147.6125030517578,155.0,143.5625,146.46249389648438,258384,2023-04-24
2023-05-01,146.8053436279297,147.71249389648438,150.5,146.0124969482422,147.6125030517578,60360,2023-05-01
2023-05-08,147.2526092529297,148.16250610351562,151.5,143.75,147.5,154920,2023-05-08
2023-05-15,172.6456756591797,173.71249389648438,186.22500610351562,146.375,150.6125030517578,1034516,2023-05-15
2023-05-22,167.63912963867188,168.6750030517578,179.0,167.5,176.2375030517578,366348,2023-05-22
2023-05-29,209.2569580078125,210.5500030517578,222.0,169.27499389648438,175.0,2630604,2023-05-29
2023-06-05,198.38662719726562,199.6125030517578,214.7375030517578,196.75,212.39999389648438,332244,2023-06-05
2023-06-12,202.3123779296875,203.5625,211.5124969482422,196.89999389648438,202.0,237104,2023-06-12
2023-06-19,198.24998474121094,199.47500610351562,209.75,195.60000610351562,202.0124969482422,135596,2023-06-19
2023-06-26,203.24412536621094,204.5,205.72500610351562,196.0,202.5,85692,2023-06-26
2023-07-03,217.63023376464844,218.97500610351562,222.97500610351562,203.2375030517578,205.4875030517578,197252,2023-07-03
2023-07-10,242.6754608154297,244.1750030517578,264.75,223.3625030517578,224.75,341120,2023-07-10
2023-07-17,237.8303985595703,239.3000030517578,239.3000030517578,239.3000030517578,239.3000030517578,16056,2023-07-17
2023-07-24,216.76060485839844,218.10000610351562,237.5749969482422,216.35000610351562,234.52499389648438,38744,2023-07-24
2023-07-31,208.71034240722656,210.0,220.0,203.5,216.0,75996,2023-07-31
2023-08-07,230.37646484375,231.8000030517578,231.8000030517578,209.97500610351562,214.1999969482422,38592,2023-08-07
2023-08-14,231.07215881347656,232.5,233.0,226.5,228.0,41344,2023-08-14
2023-08-21,247.57022094726562,249.10000610351562,249.10000610351562,223.0,225.0,98584,2023-08-21
2023-08-28,275.2491760253906,276.95001220703125,288.3500061035156,260.32501220703125,260.95001220703125,143172,2023-08-28
2023-09-04,249.95547485351562,251.5,276.0,251.0,271.42498779296875,37840,2023-09-04
2023-09-11,267.7952575683594,269.45001220703125,269.45001220703125,250.0,256.5249938964844,38340,2023-09-11
2023-09-18,265.36029052734375,267.0,274.82501220703125,267.0,274.25,15658,2023-09-18
2023-09-25,286.30584716796875,288.07501220703125,288.07501220703125,266.25,266.25,30532,2023-09-25
2023-10-02,305.611572265625,307.5,311.75,288.07501220703125,288.07501220703125,27514,2023-10-02
2023-10-09,322.0102233886719,324.0,325.5249938964844,307.0,307.5,21834,2023-10-09
2023-10-16,295.2257080078125,297.04998779296875,324.0,297.04998779296875,322.0,13204,2023-10-16
2023-10-23,288.11962890625,289.8999938964844,297.04998779296875,282.2749938964844,291.125,24862,2023-10-23
2023-10-30,345.2913513183594,347.42498779296875,354.95001220703125,295.0249938964844,304.375,76786,2023-10-30
2023-11-06,372.6970520019531,375.0,383.2749938964844,352.5,359.0,94010,2023-11-06
2023-11-13,378.6601867675781,381.0,389.0,381.0,381.5,17694,2023-11-13
2023-11-20,362.7584533691406,365.0,381.79998779296875,365.0,380.0,26304,2023-11-20
2023-11-27,357.1431579589844,359.3500061035156,366.0,352.32501220703125,365.0,27956,2023-11-27
2023-12-04,370.2620544433594,372.54998779296875,376.6499938964844,364.95001220703125,366.5249938964844,24562,2023-12-04
2023-12-11,361.76458740234375,364.0,372.5,360.25,370.0,18826,2023-12-11
2023-12-18,371.20623779296875,373.5,386.7749938964844,355.0,380.0,45048,2023-12-18
2023-12-25,417.24676513671875,419.82501220703125,437.5,373.5,373.5,73948,2023-12-25
2024-01-01,400.02813720703125,402.5,428.20001220703125,402.5,428.20001220703125,25972,2024-01-01
2024-01-08,421.346435546875,423.95001220703125,423.95001220703125,400.4750061035156,408.6499938964844,22454,2024-01-08
2024-01-15,396.4254150390625,398.875,432.42498779296875,398.875,432.42498779296875,34440,2024-01-15
2024-01-22,365.6903381347656,367.95001220703125,398.875,367.95001220703125,398.875,18750,2024-01-22
2024-01-29,370.51055908203125,372.79998779296875,375.67498779296875,360.6000061035156,375.29998779296875,53162,2024-01-29
2024-02-05,387.6794738769531,390.07501220703125,409.04998779296875,369.375,391.42498779296875,114754,2024-02-05
2024-02-12,386.4122619628906,388.79998779296875,397.75,350.57501220703125,397.75,59124,2024-02-12
2024-02-19,442.0435485839844,444.7749938964844,444.7749938964844,358.4750061035156,415.0,361262,2024-02-19
2024-02-26,452.826904296875,455.625,493.45001220703125,405.5249938964844,489.82501220703125,431818,2024-02-26
2024-03-04,419.1599426269531,421.75,455.5,405.0249938964844,450.0,85884,2024-03-04
2024-03-11,394.08984375,396.5249938964844,422.0,358.2749938964844,420.0,138274,2024-03-11
2024-03-18,385.5426330566406,387.92498779296875,415.5,380.0249938964844,415.5,59540,2024-03-18
2024-03-25,437.94384765625,440.6499938964844,461.0,387.92498779296875,387.92498779296875,196298,2024-03-25
2024-04-01,417.4952392578125,420.07501220703125,449.0,418.5249938964844,449.0,94176,2024-04-01
2024-04-08,426.9368896484375,429.57501220703125,438.25,403.375,436.0,68070,2024-04-08
2024-04-15,404.97259521484375,407.4750061035156,430.5249938964844,401.0,401.2749938964844,58732,2024-04-15
2024-04-22,423.53289794921875,426.1499938964844,436.0,412.0249938964844,421.4750061035156,39428,2024-04-22
2024-04-29,410.78668212890625,413.32501220703125,433.07501220703125,406.42498779296875,430.0,41772,2024-04-29
2024-05-06,400.1275329589844,402.6000061035156,425.9750061035156,392.2749938964844,413.1000061035156,50350,2024-05-06
2024-05-13,411.1344909667969,413.67498779296875,429.0,398.8500061035156,429.0,60204,2024-05-13
2024-05-20,430.3160095214844,432.9750061035156,461.5,405.0,413.875,180976,2024-05-20
2024-05-27,413.39556884765625,415.95001220703125,438.5,409.5,437.95001220703125,90432,2024-05-27
2024-06-03,402.41339111328125,404.8999938964844,434.0,364.0249938964844,434.0,107322,2024-06-03
2024-06-10,397.49383544921875,399.95001220703125,413.0,396.9750061035156,403.1000061035156,96018,2024-06-10
2024-06-17,394.4625244140625,396.8999938964844,420.0,394.79998779296875,399.95001220703125,90546,2024-06-17
2024-06-24,421.0730895996094,423.67498779296875,477.5,384.5,385.04998779296875,814382,2024-06-24
2024-07-01,451.8330383300781,454.625,472.45001220703125,428.5,428.5,449316,2024-07-01
2024-07-08,509.94891357421875,513.0999755859375,558.9749755859375,435.5249938964844,455.6000061035156,2474346,2024-07-08
2024-07-15,490.3450622558594,493.375,549.5,485.0,512.5,295390,2024-07-15
2024-07-22,495.485107421875,496.7250061035156,520.0,456.5249938964844,487.5,221474,2024-07-22
2024-07-29,529.325439453125,530.6500244140625,547.7249755859375,497.5,498.8500061035156,274136,2024-07-29
2024-08-05,556.6820068359375,558.0750122070312,607.6500244140625,495.0,530.0,724110,2024-08-05
2024-08-12,548.8515625,550.2249755859375,574.7999877929688,525.5,564.0,120860,2024-08-12
2024-08-19,696.65673828125,698.4000244140625,715.9749755859375,552.0250244140625,570.0,1158284,2024-08-19
2024-08-26,789.59912109375,791.5750122070312,901.0,687.6500244140625,699.0,1139236,2024-08-26
2024-09-02,785.45947265625,787.4249877929688,842.5,766.2000122070312,785.0,192468,2024-09-02
2024-09-09,841.6937866210938,843.7999877929688,874.5,755.0999755859375,808.9749755859375,232734,2024-09-09
2024-09-16,845.88330078125,848.0,972.5,839.2750244140625,874.5,412008,2024-09-16
2024-09-23,916.2073364257812,918.5,1039.949951171875,866.0,877.5,603620,2024-09-23
2024-09-30,801.69384765625,803.7000122070312,924.5999755859375,797.6500244140625,915.0,178825,2024-09-30
2024-10-07,828.5765991210938,830.6500244140625,874.75,721.5999755859375,810.7999877929688,266432,2024-10-07
2024-10-14,833.5641479492188,835.6500244140625,860.0,771.0,822.2999877929688,148563,2024-10-14
2024-10-21,719.8486938476562,721.6500244140625,848.9000244140625,701.4000244140625,842.9500122070312,127341,2024-10-21
2024-10-28,778.6514892578125,780.5999755859375,795.0999755859375,697.0,729.9500122070312,76542,2024-10-28
2024-11-04,720.2975463867188,722.0999755859375,817.0,702.2999877929688,798.9500122070312,155074,2024-11-04
2024-11-11,648.8762817382812,650.5,752.5499877929688,640.0,722.9000244140625,109495,2024-11-11
2024-11-18,649.8239135742188,651.4500122070312,674.2000122070312,626.0499877929688,650.4500122070312,55810,2024-11-18
2024-11-25,727.280029296875,729.0999755859375,741.0,646.7000122070312,656.4500122070312,141538,2024-11-25
2024-12-02,712.4671630859375,714.25,729.0,698.5499877929688,720.2000122070312,59518,2024-12-02
2024-12-09,752.0680541992188,753.9500122070312,801.0,701.0499877929688,720.0,362285,2024-12-09
2024-12-16,712.8162231445312,714.5999755859375,768.9500122070312,705.5999755859375,756.7999877929688,129855,2024-12-16
2024-12-23,714.0132446289062,715.7999877929688,749.0,697.0499877929688,749.0,47173,2024-12-23
2024-12-30,786.3821411132812,788.3499755859375,807.0,691.0499877929688,711.0,174202,2024-12-30
2025-01-06,819.7486572265625,821.7999877929688,867.2000122070312,760.0,788.9000244140625,342644,2025-01-06
2025-01-13,802.3422241210938,804.3499755859375,832.5,744.0,805.4500122070312,122997,2025-01-13
2025-01-20,767.7288818359375,769.6500244140625,815.0,750.0,800.0,83135,2025-01-20
2025-01-27,765.4345703125,767.3499755859375,772.0,655.0,769.5,122681,2025-01-27
2025-02-03,786.2824096679688,788.25,792.2999877929688,723.9000244140625,766.0,72710,2025-02-03
2025-02-10,699.3001098632812,701.0499877929688,810.0,670.25,785.2000122070312,170783,2025-02-10
2025-02-17,684.736572265625,686.4500122070312,716.7000122070312,626.0,701.0,99528,2025-02-17
2025-02-24,604.1881103515625,605.7000122070312,683.9000244140625,595.75,673.5499877929688,59871,2025-02-24
2025-03-03,615.6095581054688,617.1500244140625,637.9500122070312,551.0,607.2000122070312,142232,2025-03-03
2025-03-10,697.9534912109375,699.7000122070312,704.5,597.0,613.4500122070312,83392,2025-03-10
2025-03-17,766.282470703125,768.2000122070312,793.9000244140625,682.5499877929688,690.7000122070312,102997,2025-03-17
2025-03-24,678.2527465820312,679.9500122070312,793.4000244140625,672.7000122070312,774.9500122070312,145506,2025-03-24
2025-03-31,677.7041625976562,679.4000244140625,708.3499755859375,664.0999755859375,679.9500122070312,48018,2025-03-31
2025-04-07,656.2578125,657.9000244140625,689.0499877929688,572.8499755859375,572.8499755859375,57264,2025-04-07
2025-04-14,691.0706787109375,692.7999877929688,699.9500122070312,663.1500244140625,663.8499755859375,48063,2025-04-14
2025-04-21,649.4248657226562,651.0499877929688,717.8499755859375,645.0,700.5999755859375,62669,2025-04-21
2025-04-28,656.6567993164062,658.2999877929688,700.0,624.0499877929688,632.0,54755,2025-04-28
2025-05-05,735.1603393554688,737.0,748.4000244140625,640.2000122070312,655.7999877929688,318140,2025-05-05
2025-05-12,894.411865234375,896.6500244140625,955.0,750.5999755859375,752.0,930564,2025-05-12
2025-05-19,871.0702514648438,873.25,957.0,857.0499877929688,910.0,273724,2025-05-19
2025-05-26,873.364501953125,875.5499877929688,892.0,820.0,875.0,194033,2025-05-26
2025-06-02,1062.84033203125,1065.5,1098.0,882.1500244140625,890.0,2121157,2025-06-02
2025-06-09,985.633544921875,988.0999755859375,1079.949951171875,955.0499877929688,1079.949951171875,452071,2025-06-09
2025-06-16,1019.9476928710938,1022.5,1060.050048828125,918.9500122070312,1010.9000244140625,656651,2025-06-16
2025-06-23,1075.85791015625,1078.550048828125,1108.800048828125,947.6500244140625,1005.0,884867,2025-06-23
2025-06-30,1093.663330078125,1096.4000244140625,1190.4000244140625,1069.0999755859375,1108.0,800506,2025-06-30
2025-07-07,1071.0,1071.0,1142.0,1027.9000244140625,1096.4000244140625,321272,2025-07-07
2025-07-14,1141.300048828125,1141.300048828125,1148.0999755859375,1056.5,1079.300048828125,153189,2025-07-14
