Date,Adj Close_PANAMAPET.NS,Close_PANAMAPET.NS,High_PANAMAPET.NS,Low_PANAMAPET.NS,Open_PANAMAPET.NS,Volume_PANAMAPET.NS,Date
2021-10-25,244.90866088867188,264.95001220703125,278.75,245.10000610351562,254.25,946555,2021-10-25
2021-11-01,236.77427673339844,256.1499938964844,272.5,252.0500030517578,268.8999938964844,384167,2021-11-01
2021-11-08,253.32029724121094,274.04998779296875,279.04998779296875,244.8000030517578,259.0,1043407,2021-11-08
2021-11-15,252.76568603515625,273.45001220703125,281.0,264.95001220703125,279.29998779296875,581671,2021-11-15
2021-11-22,232.19873046875,251.1999969482422,278.79998779296875,250.0,278.79998779296875,518514,2021-11-22
2021-11-29,240.685791015625,258.3999938964844,260.0,227.0,246.3000030517578,636430,2021-11-29
2021-12-06,237.4722900390625,254.9499969482422,262.70001220703125,250.10000610351562,259.5,341940,2021-12-06
2021-12-13,240.7789306640625,258.5,275.1000061035156,250.3000030517578,256.95001220703125,716235,2021-12-13
2021-12-20,228.99612426757812,245.85000610351562,254.9499969482422,239.35000610351562,254.9499969482422,450259,2021-12-20
2021-12-27,231.41787719726562,248.4499969482422,257.5,240.60000610351562,249.8000030517578,289454,2021-12-27
2022-01-03,283.4391784667969,304.29998779296875,328.5,249.6999969482422,253.0,8048984,2022-01-03
2022-01-10,291.91534423828125,313.3999938964844,333.0,309.0,313.3999938964844,2682387,2022-01-10
2022-01-17,285.6746520996094,306.70001220703125,327.29998779296875,301.0,316.0,1539936,2022-01-17
2022-01-24,277.1053161621094,297.5,309.25,276.1499938964844,302.04998779296875,1071049,2022-01-24
2022-01-31,274.31103515625,294.5,309.0,289.04998779296875,301.0,675930,2022-01-31
2022-02-07,248.55654907226562,266.8500061035156,297.25,266.0,295.0,813793,2022-02-07
2022-02-14,229.60157775878906,246.5,266.75,242.25,263.95001220703125,896457,2022-02-14
2022-02-21,213.25466918945312,228.9499969482422,248.35000610351562,214.4499969482422,243.0,866174,2022-02-21
2022-02-28,209.7151641845703,225.14999389648438,240.0,219.25,225.0,491726,2022-02-28
2022-03-07,226.3415069580078,243.0,244.85000610351562,216.3000030517578,224.75,519190,2022-03-07
2022-03-14,239.84747314453125,257.5,265.95001220703125,242.14999389648438,244.9499969482422,512492,2022-03-14
2022-03-21,254.33145141601562,273.04998779296875,291.70001220703125,256.6499938964844,259.79998779296875,848732,2022-03-21
2022-03-28,258.4764099121094,277.5,280.0,260.6000061035156,271.0,616621,2022-03-28
2022-04-04,283.57891845703125,304.45001220703125,311.0,270.54998779296875,279.79998779296875,1148656,2022-04-04
2022-04-11,313.2920227050781,336.3500061035156,345.0,299.75,310.0,2033671,2022-04-11
2022-04-18,312.08111572265625,335.04998779296875,358.3999938964844,324.04998779296875,337.6499938964844,2153651,2022-04-18
2022-04-25,327.5431823730469,351.6499938964844,359.5,314.1000061035156,333.5,1634830,2022-04-25
2022-05-02,296.6191711425781,318.45001220703125,358.0,311.75,353.0,885415,2022-05-02
2022-05-09,244.22528076171875,262.20001220703125,319.8999938964844,254.0,313.0,1024780,2022-05-09
2022-05-16,256.986083984375,275.8999938964844,278.79998779296875,250.1999969482422,262.20001220703125,621944,2022-05-16
2022-05-23,242.92124938964844,260.79998779296875,279.45001220703125,238.5500030517578,277.25,403099,2022-05-23
2022-05-30,270.1660461425781,290.04998779296875,294.95001220703125,260.0,264.75,1121587,2022-05-30
2022-06-06,274.4972839355469,294.70001220703125,322.3999938964844,282.04998779296875,290.0,1563009,2022-06-06
2022-06-13,264.62396240234375,284.1000061035156,299.3999938964844,279.1000061035156,286.1499938964844,403498,2022-06-13
2022-06-20,250.37278747558594,268.79998779296875,286.0,261.95001220703125,285.0,316470,2022-06-20
2022-06-27,242.22265625,260.04998779296875,286.29998779296875,253.3000030517578,273.8999938964844,330479,2022-06-27
2022-07-04,239.7543487548828,257.3999938964844,268.5,234.4499969482422,262.1000061035156,361478,2022-07-04
2022-07-11,260.4324645996094,279.6000061035156,285.1499938964844,255.0500030517578,257.3999938964844,295837,2022-07-11
2022-07-18,260.8981628417969,280.1000061035156,290.0,277.54998779296875,281.0,300639,2022-07-18
2022-07-25,260.1529846191406,279.29998779296875,284.04998779296875,262.8500061035156,280.0,294542,2022-07-25
2022-08-01,280.4119873046875,301.04998779296875,311.8999938964844,278.25,281.70001220703125,1420553,2022-08-01
2022-08-08,285.5815124511719,306.6000061035156,316.8999938964844,291.6499938964844,302.54998779296875,559295,2022-08-08
2022-08-15,281.9022521972656,302.6499938964844,317.3500061035156,301.0,306.6000061035156,538475,2022-08-15
2022-08-22,292.10162353515625,313.6000061035156,325.1499938964844,298.95001220703125,302.70001220703125,1456387,2022-08-22
2022-08-29,303.71099853515625,319.8999938964844,334.0,305.0,305.0,873413,2022-08-29
2022-09-05,293.7423400878906,309.3999938964844,334.20001220703125,306.70001220703125,321.8999938964844,803801,2022-09-05
2022-09-12,297.77728271484375,313.6499938964844,318.95001220703125,303.0,310.5,654873,2022-09-12
2022-09-19,294.31201171875,310.0,319.8999938964844,302.29998779296875,311.0,433870,2022-09-19
2022-09-26,275.6089172363281,290.29998779296875,309.8999938964844,286.0,309.8999938964844,351419,2022-09-26
2022-10-03,272.52337646484375,287.04998779296875,293.1000061035156,281.8500061035156,291.5,264601,2022-10-03
2022-10-10,266.4947814941406,280.70001220703125,290.45001220703125,273.04998779296875,284.79998779296875,387412,2022-10-10
2022-10-17,277.6976013183594,292.5,299.70001220703125,271.8500061035156,281.70001220703125,478099,2022-10-17
2022-10-24,269.67523193359375,284.04998779296875,297.8999938964844,280.0,292.5,298492,2022-10-24
2022-10-31,285.1503601074219,300.3500061035156,308.0,278.04998779296875,286.75,459756,2022-10-31
2022-11-07,292.88787841796875,308.5,318.70001220703125,299.0,300.3500061035156,347751,2022-11-07
2022-11-14,334.8985290527344,352.75,354.0,293.54998779296875,310.04998779296875,1517629,2022-11-14
2022-11-21,385.738525390625,406.29998779296875,412.3999938964844,352.04998779296875,358.95001220703125,4764578,2022-11-21
2022-11-28,360.5058898925781,376.54998779296875,425.0,375.0,403.8999938964844,2476814,2022-11-28
2022-12-05,358.63897705078125,374.6000061035156,390.75,367.0,384.54998779296875,1357279,2022-12-05
2022-12-12,349.7352294921875,365.29998779296875,398.70001220703125,338.04998779296875,374.6499938964844,2160083,2022-12-12
2022-12-19,314.9340515136719,328.95001220703125,375.0,325.6499938964844,367.3999938964844,1045650,2022-12-19
2022-12-26,331.5447692871094,346.29998779296875,356.95001220703125,328.3999938964844,328.95001220703125,393815,2022-12-26
2023-01-02,337.57635498046875,352.6000061035156,358.5,341.1000061035156,346.54998779296875,331021,2023-01-02
2023-01-09,341.6930847167969,356.8999938964844,368.70001220703125,350.04998779296875,354.3500061035156,428792,2023-01-09
2023-01-16,333.26806640625,348.1000061035156,358.5,340.8999938964844,358.5,265710,2023-01-16
2023-01-23,300.4295349121094,313.79998779296875,349.45001220703125,310.1000061035156,345.0,350607,2023-01-23
2023-01-30,311.39166259765625,325.25,333.04998779296875,308.5,308.5,330917,2023-01-30
2023-02-06,289.9939270019531,302.8999938964844,333.0,294.1000061035156,321.6000061035156,649733,2023-02-06
2023-02-13,294.39794921875,307.5,309.95001220703125,291.3999938964844,305.0,298030,2023-02-13
2023-02-20,292.1002502441406,305.1000061035156,313.0,301.04998779296875,308.79998779296875,213063,2023-02-20
2023-02-27,313.88092041015625,327.8500061035156,332.70001220703125,295.1000061035156,305.1000061035156,360100,2023-02-27
2023-03-06,300.908203125,314.29998779296875,339.04998779296875,312.6499938964844,329.3500061035156,266327,2023-03-06
2023-03-13,265.9155578613281,277.75,314.29998779296875,268.0,314.29998779296875,743342,2023-03-13
2023-03-20,271.03759765625,283.1000061035156,302.0,274.0,277.6499938964844,239293,2023-03-20
2023-03-27,279.7499084472656,292.20001220703125,302.0,270.0,283.6499938964844,245950,2023-03-27
2023-04-03,290.0897216796875,303.0,304.3500061035156,289.20001220703125,293.70001220703125,162693,2023-04-03
2023-04-10,286.45166015625,299.20001220703125,312.04998779296875,296.5,304.5,147567,2023-04-10
2023-04-17,281.0423278808594,293.54998779296875,304.1000061035156,288.04998779296875,299.20001220703125,153296,2023-04-17
2023-04-24,281.52105712890625,294.04998779296875,300.1499938964844,288.54998779296875,293.54998779296875,255771,2023-04-24
2023-05-01,288.462158203125,301.29998779296875,309.0,294.04998779296875,294.04998779296875,177382,2023-05-01
2023-05-08,289.5152893066406,302.3999938964844,305.20001220703125,295.8999938964844,302.79998779296875,114357,2023-05-08
2023-05-15,294.78094482421875,307.8999938964844,315.25,297.45001220703125,303.95001220703125,211300,2023-05-15
2023-05-22,287.169677734375,299.95001220703125,309.20001220703125,298.5,308.8999938964844,164151,2023-05-22
2023-05-29,269.5536193847656,281.54998779296875,307.95001220703125,276.0,300.1000061035156,578379,2023-05-29
2023-06-05,280.99444580078125,293.5,301.70001220703125,283.0,283.0,404153,2023-06-05
2023-06-12,275.34588623046875,287.6000061035156,295.45001220703125,280.0,293.5,320567,2023-06-12
2023-06-19,275.72882080078125,288.0,299.79998779296875,287.0,287.6000061035156,264305,2023-06-19
2023-06-26,291.6694030761719,304.6499938964844,314.0,283.79998779296875,288.0,586359,2023-06-26
2023-07-03,290.28118896484375,303.20001220703125,309.8999938964844,300.1499938964844,306.29998779296875,278738,2023-07-03
2023-07-10,282.7177734375,295.29998779296875,310.45001220703125,293.70001220703125,303.5,573136,2023-07-10
2023-07-17,280.27642822265625,292.75,301.3999938964844,292.1000061035156,296.95001220703125,382416,2023-07-17
2023-07-24,278.93609619140625,291.3500061035156,311.75,289.0,292.6000061035156,1077790,2023-07-24
2023-07-31,279.1275634765625,291.54998779296875,297.95001220703125,284.3500061035156,291.5,631071,2023-07-31
2023-08-07,277.4521484375,289.79998779296875,294.29998779296875,288.0,291.54998779296875,434802,2023-08-07
2023-08-14,276.73406982421875,289.04998779296875,293.0,285.0,290.79998779296875,343768,2023-08-14
2023-08-21,284.10601806640625,296.75,298.5,284.20001220703125,287.04998779296875,576565,2023-08-21
2023-08-28,316.67803955078125,325.0,344.70001220703125,297.6000061035156,297.6000061035156,2753491,2023-08-28
2023-09-04,316.044677734375,324.3500061035156,334.5,321.0,327.3999938964844,882260,2023-09-04
2023-09-11,315.7523193359375,324.04998779296875,342.6000061035156,317.0,327.0,1218150,2023-09-11
2023-09-18,309.9059753417969,318.04998779296875,337.0,316.75,325.5,809347,2023-09-18
2023-09-25,300.6492614746094,308.54998779296875,323.25,305.0,319.3500061035156,440644,2023-09-25
2023-10-02,305.1314697265625,313.1499938964844,314.8999938964844,303.0,308.54998779296875,208303,2023-10-02
2023-10-09,303.4750061035156,311.45001220703125,314.8999938964844,298.6000061035156,313.0,342448,2023-10-09
2023-10-16,309.5162353515625,317.6499938964844,339.8500061035156,310.75,313.6000061035156,1014359,2023-10-16
2023-10-23,314.53436279296875,322.79998779296875,325.8999938964844,291.0,318.8999938964844,343627,2023-10-23
2023-10-30,307.0802307128906,315.1499938964844,327.8999938964844,311.04998779296875,321.0,393163,2023-10-30
2023-11-06,295.7772521972656,303.54998779296875,330.0,301.8500061035156,316.70001220703125,777184,2023-11-06
2023-11-13,298.1158142089844,305.95001220703125,316.04998779296875,303.0,306.0,439561,2023-11-13
2023-11-20,305.8019714355469,310.79998779296875,324.6000061035156,296.8500061035156,305.95001220703125,1338038,2023-11-20
2023-11-27,303.3913879394531,308.3500061035156,319.3500061035156,307.0,310.79998779296875,846897,2023-11-27
2023-12-04,332.0234069824219,337.45001220703125,355.0,308.1499938964844,310.95001220703125,3258914,2023-12-04
2023-12-11,333.2041015625,338.6499938964844,345.0,325.79998779296875,339.70001220703125,1130884,2023-12-11
2023-12-18,325.3819580078125,330.70001220703125,350.0,314.6000061035156,339.6000061035156,1643098,2023-12-18
2023-12-25,326.5626525878906,331.8999938964844,347.8999938964844,321.0,330.70001220703125,1102178,2023-12-25
2024-01-01,327.79254150390625,333.1499938964844,344.5,331.6000061035156,332.8999938964844,748743,2024-01-01
2024-01-08,328.2353210449219,333.6000061035156,344.20001220703125,320.04998779296875,333.0,1078839,2024-01-08
2024-01-15,325.7262878417969,331.04998779296875,341.5,320.20001220703125,340.0,1255824,2024-01-15
2024-01-22,316.5758972167969,321.75,335.04998779296875,308.0,331.04998779296875,444878,2024-01-22
2024-01-29,328.333740234375,333.70001220703125,370.95001220703125,321.6000061035156,324.70001220703125,3752333,2024-01-29
2024-02-05,313.8209228515625,318.95001220703125,334.54998779296875,309.04998779296875,334.0,1223421,2024-02-05
2024-02-12,328.3829040527344,333.75,341.25,304.1000061035156,320.79998779296875,1687918,2024-02-12
2024-02-19,352.5873107910156,358.3500061035156,371.45001220703125,328.04998779296875,334.6499938964844,3366234,2024-02-19
2024-02-26,346.7821960449219,352.45001220703125,387.0,341.1000061035156,358.45001220703125,2400403,2024-02-26
2024-03-04,340.091552734375,345.6499938964844,362.0,340.1000061035156,351.45001220703125,680403,2024-03-04
2024-03-11,319.7244567871094,324.95001220703125,356.0,299.79998779296875,345.1000061035156,1010871,2024-03-11
2024-03-18,318.150146484375,323.3500061035156,333.0,312.0,326.6000061035156,624780,2024-03-18
2024-03-25,327.1529846191406,332.5,339.8999938964844,321.70001220703125,323.3500061035156,502368,2024-03-25
2024-04-01,338.5172424316406,344.04998779296875,355.3500061035156,333.0,334.1499938964844,662466,2024-04-01
2024-04-08,324.0536804199219,329.3500061035156,347.04998779296875,328.5,345.79998779296875,378183,2024-04-08
2024-04-15,332.6629638671875,338.1000061035156,347.3999938964844,316.04998779296875,325.04998779296875,488203,2024-04-15
2024-04-22,330.3507385253906,335.75,344.8999938964844,332.0,338.6499938964844,315046,2024-04-22
2024-04-29,342.3545837402344,347.95001220703125,352.79998779296875,328.0,336.8999938964844,910534,2024-04-29
2024-05-06,321.4954833984375,326.75,351.95001220703125,324.04998779296875,349.0,461993,2024-05-06
2024-05-13,334.97515869140625,340.45001220703125,341.95001220703125,322.20001220703125,327.3500061035156,458915,2024-05-13
2024-05-20,341.6658020019531,347.25,358.6000061035156,333.3999938964844,333.3999938964844,631543,2024-05-20
2024-05-27,353.1284484863281,358.8999938964844,399.0,347.1000061035156,348.25,5383326,2024-05-27
2024-06-03,375.51263427734375,381.6499938964844,396.0,293.5,375.0,2036054,2024-06-03
2024-06-10,387.31964111328125,393.6499938964844,404.95001220703125,372.29998779296875,383.0,1217204,2024-06-10
2024-06-17,405.22698974609375,411.8500061035156,419.8500061035156,393.0,393.6499938964844,1805781,2024-06-17
2024-06-24,387.12286376953125,393.45001220703125,420.95001220703125,390.1000061035156,411.0,629938,2024-06-24
2024-07-01,397.1588134765625,403.6499938964844,414.3999938964844,391.0,397.3999938964844,684639,2024-07-01
2024-07-08,400.8485107421875,407.3999938964844,433.04998779296875,397.0,405.45001220703125,1174347,2024-07-08
2024-07-15,386.97528076171875,393.29998779296875,416.0,383.04998779296875,409.45001220703125,1118255,2024-07-15
2024-07-22,417.7227478027344,424.54998779296875,444.25,401.1000061035156,405.0,2508296,2024-07-22
2024-07-29,418.4114685058594,425.25,452.5,405.75,426.0,2244704,2024-07-29
2024-08-05,398.4379577636719,404.95001220703125,423.8999938964844,395.0,415.04998779296875,821522,2024-08-05
2024-08-12,395.33856201171875,401.79998779296875,414.8500061035156,380.1499938964844,406.5,723732,2024-08-12
2024-08-19,413.9346618652344,420.70001220703125,425.95001220703125,399.3999938964844,404.54998779296875,922020,2024-08-19
2024-08-26,412.96405029296875,415.6499938964844,426.5,406.95001220703125,422.8999938964844,474641,2024-08-26
2024-09-02,408.0460510253906,410.70001220703125,424.0,404.5,424.0,559076,2024-09-02
2024-09-09,409.93377685546875,412.6000061035156,421.8999938964844,406.3500061035156,410.5,516119,2024-09-09
2024-09-16,398.25970458984375,400.8500061035156,419.5,388.04998779296875,412.6000061035156,459460,2024-09-16
2024-09-23,391.1559143066406,393.70001220703125,404.0,387.1000061035156,400.3500061035156,417433,2024-09-23
2024-09-30,388.17529296875,390.70001220703125,409.8500061035156,384.04998779296875,393.70001220703125,339546,2024-09-30
2024-10-07,393.6397399902344,396.20001220703125,408.75,375.1000061035156,392.70001220703125,341394,2024-10-07
2024-10-14,402.6809387207031,405.29998779296875,406.8999938964844,387.20001220703125,397.1000061035156,252964,2024-10-14
2024-10-21,361.15106201171875,363.5,410.0,354.0,410.0,290956,2024-10-21
2024-10-28,375.01092529296875,377.45001220703125,385.0,357.29998779296875,360.0,156075,2024-10-28
2024-11-04,369.9935302734375,372.3999938964844,383.1000061035156,361.0,376.3999938964844,235775,2024-11-04
2024-11-11,315.7960510253906,317.8500061035156,376.3999938964844,315.79998779296875,370.0,483383,2024-11-11
2024-11-18,324.5391845703125,326.6499938964844,328.54998779296875,306.0,319.3999938964844,397493,2024-11-18
2024-11-25,346.25,346.25,349.20001220703125,321.5,328.6499938964844,247202,2024-11-25
2024-12-02,395.75,395.75,400.04998779296875,338.1499938964844,341.6499938964844,701157,2024-12-02
2024-12-09,407.20001220703125,407.20001220703125,410.0,380.0,395.75,293413,2024-12-09
2024-12-16,399.75,399.75,416.20001220703125,389.8500061035156,407.29998779296875,310692,2024-12-16
2024-12-23,373.0,373.0,402.70001220703125,364.0,402.70001220703125,131453,2024-12-23
2024-12-30,375.75,375.75,381.0,360.20001220703125,373.8500061035156,102086,2024-12-30
2025-01-06,377.3999938964844,377.3999938964844,384.95001220703125,353.1499938964844,377.3999938964844,192640,2025-01-06
2025-01-13,366.8999938964844,366.8999938964844,399.95001220703125,356.45001220703125,361.1000061035156,204259,2025-01-13
2025-01-20,355.29998779296875,355.29998779296875,375.04998779296875,339.5,361.0,214409,2025-01-20
2025-01-27,379.8500061035156,379.8500061035156,389.8500061035156,327.04998779296875,353.54998779296875,400669,2025-01-27
2025-02-03,353.54998779296875,353.54998779296875,382.04998779296875,350.6000061035156,380.0,181595,2025-02-03
2025-02-10,318.29998779296875,318.29998779296875,357.70001220703125,314.5,353.5,217164,2025-02-10
2025-02-17,350.75,350.75,374.8999938964844,305.0,318.3500061035156,648145,2025-02-17
2025-02-24,351.75,351.75,360.0,341.79998779296875,344.75,160019,2025-02-24
2025-03-03,376.8500061035156,376.8500061035156,381.25,343.1499938964844,349.29998779296875,265978,2025-03-03
2025-03-10,365.3500061035156,365.3500061035156,378.75,351.25,368.5,172973,2025-03-10
2025-03-17,392.25,392.25,401.0,355.0,360.1499938964844,291048,2025-03-17
2025-03-24,380.6499938964844,380.6499938964844,399.75,374.79998779296875,393.04998779296875,290463,2025-03-24
2025-03-31,380.79998779296875,380.79998779296875,391.1000061035156,379.95001220703125,380.6499938964844,96731,2025-03-31
2025-04-07,360.45001220703125,360.45001220703125,366.8500061035156,325.0,325.0,140216,2025-04-07
2025-04-14,375.6000061035156,375.6000061035156,384.75,362.20001220703125,362.20001220703125,84653,2025-04-14
2025-04-21,364.6499938964844,364.6499938964844,382.5,362.29998779296875,374.0,169934,2025-04-21
2025-04-28,363.75,363.75,373.0,359.75,363.0,100086,2025-04-28
2025-05-05,379.70001220703125,379.70001220703125,384.0,359.79998779296875,360.04998779296875,234067,2025-05-05
2025-05-12,383.1000061035156,383.1000061035156,390.0,373.04998779296875,385.3500061035156,168800,2025-05-12
2025-05-19,395.45001220703125,395.45001220703125,403.8999938964844,378.5,384.8999938964844,307964,2025-05-19
2025-05-26,362.0,362.0,396.8999938964844,361.3999938964844,396.45001220703125,542197,2025-05-26
2025-06-02,365.6000061035156,365.6000061035156,369.25,361.3500061035156,362.0,208195,2025-06-02
2025-06-09,363.3999938964844,363.3999938964844,373.20001220703125,360.0,360.0,324571,2025-06-09
2025-06-16,362.45001220703125,362.45001220703125,373.1000061035156,361.8500061035156,362.04998779296875,256270,2025-06-16
2025-06-23,358.75,358.75,368.8500061035156,350.79998779296875,364.25,262345,2025-06-23
2025-06-30,354.6000061035156,354.6000061035156,360.79998779296875,350.1499938964844,360.0,152929,2025-06-30
2025-07-07,347.3500061035156,347.3500061035156,358.0,346.29998779296875,356.3999938964844,121912,2025-07-07
2025-07-14,347.1499938964844,347.1499938964844,352.8999938964844,345.0,347.3500061035156,38319,2025-07-14
