Date,Adj Close_TRIGYN.NS,Close_TRIGYN.NS,High_TRIGYN.NS,Low_TRIGYN.NS,Open_TRIGYN.NS,Volume_TRIGYN.NS,Date
2021-03-22,63.0,63.0,69.80000305175781,62.54999923706055,68.0,274397,2021-03-22
2021-03-29,68.25,68.25,68.25,61.29999923706055,63.0,114214,2021-03-29
2021-04-05,70.94999694824219,70.94999694824219,73.9000015258789,67.69999694824219,69.8499984741211,508697,2021-04-05
2021-04-12,68.75,68.75,71.05000305175781,64.0999984741211,70.0,218091,2021-04-12
2021-04-19,68.05000305175781,68.05000305175781,70.69999694824219,62.04999923706055,69.0,218852,2021-04-19
2021-04-26,81.9000015258789,81.9000015258789,87.69999694824219,68.0999984741211,68.94999694824219,2278265,2021-04-26
2021-05-03,84.5999984741211,84.5999984741211,89.8499984741211,77.6500015258789,82.0,1015145,2021-05-03
2021-05-10,81.94999694824219,81.94999694824219,93.75,80.55000305175781,86.5,1329799,2021-05-10
2021-05-17,83.94999694824219,83.94999694824219,89.30000305175781,83.0,83.5999984741211,677891,2021-05-17
2021-05-24,104.6500015258789,104.6500015258789,113.75,86.0,86.0,5931947,2021-05-24
2021-05-31,119.4000015258789,119.4000015258789,123.30000305175781,96.9000015258789,105.0,2729117,2021-05-31
2021-06-07,142.10000610351562,142.10000610351562,146.0500030517578,112.6500015258789,120.69999694824219,4056826,2021-06-07
2021-06-14,129.89999389648438,129.89999389648438,146.0,124.80000305175781,140.89999389648438,2234414,2021-06-14
2021-06-21,124.6500015258789,124.6500015258789,136.8000030517578,122.8499984741211,126.30000305175781,1092920,2021-06-21
2021-06-28,126.69999694824219,126.69999694824219,135.0,119.80000305175781,125.6500015258789,1366772,2021-06-28
2021-07-05,127.80000305175781,127.80000305175781,133.25,119.80000305175781,127.69999694824219,892551,2021-07-05
2021-07-12,148.9499969482422,148.9499969482422,152.39999389648438,117.55000305175781,128.89999389648438,2826379,2021-07-12
2021-07-19,160.6999969482422,160.6999969482422,173.0,145.25,151.9499969482422,2993007,2021-07-19
2021-07-26,156.60000610351562,156.60000610351562,164.1999969482422,147.10000610351562,163.0,1345106,2021-07-26
2021-08-02,145.39999389648438,145.39999389648438,160.9499969482422,144.0500030517578,159.89999389648438,662881,2021-08-02
2021-08-09,137.9499969482422,137.9499969482422,148.5500030517578,128.14999389648438,147.60000610351562,909718,2021-08-09
2021-08-16,123.6500015258789,123.6500015258789,140.9499969482422,121.0999984741211,140.5,505125,2021-08-16
2021-08-23,119.3499984741211,119.3499984741211,127.6500015258789,111.6500015258789,125.05000305175781,566380,2021-08-23
2021-08-30,115.75,115.75,121.94999694824219,106.05000305175781,119.94999694824219,1202872,2021-08-30
2021-09-06,115.5999984741211,115.5999984741211,120.9000015258789,112.5999984741211,118.80000305175781,483707,2021-09-06
2021-09-13,114.5,114.5,123.9000015258789,113.1500015258789,115.5999984741211,791006,2021-09-13
2021-09-20,108.6500015258789,108.6500015258789,116.5,105.6500015258789,113.44999694824219,551244,2021-09-20
2021-09-27,113.1500015258789,113.1500015258789,113.1500015258789,105.25,108.6500015258789,314593,2021-09-27
2021-10-04,121.55000305175781,121.55000305175781,123.05000305175781,109.9000015258789,117.9000015258789,953772,2021-10-04
2021-10-11,128.8000030517578,128.8000030517578,144.0,122.25,122.25,1762381,2021-10-11
2021-10-18,120.3499984741211,120.3499984741211,135.0,115.3499984741211,129.5,733419,2021-10-18
2021-10-25,118.69999694824219,118.69999694824219,126.5,112.94999694824219,119.75,487046,2021-10-25
2021-11-01,120.19999694824219,120.19999694824219,121.9000015258789,115.5999984741211,121.5,180154,2021-11-01
2021-11-08,119.30000305175781,119.30000305175781,140.0,118.25,120.0,1734557,2021-11-08
2021-11-15,113.9000015258789,113.9000015258789,121.0,112.0,115.5,509745,2021-11-15
2021-11-22,111.19999694824219,111.19999694824219,120.44999694824219,104.5,114.0,523581,2021-11-22
2021-11-29,108.3499984741211,108.3499984741211,112.30000305175781,104.25,107.80000305175781,392801,2021-11-29
2021-12-06,125.4000015258789,125.4000015258789,131.6999969482422,106.94999694824219,108.69999694824219,1964602,2021-12-06
2021-12-13,118.94999694824219,118.94999694824219,131.5,118.5,127.4000015258789,1090054,2021-12-13
2021-12-20,143.85000610351562,143.85000610351562,160.8000030517578,109.4000015258789,115.5,7030070,2021-12-20
2021-12-27,165.10000610351562,165.10000610351562,171.60000610351562,141.64999389648438,147.0,5331359,2021-12-27
2022-01-03,206.1999969482422,206.1999969482422,213.3000030517578,166.64999389648438,169.89999389648438,7892320,2022-01-03
2022-01-10,203.0500030517578,203.0500030517578,218.5,185.0,208.5,5236616,2022-01-10
2022-01-17,189.6999969482422,189.6999969482422,208.14999389648438,187.0,203.1999969482422,2025924,2022-01-17
2022-01-24,175.89999389648438,175.89999389648438,189.5,157.35000610351562,188.9499969482422,1473183,2022-01-24
2022-01-31,182.5,182.5,194.0,170.25,182.39999389648438,1336159,2022-01-31
2022-02-07,156.75,156.75,188.6999969482422,155.0,183.14999389648438,1970087,2022-02-07
2022-02-14,147.4499969482422,147.4499969482422,157.5,140.0,147.0,1586652,2022-02-14
2022-02-21,135.4499969482422,135.4499969482422,149.5,120.05000305175781,143.14999389648438,2261425,2022-02-21
2022-02-28,133.25,133.25,142.39999389648438,130.0,132.75,1039533,2022-02-28
2022-03-07,139.10000610351562,139.10000610351562,155.0,129.10000610351562,133.1999969482422,1096581,2022-03-07
2022-03-14,142.85000610351562,142.85000610351562,146.64999389648438,137.5,140.0,591522,2022-03-14
2022-03-21,138.10000610351562,138.10000610351562,152.5,137.25,145.0,913895,2022-03-21
2022-03-28,142.8000030517578,142.8000030517578,144.3000030517578,130.5,139.25,954733,2022-03-28
2022-04-04,164.14999389648438,164.14999389648438,168.0,143.85000610351562,144.89999389648438,1786890,2022-04-04
2022-04-11,155.89999389648438,155.89999389648438,168.0500030517578,155.0,164.4499969482422,853197,2022-04-11
2022-04-18,149.6999969482422,149.6999969482422,158.25,145.0500030517578,154.85000610351562,817661,2022-04-18
2022-04-25,138.3000030517578,138.3000030517578,152.0,136.5,148.8000030517578,1044992,2022-04-25
2022-05-02,126.05000305175781,126.05000305175781,136.6999969482422,124.5,136.6999969482422,678453,2022-05-02
2022-05-09,104.44999694824219,104.44999694824219,132.39999389648438,99.3499984741211,125.9000015258789,1474812,2022-05-09
2022-05-16,110.55000305175781,110.55000305175781,116.0,101.0,106.55000305175781,827316,2022-05-16
2022-05-23,103.8499984741211,103.8499984741211,113.94999694824219,95.0,113.94999694824219,501836,2022-05-23
2022-05-30,111.6500015258789,111.6500015258789,118.5,104.44999694824219,105.5,734273,2022-05-30
2022-06-06,106.5999984741211,106.5999984741211,114.0999984741211,106.0999984741211,111.5999984741211,394338,2022-06-06
2022-06-13,94.25,94.25,105.4000015258789,92.19999694824219,105.4000015258789,466507,2022-06-13
2022-06-20,96.0,96.0,97.0,85.0999984741211,93.0,437862,2022-06-20
2022-06-27,97.19999694824219,97.19999694824219,104.3499984741211,95.25,97.0,342294,2022-06-27
2022-07-04,102.0,102.0,103.9000015258789,97.0999984741211,98.6500015258789,290759,2022-07-04
2022-07-11,102.0,102.0,111.0,100.55000305175781,102.0,590884,2022-07-11
2022-07-18,109.30000305175781,109.30000305175781,112.44999694824219,101.9000015258789,102.0,737832,2022-07-18
2022-07-25,105.9000015258789,105.9000015258789,109.25,103.0999984741211,108.0,306344,2022-07-25
2022-08-01,104.5,104.5,112.44999694824219,103.6500015258789,106.55000305175781,624179,2022-08-01
2022-08-08,103.5,103.5,106.3499984741211,101.69999694824219,104.5,311312,2022-08-08
2022-08-15,101.8499984741211,101.8499984741211,105.1500015258789,101.19999694824219,103.5,320532,2022-08-15
2022-08-22,101.0,101.0,104.5,98.0,101.75,358772,2022-08-22
2022-08-29,104.9000015258789,104.9000015258789,108.5,98.8499984741211,99.55000305175781,482030,2022-08-29
2022-09-05,109.75,109.75,112.9000015258789,101.05000305175781,105.69999694824219,1203449,2022-09-05
2022-09-12,115.6500015258789,115.6500015258789,124.4000015258789,107.05000305175781,110.75,1964946,2022-09-12
2022-09-19,105.55000305175781,105.55000305175781,119.5999984741211,105.0,117.9000015258789,707098,2022-09-19
2022-09-26,102.9000015258789,102.9000015258789,105.94999694824219,98.19999694824219,104.5,434900,2022-09-26
2022-10-03,106.3499984741211,106.3499984741211,107.4000015258789,102.0,102.05000305175781,250318,2022-10-03
2022-10-10,101.25,101.25,106.30000305175781,99.5,106.1500015258789,275515,2022-10-10
2022-10-17,102.44999694824219,102.44999694824219,106.25,98.0999984741211,101.0,305779,2022-10-17
2022-10-24,100.8499984741211,100.8499984741211,104.94999694824219,100.19999694824219,103.4000015258789,172570,2022-10-24
2022-10-31,100.5999984741211,100.5999984741211,104.0,99.5,99.5,401074,2022-10-31
2022-11-07,105.75,105.75,107.9000015258789,99.4000015258789,101.4000015258789,496480,2022-11-07
2022-11-14,101.55000305175781,101.55000305175781,108.75,100.69999694824219,108.75,298993,2022-11-14
2022-11-21,102.69999694824219,102.69999694824219,104.3499984741211,99.1500015258789,101.0,476754,2022-11-21
2022-11-28,105.0,105.0,107.5,100.0,102.5999984741211,480789,2022-11-28
2022-12-05,100.69999694824219,100.69999694824219,109.30000305175781,100.4000015258789,105.69999694824219,344230,2022-12-05
2022-12-12,99.69999694824219,99.69999694824219,104.8499984741211,99.5,100.25,305171,2022-12-12
2022-12-19,87.0,87.0,102.3499984741211,85.80000305175781,100.94999694824219,500003,2022-12-19
2022-12-26,94.30000305175781,94.30000305175781,98.5,87.25,89.9000015258789,495557,2022-12-26
2023-01-02,92.0,92.0,97.5,91.5999984741211,94.5,299306,2023-01-02
2023-01-09,92.25,92.25,94.30000305175781,90.80000305175781,94.0,181534,2023-01-09
2023-01-16,91.1500015258789,91.1500015258789,93.94999694824219,90.5,93.94999694824219,145786,2023-01-16
2023-01-23,91.25,91.25,102.80000305175781,90.0,91.0999984741211,985275,2023-01-23
2023-01-30,88.80000305175781,88.80000305175781,92.75,87.0999984741211,91.0,243778,2023-01-30
2023-02-06,92.3499984741211,92.3499984741211,94.0999984741211,87.19999694824219,88.9000015258789,257625,2023-02-06
2023-02-13,100.75,100.75,105.0,95.5999984741211,100.80000305175781,1159710,2023-02-13
2023-02-20,110.25,110.25,116.0,98.5,101.0,1824879,2023-02-20
2023-02-27,102.80000305175781,102.80000305175781,108.75,100.0999984741211,108.69999694824219,701885,2023-02-27
2023-03-06,99.5999984741211,99.5999984741211,105.55000305175781,99.05000305175781,103.5,448545,2023-03-06
2023-03-13,92.25,92.25,101.30000305175781,90.1500015258789,100.94999694824219,624463,2023-03-13
2023-03-20,89.94999694824219,89.94999694824219,95.6500015258789,89.25,92.5,583010,2023-03-20
2023-03-27,91.9000015258789,91.9000015258789,93.9000015258789,85.0,90.0,452545,2023-03-27
2023-04-03,94.94999694824219,94.94999694824219,95.5,91.9000015258789,92.8499984741211,276769,2023-04-03
2023-04-10,94.6500015258789,94.6500015258789,96.4000015258789,93.0,94.94999694824219,288544,2023-04-10
2023-04-17,91.75,91.75,95.80000305175781,90.0,94.0999984741211,264217,2023-04-17
2023-04-24,92.0999984741211,92.0999984741211,95.5,90.4000015258789,92.30000305175781,310073,2023-04-24
2023-05-01,93.19999694824219,93.19999694824219,96.5,92.0,92.0999984741211,324017,2023-05-01
2023-05-08,99.3499984741211,99.3499984741211,102.75,93.0,93.0,1049658,2023-05-08
2023-05-15,108.0999984741211,108.0999984741211,111.0,97.30000305175781,99.0,1823708,2023-05-15
2023-05-22,113.3499984741211,113.3499984741211,114.44999694824219,104.30000305175781,108.9000015258789,1449949,2023-05-22
2023-05-29,109.5,109.5,118.25,97.30000305175781,114.69999694824219,2772322,2023-05-29
2023-06-05,108.9000015258789,108.9000015258789,114.4000015258789,104.6500015258789,110.0,1178686,2023-06-05
2023-06-12,106.44999694824219,106.44999694824219,110.69999694824219,105.1500015258789,109.6500015258789,584331,2023-06-12
2023-06-19,105.0,105.0,111.80000305175781,104.5,107.0,758453,2023-06-19
2023-06-26,103.6500015258789,103.6500015258789,107.0,103.0,105.8499984741211,515827,2023-06-26
2023-07-03,106.19999694824219,106.19999694824219,111.44999694824219,103.55000305175781,104.5,957210,2023-07-03
2023-07-10,132.6999969482422,132.6999969482422,138.10000610351562,104.5,106.9000015258789,10213280,2023-07-10
2023-07-17,133.4499969482422,133.4499969482422,142.5,125.25,134.64999389648438,3746578,2023-07-17
2023-07-24,127.55000305175781,127.55000305175781,138.3000030517578,125.25,133.4499969482422,1300441,2023-07-24
2023-07-31,126.4000015258789,126.4000015258789,134.0,121.1500015258789,128.5500030517578,1614097,2023-07-31
2023-08-07,125.5,125.5,134.0,123.19999694824219,129.6999969482422,1795591,2023-08-07
2023-08-14,120.3499984741211,120.3499984741211,134.0,119.19999694824219,132.4499969482422,3391269,2023-08-14
2023-08-21,118.44999694824219,118.44999694824219,125.1500015258789,116.4000015258789,119.19999694824219,1698168,2023-08-21
2023-08-28,130.6999969482422,130.6999969482422,132.4499969482422,118.0,119.69999694824219,2949294,2023-08-28
2023-09-04,129.4499969482422,129.4499969482422,145.5500030517578,129.0,132.14999389648438,3887064,2023-09-04
2023-09-11,125.75,125.75,132.5500030517578,120.4000015258789,130.5,1310720,2023-09-11
2023-09-18,121.75,121.75,126.69999694824219,120.30000305175781,126.69999694824219,539707,2023-09-18
2023-09-25,122.0999984741211,122.0999984741211,129.9499969482422,120.5,126.69999694824219,782719,2023-09-25
2023-10-02,127.1500015258789,127.1500015258789,129.39999389648438,117.1500015258789,122.0999984741211,977157,2023-10-02
2023-10-09,126.0,126.0,130.60000610351562,121.75,124.5,976132,2023-10-09
2023-10-16,123.80000305175781,123.80000305175781,132.64999389648438,122.80000305175781,126.5999984741211,888584,2023-10-16
2023-10-23,116.25,116.25,124.80000305175781,108.9000015258789,123.75,654070,2023-10-23
2023-10-30,116.80000305175781,116.80000305175781,119.0999984741211,112.0999984741211,117.69999694824219,335781,2023-10-30
2023-11-06,117.8499984741211,117.8499984741211,122.9000015258789,117.0999984741211,118.0,448845,2023-11-06
2023-11-13,119.1500015258789,119.1500015258789,122.30000305175781,115.0999984741211,120.3499984741211,578721,2023-11-13
2023-11-20,125.8499984741211,125.8499984741211,129.0,119.6500015258789,119.6500015258789,981991,2023-11-20
2023-11-27,131.6999969482422,131.6999969482422,134.8000030517578,125.1500015258789,125.8499984741211,1114492,2023-11-27
2023-12-04,134.5,134.5,138.85000610351562,127.25,134.0,1983280,2023-12-04
2023-12-11,139.39999389648438,139.39999389648438,148.3000030517578,129.35000610351562,134.60000610351562,4789442,2023-12-11
2023-12-18,135.0500030517578,135.0500030517578,143.39999389648438,125.44999694824219,139.5,1653132,2023-12-18
2023-12-25,134.5500030517578,134.5500030517578,146.1999969482422,133.5,135.0500030517578,1703134,2023-12-25
2024-01-01,138.5,138.5,142.0,130.0,134.0,1409835,2024-01-01
2024-01-08,153.0,153.0,162.39999389648438,137.3000030517578,139.85000610351562,5154531,2024-01-08
2024-01-15,154.89999389648438,154.89999389648438,164.0,148.64999389648438,158.0,3901260,2024-01-15
2024-01-22,162.75,162.75,168.0,151.5,154.89999389648438,2781714,2024-01-22
2024-01-29,158.64999389648438,158.64999389648438,164.4499969482422,152.3000030517578,163.89999389648438,1515963,2024-01-29
2024-02-05,133.10000610351562,133.10000610351562,163.5500030517578,127.19999694824219,159.3000030517578,2952656,2024-02-05
2024-02-12,131.4499969482422,131.4499969482422,135.8000030517578,119.30000305175781,135.0,1815586,2024-02-12
2024-02-19,128.35000610351562,128.35000610351562,135.0500030517578,125.5,132.35000610351562,1090227,2024-02-19
2024-02-26,123.0999984741211,123.0999984741211,131.9499969482422,120.19999694824219,129.64999389648438,668432,2024-02-26
2024-03-04,115.5,115.5,126.69999694824219,113.80000305175781,126.0999984741211,641811,2024-03-04
2024-03-11,103.9000015258789,103.9000015258789,116.6500015258789,95.19999694824219,116.30000305175781,1115234,2024-03-11
2024-03-18,101.25,101.25,106.1500015258789,97.55000305175781,103.0,877552,2024-03-18
2024-03-25,93.30000305175781,93.30000305175781,101.5999984741211,92.0999984741211,101.25,885481,2024-03-25
2024-04-01,116.94999694824219,116.94999694824219,117.4000015258789,94.0,94.0,1351930,2024-04-01
2024-04-08,121.3499984741211,121.3499984741211,129.0,111.19999694824219,116.94999694824219,989784,2024-04-08
2024-04-15,115.25,115.25,123.0,112.05000305175781,118.0,579448,2024-04-15
2024-04-22,119.5999984741211,119.5999984741211,125.3499984741211,116.05000305175781,117.0,531860,2024-04-22
2024-04-29,116.05000305175781,116.05000305175781,120.8499984741211,114.55000305175781,120.69999694824219,436270,2024-04-29
2024-05-06,112.19999694824219,112.19999694824219,122.0999984741211,111.0,116.6500015258789,569177,2024-05-06
2024-05-13,113.30000305175781,113.30000305175781,115.94999694824219,105.9000015258789,112.0,390475,2024-05-13
2024-05-20,112.5999984741211,112.5999984741211,117.0,111.19999694824219,113.9000015258789,279363,2024-05-20
2024-05-27,116.0999984741211,116.0999984741211,122.4000015258789,109.0,113.0,775218,2024-05-27
2024-06-03,120.69999694824219,120.69999694824219,124.05000305175781,105.05000305175781,120.0,960086,2024-06-03
2024-06-10,129.36000061035156,129.36000061035156,132.5,120.69999694824219,121.4000015258789,1256243,2024-06-10
2024-06-17,131.5800018310547,131.5800018310547,135.0,127.44999694824219,129.36000061035156,858168,2024-06-17
2024-06-24,145.9600067138672,145.9600067138672,152.7100067138672,128.41000366210938,131.35000610351562,5207398,2024-06-24
2024-07-01,142.2899932861328,142.2899932861328,144.39999389648438,131.72000122070312,140.0500030517578,743025,2024-07-01
2024-07-08,134.05999755859375,134.05999755859375,145.0,133.5,143.0500030517578,442424,2024-07-08
2024-07-15,133.4499969482422,133.4499969482422,142.0,131.0,135.89999389648438,318981,2024-07-15
2024-07-22,136.4499969482422,136.4499969482422,139.0,126.91999816894531,134.69000244140625,303444,2024-07-22
2024-07-29,130.10000610351562,130.10000610351562,139.0,128.25,138.8800048828125,227682,2024-07-29
2024-08-05,124.25,124.25,128.64999389648438,118.01000213623047,126.5,193035,2024-08-05
2024-08-12,114.9800033569336,114.9800033569336,127.19999694824219,111.69999694824219,126.73999786376953,204298,2024-08-12
2024-08-19,120.88999938964844,120.88999938964844,124.1500015258789,113.0,115.0,266237,2024-08-19
2024-08-26,122.26000213623047,122.26000213623047,125.0,120.1500015258789,120.88999938964844,190621,2024-08-26
2024-09-02,117.68000030517578,117.68000030517578,123.75,111.5999984741211,122.26000213623047,223586,2024-09-02
2024-09-09,116.55999755859375,116.55999755859375,120.58999633789062,114.5,115.16000366210938,365397,2024-09-09
2024-09-16,113.26000213623047,113.26000213623047,118.75,110.5,118.75,215790,2024-09-16
2024-09-23,114.2300033569336,114.2300033569336,116.0,110.30000305175781,116.0,282983,2024-09-23
2024-09-30,122.8499984741211,122.8499984741211,137.99000549316406,118.2699966430664,120.0,2885910,2024-09-30
2024-10-07,120.8499984741211,120.8499984741211,127.38999938964844,114.94999694824219,127.38999938964844,318324,2024-10-07
2024-10-14,124.27999877929688,124.27999877929688,135.99000549316406,121.20999908447266,121.5,1054100,2024-10-14
2024-10-21,109.72000122070312,109.72000122070312,127.98999786376953,108.5,127.98999786376953,367337,2024-10-21
2024-10-28,117.80999755859375,117.80999755859375,120.0,107.0,110.0,228863,2024-10-28
2024-11-04,117.76000213623047,117.76000213623047,122.48999786376953,113.58000183105469,119.80000305175781,203655,2024-11-04
2024-11-11,104.1500015258789,104.1500015258789,117.73999786376953,102.0999984741211,115.3499984741211,347388,2024-11-11
2024-11-18,101.33999633789062,101.33999633789062,104.5,99.0,103.0,267912,2024-11-18
2024-11-25,113.91000366210938,113.91000366210938,123.37000274658203,101.91000366210938,102.0,1264505,2024-11-25
2024-12-02,116.79000091552734,116.79000091552734,118.4800033569336,111.9800033569336,116.0,380329,2024-12-02
2024-12-09,115.54000091552734,115.54000091552734,122.0999984741211,111.36000061035156,118.55000305175781,493515,2024-12-09
2024-12-16,109.7699966430664,109.7699966430664,119.1500015258789,109.25,115.9000015258789,292871,2024-12-16
2024-12-23,106.9800033569336,106.9800033569336,111.08000183105469,106.41999816894531,110.05000305175781,180404,2024-12-23
2024-12-30,111.18000030517578,111.18000030517578,118.73999786376953,104.72000122070312,106.9800033569336,283435,2024-12-30
2025-01-06,108.4800033569336,108.4800033569336,115.1500015258789,100.5,111.18000030517578,529982,2025-01-06
2025-01-13,112.41000366210938,112.41000366210938,122.4000015258789,100.80000305175781,105.0,2123778,2025-01-13
2025-01-20,107.02999877929688,107.02999877929688,116.51000213623047,105.0,112.0,565414,2025-01-20
2025-01-27,108.5,108.5,110.06999969482422,99.5,105.30000305175781,497802,2025-01-27
2025-02-03,101.08999633789062,101.08999633789062,108.3499984741211,100.0,108.3499984741211,320503,2025-02-03
2025-02-10,92.29000091552734,92.29000091552734,103.0,91.48999786376953,101.08999633789062,309854,2025-02-10
2025-02-17,86.88999938964844,86.88999938964844,94.80000305175781,81.55000305175781,94.80000305175781,644796,2025-02-17
2025-02-24,78.58999633789062,78.58999633789062,89.0999984741211,77.62000274658203,89.0999984741211,202437,2025-02-24
2025-03-03,78.72000122070312,78.72000122070312,83.0,71.98999786376953,79.0,789371,2025-03-03
2025-03-10,73.81999969482422,73.81999969482422,82.87000274658203,73.0999984741211,80.94999694824219,308391,2025-03-10
2025-03-17,78.51000213623047,78.51000213623047,79.69999694824219,71.0,73.81999969482422,522865,2025-03-17
2025-03-24,67.69000244140625,67.69000244140625,81.0,66.5999984741211,79.80000305175781,1132351,2025-03-24
2025-03-31,72.8499984741211,72.8499984741211,76.9800033569336,67.08999633789062,67.69000244140625,366498,2025-03-31
2025-04-07,73.87999725341797,73.87999725341797,74.58999633789062,66.61000061035156,67.0,229021,2025-04-07
2025-04-14,74.79000091552734,74.79000091552734,76.98999786376953,74.20999908447266,74.94999694824219,136918,2025-04-14
2025-04-21,78.52999877929688,78.52999877929688,85.37999725341797,74.01000213623047,75.8499984741211,578260,2025-04-21
2025-04-28,74.5,74.5,79.4000015258789,74.29000091552734,77.4000015258789,162706,2025-04-28
2025-05-05,70.27999877929688,70.27999877929688,76.8499984741211,68.30999755859375,74.8499984741211,217927,2025-05-05
2025-05-12,80.73999786376953,80.73999786376953,82.0999984741211,72.5999984741211,72.5999984741211,351513,2025-05-12
2025-05-19,82.18000030517578,82.18000030517578,84.5,81.0,81.0,254403,2025-05-19
2025-05-26,87.22000122070312,87.22000122070312,89.58000183105469,82.75,82.91999816894531,628626,2025-05-26
2025-06-02,83.88999938964844,83.88999938964844,89.0999984741211,81.56999969482422,87.5,303154,2025-06-02
2025-06-09,85.55999755859375,85.55999755859375,89.0,83.41000366210938,85.0999984741211,366870,2025-06-09
2025-06-16,81.56999969482422,81.56999969482422,87.25,78.20999908447266,86.13999938964844,219401,2025-06-16
2025-06-23,84.23999786376953,84.23999786376953,86.98999786376953,80.51000213623047,81.94999694824219,212460,2025-06-23
2025-06-30,84.88999938964844,84.88999938964844,86.80000305175781,82.01000213623047,86.0,158784,2025-06-30
2025-07-07,82.30999755859375,82.30999755859375,85.44000244140625,81.61000061035156,84.0,111336,2025-07-07
2025-07-14,82.56999969482422,82.56999969482422,84.29000091552734,81.66000366210938,83.30999755859375,40188,2025-07-14
