Date,Adj Close_INOXGREEN.NS,Close_INOXGREEN.NS,High_INOXGREEN.NS,Low_INOXGREEN.NS,Open_INOXGREEN.NS,Volume_INOXGREEN.NS,Date
2023-05-01,45.0,45.0,45.650001525878906,42.54999923706055,43.04999923706055,3361173,2023-05-01
2023-05-08,45.650001525878906,45.650001525878906,46.95000076293945,44.5,45.04999923706055,2315847,2023-05-08
2023-05-15,47.5,47.5,49.54999923706055,45.95000076293945,46.0,5184015,2023-05-15
2023-05-22,46.099998474121094,46.099998474121094,48.29999923706055,45.099998474121094,47.5,2614486,2023-05-22
2023-05-29,52.5,52.5,52.95000076293945,44.150001525878906,44.45000076293945,12818685,2023-05-29
2023-06-05,50.150001525878906,50.150001525878906,54.75,47.5,53.0,22135159,2023-06-05
2023-06-12,56.04999923706055,56.04999923706055,56.70000076293945,50.599998474121094,50.599998474121094,18840614,2023-06-12
2023-06-19,56.400001525878906,56.400001525878906,59.45000076293945,54.400001525878906,56.20000076293945,12971160,2023-06-19
2023-06-26,58.599998474121094,58.599998474121094,61.79999923706055,55.650001525878906,56.349998474121094,9747238,2023-06-26
2023-07-03,57.650001525878906,57.650001525878906,60.0,55.5,58.79999923706055,13928682,2023-07-03
2023-07-10,58.54999923706055,58.54999923706055,59.349998474121094,56.29999923706055,57.79999923706055,9222871,2023-07-10
2023-07-17,59.650001525878906,59.650001525878906,61.75,56.79999923706055,58.849998474121094,10388940,2023-07-17
2023-07-24,70.0999984741211,70.0999984741211,72.44999694824219,61.0,61.0,51379849,2023-07-24
2023-07-31,71.75,71.75,74.8499984741211,67.3499984741211,72.0,27561638,2023-07-31
2023-08-07,70.69999694824219,70.69999694824219,76.44999694824219,69.0,71.80000305175781,17062894,2023-08-07
2023-08-14,66.9000015258789,66.9000015258789,70.80000305175781,65.0999984741211,70.80000305175781,8095334,2023-08-14
2023-08-21,70.6500015258789,70.6500015258789,74.5999984741211,67.0,67.0,13779283,2023-08-21
2023-08-28,68.6500015258789,68.6500015258789,72.30000305175781,68.05000305175781,71.0,7848744,2023-08-28
2023-09-04,70.25,70.25,70.69999694824219,65.25,69.0999984741211,11041458,2023-09-04
2023-09-11,68.9000015258789,68.9000015258789,72.0999984741211,63.04999923706055,71.0999984741211,12890973,2023-09-11
2023-09-18,65.19999694824219,65.19999694824219,69.25,64.94999694824219,69.19999694824219,3451870,2023-09-18
2023-09-25,64.0,64.0,66.4000015258789,63.349998474121094,65.69999694824219,2924844,2023-09-25
2023-10-02,66.05000305175781,66.05000305175781,66.5999984741211,62.0,64.0,3751054,2023-10-02
2023-10-09,65.30000305175781,65.30000305175781,68.75,63.79999923706055,65.55000305175781,7609921,2023-10-09
2023-10-16,66.25,66.25,72.0,64.0,65.5999984741211,19588460,2023-10-16
2023-10-23,65.4000015258789,65.4000015258789,68.55000305175781,60.400001525878906,67.25,5622732,2023-10-23
2023-10-30,63.099998474121094,63.099998474121094,66.19999694824219,62.099998474121094,65.5999984741211,3918645,2023-10-30
2023-11-06,66.4000015258789,66.4000015258789,69.25,63.25,63.29999923706055,9487251,2023-11-06
2023-11-13,68.9000015258789,68.9000015258789,73.19999694824219,67.6500015258789,68.5,12952817,2023-11-13
2023-11-20,69.75,69.75,71.25,66.69999694824219,68.9000015258789,8932289,2023-11-20
2023-11-27,68.1500015258789,68.1500015258789,74.25,67.05000305175781,69.75,13514163,2023-11-27
2023-12-04,81.9000015258789,81.9000015258789,85.0,68.5999984741211,69.4000015258789,62981068,2023-12-04
2023-12-11,100.80000305175781,100.80000305175781,112.4000015258789,81.9000015258789,81.9000015258789,97684065,2023-12-11
2023-12-18,104.3499984741211,104.3499984741211,109.5,92.05000305175781,100.80000305175781,25265566,2023-12-18
2023-12-25,105.0999984741211,105.0999984741211,108.5,98.69999694824219,104.3499984741211,10617444,2023-12-25
2024-01-01,143.25,143.25,149.64999389648438,104.5,105.55000305175781,64389899,2024-01-01
2024-01-08,132.14999389648438,132.14999389648438,143.35000610351562,126.3499984741211,143.10000610351562,17550683,2024-01-08
2024-01-15,137.5,137.5,142.5,116.0999984741211,132.14999389648438,9768211,2024-01-15
2024-01-22,128.5,128.5,137.9499969482422,122.55000305175781,137.5,4941894,2024-01-22
2024-01-29,130.60000610351562,130.60000610351562,140.5,115.6500015258789,129.60000610351562,8854803,2024-01-29
2024-02-05,126.44999694824219,126.44999694824219,135.0,124.0999984741211,132.0,5828963,2024-02-05
2024-02-12,123.19999694824219,123.19999694824219,129.89999389648438,108.44999694824219,120.1500015258789,2726614,2024-02-12
2024-02-19,127.9000015258789,127.9000015258789,138.0,123.0999984741211,127.0,5582259,2024-02-19
2024-02-26,135.25,135.25,142.5,126.6500015258789,129.9499969482422,8184822,2024-02-26
2024-03-04,135.64999389648438,135.64999389648438,136.5,121.1500015258789,136.5,3964247,2024-03-04
2024-03-11,121.0,121.0,140.0,114.9000015258789,140.0,4556391,2024-03-11
2024-03-18,123.19999694824219,123.19999694824219,127.05000305175781,112.0,121.0,4045735,2024-03-18
2024-03-25,118.55000305175781,118.55000305175781,123.9000015258789,118.0,123.19999694824219,1280345,2024-03-25
2024-04-01,138.85000610351562,138.85000610351562,142.0,121.0,122.4000015258789,3826465,2024-04-01
2024-04-08,145.89999389648438,145.89999389648438,153.6999969482422,135.10000610351562,139.6999969482422,4738988,2024-04-08
2024-04-15,133.39999389648438,133.39999389648438,146.0500030517578,128.5,138.8000030517578,2556003,2024-04-15
2024-04-22,150.75,150.75,154.8000030517578,133.39999389648438,136.39999389648438,7391778,2024-04-22
2024-04-29,140.9499969482422,140.9499969482422,158.0,139.25,153.39999389648438,9746389,2024-04-29
2024-05-06,120.5999984741211,120.5999984741211,145.5,117.05000305175781,145.5,7975571,2024-05-06
2024-05-13,139.8000030517578,139.8000030517578,139.8000030517578,115.3499984741211,122.80000305175781,6073064,2024-05-13
2024-05-20,137.39999389648438,137.39999389648438,142.0,132.35000610351562,133.14999389648438,4229248,2024-05-20
2024-05-27,132.6999969482422,132.6999969482422,142.35000610351562,130.35000610351562,142.0,4968427,2024-05-27
2024-06-03,133.0500030517578,133.0500030517578,139.3000030517578,124.1500015258789,139.3000030517578,6881262,2024-06-03
2024-06-10,141.50999450683594,141.50999450683594,150.5,130.6999969482422,134.39999389648438,9534399,2024-06-10
2024-06-17,170.82000732421875,170.82000732421875,174.0,141.50999450683594,141.50999450683594,28398434,2024-06-17
2024-06-24,177.24000549316406,177.24000549316406,188.0,162.05999755859375,169.89999389648438,31574947,2024-06-24
2024-07-01,168.1999969482422,168.1999969482422,180.8000030517578,167.11000061035156,178.0,16128463,2024-07-01
2024-07-08,167.32000732421875,167.32000732421875,179.39999389648438,159.39999389648438,169.6999969482422,16114423,2024-07-08
2024-07-15,158.89999389648438,158.89999389648438,171.6999969482422,156.5,170.0,7482228,2024-07-15
2024-07-22,169.61000061035156,169.61000061035156,173.0,151.60000610351562,157.47999572753906,10409947,2024-07-22
2024-07-29,179.9199981689453,179.9199981689453,184.89999389648438,168.5,171.0,24325712,2024-07-29
2024-08-05,168.94000244140625,168.94000244140625,181.7899932861328,160.25,172.00999450683594,15886841,2024-08-05
2024-08-12,184.4600067138672,184.4600067138672,197.6999969482422,163.14999389648438,165.4499969482422,40425422,2024-08-12
2024-08-19,205.30999755859375,205.30999755859375,215.7899932861328,185.41000366210938,185.60000610351562,47912284,2024-08-19
2024-08-26,199.7100067138672,199.7100067138672,214.02999877929688,193.22000122070312,207.0,22310281,2024-08-26
2024-09-02,193.1199951171875,193.1199951171875,202.0,191.60000610351562,200.64999389648438,12198288,2024-09-02
2024-09-09,220.8000030517578,220.8000030517578,224.64999389648438,185.6300048828125,193.25,25777045,2024-09-09
2024-09-16,212.77000427246094,212.77000427246094,223.0500030517578,199.0,222.1999969482422,25145246,2024-09-16
2024-09-23,209.4499969482422,209.4499969482422,222.47999572753906,204.60000610351562,213.8000030517578,11541196,2024-09-23
2024-09-30,195.44000244140625,195.44000244140625,212.63999938964844,190.0500030517578,209.42999267578125,7836590,2024-09-30
2024-10-07,190.58999633789062,190.58999633789062,200.39999389648438,182.0,196.10000610351562,8915230,2024-10-07
2024-10-14,184.39999389648438,184.39999389648438,197.6300048828125,178.10000610351562,191.89999389648438,5269493,2024-10-14
2024-10-21,160.52999877929688,160.52999877929688,187.17999267578125,156.6999969482422,185.60000610351562,9281024,2024-10-21
2024-10-28,176.9199981689453,176.9199981689453,179.0,156.1999969482422,163.60000610351562,6312805,2024-10-28
2024-11-04,156.77999877929688,156.77999877929688,176.42999267578125,154.97999572753906,176.42999267578125,7911813,2024-11-04
2024-11-11,150.33999633789062,150.33999633789062,163.3300018310547,147.0,157.63999938964844,6195352,2024-11-11
2024-11-18,143.17999267578125,143.17999267578125,153.88999938964844,138.8000030517578,153.0,5451436,2024-11-18
2024-11-25,148.2899932861328,148.2899932861328,151.1999969482422,141.2100067138672,145.99000549316406,5709187,2024-11-25
2024-12-02,175.00999450683594,175.00999450683594,178.5,146.5,148.3000030517578,27860655,2024-12-02
2024-12-09,171.49000549316406,171.49000549316406,184.8000030517578,166.25,175.4499969482422,9635751,2024-12-09
2024-12-16,168.0500030517578,168.0500030517578,176.0,162.6999969482422,171.0,6325831,2024-12-16
2024-12-23,163.97000122070312,163.97000122070312,172.89999389648438,162.9199981689453,170.0,3227688,2024-12-23
2024-12-30,172.6699981689453,172.6699981689453,180.3000030517578,162.0,162.0,8172498,2024-12-30
2025-01-06,153.97000122070312,153.97000122070312,172.6699981689453,152.57000732421875,172.6699981689453,4943488,2025-01-06
2025-01-13,162.85000610351562,162.85000610351562,173.6999969482422,150.0,152.0,6292586,2025-01-13
2025-01-20,156.7100067138672,156.7100067138672,173.3300018310547,155.1999969482422,163.89999389648438,3610334,2025-01-20
2025-01-27,158.32000732421875,158.32000732421875,170.89999389648438,135.10000610351562,155.49000549316406,13668974,2025-01-27
2025-02-03,145.8699951171875,145.8699951171875,162.39999389648438,145.0,162.39999389648438,5007828,2025-02-03
2025-02-10,124.7699966430664,124.7699966430664,148.89999389648438,121.41000366210938,146.58999633789062,6513580,2025-02-10
2025-02-17,129.47000122070312,129.47000122070312,135.8000030517578,118.45999908447266,125.0,8846997,2025-02-17
2025-02-24,120.52999877929688,120.52999877929688,128.52999877929688,115.0,128.0,3133934,2025-02-24
2025-03-03,129.25,129.25,135.3800048828125,109.0999984741211,120.0,9170790,2025-03-03
2025-03-10,122.20999908447266,122.20999908447266,131.4499969482422,116.44999694824219,129.86000061035156,6139692,2025-03-10
2025-03-17,128.86000061035156,128.86000061035156,129.8000030517578,120.63999938964844,123.5999984741211,10294849,2025-03-17
2025-03-24,118.94999694824219,118.94999694824219,135.0,117.22000122070312,130.2899932861328,11691101,2025-03-24
2025-03-31,115.51000213623047,115.51000213623047,124.0,114.30000305175781,118.94999694824219,5092606,2025-03-31
2025-04-07,119.19000244140625,119.19000244140625,120.70999908447266,104.0,106.98999786376953,12892156,2025-04-07
2025-04-14,136.1699981689453,136.1699981689453,144.44000244140625,119.19000244140625,119.19000244140625,26991217,2025-04-14
2025-04-21,136.75,136.75,148.7100067138672,132.47999572753906,137.0,22540872,2025-04-21
2025-04-28,137.39999389648438,137.39999389648438,146.5,136.11000061035156,136.42999267578125,10232903,2025-04-28
2025-05-05,132.32000732421875,132.32000732421875,141.8800048828125,128.0,138.89999389648438,8038921,2025-05-05
2025-05-12,148.2100067138672,148.2100067138672,152.1199951171875,136.9199981689453,137.0,16610401,2025-05-12
2025-05-19,181.8800048828125,181.8800048828125,186.0,149.39999389648438,149.39999389648438,43129488,2025-05-19
2025-05-26,183.52000427246094,183.52000427246094,187.99000549316406,178.1199951171875,182.5,16909106,2025-05-26
2025-06-02,175.52000427246094,175.52000427246094,188.42999267578125,170.82000732421875,181.0,17788031,2025-06-02
2025-06-09,163.38999938964844,163.38999938964844,181.25,146.35000610351562,176.10000610351562,10745301,2025-06-09
2025-06-16,152.72999572753906,152.72999572753906,165.5,150.0,164.47000122070312,3824948,2025-06-16
2025-06-23,157.49000549316406,157.49000549316406,157.89999389648438,147.0,151.0,2525066,2025-06-23
2025-06-30,153.91000366210938,153.91000366210938,160.0,150.0,158.0,5299387,2025-06-30
2025-07-07,151.5,151.5,155.5500030517578,149.5,154.0,3229672,2025-07-07
2025-07-14,154.44000244140625,154.44000244140625,155.5,147.10000610351562,149.0500030517578,1350092,2025-07-14
