Date,Adj Close_EMAMILTD.NS,Close_EMAMILTD.NS,High_EMAMILTD.NS,Low_EMAMILTD.NS,Open_EMAMILTD.NS,Volume_EMAMILTD.NS,Date
2021-12-13,513.036865234375,542.8499755859375,552.4000244140625,522.25,533.2999877929688,1807653,2021-12-13
2021-12-20,495.0803527832031,523.8499755859375,538.0,521.0,530.0,1889754,2021-12-20
2021-12-27,490.4967956542969,519.0,525.0,504.04998779296875,520.0,1269450,2021-12-27
2022-01-03,487.51971435546875,515.8499755859375,534.7999877929688,506.6000061035156,519.5999755859375,3025920,2022-01-03
2022-01-10,472.54022216796875,500.0,518.8499755859375,498.0,517.0,1306349,2022-01-10
2022-01-17,446.550537109375,472.5,506.0,466.04998779296875,500.0,2069237,2022-01-17
2022-01-24,463.2311706542969,490.1499938964844,497.0,466.0,474.8999938964844,2467012,2022-01-24
2022-01-31,475.044677734375,502.6499938964844,513.1500244140625,489.0,494.8999938964844,2050011,2022-01-31
2022-02-07,470.6028137207031,497.95001220703125,505.45001220703125,492.6000061035156,504.45001220703125,911608,2022-02-07
2022-02-14,478.37890625,502.1000061035156,504.8999938964844,490.0,492.5,941394,2022-02-14
2022-02-21,468.2320556640625,491.45001220703125,503.8999938964844,460.04998779296875,500.95001220703125,1184646,2022-02-21
2022-02-28,456.2273864746094,478.8500061035156,501.1499938964844,473.0,489.0,1819887,2022-02-28
2022-03-07,461.08636474609375,483.95001220703125,486.5,445.25,452.3500061035156,3855518,2022-03-07
2022-03-14,459.0379638671875,481.79998779296875,493.0,468.5,482.70001220703125,1864116,2022-03-14
2022-03-21,428.2162780761719,449.45001220703125,485.8999938964844,446.75,485.8999938964844,1814715,2022-03-21
2022-03-28,433.69464111328125,455.20001220703125,461.75,430.1000061035156,459.0,3298882,2022-03-28
2022-04-04,440.6973876953125,462.54998779296875,466.5,448.20001220703125,456.0,1718986,2022-04-04
2022-04-11,443.5556335449219,465.54998779296875,487.0,461.45001220703125,465.70001220703125,2432231,2022-04-11
2022-04-18,452.0352478027344,474.45001220703125,486.6000061035156,465.0,465.54998779296875,1267297,2022-04-18
2022-04-25,468.5179138183594,491.75,497.20001220703125,467.3999938964844,473.70001220703125,2105550,2022-04-25
2022-05-02,452.36865234375,474.79998779296875,493.29998779296875,470.70001220703125,489.1499938964844,810474,2022-05-02
2022-05-09,407.49383544921875,427.70001220703125,487.0,418.0,474.0,2521030,2022-05-09
2022-05-16,404.25445556640625,424.29998779296875,446.1499938964844,406.25,427.75,2231133,2022-05-16
2022-05-23,390.3442687988281,409.70001220703125,423.0,400.0,423.0,1699616,2022-05-23
2022-05-30,409.1611633300781,429.45001220703125,431.95001220703125,409.3500061035156,409.70001220703125,736026,2022-05-30
2022-06-06,402.0631103515625,422.0,431.8999938964844,405.0,431.0,1216087,2022-06-06
2022-06-13,385.0087890625,404.1000061035156,426.79998779296875,395.04998779296875,420.95001220703125,1698070,2022-06-13
2022-06-20,382.29345703125,401.25,408.25,393.3999938964844,405.0,4009162,2022-06-20
2022-06-27,406.1123352050781,426.25,429.6000061035156,401.04998779296875,403.3999938964844,1300967,2022-06-27
2022-07-04,442.9840087890625,464.95001220703125,472.70001220703125,420.95001220703125,426.25,1944581,2022-07-04
2022-07-11,449.74859619140625,472.04998779296875,478.75,459.0,459.0,1364980,2022-07-11
2022-07-18,446.985595703125,469.1499938964844,479.70001220703125,461.1000061035156,474.6499938964844,926403,2022-07-18
2022-07-25,428.597412109375,449.8500061035156,475.45001220703125,440.0,469.1499938964844,799211,2022-07-25
2022-08-01,437.3150939941406,459.0,472.75,441.0,455.20001220703125,1745129,2022-08-01
2022-08-08,435.83831787109375,457.45001220703125,463.6000061035156,447.54998779296875,462.0,599336,2022-08-08
2022-08-15,463.3730163574219,486.3500061035156,492.3500061035156,457.45001220703125,457.45001220703125,1634328,2022-08-15
2022-08-22,464.08758544921875,487.1000061035156,509.0,480.0,488.0,2241486,2022-08-22
2022-08-29,468.8513488769531,492.1000061035156,497.75,472.0,479.0,840004,2022-08-29
2022-09-05,479.9985656738281,503.79998779296875,511.0,490.25,494.70001220703125,773957,2022-09-05
2022-09-12,463.56353759765625,486.54998779296875,521.2000122070312,478.0,503.79998779296875,987314,2022-09-12
2022-09-19,472.2336120605469,495.6499938964844,516.8499755859375,473.25,480.0,1044609,2022-09-19
2022-09-26,480.4749450683594,504.29998779296875,524.0,485.6000061035156,490.0,1484646,2022-09-26
2022-10-03,464.7068176269531,487.75,509.75,481.20001220703125,503.5,893054,2022-10-03
2022-10-10,445.55645751953125,467.6499938964844,487.70001220703125,464.1499938964844,482.1000061035156,591804,2022-10-10
2022-10-17,456.46551513671875,479.1000061035156,484.95001220703125,456.3500061035156,467.6499938964844,1322282,2022-10-17
2022-10-24,443.7938232421875,465.79998779296875,488.95001220703125,464.5,479.1000061035156,384845,2022-10-24
2022-10-31,460.1336669921875,482.95001220703125,493.1499938964844,464.04998779296875,468.1499938964844,806165,2022-10-31
2022-11-07,442.9840087890625,464.95001220703125,487.5,457.29998779296875,485.3999938964844,470334,2022-11-07
2022-11-14,408.1607360839844,428.3999938964844,467.29998779296875,426.1000061035156,467.29998779296875,1218415,2022-11-14
2022-11-21,417.0403747558594,433.70001220703125,441.79998779296875,425.0,430.0,913857,2022-11-21
2022-11-28,441.8493347167969,459.5,481.0,432.29998779296875,435.8999938964844,2064839,2022-11-28
2022-12-05,423.4349670410156,440.3500061035156,462.8500061035156,439.0,460.0,1794673,2022-12-05
2022-12-12,418.09814453125,434.79998779296875,454.8999938964844,432.25,440.3500061035156,1111077,2022-12-12
2022-12-19,398.0490417480469,413.95001220703125,437.6499938964844,410.1000061035156,437.25,1357756,2022-12-19
2022-12-26,408.7226257324219,425.04998779296875,427.6499938964844,410.5,414.95001220703125,826427,2022-12-26
2023-01-02,404.2032165527344,420.3500061035156,433.79998779296875,418.0,427.20001220703125,957049,2023-01-02
2023-01-09,412.13629150390625,428.6000061035156,434.54998779296875,415.8999938964844,420.8999938964844,614313,2023-01-09
2023-01-16,408.1457214355469,424.45001220703125,438.0,422.0,428.0,1132843,2023-01-16
2023-01-23,422.52142333984375,439.3999938964844,443.0,414.0,425.3500061035156,656766,2023-01-23
2023-01-30,403.81854248046875,419.95001220703125,449.79998779296875,410.3500061035156,439.3999938964844,973768,2023-01-30
2023-02-06,393.9623107910156,409.70001220703125,429.8999938964844,405.04998779296875,414.54998779296875,1214588,2023-02-06
2023-02-13,376.8941345214844,391.95001220703125,409.45001220703125,385.3999938964844,407.79998779296875,1668412,2023-02-13
2023-02-20,370.850830078125,381.8999938964844,402.0,381.04998779296875,391.95001220703125,1337753,2023-02-20
2023-02-27,377.40557861328125,388.6499938964844,405.8999938964844,374.79998779296875,381.8999938964844,1499330,2023-02-27
2023-03-06,378.2795104980469,389.54998779296875,394.0,382.1000061035156,390.3500061035156,606575,2023-03-06
2023-03-13,341.4760437011719,351.6499938964844,390.70001220703125,350.45001220703125,390.0,1445070,2023-03-13
2023-03-20,352.0606994628906,362.54998779296875,375.8999938964844,340.54998779296875,355.3999938964844,6735621,2023-03-20
2023-03-27,348.1763916015625,358.54998779296875,370.70001220703125,340.6000061035156,365.0,4023083,2023-03-27
2023-04-03,344.7776794433594,355.04998779296875,365.29998779296875,353.3500061035156,361.0,834085,2023-04-03
2023-04-10,350.26422119140625,360.70001220703125,367.75,354.1000061035156,355.5,1295300,2023-04-10
2023-04-17,352.4491271972656,362.95001220703125,369.3999938964844,358.79998779296875,360.70001220703125,994650,2023-04-17
2023-04-24,364.1019287109375,374.95001220703125,376.45001220703125,357.6499938964844,366.8999938964844,2423830,2023-04-24
2023-05-01,367.1607971191406,378.1000061035156,386.29998779296875,374.6000061035156,374.95001220703125,1181103,2023-05-01
2023-05-08,380.4158935546875,391.75,394.95001220703125,377.70001220703125,379.6000061035156,1116045,2023-05-08
2023-05-15,380.8043518066406,392.1499938964844,393.79998779296875,385.1000061035156,393.6499938964844,744472,2023-05-15
2023-05-22,390.1265563964844,401.75,408.29998779296875,377.0,390.6000061035156,1584123,2023-05-22
2023-05-29,384.5914611816406,396.04998779296875,419.6000061035156,386.20001220703125,401.1000061035156,1868044,2023-05-29
2023-06-05,371.6763000488281,382.75,399.70001220703125,380.20001220703125,399.70001220703125,1115158,2023-06-05
2023-06-12,391.34039306640625,403.0,405.0,371.0,382.75,6876490,2023-06-12
2023-06-19,398.040771484375,409.8999938964844,424.25,402.75,406.0,4801703,2023-06-19
2023-06-26,412.41259765625,424.70001220703125,428.0,409.1499938964844,409.8999938964844,1667173,2023-06-26
2023-07-03,408.9167175292969,421.1000061035156,437.8999938964844,417.0,426.8500061035156,2357983,2023-07-03
2023-07-10,401.6822509765625,413.6499938964844,429.5,412.0,422.0,1327851,2023-07-10
2023-07-17,408.47979736328125,420.6499938964844,426.3999938964844,410.0,414.0,2338503,2023-07-17
2023-07-24,437.0291442871094,450.04998779296875,454.8999938964844,417.1000061035156,422.3999938964844,3182098,2023-07-24
2023-07-31,437.1748352050781,450.20001220703125,467.29998779296875,439.3500061035156,452.25,4868788,2023-07-31
2023-08-07,504.5669250488281,519.5999755859375,522.1500244140625,449.75,452.45001220703125,11764105,2023-08-07
2023-08-14,513.3065185546875,528.5999755859375,533.9500122070312,502.0,520.0,2368387,2023-08-14
2023-08-21,497.4781188964844,512.2999877929688,546.6500244140625,509.54998779296875,532.6500244140625,1669878,2023-08-21
2023-08-28,520.10400390625,535.5999755859375,545.0,508.1000061035156,513.8499755859375,3181717,2023-08-28
2023-09-04,524.1339111328125,539.75,542.0,520.2999877929688,539.0,2126558,2023-09-04
2023-09-11,531.85400390625,547.7000122070312,583.25,540.0,540.0,4301663,2023-09-11
2023-09-18,502.284912109375,517.25,558.0,512.3499755859375,555.2999877929688,1171480,2023-09-18
2023-09-25,522.87158203125,538.4500122070312,548.9500122070312,507.8500061035156,518.0499877929688,4660018,2023-09-25
2023-10-02,511.60711669921875,526.8499755859375,553.0499877929688,523.2999877929688,538.4500122070312,1392492,2023-10-02
2023-10-09,495.1961364746094,509.95001220703125,534.75,501.54998779296875,525.5499877929688,1677092,2023-10-09
2023-10-16,495.0019226074219,509.75,521.25,496.1499938964844,512.0,1972243,2023-10-16
2023-10-23,490.24371337890625,504.8500061035156,516.7000122070312,489.3500061035156,511.0,1253533,2023-10-23
2023-10-30,494.0793762207031,508.79998779296875,522.0,502.0,504.8500061035156,1623896,2023-10-30
2023-11-06,498.2064514160156,513.0499877929688,545.25,503.20001220703125,509.0,1722323,2023-11-06
2023-11-13,478.0567932128906,492.29998779296875,517.8499755859375,486.0,517.8499755859375,1297185,2023-11-13
2023-11-20,492.9927978515625,503.70001220703125,510.8999938964844,489.0,494.3999938964844,2531961,2023-11-20
2023-11-27,504.8355712890625,515.7999877929688,517.6500244140625,495.79998779296875,503.70001220703125,2093894,2023-11-27
2023-12-04,487.36505126953125,497.95001220703125,520.0,492.1499938964844,519.5,3589359,2023-12-04
2023-12-11,487.85443115234375,498.45001220703125,511.1499938964844,494.25,498.95001220703125,2197354,2023-12-11
2023-12-18,484.2330322265625,494.75,513.9000244140625,490.0,500.79998779296875,1871880,2023-12-18
2023-12-25,551.7662963867188,563.75,575.0,493.3999938964844,494.75,8283959,2023-12-25
2024-01-01,552.7940063476562,564.7999877929688,588.5999755859375,538.0999755859375,569.9000244140625,6266569,2024-01-01
2024-01-08,513.5953369140625,524.75,568.3499755859375,524.0,565.0,2509760,2024-01-08
2024-01-15,489.7629089355469,500.3999938964844,541.8499755859375,498.0,529.1500244140625,3161771,2024-01-15
2024-01-22,482.0308837890625,492.5,513.0,491.20001220703125,500.3999938964844,2554391,2024-01-22
2024-01-29,490.7906494140625,501.45001220703125,512.0,493.8999938964844,493.8999938964844,4257268,2024-01-29
2024-02-05,474.2498474121094,484.54998779296875,510.95001220703125,475.5,506.6000061035156,2623398,2024-02-05
2024-02-12,450.2217102050781,460.0,487.6499938964844,459.25,485.5,2513364,2024-02-12
2024-02-19,452.5320739746094,458.3500061035156,483.0,456.0,461.8999938964844,3409639,2024-02-19
2024-02-26,449.2245788574219,455.0,473.75,452.20001220703125,461.75,6851668,2024-02-26
2024-03-04,444.48553466796875,450.20001220703125,463.04998779296875,441.0,460.0,2659714,2024-03-04
2024-03-11,417.68011474609375,423.04998779296875,457.3999938964844,417.1000061035156,450.20001220703125,3711873,2024-03-11
2024-03-18,418.8648986816406,424.25,438.3500061035156,418.29998779296875,423.25,3892369,2024-03-18
2024-03-25,423.9001770019531,429.3500061035156,440.8500061035156,418.8500061035156,424.0,2147238,2024-03-25
2024-04-01,440.93121337890625,446.6000061035156,453.5,432.0,432.0,3474511,2024-04-01
2024-04-08,448.4841003417969,454.25,461.0,447.20001220703125,452.0,3031839,2024-04-08
2024-04-15,436.3402404785156,441.95001220703125,456.5,428.20001220703125,451.95001220703125,2929713,2024-04-15
2024-04-22,474.104736328125,480.20001220703125,484.0,437.95001220703125,445.25,9313814,2024-04-22
2024-04-29,489.1611328125,495.45001220703125,503.6499938964844,474.45001220703125,483.70001220703125,2950253,2024-04-29
2024-05-06,516.1639404296875,522.7999877929688,538.0,492.1499938964844,500.1000061035156,8295989,2024-05-06
2024-05-13,510.092041015625,516.6500244140625,531.75,509.6000061035156,519.7999877929688,1412699,2024-05-13
2024-05-20,537.8847045898438,544.7999877929688,548.7999877929688,507.45001220703125,516.4000244140625,3447984,2024-05-20
2024-05-27,617.5604248046875,625.5,646.2000122070312,515.0,547.7999877929688,27290699,2024-05-27
2024-06-03,713.082275390625,722.25,762.0,603.9500122070312,640.0,18819878,2024-06-03
2024-06-10,700.98779296875,710.0,754.9000244140625,698.0,721.0,2282675,2024-06-10
2024-06-17,692.1514282226562,701.0499877929688,749.0,696.0499877929688,710.0,2634287,2024-06-17
2024-06-24,680.550537109375,689.2999877929688,732.5999755859375,681.0499877929688,704.3499755859375,2681288,2024-06-24
2024-07-01,715.0075073242188,724.2000122070312,775.0,690.0999755859375,699.5499877929688,16145957,2024-07-01
2024-07-08,753.8580932617188,763.5499877929688,806.0499877929688,720.8499755859375,729.7999877929688,8202843,2024-07-08
2024-07-15,789.6478881835938,799.7999877929688,814.0,757.5999755859375,774.9000244140625,5736607,2024-07-15
2024-07-22,786.9822387695312,797.0999755859375,844.6500244140625,710.0499877929688,799.7999877929688,4692519,2024-07-22
2024-07-29,769.3587646484375,779.25,849.5,775.9000244140625,803.9000244140625,8504355,2024-07-29
2024-08-05,787.3771362304688,797.5,801.0,736.3499755859375,768.9500122070312,5623343,2024-08-05
2024-08-12,813.8863525390625,824.3499755859375,842.0,796.2999877929688,800.25,1839789,2024-08-12
2024-08-19,798.829833984375,809.0999755859375,832.9000244140625,794.4000244140625,825.8499755859375,1584117,2024-08-19
2024-08-26,802.8778686523438,813.2000122070312,855.5999755859375,806.0499877929688,816.0,3135744,2024-08-26
2024-09-02,822.1303100585938,832.7000122070312,860.0,790.0,818.7999877929688,3021374,2024-09-02
2024-09-09,778.0470581054688,788.0499877929688,846.75,786.2000122070312,837.0,1643107,2024-09-09
2024-09-16,738.0611572265625,747.5499877929688,789.75,725.4000244140625,789.75,6088390,2024-09-16
2024-09-23,742.109130859375,751.6500244140625,771.9500122070312,736.0499877929688,755.2999877929688,2518679,2024-09-23
2024-09-30,733.4207763671875,742.8499755859375,773.2999877929688,725.0999755859375,758.0,2026009,2024-09-30
2024-10-07,720.9807739257812,730.25,760.9500122070312,725.5499877929688,743.9500122070312,1935151,2024-10-07
2024-10-14,691.9539184570312,700.8499755859375,746.3499755859375,692.0499877929688,730.0,3124124,2024-10-14
2024-10-21,637.3065185546875,645.5,706.7999877929688,632.0,691.0,2670072,2024-10-21
2024-10-28,707.35595703125,716.4500122070312,719.9500122070312,635.0,640.0,1483256,2024-10-28
2024-11-04,661.347412109375,669.8499755859375,714.0499877929688,661.1500244140625,711.4500122070312,2597778,2024-11-04
2024-11-11,634.6901245117188,642.8499755859375,699.2999877929688,634.5999755859375,667.0,3666483,2024-11-11
2024-11-18,630.7409057617188,638.8499755859375,649.6500244140625,611.2999877929688,643.25,2116602,2024-11-18
2024-11-25,679.546142578125,684.0,743.0,648.9000244140625,657.0,2825362,2024-11-25
2024-12-02,638.31640625,642.5,670.0,622.0499877929688,670.0,4384718,2024-12-02
2024-12-09,588.1948852539062,592.0499877929688,646.0,586.7000122070312,643.0499877929688,4763414,2024-12-09
2024-12-16,587.002685546875,590.8499755859375,607.7000122070312,580.0,600.0,3941376,2024-12-16
2024-12-23,586.4066162109375,590.25,602.0,565.0,584.0,2264771,2024-12-23
2024-12-30,610.4490356445312,614.4500122070312,618.3499755859375,586.2999877929688,594.5999755859375,1470091,2024-12-30
2025-01-06,585.5621948242188,589.4000244140625,619.6500244140625,571.0499877929688,618.0,2711293,2025-01-06
2025-01-13,561.1719970703125,564.8499755859375,589.75,550.5,579.5499877929688,2531000,2025-01-13
2025-01-20,547.710205078125,551.2999877929688,572.8499755859375,546.0499877929688,572.8499755859375,1537120,2025-01-20
2025-01-27,621.72509765625,625.7999877929688,629.8499755859375,528.1500244140625,546.2999877929688,6139798,2025-01-27
2025-02-03,569.119873046875,572.8499755859375,624.25,566.0499877929688,615.0499877929688,2178911,2025-02-03
2025-02-10,524.5,524.5,580.7999877929688,520.0999755859375,571.5,2111612,2025-02-10
2025-02-17,556.6500244140625,556.6500244140625,561.7999877929688,512.9500122070312,526.0499877929688,4602492,2025-02-17
2025-02-24,529.9500122070312,529.9500122070312,559.9500122070312,507.70001220703125,548.0,1756832,2025-02-24
2025-03-03,551.75,551.75,559.7000122070312,507.79998779296875,528.0,3947717,2025-03-03
2025-03-10,562.1500244140625,562.1500244140625,576.0499877929688,541.1500244140625,554.9500122070312,2216305,2025-03-10
2025-03-17,576.0,576.0,585.4500122070312,544.4000244140625,564.9500122070312,1968361,2025-03-17
2025-03-24,579.9000244140625,579.9000244140625,589.75,547.0999755859375,584.0,2252764,2025-03-24
2025-03-31,592.7999877929688,592.7999877929688,603.5999755859375,565.1500244140625,579.9000244140625,3344694,2025-03-31
2025-04-07,608.5,608.5,612.4500122070312,550.5499877929688,569.9500122070312,3558757,2025-04-07
2025-04-14,615.0,615.0,628.0,599.5999755859375,608.5,1483447,2025-04-14
2025-04-21,619.7999877929688,619.7999877929688,651.9500122070312,609.2000122070312,615.0,2019660,2025-04-21
2025-04-28,630.5999755859375,630.5999755859375,639.7999877929688,617.0,619.7999877929688,1378014,2025-04-28
2025-05-05,630.4000244140625,630.4000244140625,653.3499755859375,596.0,628.7000122070312,1741616,2025-05-05
2025-05-12,636.2999877929688,636.2999877929688,645.0,610.7000122070312,638.0499877929688,2550201,2025-05-12
2025-05-19,595.7000122070312,595.7000122070312,648.8499755859375,588.2999877929688,648.0,3605209,2025-05-19
2025-05-26,584.2000122070312,584.2000122070312,603.5,575.5499877929688,598.8499755859375,1861541,2025-05-26
2025-06-02,583.3499755859375,583.3499755859375,597.7999877929688,572.0,584.0499877929688,2190834,2025-06-02
2025-06-09,572.5499877929688,572.5499877929688,597.0,565.0,588.9000244140625,2374893,2025-06-09
2025-06-16,553.0499877929688,553.0499877929688,579.4000244140625,550.0,572.5499877929688,1747559,2025-06-16
2025-06-23,567.2000122070312,567.2000122070312,576.9000244140625,549.8499755859375,552.9500122070312,1749379,2025-06-23
2025-06-30,562.5499877929688,562.5499877929688,581.7999877929688,556.0,567.2000122070312,2827679,2025-06-30
2025-07-07,587.0,587.0,620.0,560.7000122070312,562.5999755859375,5722004,2025-07-07
2025-07-14,582.0999755859375,582.0999755859375,591.75,576.9000244140625,585.5,1131893,2025-07-14
