Date,Adj Close_SANGHVIMOV.NS,Close_SANGHVIMOV.NS,High_SANGHVIMOV.NS,Low_SANGHVIMOV.NS,Open_SANGHVIMOV.NS,Volume_SANGHVIMOV.NS,Date
2021-05-31,88.52874755859375,89.125,91.25,80.5250015258789,83.5,1764664,2021-05-31
2021-06-07,85.25082397460938,85.82499694824219,96.5,84.4000015258789,89.5250015258789,2772502,2021-06-07
2021-06-14,98.56117248535156,99.2249984741211,104.25,82.5999984741211,86.4749984741211,5109296,2021-06-14
2021-06-21,97.46853637695312,98.125,101.9749984741211,95.0,98.9000015258789,1177368,2021-06-21
2021-06-28,109.73590850830078,110.4749984741211,115.0,98.05000305175781,100.0,2674804,2021-06-28
2021-07-05,102.88207244873047,103.57499694824219,111.2249984741211,102.0,111.19999694824219,2108464,2021-07-05
2021-07-12,101.9135971069336,102.5999984741211,108.42500305175781,100.82499694824219,104.32499694824219,2215476,2021-07-12
2021-07-19,106.18482971191406,106.9000015258789,111.25,90.875,102.1500015258789,3856174,2021-07-19
2021-07-26,99.72831726074219,100.4000015258789,107.9749984741211,95.5999984741211,106.5250015258789,1950864,2021-07-26
2021-08-02,96.72355651855469,97.375,104.94999694824219,96.6500015258789,101.25,1141362,2021-08-02
2021-08-09,97.86585998535156,98.5250015258789,102.0,85.0,99.44999694824219,1688744,2021-08-09
2021-08-16,89.39789581298828,90.0,98.8499984741211,89.0,98.5,551132,2021-08-16
2021-08-23,87.95759582519531,88.55000305175781,94.7750015258789,84.5,92.5,559342,2021-08-23
2021-08-30,88.35491180419922,88.94999694824219,94.25,87.5,89.9000015258789,579954,2021-08-30
2021-09-06,88.72740173339844,89.32499694824219,93.875,87.5999984741211,89.57499694824219,414192,2021-09-06
2021-09-13,86.96428680419922,87.55000305175781,92.44999694824219,86.4000015258789,89.75,467154,2021-09-13
2021-09-20,87.03878021240234,87.625,91.32499694824219,85.25,87.0,707522,2021-09-20
2021-09-27,93.37113189697266,94.0,99.0,85.0,87.0999984741211,1901356,2021-09-27
2021-10-04,101.0941162109375,101.7750015258789,107.3499984741211,88.42500305175781,94.0,3741708,2021-10-04
2021-10-11,101.06928253173828,101.75,102.5,94.375,101.69999694824219,942914,2021-10-11
2021-10-18,94.4637680053711,95.0999984741211,103.1500015258789,92.0,103.0999984741211,891924,2021-10-18
2021-10-25,109.01576232910156,109.75,112.30000305175781,90.0999984741211,94.0999984741211,2371920,2021-10-25
2021-11-01,114.97562408447266,115.75,119.2249984741211,110.57499694824219,111.25,3047604,2021-11-01
2021-11-08,103.751220703125,104.44999694824219,117.19999694824219,100.19999694824219,115.875,1196612,2021-11-08
2021-11-15,103.08073425292969,103.7750015258789,109.1500015258789,98.25,100.75,1197314,2021-11-15
2021-11-22,101.06928253173828,101.75,108.0250015258789,95.125,100.67500305175781,823496,2021-11-22
2021-11-29,102.41024780273438,103.0999984741211,105.2249984741211,94.5250015258789,100.25,668068,2021-11-29
2021-12-06,112.04536437988281,112.80000305175781,117.0,102.0999984741211,102.0999984741211,2299292,2021-12-06
2021-12-13,104.42170715332031,105.125,116.17500305175781,100.92500305175781,114.9749984741211,834494,2021-12-13
2021-12-20,106.08550262451172,106.80000305175781,113.9000015258789,96.07499694824219,101.5250015258789,1349238,2021-12-20
2021-12-27,117.23540496826172,118.0250015258789,119.69999694824219,103.625,108.4749984741211,2285142,2021-12-27
2022-01-03,125.95169830322266,126.80000305175781,128.8249969482422,113.0,120.0,4066582,2022-01-03
2022-01-10,120.96031951904297,121.7750015258789,131.35000610351562,115.0999984741211,130.5,1892726,2022-01-10
2022-01-17,114.25547790527344,115.0250015258789,126.8499984741211,111.7750015258789,122.30000305175781,1394606,2022-01-17
2022-01-24,107.35196685791016,108.07499694824219,118.92500305175781,102.5,116.5,788024,2022-01-24
2022-01-31,115.0252914428711,115.80000305175781,119.0,107.0250015258789,110.44999694824219,751584,2022-01-31
2022-02-07,109.38825225830078,110.125,118.9000015258789,106.8499984741211,115.5,853126,2022-02-07
2022-02-14,109.16476440429688,109.9000015258789,112.8499984741211,104.19999694824219,110.0999984741211,823096,2022-02-14
2022-02-21,93.86779022216797,94.5,109.9000015258789,87.5,109.5,1037746,2022-02-21
2022-02-28,94.21544647216797,94.8499984741211,95.82499694824219,89.5,92.5999984741211,710014,2022-02-28
2022-03-07,94.38927459716797,95.0250015258789,99.19999694824219,87.5,91.75,1043710,2022-03-07
2022-03-14,97.0960464477539,97.75,98.5,91.5,95.92500305175781,793090,2022-03-14
2022-03-21,94.16578674316406,94.80000305175781,99.9000015258789,94.0,99.4000015258789,878146,2022-03-21
2022-03-28,96.27656555175781,96.92500305175781,97.5,90.75,94.5,961212,2022-03-28
2022-04-04,98.63568115234375,99.30000305175781,102.9749984741211,96.5,98.19999694824219,764426,2022-04-04
2022-04-11,102.36058807373047,103.05000305175781,103.75,97.55000305175781,99.8499984741211,490118,2022-04-11
2022-04-18,93.470458984375,94.0999984741211,103.75,92.67500305175781,103.7249984741211,1021408,2022-04-18
2022-04-25,90.51536560058594,91.125,98.625,90.2750015258789,92.7750015258789,575178,2022-04-25
2022-05-02,86.1447982788086,86.7249984741211,92.07499694824219,85.4749984741211,90.4749984741211,504344,2022-05-02
2022-05-09,87.41127014160156,88.0,89.75,85.0,85.7249984741211,738032,2022-05-09
2022-05-16,85.30049133300781,85.875,90.82499694824219,84.5,85.17500305175781,477932,2022-05-16
2022-05-23,91.70733642578125,92.32499694824219,95.82499694824219,85.8499984741211,86.05000305175781,1430542,2022-05-23
2022-05-30,97.94035339355469,98.5999984741211,100.30000305175781,88.55000305175781,93.375,959858,2022-05-30
2022-06-06,106.63182067871094,107.3499984741211,108.0,96.07499694824219,99.5999984741211,1948944,2022-06-06
2022-06-13,101.31761169433594,102.0,109.55000305175781,100.19999694824219,105.0,1369602,2022-06-13
2022-06-20,100.20013427734375,100.875,104.3499984741211,97.0,101.5,593578,2022-06-20
2022-06-27,110.50572967529297,111.25,118.0,101.57499694824219,101.75,1901530,2022-06-27
2022-07-04,116.46558380126953,117.25,118.92500305175781,108.3499984741211,110.0250015258789,1204208,2022-07-04
2022-07-11,111.99568939208984,112.75,117.25,108.17500305175781,114.80000305175781,570924,2022-07-11
2022-07-18,117.95555114746094,118.75,122.75,110.75,113.75,1050882,2022-07-18
2022-07-25,120.58782196044922,121.4000015258789,123.0,116.67500305175781,119.69999694824219,1163960,2022-07-25
2022-08-01,110.2325668334961,110.9749984741211,124.2249984741211,109.5,121.4000015258789,1087034,2022-08-01
2022-08-08,116.2172622680664,117.0,118.94999694824219,110.5,110.5,1715854,2022-08-08
2022-08-15,124.93355560302734,125.7750015258789,130.0,114.42500305175781,117.0,1751520,2022-08-15
2022-08-22,129.974609375,130.85000610351562,138.85000610351562,124.0,125.7750015258789,2792790,2022-08-22
2022-08-29,125.35570526123047,126.19999694824219,130.47500610351562,123.17500305175781,127.30000305175781,1223626,2022-08-29
2022-09-05,126.94500732421875,127.80000305175781,140.0,124.92500305175781,125.5250015258789,2123558,2022-09-05
2022-09-12,123.56775665283203,124.4000015258789,133.39999389648438,123.125,128.02499389648438,1254324,2022-09-12
2022-09-19,119.2220230102539,120.0250015258789,128.39999389648438,118.9749984741211,126.75,873308,2022-09-19
2022-09-26,111.77220153808594,112.5250015258789,120.0250015258789,109.0,118.625,941282,2022-09-26
2022-10-03,118.45220947265625,119.25,120.42500305175781,109.9749984741211,111.69999694824219,588558,2022-10-03
2022-10-10,111.97085571289062,112.7249984741211,121.0,111.0250015258789,118.625,559292,2022-10-10
2022-10-17,109.13993072509766,109.875,116.9749984741211,108.625,112.7249984741211,524954,2022-10-17
2022-10-24,110.50572967529297,111.25,117.25,110.07499694824219,111.9749984741211,490494,2022-10-24
2022-10-31,109.5869140625,110.32499694824219,115.9749984741211,106.0,112.80000305175781,1078430,2022-10-31
2022-11-07,131.88671875,132.77499389648438,135.89999389648438,107.5,110.32499694824219,2749708,2022-11-07
2022-11-14,142.44064331054688,143.39999389648438,147.0,127.6500015258789,135.0,2356052,2022-11-14
2022-11-21,150.75961303710938,151.77499389648438,154.0,137.75,143.875,1753024,2022-11-21
2022-11-28,153.5657196044922,154.60000610351562,158.25,148.0,152.0,1630632,2022-11-28
2022-12-05,151.6784210205078,152.6999969482422,165.0,150.60000610351562,154.97500610351562,1323892,2022-12-05
2022-12-12,152.34890747070312,153.375,162.52499389648438,146.60000610351562,153.64999389648438,738756,2022-12-12
2022-12-19,144.8245849609375,145.8000030517578,167.0749969482422,144.5749969482422,155.0749969482422,1648000,2022-12-19
2022-12-26,161.13970947265625,162.22500610351562,168.9499969482422,144.125,146.4250030517578,975214,2022-12-26
2023-01-02,173.9037322998047,175.0749969482422,176.5,162.0,164.02499389648438,2256146,2023-01-02
2023-01-09,167.77003479003906,168.89999389648438,179.0,167.3249969482422,177.5,852802,2023-01-09
2023-01-16,171.4949493408203,172.64999389648438,177.25,166.39999389648438,170.0,671656,2023-01-16
2023-01-23,163.22564697265625,164.3249969482422,177.4250030517578,156.3000030517578,172.39999389648438,661528,2023-01-23
2023-01-30,165.60960388183594,166.72500610351562,171.6750030517578,159.25,163.5,793516,2023-01-30
2023-02-06,182.74420166015625,183.97500610351562,186.0,165.35000610351562,167.10000610351562,2641726,2023-02-06
2023-02-13,194.16726684570312,195.47500610351562,196.625,180.85000610351562,186.4250030517578,3689918,2023-02-13
2023-02-20,183.5885009765625,184.8249969482422,197.0,182.3249969482422,197.0,1622482,2023-02-20
2023-02-27,178.32395935058594,179.52499389648438,184.9499969482422,170.0,184.6750030517578,827810,2023-02-27
2023-03-06,183.63816833496094,184.875,190.64999389648438,176.0749969482422,180.22500610351562,793336,2023-03-06
2023-03-13,172.91041564941406,174.0749969482422,190.0,165.85000610351562,190.0,1125866,2023-03-13
2023-03-20,169.06134033203125,170.1999969482422,178.0,167.75,170.8000030517578,415238,2023-03-20
2023-03-27,174.89703369140625,176.0749969482422,178.6999969482422,152.5500030517578,168.5,1562158,2023-03-27
2023-04-03,174.5990447998047,175.77499389648438,179.75,171.0500030517578,179.0,416456,2023-04-03
2023-04-10,185.69927978515625,186.9499969482422,189.0,174.4250030517578,175.6750030517578,765456,2023-04-10
2023-04-17,187.5369110107422,188.8000030517578,192.85000610351562,184.10000610351562,187.0,504998,2023-04-17
2023-04-24,192.1061248779297,193.39999389648438,200.5,188.8000030517578,188.8000030517578,1278018,2023-04-24
2023-05-01,202.5110626220703,203.875,209.6999969482422,193.0,193.39999389648438,2157796,2023-05-01
2023-05-08,203.1318817138672,204.5,210.89999389648438,194.0,205.0,1674462,2023-05-08
2023-05-15,207.5769500732422,208.97500610351562,215.0,193.9250030517578,205.0,2113382,2023-05-15
2023-05-22,198.38882446289062,199.72500610351562,210.89999389648438,183.0500030517578,209.875,4058298,2023-05-22
2023-05-29,226.84715270996094,228.375,230.375,194.25,202.39999389648438,3948308,2023-05-29
2023-06-05,230.79556274414062,232.35000610351562,237.5,226.27499389648438,231.0,2328586,2023-06-05
2023-06-12,234.37147521972656,235.9499969482422,244.75,230.02499389648438,234.0,1783588,2023-06-12
2023-06-19,222.6752471923828,224.1750030517578,239.4499969482422,222.75,236.8249969482422,1597838,2023-06-19
2023-06-26,238.8662109375,240.47500610351562,242.0,222.0749969482422,222.0749969482422,1101802,2023-06-26
2023-07-03,260.44586181640625,262.20001220703125,270.9750061035156,239.0,240.0,2290822,2023-07-03
2023-07-10,280.1630554199219,282.04998779296875,294.75,261.54998779296875,269.45001220703125,2647606,2023-07-10
2023-07-17,283.66448974609375,285.57501220703125,298.8999938964844,276.82501220703125,283.32501220703125,1269360,2023-07-17
2023-07-24,302.6615295410156,304.70001220703125,314.8999938964844,278.32501220703125,286.95001220703125,2046648,2023-07-24
2023-07-31,297.7943115234375,299.79998779296875,323.4750061035156,295.625,309.0,1762026,2023-07-31
2023-08-07,319.04998779296875,319.04998779296875,352.3999938964844,297.04998779296875,301.3999938964844,6099566,2023-08-07
2023-08-14,306.8500061035156,306.8500061035156,330.5,302.5,318.70001220703125,958140,2023-08-14
2023-08-21,325.7749938964844,325.7749938964844,342.4750061035156,307.04998779296875,308.0,1152756,2023-08-21
2023-08-28,372.125,372.125,377.92498779296875,327.5,330.6000061035156,1963940,2023-08-28
2023-09-04,355.67498779296875,355.67498779296875,372.0249938964844,350.3500061035156,372.0249938964844,943860,2023-09-04
2023-09-11,353.20001220703125,353.20001220703125,364.8500061035156,306.3500061035156,355.70001220703125,2192604,2023-09-11
2023-09-18,335.3500061035156,335.3500061035156,357.5,330.04998779296875,355.79998779296875,624466,2023-09-18
2023-09-25,340.54998779296875,340.54998779296875,357.2749938964844,330.0,335.3500061035156,520974,2023-09-25
2023-10-02,354.3500061035156,354.3500061035156,362.17498779296875,325.0,340.54998779296875,757596,2023-10-02
2023-10-09,335.6000061035156,335.6000061035156,357.25,330.0249938964844,351.92498779296875,809702,2023-10-09
2023-10-16,350.67498779296875,350.67498779296875,359.95001220703125,333.5,337.5,700004,2023-10-16
2023-10-23,331.6000061035156,331.6000061035156,361.3999938964844,310.0,350.67498779296875,1200696,2023-10-23
2023-10-30,380.125,380.125,386.5,330.7749938964844,333.92498779296875,1952564,2023-10-30
2023-11-06,364.1000061035156,364.1000061035156,390.5,363.0,384.95001220703125,1503932,2023-11-06
2023-11-13,398.6000061035156,398.6000061035156,407.5,373.79998779296875,384.95001220703125,1299884,2023-11-13
2023-11-20,395.3500061035156,395.3500061035156,405.45001220703125,375.5249938964844,400.5,974126,2023-11-20
2023-11-27,386.125,386.125,414.5,375.0249938964844,395.3500061035156,975878,2023-11-27
2023-12-04,408.6499938964844,408.6499938964844,427.1499938964844,392.04998779296875,399.0,1499774,2023-12-04
2023-12-11,410.2749938964844,410.2749938964844,427.07501220703125,405.92498779296875,413.75,1042790,2023-12-11
2023-12-18,417.79998779296875,417.79998779296875,444.0,380.70001220703125,413.75,3112646,2023-12-18
2023-12-25,409.0,409.0,432.25,404.5,417.79998779296875,915396,2023-12-25
2024-01-01,413.3999938964844,413.3999938964844,437.0,403.5249938964844,411.79998779296875,850366,2024-01-01
2024-01-08,404.4750061035156,404.4750061035156,424.95001220703125,398.375,414.07501220703125,568284,2024-01-08
2024-01-15,397.2250061035156,397.2250061035156,413.4750061035156,375.0,406.25,1102708,2024-01-15
2024-01-22,383.1000061035156,383.1000061035156,399.3500061035156,365.0,397.2250061035156,520382,2024-01-22
2024-01-29,407.17498779296875,407.17498779296875,409.4750061035156,376.7749938964844,386.875,1191778,2024-01-29
2024-02-05,507.25,507.25,549.9000244140625,395.1000061035156,407.0,8638092,2024-02-05
2024-02-12,575.0499877929688,575.0499877929688,587.25,488.9750061035156,513.9500122070312,2171170,2024-02-12
2024-02-19,583.7249755859375,583.7249755859375,615.0,500.0,600.0,1819726,2024-02-19
2024-02-26,598.1749877929688,598.1749877929688,627.0,545.5250244140625,583.0,1962374,2024-02-26
2024-03-04,543.5999755859375,543.5999755859375,569.0,497.75,569.0,2662712,2024-03-04
2024-03-11,531.5999755859375,531.5999755859375,557.1500244140625,472.5,548.4749755859375,2654142,2024-03-11
2024-03-18,576.2000122070312,576.2000122070312,600.0,506.2749938964844,527.5250244140625,1973056,2024-03-18
2024-03-25,676.0499877929688,676.0499877929688,699.9249877929688,576.2000122070312,576.2000122070312,4064740,2024-03-25
2024-04-01,661.8250122070312,661.8250122070312,699.4749755859375,652.25,698.8250122070312,1211400,2024-04-01
2024-04-08,636.5250244140625,636.5250244140625,677.25,631.4249877929688,665.0,963720,2024-04-08
2024-04-15,663.0,663.0,687.5,604.4000244140625,629.2999877929688,1924664,2024-04-15
2024-04-22,675.0,675.0,716.4749755859375,635.0,676.5250244140625,3162724,2024-04-22
2024-04-29,646.7999877929688,646.7999877929688,697.4749755859375,639.4249877929688,680.625,1590524,2024-04-29
2024-05-06,650.375,650.375,710.0,621.0250244140625,655.0,3030948,2024-05-06
2024-05-13,608.6749877929688,608.6749877929688,747.4749755859375,578.0,652.4749755859375,9434404,2024-05-13
2024-05-20,572.6500244140625,572.6500244140625,610.0,545.5,588.4249877929688,3323604,2024-05-20
2024-05-27,548.0250244140625,548.0250244140625,580.6749877929688,525.0250244140625,578.5,3647348,2024-05-27
2024-06-03,561.4749755859375,561.4749755859375,594.4000244140625,483.5249938964844,594.4000244140625,3111570,2024-06-03
2024-06-10,546.5250244140625,546.5250244140625,586.4000244140625,542.4749755859375,553.2000122070312,3386788,2024-06-10
2024-06-17,533.0999755859375,533.0999755859375,572.4749755859375,529.0499877929688,546.5250244140625,3901430,2024-06-17
2024-06-24,531.4249877929688,531.4249877929688,564.2750244140625,525.25,530.5250244140625,2790062,2024-06-24
2024-07-01,560.0499877929688,560.0499877929688,567.25,532.375,535.9749755859375,2830546,2024-07-01
2024-07-08,541.2750244140625,541.2750244140625,574.0,539.3499755859375,567.0,1836582,2024-07-08
2024-07-15,541.7249755859375,541.7249755859375,558.375,525.0250244140625,545.5,1905856,2024-07-15
2024-07-22,551.8250122070312,551.8250122070312,561.5,500.5249938964844,540.0,1497094,2024-07-22
2024-07-29,568.5999755859375,568.5999755859375,602.5,550.5999755859375,554.5,3727684,2024-07-29
2024-08-05,417.6000061035156,417.6000061035156,559.0,400.0,552.5,11551040,2024-08-05
2024-08-12,410.82501220703125,410.82501220703125,452.20001220703125,404.2749938964844,417.6000061035156,3786838,2024-08-12
2024-08-19,417.8999938964844,417.8999938964844,434.5,410.82501220703125,411.125,2583886,2024-08-19
2024-08-26,448.92498779296875,448.92498779296875,457.5,404.625,418.4750061035156,6086498,2024-08-26
2024-09-02,409.07501220703125,409.07501220703125,453.6499938964844,404.0249938964844,452.375,3750716,2024-09-02
2024-09-09,411.07501220703125,411.07501220703125,415.5,392.07501220703125,404.0,2383792,2024-09-09
2024-09-16,403.7250061035156,403.7250061035156,416.25,394.25,416.25,2531424,2024-09-16
2024-09-23,407.20001220703125,407.20001220703125,424.6499938964844,383.5249938964844,410.0,3490443,2024-09-23
2024-09-30,381.1499938964844,381.1499938964844,410.6499938964844,375.04998779296875,401.0,1070542,2024-09-30
2024-10-07,382.29998779296875,382.29998779296875,401.3999938964844,357.54998779296875,384.5,1439465,2024-10-07
2024-10-14,456.8999938964844,456.8999938964844,475.95001220703125,383.1000061035156,387.95001220703125,5722192,2024-10-14
2024-10-21,391.70001220703125,391.70001220703125,457.95001220703125,388.25,457.0,2086834,2024-10-21
2024-10-28,409.8500061035156,409.8500061035156,413.0,386.1499938964844,394.70001220703125,1527117,2024-10-28
2024-11-04,409.95001220703125,409.95001220703125,428.6499938964844,395.20001220703125,409.8500061035156,1340906,2024-11-04
2024-11-11,359.3500061035156,359.3500061035156,410.70001220703125,352.45001220703125,406.8999938964844,1185262,2024-11-11
2024-11-18,313.1000061035156,313.1000061035156,358.0,302.0,356.0,4155469,2024-11-18
2024-11-25,329.75,329.75,345.54998779296875,308.6499938964844,323.8999938964844,3012687,2024-11-25
2024-12-02,331.70001220703125,331.70001220703125,336.70001220703125,318.0,329.45001220703125,1745653,2024-12-02
2024-12-09,332.3999938964844,332.3999938964844,356.3500061035156,323.04998779296875,332.0,2690662,2024-12-09
2024-12-16,308.8500061035156,308.8500061035156,335.04998779296875,306.0,332.0,1494407,2024-12-16
2024-12-23,307.6499938964844,307.6499938964844,314.0,301.1000061035156,312.04998779296875,762512,2024-12-23
2024-12-30,307.45001220703125,307.45001220703125,311.95001220703125,295.04998779296875,310.5,1100986,2024-12-30
2025-01-06,285.95001220703125,285.95001220703125,310.6000061035156,282.8999938964844,308.0,1653070,2025-01-06
2025-01-13,301.1499938964844,301.1499938964844,304.29998779296875,274.29998779296875,277.20001220703125,1248084,2025-01-13
2025-01-20,252.14999389648438,252.14999389648438,308.8500061035156,250.85000610351562,305.6499938964844,1665342,2025-01-20
2025-01-27,243.39999389648438,243.39999389648438,258.25,222.60000610351562,250.9499969482422,2329924,2025-01-27
2025-02-03,272.54998779296875,272.54998779296875,273.5,235.0,241.0,1105752,2025-02-03
2025-02-10,247.4499969482422,247.4499969482422,283.45001220703125,234.1999969482422,271.8999938964844,5737362,2025-02-10
2025-02-17,250.5,250.5,255.0,221.25,245.0,2296351,2025-02-17
2025-02-24,210.3000030517578,210.3000030517578,247.5,206.0,243.0,3023613,2025-02-24
2025-03-03,240.1699981689453,240.1699981689453,244.16000366210938,208.0,212.3800048828125,2786811,2025-03-03
2025-03-10,229.72000122070312,229.72000122070312,243.0,214.30999755859375,240.1699981689453,1802204,2025-03-10
2025-03-17,263.7799987792969,263.7799987792969,266.25,229.0,229.72000122070312,2754175,2025-03-17
2025-03-24,244.11000061035156,244.11000061035156,268.5799865722656,231.0500030517578,268.0,3853814,2025-03-24
2025-03-31,243.0399932861328,243.0399932861328,266.1000061035156,239.97999572753906,244.11000061035156,1692654,2025-03-31
2025-04-07,257.8699951171875,257.8699951171875,264.0,222.0,222.0,1467992,2025-04-07
2025-04-14,300.9100036621094,300.9100036621094,309.0,258.5199890136719,261.0,3650669,2025-04-14
2025-04-21,292.5899963378906,292.5899963378906,321.8500061035156,284.5,303.0,3684736,2025-04-21
2025-04-28,267.8999938964844,267.8999938964844,297.0,261.1000061035156,294.739990234375,1238928,2025-04-28
2025-05-05,260.04998779296875,260.04998779296875,278.1499938964844,251.8000030517578,271.20001220703125,2207864,2025-05-05
2025-05-12,333.5,333.5,342.04998779296875,270.04998779296875,270.04998779296875,5536777,2025-05-12
2025-05-19,295.45001220703125,295.45001220703125,354.0,285.1000061035156,333.0,9312681,2025-05-19
2025-05-26,291.3999938964844,291.3999938964844,305.1000061035156,282.29998779296875,299.0,3041140,2025-05-26
2025-06-02,296.8999938964844,296.8999938964844,314.3999938964844,287.29998779296875,291.5,3634455,2025-06-02
2025-06-09,291.0,291.0,316.70001220703125,281.8999938964844,299.0,3893572,2025-06-09
2025-06-16,280.8999938964844,280.8999938964844,295.5,274.04998779296875,291.95001220703125,1864265,2025-06-16
2025-06-23,284.70001220703125,284.70001220703125,295.20001220703125,275.8500061035156,278.04998779296875,1683061,2025-06-23
2025-06-30,279.6499938964844,279.6499938964844,291.1499938964844,274.45001220703125,285.25,1604380,2025-06-30
2025-07-07,274.25,274.25,283.75,272.0,282.79998779296875,691078,2025-07-07
2025-07-14,268.45001220703125,268.45001220703125,277.29998779296875,267.70001220703125,274.25,442257,2025-07-14
