Date,Adj Close_KAKATCEM.NS,Close_KAKATCEM.NS,High_KAKATCEM.NS,Low_KAKATCEM.NS,Open_KAKATCEM.NS,Volume_KAKATCEM.NS,Date
2021-11-01,219.47259521484375,228.60000610351562,230.4499969482422,221.0,230.0,25886,2021-11-01
2021-11-08,230.1774139404297,239.75,253.75,225.85000610351562,232.0,193606,2021-11-08
2021-11-15,216.92840576171875,225.9499969482422,243.3000030517578,224.5,243.0500030517578,44757,2021-11-15
2021-11-22,201.9032745361328,210.3000030517578,233.9499969482422,208.10000610351562,225.10000610351562,141436,2021-11-22
2021-11-29,206.5596160888672,215.14999389648438,220.9499969482422,204.0,210.14999389648438,79515,2021-11-29
2021-12-06,212.2240447998047,221.0500030517578,223.35000610351562,212.0,215.9499969482422,67147,2021-12-06
2021-12-13,202.67132568359375,211.10000610351562,226.0,210.0,222.9499969482422,38092,2021-12-13
2021-12-20,199.5511016845703,207.85000610351562,213.85000610351562,201.3000030517578,209.9499969482422,31418,2021-12-20
2021-12-27,208.7197723388672,217.39999389648438,225.39999389648438,205.0500030517578,207.85000610351562,56850,2021-12-27
2022-01-03,241.5542755126953,251.60000610351562,257.0,215.6999969482422,218.9499969482422,543245,2022-01-03
2022-01-10,245.97061157226562,256.20001220703125,264.70001220703125,246.39999389648438,253.9499969482422,283919,2022-01-10
2022-01-17,234.44972229003906,244.1999969482422,270.95001220703125,235.1999969482422,252.0500030517578,240902,2022-01-17
2022-01-24,225.1370391845703,234.5,244.89999389648438,225.0,242.8000030517578,91019,2022-01-24
2022-01-31,236.32186889648438,246.14999389648438,257.0,235.0,236.0,276615,2022-01-31
2022-02-07,228.5452880859375,238.0500030517578,266.45001220703125,236.0,248.0,189984,2022-02-07
2022-02-14,217.26443481445312,226.3000030517578,237.3000030517578,212.64999389648438,236.9499969482422,68565,2022-02-14
2022-02-21,200.60716247558594,208.9499969482422,226.0,195.10000610351562,222.0500030517578,70212,2022-02-21
2022-02-28,204.9755096435547,213.5,223.9499969482422,204.5,209.9499969482422,40589,2022-02-28
2022-03-07,214.00018310546875,222.89999389648438,228.0500030517578,205.0,207.75,78766,2022-03-07
2022-03-14,216.20834350585938,225.1999969482422,236.75,218.10000610351562,222.89999389648438,94203,2022-03-14
2022-03-21,210.63992309570312,219.39999389648438,229.5,218.39999389648438,226.5500030517578,82682,2022-03-21
2022-03-28,223.0728759765625,232.35000610351562,238.0500030517578,216.4499969482422,220.75,165561,2022-03-28
2022-04-04,250.19491577148438,260.6000061035156,269.79998779296875,235.75,235.75,358816,2022-04-04
2022-04-11,247.69873046875,258.0,277.5,255.0,263.95001220703125,120812,2022-04-11
2022-04-18,264.2120056152344,275.20001220703125,301.20001220703125,248.8000030517578,255.5,776154,2022-04-18
2022-04-25,249.23484802246094,259.6000061035156,275.75,252.85000610351562,275.20001220703125,183854,2022-04-25
2022-05-02,225.9050750732422,235.3000030517578,258.79998779296875,232.0,258.0,76632,2022-05-02
2022-05-09,205.45553588867188,214.0,237.35000610351562,206.25,237.35000610351562,81960,2022-05-09
2022-05-16,219.04055786132812,228.14999389648438,233.0,214.35000610351562,218.9499969482422,51614,2022-05-16
2022-05-23,206.07957458496094,214.64999389648438,241.9499969482422,207.0,232.6999969482422,100594,2022-05-23
2022-05-30,206.75164794921875,215.35000610351562,221.64999389648438,212.3000030517578,218.9499969482422,39493,2022-05-30
2022-06-06,205.98358154296875,214.5500030517578,216.89999389648438,208.10000610351562,213.14999389648438,24006,2022-06-06
2022-06-13,189.9503631591797,197.85000610351562,217.0,195.5,214.5500030517578,33459,2022-06-13
2022-06-20,181.9817657470703,189.5500030517578,201.14999389648438,175.3000030517578,201.14999389648438,25985,2022-06-20
2022-06-27,181.5977325439453,189.14999389648438,199.75,188.10000610351562,191.0,22453,2022-06-27
2022-07-04,185.91806030273438,193.64999389648438,196.35000610351562,186.25,192.1999969482422,25234,2022-07-04
2022-07-11,188.51025390625,196.35000610351562,203.60000610351562,192.64999389648438,193.0,18711,2022-07-11
2022-07-18,214.52822875976562,223.4499969482422,229.9499969482422,196.35000610351562,197.85000610351562,51850,2022-07-18
2022-07-25,209.63185119628906,218.35000610351562,224.75,212.64999389648438,223.1999969482422,29651,2022-07-25
2022-08-01,208.52777099609375,217.1999969482422,225.0,214.0,221.0,30221,2022-08-01
2022-08-08,195.9988250732422,204.14999389648438,221.39999389648438,201.0500030517578,215.6999969482422,50359,2022-08-08
2022-08-15,200.70318603515625,209.0500030517578,211.60000610351562,194.0500030517578,204.14999389648438,104943,2022-08-15
2022-08-22,199.21505737304688,207.5,214.5,205.0,211.89999389648438,59773,2022-08-22
2022-08-29,197.19891357421875,205.39999389648438,212.75,203.5,206.0,52308,2022-08-29
2022-09-05,218.91183471679688,224.75,233.85000610351562,202.75,206.89999389648438,290998,2022-09-05
2022-09-12,216.37937927246094,222.14999389648438,239.8000030517578,219.0500030517578,224.0,202874,2022-09-12
2022-09-19,221.98001098632812,227.89999389648438,268.20001220703125,216.0,223.14999389648438,690274,2022-09-19
2022-09-26,213.55470275878906,219.25,230.0,212.25,230.0,66091,2022-09-26
2022-10-03,217.9378204345703,223.75,224.9499969482422,212.75,222.0,72532,2022-10-03
2022-10-10,209.60992431640625,215.1999969482422,227.89999389648438,212.8000030517578,223.0,63919,2022-10-10
2022-10-17,204.30148315429688,209.75,217.25,208.5,214.9499969482422,39061,2022-10-17
2022-10-24,197.48330688476562,202.75,213.75,201.39999389648438,212.9499969482422,30464,2022-10-24
2022-10-31,212.1423797607422,217.8000030517578,225.35000610351562,203.0,203.0,74549,2022-10-31
2022-11-07,197.48330688476562,202.75,219.89999389648438,195.4499969482422,218.10000610351562,116882,2022-11-07
2022-11-14,199.1878662109375,204.5,208.64999389648438,198.9499969482422,206.5,64630,2022-11-14
2022-11-21,199.48007202148438,204.8000030517578,208.8000030517578,199.85000610351562,208.0,36881,2022-11-21
2022-11-28,207.56446838378906,213.10000610351562,220.10000610351562,201.35000610351562,203.5500030517578,65094,2022-11-28
2022-12-05,211.02224731445312,216.64999389648438,226.64999389648438,208.0,208.0,130128,2022-12-05
2022-12-12,211.4605712890625,217.10000610351562,226.6999969482422,212.0,215.75,136495,2022-12-12
2022-12-19,190.47035217285156,195.5500030517578,232.0,194.0,216.0500030517578,305057,2022-12-19
2022-12-26,199.33396911621094,204.64999389648438,214.0500030517578,195.5500030517578,195.75,61296,2022-12-26
2023-01-02,209.6586151123047,215.25,231.5,206.39999389648438,206.39999389648438,138355,2023-01-02
2023-01-09,212.9702911376953,218.64999389648438,222.0,212.39999389648438,216.60000610351562,61647,2023-01-09
2023-01-16,208.1001739501953,213.64999389648438,223.0500030517578,212.39999389648438,218.6999969482422,33311,2023-01-16
2023-01-23,191.2982635498047,196.39999389648438,218.0,194.89999389648438,217.6999969482422,48097,2023-01-23
2023-01-30,193.34371948242188,198.5,206.60000610351562,192.10000610351562,199.0,34728,2023-01-30
2023-02-06,191.93138122558594,197.0500030517578,200.89999389648438,192.10000610351562,195.10000610351562,24464,2023-02-06
2023-02-13,183.65219116210938,188.5500030517578,196.5,185.4499969482422,195.64999389648438,53308,2023-02-13
2023-02-20,184.1392059326172,189.0500030517578,196.0,182.4499969482422,187.35000610351562,33614,2023-02-20
2023-02-27,184.9184112548828,189.85000610351562,193.9499969482422,183.10000610351562,188.5500030517578,28205,2023-02-27
2023-03-06,192.02877807617188,197.14999389648438,203.6999969482422,188.39999389648438,189.8000030517578,64941,2023-03-06
2023-03-13,179.41517639160156,184.1999969482422,201.9499969482422,181.3000030517578,201.9499969482422,23888,2023-03-13
2023-03-20,186.81776428222656,191.8000030517578,194.75,181.3000030517578,187.39999389648438,37453,2023-03-20
2023-03-27,185.35671997070312,190.3000030517578,195.64999389648438,180.5500030517578,195.64999389648438,33525,2023-03-27
2023-04-03,192.85670471191406,198.0,200.0,188.5500030517578,193.0,26731,2023-04-03
2023-04-10,189.20411682128906,194.25,199.14999389648438,193.10000610351562,198.0,22887,2023-04-10
2023-04-17,193.6359405517578,198.8000030517578,201.8000030517578,192.5,193.10000610351562,46665,2023-04-17
2023-04-24,201.0384979248047,206.39999389648438,207.9499969482422,195.10000610351562,198.85000610351562,45052,2023-04-24
2023-05-01,201.1846160888672,206.5500030517578,210.0,200.75,206.39999389648438,26124,2023-05-01
2023-05-08,198.50604248046875,203.8000030517578,209.5,201.10000610351562,204.75,31644,2023-05-08
2023-05-15,200.89239501953125,206.25,212.0,202.10000610351562,206.35000610351562,30982,2023-05-15
2023-05-22,194.26904296875,199.4499969482422,224.39999389648438,198.25,206.25,129302,2023-05-22
2023-05-29,193.14891052246094,198.3000030517578,203.89999389648438,196.5500030517578,201.10000610351562,26254,2023-05-29
2023-06-05,202.10992431640625,207.5,211.0,198.9499969482422,198.9499969482422,58420,2023-06-05
2023-06-12,203.6196746826172,209.0500030517578,216.0,205.0,212.5,50584,2023-06-12
2023-06-19,215.25926208496094,221.0,229.75,208.60000610351562,209.8000030517578,170769,2023-06-19
2023-06-26,209.7560272216797,215.35000610351562,224.5,214.5500030517578,221.0,38959,2023-06-26
2023-07-03,208.78199768066406,214.35000610351562,218.89999389648438,208.1999969482422,216.10000610351562,50660,2023-07-03
2023-07-10,205.9573211669922,211.4499969482422,218.75,208.0,214.64999389648438,51269,2023-07-10
2023-07-17,207.75926208496094,213.3000030517578,217.10000610351562,207.10000610351562,211.39999389648438,88338,2023-07-17
2023-07-24,204.7397918701172,210.1999969482422,221.0,207.3000030517578,213.3000030517578,115440,2023-07-24
2023-07-31,199.23655700683594,204.5500030517578,217.85000610351562,202.8000030517578,208.0,126331,2023-07-31
2023-08-07,200.5028076171875,205.85000610351562,209.9499969482422,198.0,209.9499969482422,126879,2023-08-07
2023-08-14,199.04176330566406,204.35000610351562,207.1999969482422,198.9499969482422,205.0,47637,2023-08-14
2023-08-21,202.1586456298828,207.5500030517578,211.0,199.10000610351562,205.75,100345,2023-08-21
2023-08-28,220.22677612304688,226.10000610351562,227.75,206.89999389648438,207.5,204612,2023-08-28
2023-09-04,226.55792236328125,232.60000610351562,243.75,223.5,227.0,246015,2023-09-04
2023-09-11,225.5839080810547,231.60000610351562,243.75,222.0500030517578,234.6999969482422,247682,2023-09-11
2023-09-18,214.3826446533203,220.10000610351562,233.3000030517578,216.3000030517578,232.0,53650,2023-09-18
2023-09-25,218.0348358154297,220.9499969482422,228.9499969482422,217.25,224.5,51090,2023-09-25
2023-10-02,221.14328002929688,224.10000610351562,232.60000610351562,217.14999389648438,220.9499969482422,58211,2023-10-02
2023-10-09,219.26834106445312,222.1999969482422,230.4499969482422,215.10000610351562,224.10000610351562,42780,2023-10-09
2023-10-16,219.31768798828125,222.25,229.89999389648438,221.0,226.89999389648438,53984,2023-10-16
2023-10-23,205.4530487060547,208.1999969482422,224.39999389648438,197.0,222.1999969482422,45944,2023-10-23
2023-10-30,213.8408966064453,216.6999969482422,234.1999969482422,206.25,210.89999389648438,69701,2023-10-30
2023-11-06,214.3343048095703,217.1999969482422,221.6999969482422,214.0500030517578,220.64999389648438,37841,2023-11-06
2023-11-13,219.6137237548828,222.5500030517578,229.75,216.4499969482422,218.89999389648438,77698,2023-11-13
2023-11-20,219.1203155517578,222.0500030517578,230.0,218.0,224.9499969482422,49847,2023-11-20
2023-11-27,221.09393310546875,224.0500030517578,226.4499969482422,219.0,222.0500030517578,74785,2023-11-27
2023-12-04,229.77783203125,232.85000610351562,252.0,223.0,226.0,392158,2023-12-04
2023-12-11,234.26779174804688,237.39999389648438,243.0,231.0500030517578,231.10000610351562,92285,2023-12-11
2023-12-18,253.6585235595703,257.04998779296875,278.20001220703125,239.0,241.0,758564,2023-12-18
2023-12-25,243.93849182128906,247.1999969482422,261.5,243.0,257.04998779296875,120676,2023-12-25
2024-01-01,254.5466766357422,257.95001220703125,268.0,246.3000030517578,247.0,201528,2024-01-01
2024-01-08,244.38255310058594,247.64999389648438,263.70001220703125,243.10000610351562,260.3500061035156,124750,2024-01-08
2024-01-15,244.92529296875,248.1999969482422,251.4499969482422,231.1999969482422,244.14999389648438,132443,2024-01-15
2024-01-22,233.13296508789062,236.25,249.64999389648438,226.0,248.1999969482422,75600,2024-01-22
2024-01-29,245.22134399414062,248.5,264.75,237.3000030517578,237.3000030517578,333055,2024-01-29
2024-02-05,240.08995056152344,243.3000030517578,262.0,237.1999969482422,248.5,170460,2024-02-05
2024-02-12,228.14959716796875,231.1999969482422,259.75,224.0,242.8000030517578,84792,2024-02-12
2024-02-19,226.1266326904297,229.14999389648438,235.8000030517578,224.89999389648438,235.8000030517578,114853,2024-02-19
2024-02-26,223.6596221923828,226.64999389648438,231.5,215.0,230.8000030517578,63172,2024-02-26
2024-03-04,217.0480194091797,219.9499969482422,231.4499969482422,216.35000610351562,231.4499969482422,32862,2024-03-04
2024-03-11,201.45648193359375,204.14999389648438,221.64999389648438,185.5,217.10000610351562,60563,2024-03-11
2024-03-18,197.85464477539062,200.5,208.0,191.14999389648438,207.1999969482422,53594,2024-03-18
2024-03-25,198.34805297851562,201.0,204.89999389648438,195.0,200.5,53549,2024-03-25
2024-04-01,223.4129180908203,226.39999389648438,234.6999969482422,202.0,203.0,123912,2024-04-01
2024-04-08,213.05145263671875,215.89999389648438,225.9499969482422,212.5500030517578,223.0500030517578,28988,2024-04-08
2024-04-15,211.37388610839844,214.1999969482422,218.10000610351562,208.35000610351562,212.0500030517578,20659,2024-04-15
2024-04-22,216.30792236328125,219.1999969482422,223.8000030517578,212.60000610351562,220.8000030517578,34085,2024-04-22
2024-04-29,216.6039581298828,219.5,224.89999389648438,218.0500030517578,223.0,33833,2024-04-29
2024-05-06,207.7720489501953,210.5500030517578,223.6999969482422,206.0,218.0,19965,2024-05-06
2024-05-13,213.2488250732422,216.10000610351562,221.10000610351562,205.89999389648438,207.39999389648438,34264,2024-05-13
2024-05-20,209.44961547851562,212.25,230.60000610351562,195.6999969482422,216.8000030517578,117633,2024-05-20
2024-05-27,202.3939666748047,205.10000610351562,216.89999389648438,204.0500030517578,216.89999389648438,28001,2024-05-27
2024-06-03,207.32798767089844,210.10000610351562,224.0,191.0,212.0,53410,2024-06-03
2024-06-10,226.92596435546875,229.9600067138672,234.4499969482422,209.0500030517578,213.0,177342,2024-06-10
2024-06-17,222.29783630371094,225.27000427246094,234.4499969482422,220.55999755859375,229.9600067138672,67607,2024-06-17
2024-06-24,227.2022705078125,230.24000549316406,237.89999389648438,222.99000549316406,225.1999969482422,191213,2024-06-24
2024-07-01,231.2284393310547,234.32000732421875,248.5,226.0,230.0,223411,2024-07-01
2024-07-08,243.20826721191406,246.4600067138672,261.8999938964844,225.14999389648438,235.6999969482422,376934,2024-07-08
2024-07-15,229.6100616455078,232.67999267578125,248.75999450683594,230.10000610351562,247.89999389648438,84598,2024-07-15
2024-07-22,236.06378173828125,239.22000122070312,253.6699981689453,225.00999450683594,231.92999267578125,85570,2024-07-22
2024-07-29,230.9027862548828,233.99000549316406,247.89999389648438,230.58999633789062,244.89999389648438,59705,2024-07-29
2024-08-05,224.12342834472656,227.1199951171875,233.38999938964844,222.1999969482422,230.14999389648438,55681,2024-08-05
2024-08-12,223.333984375,226.32000732421875,234.08999633789062,218.1999969482422,229.99000549316406,55566,2024-08-12
2024-08-19,224.11355590820312,227.11000061035156,230.0,218.5500030517578,225.5500030517578,67008,2024-08-19
2024-08-26,228.77999877929688,228.77999877929688,240.02999877929688,222.1999969482422,228.64999389648438,116603,2024-08-26
2024-09-02,224.8300018310547,224.8300018310547,232.27999877929688,221.85000610351562,228.0,53054,2024-09-02
2024-09-09,231.33999633789062,231.33999633789062,235.99000549316406,214.99000549316406,228.0,74902,2024-09-09
2024-09-16,222.6300048828125,222.6300048828125,235.0,218.1999969482422,231.33999633789062,56844,2024-09-16
2024-09-23,223.75999450683594,223.75999450683594,229.7899932861328,219.0500030517578,225.6999969482422,78828,2024-09-23
2024-09-30,218.5800018310547,218.5800018310547,226.8800048828125,216.61000061035156,221.0,46728,2024-09-30
2024-10-07,217.24000549316406,217.24000549316406,222.94000244140625,205.10000610351562,215.5,33894,2024-10-07
2024-10-14,207.27000427246094,207.27000427246094,219.8000030517578,204.25,217.00999450683594,29417,2024-10-14
2024-10-21,185.47999572753906,185.47999572753906,209.72999572753906,179.5,205.5,48904,2024-10-21
2024-10-28,198.22000122070312,198.22000122070312,199.9499969482422,182.41000366210938,187.0,34396,2024-10-28
2024-11-04,195.17999267578125,195.17999267578125,202.89999389648438,191.1199951171875,202.89999389648438,53458,2024-11-04
2024-11-11,181.5500030517578,181.5500030517578,196.47000122070312,178.55999755859375,195.17999267578125,20667,2024-11-11
2024-11-18,176.22000122070312,176.22000122070312,184.80999755859375,174.0,181.5500030517578,20217,2024-11-18
2024-11-25,190.92999267578125,190.92999267578125,192.24000549316406,177.3000030517578,178.0500030517578,30132,2024-11-25
2024-12-02,196.22000122070312,196.22000122070312,199.10000610351562,187.02999877929688,187.3000030517578,23519,2024-12-02
2024-12-09,193.77999877929688,193.77999877929688,202.17999267578125,192.14999389648438,196.22000122070312,18147,2024-12-09
2024-12-16,186.36000061035156,186.36000061035156,218.0,185.32000732421875,193.89999389648438,132124,2024-12-16
2024-12-23,191.38999938964844,191.38999938964844,198.0,187.3300018310547,192.1999969482422,16408,2024-12-23
2024-12-30,189.6699981689453,189.6699981689453,193.99000549316406,185.02000427246094,190.00999450683594,15817,2024-12-30
2025-01-06,176.8800048828125,176.8800048828125,191.8000030517578,176.5,190.0,21074,2025-01-06
2025-01-13,172.24000549316406,172.24000549316406,175.97000122070312,161.0,171.99000549316406,36175,2025-01-13
2025-01-20,172.38999938964844,172.38999938964844,184.5,171.9499969482422,179.0,17873,2025-01-20
2025-01-27,171.5800018310547,171.5800018310547,174.9499969482422,166.41000366210938,174.3000030517578,16037,2025-01-27
2025-02-03,168.00999450683594,168.00999450683594,173.60000610351562,166.0,170.50999450683594,15470,2025-02-03
2025-02-10,148.57000732421875,148.57000732421875,167.10000610351562,145.25999450683594,164.25,25387,2025-02-10
2025-02-17,155.74000549316406,155.74000549316406,156.9600067138672,142.14999389648438,148.6300048828125,13796,2025-02-17
2025-02-24,149.0399932861328,149.0399932861328,164.89999389648438,145.0,158.0,19623,2025-02-24
2025-03-03,148.1300048828125,148.1300048828125,154.0,139.0,150.1999969482422,26145,2025-03-03
2025-03-10,139.69000244140625,139.69000244140625,151.0,138.9199981689453,150.89999389648438,18944,2025-03-10
2025-03-17,140.44000244140625,140.44000244140625,144.39999389648438,130.3000030517578,140.1199951171875,60774,2025-03-17
2025-03-24,136.5800018310547,136.5800018310547,146.5,133.75,142.89999389648438,97131,2025-03-24
2025-03-31,143.36000061035156,143.36000061035156,148.94000244140625,136.5800018310547,136.5800018310547,24665,2025-03-31
2025-04-07,148.47999572753906,148.47999572753906,149.9600067138672,134.99000549316406,139.5800018310547,34487,2025-04-07
2025-04-14,153.6699981689453,153.6699981689453,156.25999450683594,148.0500030517578,152.1699981689453,17142,2025-04-14
2025-04-21,150.97000122070312,150.97000122070312,158.8800048828125,149.02000427246094,150.0500030517578,23657,2025-04-21
2025-04-28,146.6999969482422,146.6999969482422,153.1300048828125,144.0500030517578,149.25999450683594,9168,2025-04-28
2025-05-05,142.1199951171875,142.1199951171875,149.38999938964844,140.0,145.36000061035156,6221,2025-05-05
2025-05-12,160.3300018310547,160.3300018310547,165.5,145.27000427246094,145.58999633789062,35616,2025-05-12
2025-05-19,159.10000610351562,159.10000610351562,165.0,153.80999755859375,160.75,28702,2025-05-19
2025-05-26,154.91000366210938,154.91000366210938,160.0,154.10000610351562,159.0,11773,2025-05-26
2025-06-02,155.38999938964844,155.38999938964844,161.0,151.1199951171875,154.0,14818,2025-06-02
2025-06-09,156.22000122070312,156.22000122070312,164.7899932861328,152.0,156.83999633789062,51643,2025-06-09
2025-06-16,164.63999938964844,164.63999938964844,172.49000549316406,150.0500030517578,159.0,203083,2025-06-16
2025-06-23,161.25999450683594,161.25999450683594,169.8000030517578,159.11000061035156,168.47999572753906,70766,2025-06-23
2025-06-30,163.3000030517578,163.3000030517578,164.99000549316406,160.02000427246094,163.4600067138672,16488,2025-06-30
2025-07-07,158.3300018310547,158.3300018310547,164.47999572753906,155.10000610351562,163.0,13047,2025-07-07
2025-07-14,160.47000122070312,160.47000122070312,162.75999450683594,156.00999450683594,160.39999389648438,7668,2025-07-14
