Date,Adj Close_JAGSNPHARM.NS,Close_JAGSNPHARM.NS,High_JAGSNPHARM.NS,Low_JAGSNPHARM.NS,Open_JAGSNPHARM.NS,Volume_JAGSNPHARM.NS,Date
2021-04-26,36.18098449707031,38.15999984741211,42.720001220703125,37.70000076293945,39.20000076293945,2772772,2021-04-26
2021-05-03,36.90156936645508,38.91999816894531,40.70000076293945,34.720001220703125,38.540000915527344,2561396,2021-05-03
2021-05-10,36.08617401123047,38.060001373291016,40.400001525878906,37.86000061035156,39.0,1531622,2021-05-10
2021-05-17,37.242897033691406,39.279998779296875,40.380001068115234,37.34000015258789,37.84000015258789,1927221,2021-05-17
2021-05-24,36.82571792602539,38.84000015258789,43.20000076293945,38.619998931884766,39.459999084472656,3665017,2021-05-24
2021-05-31,47.956878662109375,50.58000183105469,56.68000030517578,38.540000915527344,39.040000915527344,17125474,2021-05-31
2021-06-07,55.54198455810547,58.58000183105469,58.58000183105469,48.439998626708984,50.47999954223633,4701471,2021-06-07
2021-06-14,58.651878356933594,61.86000061035156,68.27999877929688,54.79999923706055,60.79999923706055,8211671,2021-06-14
2021-06-21,59.39142990112305,62.63999938964844,64.08000183105469,58.5,60.900001525878906,2001304,2021-06-21
2021-06-28,57.703739166259766,60.86000061035156,66.4000015258789,60.2599983215332,63.08000183105469,1948909,2021-06-28
2021-07-05,69.78302764892578,73.5999984741211,73.5999984741211,57.220001220703125,60.86000061035156,5683031,2021-07-05
2021-07-12,63.714942932128906,67.19999694824219,75.19999694824219,67.0,74.72000122070312,3528396,2021-07-12
2021-07-19,63.35464859008789,66.81999969482422,70.36000061035156,64.77999877929688,67.19999694824219,1328516,2021-07-19
2021-07-26,68.01948547363281,71.73999786376953,75.04000091552734,66.04000091552734,67.12000274658203,2811631,2021-07-26
2021-08-02,70.52257537841797,74.37999725341797,81.55999755859375,70.04000091552734,72.0,2984669,2021-08-02
2021-08-09,67.50749206542969,71.19999694824219,75.83999633789062,66.0,74.94000244140625,1365562,2021-08-09
2021-08-16,56.94523239135742,60.060001373291016,73.36000061035156,59.599998474121094,72.27999877929688,1121676,2021-08-16
2021-08-23,57.36240768432617,60.5,63.18000030517578,53.41999816894531,61.0,1355589,2021-08-23
2021-08-30,54.82139587402344,57.81999969482422,62.31999969482422,57.2400016784668,60.79999923706055,519306,2021-08-30
2021-09-06,63.961456298828125,67.45999908447266,67.76000213623047,55.599998474121094,58.15999984741211,2906472,2021-09-06
2021-09-13,61.249778747558594,64.5999984741211,70.4000015258789,62.400001525878906,67.80000305175781,2182423,2021-09-13
2021-09-20,57.43826675415039,60.58000183105469,65.30000305175781,59.29999923706055,63.599998474121094,564359,2021-09-20
2021-09-27,59.401432037353516,62.2400016784668,68.95999908447266,59.279998779296875,61.0,1838861,2021-09-27
2021-10-04,58.38977813720703,61.18000030517578,63.86000061035156,59.79999923706055,62.47999954223633,836549,2021-10-04
2021-10-11,57.64535140991211,60.400001525878906,62.599998474121094,60.0,61.18000030517578,606319,2021-10-11
2021-10-18,60.56578826904297,63.459999084472656,68.0,60.79999923706055,60.79999923706055,3076302,2021-10-18
2021-10-25,66.6929931640625,69.87999725341797,73.9800033569336,62.619998931884766,64.36000061035156,3277536,2021-10-25
2021-11-01,69.44310760498047,71.05999755859375,73.41999816894531,68.80000305175781,70.54000091552734,928201,2021-11-01
2021-11-08,63.696903228759766,65.18000030517578,71.94000244140625,64.0199966430664,71.94000244140625,1040442,2021-11-08
2021-11-15,59.76837158203125,61.15999984741211,66.4800033569336,60.86000061035156,66.18000030517578,475515,2021-11-15
2021-11-22,58.634765625,60.0,64.0,57.599998474121094,60.79999923706055,828966,2021-11-22
2021-11-29,61.35150909423828,62.779998779296875,66.0,49.20000076293945,60.79999923706055,1510251,2021-11-29
2021-12-06,66.33545684814453,67.87999725341797,69.12000274658203,58.31999969482422,62.79999923706055,1650379,2021-12-06
2021-12-13,62.27012252807617,63.720001220703125,73.55999755859375,62.0,68.76000213623047,4150343,2021-12-13
2021-12-20,60.862884521484375,62.279998779296875,65.81999969482422,60.439998626708984,63.20000076293945,856985,2021-12-20
2021-12-27,69.93172454833984,71.55999755859375,75.44000244140625,61.939998626708984,62.599998474121094,6966036,2021-12-27
2022-01-03,68.42676544189453,70.0199966430664,73.08000183105469,68.81999969482422,72.16000366210938,1407101,2022-01-03
2022-01-10,68.95447540283203,70.55999755859375,73.5999984741211,68.12000274658203,70.0,1605819,2022-01-10
2022-01-17,66.23773956298828,67.77999877929688,72.91999816894531,67.26000213623047,70.55999755859375,1093261,2022-01-17
2022-01-24,63.93143844604492,65.41999816894531,68.16000366210938,62.0,67.23999786376953,737021,2022-01-24
2022-01-31,65.02595520019531,66.54000091552734,68.95999908447266,64.80000305175781,65.4000015258789,596074,2022-01-31
2022-02-07,65.39730834960938,66.91999816894531,72.0999984741211,62.400001525878906,66.54000091552734,1713896,2022-02-07
2022-02-14,81.93231201171875,83.83999633789062,85.19999694824219,63.02000045776367,66.19999694824219,12390542,2022-02-14
2022-02-21,93.58108520507812,95.76000213623047,106.80000305175781,80.91999816894531,86.86000061035156,27346694,2022-02-21
2022-02-28,90.96206665039062,93.08000183105469,101.58000183105469,92.5,95.95999908447266,3018436,2022-02-28
2022-03-07,96.6496353149414,98.9000015258789,106.0,91.0199966430664,91.0199966430664,2358281,2022-03-07
2022-03-14,105.67938995361328,108.13999938964844,108.13999938964844,98.0,100.0,1588092,2022-03-14
2022-03-21,112.83283233642578,115.45999908447266,123.33999633789062,105.80000305175781,110.0,4410044,2022-03-21
2022-03-28,134.8208770751953,137.9600067138672,137.9600067138672,108.94000244140625,116.4000015258789,2157454,2022-03-28
2022-04-04,128.46878051757812,131.4600067138672,147.60000610351562,123.58000183105469,143.1999969482422,2233327,2022-04-04
2022-04-11,130.3059844970703,133.33999633789062,138.0,130.8000030517578,131.1999969482422,558666,2022-04-11
2022-04-18,123.19163513183594,126.05999755859375,137.60000610351562,120.0199966430664,133.5800018310547,903341,2022-04-18
2022-04-25,118.95039367675781,121.72000122070312,133.9600067138672,118.41999816894531,122.31999969482422,746951,2022-04-25
2022-05-02,119.9276351928711,122.72000122070312,128.52000427246094,119.66000366210938,121.5999984741211,745494,2022-05-02
2022-05-09,109.92064666748047,112.4800033569336,126.4800033569336,108.0,122.72000122070312,1165051,2022-05-09
2022-05-16,127.10062408447266,130.05999755859375,130.05999755859375,110.81999969482422,112.05999755859375,791913,2022-05-16
2022-05-23,113.84916687011719,116.5,132.9600067138672,109.5999984741211,132.9600067138672,628659,2022-05-23
2022-05-30,118.12950897216797,120.87999725341797,122.80000305175781,113.5999984741211,117.31999969482422,437681,2022-05-30
2022-06-06,113.9859848022461,116.63999938964844,122.4000015258789,115.37999725341797,122.4000015258789,365104,2022-06-06
2022-06-13,107.14525604248047,109.63999938964844,125.54000091552734,108.0999984741211,125.54000091552734,593819,2022-06-13
2022-06-20,114.63097381591797,117.30000305175781,120.0,100.72000122070312,108.80000305175781,398859,2022-06-20
2022-06-27,121.41304779052734,124.23999786376953,129.5800018310547,115.80000305175781,118.80000305175781,497823,2022-06-27
2022-07-04,130.91188049316406,133.9600067138672,137.60000610351562,123.95999908447266,124.0,694283,2022-07-04
2022-07-11,138.3780517578125,141.60000610351562,154.67999267578125,132.10000610351562,133.1999969482422,1488466,2022-07-11
2022-07-18,134.80133056640625,137.94000244140625,145.60000610351562,136.22000122070312,141.52000427246094,483040,2022-07-18
2022-07-25,134.9967803955078,138.13999938964844,142.83999633789062,136.44000244140625,138.0,301127,2022-07-25
2022-08-01,135.11404418945312,138.25999450683594,151.94000244140625,133.6999969482422,139.1999969482422,1013749,2022-08-01
2022-08-08,148.85414123535156,152.32000732421875,167.55999755859375,134.8000030517578,139.39999389648438,1310444,2022-08-08
2022-08-15,148.7954864501953,152.25999450683594,160.8000030517578,151.1999969482422,152.32000732421875,626813,2022-08-15
2022-08-22,149.92909240722656,153.4199981689453,165.1999969482422,150.24000549316406,152.25999450683594,846144,2022-08-22
2022-08-29,146.97781372070312,150.39999389648438,158.8000030517578,142.72000122070312,142.72000122070312,436664,2022-08-29
2022-09-05,154.11170959472656,157.6999969482422,161.1999969482422,148.0800018310547,148.0800018310547,601231,2022-09-05
2022-09-12,149.6359100341797,153.1199951171875,160.39999389648438,150.13999938964844,158.9199981689453,600169,2022-09-12
2022-09-19,146.02011108398438,149.4199981689453,160.39999389648438,148.4600067138672,155.8000030517578,852051,2022-09-19
2022-09-26,140.17617797851562,143.44000244140625,149.83999633789062,139.32000732421875,149.1999969482422,487722,2022-09-26
2022-10-03,145.84422302246094,149.24000549316406,150.74000549316406,140.60000610351562,142.6199951171875,300672,2022-10-03
2022-10-10,132.5927276611328,135.67999267578125,149.5800018310547,135.05999755859375,149.5800018310547,330423,2022-10-10
2022-10-17,139.90255737304688,143.16000366210938,149.9600067138672,131.67999267578125,135.39999389648438,313473,2022-10-17
2022-10-24,132.47547912597656,135.55999755859375,146.3800048828125,134.16000366210938,141.32000732421875,119492,2022-10-24
2022-10-31,130.4623565673828,133.5,139.5,132.8000030517578,137.1199951171875,209917,2022-10-31
2022-11-07,133.6090850830078,136.72000122070312,148.10000610351562,133.4199981689453,135.17999267578125,355114,2022-11-07
2022-11-14,122.9961929321289,125.86000061035156,139.60000610351562,124.0,136.72000122070312,284852,2022-11-14
2022-11-21,119.30220794677734,122.08000183105469,125.9800033569336,119.54000091552734,123.19999694824219,330283,2022-11-21
2022-11-28,131.20504760742188,134.25999450683594,135.36000061035156,121.19999694824219,123.80000305175781,344566,2022-11-28
2022-12-05,141.8179473876953,145.1199951171875,152.3800048828125,132.39999389648438,134.25999450683594,1594292,2022-12-05
2022-12-12,150.63270568847656,154.13999938964844,163.60000610351562,144.77999877929688,146.33999633789062,932786,2022-12-12
2022-12-19,145.6096649169922,149.0,162.89999389648438,142.5399932861328,155.1999969482422,957779,2022-12-19
2022-12-26,145.7073974609375,149.10000610351562,154.0,144.1999969482422,150.63999938964844,450031,2022-12-26
2023-01-02,145.68785095214844,149.0800018310547,151.60000610351562,137.9199981689453,150.36000061035156,212594,2023-01-02
2023-01-09,145.43377685546875,148.82000732421875,153.82000732421875,144.0800018310547,151.16000366210938,224939,2023-01-09
2023-01-16,142.6779327392578,146.0,159.5800018310547,144.0399932861328,148.82000732421875,290447,2023-01-16
2023-01-23,136.79490661621094,139.97999572753906,149.6199951171875,138.02000427246094,147.9600067138672,233697,2023-01-23
2023-01-30,129.3092041015625,132.32000732421875,143.8000030517578,130.8000030517578,143.16000366210938,152466,2023-01-30
2023-02-06,129.79783630371094,132.82000732421875,135.60000610351562,129.02000427246094,133.97999572753906,159443,2023-02-06
2023-02-13,129.11373901367188,132.1199951171875,138.4199981689453,128.8800048828125,132.0399932861328,199152,2023-02-13
2023-02-20,127.96060180664062,130.94000244140625,135.8000030517578,128.0,130.02000427246094,98976,2023-02-20
2023-02-27,122.9961929321289,125.86000061035156,131.22000122070312,122.31999969482422,131.13999938964844,200324,2023-02-27
2023-03-06,120.18173217773438,122.9800033569336,126.95999908447266,120.9800033569336,125.86000061035156,278954,2023-03-06
2023-03-13,116.44864654541016,119.16000366210938,125.62000274658203,117.5999984741211,124.0,223824,2023-03-13
2023-03-20,113.69281005859375,116.33999633789062,125.95999908447266,114.83999633789062,116.91999816894531,228488,2023-03-20
2023-03-27,113.28236389160156,115.91999816894531,120.80000305175781,114.0,117.4000015258789,307500,2023-03-27
2023-04-03,127.49152374267578,130.4600067138672,137.5800018310547,116.55999755859375,117.55999755859375,262732,2023-04-03
2023-04-10,136.89263916015625,140.0800018310547,141.60000610351562,130.82000732421875,130.82000732421875,151915,2023-04-10
2023-04-17,136.67764282226562,139.86000061035156,147.52000427246094,134.0,141.47999572753906,300696,2023-04-17
2023-04-24,134.01953125,137.13999938964844,144.75999450683594,135.05999755859375,140.10000610351562,276176,2023-04-24
2023-05-01,130.3450927734375,133.3800048828125,139.75999450683594,132.0,137.13999938964844,79787,2023-05-01
2023-05-08,131.24415588378906,134.3000030517578,140.0,130.72000122070312,134.39999389648438,322036,2023-05-08
2023-05-15,135.7003936767578,138.86000061035156,146.17999267578125,133.27999877929688,134.39999389648438,273321,2023-05-15
2023-05-22,134.80133056640625,137.94000244140625,149.9199981689453,136.77999877929688,139.1999969482422,547567,2023-05-22
2023-05-29,142.71701049804688,146.0399932861328,148.0,137.86000061035156,138.0,337224,2023-05-29
2023-06-05,145.06240844726562,148.44000244140625,153.10000610351562,144.8000030517578,148.0,307461,2023-06-05
2023-06-12,146.6846466064453,150.10000610351562,152.4199981689453,146.83999633789062,150.66000366210938,182059,2023-06-12
2023-06-19,146.62599182128906,150.0399932861328,158.3800048828125,146.44000244140625,151.60000610351562,576807,2023-06-19
2023-06-26,147.7009735107422,151.13999938964844,154.39999389648438,148.0,149.60000610351562,130581,2023-06-26
2023-07-03,141.4270477294922,144.72000122070312,152.8000030517578,144.17999267578125,151.0800018310547,210711,2023-07-03
2023-07-10,142.2088623046875,145.52000427246094,149.5800018310547,144.1999969482422,144.72000122070312,141249,2023-07-10
2023-07-17,143.12747192382812,146.4600067138672,148.5399932861328,141.39999389648438,146.0,178996,2023-07-17
2023-07-24,176.74472045898438,180.86000061035156,180.86000061035156,145.39999389648438,148.0,2138611,2023-07-24
2023-07-31,175.04432678222656,179.1199951171875,205.94000244140625,176.86000061035156,184.5,3538041,2023-07-31
2023-08-07,179.44192504882812,183.6199951171875,194.75999450683594,168.16000366210938,177.1999969482422,533019,2023-08-07
2023-08-14,179.26602172851562,183.44000244140625,196.8000030517578,182.4199981689453,183.6199951171875,475202,2023-08-14
2023-08-21,166.42501831054688,170.3000030517578,190.39999389648438,168.74000549316406,183.0399932861328,461226,2023-08-21
2023-08-28,166.8762664794922,168.89999389648438,182.67999267578125,166.0,171.60000610351562,430934,2023-08-28
2023-09-04,167.35052490234375,169.3800048828125,175.1999969482422,164.8000030517578,170.5800018310547,381101,2023-09-04
2023-09-11,174.26666259765625,176.3800048828125,190.0,166.0,170.4600067138672,2700361,2023-09-11
2023-09-18,163.24037170410156,165.22000122070312,177.60000610351562,164.0,177.52000427246094,255941,2023-09-18
2023-09-25,165.7301788330078,167.74000549316406,174.0,163.4600067138672,164.4600067138672,211956,2023-09-25
2023-10-02,167.271484375,169.3000030517578,172.3800048828125,164.82000732421875,167.74000549316406,116503,2023-10-02
2023-10-09,167.56790161132812,169.60000610351562,175.52000427246094,164.8800048828125,168.55999755859375,245072,2023-10-09
2023-10-16,166.26370239257812,168.27999877929688,172.02000427246094,167.39999389648438,171.5,151566,2023-10-16
2023-10-23,156.91705322265625,158.82000732421875,171.13999938964844,151.1999969482422,168.39999389648438,194094,2023-10-23
2023-10-30,161.50146484375,163.4600067138672,171.9600067138672,156.0800018310547,158.4600067138672,333899,2023-10-30
2023-11-06,158.16195678710938,160.0800018310547,163.55999755859375,155.24000549316406,162.16000366210938,268854,2023-11-06
2023-11-13,156.04759216308594,157.94000244140625,161.60000610351562,156.82000732421875,158.82000732421875,95864,2023-11-13
2023-11-20,153.47874450683594,155.33999633789062,158.72000122070312,152.44000244140625,158.63999938964844,280256,2023-11-20
2023-11-27,164.682861328125,166.67999267578125,170.3800048828125,153.83999633789062,155.33999633789062,837739,2023-11-27
2023-12-04,163.7936553955078,165.77999877929688,169.9199981689453,162.0399932861328,169.9199981689453,277463,2023-12-04
2023-12-11,157.01585388183594,158.9199981689453,167.05999755859375,157.0800018310547,165.1199951171875,235439,2023-12-11
2023-12-18,154.0122833251953,155.8800048828125,163.60000610351562,148.16000366210938,159.72000122070312,387659,2023-12-18
2023-12-25,153.69610595703125,155.55999755859375,159.1999969482422,154.39999389648438,155.8800048828125,175114,2023-12-25
2024-01-01,157.88531494140625,159.8000030517578,164.8000030517578,155.36000061035156,156.4199981689453,517994,2024-01-01
2024-01-08,154.60508728027344,156.47999572753906,162.02000427246094,152.86000061035156,158.47999572753906,563179,2024-01-08
2024-01-15,151.7991180419922,153.63999938964844,159.55999755859375,150.8800048828125,158.36000061035156,419403,2024-01-15
2024-01-22,152.31289672851562,154.16000366210938,155.52000427246094,144.47999572753906,153.63999938964844,241770,2024-01-22
2024-01-29,144.5272979736328,146.27999877929688,156.72000122070312,143.97999572753906,156.47999572753906,233691,2024-01-29
2024-02-05,123.99628448486328,125.5,144.63999938964844,115.55999755859375,144.63999938964844,2466841,2024-02-05
2024-02-12,127.09866333007812,128.63999938964844,130.0,115.19999694824219,126.5999984741211,596631,2024-02-12
2024-02-19,121.42743682861328,122.9000015258789,130.60000610351562,120.80000305175781,130.60000610351562,343487,2024-02-19
2024-02-26,120.95318603515625,122.41999816894531,125.33999633789062,117.5999984741211,123.95999908447266,314754,2024-02-26
2024-03-04,119.84661102294922,121.30000305175781,124.0,119.19999694824219,123.19999694824219,175584,2024-03-04
2024-03-11,116.88256072998047,118.30000305175781,122.0,111.95999908447266,121.41999816894531,310883,2024-03-11
2024-03-18,113.40473175048828,114.77999877929688,120.0,112.12000274658203,117.58000183105469,258968,2024-03-18
2024-03-25,109.3143310546875,110.63999938964844,118.0,109.44000244140625,114.77999877929688,337234,2024-03-25
2024-04-01,123.08731079101562,124.58000183105469,125.5999984741211,111.4800033569336,112.26000213623047,373653,2024-04-01
2024-04-08,116.01309967041016,117.41999816894531,125.04000091552734,116.27999877929688,124.58000183105469,115654,2024-04-08
2024-04-15,125.75495910644531,127.27999877929688,134.0,112.41999816894531,114.4000015258789,749796,2024-04-15
2024-04-22,135.77346801757812,137.4199981689453,139.1999969482422,126.5199966430664,132.0,688801,2024-04-22
2024-04-29,141.1680450439453,142.8800048828125,149.60000610351562,137.6199951171875,138.3800048828125,692056,2024-04-29
2024-05-06,127.49386596679688,129.0399932861328,143.72000122070312,128.0,142.83999633789062,248647,2024-05-06
2024-05-13,142.68959045410156,144.4199981689453,150.1999969482422,125.9800033569336,130.8800048828125,921311,2024-05-13
2024-05-20,135.2201690673828,136.86000061035156,143.0800018310547,131.9600067138672,143.0800018310547,383999,2024-05-20
2024-05-27,128.87710571289062,130.44000244140625,139.0,127.0,137.39999389648438,378253,2024-05-27
2024-06-03,132.4339599609375,134.0399932861328,138.17999267578125,110.0,133.0399932861328,441864,2024-06-03
2024-06-10,136.03033447265625,137.67999267578125,138.8000030517578,132.36000061035156,136.0,286566,2024-06-10
2024-06-17,134.3112030029297,135.94000244140625,138.89999389648438,134.52000427246094,137.67999267578125,364921,2024-06-17
2024-06-24,133.48126220703125,135.10000610351562,137.9600067138672,132.52000427246094,137.1999969482422,303269,2024-06-24
2024-07-01,131.54473876953125,133.13999938964844,139.9199981689453,130.47999572753906,135.1199951171875,289797,2024-07-01
2024-07-08,142.27462768554688,144.0,146.1199951171875,130.8000030517578,132.8000030517578,630614,2024-07-08
2024-07-15,136.68243408203125,138.33999633789062,151.67999267578125,136.47999572753906,145.47999572753906,729466,2024-07-15
2024-07-22,156.0871124267578,157.97999572753906,163.60000610351562,133.60000610351562,136.0,1460100,2024-07-22
2024-07-29,151.3841552734375,153.22000122070312,163.4199981689453,148.39999389648438,157.97999572753906,532602,2024-07-29
2024-08-05,144.23089599609375,145.97999572753906,162.0,140.22000122070312,147.86000061035156,1742596,2024-08-05
2024-08-12,139.646484375,141.33999633789062,154.1999969482422,139.89999389648438,142.0,657949,2024-08-12
2024-08-19,149.58595275878906,151.39999389648438,155.5800018310547,141.05999755859375,141.60000610351562,913979,2024-08-19
2024-08-26,162.5092315673828,164.47999572753906,172.0,151.83999633789062,151.83999633789062,2444516,2024-08-26
2024-09-02,163.53677368164062,165.52000427246094,180.74000549316406,158.4199981689453,164.89999389648438,1731966,2024-09-02
2024-09-09,163.05999755859375,163.05999755859375,174.0,160.0399932861328,165.52000427246094,1457929,2024-09-09
2024-09-16,164.05999755859375,164.05999755859375,167.60000610351562,153.10000610351562,167.60000610351562,617061,2024-09-16
2024-09-23,165.82000732421875,165.82000732421875,170.74000549316406,163.02000427246094,164.5399932861328,493446,2024-09-23
2024-09-30,174.6199951171875,174.6199951171875,180.0,162.63999938964844,166.24000549316406,496597,2024-09-30
2024-10-07,187.75999450683594,187.75999450683594,198.24000549316406,158.6199951171875,175.05999755859375,1755031,2024-10-07
2024-10-14,185.6999969482422,185.6999969482422,193.75999450683594,176.39999389648438,187.75999450683594,891809,2024-10-14
2024-10-21,180.44000244140625,180.44000244140625,199.9600067138672,175.17999267578125,189.5800018310547,2289393,2024-10-21
2024-10-28,219.82000732421875,219.82000732421875,225.60000610351562,179.6999969482422,180.9600067138672,3217084,2024-10-28
2024-11-04,236.60000610351562,236.60000610351562,251.5399932861328,210.77999877929688,220.39999389648438,2509547,2024-11-04
2024-11-11,213.39999389648438,213.39999389648438,240.0,210.3000030517578,237.27999877929688,587829,2024-11-11
2024-11-18,255.0800018310547,255.0800018310547,262.0,213.39999389648438,213.39999389648438,2389907,2024-11-18
2024-11-25,304.4800109863281,304.4800109863281,328.0400085449219,257.5799865722656,259.20001220703125,5463061,2024-11-25
2024-12-02,274.3599853515625,274.3599853515625,325.70001220703125,271.9800109863281,304.79998779296875,3080276,2024-12-02
2024-12-09,268.9800109863281,268.9800109863281,282.0,258.9800109863281,271.4800109863281,1314226,2024-12-09
2024-12-16,263.0400085449219,263.0400085449219,291.9800109863281,261.6000061035156,269.5400085449219,1443224,2024-12-16
2024-12-23,255.86000061035156,255.86000061035156,267.9800109863281,242.86000061035156,265.6400146484375,661604,2024-12-23
2024-12-30,262.4200134277344,262.4200134277344,278.0,233.6999969482422,257.5799865722656,1464782,2024-12-30
2025-01-06,213.6999969482422,213.6999969482422,266.29998779296875,211.4499969482422,266.29998779296875,999814,2025-01-06
2025-01-13,217.6999969482422,217.6999969482422,230.0,196.35000610351562,212.0,907682,2025-01-13
2025-01-20,244.5500030517578,244.5500030517578,273.0,212.9499969482422,219.0,5539575,2025-01-20
2025-01-27,247.47000122070312,247.47000122070312,263.8999938964844,199.5,245.0500030517578,2810312,2025-01-27
2025-02-03,266.6499938964844,266.6499938964844,284.3599853515625,246.27999877929688,250.8800048828125,2243349,2025-02-03
2025-02-10,229.75,229.75,274.80999755859375,210.80999755859375,270.0,2653972,2025-02-10
2025-02-17,219.63999938964844,219.63999938964844,231.10000610351562,207.64999389648438,228.9499969482422,1187754,2025-02-17
2025-02-24,206.3000030517578,206.3000030517578,221.36000061035156,202.00999450683594,215.89999389648438,766943,2025-02-24
2025-03-03,220.22000122070312,220.22000122070312,221.58999633789062,196.36000061035156,206.8000030517578,503603,2025-03-03
2025-03-10,204.9600067138672,204.9600067138672,223.89999389648438,203.16000366210938,218.0,305898,2025-03-10
2025-03-17,222.6999969482422,222.6999969482422,228.9499969482422,201.99000549316406,202.5,407463,2025-03-17
2025-03-24,217.1999969482422,217.1999969482422,226.77999877929688,209.60000610351562,222.7899932861328,591888,2025-03-24
2025-03-31,215.82000732421875,215.82000732421875,243.64999389648438,210.0,217.1999969482422,646593,2025-03-31
