Date,Adj Close_CONCOR.NS,Close_CONCOR.NS,High_CONCOR.NS,Low_CONCOR.NS,Open_CONCOR.NS,Volume_CONCOR.NS,Date
2021-10-25,620.5982055664062,655.0999755859375,688.0,634.0,685.4500122070312,7545552,2021-10-25
2021-11-01,650.391845703125,686.5499877929688,690.9500122070312,654.7999877929688,664.8499755859375,3520596,2021-11-01
2021-11-08,654.9349975585938,687.2000122070312,710.7999877929688,680.7999877929688,690.9500122070312,7434494,2021-11-08
2021-11-15,622.6742553710938,653.3499755859375,690.8499755859375,646.0,690.8499755859375,3300000,2021-11-15
2021-11-22,575.6412963867188,604.0,655.9500122070312,600.0,654.0,7753119,2021-11-22
2021-11-29,610.7134399414062,640.7999877929688,649.7999877929688,581.8499755859375,604.0,11159977,2021-11-29
2021-12-06,621.5306396484375,652.1500244140625,656.3499755859375,626.5,634.4000244140625,5627376,2021-12-06
2021-12-13,595.6552124023438,625.0,654.0499877929688,621.5,653.5999755859375,3706329,2021-12-13
2021-12-20,573.9734497070312,602.25,626.7999877929688,593.2999877929688,617.4500122070312,6046705,2021-12-20
2021-12-27,585.6959838867188,614.5499877929688,617.4500122070312,595.1500244140625,600.0,2267615,2021-12-27
2022-01-03,606.710693359375,636.5999755859375,641.0,614.0499877929688,618.7999877929688,4106295,2022-01-03
2022-01-10,660.0337524414062,692.5499877929688,695.0,635.0499877929688,635.0499877929688,7925773,2022-01-10
2022-01-17,594.3211059570312,623.5999755859375,696.4500122070312,619.0,692.0,8110113,2022-01-17
2022-01-24,604.614013671875,634.4000244140625,647.8499755859375,600.5499877929688,626.9000244140625,5442332,2022-01-24
2022-01-31,613.0008544921875,643.2000122070312,666.0,638.1500244140625,644.0,4937952,2022-01-31
2022-02-07,584.4751586914062,611.4000244140625,647.25,608.2000122070312,637.0,4097500,2022-02-07
2022-02-14,567.458984375,593.5999755859375,608.4500122070312,575.7000122070312,602.9500122070312,6271532,2022-02-14
2022-02-21,553.1195068359375,578.5999755859375,597.75,556.0,590.0999755859375,6542714,2022-02-21
2022-02-28,554.41015625,579.9500122070312,611.4000244140625,570.0999755859375,577.7999877929688,3367177,2022-02-28
2022-03-07,570.1358032226562,596.4000244140625,603.0,556.0,567.9000244140625,5484126,2022-03-07
2022-03-14,588.9681396484375,616.0999755859375,622.0,586.8499755859375,596.9500122070312,3854715,2022-03-14
2022-03-21,659.4225463867188,689.7999877929688,705.0,607.5999755859375,619.9000244140625,17889457,2022-03-21
2022-03-28,652.53955078125,682.5999755859375,691.0,643.75,680.0999755859375,14378298,2022-03-28
2022-04-04,672.3279418945312,703.2999877929688,718.0,673.0,681.9500122070312,10541097,2022-04-04
2022-04-11,644.8441772460938,674.5499877929688,711.0999755859375,673.0,703.25,2310747,2022-04-11
2022-04-18,629.8355102539062,658.8499755859375,684.7999877929688,645.0,671.0,5010740,2022-04-18
2022-04-25,617.9337768554688,646.4000244140625,662.8499755859375,635.0,648.0,3924593,2022-04-25
2022-05-02,609.7125244140625,637.7999877929688,669.9000244140625,626.8499755859375,640.0,4973021,2022-05-02
2022-05-09,579.1215209960938,605.7999877929688,646.0,584.7999877929688,625.0499877929688,7232137,2022-05-09
2022-05-16,548.1487426757812,573.4000244140625,636.0499877929688,554.0,605.7999877929688,11156182,2022-05-16
2022-05-23,629.02294921875,658.0,660.0,580.0,580.0,24024415,2022-05-23
2022-05-30,614.3010864257812,642.5999755859375,677.7000122070312,641.0499877929688,660.0,9666735,2022-05-30
2022-06-06,621.4230346679688,650.0499877929688,664.8499755859375,615.0,645.4500122070312,8172722,2022-06-06
2022-06-13,582.7066040039062,609.5499877929688,651.25,599.7999877929688,641.9500122070312,5581593,2022-06-13
2022-06-20,594.7040405273438,622.0999755859375,629.0,602.0,602.0,3800053,2022-06-20
2022-06-27,576.73193359375,603.2999877929688,635.4000244140625,585.0499877929688,627.0,6103103,2022-06-27
2022-07-04,627.6846923828125,656.5999755859375,665.75,600.0,600.0,12841047,2022-07-04
2022-07-11,653.9735107421875,684.0999755859375,686.4000244140625,652.4000244140625,656.6500244140625,8228028,2022-07-11
2022-07-18,645.465576171875,675.2000122070312,687.0,666.4000244140625,684.0,6712434,2022-07-18
2022-07-25,681.3619384765625,712.75,714.6500244140625,662.6500244140625,677.0,5991446,2022-07-25
2022-08-01,655.6942749023438,685.9000244140625,734.0,673.6500244140625,712.75,8153284,2022-08-01
2022-08-08,669.3168334960938,700.1500244140625,708.7999877929688,666.5999755859375,685.0,5516673,2022-08-08
2022-08-15,653.3521728515625,683.4500122070312,726.3499755859375,680.5,700.1500244140625,4811588,2022-08-15
2022-08-22,683.1669311523438,712.6500244140625,719.7999877929688,657.5499877929688,683.3499755859375,5247638,2022-08-22
2022-08-29,646.451416015625,674.3499755859375,705.8499755859375,672.0999755859375,690.0499877929688,5074393,2022-08-29
2022-09-05,721.5599975585938,752.7000122070312,772.0,660.5499877929688,671.0,41260161,2022-09-05
2022-09-12,708.1390991210938,738.7000122070312,782.0,730.2999877929688,753.0,13221380,2022-09-12
2022-09-19,696.4918823242188,726.5499877929688,760.0,722.5499877929688,742.4000244140625,5896769,2022-09-19
2022-09-26,684.4052734375,711.6500244140625,724.9000244140625,674.0,722.0,8642266,2022-09-26
2022-10-03,671.9511108398438,698.7000122070312,719.9000244140625,690.0,707.0,3491841,2022-10-03
2022-10-10,669.3544311523438,696.0,720.7999877929688,684.0,685.0,6532914,2022-10-10
2022-10-17,719.5559692382812,748.2000122070312,778.0,686.7000122070312,697.9000244140625,14828261,2022-10-17
2022-10-24,755.5241088867188,785.5999755859375,799.5,740.1500244140625,754.0,8700325,2022-10-24
2022-10-31,765.5740966796875,796.0499877929688,810.9500122070312,786.5499877929688,789.5499877929688,7171135,2022-10-31
2022-11-07,738.4056396484375,767.7999877929688,828.75,765.0,796.4000244140625,9730705,2022-11-07
2022-11-14,710.8043212890625,739.0999755859375,771.0,727.0,763.0,9481407,2022-11-14
2022-11-21,733.7412719726562,762.9500122070312,766.9000244140625,725.5499877929688,740.0,6188387,2022-11-21
2022-11-28,754.4271850585938,781.25,784.0,754.0,760.0,5967457,2022-11-28
2022-12-05,747.4743041992188,774.0499877929688,791.9500122070312,760.0499877929688,784.0,5469987,2022-12-05
2022-12-12,715.8488159179688,741.2999877929688,779.8499755859375,735.0,774.0,5563528,2022-12-12
2022-12-19,687.8443603515625,712.2999877929688,766.4000244140625,710.0,741.2999877929688,5034768,2022-12-19
2022-12-26,713.4346313476562,738.7999877929688,746.4000244140625,703.0,711.0,3014008,2022-12-26
2023-01-02,711.1653442382812,736.4500122070312,752.75,727.1500244140625,744.4000244140625,3689716,2023-01-02
2023-01-09,688.5687255859375,713.0499877929688,752.4500122070312,704.0,740.0999755859375,7868688,2023-01-09
2023-01-16,681.4226684570312,705.6500244140625,720.9000244140625,691.1500244140625,713.0499877929688,7596990,2023-01-16
2023-01-23,618.1232299804688,640.0999755859375,706.75,627.2000122070312,705.9500122070312,11737935,2023-01-23
2023-01-30,592.0502319335938,613.0999755859375,640.0,591.25,639.0,14589028,2023-01-30
2023-02-06,588.5256958007812,609.4500122070312,628.5,602.2999877929688,606.0,7282163,2023-02-06
2023-02-13,590.2520141601562,607.25,625.0,600.6500244140625,609.0999755859375,5339514,2023-02-13
2023-02-20,577.4215087890625,594.0499877929688,615.0,580.0499877929688,609.0,11428021,2023-02-20
2023-02-27,588.1622314453125,605.0999755859375,610.25,582.5,594.0499877929688,8218545,2023-02-27
2023-03-06,568.7220458984375,585.0999755859375,612.0499877929688,584.25,608.4500122070312,5301574,2023-03-06
2023-03-13,577.9561767578125,594.5999755859375,596.4000244140625,574.7999877929688,585.0,4970032,2023-03-13
2023-03-20,566.923828125,583.25,600.0,580.25,598.4000244140625,4202731,2023-03-20
2023-03-27,564.0078125,580.25,586.25,555.0,580.5999755859375,3578592,2023-03-27
2023-04-03,554.6765747070312,570.6500244140625,585.9500122070312,568.8499755859375,585.9500122070312,2456869,2023-04-03
2023-04-10,587.724853515625,604.6500244140625,606.2000122070312,571.7000122070312,574.0,8060550,2023-04-10
2023-04-17,591.175537109375,608.2000122070312,623.7999877929688,598.0,603.0,6185309,2023-04-17
2023-04-24,594.5774536132812,611.7000122070312,614.5,599.0,608.2000122070312,3619078,2023-04-24
2023-05-01,606.2416381835938,623.7000122070312,636.0499877929688,611.4000244140625,611.7000122070312,4672771,2023-05-01
2023-05-08,620.3843383789062,638.25,646.3499755859375,623.2000122070312,623.7000122070312,3356795,2023-05-08
2023-05-15,608.8173828125,626.3499755859375,649.5999755859375,610.0,638.0,6874025,2023-05-15
2023-05-22,653.9185791015625,672.75,674.9000244140625,622.25,630.0,4645908,2023-05-22
2023-05-29,648.3781127929688,667.0499877929688,678.5,658.0,672.75,3753317,2023-05-29
2023-06-05,654.5990600585938,673.4500122070312,688.0,664.0999755859375,672.5,3839652,2023-06-05
2023-06-12,649.5931396484375,668.2999877929688,671.1500244140625,646.0499877929688,665.0,9893952,2023-06-12
2023-06-19,624.418212890625,642.4000244140625,671.7999877929688,629.2000122070312,671.7999877929688,7306479,2023-06-19
2023-06-26,643.2750854492188,661.7999877929688,663.5999755859375,632.4500122070312,642.7000122070312,2908202,2023-06-26
2023-07-03,651.8773803710938,670.6500244140625,692.5999755859375,655.3499755859375,667.0,5399306,2023-07-03
2023-07-10,669.5194091796875,688.7999877929688,690.0,659.0,674.9500122070312,3682918,2023-07-10
2023-07-17,656.0084838867188,674.9000244140625,705.0,663.0999755859375,684.4000244140625,6209732,2023-07-17
2023-07-24,670.4427490234375,689.75,690.9500122070312,666.0,678.0,4195166,2023-07-24
2023-07-31,675.6915893554688,695.1500244140625,704.9000244140625,673.5,689.0,4530851,2023-07-31
2023-08-07,658.9730224609375,677.9500122070312,714.4500122070312,669.0,691.5499877929688,5924182,2023-08-07
2023-08-14,636.42236328125,654.75,669.9500122070312,645.9000244140625,665.0,5599612,2023-08-14
2023-08-21,646.2974243164062,663.2999877929688,672.9000244140625,653.0,654.7000122070312,3840622,2023-08-21
2023-08-28,669.389892578125,687.0,691.0499877929688,653.7999877929688,664.0,4627996,2023-08-28
2023-09-04,690.7284545898438,708.9000244140625,719.3499755859375,675.0499877929688,687.9500122070312,6117990,2023-09-04
2023-09-11,698.9617919921875,717.3499755859375,747.7000122070312,686.25,716.0,11305027,2023-09-11
2023-09-18,716.1594848632812,735.0,746.0,706.4500122070312,717.3499755859375,7814411,2023-09-18
2023-09-25,699.4013061523438,716.2000122070312,735.8499755859375,707.0,728.1500244140625,6388668,2023-09-25
2023-10-02,698.5223999023438,715.2999877929688,725.7000122070312,698.5499877929688,716.2000122070312,2577052,2023-10-02
2023-10-09,696.4228515625,713.1500244140625,717.5999755859375,695.3499755859375,704.2999877929688,4766314,2023-10-09
2023-10-16,691.3448486328125,707.9500122070312,724.7000122070312,703.75,715.5999755859375,6389214,2023-10-16
2023-10-23,673.0346069335938,689.2000122070312,712.7999877929688,675.0,708.25,3665975,2023-10-23
2023-10-30,697.0087890625,713.75,719.7999877929688,672.2000122070312,690.0999755859375,7617354,2023-10-30
2023-11-06,719.5669555664062,736.8499755859375,746.0,718.0,720.0,4593565,2023-11-06
2023-11-13,733.0921630859375,750.7000122070312,761.25,730.5999755859375,739.9500122070312,3796076,2023-11-13
2023-11-20,733.3709106445312,748.5999755859375,766.9000244140625,738.2999877929688,750.7000122070312,3370403,2023-11-20
2023-11-27,769.1773681640625,785.1500244140625,787.9500122070312,748.0,748.5999755859375,4388853,2023-11-27
2023-12-04,826.0464477539062,843.2000122070312,860.75,787.3499755859375,804.0,9940262,2023-12-04
2023-12-11,842.40673828125,859.9000244140625,879.9000244140625,835.5499877929688,846.4000244140625,8550018,2023-12-11
2023-12-18,815.4661865234375,832.4000244140625,876.5,816.4000244140625,860.4500122070312,7371343,2023-12-18
2023-12-25,842.161865234375,859.6500244140625,867.7000122070312,831.0,832.4000244140625,4857232,2023-12-25
2024-01-01,877.6743774414062,895.9000244140625,932.7000122070312,845.0,860.0,9146264,2024-01-01
2024-01-08,871.6005249023438,889.7000122070312,916.5,868.0499877929688,898.8499755859375,6857725,2024-01-08
2024-01-15,841.2311401367188,858.7000122070312,906.8499755859375,813.9000244140625,895.0,8043616,2024-01-15
2024-01-22,811.79248046875,828.6500244140625,883.75,816.6500244140625,858.7000122070312,4379271,2024-01-22
2024-01-29,901.3330078125,920.0499877929688,937.9000244140625,815.2000122070312,831.0,23237913,2024-01-29
2024-02-05,924.1590576171875,943.3499755859375,971.5499877929688,910.0999755859375,930.0499877929688,11958038,2024-02-05
2024-02-12,964.9721069335938,980.7999877929688,987.0,894.0,951.9500122070312,10704294,2024-02-12
2024-02-19,988.732421875,1004.9500122070312,1027.6500244140625,966.4500122070312,984.75,14565253,2024-02-19
2024-02-26,962.2664794921875,978.0499877929688,1005.2999877929688,945.0,1004.9500122070312,11593655,2024-02-26
2024-03-04,949.1318969726562,964.7000122070312,990.75,949.2999877929688,977.0499877929688,4963232,2024-03-04
2024-03-11,851.7787475585938,865.75,971.5999755859375,845.0,964.7000122070312,10568928,2024-03-11
2024-03-18,854.0908813476562,868.0999755859375,880.9500122070312,819.4500122070312,868.8499755859375,7537077,2024-03-18
2024-03-25,867.8648681640625,882.0999755859375,891.7000122070312,862.2000122070312,868.0999755859375,4254677,2024-03-25
2024-04-01,918.4354858398438,933.5,942.2000122070312,887.75,894.0,6658138,2024-04-01
2024-04-08,931.5208129882812,946.7999877929688,974.9500122070312,892.0,934.0,9033335,2024-04-08
2024-04-15,911.8927612304688,926.8499755859375,959.9000244140625,898.3499755859375,934.0999755859375,8986961,2024-04-15
2024-04-22,1050.764892578125,1068.0,1079.0,929.4500122070312,939.9000244140625,16133758,2024-04-22
2024-04-29,1042.3529052734375,1059.449951171875,1083.8499755859375,1024.3499755859375,1083.0,10915551,2024-04-29
2024-05-06,985.5840454101562,1001.75,1069.0,978.0499877929688,1069.0,6921504,2024-05-06
2024-05-13,1083.1341552734375,1100.9000244140625,1116.050048828125,993.0999755859375,1009.5,18709010,2024-05-13
2024-05-20,1085.052490234375,1102.8499755859375,1119.9000244140625,1070.050048828125,1087.050048828125,11448496,2024-05-20
2024-05-27,1057.5042724609375,1074.8499755859375,1115.5,1046.550048828125,1113.4000244140625,10576922,2024-05-27
2024-06-03,1037.7779541015625,1054.800048828125,1180.0,880.7000122070312,1122.0,35082235,2024-06-03
2024-06-10,1121.4554443359375,1139.8499755859375,1153.4000244140625,1042.4000244140625,1061.4000244140625,19155980,2024-06-10
2024-06-17,1073.29541015625,1090.9000244140625,1144.949951171875,1087.0999755859375,1139.8499755859375,6528763,2024-06-17
2024-06-24,1025.5780029296875,1042.4000244140625,1081.5,1029.3499755859375,1080.050048828125,10869093,2024-06-24
2024-07-01,1040.8280029296875,1057.9000244140625,1070.300048828125,1015.7999877929688,1039.050048828125,11435678,2024-07-01
2024-07-08,1040.38525390625,1057.449951171875,1068.0,1015.0,1063.949951171875,11745929,2024-07-08
2024-07-15,994.6355590820312,1010.9500122070312,1075.0,1007.2000122070312,1062.6500244140625,16716772,2024-07-15
2024-07-22,1023.1674194335938,1039.949951171875,1055.0,988.7000122070312,1004.0,13231504,2024-07-22
2024-07-29,1013.4765625,1030.0999755859375,1059.199951171875,1020.5499877929688,1049.949951171875,7517680,2024-07-29
2024-08-05,964.9721069335938,980.7999877929688,1015.0999755859375,968.7999877929688,1010.1500244140625,11840947,2024-08-05
2024-08-12,963.1519775390625,978.9500122070312,985.9500122070312,942.2000122070312,975.0,7436317,2024-08-12
2024-08-19,976.4205322265625,990.3499755859375,999.4500122070312,959.4500122070312,989.7999877929688,7954595,2024-08-19
2024-08-26,951.5256958007812,965.0999755859375,1001.25,951.0999755859375,992.0,7680041,2024-08-26
2024-09-02,929.3915405273438,942.6500244140625,979.5,939.2999877929688,969.0,10265734,2024-09-02
2024-09-09,947.8284912109375,961.3499755859375,966.5999755859375,931.0,942.0,8431380,2024-09-09
2024-09-16,880.4398803710938,893.0,965.9000244140625,882.0,965.0,10254239,2024-09-16
2024-09-23,900.7999267578125,911.25,916.5,876.4000244140625,898.0,9664120,2024-09-23
2024-09-30,870.9462280273438,881.0499877929688,926.9500122070312,870.0,911.25,7065882,2024-09-30
2024-10-07,883.64892578125,893.9000244140625,907.9500122070312,858.0,885.9000244140625,5435540,2024-10-07
2024-10-14,862.5932006835938,872.5999755859375,889.9500122070312,854.5499877929688,885.0,5078557,2024-10-14
2024-10-21,786.1796264648438,795.2999877929688,875.9500122070312,780.5499877929688,873.0,6286500,2024-10-21
2024-10-28,835.5073852539062,845.2000122070312,853.0,778.75,798.9500122070312,7782807,2024-10-28
2024-11-04,817.9115600585938,827.4000244140625,868.0,810.0499877929688,845.2000122070312,6360223,2024-11-04
2024-11-11,776.6403198242188,785.6500244140625,836.8499755859375,776.5,827.4000244140625,2746664,2024-11-11
2024-11-18,781.8749389648438,788.3499755859375,810.2000122070312,757.25,789.6500244140625,4129146,2024-11-18
2024-11-25,821.54638671875,828.3499755859375,830.9500122070312,795.3499755859375,806.0999755859375,6362842,2024-11-25
2024-12-02,836.1256713867188,843.0499877929688,851.8499755859375,822.0499877929688,828.3499755859375,4553973,2024-12-02
2024-12-09,818.7694091796875,825.5499877929688,866.0,812.75,844.5,7218840,2024-12-09
2024-12-16,761.6425170898438,767.9500122070312,828.9000244140625,765.0499877929688,828.9000244140625,3678093,2024-12-16
2024-12-23,777.70947265625,784.1500244140625,787.7999877929688,769.0499877929688,776.0499877929688,2265003,2024-12-23
2024-12-30,623.4766845703125,628.6400146484375,792.3499755859375,620.4000244140625,785.0999755859375,3813850,2024-12-30
2025-01-06,595.270263671875,600.2000122070312,629.5599975585938,590.5999755859375,628.9199829101562,8638322,2025-01-06
2025-01-13,612.8844604492188,617.9600219726562,626.3200073242188,580.0,600.2000122070312,8233628,2025-01-13
2025-01-20,598.5233154296875,603.47998046875,623.5599975585938,592.3200073242188,618.4000244140625,5499563,2025-01-20
2025-01-27,599.7929077148438,604.760009765625,628.7999877929688,563.6400146484375,601.6400146484375,11991329,2025-01-27
2025-02-03,574.3237915039062,579.0800170898438,603.2000122070312,571.4000244140625,603.2000122070312,5561714,2025-02-03
2025-02-10,538.8167114257812,540.1599731445312,581.0399780273438,533.47998046875,579.0800170898438,4402033,2025-02-10
2025-02-17,548.7120971679688,550.0800170898438,564.47998046875,524.6400146484375,540.0,7444472,2025-02-17
2025-02-24,497.7192077636719,498.9599914550781,545.5999755859375,497.20001220703125,544.0,7942131,2025-02-24
2025-03-03,524.013671875,525.3200073242188,541.3599853515625,481.0,501.0400085449219,8196032,2025-03-03
2025-03-10,510.9263000488281,512.2000122070312,531.0399780273438,504.0,528.0,3462687,2025-03-10
2025-03-17,550.3479614257812,551.719970703125,555.8800048828125,500.0,505.6400146484375,6694204,2025-03-17
2025-03-24,551.9041748046875,553.280029296875,584.9199829101562,546.239990234375,558.4000244140625,11198901,2025-03-24
2025-03-31,548.6322631835938,550.0,574.3599853515625,546.0800170898438,553.280029296875,4132349,2025-03-31
2025-04-07,546.4776611328125,547.8400268554688,564.1599731445312,512.9199829101562,513.5999755859375,5118560,2025-04-07
2025-04-14,557.9291381835938,559.3200073242188,565.52001953125,544.239990234375,547.8400268554688,4481208,2025-04-14
2025-04-21,541.649658203125,543.0,573.4400024414062,540.0,560.7999877929688,5821437,2025-04-21
2025-04-28,542.3280029296875,543.6799926757812,557.52001953125,534.47998046875,544.0,4920357,2025-04-28
2025-05-05,517.6295776367188,518.9199829101562,556.0,516.239990234375,548.0,4220138,2025-05-05
2025-05-12,582.94677734375,584.4000244140625,587.2000122070312,534.4000244140625,536.0800170898438,23299373,2025-05-12
2025-05-19,575.2858276367188,576.719970703125,606.3200073242188,566.5599975585938,590.3599853515625,19881809,2025-05-19
2025-05-26,625.9595336914062,627.52001953125,632.7999877929688,577.6400146484375,579.5599975585938,25447943,2025-05-26
2025-06-02,645.9895629882812,647.5999755859375,652.0399780273438,620.0,627.47998046875,12119161,2025-06-02
2025-06-09,609.1599731445312,609.1599731445312,650.719970703125,601.6400146484375,648.4000244140625,5588875,2025-06-09
2025-06-16,590.5999755859375,590.5999755859375,613.9600219726562,580.4000244140625,607.2000122070312,4471395,2025-06-16
2025-06-23,605.0800170898438,605.0800170898438,611.1199951171875,583.4000244140625,590.3200073242188,7737136,2025-06-23
2025-06-30,599.6500244140625,599.6500244140625,612.3599853515625,590.0,608.1199951171875,9407089,2025-06-30
2025-07-07,614.9500122070312,614.9500122070312,629.2000122070312,588.0999755859375,602.0,9127165,2025-07-07
2025-07-14,619.7999877929688,619.7999877929688,623.9500122070312,610.6500244140625,614.25,2037610,2025-07-14
