Date,Adj Close_CCHHL.NS,Close_CCHHL.NS,High_CCHHL.NS,Low_CCHHL.NS,Open_CCHHL.NS,Volume_CCHHL.NS,Date
2021-05-03,4.5,4.5,4.900000095367432,3.799999952316284,4.550000190734863,353636,2021-05-03
2021-05-10,5.800000190734863,5.800000190734863,5.800000190734863,4.349999904632568,4.599999904632568,2003188,2021-05-10
2021-05-17,5.25,5.25,6.199999809265137,5.050000190734863,6.199999809265137,1639932,2021-05-17
2021-05-24,5.900000095367432,5.900000095367432,6.0,5.099999904632568,5.300000190734863,690039,2021-05-24
2021-05-31,6.199999809265137,6.199999809265137,6.199999809265137,5.599999904632568,6.0,768513,2021-05-31
2021-06-07,7.0,7.0,7.449999809265137,6.199999809265137,6.400000095367432,898549,2021-06-07
2021-06-14,6.599999904632568,6.599999904632568,7.25,6.449999809265137,7.099999904632568,604782,2021-06-14
2021-06-21,6.550000190734863,6.550000190734863,7.0,6.5,6.75,376514,2021-06-21
2021-06-28,6.349999904632568,6.349999904632568,6.75,6.199999809265137,6.5,359889,2021-06-28
2021-07-05,6.550000190734863,6.550000190734863,6.900000095367432,6.050000190734863,6.5,384665,2021-07-05
2021-07-12,6.949999809265137,6.949999809265137,7.0,6.25,6.699999809265137,584692,2021-07-12
2021-07-19,8.300000190734863,8.300000190734863,8.300000190734863,6.849999904632568,7.150000095367432,687639,2021-07-19
2021-07-26,8.199999809265137,8.199999809265137,9.449999809265137,7.800000190734863,8.550000190734863,753013,2021-07-26
2021-08-02,7.050000190734863,7.050000190734863,8.399999618530273,6.800000190734863,8.399999618530273,511516,2021-08-02
2021-08-09,7.0,7.0,7.25,6.349999904632568,6.75,320894,2021-08-09
2021-08-16,6.300000190734863,6.300000190734863,7.199999809265137,6.25,7.150000095367432,157752,2021-08-16
2021-08-23,6.5,6.5,6.75,5.900000095367432,6.300000190734863,200454,2021-08-23
2021-08-30,6.5,6.5,6.75,6.25,6.25,162380,2021-08-30
2021-09-06,6.300000190734863,6.300000190734863,6.650000095367432,6.050000190734863,6.650000095367432,152494,2021-09-06
2021-09-13,6.550000190734863,6.550000190734863,6.800000190734863,6.050000190734863,6.599999904632568,226742,2021-09-13
2021-09-20,6.300000190734863,6.300000190734863,6.800000190734863,6.199999809265137,6.699999809265137,265698,2021-09-20
2021-09-27,6.5,6.5,6.800000190734863,6.199999809265137,6.199999809265137,244683,2021-09-27
2021-10-04,7.150000095367432,7.150000095367432,7.400000095367432,6.300000190734863,6.650000095367432,425348,2021-10-04
2021-10-11,7.300000190734863,7.300000190734863,7.849999904632568,7.099999904632568,7.349999904632568,387312,2021-10-11
2021-10-18,6.800000190734863,6.800000190734863,7.599999904632568,6.699999809265137,7.300000190734863,502879,2021-10-18
2021-10-25,6.650000095367432,6.650000095367432,7.199999809265137,6.5,7.050000190734863,343687,2021-10-25
2021-11-01,7.150000095367432,7.150000095367432,7.25,6.599999904632568,6.800000190734863,181719,2021-11-01
2021-11-08,6.849999904632568,6.849999904632568,7.349999904632568,6.75,7.25,377954,2021-11-08
2021-11-15,6.849999904632568,6.849999904632568,7.199999809265137,6.550000190734863,6.75,541640,2021-11-15
2021-11-22,6.849999904632568,6.849999904632568,7.199999809265137,6.650000095367432,7.150000095367432,298045,2021-11-22
2021-11-29,7.650000095367432,7.650000095367432,7.849999904632568,6.5,6.699999809265137,761423,2021-11-29
2021-12-06,8.649999618530273,8.649999618530273,9.149999618530273,7.150000095367432,7.5,1371753,2021-12-06
2021-12-13,10.600000381469727,10.600000381469727,10.600000381469727,8.100000381469727,8.850000381469727,2118333,2021-12-13
2021-12-20,9.149999618530273,9.149999618530273,10.5,8.75,10.5,939638,2021-12-20
2021-12-27,9.100000381469727,9.100000381469727,9.699999809265137,8.75,9.350000381469727,906225,2021-12-27
2022-01-03,8.949999809265137,8.949999809265137,9.649999618530273,8.449999809265137,9.25,716199,2022-01-03
2022-01-10,8.449999809265137,8.449999809265137,9.25,8.300000190734863,9.149999618530273,755729,2022-01-10
2022-01-17,8.5,8.5,9.100000381469727,8.300000190734863,8.75,531390,2022-01-17
2022-01-24,8.5,8.5,8.649999618530273,7.900000095367432,8.5,307560,2022-01-24
2022-01-31,8.350000381469727,8.350000381469727,8.850000381469727,8.199999809265137,8.800000190734863,185365,2022-01-31
2022-02-07,8.399999618530273,8.399999618530273,8.649999618530273,8.100000381469727,8.550000190734863,193563,2022-02-07
2022-02-14,8.550000190734863,8.550000190734863,8.699999809265137,7.599999904632568,8.399999618530273,317041,2022-02-14
2022-02-21,7.349999904632568,7.349999904632568,8.399999618530273,6.849999904632568,8.399999618530273,297590,2022-02-21
2022-02-28,7.800000190734863,7.800000190734863,7.949999809265137,7.150000095367432,7.650000095367432,137813,2022-02-28
2022-03-07,8.0,8.0,8.100000381469727,7.449999809265137,7.75,202291,2022-03-07
2022-03-14,7.800000190734863,7.800000190734863,8.399999618530273,7.599999904632568,8.0,153134,2022-03-14
2022-03-21,7.5,7.5,8.050000190734863,7.300000190734863,8.050000190734863,381973,2022-03-21
2022-03-28,7.349999904632568,7.349999904632568,7.75,7.25,7.5,537222,2022-03-28
2022-04-04,8.75,8.75,9.75,7.099999904632568,7.099999904632568,752478,2022-04-04
2022-04-11,8.449999809265137,8.449999809265137,9.149999618530273,7.650000095367432,8.850000381469727,481854,2022-04-11
2022-04-18,8.050000190734863,8.050000190734863,9.199999809265137,7.949999809265137,8.399999618530273,540349,2022-04-18
2022-04-25,8.0,8.0,8.800000190734863,7.900000095367432,8.100000381469727,287861,2022-04-25
2022-05-02,7.699999809265137,7.699999809265137,8.199999809265137,7.5,8.149999618530273,127181,2022-05-02
2022-05-09,7.300000190734863,7.300000190734863,7.900000095367432,6.550000190734863,7.849999904632568,278492,2022-05-09
2022-05-16,7.050000190734863,7.050000190734863,7.699999809265137,6.800000190734863,7.5,213872,2022-05-16
2022-05-23,6.949999809265137,6.949999809265137,7.349999904632568,6.75,6.900000095367432,161451,2022-05-23
2022-05-30,7.0,7.0,7.349999904632568,6.699999809265137,7.150000095367432,299654,2022-05-30
2022-06-06,7.0,7.0,7.449999809265137,6.599999904632568,7.099999904632568,183866,2022-06-06
2022-06-13,7.0,7.0,9.449999809265137,6.050000190734863,6.900000095367432,1593253,2022-06-13
2022-06-20,7.75,7.75,7.900000095367432,6.699999809265137,7.0,468697,2022-06-20
2022-06-27,7.349999904632568,7.349999904632568,8.0,7.0,8.0,268420,2022-06-27
2022-07-04,7.050000190734863,7.050000190734863,7.699999809265137,6.900000095367432,7.400000095367432,304577,2022-07-04
2022-07-11,6.949999809265137,6.949999809265137,7.550000190734863,6.849999904632568,7.199999809265137,263340,2022-07-11
2022-07-18,7.199999809265137,7.199999809265137,7.449999809265137,6.900000095367432,6.949999809265137,342887,2022-07-18
2022-07-25,7.099999904632568,7.099999904632568,7.300000190734863,6.5,7.300000190734863,432084,2022-07-25
2022-08-01,7.0,7.0,7.099999904632568,6.75,6.849999904632568,336334,2022-08-01
2022-08-08,7.0,7.0,7.199999809265137,6.849999904632568,6.900000095367432,220185,2022-08-08
2022-08-15,6.849999904632568,6.849999904632568,7.400000095367432,6.800000190734863,7.0,325411,2022-08-15
2022-08-22,6.949999809265137,6.949999809265137,7.099999904632568,6.75,6.900000095367432,241986,2022-08-22
2022-08-29,8.75,8.75,8.75,6.900000095367432,6.949999809265137,730940,2022-08-29
2022-09-05,9.199999809265137,9.199999809265137,10.25,8.350000381469727,9.149999618530273,3869376,2022-09-05
2022-09-12,8.550000190734863,8.550000190734863,9.350000381469727,8.449999809265137,9.199999809265137,452507,2022-09-12
2022-09-19,8.0,8.0,8.850000381469727,7.75,8.5,239844,2022-09-19
2022-09-26,7.900000095367432,7.900000095367432,8.350000381469727,7.650000095367432,8.0,145124,2022-09-26
2022-10-03,8.149999618530273,8.149999618530273,8.350000381469727,7.75,8.100000381469727,142920,2022-10-03
2022-10-10,7.75,7.75,8.300000190734863,7.650000095367432,8.149999618530273,177831,2022-10-10
2022-10-17,7.599999904632568,7.599999904632568,8.100000381469727,7.5,7.900000095367432,175334,2022-10-17
2022-10-24,7.599999904632568,7.599999904632568,8.050000190734863,7.400000095367432,7.849999904632568,151545,2022-10-24
2022-10-31,8.149999618530273,8.149999618530273,8.199999809265137,7.400000095367432,7.800000190734863,215448,2022-10-31
2022-11-07,7.900000095367432,7.900000095367432,8.449999809265137,7.550000190734863,8.449999809265137,421218,2022-11-07
2022-11-14,7.550000190734863,7.550000190734863,8.0,7.400000095367432,7.900000095367432,258874,2022-11-14
2022-11-21,7.400000095367432,7.400000095367432,7.699999809265137,7.25,7.699999809265137,214497,2022-11-21
2022-11-28,8.449999809265137,8.449999809265137,8.5,7.5,7.650000095367432,332950,2022-11-28
2022-12-05,7.650000095367432,7.650000095367432,8.75,7.550000190734863,8.75,374589,2022-12-05
2022-12-12,7.699999809265137,7.699999809265137,8.149999618530273,7.599999904632568,7.949999809265137,402655,2022-12-12
2022-12-19,7.0,7.0,7.949999809265137,7.0,7.550000190734863,321350,2022-12-19
2022-12-26,7.449999809265137,7.449999809265137,7.550000190734863,6.75,6.75,256416,2022-12-26
2023-01-02,7.349999904632568,7.349999904632568,7.849999904632568,7.300000190734863,7.599999904632568,149488,2023-01-02
2023-01-09,7.300000190734863,7.300000190734863,7.699999809265137,7.25,7.599999904632568,142246,2023-01-09
2023-01-16,7.5,7.5,8.100000381469727,7.25,7.400000095367432,354659,2023-01-16
2023-01-23,8.199999809265137,8.199999809265137,8.800000190734863,7.449999809265137,7.699999809265137,1028810,2023-01-23
2023-01-30,8.0,8.0,8.949999809265137,7.949999809265137,8.399999618530273,342952,2023-01-30
2023-02-06,7.650000095367432,7.650000095367432,8.350000381469727,7.550000190734863,7.800000190734863,206372,2023-02-06
2023-02-13,7.199999809265137,7.199999809265137,8.300000190734863,6.949999809265137,8.0,302364,2023-02-13
2023-02-20,7.0,7.0,7.699999809265137,6.900000095367432,7.0,164379,2023-02-20
2023-02-27,7.150000095367432,7.150000095367432,7.349999904632568,6.550000190734863,7.099999904632568,154635,2023-02-27
2023-03-06,7.050000190734863,7.050000190734863,7.599999904632568,6.900000095367432,7.199999809265137,130518,2023-03-06
2023-03-13,6.800000190734863,6.800000190734863,7.400000095367432,6.599999904632568,6.800000190734863,170162,2023-03-13
2023-03-20,6.5,6.5,7.050000190734863,6.449999809265137,6.800000190734863,170578,2023-03-20
2023-03-27,6.050000190734863,6.050000190734863,6.550000190734863,5.5,6.550000190734863,479975,2023-03-27
2023-04-03,6.75,6.75,6.949999809265137,5.5,6.300000190734863,275937,2023-04-03
2023-04-10,7.900000095367432,7.900000095367432,8.75,6.849999904632568,7.150000095367432,614718,2023-04-10
2023-04-17,7.199999809265137,7.199999809265137,8.75,7.150000095367432,8.100000381469727,525502,2023-04-17
2023-04-24,7.449999809265137,7.449999809265137,7.5,7.099999904632568,7.349999904632568,121276,2023-04-24
2023-05-01,7.349999904632568,7.349999904632568,7.800000190734863,7.150000095367432,7.449999809265137,83477,2023-05-01
2023-05-08,7.050000190734863,7.050000190734863,7.550000190734863,6.949999809265137,7.550000190734863,128297,2023-05-08
2023-05-15,7.150000095367432,7.150000095367432,7.25,6.849999904632568,7.099999904632568,143076,2023-05-15
2023-05-22,6.699999809265137,6.699999809265137,7.25,6.599999904632568,7.25,390724,2023-05-22
2023-05-29,7.050000190734863,7.050000190734863,7.050000190734863,6.150000095367432,6.849999904632568,532598,2023-05-29
2023-06-05,7.699999809265137,7.699999809265137,8.350000381469727,7.099999904632568,7.349999904632568,1140714,2023-06-05
2023-06-12,6.900000095367432,6.900000095367432,7.900000095367432,6.75,7.849999904632568,437510,2023-06-12
2023-06-19,6.900000095367432,6.900000095367432,7.550000190734863,6.800000190734863,7.150000095367432,640444,2023-06-19
2023-06-26,7.199999809265137,7.199999809265137,7.300000190734863,6.699999809265137,6.949999809265137,237180,2023-06-26
2023-07-03,7.050000190734863,7.050000190734863,7.300000190734863,6.949999809265137,7.199999809265137,216663,2023-07-03
2023-07-10,6.849999904632568,6.849999904632568,7.150000095367432,6.75,7.150000095367432,547990,2023-07-10
2023-07-17,6.900000095367432,6.900000095367432,7.050000190734863,6.800000190734863,6.900000095367432,436999,2023-07-17
2023-07-24,7.050000190734863,7.050000190734863,7.099999904632568,6.349999904632568,6.900000095367432,438668,2023-07-24
2023-07-31,7.699999809265137,7.699999809265137,7.949999809265137,6.949999809265137,7.099999904632568,1127795,2023-07-31
2023-08-07,8.899999618530273,8.899999618530273,10.149999618530273,7.199999809265137,7.900000095367432,4558677,2023-08-07
2023-08-14,7.900000095367432,7.900000095367432,8.600000381469727,7.599999904632568,8.600000381469727,917329,2023-08-14
2023-08-21,9.399999618530273,9.399999618530273,11.5,7.800000190734863,8.0,4259514,2023-08-21
2023-08-28,9.350000381469727,9.350000381469727,9.850000381469727,8.550000190734863,9.100000381469727,1292560,2023-08-28
2023-09-04,9.199999809265137,9.199999809265137,9.75,8.899999618530273,9.600000381469727,488986,2023-09-04
2023-09-11,9.149999618530273,9.149999618530273,9.449999809265137,8.399999618530273,9.399999618530273,545576,2023-09-11
2023-09-18,9.050000190734863,9.050000190734863,9.350000381469727,8.800000190734863,9.350000381469727,210455,2023-09-18
2023-09-25,9.25,9.25,9.550000190734863,8.75,9.199999809265137,480336,2023-09-25
2023-10-02,9.399999618530273,9.399999618530273,9.600000381469727,8.850000381469727,9.25,484161,2023-10-02
2023-10-09,9.050000190734863,9.050000190734863,9.800000190734863,8.699999809265137,9.449999809265137,541181,2023-10-09
2023-10-16,9.050000190734863,9.050000190734863,9.699999809265137,8.800000190734863,9.100000381469727,504994,2023-10-16
2023-10-23,8.5,8.5,9.149999618530273,7.949999809265137,9.149999618530273,361921,2023-10-23
2023-10-30,8.850000381469727,8.850000381469727,9.199999809265137,8.600000381469727,8.600000381469727,219999,2023-10-30
2023-11-06,9.449999809265137,9.449999809265137,10.0,8.850000381469727,8.850000381469727,855914,2023-11-06
2023-11-13,9.449999809265137,9.449999809265137,9.649999618530273,8.850000381469727,9.25,565424,2023-11-13
2023-11-20,9.800000190734863,9.800000190734863,10.350000381469727,9.649999618530273,9.899999618530273,970385,2023-11-20
2023-11-27,9.75,9.75,10.100000381469727,9.600000381469727,9.800000190734863,526322,2023-11-27
2023-12-04,14.800000190734863,14.800000190734863,16.299999237060547,10.149999618530273,10.149999618530273,14980108,2023-12-04
2023-12-11,13.550000190734863,13.550000190734863,15.100000381469727,13.399999618530273,14.850000381469727,2702370,2023-12-11
2023-12-18,13.949999809265137,13.949999809265137,14.600000381469727,12.699999809265137,13.800000190734863,2065504,2023-12-18
2023-12-25,13.75,13.75,14.399999618530273,13.449999809265137,13.949999809265137,939812,2023-12-25
2024-01-01,15.949999809265137,15.949999809265137,16.649999618530273,13.649999618530273,13.850000381469727,4942564,2024-01-01
2024-01-08,15.449999809265137,15.449999809265137,16.5,15.149999618530273,16.399999618530273,2253330,2024-01-08
2024-01-15,15.850000381469727,15.850000381469727,16.5,14.800000190734863,15.699999809265137,2180653,2024-01-15
2024-01-22,17.299999237060547,17.299999237060547,18.850000381469727,15.850000381469727,15.850000381469727,2822564,2024-01-22
2024-01-29,16.600000381469727,16.600000381469727,17.799999237060547,16.25,17.799999237060547,1081444,2024-01-29
2024-02-05,16.0,16.0,17.399999618530273,15.550000190734863,16.600000381469727,991791,2024-02-05
2024-02-12,15.800000190734863,15.800000190734863,16.149999618530273,14.100000381469727,16.149999618530273,780277,2024-02-12
2024-02-19,16.950000762939453,16.950000762939453,17.850000381469727,16.299999237060547,16.549999237060547,897711,2024-02-19
2024-02-26,15.449999809265137,15.449999809265137,16.649999618530273,15.449999809265137,16.649999618530273,127359,2024-02-26
2024-03-04,14.050000190734863,14.050000190734863,14.899999618530273,14.050000190734863,14.899999618530273,125163,2024-03-04
2024-03-11,12.800000190734863,12.800000190734863,13.800000190734863,12.800000190734863,13.800000190734863,269004,2024-03-11
2024-03-18,12.5,12.5,12.75,12.100000381469727,12.550000190734863,170303,2024-03-18
2024-03-25,13.25,13.25,13.25,12.5,12.5,259099,2024-03-25
2024-04-01,15.25,15.25,15.850000381469727,13.899999618530273,13.899999618530273,550254,2024-04-01
2024-04-08,15.600000381469727,15.600000381469727,16.0,14.25,16.0,392519,2024-04-08
2024-04-15,15.050000190734863,15.050000190734863,15.550000190734863,14.600000381469727,15.399999618530273,446527,2024-04-15
2024-04-22,15.25,15.25,15.600000381469727,14.550000190734863,15.350000381469727,566478,2024-04-22
2024-04-29,15.399999618530273,15.399999618530273,17.649999618530273,15.0,15.899999618530273,1791090,2024-04-29
2024-05-06,15.050000190734863,15.050000190734863,15.649999618530273,14.5,15.600000381469727,494118,2024-05-06
2024-05-13,15.649999618530273,15.649999618530273,15.899999618530273,14.399999618530273,15.300000190734863,588496,2024-05-13
2024-05-20,15.75,15.75,16.399999618530273,15.149999618530273,15.600000381469727,662333,2024-05-20
2024-05-27,16.299999237060547,16.299999237060547,16.75,14.800000190734863,15.75,1258888,2024-05-27
2024-06-03,17.899999618530273,17.899999618530273,18.200000762939453,14.0,16.350000381469727,3228812,2024-06-03
2024-06-10,18.520000457763672,18.520000457763672,19.950000762939453,17.350000381469727,18.299999237060547,2632869,2024-06-10
2024-06-17,17.56999969482422,17.56999969482422,19.200000762939453,17.049999237060547,18.520000457763672,867708,2024-06-17
2024-06-24,17.81999969482422,17.81999969482422,19.75,17.270000457763672,17.850000381469727,1714230,2024-06-24
2024-07-01,29.15999984741211,29.15999984741211,30.649999618530273,17.68000030517578,17.81999969482422,21640667,2024-07-01
2024-07-08,24.829999923706055,24.829999923706055,30.610000610351562,23.809999465942383,29.0,1832313,2024-07-08
2024-07-15,22.200000762939453,22.200000762939453,26.0,22.200000762939453,24.25,954797,2024-07-15
2024-07-22,24.829999923706055,24.829999923706055,24.829999923706055,21.1299991607666,21.200000762939453,872087,2024-07-22
2024-07-29,25.670000076293945,25.670000076293945,27.3700008392334,25.670000076293945,25.75,656566,2024-07-29
2024-08-05,23.170000076293945,23.170000076293945,25.149999618530273,23.170000076293945,25.149999618530273,87269,2024-08-05
2024-08-12,21.450000762939453,21.450000762939453,23.0,21.399999618530273,22.719999313354492,201534,2024-08-12
2024-08-19,19.93000030517578,19.93000030517578,21.389999389648438,19.93000030517578,21.139999389648438,408492,2024-08-19
2024-08-26,21.469999313354492,21.469999313354492,21.469999313354492,19.850000381469727,19.850000381469727,184749,2024-08-26
2024-09-02,22.200000762939453,22.200000762939453,23.209999084472656,21.889999389648438,21.889999389648438,491754,2024-09-02
2024-09-09,21.68000030517578,21.68000030517578,23.739999771118164,20.860000610351562,22.200000762939453,523771,2024-09-09
2024-09-16,21.940000534057617,21.940000534057617,22.399999618530273,20.25,21.68000030517578,427839,2024-09-16
2024-09-23,21.020000457763672,21.020000457763672,22.649999618530273,20.610000610351562,21.549999237060547,414370,2024-09-23
2024-09-30,21.290000915527344,21.290000915527344,23.100000381469727,20.510000228881836,21.0,304443,2024-09-30
2024-10-07,20.90999984741211,20.90999984741211,21.399999618530273,19.200000762939453,21.399999618530273,372949,2024-10-07
2024-10-14,19.969999313354492,19.969999313354492,21.139999389648438,18.600000381469727,20.90999984741211,217440,2024-10-14
2024-10-21,18.43000030517578,18.43000030517578,20.34000015258789,17.530000686645508,19.770000457763672,327609,2024-10-21
2024-10-28,22.850000381469727,22.850000381469727,23.219999313354492,18.0,18.43000030517578,360217,2024-10-28
2024-11-04,24.420000076293945,24.420000076293945,26.0,21.059999465942383,23.0,1303125,2024-11-04
2024-11-11,20.579999923706055,20.579999923706055,25.440000534057617,19.399999618530273,25.0,350494,2024-11-11
2024-11-18,19.40999984741211,19.40999984741211,21.0,19.200000762939453,21.0,124920,2024-11-18
2024-11-25,20.90999984741211,20.90999984741211,21.600000381469727,19.399999618530273,19.399999618530273,203068,2024-11-25
2024-12-02,22.31999969482422,22.31999969482422,22.989999771118164,20.93000030517578,21.239999771118164,240659,2024-12-02
2024-12-09,20.489999771118164,20.489999771118164,22.5,20.049999237060547,22.31999969482422,221985,2024-12-09
2024-12-16,19.690000534057617,19.690000534057617,21.0,19.389999389648438,20.549999237060547,196506,2024-12-16
2024-12-23,18.75,18.75,20.0,18.549999237060547,19.75,147667,2024-12-23
2024-12-30,20.229999542236328,20.229999542236328,20.850000381469727,18.010000228881836,18.75,302949,2024-12-30
2025-01-06,18.56999969482422,18.56999969482422,21.239999771118164,18.43000030517578,20.010000228881836,717010,2025-01-06
2025-01-13,19.549999237060547,19.549999237060547,20.0,17.059999465942383,17.760000228881836,265341,2025-01-13
2025-01-20,18.09000015258789,18.09000015258789,20.5,17.8799991607666,19.549999237060547,164178,2025-01-20
2025-01-27,18.549999237060547,18.549999237060547,19.170000076293945,17.5,17.639999389648438,297907,2025-01-27
2025-02-03,18.899999618530273,18.899999618530273,19.270000457763672,17.75,18.40999984741211,191232,2025-02-03
2025-02-10,16.139999389648438,16.139999389648438,19.18000030517578,15.90999984741211,18.200000762939453,261064,2025-02-10
2025-02-17,15.710000038146973,15.710000038146973,17.799999237060547,14.329999923706055,16.700000762939453,219514,2025-02-17
2025-02-24,13.420000076293945,13.420000076293945,15.789999961853027,13.0,15.75,235951,2025-02-24
2025-03-03,16.829999923706055,16.829999923706055,17.5,13.220000267028809,13.760000228881836,265632,2025-03-03
2025-03-10,15.729999542236328,15.729999542236328,18.440000534057617,15.5,18.440000534057617,152825,2025-03-10
2025-03-17,16.889999389648438,16.889999389648438,17.31999969482422,15.510000228881836,15.729999542236328,212114,2025-03-17
2025-03-24,14.949999809265137,14.949999809265137,17.299999237060547,14.65999984741211,16.65999984741211,365389,2025-03-24
2025-03-31,16.31999969482422,16.31999969482422,17.799999237060547,14.699999809265137,14.949999809265137,273326,2025-03-31
2025-04-07,17.15999984741211,17.15999984741211,17.450000762939453,15.149999618530273,15.149999618530273,156069,2025-04-07
2025-04-14,17.25,17.25,17.940000534057617,16.0,17.15999984741211,138380,2025-04-14
2025-04-21,16.81999969482422,16.81999969482422,19.65999984741211,16.700000762939453,17.280000686645508,165625,2025-04-21
2025-04-28,16.360000610351562,16.360000610351562,17.299999237060547,15.34000015258789,17.030000686645508,243702,2025-04-28
2025-05-05,14.850000381469727,14.850000381469727,16.979999542236328,13.800000190734863,16.40999984741211,333820,2025-05-05
2025-05-12,16.010000228881836,16.010000228881836,16.899999618530273,15.149999618530273,16.350000381469727,216294,2025-05-12
2025-05-19,15.9399995803833,15.9399995803833,16.59000015258789,15.510000228881836,16.010000228881836,149678,2025-05-19
2025-05-26,15.920000076293945,15.920000076293945,16.579999923706055,15.65999984741211,16.579999923706055,110208,2025-05-26
2025-06-02,17.780000686645508,17.780000686645508,19.190000534057617,15.5,15.5,898258,2025-06-02
2025-06-09,17.100000381469727,17.100000381469727,18.969999313354492,17.0,17.989999771118164,383835,2025-06-09
2025-06-16,17.25,17.25,17.989999771118164,15.670000076293945,17.010000228881836,130015,2025-06-16
2025-06-23,17.329999923706055,17.329999923706055,17.899999618530273,16.5,17.25,264451,2025-06-23
