Date,Adj Close_ASHIMASYN.NS,Close_ASHIMASYN.NS,High_ASHIMASYN.NS,Low_ASHIMASYN.NS,Open_ASHIMASYN.NS,Volume_ASHIMASYN.NS,Date
2021-11-29,16.850000381469727,16.850000381469727,17.149999618530273,16.200000762939453,17.149999618530273,196356,2021-11-29
2021-12-06,18.100000381469727,18.100000381469727,19.75,16.5,17.0,1114824,2021-12-06
2021-12-13,17.600000381469727,17.600000381469727,19.350000381469727,17.5,18.5,469272,2021-12-13
2021-12-20,17.25,17.25,18.950000762939453,16.799999237060547,17.950000762939453,1062521,2021-12-20
2021-12-27,18.799999237060547,18.799999237060547,20.700000762939453,16.5,17.600000381469727,3677118,2021-12-27
2022-01-03,19.0,19.0,20.899999618530273,18.350000381469727,19.200000762939453,3312268,2022-01-03
2022-01-10,20.549999237060547,20.549999237060547,23.399999618530273,19.350000381469727,19.399999618530273,6935840,2022-01-10
2022-01-17,18.700000762939453,18.700000762939453,21.950000762939453,18.450000762939453,20.700000762939453,3229357,2022-01-17
2022-01-24,18.049999237060547,18.049999237060547,18.899999618530273,17.100000381469727,18.899999618530273,824602,2022-01-24
2022-01-31,19.850000381469727,19.850000381469727,21.299999237060547,17.649999618530273,18.25,2658534,2022-01-31
2022-02-07,17.100000381469727,17.100000381469727,20.350000381469727,17.0,20.350000381469727,1083013,2022-02-07
2022-02-14,15.800000190734863,15.800000190734863,16.950000762939453,15.199999809265137,16.350000381469727,610961,2022-02-14
2022-02-21,15.100000381469727,15.100000381469727,18.100000381469727,13.199999809265137,15.800000190734863,1025195,2022-02-21
2022-02-28,15.649999618530273,15.649999618530273,16.25,14.199999809265137,14.5,469544,2022-02-28
2022-03-07,15.949999809265137,15.949999809265137,16.5,14.5,15.5,283598,2022-03-07
2022-03-14,16.600000381469727,16.600000381469727,17.950000762939453,15.25,15.550000190734863,830745,2022-03-14
2022-03-21,15.149999618530273,15.149999618530273,16.75,15.0,16.649999618530273,537779,2022-03-21
2022-03-28,14.699999809265137,14.699999809265137,15.25,13.699999809265137,15.199999809265137,1205727,2022-03-28
2022-04-04,15.600000381469727,15.600000381469727,16.75,14.649999618530273,14.899999618530273,1025042,2022-04-04
2022-04-11,15.199999809265137,15.199999809265137,16.5,15.0,15.25,361132,2022-04-11
2022-04-18,14.800000190734863,14.800000190734863,15.850000381469727,14.600000381469727,15.199999809265137,410613,2022-04-18
2022-04-25,14.100000381469727,14.100000381469727,15.300000190734863,13.800000190734863,14.800000190734863,473291,2022-04-25
2022-05-02,13.350000381469727,13.350000381469727,15.550000190734863,13.100000381469727,13.800000190734863,460018,2022-05-02
2022-05-09,12.649999618530273,12.649999618530273,13.949999809265137,10.850000381469727,13.600000381469727,923566,2022-05-09
2022-05-16,12.75,12.75,13.600000381469727,11.550000190734863,13.300000190734863,744236,2022-05-16
2022-05-23,12.649999618530273,12.649999618530273,13.25,12.25,13.050000190734863,281806,2022-05-23
2022-05-30,12.600000381469727,12.600000381469727,13.399999618530273,12.399999618530273,12.399999618530273,270093,2022-05-30
2022-06-06,12.5,12.5,13.25,12.149999618530273,12.850000381469727,233609,2022-06-06
2022-06-13,12.0,12.0,13.0,11.850000381469727,12.25,322915,2022-06-13
2022-06-20,12.050000190734863,12.050000190734863,12.449999809265137,10.399999618530273,12.399999618530273,259555,2022-06-20
2022-06-27,11.5,11.5,12.850000381469727,11.199999809265137,12.350000381469727,239197,2022-06-27
2022-07-04,12.699999809265137,12.699999809265137,13.550000190734863,11.050000190734863,11.649999618530273,691076,2022-07-04
2022-07-11,12.800000190734863,12.800000190734863,14.5,12.699999809265137,12.949999809265137,477818,2022-07-11
2022-07-18,14.199999809265137,14.199999809265137,15.300000190734863,12.699999809265137,13.050000190734863,1507165,2022-07-18
2022-07-25,13.899999618530273,13.899999618530273,14.899999618530273,13.550000190734863,13.800000190734863,233548,2022-07-25
2022-08-01,13.899999618530273,13.899999618530273,15.25,13.550000190734863,13.699999809265137,752461,2022-08-01
2022-08-08,13.550000190734863,13.550000190734863,15.100000381469727,13.149999618530273,13.600000381469727,295478,2022-08-08
2022-08-15,14.149999618530273,14.149999618530273,15.5,13.350000381469727,13.550000190734863,678767,2022-08-15
2022-08-22,13.850000381469727,13.850000381469727,14.75,11.649999618530273,14.25,577709,2022-08-22
2022-08-29,15.600000381469727,15.600000381469727,16.350000381469727,13.350000381469727,13.5,1492542,2022-08-29
2022-09-05,15.100000381469727,15.100000381469727,16.5,14.550000190734863,15.800000190734863,1041100,2022-09-05
2022-09-12,14.5,14.5,15.600000381469727,14.300000190734863,15.300000190734863,519735,2022-09-12
2022-09-19,15.149999618530273,15.149999618530273,17.149999618530273,13.75,14.699999809265137,1116274,2022-09-19
2022-09-26,14.949999809265137,14.949999809265137,15.800000190734863,13.949999809265137,15.300000190734863,532933,2022-09-26
2022-10-03,16.399999618530273,16.399999618530273,17.399999618530273,14.75,14.899999618530273,1155329,2022-10-03
2022-10-10,15.149999618530273,15.149999618530273,16.549999237060547,15.0,16.299999237060547,329061,2022-10-10
2022-10-17,14.800000190734863,14.800000190734863,15.850000381469727,14.649999618530273,15.399999618530273,193143,2022-10-17
2022-10-24,14.850000381469727,14.850000381469727,15.550000190734863,14.850000381469727,14.899999618530273,150279,2022-10-24
2022-10-31,14.699999809265137,14.699999809265137,15.350000381469727,14.5,15.050000190734863,299939,2022-10-31
2022-11-07,14.949999809265137,14.949999809265137,15.850000381469727,14.399999618530273,14.850000381469727,555720,2022-11-07
2022-11-14,14.149999618530273,14.149999618530273,14.899999618530273,14.0,14.5,304342,2022-11-14
2022-11-21,15.199999809265137,15.199999809265137,15.300000190734863,13.800000190734863,13.899999618530273,456447,2022-11-21
2022-11-28,15.449999809265137,15.449999809265137,16.299999237060547,14.699999809265137,15.0,537003,2022-11-28
2022-12-05,16.549999237060547,16.549999237060547,17.5,15.199999809265137,15.399999618530273,1350655,2022-12-05
2022-12-12,17.049999237060547,17.049999237060547,18.0,15.899999618530273,16.549999237060547,4559565,2022-12-12
2022-12-19,14.850000381469727,14.850000381469727,18.299999237060547,14.699999809265137,17.200000762939453,2248651,2022-12-19
2022-12-26,17.049999237060547,17.049999237060547,18.200000762939453,14.75,15.050000190734863,1498482,2022-12-26
2023-01-02,17.399999618530273,17.399999618530273,18.200000762939453,16.700000762939453,16.850000381469727,999184,2023-01-02
2023-01-09,17.149999618530273,17.149999618530273,17.950000762939453,16.899999618530273,17.950000762939453,678183,2023-01-09
2023-01-16,17.100000381469727,17.100000381469727,18.0,16.700000762939453,17.049999237060547,1460260,2023-01-16
2023-01-23,15.449999809265137,15.449999809265137,17.149999618530273,15.25,17.100000381469727,261950,2023-01-23
2023-01-30,15.0,15.0,16.799999237060547,14.800000190734863,15.699999809265137,338281,2023-01-30
2023-02-06,14.649999618530273,14.649999618530273,15.25,14.100000381469727,14.949999809265137,355579,2023-02-06
2023-02-13,14.949999809265137,14.949999809265137,15.600000381469727,14.100000381469727,14.550000190734863,622921,2023-02-13
2023-02-20,15.199999809265137,15.199999809265137,16.649999618530273,14.550000190734863,15.25,783418,2023-02-20
2023-02-27,15.050000190734863,15.050000190734863,16.200000762939453,14.199999809265137,15.399999618530273,615330,2023-02-27
2023-03-06,14.300000190734863,14.300000190734863,15.449999809265137,14.199999809265137,15.199999809265137,271682,2023-03-06
2023-03-13,13.5,13.5,14.449999809265137,12.899999618530273,14.199999809265137,348145,2023-03-13
2023-03-20,13.0,13.0,13.75,12.550000190734863,13.75,442855,2023-03-20
2023-03-27,12.449999809265137,12.449999809265137,13.75,12.149999618530273,13.199999809265137,460623,2023-03-27
2023-04-03,13.399999618530273,13.399999618530273,13.5,12.350000381469727,12.449999809265137,159640,2023-04-03
2023-04-10,13.75,13.75,15.0,13.25,13.5,1338965,2023-04-10
2023-04-17,13.550000190734863,13.550000190734863,14.75,13.300000190734863,13.699999809265137,609145,2023-04-17
2023-04-24,13.649999618530273,13.649999618530273,13.899999618530273,12.899999618530273,13.550000190734863,469637,2023-04-24
2023-05-01,13.949999809265137,13.949999809265137,14.300000190734863,13.100000381469727,13.649999618530273,264854,2023-05-01
2023-05-08,13.550000190734863,13.550000190734863,14.050000190734863,13.050000190734863,13.800000190734863,324257,2023-05-08
2023-05-15,14.25,14.25,14.699999809265137,13.300000190734863,13.899999618530273,435007,2023-05-15
2023-05-22,13.550000190734863,13.550000190734863,14.449999809265137,13.5,14.25,209060,2023-05-22
2023-05-29,14.100000381469727,14.100000381469727,14.25,12.550000190734863,13.899999618530273,416927,2023-05-29
2023-06-05,14.550000190734863,14.550000190734863,15.649999618530273,13.75,14.100000381469727,750285,2023-06-05
2023-06-12,14.899999618530273,14.899999618530273,15.600000381469727,13.850000381469727,14.699999809265137,698622,2023-06-12
2023-06-19,14.949999809265137,14.949999809265137,15.850000381469727,14.5,15.25,830306,2023-06-19
2023-06-26,14.25,14.25,15.5,14.0,14.699999809265137,541590,2023-06-26
2023-07-03,13.899999618530273,13.899999618530273,14.949999809265137,13.75,14.449999809265137,1207988,2023-07-03
2023-07-10,13.75,13.75,14.050000190734863,13.5,13.600000381469727,525203,2023-07-10
2023-07-17,13.600000381469727,13.600000381469727,14.449999809265137,13.300000190734863,13.850000381469727,674482,2023-07-17
2023-07-24,13.300000190734863,13.300000190734863,13.800000190734863,12.699999809265137,13.600000381469727,616038,2023-07-24
2023-07-31,12.800000190734863,12.800000190734863,13.600000381469727,12.5,13.600000381469727,741571,2023-07-31
2023-08-07,13.800000190734863,13.800000190734863,14.5,12.600000381469727,13.100000381469727,1336247,2023-08-07
2023-08-14,13.649999618530273,13.649999618530273,14.5,13.350000381469727,13.899999618530273,705876,2023-08-14
2023-08-21,13.5,13.5,14.449999809265137,12.600000381469727,13.550000190734863,1433774,2023-08-21
2023-08-28,12.899999618530273,12.899999618530273,13.949999809265137,12.699999809265137,13.75,2032527,2023-08-28
2023-09-04,13.149999618530273,13.149999618530273,13.949999809265137,12.600000381469727,13.149999618530273,3671813,2023-09-04
2023-09-11,13.149999618530273,13.149999618530273,13.75,12.699999809265137,13.149999618530273,1781013,2023-09-11
2023-09-18,13.100000381469727,13.100000381469727,13.449999809265137,13.050000190734863,13.350000381469727,380683,2023-09-18
2023-09-25,16.100000381469727,16.100000381469727,16.350000381469727,13.149999618530273,13.300000190734863,5092284,2023-09-25
2023-10-02,16.350000381469727,16.350000381469727,17.350000381469727,14.899999618530273,16.100000381469727,4633732,2023-10-02
2023-10-09,16.350000381469727,16.350000381469727,17.25,15.5,16.450000762939453,3336678,2023-10-09
2023-10-16,15.449999809265137,15.449999809265137,16.700000762939453,15.300000190734863,16.450000762939453,1308285,2023-10-16
2023-10-23,15.399999618530273,15.399999618530273,15.899999618530273,13.0,14.850000381469727,1840609,2023-10-23
2023-10-30,15.100000381469727,15.100000381469727,16.350000381469727,14.800000190734863,15.5,1435549,2023-10-30
2023-11-06,14.600000381469727,14.600000381469727,15.75,14.350000381469727,15.350000381469727,907761,2023-11-06
2023-11-13,17.350000381469727,17.350000381469727,18.0,14.699999809265137,15.0,3792505,2023-11-13
2023-11-20,16.350000381469727,16.350000381469727,17.450000762939453,16.100000381469727,17.350000381469727,1564448,2023-11-20
2023-11-27,15.800000190734863,15.800000190734863,16.700000762939453,15.699999809265137,16.350000381469727,667490,2023-11-27
2023-12-04,16.549999237060547,16.549999237060547,17.5,15.600000381469727,15.800000190734863,1781647,2023-12-04
2023-12-11,19.049999237060547,19.049999237060547,19.299999237060547,16.0,16.75,5610183,2023-12-11
2023-12-18,17.899999618530273,17.899999618530273,19.299999237060547,16.350000381469727,19.25,4451228,2023-12-18
2023-12-25,17.100000381469727,17.100000381469727,18.5,16.950000762939453,17.899999618530273,1192075,2023-12-25
2024-01-01,19.0,19.0,20.049999237060547,16.899999618530273,17.450000762939453,6199294,2024-01-01
2024-01-08,21.450000762939453,21.450000762939453,22.799999237060547,18.649999618530273,19.299999237060547,16659007,2024-01-08
2024-01-15,18.899999618530273,18.899999618530273,22.0,18.5,21.649999618530273,5125831,2024-01-15
2024-01-22,19.100000381469727,19.100000381469727,19.75,18.149999618530273,18.899999618530273,2615048,2024-01-22
2024-01-29,21.850000381469727,21.850000381469727,22.299999237060547,19.399999618530273,19.5,10436712,2024-01-29
2024-02-05,23.549999237060547,23.549999237060547,26.149999618530273,21.5,22.0,19583705,2024-02-05
2024-02-12,22.299999237060547,22.299999237060547,24.0,19.5,23.950000762939453,5357820,2024-02-12
2024-02-19,22.149999618530273,22.149999618530273,24.100000381469727,21.75,22.399999618530273,3108904,2024-02-19
2024-02-26,21.049999237060547,21.049999237060547,22.600000381469727,19.950000762939453,22.350000381469727,2196484,2024-02-26
2024-03-04,19.399999618530273,19.399999618530273,21.299999237060547,18.649999618530273,21.25,1619409,2024-03-04
2024-03-11,18.700000762939453,18.700000762939453,22.950000762939453,18.0,19.700000762939453,7944393,2024-03-11
2024-03-18,19.049999237060547,19.049999237060547,19.700000762939453,18.200000762939453,18.899999618530273,1681808,2024-03-18
2024-03-25,18.0,18.0,19.350000381469727,17.799999237060547,19.049999237060547,1120225,2024-03-25
2024-04-01,20.149999618530273,20.149999618530273,20.649999618530273,18.100000381469727,18.100000381469727,1992773,2024-04-01
2024-04-08,19.049999237060547,19.049999237060547,20.350000381469727,18.950000762939453,20.25,626815,2024-04-08
2024-04-15,18.149999618530273,18.149999618530273,19.200000762939453,17.75,18.950000762939453,967798,2024-04-15
2024-04-22,22.149999618530273,22.149999618530273,22.899999618530273,18.049999237060547,18.450000762939453,7837902,2024-04-22
2024-04-29,22.399999618530273,22.399999618530273,23.600000381469727,22.049999237060547,22.5,2644566,2024-04-29
2024-05-06,20.950000762939453,20.950000762939453,22.600000381469727,19.0,22.600000381469727,2599623,2024-05-06
2024-05-13,24.350000381469727,24.350000381469727,24.700000762939453,21.299999237060547,21.299999237060547,10423848,2024-05-13
2024-05-20,23.899999618530273,23.899999618530273,26.399999618530273,23.600000381469727,23.75,9610372,2024-05-20
2024-05-27,30.700000762939453,30.700000762939453,35.599998474121094,27.399999618530273,28.649999618530273,46239675,2024-05-27
2024-06-03,34.400001525878906,34.400001525878906,34.400001525878906,26.0,33.150001525878906,10369942,2024-06-03
2024-06-10,36.77000045776367,36.77000045776367,39.72999954223633,35.20000076293945,36.439998626708984,15366870,2024-06-10
2024-06-17,37.09000015258789,37.09000015258789,39.810001373291016,36.5099983215332,36.77000045776367,7099039,2024-06-17
2024-06-24,44.86000061035156,44.86000061035156,45.09000015258789,36.7400016784668,37.400001525878906,12847179,2024-06-24
2024-07-01,46.91999816894531,46.91999816894531,51.599998474121094,44.58000183105469,47.0,17807200,2024-07-01
2024-07-08,41.43000030517578,41.43000030517578,49.2400016784668,41.43000030517578,47.88999938964844,7333972,2024-07-08
2024-07-15,43.25,43.25,45.56999969482422,39.66999816894531,40.61000061035156,5882430,2024-07-15
2024-07-22,46.11000061035156,46.11000061035156,47.0,41.41999816894531,43.15999984741211,5068071,2024-07-22
2024-07-29,42.7400016784668,42.7400016784668,47.54999923706055,40.84000015258789,46.40999984741211,4206812,2024-07-29
2024-08-05,39.77000045776367,39.77000045776367,45.79999923706055,39.77000045776367,40.849998474121094,5826108,2024-08-05
2024-08-12,35.790000915527344,35.790000915527344,37.779998779296875,32.380001068115234,37.779998779296875,3397528,2024-08-12
2024-08-19,38.38999938964844,38.38999938964844,41.41999816894531,35.709999084472656,36.599998474121094,1994662,2024-08-19
2024-08-26,34.68000030517578,34.68000030517578,37.619998931884766,34.68000030517578,37.619998931884766,412528,2024-08-26
2024-09-02,31.489999771118164,31.489999771118164,34.099998474121094,31.489999771118164,33.97999954223633,528968,2024-09-02
2024-09-09,33.380001068115234,33.380001068115234,33.380001068115234,30.860000610351562,30.860000610351562,244041,2024-09-09
2024-09-16,34.0,34.0,35.40999984741211,34.0,34.040000915527344,485695,2024-09-16
2024-09-23,32.619998931884766,32.619998931884766,34.0,31.709999084472656,33.31999969482422,433954,2024-09-23
2024-09-30,36.22999954223633,36.22999954223633,38.5,34.15999984741211,34.25,954778,2024-09-30
2024-10-07,33.13999938964844,33.13999938964844,36.97999954223633,32.68000030517578,35.5,760502,2024-10-07
2024-10-14,33.349998474121094,33.349998474121094,35.59000015258789,32.25,32.5,442438,2024-10-14
2024-10-21,30.6299991607666,30.6299991607666,33.900001525878906,29.889999389648438,33.900001525878906,630295,2024-10-21
2024-10-28,32.38999938964844,32.38999938964844,33.25,29.09000015258789,31.5,615766,2024-10-28
2024-11-04,36.349998474121094,36.349998474121094,36.560001373291016,30.799999237060547,32.0,921006,2024-11-04
2024-11-11,31.969999313354492,31.969999313354492,35.70000076293945,29.649999618530273,35.5,897363,2024-11-11
2024-11-18,30.790000915527344,30.790000915527344,32.0,29.68000030517578,31.0,587111,2024-11-18
2024-11-25,34.13999938964844,34.13999938964844,35.0,30.350000381469727,31.200000762939453,864230,2024-11-25
2024-12-02,36.75,36.75,38.279998779296875,33.5099983215332,34.5,1345761,2024-12-02
2024-12-09,35.959999084472656,35.959999084472656,36.0099983215332,34.029998779296875,36.0099983215332,507909,2024-12-09
2024-12-16,35.040000915527344,35.040000915527344,37.2400016784668,35.040000915527344,36.5099983215332,221480,2024-12-16
2024-12-23,32.54999923706055,32.54999923706055,35.0,32.41999816894531,34.33000183105469,131789,2024-12-23
2024-12-30,33.59000015258789,33.59000015258789,33.59000015258789,32.29999923706055,32.5,184830,2024-12-30
2025-01-06,32.13999938964844,32.13999938964844,34.2599983215332,32.13999938964844,33.79999923706055,233413,2025-01-06
2025-01-13,31.15999984741211,31.15999984741211,32.650001525878906,29.100000381469727,31.0,519067,2025-01-13
2025-01-20,30.799999237060547,30.799999237060547,33.5,29.31999969482422,31.399999618530273,332583,2025-01-20
2025-01-27,28.59000015258789,28.59000015258789,32.0,26.510000228881836,31.25,769304,2025-01-27
2025-02-03,33.2599983215332,33.2599983215332,34.79999923706055,26.299999237060547,28.989999771118164,3048076,2025-02-03
2025-02-10,24.8799991607666,24.8799991607666,34.0,23.860000610351562,33.41999816894531,2840331,2025-02-10
2025-02-17,22.6299991607666,22.6299991607666,26.219999313354492,20.649999618530273,24.8799991607666,3140348,2025-02-17
2025-02-24,19.030000686645508,19.030000686645508,23.110000610351562,18.649999618530273,22.989999771118164,1855761,2025-02-24
2025-03-03,21.700000762939453,21.700000762939453,22.649999618530273,17.25,19.40999984741211,2405761,2025-03-03
2025-03-10,18.889999389648438,18.889999389648438,22.15999984741211,18.600000381469727,21.700000762939453,1290143,2025-03-10
2025-03-17,20.149999618530273,20.149999618530273,22.0,18.0,18.8799991607666,1793477,2025-03-17
2025-03-24,17.18000030517578,17.18000030517578,21.6299991607666,16.989999771118164,20.950000762939453,4074238,2025-03-24
2025-03-31,21.530000686645508,21.530000686645508,21.799999237060547,17.18000030517578,17.18000030517578,2859546,2025-03-31
2025-04-07,20.90999984741211,20.90999984741211,22.5,18.809999465942383,18.989999771118164,1192922,2025-04-07
2025-04-14,26.030000686645508,26.030000686645508,27.65999984741211,21.0,21.010000228881836,4345867,2025-04-14
2025-04-21,30.020000457763672,30.020000457763672,31.850000381469727,25.989999771118164,26.030000686645508,6359832,2025-04-21
2025-04-28,29.84000015258789,29.84000015258789,33.97999954223633,29.059999465942383,29.700000762939453,2958786,2025-04-28
2025-05-05,30.34000015258789,30.34000015258789,35.34000015258789,29.920000076293945,30.59000015258789,5442836,2025-05-05
2025-05-12,32.459999084472656,32.459999084472656,33.5,30.899999618530273,31.850000381469727,818858,2025-05-12
2025-05-19,33.72999954223633,33.72999954223633,35.79999923706055,31.850000381469727,32.459999084472656,1527717,2025-05-19
2025-05-26,31.34000015258789,31.34000015258789,33.189998626708984,31.0,32.040000915527344,1043602,2025-05-26
2025-06-02,30.350000381469727,30.350000381469727,31.700000762939453,29.739999771118164,31.649999618530273,497278,2025-06-02
2025-06-09,29.200000762939453,29.200000762939453,31.239999771118164,26.969999313354492,30.0,609733,2025-06-09
2025-06-16,27.209999084472656,27.209999084472656,29.989999771118164,25.100000381469727,29.0,720674,2025-06-16
2025-06-23,28.079999923706055,28.079999923706055,28.25,25.899999618530273,27.0,381113,2025-06-23
2025-06-30,28.850000381469727,28.850000381469727,30.8799991607666,27.950000762939453,28.5,459010,2025-06-30
