Date,Adj Close_TORNTPHARM.NS,Close_TORNTPHARM.NS,High_TORNTPHARM.NS,Low_TORNTPHARM.NS,Open_TORNTPHARM.NS,Volume_TORNTPHARM.NS,Date
2020-11-23,1233.0577392578125,1307.550048828125,1339.75,1282.5,1304.949951171875,5015694,2020-11-23
2020-11-30,1256.7042236328125,1332.625,1359.0,1304.8499755859375,1307.550048828125,2711660,2020-11-30
2020-12-07,1247.95751953125,1323.3499755859375,1363.9749755859375,1305.9749755859375,1330.125,4327584,2020-12-07
2020-12-14,1310.3861083984375,1389.550048828125,1407.5,1320.675048828125,1321.8499755859375,6075322,2020-12-14
2020-12-21,1313.3331298828125,1392.675048828125,1417.5250244140625,1291.699951171875,1389.0,2689952,2020-12-21
2020-12-28,1317.9066162109375,1397.5250244140625,1428.2750244140625,1368.0,1399.425048828125,3060504,2020-12-28
2021-01-04,1344.71240234375,1425.949951171875,1436.0,1382.5,1408.824951171875,3066476,2021-01-04
2021-01-11,1278.60595703125,1355.8499755859375,1452.5,1335.0,1440.0,3800738,2021-01-11
2021-01-18,1268.539306640625,1345.175048828125,1399.949951171875,1297.7750244140625,1352.5,3989272,2021-01-18
2021-01-25,1229.7806396484375,1304.074951171875,1355.6500244140625,1285.6500244140625,1349.925048828125,3014450,2021-01-25
2021-02-01,1297.6317138671875,1376.0250244140625,1382.5,1249.625,1312.949951171875,5323654,2021-02-01
2021-02-08,1226.8101806640625,1300.925048828125,1401.449951171875,1271.2249755859375,1397.5,9401932,2021-02-08
2021-02-15,1177.371826171875,1248.5,1311.449951171875,1229.449951171875,1299.9000244140625,3037058,2021-02-15
2021-02-22,1153.800537109375,1214.0999755859375,1261.5,1200.699951171875,1250.5,3239116,2021-02-22
2021-03-01,1179.2222900390625,1240.8499755859375,1257.5,1200.0,1203.4000244140625,3318630,2021-03-01
2021-03-08,1169.4813232421875,1230.5999755859375,1252.375,1206.0,1240.8499755859375,2268524,2021-03-08
2021-03-15,1147.148193359375,1207.0999755859375,1240.4000244140625,1155.550048828125,1235.0,2289156,2021-03-15
2021-03-22,1168.7923583984375,1229.875,1244.550048828125,1196.4000244140625,1207.0999755859375,1852528,2021-03-22
2021-03-29,1210.844482421875,1274.125,1278.4749755859375,1226.25,1229.875,1384968,2021-03-29
2021-04-05,1223.4364013671875,1287.375,1303.199951171875,1246.5250244140625,1280.0,2725350,2021-04-05
2021-04-12,1244.7001953125,1309.75,1341.0,1264.425048828125,1290.0,3523590,2021-04-12
2021-04-19,1203.09912109375,1265.9749755859375,1324.0,1254.824951171875,1309.75,2369690,2021-04-19
2021-04-26,1192.3128662109375,1254.625,1272.4000244140625,1237.75,1260.0,2241462,2021-04-26
2021-05-03,1243.0609130859375,1308.0250244140625,1337.9000244140625,1242.4749755859375,1254.5,2889994,2021-05-03
2021-05-10,1293.5472412109375,1361.1500244140625,1410.0,1309.5,1309.5,4288298,2021-05-10
2021-05-17,1291.4803466796875,1358.9749755859375,1446.0,1335.75,1370.0,7150350,2021-05-17
2021-05-24,1289.6273193359375,1357.0250244140625,1375.0999755859375,1341.550048828125,1361.074951171875,1692504,2021-05-24
2021-05-31,1335.9559326171875,1405.7750244140625,1411.0,1351.0999755859375,1358.8499755859375,2129838,2021-05-31
2021-06-07,1368.3861083984375,1439.9000244140625,1456.6500244140625,1385.5,1410.0,2293566,2021-06-07
2021-06-14,1376.8916015625,1448.8499755859375,1504.75,1419.5,1437.5,4129382,2021-06-14
2021-06-21,1378.605712890625,1443.125,1476.425048828125,1431.699951171875,1432.5,1068044,2021-06-21
2021-06-28,1409.22314453125,1475.175048828125,1517.5,1437.5,1447.5,2851592,2021-06-28
2021-07-05,1435.350341796875,1502.5250244140625,1507.0,1455.0,1491.050048828125,1473824,2021-07-05
2021-07-12,1428.5198974609375,1495.375,1542.800048828125,1489.199951171875,1508.5,1698342,2021-07-12
2021-07-19,1453.5723876953125,1521.5999755859375,1534.5,1472.5,1492.5,1175494,2021-07-19
2021-07-26,1466.898681640625,1535.550048828125,1572.0,1444.0,1522.5,3804104,2021-07-26
2021-08-02,1463.4833984375,1531.9749755859375,1565.6500244140625,1516.5,1544.0,960706,2021-08-02
2021-08-09,1415.6234130859375,1481.875,1559.5,1427.0,1559.5,3222140,2021-08-09
2021-08-16,1450.18115234375,1518.050048828125,1552.5,1460.0,1486.5,1357306,2021-08-16
2021-08-23,1455.339599609375,1523.449951171875,1545.75,1500.0,1523.0,970392,2021-08-23
2021-08-30,1523.523681640625,1594.824951171875,1613.449951171875,1520.0,1527.5,2109812,2021-08-30
2021-09-06,1484.6910400390625,1554.175048828125,1599.5,1524.824951171875,1597.5,645112,2021-09-06
2021-09-13,1479.3651123046875,1548.5999755859375,1582.5,1538.0,1549.0,835322,2021-09-13
2021-09-20,1480.750732421875,1550.050048828125,1567.25,1509.625,1548.5999755859375,723248,2021-09-20
2021-09-27,1471.412353515625,1540.2750244140625,1625.0999755859375,1513.2249755859375,1557.0,2152758,2021-09-27
2021-10-04,1468.9049072265625,1537.6500244140625,1581.0,1525.5250244140625,1540.25,572392,2021-10-04
2021-10-11,1495.2230224609375,1565.199951171875,1601.5,1533.699951171875,1542.5,748022,2021-10-11
2021-10-18,1418.322021484375,1484.699951171875,1572.925048828125,1467.800048828125,1570.0,1110594,2021-10-18
2021-10-25,1366.2586669921875,1430.199951171875,1574.9749755859375,1383.0,1492.4749755859375,2673884,2021-10-25
2021-11-01,1346.6513671875,1409.675048828125,1449.5,1394.2249755859375,1437.5,1107878,2021-11-01
2021-11-08,1333.2774658203125,1395.675048828125,1457.5,1375.5,1414.675048828125,3765168,2021-11-08
2021-11-15,1333.2532958984375,1395.6500244140625,1421.1500244140625,1375.824951171875,1407.9000244140625,1717938,2021-11-15
2021-11-22,1450.18115234375,1518.050048828125,1542.9749755859375,1367.6500244140625,1395.6500244140625,4050536,2021-11-22
2021-11-29,1424.2451171875,1490.9000244140625,1624.4000244140625,1475.4000244140625,1550.0,4856412,2021-11-29
2021-12-06,1474.326171875,1543.324951171875,1575.925048828125,1462.375,1490.9000244140625,3006364,2021-12-06
2021-12-13,1471.770751953125,1540.6500244140625,1583.050048828125,1524.5999755859375,1547.5,1571720,2021-12-13
2021-12-20,1455.005126953125,1523.0999755859375,1599.5,1500.875,1530.050048828125,1772642,2021-12-20
2021-12-27,1565.9385986328125,1639.2249755859375,1649.25,1515.324951171875,1523.125,2816978,2021-12-27
2022-01-03,1500.0472412109375,1570.25,1647.9749755859375,1557.875,1639.25,1019070,2022-01-03
2022-01-10,1525.6968994140625,1597.0999755859375,1609.0,1552.7750244140625,1572.5,987626,2022-01-10
2022-01-17,1511.8214111328125,1582.574951171875,1616.875,1570.574951171875,1586.0,1062894,2022-01-17
2022-01-24,1269.416015625,1328.824951171875,1593.9000244140625,1310.1500244140625,1579.8499755859375,7459404,2022-01-24
2022-01-31,1281.4764404296875,1341.449951171875,1372.5,1307.5,1315.0,2566680,2022-01-31
2022-02-07,1249.04736328125,1295.300048828125,1341.425048828125,1280.5,1340.0,2176452,2022-02-07
2022-02-14,1284.412841796875,1331.9749755859375,1337.449951171875,1265.0250244140625,1275.0,1557642,2022-02-14
2022-02-21,1304.5423583984375,1352.8499755859375,1383.3499755859375,1292.824951171875,1325.0999755859375,2173892,2022-02-21
2022-02-28,1321.32080078125,1370.25,1410.8499755859375,1339.8499755859375,1343.6500244140625,1195046,2022-02-28
2022-03-07,1361.2186279296875,1411.625,1420.8499755859375,1325.5,1362.5,1058652,2022-03-07
2022-03-14,1385.976806640625,1437.300048828125,1493.875,1393.625,1410.050048828125,1606568,2022-03-14
2022-03-21,1322.5986328125,1371.574951171875,1456.175048828125,1352.8499755859375,1454.0,2436574,2022-03-21
2022-03-28,1343.5960693359375,1393.3499755859375,1418.3499755859375,1342.800048828125,1365.0,1770578,2022-03-28
2022-04-04,1350.87646484375,1400.9000244140625,1425.0,1358.699951171875,1397.4749755859375,1534342,2022-04-04
2022-04-11,1373.875,1424.75,1437.300048828125,1387.2750244140625,1402.0999755859375,1135016,2022-04-11
2022-04-18,1319.8988037109375,1368.7750244140625,1451.9749755859375,1356.9749755859375,1412.5,1496392,2022-04-18
2022-04-25,1356.9273681640625,1407.175048828125,1418.625,1345.050048828125,1355.074951171875,1187732,2022-04-25
2022-05-02,1278.0966796875,1325.425048828125,1415.5,1317.375,1395.0,639456,2022-05-02
2022-05-09,1245.1900634765625,1291.300048828125,1330.7750244140625,1242.074951171875,1321.0999755859375,1482088,2022-05-09
2022-05-16,1284.7742919921875,1332.3499755859375,1339.949951171875,1267.0250244140625,1290.0,2056856,2022-05-16
2022-05-23,1416.03857421875,1468.4749755859375,1475.0,1276.300048828125,1348.0,7482900,2022-05-23
2022-05-30,1340.5103759765625,1390.1500244140625,1477.449951171875,1385.175048828125,1467.5,3428188,2022-05-30
2022-06-06,1384.921875,1432.125,1448.875,1368.5250244140625,1390.5,1084752,2022-06-06
2022-06-13,1333.49951171875,1378.949951171875,1430.925048828125,1364.050048828125,1416.0,1117194,2022-06-13
2022-06-20,1387.3394775390625,1434.625,1455.5,1359.199951171875,1365.25,774730,2022-06-20
2022-06-27,1410.4034423828125,1458.4749755859375,1462.5,1407.75,1453.050048828125,1152328,2022-06-27
2022-07-04,1418.3572998046875,1466.699951171875,1505.0,1442.5250244140625,1463.4749755859375,1340306,2022-07-04
2022-07-11,1467.9664306640625,1518.0,1531.5999755859375,1466.0,1493.699951171875,1603625,2022-07-11
2022-07-18,1431.509033203125,1480.300048828125,1539.0,1466.050048828125,1536.800048828125,1433069,2022-07-18
2022-07-25,1478.4105224609375,1528.800048828125,1535.0,1430.0,1480.0,1935722,2022-07-25
2022-08-01,1505.245849609375,1556.550048828125,1575.550048828125,1503.300048828125,1558.949951171875,1441516,2022-08-01
2022-08-08,1489.1929931640625,1539.949951171875,1584.0,1521.0,1554.800048828125,1155272,2022-08-08
2022-08-15,1491.900634765625,1542.75,1605.0,1533.25,1539.949951171875,1265854,2022-08-15
2022-08-22,1496.7843017578125,1547.800048828125,1569.449951171875,1511.0999755859375,1533.0,909732,2022-08-22
2022-08-29,1469.75537109375,1519.8499755859375,1565.0,1480.4000244140625,1520.0,1326782,2022-08-29
2022-09-05,1473.188720703125,1523.4000244140625,1540.8499755859375,1500.0,1525.0,898147,2022-09-05
2022-09-12,1429.9617919921875,1478.699951171875,1530.550048828125,1470.0,1525.0,1257732,2022-09-12
2022-09-19,1466.225830078125,1516.199951171875,1563.800048828125,1461.050048828125,1486.0999755859375,1342683,2022-09-19
2022-09-26,1508.43701171875,1559.8499755859375,1565.9000244140625,1448.800048828125,1516.199951171875,3296669,2022-09-26
2022-10-03,1520.5733642578125,1572.4000244140625,1618.1500244140625,1549.300048828125,1559.800048828125,1647980,2022-10-03
2022-10-10,1542.47705078125,1595.050048828125,1624.9000244140625,1554.199951171875,1568.199951171875,1557325,2022-10-10
2022-10-17,1521.7337646484375,1573.5999755859375,1606.949951171875,1557.0,1590.0,1013203,2022-10-17
2022-10-24,1548.4239501953125,1601.199951171875,1611.449951171875,1554.550048828125,1573.5999755859375,654666,2022-10-24
2022-10-31,1611.9586181640625,1666.9000244140625,1708.0,1597.0,1597.0,2343203,2022-10-31
2022-11-07,1614.0379638671875,1669.050048828125,1750.0,1642.5,1674.0999755859375,788852,2022-11-07
2022-11-14,1568.296875,1621.75,1676.25,1596.550048828125,1676.25,1355962,2022-11-14
2022-11-21,1575.8397216796875,1629.550048828125,1645.1500244140625,1601.550048828125,1629.9000244140625,1318464,2022-11-21
2022-11-28,1567.668212890625,1621.0999755859375,1669.9000244140625,1613.0,1629.550048828125,1442733,2022-11-28
2022-12-05,1564.28369140625,1617.5999755859375,1649.800048828125,1600.0,1621.0999755859375,608637,2022-12-05
2022-12-12,1546.5869140625,1599.300048828125,1639.949951171875,1593.25,1615.0999755859375,651896,2022-12-12
2022-12-19,1510.9996337890625,1562.5,1604.75,1557.0999755859375,1593.0999755859375,1724016,2022-12-19
2022-12-26,1499.491943359375,1550.5999755859375,1585.0,1544.0,1562.5,1793972,2022-12-26
2023-01-02,1495.527099609375,1546.5,1567.5999755859375,1532.0,1556.6500244140625,823255,2023-01-02
2023-01-09,1499.685302734375,1550.800048828125,1575.0,1532.050048828125,1548.5,556016,2023-01-09
2023-01-16,1529.9052734375,1582.050048828125,1632.3499755859375,1550.949951171875,1553.550048828125,709310,2023-01-16
2023-01-23,1486.7271728515625,1537.4000244140625,1610.800048828125,1507.5,1589.949951171875,710817,2023-01-23
2023-01-30,1481.4083251953125,1531.9000244140625,1564.75,1512.199951171875,1542.8499755859375,1567032,2023-01-30
2023-02-06,1484.2061767578125,1520.8499755859375,1572.050048828125,1515.0,1530.949951171875,570798,2023-02-06
2023-02-13,1453.8553466796875,1489.75,1529.0,1485.0,1521.0,1029290,2023-02-13
2023-02-20,1444.7794189453125,1480.449951171875,1509.0,1468.0,1492.949951171875,1228582,2023-02-20
2023-02-27,1457.27099609375,1493.25,1506.25,1445.550048828125,1480.300048828125,1840575,2023-02-27
2023-03-06,1475.081298828125,1511.5,1524.050048828125,1483.4000244140625,1494.949951171875,604412,2023-03-06
2023-03-13,1497.039306640625,1534.0,1564.9000244140625,1496.449951171875,1514.9000244140625,1725635,2023-03-13
2023-03-20,1481.3272705078125,1517.9000244140625,1540.0,1501.449951171875,1519.949951171875,959848,2023-03-20
2023-03-27,1500.113525390625,1537.1500244140625,1560.0,1513.550048828125,1517.9000244140625,601981,2023-03-27
2023-04-03,1536.807373046875,1574.75,1593.1500244140625,1524.3499755859375,1539.949951171875,1098832,2023-04-03
2023-04-10,1539.5399169921875,1577.550048828125,1605.300048828125,1550.550048828125,1575.050048828125,1322399,2023-04-10
2023-04-17,1574.4285888671875,1613.300048828125,1621.5,1564.550048828125,1585.3499755859375,1652019,2023-04-17
2023-04-24,1612.4888916015625,1652.300048828125,1660.0,1603.1500244140625,1605.0,1649576,2023-04-24
2023-05-01,1610.0001220703125,1649.75,1682.0,1645.9000244140625,1652.300048828125,824275,2023-05-01
2023-05-08,1610.537109375,1650.300048828125,1677.4000244140625,1645.5999755859375,1649.0,958857,2023-05-08
2023-05-15,1621.857666015625,1661.9000244140625,1674.8499755859375,1598.449951171875,1652.0,2118441,2023-05-15
2023-05-22,1659.283447265625,1700.25,1708.0,1656.699951171875,1661.0999755859375,1629679,2023-05-22
2023-05-29,1734.623291015625,1777.449951171875,1884.9000244140625,1689.699951171875,1710.0,6975720,2023-05-29
2023-06-05,1762.436767578125,1805.949951171875,1822.0,1766.25,1778.0,1159829,2023-06-05
2023-06-12,1813.427734375,1858.199951171875,1879.199951171875,1797.550048828125,1807.8499755859375,2054567,2023-06-12
2023-06-19,1818.1611328125,1863.050048828125,1878.0,1795.0,1859.949951171875,775391,2023-06-19
2023-06-26,1867.0703125,1904.949951171875,1984.25,1850.0,1879.0,2371825,2023-06-26
2023-07-03,1864.424072265625,1902.25,1949.0,1862.699951171875,1910.0,1599136,2023-07-03
2023-07-10,1906.52001953125,1945.199951171875,1950.4000244140625,1888.199951171875,1919.4000244140625,882860,2023-07-10
2023-07-17,1900.1982421875,1938.75,1983.0999755859375,1915.0,1945.199951171875,929834,2023-07-17
2023-07-24,1950.7232666015625,1990.300048828125,2036.5,1930.050048828125,1946.949951171875,1327604,2023-07-24
2023-07-31,2021.1444091796875,2062.14990234375,2081.0,1909.0,1909.0,2202680,2023-07-31
2023-08-07,1955.5748291015625,1995.25,2094.550048828125,1990.050048828125,2070.64990234375,1633256,2023-08-07
2023-08-14,1941.216064453125,1980.5999755859375,1994.949951171875,1953.199951171875,1986.949951171875,1144703,2023-08-14
2023-08-21,1899.2672119140625,1937.800048828125,2009.0999755859375,1925.0,1980.5999755859375,1667188,2023-08-21
2023-08-28,1750.2896728515625,1785.800048828125,1983.4000244140625,1772.050048828125,1941.0999755859375,4831569,2023-08-28
2023-09-04,1835.5107421875,1872.75,1938.3499755859375,1795.4000244140625,1805.0,4229213,2023-09-04
2023-09-11,1834.7755126953125,1872.0,1897.6500244140625,1837.5999755859375,1876.25,2524234,2023-09-11
2023-09-18,1813.60498046875,1850.4000244140625,1897.3499755859375,1835.0,1879.0,1448842,2023-09-18
2023-09-25,1890.7401123046875,1929.0999755859375,1945.0,1821.449951171875,1850.0,2112852,2023-09-25
2023-10-02,1856.3870849609375,1894.050048828125,1949.0,1842.0,1929.0999755859375,1571879,2023-10-02
2023-10-09,1857.90625,1895.5999755859375,1914.75,1865.0,1880.0,964969,2023-10-09
2023-10-16,1853.9857177734375,1891.5999755859375,1939.9000244140625,1882.050048828125,1895.5999755859375,1617582,2023-10-16
2023-10-23,1882.458251953125,1920.6500244140625,1954.050048828125,1822.550048828125,1898.300048828125,3034846,2023-10-23
2023-10-30,1921.4178466796875,1960.4000244140625,1967.9000244140625,1913.3499755859375,1930.050048828125,1343983,2023-10-30
2023-11-06,2017.27294921875,2058.199951171875,2068.89990234375,1954.550048828125,1978.4000244140625,1471502,2023-11-06
2023-11-13,2040.94287109375,2082.35009765625,2088.0,2024.6500244140625,2056.199951171875,857528,2023-11-13
2023-11-20,2049.224609375,2090.800048828125,2145.0,2081.800048828125,2082.35009765625,1118060,2023-11-20
2023-11-27,2108.47265625,2151.25,2157.449951171875,2072.25,2090.800048828125,1353997,2023-11-27
2023-12-04,2012.617431640625,2053.449951171875,2172.550048828125,2044.1500244140625,2170.0,1498982,2023-12-04
2023-12-11,2051.72412109375,2093.35009765625,2110.0,2025.699951171875,2058.800048828125,1534850,2023-12-11
2023-12-18,2178.305908203125,2222.5,2235.60009765625,2095.199951171875,2096.050048828125,1824945,2023-12-18
2023-12-25,2259.70458984375,2305.550048828125,2310.14990234375,2222.5,2222.5,1266020,2023-12-25
2024-01-01,2303.36865234375,2350.10009765625,2385.89990234375,2288.699951171875,2325.0,1289816,2024-01-01
2024-01-08,2419.6591796875,2468.75,2476.5,2312.0,2375.35009765625,1566750,2024-01-08
2024-01-15,2414.85693359375,2463.85009765625,2489.89990234375,2407.25,2475.0,914889,2024-01-15
2024-01-22,2424.216552734375,2473.39990234375,2551.800048828125,2458.550048828125,2463.85009765625,763833,2024-01-22
2024-01-29,2475.427490234375,2525.64990234375,2576.0,2414.0,2473.39990234375,1203575,2024-01-29
2024-02-05,2604.509033203125,2657.35009765625,2700.0,2540.050048828125,2580.0,1462985,2024-02-05
2024-02-12,2586.965087890625,2639.449951171875,2655.800048828125,2566.449951171875,2650.949951171875,702779,2024-02-12
2024-02-19,2596.207275390625,2626.949951171875,2668.25,2576.10009765625,2639.449951171875,1026549,2024-02-19
2024-02-26,2637.419189453125,2668.64990234375,2723.949951171875,2586.64990234375,2626.949951171875,1176077,2024-02-26
2024-03-04,2633.614501953125,2664.800048828125,2742.60009765625,2642.39990234375,2699.550048828125,1392150,2024-03-04
2024-03-11,2564.087646484375,2594.449951171875,2744.0,2577.0,2691.35009765625,1985002,2024-03-11
2024-03-18,2529.843017578125,2559.800048828125,2602.0,2487.800048828125,2602.0,1304823,2024-03-18
2024-03-25,2570.166015625,2600.60009765625,2625.0,2515.050048828125,2560.25,927930,2024-03-25
2024-04-01,2546.94091796875,2577.10009765625,2689.699951171875,2525.449951171875,2608.699951171875,1426149,2024-04-01
2024-04-08,2547.53369140625,2577.699951171875,2626.89990234375,2534.5,2595.050048828125,776821,2024-04-08
2024-04-15,2509.681640625,2539.39990234375,2585.5,2505.300048828125,2530.5,873006,2024-04-15
2024-04-22,2659.5078125,2691.0,2729.199951171875,2544.449951171875,2562.10009765625,1102681,2024-04-22
2024-04-29,2702.6962890625,2734.699951171875,2782.85009765625,2635.800048828125,2696.800048828125,1463347,2024-04-29
2024-05-06,2569.473876953125,2599.89990234375,2761.89990234375,2519.949951171875,2750.0,994226,2024-05-06
2024-05-13,2667.11767578125,2698.699951171875,2720.0,2575.0,2609.699951171875,675937,2024-05-13
2024-05-20,2581.97607421875,2612.550048828125,2706.949951171875,2600.0,2680.60009765625,565826,2024-05-20
2024-05-27,2664.498779296875,2696.050048828125,2795.0,2634.60009765625,2795.0,2935053,2024-05-27
2024-06-03,2811.656005859375,2844.949951171875,2866.75,2570.449951171875,2712.0,1431046,2024-06-03
2024-06-10,2848.371337890625,2882.10009765625,2919.300048828125,2834.0,2879.85009765625,978115,2024-06-10
2024-06-17,2798.1162109375,2831.25,2980.0,2815.64990234375,2882.10009765625,1176374,2024-06-17
2024-06-24,2764.437255859375,2791.300048828125,2890.0,2755.89990234375,2829.10009765625,847510,2024-06-24
2024-07-01,2863.27685546875,2891.10009765625,2925.0,2757.89990234375,2796.10009765625,1634229,2024-07-01
2024-07-08,2920.074951171875,2948.449951171875,2984.0,2846.64990234375,2891.85009765625,968158,2024-07-08
2024-07-15,2917.9951171875,2946.35009765625,3073.949951171875,2935.10009765625,2950.0,1023274,2024-07-15
2024-07-22,3164.15283203125,3194.89990234375,3257.14990234375,2870.0,2957.60009765625,2689112,2024-07-22
2024-07-29,3197.03369140625,3228.10009765625,3275.5,3103.0,3195.0,2529052,2024-07-29
2024-08-05,3306.27197265625,3338.39990234375,3372.85009765625,3156.449951171875,3173.199951171875,1588994,2024-08-05
2024-08-12,3315.977783203125,3348.199951171875,3383.89990234375,3260.89990234375,3338.39990234375,1175746,2024-08-12
2024-08-19,3317.116943359375,3349.35009765625,3391.949951171875,3324.050048828125,3348.949951171875,800957,2024-08-19
2024-08-26,3451.609619140625,3485.14990234375,3574.0,3311.0,3353.800048828125,2116909,2024-08-26
2024-09-02,3383.818603515625,3416.699951171875,3523.0,3395.0,3503.449951171875,1011821,2024-09-02
2024-09-09,3418.481689453125,3451.699951171875,3525.0,3364.14990234375,3416.0,1328924,2024-09-09
2024-09-16,3424.52294921875,3457.800048828125,3483.050048828125,3320.949951171875,3460.39990234375,1212520,2024-09-16
2024-09-23,3449.08447265625,3482.60009765625,3520.35009765625,3364.050048828125,3477.949951171875,1408387,2024-09-23
2024-09-30,3440.12158203125,3473.550048828125,3502.25,3331.449951171875,3456.0,1650345,2024-09-30
2024-10-07,3463.3955078125,3497.050048828125,3590.699951171875,3380.89990234375,3490.0,1559758,2024-10-07
2024-10-14,3416.302978515625,3449.5,3531.75,3385.0,3510.050048828125,1017359,2024-10-14
2024-10-21,3399.813232421875,3432.85009765625,3458.10009765625,3296.0,3454.949951171875,1798233,2024-10-21
2024-10-28,3174.453125,3205.300048828125,3511.800048828125,3084.800048828125,3435.0,5755105,2024-10-28
2024-11-04,3169.055419921875,3199.85009765625,3242.0,3137.89990234375,3212.449951171875,2222809,2024-11-04
2024-11-11,3072.543212890625,3102.39990234375,3203.14990234375,3052.0,3200.050048828125,961868,2024-11-11
2024-11-18,3136.620849609375,3167.10009765625,3189.699951171875,3075.25,3103.050048828125,828269,2024-11-18
2024-11-25,3292.208740234375,3324.199951171875,3333.10009765625,3163.60009765625,3206.0,2184465,2024-11-25
2024-12-02,3300.428955078125,3332.5,3455.0,3295.0,3301.0,2023122,2024-12-02
2024-12-09,3313.650634765625,3345.85009765625,3394.64990234375,3294.050048828125,3342.14990234375,1304127,2024-12-09
2024-12-16,3403.923095703125,3437.0,3515.35009765625,3319.050048828125,3355.85009765625,2048308,2024-12-16
2024-12-23,3372.330322265625,3405.10009765625,3476.449951171875,3362.0,3450.0,562732,2024-12-23
2024-12-30,3370.10205078125,3402.85009765625,3465.0,3340.14990234375,3405.0,1724976,2024-12-30
2025-01-06,3242.9375,3274.449951171875,3443.5,3264.10009765625,3402.85009765625,761130,2025-01-06
2025-01-13,3144.296142578125,3174.85009765625,3294.14990234375,3151.85009765625,3241.64990234375,971447,2025-01-13
2025-01-20,3217.13818359375,3248.39990234375,3283.85009765625,3122.0,3194.14990234375,1335549,2025-01-20
2025-01-27,3176.829833984375,3207.699951171875,3393.60009765625,3186.10009765625,3250.0,3088957,2025-01-27
2025-02-03,3252.420654296875,3258.60009765625,3273.0,3066.550048828125,3121.0,3237788,2025-02-03
2025-02-10,3008.134765625,3013.85009765625,3332.300048828125,2966.050048828125,3267.0,1561573,2025-02-10
2025-02-17,3033.58642578125,3039.35009765625,3130.0,2960.5,2960.5,1201543,2025-02-17
2025-02-24,2942.509521484375,2948.10009765625,3070.0,2911.5,3020.10009765625,3296756,2025-02-24
2025-03-03,3067.97119140625,3073.800048828125,3085.0,2886.449951171875,2920.0,1430383,2025-03-03
2025-03-10,3050.2548828125,3056.050048828125,3144.89990234375,3027.64990234375,3056.85009765625,963409,2025-03-10
2025-03-17,3216.988037109375,3223.10009765625,3275.0,3038.39990234375,3060.0,1238015,2025-03-17
2025-03-24,3221.82861328125,3227.949951171875,3300.89990234375,3152.050048828125,3236.949951171875,1579560,2025-03-24
2025-03-31,3280.267822265625,3286.5,3321.60009765625,3164.050048828125,3227.949951171875,1160436,2025-03-31
2025-04-07,3123.06640625,3129.0,3304.89990234375,3107.39990234375,3226.0,2634877,2025-04-07
2025-04-14,3248.6279296875,3254.800048828125,3266.800048828125,3129.0,3206.39990234375,743062,2025-04-14
2025-04-21,3232.7578125,3238.89990234375,3354.89990234375,3168.800048828125,3280.0,1596639,2025-04-21
2025-04-28,3226.469970703125,3232.60009765625,3360.0,3226.60009765625,3240.0,1903864,2025-04-28
2025-05-05,3135.2431640625,3141.199951171875,3327.0,3101.60009765625,3258.89990234375,1217320,2025-05-05
2025-05-12,3260.605224609375,3266.800048828125,3289.0,3115.699951171875,3152.0,1141098,2025-05-12
