Date,Adj Close_KRITINUT.NS,Close_KRITINUT.NS,High_KRITINUT.NS,Low_KRITINUT.NS,Open_KRITINUT.NS,Volume_KRITINUT.NS,Date
2022-10-03,54.179115295410156,54.5,57.45000076293945,51.95000076293945,57.0,58312,2022-10-03
2022-10-10,51.14707565307617,51.45000076293945,55.75,46.5,54.20000076293945,116552,2022-10-10
2022-10-17,50.84884262084961,51.150001525878906,53.5,50.45000076293945,52.0,89287,2022-10-17
2022-10-24,50.053550720214844,50.349998474121094,53.400001525878906,48.54999923706055,52.20000076293945,69558,2022-10-24
2022-10-31,50.79913330078125,51.099998474121094,53.0,50.349998474121094,50.349998474121094,94488,2022-10-31
2022-11-07,54.427642822265625,54.75,60.0,50.5,51.150001525878906,516107,2022-11-07
2022-11-14,52.29030227661133,52.599998474121094,56.400001525878906,44.0,55.0,158593,2022-11-14
2022-11-21,52.588539123535156,52.900001525878906,54.79999923706055,51.150001525878906,52.04999923706055,151372,2022-11-21
2022-11-28,54.626468658447266,54.95000076293945,57.5,51.0,53.900001525878906,314109,2022-11-28
2022-12-05,52.389713287353516,52.70000076293945,60.70000076293945,52.0,56.5,561875,2022-12-05
2022-12-12,52.98617935180664,53.29999923706055,55.20000076293945,52.5,53.900001525878906,155090,2022-12-12
2022-12-19,45.778865814208984,46.04999923706055,55.04999923706055,44.95000076293945,53.29999923706055,219182,2022-12-19
2022-12-26,48.76120376586914,49.04999923706055,51.849998474121094,45.0,46.04999923706055,107791,2022-12-26
2023-01-02,50.60031509399414,50.900001525878906,51.95000076293945,48.04999923706055,48.04999923706055,119750,2023-01-02
2023-01-09,49.158851623535156,49.45000076293945,51.349998474121094,48.900001525878906,51.20000076293945,67581,2023-01-09
2023-01-16,49.655906677246094,49.95000076293945,50.900001525878906,46.150001525878906,50.900001525878906,139161,2023-01-16
2023-01-23,47.319740295410156,47.599998474121094,50.95000076293945,46.79999923706055,49.95000076293945,78428,2023-01-23
2023-01-30,46.32563018798828,46.599998474121094,49.20000076293945,44.54999923706055,49.20000076293945,161065,2023-01-30
2023-02-06,48.562381744384766,48.849998474121094,54.0,47.25,52.900001525878906,254682,2023-02-06
2023-02-13,47.22032928466797,47.5,49.95000076293945,46.29999923706055,48.150001525878906,92995,2023-02-13
2023-02-20,44.8344612121582,45.099998474121094,47.54999923706055,43.150001525878906,47.54999923706055,86137,2023-02-20
2023-02-27,45.530338287353516,45.79999923706055,46.5,43.70000076293945,45.900001525878906,50946,2023-02-27
2023-03-06,46.72327423095703,47.0,48.29999923706055,45.29999923706055,45.79999923706055,82454,2023-03-06
2023-03-13,44.23799514770508,44.5,46.95000076293945,43.25,46.849998474121094,69863,2023-03-13
2023-03-20,41.35506820678711,41.599998474121094,44.75,41.099998474121094,44.25,95898,2023-03-20
2023-03-27,37.77626419067383,38.0,42.400001525878906,37.25,41.599998474121094,148677,2023-03-27
2023-04-03,41.4544792175293,41.70000076293945,44.400001525878906,37.95000076293945,38.0,93498,2023-04-03
2023-04-10,45.977691650390625,46.25,48.650001525878906,40.79999923706055,42.54999923706055,288729,2023-04-10
2023-04-17,44.93387222290039,45.20000076293945,49.54999923706055,44.54999923706055,45.25,167195,2023-04-17
2023-04-24,47.07121276855469,47.349998474121094,50.849998474121094,44.45000076293945,45.099998474121094,307930,2023-04-24
2023-05-01,47.17062759399414,47.45000076293945,48.900001525878906,45.5,47.349998474121094,141553,2023-05-01
2023-05-08,45.92798614501953,46.20000076293945,49.5,45.54999923706055,48.29999923706055,221784,2023-05-08
2023-05-15,46.32563018798828,46.599998474121094,48.20000076293945,45.349998474121094,46.900001525878906,83622,2023-05-15
2023-05-22,47.021507263183594,47.29999923706055,49.150001525878906,46.20000076293945,46.599998474121094,107368,2023-05-22
2023-05-29,45.23210906982422,45.5,48.650001525878906,45.25,47.849998474121094,171930,2023-05-29
2023-06-05,46.47474670410156,46.75,48.5,44.599998474121094,46.75,236267,2023-06-05
2023-06-12,59.895263671875,60.25,62.099998474121094,46.20000076293945,47.0,1476397,2023-06-12
2023-06-19,55.71998977661133,56.04999923706055,63.70000076293945,55.25,61.0,683588,2023-06-19
2023-06-26,55.47146224975586,55.79999923706055,58.70000076293945,53.04999923706055,56.349998474121094,222584,2023-06-26
2023-07-03,55.322349548339844,55.650001525878906,58.599998474121094,54.75,55.79999923706055,227249,2023-07-03
2023-07-10,60.29290771484375,60.650001525878906,63.0,55.650001525878906,55.650001525878906,729890,2023-07-10
2023-07-17,63.87171173095703,64.25,70.0,59.04999923706055,60.95000076293945,1393080,2023-07-17
2023-07-24,77.59046173095703,78.05000305175781,89.9000015258789,75.94999694824219,77.0999984741211,4396957,2023-07-24
2023-07-31,80.72190856933594,81.19999694824219,85.05000305175781,77.25,79.55000305175781,352317,2023-07-31
2023-08-07,80.224853515625,80.69999694824219,86.8499984741211,79.0,82.5999984741211,241743,2023-08-07
2023-08-14,82.41190338134766,82.9000015258789,83.44999694824219,77.0,82.3499984741211,123289,2023-08-14
2023-08-21,80.27456665039062,80.75,84.80000305175781,78.80000305175781,83.5,130307,2023-08-21
2023-08-28,80.16838836669922,80.4000015258789,84.5999984741211,80.0,84.5999984741211,203467,2023-08-28
2023-09-04,78.42343139648438,78.6500015258789,81.80000305175781,77.5,81.6500015258789,171011,2023-09-04
2023-09-11,74.28538513183594,74.5,79.94999694824219,71.8499984741211,78.6500015258789,191176,2023-09-11
2023-09-18,72.83956146240234,73.05000305175781,75.94999694824219,71.44999694824219,74.0,119041,2023-09-18
2023-09-25,74.23552703857422,74.44999694824219,75.80000305175781,70.30000305175781,73.9000015258789,124726,2023-09-25
2023-10-02,72.59028625488281,72.80000305175781,75.6500015258789,72.0,74.44999694824219,60027,2023-10-02
2023-10-09,73.88653564453125,74.0999984741211,74.8499984741211,70.55000305175781,70.55000305175781,97001,2023-10-09
2023-10-16,78.62284851074219,78.8499984741211,85.69999694824219,75.0,76.9000015258789,347575,2023-10-16
2023-10-23,73.0888442993164,73.30000305175781,77.30000305175781,73.1500015258789,77.30000305175781,48012,2023-10-23
2023-10-30,72.98912811279297,73.19999694824219,74.44999694824219,71.9000015258789,73.30000305175781,45606,2023-10-30
2023-11-06,73.38797760009766,73.5999984741211,76.3499984741211,72.05000305175781,72.69999694824219,41042,2023-11-06
2023-11-13,72.1415786743164,72.3499984741211,75.25,72.0,72.5,56397,2023-11-13
2023-11-20,72.19143676757812,72.4000015258789,72.4000015258789,70.55000305175781,71.5,79738,2023-11-20
2023-11-27,70.09748840332031,70.30000305175781,74.0,69.1500015258789,72.4000015258789,82873,2023-11-27
2023-12-04,81.76377868652344,82.0,82.0,69.30000305175781,71.3499984741211,295438,2023-12-04
2023-12-11,88.24505615234375,88.5,96.94999694824219,84.1500015258789,84.94999694824219,1031793,2023-12-11
2023-12-18,87.29779052734375,87.55000305175781,94.5,82.19999694824219,91.3499984741211,590853,2023-12-18
2023-12-25,86.59980773925781,86.8499984741211,90.0,85.05000305175781,87.55000305175781,174328,2023-12-25
2024-01-01,100.5096206665039,100.80000305175781,103.8499984741211,84.8499984741211,86.8499984741211,1159551,2024-01-01
2024-01-08,112.62461853027344,112.94999694824219,122.80000305175781,104.80000305175781,106.0,2174068,2024-01-08
2024-01-15,115.41654968261719,115.75,119.0,100.19999694824219,112.94999694824219,336924,2024-01-15
2024-01-22,122.09725189208984,122.44999694824219,126.8499984741211,113.0,115.75,661369,2024-01-22
2024-01-29,120.00330352783203,120.3499984741211,128.89999389648438,115.30000305175781,128.0,667246,2024-01-29
2024-02-05,113.72145080566406,114.05000305175781,123.69999694824219,113.0,121.94999694824219,407395,2024-02-05
2024-02-12,114.66871643066406,115.0,118.6500015258789,102.0,118.6500015258789,288367,2024-02-12
2024-02-19,113.57188415527344,113.9000015258789,120.0,109.0,118.0,236868,2024-02-19
2024-02-26,112.32548522949219,112.6500015258789,119.80000305175781,110.05000305175781,119.69999694824219,172144,2024-02-26
2024-03-04,105.99378204345703,106.30000305175781,115.25,102.1500015258789,112.30000305175781,122881,2024-03-04
2024-03-11,97.86725616455078,98.1500015258789,108.9000015258789,81.05000305175781,108.9000015258789,468015,2024-03-11
2024-03-18,94.07820129394531,94.3499984741211,104.4000015258789,90.0,104.4000015258789,227709,2024-03-18
2024-03-25,92.38310241699219,92.6500015258789,98.0,90.0,94.3499984741211,105211,2024-03-25
2024-04-01,99.91134643554688,100.19999694824219,102.44999694824219,92.8499984741211,94.55000305175781,151855,2024-04-01
2024-04-08,107.58916473388672,107.9000015258789,117.69999694824219,97.0,102.44999694824219,393715,2024-04-08
2024-04-15,108.28714752197266,108.5999984741211,110.94999694824219,98.5999984741211,105.44999694824219,296673,2024-04-15
2024-04-22,108.88542175292969,109.19999694824219,114.0,105.19999694824219,110.0,265258,2024-04-22
2024-04-29,112.4251937866211,112.75,119.0,109.0,115.0,370846,2024-04-29
2024-05-06,98.66494750976562,98.94999694824219,113.94999694824219,96.3499984741211,113.80000305175781,404664,2024-05-06
2024-05-13,101.60645294189453,101.9000015258789,104.0,95.30000305175781,98.94999694824219,219271,2024-05-13
2024-05-20,104.19895935058594,104.5,109.0,100.05000305175781,101.94999694824219,323194,2024-05-20
2024-05-27,104.04939270019531,104.3499984741211,111.4000015258789,102.25,107.0,193700,2024-05-27
2024-06-03,103.75025939941406,104.05000305175781,107.3499984741211,94.05000305175781,104.3499984741211,208117,2024-06-03
2024-06-10,115.87522888183594,116.20999908447266,119.4000015258789,103.5,104.6500015258789,717190,2024-06-10
2024-06-17,112.98999786376953,112.98999786376953,118.80000305175781,110.25,116.20999908447266,258991,2024-06-17
2024-06-24,106.18000030517578,106.18000030517578,116.0,101.36000061035156,112.98999786376953,314590,2024-06-24
2024-07-01,108.95999908447266,108.95999908447266,110.9800033569336,105.0,106.18000030517578,185518,2024-07-01
2024-07-08,118.62999725341797,118.62999725341797,136.99000549316406,109.80000305175781,109.80000305175781,2783108,2024-07-08
2024-07-15,113.69000244140625,113.69000244140625,122.5,112.26000213623047,119.05000305175781,496332,2024-07-15
2024-07-22,114.75,114.75,118.18000030517578,108.0,113.98999786376953,325874,2024-07-22
2024-07-29,119.56999969482422,119.56999969482422,126.4000015258789,114.0,114.0,762353,2024-07-29
2024-08-05,128.82000732421875,128.82000732421875,137.6999969482422,114.87999725341797,119.87999725341797,2018044,2024-08-05
2024-08-12,158.77999877929688,158.77999877929688,166.6999969482422,121.08000183105469,128.0,3414288,2024-08-12
2024-08-19,148.7899932861328,148.7899932861328,164.89999389648438,137.6999969482422,160.0,1529224,2024-08-19
2024-08-26,141.10000610351562,141.10000610351562,155.0,136.0,155.0,283543,2024-08-26
2024-09-02,138.80999755859375,138.80999755859375,144.39999389648438,135.0,143.8000030517578,181949,2024-09-02
