Date,Adj Close_STARCEMENT.NS,Close_STARCEMENT.NS,High_STARCEMENT.NS,Low_STARCEMENT.NS,Open_STARCEMENT.NS,Volume_STARCEMENT.NS,Date
2020-11-23,89.80000305175781,89.80000305175781,93.0,85.75,85.75,1815632,2020-11-23
2020-11-30,95.6500015258789,95.6500015258789,99.44999694824219,89.3499984741211,89.80000305175781,3254279,2020-11-30
2020-12-07,93.75,93.75,99.5,92.25,96.3499984741211,1856183,2020-12-07
2020-12-14,90.44999694824219,90.44999694824219,95.5999984741211,89.55000305175781,94.0,695235,2020-12-14
2020-12-21,91.94999694824219,91.94999694824219,94.30000305175781,75.3499984741211,92.94999694824219,1058145,2020-12-21
2020-12-28,102.9000015258789,102.9000015258789,108.0,89.05000305175781,92.0,17431327,2020-12-28
2021-01-04,105.80000305175781,105.80000305175781,108.0,101.4000015258789,103.6500015258789,4345429,2021-01-04
2021-01-11,102.1500015258789,102.1500015258789,108.0,101.5,106.5,1928411,2021-01-11
2021-01-18,98.80000305175781,98.80000305175781,107.4000015258789,97.80000305175781,105.69999694824219,1605868,2021-01-18
2021-01-25,96.69999694824219,96.69999694824219,102.6500015258789,92.5999984741211,99.94999694824219,761496,2021-01-25
2021-02-01,101.75,101.75,104.0,96.0,97.75,1500032,2021-02-01
2021-02-08,95.80000305175781,95.80000305175781,103.4000015258789,94.5,102.5999984741211,1830865,2021-02-08
2021-02-15,97.1500015258789,97.1500015258789,100.5999984741211,96.0,98.0,1207504,2021-02-15
2021-02-22,98.0,98.0,103.0,95.0,99.0999984741211,1956946,2021-02-22
2021-03-01,103.30000305175781,103.30000305175781,112.0,97.69999694824219,99.25,4807109,2021-03-01
2021-03-08,100.1500015258789,100.1500015258789,105.80000305175781,99.4000015258789,104.5,1252298,2021-03-08
2021-03-15,96.0999984741211,96.0999984741211,101.8499984741211,90.94999694824219,100.19999694824219,1375411,2021-03-15
2021-03-22,96.25,96.25,98.5,92.55000305175781,96.5999984741211,953649,2021-03-22
2021-03-29,99.05000305175781,99.05000305175781,101.0,95.25,96.25,613552,2021-03-29
2021-04-05,102.19999694824219,102.19999694824219,108.0,94.3499984741211,98.0999984741211,2989838,2021-04-05
2021-04-12,98.25,98.25,104.5999984741211,95.5,98.1500015258789,1573704,2021-04-12
2021-04-19,97.1500015258789,97.1500015258789,103.4000015258789,94.75,98.0,1090482,2021-04-19
2021-04-26,102.9000015258789,102.9000015258789,107.19999694824219,95.25,97.0,2442268,2021-04-26
2021-05-03,101.75,101.75,104.9000015258789,99.80000305175781,102.5999984741211,1375379,2021-05-03
2021-05-10,100.0999984741211,100.0999984741211,106.0,99.80000305175781,106.0,928938,2021-05-10
2021-05-17,108.05000305175781,108.05000305175781,112.9000015258789,100.19999694824219,101.0,6969947,2021-05-17
2021-05-24,110.5999984741211,110.5999984741211,114.69999694824219,109.30000305175781,109.3499984741211,5450426,2021-05-24
2021-05-31,110.0,110.0,115.30000305175781,108.19999694824219,110.5999984741211,2364076,2021-05-31
2021-06-07,112.94999694824219,112.94999694824219,117.94999694824219,109.25,111.30000305175781,5700624,2021-06-07
2021-06-14,106.0999984741211,106.0999984741211,113.0,101.05000305175781,111.0,1518783,2021-06-14
2021-06-21,104.05000305175781,104.05000305175781,108.44999694824219,101.9000015258789,104.9000015258789,1513899,2021-06-21
2021-06-28,108.25,108.25,112.5,104.5,104.5,4502439,2021-06-28
2021-07-05,110.8499984741211,110.8499984741211,114.5999984741211,107.19999694824219,108.9000015258789,3065143,2021-07-05
2021-07-12,108.5,108.5,112.69999694824219,107.8499984741211,111.94999694824219,1154405,2021-07-12
2021-07-19,113.55000305175781,113.55000305175781,119.25,108.0,108.0,6924901,2021-07-19
2021-07-26,111.19999694824219,111.19999694824219,114.3499984741211,107.4000015258789,113.69999694824219,1752824,2021-07-26
2021-08-02,111.5,111.5,113.5,107.55000305175781,112.19999694824219,2397824,2021-08-02
2021-08-09,116.05000305175781,116.05000305175781,118.4000015258789,105.5999984741211,114.0,14931146,2021-08-09
2021-08-16,115.6500015258789,115.6500015258789,120.0,114.69999694824219,117.0,5974024,2021-08-16
2021-08-23,106.75,106.75,118.0,105.55000305175781,116.94999694824219,5185055,2021-08-23
2021-08-30,107.19999694824219,107.19999694824219,108.80000305175781,105.69999694824219,108.4000015258789,1379482,2021-08-30
2021-09-06,107.30000305175781,107.30000305175781,108.0999984741211,106.30000305175781,107.4000015258789,657307,2021-09-06
2021-09-13,108.6500015258789,108.6500015258789,110.6500015258789,105.19999694824219,107.30000305175781,1758237,2021-09-13
2021-09-20,107.8499984741211,107.8499984741211,111.75,106.0999984741211,109.0999984741211,2474617,2021-09-20
2021-09-27,107.25,107.25,108.80000305175781,106.69999694824219,108.4000015258789,1219860,2021-09-27
2021-10-04,106.5,106.5,109.5,106.25,107.25,1112328,2021-10-04
2021-10-11,103.9000015258789,103.9000015258789,108.1500015258789,103.6500015258789,108.0,2275392,2021-10-11
2021-10-18,100.6500015258789,100.6500015258789,104.9000015258789,100.0,104.0,1742554,2021-10-18
2021-10-25,99.80000305175781,99.80000305175781,103.0,96.5999984741211,100.94999694824219,1525238,2021-10-25
2021-11-01,100.5999984741211,100.5999984741211,102.55000305175781,96.69999694824219,100.25,1121109,2021-11-01
2021-11-08,102.1500015258789,102.1500015258789,106.0999984741211,100.30000305175781,101.4000015258789,1404727,2021-11-08
2021-11-15,97.5,97.5,102.19999694824219,96.30000305175781,101.69999694824219,582743,2021-11-15
2021-11-22,95.0999984741211,95.0999984741211,99.0,94.69999694824219,98.9000015258789,636002,2021-11-22
2021-11-29,97.3499984741211,97.3499984741211,97.5999984741211,88.44999694824219,95.0,644389,2021-11-29
2021-12-06,96.69999694824219,96.69999694824219,99.0,94.05000305175781,97.5999984741211,552387,2021-12-06
2021-12-13,94.5,94.5,98.80000305175781,94.19999694824219,97.69999694824219,363886,2021-12-13
2021-12-20,94.5999984741211,94.5999984741211,96.05000305175781,92.0,94.5,371254,2021-12-20
2021-12-27,95.30000305175781,95.30000305175781,95.9000015258789,93.80000305175781,95.9000015258789,300322,2021-12-27
2022-01-03,102.1500015258789,102.1500015258789,102.80000305175781,94.5999984741211,96.5999984741211,1738428,2022-01-03
2022-01-10,100.0999984741211,100.0999984741211,103.19999694824219,96.0,102.1500015258789,1663952,2022-01-10
2022-01-17,95.3499984741211,95.3499984741211,101.0,95.0,100.0999984741211,621879,2022-01-17
2022-01-24,94.30000305175781,94.30000305175781,101.6500015258789,91.0,97.0,1973980,2022-01-24
2022-01-31,94.05000305175781,94.05000305175781,97.0,93.5,96.4000015258789,1106853,2022-01-31
2022-02-07,92.25,92.25,95.19999694824219,92.0,94.75,465361,2022-02-07
2022-02-14,93.05000305175781,93.05000305175781,96.0,90.4000015258789,91.5,939225,2022-02-14
2022-02-21,89.69999694824219,89.69999694824219,93.4000015258789,86.0999984741211,93.30000305175781,924203,2022-02-21
2022-02-28,88.3499984741211,88.3499984741211,91.0,87.1500015258789,89.69999694824219,367220,2022-02-28
2022-03-07,91.9000015258789,91.9000015258789,96.4000015258789,85.5,87.0999984741211,1276845,2022-03-07
2022-03-14,93.55000305175781,93.55000305175781,96.69999694824219,90.0999984741211,90.5999984741211,1268376,2022-03-14
2022-03-21,92.5,92.5,95.6500015258789,91.3499984741211,93.55000305175781,1075253,2022-03-21
2022-03-28,91.94999694824219,91.94999694824219,93.3499984741211,88.94999694824219,92.9000015258789,986581,2022-03-28
2022-04-04,93.1500015258789,93.1500015258789,93.94999694824219,91.55000305175781,92.69999694824219,637954,2022-04-04
2022-04-11,93.44999694824219,93.44999694824219,96.0999984741211,90.6500015258789,93.19999694824219,718204,2022-04-11
2022-04-18,94.6500015258789,94.6500015258789,96.0,91.19999694824219,93.0999984741211,709303,2022-04-18
2022-04-25,91.6500015258789,91.6500015258789,95.0,91.5,93.9000015258789,554928,2022-04-25
2022-05-02,89.1500015258789,89.1500015258789,92.94999694824219,88.3499984741211,91.6500015258789,364019,2022-05-02
2022-05-09,84.3499984741211,84.3499984741211,89.94999694824219,82.0,89.1500015258789,307607,2022-05-09
2022-05-16,90.1500015258789,90.1500015258789,94.0,83.0,84.5,844005,2022-05-16
2022-05-23,90.69999694824219,90.69999694824219,92.69999694824219,87.5,92.69999694824219,330618,2022-05-23
2022-05-30,89.44999694824219,89.44999694824219,91.8499984741211,85.80000305175781,91.5,383250,2022-05-30
2022-06-06,88.5,88.5,89.9000015258789,87.75,89.9000015258789,209022,2022-06-06
2022-06-13,85.05000305175781,85.05000305175781,88.94999694824219,81.0,88.94999694824219,330272,2022-06-13
2022-06-20,85.5999984741211,85.5999984741211,86.0,83.75,85.5,244932,2022-06-20
2022-06-27,85.0,85.0,87.25,83.5,86.44999694824219,154099,2022-06-27
2022-07-04,86.19999694824219,86.19999694824219,87.5999984741211,84.05000305175781,86.19999694824219,139931,2022-07-04
2022-07-11,84.6500015258789,84.6500015258789,87.80000305175781,84.5,86.94999694824219,289308,2022-07-11
2022-07-18,90.05000305175781,90.05000305175781,90.80000305175781,84.44999694824219,85.0,321809,2022-07-18
2022-07-25,87.25,87.25,90.8499984741211,86.25,90.8499984741211,201225,2022-07-25
2022-08-01,96.0999984741211,96.0999984741211,98.94999694824219,87.0999984741211,88.0,2327834,2022-08-01
2022-08-08,91.3499984741211,91.3499984741211,99.0,91.0,97.4000015258789,327977,2022-08-08
2022-08-15,95.4000015258789,95.4000015258789,98.0,91.0,91.3499984741211,587574,2022-08-15
2022-08-22,93.8499984741211,93.8499984741211,95.4000015258789,91.0999984741211,95.4000015258789,418508,2022-08-22
2022-08-29,93.5,93.5,95.94999694824219,91.0999984741211,93.0,347966,2022-08-29
2022-09-05,102.0999984741211,102.0999984741211,105.5999984741211,93.19999694824219,95.0,3280316,2022-09-05
2022-09-12,103.44999694824219,103.44999694824219,109.1500015258789,98.75,102.0999984741211,3756947,2022-09-12
2022-09-19,101.94999694824219,101.94999694824219,111.0,100.69999694824219,104.5,3043723,2022-09-19
2022-09-26,105.9000015258789,105.9000015258789,109.30000305175781,96.5,101.69999694824219,2554834,2022-09-26
2022-10-03,107.3499984741211,107.3499984741211,109.4000015258789,102.9000015258789,106.05000305175781,939293,2022-10-03
2022-10-10,109.55000305175781,109.55000305175781,113.69999694824219,103.0999984741211,107.0,2616872,2022-10-10
2022-10-17,102.6500015258789,102.6500015258789,108.80000305175781,102.1500015258789,108.0999984741211,903740,2022-10-17
2022-10-24,103.80000305175781,103.80000305175781,105.8499984741211,102.25,105.69999694824219,329760,2022-10-24
2022-10-31,104.94999694824219,104.94999694824219,109.5,103.5,104.3499984741211,848765,2022-10-31
2022-11-07,106.69999694824219,106.69999694824219,107.19999694824219,102.25,104.75,832292,2022-11-07
2022-11-14,103.6500015258789,103.6500015258789,109.0,92.55000305175781,107.25,1028342,2022-11-14
2022-11-21,102.44999694824219,102.44999694824219,106.6500015258789,102.0,104.19999694824219,372459,2022-11-21
2022-11-28,106.55000305175781,106.55000305175781,108.0,102.80000305175781,103.0,963950,2022-11-28
2022-12-05,118.44999694824219,118.44999694824219,123.30000305175781,105.0,106.0,7190472,2022-12-05
2022-12-12,115.3499984741211,115.3499984741211,124.05000305175781,113.25,120.25,3995304,2022-12-12
2022-12-19,102.75,102.75,118.5,100.1500015258789,116.9000015258789,2346265,2022-12-19
2022-12-26,112.44999694824219,112.44999694824219,115.80000305175781,102.55000305175781,104.19999694824219,1669362,2022-12-26
2023-01-02,115.0999984741211,115.0999984741211,118.30000305175781,112.0,114.0,1360680,2023-01-02
2023-01-09,115.75,115.75,119.0,113.30000305175781,115.4000015258789,1010159,2023-01-09
2023-01-16,114.6500015258789,114.6500015258789,119.69999694824219,113.55000305175781,115.75,1298685,2023-01-16
2023-01-23,104.1500015258789,104.1500015258789,115.4000015258789,101.0,114.75,753817,2023-01-23
2023-01-30,111.6500015258789,111.6500015258789,114.0,101.6500015258789,104.5,1637709,2023-01-30
2023-02-06,112.8499984741211,112.8499984741211,115.30000305175781,110.25,110.69999694824219,740040,2023-02-06
2023-02-13,113.5999984741211,113.5999984741211,114.69999694824219,108.0999984741211,112.8499984741211,763058,2023-02-13
2023-02-20,113.30000305175781,113.30000305175781,115.1500015258789,107.6500015258789,114.25,831486,2023-02-20
2023-02-27,113.75,113.75,115.80000305175781,109.0,113.94999694824219,822628,2023-02-27
2023-03-06,111.25,111.25,115.0,108.3499984741211,115.0,512043,2023-03-06
2023-03-13,107.19999694824219,107.19999694824219,111.80000305175781,103.3499984741211,110.5,686238,2023-03-13
2023-03-20,114.94999694824219,114.94999694824219,118.94999694824219,105.05000305175781,107.1500015258789,2550137,2023-03-20
2023-03-27,111.8499984741211,111.8499984741211,116.9000015258789,107.5,114.94999694824219,560571,2023-03-27
2023-04-03,114.30000305175781,114.30000305175781,115.9000015258789,109.69999694824219,112.94999694824219,532130,2023-04-03
2023-04-10,115.1500015258789,115.1500015258789,116.8499984741211,113.5,114.0,683557,2023-04-10
2023-04-17,111.25,111.25,117.0999984741211,110.05000305175781,115.1500015258789,558884,2023-04-17
2023-04-24,116.5,116.5,117.5,110.5,111.0,1457256,2023-04-24
2023-05-01,127.19999694824219,127.19999694824219,129.0,116.5,116.5,3975758,2023-05-01
2023-05-08,124.94999694824219,124.94999694824219,132.0,123.1500015258789,130.0,2198077,2023-05-08
2023-05-15,123.0,123.0,131.60000610351562,122.0,125.8499984741211,2012783,2023-05-15
2023-05-22,131.89999389648438,131.89999389648438,139.6999969482422,124.19999694824219,127.0,7396258,2023-05-22
2023-05-29,141.39999389648438,141.39999389648438,142.5,130.0,133.39999389648438,5295539,2023-05-29
2023-06-05,141.64999389648438,141.64999389648438,148.9499969482422,140.1999969482422,142.9499969482422,7098885,2023-06-05
2023-06-12,147.39999389648438,147.39999389648438,150.0,139.85000610351562,139.85000610351562,2670987,2023-06-12
2023-06-19,142.6999969482422,142.6999969482422,148.4499969482422,138.14999389648438,148.0500030517578,1583627,2023-06-19
2023-06-26,140.89999389648438,140.89999389648438,145.5500030517578,140.0500030517578,142.64999389648438,1192686,2023-06-26
2023-07-03,148.8000030517578,148.8000030517578,153.89999389648438,141.6999969482422,142.5,3772975,2023-07-03
2023-07-10,143.0500030517578,143.0500030517578,151.39999389648438,141.1999969482422,150.1999969482422,1601735,2023-07-10
2023-07-17,143.0,143.0,145.6999969482422,140.10000610351562,144.25,1069801,2023-07-17
2023-07-24,142.10000610351562,142.10000610351562,149.39999389648438,141.0500030517578,144.14999389648438,1370376,2023-07-24
2023-07-31,166.8000030517578,166.8000030517578,168.5,143.10000610351562,144.75,17727636,2023-07-31
2023-08-07,159.4499969482422,159.4499969482422,169.9499969482422,158.0,167.1999969482422,3092931,2023-08-07
2023-08-14,156.64999389648438,156.64999389648438,163.89999389648438,155.60000610351562,160.9499969482422,1865796,2023-08-14
2023-08-21,157.60000610351562,157.60000610351562,163.85000610351562,152.14999389648438,156.6999969482422,2058906,2023-08-21
2023-08-28,161.14999389648438,161.14999389648438,162.0,154.14999389648438,157.9499969482422,1389093,2023-08-28
2023-09-04,160.5,160.5,168.5,158.39999389648438,162.75,4055143,2023-09-04
2023-09-11,163.10000610351562,163.10000610351562,165.6999969482422,147.39999389648438,160.5,5514409,2023-09-11
2023-09-18,153.4499969482422,153.4499969482422,164.1999969482422,151.60000610351562,163.64999389648438,1490841,2023-09-18
2023-09-25,152.9499969482422,152.9499969482422,157.64999389648438,152.0,156.0,1597601,2023-09-25
2023-10-02,158.5,158.5,162.35000610351562,152.9499969482422,152.9499969482422,2887147,2023-10-02
2023-10-09,163.0,163.0,168.8000030517578,154.1999969482422,156.8000030517578,5280196,2023-10-09
2023-10-16,168.60000610351562,168.60000610351562,182.35000610351562,163.39999389648438,164.85000610351562,13549151,2023-10-16
2023-10-23,155.89999389648438,155.89999389648438,172.9499969482422,147.0,169.89999389648438,3882736,2023-10-23
2023-10-30,156.85000610351562,156.85000610351562,160.0,152.75,156.9499969482422,1196085,2023-10-30
2023-11-06,158.89999389648438,158.89999389648438,166.25,157.3000030517578,157.9499969482422,2884504,2023-11-06
2023-11-13,164.89999389648438,164.89999389648438,173.4499969482422,154.5500030517578,159.8000030517578,5322688,2023-11-13
2023-11-20,166.89999389648438,166.89999389648438,172.89999389648438,165.39999389648438,166.75,2197563,2023-11-20
2023-11-27,163.9499969482422,163.9499969482422,173.5,161.8000030517578,166.89999389648438,4140210,2023-11-27
2023-12-04,164.4499969482422,164.4499969482422,172.3000030517578,162.25,166.89999389648438,3945415,2023-12-04
2023-12-11,178.25,178.25,183.0,163.5,165.75,7730028,2023-12-11
2023-12-18,174.3000030517578,174.3000030517578,181.64999389648438,166.14999389648438,177.85000610351562,2785277,2023-12-18
2023-12-25,176.39999389648438,176.39999389648438,180.89999389648438,172.14999389648438,174.3000030517578,1629178,2023-12-25
2024-01-01,180.0500030517578,180.0500030517578,184.0,175.0,177.89999389648438,3324913,2024-01-01
2024-01-08,178.14999389648438,178.14999389648438,182.60000610351562,176.64999389648438,178.75,2000716,2024-01-08
2024-01-15,175.0500030517578,175.0500030517578,185.0,169.5500030517578,177.75,2400291,2024-01-15
2024-01-22,182.14999389648438,182.14999389648438,184.0,171.10000610351562,175.0500030517578,2059773,2024-01-22
2024-01-29,187.0,187.0,190.0,178.10000610351562,184.0,5437971,2024-01-29
2024-02-05,195.1999969482422,195.1999969482422,201.0,185.0,187.0,5628390,2024-02-05
2024-02-12,213.14999389648438,213.14999389648438,219.5,196.35000610351562,201.10000610351562,14235849,2024-02-12
2024-02-19,215.14999389648438,215.14999389648438,219.0,201.64999389648438,214.8000030517578,2953436,2024-02-19
2024-02-26,209.39999389648438,209.39999389648438,215.1999969482422,203.35000610351562,215.14999389648438,1936917,2024-02-26
2024-03-04,207.3000030517578,207.3000030517578,212.0,202.5500030517578,210.5500030517578,1270045,2024-03-04
2024-03-11,203.3000030517578,203.3000030517578,208.75,181.0,207.9499969482422,1989612,2024-03-11
2024-03-18,232.3000030517578,232.3000030517578,235.5,199.1999969482422,202.89999389648438,4693636,2024-03-18
2024-03-25,227.5500030517578,227.5500030517578,241.6999969482422,221.4499969482422,232.3000030517578,4633075,2024-03-25
2024-04-01,227.6999969482422,227.6999969482422,240.75,225.5500030517578,227.5,2227012,2024-04-01
2024-04-08,226.64999389648438,226.64999389648438,239.39999389648438,226.0,229.6999969482422,1882141,2024-04-08
2024-04-15,226.89999389648438,226.89999389648438,230.6999969482422,214.10000610351562,226.5,1540929,2024-04-15
2024-04-22,227.35000610351562,227.35000610351562,233.39999389648438,223.75,229.0500030517578,1550669,2024-04-22
2024-04-29,236.39999389648438,236.39999389648438,240.85000610351562,226.0,228.5,5995656,2024-04-29
2024-05-06,219.0,219.0,238.9499969482422,213.0500030517578,236.9499969482422,1743926,2024-05-06
2024-05-13,225.5500030517578,225.5500030517578,227.0,215.1999969482422,219.0,1483278,2024-05-13
2024-05-20,216.5,216.5,256.0,214.5,219.8000030517578,16554087,2024-05-20
2024-05-27,212.60000610351562,212.60000610351562,222.89999389648438,211.10000610351562,220.0,2817859,2024-05-27
2024-06-03,219.0500030517578,219.0500030517578,220.39999389648438,189.5500030517578,216.0,2877733,2024-06-03
2024-06-10,223.0800018310547,223.0800018310547,225.99000549316406,215.50999450683594,217.6999969482422,3685154,2024-06-10
2024-06-17,215.77999877929688,215.77999877929688,225.8000030517578,214.39999389648438,223.0800018310547,1540926,2024-06-17
2024-06-24,211.11000061035156,211.11000061035156,216.8699951171875,207.10000610351562,214.0,4191740,2024-06-24
2024-07-01,210.44000244140625,210.44000244140625,214.0,209.0,211.5,1699073,2024-07-01
2024-07-08,204.9199981689453,204.9199981689453,214.0,204.10000610351562,210.39999389648438,2034281,2024-07-08
2024-07-15,205.74000549316406,205.74000549316406,208.1999969482422,203.5,207.39999389648438,1324637,2024-07-15
2024-07-22,209.6999969482422,209.6999969482422,213.9499969482422,202.4199981689453,204.0,2607157,2024-07-22
2024-07-29,206.8699951171875,206.8699951171875,214.8000030517578,206.1999969482422,213.10000610351562,2047469,2024-07-29
2024-08-05,198.9199981689453,198.9199981689453,204.89999389648438,197.13999938964844,200.0,1239039,2024-08-05
2024-08-12,211.99000549316406,211.99000549316406,216.64999389648438,189.9199981689453,190.0,4171409,2024-08-12
2024-08-19,222.64999389648438,222.64999389648438,229.89999389648438,210.11000061035156,211.5,4806325,2024-08-19
2024-08-26,228.24000549316406,228.24000549316406,230.63999938964844,218.0,224.8000030517578,2151523,2024-08-26
2024-09-02,219.85000610351562,219.85000610351562,230.0,218.58999633789062,230.0,1315745,2024-09-02
2024-09-09,208.0500030517578,208.0500030517578,220.5,207.0,219.86000061035156,1565412,2024-09-09
2024-09-16,213.02000427246094,213.02000427246094,222.25,205.25,209.94000244140625,3795825,2024-09-16
2024-09-23,203.9600067138672,203.9600067138672,216.99000549316406,203.61000061035156,215.00999450683594,2211317,2024-09-23
2024-09-30,208.36000061035156,208.36000061035156,217.24000549316406,199.82000732421875,204.00999450683594,2836819,2024-09-30
2024-10-07,208.50999450683594,208.50999450683594,214.39999389648438,203.2100067138672,214.0,1191258,2024-10-07
2024-10-14,207.0800018310547,207.0800018310547,213.8300018310547,203.00999450683594,209.86000061035156,698424,2024-10-14
2024-10-21,195.14999389648438,195.14999389648438,214.39999389648438,190.5,206.0,1693374,2024-10-21
2024-10-28,211.8300018310547,211.8300018310547,213.4499969482422,191.25,195.0,1645969,2024-10-28
2024-11-04,201.47999572753906,201.47999572753906,211.2899932861328,198.44000244140625,211.2899932861328,2330288,2024-11-04
2024-11-11,182.5399932861328,182.5399932861328,198.86000061035156,181.9499969482422,194.0,1396654,2024-11-11
2024-11-18,179.91000366210938,179.91000366210938,185.7100067138672,171.5500030517578,185.7100067138672,1398899,2024-11-18
2024-11-25,182.88999938964844,182.88999938964844,183.99000549316406,171.92999267578125,182.25,1213915,2024-11-25
2024-12-02,202.2899932861328,202.2899932861328,222.8000030517578,179.5,183.0,19732922,2024-12-02
2024-12-09,229.9600067138672,229.9600067138672,231.97999572753906,194.0,200.10000610351562,38090753,2024-12-09
2024-12-16,212.85000610351562,212.85000610351562,235.0,211.02000427246094,228.80999755859375,13202925,2024-12-16
2024-12-23,232.17999267578125,232.17999267578125,247.3000030517578,219.6199951171875,223.39999389648438,30824668,2024-12-23
2024-12-30,227.97000122070312,227.97000122070312,234.7100067138672,220.5,233.5,7706121,2024-12-30
2025-01-06,215.25999450683594,215.25999450683594,227.9600067138672,208.0,227.9600067138672,3362052,2025-01-06
2025-01-13,206.9600067138672,206.9600067138672,215.0,196.25,215.0,2859771,2025-01-13
2025-01-20,219.92999267578125,219.92999267578125,233.8000030517578,204.72999572753906,207.24000549316406,8905981,2025-01-20
2025-01-27,207.72999572753906,207.72999572753906,219.99000549316406,205.8000030517578,215.0,3333319,2025-01-27
2025-02-03,212.58999633789062,212.58999633789062,217.6999969482422,206.00999450683594,207.72999572753906,1574269,2025-02-03
2025-02-10,203.35000610351562,203.35000610351562,215.0,197.5,212.58999633789062,4538509,2025-02-10
2025-02-17,206.8699951171875,206.8699951171875,221.8000030517578,197.08999633789062,200.3000030517578,2791441,2025-02-17
2025-02-24,201.9600067138672,201.9600067138672,215.88999938964844,200.50999450683594,206.8699951171875,2429190,2025-02-24
2025-03-03,214.66000366210938,214.66000366210938,218.10000610351562,200.10000610351562,202.0,2713547,2025-03-03
2025-03-10,204.85000610351562,204.85000610351562,216.39999389648438,203.5,216.39999389648438,1080742,2025-03-10
2025-03-17,214.94000244140625,214.94000244140625,217.0,203.0500030517578,205.89999389648438,885062,2025-03-17
2025-03-24,215.02000427246094,215.02000427246094,221.9499969482422,209.0,216.0,1779231,2025-03-24
2025-03-31,219.13999938964844,219.13999938964844,227.60000610351562,211.02000427246094,215.02000427246094,1944495,2025-03-31
2025-04-07,220.55999755859375,220.55999755859375,225.75,207.0,211.1999969482422,1671286,2025-04-07
2025-04-14,222.86000061035156,222.86000061035156,226.8000030517578,219.3000030517578,220.55999755859375,1369490,2025-04-14
2025-04-21,218.82000732421875,218.82000732421875,233.0,216.57000732421875,223.0,1856072,2025-04-21
2025-04-28,219.1999969482422,219.1999969482422,224.8000030517578,216.10000610351562,218.5,1810601,2025-04-28
2025-05-05,214.35000610351562,214.35000610351562,222.1999969482422,201.74000549316406,218.0,1309964,2025-05-05
2025-05-12,222.00999450683594,222.00999450683594,229.19000244140625,215.10000610351562,218.5,1532718,2025-05-12
2025-05-19,220.22000122070312,220.22000122070312,239.7899932861328,219.5,223.02999877929688,4131809,2025-05-19
2025-05-26,217.3699951171875,217.3699951171875,224.0,215.33999633789062,221.0500030517578,942133,2025-05-26
2025-06-02,217.47000122070312,217.47000122070312,220.89999389648438,215.5800018310547,217.8000030517578,798565,2025-06-02
2025-06-09,214.47999572753906,214.47999572753906,220.1999969482422,210.14999389648438,212.35000610351562,1256632,2025-06-09
2025-06-16,211.33999633789062,211.33999633789062,215.8800048828125,207.41000366210938,212.0,472482,2025-06-16
2025-06-23,213.94000244140625,213.94000244140625,215.60000610351562,208.42999267578125,210.0,610099,2025-06-23
2025-06-30,212.75999450683594,212.75999450683594,220.8000030517578,210.0,213.9499969482422,1174411,2025-06-30
2025-07-07,211.33999633789062,211.33999633789062,216.0,210.4499969482422,213.0,350997,2025-07-07
2025-07-14,211.3300018310547,211.3300018310547,212.0,209.0,211.39999389648438,111469,2025-07-14
