Date,Adj Close_JUBLFOOD.NS,Close_JUBLFOOD.NS,High_JUBLFOOD.NS,Low_JUBLFOOD.NS,Open_JUBLFOOD.NS,Volume_JUBLFOOD.NS,Date
2021-01-18,544.7012329101562,549.239990234375,573.719970703125,543.0,545.989990234375,24536520,2021-01-18
2021-01-25,513.7492065429688,518.030029296875,554.77001953125,514.0,552.4400024414062,14162720,2021-01-25
2021-02-01,545.5045776367188,550.0499877929688,573.7999877929688,508.7900085449219,526.0,39004210,2021-02-01
2021-02-08,553.25,557.8599853515625,578.7999877929688,552.0399780273438,554.0,16687520,2021-02-08
2021-02-15,585.3723754882812,590.25,601.0499877929688,559.2999877929688,562.9600219726562,22917685,2021-02-15
2021-02-22,594.0302124023438,598.97998046875,643.0999755859375,585.0700073242188,591.989990234375,39714065,2021-02-22
2021-03-01,609.5310668945312,614.6099853515625,635.5999755859375,593.77001953125,599.4199829101562,11824155,2021-03-01
2021-03-08,589.458251953125,594.3699951171875,624.97998046875,592.0,620.3900146484375,8059510,2021-03-08
2021-03-15,568.8698120117188,573.6099853515625,599.77001953125,538.0,598.0,14579915,2021-03-15
2021-03-22,571.3988037109375,576.1599731445312,596.989990234375,562.0,574.5999755859375,18904170,2021-03-22
2021-03-29,585.2732543945312,590.1500244140625,605.0,576.1599731445312,576.1599731445312,12192405,2021-03-29
2021-04-05,571.5079345703125,576.27001953125,593.25,554.4400024414062,587.8099975585938,15374420,2021-04-05
2021-04-12,559.46826171875,564.1300048828125,569.2000122070312,532.1400146484375,569.2000122070312,11096185,2021-04-12
2021-04-19,564.2285766601562,568.9299926757812,585.5900268554688,541.0999755859375,541.0999755859375,10484845,2021-04-19
2021-04-26,573.560791015625,578.3400268554688,600.7999877929688,560.9199829101562,569.02001953125,12093595,2021-04-26
2021-05-03,543.5806274414062,548.1099853515625,584.4600219726562,547.0,577.7999877929688,9788660,2021-05-03
2021-05-10,556.4136352539062,561.0499877929688,574.9400024414062,539.2000122070312,550.4000244140625,10672325,2021-05-10
2021-05-17,599.03857421875,604.030029296875,616.5900268554688,558.1099853515625,562.5999755859375,20002360,2021-05-17
2021-05-24,618.9625244140625,624.1199951171875,633.0800170898438,596.6799926757812,600.0900268554688,14547375,2021-05-24
2021-05-31,629.6533813476562,634.9000244140625,647.97998046875,604.2999877929688,623.5399780273438,17479915,2021-05-31
2021-06-07,638.281494140625,643.5999755859375,650.3599853515625,624.219970703125,639.0,13386985,2021-06-07
2021-06-14,652.9988403320312,658.4400024414062,666.5399780273438,627.760009765625,646.97998046875,32491330,2021-06-14
2021-06-21,618.4170532226562,623.5700073242188,658.3900146484375,618.4099731445312,654.3800048828125,9661125,2021-06-21
2021-06-28,623.9508666992188,629.1500244140625,631.530029296875,614.0,625.0,7060150,2021-06-28
2021-07-05,616.612060546875,621.75,638.4000244140625,619.0,633.2000122070312,6224570,2021-07-05
2021-07-12,623.841796875,629.0399780273438,635.0,614.260009765625,623.0,6895045,2021-07-12
2021-07-19,707.9707641601562,713.8699951171875,727.7100219726562,604.6099853515625,625.5999755859375,46797810,2021-07-19
2021-07-26,748.7907104492188,755.030029296875,763.280029296875,698.0,700.0,21664540,2021-07-26
2021-08-02,737.0286254882812,743.1699829101562,765.969970703125,736.6199951171875,754.0,9173275,2021-08-02
2021-08-09,751.2711181640625,756.2999877929688,768.6199951171875,718.219970703125,743.7999877929688,12262910,2021-08-09
2021-08-16,788.3628540039062,793.6400146484375,832.7999877929688,746.0,757.97998046875,23637280,2021-08-16
2021-08-23,757.4000244140625,762.469970703125,800.6799926757812,731.0999755859375,799.52001953125,20714475,2021-08-23
2021-08-30,817.1500854492188,822.6199951171875,835.0,763.4099731445312,766.1400146484375,15016550,2021-08-30
2021-09-06,814.090576171875,819.5399780273438,841.5999755859375,801.8400268554688,828.5,9111695,2021-09-06
2021-09-13,815.103759765625,820.5599975585938,854.510009765625,814.0,820.0,13035420,2021-09-13
2021-09-20,817.9149780273438,823.3900146484375,847.0,798.6099853515625,818.0,11479645,2021-09-20
2021-09-27,803.7994384765625,809.1799926757812,830.0,788.3599853515625,828.780029296875,9808515,2021-09-27
2021-10-04,796.0314331054688,801.3599853515625,831.5999755859375,783.2000122070312,813.719970703125,12515285,2021-10-04
2021-10-11,876.0557861328125,881.9199829101562,914.9500122070312,802.2000122070312,806.5999755859375,23515610,2021-10-11
2021-10-18,735.327880859375,740.25,918.0,735.4000244140625,918.0,39175005,2021-10-18
2021-10-25,732.9536743164062,737.8599853515625,770.6199951171875,718.1099853515625,746.0,15465085,2021-10-25
2021-11-01,750.1088256835938,755.1300048828125,759.8200073242188,727.0,740.0,5619900,2021-11-01
2021-11-08,795.425537109375,800.75,806.0,752.1300048828125,758.9000244140625,12418115,2021-11-08
2021-11-15,758.0853881835938,763.1599731445312,815.47998046875,747.5999755859375,800.4000244140625,10351155,2021-11-15
2021-11-22,726.8346557617188,731.7000122070312,774.5800170898438,720.4000244140625,766.3800048828125,8832065,2021-11-22
2021-11-29,755.0557861328125,760.1099853515625,770.0,705.3099975585938,723.0,9892275,2021-11-29
2021-12-06,752.5723876953125,757.6099853515625,779.1799926757812,739.0399780273438,759.5999755859375,9147145,2021-12-06
2021-12-13,705.9444580078125,710.6699829101562,761.7999877929688,704.0800170898438,760.2000122070312,10324200,2021-12-13
2021-12-20,682.2828369140625,686.8499755859375,723.7999877929688,668.0,704.0,17025270,2021-12-20
2021-12-27,713.4442749023438,718.219970703125,722.0,670.0,684.5999755859375,9654825,2021-12-27
2022-01-03,747.68505859375,752.6900024414062,754.5999755859375,701.1500244140625,720.5999755859375,16737090,2022-01-03
2022-01-10,781.0715942382812,786.2999877929688,806.4000244140625,750.0,756.9600219726562,16774660,2022-01-10
2022-01-17,735.417236328125,740.3400268554688,797.0,722.2000122070312,796.0,11306740,2022-01-17
2022-01-24,656.5252685546875,660.9199829101562,739.7999877929688,626.9500122070312,739.0,20901125,2022-01-24
2022-01-31,637.3139038085938,641.5800170898438,706.780029296875,617.9299926757812,679.0,42080910,2022-01-31
2022-02-07,611.9039916992188,616.0,653.72998046875,612.0,643.0,19165005,2022-02-07
2022-02-14,592.1065673828125,596.0700073242188,637.969970703125,578.0499877929688,598.0,23528620,2022-02-14
2022-02-21,584.229248046875,588.1400146484375,615.510009765625,570.4000244140625,597.5999755859375,19971705,2022-02-21
2022-02-28,522.1050415039062,525.5999755859375,584.989990234375,523.0,584.7999877929688,17272805,2022-02-28
2022-03-07,569.1104125976562,572.9199829101562,575.8800048828125,495.0,511.0,26515295,2022-03-07
2022-03-14,508.7643737792969,512.1699829101562,538.3900146484375,488.6600036621094,534.989990234375,78292685,2022-03-14
2022-03-21,519.9395141601562,523.4199829101562,538.5900268554688,496.3999938964844,517.0,29727945,2022-03-21
2022-03-28,541.4655151367188,545.0900268554688,546.9199829101562,514.0,522.5999755859375,27358435,2022-03-28
2022-04-04,554.6571655273438,558.3699951171875,570.3900146484375,543.030029296875,549.0900268554688,23905245,2022-04-04
2022-04-11,552.4618530273438,556.1599731445312,568.5999755859375,534.02001953125,557.5599975585938,13602065,2022-04-11
2022-04-18,570.5308837890625,574.3499755859375,600.8499755859375,530.0,554.7999877929688,29654860,2022-04-18
2022-04-25,542.3694458007812,546.0,568.1500244140625,525.0,565.5,25082083,2022-04-25
2022-05-02,493.24822998046875,496.54998779296875,550.0,492.20001220703125,537.1500244140625,11782881,2022-05-02
2022-05-09,472.1395263671875,475.29998779296875,502.25,451.20001220703125,496.54998779296875,13964483,2022-05-09
2022-05-16,484.3080749511719,487.54998779296875,504.45001220703125,474.0,484.95001220703125,11363660,2022-05-16
2022-05-23,513.31396484375,516.75,518.9500122070312,458.45001220703125,491.70001220703125,16543583,2022-05-23
2022-05-30,539.7867431640625,543.4000244140625,573.75,511.5,529.75,36648303,2022-05-30
2022-06-06,521.2110595703125,524.7000122070312,544.0,502.20001220703125,542.5,11854578,2022-06-06
2022-06-13,487.28814697265625,490.54998779296875,538.2999877929688,487.0,509.0,15184417,2022-06-13
2022-06-20,530.0518798828125,533.5999755859375,537.5,488.0,493.04998779296875,16781688,2022-06-20
2022-06-27,537.8497314453125,541.4500122070312,547.7999877929688,505.29998779296875,540.0,19921351,2022-06-27
2022-07-04,571.3753662109375,575.2000122070312,578.8499755859375,525.25,537.7000122070312,19140959,2022-07-04
2022-07-11,562.7241821289062,565.2999877929688,589.9500122070312,554.2999877929688,572.0,10294302,2022-07-11
2022-07-18,578.4024047851562,581.0499877929688,587.0,551.8499755859375,569.0,14391381,2022-07-18
2022-07-25,547.7427368164062,550.25,597.7000122070312,544.0,579.0,24329122,2022-07-25
2022-08-01,573.0270385742188,575.6500244140625,582.5,545.2000122070312,555.0,20608529,2022-08-01
2022-08-08,571.5338134765625,574.1500244140625,595.0,558.7999877929688,575.0,14092014,2022-08-08
2022-08-15,593.8815307617188,596.5999755859375,626.7999877929688,571.0499877929688,574.1500244140625,29079754,2022-08-15
2022-08-22,588.3070068359375,591.0,598.0,557.5499877929688,593.0,18937603,2022-08-22
2022-08-29,603.6369018554688,606.4000244140625,622.8499755859375,570.0,570.0,14612923,2022-08-29
2022-09-05,598.261474609375,601.0,619.7000122070312,597.5,607.0,13962258,2022-09-05
2022-09-12,623.6950073242188,626.5499877929688,640.5,605.2000122070312,606.9000244140625,19520780,2022-09-12
2022-09-19,618.2200927734375,621.0499877929688,647.0,607.0999755859375,625.9500122070312,15746789,2022-09-19
2022-09-26,619.8626098632812,622.7000122070312,625.5,581.5,615.0,22199539,2022-09-26
2022-10-03,616.1296997070312,618.9500122070312,652.3499755859375,612.2000122070312,623.5,16278398,2022-10-03
2022-10-10,594.876953125,597.5999755859375,619.2000122070312,595.0,610.0,10858117,2022-10-10
2022-10-17,588.0083618164062,590.7000122070312,619.5499877929688,584.5,594.0,11641724,2022-10-17
2022-10-24,591.492431640625,594.2000122070312,602.5999755859375,584.3499755859375,602.5499877929688,5628190,2022-10-24
2022-10-31,603.5870971679688,606.3499755859375,627.7999877929688,595.0999755859375,595.0999755859375,9244763,2022-10-31
2022-11-07,560.484375,563.0499877929688,615.7000122070312,549.25,609.4000244140625,24008195,2022-11-07
2022-11-14,548.5390625,551.0499877929688,570.7000122070312,547.0,565.9000244140625,10097139,2022-11-14
2022-11-21,553.7153930664062,556.25,557.5,535.25,551.9000244140625,11726072,2022-11-21
2022-11-28,545.1546020507812,547.6500244140625,559.3499755859375,539.7000122070312,556.25,12674249,2022-11-28
2022-12-05,533.2092895507812,535.6500244140625,556.9000244140625,532.9500122070312,548.5499877929688,10313722,2022-12-05
2022-12-12,517.8296508789062,520.2000122070312,535.5,515.5,535.0,12565084,2022-12-12
2022-12-19,508.92041015625,511.25,534.7000122070312,509.0,522.8499755859375,13624084,2022-12-19
2022-12-26,508.7213439941406,511.04998779296875,527.5,502.1000061035156,513.7999877929688,7916290,2022-12-26
2023-01-02,495.7308044433594,498.0,513.7999877929688,492.6000061035156,512.0,9637944,2023-01-02
2023-01-09,495.38238525390625,497.6499938964844,503.8999938964844,485.6000061035156,503.8999938964844,7369680,2023-01-09
2023-01-16,507.6761169433594,510.0,515.0,490.5,500.0,7498024,2023-01-16
2023-01-23,482.09320068359375,484.29998779296875,513.5499877929688,475.29998779296875,510.5,5118589,2023-01-23
2023-01-30,428.0406494140625,430.0,501.8999938964844,418.75,485.0,19998969,2023-01-30
2023-02-06,458.25238037109375,460.3500061035156,462.8500061035156,426.95001220703125,431.0,9808480,2023-02-06
2023-02-13,454.86785888671875,456.95001220703125,468.8500061035156,446.75,458.0,7602452,2023-02-13
2023-02-20,440.1352844238281,442.1499938964844,465.8500061035156,438.45001220703125,456.8999938964844,10629073,2023-02-20
2023-02-27,439.33892822265625,441.3500061035156,447.6499938964844,432.20001220703125,441.70001220703125,7797358,2023-02-27
2023-03-06,451.53314208984375,453.6000061035156,467.0,441.5,443.6000061035156,8116691,2023-03-06
2023-03-13,424.7557067871094,426.70001220703125,454.45001220703125,421.5,453.95001220703125,12216208,2023-03-13
2023-03-20,438.9407653808594,440.95001220703125,450.8999938964844,412.1000061035156,419.0,13323417,2023-03-20
2023-03-27,438.0946350097656,440.1000061035156,450.0,423.25,442.0,9560109,2023-03-27
2023-04-03,431.0269775390625,433.0,444.0,429.04998779296875,444.0,4586520,2023-04-03
2023-04-10,433.16717529296875,435.1499938964844,436.0,420.29998779296875,434.8500061035156,7525509,2023-04-10
2023-04-17,440.5334777832031,442.54998779296875,447.75,429.8999938964844,436.0,13807965,2023-04-17
2023-04-24,444.41571044921875,446.45001220703125,456.25,441.0,443.79998779296875,9823402,2023-04-24
2023-05-01,463.0304870605469,465.1499938964844,475.6499938964844,446.45001220703125,446.45001220703125,10865084,2023-05-01
2023-05-08,465.2204895019531,467.3500061035156,475.6499938964844,461.29998779296875,467.8500061035156,7892116,2023-05-08
2023-05-15,466.5643310546875,468.70001220703125,485.0,449.5,469.6499938964844,30800772,2023-05-15
2023-05-22,481.4461975097656,483.6499938964844,492.79998779296875,461.45001220703125,468.6000061035156,10776169,2023-05-22
2023-05-29,489.8078918457031,492.04998779296875,496.54998779296875,480.3500061035156,488.0,7344285,2023-05-29
2023-06-05,477.3648376464844,479.54998779296875,496.5,477.0,493.8999938964844,4917663,2023-06-05
2023-06-12,495.8800964355469,498.1499938964844,500.0,474.6499938964844,477.8500061035156,9490918,2023-06-12
2023-06-19,476.6680603027344,478.8500061035156,509.79998779296875,477.1499938964844,499.8999938964844,10667361,2023-06-19
2023-06-26,498.9659729003906,501.25,503.0,477.5,479.8999938964844,7388263,2023-06-26
2023-07-03,491.0024719238281,493.25,509.95001220703125,485.0,501.5,12251135,2023-07-03
2023-07-10,468.5552062988281,470.70001220703125,498.0,466.3999938964844,494.0,8668121,2023-07-10
2023-07-17,465.9869079589844,466.95001220703125,477.75,464.75,473.0,7217009,2023-07-17
2023-07-24,476.7147216796875,477.70001220703125,488.8999938964844,459.95001220703125,466.5,16468221,2023-07-24
2023-07-31,516.0833740234375,517.1500244140625,520.0,476.6499938964844,479.0,15214808,2023-07-31
2023-08-07,497.1225280761719,498.1499938964844,532.3499755859375,490.79998779296875,521.9500122070312,13144458,2023-08-07
2023-08-14,480.3572082519531,481.3500061035156,496.95001220703125,470.5,496.95001220703125,7461905,2023-08-14
2023-08-21,484.0994567871094,485.1000061035156,497.0,478.04998779296875,485.54998779296875,9423009,2023-08-21
2023-08-28,505.0062255859375,506.04998779296875,518.9500122070312,483.25,486.0,15950314,2023-08-28
2023-09-04,531.6012573242188,532.7000122070312,544.0,501.04998779296875,506.04998779296875,19882401,2023-09-04
2023-09-11,532.2998657226562,533.4000244140625,549.0,514.0,533.0,14413001,2023-09-11
2023-09-18,529.90478515625,531.0,544.9000244140625,525.25,531.9000244140625,7941795,2023-09-18
2023-09-25,532.0004272460938,533.0999755859375,556.5,529.8499755859375,530.1500244140625,22971553,2023-09-25
2023-10-02,531.8009033203125,532.9000244140625,544.9500122070312,528.6500244140625,533.0999755859375,11443809,2023-10-02
2023-10-09,537.0400390625,538.1500244140625,547.5,525.6500244140625,530.0999755859375,12168576,2023-10-09
2023-10-16,525.9130249023438,527.0,538.7000122070312,522.5999755859375,537.0,8883378,2023-10-16
2023-10-23,503.9584045410156,505.0,538.7999877929688,495.25,527.2000122070312,17229874,2023-10-23
2023-10-30,505.7546691894531,506.79998779296875,509.79998779296875,491.25,503.0,6704060,2023-10-30
2023-11-06,506.55303955078125,507.6000061035156,512.9000244140625,503.0,512.0499877929688,3225873,2023-11-06
2023-11-13,526.9608764648438,528.0499877929688,531.8499755859375,500.6499938964844,508.29998779296875,8515773,2023-11-13
2023-11-20,543.7261962890625,544.8499755859375,546.9500122070312,517.0,528.0,14072665,2023-11-20
2023-11-27,564.2338256835938,565.4000244140625,567.4000244140625,539.7999877929688,544.8499755859375,13846555,2023-11-27
2023-12-04,558.595458984375,559.75,576.0999755859375,551.2000122070312,567.0,8274453,2023-12-04
2023-12-11,564.2837524414062,565.4500122070312,577.9500122070312,554.0,558.0,6757664,2023-12-11
2023-12-18,580.250732421875,581.4500122070312,586.9500122070312,552.6500244140625,565.4500122070312,16057476,2023-12-18
2023-12-25,563.884521484375,565.0499877929688,585.0,561.0,581.4500122070312,7271810,2023-12-25
2024-01-01,554.4041137695312,555.5499877929688,567.75,551.0499877929688,567.0,9001846,2024-01-01
2024-01-08,524.5658569335938,525.6500244140625,556.5,517.2000122070312,554.7000122070312,9931260,2024-01-08
2024-01-15,530.553466796875,531.6500244140625,538.0499877929688,514.75,526.25,11486178,2024-01-15
2024-01-22,507.2016906738281,508.25,531.6500244140625,506.0,531.6500244140625,10527627,2024-01-22
2024-01-29,493.829345703125,494.8500061035156,526.1500244140625,493.79998779296875,508.75,24026157,2024-01-29
2024-02-05,481.05572509765625,482.04998779296875,503.3999938964844,471.04998779296875,495.1000061035156,18366844,2024-02-05
2024-02-12,494.9769592285156,496.0,497.6000061035156,464.04998779296875,484.79998779296875,14845324,2024-02-12
2024-02-19,492.48211669921875,493.5,520.0,485.25,496.29998779296875,15250950,2024-02-19
2024-02-26,462.14483642578125,463.1000061035156,494.3999938964844,459.25,493.5,18347854,2024-02-26
2024-03-04,452.46484375,453.3999938964844,475.3999938964844,446.25,470.0,7499681,2024-03-04
2024-03-11,446.62689208984375,447.54998779296875,458.0,421.04998779296875,455.0,16226284,2024-03-11
2024-03-18,451.5168151855469,452.45001220703125,456.25,435.5,447.54998779296875,10940838,2024-03-18
2024-03-25,447.9242248535156,448.8500061035156,468.79998779296875,447.3500061035156,452.45001220703125,11496472,2024-03-25
2024-04-01,459.5502014160156,460.5,468.75,449.1499938964844,451.0,15825269,2024-04-01
2024-04-08,460.3984375,461.3500061035156,462.8999938964844,445.0,461.04998779296875,17431148,2024-04-08
2024-04-15,434.7514343261719,435.6499938964844,458.95001220703125,429.6000061035156,458.95001220703125,10036860,2024-04-15
2024-04-22,436.44793701171875,437.3500061035156,445.0,435.20001220703125,440.8500061035156,6765399,2024-04-22
2024-04-29,461.7955627441406,462.75,469.8500061035156,437.6499938964844,439.95001220703125,18445210,2024-04-29
2024-05-06,461.6458740234375,462.6000061035156,497.8500061035156,452.3999938964844,464.0,23838515,2024-05-06
2024-05-13,468.43182373046875,469.3999938964844,479.95001220703125,455.0,464.79998779296875,7354862,2024-05-13
2024-05-20,465.78729248046875,466.75,502.3999938964844,463.1000061035156,470.70001220703125,20917542,2024-05-20
2024-05-27,492.9811096191406,494.0,523.5,465.20001220703125,467.3999938964844,43253216,2024-05-27
2024-06-03,517.4305419921875,518.5,542.9500122070312,468.70001220703125,512.0,24844151,2024-06-03
2024-06-10,529.5555419921875,530.6500244140625,542.7000122070312,515.0,521.5,11991312,2024-06-10
2024-06-17,550.8115844726562,551.9500122070312,556.5999755859375,530.6500244140625,530.6500244140625,15355676,2024-06-17
2024-06-24,562.0882568359375,563.25,584.6500244140625,542.1500244140625,549.9500122070312,20902222,2024-06-24
2024-07-01,569.3731689453125,570.5499877929688,580.0,559.8499755859375,564.0,7808366,2024-07-01
2024-07-08,580.8494873046875,582.0499877929688,587.0,564.0999755859375,570.0,10773956,2024-07-08
2024-07-15,560.1500244140625,560.1500244140625,594.0,558.5,582.0499877929688,8723233,2024-07-15
2024-07-22,581.3499755859375,581.3499755859375,584.9500122070312,548.75,555.7999877929688,9772031,2024-07-22
2024-07-29,606.7000122070312,606.7000122070312,615.4500122070312,577.3499755859375,583.0999755859375,13351108,2024-07-29
2024-08-05,598.9000244140625,598.9000244140625,614.2999877929688,582.0,595.5,11610394,2024-08-05
2024-08-12,645.0,645.0,656.0,604.2000122070312,616.4500122070312,27410483,2024-08-12
2024-08-19,650.25,650.25,663.0999755859375,624.0999755859375,645.0,15291807,2024-08-19
2024-08-26,650.2999877929688,650.2999877929688,667.6500244140625,648.0999755859375,650.25,8419869,2024-08-26
2024-09-02,647.6500244140625,647.6500244140625,659.0,639.3499755859375,654.0,5027209,2024-09-02
2024-09-09,679.0499877929688,679.0499877929688,684.5,634.7999877929688,643.0,10575726,2024-09-09
2024-09-16,703.4000244140625,703.4000244140625,707.0499877929688,662.75,682.0,12429314,2024-09-16
2024-09-23,688.25,688.25,715.4500122070312,681.6500244140625,705.1500244140625,9784416,2024-09-23
2024-09-30,629.1500244140625,629.1500244140625,691.25,624.9000244140625,684.0,10297274,2024-09-30
2024-10-07,629.7000122070312,629.7000122070312,634.9500122070312,611.0999755859375,629.1500244140625,8153541,2024-10-07
2024-10-14,625.0,625.0,632.7000122070312,604.2999877929688,629.7000122070312,8476720,2024-10-14
2024-10-21,585.25,585.25,637.3499755859375,581.6500244140625,623.4500122070312,8556612,2024-10-21
2024-10-28,577.5499877929688,577.5499877929688,593.7000122070312,563.0999755859375,582.0999755859375,6568284,2024-10-28
2024-11-04,607.25,607.25,608.9000244140625,558.25,577.5499877929688,10229909,2024-11-04
2024-11-11,608.1500244140625,608.1500244140625,655.9500122070312,594.4000244140625,610.0,24751923,2024-11-11
2024-11-18,637.6500244140625,637.6500244140625,644.6500244140625,603.6500244140625,615.0,4750951,2024-11-18
2024-11-25,644.5499877929688,644.5499877929688,658.4500122070312,631.1500244140625,645.8499755859375,8227013,2024-11-25
2024-12-02,694.5,694.5,697.1500244140625,638.9000244140625,644.5499877929688,8483594,2024-12-02
2024-12-09,681.2999877929688,681.2999877929688,713.9000244140625,665.5999755859375,693.0,11449136,2024-12-09
2024-12-16,672.7000122070312,672.7000122070312,701.4000244140625,662.0,681.2999877929688,5371618,2024-12-16
2024-12-23,708.0999755859375,708.0999755859375,724.9000244140625,669.4500122070312,670.0499877929688,10359510,2024-12-23
2024-12-30,759.0999755859375,759.0999755859375,774.7999877929688,705.0999755859375,708.4500122070312,12203878,2024-12-30
2025-01-06,737.0,737.0,796.75,730.0499877929688,779.1500244140625,15285155,2025-01-06
2025-01-13,692.7000122070312,692.7000122070312,733.5499877929688,683.9500122070312,728.0499877929688,9970068,2025-01-13
2025-01-20,671.0,671.0,747.9500122070312,656.0,693.0,7747797,2025-01-20
2025-01-27,739.7999877929688,739.7999877929688,753.6500244140625,634.2000122070312,668.0499877929688,11145326,2025-01-27
2025-02-03,688.4000244140625,688.4000244140625,760.5,681.2999877929688,735.0,9128207,2025-02-03
2025-02-10,669.2999877929688,669.2999877929688,693.0999755859375,628.5,684.0999755859375,15598681,2025-02-10
2025-02-17,692.3499755859375,692.3499755859375,719.9000244140625,658.0,665.0999755859375,9527261,2025-02-17
2025-02-24,626.0999755859375,626.0999755859375,697.2999877929688,623.0,690.0,12316777,2025-02-24
2025-03-03,602.7999877929688,602.7999877929688,635.2000122070312,594.5,626.9500122070312,12471920,2025-03-03
2025-03-10,596.3499755859375,596.3499755859375,616.5499877929688,592.0,601.0,5364901,2025-03-10
2025-03-17,629.0499877929688,629.0499877929688,649.7000122070312,575.0499877929688,595.0,8861652,2025-03-17
2025-03-24,664.3499755859375,664.3499755859375,679.0,627.5,630.0,12980532,2025-03-24
2025-03-31,679.5999755859375,679.5999755859375,694.4500122070312,646.2999877929688,664.3499755859375,6919542,2025-03-31
2025-04-07,685.2999877929688,685.2999877929688,693.4500122070312,648.2000122070312,660.0,6385621,2025-04-07
2025-04-14,697.75,697.75,708.7000122070312,685.2999877929688,685.2999877929688,3948899,2025-04-14
2025-04-21,694.2999877929688,694.2999877929688,719.7999877929688,689.8499755859375,699.0,8108522,2025-04-21
2025-04-28,701.0,701.0,725.9500122070312,691.0999755859375,692.7000122070312,5280570,2025-04-28
2025-05-05,670.2000122070312,670.2000122070312,727.9500122070312,652.0,700.0,6256819,2025-05-05
2025-05-12,674.2999877929688,674.2999877929688,712.3499755859375,670.4500122070312,680.7999877929688,15143659,2025-05-12
2025-05-19,664.4500122070312,664.4500122070312,703.0,662.7999877929688,674.6500244140625,9313784,2025-05-19
2025-05-26,655.5499877929688,655.5499877929688,672.0499877929688,653.0499877929688,664.4500122070312,8789474,2025-05-26
2025-06-02,695.2000122070312,695.2000122070312,697.9000244140625,650.0499877929688,655.0,9737413,2025-06-02
2025-06-09,681.4500122070312,681.4500122070312,701.9500122070312,661.2999877929688,697.0,5044582,2025-06-09
2025-06-16,695.7999877929688,695.7999877929688,697.7000122070312,673.7000122070312,681.4500122070312,7998068,2025-06-16
2025-06-23,709.9500122070312,709.9500122070312,718.9000244140625,681.1500244140625,690.0,8797884,2025-06-23
2025-06-30,710.0499877929688,710.0499877929688,718.9500122070312,699.9500122070312,709.9500122070312,4864450,2025-06-30
2025-07-07,678.5999755859375,678.5999755859375,714.7000122070312,674.2999877929688,713.1500244140625,6511212,2025-07-07
